
[00:00:00.000 --> 00:00:02.920]  今日呢亦都係應該係今個月
[00:04:30.200 --> 00:04:31.800]  佢啲名係唔同啲㗎
[00:04:31.800 --> 00:04:34.200]  歡跨輪嗰啲唔係Peter John
[00:04:34.200 --> 00:04:37.200]  即係佢咩歡跨輪
[00:04:37.200 --> 00:04:38.200]  即係咁樣
[00:04:38.200 --> 00:04:40.200]  所以譯咗做歡跨輪
[00:04:40.200 --> 00:04:41.600]  北歐名嚟㗎呢啲
[00:04:41.600 --> 00:04:42.200]  好啦
[00:04:42.200 --> 00:04:43.800]  重點我想講畀你聽
[00:04:43.800 --> 00:04:45.800]  歡跨輪固然重要
[00:04:45.800 --> 00:04:46.800]  但係其實呢
[00:04:46.800 --> 00:04:47.800]  原來按照歷史
[00:04:47.800 --> 00:04:49.400]  今日又晒晒本書
[00:04:49.400 --> 00:04:50.800]  我好鍾意讀書畀人聽
[00:04:50.800 --> 00:04:51.800]  勁唔勁呀
[00:04:51.800 --> 00:04:53.600]  本書都夠客人得咁大本
[00:04:53.600 --> 00:04:55.000]  其實客嚟㗎啫
[00:04:55.000 --> 00:04:56.600]  因為其實啲圖好大
[00:04:56.600 --> 00:04:57.800]  同埋啲字好疏
[00:04:57.800 --> 00:04:59.400]  所以唔使太驚
[00:04:59.400 --> 00:05:00.800]  咁但係真係好嘢
[00:05:00.800 --> 00:05:01.800]  一本我哋
[00:05:01.800 --> 00:05:04.200]  播道會使命與成全
[00:05:04.200 --> 00:05:05.600]  就
[00:05:05.600 --> 00:05:08.000]  我哋播道會來華歷史
[00:05:08.000 --> 00:05:09.200]  1887年
[00:05:09.200 --> 00:05:11.200]  1887年嚟中國
[00:05:11.200 --> 00:05:13.400]  1949年嘅歷史
[00:05:13.400 --> 00:05:14.400]  讀一段畀你聽
[00:05:14.400 --> 00:05:17.200]  即係知道歡跨輪牧師點解嚟到中國
[00:05:17.200 --> 00:05:20.600]  畀埋個相你望下先
[00:05:20.600 --> 00:05:21.600]  冇辦法睇到
[00:05:21.600 --> 00:05:23.200]  一陣你咁
[00:05:23.200 --> 00:05:25.400]  要完事先得
[00:05:25.400 --> 00:05:26.400]  anyway
[00:05:26.400 --> 00:05:28.400]  讀段文字畀你聽
[00:05:28.400 --> 00:05:30.400]  歡跨輪做神學生嘅時候
[00:05:30.400 --> 00:05:33.600]  主要係受到參加英語主學學嘅群
[00:05:33.600 --> 00:05:35.600]  中國信徒影響
[00:05:35.600 --> 00:05:38.000]  其實無啦啦點會諗嚟中國
[00:05:38.000 --> 00:05:40.800]  咁就考慮前往中國宣教
[00:05:40.800 --> 00:05:43.000]  且對中國開始有所了解
[00:05:43.000 --> 00:05:44.800]  當中除咗呢幾個呢
[00:05:44.800 --> 00:05:45.800]  有好重要名字
[00:05:45.800 --> 00:05:47.200]  但係要好小心讀
[00:05:47.200 --> 00:05:49.200]  當中除咗吳錫興之外
[00:05:49.200 --> 00:05:50.200]  仲有一個叫
[00:05:50.200 --> 00:05:52.200]  蕭與之
[00:05:52.200 --> 00:05:53.200]  我因為好小心讀
[00:05:53.200 --> 00:05:54.600]  因為我琴晚讀完之後呢
[00:05:54.600 --> 00:05:56.600]  成晚都諗起蕭美
[00:05:56.600 --> 00:05:57.600]  某種蕭美
[00:05:57.600 --> 00:05:59.800]  咁搞到我成晚都好肚餓
[00:05:59.800 --> 00:06:01.800]  所以我好小心讀
[00:06:01.800 --> 00:06:03.400]  蕭與之
[00:06:03.400 --> 00:06:05.600]  係落雨個雨同埋滋潤個之
[00:06:05.600 --> 00:06:07.400]  所以係蕭與之
[00:06:07.400 --> 00:06:08.600]  好重要呢兩個
[00:06:08.600 --> 00:06:10.800]  吳錫興同埋蕭與之
[00:06:10.800 --> 00:06:12.600]  另外仲有兩名華人
[00:06:12.600 --> 00:06:14.400]  呢兩個應該就冇
[00:06:14.400 --> 00:06:15.400]  即係嚟到中國嘅
[00:06:15.400 --> 00:06:17.000]  所以呢佢整個英文拼音
[00:06:17.000 --> 00:06:19.400]  蘇聰同埋呢個張鵬
[00:06:19.400 --> 00:06:21.000]  有呢兩個度啦
[00:06:21.000 --> 00:06:22.000]  即係呢啲係
[00:06:22.000 --> 00:06:23.800]  即係我估佢寫report嘅時候
[00:06:23.800 --> 00:06:25.000]  寫用英文寫
[00:06:25.000 --> 00:06:26.400]  所以只有呢個記錄
[00:06:26.400 --> 00:06:28.000]  佢們都希望將福音
[00:06:28.000 --> 00:06:30.000]  傳給自己祖國的同伯
[00:06:30.000 --> 00:06:32.400]  這是佢們一直以來的心願
[00:06:32.400 --> 00:06:34.600]  當時蕭與之
[00:06:34.600 --> 00:06:36.400]  係參與綱紀聖會
[00:06:36.400 --> 00:06:38.600]  周日的朝代同埋港道工作
[00:06:38.600 --> 00:06:41.000]  咩叫綱紀聖會呀喂
[00:06:41.000 --> 00:06:42.400]  香港又冇啲咁嘅嘢㗎
[00:06:42.400 --> 00:06:43.600]  綱紀聖會
[00:06:43.600 --> 00:06:44.600]  咩嚟㗎
[00:06:44.600 --> 00:06:47.000]  係嗰年代啲中文係咁譯發㗎嘛
[00:06:47.000 --> 00:06:49.800]  綱紀聖即係congregational
[00:06:49.800 --> 00:06:52.200]  ok congregational似唔似呀個音
[00:06:52.200 --> 00:06:54.200]  係呀直頭係啦即係明白
[00:06:54.200 --> 00:06:54.800]  即係咩呀
[00:06:54.800 --> 00:06:56.200]  即係香港嘅公理會囉
[00:06:56.200 --> 00:06:57.200]  即係話喺公理堂
[00:06:57.200 --> 00:06:59.200]  就congregational囉即係明白
[00:06:59.200 --> 00:07:00.400]  咁呢綱紀聖會
[00:07:00.400 --> 00:07:01.200]  原來佢最初唔係
[00:07:01.200 --> 00:07:02.200]  參加我哋嘅報道會嘅
[00:07:02.200 --> 00:07:03.800]  參加綱紀聖會
[00:07:03.800 --> 00:07:06.200]  然之後阿蕭與之呢
[00:07:06.200 --> 00:07:08.000]  就邀請吳錫興
[00:07:08.000 --> 00:07:08.800]  就係參加
[00:07:08.800 --> 00:07:11.400]  寬誇輪開始嘅英文主日學
[00:07:11.400 --> 00:07:14.000]  三人一見如故
[00:07:14.000 --> 00:07:15.800]  寬誇輪雖然對華人複音工作
[00:07:15.800 --> 00:07:16.400]  感到興趣
[00:07:16.400 --> 00:07:18.000]  但對於前往中國
[00:07:18.000 --> 00:07:20.200]  這陌生嘅世界宣教
[00:07:20.200 --> 00:07:22.600]  仍然未有最終嘅決定
[00:07:22.600 --> 00:07:26.600]  直至寬誇輪對蕭與之提出
[00:07:26.600 --> 00:07:29.200]  如果吳錫興信主的話
[00:07:29.200 --> 00:07:31.200]  那就是上帝呼召他
[00:07:31.200 --> 00:07:33.600]  去中國宣教的證據
[00:07:33.600 --> 00:07:34.600]  原來呢
[00:07:34.600 --> 00:07:35.800]  佢能夠阿寬誇輪
[00:07:35.800 --> 00:07:37.400]  嚟到中國傳複音
[00:07:37.400 --> 00:07:38.800]  傳靠邊個
[00:07:38.800 --> 00:07:42.600]  係靠蕭與之
[00:07:42.600 --> 00:07:45.400]  帶嗰個吳錫興去信主
[00:07:45.400 --> 00:07:46.800]  其實唔係帶佢去信主
[00:07:46.800 --> 00:07:48.400]  帶佢嚟參加察經嘅啫
[00:07:48.400 --> 00:07:49.400]  但係佢信唔信主
[00:07:49.400 --> 00:07:50.600]  原來影響到阿寬誇輪
[00:07:50.600 --> 00:07:52.200]  決唔決定嚟中國喎
[00:07:52.200 --> 00:07:54.600]  所以我想你感受一樣嘢啫
[00:07:54.600 --> 00:07:56.400]  其實你唔好諗住啲屬靈偉人
[00:07:56.400 --> 00:07:57.200]  唔係吳偉人啦
[00:07:57.200 --> 00:07:58.400]  總之啲導師呀
[00:07:58.400 --> 00:07:59.800]  即係長輩呀執事呀
[00:07:59.800 --> 00:08:00.400]  嚟帶領你
[00:08:00.400 --> 00:08:01.800]  你冇你支持佢話
[00:08:01.800 --> 00:08:03.000]  佢自己都好失落㗎咋喎
[00:08:03.000 --> 00:08:04.800]  佢都嚟唔成中國喎
[00:08:04.800 --> 00:08:06.600]  即係冇咗吳錫興信耶穌
[00:08:06.600 --> 00:08:10.000]  冇咗吳蕭與之帶嗰個人嚟察經
[00:08:10.000 --> 00:08:12.400]  其實成件事唔成㗎喎
[00:08:12.400 --> 00:08:14.200]  最後尾呢我想講下
[00:08:14.200 --> 00:08:16.600]  係彼此之間嘅建立嚟㗎喎
[00:08:16.600 --> 00:08:17.400]  最後尾呢
[00:08:17.400 --> 00:08:19.000]  呢三個人都嚟咗中國喎
[00:08:19.000 --> 00:08:20.600]  所以就有呢幅相喇
[00:08:20.600 --> 00:08:22.000]  即係呢幅相你睇唔到㗎喇
[00:08:22.000 --> 00:08:23.800]  即係一陣你鍾意睇就畀你睇下啦
[00:08:23.800 --> 00:08:27.200]  咁呢佢哋三個都一齊嚟中國㗎
[00:08:27.200 --> 00:08:28.200]  呢本書珍貴地方
[00:08:28.200 --> 00:08:29.600]  我當然讀嘅好少畀你聽啦
[00:08:29.600 --> 00:08:30.800]  你自己返個幾晚睇啦
[00:08:30.800 --> 00:08:33.000]  好多悲聞喺度真係
[00:08:33.000 --> 00:08:35.800]  包括埋後來阿蕭與之呢
[00:08:35.800 --> 00:08:37.800]  有一段時間又冇做到目的喎
[00:08:37.800 --> 00:08:39.400]  參加革命工作
[00:08:39.400 --> 00:08:41.000]  真係去咗檀香山
[00:08:41.000 --> 00:08:42.600]  即係金山嗰度呢
[00:08:42.600 --> 00:08:44.800]  又又話組織過唔知咩會呀
[00:08:44.800 --> 00:08:47.000]  咁嗰啲呢又又招待呀
[00:08:47.000 --> 00:08:49.800]  孫中山呀嗰艇呀真係明白嗎
[00:08:49.800 --> 00:08:51.600]  後來呢佢話淡泊名利
[00:08:51.600 --> 00:08:52.800]  又返返嚟中國傳教
[00:08:52.800 --> 00:08:54.000]  嗰隻呀真係啲秘密
[00:08:54.000 --> 00:08:55.200]  我遲啲已經話畀你聽
[00:08:55.200 --> 00:08:57.200]  即係但係我想講嘅重點係咩呀
[00:08:57.200 --> 00:08:59.600]  係彼此個關顧嘅其實
[00:08:59.600 --> 00:09:00.600]  即係我哋有時咁講
[00:09:00.600 --> 00:09:02.800]  畀人服侍都需要㗎喎
[00:09:02.800 --> 00:09:03.800]  畀人帶領
[00:09:03.800 --> 00:09:05.200]  即係話我哋做團友呀
[00:09:05.200 --> 00:09:06.800]  其實你參加
[00:09:06.800 --> 00:09:08.200]  我想講返一陣間呢
[00:09:08.200 --> 00:09:09.800]  有嗰個關顧卡呢
[00:09:09.800 --> 00:09:12.200]  叫你呢就即係寫低
[00:09:12.200 --> 00:09:13.400]  影返一頁頁呢
[00:09:13.400 --> 00:09:14.800]  其實係用嚟激勵返
[00:09:14.800 --> 00:09:16.200]  嗰啲關顧部唔好咁失落
[00:09:16.200 --> 00:09:18.000]  即係原來有人填嘅
[00:09:18.000 --> 00:09:19.600]  即係明白唔係白做嘅
[00:09:19.600 --> 00:09:21.600]  原來即係明白係彼此嘅
[00:09:21.600 --> 00:09:25.200]  所以我哋接受人哋嘅嘅鼓勵
[00:09:25.200 --> 00:09:27.400]  同樣我哋都可以喺當中呢
[00:09:27.400 --> 00:09:29.400]  我哋嘅參與成為別人嘅鼓勵
[00:09:29.400 --> 00:09:30.200]  收唔收到
[00:09:30.200 --> 00:09:31.200]  所以另外講多樣嘢
[00:09:31.200 --> 00:09:32.800]  我哋要參加團契小組
[00:09:32.800 --> 00:09:34.000]  如果唔係嘅話呢
[00:09:34.000 --> 00:09:37.600]  其實我哋彼此相愛好難exercise到
[00:09:37.600 --> 00:09:39.600]  因為呢唔識嘅話呢
[00:09:39.600 --> 00:09:41.200]  喺當中係好難關顧
[00:09:41.200 --> 00:09:43.000]  但我亦都提出一樣嘢
[00:09:43.000 --> 00:09:44.400]  喺我自己咁多年嘅經驗裏面
[00:09:44.400 --> 00:09:46.200]  我聽到唔少大英姐妹有個難題
[00:09:46.200 --> 00:09:46.800]  就覺得
[00:09:46.800 --> 00:09:50.400]  喂但係有時呢我都唔識關顧人㗎喎
[00:09:50.400 --> 00:09:54.600]  即係有時團契啲人都幾麻煩下
[00:09:54.600 --> 00:09:57.200]  即係有時冇咁嘅力量
[00:09:57.200 --> 00:10:01.000]  喺度呢我自己做少少嘅見證啦
[00:10:01.000 --> 00:10:03.200]  我覺得即係神總係畀啲難題
[00:10:03.200 --> 00:10:05.200]  我呢係我哋啱啱好能夠經歷
[00:10:05.200 --> 00:10:06.200]  即係能夠面對
[00:10:06.200 --> 00:10:07.800]  唔會畀嗰樣嘢難到我哋
[00:10:07.800 --> 00:10:10.200]  即係做唔到嘅
[00:10:10.200 --> 00:10:12.200]  而且同樣呢喺個過程當中
[00:10:12.200 --> 00:10:13.800]  我自己生命係會被建立嘅
[00:10:13.800 --> 00:10:14.600]  得唔得
[00:10:14.600 --> 00:10:17.000]  呢係我嘅經驗同埋信念嚟㗎
[00:10:17.000 --> 00:10:18.600]  講多一個故事
[00:10:18.600 --> 00:10:19.800]  有一次呢有個
[00:10:19.800 --> 00:10:23.800]  我嗰陣時呢做團契導師嘅年代呢
[00:10:23.800 --> 00:10:24.800]  有個姐妹
[00:10:24.800 --> 00:10:29.000]  先講有啲人嘅特質係強啲呢去關顧嘅
[00:10:29.000 --> 00:10:31.000]  即係同人講電話好流暢嗰啲
[00:10:31.000 --> 00:10:33.600]  即係坦白我利益深度我唔得㗎
[00:10:33.600 --> 00:10:36.100]  即係通常我講兩句就會收佢先
[00:10:36.100 --> 00:10:37.900]  即係即係同埋即係我好快
[00:10:37.900 --> 00:10:38.900]  講過㗎喇喎
[00:10:38.900 --> 00:10:39.900]  即係咁嗰啲
[00:10:39.900 --> 00:10:42.400]  但通常啲人呢同你講嘢都係重複幾次㗎
[00:10:42.400 --> 00:10:43.400]  咪即係明白
[00:10:43.400 --> 00:10:44.800]  即係嗰人好衰呀點衰法啦
[00:10:44.800 --> 00:10:45.800]  我老細好衰呀咁樣
[00:10:45.800 --> 00:10:47.800]  跟住其實 loop 㗎嘛
[00:10:47.800 --> 00:10:50.400]  咁但係我通常第二次到我就差唔多停佢
[00:10:50.400 --> 00:10:52.900]  咁但係有啲人呢就聽得好自然好流利下㗎
[00:10:52.900 --> 00:10:55.000]  咁我有個姐妹好有啲恩賜嘅
[00:10:55.000 --> 00:10:56.900]  佢返嚟年齡都去做組長
[00:10:56.900 --> 00:11:02.500]  因為佢啱曬呀好鍾意聽人講電話呀咩食咁呢但係佢有一次嚟同我求救呀
[00:11:02.500 --> 00:11:04.300]  佢話喂呀導師
[00:11:04.300 --> 00:11:07.300]  即係我嗰陣時叫佢暴露圖叔叔呀喂
[00:11:07.300 --> 00:11:10.600]  喂好難搞呀有個呢有個新返嚟嘅姐妹呢
[00:11:10.600 --> 00:11:12.900]  喂佢十二點半先打嚟
[00:11:12.900 --> 00:11:16.200]  但係十二點半對後生人嚟講唔係問題嘅其實嗰個唔係問題
[00:11:16.200 --> 00:11:20.500]  不過問題佢起碼講兩個幾鐘頭先肯收線嗰下先難題嗰啫
[00:11:20.500 --> 00:11:22.400]  仲有呢我又唔敢收佢線
[00:11:22.400 --> 00:11:25.200]  因為佢呢又話自己就想自殺呀又成㗎咩
[00:11:25.200 --> 00:11:27.200]  咁我收咗線佢真係自殺我唔係死
[00:11:27.200 --> 00:11:30.200]  即係明白好驚喎真係我唔知點handle
[00:11:30.200 --> 00:11:32.200]  呢個呢個問題
[00:11:32.200 --> 00:11:36.600]  咁呢我就教咗佢一招我覺得都有用㗎你信唔信學㗎喂
[00:11:36.600 --> 00:11:41.300]  我呀教埋你呀真係見係你咁我嗰陣時教佢佢話work㗎喎
[00:11:41.300 --> 00:11:46.200]  咁梗唔好收佢線呀收佢線佢真係咩我哋真係擔當唔起呀
[00:11:46.200 --> 00:11:48.800]  但係你都有你自己嘅限制㗎其實
[00:11:48.800 --> 00:11:52.000]  你嘅限制就係我每日傾到傾到返學㗎喎真係
[00:11:52.000 --> 00:11:54.000]  嗰陣時佢仲讀緊書嘅姐妹
[00:11:54.000 --> 00:11:56.000]  但係而家當然做咗阿媽㗎啦
[00:11:56.000 --> 00:11:58.000]  但係佢姐妹呢就係
[00:11:58.000 --> 00:12:00.000]  你話畀聽我好想聽你電話
[00:12:00.000 --> 00:12:02.000]  你千祈唔好死住
[00:12:02.000 --> 00:12:04.000]  但係我明日要返學我聽半鐘頭先
[00:12:04.000 --> 00:12:06.000]  明日我再聽過
[00:12:06.000 --> 00:12:08.000]  明日我約定你十年半再嚟
[00:12:08.000 --> 00:12:10.000]  咁你唔好死住喎起碼
[00:12:10.000 --> 00:12:12.000]  明日聽埋你呢本先
[00:12:12.000 --> 00:12:15.000]  咁後日都係一樣咁其實講多幾日就得㗎喇跟住返團體
[00:12:15.000 --> 00:12:17.000]  咁到時我哋又嚟handle
[00:12:17.000 --> 00:12:19.000]  即係大家互相接下棒咁樣啦
[00:12:19.000 --> 00:12:23.000]  如是者要慢慢攻你大心後來講話佢叻過我
[00:12:23.000 --> 00:12:25.000]  就係我想講返轉頭
[00:12:25.000 --> 00:12:27.000]  仲有一樣嘢就係其實呢
[00:12:27.000 --> 00:12:29.000]  姐妹呢慢慢下呢即係
[00:12:29.000 --> 00:12:31.000]  其實我覺得係神為佢預備嘅
[00:12:31.000 --> 00:12:33.000]  神為佢預備後來佢屋企裏面係有啲
[00:12:33.000 --> 00:12:35.000]  麻煩嘅嘢即係喺屋企人當中
[00:12:35.000 --> 00:12:37.000]  其實係建立緊佢
[00:12:37.000 --> 00:12:41.000]  去handle返佢屋企裏面嘅難題
[00:12:41.000 --> 00:12:43.000]  我覺得上帝一早為佢預備
[00:12:43.000 --> 00:12:45.000]  所以喺當中我亦都
[00:12:45.000 --> 00:12:47.000]  求神保守我哋
[00:12:47.000 --> 00:12:49.000]  我哋有時都會有軟弱缺憲嘅時候
[00:12:49.000 --> 00:12:51.000]  但係神係一早已經為我哋建立
[00:12:51.000 --> 00:12:53.000]  喺教會個setting裏面
[00:12:53.000 --> 00:12:55.000]  特別我哋同弟兄姊妹加皇
[00:12:55.000 --> 00:12:57.000]  雖然未有團契快啲返團契
[00:12:57.000 --> 00:12:59.000]  喺度呢我諗起要唱返首
