
[00:00:00.000 --> 00:00:01.000]  鄧炳志妹:鄧炳志妹,平安!
[00:01:45.500 --> 00:01:49.500]  鄧炳志妹:我們都會有一個心態,就是我們會盡力
[00:01:49.500 --> 00:01:53.500]  鄧炳志妹:以及盡我們的責任去到應約
[00:01:53.500 --> 00:01:55.500]  鄧炳志妹:準時去到那個地方
[00:01:55.500 --> 00:01:58.500]  鄧炳志妹:又或者準時online
[00:01:58.500 --> 00:02:02.500]  鄧炳志妹:如果我們是約見一些很重要的人物
[00:02:02.500 --> 00:02:05.500]  鄧炳志妹:或者是去一個很重要的場合
[00:02:05.500 --> 00:02:10.500]  鄧炳志妹:我們都會執整一下我們自己的儀容
[00:02:10.500 --> 00:02:12.500]  鄧炳志妹:甚至提早預備
[00:02:12.500 --> 00:02:14.500]  鄧炳志妹:如果我們要去見工
[00:02:14.500 --> 00:02:17.500]  鄧炳志妹:我們當然是穿好建築衣服
[00:02:17.500 --> 00:02:19.500]  鄧炳志妹:打好領帶
[00:02:19.500 --> 00:02:21.500]  鄧炳志妹:如果我們是男士
[00:02:21.500 --> 00:02:22.500]  鄧炳志妹:或者是女士
[00:02:22.500 --> 00:02:24.500]  鄧炳志妹:可能就穿好
[00:02:24.500 --> 00:02:25.500]  鄧炳志妹:可能化妝
[00:02:25.500 --> 00:02:27.500]  鄧炳志妹:然後再去見工
[00:02:27.500 --> 00:02:29.500]  鄧炳志妹:或者是去見一些重要的人
[00:02:29.500 --> 00:02:31.500]  鄧炳志妹:我們回來崇拜
[00:02:31.500 --> 00:02:33.500]  鄧炳志妹:當然我們都會執整自己
[00:02:33.500 --> 00:02:36.500]  鄧炳志妹:我們說到我都會打好領帶
[00:02:36.500 --> 00:02:38.500]  鄧炳志妹:穿好建築衣服
[00:02:38.500 --> 00:02:40.500]  鄧炳志妹:我們都會準時到
[00:02:40.500 --> 00:02:42.500]  鄧炳志妹:而且如果是重要的場合
[00:02:42.500 --> 00:02:44.500]  鄧炳志妹:不止準時,還會早到
[00:02:44.500 --> 00:02:46.500]  鄧炳志妹:早15分鐘到
[00:02:46.500 --> 00:02:49.500]  鄧炳志妹:這些好像是很例牌的事情
[00:02:49.500 --> 00:02:52.500]  鄧炳志妹:另外我不知道大家有沒有一些
[00:02:52.500 --> 00:02:54.500]  鄧炳志妹:被人甩底
[00:02:54.500 --> 00:02:56.500]  鄧炳志妹:或者被人放飛機的經驗
[00:02:56.500 --> 00:02:58.500]  鄧炳志妹:我想問一下
[00:02:58.500 --> 00:03:00.500]  鄧炳志妹:如果有被人甩底或者放飛機的經驗
[00:03:00.500 --> 00:03:02.500]  鄧炳志妹:可以舉一舉手嗎?鄧炳志妹
[00:03:02.500 --> 00:03:04.500]  鄧炳志妹:有的,都有的
[00:03:04.500 --> 00:03:06.500]  鄧炳志妹:這裡有的,這裡有的
[00:03:06.500 --> 00:03:08.500]  鄧炳志妹:看到了
[00:03:08.500 --> 00:03:10.500]  鄧炳志妹:不是很多
[00:03:10.500 --> 00:03:12.500]  鄧炳志妹:身邊有很多準時
[00:03:12.500 --> 00:03:14.500]  鄧炳志妹:沒有放飛機的朋友
[00:03:14.500 --> 00:03:16.500]  鄧炳志妹:大家要感恩
[00:03:16.500 --> 00:03:18.500]  鄧炳志妹:少數舉手的
[00:03:18.500 --> 00:03:20.500]  鄧炳志妹:實屬不幸
[00:03:20.500 --> 00:03:22.500]  鄧炳志妹:好,如果說到甩底
[00:03:22.500 --> 00:03:24.500]  鄧炳志妹:不知道大家會不會想起某一些人
[00:03:24.500 --> 00:03:26.500]  鄧炳志妹:或者某一些人
[00:03:26.500 --> 00:03:28.500]  鄧炳志妹:或者某一件事,甩底的事
[00:03:28.500 --> 00:03:30.500]  鄧炳志妹:如果你預期
[00:03:30.500 --> 00:03:32.500]  鄧炳志妹:約親的那個人
[00:03:32.500 --> 00:03:34.500]  鄧炳志妹:都經常甩底的時候
[00:03:34.500 --> 00:03:36.500]  鄧炳志妹:不知道大家會怎麼做
[00:03:36.500 --> 00:03:38.500]  鄧炳志妹:可能頭一兩次
[00:03:38.500 --> 00:03:40.500]  鄧炳志妹:都會很計較
[00:03:40.500 --> 00:03:42.500]  鄧炳志妹:但是,如果那個人
[00:03:42.500 --> 00:03:44.500]  鄧炳志妹:甩底的次數越來越多
[00:03:44.500 --> 00:03:46.500]  鄧炳志妹:即是
[00:03:46.500 --> 00:03:48.500]  鄧炳志妹:他不止一兩次
[00:03:48.500 --> 00:03:50.500]  鄧炳志妹:幾乎每次你約親他
[00:03:50.500 --> 00:03:52.500]  鄧炳志妹:不是遲到就說不到
[00:03:52.500 --> 00:03:54.500]  鄧炳志妹:那時候
[00:03:54.500 --> 00:03:56.500]  鄧炳志妹:可能我們就會開始
[00:03:56.500 --> 00:03:58.500]  鄧炳志妹:自動調節心態
[00:03:58.500 --> 00:04:00.500]  鄧炳志妹:我們人都會自動調節心態
[00:04:00.500 --> 00:04:02.500]  鄧炳志妹:例如,約那個人的時候
[00:04:02.500 --> 00:04:04.500]  鄧炳志妹:就是什麼?
[00:04:04.500 --> 00:04:06.500]  鄧炳志妹:預多一點時間給自己
[00:04:06.500 --> 00:04:08.500]  鄧炳志妹:因為他兩點半在A出口等的時候
[00:04:08.500 --> 00:04:10.500]  鄧炳志妹:兩點九或者三點
[00:04:10.500 --> 00:04:12.500]  鄧炳志妹:自己才到
[00:04:12.500 --> 00:04:14.500]  鄧炳志妹:即是自己就自己的時間
[00:04:14.500 --> 00:04:16.500]  鄧炳志妹:因為可能三點鐘的時候
[00:04:16.500 --> 00:04:18.500]  鄧炳志妹:那個人都不到的
[00:04:18.500 --> 00:04:20.500]  鄧炳志妹:或者到不到的
[00:04:20.500 --> 00:04:22.500]  鄧炳志妹:又或者是不想
[00:04:22.500 --> 00:04:24.500]  鄧炳志妹:再約那個人
[00:04:24.500 --> 00:04:26.500]  鄧炳志妹:即是我不想再約那個
[00:04:26.500 --> 00:04:28.500]  鄧炳志妹:經常甩底或者放飛機的那個人
[00:04:28.500 --> 00:04:30.500]  鄧炳志妹:就覺得與其約他
[00:04:30.500 --> 00:04:32.500]  鄧炳志妹:浪費自己的時間
[00:04:32.500 --> 00:04:34.500]  鄧炳志妹:不如不要約他
[00:04:34.500 --> 00:04:36.500]  鄧炳志妹:這是我的心態
[00:04:36.500 --> 00:04:38.500]  鄧炳志妹:約人呢
[00:04:38.500 --> 00:04:40.500]  鄧炳志妹:或者是約會啊約人啊
[00:04:40.500 --> 00:04:42.500]  鄧炳志妹:其實是與承諾
[00:04:42.500 --> 00:04:44.500]  鄧炳志妹:是很有關係的
[00:04:44.500 --> 00:04:46.500]  鄧炳志妹:那我約好某個時間某個地點
[00:04:46.500 --> 00:04:48.500]  鄧炳志妹:就當然是想在那個時間地點等
[00:04:48.500 --> 00:04:50.500]  鄧炳志妹:就與承諾很有關係
[00:04:50.500 --> 00:04:52.500]  鄧炳志妹:人與人之間許下的承諾
[00:04:52.500 --> 00:04:54.500]  鄧炳志妹:我們都會期望
[00:04:54.500 --> 00:04:56.500]  鄧炳志妹:那個人
[00:04:56.500 --> 00:04:58.500]  鄧炳志妹:是能夠令到那個承諾
[00:04:58.500 --> 00:05:00.500]  鄧炳志妹:不會落空
[00:05:00.500 --> 00:05:04.500]  鄧炳志妹:而承諾呢就會推動我們去行動的
[00:05:04.500 --> 00:05:06.500]  鄧炳志妹:就是我們答應了
[00:05:06.500 --> 00:05:08.500]  鄧炳志妹:人或一些事情的時候
[00:05:08.500 --> 00:05:10.500]  鄧炳志妹:我們會盡力去做到那一件事
[00:05:10.500 --> 00:05:12.500]  鄧炳志妹:那基督信仰
[00:05:12.500 --> 00:05:14.500]  鄧炳志妹:我們基督教所信的信仰
[00:05:14.500 --> 00:05:16.500]  鄧炳志妹:其實呢亦都是涉及到承諾
[00:05:16.500 --> 00:05:18.500]  鄧炳志妹:這個承諾是怎樣呢
[00:05:18.500 --> 00:05:20.500]  鄧炳志妹:就是上帝與人之間的承諾
[00:05:20.500 --> 00:05:22.500]  鄧炳志妹:而今天的經課《獵王記》上
[00:05:22.500 --> 00:05:24.500]  鄧炳志妹:八章一條
[00:05:24.500 --> 00:05:30.500]  鄧炳志妹:二十二至三十節以及四十一至四十三節
[00:05:30.500 --> 00:05:34.500]  鄧炳志妹:其實都是與承諾是有關係的
[00:05:34.500 --> 00:05:38.500]  鄧炳志妹:那我們呢就會將上帝與我們的承諾
[00:05:38.500 --> 00:05:40.500]  鄧炳志妹:叫做應許
[00:05:40.500 --> 00:05:42.500]  鄧炳志妹:在應許的當中呢
[00:05:42.500 --> 00:05:45.500]  鄧炳志妹:是讓我們能夠認識到上帝
[00:05:45.500 --> 00:05:46.500]  鄧炳志妹:以及呢
[00:05:46.500 --> 00:05:49.500]  鄧炳志妹:一種上帝賜給我們的應許
[00:05:49.500 --> 00:05:51.500]  鄧炳志妹:是會給我們一種力量
[00:05:51.500 --> 00:05:55.500]  鄧炳志妹:去推動我們去行動
[00:06:21.500 --> 00:06:23.500]  鄧炳志妹:那麼二十三節裡面講到
[00:06:23.500 --> 00:06:25.500]  鄧炳志妹:所羅門就講到
[00:06:25.500 --> 00:06:28.500]  鄧炳志妹:就說耶和華以色列的上帝呀
[00:06:28.500 --> 00:06:30.500]  鄧炳志妹:天上地下沒有神明
[00:06:30.500 --> 00:06:32.500]  鄧炳志妹:可與你相比
[00:06:32.500 --> 00:06:36.500]  鄧炳志妹:你向那些盡心行在你面前的僕人
[00:06:36.500 --> 00:06:38.500]  鄧炳志妹:守若司慈愛
[00:06:38.500 --> 00:06:41.500]  鄧炳志妹:那在所羅門時期呢
[00:06:41.500 --> 00:06:42.500]  鄧炳志妹:以色列呢
[00:06:42.500 --> 00:06:46.500]  鄧炳志妹:只是一個比較新成立的國家來的
[00:06:46.500 --> 00:06:47.500]  鄧炳志妹:一個比較新的國家來的
[00:06:47.500 --> 00:06:50.500]  鄧炳志妹:那相對於一些歷史悠久
[00:06:50.500 --> 00:06:52.500]  鄧炳志妹:的大國和民族呢
[00:06:52.500 --> 00:06:54.500]  鄧炳志妹:就是在當時
[00:06:54.500 --> 00:06:55.500]  鄧炳志妹:我們叫
[00:06:55.500 --> 00:06:56.500]  鄧炳志妹:就是以前叫中東呀
[00:06:56.500 --> 00:06:59.500]  鄧炳志妹:或者我們現在應該在西亞
[00:06:59.500 --> 00:07:01.500]  鄧炳志妹:就是亞洲的西邊的一些國家呢
[00:07:01.500 --> 00:07:03.500]  鄧炳志妹:例如埃及呀
[00:07:03.500 --> 00:07:04.500]  鄧炳志妹:菲利基呀
[00:07:04.500 --> 00:07:07.500]  鄧炳志妹:巴比倫這些比較歷史悠久的
[00:07:07.500 --> 00:07:08.500]  鄧炳志妹:大國或者民族呢
[00:07:08.500 --> 00:07:10.500]  鄧炳志妹:其實以色列呢
[00:07:10.500 --> 00:07:14.500]  鄧炳志妹:只是一個很細弱的國家和民族
[00:07:14.500 --> 00:07:17.500]  鄧炳志妹:但是縱然以色列
[00:07:17.500 --> 00:07:20.500]  鄧炳志妹:只是一個細弱的民族和國家
[00:07:20.500 --> 00:07:22.500]  鄧炳志妹:但是一個天上地下
[00:07:22.500 --> 00:07:25.500]  鄧炳志妹:沒有神明可比的上帝
[00:07:25.500 --> 00:07:28.500]  鄧炳志妹:就沒有和那些大國立約
[00:07:28.500 --> 00:07:32.500]  鄧炳志妹:反而他就揀選了以色列
[00:07:32.500 --> 00:07:34.500]  鄧炳志妹:去到立約
[00:07:34.500 --> 00:07:36.500]  鄧炳志妹:如果在古代的時候呢
[00:07:36.500 --> 00:07:38.500]  鄧炳志妹:就是舊日時期呢
[00:07:38.500 --> 00:07:40.500]  鄧炳志妹:如果一個國家有他的好
[00:07:40.500 --> 00:07:42.500]  鄧炳志妹:有好的國力
[00:07:42.500 --> 00:07:44.500]  鄧炳志妹:那亦都可以說表示呢
[00:07:44.500 --> 00:07:47.500]  鄧炳志妹:那個國家所信的神明呢
[00:07:47.500 --> 00:07:49.500]  鄧炳志妹:都是強而有力的
[00:07:49.500 --> 00:07:51.500]  鄧炳志妹:那麼例子是什麼呢
[00:07:51.500 --> 00:07:52.500]  鄧炳志妹:就是呢
[00:07:52.500 --> 00:07:55.500]  鄧炳志妹:如果在那些中東地區呢
[00:07:55.500 --> 00:07:57.500]  鄧炳志妹:那些大國之間打仗
[00:07:57.500 --> 00:08:00.500]  鄧炳志妹:譬如我們假設巴比倫和埃及打仗
[00:08:00.500 --> 00:08:03.500]  鄧炳志妹:那麼如果他們兩個打仗的時候
[00:08:03.500 --> 00:08:05.500]  鄧炳志妹:假設巴比倫是贏了的話呢
[00:08:05.500 --> 00:08:07.500]  鄧炳志妹:是說什麼呢
[00:08:07.500 --> 00:08:09.500]  鄧炳志妹:就是巴比倫所信的那個神呢
[00:08:09.500 --> 00:08:12.500]  鄧炳志妹:是勁過埃及所信的那個神
[00:08:12.500 --> 00:08:14.500]  鄧炳志妹:那在古代
[00:08:14.500 --> 00:08:16.500]  鄧炳志妹:特別是在舊約時期呢
[00:08:16.500 --> 00:08:18.500]  鄧炳志妹:那一種這樣的信念呢
[00:08:18.500 --> 00:08:20.500]  鄧炳志妹:是非常之流行的
[00:08:20.500 --> 00:08:22.500]  鄧炳志妹:那所以呢
[00:08:22.500 --> 00:08:24.500]  鄧炳志妹:如果一個神明
[00:08:24.500 --> 00:08:26.500]  鄧炳志妹:他是要展現他是多麼勁
[00:08:26.500 --> 00:08:29.500]  鄧炳志妹:他要展現他的神威的時候呢
[00:08:29.500 --> 00:08:32.500]  鄧炳志妹:他揀選一個強大的國家去納約呢
[00:08:32.500 --> 00:08:34.500]  鄧炳志妹:是最好的
[00:08:34.500 --> 00:08:36.500]  鄧炳志妹:那樣先譬如那個國家
[00:08:36.500 --> 00:08:38.500]  鄧炳志妹:納約的國家打贏了呢
[00:08:38.500 --> 00:08:40.500]  鄧炳志妹:那個神明呢
[00:08:40.500 --> 00:08:42.500]  鄧炳志妹:是特別勁 特別威的
[00:08:42.500 --> 00:08:44.500]  鄧炳志妹:但是呢 如果我們看回
[00:08:44.500 --> 00:08:46.500]  鄧炳志妹:聖經裡面
[00:08:46.500 --> 00:08:48.500]  鄧炳志妹:上帝沒有揀選巴比倫
[00:08:48.500 --> 00:08:50.500]  鄧炳志妹:沒有揀選埃及
[00:08:50.500 --> 00:08:52.500]  鄧炳志妹:上帝揀選了
[00:08:52.500 --> 00:08:54.500]  鄧炳志妹:以色列這個弱小的民族
[00:08:54.500 --> 00:08:56.500]  鄧炳志妹:去到納約
[00:08:56.500 --> 00:08:58.500]  鄧炳志妹:原因是什麼呢
[00:08:58.500 --> 00:09:00.500]  鄧炳志妹:原因是因為
[00:09:00.500 --> 00:09:02.500]  鄧炳志妹:根本上帝就不需要用到
[00:09:02.500 --> 00:09:04.500]  鄧炳志妹:人的強大
[00:09:04.500 --> 00:09:06.500]  鄧炳志妹:去到表現他的神威
[00:09:06.500 --> 00:09:12.500]  鄧炳志妹:不需要用到人的強大去證明他才是那個真神
[00:09:12.500 --> 00:09:14.500]  鄧炳志妹:他要的是以色列民
[00:09:14.500 --> 00:09:16.500]  鄧炳志妹:在地上面遵守
[00:09:16.500 --> 00:09:18.500]  鄧炳志妹:和他立的約
[00:09:18.500 --> 00:09:20.500]  鄧炳志妹:在地上面
[00:09:20.500 --> 00:09:22.500]  鄧炳志妹:成為一個分別為性
[00:09:22.500 --> 00:09:26.500]  鄧炳志妹:和其他民族與別不同的群體
[00:09:26.500 --> 00:09:28.500]  鄧炳志妹:來彰顯
[00:09:28.500 --> 00:09:32.500]  鄧炳志妹:他是一個怎樣的上帝
[00:09:32.500 --> 00:09:35.500]  鄧炳志妹:另外呢 如果我們看到這段經文的時候呢
[00:09:35.500 --> 00:09:37.500]  鄧炳志妹:我們會發現
[00:09:37.500 --> 00:09:40.500]  鄧炳志妹:上帝和大衛納約
[00:09:40.500 --> 00:09:42.500]  鄧炳志妹:如果大家都知道
[00:09:42.500 --> 00:09:44.500]  鄧炳志妹:大衛是不是長子
[00:09:44.500 --> 00:09:46.500]  鄧炳志妹:問問大家先
[00:09:46.500 --> 00:09:48.500]  鄧炳志妹:大衛不是長子 是不是
[00:09:48.500 --> 00:09:51.500]  鄧炳志妹:大衛甚至乎其實是耶西最小的兒子
[00:09:51.500 --> 00:09:53.500]  鄧炳志妹:也可以這樣說的
[00:09:53.500 --> 00:09:55.500]  鄧炳志妹:耶西呢
[00:09:55.500 --> 00:09:58.500]  鄧炳志妹:也不是一些名門望族來的
[00:09:58.500 --> 00:10:00.500]  鄧炳志妹:他不是貴族來的
[00:10:00.500 --> 00:10:02.500]  鄧炳志妹:也不是貴族後代
[00:10:02.500 --> 00:10:04.500]  鄧炳志妹:如果我們對比當時
[00:10:04.500 --> 00:10:06.500]  鄧炳志妹:大衛被揀選成為
[00:10:06.500 --> 00:10:08.500]  鄧炳志妹:以色列王的時候
[00:10:08.500 --> 00:10:10.500]  鄧炳志妹:當時做王的是誰
[00:10:10.500 --> 00:10:12.500]  鄧炳志妹:掃羅
[00:10:12.500 --> 00:10:14.500]  鄧炳志妹:如果大家有印象
[00:10:14.500 --> 00:10:16.500]  鄧炳志妹:掃羅被揀選成為王
[00:10:16.500 --> 00:10:18.500]  鄧炳志妹:是怎樣的樣子呢
[00:10:18.500 --> 00:10:20.500]  鄧炳志妹:高大
[00:10:20.500 --> 00:10:22.500]  鄧炳志妹:帥哥 是不是
[00:10:22.500 --> 00:10:24.500]  鄧炳志妹:他是高過整個以色列民眾走出來
[00:10:24.500 --> 00:10:26.500]  鄧炳志妹:然後就成為王
[00:10:26.500 --> 00:10:28.500]  鄧炳志妹:就是被當選成為王
[00:10:28.500 --> 00:10:30.500]  鄧炳志妹:這種高大帥哥的形象
[00:10:30.500 --> 00:10:32.500]  鄧炳志妹:其實是可以理解成為
[00:10:32.500 --> 00:10:34.500]  鄧炳志妹:帶領以色列人
[00:10:34.500 --> 00:10:36.500]  鄧炳志妹:打仗的強大的形象來的
[00:10:36.500 --> 00:10:38.500]  鄧炳志妹:但是
[00:10:38.500 --> 00:10:40.500]  鄧炳志妹:如果我們看經文
[00:10:40.500 --> 00:10:42.500]  鄧炳志妹:看聖經
[00:10:42.500 --> 00:10:44.500]  鄧炳志妹:我們就見到掃羅卻是
[00:10:44.500 --> 00:10:46.500]  鄧炳志妹:一而再
[00:10:46.500 --> 00:10:48.500]  鄧炳志妹:再而三這樣
[00:10:48.500 --> 00:10:50.500]  鄧炳志妹:去違反了上帝的律法
[00:10:50.500 --> 00:10:52.500]  鄧炳志妹:所以上帝
[00:10:52.500 --> 00:10:54.500]  鄧炳志妹:揀選了大衛
[00:10:54.500 --> 00:10:56.500]  鄧炳志妹:一個不是名門望族
[00:10:56.500 --> 00:10:58.500]  鄧炳志妹:亦都是一個
[00:10:58.500 --> 00:11:00.500]  鄧炳志妹:比較最小不是長子的人
[00:11:00.500 --> 00:11:02.500]  鄧炳志妹:去後繼
[00:11:02.500 --> 00:11:04.500]  鄧炳志妹:掃羅成為以色列的王
[00:11:04.500 --> 00:11:06.500]  鄧炳志妹:兼且
[00:11:06.500 --> 00:11:08.500]  鄧炳志妹:跟他立約
[00:11:08.500 --> 00:11:10.500]  鄧炳志妹:所以上帝根本不需要
[00:11:10.500 --> 00:11:12.500]  鄧炳志妹:人的功名利祿
[00:11:12.500 --> 00:11:14.500]  鄧炳志妹:去展現
[00:11:14.500 --> 00:11:16.500]  鄧炳志妹:他的
[00:11:16.500 --> 00:11:18.500]  鄧炳志妹:威嚴和神威
[00:11:18.500 --> 00:11:20.500]  鄧炳志妹:鄧志妹
[00:11:20.500 --> 00:11:22.500]  鄧炳志妹:上帝揀選我們
[00:11:22.500 --> 00:11:24.500]  鄧炳志妹:其實都不是
[00:11:24.500 --> 00:11:26.500]  鄧炳志妹:我們有多少的能力
[00:11:26.500 --> 00:11:28.500]  鄧炳志妹:財力
[00:11:28.500 --> 00:11:30.500]  鄧炳志妹:和地位
[00:11:30.500 --> 00:11:32.500]  鄧炳志妹:試問
[00:11:32.500 --> 00:11:34.500]  鄧炳志妹:我們有些什麼東西
[00:11:34.500 --> 00:11:36.500]  鄧炳志妹:不是由上帝而來的
[00:11:36.500 --> 00:11:38.500]  鄧炳志妹:試問
[00:11:38.500 --> 00:11:40.500]  鄧炳志妹:我們有些什麼東西
[00:11:40.500 --> 00:11:42.500]  鄧炳志妹:不是由上帝而來的
[00:11:42.500 --> 00:11:44.500]  鄧炳志妹:當大家在奉獻的時候
[00:11:44.500 --> 00:11:46.500]  鄧炳志妹:唱萬物都是從主
[00:11:46.500 --> 00:11:48.500]  鄧炳志妹:而來的時候
[00:11:48.500 --> 00:11:50.500]  鄧炳志妹:我們是抱持著一個
[00:11:50.500 --> 00:11:52.500]  鄧炳志妹:什麼的心態
[00:11:52.500 --> 00:11:54.500]  鄧炳志妹:我們是抱持著一個
[00:11:54.500 --> 00:11:56.500]  鄧炳志妹:萬物都是由你而來的
[00:11:56.500 --> 00:11:58.500]  鄧炳志妹:我們都要看看我們有多聰明
[00:11:58.500 --> 00:12:00.500]  鄧炳志妹:有多厲害
[00:12:00.500 --> 00:12:02.500]  鄧炳志妹:還是我們都真的看得到
[00:12:02.500 --> 00:12:04.500]  鄧炳志妹:原來我們
[00:12:04.500 --> 00:12:06.500]  鄧炳志妹:所擁有的能力
[00:12:06.500 --> 00:12:08.500]  鄧炳志妹:所擁有的知識
[00:12:08.500 --> 00:12:10.500]  鄧炳志妹:所擁有的才能
[00:12:10.500 --> 00:12:12.500]  鄧炳志妹:甚至乎我們所擁有的
[00:12:12.500 --> 00:12:14.500]  鄧炳志妹:子女家產
[00:12:14.500 --> 00:12:16.500]  鄧炳志妹:都是從上帝而來的
[00:12:16.500 --> 00:12:20.500]  鄧炳志妹:而上帝當不看這些
[00:12:20.500 --> 00:12:22.500]  鄧炳志妹:財力地位的時候
[00:12:24.500 --> 00:12:26.500]  鄧炳志妹:其實上帝揀選我們
[00:12:26.500 --> 00:12:28.500]  鄧炳志妹:就好像揀選以色列民一樣
[00:12:28.500 --> 00:12:30.500]  鄧炳志妹:他揀選我們
[00:12:30.500 --> 00:12:32.500]  鄧炳志妹:成為他的子民
[00:12:32.500 --> 00:12:34.500]  鄧炳志妹:不是要我們在地上
[00:12:34.500 --> 00:12:36.500]  鄧炳志妹:有什麼功名成就
[00:12:36.500 --> 00:12:38.500]  鄧炳志妹:去榮耀他
[00:12:38.500 --> 00:12:40.500]  鄧炳志妹:並不是這樣的
[00:12:40.500 --> 00:12:42.500]  鄧炳志妹:過去有一種叫做
[00:12:42.500 --> 00:12:44.500]  鄧炳志妹:七重山的理論
[00:12:44.500 --> 00:12:46.500]  鄧炳志妹:七重山理論是什麼呢
[00:12:46.500 --> 00:12:48.500]  鄧炳志妹:就是去推一些基督徒
[00:12:48.500 --> 00:12:50.500]  鄧炳志妹:成為在政治
[00:12:50.500 --> 00:12:52.500]  鄧炳志妹:娛樂、地位
[00:12:52.500 --> 00:12:54.500]  鄧炳志妹:即是可能現在是地產
[00:12:54.500 --> 00:12:56.500]  鄧炳志妹:經濟那些
[00:12:56.500 --> 00:12:58.500]  鄧炳志妹:成為高位的人
[00:12:58.500 --> 00:13:00.500]  鄧炳志妹:然後這樣就可以
[00:13:00.500 --> 00:13:02.500]  鄧炳志妹:這個社會
[00:13:02.500 --> 00:13:04.500]  鄧炳志妹:世界就會有改變
[00:13:04.500 --> 00:13:06.500]  鄧炳志妹:有成長
[00:13:06.500 --> 00:13:08.500]  鄧炳志妹:甚至乎會成為一個
[00:13:08.500 --> 00:13:10.500]  鄧炳志妹:基督信仰
[00:13:10.500 --> 00:13:12.500]  鄧炳志妹:可以環繞的社會
[00:13:12.500 --> 00:13:14.500]  鄧炳志妹:可以一個影響力的社會
[00:13:14.500 --> 00:13:16.500]  鄧炳志妹:但是我們也都
[00:13:16.500 --> 00:13:18.500]  鄧炳志妹:見證到一樣東西就是
[00:13:18.500 --> 00:13:20.500]  鄧炳志妹:當我們見到一些
[00:13:20.500 --> 00:13:22.500]  鄧炳志妹:高位的人的時候
[00:13:22.500 --> 00:13:24.500]  鄧炳志妹:他們很有可能
[00:13:24.500 --> 00:13:26.500]  鄧炳志妹:未必是遵行
[00:13:26.500 --> 00:13:28.500]  鄧炳志妹:上帝話語的人
[00:13:28.500 --> 00:13:30.500]  鄧炳志妹:縱然他名義上
[00:13:30.500 --> 00:13:32.500]  鄧炳志妹:是一個基督徒
[00:13:32.500 --> 00:13:34.500]  鄧炳志妹:但是他行動上
[00:13:34.500 --> 00:13:36.500]  鄧炳志妹:在一些高位的時候
[00:13:36.500 --> 00:13:38.500]  鄧炳志妹:他未必行出
[00:13:38.500 --> 00:13:40.500]  鄧炳志妹:上帝所要去行的事情
[00:13:40.500 --> 00:13:44.500]  鄧炳志妹:所以高位、地位
[00:13:44.500 --> 00:13:46.500]  鄧炳志妹:名譽、才幹
[00:13:46.500 --> 00:13:48.500]  鄧炳志妹:並不是
[00:13:48.500 --> 00:13:50.500]  鄧炳志妹:上帝所看
[00:13:50.500 --> 00:13:52.500]  鄧炳志妹:上帝所看的
[00:13:52.500 --> 00:13:54.500]  鄧炳志妹:是我們有沒有遵守
[00:13:54.500 --> 00:13:56.500]  鄧炳志妹:跟他所立的約
[00:13:56.500 --> 00:13:58.500]  鄧炳志妹:去榮耀他
[00:13:58.500 --> 00:14:00.500]  鄧炳志妹:上帝所看的
[00:14:00.500 --> 00:14:02.500]  鄧炳志妹:是我們有沒有遵守
[00:14:02.500 --> 00:14:04.500]  鄧炳志妹:以他的約
[00:14:04.500 --> 00:14:06.500]  鄧炳志妹:去行事為人
