
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹,主日平安
[00:07:50.000 --> 00:07:53.000]  對你有榮美計劃的神
[00:07:53.000 --> 00:07:56.000]  我們要與他同行
[00:07:56.000 --> 00:07:59.000]  那我們如何可以與耶穌同行呢
[00:07:59.000 --> 00:08:03.000]  首先我們要專心讀神的話語
[00:08:03.000 --> 00:08:08.000]  我們看到以佛所書2:19-20節
[00:08:11.000 --> 00:08:13.000]  講到建造生命的關鍵
[00:08:13.000 --> 00:08:17.000]  就是要有穩固的根基
[00:08:17.000 --> 00:08:21.000]  這邊說這樣你們不再做外人和客旅
[00:08:21.000 --> 00:08:24.000]  是與聖徒同國是神家裏的人了
[00:08:24.000 --> 00:08:27.000]  並且被建造
[00:08:27.000 --> 00:08:30.000]  在使徒和先知的根基上
[00:08:30.000 --> 00:08:33.000]  有基督耶穌自己爲防角石
[00:08:41.000 --> 00:08:45.000]  我們都知道建造房屋這個根基是非常重要的
[00:08:45.000 --> 00:08:49.000]  因爲你有一個穩固的根基
[00:08:49.000 --> 00:08:53.000]  你住進去才安心
[00:08:53.000 --> 00:08:57.000]  我想很多人去過臺灣的101大樓
[00:08:57.000 --> 00:09:01.000]  這個非常厲害
[00:09:01.000 --> 00:09:05.000]  如果有一個穩固的基礎
[00:09:05.000 --> 00:09:09.000]  你住進去才安心
[00:09:11.000 --> 00:09:13.000]  它是一個非常厲害的建築物
[00:09:13.000 --> 00:09:17.000]  它能夠經過任何的颱風或者地震
[00:09:17.000 --> 00:09:21.000]  還可以屹立不搖
[00:09:21.000 --> 00:09:25.000]  你知道嗎光是101的地基
[00:09:25.000 --> 00:09:29.000]  就花了超過上億的美金來建造
[00:09:29.000 --> 00:09:35.000]  但是我相信你不會覺得
[00:09:35.000 --> 00:09:37.000]  這些建造的人頭腦有問題
[00:09:41.000 --> 00:09:43.000]  之前蓋一些你根本看不見的東西
[00:09:43.000 --> 00:09:47.000]  會不會太浪費了吧
[00:09:47.000 --> 00:09:49.000]  我想你肯定不會這樣說
[00:09:49.000 --> 00:09:53.000]  你反而會很感謝這些人
[00:09:53.000 --> 00:09:55.000]  認真的在建造根基
[00:09:55.000 --> 00:10:01.000]  因爲這是一個非常榮美的建築
[00:10:01.000 --> 00:10:05.000]  有很多人被祝福在其中
[00:10:05.000 --> 00:10:09.000]  丁永姐妹你的生命也是何等的寶貴
[00:10:11.000 --> 00:10:13.000]  你是建造在什麼樣的根基上面呢
[00:10:13.000 --> 00:10:19.000]  我們需要將我們的生命
[00:10:19.000 --> 00:10:21.000]  建造在神的話語上
[00:10:21.000 --> 00:10:25.000]  因爲我們所組織的家庭
[00:10:25.000 --> 00:10:29.000]  我們的侍奉
[00:10:29.000 --> 00:10:31.000]  我們的生涯規劃
[00:10:31.000 --> 00:10:35.000]  都會在這個根基上面
[00:10:35.000 --> 00:10:39.000]  所以我要來鼓勵丁永姐妹
[00:10:41.000 --> 00:10:43.000]  在2024年
[00:10:43.000 --> 00:10:45.000]  一定要有讀經的計劃
[00:10:45.000 --> 00:10:49.000]  這個雖然好像是老生常談
[00:10:49.000 --> 00:10:53.000]  但是我們不希望
[00:10:53.000 --> 00:10:55.000]  這只是一個理論而已
[00:10:55.000 --> 00:10:59.000]  因爲如果你要與耶穌同行
[00:10:59.000 --> 00:11:03.000]  你需要有祂的話語來充滿
[00:11:03.000 --> 00:11:07.000]  其實如果你從來沒有讀過聖經一遍的話
[00:11:11.000 --> 00:11:13.000]  讓2024年成爲你
[00:11:13.000 --> 00:11:15.000]  第一次讀完聖經一遍的一年吧
[00:11:15.000 --> 00:11:21.000]  對於一個唸書速度很慢的
[00:11:21.000 --> 00:11:23.000]  我口中講出這種話
[00:11:23.000 --> 00:11:29.000]  這個是很大的決心
[00:11:29.000 --> 00:11:33.000]  如果你是曾經讀過聖經一遍
[00:11:33.000 --> 00:11:37.000]  好不好 讓2024年
[00:11:37.000 --> 00:11:39.000]  成爲你再一次讀完神
[00:11:39.000 --> 00:11:41.000]  這個聖經一遍的一年吧
[00:11:41.000 --> 00:11:47.000]  因爲神話語的根基
[00:11:47.000 --> 00:11:49.000]  真的很寶貴
[00:11:49.000 --> 00:11:53.000]  我想不但是讀聖經一遍
[00:11:53.000 --> 00:11:57.000]  我們也來參加一些
[00:11:57.000 --> 00:11:59.000]  裝備課程吧
[00:11:59.000 --> 00:12:03.000]  如果你沒有計劃
[00:12:03.000 --> 00:12:05.000]  那你就是在計劃失敗了
[00:12:05.000 --> 00:12:07.000]  好不好 明年有很多
[00:12:07.000 --> 00:12:09.000]  很棒的裝備課程
[00:12:09.000 --> 00:12:13.000]  而且我們教會領袖學院
[00:12:13.000 --> 00:12:15.000]  非常棒的師資陣容
[00:12:15.000 --> 00:12:19.000]  我相信我們的青年
[00:12:19.000 --> 00:12:21.000]  也有很棒的裝備課程
[00:12:21.000 --> 00:12:25.000]  我們就來參加吧
[00:12:25.000 --> 00:12:29.000]  心動不如行動
[00:12:29.000 --> 00:12:33.000]  讓我們明年2024年真的成爲一個
[00:12:33.000 --> 00:12:35.000]  有根有基的一年
[00:12:37.000 --> 00:12:39.000]  與耶穌同行
[00:12:39.000 --> 00:12:41.000]  除了要來專心讀神的話
[00:12:41.000 --> 00:12:47.000]  這是要順服神的帶領
[00:12:47.000 --> 00:12:51.000]  換句話說要仔細聆聽神的聲音
[00:12:51.000 --> 00:12:57.000]  我一位朋友他今年有機會去
[00:12:57.000 --> 00:12:59.000]  念哈佛的甘乃迪學院
[00:13:05.000 --> 00:13:07.000]  是世界各地的未來的
[00:13:07.000 --> 00:13:09.000]  國家的領袖
[00:13:09.000 --> 00:13:11.000]  所去深造的
[00:13:11.000 --> 00:13:13.000]  儲備的一個學校
[00:13:13.000 --> 00:13:21.000]  我朋友跟我說
[00:13:21.000 --> 00:13:23.000]  所有的教授在上課的時候
[00:13:23.000 --> 00:13:27.000]  他真的相信
[00:13:27.000 --> 00:13:29.000]  在座的人未來就是有
[00:13:29.000 --> 00:13:31.000]  總統和總理
[00:13:35.000 --> 00:13:37.000]  所以當他講話的時候
[00:13:37.000 --> 00:13:39.000]  他就是在和未來的
[00:13:39.000 --> 00:13:41.000]  國家領袖在說話
[00:13:41.000 --> 00:13:47.000]  這些學生也非常認真的聽
[00:13:47.000 --> 00:13:51.000]  因爲這些教授真的
[00:13:51.000 --> 00:13:53.000]  教出了很多
[00:13:53.000 --> 00:13:55.000]  歷世歷代的世界領袖
[00:13:55.000 --> 00:14:03.000]  所以我相信在上這樣的課程
[00:14:03.000 --> 00:14:05.000]  他們不會邊滑手機邊聽
[00:14:05.000 --> 00:14:11.000]  一方面我想因爲學費很貴
[00:14:11.000 --> 00:14:15.000]  另一方面因爲這真的是
[00:14:15.000 --> 00:14:17.000]  要專心聆聽的教授
[00:14:17.000 --> 00:14:23.000]  對方姐妹我們在
[00:14:23.000 --> 00:14:25.000]  聆聽神的聲音的時候
[00:14:25.000 --> 00:14:29.000]  我們是否也這樣子的專注呢
[00:14:31.000 --> 00:14:33.000]  也許我們不見得有機會去
[00:14:33.000 --> 00:14:35.000]  甘乃迪學院上課
[00:14:35.000 --> 00:14:39.000]  但是我們都被邀請進了
[00:14:39.000 --> 00:14:41.000]  萬王之王的學院在上課
[00:14:41.000 --> 00:14:47.000]  而且這學費都已經
[00:14:47.000 --> 00:14:49.000]  被耶穌基督先付清了
[00:14:49.000 --> 00:14:51.000]  但是今天關鍵是
[00:14:51.000 --> 00:14:53.000]  你是用什麼樣的態度
[00:14:53.000 --> 00:14:55.000]  來面對這樣的信仰
[00:14:59.000 --> 00:15:01.000]  你是邊滑手機
[00:15:01.000 --> 00:15:03.000]  邊在跟隨神呢
[00:15:03.000 --> 00:15:09.000]  還是你是專注地來
[00:15:09.000 --> 00:15:11.000]  跟隨神的帶領
[00:15:11.000 --> 00:15:13.000]  但願我們在這個新的一年
[00:15:13.000 --> 00:15:17.000]  我們能夠來
[00:15:17.000 --> 00:15:19.000]  專心讀神的話語
[00:15:19.000 --> 00:15:23.000]  也能夠專注順服神的帶領
[00:15:27.000 --> 00:15:31.000]  好 通常大家阿悶完之後
[00:15:31.000 --> 00:15:33.000]  可能就會把這一段就忘掉了
[00:15:33.000 --> 00:15:37.000]  這個時候你真的來想一下
[00:15:37.000 --> 00:15:39.000]  我明年的根基
[00:15:39.000 --> 00:15:41.000]  要放在什麼樣的地方
[00:15:41.000 --> 00:15:45.000]  我相信神在你生命中
[00:15:45.000 --> 00:15:47.000]  有美好的計劃
[00:15:47.000 --> 00:15:51.000]  那除了與耶穌同行之外呢
[00:15:51.000 --> 00:15:55.000]  第二我們要與弟兄姐妹一起走
[00:15:57.000 --> 00:15:59.000]  我們要與兄弟姐妹一起走
[00:15:59.000 --> 00:16:07.000]  剛纔以佛所書3章21節這邊說
[00:16:07.000 --> 00:16:09.000]  願神在教會中得到榮耀
[00:16:09.000 --> 00:16:13.000]  什麼是教會
[00:16:13.000 --> 00:16:15.000]  教會在希臘原文
[00:16:15.000 --> 00:16:17.000]  就是Ecclesia這個字
[00:16:17.000 --> 00:16:21.000]  指的就是被選招
[00:16:21.000 --> 00:16:23.000]  分別出來的一羣人
[00:16:25.000 --> 00:16:27.000]  也就是聚集和會衆
[00:16:27.000 --> 00:16:29.000]  這樣子一個概念
[00:16:29.000 --> 00:16:33.000]  這是爲什麼耶穌說
[00:16:33.000 --> 00:16:35.000]  無論在哪裏有兩三個人奉我的名
[00:16:35.000 --> 00:16:37.000]  聚會我就在他們中間
[00:16:37.000 --> 00:16:45.000]  所以教會不只是一個美麗的建築
[00:16:45.000 --> 00:16:49.000]  教會不只是
[00:16:49.000 --> 00:16:51.000]  很豐富的聚會的節目
[00:16:55.000 --> 00:16:57.000]  最重要的
[00:16:57.000 --> 00:16:59.000]  是一羣奉主名的人聚集的地方
[00:16:59.000 --> 00:17:05.000]  所以當我們今天聚集在這裏
[00:17:05.000 --> 00:17:07.000]  神的同在就在我們當中
[00:17:07.000 --> 00:17:13.000]  但是我們常會覺得
[00:17:13.000 --> 00:17:15.000]  有人在就比較麻煩
[00:17:15.000 --> 00:17:19.000]  所以我寧願一個人在家
[00:17:19.000 --> 00:17:21.000]  上網看聚會就好了
[00:17:23.000 --> 00:17:25.000]  而且我還可以去找一些
[00:17:25.000 --> 00:17:29.000]  很多很豐富的資源
[00:17:29.000 --> 00:17:33.000]  是的我贊成
[00:17:33.000 --> 00:17:35.000]  有人的地方的確比較不容易
[00:17:35.000 --> 00:17:39.000]  但是這的確是神的心意
[00:17:39.000 --> 00:17:43.000]  要透過教會來彰顯他的榮耀
[00:17:43.000 --> 00:17:49.000]  同時當我們一起走的時候
[00:17:49.000 --> 00:17:51.000]  也真的可以走得更遠
[00:17:53.000 --> 00:17:55.000]  所以鼓勵我們真的在2024年
[00:17:55.000 --> 00:17:57.000]  有一個敞開的態度
[00:17:57.000 --> 00:18:01.000]  來與弟兄姐妹一起向前走
[00:18:01.000 --> 00:18:07.000]  那怎麼樣能夠與弟兄姐妹一起走呢
[00:18:07.000 --> 00:18:11.000]  我們生命當中需要有
[00:18:11.000 --> 00:18:13.000]  屬靈的保羅和提摩泰
[00:18:13.000 --> 00:18:19.000]  保羅是提摩泰的屬靈的父親
[00:18:23.000 --> 00:18:25.000]  聖經說保羅常常想到提摩泰
[00:18:25.000 --> 00:18:31.000]  甚至爲他流淚禱告
[00:18:31.000 --> 00:18:35.000]  而提摩泰也是認定保羅爲他的
[00:18:35.000 --> 00:18:37.000]  屬靈的父親
[00:18:37.000 --> 00:18:41.000]  他有一顆受教的心
[00:18:41.000 --> 00:18:43.000]  願意跟隨保羅的帶領
[00:18:43.000 --> 00:18:47.000]  哇 弟兄姐妹請問你在生命當中
[00:18:47.000 --> 00:18:49.000]  有沒有屬靈的父親母親呢
[00:18:53.000 --> 00:18:55.000]  這個真的是很蒙福的一件事情
[00:18:55.000 --> 00:18:59.000]  因爲上帝會透過屬靈的父母親
[00:18:59.000 --> 00:19:01.000]  成爲你的保護
[00:19:01.000 --> 00:19:03.000]  你的遮蓋 甚至引領
[00:19:03.000 --> 00:19:09.000]  我記得我在14歲的時候
[00:19:09.000 --> 00:19:13.000]  那個時候我就是在
[00:19:13.000 --> 00:19:15.000]  正值青春期 叛逆期
[00:19:15.000 --> 00:19:19.000]  我覺得那個時候我其實是
[00:19:19.000 --> 00:19:21.000]  蠻愛上帝的
[00:19:23.000 --> 00:19:25.000]  除了學業以外
[00:19:25.000 --> 00:19:29.000]  但是有一個很大的問題
[00:19:29.000 --> 00:19:33.000]  就是我看所有人都很不順眼
[00:19:33.000 --> 00:19:37.000]  我對每個人都很有意見
[00:19:37.000 --> 00:19:41.000]  怎麼看都覺得這個人是個
[00:19:41.000 --> 00:19:43.000]  雙面人
[00:19:43.000 --> 00:19:47.000]  那個人太驕傲
[00:19:47.000 --> 00:19:51.000]  以至於我到了
[00:19:51.000 --> 00:19:53.000]  青少年團期的時候
[00:19:53.000 --> 00:19:55.000]  我就真的覺得很作嘔
[00:19:55.000 --> 00:19:59.000]  我到個地步我決定我再也不要去教會
[00:19:59.000 --> 00:20:03.000]  所以在那段時間
[00:20:03.000 --> 00:20:05.000]  我做了人生兩次
[00:20:05.000 --> 00:20:07.000]  撬教會的舉動
[00:20:07.000 --> 00:20:11.000]  我決定我不要再去教會了
[00:20:11.000 --> 00:20:15.000]  因爲教會的人太讓我失望了
[00:20:15.000 --> 00:20:19.000]  沒有想到在兩週後的主日
[00:20:21.000 --> 00:20:23.000]  當我姐姐從教會回來的時候
[00:20:23.000 --> 00:20:27.000]  她給我一張卡片
[00:20:27.000 --> 00:20:31.000]  結果一打開這個卡片
[00:20:31.000 --> 00:20:33.000]  是我少年團系的輔導寫給我的
[00:20:33.000 --> 00:20:39.000]  是一個教會的大姐姐寫給我的
[00:20:39.000 --> 00:20:43.000]  我一直到現在還非常清楚
[00:20:43.000 --> 00:20:45.000]  她這個卡片的內容
[00:20:45.000 --> 00:20:49.000]  她說親愛的雅成你好嗎
[00:20:51.000 --> 00:20:53.000]  兩個禮拜沒有看到你了
[00:20:53.000 --> 00:20:55.000]  亂想你的
[00:20:55.000 --> 00:20:59.000]  這個很高招
[00:20:59.000 --> 00:21:01.000]  結果她下面就寫
[00:21:01.000 --> 00:21:05.000]  沒有人是完美的
[00:21:05.000 --> 00:21:07.000]  儘量看別人的優點
[00:21:07.000 --> 00:21:09.000]  不要看別人的缺點
[00:21:09.000 --> 00:21:13.000]  愛你的毛姐
[00:21:19.000 --> 00:21:21.000]  你知道嗎
[00:21:21.000 --> 00:21:23.000]  她這個卡片改變了我的一生
[00:21:23.000 --> 00:21:29.000]  也讓我的人生的叛逆期
[00:21:29.000 --> 00:21:31.000]  只有兩個禮拜
[00:21:31.000 --> 00:21:37.000]  這真的是太寶貴了
[00:21:37.000 --> 00:21:41.000]  我決定第三個禮拜我再次回到教會
[00:21:41.000 --> 00:21:45.000]  我要選擇儘量看別人的優點
[00:21:47.000 --> 00:21:49.000]  不要看別人的缺點
[00:21:49.000 --> 00:21:51.000]  這個教導太寶貴了
[00:21:51.000 --> 00:21:55.000]  一直到今天我都還在用
[00:21:55.000 --> 00:21:59.000]  現在最多是自我檢討
[00:21:59.000 --> 00:22:01.000]  大家都是可愛的
[00:22:01.000 --> 00:22:05.000]  所以弟兄姐妹
[00:22:05.000 --> 00:22:07.000]  在你生命當中如果有屬靈的父母親
[00:22:07.000 --> 00:22:09.000]  真要感謝神
[00:22:09.000 --> 00:22:15.000]  如果你覺得我好像沒有屬靈父母親
[00:22:17.000 --> 00:22:19.000]  請向神來禱告
[00:22:19.000 --> 00:22:21.000]  神樂意賜給你屬靈的父母
[00:22:21.000 --> 00:22:25.000]  也許在我們當中有小組長
[00:22:25.000 --> 00:22:29.000]  有驅牧
[00:22:29.000 --> 00:22:31.000]  或是我們青少年的輔導們
[00:22:31.000 --> 00:22:35.000]  或是我們教會的牧者同工們
[00:22:35.000 --> 00:22:39.000]  或是在你生命中有一些屬靈的長輩
[00:22:39.000 --> 00:22:43.000]  你知道他是你生命中的屬靈長輩
[00:22:45.000 --> 00:22:47.000]  也許是他們來拍拍手感謝神吧
[00:22:47.000 --> 00:22:53.000]  我今天真的非常受寵若驚
[00:22:53.000 --> 00:22:59.000]  因爲竟然我的屬靈父親
[00:22:59.000 --> 00:23:01.000]  在爲我翻譯
[00:23:01.000 --> 00:23:05.000]  謝謝
[00:23:05.000 --> 00:23:07.000]  我在想說會不會他翻到一半說
[00:23:07.000 --> 00:23:09.000]  我就講我自己的好了
[00:23:15.000 --> 00:23:17.000]  謝謝
[00:23:17.000 --> 00:23:21.000]  除了要有屬靈的父親之外
[00:23:21.000 --> 00:23:25.000]  你是否也願意
[00:23:25.000 --> 00:23:27.000]  承擔這樣一個去關心
[00:23:27.000 --> 00:23:29.000]  照顧別人的責任呢
[00:23:29.000 --> 00:23:33.000]  你是否也願意向神禱告說
[00:23:33.000 --> 00:23:35.000]  神啊
[00:23:35.000 --> 00:23:37.000]  讓我生命中也有屬靈的提摩泰呢
[00:23:37.000 --> 00:23:43.000]  哇你可能想說我沒有資格啦
[00:23:45.000 --> 00:23:47.000]  我纔剛信主啊
[00:23:47.000 --> 00:23:49.000]  我纔剛來教會啊
[00:23:49.000 --> 00:23:51.000]  我聖經都還沒讀完一遍啊
[00:23:51.000 --> 00:23:55.000]  讓我跟你分享一個故事
[00:23:55.000 --> 00:23:57.000]  其實重點不是你有沒有資格
[00:23:57.000 --> 00:24:01.000]  重點是你有沒有一顆願意的心
[00:24:01.000 --> 00:24:05.000]  我記得我在大二的時候
[00:24:05.000 --> 00:24:09.000]  那時候我非常想要成爲全職的傳道人
[00:24:09.000 --> 00:24:13.000]  可是那時候神的呼召還沒有領到
[00:24:15.000 --> 00:24:17.000]  我就記得有一天晚上
[00:24:17.000 --> 00:24:19.000]  我去Burger King買漢堡
[00:24:19.000 --> 00:24:23.000]  那天晚上還是買一送一
[00:24:23.000 --> 00:24:25.000]  Wopper買一送一
[00:24:25.000 --> 00:24:27.000]  所以我那時候就
[00:24:27.000 --> 00:24:29.000]  趕快買一送一
[00:24:29.000 --> 00:24:31.000]  當我走出來的時候
[00:24:31.000 --> 00:24:33.000]  我看到門口有兩位流浪漢
[00:24:33.000 --> 00:24:37.000]  我心中就有一點感動
[00:24:37.000 --> 00:24:41.000]  就是想要和他們分享
[00:24:41.000 --> 00:24:43.000]  其中一個漢堡
[00:24:45.000 --> 00:24:47.000]  然後去跟他們有些關懷
[00:24:47.000 --> 00:24:51.000]  結果既然就聊起來了
[00:24:51.000 --> 00:24:55.000]  當我把這個漢堡給其中一位
[00:24:55.000 --> 00:24:57.000]  流浪漢的時候他就說
[00:24:57.000 --> 00:24:59.000]  年輕人
[00:24:59.000 --> 00:25:01.000]  你的未來的夢想是什麼
[00:25:01.000 --> 00:25:09.000]  我就跟他說
[00:25:09.000 --> 00:25:11.000]  其實我的夢想是成爲一位牧師
[00:25:15.000 --> 00:25:17.000]  我沒有神的呼召
[00:25:17.000 --> 00:25:19.000]  所以我還不是牧師
[00:25:19.000 --> 00:25:23.000]  沒有想到這位流浪漢
[00:25:23.000 --> 00:25:25.000]  竟然很有哲理
[00:25:25.000 --> 00:25:29.000]  他說牧師不只是一個
[00:25:29.000 --> 00:25:31.000]  工作
[00:25:31.000 --> 00:25:35.000]  是一個生命的流露
[00:25:35.000 --> 00:25:39.000]  所以其實你已經是一個牧師了
[00:25:39.000 --> 00:25:43.000]  哇 我聽着超感動
[00:25:45.000 --> 00:25:47.000]  他接下來又說
[00:25:47.000 --> 00:25:49.000]  其實我就是這些流浪漢的牧師
[00:25:49.000 --> 00:25:53.000]  哇 真厲害
[00:25:53.000 --> 00:25:57.000]  旁邊的流浪漢對着我說
[00:25:57.000 --> 00:25:59.000]  不要聽他亂扯
[00:25:59.000 --> 00:26:05.000]  我說你真的瞭解做牧師的辛苦
[00:26:05.000 --> 00:26:11.000]  你的羊羣都不appreciate你
[00:26:13.000 --> 00:26:15.000]  哇 我那天很開心
[00:26:15.000 --> 00:26:17.000]  我連第二個漢堡都給他了
[00:26:17.000 --> 00:26:23.000]  所以我覺得那一天起
[00:26:23.000 --> 00:26:25.000]  上帝就透過這位流浪漢告訴我
[00:26:25.000 --> 00:26:27.000]  我可以成爲別人的牧師
[00:26:27.000 --> 00:26:35.000]  雖然我不是有頭銜的牧師
[00:26:35.000 --> 00:26:39.000]  但是我可以去關心和慕尤葉
[00:26:41.000 --> 00:26:43.000]  所以前來提供姐妹你是否有一顆願意的心呢
[00:26:43.000 --> 00:26:47.000]  如果你願意
[00:26:47.000 --> 00:26:49.000]  就將你的生命獻給神
