
[00:00:00.000 --> 00:00:04.500]  上一次和大家開始了一個新的系列
[00:02:52.860 --> 00:02:56.300]  都沒有追求天堂的心
[00:02:56.300 --> 00:02:58.060]  這也是原因
[00:02:58.060 --> 00:03:02.300]  為什麼一般的基督徒都這麼軟弱無力
[00:03:02.300 --> 00:03:04.360]  根據調查的數字
[00:03:04.360 --> 00:03:06.560]  一般的基督徒和非基督徒
[00:03:06.560 --> 00:03:08.900]  根本沒有什麼分別
[00:03:08.900 --> 00:03:11.640]  我相信一個很重要的原因
[00:03:11.640 --> 00:03:16.060]  就是他們都沒有嚮往天堂的心
[00:03:16.060 --> 00:03:19.560]  為什麼基督徒不嚮往天堂呢?
[00:03:19.560 --> 00:03:22.360]  因為他們是和俗世為友
[00:03:22.360 --> 00:03:25.960]  他們都希望能夠及時行樂
[00:03:25.960 --> 00:03:30.060]  他們都像我們一樣被美國生活影響
[00:03:30.060 --> 00:03:34.460]  希望每樣東西都能夠立刻得到滿足
[00:03:34.460 --> 00:03:37.060]  為什麼美國人這麼喜歡快餐呢?
[00:03:37.060 --> 00:03:38.760]  就是夠快
[00:03:38.760 --> 00:03:40.760]  但是快餐都不夠快
[00:03:40.760 --> 00:03:42.660]  他們還要開車
[00:03:42.660 --> 00:03:45.460]  在車裡面來到是外賣
[00:03:45.460 --> 00:03:46.860]  更加快
[00:03:46.860 --> 00:03:49.060]  買東西也一樣
[00:03:49.060 --> 00:03:52.960]  他們不會慢慢儲錢來買東西
[00:03:52.960 --> 00:03:54.660]  他們是用信用卡
[00:03:54.660 --> 00:03:57.160]  先買到先得到到手
[00:03:57.160 --> 00:03:59.060]  然後慢慢來供
[00:03:59.060 --> 00:04:01.760]  慢慢來還債
[00:04:01.760 --> 00:04:06.360]  這也是原因為什麼成功神學這麼受歡迎
[00:04:06.360 --> 00:04:07.860]  因為他們保證
[00:04:07.860 --> 00:04:10.460]  你想要得到的東西你能夠得到
[00:04:10.460 --> 00:04:14.060]  而且是立刻能夠得到
[00:04:14.060 --> 00:04:19.660]  所以很多人都不嚮往天堂
[00:04:19.660 --> 00:04:24.460]  因為天堂不是一個你立刻能夠去到的地方
[00:04:24.460 --> 00:04:28.560]  天堂是要你死了之後才能夠去到
[00:04:28.560 --> 00:04:32.560]  所以一般的基督徒都不嚮往天堂
[00:04:32.560 --> 00:04:37.260]  他們甚至希望在地上建立自己的天堂
[00:04:37.260 --> 00:04:41.960]  就是有個很美麗很舒適的地方來居住
[00:04:41.960 --> 00:04:44.960]  來享受他們的人生
[00:04:44.960 --> 00:04:48.060]  這個就是他們的天堂
[00:04:48.060 --> 00:04:50.260]  一般基督徒的想法
[00:04:50.260 --> 00:04:54.160]  就是這個花花世界有誰能夠捨得
[00:04:54.160 --> 00:04:56.160]  誰捨得離開
[00:04:56.160 --> 00:04:57.360]  讓我享受夠了
[00:04:57.360 --> 00:04:58.960]  讓我玩夠了
[00:04:58.960 --> 00:05:01.060]  讓我老到不能走路
[00:05:01.060 --> 00:05:02.460]  不能動
[00:05:02.460 --> 00:05:05.160]  那我就上天堂了
[00:05:05.160 --> 00:05:08.060]  其實這是一個很錯誤的想法
[00:05:08.060 --> 00:05:11.460]  我們應該是嚮往天堂
[00:05:11.460 --> 00:05:18.060]  而不是不捨得這個世界所給我們的一切
[00:05:18.060 --> 00:05:22.360]  其實希伯來書的作者都提醒我們
[00:05:22.360 --> 00:05:25.760]  我們在這個世上只不過是旅客
[00:05:25.760 --> 00:05:28.560]  我們只不過是寄居
[00:05:28.560 --> 00:05:30.560]  在希伯來書的十一章
[00:05:30.560 --> 00:05:33.160]  講到有很多有信心的人
[00:05:33.160 --> 00:05:35.760]  在十一章的十六節
[00:05:35.760 --> 00:05:39.960]  作者說他們都羨慕一個更美的家鄉
[00:05:39.960 --> 00:05:42.260]  這個就是天上的家鄉
[00:05:42.260 --> 00:05:44.060]  這個就是天堂
[00:05:44.060 --> 00:05:48.260]  我們在世上只不過是寄居
[00:05:48.260 --> 00:05:50.160]  有一個美國的遊客
[00:05:50.160 --> 00:05:53.860]  他去到以色列旅遊
[00:05:53.860 --> 00:05:56.760]  他去到一個拉比的家
[00:05:56.760 --> 00:06:00.560]  他見到這個猶太人拉比的家很簡陋
[00:06:00.560 --> 00:06:02.260]  只有四面牆
[00:06:02.260 --> 00:06:04.460]  一張桌子一張椅子
[00:06:04.460 --> 00:06:06.160]  還有很多書
[00:06:06.160 --> 00:06:08.760]  他就去問這個拉比
[00:06:08.760 --> 00:06:11.460]  你的家具在哪裏?
[00:06:11.460 --> 00:06:15.360]  那個拉比問那個美國遊客
[00:06:15.360 --> 00:06:18.260]  他說你的家具又在哪裏?
[00:06:18.260 --> 00:06:21.860]  那個美國遊客說我的家具當然在家裏
[00:06:21.860 --> 00:06:25.460]  他說難道我帶著我的家具到處走嗎?
[00:06:25.460 --> 00:06:27.260]  這個猶太人的拉比說
[00:06:27.260 --> 00:06:30.160]  這個正是原因我沒有家具
[00:06:30.160 --> 00:06:32.360]  我在地上是寄居的
[00:06:32.360 --> 00:06:36.060]  我真正的家鄉是天堂
[00:06:36.060 --> 00:06:39.560]  其實耶穌基督在《主禱文》也教我們
[00:06:39.560 --> 00:06:41.260]  要願你的國光臨
[00:06:41.260 --> 00:06:43.660]  願你的子已成就在地
[00:06:43.660 --> 00:06:45.660]  如同成就在天
[00:06:45.660 --> 00:06:48.860]  我們應該是求神的國光臨
[00:06:48.860 --> 00:06:53.360]  願我們早日能夠和神在天堂在一起
[00:06:53.360 --> 00:06:55.460]  渡過永恆
[00:06:55.460 --> 00:06:59.460]  大衛在《述詩篇》的27篇第4節
[00:06:59.460 --> 00:07:00.560]  他也說
[00:07:00.560 --> 00:07:02.560]  我尋求耶和華
[00:07:02.560 --> 00:07:04.660]  我仍然要尋求
[00:07:04.660 --> 00:07:08.260]  就是一生一世住在耶和華的殿中
[00:07:08.260 --> 00:07:10.560]  沾養祂的榮美
[00:07:10.560 --> 00:07:13.060]  我們應該是很渴望
[00:07:13.060 --> 00:07:14.960]  向往天堂的生活
[00:07:14.960 --> 00:07:17.460]  能夠永遠與神同在
[00:07:17.460 --> 00:07:21.260]  每日沾養神的榮美
[00:07:21.260 --> 00:07:24.560]  現在基督徒有一個很大的問題
[00:07:24.560 --> 00:07:27.560]  就是他們根本不向往天堂
[00:07:27.560 --> 00:07:29.760]  當我們不向往天堂的時候
[00:07:29.760 --> 00:07:32.760]  就會影響我們在地上的生命
[00:07:32.760 --> 00:07:35.160]  影響我們在地上的生活
[00:07:35.160 --> 00:07:37.860]  都會出現很大的問題
[00:07:37.860 --> 00:07:40.960]  約翰·芬恩是一個清教徒
[00:07:40.960 --> 00:07:42.760]  他有一本書很出名
[00:07:42.760 --> 00:07:45.060]  叫做《天路歷程》
[00:07:45.060 --> 00:07:48.360]  相信很多基督徒都讀過這本書
[00:07:48.360 --> 00:07:51.760]  就是講到清教徒在神聖的路上
[00:07:51.760 --> 00:07:54.460]  向著天堂的路來行走
[00:07:54.460 --> 00:07:57.160]  就是這一段歷程
[00:07:57.160 --> 00:08:00.460]  這本書講到有兩個清教徒
[00:08:00.460 --> 00:08:03.460]  在這裡大家你問我,我問你
[00:08:03.460 --> 00:08:06.360]  有一個問另外的清教徒說
[00:08:06.360 --> 00:08:08.260]  你什麼時候是最淑寧
[00:08:08.260 --> 00:08:10.560]  你什麼時候是最聖潔
[00:08:10.560 --> 00:08:12.360]  另外那個就回答
[00:08:12.360 --> 00:08:14.360]  他說當我想到天堂
[00:08:14.360 --> 00:08:17.060]  當我想到將來要去的天家
[00:08:17.060 --> 00:08:21.560]  就是我最聖潔、最淑寧的時候
[00:08:21.560 --> 00:08:23.660]  我們真的需要有一個
[00:08:23.660 --> 00:08:25.360]  盼望將來的心
[00:08:25.360 --> 00:08:26.960]  這個是很重要
[00:08:26.960 --> 00:08:29.460]  這個也是唯一真實
[00:08:29.460 --> 00:08:33.860]  唯一是有永恆意義的盼望
[00:08:33.860 --> 00:08:36.760]  當我們有這樣的盼望的時候
[00:08:36.760 --> 00:08:38.460]  我們在世上的生活
[00:08:38.460 --> 00:08:40.660]  就會活得更加精彩
[00:08:40.660 --> 00:08:43.260]  更加有意思
[00:08:43.260 --> 00:08:47.060]  啟示錄是聖經最後的一部書
[00:08:47.060 --> 00:08:49.660]  它以戲劇性的結束
[00:08:49.660 --> 00:08:51.060]  告訴我們
[00:08:51.060 --> 00:08:52.460]  我們將來的家
[00:08:52.460 --> 00:08:56.260]  我們的天堂是會怎樣
[00:08:56.260 --> 00:08:59.660]  啟示錄說天堂是一個眾聖徒
[00:08:59.660 --> 00:09:05.260]  是會和神永遠同在的地方
[00:09:05.260 --> 00:09:08.460]  聖經清楚讓我們知道
[00:09:08.460 --> 00:09:12.260]  是有新天新地的應許
[00:09:12.260 --> 00:09:15.760]  在這裡以塞瓦書的66章第22節
[00:09:15.760 --> 00:09:16.960]  耶和華說
[00:09:16.960 --> 00:09:19.160]  我所要做的新天新地
[00:09:19.160 --> 00:09:21.860]  在我面前長存
[00:09:21.860 --> 00:09:23.360]  經文說
[00:09:23.360 --> 00:09:25.860]  神將來要做的新天新地
[00:09:25.860 --> 00:09:29.060]  是會永遠在神的面前存在
[00:09:29.060 --> 00:09:32.660]  我們將會永遠與神在一起
[00:09:32.660 --> 00:09:36.260]  在以塞瓦書的65章第17節
[00:09:36.260 --> 00:09:37.660]  經文說
[00:09:37.660 --> 00:09:39.860]  我做新天新地
[00:09:39.860 --> 00:09:42.660]  從前的事不再被記起
[00:09:42.660 --> 00:09:45.260]  也不再追想
[00:09:45.260 --> 00:09:47.460]  神說我做的新天新地
[00:09:47.460 --> 00:09:49.060]  是會完美到
[00:09:49.060 --> 00:09:50.860]  你不會再想起
[00:09:50.860 --> 00:09:54.860]  你不會再懷念以前的世界
[00:09:54.860 --> 00:09:57.260]  在彼得後書的第三章
[00:09:57.260 --> 00:09:58.660]  我們今天會說很多
[00:09:58.660 --> 00:10:00.060]  彼得後書三章
[00:10:00.060 --> 00:10:02.260]  10至13節的經文
[00:10:02.260 --> 00:10:04.660]  在第13節經文說
[00:10:04.660 --> 00:10:07.660]  但我們照他的應許
[00:10:07.660 --> 00:10:09.660]  盼望新天新地
[00:10:09.660 --> 00:10:12.460]  有二居住其中
[00:10:12.460 --> 00:10:14.060]  這個新天新地
[00:10:14.060 --> 00:10:17.060]  是會有二人居住在其中
[00:10:17.060 --> 00:10:21.060]  是一個充滿公義的地方
[00:10:21.060 --> 00:10:25.260]  林丹子神是應許新天新地
[00:10:25.260 --> 00:10:27.460]  也是告訴我們
[00:10:27.460 --> 00:10:31.060]  舊天舊地是會過去
[00:10:31.060 --> 00:10:33.060]  在希伯來書的一章
[00:10:33.060 --> 00:10:35.460]  10至12節的經文說
[00:10:35.460 --> 00:10:39.260]  主啊!祢起初納了地的根基
[00:10:39.260 --> 00:10:41.460]  天也是祢所做的
[00:10:41.460 --> 00:10:44.060]  天地都要滅沒
[00:10:44.060 --> 00:10:46.060]  天地都要滅沒
[00:10:46.060 --> 00:10:47.860]  天地都會沒了
[00:10:47.860 --> 00:10:50.060]  祢卻要長存
[00:10:50.060 --> 00:10:53.660]  天地都要像衣服漸漸舊了
[00:10:53.660 --> 00:10:56.260]  祢要將天地捲起來
[00:10:56.260 --> 00:10:57.860]  像一件外衣
[00:10:57.860 --> 00:11:00.060]  天地就都改變了
[00:11:00.060 --> 00:11:02.260]  唯有祢永不改變
[00:11:02.260 --> 00:11:06.460]  祢的年數沒有窮盡
[00:11:06.460 --> 00:11:08.260]  神告訴我們
[00:11:08.260 --> 00:11:10.060]  我們所住的這個世界
[00:11:10.060 --> 00:11:11.260]  這個舊天地
[00:11:11.260 --> 00:11:14.260]  有一天都會好像一件舊衣服一樣
[00:11:14.260 --> 00:11:16.060]  被它捲起來
[00:11:16.060 --> 00:11:18.660]  放在一旁丟掉
[00:11:18.660 --> 00:11:20.660]  在這發生之前
[00:11:20.660 --> 00:11:24.060]  有很多事情要先出現
[00:11:24.060 --> 00:11:24.860]  第一
[00:11:24.860 --> 00:11:26.460]  上一次跟大家說
[00:11:26.460 --> 00:11:28.860]  教會是會被提
[00:11:28.860 --> 00:11:32.060]  然後世上是有七年的災難
[00:11:32.060 --> 00:11:34.060]  接著災難的最後
[00:11:34.060 --> 00:11:36.460]  有一場很激烈的戰爭
[00:11:36.460 --> 00:11:39.260]  叫做哈米吉多頓的戰爭
[00:11:39.260 --> 00:11:41.460]  是耶穌基督親自回來
[00:11:41.460 --> 00:11:44.460]  帶領以色列人得勝
[00:11:44.460 --> 00:11:48.260]  然後就會帶領我們進入千禧年的國度
[00:11:48.260 --> 00:11:51.460]  撒旦是會被捆綁一千年
[00:11:51.460 --> 00:11:53.660]  最後撒旦會出來
[00:11:53.660 --> 00:11:57.260]  是有最後一次的反叛
[00:11:57.260 --> 00:12:00.660]  但是最後他被扔進火壺裡
[00:12:00.660 --> 00:12:04.260]  接著就會有大白寶座的審判
[00:12:04.260 --> 00:12:06.860]  所有不接受耶穌基督的人
[00:12:06.860 --> 00:12:09.460]  都會去到神的寶座面前
[00:12:09.460 --> 00:12:12.460]  最後被扔進火壺裡
[00:12:12.460 --> 00:12:17.860]  接著就會有新天新地
[00:12:17.860 --> 00:12:20.460]  我上一次都跟大家說過
[00:12:20.460 --> 00:12:23.660]  啟示錄是可以照字面解釋
[00:12:23.660 --> 00:12:27.660]  其實還是應該要用字面來解釋
[00:12:27.660 --> 00:12:30.060]  啟示錄也給我們看到
[00:12:30.060 --> 00:12:35.060]  末世所發生的事情的時間性
[00:12:35.060 --> 00:12:36.660]  我上一次說
[00:12:36.660 --> 00:12:40.260]  在第三章和第四章的中間啟示錄
[00:12:40.260 --> 00:12:42.460]  就是講到教會被提
[00:12:42.460 --> 00:12:47.260]  地上的教會變成天上的二十四位長老
[00:12:47.260 --> 00:12:49.860]  在第四章和第五章
[00:12:49.860 --> 00:12:52.060]  講到天堂的情形
[00:12:52.060 --> 00:12:55.460]  然後啟示錄的六章到十八章
[00:12:55.460 --> 00:12:59.460]  是講到地上有七年的災難
[00:12:59.460 --> 00:13:01.060]  接著十九章
[00:13:01.060 --> 00:13:03.660]  就是我們說耶穌基督會回來
[00:13:03.660 --> 00:13:05.660]  帶領以色列人得勝
[00:13:05.660 --> 00:13:08.860]  是會審判萬國
[00:13:08.860 --> 00:13:11.860]  其實彼得後書第三章
[00:13:11.860 --> 00:13:16.460]  和啟示錄的結構是很相似
[00:13:16.460 --> 00:13:19.860]  在彼得後書的三章四至七節
[00:13:19.860 --> 00:13:25.460]  也都講到耶穌基督回來審判萬國
[00:13:25.460 --> 00:13:27.060]  啟示錄的二十章
[00:13:27.060 --> 00:13:30.660]  接著就是講到有千禧年的國度
[00:13:30.660 --> 00:13:33.060]  我聽過有很多人都說
[00:13:33.060 --> 00:13:36.660]  如果千禧年的國度真的這麼重要的話
[00:13:36.660 --> 00:13:39.460]  不可能只有啟示錄二十章
[00:13:39.460 --> 00:13:42.260]  講到有千禧年的國度
[00:13:42.260 --> 00:13:44.660]  其實在先知書
[00:13:44.660 --> 00:13:48.060]  以賽亞書和十二先知書裏面
[00:13:48.060 --> 00:13:50.860]  很多先知書的經文都有講到
[00:13:50.860 --> 00:13:54.260]  千禧年的國度是怎樣的
[00:13:54.260 --> 00:13:57.860]  但實實在在講到千禧年
[00:13:57.860 --> 00:14:00.060]  是有一千年的經文
[00:14:00.060 --> 00:14:03.660]  除了啟示錄的二十章
[00:14:03.660 --> 00:14:08.460]  我相信出現在彼得後書的第三章第八節
[00:14:08.460 --> 00:14:09.660]  這一節的經文就是
[00:14:09.660 --> 00:14:13.660]  跟著耶穌基督回來審判萬國
[00:14:13.660 --> 00:14:16.260]  經文說什麼
[00:14:16.260 --> 00:14:18.060]  彼得突然間說
[00:14:18.060 --> 00:14:21.260]  對神來說一千年如一日
[00:14:21.260 --> 00:14:23.060]  一日如千年
[00:14:23.060 --> 00:14:25.260]  我相信你見到經文的結構
[00:14:25.260 --> 00:14:28.260]  其實彼得是暗示給我們聽
[00:14:28.260 --> 00:14:30.460]  是有千禧年的國度
[00:14:30.460 --> 00:14:34.260]  然後在三章十至到十三節
[00:14:34.260 --> 00:14:35.460]  彼得就說
[00:14:35.460 --> 00:14:37.860]  舊的天地是會被毀滅
[00:14:37.860 --> 00:14:40.460]  新的天地是會被創造
[00:14:40.460 --> 00:14:44.060]  完全吻合啟示錄經文的結構
[00:14:44.060 --> 00:14:47.460]  啟示錄的二十一和二十二章
[00:14:47.460 --> 00:14:52.260]  都是講到同一樣的經文
[00:14:52.260 --> 00:14:56.660]  我們說天地都要被毀滅
[00:14:56.660 --> 00:15:00.060]  就是啟示錄的二十一章、二十二章
[00:15:00.060 --> 00:15:02.660]  和彼得後書的第三章
[00:15:02.660 --> 00:15:05.460]  我們先看看在啟示錄的二十一章
[00:15:05.460 --> 00:15:08.460]  一節和五節說什麼
[00:15:08.460 --> 00:15:12.260]  約翰說:我又看見一個新天新地
[00:15:12.260 --> 00:15:16.660]  因為先前的天地已經過去了
[00:15:16.660 --> 00:15:18.260]  作寶座的說:
[00:15:18.260 --> 00:15:22.860]  漢啊,我將一切都更新了
[00:15:22.860 --> 00:15:28.060]  在彼得後書的三章十節也說
[00:15:28.060 --> 00:15:31.460]  但主的日子要像賊來到一樣
[00:15:31.460 --> 00:15:34.860]  那日天必有大響聲廢去
[00:15:34.860 --> 00:15:39.660]  有形則的都要被烈火燒化
[00:15:39.660 --> 00:15:43.860]  地和地上的物都要燒盡了
[00:15:43.860 --> 00:15:49.260]  我們看到天地都要被燒毀熔化
[00:15:49.260 --> 00:15:51.660]  所以很多時候我們說
[00:15:51.660 --> 00:15:54.860]  如果我們過份著重環保的話
[00:15:54.860 --> 00:15:57.260]  其實這不是聖經的教導
[00:15:57.260 --> 00:16:01.460]  因為聖經告訴我們一切都會被毀滅
[00:16:01.460 --> 00:16:05.260]  其實我們不是刻意去毀滅這個地球
[00:16:05.260 --> 00:16:06.460]  我們不會這樣做
[00:16:06.460 --> 00:16:09.460]  我們應該要照著我們的本份
[00:16:09.460 --> 00:16:13.060]  來保護保養這個地球
[00:16:13.060 --> 00:16:15.660]  但是過份的環保
[00:16:15.660 --> 00:16:19.860]  過份的工作來保存這個世界
[00:16:19.860 --> 00:16:21.260]  這個天地
[00:16:21.260 --> 00:16:25.860]  是聖經沒有叫我們做的
[00:16:25.860 --> 00:16:29.860]  為什麼天地都要被毀滅
[00:16:29.860 --> 00:16:31.860]  聖經有告訴我們
[00:16:31.860 --> 00:16:34.460]  在約伯記的十五章十五節
[00:16:34.460 --> 00:16:37.060]  說神不信靠他的眾聖徒
[00:16:37.060 --> 00:16:40.060]  在他眼前天也不潔淨
[00:16:40.060 --> 00:16:43.260]  這裡眾聖徒不是說信徒
[00:16:43.260 --> 00:16:47.660]  眾聖徒和眼前的天是有個正比
[00:16:47.660 --> 00:16:50.060]  所以這裡是說天使
[00:16:50.060 --> 00:16:52.460]  由於天使的墮落
[00:16:52.460 --> 00:16:57.060]  神說天堂都被污穢了
[00:16:57.060 --> 00:17:01.460]  所以神要毀滅這個天地
[00:17:01.460 --> 00:17:03.460]  地又怎麼樣
[00:17:03.460 --> 00:17:07.060]  以塞瓦書的二十四章四至五節
[00:17:07.060 --> 00:17:09.860]  經文說地上悲哀衰殘
[00:17:09.860 --> 00:17:12.060]  世界敗落衰殘
[00:17:12.060 --> 00:17:15.860]  地被奇上的居民污穢
[00:17:15.860 --> 00:17:20.860]  這個地上是沾滿了鮮血
[00:17:20.860 --> 00:17:23.060]  因為人的罪
[00:17:23.060 --> 00:17:24.460]  有很多的謀殺
[00:17:24.460 --> 00:17:26.060]  有很多的戰爭
[00:17:26.060 --> 00:17:30.060]  以致流了很多無辜人的血
[00:17:30.060 --> 00:17:34.460]  所以神說我要毀滅這個天地
[00:17:34.460 --> 00:17:36.860]  由於天使和人的墮落
[00:17:36.860 --> 00:17:39.060]  罪進入了這個世界
[00:17:39.060 --> 00:17:43.060]  神要毀滅一切
[00:17:43.060 --> 00:17:47.460]  其實這個地球會不會被毀滅
[00:17:47.460 --> 00:17:49.860]  有兩個神學觀
[00:17:49.860 --> 00:17:53.660]  一個神學觀是照聖經字面的解釋
[00:17:53.660 --> 00:17:57.660]  一切會被消盡 一切會被毀滅
[00:17:57.660 --> 00:18:00.260]  但另外還有一個神學觀
[00:18:00.260 --> 00:18:01.660]  就是他們說
[00:18:01.660 --> 00:18:05.860]  如果留意經文在啟示錄的二十一章第五節
[00:18:05.860 --> 00:18:09.660]  經文說天地會被更新
[00:18:09.660 --> 00:18:13.260]  更新這個字他們說可以解釋做
[00:18:13.260 --> 00:18:15.860]  不是說毀滅了舊的變成新的
[00:18:15.860 --> 00:18:18.060]  是將舊的更新
[00:18:18.060 --> 00:18:21.260]  剛才在彼得後書的三章十節
[00:18:21.260 --> 00:18:23.460]  經文說消盡了
[00:18:23.460 --> 00:18:28.660]  這個字他們也說有版本是作顯露
[00:18:28.660 --> 00:18:31.860]  舊的地會顯露出來
[00:18:31.860 --> 00:18:34.060]  所以他們這樣的原因
[00:18:34.060 --> 00:18:36.860]  就說這個地球是不會被毀滅
[00:18:36.860 --> 00:18:40.660]  只是更新 只是會再顯露出來
[00:18:40.660 --> 00:18:45.260]  甚至他們說這個地球會被得到救贖
[00:18:45.260 --> 00:18:46.860]  如果大家記得的話
[00:18:46.860 --> 00:18:51.060]  我們在兩年前曾經在主日學讀過一本書
[00:18:51.060 --> 00:18:54.260]  叫做《上帝指紋的宣教使命》
[00:18:54.260 --> 00:18:57.060]  這本書的作者Christopher Wright
[00:18:57.060 --> 00:19:02.460]  他就是持有這樣的信念的一個神學家
[00:19:02.460 --> 00:19:04.660]  主要他們這樣的想法
[00:19:04.660 --> 00:19:06.460]  說地球不會被毀滅
[00:19:06.460 --> 00:19:08.260]  我相信有一節的經文
[00:19:08.260 --> 00:19:12.060]  是羅馬書的第八章第二十二節
[00:19:12.060 --> 00:19:15.260]  說受造之物都一同嘆息
[00:19:15.260 --> 00:19:18.860]  希望能夠脫離罪的咒詛
[00:19:18.860 --> 00:19:22.860]  受造之物不單止包括人
[00:19:22.860 --> 00:19:25.660]  也包括了所有的創造
[00:19:25.660 --> 00:19:27.660]  所以他們說你看看
[00:19:27.660 --> 00:19:29.060]  不單止是人
[00:19:29.060 --> 00:19:32.860]  連世界上一切的事物
[00:19:32.860 --> 00:19:34.660]  都一同嘆息
[00:19:34.660 --> 00:19:36.860]  希望得到救贖
[00:19:36.860 --> 00:19:39.260]  但是讀聖經是要讀全部
[00:19:39.260 --> 00:19:42.860]  不可以只是拿著一節的經文來做文章
[00:19:42.860 --> 00:19:46.460]  你看見第八章二十三節說什麼?
[00:19:46.460 --> 00:19:49.060]  說神的兒女得到救贖
[00:19:49.060 --> 00:19:52.060]  就是說人會得到救贖
[00:19:52.060 --> 00:19:53.660]  其他的一切呢?
[00:19:53.660 --> 00:19:54.860]  二十一節
[00:19:54.860 --> 00:19:59.260]  受造之物是脫離敗壞的痕跡
[00:19:59.260 --> 00:20:00.660]  所以我們見到
[00:20:00.660 --> 00:20:03.060]  事物是脫離敗壞的痕跡
[00:20:03.060 --> 00:20:06.860]  但是人來說得到救贖
[00:20:06.860 --> 00:20:11.860]  他們所根據的觀點有三點
[00:20:11.860 --> 00:20:14.260]  第一點就是我剛才所說的
[00:20:14.260 --> 00:20:17.060]  他們見到彼得後書的三張十字
[00:20:17.060 --> 00:20:20.460]  有一個字是可以有不同的解法
[00:20:20.460 --> 00:20:23.460]  你聽聽我讀彼得後書的三張十字
[00:20:23.460 --> 00:20:26.660]  「但主的日子要像賊一般來到
[00:20:26.660 --> 00:20:30.660]  那日天要在一聲轟然巨響中消失
[00:20:30.660 --> 00:20:33.860]  眾天體都要銷毀融化
[00:20:33.860 --> 00:20:36.460]  地和地上所有的工作
[00:20:36.460 --> 00:20:39.660]  在和合本就是燒盡了」
[00:20:39.660 --> 00:20:44.660]  在NIV另外的翻譯就是要顯露出來
[00:20:44.660 --> 00:20:48.460]  這個就是他們說地和地上所有的
