
[00:00:00.000 --> 00:00:01.060]  兩頂姐妹平安
[00:04:38.200 --> 00:04:40.600]  耶穌就說你難了我的
[00:04:40.600 --> 00:04:42.080]  你魔鬼退去吧
[00:04:42.080 --> 00:04:46.040]  彼得好像明白耶穌在做甚麼
[00:04:46.040 --> 00:04:48.040]  但原來一點都不明白
[00:04:49.400 --> 00:04:50.080]  接著
[00:04:50.080 --> 00:04:54.360]  耶穌就帶了三個他喜愛的門徒上山上
[00:04:54.360 --> 00:04:57.000]  這幫門徒的回應就說
[00:04:57.000 --> 00:04:59.200]  我在這裏真的好了
[00:04:59.200 --> 00:05:01.680]  這個感覺
[00:05:01.680 --> 00:05:03.040]  這個榮耀
[00:05:03.040 --> 00:05:04.360]  很開心
[00:05:04.360 --> 00:05:05.640]  很愉快
[00:05:05.640 --> 00:05:08.840]  但是上山要下山
[00:05:08.840 --> 00:05:13.640]  耶穌帶他們去看到一個很真實的處境
[00:05:13.640 --> 00:05:15.720]  這個是一個
[00:05:15.720 --> 00:05:18.560]  不信有薄貌的世代
[00:05:19.800 --> 00:05:21.480]  但這幫門徒明不明白呢
[00:05:21.480 --> 00:05:24.640]  當耶穌再跟這幫門徒說
[00:05:24.640 --> 00:05:27.600]  第二次預言祂自己要死
[00:05:27.600 --> 00:05:29.200]  三天後復活的時候
[00:05:29.200 --> 00:05:30.880]  門徒的回應是
[00:05:30.880 --> 00:05:32.200]  憂憂愁愁
[00:05:32.200 --> 00:05:33.480]  是不明白的
[00:05:33.480 --> 00:05:39.160]  從這個片段這個脈絡去看
[00:05:39.160 --> 00:05:42.440]  這幫門徒其實對耶穌所說的事
[00:05:42.440 --> 00:05:44.000]  其實是知叛戒
[00:05:44.000 --> 00:05:45.400]  不清不楚的
[00:05:45.400 --> 00:05:47.880]  因為我們對耶穌的期望
[00:05:47.880 --> 00:05:48.880]  是甚麼呢
[00:05:49.400 --> 00:05:53.200]  他們期望耶穌是一個軍事家
[00:05:53.200 --> 00:05:55.440]  來復興以色列
[00:05:55.440 --> 00:05:59.640]  使以色列離開羅馬帝國
[00:05:59.640 --> 00:06:03.200]  重新回到最鼎盛的王國時期
[00:06:03.200 --> 00:06:05.200]  但耶穌說了甚麼呢
[00:06:05.200 --> 00:06:07.680]  耶穌來地上是做些甚麼呢
[00:06:07.680 --> 00:06:10.920]  耶穌來地上就是受死
[00:06:10.920 --> 00:06:12.560]  三天後復活
[00:06:12.560 --> 00:06:16.840]  但門徒真的有一個停止的情景就是
[00:06:17.600 --> 00:06:21.080]  山上的這種經歷是很震撼
[00:06:21.080 --> 00:06:23.720]  甚至令他們很懼怕
[00:06:23.720 --> 00:06:26.320]  但門徒只能夠看到
[00:06:26.320 --> 00:06:29.480]  享受著山上那種榮耀
[00:06:29.480 --> 00:06:34.480]  而忘記了耶穌來地上最終的目的
[00:06:34.480 --> 00:06:36.560]  是要拯救這個世代
[00:06:36.560 --> 00:06:39.880]  最後的榮耀是在地上
[00:06:39.880 --> 00:06:42.320]  在釘身在十字架上
[00:06:42.320 --> 00:06:44.440]  而不是停留在山上
[00:06:46.640 --> 00:06:49.640]  我講一下我自己的一些經歷
[00:06:49.640 --> 00:06:51.640]  我自己的事 讓大家認識一下我
[00:06:51.640 --> 00:06:57.360]  我自己曾經有些團體分享
[00:06:57.360 --> 00:06:59.360]  我講我有自己十年
[00:06:59.360 --> 00:07:01.280]  是一個很荒誕的人生
[00:07:01.280 --> 00:07:03.080]  有機會可以請我分享
[00:07:03.080 --> 00:07:04.800]  我可以講一下我怎樣荒誕
[00:07:04.800 --> 00:07:06.720]  但更重要的是
[00:07:06.720 --> 00:07:08.640]  很感恩我有一個好朋友
[00:07:08.640 --> 00:07:10.040]  帶我回教會
[00:07:10.040 --> 00:07:12.600]  希望我能夠去迴轉
[00:07:12.600 --> 00:07:14.800]  所以我回了教會
[00:07:15.160 --> 00:07:18.960]  更重要的是他帶我去聽唐崇明牧師的解經
[00:07:18.960 --> 00:07:20.400]  如果大家有印象
[00:07:20.400 --> 00:07:22.840]  大概在零幾年開始
[00:07:22.840 --> 00:07:25.880]  唐牧師在尖沙咀浸信會逢星期二晚上
[00:07:25.880 --> 00:07:29.040]  在這裡講解羅馬書 約翰福音
[00:07:29.040 --> 00:07:31.040]  我當時正正在聽著約翰福音
[00:07:31.040 --> 00:07:35.160]  因為我這個朋友是報道團
[00:07:35.160 --> 00:07:40.560]  我經常去報道團看唐牧師的書
[00:07:40.560 --> 00:07:43.720]  對信仰的基礎建立了很多
[00:07:43.720 --> 00:07:45.880]  很快不如受浸
[00:07:45.880 --> 00:07:48.400]  因為我覺得自己曾經很早信了
[00:07:48.400 --> 00:07:49.560]  不過離棄了
[00:07:49.560 --> 00:07:50.840]  再次信了
[00:07:50.840 --> 00:07:53.240]  接著繼續聽唐牧師
[00:07:53.240 --> 00:07:55.280]  結果怎樣呢
[00:07:55.280 --> 00:07:57.480]  那段時間就很開心
[00:07:57.480 --> 00:07:59.000]  很滿足覺得
[00:07:59.000 --> 00:08:03.120]  這樣的生活是最理想最美好
[00:08:03.120 --> 00:08:05.320]  但其實是不是呢
[00:08:05.320 --> 00:08:08.880]  原來不知不覺發現了自己
[00:08:08.880 --> 00:08:12.040]  和這群山上的門徒一模一樣
[00:08:12.800 --> 00:08:15.840]  其實只不過是在享受一種
[00:08:15.840 --> 00:08:20.720]  我自己期望的那種信仰生活
[00:08:20.720 --> 00:08:23.160]  其實我不知道耶穌來地上
[00:08:23.160 --> 00:08:25.160]  忘記了耶穌來地上做什麼
[00:08:25.160 --> 00:08:26.800]  我就是為了自己
[00:08:26.800 --> 00:08:30.360]  在享受自己那種頭腦上的認知
[00:08:30.360 --> 00:08:33.600]  因為唐牧師講了很多信仰的解釋
[00:08:33.600 --> 00:08:35.880]  很豐富 很吸引
[00:08:35.880 --> 00:08:38.480]  頭腦上知道很多很多很多
[00:08:38.480 --> 00:08:39.880]  繼續很想聽
[00:08:40.680 --> 00:08:43.400]  但是奈何這些知識停留在什麼層面
[00:08:43.400 --> 00:08:45.120]  知識的層面
[00:08:45.120 --> 00:08:46.240]  我就是知道
[00:08:46.240 --> 00:08:49.520]  但其實不太明白耶穌來做什麼
[00:08:49.520 --> 00:08:54.600]  而這種感覺其實只不過是自己的滿足
[00:08:54.600 --> 00:08:56.840]  自己的一種感受
[00:08:56.840 --> 00:09:00.840]  覺得這種信仰體驗才是最好
[00:09:00.840 --> 00:09:03.240]  但這樣久而久之
[00:09:03.240 --> 00:09:05.680]  自己就變得停了下來
[00:09:05.680 --> 00:09:07.120]  停在哪裏
[00:09:07.120 --> 00:09:10.240]  停在這個山上
[00:09:11.680 --> 00:09:15.680]  我慢慢覺得我很滿足當時的情況
[00:09:15.680 --> 00:09:18.320]  我希望這種就夠了
[00:09:18.320 --> 00:09:20.840]  這種學習很足夠
[00:09:20.840 --> 00:09:23.360]  我不需要再找更多
[00:09:23.360 --> 00:09:26.880]  我覺得從星期二聽到
[00:09:26.880 --> 00:09:29.240]  星期日回來崇拜
[00:09:29.240 --> 00:09:30.320]  滿足了
[00:09:30.320 --> 00:09:32.680]  但發現了久而久之
[00:09:32.680 --> 00:09:34.680]  其實只有另外一些問題
[00:09:34.680 --> 00:09:37.680]  除了因為滿足現在的現況
[00:09:38.200 --> 00:09:41.880]  另外一些情況可能是生活的處境
[00:09:41.880 --> 00:09:44.400]  因為有很多人的工作很忙碌
[00:09:44.400 --> 00:09:49.080]  你說要花更多時間去學很多東西
[00:09:49.080 --> 00:09:51.400]  去神學院上課
[00:09:51.400 --> 00:09:53.520]  去學一些信徒課程
[00:09:53.520 --> 00:09:54.640]  都不容易
[00:09:54.640 --> 00:09:57.840]  因為今時今日大家工作時間很長
[00:09:57.840 --> 00:10:00.080]  又或者要照顧家庭
[00:10:00.080 --> 00:10:03.720]  或者是因為自己有很多忙碌
[00:10:03.720 --> 00:10:04.960]  一靜下來
[00:10:04.960 --> 00:10:07.680]  其實再做很多事已經很有限
[00:10:08.720 --> 00:10:10.720]  當久而久之
[00:10:10.720 --> 00:10:13.600]  如果長期留在山上
[00:10:13.600 --> 00:10:15.600]  有什麼問題呢
[00:10:15.600 --> 00:10:17.600]  慢慢這種就變成了一個習慣
[00:10:17.600 --> 00:10:20.200]  是最舒服的習慣
[00:10:20.200 --> 00:10:22.200]  就是逢星期一
[00:10:22.200 --> 00:10:23.480]  做好要做的事
[00:10:23.480 --> 00:10:25.480]  星期二我去聽到
[00:10:25.480 --> 00:10:26.920]  就OK的了
[00:10:26.920 --> 00:10:28.360]  很滿足的了
[00:10:28.360 --> 00:10:30.360]  我就會停在這裏
[00:10:30.360 --> 00:10:31.840]  很怕改變
[00:10:31.840 --> 00:10:32.840]  不要變了
[00:10:32.840 --> 00:10:34.840]  不要搞那麼多事了
[00:10:35.960 --> 00:10:38.800]  一變就會花很多時間
[00:10:38.800 --> 00:10:40.800]  有很多未知之數在裏面
[00:10:40.800 --> 00:10:45.000]  慢慢自己對這種靈性的渴求
[00:10:45.000 --> 00:10:47.640]  只是有那兩次就足夠
[00:10:47.640 --> 00:10:49.640]  反而變得冷淡
[00:10:49.640 --> 00:10:52.840]  我剛才說我回轉
[00:10:52.840 --> 00:10:54.840]  因為一個朋友
[00:10:54.840 --> 00:10:56.840]  這個朋友
[00:10:56.840 --> 00:10:58.840]  後期就正正
[00:10:58.840 --> 00:11:00.840]  因為他要結婚
[00:11:00.840 --> 00:11:02.840]  就是結婚生小朋友
[00:11:02.840 --> 00:11:04.840]  原先的他呢
[00:11:04.840 --> 00:11:06.840]  剛才說在報道團幫忙
[00:11:06.840 --> 00:11:08.840]  很熱心
[00:11:08.840 --> 00:11:10.840]  又去教年輕人去足球
[00:11:10.840 --> 00:11:12.840]  去踢球帶他們去比賽
[00:11:12.840 --> 00:11:14.840]  做很多的事
[00:11:14.840 --> 00:11:16.840]  不過結婚之後
[00:11:16.840 --> 00:11:18.840]  當然有家庭的都知道
[00:11:18.840 --> 00:11:20.840]  又要照顧家人
[00:11:20.840 --> 00:11:22.840]  又照顧小朋友
[00:11:22.840 --> 00:11:24.840]  重心放在家裏
[00:11:24.840 --> 00:11:26.840]  不是錯
[00:11:26.840 --> 00:11:28.840]  正常
[00:11:28.840 --> 00:11:30.840]  久而久之
[00:11:30.840 --> 00:11:32.840]  變成怎樣呢
[00:11:32.840 --> 00:11:34.840]  我問他 你近期怎樣
[00:11:34.840 --> 00:11:36.840]  都是這樣 有回教會的
[00:11:36.840 --> 00:11:38.840]  星期天都有
[00:11:38.840 --> 00:11:40.840]  我再問他
[00:11:40.840 --> 00:11:42.840]  你還有沒有其他的侍奉
[00:11:42.840 --> 00:11:44.840]  有沒有幫手
[00:11:44.840 --> 00:11:46.840]  他說沒有了 教兩個小朋友
[00:11:46.840 --> 00:11:48.840]  幫他們去找學校都忙死了
[00:11:48.840 --> 00:11:50.840]  我記得這個朋友曾經
[00:11:50.840 --> 00:11:52.840]  很有心
[00:11:52.840 --> 00:11:54.840]  很想去做傳道
[00:11:54.840 --> 00:11:56.840]  我都是被他感動的一個
[00:11:56.840 --> 00:11:58.840]  結果呢
[00:11:58.840 --> 00:12:00.840]  我就做了傳道
[00:12:00.840 --> 00:12:02.840]  就停了在這裏
[00:12:02.840 --> 00:12:04.840]  停在他的山上
[00:12:04.840 --> 00:12:06.840]  我覺得是可惜的
[00:12:06.840 --> 00:12:08.840]  因為到今天
[00:12:08.840 --> 00:12:10.840]  可能他最重要的就是他的家庭
[00:12:10.840 --> 00:12:12.840]  不是錯
[00:12:12.840 --> 00:12:14.840]  但慢慢久而久之再問他
[00:12:14.840 --> 00:12:16.840]  有沒有想過再做多些什麼
[00:12:16.840 --> 00:12:18.840]  為教會做些什麼
[00:12:18.840 --> 00:12:20.840]  他說都沒有了
[00:12:20.840 --> 00:12:22.840]  變得有點冷淡
[00:12:22.840 --> 00:12:24.840]  變得好像現在的習慣
[00:12:24.840 --> 00:12:26.840]  生活就足夠了
[00:12:26.840 --> 00:12:28.840]  所以
[00:12:28.840 --> 00:12:30.840]  我們真的要去想一想
[00:12:30.840 --> 00:12:32.840]  我們是否要再起身
[00:12:32.840 --> 00:12:34.840]  不要再留在這個山上
[00:12:34.840 --> 00:12:36.840]  我們下山
[00:12:36.840 --> 00:12:38.840]  我們不要再讓自己
[00:12:38.840 --> 00:12:40.840]  停留在一個安書的環境
[00:12:40.840 --> 00:12:42.840]  我們下山上
[00:12:42.840 --> 00:12:44.840]  去看看這個世界
[00:12:44.840 --> 00:12:46.840]  發生什麼事
[00:12:46.840 --> 00:12:48.840]  耶穌正正下到山上
[00:12:48.840 --> 00:12:50.840]  就發生一件事
[00:12:50.840 --> 00:12:52.840]  他說
[00:12:52.840 --> 00:12:54.840]  有一個人來找耶穌
[00:12:54.840 --> 00:12:56.840]  跟耶穌說
[00:12:56.840 --> 00:12:58.840]  他的兒子
[00:12:58.840 --> 00:13:00.840]  他的癲癇病很嚴重
[00:13:00.840 --> 00:13:02.840]  嚴重到
[00:13:02.840 --> 00:13:04.840]  他掉到火裏面
[00:13:04.840 --> 00:13:06.840]  掉到水裏面
[00:13:06.840 --> 00:13:08.840]  經常這樣發生
[00:13:08.840 --> 00:13:10.840]  他跟耶穌說
[00:13:10.840 --> 00:13:12.840]  我帶他去你的門徒那裏
[00:13:12.840 --> 00:13:14.840]  都幫不到他
[00:13:14.840 --> 00:13:16.840]  耶穌很感嘆地說
[00:13:16.840 --> 00:13:18.840]  這個不信又薄貌的世代
[00:13:18.840 --> 00:13:20.840]  他要忍耐到什麼時候呢
[00:13:20.840 --> 00:13:22.840]  當然耶穌最後
[00:13:22.840 --> 00:13:24.840]  用他的能力
[00:13:24.840 --> 00:13:26.840]  去斥責這個鬼
[00:13:26.840 --> 00:13:28.840]  鬼就出來
[00:13:28.840 --> 00:13:30.840]  這個孩子就康復了
[00:13:30.840 --> 00:13:32.840]  這個片段讓我想起
[00:13:32.840 --> 00:13:34.840]  耶穌在
[00:13:34.840 --> 00:13:36.840]  之前的一個教導
[00:13:36.840 --> 00:13:38.840]  這個經文大家都熟悉
[00:13:38.840 --> 00:13:40.840]  在馬太福音
[00:13:40.840 --> 00:13:42.840]  九章35至36節
[00:13:42.840 --> 00:13:44.840]  這樣說
[00:13:44.840 --> 00:13:46.840]  耶穌走遍各城各鄉
[00:13:46.840 --> 00:13:48.840]  在會堂裏教訓人
[00:13:48.840 --> 00:13:50.840]  宣講天國的福音
[00:13:50.840 --> 00:13:52.840]  有醫治各樣疾病
[00:13:52.840 --> 00:13:54.840]  他看見許多人
[00:13:54.840 --> 00:13:56.840]  就憐憫他們
[00:13:56.840 --> 00:13:58.840]  因為他們困苦流離
[00:13:58.840 --> 00:14:00.840]  如同羊沒有牧人一樣
[00:14:00.840 --> 00:14:02.840]  這段經文
[00:14:02.840 --> 00:14:04.840]  很提醒我
[00:14:04.840 --> 00:14:06.840]  耶穌來地上
[00:14:06.840 --> 00:14:08.840]  做些什麼呢
[00:14:08.840 --> 00:14:10.840]  耶穌來地上就是拯救
[00:14:10.840 --> 00:14:12.840]  顛沛流離的
[00:14:12.840 --> 00:14:14.840]  迷失的失喪的人
[00:14:14.840 --> 00:14:16.840]  不知道大家有沒有留意
[00:14:16.840 --> 00:14:18.840]  你身邊有沒有這些人呢
[00:14:18.840 --> 00:14:20.840]  有沒有一些需要
[00:14:20.840 --> 00:14:22.840]  主的福音
[00:14:22.840 --> 00:14:24.840]  去幫助你的人呢
[00:14:24.840 --> 00:14:28.840]  這個世代是一個什麼世代
[00:14:28.840 --> 00:14:30.840]  這個世代是一個
[00:14:30.840 --> 00:14:32.840]  不順又薄貌的世代
[00:14:32.840 --> 00:14:36.840]  我相信在新年期間
[00:14:36.840 --> 00:14:38.840]  有很多畫面
[00:14:38.840 --> 00:14:40.840]  一定會出現
[00:14:40.840 --> 00:14:42.840]  先說左邊
[00:14:42.840 --> 00:14:44.840]  左邊先問下大家
[00:14:44.840 --> 00:14:46.840]  有沒有親人
[00:14:46.840 --> 00:14:48.840]  有沒有見到
[00:14:48.840 --> 00:14:50.840]  自己的家人
[00:14:50.840 --> 00:14:52.840]  仍然是裝香拜神
[00:14:52.840 --> 00:14:54.840]  有些人說
[00:14:54.840 --> 00:14:56.840]  我相信大家都很想
[00:14:56.840 --> 00:14:58.840]  他們傳福音
[00:14:58.840 --> 00:15:00.840]  傳給他們
[00:15:00.840 --> 00:15:02.840]  但是對我來說
[00:15:02.840 --> 00:15:04.840]  我自己小時候是裝香的
[00:15:04.840 --> 00:15:06.840]  因為我爸媽都是
[00:15:06.840 --> 00:15:08.840]  拜傳統信仰
[00:15:08.840 --> 00:15:10.840]  當時
[00:15:10.840 --> 00:15:12.840]  做什麼呢
[00:15:12.840 --> 00:15:14.840]  每逢早晚我爸媽裝香
[00:15:14.840 --> 00:15:16.840]  下午跟我說
[00:15:16.840 --> 00:15:18.840]  裝香
[00:15:18.840 --> 00:15:20.840]  數數數數數
[00:15:20.840 --> 00:15:22.840]  每個香爐插三支
[00:15:22.840 --> 00:15:24.840]  七個香爐插二十支
[00:15:24.840 --> 00:15:28.840]  每次都如是
[00:15:28.840 --> 00:15:30.840]  爸媽叫
[00:15:30.840 --> 00:15:32.840]  或者不叫
[00:15:32.840 --> 00:15:34.840]  差不多時間就裝香
[00:15:34.840 --> 00:15:36.840]  但你問我知不知道做什麼
[00:15:36.840 --> 00:15:38.840]  不知道
[00:15:38.840 --> 00:15:40.840]  爸媽叫嘛
[00:15:40.840 --> 00:15:42.840]  不做就怎樣
[00:15:42.840 --> 00:15:44.840]  還不做
[00:15:44.840 --> 00:15:46.840]  一定這樣
[00:15:46.840 --> 00:15:48.840]  但為了做
[00:15:48.840 --> 00:15:50.840]  做完不明白
[00:15:50.840 --> 00:15:52.840]  確實就持續去做
[00:15:52.840 --> 00:15:54.840]  不過感恩就是
[00:15:54.840 --> 00:15:56.840]  今天我家沒有這些
[00:15:56.840 --> 00:15:58.840]  因為我媽我妹都相信
[00:15:58.840 --> 00:16:00.840]  我爸就未信
[00:16:00.840 --> 00:16:02.840]  繼續為他禱告
[00:16:02.840 --> 00:16:04.840]  另外那幾張
[00:16:04.840 --> 00:16:06.840]  大家何時會見到
[00:16:06.840 --> 00:16:08.840]  新年前後
[00:16:08.840 --> 00:16:10.840]  都很熟悉的人物
[00:16:10.840 --> 00:16:12.840]  但更重要是
[00:16:12.840 --> 00:16:14.840]  新年的習俗
[00:16:14.840 --> 00:16:16.840]  去莊頭住鄉
[00:16:16.840 --> 00:16:20.840]  去長洲長包山
[00:16:20.840 --> 00:16:22.840]  拿個平安包
[00:16:22.840 --> 00:16:24.840]  右邊那棵樹
[00:16:24.840 --> 00:16:26.840]  今天變成膠樹
[00:16:26.840 --> 00:16:28.840]  被人扔爛了
[00:16:28.840 --> 00:16:30.840]  去林村
[00:16:30.840 --> 00:16:32.840]  我自己都去過
[00:16:32.840 --> 00:16:34.840]  很多年前第一次拍拖
[00:16:34.840 --> 00:16:36.840]  就跟女朋友去
[00:16:36.840 --> 00:16:38.840]  習俗嘛
[00:16:38.840 --> 00:16:40.840]  新年就去一下
[00:16:40.840 --> 00:16:42.840]  其實這些習俗
[00:16:42.840 --> 00:16:44.840]  是什麼呢
[00:16:44.840 --> 00:16:46.840]  很多時不知道
[00:16:46.840 --> 00:16:48.840]  不太清楚
[00:16:48.840 --> 00:16:50.840]  家人要你做
[00:16:50.840 --> 00:16:52.840]  傳統就跟著做
[00:16:52.840 --> 00:16:56.840]  大概六七年前
[00:16:56.840 --> 00:16:58.840]  有件事挺震撼我的
[00:16:58.840 --> 00:17:02.840]  我住的地方有個巴士站
[00:17:02.840 --> 00:17:04.840]  我經過商場的時候
[00:17:04.840 --> 00:17:06.840]  一定要經過巴士站
[00:17:06.840 --> 00:17:08.840]  巴士站旁邊
[00:17:08.840 --> 00:17:10.840]  有個站頭
