
[00:00:00.000 --> 00:00:01.000]  戴燕姐妹 早晨
[00:05:37.500 --> 00:05:40.000]  朋友 你的罪赦免了
[00:05:40.000 --> 00:05:43.000]  律法教師和法利塞人開始想
[00:05:43.000 --> 00:05:46.000]  這個人是誰 竟然說褻瀆的話
[00:05:46.000 --> 00:05:49.000]  除了神自己以外 誰能赦罪呢
[00:05:49.000 --> 00:05:53.000]  耶穌知道他們的想法就對他們說
[00:05:53.000 --> 00:05:55.000]  你們心裡為什麼這樣想呢
[00:05:55.000 --> 00:05:57.000]  說你的罪赦免了容易
[00:05:57.000 --> 00:06:01.000]  還是說起來行走罷容易呢
[00:06:01.000 --> 00:06:02.000]  但要讓你們知道
[00:06:02.000 --> 00:06:05.000]  人子在地上有赦罪的權柄
[00:06:05.000 --> 00:06:07.000]  耶穌就對坦子說
[00:06:07.500 --> 00:06:11.000]  起來 拿起你的床塔回家去吧
[00:06:11.000 --> 00:06:15.000]  大人立刻當著眾人的面站起來
[00:06:15.000 --> 00:06:19.000]  拿起自己躺過的床塔回家去了
[00:06:19.000 --> 00:06:21.000]  一路上讚頌神
[00:06:21.000 --> 00:06:23.000]  大家都感到詫異
[00:06:23.000 --> 00:06:25.000]  不住地頌讚神
[00:06:25.000 --> 00:06:27.000]  並且滿心敬畏說
[00:06:27.000 --> 00:06:30.000]  我們今天見到意想不到的事情
[00:06:30.000 --> 00:06:32.000]  第27節
[00:06:32.000 --> 00:06:34.000]  這些事以後耶穌出去
[00:06:34.000 --> 00:06:37.000]  留意到一個瑞利 名叫利美
[00:06:37.500 --> 00:06:39.000]  在瑞關裡就對他說
[00:06:39.000 --> 00:06:41.000]  跟從我吧
[00:06:41.000 --> 00:06:44.000]  他就給他一切 起來跟從了耶穌
[00:06:44.000 --> 00:06:48.000]  利美在自己家裡為耶穌大擺宴席
[00:06:48.000 --> 00:06:52.000]  有許多瑞利和其他人與他們一同坐席
[00:06:52.000 --> 00:06:54.000]  法利菜人和他們的律法教師
[00:06:54.000 --> 00:06:58.000]  向耶穌的門徒咕咕嚕嚕發怨言說
[00:06:58.000 --> 00:07:01.000]  你們怎麼跟隨利和罪人一起吃喝呢
[00:07:01.000 --> 00:07:03.000]  耶穌回答他們說
[00:07:03.000 --> 00:07:05.000]  健康的人不需要醫生
[00:07:05.500 --> 00:07:08.000]  有病的人才需要
[00:07:08.000 --> 00:07:10.000]  我來不是呼召醫人
[00:07:10.000 --> 00:07:13.000]  而是要呼召罪人悔改
[00:07:13.000 --> 00:07:16.000]  之後就去到第33節到39節
[00:07:16.000 --> 00:07:18.000]  剛才我們聽過的經文
[00:07:18.000 --> 00:07:22.000]  就好像路加記載很多耶穌其他的比喻一樣
[00:07:22.000 --> 00:07:26.000]  這個比喻也是在耶穌和當時的宗教領袖
[00:07:26.000 --> 00:07:31.000]  民事法利菜人發生一個衝突的背景之下說
[00:07:31.500 --> 00:07:36.000]  我們知道民事是當時專業的神學家
[00:07:36.000 --> 00:07:40.000]  以及教會的一些可能是律法的教師
[00:07:40.000 --> 00:07:45.000]  法利菜人是當時忠心的猶太教裡面的宗教領袖
[00:07:45.000 --> 00:07:50.000]  他們自封是以色列律法的監護人、守護者
[00:07:50.000 --> 00:07:56.000]  因此他們也希望保護以色列上帝的聲譽
[00:07:56.000 --> 00:07:58.000]  對於他們來說
[00:07:58.500 --> 00:08:03.000]  這個拿撒冷人耶穌違反了他們的律法
[00:08:03.000 --> 00:08:07.000]  因此耶穌也羞辱了上帝的命
[00:08:07.000 --> 00:08:09.000]  為什麼呢?
[00:08:09.000 --> 00:08:12.000]  因為他們覺得耶穌不夠虔誠
[00:08:12.000 --> 00:08:19.000]  他們的行為不符合他們這幫宗教人士應有的生活方式
[00:08:19.000 --> 00:08:21.000]  為什麼呢?
[00:08:21.000 --> 00:08:25.000]  剛才我們讀到一方面耶穌寬恕罪人
[00:08:25.500 --> 00:08:29.000]  祂看到這個罪人之後立刻寬恕了他
[00:08:29.000 --> 00:08:34.000]  而沒有向任何當時更高的宗教權威提出
[00:08:34.000 --> 00:08:38.000]  祂直接在當下寬恕了那個人
[00:08:38.000 --> 00:08:42.000]  祂和坦子說:朋友,你的罪被赦免了
[00:08:42.000 --> 00:08:46.000]  然後耶穌立刻醫治了他的腳
[00:08:46.000 --> 00:08:48.000]  宗教領袖法利菜人知道
[00:08:48.000 --> 00:08:52.000]  只有上帝能夠寬恕
[00:08:52.500 --> 00:08:56.000]  為何他們這樣回應耶穌基督?
[00:08:56.000 --> 00:08:58.000]  同樣,赦罪在他們的概念裏面
[00:08:58.000 --> 00:09:00.000]  應該在聖殿裏面
[00:09:00.000 --> 00:09:05.000]  他們透過獻祭,透過祭司的宗教規條儀式去進行
[00:09:05.000 --> 00:09:08.000]  耶穌竟然在一個遠離聖殿的地方
[00:09:08.000 --> 00:09:10.000]  遠離敬拜的地方
[00:09:10.000 --> 00:09:12.000]  在一個普通人住的地方
[00:09:12.000 --> 00:09:17.000]  一個屋裏面自己去施行這個赦罪
[00:09:17.000 --> 00:09:22.000]  未完,耶穌接著去呼喚一些錯的人
[00:09:22.500 --> 00:09:26.000]  例如說瑞利,好像是尼米
[00:09:26.000 --> 00:09:29.000]  也是稱為馬太的人
[00:09:29.000 --> 00:09:31.000]  在民事和法利菜人心中
[00:09:31.000 --> 00:09:34.000]  瑞利是三重的衰人
[00:09:34.000 --> 00:09:40.000]  因為他們效忠羅馬帝國的主義
[00:09:40.000 --> 00:09:42.000]  在心中他們是叛徒
[00:09:42.000 --> 00:09:46.000]  另外他們以欺詐的手段來敲詐、勒索
[00:09:46.000 --> 00:09:50.000]  收取他們應該收的更多的錢
[00:09:50.500 --> 00:09:53.000]  人們會稱他們為強盜
[00:09:53.000 --> 00:09:58.000]  這幫人上上是和外邦人、非猶太人去接觸、打交道
[00:09:58.000 --> 00:10:03.000]  所以他們在禮儀的規條裏面
[00:10:03.000 --> 00:10:06.000]  永遠是不潔淨的人
[00:10:06.000 --> 00:10:11.000]  但耶穌在這裏竟然向這幫衰利伸出友誼的手
[00:10:11.000 --> 00:10:15.000]  邀請他們加入耶穌的門徒行列
[00:10:15.000 --> 00:10:20.000]  賜給他們成為耶穌門徒的特權
[00:10:20.500 --> 00:10:24.000]  之後耶穌和他們一起開派對
[00:10:24.000 --> 00:10:28.000]  利美很感激耶穌看到他
[00:10:28.000 --> 00:10:34.000]  她為耶穌舉辦了一個喜慶派對
[00:10:34.000 --> 00:10:37.000]  她更邀請其他衰利的朋友
[00:10:37.000 --> 00:10:42.000]  讓其他人都有機會見到、認識這位耶穌
[00:10:42.000 --> 00:10:46.000]  因此耶穌就像困埋一幫叛徒、一幫強盜
[00:10:46.000 --> 00:10:49.000]  按法理上、按條文上是不潔淨的人
[00:10:49.500 --> 00:10:53.000]  他們走在一起、跟他們一起吃飯
[00:10:53.000 --> 00:10:56.000]  在宗徒文化裏面一起吃飯
[00:10:56.000 --> 00:11:01.000]  真是意味著無條件的一種接納、親密的行為
[00:11:01.000 --> 00:11:06.000]  也就是說耶穌對這些客人就像對自己的家人一樣
[00:11:06.000 --> 00:11:10.000]  因此如果是當時的宗教領袖耶穌所做的一切
[00:11:10.000 --> 00:11:15.000]  實在是整個猶太教裏面的醜聞
[00:11:15.000 --> 00:11:17.000]  醜聞中的醜聞
[00:11:17.500 --> 00:11:21.000]  耶穌稱為耶利塞亞上帝的兒子
[00:11:21.000 --> 00:11:24.000]  他跟一些錯誤的人一起吃飯
[00:11:24.000 --> 00:11:26.000]  他無條件的接納罪人
[00:11:26.000 --> 00:11:30.000]  對他們就像對自己兄弟姐妹家人一樣
[00:11:30.000 --> 00:11:33.000]  在衰利和罪人的宴會裏面
[00:11:33.000 --> 00:11:39.000]  因此這些民事法利塞人忍不住向耶穌提出了一個問題
[00:11:39.000 --> 00:11:45.000]  這個問題也成為耶穌說的第一個比喻的處境的前設
[00:11:45.500 --> 00:11:52.000]  他們提出了牽涉到耶穌自己的宗教信仰的問題
[00:11:52.000 --> 00:11:55.000]  他們覺得耶穌不夠虔誠、不夠屬靈
[00:11:55.000 --> 00:11:59.000]  他們的生命不夠他們那麼屬靈
[00:11:59.000 --> 00:12:01.000]  於是他們控訴耶穌
[00:12:01.000 --> 00:12:04.000]  控訴耶穌的門徒沒有做到一件事
[00:12:04.000 --> 00:12:06.000]  就是禁食
[00:12:06.000 --> 00:12:09.000]  禁食的一個屬靈的操練
[00:12:09.000 --> 00:12:13.000]  明明獅子約翰和獅子約翰的門徒都做了
[00:12:13.500 --> 00:12:16.000]  法利塞人和法利塞人的門徒都照做
[00:12:16.000 --> 00:12:20.000]  但為什麼偏偏耶穌和你的門徒就不跟呢?
[00:12:20.000 --> 00:12:25.000]  耶穌的生活的行為的方式
[00:12:25.000 --> 00:12:29.000]  和一班宗教人士完全不同
[00:12:29.000 --> 00:12:32.000]  在一些記載告訴我們
[00:12:32.000 --> 00:12:35.000]  第一世紀法利塞人每個星期都禁食
[00:12:35.000 --> 00:12:37.000]  有一些特別虔誠的
[00:12:37.000 --> 00:12:40.000]  他們可能一個星期會禁食兩次
[00:12:40.000 --> 00:12:43.000]  有人說是分別是星期一、星期四
[00:12:43.500 --> 00:12:45.000]  兩次都會禁食
[00:12:45.000 --> 00:12:48.000]  在那個時代做多一個律法所規定的行為
[00:12:48.000 --> 00:12:53.000]  就是讓人看到你是虔誠信徒的標誌
[00:12:53.000 --> 00:12:57.000]  如果你做少了就會被視為不夠虔誠
[00:12:57.000 --> 00:13:01.000]  重要的是我們知道在舊約裡面
[00:13:01.000 --> 00:13:03.000]  上帝沒有要求
[00:13:03.000 --> 00:13:07.000]  沒有命令每個星期禁食的做法
[00:13:07.000 --> 00:13:10.000]  裡面只有一天是要禁食的
[00:13:10.000 --> 00:13:13.000]  就是莊嚴的贖罪日
[00:13:13.500 --> 00:13:17.000]  進入至聖所為百姓贖罪的日子
[00:13:17.000 --> 00:13:19.000]  但是到了第一世紀禁食的做法
[00:13:19.000 --> 00:13:26.000]  對於法利塞人已經成為一個屬靈的教徒的標誌
[00:13:26.000 --> 00:13:29.000]  耶穌和他的門徒沒有禁食
[00:13:29.000 --> 00:13:33.000]  因此民視法利塞人質疑耶穌的靈性
[00:13:33.000 --> 00:13:36.000]  你是否屬於神呢?
[00:13:36.000 --> 00:13:40.000]  耶穌怎樣回應呢?
[00:13:40.500 --> 00:13:44.000]  我們留意耶穌沒有否定禁食這個操練
[00:13:44.000 --> 00:13:47.000]  事實上他之後在登山寶訓裡面
[00:13:47.000 --> 00:13:51.000]  他會假設那些真是愛主的人
[00:13:51.000 --> 00:13:53.000]  他們會自己選擇定期
[00:13:53.000 --> 00:13:55.000]  有些時間不吃東西
[00:13:55.000 --> 00:14:00.000]  以禁食作為更主動尋求親近上帝的一種方式
[00:14:00.000 --> 00:14:03.000]  如果你是耶穌
[00:14:03.000 --> 00:14:05.000]  當時的人質問你 懷疑你
[00:14:05.000 --> 00:14:07.000]  你會怎樣回應他們呢?
[00:14:09.500 --> 00:14:14.000]  耶穌的回應是給他們一個富有神學意義的理由
[00:14:14.000 --> 00:14:19.000]  來解釋為何祂和門徒不按傳統習慣去禁食
[00:14:19.000 --> 00:14:21.000]  耶穌怎樣說呢?
[00:14:21.000 --> 00:14:23.000]  在五章三十四節說
[00:14:23.000 --> 00:14:26.000]  新郎和賓客在一起的時候
[00:14:26.000 --> 00:14:29.000]  你們豈能叫賓客禁食嗎?
[00:14:29.000 --> 00:14:34.000]  一些識經的學者指出
[00:14:34.000 --> 00:14:36.000]  在第一世紀的以色列
[00:14:36.500 --> 00:14:40.000]  婚宴婚禮是他們的鄉村
[00:14:40.000 --> 00:14:42.000]  他們村鎮的生活裡面
[00:14:42.000 --> 00:14:45.000]  最快樂的場合之一
[00:14:45.000 --> 00:14:47.000]  去喝酒不只是兩三個小時
[00:14:47.000 --> 00:14:50.000]  而可能是長達一個星期
[00:14:50.000 --> 00:14:52.000]  那些人一路去
[00:14:52.000 --> 00:14:55.000]  整個星期裡面去喜慶
[00:14:55.000 --> 00:14:57.000]  去吃喝 唱歌 跳舞
[00:14:57.000 --> 00:15:00.000]  而這個喜慶的活動
[00:15:00.000 --> 00:15:02.000]  是對於任何一個村莊
[00:15:02.000 --> 00:15:05.000]  任何一條村都是非常之重要
[00:15:05.500 --> 00:15:08.000]  以致他們的老師或者叫做拉比門
[00:15:08.000 --> 00:15:10.000]  他們制定了一條規則
[00:15:10.000 --> 00:15:14.000]  他說所有參加婚禮婚宴裡面的人
[00:15:14.000 --> 00:15:16.000]  他們在婚宴當中
[00:15:16.000 --> 00:15:19.000]  都免除去遵從一切會令參加者
[00:15:19.000 --> 00:15:24.000]  減少他們當時歡樂喜慶的宗教儀式
[00:15:24.000 --> 00:15:27.000]  即是去飲的這個禮拜
[00:15:27.000 --> 00:15:31.000]  你可以暫時勉強去守很多很多的規條
[00:15:31.000 --> 00:15:33.000]  宗教的禮儀
[00:15:34.500 --> 00:15:40.000]  耶穌去回應有關他跟他的門徒不夠虔誠的時候
[00:15:40.000 --> 00:15:43.000]  去拿出了這個規則
[00:15:43.000 --> 00:15:46.000]  他說這個世界發生了一件事情
[00:15:46.000 --> 00:15:49.000]  這些所謂的虔誠的宗教人士
[00:15:49.000 --> 00:15:52.000]  宗教的機構未能夠完全去明白的一件事情
[00:15:52.000 --> 00:15:54.000]  但是這件事卻是改變了一切
[00:15:54.000 --> 00:15:56.000]  是什麼呢
[00:15:56.000 --> 00:16:00.000]  耶穌說就是那個新郎已經來了
[00:16:00.000 --> 00:16:02.000]  你說每天到處都有人結婚
[00:16:02.500 --> 00:16:05.000]  什麼新郎這麼厲害呢
[00:16:05.000 --> 00:16:11.000]  耶穌說舊約先知書所提及的那一位新郎來了
[00:16:11.000 --> 00:16:15.000]  耶穌剛剛說什麼呢
[00:16:15.000 --> 00:16:18.000]  你說你就是那一位新郎
[00:16:18.000 --> 00:16:22.000]  如果宗教領袖民事法律長人想起舊約的時候
[00:16:22.000 --> 00:16:27.000]  他們可能就會馬上忍不住拿起石頭去扔耶穌
[00:16:27.000 --> 00:16:29.000]  因為在舊約裡面
[00:16:29.000 --> 00:16:32.000]  新郎就是耶和華 永生神
[00:16:32.500 --> 00:16:36.000]  二賽雅書五十四章四至五節說
[00:16:36.000 --> 00:16:39.000]  不要懼怕 因你必不自蒙羞
[00:16:39.000 --> 00:16:41.000]  做你的是你的丈夫
[00:16:41.000 --> 00:16:45.000]  萬軍之耶和華是他的命
[00:16:45.000 --> 00:16:48.000]  二賽雅書六十二章第四至五節說
[00:16:48.000 --> 00:16:51.000]  你必不再稱為撇氣的
[00:16:51.000 --> 00:16:54.000]  你的地也不再稱為荒涼的
[00:16:54.000 --> 00:16:56.000]  你卻要稱為我所喜悅的
[00:16:56.000 --> 00:16:59.000]  你的地也必稱為有夫之苦
[00:16:59.000 --> 00:17:01.000]  因為耶和華喜悅你
[00:17:01.500 --> 00:17:03.000]  你的地也必歸他
[00:17:03.000 --> 00:17:05.000]  新郎怎樣喜悅辛苦
[00:17:05.000 --> 00:17:08.000]  你的神也照樣喜悅你
[00:17:08.000 --> 00:17:10.000]  我們再聽一節
[00:17:10.000 --> 00:17:12.000]  你必須要立刻勸戴
[00:17:12.000 --> 00:17:14.000]  在荷西亞書二章
[00:17:14.000 --> 00:17:18.000]  上帝說到當時不忠的以色列民
[00:17:18.000 --> 00:17:22.000]  上帝說 隨從他所愛的卻忘記我
[00:17:22.000 --> 00:17:24.000]  後來我必勸導他
[00:17:24.000 --> 00:17:26.000]  領他到曠野對他說安慰的話
[00:17:26.000 --> 00:17:29.000]  那日你必稱呼我為義師
[00:17:29.500 --> 00:17:32.000]  義師即是丈夫
[00:17:32.000 --> 00:17:34.000]  不再稱呼我巴力
[00:17:34.000 --> 00:17:36.000]  巴力即是主人
[00:17:36.000 --> 00:17:39.000]  當那日我必為我的民立約
[00:17:39.000 --> 00:17:43.000]  這裡所指的約是夫妻的約
[00:17:43.000 --> 00:17:47.000]  新郎和賓客在一起的時候
[00:17:47.000 --> 00:17:50.000]  你豈能叫賓客禁食嗎
[00:17:50.000 --> 00:17:53.000]  這是耶穌其中一個最大的宣稱
[00:17:53.000 --> 00:17:56.000]  耶穌說 那個新郎已經來了
[00:17:56.000 --> 00:17:58.000]  而我就是他
[00:17:58.500 --> 00:18:01.000]  因為我在這裡一切都改變
[00:18:01.000 --> 00:18:03.000]  事情不再按照
[00:18:03.000 --> 00:18:07.000]  以前這麼多年來的方式去進行
[00:18:07.000 --> 00:18:09.000]  舊有的宗教思想
[00:18:09.000 --> 00:18:12.000]  感覺生活的模式放在一旁
[00:18:12.000 --> 00:18:16.000]  新的思維生活的方式即將要開始出現
[00:18:16.000 --> 00:18:19.000]  我的門徒也就是我新郎的賓客
[00:18:19.000 --> 00:18:22.000]  應該勉強去遵從一切
[00:18:22.000 --> 00:18:27.000]  他們減少在婚宴裡歡樂的宗教儀式
[00:18:28.500 --> 00:18:30.000]  耶穌在說什麼呢
[00:18:30.000 --> 00:18:32.000]  他說 因為我在這裡
[00:18:32.000 --> 00:18:34.000]  而你們的傳統
[00:18:34.000 --> 00:18:36.000]  你們一向的習慣 規則
[00:18:36.000 --> 00:18:38.000]  現在都變得次要
[00:18:38.000 --> 00:18:40.000]  我在這裡
[00:18:40.000 --> 00:18:43.000]  我主耶穌就是最重要
[00:18:43.000 --> 00:18:48.000]  另外 我們還聽到耶穌如何形容他的門徒嗎
[00:18:48.000 --> 00:18:50.000]  如果耶穌是新郎的時候
[00:18:50.000 --> 00:18:52.000]  那誰是新娘呢
[00:18:52.000 --> 00:18:56.000]  我們就是新娘
[00:18:56.500 --> 00:18:58.500]  隨著故事一直發展的時候
[00:18:58.500 --> 00:19:00.000]  耶穌門徒慢慢發現
[00:19:00.000 --> 00:19:04.000]  他們不只是參加婚宴的賓客
[00:19:04.000 --> 00:19:07.000]  他們慢慢發現
[00:19:07.000 --> 00:19:09.000]  他們為我們跟隨神的人
[00:19:09.000 --> 00:19:11.000]  都是耶穌基督的新娘
[00:19:11.000 --> 00:19:15.000]  耶穌呼召所有跟隨祂的男人女人
[00:19:15.000 --> 00:19:17.000]  成為祂的新娘
[00:19:17.000 --> 00:19:19.000]  耶穌接受瑞利
[00:19:19.000 --> 00:19:22.000]  接受罪人作為祂的新娘
[00:19:25.500 --> 00:19:27.000]  新郎跟賓客在一起的時候
[00:19:27.000 --> 00:19:29.000]  你豈能叫賓客禁食嗎
[00:19:29.000 --> 00:19:33.000]  那新娘是不是更加不應該不吃東西呢
[00:19:33.000 --> 00:19:35.000]  在婚宴裡面
[00:19:35.000 --> 00:19:37.000]  當新郎在的時候
[00:19:37.000 --> 00:19:40.000]  難道你叫新娘禁食嗎
[00:19:40.000 --> 00:19:43.000]  沒錯 耶穌確實說過
[00:19:43.000 --> 00:19:46.000]  婚宴有一天是會暫時停止
[00:19:46.000 --> 00:19:49.000]  有一天新郎是會被人帶走
[00:19:49.000 --> 00:19:51.000]  祂指的那一天
[00:19:51.000 --> 00:19:54.000]  人會用暴力抓住他
[00:19:54.500 --> 00:19:56.000]  耶穌會被釘十字架
[00:19:56.000 --> 00:19:58.000]  祂說到那一天
[00:19:58.000 --> 00:20:02.000]  你們 他們就要禁食了
[00:20:02.000 --> 00:20:05.000]  因為那一天是悲傷的一天
[00:20:05.000 --> 00:20:08.000]  那一天也是贖罪日
[00:20:08.000 --> 00:20:10.000]  是最後的贖罪日
[00:20:10.000 --> 00:20:12.000]  但是那一天之後
[00:20:12.000 --> 00:20:14.000]  宴會就會恢復
[00:20:14.000 --> 00:20:15.000]  因為耶穌應許
[00:20:15.000 --> 00:20:17.000]  祂會回到祂門堂的身邊
[00:20:17.000 --> 00:20:19.000]  永遠不會再離開他們
[00:20:19.000 --> 00:20:23.000]  耶穌來了叫一切都改變
[00:20:23.500 --> 00:20:27.000]  耶穌說現在祂才是最重要
[00:20:27.000 --> 00:20:29.000]  重點的是祂
[00:20:29.000 --> 00:20:31.000]  不是宗教 不是儀式
[00:20:31.000 --> 00:20:36.000]  最重要的是跟耶穌基督建立關係
[00:20:36.000 --> 00:20:41.000]  這個就是祂在比喻裡面
[00:20:41.000 --> 00:20:43.000]  要表達的意思
[00:20:43.000 --> 00:20:46.000]  新酒必須裝在新皮囊裡
[00:20:46.000 --> 00:20:48.000]  三十七節說
[00:20:48.000 --> 00:20:50.000]  沒有人將新釀的酒
[00:20:50.500 --> 00:20:54.000]  裝在舊的皮囊裡面
[00:20:54.000 --> 00:20:55.000]  要是這樣
[00:20:55.000 --> 00:20:57.000]  新酒會漲破舊皮囊
[00:20:57.000 --> 00:20:58.000]  酒就漏掉
[00:20:58.000 --> 00:20:59.000]  皮囊也會損壞
[00:20:59.000 --> 00:21:04.000]  相反人必須把新酒裝在新皮囊裡
