
[00:00:00.000 --> 00:00:01.280]  鄧小平早晨
[00:04:16.280 --> 00:04:17.480]  我相信在班一的中學
[00:04:17.480 --> 00:04:18.480]  他也應該很努力
[00:04:18.480 --> 00:04:19.480]  成績也不錯
[00:04:19.480 --> 00:04:20.480]  的一個學生
[00:04:20.480 --> 00:04:21.880]  但是他升到中學之後
[00:04:21.880 --> 00:04:23.080]  就無心向學
[00:04:23.080 --> 00:04:24.680]  在學校裡面
[00:04:24.680 --> 00:04:26.480]  所有老師都覺得他是臥底橙
[00:04:26.480 --> 00:04:28.480]  就是覺得這個人也可以放棄
[00:04:28.480 --> 00:04:30.480]  他說後來遇到一個老師
[00:04:30.480 --> 00:04:32.080]  這個老師是教體育的
[00:04:32.080 --> 00:04:33.680]  他看到…
[00:04:33.680 --> 00:04:35.880]  有些學生真的無心向學
[00:04:35.880 --> 00:04:37.080]  有沒有辦法幫一下他們呢?
[00:04:37.080 --> 00:04:39.880]  於是他就想不如搞一個棒球隊
[00:04:39.880 --> 00:04:42.280]  他說為什麼他不搞足球隊和籃球隊呢?
[00:04:42.280 --> 00:04:43.680]  因為他說足球隊和籃球隊
[00:04:43.680 --> 00:04:45.680]  當他最初想的時候就發覺
[00:04:45.680 --> 00:04:46.680]  實力很不同
[00:04:46.680 --> 00:04:47.680]  有些已經打得很厲害
[00:04:47.680 --> 00:04:48.680]  有些一般般
[00:04:48.680 --> 00:04:49.680]  不知道怎麼組隊
[00:04:49.680 --> 00:04:51.280]  他說棒球最好就是大家都不懂
[00:04:51.280 --> 00:04:53.280]  就可以開始來組隊
[00:04:53.280 --> 00:04:55.880]  他說這個無心向學生
[00:04:55.880 --> 00:04:57.080]  就很喜歡打棒球
[00:04:57.080 --> 00:04:59.880]  但是他說終於去到一次的…
[00:04:59.880 --> 00:05:01.680]  因為他們學校有兩隊
[00:05:01.680 --> 00:05:03.480]  最後一個 final 的時候
[00:05:03.480 --> 00:05:06.680]  這個學生又因為缺席上課
[00:05:06.680 --> 00:05:08.680]  這個老師就罰他停賽
[00:05:08.680 --> 00:05:11.280]  這個學生當然很不開心
[00:05:11.280 --> 00:05:12.880]  打算這麼辛苦來到最後
[00:05:12.880 --> 00:05:14.880]  他就問老師
[00:05:14.880 --> 00:05:17.480]  他說我怎麼才可以有機會繼續打下去
[00:05:17.480 --> 00:05:18.480]  他說很簡單
[00:05:18.880 --> 00:05:20.080]  你努力讀書
[00:05:20.080 --> 00:05:23.880]  一直到 final 之前你都沒有缺席
[00:05:23.880 --> 00:05:25.880]  我考慮讓你出賽
[00:05:25.880 --> 00:05:29.480]  我相信當然這個學生
[00:05:29.480 --> 00:05:31.480]  應該也很有基礎
[00:05:31.480 --> 00:05:33.080]  他真的後來發奮努力
[00:05:33.080 --> 00:05:34.880]  在他最後的日子
[00:05:34.880 --> 00:05:36.480]  他終於進了香港大學
[00:05:36.480 --> 00:05:40.680]  我相信爸爸媽媽看到這個兒子的時候
[00:05:40.680 --> 00:05:42.280]  就從一個低谷
[00:05:42.280 --> 00:05:44.480]  突然間就到了一個很開心的情況
[00:05:44.480 --> 00:05:47.880]  想著兒子可能真的努力地做了很多事情
[00:05:47.880 --> 00:05:50.680]  希望送他到一間好學校
[00:05:50.680 --> 00:05:52.280]  但是其實
[00:05:52.280 --> 00:05:53.880]  當我們想了一下
[00:05:53.880 --> 00:05:55.080]  又不是所有的家庭
[00:05:55.080 --> 00:05:57.480]  所有的子女都一定是這樣
[00:05:57.480 --> 00:06:00.080]  我們的期望是有人能夠達到
[00:06:00.080 --> 00:06:02.080]  但也不是每一個人都能夠達到
[00:06:02.080 --> 00:06:03.480]  進到大學
[00:06:03.480 --> 00:06:05.480]  我們又要想一想究竟我們讀什麼科目
[00:06:05.480 --> 00:06:09.080]  因為我們要想一想讀了出來究竟有沒有出路
[00:06:09.080 --> 00:06:11.680]  我記得我那時候去外國讀書的時候
[00:06:11.680 --> 00:06:13.880]  爸爸媽媽都提醒我
[00:06:13.880 --> 00:06:15.280]  說你最好讀會計
[00:06:15.280 --> 00:06:17.680]  因為讀會計回來會找到工作
[00:06:17.880 --> 00:06:19.680]  後來我告訴他我讀心理學
[00:06:19.680 --> 00:06:20.880]  他說是什麼呢?
[00:06:20.880 --> 00:06:22.880]  爸爸媽媽沒有讀過大學
[00:06:22.880 --> 00:06:23.880]  我不知道
[00:06:23.880 --> 00:06:25.080]  他只問我一件事
[00:06:25.080 --> 00:06:26.080]  出來找找都能吃
[00:06:26.080 --> 00:06:29.080]  我說不知道找找都能吃的
[00:06:29.080 --> 00:06:30.280]  不過我喜歡
[00:06:30.280 --> 00:06:33.280]  通常年輕人都是這樣的
[00:06:33.280 --> 00:06:34.480]  我喜歡就讀
[00:06:34.480 --> 00:06:37.280]  其實進了大學我們又會計算一下
[00:06:37.280 --> 00:06:38.680]  希望我讀的書
[00:06:38.680 --> 00:06:41.480]  將來能夠對我的前途有卑抑有幫助
[00:06:41.480 --> 00:06:43.480]  我們出來社會工作
[00:06:43.480 --> 00:06:45.280]  現在不斷進修
[00:06:45.280 --> 00:06:47.080]  於是我們很努力地工作
[00:06:47.080 --> 00:06:47.880]  也進修
[00:06:47.880 --> 00:06:49.280]  希望累積到成果
[00:06:49.280 --> 00:06:52.280]  讓我的事業一直向前進發
[00:06:52.280 --> 00:06:55.680]  希望能夠達到人生的一個高峰
[00:06:55.680 --> 00:06:58.680]  在同樣工作的時間
[00:06:58.680 --> 00:07:00.680]  我們長大都面對另一個問題就是
[00:07:00.680 --> 00:07:02.880]  無論是長輩給我們的期望
[00:07:02.880 --> 00:07:04.080]  我們自己的需要
[00:07:04.080 --> 00:07:05.080]  怎樣也好
[00:07:05.080 --> 00:07:07.080]  當我們面對心儀的對象
[00:07:07.080 --> 00:07:09.280]  我們都是施展渾身解數
[00:07:09.280 --> 00:07:10.480]  希望吸引到對方
[00:07:10.480 --> 00:07:12.280]  然後可以抱得美人歸
[00:07:12.280 --> 00:07:14.280]  或者是奪得美男歸
[00:07:14.280 --> 00:07:16.680]  然後組織好的家庭來生活
[00:07:18.080 --> 00:07:19.280]  我們很努力地工作
[00:07:19.280 --> 00:07:20.280]  生活節儉
[00:07:20.280 --> 00:07:22.080]  不止做一份工作
[00:07:22.080 --> 00:07:23.480]  有時候我們多做一份工作
[00:07:23.480 --> 00:07:24.080]  只有一個目的
[00:07:24.080 --> 00:07:25.280]  就是希望快點上車
[00:07:25.280 --> 00:07:27.080]  不過我們發覺
[00:07:27.080 --> 00:07:28.080]  車子越來越遠
[00:07:28.080 --> 00:07:29.280]  我們越努力追車子
[00:07:29.280 --> 00:07:30.480]  就越走得越遠
[00:07:30.480 --> 00:07:32.880]  因為香港樓價的尺價越來越貴
[00:07:32.880 --> 00:07:35.280]  我認識一些年輕人
[00:07:35.280 --> 00:07:37.280]  我以前認識一對年輕夫婦
[00:07:37.280 --> 00:07:38.280]  兩個都算是專業
[00:07:38.280 --> 00:07:40.080]  他說我們的期望很低
[00:07:40.080 --> 00:07:42.480]  我們上車就二百到三百呎
[00:07:42.480 --> 00:07:45.080]  不過他說當我以為很努力
[00:07:45.080 --> 00:07:45.880]  就能上車的時候
[00:07:45.880 --> 00:07:48.480]  誰知道一看原來尺價又多了一點
[00:07:48.480 --> 00:07:50.880]  他說計算一下又要多兩年
[00:07:50.880 --> 00:07:51.880]  再節省一點
[00:07:51.880 --> 00:07:55.480]  他說可能每天吃一頓飯
[00:07:55.480 --> 00:07:56.480]  可能應該可以了
[00:07:56.480 --> 00:07:58.480]  過兩年之後就可以上車了
[00:07:58.480 --> 00:08:02.280]  我想人無論做父母也好
[00:08:02.280 --> 00:08:03.880]  做我們的生命人生也好
[00:08:03.880 --> 00:08:05.080]  我們窮一生之力
[00:08:05.080 --> 00:08:06.280]  其實只有一個希望
[00:08:06.280 --> 00:08:07.680]  就是我們所做這一切的事情
[00:08:07.680 --> 00:08:09.880]  就是希望我們的生活能夠幸福
[00:08:09.880 --> 00:08:10.880]  能夠愉快
[00:08:10.880 --> 00:08:11.880]  能夠平穩
[00:08:11.880 --> 00:08:14.880]  這也是我們所有人期望的事情
[00:08:16.280 --> 00:08:19.680]  但可惜一切都未必盡如人意
[00:08:19.680 --> 00:08:23.680]  試過有一次有一群人考哈佛的 MBA
[00:08:23.680 --> 00:08:25.880]  他們打算考商學院
[00:08:25.880 --> 00:08:29.880]  當然要考慮很多的題目
[00:08:29.880 --> 00:08:30.880]  老師會問的
[00:08:30.880 --> 00:08:33.880]  問學兄們究竟研究的時候會做什麼
[00:08:33.880 --> 00:08:35.080]  讀很多書
[00:08:35.080 --> 00:08:35.880]  想很多知識
[00:08:35.880 --> 00:08:37.280]  就很有裝備地
[00:08:37.280 --> 00:08:41.480]  預備施展各方面的知識
[00:08:41.480 --> 00:08:43.280]  告訴老師你應該收我
[00:08:44.680 --> 00:08:46.880]  去到面試的課室
[00:08:46.880 --> 00:08:49.080]  老師就說你們一群人跟我來吧
[00:08:49.080 --> 00:08:51.080]  這群同學就跟著他
[00:08:51.080 --> 00:08:52.880]  老師就帶他們到一間房間
[00:08:52.880 --> 00:08:54.480]  試題在裡面
[00:08:54.480 --> 00:08:57.680]  他們進到房間之後
[00:08:57.680 --> 00:08:58.880]  看一看房間
[00:08:58.880 --> 00:09:01.680]  除了地上有很多 LEGO 之外什麼都沒有
[00:09:01.680 --> 00:09:04.080]  他們就問老師
[00:09:04.080 --> 00:09:05.480]  老師什麼試題
[00:09:05.480 --> 00:09:06.880]  他說那些就是試題
[00:09:06.880 --> 00:09:09.480]  老師他很生氣
[00:09:09.480 --> 00:09:10.280]  我讀了這麼多書
[00:09:10.280 --> 00:09:12.080]  你帶來我的房間地上有這麼多 LEGO
[00:09:12.080 --> 00:09:13.880]  老師說你們去砌積木吧
[00:09:15.680 --> 00:09:16.680]  老師就說
[00:09:16.680 --> 00:09:17.680]  後來他們才明白
[00:09:17.680 --> 00:09:20.880]  原來那次的面試是問他們的創意
[00:09:20.880 --> 00:09:23.480]  不是要他們回答任何的知識
[00:09:23.480 --> 00:09:24.880]  真的
[00:09:24.880 --> 00:09:25.880]  我們努力了很多年
[00:09:25.880 --> 00:09:27.080]  一次小小的意外
[00:09:27.080 --> 00:09:28.880]  整個安排就徹底改變
[00:09:28.880 --> 00:09:31.480]  於是帶來我們人生裡面很多的失落
[00:09:31.480 --> 00:09:33.480]  焦慮和鬱結
[00:09:33.480 --> 00:09:35.280]  有人結婚之前
[00:09:35.280 --> 00:09:36.880]  山盟海誓,形影不離
[00:09:36.880 --> 00:09:39.880]  電視就這麼說
[00:09:39.880 --> 00:09:41.080]  電影也是這麼說的
[00:09:41.080 --> 00:09:44.280]  王子公主就向著童話式的婚姻生活進發
[00:09:44.280 --> 00:09:46.080]  不過婚後才發覺
[00:09:46.080 --> 00:09:47.880]  原來工作很大壓力
[00:09:47.880 --> 00:09:49.480]  性格也有分歧
[00:09:49.480 --> 00:09:51.080]  家務很多纏擾
[00:09:51.080 --> 00:09:54.080]  於是慢慢我們將對方視為
[00:09:54.080 --> 00:09:56.480]  發洩不滿情緒的對象
[00:09:56.480 --> 00:09:58.680]  不知道大家有沒有這種感覺
[00:09:58.680 --> 00:10:01.280]  我深刻我讀這麼久
[00:10:01.280 --> 00:10:03.480]  是聽過一對夫婦告訴我
[00:10:03.480 --> 00:10:04.480]  沒有吵過架的
[00:10:04.480 --> 00:10:06.880]  不過我又想一想
[00:10:06.880 --> 00:10:08.280]  為什麼他們會不吵架呢?
[00:10:08.280 --> 00:10:09.880]  其實不是很正常
[00:10:09.880 --> 00:10:11.880]  我真的有點疑問
[00:10:11.880 --> 00:10:13.880]  有人不斷努力
[00:10:13.880 --> 00:10:16.480]  但是發覺前路其實很渺茫
[00:10:16.480 --> 00:10:19.680]  我相信這是我們今天人生的寫照
[00:10:19.680 --> 00:10:22.280]  在我們的人生裡面
[00:10:22.280 --> 00:10:23.880]  每一個人都有他的期望
[00:10:23.880 --> 00:10:25.080]  有他的期盼
[00:10:25.080 --> 00:10:26.080]  但是很可惜
[00:10:26.080 --> 00:10:27.280]  人生裡面很多的期望
[00:10:27.280 --> 00:10:30.080]  都不是我們的手能夠來掌握
[00:10:30.080 --> 00:10:31.680]  我們可以計劃
[00:10:31.680 --> 00:10:32.880]  我們可以安排
[00:10:32.880 --> 00:10:33.880]  但是我們發覺
[00:10:33.880 --> 00:10:35.880]  很多事情當我以為掌握到的時候
[00:10:35.880 --> 00:10:38.480]  原來就在我的手指那裡流了出去
[00:10:38.480 --> 00:10:41.880]  所以聖經有一句這樣的說話
[00:10:41.880 --> 00:10:44.480]  是很表達了今天我們這個實況
[00:10:44.480 --> 00:10:46.480]  在《雅各書》第四章十四節
[00:10:46.480 --> 00:10:47.880]  有兩句這樣的說話
[00:10:47.880 --> 00:10:50.880]  其實明天如何你們還不知道
[00:10:50.880 --> 00:10:56.080]  人越長得成熟
[00:10:56.080 --> 00:10:57.880]  就越明白這兩句話
[00:10:57.880 --> 00:11:00.080]  年輕的時候就真的以為明天如何
[00:11:00.080 --> 00:11:00.880]  我知道的
[00:11:00.880 --> 00:11:02.280]  明天我要做什麼就做什麼
[00:11:02.280 --> 00:11:03.680]  現在原來不是的
[00:11:03.680 --> 00:11:07.680]  特別是當我們慢慢年長
[00:11:07.680 --> 00:11:09.880]  我們的身體情況慢慢走下坡
[00:11:09.880 --> 00:11:11.480]  就發覺明天如何真的不知道
[00:11:12.880 --> 00:11:14.480]  不過聖經另外有一句話
[00:11:14.480 --> 00:11:16.280]  我相信對我來說是很重要的
[00:11:16.280 --> 00:11:19.280]  它說:但願使人有盼望的神
[00:11:19.280 --> 00:11:22.680]  因信將諸般的喜樂、平安
[00:11:22.680 --> 00:11:23.880]  充滿你們的心
[00:11:23.880 --> 00:11:28.080]  使你們藉著聖靈的能力大有盼望
[00:11:28.080 --> 00:11:30.280]  這句話很有趣
[00:11:30.280 --> 00:11:31.280]  一開始它說
[00:11:31.280 --> 00:11:33.480]  神是能夠讓我們有盼望的
[00:11:33.480 --> 00:11:36.280]  藉著我們對祂的相信
[00:11:36.280 --> 00:11:37.880]  祂會將喜樂、平安
[00:11:37.880 --> 00:11:38.880]  充滿我們的心
[00:11:38.880 --> 00:11:40.480]  也因為喜樂、平安
[00:11:40.480 --> 00:11:41.480]  充滿我們的心的緣故
[00:11:41.480 --> 00:11:45.080]  我們對神的盼望就越扎實越肯定
[00:11:45.080 --> 00:11:49.680]  盼望和人的希望的確是兩回事
[00:11:49.680 --> 00:11:52.880]  有一位弟兄
[00:11:52.880 --> 00:11:54.280]  事業有成
[00:11:54.280 --> 00:11:56.280]  住在加拿大的Calgary
[00:11:56.280 --> 00:11:59.280]  做到電力公司的副總裁
[00:11:59.280 --> 00:12:02.080]  接近退休的年齡
[00:12:02.080 --> 00:12:02.880]  就想了
[00:12:02.880 --> 00:12:05.280]  我們夫婦兩個都很健康
[00:12:05.280 --> 00:12:07.280]  可不可以有人生的第二情
[00:12:07.280 --> 00:12:08.080]  於是他就想了
[00:12:08.080 --> 00:12:08.680]  不如呢
[00:12:08.680 --> 00:12:10.280]  兩夫婦又很喜歡音樂
[00:12:10.280 --> 00:12:13.280]  不如我們試試退休之後
[00:12:13.280 --> 00:12:16.880]  去組織一個兒童的師班
[00:12:16.880 --> 00:12:17.680]  兒童的團
[00:12:17.680 --> 00:12:20.080]  去不同的地方做短訓
[00:12:20.080 --> 00:12:21.880]  用音樂帶人信耶穌
[00:12:21.880 --> 00:12:26.080]  當他們預備展開人生第二階段的時候
[00:12:26.080 --> 00:12:26.680]  他就想了
[00:12:26.680 --> 00:12:30.880]  不如先和太太結婚到動物穴那個地方
[00:12:30.880 --> 00:12:31.880]  真的挺好的
[00:12:31.880 --> 00:12:33.680]  動物穴結婚三十年
[00:12:33.680 --> 00:12:35.080]  再去那個地方休息一下
[00:12:35.080 --> 00:12:37.880]  然後開始他們人生的第二個旅程
[00:12:38.480 --> 00:12:40.680]  去到檀香山
[00:12:40.680 --> 00:12:42.080]  是他們動物穴的地方
[00:12:42.080 --> 00:12:42.880]  去到第一天
[00:12:42.880 --> 00:12:45.680]  不知道是因為飛機勞累還是什麼
[00:12:45.680 --> 00:12:46.880]  太太好像有點不舒服
[00:12:46.880 --> 00:12:48.080]  就去看看醫生
[00:12:48.080 --> 00:12:49.080]  醫生說沒事的
[00:12:49.080 --> 00:12:49.880]  可能有一點感冒而已
[00:12:49.880 --> 00:12:50.480]  你回家
[00:12:50.480 --> 00:12:51.680]  回到酒店休息一下就可以了
[00:12:51.680 --> 00:12:52.080]  OK
[00:12:52.080 --> 00:12:54.280]  應該一兩天就沒事了
[00:12:54.280 --> 00:12:57.480]  如是者太太總是覺得有一點
[00:12:57.480 --> 00:12:59.080]  好像不是很舒服的感覺
[00:12:59.080 --> 00:13:01.080]  但是又好像沒什麼大事情
[00:13:01.080 --> 00:13:03.080]  於是頭幾天就去玩玩
[00:13:03.080 --> 00:13:05.080]  過了到第四天
[00:13:05.080 --> 00:13:06.280]  這位弟兄起來的時候
[00:13:06.280 --> 00:13:07.480]  他看一下旁邊的太太
[00:13:07.480 --> 00:13:09.680]  旁邊的太太就有兩隻眼睛看著他
[00:13:09.680 --> 00:13:11.080]  眼珠又不轉
[00:13:11.080 --> 00:13:11.880]  他問他太太
[00:13:11.880 --> 00:13:13.080]  他太太又沒有反應
[00:13:13.080 --> 00:13:16.280]  於是他就很害怕了
[00:13:16.280 --> 00:13:17.280]  我想每個人都是
[00:13:17.280 --> 00:13:18.280]  你讓我也是
[00:13:18.280 --> 00:13:19.480]  起來突然間看著我太太
[00:13:19.480 --> 00:13:20.280]  他這樣看著我
[00:13:20.280 --> 00:13:21.080]  他又沒有反應
[00:13:21.080 --> 00:13:24.880]  於是這個弟兄立刻將他太太帶入醫院裡面
[00:13:24.880 --> 00:13:27.880]  醫生經過詳細的檢查就告訴他
[00:13:27.880 --> 00:13:31.680]  他說你太太是被病毒入腦
[00:13:31.680 --> 00:13:33.880]  他太太進到醫院的時候
[00:13:33.880 --> 00:13:35.280]  已經是一個昏迷的狀態
[00:13:35.280 --> 00:13:36.480]  醫生就告訴他
[00:13:36.680 --> 00:13:38.680]  你太太復原的機會很微
[00:13:38.680 --> 00:13:40.680]  並且有三成的機會
[00:13:40.680 --> 00:13:43.080]  在短時間裡面離開這個世界
[00:13:43.080 --> 00:13:46.080]  這位弟兄說當時是聖誕節
[00:13:46.080 --> 00:13:49.880]  在很多人都很開心的日子
[00:13:49.880 --> 00:13:51.880]  他就面對很大的挑戰和困難
[00:13:51.880 --> 00:13:54.480]  他說他在梵空山沒有朋友
[00:13:54.480 --> 00:13:55.480]  沒有親友
[00:13:55.480 --> 00:13:59.680]  於是他除了將這個難處在神的面前
[00:13:59.680 --> 00:14:01.080]  用禱告等候神之外
[00:14:01.080 --> 00:14:02.880]  另外他就只有能夠用電郵
[00:14:02.880 --> 00:14:04.280]  來跟他的家人
[00:14:04.280 --> 00:14:07.480]  分享他和太太的情況和自己的難處
[00:14:07.480 --> 00:14:09.480]  後來他是這麼說的
[00:14:09.480 --> 00:14:11.280]  他說那段日子很難過
[00:14:11.280 --> 00:14:12.080]  很痛苦
[00:14:12.080 --> 00:14:13.880]  沒有睡得著
[00:14:13.880 --> 00:14:16.680]  所有事情都不在我的控制之下
[00:14:16.680 --> 00:14:18.880]  接著他說這句話
[00:14:18.880 --> 00:14:21.880]  他說原來人的盡頭是上帝的出現
[00:14:21.880 --> 00:14:23.680]  人的智慧
[00:14:23.680 --> 00:14:25.880]  是我們這群沒用的人
[00:14:25.880 --> 00:14:27.680]  才能夠去依靠他
[00:14:27.680 --> 00:14:30.080]  原來那個改變在哪裡呢?
[00:14:30.080 --> 00:14:32.080]  他說當他很孤立
