
[00:00:00.000 --> 00:00:03.580]  一些研究人類壓力與焦慮的
[00:07:21.180 --> 00:07:25.020]  有100多人都是因爲這些的工業意外
[00:07:25.020 --> 00:07:26.820]  死亡
[00:07:26.820 --> 00:07:29.120]  各位親愛的弟兄姐妹
[00:07:29.120 --> 00:07:33.460]  當我留學來看這新聞的時候也讓我那個想起了
[00:07:33.460 --> 00:07:36.280]  我在大學時間
[00:07:36.280 --> 00:07:38.080]  1984年
[00:07:38.080 --> 00:07:39.880]  我做大學
[00:07:39.880 --> 00:07:41.400]  三十月的一個
[00:07:41.400 --> 00:07:42.940]  Field supervisor
[00:07:42.940 --> 00:07:46.520]  跟我合作的當時有個教授
[00:07:46.520 --> 00:07:48.560]  叫Rick Rood
[00:07:49.240 --> 00:07:54.080]  我這是因爲一個工作的關係這個師傅的關係
[00:07:54.080 --> 00:07:56.140]  有不同的時間
[00:07:56.140 --> 00:07:57.180]  與他來的分享
[00:07:57.180 --> 00:07:59.480]  84年
[00:07:59.480 --> 00:08:01.780]  他做這個advice
[00:08:01.780 --> 00:08:03.560]  Pedical training的時間
[00:08:03.560 --> 00:08:06.420]  他的太太患上了一個叫
[00:08:06.420 --> 00:08:07.700]  Neurodegenerative illness
[00:08:07.700 --> 00:08:10.220]  是個神經
[00:08:10.220 --> 00:08:13.040]  逐步逐步衰弱的
[00:08:13.040 --> 00:08:14.580]  一個
[00:08:14.580 --> 00:08:15.600]  病症
[00:08:15.600 --> 00:08:17.400]  這種的病
[00:08:17.900 --> 00:08:20.460]  不會立刻讓他有問題
[00:08:20.460 --> 00:08:23.020]  乃是一步一步
[00:08:23.020 --> 00:08:25.080]  失去各種不同
[00:08:25.080 --> 00:08:26.600]  活動的能力
[00:08:26.600 --> 00:08:28.400]  慢慢
[00:08:28.400 --> 00:08:29.680]  慢慢
[00:08:29.680 --> 00:08:31.480]  開始的時間
[00:08:31.480 --> 00:08:32.760]  不能夠駕車
[00:08:32.760 --> 00:08:35.320]  不能夠拿重的東西
[00:08:35.320 --> 00:08:37.100]  跟着下來不能夠運動
[00:08:37.100 --> 00:08:39.160]  不能夠做家務
[00:08:39.160 --> 00:08:40.940]  再過幾年
[00:08:40.940 --> 00:08:41.960]  他
[00:08:41.960 --> 00:08:44.280]  連照顧自己的能力
[00:08:44.280 --> 00:08:45.560]  都失去了
[00:08:47.600 --> 00:08:48.620]  完全不能夠
[00:08:48.620 --> 00:08:49.660]  拿東西
[00:08:49.660 --> 00:08:51.440]  完全要依賴別人
[00:08:51.440 --> 00:08:54.780]  甚至換衣服24個小時
[00:08:54.780 --> 00:08:56.060]  都要靠人
[00:08:56.060 --> 00:08:59.580]  他的太太叫Pauli
[00:08:59.580 --> 00:09:02.660]  經過19年
[00:09:02.660 --> 00:09:07.020]  我收到的一個email
[00:09:07.020 --> 00:09:09.060]  他的太太Pauli
[00:09:09.060 --> 00:09:10.600]  離開了世界
[00:09:10.600 --> 00:09:14.440]  太太離開了世界以後
[00:09:14.440 --> 00:09:16.220]  他有個女兒叫Jill
[00:09:16.380 --> 00:09:16.880]  她說
[00:09:16.880 --> 00:09:19.200]  有一天對他父親
[00:09:19.200 --> 00:09:20.980]  這樣說
[00:09:20.980 --> 00:09:22.260]  爹地
[00:09:22.260 --> 00:09:24.400]  我知道天父
[00:09:24.400 --> 00:09:26.660]  將你和媽媽放在一起
[00:09:26.660 --> 00:09:30.720]  是因爲你能夠照顧媽媽
[00:09:30.720 --> 00:09:35.040]  Rick在那個時間
[00:09:35.040 --> 00:09:38.140]  對他的女兒說
[00:09:38.140 --> 00:09:40.200]  女兒
[00:09:40.200 --> 00:09:43.520]  不是因爲我能
[00:09:43.520 --> 00:09:44.540]  照顧媽媽
[00:09:46.080 --> 00:09:48.640]  乃是因爲我要學習
[00:09:48.640 --> 00:09:50.440]  照顧媽媽
[00:09:50.440 --> 00:09:53.000]  操練
[00:09:53.000 --> 00:09:54.020]  我自己
[00:09:54.020 --> 00:09:56.580]  神是要操練我自己
[00:09:56.580 --> 00:09:58.120]  有忍耐
[00:09:58.120 --> 00:09:59.660]  有愛
[00:09:59.660 --> 00:10:01.440]  來照顧媽媽
[00:10:01.440 --> 00:10:05.040]  從Rick
[00:10:05.040 --> 00:10:06.560]  他的答案
[00:10:06.560 --> 00:10:10.160]  令我看到今天的經文對我們有很大的鼓勵
[00:10:10.160 --> 00:10:12.460]  雅各說
[00:10:12.460 --> 00:10:15.280]  第一章5到12節
[00:10:16.260 --> 00:10:18.040]  很多的時候我們忘記
[00:10:18.040 --> 00:10:19.840]  忘記
[00:10:19.840 --> 00:10:21.640]  世上出現
[00:10:21.640 --> 00:10:23.940]  出現的各種不同的試煉
[00:10:23.940 --> 00:10:25.220]  Erasmus
[00:10:25.220 --> 00:10:26.760]  或者是試探
[00:10:26.760 --> 00:10:29.560]  原來有個特別的用意
[00:10:29.560 --> 00:10:31.620]  是我們很少想到的
[00:10:31.620 --> 00:10:34.700]  我們首先來看看階段的聖經
[00:10:34.700 --> 00:10:37.500]  第一章的5到12節
[00:10:37.500 --> 00:10:39.040]  他講的是什麼
[00:10:39.040 --> 00:10:42.100]  我們一起來讀階段的經文
[00:10:42.880 --> 00:10:45.440]  你們中間若有缺少智慧的
[00:10:45.440 --> 00:10:48.000]  應當求到厚賜於衆人
[00:10:48.000 --> 00:10:50.060]  也不喫載人的神
[00:10:50.060 --> 00:10:52.100]  主逼賜給他
[00:10:52.100 --> 00:10:54.400]  只要平常信心求
[00:10:54.400 --> 00:10:55.940]  一點不疑惑
[00:10:55.940 --> 00:10:57.480]  因爲那疑惑的人
[00:10:57.480 --> 00:10:59.260]  就像海中的波浪
[00:10:59.260 --> 00:11:01.060]  被風吹動翻騰
[00:11:01.060 --> 00:11:04.140]  這樣的人不要從主那裏得什麼
[00:11:04.140 --> 00:11:05.920]  心懷惡意的人
[00:11:05.920 --> 00:11:09.000]  在一切所行的路上都沒有定見
[00:11:09.000 --> 00:11:11.040]  卑微的弟兄升高
[00:11:11.040 --> 00:11:12.320]  就該喜樂
[00:11:12.840 --> 00:11:14.120]  富足的將卑
[00:11:14.120 --> 00:11:15.400]  也該如此
[00:11:15.400 --> 00:11:17.440]  因爲他必要過去
[00:11:17.440 --> 00:11:19.500]  如同草上的花一樣
[00:11:19.500 --> 00:11:21.020]  太陽出來
[00:11:21.020 --> 00:11:22.560]  熱風颳起
[00:11:22.560 --> 00:11:24.100]  草就枯乾
[00:11:24.100 --> 00:11:25.380]  花也丟現
[00:11:25.380 --> 00:11:27.180]  美容就消磨了
[00:11:27.180 --> 00:11:28.460]  那富足的人
[00:11:28.460 --> 00:11:31.520]  在他所行的世上也要這樣衰殘
[00:11:31.520 --> 00:11:34.340]  忍受四戀的人是有福的
[00:11:34.340 --> 00:11:36.900]  因爲他們經過四戀以後
[00:11:36.900 --> 00:11:38.700]  必得生命的冠冕
[00:11:38.700 --> 00:11:42.280]  這是主英雄給他愛他之人的
[00:11:42.780 --> 00:11:45.340]  這段的經文開門見神
[00:11:45.340 --> 00:11:46.620]  來的告訴我們
[00:11:46.620 --> 00:11:51.220]  勝過試探與試戀的兩方是什麼呢
[00:11:51.220 --> 00:11:53.260]  第一
[00:11:53.260 --> 00:11:56.080]  禱告
[00:11:56.080 --> 00:11:57.620]  的更新
[00:11:57.620 --> 00:12:01.460]  我們必須要更新我們的禱告的生活
[00:12:01.460 --> 00:12:05.820]  很多的時候有四戀來到我們當中的時候一般的人
[00:12:05.820 --> 00:12:07.600]  禱告是禱告什麼
[00:12:07.600 --> 00:12:10.160]  有病來了我們求生什麼
[00:12:11.960 --> 00:12:15.040]  你們有經驗了吧有多少人有病過的好不好去說
[00:12:15.040 --> 00:12:18.100]  每個人都有的
[00:12:18.100 --> 00:12:19.140]  我想問
[00:12:19.140 --> 00:12:20.160]  禱告
[00:12:20.160 --> 00:12:23.480]  禱告什麼東西當你病的時候你禱告什麼東西
[00:12:23.480 --> 00:12:27.320]  早一點醫好我了
[00:12:27.320 --> 00:12:28.860]  失業的時候
[00:12:28.860 --> 00:12:30.140]  你禱告什麼
[00:12:30.140 --> 00:12:32.700]  早一點早就工作了
[00:12:32.700 --> 00:12:33.720]  是不是
[00:12:33.720 --> 00:12:35.780]  跟人有嫌隙的時候
[00:12:35.780 --> 00:12:38.080]  早一點改變他了
[00:12:38.080 --> 00:12:40.640]  不是改變自己改變他
[00:12:40.900 --> 00:12:47.060]  我們看見各種不同的試煉是他來的時候我們往往的禱告都是用這些的方式
[00:12:47.060 --> 00:12:48.320]  用這個方向
[00:12:48.320 --> 00:12:49.080]  去禱告
[00:12:49.080 --> 00:12:51.140]  難怪有一次
[00:12:51.140 --> 00:12:53.440]  有個人跑到我那個地方來的說
[00:12:53.440 --> 00:12:56.760]  牧師你叫我們禱告這是多餘的
[00:12:56.760 --> 00:13:00.600]  他真的很有勇氣啊
[00:13:00.600 --> 00:13:02.140]  對着牧師說
[00:13:02.140 --> 00:13:04.960]  我教他禱告是多餘的
[00:13:04.960 --> 00:13:07.520]  我就問他爲什麼你說
[00:13:07.520 --> 00:13:08.800]  禱告是多餘的呢
[00:13:08.800 --> 00:13:10.340]  他說很簡單
[00:13:11.320 --> 00:13:12.340]  第一
[00:13:12.340 --> 00:13:15.660]  神全部都知道的是不是
[00:13:15.660 --> 00:13:19.260]  你禱他也知道你不禱他也知道是不是
[00:13:19.260 --> 00:13:20.780]  我聽完了以後
[00:13:20.780 --> 00:13:21.820]  對啊
[00:13:21.820 --> 00:13:23.600]  神什麼東西都知道
[00:13:23.600 --> 00:13:25.140]  你禱不禱告
[00:13:25.140 --> 00:13:27.960]  你在禱告前他都已經知道你同意嗎
[00:13:27.960 --> 00:13:30.000]  多少人同意的毫不拘束
[00:13:30.000 --> 00:13:32.300]  神全部都知道
[00:13:32.300 --> 00:13:33.580]  第二
[00:13:33.580 --> 00:13:38.460]  神到底答不答應我們的祈求
[00:13:38.460 --> 00:13:40.240]  是按他的心意的
[00:13:40.660 --> 00:13:41.180]  同不同意
[00:13:41.180 --> 00:13:42.440]  同意嗎
[00:13:42.440 --> 00:13:43.740]  同意
[00:13:43.740 --> 00:13:45.020]  我們都同意了
[00:13:45.020 --> 00:13:46.540]  跟着上來再說
[00:13:46.540 --> 00:13:49.100]  我們禱告你幹什麼呢
[00:13:49.100 --> 00:13:53.460]  我們還沒說他就已經知道了
[00:13:53.460 --> 00:13:55.760]  我無需要告訴他有什麼事情
[00:13:55.760 --> 00:13:57.560]  他都知道全部都知道
[00:13:57.560 --> 00:13:58.840]  跟着上來
[00:13:58.840 --> 00:14:02.160]  要是我禱告和他心意
[00:14:02.160 --> 00:14:03.440]  他就應允
[00:14:03.440 --> 00:14:04.980]  其實
[00:14:04.980 --> 00:14:06.560]  我不禱告
[00:14:06.560 --> 00:14:08.340]  只要和他心意
[00:14:08.340 --> 00:14:09.620]  他都會給
[00:14:10.600 --> 00:14:12.760]  那要是我的禱告不和他的心意
[00:14:12.760 --> 00:14:14.560]  我禱告他也不給
[00:14:14.560 --> 00:14:15.580]  同意嗎
[00:14:15.580 --> 00:14:16.880]  同不同意
[00:14:16.880 --> 00:14:18.920]  同意嗎
[00:14:18.920 --> 00:14:20.700]  是不是
[00:14:20.700 --> 00:14:22.360]  那跟着上來
[00:14:22.360 --> 00:14:25.200]  我們的禱告豈不是多餘啊
[00:14:25.200 --> 00:14:29.200]  你怎麼樣回答他
[00:14:29.200 --> 00:14:31.080]  弟兄姐妹們
[00:14:31.080 --> 00:14:33.640]  對着這樣一個人你怎麼樣回答他
[00:14:33.640 --> 00:14:35.720]  感謝主
[00:14:35.720 --> 00:14:38.480]  我就告訴他說
[00:14:39.140 --> 00:14:42.460]  我們一起看看一段的聖經
[00:14:42.460 --> 00:14:45.240]  第五節
[00:14:45.240 --> 00:14:49.860]  你們中間若有缺少智慧的
[00:14:49.860 --> 00:14:53.700]  應當求了厚實與衆人
[00:14:53.700 --> 00:14:55.500]  也不知責任的神
[00:14:55.500 --> 00:14:57.280]  主就逼賜給他
[00:14:57.280 --> 00:15:02.880]  我告訴他說
[00:15:02.880 --> 00:15:04.180]  弟兄啊
[00:15:05.600 --> 00:15:08.640]  我們禱告不是要我們告訴神
[00:15:08.640 --> 00:15:10.440]  他不知道的東西
[00:15:10.440 --> 00:15:13.000]  他全部都知道
[00:15:13.000 --> 00:15:15.280]  所有的東西他都知道
[00:15:15.280 --> 00:15:17.360]  禱告
[00:15:17.360 --> 00:15:19.640]  乃是要看看神
[00:15:19.640 --> 00:15:21.680]  告訴我們
[00:15:21.680 --> 00:15:23.720]  我們所不知道的東西
[00:15:23.720 --> 00:15:25.760]  這是禱告
[00:15:25.760 --> 00:15:29.840]  不是我要告訴神,乃是神要告訴我們啊
[00:15:29.840 --> 00:15:32.680]  那神用什麼的方法來告訴我們
[00:15:32.680 --> 00:15:34.480]  從聖經從經歷
[00:15:34.480 --> 00:15:35.280]  各方面
[00:15:35.620 --> 00:15:36.420]  他會告訴我們
[00:15:36.420 --> 00:15:38.700]  親愛的弟兄姐妹們
[00:15:38.700 --> 00:15:40.780]  這段聖經當中
[00:15:40.780 --> 00:15:41.820]  一方面
[00:15:41.820 --> 00:15:44.660]  神非常清楚的告訴我們
[00:15:44.660 --> 00:15:48.020]  我們的禱告不是我只得成
[00:15:48.020 --> 00:15:50.060]  願我的旨意成就
[00:15:50.060 --> 00:15:51.900]  我們的禱告是
[00:15:51.900 --> 00:15:53.900]  你的旨意成就
[00:15:53.900 --> 00:15:55.660]  成就在我的身上
[00:15:55.660 --> 00:15:57.500]  這個纔是最重要
[00:15:57.500 --> 00:15:59.500]  因爲這個緣故
[00:15:59.500 --> 00:16:01.820]  我們必須要非常清楚的
[00:16:01.820 --> 00:16:02.860]  要問
[00:16:02.860 --> 00:16:04.100]  神啊
[00:16:04.620 --> 00:16:06.220]  當我遇到這個事情的時間
[00:16:06.220 --> 00:16:08.780]  我求你告訴我
[00:16:08.780 --> 00:16:11.660]  你要我怎麼樣回應
[00:16:11.660 --> 00:16:13.300]  第二
[00:16:13.300 --> 00:16:15.660]  你有什麼的功課要我學
[00:16:15.660 --> 00:16:17.220]  第三
[00:16:17.220 --> 00:16:19.180]  你有什麼的使命給我
[00:16:19.180 --> 00:16:20.100]  要行啊
[00:16:20.100 --> 00:16:22.700]  要是我們將來的求的話
[00:16:22.700 --> 00:16:24.740]  連保羅坐牢的時間
[00:16:24.740 --> 00:16:25.980]  他一看
[00:16:25.980 --> 00:16:28.820]  爲鳳祖的名
[00:16:28.820 --> 00:16:32.140]  被差派來到監獄當中
[00:16:32.140 --> 00:16:34.020]  做他大使的保羅
[00:16:34.340 --> 00:16:35.420]  寫這封信給你
[00:16:35.420 --> 00:16:36.900]  你看保羅是怎麼樣
[00:16:36.900 --> 00:16:38.380]  他說他是神的大使
[00:16:38.380 --> 00:16:41.100]  是被神差到監獄那個地方
[00:16:41.100 --> 00:16:42.260]  爲主做見證
[00:16:42.260 --> 00:16:44.340]  我們今天的人會怎麼樣
[00:16:44.340 --> 00:16:47.940]  因爲每年我大概都要寫十來封信
[00:16:47.940 --> 00:16:50.060]  就是爲某一些的人
[00:16:50.060 --> 00:16:51.460]  因爲犯了某些的錯
[00:16:51.460 --> 00:16:53.380]  有些從來沒有來過我們教會的
[00:16:53.380 --> 00:16:53.940]  我跟你講
[00:16:53.940 --> 00:16:56.580]  但不知道爲什麼都要找我的人寫信
[00:16:56.580 --> 00:16:59.460]  他說我在某某某某場合我見過你
[00:16:59.460 --> 00:17:00.180]  我跟你
[00:17:00.180 --> 00:17:01.420]  談過
[00:17:01.420 --> 00:17:03.140]  我都知道你是
[00:17:03.780 --> 00:17:04.820]  神重用的不是
[00:17:04.820 --> 00:17:06.820]  你好不好替我寫一封信
[00:17:06.820 --> 00:17:07.580]  求情
[00:17:07.580 --> 00:17:08.620]  求情信
[00:17:08.620 --> 00:17:10.340]  過去
[00:17:10.340 --> 00:17:13.980]  很多的人遇到這些的事情的時間
