
[00:00:00.000 --> 00:00:03.800]  讓我們今早一起來思想神的說話
[00:02:59.480 --> 00:03:02.120]  特別當我們是一班工作的人
[00:03:02.120 --> 00:03:04.160]  我們都很多時候通過電腦
[00:03:04.160 --> 00:03:06.640]  手機做聯繫維繫
[00:03:06.640 --> 00:03:09.800]  或者彼此的傳達訊息
[00:03:09.800 --> 00:03:12.520]  但是我想你和我都應該知道
[00:03:12.520 --> 00:03:16.200]  當你的手機買上了一段時間之後
[00:03:16.200 --> 00:03:18.320]  無論它的RAM數有多大
[00:03:18.320 --> 00:03:20.600]  即是它的容量有多大
[00:03:20.600 --> 00:03:23.360]  但如果你不經意地
[00:03:23.360 --> 00:03:26.360]  一個個的軟件下載了來運用
[00:03:26.360 --> 00:03:28.960]  現在先不要用Payme
[00:03:28.960 --> 00:03:30.680]  因為都很危險
[00:03:30.680 --> 00:03:32.200]  但很方便的
[00:03:32.200 --> 00:03:33.240]  現在吃飯
[00:03:33.240 --> 00:03:35.760]  大家Pay完你Pay一下我
[00:03:35.760 --> 00:03:36.680]  多好
[00:03:36.680 --> 00:03:39.160]  不用怎樣掙錢交易
[00:03:39.160 --> 00:03:40.720]  但你要知道
[00:03:40.720 --> 00:03:43.320]  原來當我們一直下載很多東西的時候
[00:03:43.320 --> 00:03:45.840]  別人傳一些相片給我
[00:03:45.840 --> 00:03:48.080]  你就發覺手機
[00:03:48.080 --> 00:03:49.960]  就需要做一個動作
[00:03:49.960 --> 00:03:53.040]  這個動作就是我現在經常做的
[00:03:53.040 --> 00:03:54.880]  甚至乎天天都做的
[00:03:54.880 --> 00:03:57.040]  就是將那些多餘的
[00:03:57.040 --> 00:03:58.320]  累積了的
[00:03:58.320 --> 00:03:59.960]  嵌棄的東西
[00:03:59.960 --> 00:04:00.920]  刪除了它
[00:04:00.920 --> 00:04:03.040]  或者清洗了它
[00:04:03.040 --> 00:04:04.080]  論到這個清洗
[00:04:04.080 --> 00:04:06.600]  我相信很多電影姐妹都有做的
[00:04:06.600 --> 00:04:09.040]  不過是不是經常做呢?
[00:04:09.040 --> 00:04:11.000]  是不是天天做呢?
[00:04:11.000 --> 00:04:12.280]  未必的
[00:04:12.280 --> 00:04:14.440]  但當我們一天等一天
[00:04:14.440 --> 00:04:15.360]  今天很多東西做
[00:04:15.360 --> 00:04:16.160]  暫時不做
[00:04:16.160 --> 00:04:18.400]  因為都很多東西做
[00:04:18.400 --> 00:04:20.280]  但明天就加上今天的東西
[00:04:20.280 --> 00:04:21.200]  前天的東西
[00:04:21.200 --> 00:04:21.960]  又多一些了
[00:04:21.960 --> 00:04:23.240]  你清洗的時候
[00:04:23.240 --> 00:04:25.560]  雖然可能只是輕輕按一個按鈕
[00:04:25.560 --> 00:04:26.960]  但要等的
[00:04:26.960 --> 00:04:28.640]  要慢慢等它刪除完之後
[00:04:28.640 --> 00:04:30.600]  你又會清洗了
[00:04:30.600 --> 00:04:32.240]  可能我們有些懶
[00:04:32.240 --> 00:04:34.200]  或者有些鬆懈
[00:04:34.200 --> 00:04:35.280]  慢慢慢慢
[00:04:35.280 --> 00:04:36.160]  不知道為什麼
[00:04:36.160 --> 00:04:37.560]  什麼時候開始
[00:04:37.560 --> 00:04:38.920]  那部手機壞了
[00:04:38.920 --> 00:04:42.400]  甚至乎那部手機慢得很厲害
[00:04:42.400 --> 00:04:44.080]  那我們就知道糟糕了
[00:04:44.080 --> 00:04:47.080]  原來我沒有做徹底的工作
[00:04:47.080 --> 00:04:48.720]  今天我們所說的
[00:04:48.720 --> 00:04:51.760]  殺敵教會之所以需要復興
[00:04:51.760 --> 00:04:53.600]  就因為有目者說
[00:04:53.600 --> 00:04:55.160]  殺敵教會我給它一個名字
[00:04:55.160 --> 00:04:58.120]  就是「靈命已死」的教會
[00:04:58.120 --> 00:04:59.360]  殺敵教會我給它一個名字
[00:04:59.360 --> 00:05:02.040]  就是一間「安逸」的教會
[00:05:02.040 --> 00:05:03.000]  是的
[00:05:03.000 --> 00:05:04.960]  我們願意對照一下
[00:05:04.960 --> 00:05:06.400]  這個殺敵教會
[00:05:06.400 --> 00:05:08.040]  看看我們當中會不會
[00:05:08.040 --> 00:05:10.040]  我們都有機會
[00:05:10.040 --> 00:05:14.560]  走進它那個困難裡面呢?
[00:05:14.560 --> 00:05:17.680]  斯勞約翰確實在神的裡面
[00:05:17.680 --> 00:05:20.360]  領受到一個訊息
[00:05:20.360 --> 00:05:23.200]  就是他不僅要對這個世代
[00:05:23.200 --> 00:05:24.640]  或者對往後
[00:05:24.640 --> 00:05:26.000]  末後的日子
[00:05:26.000 --> 00:05:28.680]  說出種種的訊息
[00:05:28.680 --> 00:05:30.640]  更加要對七個教會
[00:05:30.640 --> 00:05:32.640]  是當時的七個教會
[00:05:32.640 --> 00:05:36.640]  也都投射到歷史的教會
[00:05:36.640 --> 00:05:37.960]  種種的形況
[00:05:37.960 --> 00:05:39.240]  有人不同的解釋
[00:05:39.240 --> 00:05:43.320]  按照那個教會時代論等等等等
[00:05:43.320 --> 00:05:46.880]  我們就會覺得很多很多不同的解法
[00:05:46.880 --> 00:05:49.560]  但其中一個更加好的解法
[00:05:49.560 --> 00:05:51.560]  一個更加好的應用
[00:05:51.560 --> 00:05:53.200]  就是看到這七個教會裡面
[00:05:53.200 --> 00:05:56.080]  種種的困難或者情況
[00:05:56.080 --> 00:05:58.360]  就成為我們今天這個時代教會裡面
[00:05:58.360 --> 00:05:59.760]  一種借鏡
[00:05:59.760 --> 00:06:00.520]  一種提醒
[00:06:00.520 --> 00:06:01.840]  所以七個教會裡面
[00:06:01.840 --> 00:06:02.680]  種種的東西
[00:06:02.680 --> 00:06:06.400]  都適合在我們的身上
[00:06:06.400 --> 00:06:08.760]  我們已經讀過已忽所書
[00:06:08.760 --> 00:06:10.400]  看過善美娜教會
[00:06:10.400 --> 00:06:12.240]  也都思想過別加摩
[00:06:12.240 --> 00:06:13.560]  更加在上一堂
[00:06:13.560 --> 00:06:17.760]  我們反思這個推瓦推拉的教會
[00:06:17.760 --> 00:06:19.080]  種種的情況
[00:06:19.080 --> 00:06:22.000]  種種需要我們的更新和學習
[00:06:22.000 --> 00:06:24.840]  今天我們來看薩迪教會
[00:06:24.840 --> 00:06:27.040]  薩迪教會是一間什麼樣的教會呢?
[00:06:27.040 --> 00:06:28.360]  簡單地說
[00:06:28.360 --> 00:06:35.280]  薩迪教會是一間坐落在山崖上的教會
[00:06:35.280 --> 00:06:39.320]  但其實它只不過是古代的時候
[00:06:39.320 --> 00:06:44.400]  在王城建築於一個懸崖峭壁上
[00:06:44.400 --> 00:06:47.600]  所以薩迪它的名字
[00:06:47.600 --> 00:06:51.040]  有不同的人認識它的字名
[00:06:51.040 --> 00:06:53.280]  他說應該是說紅色
[00:06:53.280 --> 00:06:54.840]  或者光亮
[00:06:54.840 --> 00:06:57.680]  甚至乎有吹噓的意思
[00:06:57.680 --> 00:07:00.120]  因為其實薩迪教會
[00:07:00.120 --> 00:07:02.400]  或者薩迪這個地方
[00:07:02.400 --> 00:07:03.880]  曾經在古代的時候
[00:07:03.880 --> 00:07:09.960]  他們自恃自己是一個在崖上建成的城
[00:07:09.960 --> 00:07:14.720]  所以能夠易守難攻
[00:07:14.720 --> 00:07:17.840]  他們疏於防範
[00:07:17.840 --> 00:07:20.560]  所以在歷史裡面確實記錄了
[00:07:20.560 --> 00:07:27.160]  有兩次他們被敵人偷偷爬上這個峭壁攻陷了
[00:07:27.160 --> 00:07:29.120]  就是說在他們不知不覺
[00:07:29.120 --> 00:07:31.240]  不知不覺的裡面
[00:07:31.240 --> 00:07:33.080]  他們失落了
[00:07:33.080 --> 00:07:35.720]  所以今天我們就看看在這個教會身上
[00:07:35.720 --> 00:07:37.760]  我們可以看到些什麼呢?
[00:07:37.760 --> 00:07:41.240]  我們一起來思想
[00:07:41.240 --> 00:07:44.400]  七風教會的信其實是一個模式
[00:07:44.400 --> 00:07:49.000]  正如上次我們看牧者帶領我們思想的時候
[00:07:49.000 --> 00:07:52.520]  我們看到它大致上有七方面
[00:07:52.520 --> 00:07:55.920]  這七方面在薩迪教會裡面都可以看到的
[00:07:55.920 --> 00:07:57.040]  是不是呢?
[00:07:57.040 --> 00:07:57.800]  第一
[00:07:57.800 --> 00:08:00.840]  收信人是薩迪教會的使者
[00:08:00.840 --> 00:08:03.120]  是神通過使者
[00:08:03.120 --> 00:08:05.520]  就是那間教會的使者
[00:08:05.520 --> 00:08:09.600]  差派的使者帶這封信去給他們
[00:08:09.600 --> 00:08:11.000]  神也有祂的自稱
[00:08:11.000 --> 00:08:12.640]  特別在薩迪教會面前
[00:08:12.640 --> 00:08:17.200]  祂稱祂自己是那有神的七靈和七星
[00:08:17.200 --> 00:08:20.440]  現在差派使者向你們說話
[00:08:20.440 --> 00:08:22.800]  更加祂說到神的擇地
[00:08:22.800 --> 00:08:25.320]  就是祂說「我知道你的行為」
[00:08:25.320 --> 00:08:28.440]  「按明你是活的,其實是死的」
[00:08:28.440 --> 00:08:30.640]  「我看到你的行為」
[00:08:30.640 --> 00:08:32.160]  「但在我神的面前」
[00:08:32.160 --> 00:08:35.960]  「這些行為沒有一樣是完全的」
[00:08:35.960 --> 00:08:37.920]  更加祂說到神警告
[00:08:37.920 --> 00:08:39.760]  「如果不警醒」
[00:08:39.760 --> 00:08:42.720]  「我就會臨到你們如同賊一般」
[00:08:42.720 --> 00:08:44.120]  「我何時臨到」
[00:08:44.120 --> 00:08:47.480]  「你也決不能知道」
[00:08:47.480 --> 00:08:49.240]  說到主的勸勉
[00:08:49.240 --> 00:08:50.720]  其實有五點
[00:08:50.720 --> 00:08:51.400]  第一
[00:08:51.400 --> 00:08:53.000]  要警醒
[00:08:53.000 --> 00:08:54.520]  要堅固
[00:08:54.520 --> 00:08:57.200]  接著就是要回想
[00:08:57.200 --> 00:08:59.120]  要遵守
[00:08:59.120 --> 00:09:00.720]  和要悔改
[00:09:00.720 --> 00:09:02.520]  這些都是神的勸勉
[00:09:02.520 --> 00:09:05.800]  最後主也給他們一個應許
[00:09:05.800 --> 00:09:08.440]  就是凡德性的穿白衣
[00:09:08.440 --> 00:09:11.640]  必定不會從生命的賊上逃沒
[00:09:11.640 --> 00:09:14.920]  而且要在父神的面前
[00:09:14.920 --> 00:09:20.000]  「我會認你的命」
[00:09:20.000 --> 00:09:23.720]  如果你留意我一直說的時候
[00:09:23.720 --> 00:09:25.840]  我好像說漏了一件事
[00:09:25.840 --> 00:09:29.960]  就是沒有說到主的稱讚
[00:09:29.960 --> 00:09:31.800]  這間教會裡
[00:09:31.800 --> 00:09:34.600]  似乎沒有主的任何一點稱讚
[00:09:34.600 --> 00:09:37.560]  俗話說「有讚應該有彈」
[00:09:37.560 --> 00:09:40.480]  但現在只有「有彈」就沒有「讚」
[00:09:40.480 --> 00:09:42.800]  表示這間教會
[00:09:42.800 --> 00:09:45.360]  都要我們特別留意
[00:09:45.360 --> 00:09:49.280]  留意的地方就成為了我們的提醒
[00:09:49.280 --> 00:09:50.240]  沙地教會
[00:09:50.240 --> 00:09:53.520]  我稱它是一間需要復興的教會
[00:09:53.520 --> 00:09:56.080]  因為它有幾件事是需要看的
[00:09:56.080 --> 00:09:57.360]  第一
[00:09:57.360 --> 00:10:01.480]  它是有事公而無生命
[00:10:01.480 --> 00:10:04.040]  神叫這間教會
[00:10:04.040 --> 00:10:06.120]  去思考它自己的行為
[00:10:06.120 --> 00:10:11.240]  但神稱呼自己是有七靈和七聖
[00:10:11.240 --> 00:10:14.680]  那有神的七靈和七聖?
[00:10:14.680 --> 00:10:17.120]  甚麼是神的七靈?
[00:10:17.120 --> 00:10:22.080]  七靈即是神是全被聖靈的神
[00:10:22.080 --> 00:10:23.960]  今天我們這個世代
[00:10:23.960 --> 00:10:26.800]  自從耶穌基督來了之後
[00:10:26.800 --> 00:10:29.240]  我們都需要聖靈
[00:10:29.240 --> 00:10:32.040]  因為祂說「我留下保衛師」
[00:10:32.040 --> 00:10:36.320]  「祂會成就一切我所要做的事」
[00:10:36.320 --> 00:10:41.440]  所以今天教會充滿了神的聖靈
[00:10:41.440 --> 00:10:43.200]  聖靈的工作
[00:10:43.200 --> 00:10:45.120]  聖靈代表了如果聖靈在
[00:10:45.120 --> 00:10:46.000]  神在
[00:10:46.000 --> 00:10:48.400]  我們就要恭恭敬敬
[00:10:48.400 --> 00:10:50.120]  知道祂在
[00:10:50.120 --> 00:10:52.360]  以祂為神
[00:10:52.360 --> 00:10:53.240]  同一樣
[00:10:53.240 --> 00:10:56.960]  七聖是代表了七個教會的使者
[00:10:56.960 --> 00:10:58.000]  七個教會的使者
[00:10:58.000 --> 00:11:02.280]  他們是被神猜派到宗教會
[00:11:02.280 --> 00:11:05.400]  將神自己的心意說出
[00:11:05.400 --> 00:11:07.600]  正如舊約先知
[00:11:07.600 --> 00:11:11.880]  都被神猜派成為神的使者
[00:11:11.880 --> 00:11:16.000]  去將神的指紋的好與壞
[00:11:16.000 --> 00:11:17.800]  一一地說出
[00:11:17.800 --> 00:11:19.720]  運至乎境過
[00:11:19.720 --> 00:11:22.880]  所以如果你將七靈和七聖放在一起
[00:11:22.880 --> 00:11:25.080]  它正正就是想告訴我們
[00:11:25.080 --> 00:11:28.320]  神就是那位帶有傳避
[00:11:28.320 --> 00:11:30.920]  正如《耳塞俠書》說的第四十一章
[00:11:30.920 --> 00:11:32.320]  祂是有聰明智慧
[00:11:32.320 --> 00:11:34.480]  有謀略、有能力
[00:11:34.480 --> 00:11:37.680]  有知識和值得敬畏的神
[00:11:37.680 --> 00:11:38.880]  祂是一個這樣的神
[00:11:38.880 --> 00:11:41.480]  現在來到七教會當中
[00:11:41.480 --> 00:11:43.960]  通過七靈、七聖、七個使者
[00:11:43.960 --> 00:11:44.960]  祂要告訴我們
[00:11:44.960 --> 00:11:49.440]  祂要向七個教會派出一個成績表
[00:11:49.440 --> 00:11:51.360]  有時我會想
[00:11:51.360 --> 00:11:53.000]  如果神今天在我們當中
[00:11:53.000 --> 00:11:54.520]  這個傳避的神
[00:11:54.520 --> 00:11:55.680]  祂高高在上
[00:11:55.680 --> 00:11:57.440]  接受我們的敬拜之餘
[00:11:57.440 --> 00:11:58.680]  突然間祂今天宣佈
[00:11:58.680 --> 00:12:00.400]  祂說我今天想和你們
[00:12:00.400 --> 00:12:02.440]  不要只接受敬拜
[00:12:02.440 --> 00:12:05.520]  是要通過七個七聖、七使者
[00:12:05.520 --> 00:12:08.120]  我的使者來到你們當中
[00:12:08.120 --> 00:12:11.520]  要去平衡、評估一下你們
[00:12:11.520 --> 00:12:15.560]  你猜祂看到些甚麼呢?
[00:12:15.560 --> 00:12:16.680]  對吉剎的教會
[00:12:16.680 --> 00:12:18.880]  神說我知道你的行為
[00:12:18.880 --> 00:12:19.920]  甚至第二次說
[00:12:19.920 --> 00:12:21.840]  我看到你的行為
[00:12:21.840 --> 00:12:24.880]  行為這個字Agru在希臘文
[00:12:24.880 --> 00:12:27.040]  簡單直譯就是Work
[00:12:27.040 --> 00:12:29.080]  即是祂的工作
[00:12:29.080 --> 00:12:31.560]  就是祂所手所做的事
[00:12:31.560 --> 00:12:34.040]  今天我想如果代入教會裡
[00:12:34.040 --> 00:12:35.360]  我們今天這間教會裡
[00:12:35.360 --> 00:12:36.480]  也是的
[00:12:36.480 --> 00:12:37.960]  神說想問一下我們
[00:12:37.960 --> 00:12:41.320]  今天你的事工、你的侍奉
[00:12:41.320 --> 00:12:42.640]  有沒有?
[00:12:42.640 --> 00:12:43.440]  有的
[00:12:43.440 --> 00:12:44.560]  神說我知道的
[00:12:44.560 --> 00:12:46.920]  我知道你有多少侍奉
[00:12:46.920 --> 00:12:49.640]  我知道你的教會有多少的侍工
[00:12:49.640 --> 00:12:52.600]  我知道你手所做的一切
[00:12:52.600 --> 00:12:53.800]  祂說我見到
[00:12:53.800 --> 00:12:55.880]  見到和知道是等同的
[00:12:55.880 --> 00:12:58.760]  即是我見到就明白、知道了
[00:12:58.760 --> 00:12:59.960]  看到的
[00:12:59.960 --> 00:13:02.000]  即是神說我看到的
[00:13:02.000 --> 00:13:05.400]  但是接著祂就多加兩句
[00:13:05.400 --> 00:13:07.080]  這樣才是問題
[00:13:07.080 --> 00:13:10.360]  祂說按明你是活的
[00:13:10.360 --> 00:13:13.560]  其實是死的
[00:13:13.560 --> 00:13:14.960]  在我神的面前
[00:13:14.960 --> 00:13:18.600]  沒有一件事你是完全的
[00:13:18.600 --> 00:13:20.520]  這個明
[00:13:20.520 --> 00:13:23.920]  其實相對於實
[00:13:23.920 --> 00:13:26.840]  如果我們今天說明乎其實
[00:13:26.840 --> 00:13:30.120]  你大概很明白的
[00:13:30.120 --> 00:13:32.080]  有明無實
[00:13:32.080 --> 00:13:34.640]  你也很明白的
[00:13:34.640 --> 00:13:37.160]  即是說如果名字代表了
[00:13:37.160 --> 00:13:39.920]  聽見祂是第一城鎮信會
[00:13:39.920 --> 00:13:41.080]  啊
[00:13:41.080 --> 00:13:42.000]  祂只是想這些
[00:13:42.000 --> 00:13:43.840]  很多人的
[00:13:43.840 --> 00:13:45.680]  那我也覺得不太好
[00:13:45.680 --> 00:13:47.040]  有個名字
[00:13:47.040 --> 00:13:48.880]  響噹噹
[00:13:48.880 --> 00:13:49.800]  所以有人說
[00:13:49.800 --> 00:13:52.200]  當我們去聘請童工的時候
[00:13:52.200 --> 00:13:55.480]  有人也很喜歡來這間教會
[00:13:55.480 --> 00:13:58.000]  我聽的
[00:13:58.000 --> 00:13:59.920]  只有個名字
[00:13:59.920 --> 00:14:01.520]  但是如果在這裡說
[00:14:01.520 --> 00:14:02.440]  有明
[00:14:02.440 --> 00:14:03.800]  按明你是活的
[00:14:03.800 --> 00:14:06.760]  活的意思是英文聖經Alive
[00:14:06.760 --> 00:14:08.440]  意思是活生生的
[00:14:08.440 --> 00:14:09.840]  活潑的
[00:14:09.840 --> 00:14:12.520]  有活力的
[00:14:12.520 --> 00:14:14.240]  很多活動的
[00:14:14.240 --> 00:14:15.880]  你明白嗎?
[00:14:15.880 --> 00:14:17.520]  祂在說這件事
[00:14:17.520 --> 00:14:19.200]  祂說按明你是
[00:14:19.200 --> 00:14:21.440]  真的名符其實一間教會
[00:14:21.440 --> 00:14:24.480]  要做教會所謂很多的侍奉
[00:14:24.480 --> 00:14:25.960]  我們今天數到的
[00:14:25.960 --> 00:14:28.880]  在我們教會裡面有栽培工作
[00:14:28.880 --> 00:14:31.200]  有主學學工作
[00:14:31.200 --> 00:14:35.200]  有一個團契的侍奉
[00:14:35.200 --> 00:14:36.720]  團契的侍工
[00:14:36.720 --> 00:14:38.680]  也可能有兒童部
[00:14:38.680 --> 00:14:39.440]  有Avanna
[00:14:39.440 --> 00:14:40.480]  很多很多
[00:14:40.480 --> 00:14:43.400]  甚至我們有傳道部帶領我們
[00:14:43.400 --> 00:14:44.120]  鼓勵我們
[00:14:44.120 --> 00:14:45.480]  推動我們去傳福音
[00:14:45.480 --> 00:14:46.960]  有三福
[00:14:46.960 --> 00:14:49.840]  我們也不少的
[00:14:49.840 --> 00:14:52.280]  甚至現在我們各個傳道同工
[00:14:52.280 --> 00:14:54.360]  都有一個不同的範疇
[00:14:54.360 --> 00:14:55.640]  你去跟進的
[00:14:55.640 --> 00:14:57.360]  我現在就跟進
[00:14:57.360 --> 00:15:00.000]  成宗成狀以上的
[00:15:00.000 --> 00:15:01.280]  就是五十歲後
[00:15:01.280 --> 00:15:03.480]  打下去一路連長的
[00:15:03.480 --> 00:15:04.920]  都是我其中一位
[00:15:04.920 --> 00:15:05.920]  跟進的
[00:15:05.920 --> 00:15:07.600]  其實暫時只有一位
[00:15:07.600 --> 00:15:09.040]  其中一位
[00:15:09.040 --> 00:15:10.800]  所以你會發覺
[00:15:10.800 --> 00:15:12.440]  在那個過程當中
[00:15:12.440 --> 00:15:14.360]  按明你真的很多事情要做
[00:15:14.360 --> 00:15:15.120]  牧師
[00:15:15.120 --> 00:15:17.200]  你們教會真的很厲害
[00:15:17.200 --> 00:15:19.080]  又有一個
[00:15:19.080 --> 00:15:20.200]  不單是Avanna
[00:15:20.200 --> 00:15:21.720]  還在外展
[00:15:21.720 --> 00:15:25.000]  有一個普示工作
[00:15:25.000 --> 00:15:27.240]  有一個多家工作
[00:15:27.240 --> 00:15:30.720]  這些都是一些很好的侍奉
[00:15:30.720 --> 00:15:32.200]  不過他後面說了一句
[00:15:32.200 --> 00:15:34.800]  其實是死的
[00:15:34.800 --> 00:15:37.160]  神你當我們死的嗎?
[00:15:37.160 --> 00:15:38.680]  當我們所做的事情死的嗎?
[00:15:38.680 --> 00:15:39.160]  不是啊
[00:15:39.160 --> 00:15:39.800]  神看到
[00:15:39.800 --> 00:15:41.000]  因為祂說我知道
[00:15:41.000 --> 00:15:41.840]  我看到
[00:15:41.840 --> 00:15:44.360]  神不是閉上眼睛就說的
[00:15:44.360 --> 00:15:46.400]  而是祂看到
[00:15:46.400 --> 00:15:49.560]  監察人心的主
[00:15:49.560 --> 00:15:52.160]  是看到我們的真實
[00:15:52.160 --> 00:15:53.040]  不是看外表
[00:15:53.040 --> 00:15:54.480]  因為祂說有明
[00:15:54.480 --> 00:15:56.880]  可以無實
[00:15:56.880 --> 00:15:59.360]  在我們神的面前
[00:15:59.360 --> 00:16:02.320]  你撒迪教會是一無是處
[00:16:02.320 --> 00:16:04.240]  沒有完全的
[00:16:04.240 --> 00:16:06.440]  我們不是說人怎會有完全
[00:16:06.440 --> 00:16:07.760]  怎會完美
[00:16:07.760 --> 00:16:10.040]  其實就是你做的事情不夠
[00:16:10.040 --> 00:16:10.880]  不足
[00:16:10.880 --> 00:16:12.560]  不足稱
[00:16:12.560 --> 00:16:15.160]  即是叫你去做點你是不做點
[00:16:15.160 --> 00:16:18.440]  叫你想做的你就做一半
[00:16:18.440 --> 00:16:20.880]  意思是這樣
[00:16:20.880 --> 00:16:21.680]  我們會問
[00:16:21.680 --> 00:16:23.280]  今天在我們這間教會裡
[00:16:23.280 --> 00:16:25.680]  確實有不少的侍奉
[00:16:25.680 --> 00:16:27.440]  不過我可不可以這麼大膽說
[00:16:27.440 --> 00:16:30.560]  第一
[00:16:30.560 --> 00:16:32.520]  一兼數職
[00:16:32.520 --> 00:16:34.160]  是你
[00:16:34.160 --> 00:16:36.600]  甚至有人告訴我
[00:16:36.600 --> 00:16:37.840]  在我們第二堂
[00:16:37.840 --> 00:16:38.960]  我不說第一堂
[00:16:38.960 --> 00:16:39.720]  不說第六
[00:16:39.720 --> 00:16:42.200]  星期六晚第三堂
[00:16:42.200 --> 00:16:46.240]  我們的堂增加了之後
[00:16:46.240 --> 00:16:48.200]  稍為想呼籲一下
[00:16:48.200 --> 00:16:51.280]  多一點的師事
[00:16:51.280 --> 00:16:52.520]  崇拜部就告訴我
[00:16:52.520 --> 00:16:54.360]  很難了牧師
[00:16:54.360 --> 00:16:55.640]  唯有出你的馬
[00:16:55.640 --> 00:16:57.880]  出你的面去請
[00:16:57.880 --> 00:16:58.960]  是的
[00:16:58.960 --> 00:17:00.320]  都是我這個牧師
[00:17:00.320 --> 00:17:01.880]  有點牙力
[00:17:01.880 --> 00:17:02.720]  是不是這樣說
[00:17:02.720 --> 00:17:03.480]  是不是這樣相信
[00:17:03.480 --> 00:17:03.880]  是的
[00:17:03.880 --> 00:17:05.000]  相信這樣的
[00:17:05.000 --> 00:17:06.920]  所以我過來你就害怕了
[00:17:06.920 --> 00:17:08.920]  牧師又找我
[00:17:08.920 --> 00:17:09.800]  當然不會
[00:17:09.800 --> 00:17:11.920]  很多頂智媒都會起來
[00:17:11.920 --> 00:17:14.080]  但真的有時會擔心
[00:17:14.080 --> 00:17:15.600]  會關心
[00:17:15.600 --> 00:17:19.160]  會覺得連這個加大了的地方
[00:17:19.160 --> 00:17:21.680]  多叫幾個的師事
[00:17:21.680 --> 00:17:22.840]  登了之後
[00:17:22.840 --> 00:17:24.440]  回來的時候告訴我
[00:17:24.440 --> 00:17:26.640]  不是很有反應的
[00:17:26.640 --> 00:17:27.400]  哦
