
[00:00:00.000 --> 00:00:08.000]  在這裡再祝大家新年快樂,身壯力健,還有這個世界很多變動,
[00:04:59.000 --> 00:05:03.000]  一過來就叫你信耶穌,接著你的反應是什麼?
[00:05:03.000 --> 00:05:05.000]  又說耶穌。
[00:05:05.000 --> 00:05:11.000]  接著你禮貌一點,就轉移了話題。
[00:05:11.000 --> 00:05:16.000]  你發現他都不識趣,又叫你信耶穌。
[00:05:16.000 --> 00:05:20.000]  所以你可能就很想說他,又說又說又說,
[00:05:20.000 --> 00:05:23.000]  或者你就回應他,又說耶穌,新年不要和我說耶穌。
[00:05:23.000 --> 00:05:25.000]  你就會這樣回應他。
[00:05:25.000 --> 00:05:31.000]  甚至再來,說耶穌,新年又說罪,又說正義,你很不喜歡聽,
[00:05:31.000 --> 00:05:36.000]  心中無明火起,你這些都會的。
[00:05:36.000 --> 00:05:40.000]  快快地聽,慢慢地說,慢慢地動腦。
[00:05:40.000 --> 00:05:43.000]  今天我就真的和你說耶穌了。
[00:05:43.000 --> 00:05:48.000]  我希望你可以快快地聽,慢慢地說,慢慢地動腦。
[00:05:48.000 --> 00:05:50.000]  一會兒我會解釋的。
[00:05:50.000 --> 00:05:57.000]  信徒,因為這本書是寫給當時分散在猶太各地,
[00:05:57.000 --> 00:05:59.000]  或者其他地方的基督徒。
[00:05:59.000 --> 00:06:03.000]  基督徒都要聽到的時候,快快地聽,慢慢地說,慢慢地動腦。
[00:06:03.000 --> 00:06:12.000]  是的,因為有時會聽不明白,聽不懂,或者不想聽。
[00:06:12.000 --> 00:06:20.000]  信徒,近年尤其是聽不明白,聽不懂,聽不下,是什麼呢?
[00:06:20.000 --> 00:06:28.000]  其實就是我們對教會,你覺得信仰很離地,教會很沒有道聽。
[00:06:28.000 --> 00:06:34.000]  批評教會,都不知道這個講完講什麼,尤其是在去年的時間,
[00:06:34.000 --> 00:06:39.000]  那些社會事件,你覺得他講的那些例子,
[00:06:39.000 --> 00:06:45.000]  整天都是偏幫年輕人的,你心中就很想反駁。
[00:06:45.000 --> 00:06:47.000]  其實誰誰都不是這樣的。
[00:06:47.000 --> 00:06:53.000]  或者有些講完是偏幫政府的,偏幫警察的,你心中又無名火起了。
[00:06:53.000 --> 00:06:57.000]  是會的,在聽到的時候,你都不太想聽那個講完你對他說,
[00:06:57.000 --> 00:07:04.000]  就算不是這些政治事件,講來講去都傳到叫我們好好讀經,靈修,祈禱。
[00:07:04.000 --> 00:07:10.000]  講來講去都是散撲皮,然後你就掩耳朵,有手機的,撥下撥下。
[00:07:10.000 --> 00:07:17.000]  原來我們聽到,無論對信徒或者對非信徒,我們都會有一些反應。
[00:07:17.000 --> 00:07:24.000]  那些反應是什麼呢?不想聽,或者很想反駁,或者我們內心很生氣。
[00:07:24.000 --> 00:07:30.000]  那我們怎樣面對這些情況呢?無論是信徒或者非信徒。
[00:07:30.000 --> 00:07:38.000]  我就用以下的時間解釋一下,我們怎樣對待上帝的道,有幾種態度。
[00:07:38.000 --> 00:07:44.000]  雅各提醒我們,第一,是敏於聽,快快地聽。
[00:07:44.000 --> 00:07:48.000]  快快地聽,這個是第十九節,他說:
[00:07:48.000 --> 00:07:54.000]  「我親愛的弟兄們,這是你們所知道的,但你們各人要快快地聽。」
[00:07:54.000 --> 00:08:00.000]  你們知道的,即不是第一次講,甚至在聖經很多地方都有講,
[00:08:00.000 --> 00:08:04.000]  叫對上帝的說話快快地聽,或者快快地聽的好處在哪裡?
[00:08:04.000 --> 00:08:09.000]  快快地聽不是講速度,我們的耳朵不能較快,講話就可以快慢。
[00:08:09.000 --> 00:08:15.000]  耳朵怎樣快快地聽呢?其實是說我們準備好來聽。
[00:08:15.000 --> 00:08:23.000]  我們專心地聽,我們還要樂意地聽。
[00:08:23.000 --> 00:08:27.000]  不要還沒聽就已經關上耳朵,快快地聽的意思是,
[00:08:27.000 --> 00:08:32.000]  我們很敏銳地聽,我們很專心地聽,甚至我們樂意地聽。
[00:08:32.000 --> 00:08:37.000]  我們是準備好來聽,當你這樣準備好,樂意又專心的時候,
[00:08:37.000 --> 00:08:42.000]  你就會很想聽聽對方在講什麼。
[00:08:42.000 --> 00:08:48.000]  你就會很想了解一下,對方其實為什麼這樣講話呢?
[00:08:48.000 --> 00:08:54.000]  有沒有什麼原因呢?剛才那幅圖是聽不明白,聽不懂,聽不下去。
[00:08:54.000 --> 00:09:01.000]  你不要以為聽別人講話很容易,有些人講的話,你真的覺得很深,我不明白。
[00:09:01.000 --> 00:09:07.000]  有些新朋友來到教會,參與崇拜真的聽不明白,會聽不明白。
[00:09:07.000 --> 00:09:14.000]  有些聽不懂是什麼聽不懂呢?有些人講話語帶相關,話中有話。
[00:09:14.000 --> 00:09:20.000]  所以有些人聽到別人的言愛之音,有些人會說,是嗎?他這樣講,我不知道。
[00:09:20.000 --> 00:09:25.000]  有時候這樣也不錯,你聽不懂就沒那麼容易受傷害。
[00:09:25.000 --> 00:09:29.000]  有些是聽不下去,聽不下去就是剛才我說的那些。
[00:09:29.000 --> 00:09:35.000]  嘩,他的見解,或者那些話難聽到這樣,你真的聽不下去。
[00:09:35.000 --> 00:09:41.000]  真的巴不得掉頭離開,有時候也是,聽不下去。
[00:09:41.000 --> 00:09:46.000]  所以有那麼多吵架,父母子女吵架,信徒與信徒之間又吵架,
[00:09:46.000 --> 00:09:52.000]  甚至親戚也是這樣吵架,同事也是這樣吵架,是因為聽不下去。
[00:09:52.000 --> 00:10:02.000]  快快地聽,嘗試一下,肯開放我們的心,樂意去聽,專心去聽,為什麼他這樣講呢?
[00:10:02.000 --> 00:10:08.000]  我不敢挑戰大家在社會事件上快快地聽,不如在現實生活中我們學一下。
[00:10:08.000 --> 00:10:17.000]  我舉一個例子,兩代之間,新年多數是晚輩和長輩拜年,
[00:10:17.000 --> 00:10:23.000]  我們很不喜歡聽到年輕人,多數長輩就問你,
[00:10:23.000 --> 00:10:31.000]  問你什麼呢?拍拖沒有?結婚沒有?結婚那些什麼時候生小孩?
[00:10:31.000 --> 00:10:40.000]  買了房子沒有?現在可能嫌疑問,近日有些年輕人倒過來問長輩,
[00:10:40.000 --> 00:10:47.000]  你的孫子有沒有來探望你?你老了怎麼辦?
[00:10:47.000 --> 00:10:56.000]  這些都是說說,不敢這樣對長輩,你的子女媳婦對你好不好?
[00:10:56.000 --> 00:11:03.000]  麥希珍牧師是橫教會著名的牧師,她一生蒙召開方直堂,
[00:11:03.000 --> 00:11:11.000]  在海外做宣教士,教神學,她的講道是深入淺出,生動幽默。
[00:11:11.000 --> 00:11:20.000]  她曾經很多次來過名堂講道,不過原來對上一次已經是差不多十年前,是2011年,她年紀很大了。
[00:11:20.000 --> 00:11:30.000]  在上個月,1月26日,她安息主懷,肯年90歲,早年她已經退休了,和師母住在老人院,
[00:11:30.000 --> 00:11:36.000]  很多人覺得住在老人院是被遺棄的,子女不照顧自己,
[00:11:36.000 --> 00:11:40.000]  但她和師母說,其實他們是預備好自己退休住老人院,
[00:11:40.000 --> 00:11:48.000]  她要告訴大家,她住老人院都要做一個快樂的老人家,
[00:11:48.000 --> 00:11:56.000]  她和師母出了一本書,叫做《晚上有晴天》,就是怎樣做一個快樂的老人家。
[00:11:56.000 --> 00:12:02.000]  你搜尋一下,很值得聽的一次訪問,就是她出了一本新書的介紹,
[00:12:02.000 --> 00:12:10.000]  講一下自己作為老人家,年輕人或者子女可以怎樣和他們相處,
[00:12:10.000 --> 00:12:14.000]  同時間又可以教一下老人家,又怎樣和子女相處。
[00:12:14.000 --> 00:12:20.000]  其中有很多點,例如她說,80歲之後,不如放鬆一點,
[00:12:20.000 --> 00:12:24.000]  自己又放鬆自己一點,叫子女也放鬆一點,不要戒口了,
[00:12:24.000 --> 00:12:27.000]  給他們吃多少就多少,開心最重要。
[00:12:27.000 --> 00:12:31.000]  這些老人家聽到就最開心了,子女又說不是吧,教壞我們。
[00:12:31.000 --> 00:12:35.000]  你想深一層也是,他現在不吃,什麼時候吃呢?
[00:12:35.000 --> 00:12:42.000]  然後又鼓勵一下年長的,子女經常都搞這個新花款,那個新花款,
[00:12:42.000 --> 00:12:46.000]  老人家又不太喜歡,她買回來的東西不要嫌貴,
[00:12:46.000 --> 00:12:50.000]  不要批評不好吃,媽媽做得比你好吃,以後她就不買了,
[00:12:50.000 --> 00:12:55.000]  無論如何都好吃,當然你也要賺得合理。
[00:12:55.000 --> 00:13:01.000]  老人家又很容易受傷,你不要整天說她,講劇你也不明白,
[00:13:01.000 --> 00:13:06.000]  解釋你也不懂,真的會受傷,慢慢解釋。
[00:13:06.000 --> 00:13:14.000]  其中一段就是這樣,師母早年,師母的媽媽在加拿大跌進了醫院,
[00:13:14.000 --> 00:13:18.000]  她由新加坡去探望她,去新加坡探望她之前,
[00:13:18.000 --> 00:13:22.000]  她就問當時做老人家工作的女傳道,
[00:13:22.000 --> 00:13:28.000]  我去探望媽媽,留意有什麼可以做,女傳道就教她,
[00:13:28.000 --> 00:13:37.000]  老人家講完又講,其實她每次講都是當自己第一次講,
[00:13:37.000 --> 00:13:42.000]  所以你去到的時候,你就當第一次聽,
[00:13:42.000 --> 00:13:45.000]  她第一次講,你就要當自己第一次聽,
[00:13:45.000 --> 00:13:48.000]  她講不到十五分鐘,半個小時就會累了,
[00:13:48.000 --> 00:13:52.000]  不累,她怎麼講都會累,她喝水的時候,
[00:13:52.000 --> 00:13:55.000]  你就嚇嚇媽媽喝杯水,你走出去休息一下,
[00:13:55.000 --> 00:14:00.000]  再回來,她真的這樣做,再回來,媽媽真的從日本仔又講,
[00:14:00.000 --> 00:14:04.000]  但是她記得女傳道告訴她,她是以為自己第一次講,
[00:14:04.000 --> 00:14:08.000]  你就當自己第一次聽,我發覺這個也挺有效的,
[00:14:08.000 --> 00:14:12.000]  這裡也在講什麼呢?你快快地聽,快快地聽是什麼?
[00:14:12.000 --> 00:14:15.000]  因為你第一次聽,你有興趣去聽,
[00:14:15.000 --> 00:14:22.000]  然後那些姑娘,那兩個星期去探望媽媽,
[00:14:22.000 --> 00:14:30.000]  每天去探望,就去跟麥希珍師母說,
[00:14:30.000 --> 00:14:34.000]  你們真的孝順了,每天來探望她,
[00:14:34.000 --> 00:14:39.000]  她這兩個星期就乖了很多,又肯吃東西,又肯做運動,
[00:14:39.000 --> 00:14:44.000]  兩個星期都增長了,她好得很快,
[00:14:44.000 --> 00:14:49.000]  師母就說,其實原來真的有效的,老人家就是這樣,
[00:14:49.000 --> 00:14:53.000]  你肯給她一點時間去聽她講話,就算重重複複也好,
[00:14:53.000 --> 00:14:57.000]  對她來說是快樂的,快快地聽,
[00:14:57.000 --> 00:14:59.000]  不知道我們可不可以學習一下呢?
[00:14:59.000 --> 00:15:03.000]  無論對什麼年紀,我們嘗試一下,留心去聽,
[00:15:03.000 --> 00:15:06.000]  預備好狀態去聽,一定要預備好的,
[00:15:06.000 --> 00:15:10.000]  如果你真的沒預備好,那你就先預備一下,
[00:15:10.000 --> 00:15:12.000]  自己心情不好,你不想聽別人講話,
[00:15:12.000 --> 00:15:18.000]  那你就預備好自己,留心聽,樂意聽,敏銳地去聽,
[00:15:18.000 --> 00:15:20.000]  代入一下她的處境去聽,
[00:15:20.000 --> 00:15:27.000]  願新年裡面,神給你一份禮物,就是敏於聽,
[00:15:27.000 --> 00:15:34.000]  除了快快地聽,雅各就說要慢慢地說,
[00:15:34.000 --> 00:15:41.000]  慢慢地說,不是叫你不要講,也不是叫你說話慢吞吞,
[00:15:41.000 --> 00:15:45.000]  是什麼呢?是慎於言,是謹慎的,
[00:15:45.000 --> 00:15:48.000]  同樣是第十九節,雅各說,我親愛的弟兄們,
[00:15:48.000 --> 00:15:51.000]  這是你們所知道的,但你們各人要快快地聽,
[00:15:51.000 --> 00:16:01.000]  慢慢地說,慢慢地說是提醒我們要三思而後言,
[00:16:01.000 --> 00:16:03.000]  不單單是三思而後行,
[00:16:03.000 --> 00:16:09.000]  想清想楚才講,講話之前想清楚,
[00:16:09.000 --> 00:16:12.000]  這句話講不講得出口呢?
[00:16:12.000 --> 00:16:18.000]  特別是我們可能在發脾氣的時候,在吵架的時候,
[00:16:18.000 --> 00:16:22.000]  這句話講不講得出口呢?
[00:16:22.000 --> 00:16:24.000]  如果我們在一個不適當的時候,
[00:16:24.000 --> 00:16:28.000]  不適當的氣氛,對著不適當的對象,
[00:16:28.000 --> 00:16:34.000]  講得太快,講得太多,往往是帶來反效果的,
[00:16:34.000 --> 00:16:38.000]  聖經的智者在《針研》有這樣說的,
[00:16:38.000 --> 00:16:43.000]  《針研》十八章十三節說,未聽完就回答的,
[00:16:43.000 --> 00:16:47.000]  便是他的愚昧和羞辱,
[00:16:47.000 --> 00:16:51.000]  即是你答得太快,就顯示你蠢,
[00:16:51.000 --> 00:16:53.000]  以及自己拿來醜,
[00:16:53.000 --> 00:16:55.000]  《針研》十二章十八節又說,
[00:16:55.000 --> 00:16:59.000]  說話浮躁的如刀刺人,
[00:16:59.000 --> 00:17:03.000]  嘩,即是找針扎你一樣,
[00:17:03.000 --> 00:17:05.000]  我們中國人也有類似的說話,
[00:17:05.000 --> 00:17:08.000]  嘩,他那些說話在你吃飯的時候,
[00:17:08.000 --> 00:17:13.000]  背脊骨下,很難聽,
[00:17:13.000 --> 00:17:16.000]  就是因為有時我們講得太快,
[00:17:16.000 --> 00:17:19.000]  或者有時講得太盡,
[00:17:19.000 --> 00:17:21.000]  特別在吵架的時候,
[00:17:21.000 --> 00:17:23.000]  我們甚麼盡的說話都講,
[00:17:23.000 --> 00:17:27.000]  慢慢地說,讓我們想清想楚,
[00:17:27.000 --> 00:17:33.000]  那番說話是否真的對呢?
[00:17:33.000 --> 00:17:38.000]  或者是否真的適合對方聽呢?
[00:17:38.000 --> 00:17:42.000]  慢慢地說,幫助我們組織好,
[00:17:42.000 --> 00:17:46.000]  選擇好,背後有沒有體諒,
[00:17:46.000 --> 00:17:48.000]  是否正在幫助這件事,
[00:17:48.000 --> 00:17:52.000]  是否正在幫助我們和那些人的關係,
[00:17:52.000 --> 00:17:55.000]  避免我們講得太快,講得太盡,
[00:17:55.000 --> 00:17:58.000]  便傷害了對方,
[00:17:58.000 --> 00:18:01.000]  或者有些時候,其實也傷害了自己,
[00:18:01.000 --> 00:18:04.000]  慢慢地說完,便後悔,
[00:18:04.000 --> 00:18:07.000]  慢慢地說,其實是一種我們叫做
[00:18:07.000 --> 00:18:11.000]  自我控制的態度和方法,
[00:18:11.000 --> 00:18:14.000]  人的本性是很想隨心的,
[00:18:14.000 --> 00:18:16.000]  我喜歡說甚麼便說甚麼,
[00:18:16.000 --> 00:18:18.000]  但中國人也有一句說話,
[00:18:18.000 --> 00:18:22.000]  潑了出去的水又怎樣?收不回,
[00:18:22.000 --> 00:18:24.000]  潑了出去的水收不回,
[00:18:24.000 --> 00:18:26.000]  所以我們要控制,
[00:18:26.000 --> 00:18:31.000]  在雅各的後文就說,
[00:18:31.000 --> 00:18:34.000]  我們要勒住我們的舌頭,
[00:18:34.000 --> 00:18:37.000]  要好好控制我們的說話,
[00:18:37.000 --> 00:18:41.000]  慢慢地說,其實是提醒我們要謙卑下來,
[00:18:41.000 --> 00:18:42.000]  不要自以為是,
[00:18:42.000 --> 00:18:45.000]  我們當然覺得自己說的話是對的,
[00:18:45.000 --> 00:18:47.000]  慢慢地說,
[00:18:47.000 --> 00:18:51.000]  我們就嘗試站在真理,真相那裡說,
[00:18:51.000 --> 00:18:56.000]  我們就嘗試站在對方那裡去說,是不是呢?
[00:18:56.000 --> 00:18:59.000]  說話的藝術,鄭丹瑞,
[00:18:59.000 --> 00:19:02.000]  大家記得他是一個電視藝人,
[00:19:02.000 --> 00:19:06.000]  他寫了很多年前,
[00:19:06.000 --> 00:19:08.000]  在經濟日報有刊登,
[00:19:08.000 --> 00:19:10.000]  怎樣說話呢?
[00:19:10.000 --> 00:19:13.000]  急事,他就說,慢慢地說,
[00:19:13.000 --> 00:19:16.000]  大事,就清楚地說,
[00:19:16.000 --> 00:19:19.000]  小事,幽默地說,
[00:19:19.000 --> 00:19:21.000]  沒把握的事,謹慎地說,
[00:19:21.000 --> 00:19:24.000]  沒發生的事,不要亂說,
[00:19:24.000 --> 00:19:26.000]  做不到的事,也不要亂說,
[00:19:26.000 --> 00:19:29.000]  傷害人的事,不能夠說,
[00:19:29.000 --> 00:19:34.000]  討厭的事,對事不對人地說,
[00:19:34.000 --> 00:19:37.000]  開心的事,看場合說,
[00:19:37.000 --> 00:19:40.000]  傷心的事,不要見人就說,
[00:19:40.000 --> 00:19:42.000]  別人的事,小心地說,
[00:19:42.000 --> 00:19:46.000]  自己的事,聽聽自己的心怎樣說,
[00:19:46.000 --> 00:19:50.000]  現在的事,做了再說,
[00:19:50.000 --> 00:19:53.000]  未來的事,未來再說,
[00:19:53.000 --> 00:19:58.000]  很多人都有對說話的一種智慧,
[00:19:58.000 --> 00:20:04.000]  俗語說,有事,慢慢說,
[00:20:04.000 --> 00:20:08.000]  吵架的時候,想清楚再說,
[00:20:08.000 --> 00:20:10.000]  但好像很容易,夫婦吵架那些,
[00:20:10.000 --> 00:20:12.000]  那不如離婚囉,
[00:20:12.000 --> 00:20:16.000]  這些說話,不可以輕易出口,
[00:20:16.000 --> 00:20:18.000]  可不可以轉變一下,
[00:20:18.000 --> 00:20:20.000]  我們經常為了這些事吵架,
[00:20:20.000 --> 00:20:25.000]  不如我們坐下來,好好檢討,
[00:20:25.000 --> 00:20:30.000]  有些說話,不可以這麼快說,
[00:20:30.000 --> 00:20:33.000]  父母和子女,子女生氣,
[00:20:33.000 --> 00:20:35.000]  走了出去,父母說,
[00:20:35.000 --> 00:20:37.000]  走了以後不要回來,
[00:20:37.000 --> 00:20:39.000]  可不可以不要這麼說呢,
[00:20:39.000 --> 00:20:42.000]  我知道大家現在都很生氣,
[00:20:42.000 --> 00:20:45.000]  你想走,只是不想吵架,
[00:20:45.000 --> 00:20:49.000]  離開現場是不想再傷害大家,
[00:20:49.000 --> 00:20:51.000]  不想再吵架,
[00:20:51.000 --> 00:20:53.000]  那不如就不要叫他走了,
[00:20:53.000 --> 00:20:54.000]  也不要回來,
[00:20:54.000 --> 00:20:56.000]  我知道你想離開這裡,
[00:20:56.000 --> 00:20:59.000]  想走開一下,大家冷靜一下,
[00:20:59.000 --> 00:21:01.000]  不想再傷下去,
[00:21:01.000 --> 00:21:03.000]  不知道可能再吵下去,
[00:21:03.000 --> 00:21:06.000]  又有什麼事,會出手的感覺,
[00:21:06.000 --> 00:21:10.000]  慢慢說,有些人罵對方,
[00:21:10.000 --> 00:21:11.000]  你這麼沒用,
[00:21:11.000 --> 00:21:13.000]  Sunny不要介意,
[00:21:13.000 --> 00:21:16.000]  那你不如走了,
[00:21:16.000 --> 00:21:18.000]  可不可以不要這樣,
[00:21:18.000 --> 00:21:20.000]  看來你每次都失敗,
[00:21:20.000 --> 00:21:22.000]  其實你應該很灰心,
[00:21:22.000 --> 00:21:24.000]  沒有人喜歡自己失敗,
[00:21:24.000 --> 00:21:28.000]  沒有人喜歡自己一錯再錯,
[00:21:28.000 --> 00:21:31.000]  妹妹也反映一下,
[00:21:31.000 --> 00:21:32.000]  代表一下她的心,
[00:21:32.000 --> 00:21:34.000]  你應該很灰心,
[00:21:34.000 --> 00:21:36.000]  慢慢說,
[00:21:36.000 --> 00:21:38.000]  有事慢慢說,
[00:21:38.000 --> 00:21:41.000]  我們今天特別是這個社會,
[00:21:41.000 --> 00:21:44.000]  這麼多不開心的事,
[00:21:44.000 --> 00:21:48.000]  這麼多古靈精怪的事,
[00:21:48.000 --> 00:21:50.000]  你不太接受的事,
[00:21:50.000 --> 00:21:53.000]  我們很容易就很想快快說,
[00:21:53.000 --> 00:21:55.000]  無論對社會事件,
[00:21:55.000 --> 00:21:58.000]  現在移民和不移民,
[00:21:58.000 --> 00:22:00.000]  兩代之間可能有不同的意見,
[00:22:00.000 --> 00:22:03.000]  我們可不可以慢慢說,
[00:22:03.000 --> 00:22:06.000]  慢慢表達我們的想法,
[00:22:06.000 --> 00:22:08.000]  表達我們的期望,
[00:22:08.000 --> 00:22:11.000]  表達現在發生什麼事,
[00:22:11.000 --> 00:22:13.000]  聽到也一樣,
[00:22:13.000 --> 00:22:15.000]  快快聽,
[00:22:15.000 --> 00:22:16.000]  接著慢慢說,
[00:22:16.000 --> 00:22:18.000]  你有不同意的,
[00:22:18.000 --> 00:22:21.000]  牧師,我想告訴你,
[00:22:21.000 --> 00:22:22.000]  我今天聽到這一點,
[00:22:22.000 --> 00:22:23.000]  這些不太同意,
[00:22:23.000 --> 00:22:24.000]  你這個例子,
[00:22:24.000 --> 00:22:26.000]  我聽起來不太舒服,
[00:22:26.000 --> 00:22:27.000]  也有的,
[00:22:27.000 --> 00:22:29.000]  真的有些節目是這樣的,
[00:22:29.000 --> 00:22:31.000]  慢慢說,
[00:22:31.000 --> 00:22:33.000]  記住,雙眼不要靠,
[00:22:33.000 --> 00:22:35.000]  有事慢慢說,
[00:22:35.000 --> 00:22:37.000]  這是我們新一年一起學習,
[00:22:37.000 --> 00:22:39.000]  第三,
[00:22:39.000 --> 00:22:40.000]  慢慢地動腦,
[00:22:40.000 --> 00:22:43.000]  就是緩於勞,
[00:22:43.000 --> 00:22:44.000]  緩於勞,
[00:22:44.000 --> 00:22:46.000]  慢慢地嬲,
[00:22:46.000 --> 00:22:49.000]  嬲也有得慢的嗎?
[00:22:49.000 --> 00:22:50.000]  看看葛典說,
[00:22:50.000 --> 00:22:51.000]  十九字,十字,
[00:22:51.000 --> 00:22:52.000]  我親愛的弟兄們,
[00:22:52.000 --> 00:22:53.000]  這是你們所知道的,
[00:22:53.000 --> 00:22:55.000]  但你們各人要快快地聽,
[00:22:55.000 --> 00:22:56.000]  慢慢地說,
[00:22:56.000 --> 00:22:59.000]  慢慢地動腦,
[00:22:59.000 --> 00:23:01.000]  接著下文,
[00:23:01.000 --> 00:23:03.000]  因為人的怒氣,
[00:23:03.000 --> 00:23:04.000]  不成就神的儀,
[00:23:04.000 --> 00:23:06.000]  雅各不是說不可以嬲,
[00:23:06.000 --> 00:23:09.000]  是叫你慢慢地嬲,
[00:23:09.000 --> 00:23:10.000]  事實上,
[00:23:10.000 --> 00:23:12.000]  聖經也沒有叫我們不可以嬲,
[00:23:12.000 --> 00:23:15.000]  不過嬲是有停止的一刻的,
[00:23:15.000 --> 00:23:17.000]  所以大家就會引用,
