
[00:00:00.000 --> 00:00:02.000]  今次我們講的題目是
[00:04:32.000 --> 00:04:34.000]  覺得這個世界
[00:04:34.000 --> 00:04:36.000]  是易分的
[00:04:36.000 --> 00:04:38.000]  信仰啊神啊宗教
[00:04:38.000 --> 00:04:40.000]  這些是屬靈的是好的
[00:04:40.000 --> 00:04:42.000]  這些看得到摸得到的
[00:04:42.000 --> 00:04:44.000]  肉體啊
[00:04:44.000 --> 00:04:46.000]  婚姻啊結婚啊
[00:04:46.000 --> 00:04:48.000]  是未必是好的不好的
[00:04:48.000 --> 00:04:50.000]  所以一些基督徒信了主
[00:04:50.000 --> 00:04:52.000]  我怎樣看婚姻呢
[00:04:52.000 --> 00:04:54.000]  婚姻是不是我要進入去的呢
[00:04:54.000 --> 00:04:56.000]  或者進入了婚姻之後
[00:04:56.000 --> 00:04:58.000]  那個性愛的關係
[00:04:58.000 --> 00:05:00.000]  我們已經很屬靈了
[00:05:00.000 --> 00:05:02.000]  我們好像天使一樣的生活了
[00:05:02.000 --> 00:05:04.000]  我們可不可以放下呢
[00:05:04.000 --> 00:05:06.000]  在這樣的情況下寶萊就寫了第七章
[00:05:06.000 --> 00:05:08.000]  在第一節
[00:05:08.000 --> 00:05:10.000]  到我們這個段落
[00:05:10.000 --> 00:05:12.000]  到二十五節之前
[00:05:12.000 --> 00:05:14.000]  都是寶萊在講
[00:05:14.000 --> 00:05:16.000]  易婚的人士怎樣去自處
[00:05:16.000 --> 00:05:18.000]  寶萊講到
[00:05:18.000 --> 00:05:20.000]  易婚的人有性愛的
[00:05:20.000 --> 00:05:22.000]  婚姻的生活
[00:05:22.000 --> 00:05:24.000]  是喜悅的
[00:05:24.000 --> 00:05:26.000]  我們有了婚姻我們不要隨便脫離
[00:05:26.000 --> 00:05:28.000]  然後講一個很重要的神學基礎
[00:05:28.000 --> 00:05:30.000]  就是說一個理念
[00:05:30.000 --> 00:05:32.000]  就是我們不要隨便的
[00:05:32.000 --> 00:05:34.000]  去轉換我們的身份
[00:05:34.000 --> 00:05:36.000]  你信了主是這樣的身份
[00:05:36.000 --> 00:05:38.000]  你就要守住這個身份
[00:05:38.000 --> 00:05:40.000]  來到這一段是講什麼呢
[00:05:40.000 --> 00:05:42.000]  是未婚的一些弟兄姊妹
[00:05:42.000 --> 00:05:44.000]  的一些教導
[00:05:44.000 --> 00:05:46.000]  在這樣的情況下
[00:05:46.000 --> 00:05:48.000]  我們就明白這一段
[00:05:48.000 --> 00:05:50.000]  二十五節到四十節
[00:05:50.000 --> 00:05:52.000]  寶萊又講了
[00:05:52.000 --> 00:05:54.000]  三類未婚的人士
[00:05:54.000 --> 00:05:56.000]  或者預備可能考慮
[00:05:56.000 --> 00:05:58.000]  進入婚姻的裡面
[00:05:58.000 --> 00:06:00.000]  第一類是未婚的
[00:06:00.000 --> 00:06:02.000]  第二類定了婚
[00:06:02.000 --> 00:06:04.000]  這個更加接近了
[00:06:04.000 --> 00:06:06.000]  是喪偶的
[00:06:06.000 --> 00:06:08.000]  三個類別我們逐個去看
[00:06:08.000 --> 00:06:10.000]  首先看一下是未婚的
[00:06:10.000 --> 00:06:12.000]  寶萊怎樣講呢
[00:06:12.000 --> 00:06:14.000]  寶萊在二十五節說
[00:06:14.000 --> 00:06:16.000]  關於未婚的女子
[00:06:16.000 --> 00:06:18.000]  我沒有主的命令
[00:06:18.000 --> 00:06:20.000]  但我記盟主的憐憫
[00:06:20.000 --> 00:06:22.000]  作為一個可信靠的人
[00:06:22.000 --> 00:06:24.000]  把自己的意思告訴你們
[00:06:24.000 --> 00:06:26.000]  我們首先看這一段
[00:06:26.000 --> 00:06:28.000]  是關於未婚
[00:06:28.000 --> 00:06:30.000]  是由二十五節到三十五節
[00:06:30.000 --> 00:06:32.000]  這裡寶萊就講到
[00:06:32.000 --> 00:06:34.000]  我沒有主的命令
[00:06:34.000 --> 00:06:36.000]  因為主在世上的時候
[00:06:36.000 --> 00:06:40.000]  可能他沒有講到這一方面的教導
[00:06:40.000 --> 00:06:42.000]  所以不是代表
[00:06:42.000 --> 00:06:44.000]  寶萊現在只是這樣講
[00:06:44.000 --> 00:06:46.000]  但這些說話
[00:06:46.000 --> 00:06:48.000]  都很有權威
[00:06:48.000 --> 00:06:50.000]  因為寶萊這樣講
[00:06:50.000 --> 00:06:52.000]  我記盟主的憐憫
[00:06:52.000 --> 00:06:54.000]  是主憐憫我
[00:06:54.000 --> 00:06:56.000]  有這樣的仕途的遺訓
[00:06:56.000 --> 00:06:58.000]  並且有權柄去講一些意見
[00:06:58.000 --> 00:07:00.000]  雖然是意見
[00:07:00.000 --> 00:07:02.000]  但有神的意思
[00:07:02.000 --> 00:07:04.000]  在這段經文的最後一句
[00:07:04.000 --> 00:07:06.000]  四十節
[00:07:06.000 --> 00:07:08.000]  寶萊說
[00:07:08.000 --> 00:07:12.000]  我想我自己也有神的靈感動
[00:07:12.000 --> 00:07:14.000]  所以這些說話
[00:07:14.000 --> 00:07:16.000]  對我們都很重要
[00:07:16.000 --> 00:07:18.000]  怎麼說呢
[00:07:18.000 --> 00:07:20.000]  寶萊提到什麼呢
[00:07:20.000 --> 00:07:22.000]  在第二十六節
[00:07:22.000 --> 00:07:24.000]  因現今的艱難
[00:07:24.000 --> 00:07:26.000]  舉我來看
[00:07:26.000 --> 00:07:28.000]  人不如安於現狀
[00:07:28.000 --> 00:07:30.000]  原文的意思是
[00:07:30.000 --> 00:07:32.000]  是好的
[00:07:32.000 --> 00:07:34.000]  如果我們守著我們的現狀
[00:07:34.000 --> 00:07:36.000]  我們原本是單身的
[00:07:36.000 --> 00:07:38.000]  就守這個單身
[00:07:38.000 --> 00:07:40.000]  這個意思
[00:07:40.000 --> 00:07:42.000]  具體來說
[00:07:42.000 --> 00:07:44.000]  已經有了妻子的
[00:07:44.000 --> 00:07:46.000]  就不要求擺脫
[00:07:46.000 --> 00:07:48.000]  你還沒有妻子就不要想娶妻
[00:07:48.000 --> 00:07:50.000]  什麼意思呢
[00:07:50.000 --> 00:07:52.000]  這裡說的是未婚的
[00:07:52.000 --> 00:07:54.000]  何來有妻子呢
[00:07:54.000 --> 00:07:56.000]  原文是講婦女的意思
[00:07:56.000 --> 00:07:58.000]  你這樣理解
[00:07:58.000 --> 00:08:00.000]  上文下理
[00:08:00.000 --> 00:08:02.000]  不是說結婚人士
[00:08:02.000 --> 00:08:04.000]  是說定了婚的人
[00:08:04.000 --> 00:08:06.000]  如果已經有了妻子
[00:08:06.000 --> 00:08:08.000]  就是定了婚
[00:08:08.000 --> 00:08:10.000]  因為當時猶太人的觀念
[00:08:10.000 --> 00:08:12.000]  當你定了婚
[00:08:12.000 --> 00:08:14.000]  其實和結了婚的文約一樣
[00:08:14.000 --> 00:08:16.000]  那麼慎重
[00:08:16.000 --> 00:08:18.000]  所以如果有了妻子
[00:08:18.000 --> 00:08:20.000]  或者在婚文的約束
[00:08:20.000 --> 00:08:22.000]  定婚的約束
[00:08:22.000 --> 00:08:24.000]  就不要求擺脫
[00:08:24.000 --> 00:08:26.000]  好像放了就沒有了
[00:08:26.000 --> 00:08:28.000]  如果你沒有這個婚文的定立的時候
[00:08:28.000 --> 00:08:30.000]  你就可以
[00:08:30.000 --> 00:08:32.000]  這裡就說
[00:08:32.000 --> 00:08:34.000]  就
[00:08:34.000 --> 00:08:36.000]  他說
[00:08:36.000 --> 00:08:38.000]  你還沒有妻子就不要想娶妻
[00:08:38.000 --> 00:08:40.000]  就是說
[00:08:40.000 --> 00:08:42.000]  如果你沒有這個婚文
[00:08:42.000 --> 00:08:44.000]  你就不需要去
[00:08:44.000 --> 00:08:46.000]  我現在一定要娶一個太太
[00:08:46.000 --> 00:08:48.000]  就是說你守著你的本份
[00:08:48.000 --> 00:08:50.000]  保羅不是說
[00:08:50.000 --> 00:08:52.000]  你以後守著獨身
[00:08:52.000 --> 00:08:54.000]  其實不是
[00:08:54.000 --> 00:08:56.000]  所以28節說
[00:08:56.000 --> 00:08:58.000]  你若娶妻並不是犯罪
[00:08:58.000 --> 00:09:00.000]  未婚女子出嫁
[00:09:00.000 --> 00:09:02.000]  也不是犯罪
[00:09:02.000 --> 00:09:04.000]  其實是有這個自由的
[00:09:04.000 --> 00:09:06.000]  但我們看看這裡就奇怪
[00:09:06.000 --> 00:09:08.000]  如果結婚就不是犯罪
[00:09:08.000 --> 00:09:10.000]  好像帶有負面的意味在裡面
[00:09:10.000 --> 00:09:12.000]  但我們要知道
[00:09:12.000 --> 00:09:14.000]  因為保羅是在說
[00:09:14.000 --> 00:09:16.000]  抗衡當時他們的文化
[00:09:16.000 --> 00:09:18.000]  如果你這樣
[00:09:18.000 --> 00:09:20.000]  絕對不要想錯了
[00:09:20.000 --> 00:09:22.000]  那些不是罪
[00:09:22.000 --> 00:09:24.000]  你不要誤會
[00:09:24.000 --> 00:09:26.000]  保羅說有一個這樣的考慮
[00:09:26.000 --> 00:09:28.000]  但考慮在哪裡呢
[00:09:28.000 --> 00:09:30.000]  保羅也說
[00:09:30.000 --> 00:09:32.000]  如果你守著單身的身份是好的
[00:09:32.000 --> 00:09:34.000]  為什麼呢
[00:09:34.000 --> 00:09:36.000]  有原因的
[00:09:36.000 --> 00:09:38.000]  因為26節說
[00:09:38.000 --> 00:09:40.000]  因為現今的艱難
[00:09:40.000 --> 00:09:42.000]  看看情勢
[00:09:42.000 --> 00:09:44.000]  看一個時局
[00:09:44.000 --> 00:09:46.000]  保羅是傳福音很努力的一個使徒
[00:09:46.000 --> 00:09:48.000]  他經歷很多的患難
[00:09:48.000 --> 00:09:50.000]  在哥倫多後書
[00:09:50.000 --> 00:09:52.000]  第一章他就提到
[00:09:52.000 --> 00:09:54.000]  我經歷過這些
[00:09:54.000 --> 00:09:58.000]  在土耳其的地方
[00:09:58.000 --> 00:10:00.000]  今天的土耳其的地方
[00:10:00.000 --> 00:10:02.000]  傳福音的時候
[00:10:02.000 --> 00:10:04.000]  很大的患難
[00:10:04.000 --> 00:10:06.000]  連求生的指望都好像沒有了一樣
[00:10:06.000 --> 00:10:08.000]  所以是很大的患難
[00:10:08.000 --> 00:10:10.000]  聖經有說過
[00:10:10.000 --> 00:10:12.000]  信徒我們都面對很多的患難
[00:10:12.000 --> 00:10:14.000]  去到進入神的國
[00:10:14.000 --> 00:10:16.000]  又或者保羅說
[00:10:16.000 --> 00:10:20.000]  當時哥倫多的地方
[00:10:20.000 --> 00:10:22.000]  可能面對一些饑荒
[00:10:22.000 --> 00:10:24.000]  因為有些文獻
[00:10:24.000 --> 00:10:26.000]  說那個時代有這些情況
[00:10:26.000 --> 00:10:28.000]  即是說我們要看清楚我們的情況
[00:10:28.000 --> 00:10:30.000]  當然我們今天有沒有患難
[00:10:30.000 --> 00:10:32.000]  沒有人知道
[00:10:32.000 --> 00:10:34.000]  每個情況
[00:10:34.000 --> 00:10:36.000]  即是說我們進入婚姻的時候
[00:10:36.000 --> 00:10:38.000]  你要考慮清楚
[00:10:38.000 --> 00:10:40.000]  究竟我們身處何方
[00:10:40.000 --> 00:10:42.000]  有什麼要考慮的因素
[00:10:42.000 --> 00:10:44.000]  每個時代都不同
[00:10:44.000 --> 00:10:46.000]  如果你考慮結婚的時候
[00:10:46.000 --> 00:10:48.000]  你要想一件事
[00:10:48.000 --> 00:10:50.000]  然而這等人遭受肉身上的苦難
[00:10:50.000 --> 00:10:52.000]  我寧願你們免受這苦難
[00:10:52.000 --> 00:10:54.000]  什麼意思呢
[00:10:54.000 --> 00:10:56.000]  你要想一想
[00:10:56.000 --> 00:10:58.000]  現在的時勢有什麼情況
[00:10:58.000 --> 00:11:00.000]  加上如果在這樣的時勢
[00:11:00.000 --> 00:11:02.000]  有現在的艱難的時候
[00:11:02.000 --> 00:11:04.000]  你還要結婚
[00:11:04.000 --> 00:11:06.000]  你可能重擔會越來越大
[00:11:06.000 --> 00:11:08.000]  你要想到
[00:11:08.000 --> 00:11:10.000]  這個可能是你的肉身
[00:11:10.000 --> 00:11:12.000]  即是說你生活上
[00:11:12.000 --> 00:11:14.000]  這個苦難你要受
[00:11:14.000 --> 00:11:16.000]  我相信我們很明白
[00:11:16.000 --> 00:11:18.000]  如果我們結婚的時候
[00:11:18.000 --> 00:11:20.000]  如果男士你要照顧太太
[00:11:20.000 --> 00:11:22.000]  你預備將來的兒女
[00:11:22.000 --> 00:11:24.000]  是要供書教學
[00:11:24.000 --> 00:11:26.000]  你要很多
[00:11:26.000 --> 00:11:28.000]  如果他病了的時候
[00:11:28.000 --> 00:11:30.000]  你更加有很多負擔
[00:11:30.000 --> 00:11:32.000]  當然看你怎麼看
[00:11:32.000 --> 00:11:34.000]  我們中國人有句說話
[00:11:34.000 --> 00:11:36.000]  一生兒女債
[00:11:36.000 --> 00:11:38.000]  半世就是什麼
[00:11:38.000 --> 00:11:40.000]  老婆老
[00:11:40.000 --> 00:11:42.000]  這麼負面
[00:11:42.000 --> 00:11:44.000]  其實
[00:11:44.000 --> 00:11:46.000]  養兒育女是天公地道的事
[00:11:46.000 --> 00:11:48.000]  是不是這麼苦呢
[00:11:48.000 --> 00:11:50.000]  雖然每個人不是這麼認同
[00:11:50.000 --> 00:11:52.000]  但這個的確反映一個事實
[00:11:52.000 --> 00:11:54.000]  就是當你結了婚
[00:11:54.000 --> 00:11:56.000]  你的肩膀是重了
[00:11:56.000 --> 00:11:58.000]  你要考慮清楚
[00:11:58.000 --> 00:12:00.000]  保羅如果你結婚
[00:12:00.000 --> 00:12:02.000]  這個不是罪
[00:12:02.000 --> 00:12:04.000]  你守單身更加好
[00:12:04.000 --> 00:12:06.000]  是好的
[00:12:06.000 --> 00:12:08.000]  你結婚不是罪
[00:12:08.000 --> 00:12:10.000]  這是一個訊息
[00:12:10.000 --> 00:12:12.000]  婚姻不是一定是最好的
[00:12:12.000 --> 00:12:14.000]  單身如果是神的心意
[00:12:14.000 --> 00:12:16.000]  如果我們看上文下理
[00:12:16.000 --> 00:12:18.000]  是有神的恩賜的時候
[00:12:18.000 --> 00:12:20.000]  這個生命保羅自己也是這樣
[00:12:20.000 --> 00:12:22.000]  這個是好的
[00:12:22.000 --> 00:12:24.000]  所以我想我們要去
[00:12:24.000 --> 00:12:26.000]  祈禱仰望神
[00:12:26.000 --> 00:12:28.000]  我認識一位姐妹
[00:12:28.000 --> 00:12:30.000]  她年紀當初的時候
[00:12:30.000 --> 00:12:32.000]  年紀越來越大
[00:12:32.000 --> 00:12:34.000]  有些朋友
[00:12:34.000 --> 00:12:36.000]  很多朋友知己
[00:12:36.000 --> 00:12:38.000]  有些朋友結了婚
[00:12:38.000 --> 00:12:40.000]  我不可以再多時間和這位傾談
[00:12:40.000 --> 00:12:42.000]  那位又結了婚
[00:12:42.000 --> 00:12:44.000]  有一位姐妹和她一班很熟的
[00:12:44.000 --> 00:12:46.000]  她就說
[00:12:46.000 --> 00:12:48.000]  不如我們一起
[00:12:48.000 --> 00:12:50.000]  有個禱告
[00:12:50.000 --> 00:12:52.000]  我們每個星期一起禱告
[00:12:52.000 --> 00:12:54.000]  特別為我們的婚姻去禱告
[00:12:54.000 --> 00:12:56.000]  看神怎樣帶領我們
[00:12:56.000 --> 00:12:58.000]  這兩位姐妹
[00:12:58.000 --> 00:13:00.000]  都很想有一個家庭
[00:13:00.000 --> 00:13:02.000]  但有一位姐妹
[00:13:02.000 --> 00:13:04.000]  我很欣賞她
[00:13:04.000 --> 00:13:06.000]  請你為我預備一位
[00:13:06.000 --> 00:13:08.000]  將來的配偶
[00:13:08.000 --> 00:13:10.000]  但若然你沒有這樣的預備
[00:13:10.000 --> 00:13:12.000]  讓我有這樣的能力
[00:13:12.000 --> 00:13:14.000]  讓我開心的有能力去度過這些生活
[00:13:14.000 --> 00:13:16.000]  這位姐妹很積極
[00:13:16.000 --> 00:13:18.000]  繼續有很多的社交
[00:13:18.000 --> 00:13:20.000]  有很多弟兄姐妹
[00:13:20.000 --> 00:13:22.000]  成為一個好朋友
[00:13:22.000 --> 00:13:24.000]  有好的侍奉
[00:13:24.000 --> 00:13:26.000]  結果最後這兩位姐妹
[00:13:26.000 --> 00:13:28.000]  先後都神為他們安排一段婚姻
[00:13:28.000 --> 00:13:30.000]  他們在教會裏面
[00:13:30.000 --> 00:13:32.000]  很服侍
[00:13:32.000 --> 00:13:34.000]  神有安排
[00:13:34.000 --> 00:13:36.000]  但有些弟兄姐妹
[00:13:36.000 --> 00:13:38.000]  可能神的安排
[00:13:38.000 --> 00:13:40.000]  是守住單身
[00:13:40.000 --> 00:13:42.000]  過這個生活
[00:13:42.000 --> 00:13:44.000]  所以無論如何我們將生命交給神
[00:13:44.000 --> 00:13:46.000]  無論是單身的生活
[00:13:46.000 --> 00:13:48.000]  或是結婚的生活
[00:13:48.000 --> 00:13:50.000]  都有神的祝福
[00:13:50.000 --> 00:13:52.000]  都能夠活得一個美好的精彩的生命
[00:13:52.000 --> 00:13:54.000]  我們再看看
[00:13:54.000 --> 00:13:56.000]  保羅繼續很強調
[00:13:56.000 --> 00:13:58.000]  其實單身是你可以考慮的
[00:13:58.000 --> 00:14:00.000]  所以接著29節到31節
[00:14:00.000 --> 00:14:02.000]  講到另一個原因
[00:14:02.000 --> 00:14:04.000]  為何保羅覺得單身是好的
[00:14:04.000 --> 00:14:06.000]  他說
[00:14:06.000 --> 00:14:08.000]  弟兄們,我是說時候不多了
[00:14:08.000 --> 00:14:10.000]  從此以後,有妻子的
[00:14:10.000 --> 00:14:12.000]  要長活有妻子
[00:14:12.000 --> 00:14:14.000]  接著講了除了這個第一件事
[00:14:14.000 --> 00:14:16.000]  還講出
[00:14:16.000 --> 00:14:18.000]  連同妻子的講論
[00:14:18.000 --> 00:14:20.000]  是有五樣的事情
[00:14:20.000 --> 00:14:22.000]  其實這個世界
[00:14:22.000 --> 00:14:24.000]  保羅在講什麼
[00:14:24.000 --> 00:14:26.000]  我們要知道這個世界是短暫的
[00:14:26.000 --> 00:14:28.000]  如果我們看我們的人生
[00:14:28.000 --> 00:14:30.000]  決定我們的婚姻的考慮的時候
[00:14:30.000 --> 00:14:32.000]  我們不可以這麼短暫的眼界
[00:14:32.000 --> 00:14:34.000]  我們一定要有一個
[00:14:34.000 --> 00:14:36.000]  永恆的眼界
[00:14:36.000 --> 00:14:38.000]  為什麼
[00:14:38.000 --> 00:14:40.000]  因為耶穌基督第一次來臨
[00:14:40.000 --> 00:14:42.000]  他成就了救恩,叫人得永生的時候
[00:14:42.000 --> 00:14:44.000]  還有第二次他會再回來
[00:14:44.000 --> 00:14:46.000]  這個時候就是世界的一個審判
[00:14:46.000 --> 00:14:48.000]  信主的人
[00:14:48.000 --> 00:14:50.000]  去到永恆的福樂
[00:14:50.000 --> 00:14:52.000]  不信者又去到面臨神的審判
[00:14:52.000 --> 00:14:54.000]  在這樣的角度來看
[00:14:54.000 --> 00:14:56.000]  如果我們少了這個永恆的眼界
[00:14:56.000 --> 00:14:58.000]  我們就進入婚姻裡面
[00:14:58.000 --> 00:15:00.000]  保羅說你少了一些東西
[00:15:00.000 --> 00:15:02.000]  為什麼
[00:15:02.000 --> 00:15:04.000]  我們活在原來
[00:15:04.000 --> 00:15:06.000]  即然未然的
[00:15:06.000 --> 00:15:08.000]  世代當中
[00:15:08.000 --> 00:15:10.000]  即然耶穌基督的福音已經來了
[00:15:10.000 --> 00:15:12.000]  我們享受這個救恩
[00:15:12.000 --> 00:15:14.000]  但這個救恩還沒有完
[00:15:14.000 --> 00:15:16.000]  這個世界所有見的形質
[00:15:16.000 --> 00:15:18.000]  一樣的東西都會過去
[00:15:18.000 --> 00:15:20.000]  將來耶穌基督回來
