
[00:00:00.000 --> 00:00:04.440]  完成了舊約約拿書的系列之後
[00:03:03.600 --> 00:03:07.440]  熟悉是因為我們從小回到教會就可能已經聽過無數次這個故事
[00:03:07.440 --> 00:03:11.040]  熟悉是因為我們從小回到教會就可能已經聽過無數次這個故事
[00:03:11.040 --> 00:03:13.320]  所以Kayla可能聽過很多次
[00:03:13.320 --> 00:03:19.480]  加上媽咪的十誡就起碼有二十遍
[00:03:19.480 --> 00:03:22.960]  另一個熟悉的原因就是1956年
[00:03:22.960 --> 00:03:28.360]  美國的派拉蒙電影公司拍了出非常有名的十誡電影
[00:03:28.360 --> 00:03:32.080]  另外一個熟悉的原因是因為在1956年的時候
[00:03:32.080 --> 00:03:38.760]  美國的派拉蒙電影公司拍攝了一部史詩式的電影
[00:03:38.760 --> 00:03:48.280]  當時很有名的我們老一輩就認識的查爾登希斯頓拍攝的十誡電影
[00:03:48.280 --> 00:03:54.080]  由當時非常有名的查爾登希斯頓主演的《十誡》
[00:03:54.080 --> 00:03:56.160]  獲獎無數的這部電影
[00:03:56.160 --> 00:03:57.240]  獲獎無數
[00:03:57.240 --> 00:04:01.240]  熟悉的因為十誡是神直接頒布的律法的總綱
[00:04:01.240 --> 00:04:07.160]  熟悉的是因為十誡是神直接頒發的律法的總綱
[00:04:07.160 --> 00:04:10.520]  但是十誡對我們來說同樣是陌生的
[00:04:10.520 --> 00:04:12.720]  但是十誡對我們來說同樣是陌生的
[00:04:12.720 --> 00:04:18.560]  因為我們根深蒂固覺得我們基督徒已經不需要守舊約的律法
[00:04:18.560 --> 00:04:23.320]  因為我們根深蒂固的認為我們基督徒不用遵守舊的律法
[00:04:23.320 --> 00:04:26.440]  因為我們現在新約的時代是恩典的時代
[00:04:26.440 --> 00:04:29.480]  因為我們現在新約的時代是恩典的時代
[00:04:29.480 --> 00:04:31.560]  我們的救恩是來自耶穌基督
[00:04:31.560 --> 00:04:33.160]  我們的救恩是來自耶穌基督
[00:04:33.160 --> 00:04:35.360]  我們不是靠遵行律法而得救
[00:04:35.360 --> 00:04:38.200]  我們不是靠遵行律法而得救
[00:04:38.200 --> 00:04:40.920]  所以我們一切都是唯獨恩典
[00:04:40.920 --> 00:04:42.960]  所以我們一切都是唯獨恩典
[00:04:42.960 --> 00:04:48.880]  所以律法對我們來說好像顯得不再重要
[00:04:48.880 --> 00:04:51.760]  所以律法對我們來說就顯得不太重要
[00:04:51.760 --> 00:04:55.240]  所以我們大部分的基督徒懂得背《主禱文》
[00:04:55.240 --> 00:04:58.000]  所以我們大部分的基督徒能夠背《主禱文》
[00:04:58.000 --> 00:05:02.000]  如果你來自禮儀教會,你甚至懂得背《使徒信基》
[00:05:02.000 --> 00:05:07.720]  如果你來自禮儀教會,你甚至懂得背《使徒信基》
[00:05:07.720 --> 00:05:10.520]  但是不太多人懂得背《十誡》
[00:05:10.520 --> 00:05:12.840]  但是卻不多人會背《十誡》
[00:05:12.840 --> 00:05:15.640]  我想如果我現在即時考試
[00:05:15.640 --> 00:05:19.080]  可能不太多人可以背得出《十誡》
[00:05:19.080 --> 00:05:21.000]  如果現在現場小考的話
[00:05:21.000 --> 00:05:24.080]  應該也沒多少人能背出《十誡》
[00:05:24.080 --> 00:05:25.680]  包括牧師也背不出來
[00:05:25.680 --> 00:05:27.280]  包括牧師也背不出來
[00:05:27.280 --> 00:05:31.640]  《十誡》和《主禱文》的精義字數差不多
[00:05:31.640 --> 00:05:35.840]  《十誡》和《主禱文》的精義字數差不多
[00:05:35.840 --> 00:05:40.600]  我們認為舊約摩西律法的核心是十誡
[00:05:40.600 --> 00:05:47.120]  我們認為舊約摩西的核心是十誡
[00:05:47.120 --> 00:05:51.640]  十誡是神向人啟示去永恆心意的表達
[00:05:51.640 --> 00:05:57.480]  十誡是神向人顯示祂永恆心意的表達
[00:05:57.480 --> 00:06:00.480]  我們怎樣去敬畏神,怎樣去愛人
[00:06:00.480 --> 00:06:02.520]  我們怎樣去敬畏神,怎樣去愛人
[00:06:02.520 --> 00:06:05.000]  怎樣去善待人的核心價值
[00:06:05.000 --> 00:06:07.640]  怎樣去善待別人的核心價值
[00:06:07.640 --> 00:06:13.320]  我個人某程度接受不需要死守十誡
[00:06:13.320 --> 00:06:19.080]  我個人某程度接受不需要死守十誡
[00:06:19.080 --> 00:06:23.200]  譬如第四誡,我們就未必像猶太人
[00:06:23.200 --> 00:06:27.000]  守安息的星期六任何事都不做
[00:06:27.000 --> 00:06:30.680]  譬如第四誡,我們就未必像猶太人
[00:06:30.680 --> 00:06:34.400]  守安息的星期六任何事都不做
[00:06:34.400 --> 00:06:37.080]  客觀條件也不容許我們這樣
[00:06:37.080 --> 00:06:38.400]  客觀條件也不容許我們這樣
[00:06:38.400 --> 00:06:42.720]  但我們信徒應該要遵守十誡的精髓
[00:06:42.720 --> 00:06:46.120]  但我們信徒應該要遵守十誡的精髓
[00:06:46.120 --> 00:06:52.760]  我再次說,十誡是神向人啟示去永恆的心意
[00:06:52.760 --> 00:07:00.760]  我再次說,十誡是神向人啟示去永恆的心意
[00:07:00.760 --> 00:07:03.240]  他是怎樣去敬畏神,怎樣去愛人
[00:07:03.240 --> 00:07:05.440]  他是怎樣去敬畏神,怎樣去愛人
[00:07:05.440 --> 00:07:08.640]  怎樣去善待別人
[00:07:08.640 --> 00:07:11.000]  這是一種永恆的真理
[00:07:11.000 --> 00:07:12.880]  這是一種永恆的真理
[00:07:12.880 --> 00:07:16.240]  今日教會太過強調新約恩典的信息
[00:07:16.240 --> 00:07:19.640]  今日教會太過強調新約恩典的信息
[00:07:19.640 --> 00:07:22.760]  我們強調基督十字架的救贖
[00:07:22.760 --> 00:07:25.520]  我們強調基督十字架的救贖
[00:07:25.520 --> 00:07:27.840]  我們強調神的恩典和赦免
[00:07:27.840 --> 00:07:29.480]  我們強調神的恩典和赦免
[00:07:29.480 --> 00:07:33.640]  但我們卻忽略了耶穌一生活出十誡的精神
[00:07:33.640 --> 00:07:38.520]  但我們卻忽略了耶穌一輩子活出十誡的紀律
[00:07:38.520 --> 00:07:44.720]  有人形容十誡是大廈穩固的基礎
[00:07:44.720 --> 00:07:48.960]  有人形容十誡是大廈穩固的基礎
[00:07:48.960 --> 00:07:52.000]  是一個道德的準繩、規範和界線
[00:07:52.000 --> 00:07:54.680]  是一個道德的準繩、規範和界線
[00:07:54.680 --> 00:08:00.120]  單說赦免和救恩可能會流於膚淺
[00:08:00.120 --> 00:08:04.920]  單說赦免和救恩可能會流於膚淺
[00:08:04.920 --> 00:08:08.920]  如果沒有十誡,信仰的準繩也會變得寬鬆
[00:08:08.920 --> 00:08:15.520]  如果沒有十誡,信仰的準繩也會變得寬鬆
[00:08:15.520 --> 00:08:17.480]  甚至失去尺度
[00:08:17.480 --> 00:08:19.080]  甚至失去尺度
[00:08:19.080 --> 00:08:21.960]  有時候我們也很容易給自己一些藉口
[00:08:21.960 --> 00:08:24.680]  有時候我們也很容易給自己一些藉口
[00:08:24.680 --> 00:08:31.400]  去合理化自己違反了聖經的教導
[00:08:31.400 --> 00:08:35.040]  去合理化自己違反了聖經的教導
[00:08:35.040 --> 00:08:37.960]  馬太福音五章十八節,耶穌也曾經這樣說
[00:08:37.960 --> 00:08:41.320]  馬太福音五章十八節,耶穌也曾經這樣說
[00:08:41.320 --> 00:08:45.600]  「我實在告訴你們,就算天地都要廢去」
[00:08:45.600 --> 00:08:48.720]  「我實在告訴你們,就算天地都要廢去」
[00:08:48.720 --> 00:08:52.040]  「律法一點一劃也不廢去,都要成全」
[00:08:52.040 --> 00:08:55.480]  「律法一點一劃也不能廢去,都要成全」
[00:08:55.480 --> 00:08:57.880]  「律法一點一劃也不能廢去,都要成全」
[00:08:57.880 --> 00:08:59.520]  「律法一點一劃也不能廢去,都要成全」
[00:08:59.520 --> 00:09:03.960]  「律法一點一劃也不能廢去,都要成全」
[00:09:03.960 --> 00:09:08.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:08.760 --> 00:09:10.960]  「律法一點一劃也不能廢去,都要成全」
[00:09:10.960 --> 00:09:14.960]  「律法一點一劃也不能廢去,都要成全」
[00:09:14.960 --> 00:09:16.960]  「律法一點一劃也不能廢去,都要成全」
[00:09:16.960 --> 00:09:18.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:18.760 --> 00:09:20.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:20.760 --> 00:09:22.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:22.760 --> 00:09:24.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:24.760 --> 00:09:26.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:26.760 --> 00:09:28.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:28.760 --> 00:09:30.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:30.760 --> 00:09:32.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:32.760 --> 00:09:34.760]  「律法一點一劃也不能廢去,都要成全」
[00:09:34.760 --> 00:09:59.760]  「律法一點一劃也不能廢去,都要成全」
[00:10:04.760 --> 00:10:07.760]  「生命記的五章六到二十一節也有記載」
[00:10:07.760 --> 00:10:07.760]  「生命記的五章六到二十一節也有記載」
[00:10:07.760 --> 00:10:09.760]  「生命記的五章六到二十一節也有記載」
[00:10:09.760 --> 00:10:11.760]  「生命記的五章六到二十一節也有記載」
[00:10:11.760 --> 00:10:13.760]  「生命記的五章六到二十一節也有記載」
[00:10:13.760 --> 00:10:15.760]  「生命記的五章六到二十一節也有記載」
[00:10:15.760 --> 00:10:17.760]  「生命記的五章六到二十一節也有記載」
[00:10:17.760 --> 00:10:19.760]  「生命記的五章六到二十一節也有記載」
[00:10:19.760 --> 00:10:21.760]  「生命記的五章六到二十一節也有記載」
[00:10:21.760 --> 00:10:23.760]  「生命記的五章六到二十一節也有記載」
[00:10:34.760 --> 00:10:36.760]  「生命記的五章六到二十一節也有記載」
[00:10:36.760 --> 00:10:38.760]  「生命記的五章六到二十一節也有記載」
[00:10:38.760 --> 00:10:40.760]  「生命記的五章六到二十一節也有記載」
[00:10:40.760 --> 00:10:42.760]  「生命記的五章六到二十一節也有記載」
[00:10:42.760 --> 00:10:44.760]  「生命記的五章六到二十一節也有記載」
[00:10:44.760 --> 00:10:46.760]  「生命記的五章六到二十一節也有記載」
[00:10:46.760 --> 00:10:48.760]  「生命記的五章六到二十一節也有記載」
[00:10:48.760 --> 00:10:50.760]  「生命記的五章六到二十一節也有記載」
[00:10:50.760 --> 00:10:52.760]  「生命記的五章六到二十一節也有記載」
[00:10:52.760 --> 00:10:54.760]  「生命記的五章六到二十一節也有記載」
[00:11:04.760 --> 00:11:06.760]  「生命記的五章六到二十一節也有記載」
[00:11:06.760 --> 00:11:08.760]  「生命記的五章六到二十一節也有記載」
[00:11:08.760 --> 00:11:10.760]  「生命記的五章六到二十一節也有記載」
[00:11:10.760 --> 00:11:12.760]  「生命記的五章六到二十一節也有記載」
[00:11:12.760 --> 00:11:14.760]  「生命記的五章六到二十一節也有記載」
[00:11:14.760 --> 00:11:16.760]  「生命記的五章六到二十一節也有記載」
[00:11:16.760 --> 00:11:18.760]  「生命記的五章六到二十一節也有記載」
[00:11:18.760 --> 00:11:20.760]  「生命記的五章六到二十一節也有記載」
[00:11:20.760 --> 00:11:22.760]  「生命記的五章六到二十一節也有記載」
[00:11:22.760 --> 00:11:24.760]  「生命記的五章六到二十一節也有記載」
[00:11:34.760 --> 00:11:36.760]  「生命記的五章六到二十一節也有記載」
[00:11:36.760 --> 00:11:38.760]  「生命記的五章六到二十一節也有記載」
[00:11:38.760 --> 00:11:40.760]  「生命記的五章六到二十一節也有記載」
[00:11:40.760 --> 00:11:42.760]  「生命記的五章六到二十一節也有記載」
[00:11:42.760 --> 00:11:44.760]  「生命記的五章六到二十一節也有記載」
[00:11:44.760 --> 00:11:46.760]  「生命記的五章六到二十一節也有記載」
[00:11:46.760 --> 00:11:48.760]  「生命記的五章六到二十一節也有記載」
[00:11:48.760 --> 00:11:50.760]  「生命記的五章六到二十一節也有記載」
[00:11:50.760 --> 00:11:52.760]  「生命記的五章六到二十一節也有記載」
[00:11:52.760 --> 00:11:54.760]  「生命記的五章六到二十一節也有記載」
[00:12:04.760 --> 00:12:06.760]  「生命記的五章六到二十一節也有記載」
[00:12:06.760 --> 00:12:08.760]  「生命記的五章六到二十一節也有記載」
[00:12:08.760 --> 00:12:10.760]  「生命記的五章六到二十一節也有記載」
[00:12:10.760 --> 00:12:12.760]  「生命記的五章六到二十一節也有記載」
[00:12:12.760 --> 00:12:14.760]  「生命記的五章六到二十一節也有記載」
[00:12:14.760 --> 00:12:16.760]  「生命記的五章六到二十一節也有記載」
[00:12:16.760 --> 00:12:18.760]  「生命記的五章六到二十一節也有記載」
[00:12:18.760 --> 00:12:20.760]  「生命記的五章六到二十一節也有記載」
[00:12:20.760 --> 00:12:22.760]  「生命記的五章六到二十一節也有記載」
[00:12:22.760 --> 00:12:24.760]  「生命記的五章六到二十一節也有記載」
[00:12:34.760 --> 00:12:36.760]  「生命記的五章六到二十一節也有記載」
[00:12:36.760 --> 00:12:38.760]  「生命記的五章六到二十一節也有記載」
[00:12:38.760 --> 00:12:40.760]  「生命記的五章六到二十一節也有記載」
[00:12:40.760 --> 00:12:42.760]  「生命記的五章六到二十一節也有記載」
[00:12:42.760 --> 00:12:44.760]  「生命記的五章六到二十一節也有記載」
[00:12:44.760 --> 00:12:46.760]  「生命記的五章六到二十一節也有記載」
[00:12:46.760 --> 00:12:48.760]  「生命記的五章六到二十一節也有記載」
[00:12:48.760 --> 00:12:50.760]  「生命記的五章六到二十一節也有記載」
[00:12:50.760 --> 00:12:52.760]  「生命記的五章六到二十一節也有記載」
[00:12:52.760 --> 00:12:54.760]  「生命記的五章六到二十一節也有記載」
[00:13:04.760 --> 00:13:06.760]  「生命記的五章六到二十一節也有記載」
[00:13:06.760 --> 00:13:08.760]  「生命記的五章六到二十一節也有記載」
[00:13:08.760 --> 00:13:10.760]  「生命記的五章六到二十一節也有記載」
[00:13:10.760 --> 00:13:12.760]  「生命記的五章六到二十一節也有記載」
[00:13:12.760 --> 00:13:14.760]  「生命記的五章六到二十一節也有記載」
[00:13:14.760 --> 00:13:16.760]  「生命記的五章六到二十一節也有記載」
[00:13:16.760 --> 00:13:18.760]  「生命記的五章六到二十一節也有記載」
[00:13:18.760 --> 00:13:20.760]  「生命記的五章六到二十一節也有記載」
[00:13:20.760 --> 00:13:22.760]  「生命記的五章六到二十一節也有記載」
[00:13:22.760 --> 00:13:24.760]  「生命記的五章六到二十一節也有記載」
[00:13:34.760 --> 00:13:36.760]  「生命記的五章六到二十一節也有記載」
[00:13:36.760 --> 00:13:38.760]  「生命記的五章六到二十一節也有記載」
[00:13:38.760 --> 00:13:40.760]  「生命記的五章六到二十一節也有記載」
[00:13:40.760 --> 00:13:42.760]  「生命記的五章六到二十一節也有記載」
[00:13:42.760 --> 00:13:44.760]  「生命記的五章六到二十一節也有記載」
[00:13:44.760 --> 00:13:46.760]  「生命記的五章六到二十一節也有記載」
[00:13:46.760 --> 00:13:48.760]  「生命記的五章六到二十一節也有記載」
[00:13:48.760 --> 00:13:50.760]  「生命記的五章六到二十一節也有記載」
[00:13:50.760 --> 00:13:52.760]  「生命記的五章六到二十一節也有記載」
[00:13:52.760 --> 00:13:54.760]  「生命記的五章六到二十一節也有記載」
[00:14:04.760 --> 00:14:06.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:06.760 --> 00:14:08.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:08.760 --> 00:14:10.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:10.760 --> 00:14:12.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:12.760 --> 00:14:14.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:14.760 --> 00:14:16.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:16.760 --> 00:14:18.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:18.760 --> 00:14:20.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:20.760 --> 00:14:22.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:22.760 --> 00:14:46.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:46.760 --> 00:14:48.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:48.760 --> 00:14:50.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:50.760 --> 00:14:52.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:52.760 --> 00:14:54.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:54.760 --> 00:14:56.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:56.760 --> 00:14:58.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:14:58.760 --> 00:15:00.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:00.760 --> 00:15:02.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:02.760 --> 00:15:04.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:04.760 --> 00:15:06.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:06.760 --> 00:15:08.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:08.760 --> 00:15:20.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:20.760 --> 00:15:22.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:22.760 --> 00:15:24.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:24.760 --> 00:15:26.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:26.760 --> 00:15:28.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:28.760 --> 00:15:30.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:30.760 --> 00:15:32.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:32.760 --> 00:15:34.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:34.760 --> 00:15:36.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:36.760 --> 00:15:38.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:38.760 --> 00:15:40.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:40.760 --> 00:15:42.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:42.760 --> 00:15:44.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:44.760 --> 00:15:46.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:46.760 --> 00:15:48.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:48.760 --> 00:15:50.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:50.760 --> 00:15:52.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:52.760 --> 00:15:54.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:15:54.760 --> 00:16:06.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:06.760 --> 00:16:08.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:08.760 --> 00:16:10.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:10.760 --> 00:16:12.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:12.760 --> 00:16:14.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:14.760 --> 00:16:16.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:16.760 --> 00:16:18.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:18.760 --> 00:16:20.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:20.760 --> 00:16:22.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:22.760 --> 00:16:24.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:24.760 --> 00:16:26.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:26.760 --> 00:16:28.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:28.760 --> 00:16:30.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:30.760 --> 00:16:32.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:32.760 --> 00:16:34.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:34.760 --> 00:16:36.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:36.760 --> 00:16:38.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:38.760 --> 00:16:40.760]  後來雅各的兒子約瑟被賣到埃及為奴
[00:16:40.760 --> 00:17:00.760]  在這個時候,神吩咐摩西前往西乃山,百姓要在山下自截等候,迎接神的臨在。
[00:17:00.760 --> 00:17:11.760]  出埃及記十九章十六到二十節,清楚記載神臨到西乃山的景象。
[00:17:11.760 --> 00:17:21.760]  到了三天早晨,在山上有雷鋒、閃電和密雲,並且叫聲甚大,營中的百姓竟都發戰。
[00:17:21.760 --> 00:17:42.760]  摩西率領百姓出迎迎接神,都站在山下,西乃全山冒煙,因為葉和華在火中降臨於山上,山的煙氣上騰,如燒窯一般,片山大大的震動,腳聲漸漸高而又高。
[00:17:42.760 --> 00:17:55.760]  摩西說話,神有聲音答應他,葉和華臨在西乃山頂上,葉和華照摩西上山頂,摩西就上去。
[00:17:55.760 --> 00:18:00.760]  (主持人:這幅圖,你不需要詳細解釋這段經文?)
[00:18:00.760 --> 00:18:03.760]  這幅不需要怎樣去解釋這段經文。
[00:18:03.760 --> 00:18:07.760]  (主持人:其實大家看到上帝好像一個君臨天下的那幅圖畫)
[00:18:07.760 --> 00:18:34.760]  神要做以色列的君王,要建立一個新的神治國度,然後頒布十誡作為立國的基礎,或者說是立國的憲法。
[00:18:34.760 --> 00:18:51.760]  所以十誡是先於其他所有的律法,用十句聲明勾畫出整個律法的核心信念,然後才頒布其他的誡明。
[00:18:51.760 --> 00:19:09.760]  研究舊約律法的分類,分為兩類不同的誡明,一種叫誡明式的律法,一種叫案例式的律法。
[00:19:09.760 --> 00:19:28.760]  很明顯十誡是一種叫誡明式的律法,即是神對人的絕對命令,不是一種對等的關係,是神直接用誡明去規範人的行為。
[00:19:28.760 --> 00:19:47.760]  簡單來說是沒有討價還價的餘地,所以它的格式是用你應當你不可,你不可以去討價還價,你只可以做或不做。
[00:19:47.760 --> 00:20:00.760]  而案例式的律法,是一些不同的處境,不同的個案的判斷,是一些在不同的處境做一些不同的判斷。
[00:20:00.760 --> 00:20:08.760]  所以有時候那個格式就是如果在某種情況你就要這樣,所以格式上就是如果在某種情況就當怎樣。
[00:20:08.760 --> 00:20:26.760]  所以十誡主要是一些禁令,簡潔說明人要遵守的法則,所以誡明的寓意本身就含有禁誡和命令的意思。
[00:20:26.760 --> 00:20:51.760]  所以十誡有八條是一些禁誡,用不可作為一個起手,其中有兩條是用正面的形式去表達,包括第四誡當守安息日,第五誡當孝敬父母。
[00:20:51.760 --> 00:21:09.760]  十誡的精神不是靠行律法而得到神的稱讚,反而是要我們小心不要觸碰上帝吩咐我們某些事情。
[00:21:09.760 --> 00:21:34.760]  所以甚至是一種生命規範的指標,十誡也是基於神的本性,聖潔公義慈愛信實,以及一切的作為。
[00:21:34.760 --> 00:21:59.760]  特別是在一個救贖的前提之下去頒佈十誡,神關心他們子民的福祉,重視他們的權益,希望他們凡事都能彰顯上帝的美德。
[00:21:59.760 --> 00:22:18.760]  所以換句話說,十誡是顯示恩典是律法的先決條件,如果沒有恩典只有律法,上帝只不過是一個嚴厲的上帝。
[00:22:18.760 --> 00:22:29.760]  如果只有恩典而沒有律法,就變成一種放縱。
[00:22:29.760 --> 00:22:55.760]  這是整個十誡的精神,到了新約,耶穌曾經就律法一事去表態,祂說我們不是要廢掉十誡和律法,
[00:22:55.760 --> 00:23:14.760]  而是要追溯到更深層次的律法精神,祂不是單單說守什麼誡命,而是提升到動機的層次。
[00:23:14.760 --> 00:23:27.760]  譬如十誡裡說不可殺人,是一個很具體的行動,但是它會提升到如果你心裡懷恨頂主妹,就等於殺了她。
