
[00:00:00.000 --> 00:00:08.620]  我現在在退休,很高興梁牧師加入退休行列
[00:04:23.400 --> 00:04:29.880]  我心想,我當時是很好的,沒事的
[00:04:29.880 --> 00:04:35.000]  和現在一樣,說我有癌症,又說我吃藥
[00:04:35.000 --> 00:04:38.120]  我有一點不服氣
[00:04:38.120 --> 00:04:42.360]  我是沒事的,為什麼說是癌症,因為復發率高
[00:04:42.360 --> 00:04:50.280]  說著說著,如果復發之後又是吃藥
[00:04:50.280 --> 00:04:52.680]  現在吃藥有什麼好處?
[00:04:52.680 --> 00:04:59.360]  可以減,總之沒那麼容易復發
[00:04:59.360 --> 00:05:03.840]  我心想,遲又要吃,早又要吃
[00:05:03.840 --> 00:05:05.040]  聽不聽明白?
[00:05:05.040 --> 00:05:08.640]  那好吧,我吃了
[00:05:08.640 --> 00:05:11.120]  說著說著,後來我就吃藥了
[00:05:11.120 --> 00:05:16.320]  然後他用了一小時說我,因為要借給錢
[00:05:16.320 --> 00:05:20.880]  一顆藥四百元
[00:05:20.880 --> 00:05:24.360]  說著說著,幸好我帶了太太去
[00:05:24.360 --> 00:05:26.880]  太太多學問他
[00:05:26.880 --> 00:05:31.960]  退休公務員,他是退休公務員,是姑娘
[00:05:31.960 --> 00:05:34.240]  有沒有免費的?
[00:05:34.240 --> 00:05:37.800]  醫生笑著說,全免
[00:05:37.800 --> 00:05:39.360]  明白嗎?全免
[00:05:39.360 --> 00:05:41.840]  結果吃了一年的標靶藥
[00:05:41.840 --> 00:05:44.360]  花了剩下的二十多萬
[00:05:44.360 --> 00:05:47.120]  後來她不想我吃,我就不吃了
[00:05:47.120 --> 00:05:50.880]  當時2011年我就給自己定位了
[00:05:50.880 --> 00:05:53.880]  原本是普通的病,我給自己十年
[00:05:53.880 --> 00:05:59.280]  癌症,給自己五年
[00:05:59.280 --> 00:06:07.080]  所以今年到期了,今年是2016年,到期了
[00:06:07.080 --> 00:06:11.680]  我說這麼多,我想引入
[00:06:11.680 --> 00:06:16.880]  我不知道我們怎樣看生命,怎樣理解人生
[00:06:16.880 --> 00:06:19.760]  當然我沒有問過梁牧師
[00:06:19.760 --> 00:06:22.960]  我都不是支持他,或者反對他退休
[00:06:22.960 --> 00:06:25.400]  不過總是覺得三十週年
[00:06:25.400 --> 00:06:32.680]  冥恩堂好像是梁牧師開始的
[00:06:32.680 --> 00:06:36.920]  肯放下都挺大勇氣的
[00:06:36.920 --> 00:06:38.760]  我看現在整個形態
[00:06:38.760 --> 00:06:42.480]  不是因為做得不開心而離開,是嗎?
[00:06:42.480 --> 00:06:44.480]  我不知道,我沒有問
[00:06:44.480 --> 00:06:45.920]  知內情不要告訴他
[00:06:45.920 --> 00:06:50.560]  我就這樣看,應該不是
[00:06:50.560 --> 00:06:53.960]  我覺得這個改變本身
[00:06:53.960 --> 00:06:59.240]  事實上是感恩的,聽明白嗎?
[00:06:59.240 --> 00:07:02.600]  是真的要去想,去面對
[00:07:02.600 --> 00:07:07.160]  今天我們已經很定性,看很多東西
[00:07:07.160 --> 00:07:12.960]  我這幾年自己退休的過程
[00:07:12.960 --> 00:07:18.000]  我是多間教育顧問,其實不是自己拿來的
[00:07:18.000 --> 00:07:21.080]  無理頭陣,這裡又需要
[00:07:21.080 --> 00:07:23.400]  那裡又需要,好像怕死沒工作一樣
[00:07:23.400 --> 00:07:24.360]  大家明白嗎?
[00:07:24.360 --> 00:07:28.920]  總之整整很多間,你不要問我多少間
[00:07:28.920 --> 00:07:33.640]  相比之下是給錢忙的
[00:07:33.640 --> 00:07:40.160]  但是感恩整個過程,神又在當中真的用得著
[00:07:40.160 --> 00:07:46.000]  在很多情景之下看到神一直保守
[00:07:46.000 --> 00:07:52.680]  也是剛好在當中可以幫助一些頂尖子民
[00:07:52.680 --> 00:07:54.480]  幫助一些群體
[00:07:54.480 --> 00:07:59.120]  其實我是昨天才剛剛從重慶回來
[00:07:59.120 --> 00:08:01.560]  上個星期就從緬甸回來
[00:08:01.560 --> 00:08:06.800]  在整個過程,我很感恩
[00:08:06.800 --> 00:08:12.200]  原來生命還沒到見天母那一天
[00:08:12.200 --> 00:08:15.600]  其實沒有退休,不過問題是
[00:08:15.600 --> 00:08:20.920]  在工作崗位裡面,是需要有些時間去調整
[00:08:20.920 --> 00:08:27.120]  我相信梁牧師一定是不會停下來的
[00:08:27.120 --> 00:08:29.280]  應該是這樣吧,我猜他
[00:08:29.280 --> 00:08:33.440]  還有很多事情要做,還有很大的事情要做
[00:08:33.440 --> 00:08:37.280]  我猜也是這樣,因為我認識他也是這樣
[00:08:37.280 --> 00:08:43.440]  所以今天我特別想跟大家分享一段大家很熟悉的經文
[00:08:43.440 --> 00:08:48.920]  是《馬太福音》二十二章十五至二十二節
[00:08:48.920 --> 00:08:53.880]  在這段經文裡面,大家都會知道這段經文是
[00:08:53.880 --> 00:09:00.600]  法利塞人和一些薩多哥人
[00:09:00.600 --> 00:09:04.200]  他們是希臘黨人來試探耶穌
[00:09:04.200 --> 00:09:07.000]  問耶穌一個很刁鑽的問題
[00:09:07.000 --> 00:09:09.440]  然後我們對這段經文的理解
[00:09:09.440 --> 00:09:12.760]  就會覺得耶穌真的很聰明
[00:09:12.760 --> 00:09:15.280]  耶穌答問題又很有智慧
[00:09:15.280 --> 00:09:18.160]  避開了陰謀
[00:09:18.160 --> 00:09:23.960]  叫這些人捉不到耶穌的把柄
[00:09:23.960 --> 00:09:27.680]  停在耶穌真的很有智慧,回答問題
[00:09:27.680 --> 00:09:33.840]  你或許可以用這樣的角度去理解這段經文
[00:09:33.840 --> 00:09:38.600]  到底這段經文是要說些什麼事情呢?
[00:09:38.600 --> 00:09:44.840]  我今天很想跟大家認真去讀這段經文
[00:09:44.840 --> 00:09:49.400]  這是我做了一些排版,哎呀,真的很模糊
[00:09:49.400 --> 00:09:53.440]  大家看得辛苦
[00:09:53.440 --> 00:09:56.080]  沒辦法了,算了
[00:09:56.080 --> 00:10:01.800]  我慢慢讀給大家聽,讓大家有印象
[00:10:01.800 --> 00:10:05.560]  這段經文,你讀下去的時候
[00:10:05.560 --> 00:10:13.840]  你就會覺得好像一個智力的對話或對答
[00:10:13.840 --> 00:10:20.200]  然後整個過程,耶穌如何避開了一些很危險性的問題
[00:10:20.200 --> 00:10:23.920]  然後在當中反擊他們的狀態
[00:10:23.920 --> 00:10:25.760]  是不是這樣呢?
[00:10:25.760 --> 00:10:31.520]  我們再聽下去讀,你看看裡面的分段情況
[00:10:31.520 --> 00:10:39.280]  「甚至於是伐利賽人出去商議怎樣抓華並來陷害耶穌
[00:10:39.280 --> 00:10:47.000]  就打發他們的門徒和殺到該人,希律黨人去見耶穌
[00:10:47.000 --> 00:10:55.600]  說:老師我們知道你是誠實的,並且誠誠實實傳神的道
[00:10:55.600 --> 00:11:03.120]  無論誰,你都一視同仁,因為你不看人的面子
[00:11:03.120 --> 00:11:06.120]  請告訴我們你的意見如何
[00:11:06.120 --> 00:11:10.640]  納粹及凱撒,合不合法。」
[00:11:10.640 --> 00:11:14.440]  好,下面,下一頁
[00:11:14.440 --> 00:11:19.840]  「耶穌看出他們的惡意,就說:假冒為善的人啊
[00:11:19.840 --> 00:11:25.640]  為什麼試探我?拿一個納粹的錢給我看
[00:11:25.640 --> 00:11:29.800]  他們就拿一個銀幣來給他
[00:11:29.800 --> 00:11:35.240]  耶穌問他們,這帳和這名號是誰的呢?
[00:11:35.240 --> 00:11:38.520]  他們說:是凱撒的
[00:11:38.520 --> 00:11:46.800]  於是耶穌說:這樣凱撒的歸凱撒,神的歸神
[00:11:46.800 --> 00:11:53.080]  他們聽見了,十分驚訝,就離開他,走了。」
[00:11:53.080 --> 00:11:56.080]  我們看前面那一頁
[00:11:56.080 --> 00:12:05.160]  這是修訂的和本,有少許不同
[00:12:05.160 --> 00:12:12.760]  最大不同,納粹及凱撒舊的翻譯是甚麼?
[00:12:12.760 --> 00:12:17.920]  剛才讀過是甚麼?
[00:12:17.920 --> 00:12:22.720]  大家有讀過,沒印象,是甚麼?
[00:12:22.720 --> 00:12:26.640]  可以,不可以,是嗎?
[00:12:26.640 --> 00:12:29.400]  可以,不可以,很容易回答
[00:12:29.400 --> 00:12:32.840]  因為可以有走棧空間
[00:12:32.840 --> 00:12:36.800]  但這裏其實是說合不合法
[00:12:36.800 --> 00:12:39.600]  合不合法的問題
[00:12:39.600 --> 00:12:42.720]  這段經文,當我們讀的時候
[00:12:42.720 --> 00:12:46.680]  我們把注意力,自然放在問題上
[00:12:46.680 --> 00:12:49.640]  然後耶穌怎樣回答
[00:12:49.640 --> 00:12:54.160]  但其實整段經文叫我們
[00:12:54.160 --> 00:12:58.520]  首先你知道這段經文是耶穌基督在世上
[00:12:58.520 --> 00:13:00.720]  我們說是最後一段階段
[00:13:00.720 --> 00:13:05.080]  然後你讀馬太分曉之後,越逼越窄
[00:13:05.080 --> 00:13:08.120]  而且很明顯是法利塞人
[00:13:08.120 --> 00:13:11.440]  他們真的要把耶穌置諸死地
[00:13:11.440 --> 00:13:16.120]  整個過程
[00:13:16.120 --> 00:13:20.960]  馬太在當中是很清楚地記錄
[00:13:20.960 --> 00:13:24.560]  當然,馬太方案二十二章第一至十四節
[00:13:24.560 --> 00:13:28.080]  講到耶穌在說一個比喻
[00:13:28.080 --> 00:13:32.680]  明顯這個比喻是挑戰的比喻
[00:13:32.680 --> 00:13:37.520]  當然,我們讀聖經有少許
[00:13:37.520 --> 00:13:39.840]  因為聖經經常說
[00:13:39.840 --> 00:13:42.560]  所以我們會很恭敬地讀
[00:13:42.560 --> 00:13:46.480]  聖經這樣說,我們就這樣讀
[00:13:46.480 --> 00:13:51.640]  有時我們不太理會那個意境
[00:13:51.640 --> 00:13:53.480]  不太理會那個意境
[00:13:53.480 --> 00:13:59.200]  但如果你用一個
[00:13:59.200 --> 00:14:01.720]  選舉狀態大家對話的過程
[00:14:01.720 --> 00:14:04.360]  你就知道大家針鋒相對
[00:14:04.360 --> 00:14:06.400]  要用這樣的概念,大家明白嗎?
[00:14:06.400 --> 00:14:10.520]  耶穌最後那段時間
[00:14:10.520 --> 00:14:12.560]  你發現所說的話
[00:14:12.560 --> 00:14:16.800]  說得不好聽,每次都撩交打
[00:14:16.800 --> 00:14:18.640]  很厭棍
[00:14:18.640 --> 00:14:23.640]  說的比喻是明顯地針對法利塞人
[00:14:23.640 --> 00:14:26.320]  針對那些自以為是最正統的
[00:14:26.320 --> 00:14:28.520]  是最好的人,大家明白嗎?
[00:14:28.520 --> 00:14:30.640]  是這個意思
[00:14:30.640 --> 00:14:34.440]  所以在馬太方案二十二章
[00:14:34.440 --> 00:14:36.240]  很明顯地
[00:14:36.240 --> 00:14:37.840]  在當中你會發現
[00:14:37.840 --> 00:14:41.560]  在第十五節,於是法利塞人出去商議
[00:14:41.560 --> 00:14:44.280]  他們做甚麼動作呢?
[00:14:44.280 --> 00:14:50.000]  怎樣找話柄來陷害耶穌
[00:14:50.000 --> 00:14:54.560]  這已經讓我們感到很驚訝
[00:14:54.560 --> 00:14:56.360]  法利塞人
[00:14:56.360 --> 00:14:58.640]  當然對我們來說
[00:14:58.640 --> 00:15:02.720]  我們都是很忠,很淑寧
[00:15:02.720 --> 00:15:05.040]  所以對我們新約的人來說
[00:15:05.040 --> 00:15:07.440]  我們已經有概念
[00:15:07.440 --> 00:15:11.200]  將法利塞人定性為奸
[00:15:11.200 --> 00:15:14.440]  定性為神所不起悅
[00:15:14.440 --> 00:15:19.600]  定性為每個人都是假冒為善
[00:15:19.600 --> 00:15:20.880]  大家明白我的意思嗎?
[00:15:20.880 --> 00:15:22.640]  是這樣的理解
[00:15:22.640 --> 00:15:28.320]  但這樣理解有少許不公平
[00:15:28.320 --> 00:15:30.280]  因為事實上你會知道
[00:15:30.280 --> 00:15:31.600]  在以色列歷史裡
[00:15:31.600 --> 00:15:33.240]  法利塞人
[00:15:33.240 --> 00:15:37.760]  或者說他們都很認真地讀神的話語
[00:15:37.760 --> 00:15:40.840]  很認真地在當中進行神的話語
[00:15:40.840 --> 00:15:43.840]  他們都覺得他們真真正正在當中
[00:15:43.840 --> 00:15:45.520]  是跟隨神的人
[00:15:45.520 --> 00:15:47.600]  是律法的守護者
[00:15:47.600 --> 00:15:50.640]  在當中面對著一個很重要的身份
[00:15:50.640 --> 00:15:52.400]  換言之
[00:15:52.400 --> 00:15:56.200]  我們可以說法利塞人
[00:15:56.200 --> 00:15:58.640]  他們其實按他們的本質
[00:15:58.640 --> 00:16:01.480]  他們應該很淑寧
[00:16:01.480 --> 00:16:03.720]  豁免一個很宗教性
[00:16:03.720 --> 00:16:06.200]  豁免一個很認真
[00:16:06.200 --> 00:16:11.800]  要實行神、旨意神的話語的人
[00:16:11.800 --> 00:16:13.240]  我們用這樣的理解
[00:16:13.240 --> 00:16:16.680]  你讀這段經文就很有味道了
[00:16:16.680 --> 00:16:23.560]  第十五節已經給我們一個很大的震撼
[00:16:23.560 --> 00:16:24.920]  因為整個說話
[00:16:24.920 --> 00:16:28.480]  當然馬太福音社
[00:16:28.480 --> 00:16:32.440]  他們要找話柄來陷害耶穌
[00:16:32.440 --> 00:16:39.520]  很明顯他們是想找到耶穌的一些錯處
[00:16:39.520 --> 00:16:45.160]  我將它回應教育合適一點
[00:16:45.160 --> 00:16:50.160]  是很想找到耶穌一些的錯處
[00:16:50.160 --> 00:16:52.640]  當然馬太的描述
[00:16:52.640 --> 00:16:57.640]  他們是設計在當中害耶穌
[00:16:57.640 --> 00:17:02.640]  被耶穌的陷阱插進去的意思
[00:17:02.640 --> 00:17:10.920]  為什麼一個我們說在宗教、信仰、道德上
[00:17:10.920 --> 00:17:12.960]  理論上是守護者
[00:17:12.960 --> 00:17:15.120]  在當中是一個持份者
[00:17:15.120 --> 00:17:18.800]  在當中是一個很認真去持守的人
[00:17:18.800 --> 00:17:21.720]  為什麼會去到那個位置
[00:17:21.720 --> 00:17:26.240]  要用一些方法將人置諸死地呢?
[00:17:26.240 --> 00:17:35.720]  這個其實是叫我們很大很大的思維
[00:17:35.720 --> 00:17:41.040]  我們太多時候活在一個我們所謂很安定的環境
[00:17:41.040 --> 00:17:45.120]  每一個人都會為自己的生活
[00:17:45.120 --> 00:17:47.200]  自己所擁有的東西
[00:17:47.200 --> 00:17:50.200]  我們在當中有一種傾向
[00:17:50.200 --> 00:17:54.560]  我們希望不斷不停地在當中去擁有
[00:17:54.560 --> 00:17:57.320]  好讓我們能夠在當中有一種安定
[00:17:57.320 --> 00:18:01.240]  有一種持續的感覺
[00:18:01.240 --> 00:18:04.760]  很明顯伯利賽人面對著耶穌的時候
[00:18:04.760 --> 00:18:05.880]  剛才我說過
[00:18:05.880 --> 00:18:08.720]  特別是在耶穌最後一段時間
[00:18:08.720 --> 00:18:10.720]  他一直去接觸的時候
[00:18:10.720 --> 00:18:12.760]  越聽越不是味道
[00:18:12.760 --> 00:18:16.040]  因為好像耶穌是衝著他們的權益
[00:18:16.040 --> 00:18:18.160]  衝著他們的問題而來
[00:18:18.160 --> 00:18:22.040]  當然最激那次就是潔淨聖殿
[00:18:22.040 --> 00:18:25.040]  潔淨聖殿對我們的版本來說
[00:18:25.040 --> 00:18:28.560]  我覺得耶穌站在神那邊是很好
[00:18:28.560 --> 00:18:29.240]  大家明白嗎?
[00:18:29.240 --> 00:18:31.760]  因為在當中潔淨聖殿
[00:18:31.760 --> 00:18:37.440]  是很滿足到父神的心意
[00:18:37.440 --> 00:18:40.000]  是很叫神在當中喜悅
[00:18:40.000 --> 00:18:43.480]  因為他真的將聖殿變成賊窩
[00:18:43.480 --> 00:18:49.080]  但是你又會知道整個運作又不是這樣的
[00:18:49.080 --> 00:18:52.120]  因為整個運作這些安排
[00:18:52.120 --> 00:18:55.480]  這些聖殿裡面有換銀紙
[00:18:55.480 --> 00:18:57.200]  裡面有些買賣
[00:18:57.200 --> 00:18:59.520]  那些買賣不是純粹是街的買賣
[00:18:59.520 --> 00:19:03.800]  是幫助人在當中可以更好的獻祭
[00:19:03.800 --> 00:19:04.960]  大家明白嗎?
[00:19:04.960 --> 00:19:08.680]  他只不過是提供服務
[00:19:08.680 --> 00:19:10.000]  聽明白嗎?
[00:19:10.000 --> 00:19:15.080]  讓大家來到是可以不用這麼累贅
[00:19:15.080 --> 00:19:19.600]  可以帶一些羅馬錢幣來到
[00:19:19.600 --> 00:19:23.000]  然後在當中換了聖殿的幣
[00:19:23.000 --> 00:19:25.080]  然後是給錢
[00:19:25.080 --> 00:19:26.960]  可以換一些祭神
[00:19:26.960 --> 00:19:30.320]  或者在當中去獻奉的東西
[00:19:30.320 --> 00:19:31.160]  清楚嗎?
[00:19:31.160 --> 00:19:32.960]  這是其中一個服務
[00:19:32.960 --> 00:19:33.720]  是很好的
[00:19:33.720 --> 00:19:37.000]  大家明白嗎?
[00:19:37.000 --> 00:19:38.680]  為什麼耶穌
[00:19:38.680 --> 00:19:39.560]  你記得
[00:19:39.560 --> 00:19:42.440]  我們當然覺得耶穌是神的兒子
[00:19:42.440 --> 00:19:43.480]  祂有權柄
[00:19:43.480 --> 00:19:44.880]  大家明白嗎?
[00:19:44.880 --> 00:19:47.440]  但是我們回應當時的情況
[00:19:47.440 --> 00:19:48.360]  坦白說
[00:19:48.360 --> 00:19:52.400]  有一點不是這樣的狀態
[00:19:52.400 --> 00:19:55.160]  一個三十多歲的年輕人
[00:19:55.160 --> 00:19:56.440]  聽明白嗎?
[00:19:56.440 --> 00:19:59.400]  走來搗亂
[00:19:59.400 --> 00:20:03.440]  那位姓朱的人士
[00:20:03.440 --> 00:20:04.360]  來搗亂
[00:20:04.360 --> 00:20:05.080]  你聽不聽明白?
[00:20:05.080 --> 00:20:07.360]  你們知道我想說什麼
[00:20:07.360 --> 00:20:09.800]  你是誰?
[00:20:09.800 --> 00:20:10.880]  無名無份
[00:20:10.880 --> 00:20:12.360]  你不要以為耶穌有人跟著
[00:20:12.360 --> 00:20:13.160]  很厲害
[00:20:13.160 --> 00:20:14.560]  耶穌真的無名無份
[00:20:14.560 --> 00:20:16.520]  只是游來游去的拉筆
[00:20:16.520 --> 00:20:19.480]  有些人跟著走來走去
[00:20:19.480 --> 00:20:20.880]  聽不聽明白?
[00:20:20.880 --> 00:20:22.360]  在整個機制
[00:20:22.360 --> 00:20:26.080]  整個的議會
[00:20:26.080 --> 00:20:28.520]  不是立法會
[00:20:28.520 --> 00:20:30.680]  是當時的議會
[00:20:30.680 --> 00:20:33.760]  是無名無份的
[00:20:33.760 --> 00:20:37.040]  簡單來說
[00:20:37.040 --> 00:20:39.400]  是一個小民
[00:20:39.400 --> 00:20:42.160]  走來搗亂
[00:20:42.160 --> 00:20:44.360]  聽不聽明白?
[00:20:44.360 --> 00:20:48.000]  如果在今天的狀態會怎樣?
[00:20:48.000 --> 00:20:49.600]  你會怎樣?
[00:20:49.600 --> 00:20:51.240]  我希望大家明白
[00:20:51.240 --> 00:20:55.000]  因為我們太過
[00:20:55.000 --> 00:20:56.520]  我們是耶穌基督
[00:20:56.520 --> 00:20:57.640]  是很厲害的
[00:20:57.640 --> 00:21:00.760]  但是如果我們說回
[00:21:00.760 --> 00:21:02.520]  福音書的記載是這樣的
[00:21:02.520 --> 00:21:03.680]  你真的要這樣理解
[00:21:03.680 --> 00:21:05.160]  你會越來越覺得
[00:21:05.160 --> 00:21:07.200]  有一點味道
[00:21:07.200 --> 00:21:09.040]  為什麼這些法律出現
[00:21:09.040 --> 00:21:11.160]  會要搞定耶穌呢?
[00:21:11.160 --> 00:21:12.840]  說得簡單一點
[00:21:12.840 --> 00:21:15.920]  是否會找黑社會來控告他?
[00:21:15.920 --> 00:21:17.560]  我不知道
[00:21:17.560 --> 00:21:18.400]  你明白嗎?
[00:21:18.400 --> 00:21:19.480]  要搞定耶穌
[00:21:19.480 --> 00:21:25.600]  是因為耶穌衝擊到他們的利益
[00:21:25.600 --> 00:21:29.640]  BBC他們拍的那個特輯
[00:21:29.640 --> 00:21:31.200]  是說到關於
[00:21:31.200 --> 00:21:32.480]  誰殺死耶穌
[00:21:32.480 --> 00:21:33.440]  我看過一下
[00:21:33.440 --> 00:21:34.880]  我猜不到
[00:21:34.880 --> 00:21:36.960]  其中一個殺死耶穌的人
[00:21:36.960 --> 00:21:38.960]  當然是耶穌自己
[00:21:38.960 --> 00:21:40.560]  第二個可能殺死耶穌的人
[00:21:40.560 --> 00:21:42.200]  就是希律
[00:21:42.200 --> 00:21:45.160]  希律,我覺得是怎麼回事呢?
[00:21:45.160 --> 00:21:46.520]  還有大祭司
[00:21:46.520 --> 00:21:51.320]  是因為當時估計
[00:21:51.320 --> 00:21:54.200]  去耶路撒冷朝聖的
[00:21:54.200 --> 00:21:55.600]  大約一百萬人
[00:21:55.600 --> 00:21:57.480]  怎麼計算出來呢?
[00:21:57.480 --> 00:21:59.600]  是因為當時憲制
[00:21:59.600 --> 00:22:02.760]  有二十五萬頭祭參
[00:22:02.760 --> 00:22:05.440]  一個人不可能憲一頭祭參
[00:22:05.440 --> 00:22:07.680]  今天計算四個人
[00:22:07.680 --> 00:22:11.920]  四個人去分祭參
[00:22:11.920 --> 00:22:13.160]  如果這樣計算
[00:22:13.160 --> 00:22:17.560]  二十五萬頭
[00:22:17.560 --> 00:22:18.480]  你明白嗎?
[00:22:18.480 --> 00:22:20.760]  湯也要湯一段時間
[00:22:20.760 --> 00:22:23.960]  可想而知當時是一百萬人
[00:22:23.960 --> 00:22:26.360]  去到耶路撒冷做什麼呢?
[00:22:26.360 --> 00:22:29.440]  就是去聖殿敬拜
[00:22:29.440 --> 00:22:31.160]  可想而知
[00:22:31.160 --> 00:22:35.000]  那個兌換有少少差價也很和味
[00:22:35.000 --> 00:22:38.960]  換言之整個聖殿的運作
[00:22:38.960 --> 00:22:42.160]  背後其實是一個經濟的運作
[00:22:42.160 --> 00:22:46.640]  而聖殿裡面運作誰是最大得益者呢?
[00:22:46.640 --> 00:22:48.360]  當然是大老闆
[00:22:48.360 --> 00:22:50.040]  那個大老闆不是神
[00:22:50.040 --> 00:22:51.880]  那個大老闆是大祭司
[00:22:51.880 --> 00:22:54.200]  那個大老闆是有關人士
[00:22:54.200 --> 00:22:58.120]  換言之整個運作本身
[00:22:58.120 --> 00:23:01.080]  其實背後有很多利益輸送
[00:23:01.080 --> 00:23:03.280]  現在說的字眼是有些味道的
[00:23:03.280 --> 00:23:04.680]  是這樣解釋的
[00:23:04.680 --> 00:23:06.200]  我想說這個情況
[00:23:06.200 --> 00:23:08.160]  你看回現在的過程
[00:23:08.160 --> 00:23:12.120]  耶穌當時做很多事
[00:23:12.120 --> 00:23:13.840]  當時法利塞人
[00:23:13.840 --> 00:23:15.160]  祭司長
[00:23:15.160 --> 00:23:18.440]  或者說這些已經在位的
[00:23:18.440 --> 00:23:21.440]  他們面對著耶穌這個人
[00:23:21.440 --> 00:23:24.080]  而且帶來被他衝擊
[00:23:24.080 --> 00:23:28.200]  已經去到我們說是極點
[00:23:28.200 --> 00:23:31.920]  他們會看如果再不趁著現在
[00:23:31.920 --> 00:23:36.400]  這個人還沒有勢力
[00:23:36.400 --> 00:23:38.200]  應該盡快的去清除
[00:23:38.200 --> 00:23:41.280]  不然的話他們會有亂
[00:23:41.280 --> 00:23:43.040]  這個亂而帶來給他們
[00:23:43.040 --> 00:23:48.800]  就是他們生活當中會有很多的問題
[00:23:48.800 --> 00:23:50.000]  說好一點的
