
[00:00:00.000 --> 00:00:05.120]  今天的聖經就是由使徒保羅寫給一間教會
[00:03:04.000 --> 00:03:06.000]  我們要站立得穩
[00:03:06.000 --> 00:03:08.000]  第二節
[00:03:08.000 --> 00:03:15.000]  我勸友愛爹和羣督基都要在主裡同心
[00:03:15.000 --> 00:03:17.000]  在菲律賓教會裏面
[00:03:17.000 --> 00:03:21.000]  有爹和羣督基兩個人的相處明顯有不和
[00:03:21.000 --> 00:03:22.000]  有爹和羣督基兩個人的相處明顯有不和
[00:03:22.000 --> 00:03:23.000]  在菲律賓教會裏面
[00:03:23.000 --> 00:03:26.000]  這兩個人的相處明顯是不和了
[00:03:26.000 --> 00:03:28.000]  可能爭吵得很厲害
[00:03:28.000 --> 00:03:30.000]  可能爭吵得很厲害
[00:03:30.000 --> 00:03:33.000]  保羅很看重這兩個婦女
[00:03:33.000 --> 00:03:35.000]  保羅很看重這兩個婦女
[00:03:35.000 --> 00:03:39.000]  因為他們曾經和保羅一同的老虎傳福音
[00:03:39.000 --> 00:03:42.000]  因為他們曾經和保羅一同的老虎傳福音
[00:03:42.000 --> 00:03:46.000]  他勸告他們兩個要在主裡同心
[00:03:46.000 --> 00:03:48.000]  他勸告他們兩個要在主裡同心
[00:03:48.000 --> 00:03:49.000]  第三節
[00:03:49.000 --> 00:03:50.000]  第三節
[00:03:50.000 --> 00:03:54.000]  我也求你這真實同福異惡的幫助這兩個女人
[00:03:54.000 --> 00:03:57.000]  因為她們在福音上曾與我一同老虎
[00:03:57.000 --> 00:03:58.000]  還有賈力勉
[00:03:58.000 --> 00:04:01.000]  並其餘和我一同同工的
[00:04:01.000 --> 00:04:03.000]  她們的名字都在生命冊上
[00:04:03.000 --> 00:04:09.000]  保羅也求另外一個人去幫友愛爹和羣督基
[00:04:09.000 --> 00:04:15.000]  保羅也求另外一個人去幫友愛爹和羣督基
[00:04:15.000 --> 00:04:22.000]  原因就是不但她們和她們一同侍奉過的人
[00:04:22.000 --> 00:04:25.000]  原因就是不但她們和她們一同侍奉過的人
[00:04:25.000 --> 00:04:28.000]  她們的名字都在生命冊上
[00:04:28.000 --> 00:04:30.000]  她們的名字都在生命冊上
[00:04:30.000 --> 00:04:36.000]  所以她們這兩個人也是蒙神至生命可以進入天國的人
[00:04:36.000 --> 00:04:40.000]  所以她們這兩個人也是蒙神至生命可以進入天國的人
[00:04:40.000 --> 00:04:46.000]  我們真的要弄得很清楚
[00:04:46.000 --> 00:04:50.000]  我們自己的名字是不是在生命冊上呢?
[00:04:50.000 --> 00:04:53.000]  我們自己的名字是不是在生命冊上呢?
[00:04:53.000 --> 00:04:56.000]  有人問我天主教徒可不可以得救?
[00:04:56.000 --> 00:04:59.000]  有人問我天主教徒可不可以得救?
[00:04:59.000 --> 00:05:02.000]  不是因為她們信天主教就得救
[00:05:02.000 --> 00:05:04.000]  不是因為她們信天主教就得救
[00:05:04.000 --> 00:05:07.000]  而是她們是否信耶穌而得救
[00:05:07.000 --> 00:05:10.000]  而是她們是否信耶穌而得救
[00:05:10.000 --> 00:05:13.000]  如果一個人真心信耶穌她就可以得救
[00:05:13.000 --> 00:05:16.000]  如果一個人真心信耶穌她就可以得救
[00:05:16.000 --> 00:05:18.000]  她的名字就在生命冊上
[00:05:18.000 --> 00:05:20.000]  她的名字就在生命冊上
[00:05:20.000 --> 00:05:22.000]  在菲律賓書第四章一至三節
[00:05:22.000 --> 00:05:25.000]  在菲律賓書第四章一至三節
[00:05:25.000 --> 00:05:29.000]  是讓我們看到使徒保羅的牧者心腸
[00:05:29.000 --> 00:05:32.000]  是讓我們看到使徒保羅的牧者心腸
[00:05:32.000 --> 00:05:35.000]  他是為到菲律賓教會的信徒
[00:05:35.000 --> 00:05:39.000]  那些屬靈光景操心牽掛
[00:05:39.000 --> 00:05:42.000]  他是為到菲律賓教會的信徒
[00:05:42.000 --> 00:05:44.000]  那些屬靈光景操心牽掛
[00:05:44.000 --> 00:05:47.000]  特別是這間教會是他自己親手建立的
[00:05:47.000 --> 00:05:50.000]  特別是這間教會是他自己親手建立的
[00:05:50.000 --> 00:05:54.000]  他一方面是為他們成為神的兒女而歡喜快樂
[00:05:54.000 --> 00:05:58.000]  他一方面是為他們成為神的兒女而歡喜快樂
[00:05:58.000 --> 00:06:04.000]  但另一方面當他們知道教會裏有姊妹彼此不同心的時候
[00:06:04.000 --> 00:06:07.000]  但另一方面當他們知道教會裏有姊妹彼此不同心的時候
[00:06:07.000 --> 00:06:12.000]  他們勸他們兩個要放下己見
[00:06:12.000 --> 00:06:15.000]  他們勸他們兩個要放下己見
[00:06:15.000 --> 00:06:18.000]  在主裏彼此同心
[00:06:18.000 --> 00:06:19.000]  在主裏彼此同心
[00:06:19.000 --> 00:06:22.000]  也吩咐教會其他弟兄姊妹去幫他們
[00:06:22.000 --> 00:06:25.000]  也吩咐教會其他弟兄姊妹去幫他們
[00:06:25.000 --> 00:06:28.000]  這個不單止是他們兩個人的事
[00:06:28.000 --> 00:06:30.000]  這個不單止是他們兩個人的事
[00:06:30.000 --> 00:06:35.000]  神的旨意是要教會整體都要同心合一
[00:06:35.000 --> 00:06:38.000]  神的心意是教會整體都要合一
[00:06:38.000 --> 00:06:41.000]  而合一的指引就是在主裏
[00:06:41.000 --> 00:06:44.000]  而合一的指引就是在主裏
[00:06:44.000 --> 00:06:48.000]  要靠著主的標準和引導除去偏見
[00:06:48.000 --> 00:06:52.000]  要靠著主的標準和引導除去偏見
[00:06:52.000 --> 00:06:56.000]  彼此接納然後得以同心侍奉
[00:06:56.000 --> 00:06:58.000]  彼此接納而且可以同心侍奉
[00:06:58.000 --> 00:07:00.000]  我們再看第四節
[00:07:00.000 --> 00:07:05.000]  我們看第四節
[00:07:05.000 --> 00:07:07.000]  你們要靠主常常喜樂
[00:07:07.000 --> 00:07:09.000]  我再說你們要喜樂
[00:07:09.000 --> 00:07:15.000]  剛才我們看了保羅對菲律賓教會的信徒提出了兩個要求
[00:07:15.000 --> 00:07:19.000]  剛才我們看到保羅對菲律賓教會提出了兩個要求
[00:07:19.000 --> 00:07:22.000]  第一就是要集納得穩 第二就是要彼此同心
[00:07:22.000 --> 00:07:24.000]  第二就是要彼此同心
[00:07:24.000 --> 00:07:26.000]  現在要更進一步就是說
[00:07:26.000 --> 00:07:29.000]  他教導信徒要靠主常常喜樂
[00:07:29.000 --> 00:07:33.000]  現在要再進一步讓他們靠主常常喜樂
[00:07:33.000 --> 00:07:36.000]  或者我們看一看PowerPoint
[00:07:36.000 --> 00:07:38.000]  我們看看
[00:07:38.000 --> 00:07:44.000]  並且要不厭其煩地在這裏再重覆一次
[00:07:44.000 --> 00:07:46.000]  而且要不厭其煩地再重覆一遍
[00:07:46.000 --> 00:07:48.000]  我再說你們要喜樂
[00:07:48.000 --> 00:07:50.000]  我再說你們要喜樂
[00:07:50.000 --> 00:07:54.000]  教會當中不同的弟兄姊妹之間出現摩擦
[00:07:54.000 --> 00:07:57.000]  彼此意見不合是常有的事
[00:07:57.000 --> 00:08:01.000]  教會的弟兄姊妹有些時候會彼此發生摩擦
[00:08:01.000 --> 00:08:03.000]  彼此意見不合是常有的事
[00:08:03.000 --> 00:08:06.000]  但是為了教會的好處
[00:08:06.000 --> 00:08:09.000]  在衝突當中的人不要互不相讓
[00:08:09.000 --> 00:08:12.000]  在衝突裏面的人不要互不相讓
[00:08:12.000 --> 00:08:19.000]  千萬不要堅持自己的見解而完全不理會另外一方
[00:08:19.000 --> 00:08:23.000]  千萬不要堅持自己的見解而完全不理會另外一方
[00:08:23.000 --> 00:08:26.000]  不要忽略別人的看法
[00:08:26.000 --> 00:08:29.000]  不要忽略別人的看法
[00:08:29.000 --> 00:08:32.000]  那是要仔細地反省
[00:08:32.000 --> 00:08:34.000]  那是要仔細地去反省
[00:08:34.000 --> 00:08:37.000]  可以從別人的角度去理解
[00:08:37.000 --> 00:08:39.000]  究竟別人的觀點是甚麼
[00:08:39.000 --> 00:08:42.000]  可以從別人的角度去理解別人的觀點是甚麼
[00:08:42.000 --> 00:08:45.000]  或者可以在當中看到一些自己忽略了的事情
[00:08:45.000 --> 00:08:50.000]  或者可以在當中看到一些自己忽略了的事情
[00:08:50.000 --> 00:08:55.000]  以致可以放下個人的觀點去接納對方
[00:08:55.000 --> 00:08:59.000]  以致可以放下個人的觀點去接納對方
[00:08:59.000 --> 00:09:01.000]  第五節
[00:09:01.000 --> 00:09:05.000]  當教眾人知道你們千樣的心足已經盡了
[00:09:05.000 --> 00:09:11.000]  我們因此要彼此同心
[00:09:11.000 --> 00:09:17.000]  所以千樣的心是基督徒應有的侍奉心態
[00:09:17.000 --> 00:09:20.000]  所以千樣的心是基督徒應有的侍奉心態
[00:09:20.000 --> 00:09:24.000]  千就是謙卑
[00:09:24.000 --> 00:09:27.000]  樣就是退樣
[00:09:27.000 --> 00:09:30.000]  即是有包容的意思在裏面
[00:09:30.000 --> 00:09:32.000]  即是有包容的意思在裏面
[00:09:32.000 --> 00:09:39.000]  但小心不要把事情的是非對錯完全不理
[00:09:39.000 --> 00:09:43.000]  但小心不要把事情的對錯完全不理
[00:09:43.000 --> 00:09:55.000]  但要本著神無條件寬恕人的精神
[00:09:55.000 --> 00:09:58.000]  寬待別人
[00:09:58.000 --> 00:10:01.000]  願意謙卑包容
[00:10:01.000 --> 00:10:06.000]  如果我們深信主回來的日子近了
[00:10:06.000 --> 00:10:09.000]  如果我們深信主回來的日子近了
[00:10:09.000 --> 00:10:14.000]  我們就會覺得彼此爭執的事情不是太重要
[00:10:14.000 --> 00:10:17.000]  我們就會覺得彼此爭執的事情不是太重要
[00:10:17.000 --> 00:10:19.000]  因為自有主作主
[00:10:19.000 --> 00:10:21.000]  因為主會作主
[00:10:21.000 --> 00:10:24.000]  我們再看第六和第七節
[00:10:24.000 --> 00:10:26.000]  我們再看第六和第七節
[00:10:26.000 --> 00:10:29.000]  我們看第六第七節到底是講什麼呢
[00:10:29.000 --> 00:10:32.000]  應當一無掛慮
[00:10:32.000 --> 00:10:35.000]  只要凡是藉著禱告祈求和感謝
[00:10:35.000 --> 00:10:37.000]  當你們所要的告訴神
[00:10:37.000 --> 00:10:39.000]  神所賜出人意外的平安
[00:10:39.000 --> 00:10:43.000]  不要在基督耶穌裏保守你們的心懷意念
[00:10:43.000 --> 00:10:48.000]  原來保羅是教導門徒要用禱告過世上的生活
[00:10:48.000 --> 00:10:52.000]  原來保羅教導我們用禱告過世上的生活
[00:10:52.000 --> 00:10:55.000]  最近我看到一篇網上的
[00:10:55.000 --> 00:10:57.000]  很多時候都是用網上的資料
[00:10:57.000 --> 00:10:59.000]  很多時候都是用網上的資料
[00:10:59.000 --> 00:11:01.000]  所以我最近看到一篇文章
[00:11:01.000 --> 00:11:05.000]  希望這些文章都不會是虛假的
[00:11:05.000 --> 00:11:07.000]  希望這些文章都不是虛假的
[00:11:07.000 --> 00:11:12.000]  我們一定要小心網上的文字的處理
[00:11:12.000 --> 00:11:15.000]  我們必須要小心網上這些文字的處理
[00:11:15.000 --> 00:11:17.000]  不過這個講得很有道理
[00:11:17.000 --> 00:11:18.000]  因為和我自身有關的
[00:11:18.000 --> 00:11:19.000]  這邊講得很好
[00:11:19.000 --> 00:11:21.000]  因為跟我自身是有關的
[00:11:21.000 --> 00:11:22.000]  是有關什麼呢
[00:11:22.000 --> 00:11:24.000]  他說老人要活得漂亮
[00:11:24.000 --> 00:11:26.000]  他說老人要活得漂亮
[00:11:26.000 --> 00:11:30.000]  要立即去丟掉以下
[00:11:30.000 --> 00:11:32.000]  要立即去丟掉以下
[00:11:32.000 --> 00:11:33.000]  要立即去丟掉以下
[00:11:33.000 --> 00:11:34.000]  要立即去丟掉以下
[00:11:34.000 --> 00:11:35.000]  要立即去丟掉以下
[00:11:35.000 --> 00:11:36.000]  要立即去丟掉以下
[00:11:36.000 --> 00:11:37.000]  要立即去丟掉以下
[00:11:37.000 --> 00:11:38.000]  要立即去丟掉以下
[00:11:38.000 --> 00:11:39.000]  要立即去丟掉以下
[00:11:39.000 --> 00:11:40.000]  要立即去丟掉以下
[00:11:40.000 --> 00:11:41.000]  要立即去丟掉以下
[00:11:41.000 --> 00:11:42.000]  要立即去丟掉以下
[00:11:42.000 --> 00:11:43.000]  要立即去丟掉以下
[00:11:43.000 --> 00:11:44.000]  要立即去丟掉以下
[00:11:44.000 --> 00:11:45.000]  要立即去丟掉以下
[00:11:45.000 --> 00:11:46.000]  要立即去丟掉以下
[00:11:46.000 --> 00:11:47.000]  要立即去丟掉以下
[00:11:47.000 --> 00:11:48.000]  要立即去丟掉以下
[00:11:48.000 --> 00:11:49.000]  要立即去丟掉以下
[00:11:49.000 --> 00:11:50.000]  要立即去丟掉以下
[00:11:57.000 --> 00:12:00.000]  我完全沒有這個意思
[00:12:00.000 --> 00:12:02.000]  第一就是要丟掉什麼
[00:12:02.000 --> 00:12:04.000]  我看看要丟掉什麼
[00:12:04.000 --> 00:12:06.000]  雜物
[00:12:06.000 --> 00:12:07.000]  雜物
[00:12:07.000 --> 00:12:09.000]  論盡了我家裏全部都是雜物
[00:12:09.000 --> 00:12:11.000]  麻煩了我家裏全都是雜物
[00:12:11.000 --> 00:12:12.000]  我的杯用一輩子都用不完
[00:12:12.000 --> 00:12:14.000]  我的杯子一輩子都用不完
[00:12:14.000 --> 00:12:15.000]  都不是我買的
[00:12:15.000 --> 00:12:18.000]  人家送免費週年紀念都送給我
[00:12:18.000 --> 00:12:21.000]  都是別人送的免費的
[00:12:21.000 --> 00:12:23.000]  或者是週年紀念的
[00:12:23.000 --> 00:12:24.000]  怎麼辦好
[00:12:24.000 --> 00:12:25.000]  怎麼辦好
[00:12:25.000 --> 00:12:27.000]  送給你你都不要
[00:12:27.000 --> 00:12:29.000]  你家裏也有很多
[00:12:29.000 --> 00:12:31.000]  你家裏也應該有很多
[00:12:31.000 --> 00:12:35.000]  但是如果有機會轉送給別人就好了
[00:12:35.000 --> 00:12:38.000]  有機會轉送給別人是很好的
[00:12:38.000 --> 00:12:39.000]  我會努力的
[00:12:39.000 --> 00:12:42.000]  因爲我現在很多時間收拾東西
[00:12:42.000 --> 00:12:44.000]  因爲我現在很多時間可以收拾東西
[00:12:44.000 --> 00:12:46.000]  過去不要緬懷過去
[00:12:46.000 --> 00:12:48.000]  過去不要緬懷過去
[00:12:48.000 --> 00:12:51.000]  過去緬懷過去會令人消沉的
[00:12:51.000 --> 00:12:53.000]  緬懷過去會讓人燒沉的
[00:12:53.000 --> 00:12:55.000]  會讓人悲觀的
[00:12:55.000 --> 00:12:57.000]  所以要積極的去面對
[00:12:57.000 --> 00:12:58.000]  所以要積極的去面對
[00:12:58.000 --> 00:13:00.000]  第三就是煩惱
[00:13:00.000 --> 00:13:01.000]  第三就是煩惱
[00:13:01.000 --> 00:13:04.000]  煩惱就是我們要學習平靜的去接受
[00:13:04.000 --> 00:13:06.000]  煩惱就是我們要學習平靜的去接受
[00:13:06.000 --> 00:13:09.000]  坦然的去面對那些帶來煩惱的事物
[00:13:09.000 --> 00:13:12.000]  坦然的去面對那些帶來煩惱的事物
[00:13:12.000 --> 00:13:14.000]  壓力是怎樣的
[00:13:14.000 --> 00:13:15.000]  壓力是怎樣的
[00:13:15.000 --> 00:13:18.000]  叫人不要不停的賺錢
[00:13:18.000 --> 00:13:20.000]  叫人不要不停的賺錢
[00:13:20.000 --> 00:13:23.000]  有些人是爲了家人的福祉
[00:13:23.000 --> 00:13:24.000]  有些人是爲了家人的福祉
[00:13:24.000 --> 00:13:26.000]  就拼命的賺錢
[00:13:26.000 --> 00:13:27.000]  就拼命的賺錢
[00:13:27.000 --> 00:13:28.000]  有些人是爲了家人的福祉
[00:13:28.000 --> 00:13:29.000]  而拼命的賺錢
[00:13:29.000 --> 00:13:30.000]  而拼命的賺錢
[00:13:30.000 --> 00:13:31.000]  但是你都老了
[00:13:31.000 --> 00:13:34.000]  應該留點時間自己享受
[00:13:34.000 --> 00:13:35.000]  但是你已經老了
[00:13:35.000 --> 00:13:37.000]  應該留點時間給自己享受
[00:13:37.000 --> 00:13:41.000]  將那些困難交給下一代處理
[00:13:41.000 --> 00:13:43.000]  把這些困難交給下一代處理
[00:13:43.000 --> 00:13:47.000]  另外要丟掉那些自卑
[00:13:47.000 --> 00:13:50.000]  另外要丟掉那些自卑
[00:13:50.000 --> 00:13:51.000]  因爲很多時候
[00:13:51.000 --> 00:13:54.000]  我昨天才和琪琪討論
[00:13:54.000 --> 00:13:56.000]  昨天我才和琪琪討論過
[00:13:56.000 --> 00:13:58.000]  人老不要緊
[00:13:58.000 --> 00:14:00.000]  人老不要緊
[00:14:00.000 --> 00:14:02.000]  不要說自己沒用
[00:14:02.000 --> 00:14:04.000]  不要說自己沒用
[00:14:04.000 --> 00:14:06.000]  不要整天說自己沒用
[00:14:06.000 --> 00:14:08.000]  不要整天說自己沒用
[00:14:08.000 --> 00:14:09.000]  那不是很好
[00:14:09.000 --> 00:14:10.000]  那不是很好
[00:14:10.000 --> 00:14:12.000]  我們換一換想法
[00:14:12.000 --> 00:14:13.000]  我們換一換想法
[00:14:13.000 --> 00:14:16.000]  要尋找適合自己的位置
[00:14:16.000 --> 00:14:18.000]  要尋找適合自己的位置
[00:14:18.000 --> 00:14:20.000]  凸顯自己的價值
[00:14:20.000 --> 00:14:22.000]  凸顯出自己的價值
[00:14:22.000 --> 00:14:24.000]  這個就是我現在要面對的問題
[00:14:24.000 --> 00:14:26.000]  這個就是我現在要面對的問題
[00:14:26.000 --> 00:14:29.000]  最後就說你不要猶豫
[00:14:29.000 --> 00:14:31.000]  最後你不要猶豫
[00:14:31.000 --> 00:14:33.000]  趁着現在好好享受人生
[00:14:33.000 --> 00:14:35.000]  趁着現在好好享受人生
[00:14:35.000 --> 00:14:37.000]  遊山換水
[00:14:37.000 --> 00:14:41.000]  拓展你生命的寬度
[00:14:41.000 --> 00:14:42.000]  拓展你生命的寬度
[00:14:42.000 --> 00:14:45.000]  這些文章相信是來自一些
[00:14:45.000 --> 00:14:51.000]  人的經驗的累積而成的人生智慧
[00:14:51.000 --> 00:14:53.000]  我相信這個文章是來自一些人的
[00:14:53.000 --> 00:14:56.000]  人生的經驗累積而成的人生智慧
[00:14:56.000 --> 00:15:02.000]  但是人如果要面對各樣的憂慮煩惱的話
[00:15:02.000 --> 00:15:04.000]  要算人要面對各樣的憂慮
[00:15:04.000 --> 00:15:06.000]  各樣的煩惱的話
[00:15:06.000 --> 00:15:08.000]  怎樣去面對呢
[00:15:08.000 --> 00:15:13.000]  可以參考以下很重要的聖經的教導
[00:15:13.000 --> 00:15:16.000]  可以參考以下很重要的聖經的教導
[00:15:16.000 --> 00:15:17.000]  我們再看第六節
[00:15:17.000 --> 00:15:18.000]  我們再看第六節
[00:15:18.000 --> 00:15:20.000]  應當義無掛累
[00:15:20.000 --> 00:15:23.000]  只要凡事接着禱告祈求和感謝
[00:15:23.000 --> 00:15:25.000]  將你們所要的告訴神
[00:15:25.000 --> 00:15:30.000]  一個跟隨基督的人應該學習
[00:15:30.000 --> 00:15:33.000]  將牽掛和憂慮放下
[00:15:33.000 --> 00:15:35.000]  一個跟隨基督的人應該學習
[00:15:35.000 --> 00:15:39.000]  把他的牽掛和憂慮放下
[00:15:39.000 --> 00:15:42.000]  凡事直着禱告祈求和感謝
[00:15:42.000 --> 00:15:44.000]  凡事直着禱告祈求和感謝
[00:15:44.000 --> 00:15:47.000]  將你們所要的告訴神
[00:15:47.000 --> 00:15:49.000]  把你們所要的告訴神
[00:15:49.000 --> 00:15:51.000]  另外一個方法很簡單就是祈禱
[00:15:51.000 --> 00:15:53.000]  最簡單的方法就是禱告
[00:15:53.000 --> 00:15:56.000]  最重要的就是將我們所要的告訴神
[00:15:56.000 --> 00:15:59.000]  最重要的就是把我們所要的告訴神
[00:15:59.000 --> 00:16:04.000]  我們祈禱的時候往往只是向神祈求神的幫助
[00:16:04.000 --> 00:16:07.000]  我們很多時候祈求神的幫助
[00:16:07.000 --> 00:16:09.000]  祈求神解決我們眼前的困難
[00:16:09.000 --> 00:16:12.000]  祈求神解決我們眼前的困難
[00:16:12.000 --> 00:16:14.000]  我們很少感謝神
[00:16:14.000 --> 00:16:15.000]  我們很少感謝神
[00:16:15.000 --> 00:16:19.000]  尤其是當我們爲了一些事情期待了很久
[00:16:19.000 --> 00:16:21.000]  尤其是當我們爲了一些事情期待了很久
[00:16:21.000 --> 00:16:22.000]  我們禱告了很久
[00:16:22.000 --> 00:16:24.000]  我們得不到應允
[00:16:24.000 --> 00:16:26.000]  但是沒有得到應允
[00:16:26.000 --> 00:16:30.000]  我們認爲神不願意幫助自己去解決困難
[00:16:30.000 --> 00:16:34.000]  我們就會想神不願意幫助我們自己去解決這個問題
[00:16:34.000 --> 00:16:36.000]  就難免心裏感到灰心
[00:16:36.000 --> 00:16:38.000]  我們有時候就會感到灰心
[00:16:38.000 --> 00:16:41.000]  甚至有些人的靈敏因此變得非常軟弱
[00:16:41.000 --> 00:16:44.000]  甚至有些人的靈敏因此變得非常軟弱
[00:16:44.000 --> 00:16:48.000]  於是疏於祈禱以至放棄祈禱
[00:16:48.000 --> 00:16:52.000]  有時候他們就很少去禱告也放棄禱告
[00:16:52.000 --> 00:16:57.000]  這樣的話心裏的憂慮就會越來越多
[00:16:57.000 --> 00:17:01.000]  人裏面的憂慮就會變成越來越多
[00:17:01.000 --> 00:17:03.000]  根本不懂得向神感恩祈禱
[00:17:03.000 --> 00:17:07.000]  根本不懂得向神感恩禱告
[00:17:07.000 --> 00:17:09.000]  其實我們要提醒自己
[00:17:09.000 --> 00:17:13.000]  是神用無條件的愛去救了我們
[00:17:13.000 --> 00:17:14.000]  其實我們要提醒我們自己
[00:17:14.000 --> 00:17:17.000]  神是用無條件的愛去救了我們
[00:17:17.000 --> 00:17:20.000]  使我們得到寶貴的生命
[00:17:20.000 --> 00:17:21.000]  讓我們得到寶貴的生命
[00:17:21.000 --> 00:17:25.000]  既然祂是真神
[00:17:25.000 --> 00:17:28.000]  難道祂不能叫萬事互相效力
[00:17:28.000 --> 00:17:30.000]  叫愛祂的人得益處嗎
[00:17:30.000 --> 00:17:32.000]  難道祂不能叫萬事互相效力
[00:17:32.000 --> 00:17:34.000]  叫愛祂的人得益處嗎
[00:17:34.000 --> 00:17:39.000]  所以我們應當心存感激
[00:17:39.000 --> 00:17:43.000]  是爲自己和他人祈禱的時候
[00:17:43.000 --> 00:17:44.000]  要感謝神的恩典
[00:17:44.000 --> 00:17:45.000]  是爲自己和他人祈禱的時候
[00:17:45.000 --> 00:17:47.000]  要爲自己和他人祈禱的時候
[00:17:47.000 --> 00:17:49.000]  要感謝祂的恩典
[00:17:49.000 --> 00:17:54.000]  也要把自己想要的告訴神
[00:17:54.000 --> 00:17:59.000]  記住我們只需要講出我們所要的就夠了
[00:17:59.000 --> 00:18:02.000]  記住我們只需要講出我們所要的就夠了
[00:18:02.000 --> 00:18:05.000]  祈禱是一種親近神的過程
[00:18:05.000 --> 00:18:07.000]  祈禱是一種親近神的過程
[00:18:07.000 --> 00:18:12.000]  我們祈禱的時候要專心
[00:18:12.000 --> 00:18:16.000]  首先要將心裏面的牽掛和憂慮放下
[00:18:16.000 --> 00:18:21.000]  首先要將心裏面的牽掛和憂慮放下
[00:18:21.000 --> 00:18:25.000]  在將心裏面各樣的雜念清除了之後
[00:18:25.000 --> 00:18:28.000]  在將心裏面各樣的雜念清除了之後
[00:18:28.000 --> 00:18:32.000]  我們認同主的靈是臨在我們身上
