
[00:00:00.000 --> 00:00:01.480]  哈嘍 第一節目好
[00:02:59.200 --> 00:03:00.560]  聖經裡面的福
[00:03:00.560 --> 00:03:02.320]  就不只是我拿到什麼好處
[00:03:02.320 --> 00:03:04.760]  我2023年好過一些
[00:03:04.760 --> 00:03:05.920]  有些福
[00:03:05.920 --> 00:03:09.680]  其實看看你生命的內涵是什麼
[00:03:09.680 --> 00:03:11.240]  你是屬於哪種人
[00:03:11.240 --> 00:03:12.520]  是不是有這種福份呢?
[00:03:12.520 --> 00:03:13.560]  這個才重要
[00:03:13.560 --> 00:03:14.760]  而我們的福份
[00:03:14.760 --> 00:03:17.000]  是來自我們的神
[00:03:17.000 --> 00:03:18.000]  至福的神
[00:03:18.000 --> 00:03:19.800]  這個是更加強調的
[00:03:19.800 --> 00:03:23.600]  所以今天盼望我們一起看這篇詩篇
[00:03:23.600 --> 00:03:27.160]  112篇很有意思的詩篇
[00:03:27.160 --> 00:03:28.560]  跟大家一起學習一下
[00:03:28.560 --> 00:03:31.360]  這篇詩篇是很清楚的
[00:03:31.360 --> 00:03:32.720]  一個概念
[00:03:32.720 --> 00:03:34.760]  哪種人才是蒙福的呢?
[00:03:34.760 --> 00:03:37.600]  大家如果看看那些字就知道
[00:03:37.600 --> 00:03:40.680]  第一節就已經找到了
[00:03:40.680 --> 00:03:42.680]  驚威耀華的人就有福了
[00:03:42.680 --> 00:03:45.600]  我們今天就朝這個方向看看
[00:03:45.600 --> 00:03:47.000]  怎樣敬畏神呢?
[00:03:47.000 --> 00:03:48.440]  有什麼內涵呢?
[00:03:48.440 --> 00:03:50.400]  以及敬畏神的人
[00:03:50.400 --> 00:03:52.360]  有什麼福份呢?
[00:03:52.360 --> 00:03:55.320]  你會發覺是讓我們去學習
[00:03:55.320 --> 00:03:59.920]  或者我說說這篇詩篇112篇的一些特色
[00:03:59.920 --> 00:04:02.000]  我們如果再看回之前
[00:04:02.000 --> 00:04:05.600]  詩篇112篇就很類似的
[00:04:05.600 --> 00:04:07.560]  都是十節的經文
[00:04:07.560 --> 00:04:09.160]  不少的聖經學者就說
[00:04:09.160 --> 00:04:12.640]  這兩篇的詩篇是彼此互相關聯的
[00:04:12.640 --> 00:04:14.600]  兩首詩歌都是一起
[00:04:14.600 --> 00:04:17.080]  一開始就是「Hallelujah」開始的
[00:04:17.080 --> 00:04:21.640]  然後詩篇112篇就是強調神的作為
[00:04:21.640 --> 00:04:24.440]  神是一個奇妙的神
[00:04:24.440 --> 00:04:26.760]  給我們很多的福份
[00:04:26.760 --> 00:04:28.760]  然後詩篇112篇
[00:04:28.760 --> 00:04:30.960]  我們今天一起看的這些經文
[00:04:30.960 --> 00:04:33.840]  是強調受惠者
[00:04:33.840 --> 00:04:35.080]  哪些是受惠者?
[00:04:35.080 --> 00:04:35.960]  敬畏神的人
[00:04:35.960 --> 00:04:37.440]  以及有什麼福份
[00:04:37.440 --> 00:04:38.600]  強調在這裡
[00:04:38.600 --> 00:04:42.200]  還有一個大家想留意一下
[00:04:42.200 --> 00:04:43.840]  就是這裡十節的經文
[00:04:43.840 --> 00:04:47.720]  兩篇的詩篇同樣十節的經文
[00:04:47.720 --> 00:04:50.520]  在我們和修或者和合本裡面
[00:04:50.520 --> 00:04:52.840]  但是同樣都是十節的
[00:04:52.840 --> 00:04:54.560]  同樣都有一個特色
[00:04:54.560 --> 00:04:58.520]  它是非常優美的一篇詩篇
[00:04:58.520 --> 00:05:01.240]  每一句字頭的起頭
[00:05:01.240 --> 00:05:04.040]  是希伯來文的一個字母的開始
[00:05:04.040 --> 00:05:09.240]  就是等於由英文字母ABCDE
[00:05:09.240 --> 00:05:10.640]  它一路排下來
[00:05:10.640 --> 00:05:11.520]  第一個Aleph
[00:05:11.520 --> 00:05:12.160]  第二個Bay
[00:05:12.160 --> 00:05:14.440]  一路數著數著最後一個Tab
[00:05:14.440 --> 00:05:15.280]  這樣去完
[00:05:15.280 --> 00:05:19.320]  希伯來文這個字母
[00:05:19.320 --> 00:05:21.920]  基本上它們有兩個分別
[00:05:21.920 --> 00:05:23.560]  第一個是短一點的
[00:05:23.560 --> 00:05:25.720]  最基本有22個字母
[00:05:25.720 --> 00:05:27.760]  有些長一點的就多兩個
[00:05:27.760 --> 00:05:29.640]  原因就是輕重音
[00:05:29.640 --> 00:05:31.160]  就24個
[00:05:31.160 --> 00:05:34.080]  如果我們看這裡只有十節
[00:05:34.080 --> 00:05:38.720]  那怎麼何來22個字母加進去?
[00:05:38.720 --> 00:05:41.560]  當然這些字母的安排
[00:05:41.560 --> 00:05:43.920]  是為了容易去記仲
[00:05:43.920 --> 00:05:45.040]  容易去記得
[00:05:45.040 --> 00:05:49.240]  所以是很有文學的一個色彩
[00:05:49.240 --> 00:05:54.560]  我們每一節其實都有上下兩句
[00:05:54.560 --> 00:05:56.080]  可以這樣分開的
[00:05:56.080 --> 00:05:59.040]  所以如果我們從一至八節
[00:05:59.040 --> 00:06:01.360]  每一節在原文裡面
[00:06:01.360 --> 00:06:04.680]  我們都看到其實是兩節可以這樣看的
[00:06:04.680 --> 00:06:08.120]  如果八節有兩節
[00:06:08.120 --> 00:06:12.520]  每節有一個希伯來文的字母
[00:06:12.520 --> 00:06:15.400]  就有八二一十六
[00:06:15.400 --> 00:06:17.400]  十六個字母已經出來了
[00:06:17.400 --> 00:06:20.640]  然後最後第九節到第十節
[00:06:20.640 --> 00:06:21.760]  就有三節的
[00:06:21.760 --> 00:06:24.040]  如果你留意有三個分句的
[00:06:24.040 --> 00:06:25.400]  每一句都有一個字母
[00:06:25.400 --> 00:06:30.640]  加起來就有22句在希伯來文裡面
[00:06:30.640 --> 00:06:32.120]  非常幽妙的詩篇
[00:06:32.120 --> 00:06:33.440]  講了這些的背景
[00:06:33.440 --> 00:06:35.800]  讓我們更加去看到
[00:06:35.800 --> 00:06:40.160]  詩篇是一個很精雕細琢的一段文字
[00:06:40.160 --> 00:06:44.200]  或者我們先從一至第四節講一下
[00:06:44.200 --> 00:06:47.600]  敬畏神的人就有福
[00:06:47.600 --> 00:06:50.120]  但是我們看到一開始的時候
[00:06:50.120 --> 00:06:51.240]  以什麼開始呢?
[00:06:51.240 --> 00:06:53.160]  就是「哈利路亞」開始的
[00:06:53.160 --> 00:06:54.760]  這個給我們很大的提醒
[00:06:54.760 --> 00:06:56.680]  就是說整段的經文
[00:06:56.680 --> 00:06:58.680]  是重點在這一項
[00:06:58.680 --> 00:06:59.960]  就是你有很多福
[00:06:59.960 --> 00:07:03.400]  但是重中之重
[00:07:03.400 --> 00:07:08.000]  最重的就是其實要讚美神
[00:07:08.000 --> 00:07:11.480]  「哈利路亞」大家都知道是讚美神
[00:07:11.480 --> 00:07:15.000]  「哈利」就是讚美
[00:07:15.000 --> 00:07:16.920]  「哈利路」就是我們
[00:07:16.920 --> 00:07:19.200]  有個名詞這樣
[00:07:19.200 --> 00:07:23.480]  「哈利路亞」就是耶和華的簡寫
[00:07:23.480 --> 00:07:24.840]  就是讚美神
[00:07:24.840 --> 00:07:26.400]  所以我們發覺
[00:07:26.400 --> 00:07:29.280]  如果我們要去看看我們是不是蒙福的人
[00:07:29.280 --> 00:07:30.920]  其實不是看看你是誰
[00:07:30.920 --> 00:07:32.520]  看看神是誰
[00:07:32.520 --> 00:07:36.680]  我們的重點是焦點在神那裡
[00:07:36.680 --> 00:07:40.560]  很可惜我們一般看到有什麼福分
[00:07:40.560 --> 00:07:42.600]  就集中在自己身上
[00:07:42.600 --> 00:07:44.840]  2023年會不會給我們
[00:07:44.840 --> 00:07:46.880]  有些好的日子過
[00:07:46.880 --> 00:07:49.520]  或者有些什麼好土好看自己
[00:07:49.520 --> 00:07:51.440]  但是聖經裡面剛剛相反
[00:07:51.440 --> 00:07:52.600]  教證我們
[00:07:52.600 --> 00:07:54.000]  這一個命令詞
[00:07:54.000 --> 00:07:55.960]  你要讚美耶和華
[00:07:55.960 --> 00:07:57.160]  「哈利路亞」
[00:07:57.160 --> 00:08:01.040]  所以盼望新的一年我們一起學習
[00:08:01.040 --> 00:08:05.080]  你是不是一個蒙福的人呢
[00:08:05.080 --> 00:08:06.400]  首先我們看看這一段
[00:08:06.400 --> 00:08:09.400]  更加你會不會是一個以神為中心
[00:08:09.400 --> 00:08:11.600]  你會經常讚美神一個人
[00:08:11.600 --> 00:08:14.400]  這是一個非常好的學習
[00:08:14.400 --> 00:08:16.000]  或者我們看看
[00:08:16.000 --> 00:08:17.200]  這裡說到
[00:08:17.200 --> 00:08:18.840]  它首先第一節說
[00:08:18.840 --> 00:08:20.880]  是敬畏耶和華
[00:08:20.880 --> 00:08:24.240]  「甚喜愛他命令的人,者人有福了」
[00:08:24.240 --> 00:08:26.640]  就是敬畏神的人
[00:08:26.640 --> 00:08:29.480]  這裡我們知道敬畏神的表達
[00:08:29.480 --> 00:08:31.600]  表現就是很喜歡祂的話
[00:08:31.600 --> 00:08:32.600]  不只是喜歡
[00:08:32.600 --> 00:08:35.040]  當然意思是實行出來
[00:08:35.040 --> 00:08:37.600]  這裡特別留意一個字詞
[00:08:37.600 --> 00:08:40.200]  「喜愛」這個字已經是很強的字
[00:08:40.200 --> 00:08:42.320]  但是這裡說「甚」
[00:08:42.320 --> 00:08:43.520]  加多了一個字
[00:08:43.520 --> 00:08:46.600]  就是說你是一種愛的關係
[00:08:46.600 --> 00:08:49.040]  我們跟神是喜愛祂
[00:08:49.040 --> 00:08:50.240]  敬畏祂
[00:08:50.240 --> 00:08:51.640]  敬畏就不是很害怕
[00:08:51.640 --> 00:08:53.480]  而是一種很尊敬
[00:08:53.480 --> 00:08:54.680]  很純敬
[00:08:54.680 --> 00:08:57.040]  以至於我們有愛的關係
[00:08:57.040 --> 00:08:58.600]  我們很喜歡祂的命令
[00:08:58.600 --> 00:09:01.440]  這個就是那個意思
[00:09:01.440 --> 00:09:05.280]  我不知道大家喜歡聽哪個人說話
[00:09:05.280 --> 00:09:08.520]  有些可能是先生喜歡聽老婆說話
[00:09:08.520 --> 00:09:10.400]  或者相反
[00:09:10.400 --> 00:09:12.720]  太太喜歡先生說話
[00:09:12.720 --> 00:09:15.920]  但是如果說神是創造天地萬物的時候
[00:09:15.920 --> 00:09:17.360]  如果聖經說
[00:09:17.360 --> 00:09:19.080]  祂的話語就是真理的時候
[00:09:19.080 --> 00:09:20.920]  是成為我們路上的光
[00:09:20.920 --> 00:09:22.400]  腳前的燈
[00:09:22.400 --> 00:09:24.520]  能夠帶給我們一個指引
[00:09:24.520 --> 00:09:26.240]  人生的方向和目標
[00:09:26.240 --> 00:09:27.600]  這個非常之重要
[00:09:27.600 --> 00:09:31.160]  如果我們有了這個正確的焦點
[00:09:31.160 --> 00:09:33.360]  這個生命才是無福的
[00:09:33.360 --> 00:09:35.760]  我相信大家在我們在座每一位
[00:09:35.760 --> 00:09:36.800]  包括我
[00:09:36.800 --> 00:09:39.160]  今天都是一個快測專家
[00:09:39.160 --> 00:09:41.920]  你同不同意呢?
[00:09:41.920 --> 00:09:45.000]  從你開始很陌生地去瞄一下
[00:09:45.000 --> 00:09:46.600]  你就發覺你是專家
[00:09:46.600 --> 00:09:47.880]  一開始我就不知道
[00:09:47.880 --> 00:09:48.680]  聽到的指令
[00:09:48.680 --> 00:09:49.320]  對得差不多
[00:09:49.320 --> 00:09:50.520]  如果說一停了
[00:09:50.520 --> 00:09:51.680]  有東西頂住了
[00:09:51.680 --> 00:09:53.000]  你就停在那裡
[00:09:53.000 --> 00:09:54.320]  後來我整了一下
[00:09:54.320 --> 00:09:55.840]  越縮越入
[00:09:55.840 --> 00:09:58.120]  去到那些棒
[00:09:58.120 --> 00:10:00.480]  差不多最尾那裡
[00:10:00.480 --> 00:10:02.560]  我就覺得我是專家
[00:10:02.560 --> 00:10:03.440]  怎麼知道
[00:10:03.440 --> 00:10:05.160]  是否需要這麼入呢?
[00:10:05.160 --> 00:10:06.320]  後來就說
[00:10:06.320 --> 00:10:08.520]  大概一吋就夠了
[00:10:08.520 --> 00:10:09.760]  我又傻了
[00:10:09.760 --> 00:10:11.280]  開始又叻一點
[00:10:11.280 --> 00:10:13.120]  到你看好棒的時候
[00:10:13.120 --> 00:10:15.080]  我不知道大家是否一個專家
[00:10:15.080 --> 00:10:16.640]  我本來以為自己是專家
[00:10:16.640 --> 00:10:18.360]  但是後來都不是專家了
[00:10:18.360 --> 00:10:20.880]  因為我太太和女兒都染了疫
[00:10:20.880 --> 00:10:23.600]  太太就有時說很淺
[00:10:23.600 --> 00:10:25.880]  是否沒有了呢?
[00:10:25.880 --> 00:10:28.080]  我說還有
[00:10:28.080 --> 00:10:29.280]  等多一天
[00:10:29.280 --> 00:10:30.600]  又等多一天
[00:10:30.600 --> 00:10:31.760]  太太就跟我說
[00:10:31.760 --> 00:10:34.360]  你太太全白了
[00:10:34.360 --> 00:10:37.840]  我就真的無法檢驗
[00:10:37.840 --> 00:10:40.080]  原來當你要認清
[00:10:40.080 --> 00:10:42.040]  一間和兩間
[00:10:42.040 --> 00:10:42.960]  原來很艱難
[00:10:42.960 --> 00:10:44.440]  因為當我看的時候
[00:10:44.440 --> 00:10:45.960]  是不是自己看錯了呢?
[00:10:45.960 --> 00:10:47.080]  好像有點淺
[00:10:47.080 --> 00:10:48.440]  有一點幻覺
[00:10:48.440 --> 00:10:50.080]  於是我怎樣做呢?
[00:10:50.080 --> 00:10:51.720]  我就打著燈
[00:10:51.720 --> 00:10:53.880]  照一下她
[00:10:53.880 --> 00:10:55.000]  看完之後
[00:10:55.000 --> 00:10:56.520]  是不是自己幻覺呢?
[00:10:56.520 --> 00:10:58.920]  好 又看看沒有這麼高光線的情況
[00:10:58.920 --> 00:10:59.600]  看看陰一點
[00:10:59.600 --> 00:11:00.520]  看得到嗎?
[00:11:00.520 --> 00:11:01.720]  唉
[00:11:01.720 --> 00:11:03.680]  哇 我真的不懂得睡
[00:11:03.680 --> 00:11:04.600]  其實
[00:11:04.600 --> 00:11:06.120]  緊張我的頭
[00:11:06.120 --> 00:11:08.000]  其實以前看很簡單
[00:11:08.000 --> 00:11:10.480]  就是放在一張桌子上
[00:11:10.480 --> 00:11:12.160]  越看越複雜
[00:11:12.160 --> 00:11:13.040]  我想問大家
[00:11:13.040 --> 00:11:14.080]  有什麼問題?
[00:11:14.080 --> 00:11:15.880]  你覺得那包的測試
[00:11:15.880 --> 00:11:17.480]  快測測試包
[00:11:17.480 --> 00:11:20.680]  最重要是什麼?
[00:11:20.680 --> 00:11:21.480]  我想問大家
[00:11:21.480 --> 00:11:23.480]  你覺得呢?
[00:11:23.480 --> 00:11:27.080]  最重要是什麼?
[00:11:27.080 --> 00:11:28.120]  千萬不要告訴我
[00:11:28.120 --> 00:11:28.840]  每一樣都重要
[00:11:28.840 --> 00:11:32.520]  我都知道的
[00:11:32.520 --> 00:11:35.080]  你覺得呢?
[00:11:35.080 --> 00:11:38.440]  有沒有人可以…
[00:11:38.440 --> 00:11:42.120]  你覺得是什麼最重要?
[00:11:42.120 --> 00:11:44.040]  那些藥水很重要
[00:11:44.040 --> 00:11:45.680]  我自己覺得
[00:11:45.680 --> 00:11:47.880]  最重要是說明書
[00:11:47.880 --> 00:11:49.400]  你不懂得說明書的時候
[00:11:49.400 --> 00:11:52.960]  你把那些藥水放進去
[00:11:52.960 --> 00:11:53.960]  有人說
[00:11:53.960 --> 00:11:57.240]  15分鐘 20分鐘之後就沒有效
[00:11:57.240 --> 00:11:59.080]  有些人就告訴我
[00:11:59.080 --> 00:11:59.920]  等久一點
[00:11:59.920 --> 00:12:01.000]  出了兩條線
[00:12:01.000 --> 00:12:03.440]  那算什麼數呢?
[00:12:03.440 --> 00:12:04.480]  那你說算什麼數呢?
[00:12:04.480 --> 00:12:07.440]  你根據那個指令
[00:12:07.440 --> 00:12:09.160]  我都是根據指令
[00:12:09.160 --> 00:12:11.000]  所以聖經就是這樣
[00:12:11.000 --> 00:12:13.800]  能夠在我們無論什麼情況
[00:12:13.800 --> 00:12:15.520]  給我們人生的路向
[00:12:15.520 --> 00:12:16.960]  告訴你
[00:12:16.960 --> 00:12:18.040]  什麼是為之正
[00:12:18.040 --> 00:12:19.400]  什麼是為之負
[00:12:19.400 --> 00:12:21.280]  什麼是負
[00:12:21.280 --> 00:12:22.040]  什麼是正
[00:12:22.040 --> 00:12:22.800]  在神的眼中
[00:12:22.800 --> 00:12:23.200]  什麼是正
[00:12:23.200 --> 00:12:24.320]  什麼是負
[00:12:24.320 --> 00:12:26.840]  所以這是一個真正的福
[00:12:26.840 --> 00:12:28.440]  好了 我們看看
[00:12:28.440 --> 00:12:29.120]  喜愛這個福
[00:12:29.120 --> 00:12:30.880]  那有什麼福氣呢?
[00:12:30.880 --> 00:12:32.120]  這裡就說
[00:12:32.120 --> 00:12:35.680]  他的後裔在世必強盛
[00:12:35.680 --> 00:12:37.880]  正直人的後代必蒙福
[00:12:37.880 --> 00:12:39.240]  這個非常之重要
[00:12:39.240 --> 00:12:40.480]  這裡不是說
[00:12:40.480 --> 00:12:42.840]  你又有子女
[00:12:42.840 --> 00:12:45.280]  接著你也是福的
[00:12:45.280 --> 00:12:45.920]  不是這個意思
[00:12:45.920 --> 00:12:47.280]  我們看到聖經裡面
[00:12:47.280 --> 00:12:50.080]  很多人說他的子女未必真的蒙福
[00:12:50.080 --> 00:12:51.680]  是在神的恩典裡面
[00:12:51.680 --> 00:12:52.640]  但最重要的
[00:12:52.640 --> 00:12:54.080]  就是做父母的
[00:12:54.080 --> 00:12:55.840]  能夠將這個敬畏的心
[00:12:55.840 --> 00:12:57.520]  傳給下一代
[00:12:57.520 --> 00:12:59.600]  依照他有一個敬畏神的人
[00:12:59.600 --> 00:13:02.720]  也都將這個福分是這樣傳
[00:13:02.720 --> 00:13:04.240]  不只是物資
[00:13:04.240 --> 00:13:05.560]  你想想如果
[00:13:05.560 --> 00:13:08.320]  一些父母如果將一些
[00:13:08.320 --> 00:13:10.640]  給小孩子就是物資
[00:13:10.640 --> 00:13:12.440]  然後接著公諸教學
[00:13:12.440 --> 00:13:13.680]  這個是好的
[00:13:13.680 --> 00:13:14.520]  但是
[00:13:14.520 --> 00:13:17.240]  如果一個人沒有了一個正確的價值觀
[00:13:17.240 --> 00:13:19.640]  可能他人生越走越歪
[00:13:19.640 --> 00:13:21.200]  所以這裡說真正的福是什麼?
[00:13:21.200 --> 00:13:23.080]  如果你有一個敬畏神的心
[00:13:23.080 --> 00:13:24.920]  你這個心智
[00:13:24.920 --> 00:13:26.840]  兒女看得到
[00:13:26.840 --> 00:13:28.080]  當然你可以說
[00:13:28.080 --> 00:13:29.800]  但是那些都不是最重要
[00:13:29.800 --> 00:13:31.320]  是你的為人
[00:13:31.320 --> 00:13:32.120]  整個人的生命
[00:13:32.120 --> 00:13:34.280]  你喜愛爺華的律法的時候
[00:13:34.280 --> 00:13:35.200]  你奏爺思想
[00:13:35.200 --> 00:13:36.640]  這個人就有福了
[00:13:36.640 --> 00:13:39.560]  這個福分是連到下一代的
[00:13:39.560 --> 00:13:42.280]  如果兒女一直跟著父母
[00:13:42.280 --> 00:13:43.680]  這個就真的是一個福
[00:13:43.680 --> 00:13:45.200]  它承傳下去
[00:13:45.200 --> 00:13:46.760]  然後我們看看
[00:13:46.760 --> 00:13:48.600]  這些兒女呢
[00:13:48.600 --> 00:13:50.600]  就真正是蒙福
[00:13:50.600 --> 00:13:51.880]  所以
[00:13:51.880 --> 00:13:52.840]  第一個祝福
[00:13:52.840 --> 00:13:55.120]  就是我們家人周圍的人
[00:13:55.120 --> 00:13:57.440]  不一定是講兒女
[00:13:57.440 --> 00:13:58.440]  長者、父母
[00:13:58.440 --> 00:13:59.840]  甚至乎我們的親人
[00:13:59.840 --> 00:14:01.160]  我們的親戚
[00:14:01.160 --> 00:14:03.000]  譬如等一會兒是完了
[00:14:03.000 --> 00:14:04.240]  我們這個崇拜
[00:14:04.240 --> 00:14:05.280]  我不知道有多少位
[00:14:05.280 --> 00:14:07.960]  你會有些團拜也好
[00:14:07.960 --> 00:14:10.680]  或者這些親人的聚會也好
[00:14:10.680 --> 00:14:11.560]  記住
[00:14:11.560 --> 00:14:13.280]  什麼是福呢?
[00:14:13.280 --> 00:14:15.480]  我們吃的那些糕點是福的
[00:14:15.480 --> 00:14:19.680]  但是你將這一個屬靈的福分
[00:14:19.680 --> 00:14:21.360]  你去分享
[00:14:21.360 --> 00:14:23.960]  這個才是最大的福分
[00:14:23.960 --> 00:14:26.320]  那麼盼望大家把握機會
[00:14:26.320 --> 00:14:28.280]  好,然後接著這個第一個福
[00:14:28.280 --> 00:14:29.880]  是臨到你的家人的
[00:14:29.880 --> 00:14:32.760]  第二個福就是你生活裡面
[00:14:32.760 --> 00:14:34.960]  神都會有一個照顧
[00:14:34.960 --> 00:14:35.600]  這裡說
[00:14:35.600 --> 00:14:37.880]  他的家中有金銀財寶
[00:14:37.880 --> 00:14:41.560]  他的義行傳到永遠
[00:14:41.560 --> 00:14:42.920]  我們留意是
[00:14:42.920 --> 00:14:44.320]  如果一個人
[00:14:44.320 --> 00:14:46.840]  他不是說只給你很多財富
[00:14:46.840 --> 00:14:48.440]  他還有說到
[00:14:48.440 --> 00:14:51.560]  剛才上文說的敬畏而和華的人
[00:14:51.560 --> 00:14:55.120]  這裡就說到他的義行傳到永遠
[00:14:55.120 --> 00:14:56.520]  他這個品格
[00:14:56.520 --> 00:14:58.720]  隨著金隨神的話
[00:14:58.720 --> 00:15:01.840]  他會懂得怎樣去持家
[00:15:01.840 --> 00:15:05.160]  他會懂得按神的公義去謀生
[00:15:05.160 --> 00:15:09.760]  他不會走去做些稀稀雜雜
[00:15:09.760 --> 00:15:15.280]  安靜到找他應該要得的一個報酬
[00:15:15.280 --> 00:15:19.080]  然後他也會去努力的工作
[00:15:19.080 --> 00:15:21.560]  聖經經常提醒信徒
[00:15:21.560 --> 00:15:23.320]  在伊弗所書叫
[00:15:23.320 --> 00:15:25.800]  從前偷竊的不要再偷了
[00:15:25.800 --> 00:15:28.480]  就努力親手做正經的事
[00:15:28.480 --> 00:15:31.160]  有餘的時候分給有需要的人
[00:15:31.160 --> 00:15:34.120]  這才是信徒生命的表徵
[00:15:34.120 --> 00:15:36.600]  他有正義有公義
[00:15:36.600 --> 00:15:37.920]  有些人就會說
[00:15:37.920 --> 00:15:41.680]  在這個社會裡面不出一些招數是不可以的
[00:15:41.680 --> 00:15:46.960]  有人說「忠忠直直」就會怎樣?
[00:15:46.960 --> 00:15:48.840]  「忠心剋食」
[00:15:48.840 --> 00:15:51.720]  你信不信這件事?
[00:15:51.720 --> 00:15:52.800]  一定不信
[00:15:52.800 --> 00:15:54.640]  表面上可能會挺對的
[00:15:54.640 --> 00:15:56.680]  因為一時之間你可能騙到別人
[00:15:56.680 --> 00:15:58.600]  但是長遠來講
[00:15:58.600 --> 00:15:59.960]  或者就你的經驗
[00:15:59.960 --> 00:16:01.720]  如果你找一些商人
