
[00:00:00.000 --> 00:00:01.440]  開始的時候大家一起祈禱
[00:01:53.000 --> 00:01:56.000]  在黑暗的地方放下光明
[00:01:56.000 --> 00:02:01.000]  在不義的地方能夠建立公正公義
[00:02:01.000 --> 00:02:05.000]  有些時候可能是一些的惡勢力
[00:02:05.000 --> 00:02:07.000]  來攻擊我們
[00:02:07.000 --> 00:02:09.000]  去搖動我們的信心
[00:02:09.000 --> 00:02:11.000]  希望我們離開上帝
[00:02:11.000 --> 00:02:14.000]  但是無論是被動還是主動
[00:02:14.000 --> 00:02:16.000]  我們很清楚知道
[00:02:16.000 --> 00:02:20.000]  這些屬靈的爭戰是屬於神的爭戰
[00:02:20.000 --> 00:02:23.000]  是神自己的爭戰
[00:02:23.000 --> 00:02:25.000]  所以今天我們讀到這一卷書的時候
[00:02:25.000 --> 00:02:30.000]  就會發覺神很特別地要他們做很多很多的事情
[00:02:30.000 --> 00:02:34.000]  大家會記得有一個數字經常出現的
[00:02:34.000 --> 00:02:35.000]  是多少?
[00:02:35.000 --> 00:02:36.000]  是七
[00:02:36.000 --> 00:02:39.000]  要行七天
[00:02:39.000 --> 00:02:42.000]  繞城到第七天的時候
[00:02:42.000 --> 00:02:44.000]  還要繞多少個圈?
[00:02:44.000 --> 00:02:46.000]  七個圈
[00:02:46.000 --> 00:02:49.000]  在隊伍前面有多少個祭司?
[00:02:49.000 --> 00:02:51.000]  七個祭司
[00:02:51.000 --> 00:02:54.000]  吹著七個陽國
[00:02:54.000 --> 00:02:56.000]  很多的七字
[00:02:56.000 --> 00:02:57.000]  是一個意思表明
[00:02:57.000 --> 00:03:01.000]  七在聖經裡面是一個完全的數字
[00:03:01.000 --> 00:03:04.000]  也表示是神的數字
[00:03:04.000 --> 00:03:07.000]  表明了英國的戰爭是神的戰爭
[00:03:07.000 --> 00:03:10.000]  因此祂必在其中
[00:03:10.000 --> 00:03:14.000]  祂會為祂的子民爭戰
[00:03:14.000 --> 00:03:17.000]  當你說到屬靈的戰爭
[00:03:17.000 --> 00:03:19.000]  或者是一些屬靈的衝擊的時候
[00:03:19.000 --> 00:03:23.000]  你知道不是你自己去敵對
[00:03:23.000 --> 00:03:25.000]  而是上帝在其中
[00:03:25.000 --> 00:03:28.000]  來與我們同在
[00:03:28.000 --> 00:03:29.000]  來到迦南地的時候
[00:03:29.000 --> 00:03:31.000]  他們見到一個堅固的城邑
[00:03:31.000 --> 00:03:33.000]  這個堅固的城邑
[00:03:33.000 --> 00:03:34.000]  在當時來說
[00:03:34.000 --> 00:03:37.000]  因為在水源的地區
[00:03:37.000 --> 00:03:39.000]  很多人歡喜住在這裡
[00:03:39.000 --> 00:03:42.000]  因此建立一個堅固的城
[00:03:42.000 --> 00:03:45.000]  其實如果神要去摧毀這個城市
[00:03:45.000 --> 00:03:47.000]  不用他們那麼麻煩
[00:03:47.000 --> 00:03:49.000]  不用繞七個圈走七天
[00:03:49.000 --> 00:03:51.000]  神可以大聲一句
[00:03:51.000 --> 00:03:53.000]  甚至不用大聲
[00:03:53.000 --> 00:03:55.000]  倒下吧
[00:03:55.000 --> 00:03:57.000]  就倒下
[00:03:57.000 --> 00:03:59.000]  但是神要他們
[00:03:59.000 --> 00:04:01.000]  特別跟隨一個戰略
[00:04:01.000 --> 00:04:05.000]  來去叫城倒塌
[00:04:05.000 --> 00:04:08.000]  背後很清楚有一些原因
[00:04:08.000 --> 00:04:09.000]  我們今天試一下
[00:04:09.000 --> 00:04:11.000]  從這一方面看一看
[00:04:11.000 --> 00:04:13.000]  究竟屬靈的爭戰
[00:04:13.000 --> 00:04:15.000]  要帶著什麼樣的態度
[00:04:15.000 --> 00:04:18.000]  以什麼樣的原則來面對
[00:04:18.000 --> 00:04:20.000]  讓我們都能夠一同經歷
[00:04:20.000 --> 00:04:22.000]  這一種特性
[00:04:22.000 --> 00:04:23.000]  大家看回聖經
[00:04:23.000 --> 00:04:25.000]  我們翻到第六章
[00:04:25.000 --> 00:04:29.000]  再看看第二節第三節
[00:04:29.000 --> 00:04:33.000]  第六章第二節
[00:04:33.000 --> 00:04:35.000]  神對約書亞說
[00:04:35.000 --> 00:04:36.000]  看!我已經把耶利哥
[00:04:36.000 --> 00:04:38.000]  和耶利哥的王
[00:04:38.000 --> 00:04:39.000]  以及英勇的戰士
[00:04:39.000 --> 00:04:41.000]  都交在你的手中
[00:04:41.000 --> 00:04:43.000]  一開始已經將
[00:04:43.000 --> 00:04:46.000]  宗局的特性講明了
[00:04:46.000 --> 00:04:49.000]  已經將他們交在你手中了
[00:04:49.000 --> 00:04:50.000]  然後告訴他們
[00:04:50.000 --> 00:04:52.000]  那個策略是怎樣
[00:04:52.000 --> 00:04:54.000]  你們所有能作戰的男丁
[00:04:54.000 --> 00:04:55.000]  都要圍繞這城
[00:04:55.000 --> 00:04:57.000]  一天圍繞一次
[00:04:57.000 --> 00:04:59.000]  六天都要這樣行
[00:04:59.000 --> 00:05:01.000]  並派七個祭司
[00:05:01.000 --> 00:05:02.000]  拿著七個羊角
[00:05:02.000 --> 00:05:04.000]  走在約會的前面
[00:05:04.000 --> 00:05:07.000]  到第七天你們要繞成七次
[00:05:07.000 --> 00:05:10.000]  祭司也要吹降
[00:05:10.000 --> 00:05:14.000]  是一個什麼樣的策略呢
[00:05:14.000 --> 00:05:16.000]  我們今天看慣了這段經文
[00:05:16.000 --> 00:05:17.000]  就覺得
[00:05:17.000 --> 00:05:19.000]  當時神給他們的方法
[00:05:19.000 --> 00:05:22.000]  但是從任何的角度看
[00:05:22.000 --> 00:05:23.000]  都會覺得是一個
[00:05:23.000 --> 00:05:26.000]  好像很奇怪的方法
[00:05:26.000 --> 00:05:28.000]  有人去打仗的時候
[00:05:28.000 --> 00:05:31.000]  面對著堅固的堡壘
[00:05:31.000 --> 00:05:32.000]  行了 走幾個圈
[00:05:32.000 --> 00:05:35.000]  它會塌下來的
[00:05:35.000 --> 00:05:36.000]  沒有人會相信
[00:05:36.000 --> 00:05:38.000]  這是一個策略
[00:05:38.000 --> 00:05:40.000]  甚至覺得很奇怪
[00:05:40.000 --> 00:05:42.000]  很愚蠢的做法
[00:05:42.000 --> 00:05:43.000]  我相信以色列人
[00:05:43.000 --> 00:05:46.000]  當他們走一圈的時候
[00:05:46.000 --> 00:05:47.000]  你知道這個城
[00:05:47.000 --> 00:05:49.000]  其實不是很大
[00:05:49.000 --> 00:05:51.000]  按照一些考古學的研究
[00:05:51.000 --> 00:05:55.000]  這個城市只是3.6公頃
[00:05:55.000 --> 00:05:56.000]  如果要圍一個圈
[00:05:56.000 --> 00:06:00.000]  大概十五二十分鐘就走完了
[00:06:00.000 --> 00:06:02.000]  但是他們走的時候
[00:06:02.000 --> 00:06:04.000]  我心裏面有很多懷疑
[00:06:04.000 --> 00:06:06.000]  行不行啊 行不行啊
[00:06:06.000 --> 00:06:07.000]  甚至會很害怕
[00:06:07.000 --> 00:06:10.000]  覺得別人都在取笑他們
[00:06:10.000 --> 00:06:11.000]  在城內
[00:06:11.000 --> 00:06:13.000]  可能很多人看出來
[00:06:13.000 --> 00:06:15.000]  就在取笑他們
[00:06:15.000 --> 00:06:17.000]  有沒有搞錯啊
[00:06:17.000 --> 00:06:18.000]  甚至突然間
[00:06:18.000 --> 00:06:21.000]  他們突然衝出來突襲他們
[00:06:21.000 --> 00:06:22.000]  他們沒有做準備
[00:06:22.000 --> 00:06:25.000]  可能就會全軍覆沒
[00:06:25.000 --> 00:06:27.000]  但是當時這一班的百姓
[00:06:27.000 --> 00:06:30.000]  一件很重要的表達
[00:06:30.000 --> 00:06:34.000]  就是他們信靠信服
[00:06:34.000 --> 00:06:36.000]  就聽從神給他們的指示
[00:06:36.000 --> 00:06:38.000]  無論心中有多少疑惑
[00:06:38.000 --> 00:06:40.000]  仍然按照神的吩咐
[00:06:40.000 --> 00:06:42.000]  來到去繞城七天
[00:06:42.000 --> 00:06:45.000]  最後走七次
[00:06:45.000 --> 00:06:46.000]  大家會記得
[00:06:46.000 --> 00:06:48.000]  聖經有一個人物叫做羅亞
[00:06:48.000 --> 00:06:52.000]  羅亞在哪裏造船呢
[00:06:52.000 --> 00:06:55.000]  你不要說在碼頭
[00:06:55.000 --> 00:06:58.000]  他不是在海邊造船的
[00:06:58.000 --> 00:07:02.000]  他在陸地上面造船
[00:07:02.000 --> 00:07:03.000]  相信當時很多人
[00:07:03.000 --> 00:07:05.000]  一定會取笑他
[00:07:05.000 --> 00:07:07.000]  怎麼可能在那裏造船
[00:07:07.000 --> 00:07:08.000]  有什麼價值
[00:07:08.000 --> 00:07:10.000]  有什麼意義呢
[00:07:10.000 --> 00:07:11.000]  很多人取笑他
[00:07:11.000 --> 00:07:12.000]  但聖經就說
[00:07:12.000 --> 00:07:14.000]  在伯來書講到
[00:07:14.000 --> 00:07:17.000]  羅亞動了敬畏的心
[00:07:17.000 --> 00:07:19.000]  聽見神的吩咐以後
[00:07:19.000 --> 00:07:21.000]  就按照神給他的吩咐
[00:07:21.000 --> 00:07:26.000]  一切所指示的行出來
[00:07:26.000 --> 00:07:28.000]  因此他得著拯救
[00:07:28.000 --> 00:07:30.000]  他全家得著拯救
[00:07:30.000 --> 00:07:34.000]  而且定了當時世代的人的罪
[00:07:34.000 --> 00:07:37.000]  為什麼定了當時的人的罪呢
[00:07:37.000 --> 00:07:39.000]  是相對於一個
[00:07:39.000 --> 00:07:43.000]  信從聽信神的人
[00:07:43.000 --> 00:07:45.000]  和不聽信神
[00:07:45.000 --> 00:07:51.000]  不信服神的一群人之間的分別
[00:07:51.000 --> 00:07:52.000]  要能夠面對著
[00:07:52.000 --> 00:07:55.000]  很多很多屬靈的衝擊
[00:07:55.000 --> 00:07:56.000]  重要的就是
[00:07:56.000 --> 00:08:00.000]  你的內心知道去信服上帝
[00:08:00.000 --> 00:08:03.000]  聽從他的真理的指示而行
[00:08:03.000 --> 00:08:06.000]  而過程當中可能會有損失
[00:08:06.000 --> 00:08:09.000]  但信靠上帝
[00:08:09.000 --> 00:08:13.000]  我最近在今年的年初
[00:08:13.000 --> 00:08:15.000]  有機會去到內地一個地方
[00:08:15.000 --> 00:08:19.000]  一些鄉間的教會探訪他們
[00:08:19.000 --> 00:08:20.000]  當時我都知道
[00:08:20.000 --> 00:08:22.000]  這間教會和我們教會一位的姊妹
[00:08:22.000 --> 00:08:24.000]  她的家庭很有關係
[00:08:24.000 --> 00:08:26.000]  是她以前的家鄉
[00:08:26.000 --> 00:08:28.000]  都是現在的家鄉
[00:08:28.000 --> 00:08:30.000]  但以前住在當中
[00:08:30.000 --> 00:08:31.000]  在很多年之前
[00:08:31.000 --> 00:08:32.000]  文化大革命的時候
[00:08:32.000 --> 00:08:36.000]  這條村對基督徒
[00:08:36.000 --> 00:08:39.000]  很大的一種逼迫
[00:08:39.000 --> 00:08:42.000]  很抗拒有人信耶穌
[00:08:42.000 --> 00:08:43.000]  姊妹和她的家庭
[00:08:43.000 --> 00:08:48.000]  在當時受盡各樣的痛楚傷害
[00:08:48.000 --> 00:08:50.000]  後來神帶領他們來到香港
[00:08:50.000 --> 00:08:51.000]  定居香港
[00:08:51.000 --> 00:08:55.000]  來到我們教會一起聚會
[00:08:55.000 --> 00:08:57.000]  但他們後來看到自己的家鄉
[00:08:57.000 --> 00:08:58.000]  很多的缺乏
[00:08:58.000 --> 00:08:59.000]  很多的需要
[00:08:59.000 --> 00:09:02.000]  他們就捐錢捐助自己的家鄉
[00:09:02.000 --> 00:09:03.000]  很多的重建
[00:09:03.000 --> 00:09:05.000]  和關心自己的家鄉裏面
[00:09:05.000 --> 00:09:09.000]  很多當時當地的朋友
[00:09:09.000 --> 00:09:13.000]  當地的人知道是他們捐錢進來
[00:09:13.000 --> 00:09:15.000]  他們不敢相信
[00:09:15.000 --> 00:09:18.000]  他們去了香港
[00:09:18.000 --> 00:09:20.000]  我們以前這樣待他們
[00:09:20.000 --> 00:09:22.000]  為甚麼他們會關心我們
[00:09:22.000 --> 00:09:25.000]  為甚麼他們會幫助我們
[00:09:25.000 --> 00:09:27.000]  他們不能夠明白
[00:09:27.000 --> 00:09:29.000]  有一次姊妹和她的家人
[00:09:29.000 --> 00:09:31.000]  回到自己的家鄉的時候
[00:09:31.000 --> 00:09:33.000]  當然都戰戰兢兢
[00:09:33.000 --> 00:09:35.000]  不知道大家怎樣待他們
[00:09:35.000 --> 00:09:38.000]  但很快就有一大群的村民
[00:09:38.000 --> 00:09:41.000]  走到他們家裏面
[00:09:41.000 --> 00:09:42.000]  他們做了一件事
[00:09:42.000 --> 00:09:43.000]  他們同心說
[00:09:43.000 --> 00:09:46.000]  請你們饒恕我們過去
[00:09:46.000 --> 00:09:50.000]  怎樣傷害你們家庭
[00:09:50.000 --> 00:09:51.000]  他們很驚訝
[00:09:51.000 --> 00:09:55.000]  竟然這班村民請求他們寬恕
[00:09:55.000 --> 00:09:58.000]  因為他們覺得不配接受
[00:09:58.000 --> 00:10:01.000]  姊妹們對他們的關心
[00:10:01.000 --> 00:10:02.000]  還有他們突然間發覺
[00:10:02.000 --> 00:10:05.000]  基督徒是不同的
[00:10:05.000 --> 00:10:10.000]  因為基督徒是以善待惡
[00:10:10.000 --> 00:10:12.000]  而他們就再一次體會到
[00:10:12.000 --> 00:10:14.000]  那個信仰的真神
[00:10:14.000 --> 00:10:16.000]  我這次去到他們中間
[00:10:16.000 --> 00:10:18.000]  他們再一次告訴我這件事情
[00:10:18.000 --> 00:10:20.000]  而且他們那個鄉村
[00:10:20.000 --> 00:10:23.000]  已經建立了他們自己的教會
[00:10:23.000 --> 00:10:25.000]  很多的基督徒
[00:10:25.000 --> 00:10:26.000]  當有些時候
[00:10:26.000 --> 00:10:28.000]  按照真理做的時候
[00:10:28.000 --> 00:10:30.000]  人們覺得我們愚蠢
[00:10:30.000 --> 00:10:33.000]  甚至覺得我們為甚麼這麼吃虧
[00:10:33.000 --> 00:10:35.000]  吃虧這麼多都可以
[00:10:35.000 --> 00:10:39.000]  香港人最重要說的是甚麼
[00:10:39.000 --> 00:10:42.000]  有沒有性
[00:10:42.000 --> 00:10:44.000]  很多事情都要尋求利益
[00:10:44.000 --> 00:10:47.000]  才是一個原則去處事
[00:10:47.000 --> 00:10:49.000]  但聖經給我們的真理
[00:10:49.000 --> 00:10:52.000]  是願意以善成惡
[00:10:52.000 --> 00:10:54.000]  因為在屬靈的真理裏面
[00:10:54.000 --> 00:10:57.000]  以惡對惡
[00:10:57.000 --> 00:10:59.000]  不會帶來和平
[00:10:59.000 --> 00:11:03.000]  只會產生更多的惡
[00:11:03.000 --> 00:11:09.000]  唯有良善真正能夠戰勝邪惡
[00:11:09.000 --> 00:11:10.000]  因此在過程當中
[00:11:10.000 --> 00:11:12.000]  屬神的人
[00:11:12.000 --> 00:11:15.000]  我們只能夠去聽從真理
[00:11:15.000 --> 00:11:19.000]  因為我們相信真理至終得成
[00:11:19.000 --> 00:11:22.000]  信靠馴服
[00:11:22.000 --> 00:11:28.000]  永遠是基督徒在面對一些屬靈的衝擊的時候
[00:11:28.000 --> 00:11:31.000]  有的真理的原則
[00:11:31.000 --> 00:11:34.000]  我自己想起在我年少的時候
[00:11:34.000 --> 00:11:38.000]  我很感謝神神呼召我作傳導人
[00:11:38.000 --> 00:11:41.000]  我記得在那次大的聚會裏面
[00:11:41.000 --> 00:11:44.000]  講完講的訊息很感動我
[00:11:44.000 --> 00:11:47.000]  但今天我完全忘記了
[00:11:47.000 --> 00:11:49.000]  但我很深刻記得
[00:11:49.000 --> 00:11:51.000]  祂講的四個字
[00:11:51.000 --> 00:11:53.000]  也是當時唱的一首詩歌
[00:11:53.000 --> 00:11:55.000]  那四個字就是
[00:11:55.000 --> 00:11:58.000]  信靠馴服
[00:11:58.000 --> 00:12:00.000]  從那一刻開始我知道
[00:12:00.000 --> 00:12:02.000]  要能夠討神喜歡
[00:12:02.000 --> 00:12:04.000]  要能夠緊緊跟隨神
[00:12:04.000 --> 00:12:05.000]  侍奉上帝
[00:12:05.000 --> 00:12:07.000]  不能夠離開
[00:12:07.000 --> 00:12:09.000]  信靠馴服
[00:12:09.000 --> 00:12:12.000]  因此今天我繼續侍奉上帝的時候
[00:12:12.000 --> 00:12:14.000]  我也不斷勉勵自己
[00:12:14.000 --> 00:12:16.000]  在一切情況之下
[00:12:16.000 --> 00:12:18.000]  信靠馴服主
[00:12:18.000 --> 00:12:22.000]  而能夠經歷那種生命的德性
[00:12:22.000 --> 00:12:25.000]  你見到當時神給他們很多的策略
[00:12:25.000 --> 00:12:28.000]  但其實背後是要求他們
[00:12:28.000 --> 00:12:30.000]  信靠神
[00:12:30.000 --> 00:12:32.000]  馴服神的心意
[00:12:32.000 --> 00:12:36.000]  這是最重要的一個策略
[00:12:36.000 --> 00:12:38.000]  我們再看第二方面
[00:12:38.000 --> 00:12:41.000]  去到第八節的時候
[00:12:41.000 --> 00:12:43.000]  聖經就這樣說
[00:12:43.000 --> 00:12:46.000]  約書亞吩咐人民以後七個祭司
[00:12:46.000 --> 00:12:48.000]  拿著七個羊角
[00:12:48.000 --> 00:12:50.000]  走在耶和華的前面
[00:12:50.000 --> 00:12:53.000]  並且吹角耶和華的約貴
[00:12:53.000 --> 00:12:56.000]  在他們後面跟著走
[00:12:56.000 --> 00:12:58.000]  他們吹角
[00:12:58.000 --> 00:13:00.000]  吹號角
[00:13:00.000 --> 00:13:03.000]  在聖經裡面吹角有什麼含義呢?
[00:13:03.000 --> 00:13:05.000]  不單說氣勢好一點
[00:13:05.000 --> 00:13:06.000]  大聲一點
[00:13:06.000 --> 00:13:08.000]  吹角有一種屬靈的含義
[00:13:08.000 --> 00:13:16.000]  我請大家遣去前面的文掃記第十章
[00:13:16.000 --> 00:13:21.000]  聖經二百零七頁
[00:13:21.000 --> 00:13:25.000]  文掃記第十章
[00:13:25.000 --> 00:13:33.000]  我們看第九節
[00:13:33.000 --> 00:13:35.000]  第十章第九節這樣說
[00:13:35.000 --> 00:13:39.000]  你們在本地與欺壓你們的仇敵作戰的時候
[00:13:39.000 --> 00:13:41.000]  就要吹大聲
[00:13:41.000 --> 00:13:43.000]  意味著是吹角
[00:13:43.000 --> 00:13:47.000]  使你們在耶和華你們的神面前得蒙紀念
[00:13:47.000 --> 00:13:51.000]  也得拯救脫離你們的仇敵
[00:13:51.000 --> 00:13:52.000]  第十節
[00:13:52.000 --> 00:13:55.000]  此外在你們快樂的日子和指定的節期
[00:13:55.000 --> 00:14:00.000]  以及月數你們獻繁祭和平安祭的時候
[00:14:00.000 --> 00:14:01.000]  也要吹號
[00:14:01.000 --> 00:14:06.000]  這都要在你們的神面前替你們作為紀念
[00:14:06.000 --> 00:14:10.000]  我是耶和華你們的神
[00:14:10.000 --> 00:14:12.000]  提及吹號的時候
[00:14:12.000 --> 00:14:17.000]  第一是表示一種對神的呼求
[00:14:17.000 --> 00:14:20.000]  神求你幫助我們
[00:14:20.000 --> 00:14:23.000]  去尋求神給我們的拯救
[00:14:23.000 --> 00:14:25.000]  也在聖經所說的
[00:14:25.000 --> 00:14:29.000]  神要救我們脫離一切的仇敵
[00:14:29.000 --> 00:14:33.000]  吹號是表明了內心向神尋求
[00:14:33.000 --> 00:14:36.000]  禱告呼求上帝
[00:14:36.000 --> 00:14:38.000]  第二吹號的意思
[00:14:38.000 --> 00:14:41.000]  是很清楚去作一個紀念
[00:14:41.000 --> 00:14:45.000]  紀念神曾經在我們當中的工作
[00:14:45.000 --> 00:14:47.000]  祂怎樣曾經保護過我
[00:14:47.000 --> 00:14:49.000]  看顧我
[00:14:49.000 --> 00:14:52.000]  因此今天祂會好像過往一樣
[00:14:52.000 --> 00:14:55.000]  繼續來到去保守幫助我
[00:14:55.000 --> 00:14:58.000]  因為耶和華是我們的神
[00:14:58.000 --> 00:15:03.000]  我們很快到教會的六十週年堂慶
[00:15:03.000 --> 00:15:05.000]  五十週年堂慶
[00:15:05.000 --> 00:15:08.000]  大家知不知道在哪裡舉行?
[00:15:08.000 --> 00:15:10.000]  在紅磡體育館
[00:15:10.000 --> 00:15:12.000]  有人去過嗎?
[00:15:12.000 --> 00:15:14.000]  士兵很多去過
[00:15:14.000 --> 00:15:17.000]  五十週年的時候有一個主題
[00:15:17.000 --> 00:15:19.000]  主題很簡單四個字
[00:15:19.000 --> 00:15:22.000]  叫做「感恩求恩」
[00:15:22.000 --> 00:15:25.000]  在感恩的時候
[00:15:25.000 --> 00:15:27.000]  想找神的作為
[00:15:27.000 --> 00:15:29.000]  在慶祝的時候
[00:15:29.000 --> 00:15:33.000]  一定會想神過去給我們的恩典
[00:15:33.000 --> 00:15:35.000]  但是感恩之餘
[00:15:35.000 --> 00:15:37.000]  內心得著激勵
[00:15:37.000 --> 00:15:40.000]  信心得到提升
[00:15:40.000 --> 00:15:43.000]  因此憑著信心去求新的恩
[00:15:43.000 --> 00:15:46.000]  去得著神給我們新的恩惠
[00:15:46.000 --> 00:15:48.000]  我們得不到恩典
[00:15:48.000 --> 00:15:49.000]  為什麼?
[00:15:49.000 --> 00:15:51.000]  因為沒有求
[00:15:51.000 --> 00:15:53.000]  國書所說
[00:15:53.000 --> 00:15:58.000]  但是神鼓勵我們的心放膽向祂求新的恩惠
[00:15:58.000 --> 00:16:00.000]  會想紀念
[00:16:00.000 --> 00:16:04.000]  因此放膽向神再呼求恩典
[00:16:04.000 --> 00:16:07.000]  因此當我們吹號的時候
[00:16:07.000 --> 00:16:08.000]  他們表明出
[00:16:08.000 --> 00:16:10.000]  他們要尋求上帝
[00:16:10.000 --> 00:16:12.000]  求主幫助
[00:16:12.000 --> 00:16:14.000]  求主賜新的恩
[00:16:14.000 --> 00:16:16.000]  一個教徒
[00:16:16.000 --> 00:16:18.000]  如果不祈禱
[00:16:18.000 --> 00:16:21.000]  是不會經歷神的真實
[00:16:21.000 --> 00:16:25.000]  也不能領受神的恩惠
[00:16:25.000 --> 00:16:29.000]  神不會勉強將恩典給你
[00:16:29.000 --> 00:16:31.000]  你要向祂尋求
[00:16:31.000 --> 00:16:32.000]  有些時候
[00:16:32.000 --> 00:16:35.000]  祂會容許難處出現
[00:16:35.000 --> 00:16:37.000]  其實祂比你更緊張
[00:16:37.000 --> 00:16:39.000]  你看看你的父母
[00:16:39.000 --> 00:16:40.000]  看到小朋友跌倒的時候
[00:16:40.000 --> 00:16:42.000]  誰比較痛?
[00:16:42.000 --> 00:16:44.000]  是父母的心比較痛
[00:16:44.000 --> 00:16:47.000]  但是祂容許困難出現的時候
[00:16:47.000 --> 00:16:48.000]  是想催促你
[00:16:48.000 --> 00:16:50.000]  你向我尋求
[00:16:50.000 --> 00:16:53.000]  是讓你察覺自己的需要
[00:16:53.000 --> 00:16:57.000]  以至更多向祂呼求恩典
[00:16:57.000 --> 00:16:59.000]  因此祈禱的教徒
[00:16:59.000 --> 00:17:02.000]  會更深經歷神
[00:17:02.000 --> 00:17:03.000]  一間教會
[00:17:03.000 --> 00:17:05.000]  如果不祈禱
[00:17:05.000 --> 00:17:08.000]  只能夠成為一間人的教會
[00:17:08.000 --> 00:17:11.000]  神不會在當中工作
[00:17:11.000 --> 00:17:14.000]  因此教會要祈禱
[00:17:14.000 --> 00:17:15.000]  整體祈禱
[00:17:15.000 --> 00:17:16.000]  個別祈禱
[00:17:16.000 --> 00:17:20.000]  去經歷神
[00:17:20.000 --> 00:17:22.000]  在過去一段時間
[00:17:22.000 --> 00:17:24.000]  我想大家很多時候
[00:17:24.000 --> 00:17:25.000]  常常會感受
[00:17:25.000 --> 00:17:27.000]  自己有很多限制
[00:17:27.000 --> 00:17:29.000]  人到了某些年紀
[00:17:29.000 --> 00:17:30.000]  就會越來越察覺
[00:17:30.000 --> 00:17:32.000]  自己有很多的限制
[00:17:32.000 --> 00:17:34.000]  和不足的地方
[00:17:34.000 --> 00:17:36.000]  為什麼以前我可以跑得這麼快
[00:17:36.000 --> 00:17:38.000]  現在跑不了?
[00:17:38.000 --> 00:17:40.000]  為什麼以前下樓梯沒問題
[00:17:40.000 --> 00:17:43.000]  現在開始膝蓋痛?
[00:17:43.000 --> 00:17:44.000]  大家在早幾個星期
[00:17:44.000 --> 00:17:47.000]  一定常常看電視
[00:17:47.000 --> 00:17:49.000]  看什麼?
[00:17:49.000 --> 00:17:51.000]  看奧運
[00:17:51.000 --> 00:17:52.000]  在奧運裡面
[00:17:52.000 --> 00:17:55.000]  有很多很精彩的運動賽事
[00:17:55.000 --> 00:17:56.000]  但大家的目光
[00:17:56.000 --> 00:17:59.000]  集中在一個人的身上
[00:17:59.000 --> 00:18:01.000]  是劉翔先生
[00:18:01.000 --> 00:18:03.000]  很想他再跑出
[00:18:03.000 --> 00:18:07.000]  110米跨欄的金牌獎
[00:18:07.000 --> 00:18:09.000]  2004年
[00:18:09.000 --> 00:18:11.000]  他震動了全中國
[00:18:11.000 --> 00:18:13.000]  包括海外的華人
[00:18:13.000 --> 00:18:15.000]  竟然華人
[00:18:15.000 --> 00:18:17.000]  第一次拿到
[00:18:17.000 --> 00:18:20.000]  110米跨欄的金牌
[00:18:20.000 --> 00:18:23.000]  接著兩次的奧運
[00:18:23.000 --> 00:18:24.000]  劉先生帶著一個
[00:18:24.000 --> 00:18:28.000]  極大的期待
[00:18:28.000 --> 00:18:29.000]  很多人期望他
[00:18:29.000 --> 00:18:32.000]  再跑出一個金牌
[00:18:32.000 --> 00:18:33.000]  但是這次
[00:18:33.000 --> 00:18:35.000]  當我們看著他的時候
[00:18:35.000 --> 00:18:37.000]  看到他跌倒
