
[00:00:00.000 --> 00:00:03.000]  好,感謝神在新的一年在港台和大家見面
[00:02:45.000 --> 00:02:46.000]  一個大喜的訊息
[00:02:46.000 --> 00:02:47.000]  就是這個福音
[00:02:47.000 --> 00:02:48.000]  就是福音
[00:02:48.000 --> 00:02:50.000]  是關乎萬民的
[00:02:50.000 --> 00:02:52.000]  是關乎萬民的
[00:02:52.000 --> 00:02:53.000]  不是只是跟猶太人說的
[00:02:53.000 --> 00:02:55.000]  不是只是跟猶太人說的
[00:02:55.000 --> 00:02:58.000]  不是只是跟當時中東的人說的
[00:02:58.000 --> 00:03:00.000]  不是只是跟當時中東的人說的
[00:03:00.000 --> 00:03:02.000]  這句話是跟全世界的人說的
[00:03:02.000 --> 00:03:04.000]  這句話是跟全世界的人說的
[00:03:04.000 --> 00:03:06.000]  這個大喜的訊息
[00:03:06.000 --> 00:03:07.000]  這個大喜的訊息
[00:03:07.000 --> 00:03:09.000]  是跟你和我都有關係
[00:03:09.000 --> 00:03:10.000]  是跟你和我都有關係
[00:03:10.000 --> 00:03:12.000]  二千年前有關係
[00:03:12.000 --> 00:03:13.000]  兩千年前有關係
[00:03:13.000 --> 00:03:15.000]  今天仍然有關係
[00:03:15.000 --> 00:03:16.000]  今天仍然有關係
[00:03:16.000 --> 00:03:18.000]  這個就是我們常說的福音
[00:03:18.000 --> 00:03:20.000]  這個就是我們常說的福音
[00:03:20.000 --> 00:03:23.000]  耶穌基督後來在這個世界有幾年的時間
[00:03:23.000 --> 00:03:26.000]  耶穌基督後來在這個世界上有幾年的時間
[00:03:26.000 --> 00:03:28.000]  祂臨走的時候
[00:03:28.000 --> 00:03:29.000]  祂臨走的時候
[00:03:29.000 --> 00:03:32.000]  祂有一句話交託給門徒
[00:03:32.000 --> 00:03:34.000]  祂有一句話交給門徒
[00:03:34.000 --> 00:03:36.000]  和交託給跟隨祂的人
[00:03:36.000 --> 00:03:37.000]  和交託給跟隨祂的人
[00:03:37.000 --> 00:03:39.000]  而且交給那些跟隨祂的人
[00:03:39.000 --> 00:03:40.000]  祂叫他們做什麼
[00:03:40.000 --> 00:03:41.000]  祂叫他們做什麼
[00:03:41.000 --> 00:03:43.000]  祂說你們往普天下去
[00:03:43.000 --> 00:03:46.000]  祂說你們往普天下去
[00:03:46.000 --> 00:03:48.000]  傳福音給萬民聽
[00:03:48.000 --> 00:03:50.000]  傳福音給萬民聽
[00:03:50.000 --> 00:03:51.000]  又是福音
[00:03:51.000 --> 00:03:52.000]  又是福音
[00:03:52.000 --> 00:03:53.000]  這個福音原文
[00:03:53.000 --> 00:03:54.000]  這個福音原文
[00:03:54.000 --> 00:03:55.000]  這個福音原文
[00:03:55.000 --> 00:03:58.000]  和剛才大喜訊息的字
[00:03:58.000 --> 00:04:01.000]  和剛才大喜訊息的字
[00:04:01.000 --> 00:04:02.000]  是一樣的
[00:04:02.000 --> 00:04:03.000]  是一樣的
[00:04:03.000 --> 00:04:04.000]  就是這個Evangelion
[00:04:04.000 --> 00:04:06.000]  就是叫做Evangelion
[00:04:06.000 --> 00:04:07.000]  這個就是希臘文
[00:04:07.000 --> 00:04:08.000]  這個就是希臘文
[00:04:08.000 --> 00:04:11.000]  就是後來演變成Evangelical英文的字
[00:04:11.000 --> 00:04:14.000]  就是後來演變成Evangelical英文的字
[00:04:14.000 --> 00:04:16.000]  就是傳福音
[00:04:16.000 --> 00:04:17.000]  就是傳福音
[00:04:17.000 --> 00:04:18.000]  就是Gospel的意思
[00:04:18.000 --> 00:04:19.000]  就是Gospel
[00:04:19.000 --> 00:04:20.000]  就是傳福音
[00:04:20.000 --> 00:04:21.000]  就是傳福音
[00:04:21.000 --> 00:04:22.000]  就是傳福音
[00:04:22.000 --> 00:04:23.000]  所以是很重要的
[00:04:23.000 --> 00:04:24.000]  所以是很重要的
[00:04:24.000 --> 00:04:25.000]  就是很重要
[00:04:25.000 --> 00:04:26.000]  耶穌來到的時候
[00:04:26.000 --> 00:04:27.000]  耶穌來到的時候
[00:04:27.000 --> 00:04:29.000]  天使已經報了這個喜訊
[00:04:29.000 --> 00:04:31.000]  天使已經報了這個喜訊
[00:04:31.000 --> 00:04:33.000]  祂說這個是關乎萬民的
[00:04:33.000 --> 00:04:34.000]  祂說這個是關乎萬民的
[00:04:34.000 --> 00:04:35.000]  耶穌走的時候
[00:04:35.000 --> 00:04:36.000]  耶穌走的時候
[00:04:36.000 --> 00:04:38.000]  就將這個使命交託給我們
[00:04:38.000 --> 00:04:40.000]  就將這個使命交託給我們
[00:04:40.000 --> 00:04:42.000]  祂說你要將這個好消息
[00:04:42.000 --> 00:04:43.000]  這個喜訊
[00:04:43.000 --> 00:04:44.000]  傳給萬民聽
[00:04:44.000 --> 00:04:46.000]  祂說你要把這個好消息
[00:04:46.000 --> 00:04:48.000]  傳給萬民聽
[00:04:48.000 --> 00:04:49.000]  萬民
[00:04:49.000 --> 00:04:50.000]  萬民
[00:04:50.000 --> 00:04:51.000]  不只是猶太人
[00:04:51.000 --> 00:04:52.000]  不只是猶太人
[00:04:52.000 --> 00:04:53.000]  不是當時的希臘人
[00:04:53.000 --> 00:04:54.000]  不是當時的希臘人
[00:04:54.000 --> 00:04:56.000]  而是傳到地極
[00:04:56.000 --> 00:04:58.000]  而是傳到地極
[00:04:58.000 --> 00:04:59.000]  傳到其他國家
[00:04:59.000 --> 00:05:00.000]  傳到其他國家
[00:05:00.000 --> 00:05:01.000]  傳到今天
[00:05:01.000 --> 00:05:02.000]  傳到今天
[00:05:02.000 --> 00:05:04.000]  你和我都能夠得到這個福音
[00:05:04.000 --> 00:05:06.000]  你和我都可以得到這個福音
[00:05:06.000 --> 00:05:07.000]  這個福音就是很重要
[00:05:07.000 --> 00:05:08.000]  這個福音就很重要
[00:05:08.000 --> 00:05:11.000]  也就是整本聖經的中心
[00:05:11.000 --> 00:05:13.000]  也就是整本聖經的中心
[00:05:13.000 --> 00:05:15.000]  也就是我們基督教信仰的中心
[00:05:15.000 --> 00:05:17.000]  也就是我們基督教信仰的中心
[00:05:17.000 --> 00:05:18.000]  所以我們不厭其煩
[00:05:18.000 --> 00:05:20.000]  是要重複重複又再提醒大家
[00:05:20.000 --> 00:05:22.000]  所以我們不厭其煩地重複重複
[00:05:22.000 --> 00:05:23.000]  又再提醒大家
[00:05:23.000 --> 00:05:25.000]  如果你還沒有信主的話
[00:05:25.000 --> 00:05:26.000]  如果你還沒有信主的話
[00:05:26.000 --> 00:05:28.000]  你抓住這個機會
[00:05:28.000 --> 00:05:29.000]  你要抓住這個機會
[00:05:29.000 --> 00:05:30.000]  早點去信主
[00:05:30.000 --> 00:05:31.000]  早點去信主
[00:05:31.000 --> 00:05:33.000]  今天的題目叫機不可失
[00:05:33.000 --> 00:05:35.000]  今天這個題目叫機不可失
[00:05:35.000 --> 00:05:36.000]  這個機
[00:05:36.000 --> 00:05:37.000]  我是提到基督的機
[00:05:37.000 --> 00:05:39.000]  這個機又用成基督的機
[00:05:39.000 --> 00:05:41.000]  基督是什麼呢
[00:05:41.000 --> 00:05:42.000]  基督是什麼
[00:05:42.000 --> 00:05:43.000]  基督是彌賽亞
[00:05:43.000 --> 00:05:44.000]  基督是彌賽亞
[00:05:44.000 --> 00:05:46.000]  就是一個受告者
[00:05:46.000 --> 00:05:47.000]  是一個受告者
[00:05:47.000 --> 00:05:50.000]  就是猶太人所認識的一個救主
[00:05:50.000 --> 00:05:52.000]  是猶太人所認識的一個救主
[00:05:52.000 --> 00:05:53.000]  所以一講基督
[00:05:53.000 --> 00:05:55.000]  他們當時人就明白講什麼了
[00:05:55.000 --> 00:05:56.000]  所以一講基督
[00:05:56.000 --> 00:05:58.000]  當時的人就明白是什麼
[00:05:58.000 --> 00:06:00.000]  基督對我們有什麼意思呢
[00:06:00.000 --> 00:06:02.000]  基督對我們有什麼意思呢
[00:06:02.000 --> 00:06:03.000]  就是帶了福音給我們
[00:06:03.000 --> 00:06:04.000]  就是可以把福音帶給我們
[00:06:04.000 --> 00:06:06.000]  本來我們活在罪裡面
[00:06:06.000 --> 00:06:07.000]  本來我們活在罪裡面
[00:06:07.000 --> 00:06:09.000]  藉著主耶穌基督
[00:06:09.000 --> 00:06:11.000]  藉著主耶穌基督
[00:06:11.000 --> 00:06:12.000]  我們能夠白白地稱義
[00:06:12.000 --> 00:06:14.000]  我們能夠白白地稱義
[00:06:14.000 --> 00:06:15.000]  成為一個基督徒
[00:06:15.000 --> 00:06:16.000]  成為一個基督徒
[00:06:16.000 --> 00:06:17.000]  成為祂兒女
[00:06:17.000 --> 00:06:18.000]  成為祂兒女
[00:06:18.000 --> 00:06:19.000]  與神和好
[00:06:19.000 --> 00:06:20.000]  與神和好
[00:06:20.000 --> 00:06:22.000]  不單止今生有希望
[00:06:22.000 --> 00:06:23.000]  不單止今生有希望
[00:06:23.000 --> 00:06:25.000]  我們有永生的盼望
[00:06:25.000 --> 00:06:26.000]  我們還有永生的盼望
[00:06:26.000 --> 00:06:29.000]  這個機會我們不可以失去
[00:06:29.000 --> 00:06:30.000]  這個機會我們不可以失去
[00:06:30.000 --> 00:06:32.000]  信了主的朋友
[00:06:32.000 --> 00:06:33.000]  信了主的朋友
[00:06:33.000 --> 00:06:34.000]  我們更加要肩負
[00:06:34.000 --> 00:06:36.000]  我們更加要肩負
[00:06:36.000 --> 00:06:38.000]  剛剛耶穌跟我們說的使命
[00:06:38.000 --> 00:06:40.000]  剛剛耶穌跟我們說的使命
[00:06:40.000 --> 00:06:42.000]  就是把福音廣傳開去
[00:06:42.000 --> 00:06:44.000]  就是把福音廣傳開去
[00:06:44.000 --> 00:06:46.000]  因為是關乎萬民的
[00:06:46.000 --> 00:06:48.000]  因為是關乎萬民的
[00:06:48.000 --> 00:06:49.000]  關乎你的父母
[00:06:49.000 --> 00:06:50.000]  關乎你的父母
[00:06:50.000 --> 00:06:51.000]  關乎你的親戚朋友
[00:06:51.000 --> 00:06:52.000]  關乎你的親戚朋友
[00:06:52.000 --> 00:06:53.000]  關乎你的鄰居
[00:06:53.000 --> 00:06:54.000]  關乎你的鄰居
[00:06:54.000 --> 00:06:55.000]  關乎甚至一些你不喜歡的人
[00:06:55.000 --> 00:06:56.000]  關乎甚至一些你不喜歡的人
[00:06:56.000 --> 00:06:57.000]  關乎甚至一些你不喜歡的人
[00:06:57.000 --> 00:06:58.000]  關乎甚至一些你不喜歡的人
[00:06:58.000 --> 00:06:59.000]  所謂你的敵人
[00:06:59.000 --> 00:07:00.000]  關乎甚至一些你不喜歡的人
[00:07:00.000 --> 00:07:01.000]  所謂你的敵人
[00:07:01.000 --> 00:07:02.000]  所謂你的敵人
[00:07:02.000 --> 00:07:04.000]  一個不值得你所愛的人
[00:07:04.000 --> 00:07:06.000]  一個不值得你所愛的人
[00:07:06.000 --> 00:07:07.000]  一些不可愛的人
[00:07:07.000 --> 00:07:08.000]  一些不可愛的人
[00:07:08.000 --> 00:07:09.000]  都是關乎他的
[00:07:09.000 --> 00:07:10.000]  都是關乎他的
[00:07:10.000 --> 00:07:12.000]  因為神不願意有一個人沉淪
[00:07:12.000 --> 00:07:13.000]  因為神不願意有一個人沉淪
[00:07:13.000 --> 00:07:14.000]  因為神不願意有一個人沉淪
[00:07:14.000 --> 00:07:16.000]  祂願意每個人都有悔改的機會
[00:07:16.000 --> 00:07:17.000]  祂願意每個人都有悔改的機會
[00:07:17.000 --> 00:07:18.000]  祂願意每個人都有悔改的機會
[00:07:18.000 --> 00:07:19.000]  所以福音就要我們廣傳開去
[00:07:19.000 --> 00:07:20.000]  所以福音就要我們廣傳開去
[00:07:20.000 --> 00:07:21.000]  所以福音就要我們廣傳開去
[00:07:21.000 --> 00:07:22.000]  所以福音就要我們廣傳開去
[00:07:22.000 --> 00:07:23.000]  今年2018年
[00:07:23.000 --> 00:07:24.000]  今年2018年
[00:07:24.000 --> 00:07:25.000]  在3月
[00:07:25.000 --> 00:07:26.000]  在3月
[00:07:26.000 --> 00:07:27.000]  教會有一個很重要的日子
[00:07:27.000 --> 00:07:32.000]  教會有一個很重要的日子
[00:07:32.000 --> 00:07:33.000]  有一群短訓的團隊
[00:07:33.000 --> 00:07:35.000]  有一群短訓的團隊
[00:07:35.000 --> 00:07:38.000]  是歐洲參福使團
[00:07:38.000 --> 00:07:40.000]  是歐洲參福使團
[00:07:40.000 --> 00:07:41.000]  來到我們Swindon的地方
[00:07:41.000 --> 00:07:43.000]  來到我們Swindon的地方
[00:07:43.000 --> 00:07:44.000]  做一些宣教的工作
[00:07:44.000 --> 00:07:45.000]  做一些宣教的工作
[00:07:45.000 --> 00:07:46.000]  我們要和他們去配合
[00:07:46.000 --> 00:07:47.000]  我們要和他們去配合
[00:07:47.000 --> 00:07:48.000]  帶他們一起出去傳福音
[00:07:48.000 --> 00:07:49.000]  帶他們一起出去傳福音
[00:07:49.000 --> 00:07:50.000]  帶他們一起出去傳福音
[00:07:50.000 --> 00:07:51.000]  帶他們一起出去傳福音
[00:07:51.000 --> 00:07:52.000]  帶他們一起出去傳福音
[00:07:52.000 --> 00:07:53.000]  帶他們一起出去傳福音
[00:07:53.000 --> 00:07:54.000]  有時我們傳福音都很怕
[00:07:54.000 --> 00:07:55.000]  有時我們傳福音都很怕
[00:07:55.000 --> 00:07:56.000]  有時我們傳福音都很怕
[00:07:56.000 --> 00:07:57.000]  有時我們會很害怕去傳福音
[00:07:57.000 --> 00:07:58.000]  有時我們會很害怕去傳福音
[00:07:58.000 --> 00:07:59.000]  不知道要說什麼
[00:07:59.000 --> 00:08:00.000]  不知道要說什麼
[00:08:00.000 --> 00:08:01.000]  那個人我不熟悉
[00:08:01.000 --> 00:08:02.000]  那個人我不熟悉
[00:08:02.000 --> 00:08:03.000]  那個人我不熟悉
[00:08:03.000 --> 00:08:04.000]  我要用什麼話題和他開口呢
[00:08:04.000 --> 00:08:05.000]  我要用什麼話題和他開口呢
[00:08:05.000 --> 00:08:06.000]  我要用什麼話題和他開口呢
[00:08:06.000 --> 00:08:07.000]  那個人我熟悉
[00:08:07.000 --> 00:08:08.000]  那個人我很熟悉
[00:08:08.000 --> 00:08:09.000]  那個人我很熟悉
[00:08:09.000 --> 00:08:10.000]  我和他那麼熟悉
[00:08:10.000 --> 00:08:11.000]  我和他那麼熟悉
[00:08:11.000 --> 00:08:12.000]  跟他那麼熟悉
[00:08:12.000 --> 00:08:13.000]  這些東西怎麼講
[00:08:13.000 --> 00:08:14.000]  跟他那麼熟悉
[00:08:14.000 --> 00:08:15.000]  這些東西怎麼講
[00:08:15.000 --> 00:08:16.000]  一講耶穌就沒有朋友做
[00:08:16.000 --> 00:08:17.000]  一講耶穌就沒有朋友做
[00:08:17.000 --> 00:08:18.000]  一講耶穌就沒有朋友做
[00:08:18.000 --> 00:08:27.000]  所以有些東西我們又不敢講
[00:08:27.000 --> 00:08:28.000]  所以我們就躲在家裡不去傳福音
[00:08:28.000 --> 00:08:29.000]  所以我們就躲在家裡不去傳福音
[00:08:29.000 --> 00:08:30.000]  最多就和家人傳一下
[00:08:30.000 --> 00:08:31.000]  最多就和家人傳一下
[00:08:31.000 --> 00:08:32.000]  最多就和家人傳一下
[00:08:32.000 --> 00:08:33.000]  其實和家人傳是更加難的
[00:08:33.000 --> 00:08:34.000]  其實和家人傳是更加難的
[00:08:34.000 --> 00:08:35.000]  其實和家人傳是更加難的
[00:08:35.000 --> 00:08:36.000]  沒錯我們要和家人傳福音
[00:08:36.000 --> 00:08:37.000]  沒錯我們要和家人傳福音
[00:08:37.000 --> 00:08:38.000]  沒錯我們要和家人傳福音
[00:08:38.000 --> 00:08:39.000]  但是聖經也說我們要走出去傳福音
[00:08:39.000 --> 00:08:40.000]  但是聖經也說我們要走出去傳福音
[00:08:40.000 --> 00:08:41.000]  但是聖經也說我們要走出去傳福音
[00:08:41.000 --> 00:08:42.000]  但是聖經也說我們要走出去傳福音
[00:08:42.000 --> 00:08:43.000]  但是聖經也說我們要走出去傳福音
[00:08:43.000 --> 00:08:49.000]  走出去外面去一些你沒想要去的地方
[00:08:49.000 --> 00:08:50.000]  走出去外面去一些你沒想要去的地方
[00:08:50.000 --> 00:08:51.000]  去一些你沒想要去的地方
[00:08:51.000 --> 00:08:52.000]  去一些你以前不敢去的地方
[00:08:52.000 --> 00:08:53.000]  去一些你以前不敢去的地方
[00:08:53.000 --> 00:08:54.000]  或者去一些你以前不敢去的地方
[00:08:54.000 --> 00:08:55.000]  或者去一些你以前不敢去的地方
[00:08:55.000 --> 00:08:56.000]  或者去一些你以前不敢去的地方
[00:08:56.000 --> 00:08:57.000]  或者去一些你以前不敢去的地方
[00:08:57.000 --> 00:08:58.000]  就把福音廣傳出去
[00:08:58.000 --> 00:08:59.000]  就把福音廣傳出去
[00:08:59.000 --> 00:09:00.000]  今天我主要是講基不可失
[00:09:00.000 --> 00:09:01.000]  今天我主要是講基不可失
[00:09:01.000 --> 00:09:02.000]  今天我主要是講基不可失
[00:09:02.000 --> 00:09:03.000]  今天我主要是講基不可失
[00:09:03.000 --> 00:09:04.000]  今天我主要是講基不可失
[00:09:04.000 --> 00:09:05.000]  今天我主要是講基不可失
[00:09:05.000 --> 00:09:06.000]  今天我主要是講基不可失
[00:09:06.000 --> 00:09:13.000]  就是我們要把握時間來信主
[00:09:13.000 --> 00:09:14.000]  就是我們要把握時間來信主
[00:09:14.000 --> 00:09:15.000]  就是我們要把握時間來信主
[00:09:15.000 --> 00:09:16.000]  就是我們要把握時間來信主
[00:09:16.000 --> 00:09:17.000]  就是我們要把握時間來信主
[00:09:17.000 --> 00:09:18.000]  就是我們要把握時間來信主
[00:09:18.000 --> 00:09:19.000]  就是我們要把握時間來信主
[00:09:19.000 --> 00:09:20.000]  就是我們要把握時間來信主
[00:09:20.000 --> 00:09:21.000]  就是我們要把握時間來信主
[00:09:21.000 --> 00:09:22.000]  就是我們要把握時間來信主
[00:09:22.000 --> 00:09:23.000]  就是我們要把握時間來信主
[00:09:23.000 --> 00:09:24.000]  就是我們要把握時間來信主
[00:09:24.000 --> 00:09:25.000]  就是我們要把握時間來信主
[00:09:25.000 --> 00:09:26.000]  就是我們要把握時間來信主
[00:09:26.000 --> 00:09:27.000]  就是我們要把握時間來信主
[00:09:27.000 --> 00:09:28.000]  就是我們要把握時間來信主
[00:09:28.000 --> 00:09:29.000]  就是我們要把握時間來信主
[00:09:29.000 --> 00:09:30.000]  就是我們要把握時間來信主
[00:09:30.000 --> 00:09:36.000]  就是我們要把握時間來信主
[00:09:36.000 --> 00:09:37.000]  就是我們要把握時間來信主
[00:09:37.000 --> 00:09:38.000]  就是我們要把握時間來信主
[00:09:38.000 --> 00:09:39.000]  就是我們要把握時間來信主
[00:09:39.000 --> 00:09:40.000]  就是我們要把握時間來信主
[00:09:40.000 --> 00:09:41.000]  就是我們要把握時間來信主
[00:09:41.000 --> 00:09:42.000]  就是我們要把握時間來信主
[00:09:42.000 --> 00:09:43.000]  就是我們要把握時間來信主
[00:09:43.000 --> 00:09:44.000]  就是我們要把握時間來信主
[00:09:44.000 --> 00:09:45.000]  就是我們要把握時間來信主
[00:09:45.000 --> 00:09:46.000]  就是我們要把握時間來信主
[00:09:46.000 --> 00:09:47.000]  就是我們要把握時間來信主
[00:09:47.000 --> 00:09:48.000]  就是我們要把握時間來信主
[00:09:48.000 --> 00:09:49.000]  就是我們要把握時間來信主
[00:09:49.000 --> 00:09:50.000]  就是我們要把握時間來信主
[00:09:50.000 --> 00:09:51.000]  就是我們要把握時間來信主
[00:09:51.000 --> 00:09:52.000]  就是我們要把握時間來信主
[00:09:52.000 --> 00:09:53.000]  就是我們要把握時間來信主
[00:09:53.000 --> 00:10:01.000]  就是我們要把握時間來信主
[00:10:01.000 --> 00:10:02.000]  就是我們要把握時間來信主
[00:10:02.000 --> 00:10:03.000]  就是我們要把握時間來信主
[00:10:03.000 --> 00:10:04.000]  就是我們要把握時間來信主
[00:10:04.000 --> 00:10:05.000]  就是我們要把握時間來信主
[00:10:05.000 --> 00:10:06.000]  就是我們要把握時間來信主
[00:10:06.000 --> 00:10:07.000]  就是我們要把握時間來信主
[00:10:07.000 --> 00:10:08.000]  就是我們要把握時間來信主
[00:10:08.000 --> 00:10:09.000]  就是我們要把握時間來信主
[00:10:09.000 --> 00:10:10.000]  就是我們要把握時間來信主
[00:10:10.000 --> 00:10:11.000]  就是我們要把握時間來信主
[00:10:11.000 --> 00:10:12.000]  就是我們要把握時間來信主
[00:10:12.000 --> 00:10:13.000]  就是我們要把握時間來信主
[00:10:13.000 --> 00:10:14.000]  就是我們要把握時間來信主
[00:10:14.000 --> 00:10:15.000]  就是我們要把握時間來信主
[00:10:15.000 --> 00:10:16.000]  就是我們要把握時間來信主
[00:10:16.000 --> 00:10:17.000]  就是我們要把握時間來信主
[00:10:17.000 --> 00:10:18.000]  就是我們要把握時間來信主
[00:10:18.000 --> 00:10:24.000]  就是我們要把握時間來信主
[00:10:24.000 --> 00:10:25.000]  就是我們要把握時間來信主
[00:10:25.000 --> 00:10:26.000]  就是我們要把握時間來信主
[00:10:26.000 --> 00:10:27.000]  就是我們要把握時間來信主
[00:10:27.000 --> 00:10:28.000]  就是我們要把握時間來信主
[00:10:28.000 --> 00:10:29.000]  就是我們要把握時間來信主
[00:10:29.000 --> 00:10:30.000]  就是我們要把握時間來信主
[00:10:30.000 --> 00:10:31.000]  就是我們要把握時間來信主
[00:10:31.000 --> 00:10:32.000]  就是我們要把握時間來信主
[00:10:32.000 --> 00:10:33.000]  就是我們要把握時間來信主
[00:10:33.000 --> 00:10:34.000]  就是我們要把握時間來信主
[00:10:34.000 --> 00:10:35.000]  就是我們要把握時間來信主
[00:10:35.000 --> 00:10:36.000]  就是我們要把握時間來信主
[00:10:36.000 --> 00:10:37.000]  就是我們要把握時間來信主
[00:10:37.000 --> 00:10:38.000]  就是我們要把握時間來信主
[00:10:38.000 --> 00:10:39.000]  就是我們要把握時間來信主
[00:10:39.000 --> 00:10:40.000]  就是我們要把握時間來信主
[00:10:40.000 --> 00:10:41.000]  就是我們要把握時間來信主
[00:10:41.000 --> 00:10:50.000]  就是我們要把握時間來信主
[00:11:11.000 --> 00:11:12.000]  就是我們要把握時間來信主
[00:11:12.000 --> 00:11:13.000]  就是我們要把握時間來信主
[00:11:13.000 --> 00:11:14.000]  就是我們要把握時間來信主
[00:11:14.000 --> 00:11:15.000]  就是我們要把握時間來信主
[00:11:15.000 --> 00:11:16.000]  就是我們要把握時間來信主
[00:11:16.000 --> 00:11:17.000]  就是我們要把握時間來信主
[00:11:17.000 --> 00:11:18.000]  就是我們要把握時間來信主
[00:11:18.000 --> 00:11:19.000]  就是我們要把握時間來信主
[00:11:19.000 --> 00:11:20.000]  就是我們要把握時間來信主
[00:11:20.000 --> 00:11:21.000]  就是我們要把握時間來信主
[00:11:21.000 --> 00:11:22.000]  就是我們要把握時間來信主
[00:11:22.000 --> 00:11:23.000]  就是我們要把握時間來信主
[00:11:23.000 --> 00:11:24.000]  就是我們要把握時間來信主
[00:11:24.000 --> 00:11:25.000]  就是我們要把握時間來信主
[00:11:25.000 --> 00:11:26.000]  就是我們要把握時間來信主
