
[00:00:00.000 --> 00:00:06.720]  既然說起不懂祈禱 事實上有些人不懂的又會不懂得祈禱
[00:06:27.160 --> 00:06:29.640]  不可像那假冒為善的人
[00:06:29.640 --> 00:06:33.240]  我們站在會堂裡和十字路口禱告
[00:06:33.240 --> 00:06:35.000]  故意讓人看見
[00:06:35.000 --> 00:06:36.520]  我實在告訴你們
[00:06:36.520 --> 00:06:40.200]  他們已經得了他們的賞賜
[00:06:40.200 --> 00:06:44.840]  耶穌在這裡一開始就說到你們禱告的時候
[00:06:44.840 --> 00:06:49.400]  不可以像那些假冒為善的人
[00:06:49.400 --> 00:06:52.360]  事實上我們知道禱告這件事情
[00:06:52.360 --> 00:06:56.280]  我不知道你認識多少民族
[00:06:56.280 --> 00:07:03.720]  不過據一些人的說法 其實最愛祈禱的民族就是猶太人
[00:07:03.720 --> 00:07:06.840]  最喜歡祈禱的就是猶太人
[00:07:06.840 --> 00:07:11.640]  他們比我們更加常去禱告
[00:07:11.640 --> 00:07:14.040]  所以我們看到這幅圖
[00:07:14.040 --> 00:07:17.800]  就是在耶路撒冷的地方哭場的時候
[00:07:17.800 --> 00:07:19.560]  有很多人聚集
[00:07:19.560 --> 00:07:25.560]  都特意千里迢迢來到哭場面前去祈禱
[00:07:25.560 --> 00:07:30.840]  去表示他們對信的神的渴慕
[00:07:30.840 --> 00:07:35.240]  而這種狀況我們看得到
[00:07:35.240 --> 00:07:39.000]  甚至乎在猶太人拉比的說法裡面
[00:07:39.000 --> 00:07:42.200]  祈禱是偉大的
[00:07:42.200 --> 00:07:47.880]  勝於一切的善行
[00:07:47.880 --> 00:07:51.000]  他們說拉比們唯一的遺憾是什麼呢?
[00:07:51.000 --> 00:07:55.640]  就是不能夠經常去祈禱
[00:07:55.640 --> 00:07:57.400]  這是他們覺得的遺憾
[00:07:57.400 --> 00:07:59.400]  所以你看得到對於猶太人來說
[00:07:59.400 --> 00:08:02.600]  無論是在耶穌的年代或到今天的年代
[00:08:02.600 --> 00:08:05.720]  猶太人都很重視祈禱
[00:08:05.720 --> 00:08:07.320]  在這樣的情況下
[00:08:07.320 --> 00:08:08.760]  現在在這個段落裡面
[00:08:08.760 --> 00:08:12.120]  耶穌卻在說這些重視祈禱的人
[00:08:12.120 --> 00:08:14.760]  他們在祈禱的時候
[00:08:14.760 --> 00:08:17.000]  卻被耶穌稱為有一些人
[00:08:17.000 --> 00:08:21.480]  卻活出一種假冒為善的狀況
[00:08:21.480 --> 00:08:23.960]  假冒為善這個字我們也說過很多次
[00:08:23.960 --> 00:08:26.520]  就是棄子的意思
[00:08:26.520 --> 00:08:29.240]  假冒為善就是棄子
[00:08:29.240 --> 00:08:32.680]  演戲的人常常戴著不同的面具
[00:08:32.680 --> 00:08:34.680]  對著不同的人會用不同的面具
[00:08:34.680 --> 00:08:38.280]  去顯示出他們是一個怎樣的人
[00:08:38.280 --> 00:08:41.720]  所以耶穌提醒了我們不要成為一個戴面具
[00:08:41.720 --> 00:08:46.280]  去表達我們信仰有多虔誠的一個狀況
[00:08:46.280 --> 00:08:48.520]  或者一個表現
[00:08:48.520 --> 00:08:50.440]  而在這段經文裡面也說出
[00:08:50.440 --> 00:08:53.640]  究竟這些人怎樣去凸顯出他們的假冒為善
[00:08:53.640 --> 00:08:58.440]  一種凸顯出他們怎樣去禱告的表現
[00:08:58.440 --> 00:09:00.040]  經文告訴我們
[00:09:00.040 --> 00:09:05.000]  他們愛站在會堂裡和十字路口禱告
[00:09:05.000 --> 00:09:08.200]  故意叫人看見
[00:09:08.200 --> 00:09:10.600]  會堂就是當時猶太社區裡面
[00:09:10.600 --> 00:09:12.440]  他們聚集的地方
[00:09:12.440 --> 00:09:14.840]  大約有十多個猶太人
[00:09:14.840 --> 00:09:17.160]  已經可以聚集成為一個會堂
[00:09:17.160 --> 00:09:18.600]  讓一群猶太人
[00:09:18.600 --> 00:09:21.560]  無論在耶路撒冷或其他地區的猶太人
[00:09:21.560 --> 00:09:23.800]  都可以敬拜神的地方
[00:09:23.800 --> 00:09:25.800]  這就是會堂
[00:09:25.800 --> 00:09:26.840]  而在會堂裡面
[00:09:26.840 --> 00:09:28.680]  很多時候都像我們崇拜一樣
[00:09:28.680 --> 00:09:31.320]  有不同的程序流程
[00:09:31.320 --> 00:09:32.680]  如果你有記得的話
[00:09:32.680 --> 00:09:37.080]  耶穌曾經在會堂裡面拿起聖經去宣讀
[00:09:37.080 --> 00:09:39.000]  即是不只是一個人去做
[00:09:39.000 --> 00:09:44.120]  而是其他人也有機會到台上去做一些事情
[00:09:44.120 --> 00:09:46.360]  而耶穌就在讀聖經
[00:09:46.360 --> 00:09:48.280]  指著自己去宣告
[00:09:48.280 --> 00:09:52.120]  而事實上同時間也有些人會出來祈禱
[00:09:52.120 --> 00:09:53.640]  那些祈禱的人是怎樣的呢?
[00:09:53.640 --> 00:09:58.360]  就是會走出來站在高一點的位置祈禱
[00:09:58.360 --> 00:10:00.440]  因為事實上他們的設計也是這樣
[00:10:00.440 --> 00:10:02.440]  方便他們被人看見
[00:10:02.440 --> 00:10:04.520]  他在這個位置裡面祈禱
[00:10:04.520 --> 00:10:07.400]  所以原來站在會堂裡面祈禱的時候
[00:10:07.400 --> 00:10:09.720]  不只是在會堂裡面坐在這個位置裡面祈禱
[00:10:09.720 --> 00:10:14.200]  而是站在崇拜的主席的位置
[00:10:14.200 --> 00:10:18.360]  所以他們很期望站在崇拜主席的位置裡面
[00:10:18.360 --> 00:10:19.560]  去帶領祈禱
[00:10:19.560 --> 00:10:24.120]  顯示出他們祈禱的狀況
[00:10:24.120 --> 00:10:27.960]  所以對他們來說是一種光榮
[00:10:27.960 --> 00:10:33.000]  所以很多人都期望有一天能夠站在台上去祈禱
[00:10:33.000 --> 00:10:34.440]  十字路口又是怎樣的呢?
[00:10:34.440 --> 00:10:38.520]  十字路口的禱告又是一種什麼樣的狀況呢?
[00:10:38.520 --> 00:10:42.520]  就是想像一下他們站在一個當眼的位置
[00:10:42.520 --> 00:10:44.920]  去讓人看到他們祈禱
[00:10:44.920 --> 00:10:46.120]  你可以想像一下
[00:10:46.120 --> 00:10:47.880]  怎樣能夠在一個當眼的位置
[00:10:47.880 --> 00:10:50.040]  去讓人看到他們祈禱呢?
[00:10:50.040 --> 00:10:54.360]  其實我們可以嘗試用現代的方法去想一下
[00:10:54.360 --> 00:10:57.640]  我們用手錶去計時
[00:10:57.640 --> 00:11:00.760]  猶太人的祈禱會有九點鐘的祈禱
[00:11:00.760 --> 00:11:02.200]  會有十二點鐘的祈禱
[00:11:02.200 --> 00:11:05.080]  會有下午三點的祈禱
[00:11:05.080 --> 00:11:07.960]  所以祈禱的方式是怎樣呢?
[00:11:07.960 --> 00:11:09.640]  對一對手錶
[00:11:09.640 --> 00:11:10.600]  對一對手錶
[00:11:10.600 --> 00:11:12.120]  正在走路
[00:11:12.120 --> 00:11:13.960]  快要到街口了
[00:11:13.960 --> 00:11:15.240]  準備開始
[00:11:15.240 --> 00:11:17.240]  慢動作
[00:11:17.240 --> 00:11:17.960]  計算一下時間
[00:11:17.960 --> 00:11:19.080]  差不多了
[00:11:19.080 --> 00:11:20.440]  去到路口了
[00:11:20.440 --> 00:11:20.920]  OK
[00:11:20.920 --> 00:11:22.360]  剛剛三點
[00:11:22.360 --> 00:11:23.320]  準時了
[00:11:23.320 --> 00:11:24.520]  就怎樣呢?
[00:11:24.520 --> 00:11:25.800]  猶太人來說
[00:11:25.800 --> 00:11:26.840]  時間到了
[00:11:26.840 --> 00:11:28.840]  就應該要放下一切去祈禱
[00:11:28.840 --> 00:11:30.280]  在一個十字路口
[00:11:30.280 --> 00:11:31.720]  不是我故意的
[00:11:31.720 --> 00:11:33.000]  我真的在十字路口
[00:11:33.000 --> 00:11:35.400]  那我現在就要去祈禱了
[00:11:35.400 --> 00:11:40.840]  全世界在四個方向都看到我祈禱的位置
[00:11:40.840 --> 00:11:42.760]  成為了焦點
[00:11:42.760 --> 00:11:44.680]  去吸引人的注意
[00:11:44.680 --> 00:11:47.720]  甚至吸引人的讚賞
[00:11:47.720 --> 00:11:48.760]  所以你看到
[00:11:48.760 --> 00:11:50.920]  耶穌在說一些假冒為善的人
[00:11:50.920 --> 00:11:52.680]  就會藉著一些機會
[00:11:52.680 --> 00:11:55.880]  希望能夠站在會堂裡面去祈禱
[00:11:55.880 --> 00:11:59.960]  也有時候會在十字路口上面去祈禱
[00:11:59.960 --> 00:12:04.120]  去突顯出他們是一個這樣愛禱告的人
[00:12:04.120 --> 00:12:06.520]  一個跟神有很特殊關係
[00:12:06.520 --> 00:12:08.760]  很親近關係的人
[00:12:08.760 --> 00:12:11.400]  但是耶穌就說到
[00:12:11.400 --> 00:12:15.160]  這群人會得到他們的賞賜
[00:12:15.160 --> 00:12:16.200]  所以你看到
[00:12:16.200 --> 00:12:18.200]  很多猶太人會怎樣去突顯他們
[00:12:18.200 --> 00:12:20.120]  是一個愛禱告的人呢?
[00:12:20.120 --> 00:12:21.320]  他們不是在家裡
[00:12:21.320 --> 00:12:22.760]  他們會像這裡這樣
[00:12:22.760 --> 00:12:23.960]  剛剛我們看到的那幅圖
[00:12:23.960 --> 00:12:27.800]  就是在一個公開的地方裡面
[00:12:27.800 --> 00:12:29.080]  去祈禱
[00:12:29.080 --> 00:12:30.280]  去讀聖經
[00:12:30.280 --> 00:12:31.640]  甚至我們看到
[00:12:31.640 --> 00:12:34.840]  就跟著《生命記》裡面所說的一樣
[00:12:34.840 --> 00:12:35.720]  他們會見到
[00:12:35.720 --> 00:12:38.840]  他們的額上會戴著一個盒子
[00:12:38.840 --> 00:12:39.960]  當你戴著這個盒子
[00:12:39.960 --> 00:12:44.040]  就顯明了你是一個很認真的猶太人
[00:12:44.040 --> 00:12:44.760]  而這個盒子
[00:12:44.760 --> 00:12:47.160]  你見到就是一個這樣的形狀
[00:12:47.160 --> 00:12:49.080]  當這個盒子打開的時候
[00:12:49.080 --> 00:12:51.320]  裡面就有一個經文
[00:12:51.320 --> 00:12:52.920]  這個經文跟我們平時
[00:12:52.920 --> 00:12:55.000]  我們說的去猶太人的家裡
[00:12:55.000 --> 00:12:56.840]  有些不一樣的處境
[00:12:56.840 --> 00:12:57.800]  在猶太人的家裡
[00:12:57.800 --> 00:12:58.840]  你見到他的門口
[00:12:58.840 --> 00:13:01.720]  對面有一個斜斜的盒子
[00:13:01.720 --> 00:13:02.680]  就放一些經文
[00:13:02.680 --> 00:13:04.600]  那個問題就是
[00:13:04.600 --> 00:13:07.080]  你家裡不可以搬的
[00:13:07.080 --> 00:13:08.120]  你不可以搬家給別人看
[00:13:08.120 --> 00:13:09.560]  我家裡有很多記號
[00:13:09.560 --> 00:13:11.320]  顯示我認真祈禱
[00:13:11.320 --> 00:13:12.760]  但是如果一個人
[00:13:12.760 --> 00:13:16.120]  就戴著這些盒子為經文
[00:13:16.120 --> 00:13:18.520]  就可以讓人很見得到
[00:13:18.520 --> 00:13:22.040]  他們那種禱告的狀況
[00:13:22.040 --> 00:13:23.240]  所以我們見得到
[00:13:23.240 --> 00:13:26.680]  這裡耶穌在提一種法理賽人式的祈禱
[00:13:26.680 --> 00:13:28.920]  就是爭取一些機會
[00:13:28.920 --> 00:13:30.760]  去讓人很清楚地
[00:13:30.760 --> 00:13:33.240]  見得到他們熱愛禱告
[00:13:33.240 --> 00:13:37.240]  去希望得到別人的讚賞
[00:13:37.240 --> 00:13:38.520]  似乎有一種方式
[00:13:38.520 --> 00:13:40.440]  去凸顯做一些行為
[00:13:40.440 --> 00:13:43.000]  做一些表現
[00:13:43.000 --> 00:13:44.920]  事實上在教會歷史裡面
[00:13:44.920 --> 00:13:46.120]  都出現這些情況
[00:13:46.120 --> 00:13:47.080]  很多時候
[00:13:47.080 --> 00:13:48.680]  其實本來就可能希望
[00:13:48.680 --> 00:13:51.640]  為了要讓我們更加專心去祈禱
[00:13:51.640 --> 00:13:53.240]  但是有時候我們不知不覺
[00:13:53.240 --> 00:13:56.360]  我們都會用一些方式
[00:13:56.360 --> 00:13:59.560]  去成為一種操練
[00:13:59.560 --> 00:14:03.640]  以致我們去表達我們的祈禱
[00:14:03.640 --> 00:14:06.200]  在中世紀裡面也有
[00:14:06.200 --> 00:14:08.040]  給大家看看中世紀裡面
[00:14:08.040 --> 00:14:10.920]  在十二世紀的時候是怎樣的
[00:14:10.920 --> 00:14:13.240]  其中在當時天主教裡面
[00:14:13.240 --> 00:14:14.440]  十二世紀的時候
[00:14:14.440 --> 00:14:16.600]  其中一個叫聖多米尼
[00:14:16.600 --> 00:14:19.960]  他也有按照他理解的祈禱
[00:14:19.960 --> 00:14:26.520]  創造了九式的祈禱
[00:14:26.520 --> 00:14:28.600]  九種不同方式的祈禱
[00:14:28.600 --> 00:14:32.760]  其實本來都很希望能夠親近神
[00:14:32.760 --> 00:14:33.960]  不過問題是會不會
[00:14:33.960 --> 00:14:36.120]  慢慢不知不覺流於形式呢?
[00:14:36.120 --> 00:14:37.800]  大家要想一想
[00:14:37.800 --> 00:14:41.240]  第一種的祈禱形式就是鞠躬式
[00:14:41.240 --> 00:14:44.200]  整個身體就要用一個鞠躬的形式
[00:14:44.200 --> 00:14:47.320]  一直持續去禱告
[00:14:47.320 --> 00:14:50.200]  有什麼問題或者不舒服的地方
[00:14:50.200 --> 00:14:51.480]  有沒有感覺到?
[00:14:51.480 --> 00:14:53.560]  想像一下我們年紀大了
[00:14:53.560 --> 00:14:55.080]  這樣鞠躬
[00:14:55.080 --> 00:14:57.560]  兩三分鐘腰骨都痛了
[00:14:57.560 --> 00:14:59.160]  但是你堅持
[00:14:59.160 --> 00:15:02.360]  就顯出你應該是很認真的祈禱
[00:15:02.360 --> 00:15:04.360]  事實上當然在祈禱的過程中
[00:15:04.360 --> 00:15:07.080]  應該都是很認真希望做到這件事
[00:15:07.080 --> 00:15:12.040]  但是就會成為了當時他們學習的方式
[00:15:12.040 --> 00:15:16.280]  希望這些方式顯出他們怎樣認真去祈禱
[00:15:16.280 --> 00:15:19.560]  這個鞠躬的方式我們做得到
[00:15:19.560 --> 00:15:20.840]  第二個方式是什麼呢?
[00:15:20.840 --> 00:15:22.680]  就是投地式
[00:15:22.680 --> 00:15:27.720]  投地式有點像我們今天送的五塔的類似方式
[00:15:27.720 --> 00:15:30.840]  所以你會發現其他宗教都會有這些方式
[00:15:30.840 --> 00:15:32.280]  全人投入
[00:15:32.280 --> 00:15:33.800]  真的投入了
[00:15:33.800 --> 00:15:40.920]  這個方式就凸顯出他們的祈禱
[00:15:40.920 --> 00:15:47.000]  怎樣顯明了他們認真去祈禱
[00:15:47.000 --> 00:15:50.520]  第三種應該沒有人試過
[00:15:50.520 --> 00:15:53.320]  第三種方式叫自殘式
[00:15:53.320 --> 00:15:56.200]  自殘式你可以看到是拿一條東西
[00:15:56.200 --> 00:15:59.800]  鞭打自己
[00:15:59.800 --> 00:16:03.080]  不知道你有沒有看過有一套電影
[00:16:03.080 --> 00:16:05.560]  突然間暗出來了
[00:16:05.560 --> 00:16:11.800]  講到尋寶 有一個人鞭打自己
[00:16:11.800 --> 00:16:13.800]  有機會找回給大家
[00:16:13.800 --> 00:16:16.280]  很好看的一套
[00:16:16.280 --> 00:16:19.160]  就是這樣的方式
[00:16:19.160 --> 00:16:20.600]  不斷鞭打自己
[00:16:20.600 --> 00:16:27.800]  都是他們嘗試表現自己虔誠的方式
[00:16:27.800 --> 00:16:31.160]  第四種就是跪拜式
[00:16:31.160 --> 00:16:35.400]  這種可能也有機會在家裡做到
[00:16:35.400 --> 00:16:41.160]  第五種就是直立式
[00:16:41.160 --> 00:16:44.360]  第六種就是十字架式
[00:16:44.360 --> 00:16:46.760]  就是不斷高舉雙手
[00:16:46.760 --> 00:16:51.400]  做一個固定的形式不斷祈禱
[00:16:51.400 --> 00:16:54.680]  第七種就是高舉式
[00:16:54.680 --> 00:16:55.880]  抬起雙手的
[00:16:55.880 --> 00:16:57.480]  剛才Jenny教我們要舉起雙手
[00:16:57.480 --> 00:17:01.800]  去表達對神的敬拜
[00:17:01.800 --> 00:17:04.040]  第八種就是安坐式
[00:17:04.040 --> 00:17:06.120]  坐著不動
[00:17:06.120 --> 00:17:09.800]  我想這是我們最常見的
[00:17:09.800 --> 00:17:12.280]  當然我們最強的就是趴下式
[00:17:12.280 --> 00:17:15.480]  就是在桌子上趴下的祈禱
[00:17:15.480 --> 00:17:17.560]  第二天早上就要押門
[00:17:17.560 --> 00:17:20.280]  一個長的祈禱
[00:17:20.280 --> 00:17:23.240]  第九種就是行走式
[00:17:23.240 --> 00:17:26.360]  一邊走一邊祈禱
[00:17:26.360 --> 00:17:31.720]  所以有些地方會做一些讓你走的地方
[00:17:31.720 --> 00:17:33.720]  教你怎樣走著去祈禱
[00:17:33.720 --> 00:17:38.120]  當然在中世紀也有不同的祈禱方式
[00:17:38.120 --> 00:17:41.160]  我不是說這些祈禱方式有問題
[00:17:41.160 --> 00:17:44.680]  而是很多人不知不覺
[00:17:44.680 --> 00:17:49.400]  想找一些方式、一些模樣、一些形式
[00:17:49.400 --> 00:17:53.960]  才能夠親近神
[00:17:53.960 --> 00:17:55.640]  要做某個趴在地上的動作
[00:17:55.640 --> 00:17:57.320]  才能夠親近神
[00:17:57.320 --> 00:18:01.640]  似乎今天我們也希望尋找一些固定的方式
[00:18:01.640 --> 00:18:04.440]  才能夠親近神
[00:18:04.440 --> 00:18:09.320]  所以你看到法利賽人就是這樣去找這種表達
[00:18:09.320 --> 00:18:10.840]  而在第七第八節
[00:18:10.840 --> 00:18:13.640]  我們看到耶穌說
[00:18:13.640 --> 00:18:17.320]  你們禱告的時候不可以像外邦人
[00:18:17.320 --> 00:18:19.480]  外邦人的方式又是什麼呢?
[00:18:19.480 --> 00:18:25.400]  外邦人的方式是用重複一些空話
[00:18:25.400 --> 00:18:29.480]  他們以為話多了必蒙殊聽
[00:18:29.480 --> 00:18:31.640]  你們不可效法外邦
[00:18:31.640 --> 00:18:33.640]  因為在你們祈求以前
[00:18:33.640 --> 00:18:38.440]  你們所需要的你們的父祖已知道了
[00:18:38.440 --> 00:18:39.480]  所以你會發現
[00:18:39.480 --> 00:18:41.960]  原來耶穌說的另一種
[00:18:41.960 --> 00:18:44.840]  不只是爭取在公眾場合
[00:18:44.840 --> 00:18:48.200]  顯明了用一些不同的方式、姿態、動作
[00:18:48.200 --> 00:18:51.960]  去吸引人告訴人他是在祈禱
[00:18:51.960 --> 00:18:54.600]  有些人就是這些法利賽人式
[00:18:54.600 --> 00:18:56.440]  但是外邦人式又不是
[00:18:56.440 --> 00:19:00.120]  外邦人式不是用很多的動作去凸顯
[00:19:00.120 --> 00:19:02.360]  他如何認真去祈禱
[00:19:02.360 --> 00:19:04.920]  而是說
[00:19:04.920 --> 00:19:09.560]  重複、重複、重複、又重複
[00:19:09.560 --> 00:19:11.640]  如果你有一個印象、有一個畫面
[00:19:11.640 --> 00:19:16.120]  你記得以利亞大戰巴力先知
[00:19:16.120 --> 00:19:18.600]  以利亞大戰巴力先知的時候
[00:19:18.600 --> 00:19:23.160]  巴力先知一樣要求火降落
[00:19:23.160 --> 00:19:27.720]  這裡說
[00:19:27.720 --> 00:19:31.240]  當時烈王紀上第十八章二十六節說
[00:19:31.240 --> 00:19:35.000]  他們(巴力先知)把所吸他們的牛毒
[00:19:35.000 --> 00:19:36.440]  預備好了
[00:19:36.440 --> 00:19:39.000]  從早晨到中午
[00:19:39.000 --> 00:19:40.840]  求告巴力的名說
[00:19:40.840 --> 00:19:44.840]  巴力求你應問我們
[00:19:44.840 --> 00:19:46.280]  他們的方式就是
[00:19:46.280 --> 00:19:48.520]  由早上到中午一直重複
[00:19:48.520 --> 00:19:50.520]  為了顯明他們的巴力有力
[00:19:50.520 --> 00:19:52.200]  他們的假神有力的時候
[00:19:52.200 --> 00:19:53.880]  巴力求你應問我們
