
[00:00:00.000 --> 00:00:02.000]  各位大英之妹平安
[00:05:17.000 --> 00:05:20.000]  所以我自己也很深的反省就是
[00:05:20.000 --> 00:05:23.000]  當我很不滿意我的子女某一方面
[00:05:23.000 --> 00:05:26.000]  或者有時候覺得孫子很難教
[00:05:26.000 --> 00:05:29.000]  但是我自己反省一下
[00:05:29.000 --> 00:05:32.000]  其實那個是你的女兒你的兒子
[00:05:32.000 --> 00:05:35.000]  如果他們有些事情是不合你的心意
[00:05:35.000 --> 00:05:37.000]  是不是你就是這樣呢
[00:05:37.000 --> 00:05:41.000]  是不是你就是這樣培養他們成長
[00:05:41.000 --> 00:05:43.000]  所以我很大的反省
[00:05:43.000 --> 00:05:45.000]  如果你還是年輕的父母
[00:05:45.000 --> 00:05:47.000]  我求神祝福你們
[00:05:47.000 --> 00:05:50.000]  給你們現在還有很多時間
[00:05:50.000 --> 00:05:54.000]  可以去照顧你們幾歲大的孫子
[00:05:54.000 --> 00:05:56.000]  甚至有些在我肚子裡
[00:05:56.000 --> 00:05:58.000]  快要出生的孫子
[00:05:58.000 --> 00:06:00.000]  神託付了給你
[00:06:00.000 --> 00:06:03.000]  一個很大的祝福
[00:06:03.000 --> 00:06:04.000]  是什麼呢
[00:06:04.000 --> 00:06:06.000]  就是他給你有兒女
[00:06:06.000 --> 00:06:08.000]  但是也有一個責任就是說
[00:06:08.000 --> 00:06:12.000]  我要把他教養成怎麼樣的人呢
[00:06:12.000 --> 00:06:18.000]  英文和呂振宗的日文也是訓練
[00:06:18.000 --> 00:06:20.000]  train up
[00:06:20.000 --> 00:06:24.000]  這個ASV
[00:06:24.000 --> 00:06:26.000]  American Standard Version
[00:06:26.000 --> 00:06:27.000]  那套他怎麼說呢
[00:06:27.000 --> 00:06:30.000]  train up a child in the way he should go
[00:06:30.000 --> 00:06:33.000]  and even when he is old
[00:06:33.000 --> 00:06:36.000]  he will not depart from it
[00:06:36.000 --> 00:06:37.000]  train up
[00:06:37.000 --> 00:06:40.000]  你不只是說教他
[00:06:40.000 --> 00:06:42.000]  你要訓練他
[00:06:42.000 --> 00:06:44.000]  訓練意思就是說你要看著他
[00:06:44.000 --> 00:06:45.000]  和他一起做
[00:06:45.000 --> 00:06:47.000]  然後讓他自己做
[00:06:47.000 --> 00:06:49.000]  你是一個culture
[00:06:49.000 --> 00:06:52.000]  你是一個教練
[00:06:52.000 --> 00:06:55.000]  AMP
[00:06:55.000 --> 00:06:56.000]  Amplified Bible
[00:06:56.000 --> 00:06:57.000]  怎麼說呢
[00:06:57.000 --> 00:06:58.000]  更詳細
[00:06:58.000 --> 00:07:01.000]  train up a child in the way he should go
[00:07:01.000 --> 00:07:03.000]  這樣就括住了
[00:07:03.000 --> 00:07:06.000]  teaching him to seek God's wisdom
[00:07:06.000 --> 00:07:11.000]  and will for his abilities and talents
[00:07:11.000 --> 00:07:13.000]  even when he is old
[00:07:13.000 --> 00:07:16.000]  he will not depart from it
[00:07:16.000 --> 00:07:20.000]  就是說我們不只是教養
[00:07:20.000 --> 00:07:22.000]  給他吃飽
[00:07:22.000 --> 00:07:24.000]  早餐午餐晚餐
[00:07:24.000 --> 00:07:27.000]  snack那些點心
[00:07:27.000 --> 00:07:29.000]  排到滿了
[00:07:29.000 --> 00:07:31.000]  所以每個人都長到又高又大
[00:07:31.000 --> 00:07:33.000]  現在我們下一代再下一代
[00:07:33.000 --> 00:07:35.000]  在體能上面
[00:07:35.000 --> 00:07:39.000]  是很夠營養很夠鍛鍊的
[00:07:39.000 --> 00:07:40.000]  和他跑步
[00:07:40.000 --> 00:07:41.000]  和他打球
[00:07:41.000 --> 00:07:42.000]  踩單車
[00:07:42.000 --> 00:07:44.000]  小時候爸爸在前面
[00:07:44.000 --> 00:07:46.000]  兒子坐在後面
[00:07:46.000 --> 00:07:47.000]  長大之後
[00:07:47.000 --> 00:07:49.000]  兒子在前面踩
[00:07:49.000 --> 00:07:51.000]  然後他們在後面跟著
[00:07:51.000 --> 00:07:52.000]  一個兩個
[00:07:52.000 --> 00:07:53.000]  有時候我去park
[00:07:53.000 --> 00:07:55.000]  是看到很漂亮的圖畫
[00:07:55.000 --> 00:07:56.000]  一輛小單車
[00:07:56.000 --> 00:07:57.000]  兩個小單車
[00:07:57.000 --> 00:07:58.000]  後面有個大單車
[00:07:58.000 --> 00:08:00.000]  最後面有個更大的單車
[00:08:00.000 --> 00:08:02.000]  就是父母都跟著
[00:08:02.000 --> 00:08:06.000]  他們的體能訓練是很好的
[00:08:06.000 --> 00:08:07.000]  陪他打球
[00:08:07.000 --> 00:08:11.000]  還有就是打棒球
[00:08:11.000 --> 00:08:13.000]  爸爸拿著一大桶的球
[00:08:13.000 --> 00:08:14.000]  很重的
[00:08:14.000 --> 00:08:15.000]  拿上去park那裡
[00:08:15.000 --> 00:08:17.000]  然後就讓兒子扔給他
[00:08:17.000 --> 00:08:18.000]  他就接
[00:08:18.000 --> 00:08:20.000]  又教他怎樣去
[00:08:20.000 --> 00:08:22.000]  找個棒球來打
[00:08:22.000 --> 00:08:24.000]  哇 好好心機
[00:08:24.000 --> 00:08:28.000]  我們要訓練他們
[00:08:28.000 --> 00:08:30.000]  還有就是
[00:08:30.000 --> 00:08:31.000]  最好就是這裡提到
[00:08:31.000 --> 00:08:35.000]  teaching him to see God's wisdom and will
[00:08:35.000 --> 00:08:38.000]  是for his abilities and talents
[00:08:38.000 --> 00:08:41.000]  每個小單車都有獨特的地方
[00:08:41.000 --> 00:08:44.000]  就算他是個
[00:08:44.000 --> 00:08:47.000]  譬如說自閉症的小朋友
[00:08:47.000 --> 00:08:49.000]  就是跟自閉症有關的
[00:08:49.000 --> 00:08:52.000]  他不懂得跟人有很好的交往
[00:08:52.000 --> 00:08:57.000]  就是人際關係是發展不了的
[00:08:57.000 --> 00:08:58.000]  甚至到幾十歲
[00:08:58.000 --> 00:09:01.000]  還是不懂得跟人相處
[00:09:01.000 --> 00:09:03.000]  但是不要失望
[00:09:03.000 --> 00:09:05.000]  我認識好幾個家庭
[00:09:05.000 --> 00:09:08.000]  他有這一類這麼特殊的兒童
[00:09:08.000 --> 00:09:10.000]  他們依然讀完大學
[00:09:10.000 --> 00:09:14.000]  依然讀完碩士博士
[00:09:14.000 --> 00:09:16.000]  而且又找到很好的工作
[00:09:16.000 --> 00:09:18.000]  因為找到一個門
[00:09:18.000 --> 00:09:19.000]  是他的長處
[00:09:19.000 --> 00:09:20.000]  他比很多人厲害
[00:09:20.000 --> 00:09:22.000]  有些人的數學很厲害
[00:09:22.000 --> 00:09:26.000]  有些人他的音樂很厲害
[00:09:26.000 --> 00:09:27.000]  哇
[00:09:27.000 --> 00:09:30.000]  他們一樣可以在他的長處那裡
[00:09:30.000 --> 00:09:33.000]  他們神給他的天賦裡面
[00:09:33.000 --> 00:09:34.000]  去發展的
[00:09:34.000 --> 00:09:36.000]  所以不要放棄
[00:09:36.000 --> 00:09:40.000]  有些人是比較遲緩一點成長的
[00:09:40.000 --> 00:09:42.000]  也不要放棄
[00:09:42.000 --> 00:09:47.000]  他一樣可以完成他人生的每個階段
[00:09:47.000 --> 00:09:50.000]  但是父母的角色很重要
[00:09:50.000 --> 00:09:54.000]  你要留下什麼給你的下一代呢
[00:09:54.000 --> 00:09:56.000]  你要怎樣去訓練他
[00:09:56.000 --> 00:09:57.000]  栽培他
[00:09:57.000 --> 00:10:00.000]  教導他以身作則的去
[00:10:00.000 --> 00:10:02.000]  讓他好好地成長
[00:10:02.000 --> 00:10:04.000]  走在一條對的路上
[00:10:04.000 --> 00:10:07.000]  我們最怕開車是走錯路
[00:10:07.000 --> 00:10:08.000]  我自己最怕
[00:10:08.000 --> 00:10:09.000]  如果你眼睛不好
[00:10:09.000 --> 00:10:10.000]  別人會one way
[00:10:10.000 --> 00:10:12.000]  你進去就完了
[00:10:12.000 --> 00:10:14.000]  車子能不能對頭撞過來
[00:10:14.000 --> 00:10:16.000]  你也不知道怎麼辦
[00:10:16.000 --> 00:10:18.000]  因為那條路是wrong way
[00:10:18.000 --> 00:10:19.000]  你不可以這樣走的
[00:10:19.000 --> 00:10:21.000]  你要繞去別處走的
[00:10:21.000 --> 00:10:25.000]  有時候我們做父母就走錯路
[00:10:25.000 --> 00:10:29.000]  接著這些鴨子雞子就一樣錯
[00:10:29.000 --> 00:10:31.000]  就撞很多板
[00:10:31.000 --> 00:10:36.000]  甚至有很多危險的事發生
[00:10:36.000 --> 00:10:39.000]  我們看看第一個例子
[00:10:39.000 --> 00:10:41.000]  大衛的曾祖母
[00:10:41.000 --> 00:10:45.000]  我閱讀就越有味道
[00:10:45.000 --> 00:10:48.000]  其實路德記為什麼說了大衛呢
[00:10:48.000 --> 00:10:51.000]  但是原來是有個淵源的
[00:10:51.000 --> 00:10:54.000]  是有一條線下去的
[00:10:54.000 --> 00:10:57.000]  路德記我先講一點背景
[00:10:57.000 --> 00:11:02.000]  其實他在一段時間
[00:11:02.000 --> 00:11:11.000]  大概是進入王國之前的士師時期
[00:11:11.000 --> 00:11:15.000]  他就開始在約書亞那一代的人過世了
[00:11:15.000 --> 00:11:17.000]  我們讀完約書亞記了
[00:11:17.000 --> 00:11:19.000]  就在約書亞過世了
[00:11:19.000 --> 00:11:21.000]  他那一代人也過世了
[00:11:21.000 --> 00:11:28.000]  結束在掃羅作王主持大約1040年
[00:11:28.000 --> 00:11:30.000]  就是這段空間的時間
[00:11:30.000 --> 00:11:34.000]  我們就叫做士師時代
[00:11:34.000 --> 00:11:39.000]  這個時期大約有200到300年這麼長
[00:11:39.000 --> 00:11:41.000]  這個是一個混亂
[00:11:41.000 --> 00:11:42.000]  沒有君王
[00:11:42.000 --> 00:11:45.000]  是個人任意而行的時代
[00:11:45.000 --> 00:11:49.000]  如果你看士師記21章25節就是這麼說的
[00:11:49.000 --> 00:11:53.000]  所以路德記就是記在這段時間
[00:11:53.000 --> 00:11:56.000]  每個人都喜歡做什麼就做什麼
[00:11:56.000 --> 00:11:59.000]  所以路德的公公婆婆
[00:11:59.000 --> 00:12:01.000]  因為饑荒臨到
[00:12:01.000 --> 00:12:06.000]  他們就由本來猶太地的伯利恆搬去摩亞地
[00:12:06.000 --> 00:12:08.000]  以為那裡摩亞地也很好的
[00:12:08.000 --> 00:12:10.000]  那裡很好的地土
[00:12:10.000 --> 00:12:13.000]  可能那裡就有多點食糧
[00:12:13.000 --> 00:12:15.000]  多點機會找工作這樣
[00:12:15.000 --> 00:12:17.000]  一家去了
[00:12:17.000 --> 00:12:21.000]  但是想不到十年之內
[00:12:21.000 --> 00:12:24.000]  這個家全散了
[00:12:24.000 --> 00:12:26.000]  爸爸走了
[00:12:26.000 --> 00:12:28.000]  兩個兒子結了婚了
[00:12:28.000 --> 00:12:31.000]  但是先後都走了
[00:12:31.000 --> 00:12:33.000]  剩下的就是三個女人
[00:12:33.000 --> 00:12:35.000]  三個寡婦
[00:12:35.000 --> 00:12:38.000]  所以這本路德記一開始的時候
[00:12:38.000 --> 00:12:41.000]  令人心裡面很難過的
[00:12:41.000 --> 00:12:43.000]  很傷痛的
[00:12:43.000 --> 00:12:45.000]  你移民來美國
[00:12:45.000 --> 00:12:50.000]  無論是十年二十年三十年四十年五十年
[00:12:50.000 --> 00:12:53.000]  你有得有失的
[00:12:53.000 --> 00:12:56.000]  來的時候你很希望得到一些
[00:12:56.000 --> 00:13:00.000]  比你在原生之地的東西好
[00:13:00.000 --> 00:13:03.000]  比如說多點機會受教育
[00:13:03.000 --> 00:13:05.000]  住的房子大一點
[00:13:05.000 --> 00:13:07.000]  環境好一點
[00:13:07.000 --> 00:13:09.000]  教育的制度自由一點
[00:13:09.000 --> 00:13:12.000]  不用填鴨式這樣
[00:13:12.000 --> 00:13:14.000]  小時候就背著一個很重的書包
[00:13:14.000 --> 00:13:16.000]  填它
[00:13:16.000 --> 00:13:18.000]  勉強去念很多東西
[00:13:18.000 --> 00:13:19.000]  讀很多東西
[00:13:19.000 --> 00:13:20.000]  不行就打
[00:13:20.000 --> 00:13:22.000]  經常都是這樣
[00:13:22.000 --> 00:13:23.000]  老師又去罰
[00:13:23.000 --> 00:13:25.000]  回家又被爸爸媽媽打
[00:13:25.000 --> 00:13:27.000]  你想他離開這個環境
[00:13:27.000 --> 00:13:30.000]  去到一個比較自由一點
[00:13:30.000 --> 00:13:33.000]  又那個啟發性的教育
[00:13:33.000 --> 00:13:36.000]  讓他能夠發揮他裡面的潛能
[00:13:36.000 --> 00:13:37.000]  那個是監他
[00:13:37.000 --> 00:13:42.000]  你一定要做這樣做那樣
[00:13:42.000 --> 00:13:44.000]  我們何嘗不是這樣
[00:13:44.000 --> 00:13:46.000]  我們中國大陸也好
[00:13:46.000 --> 00:13:48.000]  澳門也好
[00:13:48.000 --> 00:13:49.000]  新加坡也好
[00:13:49.000 --> 00:13:50.000]  馬來西亞也好
[00:13:50.000 --> 00:13:51.000]  香港也好
[00:13:51.000 --> 00:13:53.000]  就是移民來美國
[00:13:53.000 --> 00:13:55.000]  我們經常都有一個口號
[00:13:55.000 --> 00:13:56.000]  口頭禪就說
[00:13:56.000 --> 00:13:58.000]  為了下一代
[00:13:58.000 --> 00:13:59.000]  為了下一代
[00:13:59.000 --> 00:14:00.000]  再下一代
[00:14:00.000 --> 00:14:02.000]  再下一代
[00:14:02.000 --> 00:14:06.000]  但是失去了什麼呢
[00:14:06.000 --> 00:14:10.000]  可能一對夫婦離開
[00:14:10.000 --> 00:14:11.000]  失去了一個
[00:14:11.000 --> 00:14:13.000]  我第一次
[00:14:13.000 --> 00:14:16.000]  沒有了黃牧師
[00:14:16.000 --> 00:14:17.000]  回香港的時候
[00:14:17.000 --> 00:14:19.000]  我有一個很大的感觸
[00:14:19.000 --> 00:14:20.000]  坐在飛機上面
[00:14:20.000 --> 00:14:21.000]  想一想
[00:14:21.000 --> 00:14:23.000]  四個人一起來
[00:14:23.000 --> 00:14:26.000]  現在只有三個人回香港
[00:14:26.000 --> 00:14:33.000]  那種遺憾感是很深的
[00:14:33.000 --> 00:14:35.000]  黃牧師還口口聲聲說
[00:14:35.000 --> 00:14:36.000]  當然了
[00:14:36.000 --> 00:14:39.000]  我很相信神是帶領他過來美國
[00:14:39.000 --> 00:14:46.000]  因為他要過來華福
[00:14:46.000 --> 00:14:47.000]  第一次來的時候
[00:14:47.000 --> 00:14:48.000]  華福、忠臣
[00:14:48.000 --> 00:14:52.000]  還有一個機構
[00:14:52.000 --> 00:14:53.000]  還有富良神學院
[00:14:53.000 --> 00:14:56.000]  三個大的機構
[00:14:56.000 --> 00:14:57.000]  他們剛剛有一個
[00:14:57.000 --> 00:14:59.000]  叫做Chinese Program
[00:14:59.000 --> 00:15:02.000]  中文的一個學位
[00:15:02.000 --> 00:15:04.000]  給香港來
[00:15:04.000 --> 00:15:06.000]  或者東南亞人來讀書
[00:15:06.000 --> 00:15:08.000]  有學費的
[00:15:08.000 --> 00:15:10.000]  所以有三年時間
[00:15:10.000 --> 00:15:13.000]  我們由香港搬來
[00:15:13.000 --> 00:15:14.000]  知道是暫時的
[00:15:14.000 --> 00:15:15.000]  只是三年而已
[00:15:15.000 --> 00:15:18.000]  那個program讀完了
[00:15:18.000 --> 00:15:20.000]  但是回香港四年之後
[00:15:20.000 --> 00:15:23.000]  又滿懷希望再回來一次
[00:15:23.000 --> 00:15:26.000]  這一次是長一點了
[00:15:26.000 --> 00:15:29.000]  因為華福請黃牧師在這裡
[00:15:29.000 --> 00:15:32.000]  北美華福那裡做編輯
[00:15:32.000 --> 00:15:36.000]  要負責做很多事情
[00:15:36.000 --> 00:15:39.000]  也有教會邀請他去木會
[00:15:39.000 --> 00:15:43.000]  所以兩樣呼召他過來
[00:15:43.000 --> 00:15:46.000]  但是第二次來的時候
[00:15:46.000 --> 00:15:47.000]  多少年了
[00:15:47.000 --> 00:15:49.000]  1989年來
[00:15:49.000 --> 00:15:50.000]  他1994年離開
[00:15:50.000 --> 00:15:52.000]  五年
[00:15:52.000 --> 00:15:54.000]  只有五年時間
[00:15:54.000 --> 00:15:57.000]  所以我當時第一次坐飛機回香港
[00:15:57.000 --> 00:15:59.000]  真的很大感觸
[00:15:59.000 --> 00:16:01.000]  回去面對親戚朋友
[00:16:01.000 --> 00:16:04.000]  人家說你不是很開心地去的
[00:16:04.000 --> 00:16:07.000]  我現在好像差點東西回來
[00:16:07.000 --> 00:16:12.000]  我心情和盧德 南娥米
[00:16:12.000 --> 00:16:15.000]  很有相同的感覺
[00:16:15.000 --> 00:16:19.000]  好了 輪到南娥米的丈夫
[00:16:19.000 --> 00:16:21.000]  兒子都走了
[00:16:21.000 --> 00:16:23.000]  一個人孤零零
[00:16:23.000 --> 00:16:25.000]  可能要回去百里行了
[00:16:25.000 --> 00:16:26.000]  又是百里行
[00:16:26.000 --> 00:16:27.000]  以法他
[00:16:27.000 --> 00:16:31.000]  上個禮拜你聽到徐牧師說
[00:16:31.000 --> 00:16:32.000]  又是百里行
[00:16:32.000 --> 00:16:34.000]  那個是米倉
[00:16:34.000 --> 00:16:36.000]  是糧食之地
[00:16:36.000 --> 00:16:38.000]  現在又不饑荒了
[00:16:38.000 --> 00:16:39.000]  他想著回去
[00:16:39.000 --> 00:16:43.000]  一個人可能一直含著眼淚
[00:16:43.000 --> 00:16:46.000]  帶著一個很痛的心情回去
[00:16:46.000 --> 00:16:47.000]  被人家問
[00:16:47.000 --> 00:16:49.000]  你不是全家四個人去
[00:16:49.000 --> 00:16:51.000]  只有你一個人回來嗎
[00:16:51.000 --> 00:16:53.000]  但是感謝神
[00:16:53.000 --> 00:16:55.000]  他有一個老德
[00:16:55.000 --> 00:16:57.000]  有一個師父
[00:16:57.000 --> 00:16:58.000]  願意就說
[00:16:58.000 --> 00:17:01.000]  我願意放棄我這個家鄉
[00:17:01.000 --> 00:17:03.000]  摩訶地
[00:17:03.000 --> 00:17:05.000]  我要跟著你回去
[00:17:05.000 --> 00:17:07.000]  你的神就是我的神
[00:17:07.000 --> 00:17:09.000]  你的地方
[00:17:09.000 --> 00:17:11.000]  你的國家就是我的國家
[00:17:11.000 --> 00:17:12.000]  你在哪裡活
[00:17:12.000 --> 00:17:13.000]  我就跟著在哪裡活
[00:17:13.000 --> 00:17:15.000]  你在哪裡離開世界死
[00:17:15.000 --> 00:17:17.000]  我就跟著你在那裡埋葬
[00:17:17.000 --> 00:17:19.000]  這個安慰
[00:17:19.000 --> 00:17:21.000]  大到不得了
[00:17:21.000 --> 00:17:25.000]  盧德真的走了第二第三里路
[00:17:25.000 --> 00:17:27.000]  走了多了幾里路
[00:17:27.000 --> 00:17:29.000]  跟著婆婆回去
[00:17:29.000 --> 00:17:30.000]  其實都很淒涼
[00:17:30.000 --> 00:17:33.000]  回去都沒有地位
[00:17:33.000 --> 00:17:34.000]  又沒有家業
[00:17:34.000 --> 00:17:35.000]  又沒有職業
[00:17:35.000 --> 00:17:36.000]  當時那些女人
[00:17:36.000 --> 00:17:37.000]  不是好像現在那麼厲害
[00:17:37.000 --> 00:17:38.000]  你知道嗎
[00:17:38.000 --> 00:17:40.000]  現在你去參加畢業禮
[00:17:40.000 --> 00:17:42.000]  我有一次很大的感觸就是
[00:17:42.000 --> 00:17:43.000]  那些博士學位
[00:17:43.000 --> 00:17:44.000]  性愛學位
[00:17:44.000 --> 00:17:47.000]  女人多過男人
[00:17:47.000 --> 00:17:49.000]  上次我不知道是去USC
[00:17:49.000 --> 00:17:50.000]  還是去哪一間
[00:17:50.000 --> 00:17:52.000]  我心裡說
[00:17:52.000 --> 00:17:54.000]  為什麼那些女人不讀書
[00:17:54.000 --> 00:17:55.000]  更厲害
[00:17:55.000 --> 00:17:58.000]  還想得到高的學位
[00:17:58.000 --> 00:18:00.000]  為什麼沒有男的呢
[00:18:00.000 --> 00:18:02.000]  所以現在就算是
[00:18:02.000 --> 00:18:04.000]  沒有了丈夫
[00:18:04.000 --> 00:18:06.000]  就算是做單親的
[00:18:06.000 --> 00:18:08.000]  媽媽都很厲害的
[00:18:08.000 --> 00:18:10.000]  她可以身兼己職的
[00:18:10.000 --> 00:18:12.000]  因為她有這樣的能力
[00:18:12.000 --> 00:18:14.000]  但是想像一下當時的
[00:18:14.000 --> 00:18:15.000]  拿昂米和盧德
[00:18:15.000 --> 00:18:19.000]  他們不過是一個男士中心
[00:18:19.000 --> 00:18:22.000]  中心的社會的一個女人
[00:18:22.000 --> 00:18:24.000]  所以那些女人是附屬品而已
[00:18:24.000 --> 00:18:26.000]  是屬於那個男的
[00:18:26.000 --> 00:18:28.000]  他們沒有那個維生的能力
[00:18:28.000 --> 00:18:31.000]  人家都不給你機會
[00:18:31.000 --> 00:18:33.000]  回去怎麼辦呢
[00:18:33.000 --> 00:18:34.000]  所以有人認得拿昂米說
[00:18:34.000 --> 00:18:35.000]  拿昂米
[00:18:35.000 --> 00:18:37.000]  你回來啦
[00:18:37.000 --> 00:18:38.000]  這個是誰
[00:18:38.000 --> 00:18:39.000]  這個是我的
[00:18:39.000 --> 00:18:42.000]  我的師父
