
[00:00:00.000 --> 00:00:01.400]  (主席)各位長姐妹,早晨
[00:02:07.320 --> 00:02:11.880]  (主席)他看到神的同行,看到神的救贖
[00:02:11.880 --> 00:02:17.120]  (主席)看到在歷史的絕境裏面,從神而來的希望
[00:02:17.120 --> 00:02:20.560]  (主席)在漆黑的夜空底下
[00:02:21.840 --> 00:02:24.320]  (主席)神叫阿伯拉罕抬頭望望
[00:02:24.320 --> 00:02:28.520]  (主席)望望這個天上無盡的星星
[00:02:28.520 --> 00:02:33.320]  (主席)這些是他手中的火把
[00:02:33.320 --> 00:02:36.640]  (主席)所點燃的無盡的火光
[00:02:36.640 --> 00:02:42.160]  (主席)將散佈在大地上的每一個角落之上
[00:02:42.160 --> 00:02:45.200]  (主席)在慘淡的人生裏面
[00:02:45.200 --> 00:02:47.880]  (主席)神叫阿伯拉罕去想像
[00:02:48.600 --> 00:02:51.880]  (主席)有一天,萬國都要因他得福
[00:02:51.880 --> 00:02:54.640]  (主席)阿伯拉罕想像得到
[00:02:54.640 --> 00:02:59.240]  (主席)在這個暗淡的歷史長河的盡頭的那一處
[00:02:59.240 --> 00:03:02.720]  (主席)大地彌漫著天國的福樂
[00:03:02.720 --> 00:03:11.400]  (主席)阿伯拉罕在每一天都是絕境的這樣的光景底下
[00:03:11.400 --> 00:03:13.600]  (主席)大無畏地
[00:03:13.600 --> 00:03:16.480]  (主席)活出了對神的信靠
[00:03:16.960 --> 00:03:18.680]  (主席)對前景的希望
[00:03:18.680 --> 00:03:20.720]  (主席)他對神的信仰
[00:03:20.720 --> 00:03:22.920]  (主席)塑造了一個家族
[00:03:22.920 --> 00:03:26.760]  (主席)這個家族發展出一個民族
[00:03:26.760 --> 00:03:31.000]  (主席)這個民族以信仰神、敬畏神
[00:03:31.000 --> 00:03:33.520]  (主席)作為他們的民族精神
[00:03:33.520 --> 00:03:37.400]  (主席)而這個精神成為火把
[00:03:37.400 --> 00:03:42.600]  (主席)在黑暗的人間點燃了光明
[00:03:42.600 --> 00:03:45.760]  (主席)這就是創世紀的主題
[00:03:47.440 --> 00:03:49.720]  (主席)神要透過一個民族救贖人間
[00:03:49.720 --> 00:03:54.720]  (主席)必先要讓這個民族深刻地經驗救贖
[00:03:54.720 --> 00:03:58.880]  (主席)神要透過這個民族傳遞光明
[00:03:58.880 --> 00:04:04.440]  (主席)就必須要讓這個民族明白光明的生活大道
[00:04:04.440 --> 00:04:08.120]  (主席)在這個歷史的曲折迂迴裡
[00:04:08.120 --> 00:04:11.880]  (主席)這個民族成為了埃及的奴隸
[00:04:11.880 --> 00:04:16.440]  (主席)然後神選擇摩西帶領他們離開埃及
[00:04:17.440 --> 00:04:18.280]  (主席)就是這樣
[00:04:18.280 --> 00:04:21.680]  (主席)他們經歷了一段刻骨銘心的歷史
[00:04:21.680 --> 00:04:26.040]  (主席)經歷了改變他們命運的救贖事件
[00:04:26.040 --> 00:04:29.160]  (主席)在這個救贖事件的過程裡
[00:04:29.160 --> 00:04:32.080]  (主席)神頒布、誡命和律法
[00:04:32.080 --> 00:04:37.160]  (主席)讓這幫人明白怎樣在生活裡活出光明
[00:04:37.160 --> 00:04:39.720]  (主席)就是這樣
[00:04:39.720 --> 00:04:44.480]  (主席)世界不單止有一個以信仰
[00:04:46.040 --> 00:04:48.800]  (主席)為其內在精神的民族
[00:04:48.800 --> 00:04:53.560]  (主席)如今這幫人也能夠明確地知道
[00:04:53.560 --> 00:04:57.360]  (主席)這個信仰的具體內容是怎樣的
[00:04:57.360 --> 00:05:01.520]  (主席)這就是出埃及記和利美記的主題
[00:05:01.520 --> 00:05:07.600]  (主席)要讓這個民族很實在地連繫在歷史
[00:05:07.600 --> 00:05:10.880]  (主席)要讓光明的生活方式
[00:05:10.880 --> 00:05:14.200]  (主席)在塵世裡具體可見
[00:05:15.080 --> 00:05:17.560]  (主席)神就要賜一塊土地給他們
[00:05:17.560 --> 00:05:25.120]  (主席)這樣這個民族才不是大地上的遊魂
[00:05:25.120 --> 00:05:28.960]  (主席)而是具體可見的神的子民
[00:05:28.960 --> 00:05:33.800]  (主席)這就是民數記和生命記的主題
[00:05:33.800 --> 00:05:36.280]  (主席)信仰的光明
[00:05:36.280 --> 00:05:39.400]  (主席)若果要點亮這個漆黑的大地
[00:05:39.400 --> 00:05:41.760]  (主席)就必須要具體可見
[00:05:43.200 --> 00:05:45.440]  (主席)但是我們現今的文化
[00:05:45.440 --> 00:05:47.720]  (主席)是將信仰
[00:05:47.720 --> 00:05:51.880]  (主席)劃定為一個私人領域裡的東西
[00:05:51.880 --> 00:05:54.400]  (主席)很多基督徒的信仰
[00:05:54.400 --> 00:05:58.040]  (主席)只不過是內心的一種信念
[00:05:58.040 --> 00:06:01.000]  (主席)對黑暗的大地
[00:06:01.000 --> 00:06:04.920]  (主席)這樣並不能夠提供半點的光明
[00:06:04.920 --> 00:06:09.760]  (主席)因為這是一種沒有土地的信仰
[00:06:09.760 --> 00:06:11.480]  (主席)香港人說
[00:06:11.920 --> 00:06:13.520]  (主席)這種叫做離地
[00:06:13.520 --> 00:06:16.960]  (主席)神賜土地給他的子民
[00:06:16.960 --> 00:06:20.000]  (主席)因信仰
[00:06:20.000 --> 00:06:22.160]  (主席)根植大地
[00:06:22.160 --> 00:06:24.800]  (主席)貼近大地
[00:06:24.800 --> 00:06:28.000]  (主席)才能夠將光明傳遞
[00:06:28.000 --> 00:06:30.320]  (主席)暗淡的歷史
[00:06:30.320 --> 00:06:33.280]  (主席)才會有光明的前景
[00:06:33.280 --> 00:06:38.120]  (主席)這就是摩西五經的三個大主題
[00:06:38.120 --> 00:06:39.240]  (主席)第一
[00:06:39.720 --> 00:06:42.280]  (主席)就是阿伯拉罕有無數的後裔
[00:06:42.280 --> 00:06:43.720]  (主席)可以組成一個民族
[00:06:43.720 --> 00:06:45.000]  (主席)第二
[00:06:45.000 --> 00:06:47.840]  (主席)這個民族是以遵守律法
[00:06:47.840 --> 00:06:49.600]  (主席)以及活出光明
[00:06:49.600 --> 00:06:53.880]  (主席)來凸顯他們是與神的一種特別關係
[00:06:53.880 --> 00:06:54.920]  (主席)第三
[00:06:54.920 --> 00:06:58.400]  (主席)他們有一個活在其上的土地
[00:06:58.400 --> 00:07:02.360]  (主席)好能夠具體地祝福這個世界
[00:07:02.360 --> 00:07:06.960]  (主席)這三個主題如今都全部呈現出來
[00:07:07.960 --> 00:07:10.040]  (主席)我們今天來到生命記的經文
[00:07:10.040 --> 00:07:12.280]  (主席)來到生命記
[00:07:12.280 --> 00:07:16.320]  (主席)神所應許的土地已經遙遙在望
[00:07:16.320 --> 00:07:18.440]  (主席)摩西
[00:07:18.440 --> 00:07:21.000]  (主席)帶領著一班人
[00:07:21.000 --> 00:07:23.320]  (主席)離開了埃及
[00:07:23.320 --> 00:07:25.520]  (主席)經過曠野
[00:07:25.520 --> 00:07:30.400]  (主席)到達了神應許之地的邊界
[00:07:30.400 --> 00:07:33.640]  (主席)摩西老了
[00:07:33.640 --> 00:07:35.760]  (主席)他知道自己
[00:07:36.440 --> 00:07:38.280]  (主席)去不了那個應許之地
[00:07:38.280 --> 00:07:41.680]  (主席)他望向前面
[00:07:41.680 --> 00:07:44.720]  (主席)搖搖的樣子
[00:07:44.720 --> 00:07:47.360]  (主席)他望到那個應許之地
[00:07:47.360 --> 00:07:52.440]  (主席)他望到這個民族可能會有的前景
[00:07:52.440 --> 00:07:55.200]  (主席)他再望遠一點
[00:07:55.200 --> 00:07:58.560]  (主席)他望到這個歷史前面的希望
[00:07:58.560 --> 00:08:01.720]  (主席)他望到人類終極的救贖
[00:08:01.720 --> 00:08:05.040]  (主席)但是這個老人家
[00:08:06.720 --> 00:08:07.600]  (主席)他亦都回憶
[00:08:07.600 --> 00:08:10.840]  (主席)他記起
[00:08:10.840 --> 00:08:12.720]  (主席)一路走來
[00:08:12.720 --> 00:08:14.480]  (主席)曲曲折折
[00:08:14.480 --> 00:08:16.760]  (主席)他想到這班人
[00:08:16.760 --> 00:08:19.560]  (主席)一直以來
[00:08:19.560 --> 00:08:21.360]  (主席)由早到晚
[00:08:21.360 --> 00:08:27.240]  (主席)因著種種的慾望得不到滿足而發的那些埋怨
[00:08:27.240 --> 00:08:29.080]  (主席)由早到晚
[00:08:29.080 --> 00:08:31.440]  (主席)他想到這班人
[00:08:31.440 --> 00:08:33.080]  (主席)因為不信神
[00:08:33.840 --> 00:08:36.600]  (主席)而敬拜一個他們自己做出來的金牛
[00:08:36.600 --> 00:08:40.160]  (主席)他回想到他的親信
[00:08:40.160 --> 00:08:43.040]  (主席)不信任他而想奪權
[00:08:43.040 --> 00:08:45.320]  (主席)他想到這班人
[00:08:45.320 --> 00:08:48.560]  (主席)因為面對的逆境而絕望
[00:08:48.560 --> 00:08:50.720]  (主席)他想到這班人
[00:08:50.720 --> 00:08:52.920]  (主席)甘願放棄自由
[00:08:52.920 --> 00:08:56.440]  (主席)而要回去埃及做奴隸
[00:08:56.440 --> 00:08:59.000]  (主席)前塵往事
[00:08:59.000 --> 00:09:02.440]  (主席)每一幕都叫這個老人家擔心
[00:09:03.280 --> 00:09:04.920]  (主席)每一幕都讓他流淚
[00:09:04.920 --> 00:09:09.520]  (主席)真是漫長的長路
[00:09:09.520 --> 00:09:12.800]  (主席)這班人
[00:09:12.800 --> 00:09:15.240]  (主席)真是軟弱的人
[00:09:15.240 --> 00:09:18.160]  (主席)在生命記
[00:09:18.160 --> 00:09:22.680]  (主席)這位即將踏出歷史舞台的摩西
[00:09:22.680 --> 00:09:26.560]  (主席)就在神所應許的土地的邊界
[00:09:26.560 --> 00:09:29.560]  (主席)一方面他充滿著希望
[00:09:29.560 --> 00:09:32.280]  (主席)一方面他充滿著憂心
[00:09:33.120 --> 00:09:34.720]  (主席)對著這班這樣的人
[00:09:34.720 --> 00:09:38.760]  (主席)怎樣講最後的一番說話呢
[00:09:38.760 --> 00:09:44.080]  (主席)今天我們看看摩西的幾段說話
[00:09:44.080 --> 00:09:48.120]  (主席)第一段說話記載在生命記第30章
[00:09:48.120 --> 00:09:50.560]  (主席)第5至第10節
[00:09:50.560 --> 00:09:53.880]  (主席)如果大家手上有程序表的話
[00:09:53.880 --> 00:09:56.440]  (主席)它就在我們程序表的背後
[00:09:56.440 --> 00:09:58.760]  (主席)那裡有兩大段經文
[00:09:58.760 --> 00:10:01.200]  (主席)我們先看後面那一段經文
[00:10:01.680 --> 00:10:04.120]  (主席)生命記第30章
[00:10:04.120 --> 00:10:06.160]  (主席)第5至第10節
[00:10:06.160 --> 00:10:09.720]  (主席)我們一直看的時候
[00:10:09.720 --> 00:10:11.120]  (主席)我會讀給大家聽
[00:10:11.120 --> 00:10:12.720]  (主席)大家要特別留意
[00:10:12.720 --> 00:10:14.320]  (主席)除了第8節
[00:10:14.320 --> 00:10:15.840]  (主席)除了第8節
[00:10:15.840 --> 00:10:17.840]  (主席)每一節都強調
[00:10:17.840 --> 00:10:20.080]  (主席)耶和華你的神
[00:10:20.080 --> 00:10:22.080]  (主席)祂要成就的事
[00:10:22.080 --> 00:10:26.360]  (主席)祂是要去鼓勵他們那班很軟弱的人
[00:10:26.360 --> 00:10:27.760]  (主席)去剛強他們
[00:10:27.760 --> 00:10:31.440]  (主席)每一節都講耶和華你的神
[00:10:31.800 --> 00:10:32.960]  (主席)祂要成就的事
[00:10:32.960 --> 00:10:35.840]  (主席)第30章第5節
[00:10:35.840 --> 00:10:37.600]  (主席)摩世說
[00:10:37.600 --> 00:10:40.200]  (主席)耶和華你的神
[00:10:40.200 --> 00:10:43.880]  (主席)必領你進入你列祖所得的地
[00:10:43.880 --> 00:10:46.400]  (主席)使你可以得著
[00:10:46.400 --> 00:10:48.880]  (主席)這就是土地的主題
[00:10:48.880 --> 00:10:51.560]  (主席)祂必善待你
[00:10:51.560 --> 00:10:55.360]  (主席)使你的人數比你列祖眾多
[00:10:55.360 --> 00:10:57.920]  (主席)這就是後裔的主題
[00:10:57.920 --> 00:10:59.040]  (主席)第6節
[00:10:59.040 --> 00:11:01.560]  (主席)耶和華你的神
[00:11:02.680 --> 00:11:04.000]  (主席)必將你心裡
[00:11:04.000 --> 00:11:07.840]  (主席)和你後裔心裡的污穢除掉
[00:11:07.840 --> 00:11:11.640]  (主席)這是經文字面的意思
[00:11:11.640 --> 00:11:13.600]  (主席)就是你的心要受割禮
[00:11:13.600 --> 00:11:15.400]  (主席)受了割禮
[00:11:15.400 --> 00:11:18.920]  (主席)你就打上了屬於神的記號
[00:11:18.920 --> 00:11:23.320]  (主席)好叫你盡心盡性愛
[00:11:23.320 --> 00:11:25.360]  (主席)耶和華你的神
[00:11:25.360 --> 00:11:27.480]  (主席)使你可以存活
[00:11:27.480 --> 00:11:31.600]  (主席)這就是與神有一個獨特的關係
[00:11:31.680 --> 00:11:32.560]  (主席)這個主題
[00:11:32.560 --> 00:11:34.680]  (主席)保持著這個關係
[00:11:34.680 --> 00:11:36.240]  (主席)就會有生命
[00:11:36.240 --> 00:11:37.400]  (主席)第7節
[00:11:37.400 --> 00:11:39.520]  (主席)耶和華你的神
[00:11:39.520 --> 00:11:42.400]  (主席)必將這一切就做
[00:11:42.400 --> 00:11:45.360]  (主席)加在你仇敵和恨護你
[00:11:45.360 --> 00:11:47.280]  (主席)逼迫你的人身上
[00:11:47.280 --> 00:11:48.600]  (主席)第8節
[00:11:48.600 --> 00:11:50.600]  (主席)這一節有點特別
[00:11:50.600 --> 00:11:52.640]  (主席)你必歸回
[00:11:52.640 --> 00:11:54.800]  (主席)聽從耶和華的話
[00:11:54.800 --> 00:11:57.640]  (主席)遵守祂的一切誡命
[00:11:57.640 --> 00:12:00.600]  (主席)就是我今天所吩咐你的
[00:12:01.400 --> 00:12:02.480]  (主席)第9、第10節
[00:12:02.480 --> 00:12:06.840]  (主席)你若聽從耶和華你的神的話
[00:12:06.840 --> 00:12:09.280]  (主席)謹守這個律法書上
[00:12:09.280 --> 00:12:11.320]  (主席)所寫的誡命律例
[00:12:11.320 --> 00:12:14.000]  (主席)又盡心盡性歸向
[00:12:14.000 --> 00:12:15.880]  (主席)耶和華你的神
[00:12:15.880 --> 00:12:19.320]  (主席)祂必使你手裡所辦的一切事
[00:12:19.320 --> 00:12:21.840]  (主席)並你身所生的
[00:12:21.840 --> 00:12:23.680]  (主席)生畜所下的
[00:12:23.680 --> 00:12:25.640]  (主席)地土所產的
[00:12:25.640 --> 00:12:27.080]  (主席)都綽綽有餘
[00:12:27.080 --> 00:12:30.080]  (主席)因為耶和華必在喜悅你
[00:12:30.600 --> 00:12:31.680]  (主席)降福於你
[00:12:31.680 --> 00:12:34.040]  (主席)將從前喜悅你
[00:12:34.040 --> 00:12:35.400]  (主席)列祖一樣
[00:12:35.400 --> 00:12:37.600]  (主席)在這裡再一次強調
[00:12:37.600 --> 00:12:40.480]  (主席)與神的特別關係
[00:12:40.480 --> 00:12:41.880]  (主席)這個主題
[00:12:41.880 --> 00:12:43.120]  (主席)但是這裡
[00:12:43.120 --> 00:12:44.640]  (主席)在結尾的部分
[00:12:44.640 --> 00:12:47.200]  (主席)特別是強調人的回應
[00:12:47.200 --> 00:12:49.840]  (主席)若果人謹守這個律法
[00:12:49.840 --> 00:12:53.160]  (主席)保持這個神與人的獨特關係
[00:12:53.160 --> 00:12:55.960]  (主席)就一定會有福氣
[00:12:55.960 --> 00:12:59.120]  (主席)一大段的經文
[00:13:00.080 --> 00:13:01.320]  (主席)不斷的強調
[00:13:01.320 --> 00:13:04.960]  (主席)耶和華你的神要成就的大事
[00:13:04.960 --> 00:13:07.840]  (主席)最奇怪的是第八節
[00:13:07.840 --> 00:13:09.320]  (主席)那裡說
[00:13:09.320 --> 00:13:10.760]  (主席)你必歸回
[00:13:10.760 --> 00:13:13.480]  (主席)聽從耶和華的話
[00:13:13.480 --> 00:13:17.040]  (主席)歸回是指什麼呢?
[00:13:17.040 --> 00:13:21.240]  (主席)歸回這個字可以翻譯為「再次」
[00:13:21.240 --> 00:13:24.360]  (主席)若果是翻譯為「再次」的話
[00:13:24.360 --> 00:13:27.360]  (主席)這個經文就會這樣翻譯
[00:13:27.840 --> 00:13:31.040]  (主席)你必再次聽從耶和華的話
[00:13:31.040 --> 00:13:33.600]  (主席)但是說「再次」的話
[00:13:33.600 --> 00:13:35.480]  (主席)那就是意味著
[00:13:35.480 --> 00:13:40.680]  (主席)這幫人曾經不聽從耶和華的話
[00:13:40.680 --> 00:13:43.640]  (主席)這個字其實
[00:13:43.640 --> 00:13:47.640]  (主席)譯作「歸回」可能更加恰當
[00:13:47.640 --> 00:13:50.720]  (主席)因為譯作「歸回」
[00:13:50.720 --> 00:13:53.040]  (主席)就更加能夠對應
[00:13:53.040 --> 00:13:56.480]  (主席)這個《生命記》的上文
[00:13:56.920 --> 00:13:59.320]  (主席)第30章第3節的說法
[00:13:59.320 --> 00:14:01.040]  (主席)這個經文沒有打出來
[00:14:01.040 --> 00:14:05.640]  (主席)《生命記》第30章第3節這樣說
[00:14:05.640 --> 00:14:10.720]  (主席)那時耶和華你的神必憐恤你
[00:14:10.720 --> 00:14:15.200]  (主席)救回你者被老的子民
[00:14:15.200 --> 00:14:18.400]  (主席)「救回」這個字就是「歸回」這個字
[00:14:18.400 --> 00:14:21.560]  (主席)耶和華你的神要「迴轉」
[00:14:21.560 --> 00:14:24.560]  (主席)「迴轉」這個字又是「歸回」這個字
[00:14:25.600 --> 00:14:28.720]  (主席)你的神要「迴轉」或者「歸回」過來
[00:14:28.720 --> 00:14:31.920]  (主席)從分散你道的萬民中
[00:14:31.920 --> 00:14:34.520]  (主席)將你招聚回來
[00:14:34.520 --> 00:14:41.400]  (主席)其實前面有說「歸回」這個字
[00:14:41.400 --> 00:14:45.400]  (主席)而「歸回」這個字在上文
[00:14:45.400 --> 00:14:48.120]  (主席)就是直接指導
[00:14:48.120 --> 00:14:51.520]  (主席)他們猶太人後來
[00:14:51.520 --> 00:14:55.120]  (主席)被老巴比倫的事件
[00:14:56.120 --> 00:14:58.320]  (主席)大家要明白
[00:14:58.320 --> 00:15:03.720]  (主席)摩西五經在歷史流傳的過程裏面
[00:15:03.720 --> 00:15:09.120]  (主席)猶太的神學家會將後來發生的事件
[00:15:09.120 --> 00:15:14.320]  (主席)信仰的反省加一點點
[00:15:14.320 --> 00:15:16.320]  (主席)到摩西五經裏面
[00:15:16.320 --> 00:15:20.120]  (主席)令到摩西五經能夠對
[00:15:20.120 --> 00:15:23.920]  (主席)身處後來的事件的人
[00:15:24.520 --> 00:15:27.520]  (主席)產生一種信仰的意義
[00:15:27.520 --> 00:15:30.320]  (主席)其實摩西五經,你留心看
[00:15:30.320 --> 00:15:32.920]  (主席)它留下了很多後來者
[00:15:32.920 --> 00:15:36.120]  (主席)加插進去的一些痕跡
[00:15:36.120 --> 00:15:42.120]  (主席)好了,《生命記》第30章第3節和第8節
[00:15:42.120 --> 00:15:44.520]  (主席)是指向後來
[00:15:44.520 --> 00:15:48.520]  (主席)猶太人被老巴比倫的事件
[00:15:48.520 --> 00:15:52.720]  (主席)這個理解如果是正確的話
[00:15:54.120 --> 00:15:57.120]  (主席)在現在的經文裏面
[00:15:57.120 --> 00:15:59.120]  (主席)就是透過摩西的口
[00:15:59.120 --> 00:16:02.120]  (主席)一方面它講希望的說話
[00:16:02.120 --> 00:16:05.120]  (主席)講出耶和華你的神
[00:16:05.120 --> 00:16:09.120]  (主席)必為祂的子民成就的救贖
[00:16:09.120 --> 00:16:15.120]  (主席)但是同時間卻是表達失望
[00:16:15.120 --> 00:16:23.120]  (主席)神的子民必定會好像他們過去所做的一樣
[00:16:24.120 --> 00:16:25.120]  (主席)離棄神
[00:16:25.120 --> 00:16:28.120]  (主席)以至有一天
[00:16:28.120 --> 00:16:32.120]  (主席)他們得到的土地會再次失去
[00:16:32.120 --> 00:16:35.120]  (主席)成為無家可歸的人
[00:16:35.120 --> 00:16:40.120]  (主席)現在他們去到神所應許的地的邊界
[00:16:40.120 --> 00:16:43.120]  (主席)他們是會得到祂的
[00:16:43.120 --> 00:16:45.120]  (主席)不過透過摩西的口
[00:16:45.120 --> 00:16:47.120]  (主席)它已經預告
[00:16:47.120 --> 00:16:49.120]  (主席)有一天
[00:16:49.120 --> 00:16:53.120]  (主席)他們全部的人會被老他鄉
[00:16:54.120 --> 00:16:57.120]  (主席)他們會再次失去這個土地
[00:16:57.120 --> 00:17:03.120]  (主席)摩西這位老人家
[00:17:03.120 --> 00:17:06.120]  (主席)在神所賜的土地的邊界
[00:17:06.120 --> 00:17:10.120]  (主席)他在這裡代表猶太歷代的先知
[00:17:10.120 --> 00:17:13.120]  (主席)發出了信仰的悲歌
[00:17:13.120 --> 00:17:16.120]  (主席)他看到神要
[00:17:17.460 --> 00:17:20.880]  將這個土地賜給祂的子民
[00:17:20.880 --> 00:17:22.940]  但是
[00:17:22.940 --> 00:17:26.860]  一方面當然這是一個美好的前景
[00:17:26.860 --> 00:17:30.120]  但是祂同時間都看透世情
[00:17:30.120 --> 00:17:32.100]  看透人性
[00:17:32.100 --> 00:17:35.820]  看到神的子民總會有一天
[00:17:35.820 --> 00:17:37.060]  離棄神
[00:17:37.060 --> 00:17:40.460]  也看到神的子民
[00:17:40.460 --> 00:17:42.460]  離棄了神之後
[00:17:42.460 --> 00:17:45.420]  另外一個回合
[00:17:46.160 --> 00:17:49.380]  上帝要進行的救贖的工程
[00:17:49.380 --> 00:17:54.220]  我們繼續看摩西的下一段說話
[00:17:54.220 --> 00:17:56.920]  記載在生命記第三十章
[00:17:56.920 --> 00:18:00.100]  第十一節至第十四節
[00:18:00.100 --> 00:18:01.980]  摩西說
[00:18:01.980 --> 00:18:04.780]  我今天所吩咐你的誡命
[00:18:04.780 --> 00:18:07.020]  其實不是難行的
[00:18:07.020 --> 00:18:09.420]  也都不是離你遠的
[00:18:09.420 --> 00:18:11.560]  不是在天上
[00:18:11.560 --> 00:18:16.080]  使你覺得誰替我們上天取下來
[00:18:16.080 --> 00:18:19.020]  使我們可以聽見可以遵行
[00:18:19.020 --> 00:18:20.640]  沒那麼難
[00:18:20.640 --> 00:18:23.040]  也都不在海外
[00:18:23.040 --> 00:18:27.380]  使你說誰替我們過海取鳥來
[00:18:27.380 --> 00:18:30.440]  使我們聽見可以遵行
[00:18:30.440 --> 00:18:32.480]  沒那麼難的其實
[00:18:32.480 --> 00:18:33.880]  第十四節
[00:18:33.880 --> 00:18:36.780]  上帝的説話卻是離你甚近
[00:18:36.780 --> 00:18:38.400]  就在你的口中
[00:18:38.400 --> 00:18:39.680]  在你的心裡
[00:18:39.680 --> 00:18:41.280]  使你可以遵行
[00:18:41.280 --> 00:18:43.980]  摩西這番説話
[00:18:44.180 --> 00:18:47.660]  強調神的誡命其實是合乎人性
[00:18:47.660 --> 00:18:49.580]  合乎情理
[00:18:49.580 --> 00:18:52.480]  若果人不遵守
[00:18:52.480 --> 00:18:55.480]  就不是做不到的問題
[00:18:55.480 --> 00:18:58.380]  而是不願做的問題
[00:18:58.380 --> 00:19:01.980]  不願遵行神的誡命
[00:19:01.980 --> 00:19:06.680]  人總有千百種理由的
[00:19:06.680 --> 00:19:13.080]  例如禮拜日回教會崇拜神
[00:19:14.280 --> 00:19:15.580]  是否容易做?
[00:19:15.580 --> 00:19:18.580]  容易到不得了
[00:19:18.580 --> 00:19:21.880]  但是不願意這樣做
[00:19:21.880 --> 00:19:25.080]  總是有千百種理由的
[00:19:25.080 --> 00:19:26.280]  例如
[00:19:26.280 --> 00:19:31.680]  我昨晚和朋友去酒吧喝酒
[00:19:31.680 --> 00:19:35.680]  喝到太晚太醉了
[00:19:35.680 --> 00:19:38.480]  今天我醒不來
[00:19:38.480 --> 00:19:39.880]  又或者
[00:19:39.880 --> 00:19:44.080]  我今天要和家人去喝茶
[00:19:44.080 --> 00:19:47.880]  畢竟都很久沒見過他們了
[00:19:47.880 --> 00:19:49.780]  又或者
[00:19:49.780 --> 00:19:52.080]  今天要做功課
[00:19:52.080 --> 00:19:55.480]  功課明天要交了
[00:19:55.480 --> 00:19:59.080]  總之不願做
[00:19:59.080 --> 00:20:01.280]  總是會有理由的
[00:20:01.280 --> 00:20:03.480]  但是
[00:20:03.480 --> 00:20:06.980]  就是因為傳遞光明的人
[00:20:06.980 --> 00:20:11.280]  最後沒有傳遞光明
[00:20:11.980 --> 00:20:14.080]  故此在這個大隊上
[00:20:14.080 --> 00:20:17.180]  黑暗的力量總是很大的
[00:20:17.180 --> 00:20:22.580]  我們又再繼續看摩西的另外一番說話
[00:20:22.580 --> 00:20:26.180]  接著下去生命記第三十章
[00:20:26.180 --> 00:20:27.780]  第十五節
[00:20:27.780 --> 00:20:29.680]  去到第二十節
[00:20:29.680 --> 00:20:35.480]  差不多這個是摩西最後的叮嚀
[00:20:35.480 --> 00:20:38.780]  我讀這個經文的時候
[00:20:38.780 --> 00:20:40.780]  請每一個特別留意
[00:20:40.780 --> 00:20:42.080]  就是這些經文
[00:20:42.080 --> 00:20:44.280]  有些字眼經常重複
[00:20:44.280 --> 00:20:46.480]  就是「今日」這個字眼
[00:20:46.480 --> 00:20:48.580]  接著就是
[00:20:48.580 --> 00:20:51.480]  「福與禍」
[00:20:51.480 --> 00:20:53.080]  「生與死」
[00:20:53.080 --> 00:20:55.780]  這個強烈的對比
[00:20:55.780 --> 00:20:59.580]  摩西都不知道在說什麼
