
[00:00:00.000 --> 00:00:01.360]  弟兄姊妹下午好
[00:02:47.120 --> 00:02:49.880]  因為錢包裡面只有那麼一點點的錢
[00:02:49.880 --> 00:02:54.880]  但是手機有那麼多的人我可以聯繫 幫助
[00:02:54.880 --> 00:02:57.640]  不過自從有了這個手機以後
[00:02:57.640 --> 00:02:59.440]  的確是帶了大大的方便
[00:02:59.440 --> 00:03:03.600]  可是也帶來大大的有頭疼的地方
[00:03:03.600 --> 00:03:06.360]  如果我們過分的依賴這個手機
[00:03:06.360 --> 00:03:09.480]  作為我們與別人聯繫的唯一的渠道的話
[00:03:09.480 --> 00:03:12.200]  那麼很可能你會大失所望
[00:03:12.200 --> 00:03:22.840]  也可能你會遭遇到很不好的一些的結果和誤會
[00:03:22.840 --> 00:03:25.360]  我記得在我生日的那一天
[00:03:25.360 --> 00:03:30.320]  很多朋友通過手機來跟我共祝生日快樂
[00:03:30.320 --> 00:03:33.920]  然後他們很多的話也讓我很高興
[00:03:33.920 --> 00:03:36.200]  不過也有很多的圖send過來
[00:03:36.200 --> 00:03:37.800]  就是說送過來
[00:03:37.800 --> 00:03:42.440]  我就想 這就是我影像的生日禮物
[00:03:42.440 --> 00:03:45.840]  還有我影像的生日大餐
[00:03:45.840 --> 00:03:49.400]  就僅此而已 我的生日就這樣過了
[00:03:49.400 --> 00:03:53.960]  所以我們看到其實連結
[00:03:53.960 --> 00:03:57.360]  人與人之間的連結是非常的重要的
[00:03:57.360 --> 00:04:04.680]  首先 因為人從來不能離開另外一個人而單獨存在
[00:04:04.680 --> 00:04:07.720]  而仍可以生存下去
[00:04:07.720 --> 00:04:11.280]  原來長期的與人斷裂的
[00:04:11.280 --> 00:04:13.480]  就是一種關係的破裂
[00:04:13.480 --> 00:04:16.320]  是一種很痛苦的情緒感受
[00:04:16.320 --> 00:04:20.120]  還有就是如果你是被人排斥的話
[00:04:20.120 --> 00:04:23.440]  你的那種被排斥以及孤單的感覺
[00:04:23.440 --> 00:04:26.920]  也是一種很痛苦的情緒的狀態
[00:04:26.920 --> 00:04:30.760]  如果你長期在這種痛苦的情緒狀態當中
[00:04:30.760 --> 00:04:36.560]  那麼其實你會影響你的身體以及你精神的問題的
[00:04:36.560 --> 00:04:38.200]  因為證據顯示
[00:04:38.200 --> 00:04:44.440]  我們心臟病病發率和它的死亡率
[00:04:44.440 --> 00:04:52.680]  是跟這個人他的與家人和朋友的社交網絡的連結有關係的
[00:04:52.680 --> 00:04:57.400]  就是說如果他經常很疏離 很薄弱 甚至破裂的話
[00:04:57.400 --> 00:04:59.960]  他心臟病發的機率會大
[00:04:59.960 --> 00:05:02.320]  他的死亡率也會高的
[00:05:02.320 --> 00:05:08.840]  原來與人的連結直接可以影響到我們的精神和我們的身體的
[00:05:08.840 --> 00:05:10.880]  所以在現代的社會裡邊
[00:05:10.880 --> 00:05:17.640]  與社群我們周圍的人連結是我們生存的一個基本
[00:05:17.640 --> 00:05:22.520]  沒有連結的話就沒有生存 無法生存
[00:05:22.520 --> 00:05:28.880]  相反 如果我們有連結的話 就會有成長
[00:05:28.880 --> 00:05:35.040]  所以同時也說沒有一個基督徒可以單獨的
[00:05:35.040 --> 00:05:41.080]  沒有與別的基督徒聯繫而做基督徒的
[00:05:41.080 --> 00:05:45.600]  生命的那個成長是由連結而來
[00:05:45.600 --> 00:05:51.880]  還記得胎兒在母親的肚子裡面的時候
[00:05:51.880 --> 00:05:55.760]  他是有磁帶連接著他的母親
[00:05:55.760 --> 00:06:01.160]  然後他的母親所有的營養就是通過這個連接的磁帶
[00:06:01.160 --> 00:06:04.720]  來供應這個嬰兒的成長
[00:06:04.720 --> 00:06:07.760]  好了 到有一天這個嬰兒出生了
[00:06:07.760 --> 00:06:12.280]  那麼他仍然不能被放棄丟在一旁 扔在一旁
[00:06:12.280 --> 00:06:15.720]  他是需要依賴母親的那個餵哺
[00:06:15.720 --> 00:06:19.840]  還有依賴母親跟母親之間的那種身體的接觸
[00:06:19.840 --> 00:06:21.360]  那種擁抱這樣
[00:06:21.360 --> 00:06:29.280]  然後他的生理和心理才能發展得健康 才能成長的
[00:06:29.280 --> 00:06:31.800]  那麼到了一個小孩子的這個階段
[00:06:31.800 --> 00:06:33.120]  像我的兩個小孩
[00:06:33.120 --> 00:06:39.800]  他們現在就很樂意 很喜歡跟他們的玩伴在一起
[00:06:39.800 --> 00:06:44.560]  然後再大一點 我相信他們就有自己的同伴了
[00:06:44.560 --> 00:06:47.200]  等到他們成人了
[00:06:47.200 --> 00:06:49.320]  他們會離開父母對不對
[00:06:49.320 --> 00:06:51.920]  但是這種的離開也是積極的
[00:06:51.920 --> 00:06:59.000]  因為離開了父母是為了他們要與另外一個人更親密的連結
[00:06:59.000 --> 00:07:00.560]  當他們結婚了以後
[00:07:00.560 --> 00:07:03.960]  又生了孩子 又有孩子了 懷了孩子的時候
[00:07:03.960 --> 00:07:11.280]  我們又回到當初胎兒在母親的裡邊的那種親密的連結
[00:07:11.280 --> 00:07:14.320]  所以你會看到整個生命的那個成長
[00:07:14.320 --> 00:07:16.840]  就是一個連接的循環
[00:07:16.840 --> 00:07:19.760]  有連結才會有成長
[00:07:19.760 --> 00:07:22.520]  有連結才會有供應
[00:07:22.520 --> 00:07:27.320]  生命一直是靠著這種連結成長而成熟的
[00:07:27.320 --> 00:07:29.200]  那教會是什麼?
[00:07:29.200 --> 00:07:32.440]  教會作為基督的身體
[00:07:32.440 --> 00:07:35.480]  是一個有機的生命體
[00:07:35.480 --> 00:07:42.160]  它會長的 它會長大 它也會長成熟的
[00:07:42.160 --> 00:07:49.720]  如果這個生命成長 它需要的就是一種連結
[00:07:49.720 --> 00:07:57.080]  連結的好和壞直接影響到教會這個身體的成長
[00:07:57.080 --> 00:08:00.280]  如果你的連結出現問題了
[00:08:00.280 --> 00:08:04.400]  那直接導致它成長的限制
[00:08:04.400 --> 00:08:06.920]  所以聖經在這裡就告訴我們
[00:08:06.920 --> 00:08:09.080]  保羅其實這一句告訴我們
[00:08:09.080 --> 00:08:13.320]  成長最最需要的、很重要、很關鍵的
[00:08:13.320 --> 00:08:15.760]  就是一種的連結
[00:08:15.760 --> 00:08:20.080]  是怎麼樣的一個連結使得這個身體能成長呢?
[00:08:20.080 --> 00:08:21.280]  前面那句就是說
[00:08:21.280 --> 00:08:24.080]  不持定元首 全身既然靠著祂
[00:08:24.080 --> 00:08:26.720]  是一種中相的連結
[00:08:26.720 --> 00:08:30.080]  就是每一個的肢體 他們跟基督
[00:08:30.080 --> 00:08:36.120]  我們的元首之間是一種中相的人與神之間的連結
[00:08:36.120 --> 00:08:41.880]  然後中間那一段就是「經結得以相助連絡」
[00:08:41.880 --> 00:08:44.280]  也就是講到肢體與肢體之間
[00:08:44.280 --> 00:08:48.080]  彼此的一種橫向的連結
[00:08:48.080 --> 00:08:51.120]  那麼有了這種人與神的連結
[00:08:51.120 --> 00:08:55.440]  再加上橫向的人與人的連結的時候
[00:08:55.440 --> 00:08:59.800]  這個身體就因神大得長進
[00:08:59.800 --> 00:09:03.440]  所以一種中相和橫向的連結加起來
[00:09:03.440 --> 00:09:10.040]  就是緊密的連結就使得身體大大的成長
[00:09:10.040 --> 00:09:16.760]  如果我們有一天發覺教會這個身體不長了
[00:09:16.760 --> 00:09:18.960]  停滯了它的成長
[00:09:18.960 --> 00:09:21.200]  甚至有點萎縮
[00:09:21.200 --> 00:09:24.880]  那麼我們就要警覺一下
[00:09:24.880 --> 00:09:31.240]  我們這個身體的連結夠不夠?
[00:09:31.240 --> 00:09:35.360]  很可能這個連結是不足
[00:09:35.360 --> 00:09:37.640]  或者是連結的不當
[00:09:37.640 --> 00:09:41.800]  而導致身體的萎縮或者是限制
[00:09:41.800 --> 00:09:45.680]  什麼叫連結不足呢?
[00:09:45.680 --> 00:09:48.120]  我們手機都會有Wi-Fi
[00:09:48.120 --> 00:09:50.160]  我們都用過Wi-Fi
[00:09:50.160 --> 00:09:52.080]  在家裡信號比較強
[00:09:52.080 --> 00:09:56.480]  因為連結跟Wi-Fi的信號比較近一些
[00:09:56.480 --> 00:09:57.680]  但在外邊的話
[00:09:57.680 --> 00:10:00.920]  有的時候你會發覺你的Wi-Fi會怎麼樣?
[00:10:00.920 --> 00:10:02.720]  信號很弱
[00:10:02.720 --> 00:10:05.600]  很快就斷了
[00:10:05.600 --> 00:10:08.400]  連結不足就是這樣的一種狀態
[00:10:08.400 --> 00:10:10.400]  如果太疏離了
[00:10:10.400 --> 00:10:12.480]  與神的關係很疏離
[00:10:12.480 --> 00:10:14.280]  就會斷的 有機會
[00:10:14.280 --> 00:10:16.480]  與人的關係很疏離
[00:10:16.480 --> 00:10:18.440]  也會同樣斷
[00:10:18.440 --> 00:10:21.720]  這就是連結不足
[00:10:21.720 --> 00:10:25.240]  什麼叫連結不當、不恰當、不正當?
[00:10:25.240 --> 00:10:28.000]  就是連結的不正確
[00:10:28.000 --> 00:10:30.800]  連結的不夠平衡
[00:10:30.800 --> 00:10:32.280]  也就是說
[00:10:32.280 --> 00:10:36.440]  有的人會重神而輕人
[00:10:36.440 --> 00:10:39.160]  就是他很看重跟神的關係
[00:10:39.160 --> 00:10:41.680]  但是輕看與人的關係
[00:10:41.680 --> 00:10:45.280]  有的人反過來就是重人輕神
[00:10:45.280 --> 00:10:47.440]  他很注重與人的關係
[00:10:47.440 --> 00:10:50.520]  卻是忽略了、輕看了與神的關係
[00:10:50.520 --> 00:10:54.040]  這兩個其實都是一種失衡的狀態
[00:10:54.040 --> 00:10:56.560]  剛才保羅告訴我們
[00:10:56.560 --> 00:11:00.880]  提醒我們是一種中向和橫向的平衡的一種連結
[00:11:00.880 --> 00:11:03.240]  可是我們只是選取其中一樣的話
[00:11:03.240 --> 00:11:04.640]  其實都不夠平衡
[00:11:04.640 --> 00:11:07.800]  甚至導致出現問題的
[00:11:07.800 --> 00:11:10.280]  什麼是重神輕人?
[00:11:10.280 --> 00:11:15.000]  這一類的人可能他是採取一種成長的方式
[00:11:15.000 --> 00:11:16.800]  是一種自助式的
[00:11:16.800 --> 00:11:18.920]  自助餐 什麼都自己來
[00:11:18.920 --> 00:11:21.880]  就是說他可能獨來獨往
[00:11:21.880 --> 00:11:24.840]  信了主以後 信了耶穌以後獨來獨往
[00:11:24.840 --> 00:11:28.280]  那麼他很注重與神的這種交往
[00:11:28.280 --> 00:11:30.240]  他有每天讀經和禱告
[00:11:30.240 --> 00:11:31.400]  他也很進錢
[00:11:31.400 --> 00:11:35.720]  他也經常有靈修的這樣的一些生活
[00:11:35.720 --> 00:11:38.760]  可是他就少了或者是缺乏了
[00:11:38.760 --> 00:11:43.280]  人與人之間 肢體與肢體之間的交往
[00:11:43.280 --> 00:11:46.880]  這個偏向、這個失衡可以到一個極端
[00:11:46.880 --> 00:11:50.080]  就是說他甚至於他有的時候
[00:11:50.080 --> 00:11:52.120]  他只會向神認罪
[00:11:52.120 --> 00:11:53.640]  如果他做錯事情
[00:11:53.640 --> 00:11:57.280]  卻不會向人認罪
[00:11:57.280 --> 00:11:59.520]  那麼他可能也會到一個極端
[00:11:59.520 --> 00:12:01.960]  就是他會很愛神
[00:12:01.960 --> 00:12:05.760]  不過他不會去愛人
[00:12:05.760 --> 00:12:11.480]  那麼反過來有的人是重人輕神
[00:12:11.480 --> 00:12:13.120]  那這是什麼意思呢?
[00:12:13.120 --> 00:12:19.480]  我們很多人都會被教會的弟兄姊妹來吸引
[00:12:19.480 --> 00:12:22.000]  一開始的時候覺得他們很可愛
[00:12:22.000 --> 00:12:24.920]  一開始的時候覺得他們很吸引
[00:12:24.920 --> 00:12:26.600]  他們很喜樂
[00:12:26.600 --> 00:12:30.840]  他們的生活很吸引人
[00:12:30.840 --> 00:12:33.080]  所以因著人的緣故
[00:12:33.080 --> 00:12:34.520]  我們來到了教會
[00:12:34.520 --> 00:12:36.360]  我們也信主了
[00:12:36.360 --> 00:12:39.720]  可是慢慢跟人交往的多了
[00:12:39.720 --> 00:12:41.400]  又發覺了
[00:12:41.400 --> 00:12:45.280]  這些本來很吸引的人已經不再吸引了
[00:12:45.280 --> 00:12:46.680]  甚至有點討厭了
[00:12:46.680 --> 00:12:49.840]  然後就離開了
[00:12:49.840 --> 00:12:53.480]  如果我們是重人輕神的話
[00:12:53.480 --> 00:12:56.320]  我們也會到這樣的一個極端
[00:12:56.320 --> 00:12:58.680]  就是因著人而來教會
[00:12:58.680 --> 00:13:03.440]  也會因著人而離開教會
[00:13:03.440 --> 00:13:04.720]  生命的成長
[00:13:04.720 --> 00:13:06.320]  我們說我們這個生命
[00:13:06.320 --> 00:13:09.160]  靈命我們全人的成長
[00:13:09.160 --> 00:13:11.880]  是一項任務
[00:13:11.880 --> 00:13:14.160]  是上帝賦予他的教會
[00:13:14.160 --> 00:13:18.880]  以及他的兒女的一個很重要的使命
[00:13:18.880 --> 00:13:22.320]  從我們信主受洗的那一刻開始
[00:13:22.320 --> 00:13:24.600]  我們的成長就是我們的目標
[00:13:24.600 --> 00:13:28.520]  成長像耶穌那樣就是我們的目標
[00:13:28.520 --> 00:13:30.720]  還記得耶穌成長到十二歲的時候
[00:13:30.720 --> 00:13:32.160]  祂快成人了
[00:13:32.160 --> 00:13:33.320]  這樣的一個時候
[00:13:33.320 --> 00:13:34.680]  有一句評語
[00:13:34.680 --> 00:13:36.400]  對祂的評語是什麼嗎?
[00:13:36.400 --> 00:13:38.840]  對耶穌的評語
[00:13:38.840 --> 00:13:42.120]  說的是耶穌的聖諒
[00:13:42.120 --> 00:13:43.800]  智慧和聖諒
[00:13:43.800 --> 00:13:46.840]  並神和人喜愛祂的心
[00:13:46.840 --> 00:13:50.280]  都一起增長
[00:13:50.280 --> 00:13:52.600]  耶穌也有一個成長的過程
[00:13:52.600 --> 00:13:56.080]  而在祂成長的過程到一個小時候
[00:13:56.080 --> 00:13:57.480]  到一定的時刻
[00:13:57.480 --> 00:14:00.360]  祂獲得了這樣的一個評價
[00:14:00.360 --> 00:14:05.160]  原來祂全人的成長是非常的平衡的
[00:14:05.160 --> 00:14:07.920]  也是非常的面面俱到的
[00:14:07.920 --> 00:14:10.440]  也是非常的豐盛的
[00:14:10.440 --> 00:14:13.280]  也是很完整的
[00:14:13.280 --> 00:14:16.840]  無論是祂的智慧還是祂的身體
[00:14:16.840 --> 00:14:18.800]  還有神喜愛祂的心
[00:14:18.800 --> 00:14:20.680]  還有人喜愛祂的心
[00:14:20.680 --> 00:14:23.160]  都是一起增長的
[00:14:23.160 --> 00:14:26.400]  我們不單這個是我們的一個成長的目標
[00:14:26.400 --> 00:14:31.600]  我們更要學習耶穌基督死裡復活以後
[00:14:31.600 --> 00:14:34.600]  祂的那樣的一個豐盛的生命
[00:14:34.600 --> 00:14:35.800]  我們要成長
[00:14:35.800 --> 00:14:40.840]  直到長成滿有基督長成的聖諒
[00:14:40.840 --> 00:14:43.560]  這是一幅所書告訴我們的目標
[00:14:43.560 --> 00:14:44.840]  我們為了這個目標
[00:14:44.840 --> 00:14:48.560]  一開始慶祝我們就朝著這個目標出發
[00:14:48.560 --> 00:14:50.800]  那個途徑是什麼呢?
[00:14:50.800 --> 00:14:52.200]  我們說有什麼辦法
[00:14:52.200 --> 00:14:56.760]  有什麼指標讓我們能夠直接朝著這個方向
[00:14:56.760 --> 00:14:58.400]  去成長的正確呢?
[00:14:58.400 --> 00:15:00.480]  那個途徑剛才說的
[00:15:00.480 --> 00:15:01.560]  就保羅說的
[00:15:01.560 --> 00:15:04.040]  也就是這樣的一個連結
[00:15:04.040 --> 00:15:06.920]  是通過與神的連結
[00:15:06.920 --> 00:15:09.760]  並且與人的一個連結
[00:15:09.760 --> 00:15:12.440]  這樣的話你與神的連結
[00:15:12.440 --> 00:15:17.280]  使得神不斷的豐盛和力量生命力來不斷的供應你
[00:15:17.280 --> 00:15:21.320]  你與人的連結使你的生命互相的影響
[00:15:21.320 --> 00:15:24.080]  生命互相影響生命
[00:15:24.080 --> 00:15:28.520]  促進個人以及整體的成長
[00:15:28.520 --> 00:15:30.800]  這是我跟大家想分享的第一點
[00:15:30.800 --> 00:15:34.200]  就是成長需要連結的
[00:15:34.200 --> 00:15:38.440]  成長的秘訣就是連結
[00:15:38.440 --> 00:15:40.200]  第二點我想跟大家分享的
[00:15:40.200 --> 00:15:45.160]  就是連結是要緊密配合的
[00:15:45.160 --> 00:15:47.800]  連結是需要緊密配合
[00:15:47.800 --> 00:15:52.360]  剛才說的那個「經結得以相助連絡」
[00:15:52.360 --> 00:15:58.800]  就是肢體與肢體之間彼此的一種緊密配合的狀態
[00:15:58.800 --> 00:16:01.080]  需要這樣的緊密配合的狀態
[00:16:01.080 --> 00:16:04.680]  我們彼此才能夠成全
[00:16:04.680 --> 00:16:08.520]  彼此才能夠成長
[00:16:08.520 --> 00:16:12.280]  「經結」其實是有兩個東西在這裡邊
[00:16:12.280 --> 00:16:15.240]  一個是關節
[00:16:15.240 --> 00:16:19.720]  就是骨頭與骨頭之間那樣的一個關節的所在
[00:16:19.720 --> 00:16:22.600]  「經」是什麼?
[00:16:22.600 --> 00:16:29.480]  「經」是骨頭與骨頭之間把它們合在一起的那個「經」
[00:16:29.480 --> 00:16:31.400]  比較柔軟的那一塊
[00:16:31.400 --> 00:16:33.120]  知道「經骨經骨」嗎?
[00:16:33.120 --> 00:16:36.080]  我們說有沒有聽過「拉筋」?
[00:16:36.080 --> 00:16:38.000]  不是拉你的骨頭是「拉筋」
[00:16:38.000 --> 00:16:39.960]  使那個「筋」更放鬆
[00:16:39.960 --> 00:16:41.320]  得到運動
[00:16:41.320 --> 00:16:44.720]  你知道他們骨頭和這個「筋」是怎麼樣配合
[00:16:44.720 --> 00:16:50.680]  才能夠造成我們這個腿能夠走得快、跑得順利呢?
[00:16:50.680 --> 00:16:54.080]  老人家都知道一旦膝蓋出問題了
[00:16:54.080 --> 00:16:55.480]  很麻煩了是不是?
[00:16:55.480 --> 00:16:57.040]  既又疼又不能走
[00:16:57.040 --> 00:17:02.160]  運作整個人的生活都大大的受影響
[00:17:02.160 --> 00:17:04.640]  在這裡描述的就是那個「經骨」
[00:17:04.640 --> 00:17:07.920]  就是兩個關節之間還有一個「經」
[00:17:07.920 --> 00:17:09.560]  再把它合上
[00:17:09.560 --> 00:17:16.400]  這整個的活動就是靠著這幅的圖畫彼此配合
[00:17:16.400 --> 00:17:17.960]  很吻合的
[00:17:17.960 --> 00:17:20.160]  那個骨頭凸出來的一點
[00:17:20.160 --> 00:17:23.640]  另外一個骨頭就有一個凹進去的地方來配合它
[00:17:23.640 --> 00:17:27.880]  使得雙方在活動的時候不會碰著
[00:17:27.880 --> 00:17:31.920]  那這「經」的作用就是一個柔軟體在他們中間
[00:17:31.920 --> 00:17:33.520]  兩個骨頭都是硬的嘛
[00:17:33.520 --> 00:17:36.480]  如果他們要活動的時候很容易摩擦
[00:17:36.480 --> 00:17:37.680]  彼此的摩擦
[00:17:37.680 --> 00:17:42.000]  那「經」就起到這樣的防止摩擦的作用
[00:17:42.000 --> 00:17:46.600]  它會在當中起到柔軟的作用
[00:17:46.600 --> 00:17:49.040]  起到緩衝的作用
[00:17:49.040 --> 00:17:54.200]  使得這種骨頭與骨頭之間的摩擦不易勞損
[00:17:54.200 --> 00:17:59.360]  如果這個「經」或者是你的物質在兩個關節之中
[00:17:59.360 --> 00:18:02.120]  失去了或者是缺少了
[00:18:02.120 --> 00:18:05.520]  我們說缺了一種物質在當中
[00:18:05.520 --> 00:18:08.640]  使得這個「經」發揮它的正常作用的話
[00:18:08.640 --> 00:18:10.600]  那你的骨頭就開始疼了
[00:18:10.600 --> 00:18:11.680]  在活動的時間
[00:18:11.680 --> 00:18:14.200]  或者是你就不能再活動了
[00:18:14.200 --> 00:18:16.240]  這幅圖畫就是告訴我們
[00:18:16.240 --> 00:18:18.640]  其實原來肢體與肢體之間
[00:18:18.640 --> 00:18:22.640]  也就是教會的弟兄姊妹之間的一種緊密的連結
[00:18:22.640 --> 00:18:23.680]  是怎麼一回事
[00:18:23.680 --> 00:18:26.640]  就是一種緊密的配合的意思
[00:18:26.640 --> 00:18:31.080]  所謂我們說關係
[00:18:31.080 --> 00:18:32.360]  兩個肢體的關係
[00:18:32.360 --> 00:18:35.720]  兩個個體的關係是雙向的
[00:18:35.720 --> 00:18:41.680]  所謂「禮情」還要「我願」那件事情才能夠達成
[00:18:41.680 --> 00:18:43.160]  你的一個握手的動作
[00:18:43.160 --> 00:18:47.520]  也是雙方一起共同配合才能夠完成的
[00:18:47.520 --> 00:18:49.880]  那麼我們肢體肢體之間
[00:18:49.880 --> 00:18:54.960]  也共同地一起在走一條天路
[00:18:54.960 --> 00:18:56.800]  在走的過程當中
[00:18:56.800 --> 00:18:58.600]  有人走先 有人走後
[00:18:58.600 --> 00:19:00.680]  如果那條路是窄一點的話
[00:19:00.680 --> 00:19:03.800]  只有一條就是單向路的話
[00:19:03.800 --> 00:19:06.760]  那麼有往前走也有往後走的人
[00:19:06.760 --> 00:19:08.800]  你會怎麼樣?
[00:19:08.800 --> 00:19:10.720]  如果要避免碰撞的話
[00:19:10.720 --> 00:19:13.560]  一定會有人推讓
[00:19:13.560 --> 00:19:14.320]  是不是?
[00:19:14.320 --> 00:19:16.120]  有人讓開
[00:19:16.120 --> 00:19:18.520]  讓對方先走過去
[00:19:18.520 --> 00:19:20.800]  你才走上去
[00:19:20.800 --> 00:19:22.000]  這種推讓
[00:19:22.000 --> 00:19:23.920]  這種互相的配合
[00:19:23.920 --> 00:19:26.520]  就是使得我們共同走天路
[00:19:26.520 --> 00:19:27.920]  能夠順利
[00:19:27.920 --> 00:19:30.240]  能夠走下去
[00:19:30.240 --> 00:19:32.120]  而不至於停滯在那裡
[00:19:32.120 --> 00:19:38.120]  甚至於衝突
[00:19:38.120 --> 00:19:39.200]  與人配合
[00:19:39.200 --> 00:19:41.040]  那是不容易的一件事情
[00:19:41.040 --> 00:19:45.240]  所以保羅在這裡才具有勸勉
[00:19:45.240 --> 00:19:47.160]  有學習
[00:19:47.160 --> 00:19:48.600]  有智慧
[00:19:48.600 --> 00:19:53.360]  也更有生命的錘鍊在我們當中
[00:19:53.360 --> 00:19:56.800]  我們知道不單是我們需要配合
[00:19:56.800 --> 00:20:00.720]  其實我們還需要互相的協助
[00:20:00.720 --> 00:20:02.800]  在我們生命成長的過程當中
[00:20:02.800 --> 00:20:06.480]  我們需要支援的體系
[00:20:06.480 --> 00:20:09.200]  我們需要一幫在我們身邊
[00:20:09.200 --> 00:20:09.960]  隨時隨地
[00:20:09.960 --> 00:20:11.560]  當我們有需要的時候
[00:20:11.560 --> 00:20:16.320]  我們可以靠賴被支持的這樣的一個體系
[00:20:16.320 --> 00:20:17.920]  如果你在悲傷的時候
[00:20:17.920 --> 00:20:20.840]  你需要有人與你一同悲傷
[00:20:20.840 --> 00:20:22.440]  為什麼?
[00:20:22.440 --> 00:20:26.080]  原來只有你一個人的悲傷
[00:20:26.080 --> 00:20:28.040]  很難痊癒的
[00:20:28.040 --> 00:20:30.960]  但是如果有人陪你一同悲傷
[00:20:30.960 --> 00:20:36.320]  那麼你的悲傷就會有機會痊癒的
[00:20:36.320 --> 00:20:38.840]  那麼喜樂的時候
[00:20:38.840 --> 00:20:40.880]  你一個人喜樂滋味不大
[00:20:40.880 --> 00:20:42.560]  對不對?
[00:20:42.560 --> 00:20:46.480]  你還要跟別人一起喜樂
[00:20:46.480 --> 00:20:50.000]  你的喜樂才能得滿足
[00:20:50.000 --> 00:20:51.760]  這就是為什麼耶穌告訴我們
[00:20:51.760 --> 00:20:53.640]  與喜樂的人同樂
[00:20:53.640 --> 00:20:56.120]  與哀傷的人同哀的意思
[00:20:56.120 --> 00:20:59.280]  因為與哀傷的人同哀
[00:20:59.280 --> 00:21:01.320]  哀傷的人就能得醫治
[00:21:01.320 --> 00:21:03.280]  與喜樂的人同樂
[00:21:03.280 --> 00:21:06.200]  喜樂的人就能得滿足
[00:21:06.200 --> 00:21:10.440]  這是我們的成長的支援系統
[00:21:10.440 --> 00:21:12.200]  那與人配合
