
[00:00:00.000 --> 00:00:03.840]  泥土呢就有分好同壞肥同瘦
[00:03:33.100 --> 00:03:36.440]  去講出呢一個個故事故事嘅情節
[00:03:36.440 --> 00:03:38.740]  收埋咗一啲嘅道理
[00:03:38.740 --> 00:03:41.560]  咁呢啲道理呢通常都係要解釋嘅
[00:03:41.560 --> 00:03:44.360]  如果有時候呢真係唔係咁容易明白
[00:03:44.360 --> 00:03:49.240]  耶穌講完呢次比喻之後呢佢都向咗門徒去講解佢要帶出嘅道理
[00:03:49.240 --> 00:03:51.280]  佢第十一節已經話啦
[00:03:51.540 --> 00:03:53.340]  這個比喻是這樣的
[00:03:53.340 --> 00:03:56.160]  種子就是神的道
[00:03:56.160 --> 00:04:00.760]  耶穌所講嘅種子就係佢嘅真理
[00:04:00.760 --> 00:04:02.040]  佢嘅福音
[00:04:02.040 --> 00:04:05.360]  佢一路喺聖經裏面教導我哋
[00:04:05.360 --> 00:04:06.900]  關於天國嘅事
[00:04:06.900 --> 00:04:08.960]  呢啲嘅福音
[00:04:08.960 --> 00:04:10.240]  嘅重點
[00:04:10.240 --> 00:04:14.080]  唔係呢在於呢我哋點樣去睇呢個福音
[00:04:14.080 --> 00:04:16.640]  成個比喻嘅中心係乜嘢嘢呢
[00:04:16.640 --> 00:04:18.940]  佢係跟住嗰四節所講㗎
[00:04:18.940 --> 00:04:21.240]  係講緊呢
[00:04:21.760 --> 00:04:24.060]  聽人聽了道
[00:04:24.060 --> 00:04:26.100]  人聽了道
[00:04:26.100 --> 00:04:27.640]  人聽了道
[00:04:27.640 --> 00:04:29.940]  有第一種嘅結果
[00:04:29.940 --> 00:04:30.960]  唔得喎
[00:04:30.960 --> 00:04:33.260]  冇辦法長出墨水喎
[00:04:33.260 --> 00:04:35.320]  而喺第十五節
[00:04:35.320 --> 00:04:36.860]  有啲人
[00:04:36.860 --> 00:04:38.140]  點樣樣
[00:04:38.140 --> 00:04:39.420]  去聽嗰個道
[00:04:39.420 --> 00:04:43.760]  讓到嗰啲嘅種子能夠發芽生長
[00:04:43.760 --> 00:04:45.560]  結出百倍嘅果實
[00:04:45.560 --> 00:04:48.880]  呢個就揭示咗個重點
[00:04:49.140 --> 00:04:52.720]  個重點就係呢講緊比喻話畀我哋聽要最留意嘅
[00:04:52.720 --> 00:04:56.560]  係嗰個泥土就係代表你同我嘅心田呀
[00:04:56.560 --> 00:05:01.420]  我哋嘅內在嘅生命能唔能夠對我哋聽入嘅道
[00:05:01.420 --> 00:05:02.960]  有回應呀
[00:05:02.960 --> 00:05:06.540]  所以係對住我哋今日每一個坐喺度聽道嘅人呀
[00:05:06.540 --> 00:05:09.360]  每個星期返嚟教會聽道嘅人呀
[00:05:09.360 --> 00:05:11.400]  我哋聽咗
[00:05:11.400 --> 00:05:12.680]  聖經嘅真理
[00:05:12.680 --> 00:05:15.760]  你內裏面嘅生命點樣嘅回應呢
[00:05:15.760 --> 00:05:17.560]  有啲咩反應呢
[00:05:18.060 --> 00:05:20.120]  第一種反應耶穌所講嘅就係呢
[00:05:20.120 --> 00:05:24.200]  佢好似落喺路旁咁樣畀人踐踏
[00:05:24.200 --> 00:05:25.480]  被鳥吃盡
[00:05:25.480 --> 00:05:28.560]  有人認為呢個比喻呢好似
[00:05:28.560 --> 00:05:30.860]  睇落去唔係好合理呀
[00:05:30.860 --> 00:05:32.920]  殺種嘅人點會將啲
[00:05:32.920 --> 00:05:35.480]  種子殺去啲路邊
[00:05:35.480 --> 00:05:37.520]  掉落去荊棘叢裏面
[00:05:37.520 --> 00:05:39.320]  掉去啲石頭嗰度呢
[00:05:39.320 --> 00:05:41.620]  好似有啲唔合理
[00:05:41.620 --> 00:05:43.660]  甚至呢喺呢個路旁呢一度
[00:05:43.660 --> 00:05:47.760]  就算嗰啲路邊都可以種嘅話你都要
[00:05:48.280 --> 00:05:49.300]  泥下地呀係咪
[00:05:49.300 --> 00:05:52.100]  呢度佢係冇形容交代呢啲事情
[00:05:52.100 --> 00:05:56.960]  當然我哋睇比喻呢要好小心㗎我哋會唔會只係以自己嘅概念
[00:05:56.960 --> 00:05:59.280]  代入咗耶穌時代嘅生活
[00:05:59.280 --> 00:06:01.580]  有學者就指出
[00:06:01.580 --> 00:06:03.120]  當時亦都有做法
[00:06:03.120 --> 00:06:04.400]  係先殺種
[00:06:04.400 --> 00:06:05.920]  後泥地嘅
[00:06:05.920 --> 00:06:07.980]  諗諗下都有道理㗎喎
[00:06:07.980 --> 00:06:10.280]  如果你泥好個地
[00:06:10.280 --> 00:06:11.820]  然後灑啲種子落去
[00:06:11.820 --> 00:06:14.900]  係嗰啲泥與泥之間嗰啲嘅空隙
[00:06:14.900 --> 00:06:16.180]  嗰粒種子跌咗喺度
[00:06:16.940 --> 00:06:18.220]  飛鳥看到嗎
[00:06:18.220 --> 00:06:19.760]  睇到喎
[00:06:19.760 --> 00:06:24.360]  雖然喺泥中間嗰啲坑裏面飛鳥仍然可以飛落嚟食嘅
[00:06:24.360 --> 00:06:26.920]  如果係先殺種後泥地呢
[00:06:26.920 --> 00:06:28.960]  就算係啲地未泥好
[00:06:28.960 --> 00:06:31.520]  喺個平地上面跌咗個種子
[00:06:31.520 --> 00:06:32.300]  隨後
[00:06:32.300 --> 00:06:37.160]  即刻要泥地將佢翻管返再入去泥土入面
[00:06:37.160 --> 00:06:38.700]  咁嘅話
[00:06:38.700 --> 00:06:40.240]  飛鳥就食唔到囉
[00:06:40.240 --> 00:06:43.040]  所以呢個做法都係可能嘅
[00:06:43.040 --> 00:06:44.840]  但係無論點都好
[00:06:45.360 --> 00:06:47.400]  我哋唔可以勉強比喻冇交代嘅細節
[00:06:47.400 --> 00:06:52.020]  而係我哋要集中睇下耶穌講出嗰啲嘅經文裏面
[00:06:52.020 --> 00:06:54.320]  佢要我哋睇到嘅係咩嘢
[00:06:54.320 --> 00:06:56.880]  成個比喻嘅重點頭先講咗啦
[00:06:56.880 --> 00:06:59.440]  就係人聽了道
[00:06:59.440 --> 00:07:02.500]  我哋內在生命對道嘅回應
[00:07:02.500 --> 00:07:04.820]  對呢個上帝嘅話語
[00:07:04.820 --> 00:07:06.860]  嘅回應以至我哋
[00:07:06.860 --> 00:07:08.140]  出現兩個結果
[00:07:08.140 --> 00:07:09.160]  一
[00:07:09.160 --> 00:07:10.440]  就係成長到
[00:07:10.440 --> 00:07:11.460]  一
[00:07:11.460 --> 00:07:13.260]  就係成長唔到
[00:07:15.560 --> 00:07:16.580]  第五節嗰度講
[00:07:16.580 --> 00:07:18.900]  有個殺種嘅人出去殺種
[00:07:18.900 --> 00:07:20.680]  落在路旁
[00:07:20.680 --> 00:07:24.780]  路旁嘅處境我諗你行山你見過㗎
[00:07:24.780 --> 00:07:27.600]  有冇見過啲山路呢
[00:07:27.600 --> 00:07:29.380]  側邊好多啲草呀
[00:07:29.380 --> 00:07:30.660]  草茂盛嘅
[00:07:30.660 --> 00:07:32.200]  硬係中間條路呢
[00:07:32.200 --> 00:07:34.000]  係可以行㗎點解呀
[00:07:34.000 --> 00:07:36.820]  嗰條唔係即係郊野公園鋪定畀呢個路嚟㗎
[00:07:36.820 --> 00:07:39.880]  不過硬係有好多人呢就去踩踩踩踩
[00:07:39.880 --> 00:07:43.220]  慢慢嗰度就唔能夠再成長一啲泥壓到好硬
[00:07:43.220 --> 00:07:44.500]  壓到好實
[00:07:45.020 --> 00:07:47.320]  點樣樣都生長唔到一啲嘅種子
[00:07:47.320 --> 00:07:49.880]  耶穌係受意識點樣解呢個路旁
[00:07:49.880 --> 00:07:51.420]  嘅情況呀
[00:07:51.420 --> 00:07:53.720]  我請你幫我讀第12節預備起
[00:07:53.720 --> 00:07:56.540]  那些落在路旁的
[00:07:56.540 --> 00:08:09.080]  耶穌話呢種路旁
[00:08:09.080 --> 00:08:11.640]  就代表我哋點樣嘅內在生命呢
[00:08:11.640 --> 00:08:14.200]  就係一個好剛硬嘅心呀
[00:08:15.220 --> 00:08:17.020]  真到入唔到個心呀
[00:08:17.020 --> 00:08:21.380]  人嘅內心就好似呢頭先講嗰啲山路一樣好實
[00:08:21.380 --> 00:08:22.660]  好硬
[00:08:22.660 --> 00:08:24.440]  根本做唔到呀
[00:08:24.440 --> 00:08:26.740]  所以魔鬼咪扶一聲
[00:08:26.740 --> 00:08:28.800]  將你聽到嘅拎走
[00:08:28.800 --> 00:08:31.860]  頂尖對住你同我講呀
[00:08:31.860 --> 00:08:35.700]  你有冇試過你返嚟教會坐低聽到
[00:08:35.700 --> 00:08:38.780]  出咗門口你根本記唔到頭先講
[00:08:38.780 --> 00:08:40.060]  講過任何嗰度
[00:08:40.060 --> 00:08:43.640]  種子落在路旁
[00:08:44.160 --> 00:08:45.180]  扶一聲
[00:08:45.180 --> 00:08:46.460]  冇咗
[00:08:46.460 --> 00:08:50.040]  係咪我哋嘅心有時候好硬好實
[00:08:50.040 --> 00:08:53.380]  根本係冇容納到
[00:08:53.380 --> 00:08:55.160]  聽盡嘅道呢
[00:08:55.160 --> 00:08:58.240]  頂尖地求主幫助我哋
[00:08:58.240 --> 00:09:00.800]  每一次點解我哋要祈禱
[00:09:00.800 --> 00:09:02.580]  我哋要對準神
[00:09:02.580 --> 00:09:06.420]  聽到嘅時候表達我哋願意聽
[00:09:06.420 --> 00:09:09.500]  咁嘅話你嘅心就唔會剛硬
[00:09:09.500 --> 00:09:11.040]  聽得盡神嘅道
[00:09:11.040 --> 00:09:12.820]  第二種
[00:09:13.080 --> 00:09:15.640]  就係講緊呢有落喺盤石上
[00:09:15.640 --> 00:09:16.920]  因為冇水
[00:09:16.920 --> 00:09:18.960]  一長出就枯萎
[00:09:18.960 --> 00:09:22.560]  第二種呢冇辦法結果個土地就係盤石地
[00:09:22.560 --> 00:09:25.620]  你見到啦呢次講盤石係唔好嘢嚟㗎喎
[00:09:25.620 --> 00:09:28.440]  大部分講呢盤石都係好嘢嚟嘅
[00:09:28.440 --> 00:09:31.760]  上一個嘅比喻我哋講緊建屋嘅比喻
[00:09:31.760 --> 00:09:34.080]  喺盤石上面建係好嘛
[00:09:34.080 --> 00:09:37.140]  但呢度種嘢就唔同啦有盤石就唔好啦
[00:09:37.140 --> 00:09:39.960]  巴勒斯坦嘅土地呢
[00:09:39.960 --> 00:09:42.520]  就唔似我哋新界啲土地咁靚㗎
[00:09:43.800 --> 00:09:47.640]  佢哋大部分呢都係一個呢岩石層上邊嘅泥土
[00:09:47.640 --> 00:09:53.280]  所以呢呢啲岩石層呢經過風化就化成一啲嘅山泥
[00:09:53.280 --> 00:09:55.580]  佢能夠呢喺上面種嘢
[00:09:55.580 --> 00:09:58.400]  淺嘅可以一吋咁薄㗎啫
[00:09:58.400 --> 00:09:59.160]  咁淺嘅啫
[00:09:59.160 --> 00:10:00.440]  深嘅呢
[00:10:00.440 --> 00:10:02.480]  上次建屋比喻都講過
[00:10:02.480 --> 00:10:03.760]  可以去到十尺嘅
[00:10:03.760 --> 00:10:06.320]  如果係咁嘅話
[00:10:06.320 --> 00:10:09.140]  喺個田地上面表面上睇
[00:10:09.140 --> 00:10:12.220]  嗰幅地全部都有泥土
[00:10:12.480 --> 00:10:15.040]  但係下面到底有幾多係盤石層
[00:10:15.040 --> 00:10:17.600]  真係要掘落去先知
[00:10:17.600 --> 00:10:24.520]  當農夫去種呢啲嘅種子嘅時候呢種子跌落去比較薄嘅泥土層
[00:10:24.520 --> 00:10:26.300]  其實上面都有泥㗎
[00:10:26.300 --> 00:10:29.120]  都長到㗎而且長得好快點解呢
[00:10:29.120 --> 00:10:31.420]  就因為當時呢呢個嘅
[00:10:31.420 --> 00:10:35.000]  巴勒斯坦嘅氣候呢就係比較乾燥炎熱嘅
[00:10:35.000 --> 00:10:37.820]  咁而石頭有個特質
[00:10:37.820 --> 00:10:39.360]  能夠傳熱嘅
[00:10:39.360 --> 00:10:41.400]  你有冇食過
[00:10:41.400 --> 00:10:42.440]  石頭燒呀
[00:10:43.460 --> 00:10:46.020]  韓國石頭燒呢成隻石碗
[00:10:46.020 --> 00:10:48.580]  裝住一啲嘅米飯
[00:10:48.580 --> 00:10:49.860]  好味嘅
[00:10:49.860 --> 00:10:52.680]  一路食一路食嗰啲飯仲暖㗎因為
[00:10:52.680 --> 00:10:54.720]  嗰個石頭不斷將啲熱力
[00:10:54.720 --> 00:10:56.520]  送去嗰啲嘅食物嗰度
[00:10:56.520 --> 00:10:59.840]  經過長期嘅日照日曬
[00:10:59.840 --> 00:11:03.940]  普遍嘅岩石層都吸咗好多嘅熱量
[00:11:03.940 --> 00:11:08.040]  佢就不斷去蒸熱緊上面嗰啲嘅泥土
[00:11:08.040 --> 00:11:10.600]  所以嗰啲泥土呢係溫度比較高
[00:11:11.360 --> 00:11:13.660]  總之容易去發芽去嘔出嚟
[00:11:13.660 --> 00:11:16.220]  不過亦都係咁樣
[00:11:16.220 --> 00:11:19.040]  因為好少嘅泥土佢栽唔到好多水
[00:11:19.040 --> 00:11:21.600]  好快就唔夠水
[00:11:21.600 --> 00:11:24.920]  亦都冇時間畀嗰啲
[00:11:24.920 --> 00:11:26.200]  嘅植物呢
[00:11:26.200 --> 00:11:27.480]  去長出嗰啲根
[00:11:27.480 --> 00:11:31.320]  爬到去一啲嘅地下水嘅地方去攞水
[00:11:31.320 --> 00:11:33.120]  而且
[00:11:33.120 --> 00:11:34.920]  喺以色列地
[00:11:34.920 --> 00:11:39.000]  你話唔係有河㗎咩有約旦河㗎喎係咪
[00:11:39.000 --> 00:11:41.060]  咁種嘢喺河邊就成日都有水啦
[00:11:42.340 --> 00:11:44.120]  除咗約旦河兩旁嘅土地
[00:11:44.120 --> 00:11:46.180]  如果你去過聖地你知
[00:11:46.180 --> 00:11:48.740]  大部分嘅地方都係山地
[00:11:48.740 --> 00:11:52.580]  但係山地唔係種唔到好嘢㗎喎種到好嘢㗎喎
[00:11:52.580 --> 00:11:54.360]  你讀過路德記㗎啦
[00:11:54.360 --> 00:11:57.180]  路德同埋波亞斯喺邊度相遇㗎
[00:11:57.180 --> 00:11:58.460]  麥田
[00:11:58.460 --> 00:12:00.760]  嗰個麥田喺邊個位置呀
[00:12:00.760 --> 00:12:02.560]  伯利恆
[00:12:02.560 --> 00:12:04.860]  伯利恆又喺邊個位置呀
[00:12:04.860 --> 00:12:07.940]  耶路撒冷南邊100公里嘅地方
[00:12:07.940 --> 00:12:09.980]  都係山地
[00:12:10.760 --> 00:12:15.380]  喺呢個岩石山層上面有好嘅泥土可能佢嘅泥土好深呀
[00:12:15.380 --> 00:12:17.420]  種到好嘅麥子
[00:12:17.420 --> 00:12:21.000]  如果係咁嘅話泥土淺嘅時候
[00:12:21.000 --> 00:12:23.820]  呢啲嘅黏土性質好強嘅泥
[00:12:23.820 --> 00:12:25.100]  聖經形容
[00:12:25.100 --> 00:12:30.220]  喺乾燥日子一年得50日係有落雨啫
[00:12:30.220 --> 00:12:31.760]  有三百幾日
[00:12:31.760 --> 00:12:33.300]  都係好乾燥嘅天氣
[00:12:33.300 --> 00:12:37.640]  呢啲好黏嘅泥土就變成硬如銅嘅土
[00:12:39.180 --> 00:12:41.740]  所以呢喺呢個地方去種植係唔容易嘅
[00:12:41.740 --> 00:12:45.080]  落喺盤石上耶穌話代表乜嘢呢
[00:12:45.080 --> 00:12:46.860]  你聽咗道
[00:12:46.860 --> 00:12:48.660]  好開心接受
[00:12:48.660 --> 00:12:49.940]  但係冇跟
[00:12:49.940 --> 00:12:52.240]  信咗一段時間
[00:12:52.240 --> 00:12:54.800]  但遇到試煉就放棄
[00:12:54.800 --> 00:12:58.380]  試煉亦都係代表
[00:12:58.380 --> 00:13:01.200]  令到你容易離棄嘅真道
[00:13:01.200 --> 00:13:03.240]  最尾個放棄嗰個字
[00:13:03.240 --> 00:13:05.560]  就係希伯來書嗰度講有啲人
[00:13:05.560 --> 00:13:08.880]  去到嗰啲時候佢就會離棄背棄十字架
[00:13:09.640 --> 00:13:10.420]  就係同一個字
[00:13:10.420 --> 00:13:12.720]  遇到試煉
[00:13:12.720 --> 00:13:13.740]  就放棄啦
[00:13:13.740 --> 00:13:17.080]  各位其實你睇過聖經你知㗎
[00:13:17.080 --> 00:13:20.920]  一大班人圍住耶穌好多時候都係咁跟住佢
[00:13:20.920 --> 00:13:22.700]  但係到最後
[00:13:22.700 --> 00:13:25.520]  十字架前面仲剩返幾多人
[00:13:25.520 --> 00:13:27.560]  離棄
[00:13:27.560 --> 00:13:28.840]  真道
[00:13:28.840 --> 00:13:31.660]  信耶穌嘅人
[00:13:31.660 --> 00:13:35.500]  喺咁嘅處境可能個心就係一個膚淺嘅心
[00:13:35.500 --> 00:13:38.820]  個心係膚淺㗎
[00:13:39.080 --> 00:13:42.660]  其實講緊我哋呀我哋要問下自己我哋係唔係
[00:13:42.660 --> 00:13:44.720]  聽過好多嘅
[00:13:44.720 --> 00:13:46.260]  感人嘅見證
[00:13:46.260 --> 00:13:50.340]  好呢令你呢感情好澎湃嘅
[00:13:50.340 --> 00:13:51.620]  一啲嘅詩歌
[00:13:51.620 --> 00:13:53.680]  好享受喺當中敬拜
[00:13:53.680 --> 00:13:54.700]  好喜樂
[00:13:54.700 --> 00:13:57.520]  聽過好激勵人心嘅講道
[00:13:57.520 --> 00:14:00.340]  你嗰時候欣然接受
[00:14:00.340 --> 00:14:05.460]  個道好似入咗你嘅心長得好快你都覺得自己靈命好豐富
[00:14:06.220 --> 00:14:09.800]  但你要問下自己我哋呢啲嘅心田嘅泥土夠唔夠深
[00:14:09.800 --> 00:14:12.880]  有冇好多唔化嘅石喺度呀
[00:14:12.880 --> 00:14:19.280]  阻礙住你每周聽嘅道能夠繼續喺你嘅心裏面
[00:14:19.280 --> 00:14:21.080]  喺你嘅生命裏面
[00:14:21.080 --> 00:14:24.920]  有一個好大好好嘅影響同埋回應呀
[00:14:24.920 --> 00:14:28.760]  求主幫助我哋離開膚淺嘅狀態
[00:14:28.760 --> 00:14:34.380]  第三種唔能夠結果嘅地圖就係荊棘
[00:14:34.380 --> 00:14:35.160]  嘅地圖
[00:14:36.940 --> 00:14:37.700]  呢個荊棘
[00:14:37.700 --> 00:14:38.980]  會一齊生長
[00:14:38.980 --> 00:14:41.040]  將你所聽嘅道逼住咗
[00:14:41.040 --> 00:14:44.360]  弟兄姐妹你話我唔係路旁嘅
[00:14:44.360 --> 00:14:45.640]  泥土嚟嘅
[00:14:45.640 --> 00:14:48.200]  我亦都唔係盤石嘅地圖嚟嘅
[00:14:48.200 --> 00:14:51.020]  你睇下我有返崇拜
[00:14:51.020 --> 00:14:54.340]  入得嚟呢度正堂都係好早返㗎喇
[00:14:54.340 --> 00:14:55.360]  係咪
[00:14:55.360 --> 00:14:57.420]  有返團契查經
[00:14:57.420 --> 00:15:04.080]  上次即係七月頭兩個禮拜前嘅神庚祈禱我五日都返曬㗎七點之前已經嚟到
[00:15:04.080 --> 00:15:05.620]  非常好
[00:15:06.380 --> 00:15:09.460]  你能夠有呢種持續嘅成長成長得好快
[00:15:09.460 --> 00:15:13.300]  但會唔會有啲位你去到一個位置你感覺
[00:15:13.300 --> 00:15:15.860]  你嘅屬靈生命就係
[00:15:15.860 --> 00:15:18.160]  好似冇乜力呀
[00:15:18.160 --> 00:15:23.780]  人生去到某啲階段呢感覺到你好似冇乜意欲再去呢點樣侍奉
[00:15:23.780 --> 00:15:25.580]  再去跟從主
[00:15:25.580 --> 00:15:28.660]  攞起本聖經都唔係好想睇
[00:15:28.660 --> 00:15:32.500]  會唔會喺嗰個時候生命裏面有啲事情令你
[00:15:32.500 --> 00:15:33.780]  擠住咗呢
[00:15:33.780 --> 00:15:36.080]  耶穌去解呀
[00:15:37.100 --> 00:15:37.660]  呢種
[00:15:37.660 --> 00:15:39.700]  嘅狀況就係你聽咗道
[00:15:39.700 --> 00:15:42.020]  但喺往後嘅生活裏面
[00:15:42.020 --> 00:15:43.280]  點樣呀
[00:15:43.280 --> 00:15:44.820]  你幫我讀第十四節
[00:15:44.820 --> 00:15:45.580]  預備起
[00:15:45.580 --> 00:16:05.940]  上一季我哋講傳道書先至話吃喝
[00:16:06.200 --> 00:16:07.220]  係好呀
[00:16:07.220 --> 00:16:10.820]  享受自己所得嘅勞碌嘅份係好呀
[00:16:10.820 --> 00:16:14.140]  啱㗎嗰啲係中性嘅嘢神賜嘅福份
[00:16:14.140 --> 00:16:16.960]  但係如果呢啲成為你
[00:16:16.960 --> 00:16:18.740]  去追求嘅嘢
[00:16:18.740 --> 00:16:21.560]  成為你常常去掛慮嘅嘢
[00:16:21.560 --> 00:16:25.400]  常常因為呢能夠自己可以
[00:16:25.400 --> 00:16:26.680]  做到啲咩事情
[00:16:26.680 --> 00:16:28.740]  去玩到啲咩嘢
[00:16:28.740 --> 00:16:30.520]  睇到啲咩嘅節目
[00:16:30.520 --> 00:16:35.640]  好掛心去追住嘅時候你嘅心就係長住啲經濟囉
[00:16:36.920 --> 00:16:38.200]  係呀有時候聽到
[00:16:38.200 --> 00:16:40.000]  都悶悶地嘅
[00:16:40.000 --> 00:16:43.060]  嗰個道長嘅速度真係慢好多㗎
[00:16:43.060 --> 00:16:45.360]  如果係咁嘅話
[00:16:45.360 --> 00:16:48.700]  慢慢你嘅靈命咪感覺到窒息囉
[00:16:48.700 --> 00:16:52.020]  最尾第三項擠住
[00:16:52.020 --> 00:16:53.560]  呢個字嘅原文
[00:16:53.560 --> 00:16:55.100]  就係窒息
[00:16:55.100 --> 00:16:56.900]  吐唔到氣
[00:16:56.900 --> 00:17:01.500]  靈命感覺到窒息被窒礙無辦法
[00:17:01.500 --> 00:17:03.040]  再成長落去
[00:17:03.040 --> 00:17:06.100]  憂慮
[00:17:06.620 --> 00:17:07.900]  同樣有咁嘅果效
[00:17:07.900 --> 00:17:10.460]  頂住你今日入到嚟
