
[00:00:00.000 --> 00:00:05.000]  我們已經講過主耶穌是天國的王
[00:03:59.000 --> 00:04:01.000]  他能夠趕鬼
[00:04:01.000 --> 00:04:03.000]  又能夠使死人復生
[00:04:03.000 --> 00:04:06.000]  也能夠平靜風流
[00:04:06.000 --> 00:04:14.000]  天國君王又有統治靈界、自然界和令人生病的罪或病毒
[00:04:14.000 --> 00:04:19.000]  簡單來說天國是人生一切福祉的所在
[00:04:19.000 --> 00:04:24.000]  天國為人類帶來了最美好的人生
[00:04:24.000 --> 00:04:29.000]  而天國的福音就是說當耶穌在世上的時候
[00:04:29.000 --> 00:04:32.000]  天國就已經降臨了
[00:04:32.000 --> 00:04:36.000]  雖然主耶穌宣講的時候說天國近了
[00:04:36.000 --> 00:04:41.000]  但事實上進入天國的途徑就是相信主耶穌
[00:04:41.000 --> 00:04:45.000]  接受主耶穌做我們生命的主
[00:04:45.000 --> 00:04:47.000]  就是唯一的途徑
[00:04:47.000 --> 00:04:53.000]  而唯一阻止人進入天國的其實就是我們自己的意念
[00:04:53.000 --> 00:04:56.000]  我們可以選擇跟隨耶穌
[00:04:56.000 --> 00:04:59.000]  或者只停留在敬重耶穌
[00:04:59.000 --> 00:05:01.000]  驚訝祂的權能
[00:05:01.000 --> 00:05:03.000]  但是拒絕了
[00:05:03.000 --> 00:05:07.000]  甚至有些當代的人還會毀謗耶穌
[00:05:07.000 --> 00:05:10.000]  認為祂是屬魔鬼的
[00:05:10.000 --> 00:05:14.000]  祂是靠鬼王的權力去改變人
[00:05:14.000 --> 00:05:18.000]  第三點主耶穌的修葛方法
[00:05:18.000 --> 00:05:23.000]  就是祂治好民間的各種疾病
[00:05:23.000 --> 00:05:27.000]  主耶穌的時代醫療當然沒有現代那麼發達
[00:05:27.000 --> 00:05:29.000]  沒有醫院的
[00:05:29.000 --> 00:05:31.000]  當時的人生病就很慘
[00:05:31.000 --> 00:05:36.000]  主耶穌帶著權能去醫治有需要的人
[00:05:36.000 --> 00:05:43.000]  這個就是主耶穌將天國的福氣帶到人群中間
[00:05:43.000 --> 00:05:47.000]  接著在三十六節就告訴我們
[00:05:47.000 --> 00:05:51.000]  主耶穌為什麼要周遊各市鎮鄉村
[00:05:51.000 --> 00:05:55.000]  而不是坐在家裡等人去找祂呢?
[00:05:55.000 --> 00:06:02.000]  原因就是祂看見人群裡的人動搖惻人之心
[00:06:02.000 --> 00:06:10.000]  因為他們孤苦無助,將沒有牧人的羊群一輩
[00:06:10.000 --> 00:06:13.000]  我不知道當我們看到人群的時候
[00:06:13.000 --> 00:06:16.000]  我們會有什麼感覺呢?
[00:06:16.000 --> 00:06:18.000]  會不會覺得那些人群那麼多
[00:06:18.000 --> 00:06:22.000]  真的阻礙自己走路呢?
[00:06:22.000 --> 00:06:24.000]  但是對一些生意人來說
[00:06:24.000 --> 00:06:27.000]  他們可能很高興看到人群
[00:06:27.000 --> 00:06:30.000]  因為看到人群就等於看到財神到
[00:06:30.000 --> 00:06:35.000]  他們會帶給他發財賺錢的機會
[00:06:35.000 --> 00:06:38.000]  當主耶穌看見人群的時候
[00:06:38.000 --> 00:06:43.000]  祂看到的是他們屬靈生命的缺乏
[00:06:43.000 --> 00:06:47.000]  這裡用了羊群來做比喻
[00:06:47.000 --> 00:06:53.000]  形容他們是沒有牧人的羊群一輩
[00:06:53.000 --> 00:06:56.000]  我們當中可能沒有牧羊人
[00:06:56.000 --> 00:07:00.000]  我們偶然看到一些小羊覺得很可愛
[00:07:00.000 --> 00:07:02.000]  抱著牠們拍一張照片
[00:07:02.000 --> 00:07:05.000]  但是我看過一位牧羊人寫的書
[00:07:05.000 --> 00:07:11.000]  他說羊其實是又蠢又臭又固執的動物
[00:07:11.000 --> 00:07:14.000]  在一個羊圈裡如果有一個缺口
[00:07:14.000 --> 00:07:17.000]  有一隻羊在那裡走出去的話
[00:07:17.000 --> 00:07:22.000]  其餘的羊都不理三七二十一跟著走出去
[00:07:22.000 --> 00:07:27.000]  羊還有一個特性就是牠們沒有方向感
[00:07:27.000 --> 00:07:34.000]  一定要有牧羊人帶領才不會變成迷途羔羊
[00:07:34.000 --> 00:07:40.000]  所以詩篇二十三篇是從一隻羊的角度去寫的
[00:07:40.000 --> 00:07:44.000]  一開始就說上主是我的牧者
[00:07:44.000 --> 00:07:47.000]  我一無缺乏
[00:07:47.000 --> 00:07:55.000]  但是主耶穌看到羊群是好像沒有牧人的羊群一般
[00:07:55.000 --> 00:07:57.000]  這樣就不是好事了
[00:07:57.000 --> 00:07:59.000]  正如以賽亞書五十三節都說
[00:07:59.000 --> 00:08:03.000]  我們都像一群迷失的羊
[00:08:03.000 --> 00:08:06.000]  割走自己的路
[00:08:06.000 --> 00:08:09.000]  最後羊還有一個特性
[00:08:09.000 --> 00:08:11.000]  就是牠沒有智慧能力
[00:08:11.000 --> 00:08:15.000]  我們看到羊沒有尖牙利爪
[00:08:15.000 --> 00:08:18.000]  又沒有角又不能走得快
[00:08:18.000 --> 00:08:22.000]  所以其實很容易就被其他動物吃掉了
[00:08:22.000 --> 00:08:28.000]  所以主耶穌對牠們動了七隱之心
[00:08:28.000 --> 00:08:30.000]  有了七隱之心
[00:08:30.000 --> 00:08:34.000]  主耶穌就進入人群當中
[00:08:34.000 --> 00:08:38.000]  教導人宣講天國的福音
[00:08:38.000 --> 00:08:41.000]  並且醫治牠們的疾病
[00:08:41.000 --> 00:08:46.000]  主耶穌雖然是道成了肉身
[00:08:46.000 --> 00:08:48.000]  住在世人當中
[00:08:48.000 --> 00:08:50.000]  當然是好事
[00:08:50.000 --> 00:08:51.000]  非常之好
[00:08:51.000 --> 00:08:53.000]  因為主耶穌來到世上將演出上帝
[00:08:53.000 --> 00:08:56.000]  正如希伯留書一章三節說
[00:08:56.000 --> 00:08:58.000]  他反照著上帝的光輝
[00:08:58.000 --> 00:09:01.000]  完全反映出上帝的本質
[00:09:01.000 --> 00:09:04.000]  所以看到耶穌就等於看到上帝
[00:09:04.000 --> 00:09:06.000]  今天我們生不逢時
[00:09:06.000 --> 00:09:09.000]  不能夠看到肉身演變的耶穌
[00:09:09.000 --> 00:09:13.000]  只能夠從歷史中去認識牠的聖神和權能
[00:09:13.000 --> 00:09:18.000]  不過肉身也有肉身的限制
[00:09:18.000 --> 00:09:20.000]  主耶穌是完全的人
[00:09:20.000 --> 00:09:25.000]  他不能夠同時存在在兩個不同的地方
[00:09:25.000 --> 00:09:28.000]  不能夠在兩個地方同時出現
[00:09:28.000 --> 00:09:34.000]  因此當他面對不同地方那麼多的人群
[00:09:34.000 --> 00:09:36.000]  他就只能夠到處去
[00:09:36.000 --> 00:09:38.000]  去完一處去另外一處
[00:09:38.000 --> 00:09:42.000]  就不能夠同時存在在每一個鄉鎮幫助他們
[00:09:42.000 --> 00:09:45.000]  不過主耶穌是很有智慧的
[00:09:45.000 --> 00:09:46.000]  他教導門徒
[00:09:46.000 --> 00:09:51.000]  你們要祈求農場的主人派工人來收割他的農作物
[00:09:51.000 --> 00:09:53.000]  這裡當然是一個比喻
[00:09:53.000 --> 00:09:56.000]  農場的主人就是天國的主人
[00:09:56.000 --> 00:09:57.000]  就是天父
[00:09:57.000 --> 00:10:01.000]  整個比喻的意思就是要求天父
[00:10:01.000 --> 00:10:07.000]  派更多的工人去幫助那些孤苦無助的人
[00:10:07.000 --> 00:10:10.000]  使他們可以聽聞天國的福音
[00:10:10.000 --> 00:10:12.000]  認識天國的王
[00:10:12.000 --> 00:10:15.000]  接納主耶穌做他們生命的王
[00:10:15.000 --> 00:10:20.000]  使他們得到有意義和永恆的生命
[00:10:20.000 --> 00:10:23.000]  主耶穌不單止是教導門徒
[00:10:23.000 --> 00:10:27.000]  要祈求天父派多一些工人去傳天國的福音
[00:10:27.000 --> 00:10:31.000]  在第十章我們看到他馬上就這樣做了
[00:10:31.000 --> 00:10:33.000]  他選出了十二位門徒
[00:10:33.000 --> 00:10:35.000]  叫他們做使徒
[00:10:35.000 --> 00:10:37.000]  根據其它安書的記載
[00:10:37.000 --> 00:10:41.000]  主耶穌是經過整夜的祈禱之後
[00:10:41.000 --> 00:10:44.000]  才選定了這十二位的門徒
[00:10:44.000 --> 00:10:46.000]  稱他們做使徒
[00:10:46.000 --> 00:10:52.000]  使徒這個字本身就是有奉差遣的意思
[00:10:52.000 --> 00:10:56.000]  他們是奉天國君王的差遣
[00:10:56.000 --> 00:11:00.000]  也都帶著天國君王同樣的權力
[00:11:00.000 --> 00:11:03.000]  去傳講天國的福音
[00:11:03.000 --> 00:11:06.000]  所以在第一節我們看到主耶穌
[00:11:06.000 --> 00:11:12.000]  賜給他們驅逐邪靈和醫治各種疾病的權力
[00:11:12.000 --> 00:11:14.000]  然後在第七節
[00:11:14.000 --> 00:11:21.000]  主耶穌吩咐他們宣講天國快實現了的訊息
[00:11:21.000 --> 00:11:26.000]  或者我們不是很明白第五節到第六節的吩咐
[00:11:26.000 --> 00:11:28.000]  因為主耶穌要他們去到
[00:11:28.000 --> 00:11:32.000]  以色列人中迷失的羊群那裡去
[00:11:32.000 --> 00:11:35.000]  不要到外邦人的地區
[00:11:35.000 --> 00:11:39.000]  也不要進撒瑪利亞人的城市
[00:11:39.000 --> 00:11:42.000]  是不是主耶穌偏心
[00:11:42.000 --> 00:11:46.000]  不想外邦人和撒瑪利亞人信耶穌
[00:11:46.000 --> 00:11:48.000]  我相信不是的
[00:11:48.000 --> 00:11:52.000]  只是耶穌的計劃是有先後次序
[00:11:52.000 --> 00:11:56.000]  並且現在主耶穌是在訓練門徒
[00:11:56.000 --> 00:11:59.000]  開始的時候就差遣他們
[00:11:59.000 --> 00:12:02.000]  去一些比較容易接受福音的人
[00:12:02.000 --> 00:12:05.000]  作為一個實習的機會
[00:12:05.000 --> 00:12:07.000]  但是在主耶穌復活之後
[00:12:07.000 --> 00:12:09.000]  升天之前
[00:12:09.000 --> 00:12:12.000]  他就吩咐門徒要在耶路撒冷
[00:12:12.000 --> 00:12:15.000]  猶太和撒瑪利亞全境
[00:12:15.000 --> 00:12:19.000]  甚至到天涯海角為我作見證
[00:12:19.000 --> 00:12:24.000]  這個吩咐就記在使徒銜記一章八字
[00:12:24.000 --> 00:12:27.000]  當使徒出去傳福音的時候
[00:12:27.000 --> 00:12:30.000]  可不可以像我們一般的醫師那樣
[00:12:30.000 --> 00:12:32.000]  去收取費用呢
[00:12:32.000 --> 00:12:35.000]  在第八節主耶穌就吩咐門徒
[00:12:35.000 --> 00:12:37.000]  你門白白地給
[00:12:37.000 --> 00:12:40.000]  也要白白地給
[00:12:40.000 --> 00:12:45.000]  不可以由於醫治了別人就收錢的
[00:12:45.000 --> 00:12:48.000]  那就出現一個實際的問題了
[00:12:48.000 --> 00:12:51.000]  主耶穌在第九節又吩咐門徒
[00:12:51.000 --> 00:12:53.000]  不要帶錢
[00:12:53.000 --> 00:12:56.000]  那又不能帶錢又不能收錢
[00:12:56.000 --> 00:12:59.000]  那怎麼解決吃飯的問題呢
[00:12:59.000 --> 00:13:01.000]  我不知道大家記不記得
[00:13:01.000 --> 00:13:04.000]  我講馬太福音第六章的時候
[00:13:04.000 --> 00:13:07.000]  就提到一條屬靈定律
[00:13:07.000 --> 00:13:10.000]  就是說當我們關心天國的事的時候
[00:13:10.000 --> 00:13:14.000]  天父就會關心我們生活上的事
[00:13:14.000 --> 00:13:18.000]  因為馬太福音六章三十一至三十三節是這樣說的
[00:13:18.000 --> 00:13:28.000]  不要為我們吃什麼喝什麼或穿什麼操心 這是事事不順的人所追逐的 你們的天父知道你們需要這一切東西
[00:13:28.000 --> 00:13:40.000]  你們要先追求上帝主權的實現 進行下的自然 下就會把這一切都供給你們了
[00:13:40.000 --> 00:13:43.000]  在第十章第十節主耶穌也說
[00:13:43.000 --> 00:13:50.000]  工人得到供應是應該的 這是天國的屬靈定律
[00:13:50.000 --> 00:13:52.000]  但實際上怎麼辦呢
[00:13:52.000 --> 00:13:56.000]  不可以帶錢又不可以收錢
[00:13:56.000 --> 00:13:58.000]  怎麼解決吃飯的問題呢
[00:13:58.000 --> 00:14:02.000]  在第十一節主耶穌就教導他們
[00:14:02.000 --> 00:14:07.000]  在去到某一個市鎮或者鄉村之前
[00:14:07.000 --> 00:14:11.000]  就先做一些打聽的工作
[00:14:11.000 --> 00:14:17.000]  他們要查探一下當地有誰願意接待你們
[00:14:17.000 --> 00:14:22.000]  在主耶穌的時代是沒有酒店或者賓館的
[00:14:22.000 --> 00:14:28.000]  但猶太人有一個習俗就是接待陌生人 接待旅客
[00:14:28.000 --> 00:14:33.000]  這個習俗已經有兩千多年的歷史了
[00:14:33.000 --> 00:14:39.000]  在他們祖先阿伯拉罕的時代已經開始接待陌生人
[00:14:39.000 --> 00:14:42.000]  不過習俗歸習俗
[00:14:42.000 --> 00:14:47.000]  願不願意接待就會因人而異
[00:14:47.000 --> 00:14:51.000]  故此主耶穌教導那些士徒們
[00:14:51.000 --> 00:14:57.000]  在去到某一個市鎮之前就先做一些打聽的工作
[00:14:57.000 --> 00:15:00.000]  找到當地有好客的人家
[00:15:00.000 --> 00:15:04.000]  就可以去到那個人家的家裡住
[00:15:04.000 --> 00:15:12.000]  由於耶穌已經在加利利附近開始工作了一段時間
[00:15:12.000 --> 00:15:17.000]  他的名聲已經傳到很多地方
[00:15:17.000 --> 00:15:19.000]  不是主耶穌自己傳的
[00:15:19.000 --> 00:15:22.000]  在九章三十一節說
[00:15:22.000 --> 00:15:27.000]  他們一出去就把耶穌的事傳遍那一帶地方
[00:15:27.000 --> 00:15:29.000]  他們不是指那些人
[00:15:29.000 --> 00:15:33.000]  是指接受過耶穌恩典的人
[00:15:33.000 --> 00:15:35.000]  他們接受了耶穌的恩典
[00:15:35.000 --> 00:15:36.000]  到處去告訴別人
[00:15:36.000 --> 00:15:38.000]  主耶穌好厲害
[00:15:38.000 --> 00:15:39.000]  就是祂要我的了
[00:15:39.000 --> 00:15:41.000]  就是祂幫我趕鬼的了
[00:15:41.000 --> 00:15:48.000]  所以耶穌的名在那一帶地方已經被傳開了
[00:15:48.000 --> 00:15:52.000]  因此當士徒去找人招待的時候
[00:15:52.000 --> 00:15:55.000]  他們一定會講明他們自己的身份
[00:15:55.000 --> 00:15:58.000]  就是耶穌的門徒
[00:15:58.000 --> 00:16:01.000]  假如某個城鄉的人
[00:16:01.000 --> 00:16:04.000]  有人願意接待他們的話
[00:16:04.000 --> 00:16:09.000]  他們就可以在那個城鄉傳講天國的福音
[00:16:09.000 --> 00:16:13.000]  並且藉著醫病趕鬼等等的神蹟
[00:16:13.000 --> 00:16:15.000]  去證明他們的身份
[00:16:15.000 --> 00:16:18.000]  願意接待門徒的家人
[00:16:18.000 --> 00:16:23.000]  當然也會樂意聽門徒所宣講的福音
[00:16:23.000 --> 00:16:27.000]  福音所帶來的平安
[00:16:27.000 --> 00:16:32.000]  就會降臨在招待他們的家人身上
[00:16:32.000 --> 00:16:34.000]  但是我們要怎樣了解
[00:16:34.000 --> 00:16:39.000]  十三節下半節到十五節的說話呢?
[00:16:39.000 --> 00:16:43.000]  如果士徒是先做過打聽的工作
[00:16:43.000 --> 00:16:46.000]  那家人一般是好客的
[00:16:46.000 --> 00:16:49.000]  不過當士徒去到的時候
[00:16:49.000 --> 00:16:53.000]  他們就不願意接待耶穌的門徒
[00:16:53.000 --> 00:16:57.000]  其實他們就是拒絕耶穌
[00:16:57.000 --> 00:16:59.000]  拒絕福音
[00:16:59.000 --> 00:17:02.000]  以至福音所帶來的平安
[00:17:02.000 --> 00:17:05.000]  就不會降臨在那一家
[00:17:05.000 --> 00:17:07.000]  十四節說
[00:17:07.000 --> 00:17:10.000]  不聽你們話的家或城
[00:17:10.000 --> 00:17:12.000]  你們就離開那裡
[00:17:12.000 --> 00:17:15.000]  把腳上的塵土剁掉
[00:17:15.000 --> 00:17:17.000]  這個剁掉塵土呢
[00:17:17.000 --> 00:17:19.000]  是當時的一種習俗
[00:17:19.000 --> 00:17:23.000]  就是表達一種我跟你完全沒有關係
[00:17:23.000 --> 00:17:26.000]  我和這個城市沒有關係的
[00:17:26.000 --> 00:17:28.000]  當我沒有來過
[00:17:28.000 --> 00:17:32.000]  但是那個城或者家庭
[00:17:32.000 --> 00:17:36.000]  假如後來都是沒有悔改的話
[00:17:36.000 --> 00:17:39.000]  他們就是拒絕了福音
[00:17:39.000 --> 00:17:42.000]  這樣那些人在審判的日子
[00:17:42.000 --> 00:17:45.000]  就會受嚴厲的懲罰
[00:17:45.000 --> 00:17:48.000]  原因不是由於他們不肯接待士徒
[00:17:48.000 --> 00:17:51.000]  不要以為他們不接待士徒
[00:17:51.000 --> 00:17:52.000]  就是罰到他們死
[00:17:52.000 --> 00:17:53.000]  不是
[00:17:53.000 --> 00:17:55.000]  而是當他們聽到福音
[00:17:55.000 --> 00:17:57.000]  而拒絕福音的話
[00:17:57.000 --> 00:18:00.000]  他們就不會得救成為天國的公民
[00:18:00.000 --> 00:18:02.000]  死後只能去地獄
[00:18:02.000 --> 00:18:06.000]  這個是一個非常嚴厲的懲罰
[00:18:06.000 --> 00:18:08.000]  主耶穌在這裡這樣說
[00:18:08.000 --> 00:18:10.000]  或者教導門徒
[00:18:10.000 --> 00:18:14.000]  或者還有一個提醒那些士徒的作用
[00:18:14.000 --> 00:18:16.000]  就是要提醒他們
[00:18:16.000 --> 00:18:19.000]  由於那些人不接待他們
[00:18:19.000 --> 00:18:24.000]  而氣憤 而發怒 發脾氣
[00:18:24.000 --> 00:18:26.000]  不肯接待他們的人
[00:18:26.000 --> 00:18:31.000]  其實是拒絕天國的福音
[00:18:31.000 --> 00:18:35.000]  他們將來會受到嚴厲的懲罰
[00:18:35.000 --> 00:18:39.000]  所以士徒不要因為他們被拒絕
[00:18:39.000 --> 00:18:42.000]  而心裡滿懷憤恨
[00:18:42.000 --> 00:18:46.000]  就好像盧家福音九章五十四節
[00:18:46.000 --> 00:18:50.000]  當其時他們經過撒瑪利亞
[00:18:50.000 --> 00:18:53.000]  撒瑪利亞人不肯接待他們
[00:18:53.000 --> 00:18:55.000]  門徒的反應是怎樣?
[00:18:55.000 --> 00:18:56.000]  他說主啊
[00:18:56.000 --> 00:19:00.000]  你要我們呼喚天上的火來消滅他們嗎?
[00:19:00.000 --> 00:19:04.000]  我想主耶穌提醒他們
[00:19:04.000 --> 00:19:06.000]  這些人拒絕福音
[00:19:06.000 --> 00:19:07.000]  不是拒絕你們
[00:19:07.000 --> 00:19:09.000]  如果這些人拒絕福音
[00:19:09.000 --> 00:19:12.000]  他們將來的審判會很嚴厲
[00:19:12.000 --> 00:19:15.000]  我們不要憤恨
[00:19:15.000 --> 00:19:18.000]  我們反而要憐憫這些人
[00:19:18.000 --> 00:19:20.000]  憐憫他們
[00:19:20.000 --> 00:19:23.000]  他們將來會受到嚴厲的懲罰
[00:19:23.000 --> 00:19:28.000]  最後讓我們來看十六節至二十節
[00:19:28.000 --> 00:19:31.000]  拒絕福音其實在任何的時代
[00:19:31.000 --> 00:19:34.000]  任何的地方都不是容易的事
[00:19:34.000 --> 00:19:36.000]  主耶穌也很知道
[00:19:36.000 --> 00:19:38.000]  祂用了一個比喻對門徒說
[00:19:38.000 --> 00:19:40.000]  我派遣你們出去
[00:19:40.000 --> 00:19:45.000]  請將把羊送進狼群中
[00:19:45.000 --> 00:19:47.000]  華人有一句話說
[00:19:47.000 --> 00:19:49.000]  送羊入虎口
[00:19:49.000 --> 00:19:53.000]  我猜大概中東地方沒有老虎
[00:19:53.000 --> 00:19:55.000]  但是有狼
[00:19:55.000 --> 00:19:58.000]  而狼也是會吃羊的
[00:19:58.000 --> 00:20:01.000]  故此耶穌用了這個比喻
[00:20:01.000 --> 00:20:03.000]  剛才已經說過
[00:20:03.000 --> 00:20:05.000]  羊不但沒有攻擊性
[00:20:05.000 --> 00:20:07.000]  也是缺乏智慧的能力
[00:20:07.000 --> 00:20:10.000]  遇到食肉的動物的時候
[00:20:10.000 --> 00:20:12.000]  又沒有牧人
[00:20:12.000 --> 00:20:16.000]  最好成為那些動物的晚餐
[00:20:16.000 --> 00:20:19.000]  面對黑暗的世界
[00:20:19.000 --> 00:20:23.000]  會殘害信徒的群體
[00:20:23.000 --> 00:20:25.000]  主耶穌教的門徒
[00:20:25.000 --> 00:20:28.000]  不要像羊一樣愚昧無知
[00:20:28.000 --> 00:20:30.000]  束手避開
[00:20:30.000 --> 00:20:34.000]  反而要像蛇一樣機警
[00:20:34.000 --> 00:20:38.000]  環境不利的時候就要盡快逃走
[00:20:38.000 --> 00:20:40.000]  我們還了一句話
[00:20:40.000 --> 00:20:42.000]  叫做打草驚蛇
[00:20:42.000 --> 00:20:44.000]  為什麼叫打草驚蛇
[00:20:44.000 --> 00:20:45.000]  你動一動草條蛇
[00:20:45.000 --> 00:20:47.000]  知道有人正前來
[00:20:47.000 --> 00:20:49.000]  啪一聲就跑了
[00:20:49.000 --> 00:20:51.000]  所以這裡的機警
[00:20:51.000 --> 00:20:53.000]  像蛇一樣機警
[00:20:53.000 --> 00:20:55.000]  就是快點走
[00:20:55.000 --> 00:20:59.000]  不過門徒呢
[00:20:59.000 --> 00:21:03.000]  門徒仍然要像甲子一樣溫順
[00:21:03.000 --> 00:21:05.000]  保存害人之心
[00:21:05.000 --> 00:21:08.000]  保存一個單純的心
[00:21:08.000 --> 00:21:13.000]  17至18節是預言將來的情況
[00:21:13.000 --> 00:21:17.000]  更加要醒定
[00:21:17.000 --> 00:21:20.000]  將來的情況大概在耶穌被害之後
[00:21:20.000 --> 00:21:24.000]  即使門徒被人拘捕被鞭打的情況下
[00:21:24.000 --> 00:21:27.000]  門徒仍然不要攻擊別人
[00:21:27.000 --> 00:21:29.000]  也不要有任何怨恨
[00:21:29.000 --> 00:21:34.000]  反而看那些情況是一個福音的機會
[00:21:34.000 --> 00:21:36.000]  是一個全福音的機會
[00:21:36.000 --> 00:21:37.000]  要把握機會
[00:21:37.000 --> 00:21:44.000]  向審訊他們的外邦人去見證福音
[00:21:44.000 --> 00:21:46.000]  我們主耶穌也吩咐他們
[00:21:46.000 --> 00:21:49.000]  不必憂慮任何怎樣的答辯
[00:21:49.000 --> 00:21:54.000]  到時候聖靈就會給他們當說的話
[00:21:54.000 --> 00:21:59.000]  好,我們看了今天的經文,看了修國的王怎樣修國
[00:21:59.000 --> 00:22:02.000]  和怎樣差派門徒去修國
[00:22:02.000 --> 00:22:05.000]  對我們這些現代人有什麼關係呢?
[00:22:05.000 --> 00:22:07.000]  已經信主的弟兄姊妹
[00:22:07.000 --> 00:22:11.000]  應該會很熟悉主耶穌給我們的大使命
[00:22:11.000 --> 00:22:13.000]  就是你們要去
[00:22:13.000 --> 00:22:16.000]  萬國萬民都在我的門徒
[00:22:16.000 --> 00:22:19.000]  奉父子聖靈之名給他們消逝
[00:22:19.000 --> 00:22:24.000]  並且教導他們遵守我所給你們的一切命令
[00:22:24.000 --> 00:22:27.000]  記住我要常與你們同在
[00:22:27.000 --> 00:22:29.000]  直到世大的末日
[00:22:29.000 --> 00:22:33.000]  《環球福音》28章19-20節這段經文
[00:22:33.000 --> 00:22:36.000]  很多信徒都會很熟悉
