
[00:00:00.000 --> 00:00:01.800]  我們今天的經文
[00:05:06.600 --> 00:05:10.360]  其實無花果樹 聖殿 再回到
[00:05:10.360 --> 00:05:13.720]  無花果樹再回到什麼 聖殿
[00:05:13.720 --> 00:05:16.600]  無花果樹的創造主是主耶穌
[00:05:16.600 --> 00:05:20.880]  不過民事和法利出行知不知道他們不會知道
[00:05:20.880 --> 00:05:22.760]  但當耶穌結證聖殿的時候
[00:05:22.760 --> 00:05:26.680]  民事和法利出行知不知道聖殿的主是主耶穌
[00:05:26.680 --> 00:05:28.160]  他們同樣不知道
[00:05:28.160 --> 00:05:30.200]  所以他們問一個問題
[00:05:30.200 --> 00:05:33.920]  你是誰
[00:05:33.920 --> 00:05:37.720]  竟然用這樣的權柄去結證
[00:05:37.720 --> 00:05:40.000]  去趕走所有人
[00:05:40.000 --> 00:05:41.840]  你是誰
[00:05:41.840 --> 00:05:43.720]  耶穌回答不回答他
[00:05:43.720 --> 00:05:46.200]  耶穌不回答他
[00:05:46.200 --> 00:05:47.720]  耶穌不回答他
[00:05:47.720 --> 00:05:50.680]  接着第十二章就講了個比喻
[00:05:50.680 --> 00:05:51.880]  個比喻是什麼
[00:05:51.880 --> 00:05:55.160]  兇惡緣故的比喻
[00:05:55.160 --> 00:05:57.240]  簡單點一個主人
[00:05:57.240 --> 00:06:00.040]  將他的葡萄園交給那些工人
[00:06:00.040 --> 00:06:02.240]  那些工人將葡萄園想要出產
[00:06:02.240 --> 00:06:05.240]  據爲己有
[00:06:05.240 --> 00:06:06.720]  葡萄園的主人
[00:06:06.720 --> 00:06:10.080]  找幾次想找人來拿些收成
[00:06:10.080 --> 00:06:11.840]  那些工人都不允許
[00:06:11.840 --> 00:06:13.320]  後來主人就說
[00:06:13.320 --> 00:06:15.840]  我下去找我叫我的兒子來
[00:06:15.840 --> 00:06:17.000]  那些工人就說
[00:06:17.000 --> 00:06:23.080]  撒了他的兒子的葡萄園就歸我們了
[00:06:23.080 --> 00:06:28.720]  民事和法利出行明不明白耶穌講什麼
[00:06:28.720 --> 00:06:31.520]  我們看看第十二節
[00:06:31.520 --> 00:06:33.320]  十二章十二節
[00:06:33.320 --> 00:06:34.480]  他們看出
[00:06:34.480 --> 00:06:38.880]  這比喻是指着他們說的
[00:06:38.880 --> 00:06:42.160]  就想捉拿他
[00:06:42.160 --> 00:06:43.240]  其實不是第一次了
[00:06:43.240 --> 00:06:45.240]  耶穌結證聖殿的時候
[00:06:45.240 --> 00:06:47.080]  他們已經想捉拿耶穌了
[00:06:47.080 --> 00:06:48.840]  第十八節十一章十八節
[00:06:48.840 --> 00:06:50.800]  祭司召喚黃文士聽見者說
[00:06:50.800 --> 00:06:53.680]  就想發旨要除掉耶穌
[00:06:53.680 --> 00:06:56.760]  接着第十二章十二節再講一次
[00:06:56.760 --> 00:07:01.040]  其實是不是在講兇惡緣故
[00:07:01.040 --> 00:07:06.560]  他們是否夾手夾腳要殺了兒子
[00:07:06.560 --> 00:07:11.000]  其實是在重複一個這樣的故事
[00:07:11.000 --> 00:07:13.280]  來到這裏
[00:07:13.280 --> 00:07:14.440]  就是在講一件事
[00:07:14.440 --> 00:07:18.000]  第十一章和十二章
[00:07:18.000 --> 00:07:22.200]  是在講耶穌去到聖殿上找一些東西
[00:07:22.200 --> 00:07:26.720]  但是發現找不到
[00:07:26.720 --> 00:07:30.520]  文士和法利出行就在聖殿裏面服侍
[00:07:30.520 --> 00:07:34.000]  就好像那些工人一樣
[00:07:34.000 --> 00:07:36.120]  想殺了耶穌
[00:07:36.120 --> 00:07:42.320]  取去在聖殿裏面的一切
[00:07:42.320 --> 00:07:45.120]  那幫文士和法利出行是不明白的
[00:07:45.120 --> 00:07:46.120]  很特別的告訴你
[00:07:46.120 --> 00:07:48.960]  馬克福音第十一章到第十二章
[00:07:48.960 --> 00:07:52.760]  是將耶穌在猶太人面前的權貴
[00:07:52.760 --> 00:07:56.480]  全部應該是這樣講
[00:07:56.480 --> 00:07:58.640]  互相得罪一片
[00:07:58.640 --> 00:08:02.920]  包括文士 祭司長 長老 法利出行人
[00:08:02.920 --> 00:08:07.080]  希律黨人 撒都戈人
[00:08:07.080 --> 00:08:09.960]  你見得到那些權貴在十一章和十二章
[00:08:09.960 --> 00:08:12.400]  全部都出現
[00:08:12.400 --> 00:08:14.480]  全部都是被耶穌得罪過
[00:08:14.480 --> 00:08:16.000]  或者他們來陷害耶穌
[00:08:16.000 --> 00:08:18.760]  不過耶穌反駁
[00:08:18.760 --> 00:08:20.800]  大家請記住
[00:08:20.800 --> 00:08:24.240]  無花果樹的結果是什麼
[00:08:24.240 --> 00:08:27.080]  富崗
[00:08:27.080 --> 00:08:35.200]  第十三章大家很快覺得十三章講什麼
[00:08:35.200 --> 00:08:40.640]  預言聖殿被毀
[00:08:40.640 --> 00:08:44.680]  預言末世的再臨
[00:08:44.680 --> 00:08:52.080]  預言人子榮耀的回來
[00:08:52.080 --> 00:08:58.240]  預言人子要重新作王
[00:08:58.240 --> 00:09:00.520]  而他的勸勉是什麼
[00:09:00.520 --> 00:09:02.680]  吩咐我們要警醒
[00:09:02.680 --> 00:09:03.920]  第十三章
[00:09:03.920 --> 00:09:09.720]  因爲主人隨時回來
[00:09:09.720 --> 00:09:16.520]  是不是和元戶的比喻很相似
[00:09:16.520 --> 00:09:18.640]  結果這個聖殿
[00:09:18.640 --> 00:09:22.720]  在主後七十年的確被毀
[00:09:22.720 --> 00:09:26.440]  沒有一塊石頭搭在另一塊石頭上
[00:09:26.440 --> 00:09:30.440]  當羅馬皇帝拆了這個聖殿的時候
[00:09:30.440 --> 00:09:33.640]  爲什麼沒有一塊石頭要搭在另一塊石頭上
[00:09:33.640 --> 00:09:35.560]  因爲每一塊石頭
[00:09:35.560 --> 00:09:38.000]  因爲聖殿太大了
[00:09:38.000 --> 00:09:39.920]  上面鋪了很多金
[00:09:39.920 --> 00:09:43.000]  所以逐塊石頭用火去燒
[00:09:43.000 --> 00:09:46.600]  讓那些金溶掉可以拿金
[00:09:46.600 --> 00:09:49.560]  所以沒有一塊石頭搭在另一塊石頭上
[00:09:49.560 --> 00:09:50.960]  只剩下一塊牆
[00:09:50.960 --> 00:09:54.240]  就是現在耶路撒冷所謂的哭牆
[00:09:54.240 --> 00:09:58.040]  或者叫西牆 西面的牆
[00:09:58.040 --> 00:10:02.440]  就是在說這件事
[00:10:02.440 --> 00:10:04.760]  當耶穌感染了空惡元戶的比喻
[00:10:04.760 --> 00:10:07.000]  第十二章
[00:10:07.000 --> 00:10:09.840]  接着第十三節 十二章的十三節
[00:10:09.840 --> 00:10:14.080]  接着在法利場和希臘黨人挑戰耶穌
[00:10:14.080 --> 00:10:17.400]  馬可福音的作者記載這裏
[00:10:17.400 --> 00:10:21.000]  最主要他想記載兩句話
[00:10:21.000 --> 00:10:24.280]  神的物歸神
[00:10:24.280 --> 00:10:26.640]  人的物
[00:10:26.640 --> 00:10:28.480]  該殺的歸該殺
[00:10:28.480 --> 00:10:29.880]  凱撒的歸凱撒
[00:10:29.880 --> 00:10:32.120]  人的歸人
[00:10:32.120 --> 00:10:35.920]  當講這句的時候大家開始明白了
[00:10:35.920 --> 00:10:40.880]  耶穌在聖殿裏尋找的應該是屬於神的東西
[00:10:40.880 --> 00:10:43.880]  但是人將屬於神的東西
[00:10:43.880 --> 00:10:46.680]  成立了
[00:10:46.680 --> 00:10:48.320]  接着
[00:10:48.320 --> 00:10:50.360]  說到殺到該人復活的問題
[00:10:50.360 --> 00:10:52.600]  我相信
[00:10:52.600 --> 00:10:56.120]  很多人來問耶穌不單單是問這些問題
[00:10:56.120 --> 00:10:58.080]  爲什麼馬可福音的作者要寫這一集
[00:10:58.080 --> 00:11:00.520]  單單選這幾個問題呢
[00:11:00.520 --> 00:11:02.640]  殺到該人的問題
[00:11:02.640 --> 00:11:05.560]  最後主耶穌再說的是什麼
[00:11:05.560 --> 00:11:07.320]  神不是死人的神
[00:11:07.320 --> 00:11:08.880]  是什麼的神
[00:11:08.880 --> 00:11:10.760]  活人的神
[00:11:10.760 --> 00:11:15.040]  即是說今天聖殿的主仍然活着
[00:11:15.040 --> 00:11:20.960]  這個聖殿仍然是屬於他的
[00:11:20.960 --> 00:11:23.400]  接着
[00:11:23.400 --> 00:11:27.640]  第十二章二十八到三十四節
[00:11:27.640 --> 00:11:31.080]  馬可福音很特別的記載這個文字是中的
[00:11:31.080 --> 00:11:33.680]  在其他福音書記載這個是奸的
[00:11:33.680 --> 00:11:35.280]  是試探耶穌的
[00:11:35.280 --> 00:11:37.600]  不過馬可福音記載是中的
[00:11:37.600 --> 00:11:38.880]  就問耶穌
[00:11:38.880 --> 00:11:40.880]  誕命中哪條是最大的
[00:11:40.880 --> 00:11:43.360]  耶穌答完之後文士的回應
[00:11:43.360 --> 00:11:46.360]  三十二節開始
[00:11:46.360 --> 00:11:47.880]  十二章三十二節
[00:11:47.880 --> 00:11:50.040]  冷文士對耶穌說
[00:11:50.040 --> 00:11:52.400]  好 老師你說得對
[00:11:52.400 --> 00:11:56.840]  神是一位除了他以外再沒有別的了
[00:11:56.840 --> 00:11:59.960]  並且盡心盡志盡力愛他
[00:11:59.960 --> 00:12:02.360]  有愛倫如己或者愛仁如己
[00:12:02.360 --> 00:12:04.080]  兩個字一樣的
[00:12:04.080 --> 00:12:08.320]  要比一切繁祭和祭祀好得多
[00:12:08.320 --> 00:12:11.800]  耶穌見他回答得有智慧就對他說
[00:12:11.800 --> 00:12:14.480]  你離神的國不遠了
[00:12:14.480 --> 00:12:19.200]  從此以後沒有人敢再問他什麼
[00:12:19.200 --> 00:12:24.040]  十一章到十三章這裏就是重點
[00:12:24.040 --> 00:12:29.560]  神在聖殿或者主耶穌在聖殿裏要找的
[00:12:29.560 --> 00:12:33.720]  就是盡心盡意盡力愛他的人
[00:12:33.720 --> 00:12:40.120]  比在聖殿裏所有祭祀更加更加重要
[00:12:40.120 --> 00:12:41.920]  然後耶穌纔回答
[00:12:41.920 --> 00:12:45.880]  或者告訴馬克思的作者
[00:12:45.880 --> 00:12:49.840]  究竟他憑什麼去結成聖殿
[00:12:49.840 --> 00:12:52.440]  就是接下來的三十五節
[00:12:52.440 --> 00:12:55.520]  耶穌開始挑戰那些文士
[00:12:55.520 --> 00:13:00.640]  基督大還是大衛大
[00:13:00.640 --> 00:13:02.880]  基督比大衛更加大
[00:13:02.880 --> 00:13:05.920]  大衛的兒子建聖殿
[00:13:05.920 --> 00:13:09.720]  然後三十八節開始他罵那些文士
[00:13:09.720 --> 00:13:13.440]  爲什麼耶穌會說他們
[00:13:13.440 --> 00:13:16.880]  在聖殿裏讓聖殿成爲察窩
[00:13:16.880 --> 00:13:19.040]  三十八節到四十節
[00:13:19.040 --> 00:13:21.840]  開始揭宗了
[00:13:21.840 --> 00:13:23.320]  你們要防備民事
[00:13:23.320 --> 00:13:27.760]  他們好穿長袍走來走去
[00:13:27.760 --> 00:13:31.640]  喜歡人們在街市上向他們問案
[00:13:31.640 --> 00:13:34.720]  又喜愛會堂裏的高位
[00:13:34.720 --> 00:13:36.800]  宴席上的首座
[00:13:36.800 --> 00:13:40.800]  他們侵吞寡婦的家產
[00:13:40.800 --> 00:13:43.520]  假以作很長的禱告
[00:13:43.520 --> 00:13:49.000]  這些人要受更重的懲罰
[00:13:49.000 --> 00:13:51.520]  罵完那些文士
[00:13:51.520 --> 00:13:53.760]  接着就來到我們今天要看的經文
[00:13:53.760 --> 00:13:55.200]  寡婦的奉獻
[00:13:55.200 --> 00:13:57.280]  四十一到四十四節
[00:13:57.280 --> 00:13:59.320]  我們一起讀
[00:13:59.320 --> 00:14:01.600]  十二章四十一到四十四節
[00:14:01.600 --> 00:14:02.920]  準備起
[00:14:02.920 --> 00:14:06.560]  耶穌面向聖殿銀庫坐着
[00:14:06.560 --> 00:14:10.880]  看衆人怎樣把錢投入銀庫
[00:14:10.880 --> 00:14:14.280]  有好些財主投了許多錢
[00:14:14.280 --> 00:14:16.480]  有一個窮寡婦來
[00:14:16.480 --> 00:14:19.000]  投了兩個小文錢
[00:14:19.000 --> 00:14:21.400]  就是一個大文錢
[00:14:21.400 --> 00:14:23.440]  耶穌叫門徒來
[00:14:23.440 --> 00:14:25.000]  對他們說
[00:14:25.000 --> 00:14:27.200]  我實在告訴你們
[00:14:27.200 --> 00:14:30.280]  這窮寡婦投入銀庫裏的
[00:14:30.280 --> 00:14:33.160]  比衆人所投的更多
[00:14:33.160 --> 00:14:37.200]  因爲衆人都是拿有餘的捐獻
[00:14:37.200 --> 00:14:40.640]  但這寡婦雖然自己不足
[00:14:40.640 --> 00:14:43.040]  卻把他一生所有的
[00:14:43.040 --> 00:14:47.920]  全都投進去了
[00:14:47.920 --> 00:14:51.240]  耶穌在第十一章開始
[00:14:51.240 --> 00:14:52.640]  他講到
[00:14:52.640 --> 00:14:54.200]  他要找的是什麼
[00:14:54.200 --> 00:14:56.600]  聖殿的主要要找的是什麼
[00:14:56.600 --> 00:14:57.880]  來到這裏
[00:14:57.880 --> 00:14:59.440]  耶穌是第一個
[00:14:59.440 --> 00:15:01.000]  除了一個文字之外
[00:15:01.000 --> 00:15:03.280]  第一個的稱讚
[00:15:03.280 --> 00:15:06.280]  就是這個窮寡婦
[00:15:06.280 --> 00:15:08.080]  簡單點來說
[00:15:08.080 --> 00:15:12.200]  即使說耶穌進入耶路撒冷
[00:15:12.200 --> 00:15:15.000]  重點不在耶路撒冷
[00:15:15.000 --> 00:15:16.200]  重點在哪裏
[00:15:16.200 --> 00:15:17.560]  聖殿
[00:15:17.560 --> 00:15:19.200]  第十三章第一節
[00:15:19.200 --> 00:15:22.440]  耶穌從聖殿裏出來的時候
[00:15:22.440 --> 00:15:25.600]  然後回望聖殿
[00:15:25.600 --> 00:15:29.240]  聖殿纔是耶穌最重要的一個重心
[00:15:29.240 --> 00:15:31.360]  聖殿是什麼
[00:15:31.360 --> 00:15:33.960]  猶太人敬拜的中心
[00:15:33.960 --> 00:15:37.640]  就是一個聖殿的主
[00:15:37.640 --> 00:15:41.080]  他在聖殿裏面看聖殿裏面的人
[00:15:41.080 --> 00:15:45.480]  尋找應該在聖殿裏面所發生的事
[00:15:45.480 --> 00:15:48.320]  是一個敬拜的主
[00:15:48.320 --> 00:15:49.760]  在這裏看看
[00:15:49.760 --> 00:15:55.800]  敬拜者如何去敬拜
[00:15:55.800 --> 00:15:57.520]  也到最後
[00:15:57.520 --> 00:16:00.040]  由兇惡緣惡的比喻
[00:16:00.040 --> 00:16:02.080]  到第十三章
[00:16:02.080 --> 00:16:04.680]  是說這個敬拜的主
[00:16:04.680 --> 00:16:07.720]  如何在耶路撒冷被棄絕
[00:16:07.720 --> 00:16:12.240]  但是會回來掌權
[00:16:12.240 --> 00:16:14.880]  帶整個的敬拜
[00:16:14.880 --> 00:16:17.760]  當不是合乎神的心意
[00:16:17.760 --> 00:16:20.200]  會被棄絕
[00:16:20.200 --> 00:16:22.840]  就好像無花果樹一樣
[00:16:22.840 --> 00:16:27.240]  就好像聖殿一樣
[00:16:27.240 --> 00:16:30.880]  是一個很嚴厲的斥責
[00:16:30.880 --> 00:16:33.280]  是一件很嚴肅的事
[00:16:33.280 --> 00:16:34.880]  你想想是不是
[00:16:34.880 --> 00:16:36.600]  事實就是這樣
[00:16:36.600 --> 00:16:39.640]  敬拜的主
[00:16:39.640 --> 00:16:41.800]  在這裏罵什麼人
[00:16:41.800 --> 00:16:42.880]  第十一章
[00:16:42.880 --> 00:16:45.600]  他結證聖殿的時候
[00:16:45.600 --> 00:16:48.080]  他說我的殿要稱爲萬國土地的殿
[00:16:48.080 --> 00:16:50.400]  你們都視它成爲茶窩了
[00:16:50.400 --> 00:16:52.600]  其實簡單一點
[00:16:52.600 --> 00:16:55.960]  只不過猶太人在那裏做生意
[00:16:55.960 --> 00:16:57.560]  做生意沒什麼問題
[00:16:57.560 --> 00:16:59.560]  這個世界很多人都做生意
[00:16:59.560 --> 00:17:01.640]  沒有生意人沒有商店在我們旁邊
[00:17:01.640 --> 00:17:03.640]  就是大件事了
[00:17:03.640 --> 00:17:04.840]  昔日那些人
[00:17:04.840 --> 00:17:07.640]  要獻祭的時候要獻十全十美的
[00:17:07.640 --> 00:17:11.440]  羊啊牛啊諸如此類
[00:17:11.440 --> 00:17:14.840]  山長水遠在自己家鄉
[00:17:14.840 --> 00:17:17.680]  走到過來又容易跌倒
[00:17:17.680 --> 00:17:20.080]  這樣就變得不十全十美了
[00:17:20.080 --> 00:17:22.120]  所以爲了方便他們
[00:17:22.120 --> 00:17:23.800]  在聖殿的附近
[00:17:23.800 --> 00:17:25.680]  在聖殿的外邦人園
[00:17:25.680 --> 00:17:27.600]  其實做生意在外邦人園
[00:17:27.600 --> 00:17:28.840]  很簡單
[00:17:28.840 --> 00:17:30.840]  你給錢就給了十全十美的你
[00:17:30.840 --> 00:17:33.360]  然後你就可以拿去獻祭了
[00:17:33.360 --> 00:17:35.240]  是這麼簡單的
[00:17:35.240 --> 00:17:38.840]  本身做生意沒錯
[00:17:38.840 --> 00:17:43.000]  是讓人得着方便
[00:17:43.000 --> 00:17:44.800]  不過
[00:17:44.800 --> 00:17:46.880]  問題是
[00:17:46.880 --> 00:17:49.800]  他們爲了方便那些人獻祭
[00:17:49.800 --> 00:17:54.240]  他做生意的地方在外邦人園
[00:17:54.240 --> 00:17:59.880]  是唯一外邦人能夠去聖殿敬拜的地方
[00:17:59.880 --> 00:18:04.480]  不過爲了自己的方便
[00:18:04.480 --> 00:18:06.520]  其他人敬拜
[00:18:06.520 --> 00:18:08.000]  這個不關我事
[00:18:08.000 --> 00:18:14.080]  我能夠敬拜就可以了
[00:18:14.080 --> 00:18:17.240]  外邦人園應該是用來禱告的
[00:18:17.240 --> 00:18:19.040]  是讓神得着尊榮的
[00:18:19.040 --> 00:18:20.640]  不要緊
[00:18:20.640 --> 00:18:21.680]  因爲不關我事
[00:18:21.680 --> 00:18:24.240]  我會進到內院
[00:18:24.240 --> 00:18:25.520]  我是以色列人
[00:18:25.520 --> 00:18:26.760]  去到猶太人的地方
[00:18:26.760 --> 00:18:28.880]  我那裏能夠專心敬拜就可以了
[00:18:28.880 --> 00:18:30.360]  這裏
[00:18:30.360 --> 00:18:31.800]  沒所謂
[00:18:31.800 --> 00:18:36.080]  不關我事
[00:18:36.080 --> 00:18:37.720]  所以耶穌說
[00:18:37.720 --> 00:18:40.480]  這個是賊窩
[00:18:40.480 --> 00:18:43.960]  他們掠奪了
[00:18:43.960 --> 00:18:49.240]  神得到外邦人敬拜的機會
[00:18:49.240 --> 00:18:54.320]  他們掠奪了外邦人能夠專心向神禱告
[00:18:54.320 --> 00:18:55.360]  唯一的地方
[00:18:55.360 --> 00:18:58.000]  他們都拿了
[00:18:58.000 --> 00:19:02.120]  所以耶穌罵
[00:19:02.120 --> 00:19:04.240]  他偷了東西
[00:19:04.240 --> 00:19:05.640]  他說頑固很簡單
[00:19:05.640 --> 00:19:08.560]  只不過一句話
[00:19:08.560 --> 00:19:10.040]  敬拜
[00:19:10.040 --> 00:19:11.320]  沒問題
[00:19:11.320 --> 00:19:13.200]  我能夠敬拜就可以了
[00:19:13.200 --> 00:19:14.120]  其他人
[00:19:14.120 --> 00:19:16.720]  船
[00:19:16.720 --> 00:19:20.760]  我們有時都罵他會這樣
[00:19:20.760 --> 00:19:22.720]  有些時候我們
[00:19:22.720 --> 00:19:23.400]  特別
[00:19:23.400 --> 00:19:25.640]  久不久我講道的時候
[00:19:25.640 --> 00:19:29.160]  敬拜的時候會聽到很多鱷魚叫
[00:19:29.160 --> 00:19:31.240]  是嗎?WhatsApp那些鱷魚叫
[00:19:31.240 --> 00:19:35.160]  我初初以爲那麼多鱷魚
[00:19:35.160 --> 00:19:37.280]  尊嚴處理
[00:19:37.280 --> 00:19:40.640]  爲了方便我繼續和外邊能夠聯絡
[00:19:40.640 --> 00:19:42.000]  吵到其他人
[00:19:42.000 --> 00:19:43.920]  不要緊
[00:19:43.920 --> 00:19:50.600]  我自己能夠專心就可以了
[00:19:50.600 --> 00:19:53.480]  明明可以準時的
[00:19:53.480 --> 00:19:54.920]  並不是因爲工作關係
[00:19:54.920 --> 00:19:56.120]  並不是因爲其他關係
[00:19:56.120 --> 00:19:58.800]  迫不得已要遲到的
[00:19:58.800 --> 00:20:00.440]  不要緊
[00:20:00.440 --> 00:20:01.760]  我走進來的時候
[00:20:01.760 --> 00:20:03.520]  我找個位置我自己專心就可以了
[00:20:03.520 --> 00:20:05.400]  我會不會影響其他人
[00:20:05.400 --> 00:20:06.200]  無所謂
[00:20:06.200 --> 00:20:07.000]  這是他的事
