
[00:00:00.000 --> 00:00:02.560]  不知道大家如何理解信復呢?
[00:01:28.680 --> 00:01:30.160]  我們首先要信復神
[00:01:30.160 --> 00:01:34.320]  然後我們才懂得如何有其他方面的信復
[00:01:34.320 --> 00:01:39.040]  以致我們能夠正確地、真實地信服主
[00:01:39.040 --> 00:01:46.040]  以致我們能夠為神過一個合神心意的生活
[00:01:46.040 --> 00:01:50.680]  這就是我們如何理解信復的重要性
[00:01:50.680 --> 00:01:55.560]  今天我們想通過馬利亞的故事
[00:01:55.560 --> 00:01:56.840]  一同學習一下
[00:01:56.840 --> 00:02:00.440]  究竟我們應該如何理解信復
[00:02:00.440 --> 00:02:03.280]  今天這個故事大概大家都很熟悉
[00:02:03.280 --> 00:02:06.680]  講到神差派一個先知叫做加伯列
[00:02:06.680 --> 00:02:11.520]  去到一個不是很多人看重的城鎮叫做拿薩勒
[00:02:11.520 --> 00:02:13.440]  去找一個不是很出名
[00:02:13.440 --> 00:02:16.240]  沒什麼人知道的童女叫做馬利亞
[00:02:16.240 --> 00:02:17.040]  去做什麼呢?
[00:02:17.040 --> 00:02:20.960]  去告訴她你將要懷孕生子
[00:02:20.960 --> 00:02:24.240]  你將來生的這個兒子是為大
[00:02:24.240 --> 00:02:25.440]  是神的兒子
[00:02:25.440 --> 00:02:28.480]  他將來會坐在大衛的寶座上面
[00:02:28.480 --> 00:02:31.320]  直到永遠
[00:02:31.320 --> 00:02:33.720]  如果大家今天聽到這個信息
[00:02:33.720 --> 00:02:36.160]  肯定是詐騙
[00:02:36.160 --> 00:02:38.720]  如果電話來的時候立刻掛線
[00:02:38.720 --> 00:02:41.280]  如果有人敲門說的話立刻關門
[00:02:41.280 --> 00:02:42.600]  為什麼?
[00:02:42.600 --> 00:02:46.040]  大家從小學到大媽爸爸都教
[00:02:46.040 --> 00:02:50.480]  很多難以令人相信的東西
[00:02:50.480 --> 00:02:52.440]  通常都是假的
[00:02:52.440 --> 00:02:53.320]  不過奇怪
[00:02:53.320 --> 00:02:54.720]  你看到這個故事
[00:02:54.720 --> 00:02:55.920]  馬利亞沒有關門
[00:02:55.920 --> 00:02:56.720]  沒有掛電話
[00:02:56.720 --> 00:03:00.600]  沒有叫加伯列立刻走人
[00:03:00.600 --> 00:03:01.960]  馬利亞的反應
[00:03:01.960 --> 00:03:03.320]  她的回覆是怎樣的?
[00:03:03.320 --> 00:03:05.040]  我沒有出嫁
[00:03:05.040 --> 00:03:07.120]  怎麼會有這樣的事情?
[00:03:07.120 --> 00:03:08.760]  如果按照常文夏利
[00:03:08.760 --> 00:03:10.680]  如果從加伯列的回覆
[00:03:10.680 --> 00:03:12.520]  我們大概可以明白
[00:03:12.520 --> 00:03:15.680]  可以總結就是說
[00:03:15.680 --> 00:03:16.920]  馬利亞這個問題
[00:03:16.920 --> 00:03:20.480]  其實不是質疑這個信息的真實性
[00:03:20.480 --> 00:03:25.320]  也不是質疑這個信息有沒有可能發生
[00:03:25.320 --> 00:03:26.440]  她在問什麼?
[00:03:26.440 --> 00:03:27.280]  她在問
[00:03:27.280 --> 00:03:29.600]  怎樣發生?
[00:03:29.600 --> 00:03:31.480]  加伯列的回答是怎樣的?
[00:03:31.480 --> 00:03:32.960]  加伯列的回答就是說
[00:03:32.960 --> 00:03:36.000]  聖靈要臨到你身上
[00:03:36.000 --> 00:03:39.720]  至高者的能力要任避你
[00:03:39.720 --> 00:03:42.480]  加伯列在這裡告訴馬利亞
[00:03:42.480 --> 00:03:44.720]  你將來懷這個人
[00:03:44.720 --> 00:03:47.320]  這個兒子不是來自男人
[00:03:47.320 --> 00:03:49.120]  是來自聖靈
[00:03:49.120 --> 00:03:51.560]  今天我們叫這個情況是什麼?
[00:03:51.560 --> 00:03:54.200]  叫做聖靈感恩
[00:03:54.200 --> 00:03:55.880]  也由於是聖靈感恩
[00:03:55.880 --> 00:03:59.200]  這個兒子會稱為神的兒子
[00:03:59.200 --> 00:04:01.080]  而且
[00:04:01.080 --> 00:04:02.160]  神
[00:04:02.160 --> 00:04:03.600]  加伯列也提到
[00:04:03.600 --> 00:04:06.840]  你那個親戚以利沙伯
[00:04:06.840 --> 00:04:11.880]  也是在他一個不能夠生育的老年期間
[00:04:11.880 --> 00:04:15.440]  神仍然讓他生育仍然讓他懷孕
[00:04:15.440 --> 00:04:16.760]  所以
[00:04:16.760 --> 00:04:21.720]  神也有能力讓同類馬利亞懷孕
[00:04:21.720 --> 00:04:22.360]  為什麼?
[00:04:22.360 --> 00:04:24.280]  神是全能的
[00:04:24.280 --> 00:04:26.040]  接著馬利亞怎麼回答?
[00:04:26.040 --> 00:04:26.800]  馬利亞說
[00:04:26.800 --> 00:04:28.760]  我是主的使女
[00:04:28.760 --> 00:04:30.880]  情願照你的話
[00:04:30.880 --> 00:04:33.400]  成就在我身上
[00:04:33.400 --> 00:04:34.480]  這句話
[00:04:34.480 --> 00:04:36.440]  毫不簡單
[00:04:36.440 --> 00:04:39.600]  這個答覆就是顯示到
[00:04:39.600 --> 00:04:42.920]  他在神面前的那個信心
[00:04:42.920 --> 00:04:45.640]  他相信就算不可能發生的事情
[00:04:45.640 --> 00:04:49.280]  神仍然可以讓那件事情發生
[00:04:49.280 --> 00:04:51.240]  不僅顯示到神的大能
[00:04:51.240 --> 00:04:52.520]  馬利亞的信心
[00:04:52.520 --> 00:04:54.760]  也顯示了馬利亞的謙卑
[00:04:54.760 --> 00:04:55.560]  因為怎麼說?
[00:04:55.560 --> 00:04:56.040]  他說
[00:04:56.040 --> 00:04:58.480]  我是你的使女
[00:04:58.480 --> 00:04:59.640]  不僅如此
[00:04:59.640 --> 00:05:03.720]  我相信這個回覆
[00:05:03.720 --> 00:05:06.040]  也顯示了反映了什麼?
[00:05:06.040 --> 00:05:08.440]  反映了馬利亞的信心
[00:05:08.440 --> 00:05:13.160]  就是說無論這個事情發生之後
[00:05:13.160 --> 00:05:14.760]  對他的生命
[00:05:14.760 --> 00:05:17.680]  對他的生活帶來了很大的
[00:05:17.680 --> 00:05:20.160]  可以說是顛覆了他的生活
[00:05:20.160 --> 00:05:22.360]  但是他仍然相信
[00:05:22.360 --> 00:05:25.560]  神是會保守
[00:05:25.560 --> 00:05:29.200]  神仍然會帶領著他
[00:05:29.200 --> 00:05:33.000]  你說今天其實未婚生孩子
[00:05:33.000 --> 00:05:35.320]  未結婚有懷孕
[00:05:35.320 --> 00:05:36.480]  是不是很嚴重?
[00:05:36.480 --> 00:05:39.160]  我相信在今天這個社會來說
[00:05:39.160 --> 00:05:40.240]  很多時候我們聽到
[00:05:40.240 --> 00:05:41.480]  不是這麼大不了
[00:05:41.480 --> 00:05:45.200]  不過大家要明白
[00:05:45.200 --> 00:05:46.440]  如果在那個時間
[00:05:46.440 --> 00:05:47.240]  在那個地方
[00:05:47.240 --> 00:05:48.240]  在那個文化
[00:05:48.240 --> 00:05:50.880]  兼且在當時的律法的情況下
[00:05:50.880 --> 00:05:54.760]  未婚生孩子是一個很大的羞辱
[00:05:54.760 --> 00:05:57.360]  不僅是對這個女孩子帶來羞辱
[00:05:57.360 --> 00:05:59.040]  她的家人帶來羞辱
[00:05:59.040 --> 00:06:01.480]  而且不僅是羞辱
[00:06:01.480 --> 00:06:03.320]  怎麼樣?
[00:06:03.320 --> 00:06:04.840]  根據當時的律法
[00:06:04.840 --> 00:06:07.960]  很有可能她是會被處死
[00:06:07.960 --> 00:06:08.880]  很明顯
[00:06:08.880 --> 00:06:10.080]  如果這樣的情況
[00:06:10.080 --> 00:06:14.120]  她跟她未婚夫的婚約都會告吹
[00:06:14.120 --> 00:06:16.520]  兼且
[00:06:16.520 --> 00:06:19.680]  也不用指望將來會再嫁了
[00:06:19.680 --> 00:06:21.480]  是不是?
[00:06:21.480 --> 00:06:23.280]  很大的問題
[00:06:23.280 --> 00:06:26.480]  你覺得瑪利亞當收到這個信息的時候
[00:06:26.480 --> 00:06:30.200]  她知不知道神要她所做的事情
[00:06:30.200 --> 00:06:33.920]  帶來對她生命的衝擊呢?
[00:06:34.880 --> 00:06:38.400]  看她的反應
[00:06:38.400 --> 00:06:42.200]  她似乎沒有流露到她這種憂慮
[00:06:42.200 --> 00:06:48.040]  沒有顯示到她有這樣的恐懼
[00:06:48.040 --> 00:06:49.080]  那我們就問
[00:06:49.080 --> 00:06:52.360]  是不是因為年少無知
[00:06:52.360 --> 00:06:53.640]  太過天真
[00:06:53.640 --> 00:06:54.840]  她都不知道這件事情
[00:06:54.840 --> 00:06:57.000]  帶來的衝擊在哪裡呢?
[00:06:57.000 --> 00:07:00.600]  我們看看聖經記載了她
[00:07:00.600 --> 00:07:03.480]  當迦百里離開了之後
[00:07:03.480 --> 00:07:08.160]  瑪利亞一個對神的讚美
[00:07:08.160 --> 00:07:10.120]  瑪利亞說
[00:07:10.120 --> 00:07:12.360]  「他憐憫敬畏他的人」
[00:07:12.360 --> 00:07:13.920]  這個「他」就是指神
[00:07:13.920 --> 00:07:18.680]  「神世世代代,輔助他的僕人以色列」
[00:07:18.680 --> 00:07:22.440]  「為要紀念阿伯拉罕和他的後裔」
[00:07:22.440 --> 00:07:24.640]  「斯憐憫直到永遠」
[00:07:24.640 --> 00:07:30.080]  「正如從前對我們列祖所說的話」
[00:07:30.080 --> 00:07:32.400]  最後這個說話
[00:07:32.400 --> 00:07:36.240]  「正如從前神對我們列祖所說的話」
[00:07:36.240 --> 00:07:38.240]  是指到什麼說話呢?
[00:07:38.240 --> 00:07:47.040]  當大衛王大致上平定了天下之後
[00:07:47.040 --> 00:07:48.520]  大衛王又怎樣呢?
[00:07:48.520 --> 00:07:51.520]  他想跟神起聖殿
[00:07:51.520 --> 00:07:56.640]  不過當時的先知拿丹就去跟大衛這樣說
[00:07:56.640 --> 00:07:58.440]  他說「你受數滿足」
[00:07:58.440 --> 00:08:00.640]  「與你列祖同睡的時候」
[00:08:00.640 --> 00:08:03.280]  「我必洗到你的後裔」
[00:08:03.280 --> 00:08:05.880]  「接續你的位」
[00:08:05.880 --> 00:08:09.120]  「我必堅定他的國位」
[00:08:09.120 --> 00:08:10.840]  「直到永遠」
[00:08:10.840 --> 00:08:13.000]  這個是神對大衛
[00:08:13.000 --> 00:08:15.760]  對以色列民的一個應許
[00:08:15.760 --> 00:08:17.000]  看到嗎?
[00:08:17.000 --> 00:08:20.600]  瑪利亞是很熟悉他所信的天父上帝
[00:08:20.600 --> 00:08:24.560]  很熟悉神的子民的歷史
[00:08:24.560 --> 00:08:26.960]  也很熟悉神對他子民
[00:08:26.960 --> 00:08:28.880]  對他祖先的應許
[00:08:28.880 --> 00:08:29.760]  很熟悉
[00:08:29.760 --> 00:08:30.520]  那就是說什麼呢?
[00:08:30.520 --> 00:08:32.080]  就是瑪利亞很熟悉
[00:08:32.080 --> 00:08:32.880]  「舊約」
[00:08:32.880 --> 00:08:33.400]  是不是?
[00:08:33.400 --> 00:08:34.240]  所以很明顯
[00:08:34.240 --> 00:08:38.240]  瑪利亞是知道摩西的律法是完全的要求
[00:08:38.240 --> 00:08:42.080]  婚前女子的純潔
[00:08:42.080 --> 00:08:43.600]  很明顯的
[00:08:43.600 --> 00:08:44.960]  如果他知道的話
[00:08:44.960 --> 00:08:46.360]  為什麼他不提問?
[00:08:46.360 --> 00:08:47.480]  他不問
[00:08:47.480 --> 00:08:48.600]  他不問迦法列
[00:08:48.600 --> 00:08:51.680]  你這樣搞我不行的
[00:08:51.680 --> 00:08:53.680]  為什麼他不問呢?
[00:08:53.680 --> 00:08:57.040]  我記得有一次
[00:08:57.040 --> 00:09:02.520]  大家都知道我是一個教英文班的茶經
[00:09:02.520 --> 00:09:04.800]  我有一次問學員
[00:09:04.800 --> 00:09:06.880]  因為我們提到信復
[00:09:06.880 --> 00:09:09.600]  我就問學員
[00:09:09.600 --> 00:09:11.320]  你們有沒有試過請工人
[00:09:11.320 --> 00:09:13.040]  或者你們自己做過工人
[00:09:13.040 --> 00:09:15.880]  關於這個信復的事情呢?
[00:09:15.880 --> 00:09:18.560]  我班中裡面真的有一個老人家
[00:09:18.560 --> 00:09:19.560]  他舉手說
[00:09:19.560 --> 00:09:22.920]  我以前年輕的時候真的做過女傭
[00:09:22.920 --> 00:09:24.160]  我就問他
[00:09:24.160 --> 00:09:25.320]  我說你做女傭的時候
[00:09:25.320 --> 00:09:27.200]  當你的老闆叫你做事的時候
[00:09:27.200 --> 00:09:28.360]  你會不會問長問短
[00:09:28.360 --> 00:09:29.640]  問你為什麼做這件事
[00:09:29.640 --> 00:09:30.720]  不是這麼好做這件事
[00:09:30.720 --> 00:09:33.280]  會不會這樣說呢?
[00:09:33.280 --> 00:09:34.400]  那個老人家跟我說
[00:09:34.400 --> 00:09:35.560]  當然不會
[00:09:35.560 --> 00:09:36.640]  老闆叫我做什麼
[00:09:36.640 --> 00:09:37.760]  我就要做什麼
[00:09:37.760 --> 00:09:39.200]  從不過問的
[00:09:39.200 --> 00:09:40.800]  為什麼?
[00:09:40.800 --> 00:09:42.480]  因為他是老闆
[00:09:42.480 --> 00:09:45.240]  我是他的傭人
[00:09:45.240 --> 00:09:47.160]  就是這麼簡單
[00:09:47.160 --> 00:09:48.680]  沒錯
[00:09:48.680 --> 00:09:56.600]  很多神在這裡叫瑪利亞所做的事情
[00:09:56.600 --> 00:09:59.280]  是會令人憂慮
[00:09:59.280 --> 00:10:01.880]  令人不安
[00:10:01.880 --> 00:10:03.720]  但是他在神面前的謙卑
[00:10:03.720 --> 00:10:05.320]  他確實的知道
[00:10:05.320 --> 00:10:08.120]  他就是神的侍女
[00:10:08.120 --> 00:10:10.560]  故此他選擇信復神
[00:10:10.560 --> 00:10:16.440]  讓神的旨意彰顯在他的生命裡面
[00:10:16.440 --> 00:10:19.320]  我們從這個事件
[00:10:19.320 --> 00:10:23.600]  可以明白一件事情就是
[00:10:23.600 --> 00:10:24.920]  當我們信服的時候
[00:10:24.920 --> 00:10:27.920]  不等於我們沒有憂慮
[00:10:27.920 --> 00:10:30.120]  不等於我們沒有恐懼
[00:10:30.120 --> 00:10:31.880]  但是在神裡面的信心
[00:10:31.880 --> 00:10:34.480]  他在神裡面的信心告訴他
[00:10:34.480 --> 00:10:35.680]  神不會作弄他
[00:10:35.680 --> 00:10:38.480]  神不會犯錯的
[00:10:38.480 --> 00:10:41.520]  所以正常的
[00:10:41.520 --> 00:10:43.680]  當我們面對神一些要我們做的事情
[00:10:43.680 --> 00:10:44.520]  我們不明白
[00:10:44.520 --> 00:10:45.280]  我們有憂慮
[00:10:45.280 --> 00:10:46.840]  我們有擔憂的時候
[00:10:46.840 --> 00:10:48.800]  我們需要明白一個很重要的功課
[00:10:48.800 --> 00:10:52.280]  就是信復不是一定沒有疑惑
[00:10:52.280 --> 00:10:53.960]  或者沒有憂慮
[00:10:53.960 --> 00:10:55.800]  而是當我們在疑惑
[00:10:55.800 --> 00:10:56.400]  困惑
[00:10:56.400 --> 00:10:57.200]  憂慮的裡面
[00:10:57.200 --> 00:10:59.480]  我們仍然存有信心
[00:10:59.480 --> 00:11:00.880]  這個就是信復
[00:11:00.880 --> 00:11:04.120]  這個就是瑪利亞所彰顯到
[00:11:04.120 --> 00:11:06.320]  信復裡面有信心
[00:11:06.320 --> 00:11:11.200]  沒有信心的時候
[00:11:11.200 --> 00:11:13.880]  我們很難有真實的信復
[00:11:13.880 --> 00:11:18.040]  特別當這個信復是要付代價
[00:11:18.040 --> 00:11:21.000]  我們想大家再詳細一點
[00:11:21.000 --> 00:11:25.600]  再看一看第三十八節
[00:11:25.600 --> 00:11:26.360]  瑪利亞說
[00:11:26.360 --> 00:11:28.080]  我是主的使女
[00:11:28.080 --> 00:11:29.760]  我情願照你的話
[00:11:29.760 --> 00:11:32.040]  成就在我身上
[00:11:32.040 --> 00:11:33.360]  我覺得這句話
[00:11:33.360 --> 00:11:34.680]  瑪利亞這個回覆
[00:11:34.680 --> 00:11:38.600]  不單止講出他的信心
[00:11:38.600 --> 00:11:40.080]  我覺得也帶出了
[00:11:40.080 --> 00:11:43.800]  另外一個很重要的生命的質素
[00:11:43.800 --> 00:11:45.640]  不知道大家有沒有試過
[00:11:45.640 --> 00:11:48.320]  就是說當你打工的時候
[00:11:48.320 --> 00:11:50.480]  你老闆叫你做一些事情
[00:11:50.480 --> 00:11:52.840]  那些事情你是很不想做的
[00:11:52.840 --> 00:11:53.840]  但是一定要做
[00:11:53.840 --> 00:11:56.040]  因為你是打工
[00:11:56.040 --> 00:11:58.920]  又或者你根本不喜歡那個老闆的
[00:11:58.920 --> 00:12:01.400]  他叫你做任何事情你都不喜歡
[00:12:01.400 --> 00:12:03.480]  但是你又要做
[00:12:03.480 --> 00:12:06.600]  你會怎樣的
[00:12:06.600 --> 00:12:11.200]  不知道大家有沒有
[00:12:11.200 --> 00:12:12.280]  如果你是香港來的話
[00:12:12.280 --> 00:12:14.360]  很多時候香港家庭都會怎樣
[00:12:14.360 --> 00:12:15.800]  都有工人
[00:12:15.800 --> 00:12:16.760]  要麼就非傭
[00:12:16.760 --> 00:12:18.880]  要麼就印傭
[00:12:18.880 --> 00:12:20.680]  大家有沒有試過
[00:12:20.680 --> 00:12:22.840]  如果有請過工人的話
[00:12:22.840 --> 00:12:28.040]  我希望大家都不會經常罵你的工人
[00:12:28.040 --> 00:12:29.200]  不會惡待他們
[00:12:29.200 --> 00:12:30.400]  希望你不會這樣做
[00:12:30.400 --> 00:12:32.160]  因為如果大家看新聞的時候
[00:12:32.160 --> 00:12:35.120]  實際上香港有很多的新聞是怎樣的
[00:12:35.120 --> 00:12:40.520]  當僱主惡待他的工人的時候
[00:12:40.520 --> 00:12:44.280]  工人仍然會做事的
[00:12:44.280 --> 00:12:45.920]  不過很多時候做事的時候
[00:12:45.920 --> 00:12:53.240]  都會用他們的方式去報答你
[00:12:53.240 --> 00:12:53.800]  怎樣呢
[00:12:53.800 --> 00:12:55.240]  有很多例子就是說
[00:12:55.240 --> 00:12:57.480]  又要餵奶
[00:12:57.480 --> 00:12:59.760]  加一些東西到奶粉裡面
[00:12:59.760 --> 00:13:01.160]  煮菜
[00:13:01.160 --> 00:13:03.640]  他們自己身體出產的一些品
[00:13:03.640 --> 00:13:04.880]  一些物料
[00:13:04.880 --> 00:13:07.320]  幫你省下鹽
[00:13:07.320 --> 00:13:08.880]  省下油可能
[00:13:08.880 --> 00:13:10.720]  他們會這樣做的
[00:13:10.720 --> 00:13:13.960]  為什麼會有這樣的事情發生
[00:13:13.960 --> 00:13:17.560]  當信徒沒有愛在當中
[00:13:17.560 --> 00:13:19.160]  反而是有仇恨
[00:13:19.160 --> 00:13:20.840]  憎恨在當中的時候
[00:13:20.840 --> 00:13:22.200]  就會帶來什麼
[00:13:22.200 --> 00:13:23.200]  身體上
[00:13:23.200 --> 00:13:24.240]  情感上
[00:13:24.240 --> 00:13:26.880]  關係上的傷害
[00:13:26.880 --> 00:13:28.400]  聖明的教導告訴我們
[00:13:28.400 --> 00:13:31.000]  真正的信徒是怎樣的
[00:13:31.000 --> 00:13:32.880]  是需要有愛
[00:13:32.880 --> 00:13:34.640]  你做他的動力的
[00:13:34.640 --> 00:13:35.840]  有愛有尊重
[00:13:35.840 --> 00:13:37.240]  有願意侍奉的心
[00:13:37.240 --> 00:13:38.920]  而不是恐懼
[00:13:38.920 --> 00:13:39.760]  控制
[00:13:39.760 --> 00:13:42.440]  或者純粹是一個責任
[00:13:42.440 --> 00:13:45.480]  在一個健康的關係裡面
[00:13:45.480 --> 00:13:47.400]  無論你是夫妻之間
[00:13:47.400 --> 00:13:47.920]  朋友
[00:13:47.920 --> 00:13:48.680]  同事
[00:13:48.680 --> 00:13:49.360]  領袖
[00:13:49.360 --> 00:13:50.360]  跟隨者
[00:13:50.360 --> 00:13:52.120]  所有的關係當中
[00:13:52.120 --> 00:13:55.040]  愛能夠讓信徒成為一個
[00:13:55.040 --> 00:13:57.800]  互相得到好處的經驗
[00:13:57.800 --> 00:14:00.480]  而不是互相的傷害
[00:14:00.480 --> 00:14:01.560]  不過最簡單的例子
[00:14:01.560 --> 00:14:04.600]  我相信就是在《以忽所書》的第五章
[00:14:04.600 --> 00:14:05.640]  大家都很熟悉的
[00:14:05.640 --> 00:14:06.440]  說到什麼
[00:14:06.440 --> 00:14:11.280]  說到妻子要信服自己的丈夫
[00:14:11.280 --> 00:14:12.200]  很多時候丈夫
[00:14:12.200 --> 00:14:15.240]  男士們都很喜歡牧師說這節經文
[00:14:15.240 --> 00:14:16.600]  然後回家跟我老婆說
[00:14:16.600 --> 00:14:17.280]  你要信服啊
[00:14:17.280 --> 00:14:18.320]  牧師說
[00:14:18.320 --> 00:14:19.960]  但是很多時候就忘記另外一節
[00:14:19.960 --> 00:14:21.440]  就是說我們做丈夫的
[00:14:21.440 --> 00:14:23.560]  也是要愛我們的妻子
[00:14:23.560 --> 00:14:24.480]  不是普通的愛
[00:14:24.480 --> 00:14:25.480]  不是做馬克
[00:14:25.480 --> 00:14:26.520]  馬克你不就算了
[00:14:26.520 --> 00:14:27.000]  怎樣
[00:14:27.000 --> 00:14:27.760]  愛到一個地步
[00:14:27.760 --> 00:14:30.280]  好像基督愛自己的教會
[00:14:30.280 --> 00:14:32.240]  為教會捨己
[00:14:32.240 --> 00:14:33.680]  說的是捨己的愛
[00:14:33.680 --> 00:14:34.840]  所以如果有老公跟你說
[00:14:34.840 --> 00:14:36.560]  你要信服我的時候
[00:14:36.560 --> 00:14:37.800]  而他忘記了愛的時候
[00:14:37.800 --> 00:14:38.840]  他會
[00:14:38.840 --> 00:14:39.640]  對不起
[00:14:39.640 --> 00:14:43.720]  是錯用聖經來達到自己的好處
[00:14:43.720 --> 00:14:45.800]  是曲解了聖經
[00:14:45.800 --> 00:14:49.280]  在愛的信服裡面
[00:14:49.280 --> 00:14:50.440]  通過侍奉
[00:14:50.440 --> 00:14:54.720]  通過尊重對方
[00:14:54.720 --> 00:14:57.000]  我們甚至可以有喜樂的
[00:14:57.000 --> 00:14:58.080]  如果沒有了愛
[00:14:58.080 --> 00:15:04.360]  信服只不過是一個責任的時候
[00:15:04.360 --> 00:15:06.880]  我們就不會有一個喜樂
[00:15:06.880 --> 00:15:08.240]  和一個願意
[00:15:08.240 --> 00:15:10.600]  一個互動
[00:15:10.600 --> 00:15:14.200]  在我母親離世之前那幾年
[00:15:14.200 --> 00:15:15.280]  她行動不便
[00:15:15.280 --> 00:15:16.560]  就要坐輪椅
[00:15:16.560 --> 00:15:20.320]  我們就請了一個印傭
[00:15:20.320 --> 00:15:23.040]  24小時照顧我的母親
[00:15:23.040 --> 00:15:24.440]  我母親回去的時候
[00:15:24.440 --> 00:15:27.280]  從她一些很細微的
[00:15:27.280 --> 00:15:30.000]  跟我觀察裡面
[00:15:30.000 --> 00:15:31.320]  我看到這個女傭
[00:15:31.320 --> 00:15:33.320]  很愛我的母親
[00:15:33.320 --> 00:15:35.880]  很愛是一個真心的愛
[00:15:35.880 --> 00:15:39.520]  我記得當我母親葬禮的時候
[00:15:39.520 --> 00:15:41.400]  我大哥叫這個女傭
[00:15:41.400 --> 00:15:43.320]  你看著某一些很瑣碎
[00:15:43.320 --> 00:15:44.800]  我覺得很瑣碎的事情
[00:15:44.800 --> 00:15:46.520]  他叫那個女傭看著
[00:15:46.520 --> 00:15:48.280]  不要走
[00:15:48.280 --> 00:15:48.800]  好了
[00:15:48.800 --> 00:15:50.800]  到了瞻仰遺容的時候
[00:15:50.800 --> 00:15:52.000]  我看到這個女傭
[00:15:52.000 --> 00:15:53.400]  不停看著
[00:15:53.400 --> 00:15:55.480]  很想去
[00:15:55.480 --> 00:15:58.360]  跟我母親做一個最後的告別
[00:15:58.360 --> 00:16:00.600]  但是她走不了
[00:16:00.600 --> 00:16:01.560]  我看到那個女傭的時候
[00:16:01.560 --> 00:16:02.560]  我說你現在去
[00:16:02.560 --> 00:16:03.800]  我幫你看著
[00:16:03.800 --> 00:16:04.880]  她就很開心
[00:16:04.880 --> 00:16:06.400]  馬上走了去看
[00:16:06.400 --> 00:16:08.880]  出來的時候我看到她很大的心
[00:16:08.880 --> 00:16:11.480]  臉上很大的滿足
[00:16:11.480 --> 00:16:13.720]  本來她是在打工而已
[00:16:13.720 --> 00:16:16.760]  她要順服我們老闆叫她做的事情
[00:16:16.760 --> 00:16:17.720]  但是當我看到
[00:16:17.720 --> 00:16:20.800]  在順服裡面有真正的愛的時候
[00:16:20.800 --> 00:16:24.000]  這個完全不一樣的體驗
[00:16:24.000 --> 00:16:25.080]  所以第一姐妹
[00:16:25.080 --> 00:16:27.320]  我相信我們都明白
[00:16:27.320 --> 00:16:32.440]  同意愛是超越語言
[00:16:32.440 --> 00:16:34.120]  超越文化
[00:16:34.120 --> 00:16:35.760]  超越年紀
[00:16:35.760 --> 00:16:39.600]  超越社會的階層
[00:16:39.600 --> 00:16:41.120]  而瑪麗亞這個故事
[00:16:41.120 --> 00:16:43.240]  再進一步告訴我們
[00:16:43.240 --> 00:16:48.440]  愛更加是可以超越什麼
[00:16:48.440 --> 00:16:49.680]  危險
[00:16:49.680 --> 00:16:50.440]  憂慮
[00:16:50.440 --> 00:16:51.280]  不安
[00:16:51.280 --> 00:16:56.160]  甚至是我們因為要順服而要付出的代價
[00:16:56.160 --> 00:16:58.880]  愛不單止讓瑪麗亞
[00:16:58.880 --> 00:17:03.000]  可以超越、克服她的掙扎
