
[00:00:00.000 --> 00:00:04.200]  頂子妹,我們首先做一個禱告
[00:04:27.500 --> 00:04:29.300]  而去生活的時候
[00:04:29.300 --> 00:04:30.500]  而相反來說
[00:04:30.500 --> 00:04:32.100]  在這個動盪的社會
[00:04:32.100 --> 00:04:33.900]  在一個好像是非黑白
[00:04:33.900 --> 00:04:37.700]  都好像很含羽含糊狀態的社會
[00:04:37.700 --> 00:04:39.300]  他做這些的標準
[00:04:39.300 --> 00:04:42.100]  不是從福音而來
[00:04:42.100 --> 00:04:43.700]  那是從哪裡而來呢?
[00:04:43.700 --> 00:04:45.500]  是不是就是從世界而來呢?
[00:04:45.500 --> 00:04:49.300]  難怪如果在這些困難的日子
[00:04:49.300 --> 00:04:51.900]  人需要得到的指引
[00:04:51.900 --> 00:04:53.900]  都不能夠從福音得到指引
[00:04:53.900 --> 00:04:55.900]  而是從世界得到指引的時候
[00:04:55.900 --> 00:04:56.900]  沒有乖乎
[00:04:56.900 --> 00:04:58.500]  這麼多的人
[00:04:58.500 --> 00:05:02.500]  覺得福音對他們是沒有關係的
[00:05:02.500 --> 00:05:04.900]  這麼多人覺得
[00:05:04.900 --> 00:05:06.900]  信耶穌和不信耶穌
[00:05:06.900 --> 00:05:09.300]  除了星期天回教會之後
[00:05:09.300 --> 00:05:15.500]  其他是沒有任何很直接的
[00:05:15.500 --> 00:05:19.500]  生命方面的改變和影響
[00:05:19.500 --> 00:05:22.100]  所以在今天的時候
[00:05:22.100 --> 00:05:23.700]  或者在這個系列的時候
[00:05:23.700 --> 00:05:27.700]  當我一直思想羅馬書的時候
[00:05:27.700 --> 00:05:29.500]  其實我自己都有一個反省
[00:05:29.500 --> 00:05:31.300]  在一個這樣的社會
[00:05:31.300 --> 00:05:34.900]  在一個這樣的動盪的時代的時候
[00:05:34.900 --> 00:05:39.700]  我心裡就有一個很深的感覺
[00:05:39.700 --> 00:05:41.300]  我就覺得
[00:05:41.300 --> 00:05:44.100]  我想聽福音
[00:05:44.100 --> 00:05:46.100]  我想聽一下
[00:05:46.100 --> 00:05:47.900]  福音既然是神的說話
[00:05:47.900 --> 00:05:50.300]  神對人的計劃和心意的時候
[00:05:50.300 --> 00:05:52.700]  我想聽一下究竟神
[00:05:52.700 --> 00:05:55.100]  有什麼跟我說呢?
[00:05:55.100 --> 00:05:58.500]  我想聽一下究竟在一個動盪
[00:05:58.500 --> 00:05:59.700]  模糊
[00:05:59.700 --> 00:06:01.300]  樣樣東西都好像
[00:06:01.300 --> 00:06:04.100]  似是而非的一個世代的時候
[00:06:04.100 --> 00:06:06.500]  福音對我的生命
[00:06:06.500 --> 00:06:11.300]  又有什麼指引呢?
[00:06:11.300 --> 00:06:14.500]  所以當從這樣的角度來想的時候
[00:06:14.500 --> 00:06:17.300]  我就想和大家一起來思想羅馬書
[00:06:17.300 --> 00:06:18.900]  因為羅馬書本身
[00:06:18.900 --> 00:06:21.900]  基本上就是保羅自己
[00:06:21.900 --> 00:06:26.700]  很清楚地來詳述福音的內容
[00:06:26.700 --> 00:06:27.700]  一開始的時候
[00:06:27.700 --> 00:06:29.500]  在羅馬書第一章第一節的時候
[00:06:29.500 --> 00:06:32.300]  保羅自己介紹自己已經很清楚了
[00:06:32.300 --> 00:06:36.100]  他說:「耶穌基督的僕人保羅奉召為使徒
[00:06:36.100 --> 00:06:39.100]  特派傳神的福音」
[00:06:39.100 --> 00:06:41.700]  「耶穌基督的僕人保羅奉召為使徒
[00:06:41.700 --> 00:06:43.100]  特派傳神的福音」
[00:06:43.100 --> 00:06:46.300]  特別最後那個字「特派傳神的福音」就是說
[00:06:46.300 --> 00:06:50.300]  他是蒙神的揀選
[00:06:50.300 --> 00:06:54.500]  來特別有一個身份使命
[00:06:54.500 --> 00:06:57.300]  可以這麼說是特派的使者
[00:06:57.300 --> 00:07:00.700]  來傳揚福音
[00:07:00.700 --> 00:07:05.500]  當我們今時今日很多時候對於福音的內容
[00:07:05.500 --> 00:07:10.300]  好像已經不是這麼清楚認識的時候
[00:07:10.300 --> 00:07:14.300]  我相信我們每個人都需要去聽一聽
[00:07:14.300 --> 00:07:19.100]  一位曾經蒙神特派傳福音的使者
[00:07:19.100 --> 00:07:21.900]  他清楚地去講福音是什麼
[00:07:21.900 --> 00:07:24.100]  羅馬書基本上就是一本這樣的書信
[00:07:24.100 --> 00:07:28.100]  羅馬的信徒其實是沒有見過保羅的
[00:07:28.100 --> 00:07:31.300]  羅馬是保羅沒有去過的
[00:07:31.300 --> 00:07:38.700]  但是保羅在傳福音在亞西亞附近的地方
[00:07:38.700 --> 00:07:40.900]  其實他已經覺得很多地方已經傳過
[00:07:40.900 --> 00:07:44.900]  他就想去更加西邊
[00:07:44.900 --> 00:07:47.700]  當他想去更加西邊的時候
[00:07:47.700 --> 00:07:52.900]  他想經過羅馬去西班牙那些地方
[00:07:52.900 --> 00:07:57.700]  而他既然要經過羅馬
[00:07:57.700 --> 00:08:00.700]  羅馬當時的首都有一些基督徒的時候
[00:08:00.700 --> 00:08:04.300]  保羅就特別寫了一封書信
[00:08:04.300 --> 00:08:05.700]  就稱為羅馬書
[00:08:05.700 --> 00:08:09.500]  羅馬書的書信就是保羅沒有見過那些信徒
[00:08:09.500 --> 00:08:12.300]  但是保羅也認識當中有些人
[00:08:12.300 --> 00:08:19.500]  他想很有系統地來講解福音究竟是什麼
[00:08:19.500 --> 00:08:21.100]  以致他在沒有去之前
[00:08:21.100 --> 00:08:22.900]  他給那些信徒知道
[00:08:22.900 --> 00:08:25.100]  我就是福音特派的使者
[00:08:25.100 --> 00:08:27.300]  我所傳的福音就是這些內容
[00:08:27.300 --> 00:08:28.900]  所以你們看這封書信的時候
[00:08:28.900 --> 00:08:31.300]  你就知道我所傳的內容是什麼的時候
[00:08:31.300 --> 00:08:35.500]  你就知道我所講的什麼的時候
[00:08:35.500 --> 00:08:38.100]  你可以去接待我
[00:08:38.100 --> 00:08:40.700]  所以福音本身在羅馬書
[00:08:40.700 --> 00:08:43.500]  就是一個保羅是有系統
[00:08:43.500 --> 00:08:49.500]  非常有秩序地來講解究竟福音是什麼內容
[00:08:49.500 --> 00:08:55.100]  在羅馬書當中沒有很多其他相關教會內幕的問題
[00:08:55.100 --> 00:08:56.300]  基本上
[00:08:56.300 --> 00:08:58.900]  譬如我們剛剛看完《哥林多前書》
[00:08:58.900 --> 00:09:00.900]  有很多相關教會內幕的問題
[00:09:00.900 --> 00:09:03.900]  因為教會本身是保羅牧羊的教會
[00:09:03.900 --> 00:09:06.300]  保羅也知道他們有什麼問題
[00:09:06.300 --> 00:09:08.100]  所以他寫信去解答
[00:09:08.100 --> 00:09:10.300]  羅馬書本身其實是沒有的
[00:09:10.300 --> 00:09:16.100]  是非常專注、非常專注地來講福音究竟是什麼
[00:09:16.100 --> 00:09:17.700]  所以我們就看了
[00:09:17.700 --> 00:09:20.500]  一開始的時候保羅講福音是什麼呢?
[00:09:20.500 --> 00:09:26.500]  「這福音是神從前直眾先知在聖經上所應許的」
[00:09:26.500 --> 00:09:32.700]  這裡第一點他講到福音本身是有啟示的成分
[00:09:32.700 --> 00:09:36.100]  而且啟示的性是非常重要的
[00:09:36.100 --> 00:09:41.100]  「這福音是神從前直眾先知在聖經上所應許的」
[00:09:41.100 --> 00:09:45.300]  「先知」就是神自己的代言人在舊約的時候
[00:09:45.300 --> 00:09:47.500]  以色列人他們非常明白
[00:09:47.500 --> 00:09:50.700]  「先知」就是神的心意藉著他們來講的
[00:09:50.700 --> 00:09:55.700]  而「先知」寫下的說話就變成了聖經
[00:09:55.700 --> 00:09:59.300]  所以聖經基本上也是先知的延續
[00:09:59.300 --> 00:10:01.900]  就是神的啟示
[00:10:01.900 --> 00:10:03.900]  所以福音本身第一點
[00:10:03.900 --> 00:10:05.700]  保羅在這裡提到的就是
[00:10:05.700 --> 00:10:08.500]  福音本身是神的說話
[00:10:08.500 --> 00:10:09.900]  是神的啟示
[00:10:09.900 --> 00:10:12.100]  這一點是非常重要的
[00:10:12.100 --> 00:10:13.500]  事實上
[00:10:14.500 --> 00:10:17.700]  很多時候我們要明白
[00:10:17.700 --> 00:10:21.500]  我們的信仰是有一個非常獨特的蠟燭點
[00:10:21.500 --> 00:10:22.900]  蠟燭點在哪裡呢?
[00:10:22.900 --> 00:10:27.100]  蠟燭點就是我們的信仰是源於神自己的啟示
[00:10:27.100 --> 00:10:29.900]  很多人都明白
[00:10:29.900 --> 00:10:31.900]  特別是有些不信神的人
[00:10:31.900 --> 00:10:34.700]  他們心裡面都會有一個觀念
[00:10:34.700 --> 00:10:38.900]  就是覺得宗教信仰或者人所敬拜的神是怎樣的神呢?
[00:10:38.900 --> 00:10:41.900]  其實都是從人需要的角度
[00:10:41.900 --> 00:10:46.300]  來自己創造出來
[00:10:46.300 --> 00:10:51.500]  或者自己將自己心裡面關於神的觀念投射出來
[00:10:51.500 --> 00:10:54.900]  有一個很有名的哲學家Foyle Barth
[00:10:54.900 --> 00:10:57.500]  其實他就是講類似這樣的觀點
[00:10:57.500 --> 00:11:05.700]  他說宗教其實就是人創造神的一個過程
[00:11:05.700 --> 00:11:09.700]  或者是人創造神的一個結晶品、一個產品
[00:11:10.300 --> 00:11:11.900]  很多不信神的人
[00:11:11.900 --> 00:11:18.500]  甚至乎那些共產的哲學家
[00:11:18.500 --> 00:11:20.700]  其實他們一開始的時候
[00:11:20.700 --> 00:11:22.700]  他們都是沿用著這個觀點
[00:11:22.700 --> 00:11:26.700]  他們覺得宗教的信仰其實只不過是人心靈的鴉片
[00:11:26.700 --> 00:11:30.100]  因為宗教是人自己有一些的需要
[00:11:30.100 --> 00:11:31.900]  根本是沒有一個真正的神在這裡
[00:11:31.900 --> 00:11:33.100]  人有一些的需要
[00:11:33.100 --> 00:11:41.100]  所以人就按照自己的需要來投射去創造一個神明出來
[00:11:41.100 --> 00:11:42.300]  去敬拜
[00:11:42.300 --> 00:11:43.700]  讓自己覺得舒服一點
[00:11:43.700 --> 00:11:47.100]  所以宗教就成為了心靈的鴉片
[00:11:47.100 --> 00:11:53.500]  但是保羅在這裡一開宗明義就講出了一點
[00:11:53.500 --> 00:11:56.100]  福音的立腳點在哪裡呢?
[00:11:56.100 --> 00:11:58.300]  福音不是由人那裡開始
[00:11:58.300 --> 00:12:00.900]  不是由人有需要而創造了一個神
[00:12:01.500 --> 00:12:04.700]  福音是神自己
[00:12:04.700 --> 00:12:11.100]  去將祂自己的本性、祂的心意、祂對人的計劃
[00:12:11.100 --> 00:12:13.900]  來講述、陳述出來
[00:12:13.900 --> 00:12:15.900]  福音的出發點
[00:12:15.900 --> 00:12:17.100]  簡單來說
[00:12:17.100 --> 00:12:20.300]  不是由人的出發
[00:12:20.300 --> 00:12:21.500]  而是由神的出發
[00:12:21.500 --> 00:12:25.100]  福音是源於神自己的啟示
[00:12:25.100 --> 00:12:30.300]  我們每個人活在一個世界當中
[00:12:30.300 --> 00:12:32.900]  我們都有我們自己很多的需要
[00:12:32.900 --> 00:12:34.700]  我們在這個世界當中
[00:12:34.700 --> 00:12:38.900]  我們有我們自己很多的掙扎
[00:12:38.900 --> 00:12:45.300]  我們當然希望有一個更高的神明來回答我們的需要
[00:12:45.300 --> 00:12:46.700]  解決我們的問題
[00:12:46.700 --> 00:12:50.500]  讓我們心靈裡面可以得到答實
[00:12:50.500 --> 00:12:53.900]  這個人心靈的宗教性是有的
[00:12:53.900 --> 00:12:56.700]  但是福音的起點
[00:12:56.700 --> 00:13:02.100]  不是因為我們自己覺得自己有什麼需要
[00:13:02.100 --> 00:13:03.700]  福音的起點就是說
[00:13:03.700 --> 00:13:09.700]  有一位在創造宇宙萬物的神
[00:13:09.700 --> 00:13:12.100]  與創造宇宙萬物的上帝
[00:13:12.100 --> 00:13:16.900]  祂是有祂自己的主權
[00:13:16.900 --> 00:13:21.300]  祂向人來說話
[00:13:21.300 --> 00:13:22.500]  祂發言
[00:13:22.500 --> 00:13:24.900]  祂見到人的狀況
[00:13:24.900 --> 00:13:27.900]  祂有說話要跟人說
[00:13:27.900 --> 00:13:32.300]  祂有祂自己的內容
[00:13:32.300 --> 00:13:34.100]  祂向人來表達
[00:13:34.100 --> 00:13:36.700]  以致人可以跟祂有溝通
[00:13:36.700 --> 00:13:38.900]  這個就是福音
[00:13:38.900 --> 00:13:42.700]  福音的起點是神而來的
[00:13:42.700 --> 00:13:45.300]  福音不是人創造出來的
[00:13:45.300 --> 00:13:48.900]  如果我們人創造出來
[00:13:48.900 --> 00:13:50.300]  我們有很多人的需要
[00:13:50.300 --> 00:13:52.900]  所以我們就創造出不同種類的神
[00:13:52.900 --> 00:13:55.300]  不同種類的宗教信仰
[00:13:55.300 --> 00:13:58.700]  但是福音不是我們創造出來的
[00:13:58.700 --> 00:14:00.700]  福音是神
[00:14:00.700 --> 00:14:05.100]  有一位創造人類宇宙萬物的創造主
[00:14:05.100 --> 00:14:07.300]  將祂的心意來表達
[00:14:07.300 --> 00:14:08.700]  接著
[00:14:08.700 --> 00:14:10.500]  福音又是怎樣呢?
[00:14:10.500 --> 00:14:13.100]  「論道他兒子我主耶穌基督
[00:14:13.100 --> 00:14:15.700]  按肉體說是從大胃後裔生的」
[00:14:15.700 --> 00:14:17.700]  其實這裡第一點
[00:14:17.700 --> 00:14:19.500]  其實整個福音的主角
[00:14:19.500 --> 00:14:21.900]  其實是講到是神的兒子
[00:14:22.300 --> 00:14:23.900]  而神的兒子
[00:14:23.900 --> 00:14:25.500]  基本上在這裡的幾句話
[00:14:25.500 --> 00:14:27.500]  他就講出了四點
[00:14:27.500 --> 00:14:29.500]  講出了四點
[00:14:29.500 --> 00:14:33.500]  這個神的兒子是怎樣的神的兒子呢?
[00:14:33.500 --> 00:14:34.300]  第一點
[00:14:34.300 --> 00:14:36.100]  他講到神的兒子
[00:14:36.100 --> 00:14:41.500]  「論道他兒子我主耶穌基督
[00:14:41.500 --> 00:14:44.500]  按肉體說是從大胃後裔生的」
[00:14:44.500 --> 00:14:46.100]  這裡講了什麼呢?
[00:14:46.100 --> 00:14:47.700]  大胃的後裔
[00:14:47.700 --> 00:14:52.100]  其實是以色列人他們的先祖
[00:14:52.500 --> 00:14:56.500]  大胃是一個真真實實在歷史上的人物
[00:14:56.500 --> 00:14:59.100]  他不是一個神話故事虛構出來的
[00:14:59.100 --> 00:15:01.700]  大胃是真有其人的
[00:15:01.700 --> 00:15:04.700]  他也有他的後裔
[00:15:04.700 --> 00:15:06.300]  有大胃的子孫
[00:15:06.300 --> 00:15:09.100]  有不同的皇帝
[00:15:09.100 --> 00:15:11.700]  猶太國的皇帝是他的後裔
[00:15:11.700 --> 00:15:13.700]  這裡
[00:15:13.700 --> 00:15:15.500]  本來首先就強調一點
[00:15:15.500 --> 00:15:18.700]  耶穌基督這個福音的主角就是神的兒子
[00:15:18.700 --> 00:15:20.300]  但是這個神的兒子
[00:15:20.300 --> 00:15:23.300]  耶穌基督是大胃的後裔
[00:15:23.300 --> 00:15:24.300]  意思是什麼呢?
[00:15:24.300 --> 00:15:25.100]  意思就是說
[00:15:25.100 --> 00:15:29.100]  他真真實實進入過人類的舞台
[00:15:29.100 --> 00:15:32.700]  福音的主角
[00:15:32.700 --> 00:15:39.500]  就是他親自進入人類的歷史當中
[00:15:39.500 --> 00:15:42.700]  走進人類的舞台當中
[00:15:42.700 --> 00:15:44.500]  成為我們的一分子
[00:15:44.500 --> 00:15:46.900]  參與我們的事務
[00:15:47.900 --> 00:15:52.900]  這個可以說是福音的場景
[00:15:52.900 --> 00:15:57.100]  我們的信仰
[00:15:57.100 --> 00:15:58.300]  舉例來說
[00:15:58.300 --> 00:16:03.500]  和印度教有很多的不同
[00:16:03.500 --> 00:16:05.500]  和佛教有很多的不同
[00:16:05.500 --> 00:16:07.300]  但是其中有一個很重要
[00:16:07.300 --> 00:16:08.700]  和印度教和佛教的不同
[00:16:08.700 --> 00:16:14.100]  就是我們的信仰有它那個歷史的舞台
[00:16:16.300 --> 00:16:18.700]  我們今天是活在歷史當中
[00:16:18.700 --> 00:16:20.900]  我們是這個世界的一部分
[00:16:20.900 --> 00:16:22.900]  在這個歷史的洪流當中
[00:16:22.900 --> 00:16:25.900]  我們有我們的時間空間的限制
[00:16:25.900 --> 00:16:26.500]  是不是?
[00:16:26.500 --> 00:16:27.500]  我們今時今日
[00:16:27.500 --> 00:16:28.700]  第二十一世紀的人
[00:16:28.700 --> 00:16:33.100]  和譬如一百年前的人
[00:16:33.100 --> 00:16:34.900]  我們大家的文化很不同
[00:16:34.900 --> 00:16:37.100]  因為我們在歷史的洪流當中
[00:16:37.100 --> 00:16:39.100]  我們所經歷的很不同
[00:16:39.100 --> 00:16:42.300]  因為我們都是在歷史的舞台
[00:16:42.300 --> 00:16:44.500]  歷史的潮流當中
[00:16:44.500 --> 00:16:46.100]  有我們的角色
[00:16:46.100 --> 00:16:47.300]  有我們的經歷
[00:16:47.300 --> 00:16:50.900]  有我們所參與的一部分
[00:16:50.900 --> 00:16:53.900]  但是
[00:16:53.900 --> 00:16:57.700]  我們的福音說到的主角就是
[00:16:57.700 --> 00:17:03.700]  神親自的進入過人類歷史的舞台
[00:17:03.700 --> 00:17:05.700]  成為過人
[00:17:05.700 --> 00:17:08.100]  成為人的一分子
[00:17:08.100 --> 00:17:10.500]  這一點是非常之重要
[00:17:10.500 --> 00:17:12.500]  今天我們的信仰
[00:17:12.500 --> 00:17:15.300]  不是只是一個很虛無縹緲
[00:17:15.300 --> 00:17:17.700]  只有唯心論
[00:17:17.700 --> 00:17:22.100]  只有心靈的寄託的一個故事
[00:17:22.100 --> 00:17:24.100]  這樣來發生
[00:17:24.100 --> 00:17:26.700]  這個世界發生了什麼事情
[00:17:26.700 --> 00:17:27.500]  不要緊的
[00:17:27.500 --> 00:17:28.700]  你只是心靈
[00:17:28.700 --> 00:17:33.700]  你就像看透紅塵
[00:17:33.700 --> 00:17:34.500]  這樣就可以了
[00:17:34.500 --> 00:17:37.700]  因為這個世界一切都是鏡花水月
[00:17:37.700 --> 00:17:38.700]  都是虛幻的
[00:17:38.700 --> 00:17:41.100]  我們的信仰不是這樣
[00:17:41.100 --> 00:17:43.100]  我們的信仰是在說
[00:17:43.100 --> 00:17:45.500]  我們在實實在在
[00:17:45.500 --> 00:17:48.500]  腳踏實地的站在這個世界當中
[00:17:48.500 --> 00:17:50.700]  我們所發生的一切事情
[00:17:50.700 --> 00:17:56.500]  其實對我們是真的有影響
[00:17:56.500 --> 00:17:58.100]  但是我們也明白
[00:17:58.100 --> 00:18:02.300]  我們的神也親自來過這個世界
[00:18:02.300 --> 00:18:04.500]  來過我們人類的舞台
[00:18:04.500 --> 00:18:08.900]  所以我們今天在這個今時所活著的
[00:18:08.900 --> 00:18:11.900]  譬如是我們所經歷的掙扎
[00:18:11.900 --> 00:18:13.300]  我們的受苦
[00:18:13.300 --> 00:18:19.900]  那些不是鏡花水月
[00:18:19.900 --> 00:18:23.700]  或者本來無一物何處惹塵埃
[00:18:23.700 --> 00:18:26.100]  自己的心靈解放了出來
[00:18:26.100 --> 00:18:26.900]  你就沒有痛苦
[00:18:26.900 --> 00:18:27.900]  其實就不是
[00:18:27.900 --> 00:18:31.700]  我們承認這個世界仍然有它的不公義
[00:18:31.700 --> 00:18:33.300]  仍然有它的痛苦
[00:18:33.300 --> 00:18:34.500]  仍然有它的掙扎
[00:18:34.500 --> 00:18:35.900]  我們自己也是一部分
[00:18:35.900 --> 00:18:38.700]  這些不是一些幻象
[00:18:38.700 --> 00:18:42.300]  這些不是一些你心靈不看的時候
[00:18:42.300 --> 00:18:43.500]  就不存在的東西
[00:18:43.500 --> 00:18:45.900]  這些是真真實實的邪惡是有的
[00:18:45.900 --> 00:18:47.900]  但是我們也明白
[00:18:47.900 --> 00:18:50.300]  這個世界所有的這些邪惡
[00:18:50.300 --> 00:18:51.500]  這些所有的東西
[00:18:51.500 --> 00:18:52.700]  雖然是真實
[00:18:52.700 --> 00:18:55.100]  但是我們的神也是同樣的真實
[00:18:55.100 --> 00:18:57.300]  祂因為祂來過這個世界
[00:18:57.300 --> 00:19:02.100]  祂也親自用祂的生命來承擔
[00:19:02.100 --> 00:19:04.900]  來救贖這個世界
[00:19:07.100 --> 00:19:10.100]  這個就是福音的舞台
[00:19:10.100 --> 00:19:13.300]  我們的主來過這個世界
[00:19:13.300 --> 00:19:15.900]  所以這個世界所發生這一切的事情
[00:19:15.900 --> 00:19:19.500]  不是神不管的
[00:19:19.500 --> 00:19:22.900]  福音所給我們的指引
[00:19:22.900 --> 00:19:29.700]  也是在現在我們處於一個動盪不安的世代的時候
[00:19:29.700 --> 00:19:32.300]  福音更加應該成為我們的指引
[00:19:32.300 --> 00:19:33.900]  我們不是不問世事
[00:19:33.900 --> 00:19:35.300]  看不到身邊發生的事情
[00:19:35.300 --> 00:19:37.300]  我們完全知道
[00:19:37.300 --> 00:19:41.500]  但是我們更加希望去聆聽
[00:19:41.500 --> 00:19:43.100]  我們更加希望去聽
[00:19:43.100 --> 00:19:44.100]  神啊
[00:19:44.100 --> 00:19:48.300]  祢既然昔日進入過我們的歷史
[00:19:48.300 --> 00:19:49.700]  進入過我們的舞台
[00:19:49.700 --> 00:19:51.900]  今日祢仍然是這位掌管歷史的神
[00:19:51.900 --> 00:19:53.500]  參與世界的神
[00:19:53.500 --> 00:19:56.700]  求祢藉著福音
