
[00:00:00.000 --> 00:00:04.420]  感謝神 在這個疫情裏面
[00:05:00.220 --> 00:05:03.220]  由八歲到八十歲
[00:05:03.220 --> 00:05:08.220]  如果那些弟兄姊妹一星期只讀一次聖經
[00:05:08.220 --> 00:05:11.220]  讀等於沒有讀一樣
[00:05:11.220 --> 00:05:16.220]  我不知道是不是真的這樣
[00:05:16.220 --> 00:05:22.220]  讀兩次對生命的影響是很少的
[00:05:22.220 --> 00:05:25.220]  少到好像沒有一樣
[00:05:25.220 --> 00:05:27.220]  如果讀三次又如何呢?
[00:05:27.220 --> 00:05:31.220]  三次有一點點的影響
[00:05:31.220 --> 00:05:33.220]  讀四次或以上
[00:05:33.220 --> 00:05:40.220]  才明顯對我們生命有一個影響
[00:05:40.220 --> 00:05:43.220]  影響什麼呢?
[00:05:43.220 --> 00:05:50.220]  讀聖經影響了我們沒有那種孤單的感覺
[00:05:50.220 --> 00:05:56.220]  有30%的人因為讀聖經而減少了孤單感
[00:05:56.220 --> 00:06:06.220]  有32%的人因為讀聖經而減少了他們發怒的事
[00:06:06.220 --> 00:06:09.220]  有很多人很容易發怒
[00:06:09.220 --> 00:06:17.220]  有32%的人因為讀聖經而減少了他們發怒的次數
[00:06:17.220 --> 00:06:25.220]  有40%的人因為讀聖經而減少了他們內心的苦毒
[00:06:25.220 --> 00:06:32.220]  有57%的人讀聖經而減少了他們酗酒的習慣
[00:06:32.220 --> 00:06:40.220]  有68%的人因為讀聖經而減少了他們行差踏錯
[00:06:40.220 --> 00:06:42.220]  他們有第三者
[00:06:42.220 --> 00:06:50.220]  有60%的人因為讀聖經而減少了他們停滯不前的
[00:06:50.220 --> 00:06:53.220]  在屬靈上沒有成長
[00:06:53.220 --> 00:06:58.220]  減少了他們那種靈性的停滯
[00:06:58.220 --> 00:07:08.220]  有61%的人因為讀聖經而減少了他們被色情刊物所帶來的引誘
[00:07:08.220 --> 00:07:14.220]  有200%的人因為讀聖經而帶給他們信心的增加
[00:07:14.220 --> 00:07:23.220]  有230%的弟兄姊妹因為讀聖經積極參與門徒訓練
[00:07:23.220 --> 00:07:29.220]  聖經說:聖經都是神所默示的
[00:07:29.220 --> 00:07:44.220]  於教訓督責使人歸正教導人學而都是有益的,教屬神的人得以完全預備行各樣的善事。
[00:07:44.220 --> 00:07:49.220]  沒錯!聖經能夠改變我們的生命
[00:07:49.220 --> 00:07:53.220]  如果我們願意去馴服上帝的說話
[00:07:53.220 --> 00:07:58.220]  願意積極去追求上帝去自己
[00:07:58.220 --> 00:08:04.220]  聖經帶來給我們更新改變的效果
[00:08:04.220 --> 00:08:13.220]  弟兄姊妹,今年我們說要成為一個愛慕聖經的群體
[00:08:13.220 --> 00:08:17.220]  弟兄姊妹,很想你勤讀聖經
[00:08:17.220 --> 00:08:19.220]  不僅是揭一揭就算了
[00:08:19.220 --> 00:08:26.220]  而是真的用心去聽上帝對我們生命要說的話
[00:08:26.220 --> 00:08:35.220]  叫我們能夠生命由轉化到被改變過來
[00:08:35.220 --> 00:08:45.220]  上星期我與弟兄姊妹由聖經導讀思想彼得前書
[00:08:45.220 --> 00:08:48.220]  為何要寫彼得前書呢?
[00:08:48.220 --> 00:08:53.220]  在彼得前書第五章第十二節
[00:08:53.220 --> 00:08:56.220]  我略略地寫了這信
[00:08:56.220 --> 00:09:02.220]  託我所捍衛忠心的兄弟、師奶轉交給你們
[00:09:02.220 --> 00:09:04.220]  圈勉你們
[00:09:04.220 --> 00:09:08.220]  又證明這恩是神的真恩
[00:09:08.220 --> 00:09:14.220]  你們務要在這恩上站立得住
[00:09:14.220 --> 00:09:22.220]  沒錯!我們相信耶穌能夠帶給我們天上各樣屬靈的福氣
[00:09:22.220 --> 00:09:34.220]  但相信耶穌同樣在真實的世界帶給我們各樣的挑戰和難處
[00:09:34.220 --> 00:09:38.220]  信了耶穌不等於我們一帆風順
[00:09:38.220 --> 00:09:40.220]  在我們事事如意
[00:09:40.220 --> 00:09:50.220]  信了耶穌面對在我們周遭環境的仍然有很多的難處和挑戰
[00:09:50.220 --> 00:09:55.220]  因此彼得勸勉弟兄姊妹
[00:09:55.220 --> 00:09:57.220]  你們不要放棄
[00:09:57.220 --> 00:10:02.220]  你們要在這恩典上站立得住
[00:10:02.220 --> 00:10:08.220]  因此彼得提醒弟兄姊妹不要放棄
[00:10:08.220 --> 00:10:11.220]  要繼續在神的恩典上
[00:10:11.220 --> 00:10:20.220]  這恩可能在聖經裏面就是彼得所說的教導免禮
[00:10:20.220 --> 00:10:24.220]  更加直接的就是耶穌基督的福音
[00:10:24.220 --> 00:10:28.220]  耶穌基督的福音
[00:10:28.220 --> 00:10:32.220]  我們藉著耶穌基督
[00:10:32.220 --> 00:10:37.220]  其中得到上帝給我們的恩典
[00:10:37.220 --> 00:10:40.220]  就是拯救的恩典
[00:10:40.220 --> 00:10:42.220]  他說這個恩典
[00:10:42.220 --> 00:10:45.220]  是藉著耶穌基督從死裡復活的大能
[00:10:45.220 --> 00:10:47.220]  將我們重生
[00:10:47.220 --> 00:10:49.220]  讓我們有活潑的盼望
[00:10:49.220 --> 00:10:52.220]  得到不能扭壞的基業
[00:10:52.220 --> 00:10:56.220]  而等到末世的時候
[00:10:56.220 --> 00:11:00.220]  要顯現給我們的救恩
[00:11:00.220 --> 00:11:04.220]  我們在這個過程裏
[00:11:04.220 --> 00:11:06.220]  我們要靠著耶穌
[00:11:06.220 --> 00:11:08.220]  要跟隨耶穌
[00:11:08.220 --> 00:11:11.220]  我們要得勝這個邪惡
[00:11:11.220 --> 00:11:14.220]  我們要跟隨耶穌的腳蹤
[00:11:14.220 --> 00:11:18.220]  我們要承受可能不同的挑戰
[00:11:18.220 --> 00:11:21.220]  和那個苦難
[00:11:21.220 --> 00:11:26.220]  最終我們要得到上帝給我們的榮耀
[00:11:26.220 --> 00:11:29.220]  所以我們不以福音為恥
[00:11:29.220 --> 00:11:33.220]  要在這個信仰上站立得住
[00:11:33.220 --> 00:11:36.220]  今天我們所面對的挑戰
[00:11:36.220 --> 00:11:40.220]  是社會的世俗化
[00:11:40.220 --> 00:11:45.220]  在道德上也越來越敗壞
[00:11:45.220 --> 00:11:51.220]  甚至社會越多政治的問題
[00:11:51.220 --> 00:11:57.220]  基督徒就是首當其衝的一群
[00:11:57.220 --> 00:12:03.220]  信耶穌意味著我們要面對挑戰
[00:12:03.220 --> 00:12:07.220]  英國有一位基督徒的護士
[00:12:07.220 --> 00:12:10.220]  你看這位護士
[00:12:10.220 --> 00:12:15.220]  她拿了她頸鏈的十字架
[00:12:15.220 --> 00:12:18.220]  她就是因為醫院要求
[00:12:18.220 --> 00:12:22.220]  她要脫下這個十字架
[00:12:22.220 --> 00:12:25.220]  因為她的上師認為
[00:12:25.220 --> 00:12:27.220]  她這個十字架
[00:12:27.220 --> 00:12:29.220]  她戴著這條頸鏈
[00:12:29.220 --> 00:12:32.220]  是影響了或者對健康有風險
[00:12:32.220 --> 00:12:34.220]  對別人的健康有風險的
[00:12:34.220 --> 00:12:37.220]  所以要求她脫下
[00:12:37.220 --> 00:12:39.220]  但是這個護士說
[00:12:39.220 --> 00:12:44.220]  這個十字架正是展示她個人的信仰
[00:12:44.220 --> 00:12:48.220]  因此她就在工作崗位上
[00:12:48.220 --> 00:12:51.220]  受盡不同的欺凌
[00:12:51.220 --> 00:12:55.220]  以致她要離開崗位
[00:12:55.220 --> 00:13:00.220]  最近我也收到一位弟兄
[00:13:00.220 --> 00:13:03.220]  給我的一個消息
[00:13:03.220 --> 00:13:07.220]  在澳洲有一間叫CityPoint的
[00:13:07.220 --> 00:13:13.220]  基督徒的一個中學
[00:13:13.220 --> 00:13:16.220]  這個中學
[00:13:16.220 --> 00:13:24.220]  它要和新進來的同學有一個協議
[00:13:24.220 --> 00:13:26.220]  這個協議是什麼呢?
[00:13:26.220 --> 00:13:28.220]  這個協議就是說
[00:13:28.220 --> 00:13:32.220]  學校發表一個信仰的聲明
[00:13:32.220 --> 00:13:38.220]  認為同性戀或者雙性戀的人
[00:13:38.220 --> 00:13:41.220]  是得罪上帝的
[00:13:41.220 --> 00:13:45.220]  並且學校也有權
[00:13:45.220 --> 00:13:52.220]  來開除不符合條款的學生等等
[00:13:52.220 --> 00:13:59.220]  這間學校發表了這些協議的時候
[00:13:59.220 --> 00:14:03.220]  他們就受了不同的團體的攻擊
[00:14:03.220 --> 00:14:07.220]  有人毀壞學校的公物
[00:14:07.220 --> 00:14:13.220]  他們的老師、職工受到網絡的欺凌
[00:14:13.220 --> 00:14:15.220]  甚至他們的校長
[00:14:15.220 --> 00:14:20.220]  受到不同的死亡的威脅
[00:14:20.220 --> 00:14:24.220]  沒錯,基督徒身處一個
[00:14:24.220 --> 00:14:27.220]  不相信上帝的世界
[00:14:27.220 --> 00:14:33.220]  就算這些已經很基督化的
[00:14:33.220 --> 00:14:39.220]  以前很基督化的社會
[00:14:39.220 --> 00:14:42.220]  今天作為基督徒
[00:14:42.220 --> 00:14:45.220]  都面對很多的壓力
[00:14:45.220 --> 00:14:48.220]  當我們去面對
[00:14:48.220 --> 00:14:51.220]  信仰裡不同的挑戰的時候
[00:14:51.220 --> 00:14:55.220]  究竟我們可以做些什麼呢?
[00:14:55.220 --> 00:14:57.220]  聖經提醒我們
[00:14:57.220 --> 00:15:01.220]  究竟我們為什麼要信耶穌?
[00:15:01.220 --> 00:15:04.220]  信仰的核心在哪裡?
[00:15:04.220 --> 00:15:07.220]  我們的盼望在哪裡?
[00:15:07.220 --> 00:15:12.220]  在第一章第三節到第五節說
[00:15:12.220 --> 00:15:15.220]  我曾知道自己的大念文
[00:15:15.220 --> 00:15:19.220]  耶穌基督從死裡變復活
[00:15:19.220 --> 00:15:21.220]  重生了我們
[00:15:21.220 --> 00:15:24.220]  叫我們有活潑的盼望
[00:15:24.220 --> 00:15:26.220]  能夠得到天上的基業
[00:15:26.220 --> 00:15:33.220]  道道末後要顯給我們的救恩
[00:15:33.220 --> 00:15:36.220]  在這個歷程裡
[00:15:36.220 --> 00:15:39.220]  我們生命要成長
[00:15:39.220 --> 00:15:41.220]  在這個歷程裡
[00:15:41.220 --> 00:15:43.220]  在我們的生命裡
[00:15:43.220 --> 00:15:47.220]  要面對不同的挑戰
[00:15:47.220 --> 00:15:49.220]  我們要成長
[00:15:49.220 --> 00:15:54.220]  我們要餵養我們這個屬靈的生命
[00:15:54.220 --> 00:15:57.220]  我們每一個人當我們信耶穌的時候
[00:15:57.220 --> 00:15:59.220]  神都重申我們
[00:15:59.220 --> 00:16:01.220]  但是這個生命需要成長
[00:16:01.220 --> 00:16:03.220]  我們這個生命
[00:16:03.220 --> 00:16:07.220]  那個生活的方式
[00:16:07.220 --> 00:16:11.220]  要去配合到這個生命的成長
[00:16:11.220 --> 00:16:13.220]  如果我們不餵養這個生命
[00:16:13.220 --> 00:16:16.220]  這個生命是不會成長的
[00:16:16.220 --> 00:16:22.220]  同樣我們要面對這個挑戰
[00:16:22.220 --> 00:16:26.220]  所以在第一章裡
[00:16:26.220 --> 00:16:28.220]  由第十三節
[00:16:28.220 --> 00:16:33.220]  去到第二章的第三節
[00:16:33.220 --> 00:16:39.220]  這裡有四個很主要的動詞
[00:16:39.220 --> 00:16:42.220]  這四個主要的動詞
[00:16:42.220 --> 00:16:45.220]  提醒我們當我們有這個生命的時候
[00:16:45.220 --> 00:16:48.220]  我們要用什麼樣的態度去回應
[00:16:48.220 --> 00:16:51.220]  第一件事
[00:16:51.220 --> 00:16:54.220]  他說我們要重整我們生命的焦點
[00:16:54.220 --> 00:16:55.220]  在第三節
[00:16:55.220 --> 00:16:59.220]  他說你們要準備謹慎自守
[00:16:59.220 --> 00:17:01.220]  專心盼望
[00:17:01.220 --> 00:17:04.220]  耶穌顯現的時候
[00:17:04.220 --> 00:17:08.220]  所帶給我們的恩典
[00:17:08.220 --> 00:17:10.220]  弟兄姊妹
[00:17:10.220 --> 00:17:13.220]  我們有沒有重整
[00:17:13.220 --> 00:17:17.220]  重整我們生命的焦點
[00:17:17.220 --> 00:17:19.220]  你放你的焦點在哪裡
[00:17:19.220 --> 00:17:21.220]  你放棄你的焦點
[00:17:21.220 --> 00:17:24.220]  是不是只在今世的上面
[00:17:24.220 --> 00:17:27.220]  記得提醒他們
[00:17:27.220 --> 00:17:29.220]  我們要專心盼望
[00:17:29.220 --> 00:17:32.220]  耶穌顯現的時候
[00:17:32.220 --> 00:17:36.220]  所帶給我們的恩典
[00:17:36.220 --> 00:17:37.220]  弟兄姊妹
[00:17:37.220 --> 00:17:40.220]  我們不要只想著我們死了上天堂
[00:17:40.220 --> 00:17:42.220]  這就完了
[00:17:42.220 --> 00:17:45.220]  我們要等待耶穌再顯現的時候
[00:17:45.220 --> 00:17:47.220]  祂再來的時候
[00:17:47.220 --> 00:17:50.220]  這個舊恩才完全的實現
[00:17:50.220 --> 00:17:54.220]  我們才經驗這個復活的生命
[00:17:54.220 --> 00:17:57.220]  能夠與耶穌一同作和
[00:17:57.220 --> 00:18:00.220]  如果有機會再和大家思想
[00:18:00.220 --> 00:18:03.220]  所以弟兄姊妹
[00:18:03.220 --> 00:18:06.220]  我們去面對人生種種的挑戰
[00:18:06.220 --> 00:18:12.220]  你有沒有面對你生命終極的焦點
[00:18:12.220 --> 00:18:13.220]  是什麼呢
[00:18:13.220 --> 00:18:14.220]  第二
[00:18:14.220 --> 00:18:17.220]  有其父必有其子
[00:18:17.220 --> 00:18:20.220]  既然我們重生了
[00:18:20.220 --> 00:18:22.220]  既然我們是上帝的兒女
[00:18:22.220 --> 00:18:25.220]  所以你要聖潔
[00:18:25.220 --> 00:18:30.220]  就因為上帝是聖潔的
[00:18:30.220 --> 00:18:35.220]  所以在第一章第十四節
[00:18:35.220 --> 00:18:38.220]  祂說你既然信奉了
[00:18:38.220 --> 00:18:40.220]  信命作神的兒女
[00:18:40.220 --> 00:18:42.220]  就不要效法從前
[00:18:42.220 --> 00:18:44.220]  愚昧無知的時候
[00:18:44.220 --> 00:18:46.220]  放縱的私慾
[00:18:46.220 --> 00:18:48.220]  所以第二樣的回應
[00:18:48.220 --> 00:18:51.220]  就是我們有這樣的天賦
[00:18:51.220 --> 00:18:53.220]  我們就需要
[00:18:53.220 --> 00:18:56.220]  這樣去表達天賦的形象
[00:18:56.220 --> 00:18:59.220]  第三方面
[00:18:59.220 --> 00:19:01.220]  在這裡提醒我們
[00:19:01.220 --> 00:19:04.220]  我們要切實相愛
[00:19:04.220 --> 00:19:08.220]  祂說你們因信從真理
[00:19:08.220 --> 00:19:10.220]  潔淨了自己的心
[00:19:10.220 --> 00:19:13.220]  以至愛弟兄沒有虛假
[00:19:13.220 --> 00:19:18.220]  就當從心裡彼此切實相愛
[00:19:18.220 --> 00:19:21.220]  信奉真理的表現
[00:19:21.220 --> 00:19:24.220]  就是切實相愛
[00:19:24.220 --> 00:19:25.220]  為什麼呢
[00:19:25.220 --> 00:19:27.220]  我們期望
[00:19:27.220 --> 00:19:29.220]  大家信了耶穌
[00:19:29.220 --> 00:19:32.220]  不只是參加崇拜就行了
[00:19:32.220 --> 00:19:33.220]  還鼓勵大家
[00:19:33.220 --> 00:19:36.220]  為什麼要去參加團契
[00:19:36.220 --> 00:19:38.220]  就在團契裡
[00:19:38.220 --> 00:19:39.220]  我們學習
[00:19:39.220 --> 00:19:43.220]  怎樣彼此相愛
[00:19:43.220 --> 00:19:46.220]  好像最近疫情很嚴重
[00:19:46.220 --> 00:19:49.220]  有些弟兄姊妹很怕外出
[00:19:49.220 --> 00:19:51.220]  特別長者
[00:19:51.220 --> 00:19:53.220]  所以有些弟兄姊妹知道
[00:19:53.220 --> 00:19:55.220]  這些弟兄姊妹的需要
[00:19:55.220 --> 00:19:58.220]  就主動問候他們
[00:19:58.220 --> 00:20:00.220]  並且幫他們買東西
[00:20:00.220 --> 00:20:03.220]  減少他們外出的機會
[00:20:03.220 --> 00:20:05.220]  弟兄姊妹
[00:20:05.220 --> 00:20:07.220]  在我們當中
[00:20:07.220 --> 00:20:11.220]  我們怎樣切實相愛呢
[00:20:11.220 --> 00:20:14.220]  這個成為我們的挑戰
[00:20:14.220 --> 00:20:16.220]  而最後一樣東西
[00:20:16.220 --> 00:20:19.220]  就是我們今天讀的那段經文
[00:20:19.220 --> 00:20:24.220]  我們要有愛慕屬靈的食物
[00:20:24.220 --> 00:20:27.220]  以滋養我們的生命
[00:20:27.220 --> 00:20:30.220]  這些我們能夠去成長
[00:20:30.220 --> 00:20:32.220]  我們怎樣能夠
[00:20:32.220 --> 00:20:36.220]  在這個時代要面對挑戰呢
[00:20:36.220 --> 00:20:38.220]  不只是我們要
[00:20:38.220 --> 00:20:42.220]  重新整理我們生命的焦點
[00:20:42.220 --> 00:20:46.220]  不只是我們要活出上帝的模樣
[00:20:46.220 --> 00:20:48.220]  不只是我們在信徒之間
[00:20:48.220 --> 00:20:50.220]  要彼此的相愛
[00:20:50.220 --> 00:20:53.220]  更加我們要開悟
[00:20:53.220 --> 00:20:56.220]  來到屬靈的食物
[00:20:56.220 --> 00:21:00.220]  以滋養我們的生命
[00:21:00.220 --> 00:21:03.220]  以致我們的成長
[00:21:03.220 --> 00:21:10.220]  所以第二章的一至到第三節
[00:21:10.220 --> 00:21:12.220]  聖經就提醒我們
[00:21:12.220 --> 00:21:16.220]  所以你們既除去一切的惡毒
[00:21:16.220 --> 00:21:20.220]  詭詐、假善、疾盜
[00:21:20.220 --> 00:21:23.220]  和一切毀謗的話
[00:21:23.220 --> 00:21:27.220]  就要愛慕那純正的靈奶
[00:21:27.220 --> 00:21:32.220]  像財生的嬰孩愛慕奶一樣
[00:21:32.220 --> 00:21:35.220]  叫你們因此成長
[00:21:35.220 --> 00:21:37.220]  以致得救
[00:21:37.220 --> 00:21:41.220]  你們若嘗過主恩的滋味
[00:21:41.220 --> 00:21:44.220]  就別如此
[00:21:44.220 --> 00:21:47.220]  在這一段的中心點
[00:21:47.220 --> 00:21:49.220]  就是呼籲弟兄姊妹
[00:21:49.220 --> 00:21:52.220]  要愛慕純正的靈奶
[00:21:52.220 --> 00:21:57.220]  有兩句說話
[00:21:57.220 --> 00:22:05.220]  去形容愛慕靈奶的意思
[00:22:05.220 --> 00:22:10.220]  第一,就是除去不好的行為
[00:22:10.220 --> 00:22:13.220]  第二,這種愛慕
[00:22:13.220 --> 00:22:17.220]  就像初生的嬰孩愛慕奶一樣
[00:22:17.220 --> 00:22:19.220]  所以換句說話來說
[00:22:19.220 --> 00:22:23.220]  愛慕純正的靈奶
[00:22:23.220 --> 00:22:25.220]  就差不多等於
[00:22:25.220 --> 00:22:28.220]  不僅僅是喜歡靈奶
[00:22:28.220 --> 00:22:35.220]  更加要除去不好的行為
[00:22:35.220 --> 00:22:38.220]  一個生命的成長
[00:22:38.220 --> 00:22:42.220]  不僅僅是你想做什麼
[00:22:42.220 --> 00:22:45.220]  還有一個生命的成長
[00:22:45.220 --> 00:22:49.220]  還是你不應該做什麼
[00:22:49.220 --> 00:22:53.220]  像我自己要減肥
[00:22:53.220 --> 00:22:57.220]  我就控制自己每餐的份量
[00:22:57.220 --> 00:22:59.220]  我每一餐吃的澱粉質
[00:22:59.220 --> 00:23:03.220]  要控制在某一個的份量裡
[00:23:03.220 --> 00:23:05.220]  我也做得挺好的
[00:23:05.220 --> 00:23:07.220]  我下午外出吃飯
[00:23:07.220 --> 00:23:09.220]  或者買外賣
[00:23:09.220 --> 00:23:15.220]  飯量我分開三餐
[00:23:15.220 --> 00:23:18.220]  所以其實飯盒的飯
[00:23:18.220 --> 00:23:20.220]  我只吃了三分之一
[00:23:20.220 --> 00:23:23.220]  這樣其實很好的
[00:23:23.220 --> 00:23:26.220]  但是我仍然減不了肥
[00:23:26.220 --> 00:23:28.220]  為什麼呢?
[00:23:28.220 --> 00:23:31.220]  就是因為下午茶我去買蛋撻吃
[00:23:31.220 --> 00:23:34.220]  或者晚上我做個缽仔糕
[00:23:34.220 --> 00:23:41.220]  我們不僅要去吃對的東西
[00:23:41.220 --> 00:23:47.220]  如果我們要來到外務靈奶
[00:23:47.220 --> 00:23:50.220]  我們還要除去不好的東西
[00:23:50.220 --> 00:23:57.220]  所以今天不僅要參加讀經的運動
[00:23:57.220 --> 00:23:59.220]  讀經的計劃
[00:23:59.220 --> 00:24:01.220]  你出席主日崇拜
[00:24:01.220 --> 00:24:03.220]  你每天祈禱
[00:24:03.220 --> 00:24:07.220]  甚至你來參與團契
[00:24:07.220 --> 00:24:10.220]  你不僅要做這些好的事
[00:24:10.220 --> 00:24:13.220]  去幫助你屬靈成長的事
[00:24:13.220 --> 00:24:15.220]  不僅這樣
[00:24:15.220 --> 00:24:18.220]  你還要去戒那些不好的東西
[00:24:18.220 --> 00:24:20.220]  去戒掉說髒話
[00:24:20.220 --> 00:24:22.220]  說人是非
[00:24:22.220 --> 00:24:24.220]  去色情網站
[00:24:24.220 --> 00:24:28.220]  甚至說人閒話
[00:24:28.220 --> 00:24:30.220]  說謊話等等
[00:24:30.220 --> 00:24:36.220]  如果你單純做好的
[00:24:36.220 --> 00:24:38.220]  但仍然做那些不好的
[00:24:38.220 --> 00:24:40.220]  我告訴大家
[00:24:40.220 --> 00:24:44.220]  同樣你不可以成長
[00:24:44.220 --> 00:24:47.220]  所以屬靈的食物
[00:24:47.220 --> 00:24:49.220]  不僅你吃什麼
[00:24:49.220 --> 00:24:52.220]  你還不吃什麼
[00:24:52.220 --> 00:24:57.220]  所以這個就是聖經所提醒我們
[00:24:57.220 --> 00:24:59.220]  我們不是一邊去犯罪
[00:24:59.220 --> 00:25:01.220]  一邊親近神
[00:25:01.220 --> 00:25:03.220]  有沒有用?
[00:25:03.220 --> 00:25:05.220]  是沒有用的
[00:25:05.220 --> 00:25:07.220]  究竟我們是否誦神閱立?
[00:25:07.220 --> 00:25:10.220]  是不誦神閱立的
[00:25:10.220 --> 00:25:12.220]  所以提醒我們
[00:25:12.220 --> 00:25:14.220]  不要一邊去教會
[00:25:14.220 --> 00:25:16.220]  一邊讀聖經
[00:25:16.220 --> 00:25:18.220]  但一邊做一些不好的事
[00:25:18.220 --> 00:25:20.220]  一邊說謊話
[00:25:20.220 --> 00:25:22.220]  一邊說髒話
[00:25:22.220 --> 00:25:24.220]  對我們屬靈的生命
[00:25:24.220 --> 00:25:26.220]  是沒有成長的機會
[00:25:26.220 --> 00:25:28.220]  屬靈的食物
[00:25:28.220 --> 00:25:30.220]  不僅你吃什麼
[00:25:30.220 --> 00:25:32.220]  你還不吃什麼
[00:25:32.220 --> 00:25:38.220]  這都是屬靈的食物的一部分
[00:25:38.220 --> 00:25:41.220]  第二件事
[00:25:41.220 --> 00:25:45.220]  你要愛慕靈奶
[00:25:45.220 --> 00:25:50.220]  什麼是靈奶呢?
[00:25:50.220 --> 00:25:55.220]  傳統上靈奶是說到神的話
[00:25:55.220 --> 00:25:59.220]  但我們問了一個問題
[00:25:59.220 --> 00:26:02.220]  有什麼依據告訴我們
[00:26:02.220 --> 00:26:05.220]  靈奶是神的話呢?
[00:26:05.220 --> 00:26:08.220]  這真是一個好問題
[00:26:08.220 --> 00:26:11.220]  所以當我們找聖經
[00:26:11.220 --> 00:26:16.220]  究竟聖經是否說靈奶是神的話呢?
[00:26:16.220 --> 00:26:18.220]  當我找聖經的時候
[00:26:18.220 --> 00:26:20.220]  我找不到依據
[00:26:20.220 --> 00:26:26.220]  我找不到第二段聖經說靈奶是神的話
