
[00:00:00.000 --> 00:00:02.000]  這個時候有個祈禱先
[00:04:19.000 --> 00:04:21.000]  整個心
[00:04:21.000 --> 00:04:23.000]  在萎縮
[00:04:23.000 --> 00:04:25.000]  所以根本泵不到血液
[00:04:25.000 --> 00:04:27.000]  整個身體以至腦
[00:04:27.000 --> 00:04:29.000]  所有功能都在衰竭
[00:04:29.000 --> 00:04:31.000]  真的心很重要
[00:04:31.000 --> 00:04:33.000]  但這個基督徒醫生
[00:04:33.000 --> 00:04:35.000]  他很有趣的說
[00:04:35.000 --> 00:04:37.000]  其實人的肉的心
[00:04:37.000 --> 00:04:39.000]  很重要
[00:04:39.000 --> 00:04:41.000]  但作為一個信耶穌的人
[00:04:41.000 --> 00:04:43.000]  他有一個
[00:04:43.000 --> 00:04:45.000]  新造的心靈更加重要
[00:04:45.000 --> 00:04:47.000]  所以以西傑書曾經
[00:04:47.000 --> 00:04:49.000]  這樣說
[00:04:49.000 --> 00:04:51.000]  神要賜給我們一個新的心
[00:04:51.000 --> 00:04:53.000]  而這個心
[00:04:53.000 --> 00:04:55.000]  將新的靈放在裡面
[00:04:55.000 --> 00:04:57.000]  以至將肉體
[00:04:57.000 --> 00:04:59.000]  在裡面除去
[00:04:59.000 --> 00:05:01.000]  很多石的心
[00:05:01.000 --> 00:05:03.000]  我們明白什麼叫
[00:05:03.000 --> 00:05:05.000]  鐵石心腸
[00:05:05.000 --> 00:05:07.000]  或者什麼叫麻木
[00:05:09.000 --> 00:05:11.000]  有時我們回教會
[00:05:11.000 --> 00:05:13.000]  都會回到麻木
[00:05:13.000 --> 00:05:15.000]  好像我有時做一個
[00:05:15.000 --> 00:05:17.000]  傳道目者
[00:05:17.000 --> 00:05:19.000]  我都有一段日子覺得我很麻木
[00:05:19.000 --> 00:05:21.000]  即是我上台說話
[00:05:21.000 --> 00:05:23.000]  說得好好的
[00:05:23.000 --> 00:05:25.000]  不過落了去有些不是很真實的東西
[00:05:25.000 --> 00:05:29.000]  所以有時我們會覺得
[00:05:29.000 --> 00:05:31.000]  我們很想究竟神我的心
[00:05:31.000 --> 00:05:33.000]  是否已經不斷的改喚
[00:05:33.000 --> 00:05:35.000]  或者我現在是一個
[00:05:35.000 --> 00:05:37.000]  敷衍的角度下
[00:05:37.000 --> 00:05:39.000]  我來一下教會
[00:05:39.000 --> 00:05:41.000]  因為不來不行
[00:05:41.000 --> 00:05:43.000]  有單朋友
[00:05:43.000 --> 00:05:45.000]  有些人
[00:05:45.000 --> 00:05:47.000]  有人叫我回來
[00:05:47.000 --> 00:05:49.000]  不是,我相信大家應該
[00:05:49.000 --> 00:05:51.000]  坐在這裡
[00:05:51.000 --> 00:05:53.000]  我剛才見到大家
[00:05:53.000 --> 00:05:55.000]  當我們譚嗣他的主席
[00:05:55.000 --> 00:05:57.000]  領事叫我們靜一下
[00:05:57.000 --> 00:05:59.000]  真的靜了,不過靜了一會
[00:05:59.000 --> 00:06:01.000]  又來過了
[00:06:01.000 --> 00:06:03.000]  不要緊,這些是一個
[00:06:03.000 --> 00:06:05.000]  人生裡面的學習
[00:06:05.000 --> 00:06:07.000]  但我們會發覺原來有時
[00:06:07.000 --> 00:06:09.000]  我們都要經過很多的try and error
[00:06:09.000 --> 00:06:11.000]  我們看到原來我們的生命
[00:06:11.000 --> 00:06:13.000]  有些東西是要不斷的
[00:06:13.000 --> 00:06:15.000]  要向上面走
[00:06:15.000 --> 00:06:17.000]  即是叫做
[00:06:17.000 --> 00:06:19.000]  向上望,所以今年晚上
[00:06:19.000 --> 00:06:21.000]  我們很想來一起看看
[00:06:21.000 --> 00:06:23.000]  馬卓朗他沒有了一個肉心
[00:06:23.000 --> 00:06:25.000]  但是我們今天有一個
[00:06:25.000 --> 00:06:27.000]  新的心
[00:06:27.000 --> 00:06:29.000]  記得有一段日子
[00:06:29.000 --> 00:06:31.000]  遇到一些不同的基督徒
[00:06:31.000 --> 00:06:33.000]  令我有些少苦惱
[00:06:33.000 --> 00:06:35.000]  那個阿騰
[00:06:35.000 --> 00:06:37.000]  當然不是真名
[00:06:37.000 --> 00:06:39.000]  阿騰
[00:06:39.000 --> 00:06:41.000]  他在教會出現二十多年前
[00:06:41.000 --> 00:06:43.000]  認識他,跟另外一位不同
[00:06:43.000 --> 00:06:45.000]  他出來教會
[00:06:45.000 --> 00:06:47.000]  成為了教會的職員也好
[00:06:47.000 --> 00:06:49.000]  但不知為何他出來工作之後
[00:06:49.000 --> 00:06:51.000]  平時都見他大使
[00:06:51.000 --> 00:06:53.000]  他出來工作之後
[00:06:53.000 --> 00:06:55.000]  他一口就拿了
[00:06:55.000 --> 00:06:57.000]  十張credit card
[00:06:57.000 --> 00:06:59.000]  即是visa的card
[00:06:59.000 --> 00:07:01.000]  不知你們有多少張
[00:07:01.000 --> 00:07:03.000]  我媽媽不會出
[00:07:03.000 --> 00:07:05.000]  或者有人用附屬card
[00:07:05.000 --> 00:07:07.000]  但當時他出來銀行工作之後
[00:07:07.000 --> 00:07:09.000]  很快他就可以拿到
[00:07:09.000 --> 00:07:11.000]  很多credit card
[00:07:11.000 --> 00:07:13.000]  不過原來他有一個不好的
[00:07:13.000 --> 00:07:15.000]  習慣就是很大使
[00:07:15.000 --> 00:07:17.000]  當他很大使的時候
[00:07:17.000 --> 00:07:19.000]  他就一張card,你聽過沒有
[00:07:19.000 --> 00:07:21.000]  蓋一張card
[00:07:21.000 --> 00:07:23.000]  即是用另一張card來幫自己
[00:07:23.000 --> 00:07:25.000]  蓋另一條數
[00:07:25.000 --> 00:07:27.000]  所以蓋著蓋著的時候
[00:07:27.000 --> 00:07:29.000]  我聽他後來嚇到我
[00:07:29.000 --> 00:07:31.000]  他的工資只是當時
[00:07:31.000 --> 00:07:33.000]  二十年前有九千元
[00:07:33.000 --> 00:07:35.000]  其實都不錯
[00:07:35.000 --> 00:07:37.000]  八九千,即是他讀完大學
[00:07:37.000 --> 00:07:39.000]  不過當他
[00:07:39.000 --> 00:07:41.000]  有這個工資之後
[00:07:41.000 --> 00:07:43.000]  他拿到的credit card
[00:07:43.000 --> 00:07:45.000]  信用額是很高的
[00:07:45.000 --> 00:07:47.000]  不過他就簽了
[00:07:47.000 --> 00:07:49.000]  簽爆一張card,再用一張card
[00:07:49.000 --> 00:07:51.000]  蓋一張card,每月出的工資
[00:07:51.000 --> 00:07:53.000]  如果能夠得,就去退息
[00:07:53.000 --> 00:07:55.000]  不過最後
[00:07:55.000 --> 00:07:57.000]  他都知道很不濟
[00:07:57.000 --> 00:07:59.000]  在那個過程當中
[00:07:59.000 --> 00:08:01.000]  其實他不是不聽教會的說道
[00:08:01.000 --> 00:08:03.000]  教會叫我們不要貪心
[00:08:03.000 --> 00:08:05.000]  不要有節制
[00:08:05.000 --> 00:08:07.000]  這些是多餘的
[00:08:07.000 --> 00:08:09.000]  最重要的是我現在賺到錢
[00:08:09.000 --> 00:08:11.000]  所以在那個過程當中
[00:08:11.000 --> 00:08:13.000]  我有一天見到崇拜之後
[00:08:13.000 --> 00:08:15.000]  有兩個suspect就跟我聊天
[00:08:15.000 --> 00:08:17.000]  牧師
[00:08:17.000 --> 00:08:19.000]  會不會請你
[00:08:19.000 --> 00:08:21.000]  聊聊天,我說什麼事
[00:08:21.000 --> 00:08:23.000]  他拉了一些
[00:08:23.000 --> 00:08:25.000]  弟兄姊妹一邊,即是自己和團契那班
[00:08:25.000 --> 00:08:27.000]  就跟他們說
[00:08:27.000 --> 00:08:29.000]  可不可以很守緊,借住三千
[00:08:29.000 --> 00:08:31.000]  這個借五千,那個借八千
[00:08:31.000 --> 00:08:33.000]  有人給他
[00:08:33.000 --> 00:08:35.000]  但問題是很多人不知道
[00:08:35.000 --> 00:08:37.000]  他原來向很多人借
[00:08:37.000 --> 00:08:39.000]  在那個過程當中
[00:08:39.000 --> 00:08:41.000]  我就論盡
[00:08:41.000 --> 00:08:43.000]  教會不是不給借錢的
[00:08:43.000 --> 00:08:45.000]  不過
[00:08:45.000 --> 00:08:47.000]  大家都要有一個
[00:08:47.000 --> 00:08:49.000]  愛心的原則,不要這樣
[00:08:49.000 --> 00:08:51.000]  喂,這麼好弟兄,有沒有搞錯
[00:08:51.000 --> 00:08:53.000]  我現在守緊你
[00:08:53.000 --> 00:08:55.000]  我幫你什麼弟兄
[00:08:55.000 --> 00:08:57.000]  如果用了這一招
[00:08:57.000 --> 00:08:59.000]  叫做愛心的攻勢
[00:08:59.000 --> 00:09:01.000]  就成為一個
[00:09:01.000 --> 00:09:03.000]  即是
[00:09:03.000 --> 00:09:05.000]  幫自己一個原因
[00:09:05.000 --> 00:09:07.000]  就是因為大家要講愛心
[00:09:07.000 --> 00:09:09.000]  就什麼都要幫
[00:09:09.000 --> 00:09:11.000]  我後來就和他在房間
[00:09:11.000 --> 00:09:13.000]  交流,交涉
[00:09:13.000 --> 00:09:15.000]  最後我達成一個默契
[00:09:15.000 --> 00:09:17.000]  我說阿騰,可不可以你答應牧者
[00:09:17.000 --> 00:09:19.000]  由現在開始
[00:09:19.000 --> 00:09:21.000]  走出這個門口,不要再借錢
[00:09:21.000 --> 00:09:23.000]  他說行,盡量吧
[00:09:23.000 --> 00:09:25.000]  最後那句字
[00:09:25.000 --> 00:09:27.000]  令我有點擔心
[00:09:27.000 --> 00:09:29.000]  行,盡量吧
[00:09:29.000 --> 00:09:31.000]  不夠一個禮拜
[00:09:31.000 --> 00:09:33.000]  傳出,他真的又再借錢
[00:09:33.000 --> 00:09:35.000]  而且是一些
[00:09:35.000 --> 00:09:37.000]  新的教會的團友
[00:09:37.000 --> 00:09:39.000]  這次就嚴重很多了
[00:09:39.000 --> 00:09:41.000]  所以我也沒辦法
[00:09:41.000 --> 00:09:43.000]  勾著頭
[00:09:43.000 --> 00:09:45.000]  要和他聊天的時候
[00:09:45.000 --> 00:09:47.000]  就告訴他,其實你知不知道
[00:09:47.000 --> 00:09:49.000]  你作為一個基督徒
[00:09:49.000 --> 00:09:51.000]  是有欺騙的成份
[00:09:51.000 --> 00:09:53.000]  沒有,我沒說不還
[00:09:53.000 --> 00:09:55.000]  不過我沒說什麼時候還
[00:09:55.000 --> 00:09:57.000]  不過我一定會還
[00:09:57.000 --> 00:09:59.000]  我說十年也可以還
[00:09:59.000 --> 00:10:01.000]  是啊,我打算十年後還
[00:10:01.000 --> 00:10:03.000]  嘩,你這麼無賴
[00:10:03.000 --> 00:10:05.000]  不要這樣說我,牧師
[00:10:05.000 --> 00:10:07.000]  你這樣很侮辱我
[00:10:07.000 --> 00:10:09.000]  嘩,我都
[00:10:09.000 --> 00:10:11.000]  我怕我的火就來了
[00:10:11.000 --> 00:10:13.000]  所以我就覺得
[00:10:13.000 --> 00:10:15.000]  現在借錢會很難出口
[00:10:15.000 --> 00:10:17.000]  但你可不可以告訴我
[00:10:17.000 --> 00:10:19.000]  你應該怎樣和什麼時候還
[00:10:19.000 --> 00:10:21.000]  我只是覺得這個很合情合理
[00:10:21.000 --> 00:10:23.000]  何來你會覺得
[00:10:23.000 --> 00:10:25.000]  我很侮辱你呢
[00:10:25.000 --> 00:10:27.000]  所以我就覺得
[00:10:27.000 --> 00:10:29.000]  嘩,原來信了耶穌受了浸
[00:10:29.000 --> 00:10:33.000]  哎呀
[00:10:33.000 --> 00:10:35.000]  我想我不是想得罪大家
[00:10:35.000 --> 00:10:37.000]  那我還沒受浸就可以亂來
[00:10:37.000 --> 00:10:39.000]  我相信不是
[00:10:39.000 --> 00:10:43.000]  有人告訴我
[00:10:43.000 --> 00:10:45.000]  這些所謂基督徒
[00:10:45.000 --> 00:10:47.000]  所謂的基督徒
[00:10:47.000 --> 00:10:49.000]  是很容易
[00:10:49.000 --> 00:10:51.000]  令到身邊那些真正的基督徒
[00:10:51.000 --> 00:10:53.000]  雞飛狗走
[00:10:53.000 --> 00:10:57.000]  我兒子有一個經歷
[00:10:57.000 --> 00:10:59.000]  是不愉快的
[00:10:59.000 --> 00:11:01.000]  他現在轉去另一間教會
[00:11:01.000 --> 00:11:03.000]  當他去到一間教會的時候
[00:11:03.000 --> 00:11:05.000]  發覺那班人
[00:11:05.000 --> 00:11:07.000]  在同派的裏面
[00:11:07.000 --> 00:11:09.000]  在團契的裏面
[00:11:09.000 --> 00:11:11.000]  毫無認真
[00:11:11.000 --> 00:11:13.000]  但我就說你兒子很認真
[00:11:13.000 --> 00:11:15.000]  我都不算
[00:11:15.000 --> 00:11:17.000]  玩著玩著
[00:11:17.000 --> 00:11:19.000]  他最流行的那種
[00:11:19.000 --> 00:11:21.000]  就是大家坐在那裏
[00:11:21.000 --> 00:11:23.000]  聽著聽著這個牧師說得很悶
[00:11:23.000 --> 00:11:25.000]  就找些東西來做
[00:11:25.000 --> 00:11:27.000]  那隻腳不單止抖
[00:11:27.000 --> 00:11:29.000]  抖著抖著就踢
[00:11:29.000 --> 00:11:31.000]  踢前面那張椅子
[00:11:31.000 --> 00:11:33.000]  後面那個就勾他的腳
[00:11:33.000 --> 00:11:35.000]  你踢我,我踢你
[00:11:35.000 --> 00:11:37.000]  真是挺精彩的
[00:11:37.000 --> 00:11:39.000]  後面一直很氣控
[00:11:39.000 --> 00:11:41.000]  我兒子都做這些事
[00:11:41.000 --> 00:11:43.000]  你都不專心
[00:11:43.000 --> 00:11:45.000]  你做什麼要求別人認真
[00:11:45.000 --> 00:11:47.000]  所以我兒子
[00:11:47.000 --> 00:11:49.000]  自從我形容他開竅之後
[00:11:49.000 --> 00:11:51.000]  他開始說
[00:11:51.000 --> 00:11:53.000]  即使在崇拜裏面
[00:11:53.000 --> 00:11:55.000]  其他人怎樣做都好
[00:11:55.000 --> 00:11:57.000]  我想學一件事
[00:11:57.000 --> 00:11:59.000]  就是專心去完這個崇拜
[00:11:59.000 --> 00:12:01.000]  我說行,你行
[00:12:01.000 --> 00:12:03.000]  你開始你的信心
[00:12:03.000 --> 00:12:05.000]  和你對耶穌認真
[00:12:05.000 --> 00:12:07.000]  是行的
[00:12:07.000 --> 00:12:09.000]  不知為什麼我兒子開始越來越不滿意那個團體
[00:12:09.000 --> 00:12:11.000]  最後我兒子
[00:12:11.000 --> 00:12:13.000]  他不對
[00:12:13.000 --> 00:12:15.000]  說別人令他難堪
[00:12:15.000 --> 00:12:17.000]  他最後就起刑
[00:12:17.000 --> 00:12:19.000]  離開
[00:12:19.000 --> 00:12:21.000]  他現在找了另一個教會
[00:12:21.000 --> 00:12:23.000]  不過他又告訴我最近
[00:12:23.000 --> 00:12:25.000]  爸爸這個教會都差不多
[00:12:25.000 --> 00:12:27.000]  我說
[00:12:27.000 --> 00:12:29.000]  其實每個教會都差不多
[00:12:29.000 --> 00:12:31.000]  我的教會
[00:12:31.000 --> 00:12:33.000]  都是這樣
[00:12:33.000 --> 00:12:35.000]  不過問題是你自己怎樣看
[00:12:35.000 --> 00:12:37.000]  所以我兒子
[00:12:37.000 --> 00:12:39.000]  我覺得他正在學一課就是成長成熟
[00:12:39.000 --> 00:12:41.000]  不會沒有這些東西
[00:12:41.000 --> 00:12:43.000]  問題就是你問一下自己
[00:12:43.000 --> 00:12:45.000]  你行不行
[00:12:45.000 --> 00:12:47.000]  你行不行
[00:12:47.000 --> 00:12:49.000]  保羅當他寫二不所書的時候
[00:12:49.000 --> 00:12:51.000]  其實他就對教會
[00:12:51.000 --> 00:12:53.000]  有一個很崇高的禮讚
[00:12:53.000 --> 00:12:55.000]  在第一章的書裏面
[00:12:55.000 --> 00:12:57.000]  如果大家聽過
[00:12:57.000 --> 00:12:59.000]  過去有些我們的傳道同工
[00:12:59.000 --> 00:13:01.000]  一起帶領我們讀的時候
[00:13:01.000 --> 00:13:03.000]  他就說重讚
[00:13:03.000 --> 00:13:05.000]  重讚神揀選我們
[00:13:05.000 --> 00:13:07.000]  以致在基督裏面
[00:13:07.000 --> 00:13:09.000]  救贖我們
[00:13:09.000 --> 00:13:11.000]  甚至用聖靈
[00:13:11.000 --> 00:13:13.000]  打印一個印
[00:13:13.000 --> 00:13:15.000]  讓我們知道我們是百分百
[00:13:15.000 --> 00:13:17.000]  屬耶穌基督徒
[00:13:17.000 --> 00:13:19.000]  他還禱告
[00:13:19.000 --> 00:13:21.000]  真是好想每一個信耶穌的人
[00:13:21.000 --> 00:13:23.000]  都是真真實實
[00:13:23.000 --> 00:13:25.000]  實牙實齒
[00:13:25.000 --> 00:13:27.000]  對耶穌那種認知不是表面功夫
[00:13:27.000 --> 00:13:29.000]  很簡單
[00:13:29.000 --> 00:13:31.000]  你今天說得出
[00:13:31.000 --> 00:13:33.000]  這個好像是馮牧師
[00:13:33.000 --> 00:13:35.000]  很能夠和他認識
[00:13:35.000 --> 00:13:37.000]  當你能夠認識
[00:13:37.000 --> 00:13:39.000]  耶穌的時候保羅說
[00:13:39.000 --> 00:13:41.000]  你就知道神對你
[00:13:41.000 --> 00:13:43.000]  這個青年人有沒有一點期望
[00:13:43.000 --> 00:13:45.000]  人是最慘的
[00:13:45.000 --> 00:13:47.000]  如果你自己對自己都沒有盼望
[00:13:47.000 --> 00:13:49.000]  那就一件大事
[00:13:49.000 --> 00:13:51.000]  但是最糟糕的是旁邊的人
[00:13:51.000 --> 00:13:53.000]  對你沒有希望
[00:13:53.000 --> 00:13:55.000]  沒有盼望
[00:13:55.000 --> 00:13:57.000]  看都不看的時候你更慘
[00:13:57.000 --> 00:13:59.000]  神對我們每一個人
[00:13:59.000 --> 00:14:01.000]  都有一個照明
[00:14:01.000 --> 00:14:03.000]  他盼望我們能夠
[00:14:03.000 --> 00:14:05.000]  信主之前和信主之後
[00:14:05.000 --> 00:14:07.000]  一定有不同
[00:14:07.000 --> 00:14:09.000]  因為在第二章裏面保羅說
[00:14:09.000 --> 00:14:11.000]  耶穌基督已經來到這個世界
[00:14:11.000 --> 00:14:13.000]  將人與人之間的
[00:14:13.000 --> 00:14:15.000]  泛利甚至乎枷鎖更脫
[00:14:15.000 --> 00:14:17.000]  以致人可以脫離罪惡
[00:14:17.000 --> 00:14:19.000]  不止
[00:14:19.000 --> 00:14:21.000]  還能夠實價用這個字
[00:14:21.000 --> 00:14:23.000]  泯滅了冤仇
[00:14:23.000 --> 00:14:25.000]  你明白什麼意思嗎
[00:14:25.000 --> 00:14:27.000]  我對那個男孩
[00:14:27.000 --> 00:14:29.000]  當我哭的那個
[00:14:29.000 --> 00:14:31.000]  當年我為什麼會
[00:14:31.000 --> 00:14:33.000]  變成這麼困難的人
[00:14:33.000 --> 00:14:35.000]  是因為
[00:14:35.000 --> 00:14:37.000]  我有一種抗議
[00:14:37.000 --> 00:14:39.000]  我父母根本不疼我
[00:14:39.000 --> 00:14:41.000]  我為什麼要疼自己
[00:14:41.000 --> 00:14:43.000]  我要做壞給他看
[00:14:43.000 --> 00:14:45.000]  他生我但是他不關心我
[00:14:45.000 --> 00:14:47.000]  所以我就毀
[00:14:47.000 --> 00:14:49.000]  自毀來告訴他
[00:14:49.000 --> 00:14:51.000]  讓他痛苦
[00:14:51.000 --> 00:14:53.000]  這個邏輯很厲害
[00:14:53.000 --> 00:14:55.000]  所以我見到他的時候
[00:14:55.000 --> 00:14:57.000]  如果不是耶穌改變你
[00:14:57.000 --> 00:14:59.000]  都沒有什麼人幫到你
[00:14:59.000 --> 00:15:01.000]  他說是啊
[00:15:01.000 --> 00:15:03.000]  我那時有人哄我去賣白粉
[00:15:03.000 --> 00:15:05.000]  所以在
[00:15:05.000 --> 00:15:07.000]  那個日子裏面我覺得
[00:15:07.000 --> 00:15:09.000]  耶穌基督的十字架似乎幫他
[00:15:09.000 --> 00:15:11.000]  解了一些毒咒
[00:15:11.000 --> 00:15:13.000]  就是將他和父母親那種
[00:15:13.000 --> 00:15:15.000]  的仇怨
[00:15:15.000 --> 00:15:17.000]  解開
[00:15:17.000 --> 00:15:19.000]  他後來
[00:15:19.000 --> 00:15:21.000]  接納他爸爸媽媽
[00:15:21.000 --> 00:15:23.000]  雖然還是分開
[00:15:23.000 --> 00:15:25.000]  但他兩個都這麼愛他
[00:15:25.000 --> 00:15:27.000]  時時都是帶著兩個子女
[00:15:27.000 --> 00:15:29.000]  去看爸爸
[00:15:29.000 --> 00:15:31.000]  看完爸爸看媽媽
[00:15:31.000 --> 00:15:33.000]  特別過節
[00:15:33.000 --> 00:15:35.000]  所以你發覺
[00:15:35.000 --> 00:15:37.000]  這個就是十字架的功能
[00:15:37.000 --> 00:15:39.000]  然後他就說到保羅說
[00:15:39.000 --> 00:15:41.000]  神有一個託付
[00:15:41.000 --> 00:15:43.000]  就是將一些東西交給你
[00:15:43.000 --> 00:15:45.000]  如果人家交一些東西給你
[00:15:45.000 --> 00:15:47.000]  請你帶回去給你爸爸媽媽
