
[00:00:00.000 --> 00:00:03.340]  今晚和大家看《事實記》第十講
[00:02:53.900 --> 00:02:57.300]  以法戀就是其中一個支派
[00:02:57.300 --> 00:03:01.260]  當以法戀追殺了那些敵軍之後
[00:03:01.260 --> 00:03:05.500]  他就向機電提出質問
[00:03:05.500 --> 00:03:07.980]  《普氏詩記》第八章第一節
[00:03:07.980 --> 00:03:10.180]  以法戀人對機電說
[00:03:10.180 --> 00:03:12.340]  你去與米電人爭戰
[00:03:12.340 --> 00:03:13.940]  沒有招我們同去
[00:03:13.940 --> 00:03:15.940]  為什麼這樣待我們呢?
[00:03:15.940 --> 00:03:19.080]  他們就與機電大大地爭吵
[00:03:19.080 --> 00:03:22.720]  米電人他們來去打敗
[00:03:22.720 --> 00:03:26.560]  機電就要叫那些人來幫忙抓人
[00:03:26.560 --> 00:03:27.920]  但以法戀後來就跟他告
[00:03:27.920 --> 00:03:28.720]  為什麼你沒有叫我呢?
[00:03:28.720 --> 00:03:30.080]  一開始的時候
[00:03:30.080 --> 00:03:32.340]  還跟他大大爭吵
[00:03:32.340 --> 00:03:35.200]  我們先了解一下那個地勢
[00:03:35.200 --> 00:03:38.680]  以法戀山地是最早期以色列歷史裡面
[00:03:38.680 --> 00:03:41.920]  很少有外族入侵的地方
[00:03:41.920 --> 00:03:44.520]  所以他們得天獨厚
[00:03:44.520 --> 00:03:48.720]  他們有充分的時間去鞏固自己的地位
[00:03:48.720 --> 00:03:53.320]  時期的以法戀人最重要就是成為宗教的中心
[00:03:53.320 --> 00:03:55.920]  因為士羅和伯特利
[00:03:55.920 --> 00:03:57.160]  為什麼是伯特利呢?
[00:03:57.160 --> 00:04:00.880]  就是雅各與神相遇的地方
[00:04:00.880 --> 00:04:04.800]  就是他們宗教的重要地方
[00:04:04.800 --> 00:04:08.160]  所以我們覺得自己很好
[00:04:08.160 --> 00:04:12.000]  他們的爭吵都是有利益關係的
[00:04:12.000 --> 00:04:15.520]  因為他們大敗米電人之後
[00:04:15.520 --> 00:04:18.280]  一定有很多的老物
[00:04:18.280 --> 00:04:20.160]  掠奪了不少的財物
[00:04:20.160 --> 00:04:24.000]  一會兒我們會看到機電也要擁有這些財物
[00:04:24.000 --> 00:04:26.160]  我們很想分一杯羹
[00:04:26.160 --> 00:04:29.680]  以法戀某個程度其實是什麼呢?
[00:04:29.680 --> 00:04:32.160]  就是無理取鬧
[00:04:32.160 --> 00:04:33.560]  我們可以估計
[00:04:33.560 --> 00:04:36.360]  如果機電當時只有300人
[00:04:36.360 --> 00:04:39.320]  接著要對十幾萬的米電人
[00:04:39.320 --> 00:04:42.680]  就算當時他呼召以法戀人
[00:04:42.680 --> 00:04:44.280]  「你來幫忙」
[00:04:44.280 --> 00:04:48.920]  你估計以法戀人會不會幫忙呢?
[00:04:48.920 --> 00:04:50.080]  「你不要搞我」
[00:04:50.080 --> 00:04:52.320]  「我哪有膽量」
[00:04:52.320 --> 00:04:54.920]  你也要留意一件事
[00:04:54.920 --> 00:04:58.480]  做領袖你經常都會被人批評的
[00:04:58.480 --> 00:05:01.000]  叫他他不理你
[00:05:01.000 --> 00:05:03.880]  你不叫他他會說「為什麼你不叫我呢?」
[00:05:03.880 --> 00:05:05.320]  還有就是以法戀人
[00:05:05.320 --> 00:05:07.640]  如果你留意到他一直都覺得自己
[00:05:07.640 --> 00:05:11.360]  是比其他支派優勝很多的
[00:05:11.360 --> 00:05:13.040]  因為十二支派之中
[00:05:13.040 --> 00:05:15.520]  他覺得自己是最尊貴的
[00:05:15.520 --> 00:05:17.040]  以法戀人是誰呢?
[00:05:17.040 --> 00:05:18.000]  十二支派
[00:05:18.000 --> 00:05:20.000]  如果你留意到有十個支派
[00:05:20.000 --> 00:05:23.440]  是雅各的兒子
[00:05:23.440 --> 00:05:25.720]  但是以法戀馬拿西
[00:05:25.720 --> 00:05:27.200]  不是雅各的兒子
[00:05:27.200 --> 00:05:28.920]  是雅各的孫子
[00:05:28.920 --> 00:05:31.640]  他是約瑟的兩個兒子
[00:05:31.640 --> 00:05:35.440]  而以法戀就是次子
[00:05:35.440 --> 00:05:37.000]  是第二個兒子
[00:05:37.000 --> 00:05:39.920]  但是雅各本身是第二個兒子
[00:05:39.920 --> 00:05:41.400]  所以他是很特別的
[00:05:41.400 --> 00:05:44.160]  他要將特別的祝福給次子
[00:05:44.160 --> 00:05:45.680]  即是以法戀
[00:05:45.680 --> 00:05:51.320]  結果以法戀他就能夠與白富平起平坐
[00:05:51.320 --> 00:05:53.840]  及後北角以色列
[00:05:53.840 --> 00:05:56.520]  都用以法戀作為一個代表
[00:05:56.520 --> 00:05:58.960]  所以你就可以想像到以法戀
[00:05:58.960 --> 00:06:00.400]  自以為是
[00:06:00.400 --> 00:06:02.400]  他自己是很厲害的
[00:06:02.400 --> 00:06:05.280]  所以他就要向諸多不滿
[00:06:05.280 --> 00:06:07.080]  向機電來挑戰
[00:06:07.080 --> 00:06:09.000]  稍後我們會看
[00:06:09.000 --> 00:06:11.480]  應該是第三次
[00:06:11.480 --> 00:06:16.520]  我們會看到耶佛他打贏了阿們人之後
[00:06:16.520 --> 00:06:19.280]  以法戀又照樣主管
[00:06:19.280 --> 00:06:20.720]  向耶佛他挑戰
[00:06:20.720 --> 00:06:22.840]  為什麼你們不叫我呢?
[00:06:22.840 --> 00:06:25.040]  但是結果是截然不同的
[00:06:25.040 --> 00:06:27.040]  這些我們稍後會講
[00:06:27.040 --> 00:06:29.480]  為什麼他們會這樣呢?
[00:06:29.480 --> 00:06:30.720]  我經常都這樣講
[00:06:30.720 --> 00:06:32.280]  一個清潔工人
[00:06:32.280 --> 00:06:34.000]  可能經常被人罵的
[00:06:34.000 --> 00:06:35.480]  普通的民賢就罵他
[00:06:35.480 --> 00:06:38.000]  可能洗東西洗得不乾淨
[00:06:38.000 --> 00:06:39.360]  廁所那麼髒
[00:06:39.360 --> 00:06:40.680]  老闆就罵他
[00:06:40.680 --> 00:06:42.760]  他不敢駁嘴的
[00:06:42.760 --> 00:06:46.320]  但是如果一個掌權者
[00:06:46.320 --> 00:06:47.320]  一個老闆
[00:06:47.320 --> 00:06:49.320]  如果被下屬罵了一兩句
[00:06:49.320 --> 00:06:50.320]  死定了
[00:06:50.320 --> 00:06:51.680]  就馬上解僱
[00:06:51.680 --> 00:06:53.120]  所以你就留意到
[00:06:53.120 --> 00:06:55.120]  一些人在高位的時候
[00:06:55.120 --> 00:06:58.160]  報案是不能夠被人指出他的錯
[00:06:58.160 --> 00:06:59.600]  在這裡我們看到
[00:06:59.600 --> 00:07:02.880]  機電就用一個很溫柔的語氣
[00:07:02.880 --> 00:07:05.240]  很圓滑的答案
[00:07:05.240 --> 00:07:08.000]  來跟米電人聊天
[00:07:08.000 --> 00:07:10.360]  然後平息他們的怒氣
[00:07:10.360 --> 00:07:14.400]  我們看看《史詩紀》第八章第二到第三節
[00:07:14.400 --> 00:07:16.320]  「機電對他們說
[00:07:16.320 --> 00:07:19.280]  『我所行的豈能比你們所行的呢?』
[00:07:19.280 --> 00:07:21.720]  以法戀拾取剩下的葡萄
[00:07:21.720 --> 00:07:24.720]  不強過阿彼爾謝所摘的葡萄嗎?
[00:07:24.720 --> 00:07:27.240]  朕已將米電人的兩個首領
[00:07:27.240 --> 00:07:31.840]  俄勒和西伊伯交在你們手中
[00:07:31.840 --> 00:07:34.760]  『我所行的豈能比你們所行的呢?』
[00:07:34.760 --> 00:07:36.280]  機電說了者說
[00:07:36.280 --> 00:07:38.680]  『以法戀人的怒氣就消了』」
[00:07:38.680 --> 00:07:41.960]  你看看機電其實剛剛打贏仗
[00:07:41.960 --> 00:07:44.560]  但是他是很忍氣吞聲
[00:07:44.560 --> 00:07:46.360]  很謙卑、很謙讓的
[00:07:46.360 --> 00:07:48.480]  我做了些甚麼給你呢?
[00:07:48.480 --> 00:07:52.080]  以法戀摘剩下的葡萄
[00:07:52.080 --> 00:07:53.840]  即不是最好的那些
[00:07:53.840 --> 00:07:58.920]  都比我阿彼爾謝家族裏面所摘的葡萄好
[00:07:58.920 --> 00:08:03.120]  即是你最摘的葡萄比我最好的葡萄好
[00:08:03.120 --> 00:08:07.200]  而且兩個米電人的首領都已經在你手裏面
[00:08:07.200 --> 00:08:10.000]  那我何必及你呢?
[00:08:10.000 --> 00:08:13.280]  結果這個這麼溫柔的回答
[00:08:13.280 --> 00:08:16.400]  又使他們的怒氣消退了
[00:08:16.400 --> 00:08:19.440]  這就是正正《針研》裏所說的
[00:08:19.440 --> 00:08:22.600]  我們一起來看看《針研》第十五章的第一節
[00:08:22.600 --> 00:08:27.840]  「回答又和,使怒消退,言語暴戾,觸動怒氣」
[00:08:27.840 --> 00:08:30.440]  現在大家在很熱的天氣裏面
[00:08:30.440 --> 00:08:31.760]  有時會心火燥的
[00:08:31.760 --> 00:08:35.040]  特別都要很小心我們的言語
[00:08:35.040 --> 00:08:39.560]  特別可能太太在這個時候很寶貴
[00:08:39.560 --> 00:08:41.600]  很熱的時候都要煮飯
[00:08:41.600 --> 00:08:43.600]  可能心火燥罵你兩句
[00:08:43.600 --> 00:08:46.040]  特別丈夫都鼓勵你
[00:08:46.040 --> 00:08:48.080]  突然吹一聲「忍氣吞聲」
[00:08:48.080 --> 00:08:49.120]  先忍了它
[00:08:49.120 --> 00:08:51.000]  千萬不要勞言相對
[00:08:51.000 --> 00:08:52.320]  否則就糟糕了
[00:08:52.320 --> 00:08:53.960]  但不要忘記
[00:08:53.960 --> 00:08:56.240]  忍讓都要有底線的
[00:08:56.240 --> 00:08:58.800]  如果不理會對或錯
[00:08:58.800 --> 00:09:00.440]  甚麼都說忍讓
[00:09:00.440 --> 00:09:03.640]  甚至對方是無理要求、指責
[00:09:03.640 --> 00:09:04.920]  我們都忍讓的時候
[00:09:04.920 --> 00:09:08.160]  只會越縱容對方
[00:09:08.160 --> 00:09:10.240]  令到他越來越放肆
[00:09:10.240 --> 00:09:13.800]  最終其實會令到對方失敗和吃虧
[00:09:13.800 --> 00:09:15.800]  及後耶佛他
[00:09:15.800 --> 00:09:17.240]  剛才我已經說過了
[00:09:17.240 --> 00:09:22.240]  面對以法連同樣地挑戰他的時候
[00:09:22.240 --> 00:09:24.680]  但耶佛他就完全不是這樣
[00:09:24.680 --> 00:09:26.960]  但是可以對以法連之派的人
[00:09:26.960 --> 00:09:29.560]  結果以法連之派很慘
[00:09:29.560 --> 00:09:31.760]  差點被耶佛他剿滅了
[00:09:31.760 --> 00:09:33.160]  我們遲些會看
[00:09:33.160 --> 00:09:34.760]  所以容忍的態度
[00:09:34.760 --> 00:09:37.600]  是面對挑戰這個原則是不變的
[00:09:37.600 --> 00:09:41.000]  但是這次是否用在基殿身上呢?
[00:09:41.000 --> 00:09:43.240]  未必一定是很正確
[00:09:43.240 --> 00:09:45.880]  因為神曾經說過
[00:09:45.880 --> 00:09:47.760]  你的人數太多
[00:09:47.760 --> 00:09:50.840]  所以就一直削減到三百人
[00:09:50.840 --> 00:09:53.200]  但基殿因為要乘勝追擊
[00:09:53.200 --> 00:09:56.000]  於是就召喚了不同的支派
[00:09:56.000 --> 00:09:57.000]  來帶入去
[00:09:57.000 --> 00:09:58.440]  叫他們來參與
[00:09:58.440 --> 00:10:01.680]  這究竟是否合乎神的心意呢?
[00:10:01.680 --> 00:10:04.320]  教會有時候有些事工
[00:10:04.320 --> 00:10:06.440]  是覺得力量不夠
[00:10:06.440 --> 00:10:09.320]  要找些人來幫忙也是對的
[00:10:09.320 --> 00:10:12.400]  但是會不會找一些未信的人來幫忙呢?
[00:10:12.400 --> 00:10:14.080]  我見過有些人真的是這樣的
[00:10:14.080 --> 00:10:15.800]  這是否合乎神的心意呢?
[00:10:15.800 --> 00:10:16.800]  絕對不是
[00:10:16.800 --> 00:10:21.040]  基殿甚至將兩個米殿的首領
[00:10:21.040 --> 00:10:23.080]  交在以法連的手上
[00:10:23.080 --> 00:10:24.320]  讓祂發落
[00:10:24.320 --> 00:10:26.040]  讓祂們得到榮耀
[00:10:26.040 --> 00:10:28.920]  是否合乎神的心意呢?
[00:10:28.920 --> 00:10:31.160]  祂似乎重視人
[00:10:31.160 --> 00:10:33.080]  多於重視神
[00:10:33.080 --> 00:10:34.960]  因為神很清楚說
[00:10:34.960 --> 00:10:38.520]  要將米殿人交在基殿的手中
[00:10:38.520 --> 00:10:42.280]  神沒有說要將米殿人交在以法連的手中
[00:10:42.280 --> 00:10:45.200]  我們看看《事實紀第七章》第七節
[00:10:45.200 --> 00:10:46.680]  特別紅色的字
[00:10:46.680 --> 00:10:50.400]  我已經將米殿人交在你手中
[00:10:50.400 --> 00:10:52.400]  所以要很小心
[00:10:52.400 --> 00:10:54.520]  原來祂取悅人
[00:10:54.520 --> 00:10:57.040]  是多於取悅神
[00:10:57.040 --> 00:10:59.160]  祂用祂的智慧考量
[00:10:59.160 --> 00:11:01.520]  去討好以法連人
[00:11:01.520 --> 00:11:03.800]  多於去討好神
[00:11:03.800 --> 00:11:06.760]  祂絕對不想得罪這個支派
[00:11:06.760 --> 00:11:11.000]  免得祂成為領袖的攔阻
[00:11:11.000 --> 00:11:13.400]  因為也要買祂的派
[00:11:13.400 --> 00:11:15.960]  正如香港如果你選特首
[00:11:15.960 --> 00:11:18.560]  現在有幾百人要提名
[00:11:18.560 --> 00:11:22.080]  如果那個要選特首的人敢不敢得罪那些
[00:11:22.080 --> 00:11:23.600]  有份提名祂的人
[00:11:23.600 --> 00:11:25.040]  有能力提名祂的人
[00:11:25.040 --> 00:11:26.160]  當然不敢
[00:11:26.160 --> 00:11:27.880]  當然要討祂歡心
[00:11:27.880 --> 00:11:30.160]  怎麼可以得罪祂呢?
[00:11:30.160 --> 00:11:31.600]  所以我們看到
[00:11:31.600 --> 00:11:36.360]  基殿及後對另外兩個支派
[00:11:36.360 --> 00:11:37.880]  都是自己人
[00:11:37.880 --> 00:11:40.360]  反應是截然不同的
[00:11:40.360 --> 00:11:43.120]  這就是為了政治因素
[00:11:43.120 --> 00:11:45.640]  而捨棄了真理
[00:11:45.640 --> 00:11:50.360]  所以不少基督徒的政治人物都是這樣
[00:11:50.360 --> 00:11:52.840]  面對以法連人的質詢
[00:11:52.840 --> 00:11:56.280]  祂沒有將自己蒙召的過程
[00:11:56.280 --> 00:11:58.360]  神怎麼引領祂
[00:11:58.360 --> 00:12:00.040]  讓祂有人證
[00:12:00.040 --> 00:12:04.560]  祂怎麼用三百人來打贏這場仗跟我們分享
[00:12:04.560 --> 00:12:07.200]  如果祂將這些經歷跟我們分享的事實
[00:12:07.200 --> 00:12:08.520]  擺在眼前
[00:12:08.520 --> 00:12:10.840]  以法連人也無話可說
[00:12:10.840 --> 00:12:14.240]  所以這一場聖戰之後的基殿
[00:12:14.240 --> 00:12:19.760]  已經慢慢失去了祂的意象和使命
[00:12:19.760 --> 00:12:24.720]  祂體重人多於體重神
[00:12:24.720 --> 00:12:27.040]  正正是這種心態
[00:12:27.040 --> 00:12:30.120]  讓祂一步一步墮落下去
[00:12:30.120 --> 00:12:35.960]  接著面對另外有兩批人反對祂
[00:12:35.960 --> 00:12:40.440]  這兩個宗派的人怎麼來反對祂呢?
[00:12:40.440 --> 00:12:44.000]  我們看看第四節到第七節
[00:12:44.000 --> 00:12:51.120]  「也和跟隨他的三百人到約旦河過道,雖然疲乏,還是追廣。
[00:12:51.120 --> 00:12:56.760]  基殿對所覺人說,求你們拿餅來給跟隨我的人吃。
[00:12:56.760 --> 00:13:03.040]  因為他們疲乏了,我們追廣米堅人的兩個和西巴和撒姆拿。
[00:13:03.040 --> 00:13:08.720]  所覺人的首領回答說,西巴和撒姆拿已經在你手裡,
[00:13:08.720 --> 00:13:11.760]  你使我們將餅給你的軍兵嗎?
[00:13:11.760 --> 00:13:17.000]  基殿說:也和說將西巴和撒姆拿交在我手之後
[00:13:17.000 --> 00:13:24.980]  我就用野地的荊條和節稽打傷你們。」
[00:13:24.980 --> 00:13:27.360]  如果你留意到的時候
[00:13:27.360 --> 00:13:31.240]  所覺和彼羅伊勒這個地區
[00:13:31.240 --> 00:13:33.240]  其實是屬於哪個支派呢?
[00:13:33.240 --> 00:13:37.000]  是屬於迦德支派的分地
[00:13:37.000 --> 00:13:38.440]  迦德支派在哪裏呢?
[00:13:38.440 --> 00:13:41.840]  在約旦河分為河東和河西
[00:13:41.840 --> 00:13:45.440]  原來有兩個支派的人
[00:13:45.440 --> 00:13:47.920]  其中包括迦德支派的人
[00:13:47.920 --> 00:13:51.120]  因為當時他們的財產很多
[00:13:51.120 --> 00:13:53.200]  牛羊很多
[00:13:53.200 --> 00:13:57.640]  他跟摩西說我們不想去過河
[00:13:57.640 --> 00:14:01.400]  如果按照約書記十三章二十七節記載
[00:14:01.400 --> 00:14:07.040]  所覺在約旦河東屬於迦德支派
[00:14:07.040 --> 00:14:10.560]  而迦德支派因為非常富有
[00:14:10.560 --> 00:14:16.720]  所以他們就不和其他人去河西那邊
[00:14:16.720 --> 00:14:18.720]  所以其他人已經對他們不滿了
[00:14:18.720 --> 00:14:20.000]  我們看一看
[00:14:20.000 --> 00:14:22.880]  當時摩西說一樣很重要
[00:14:22.880 --> 00:14:24.600]  我都讓你留在河東
[00:14:24.600 --> 00:14:26.440]  但如果要打仗的時候
[00:14:26.440 --> 00:14:29.240]  你的兄弟有需要你就要過來幫忙了
[00:14:29.240 --> 00:14:31.000]  我們看回這段歷史
[00:14:31.000 --> 00:14:33.920]  文素記三十二章二十五到二十七節
[00:14:33.920 --> 00:14:37.280]  迦德子孫和劉弁子孫對摩西說
[00:14:37.280 --> 00:14:40.200]  僕人要照我主所吩咐的去行
[00:14:40.200 --> 00:14:43.760]  我們的妻子、孩子、羊群和所有的生畜
[00:14:43.760 --> 00:14:45.960]  都要留在激烈的國城
[00:14:45.960 --> 00:14:48.200]  但你的僕人凡拿兵器的
[00:14:48.200 --> 00:14:50.200]  都要照我主所示的話
[00:14:50.200 --> 00:14:52.840]  在日和華面前過去打仗
[00:14:52.840 --> 00:14:59.160]  你留意到當時劉弁和迦德就求摩西讓你留在河東
[00:14:59.160 --> 00:15:00.680]  摩西說沒問題
[00:15:00.680 --> 00:15:03.760]  但如果你的兄弟要打仗你就來幫忙了
[00:15:03.760 --> 00:15:06.720]  所以有某個責任
[00:15:06.720 --> 00:15:09.960]  他們是應該要給機電一些援助的
[00:15:09.960 --> 00:15:12.400]  機電不是要他們參戰
[00:15:12.400 --> 00:15:14.520]  只是要他們拿一些食物而已
[00:15:14.520 --> 00:15:18.080]  但這些領袖很可能他們都妒忌機電
[00:15:18.080 --> 00:15:20.880]  因為第六節回答的意思是甚麼呢?
[00:15:20.880 --> 00:15:22.880]  你們已經勝利在望了
[00:15:22.880 --> 00:15:25.960]  為甚麼還需要我來幫忙呢?
[00:15:25.960 --> 00:15:28.360]  但機電的憤怒回應
[00:15:28.360 --> 00:15:33.600]  沒有指出你當日曾經答應過摩西的
[00:15:33.600 --> 00:15:36.480]  你的誓言沒有來得及去承諾
[00:15:36.480 --> 00:15:42.080]  更加沒有引用約書亞當年發出的神聖召命
[00:15:42.080 --> 00:15:46.080]  當年約書亞要面對戰爭的時候
[00:15:46.080 --> 00:15:49.960]  都要求河東的劉弁和迦德之派
[00:15:49.960 --> 00:15:51.720]  要來打這場仗
[00:15:51.720 --> 00:15:56.160]  但他用神的召命叫他們來參戰
[00:15:56.160 --> 00:16:00.200]  我們看看約書亞第一章的十二到十四節
[00:16:00.200 --> 00:16:04.760]  約書亞對劉弁人、迦德人和馬來西本之派的人說
[00:16:04.760 --> 00:16:08.960]  你們要追獵耶護華的僕人摩西所吩咐你們的話
[00:16:08.960 --> 00:16:12.440]  說耶護華你們的臣使你們得享平安
[00:16:12.440 --> 00:16:14.440]  也必將這地賜給你們
[00:16:14.440 --> 00:16:17.000]  你們的妻子、太子和生畜
[00:16:17.000 --> 00:16:21.560]  都可以留在約旦河東摩西所給你們的地
[00:16:21.560 --> 00:16:24.360]  但你們中間一切大能的勇士
[00:16:24.360 --> 00:16:27.840]  都要帶著兵器在你們的弟兄面前過去
[00:16:27.840 --> 00:16:29.280]  幫助他們
[00:16:29.280 --> 00:16:30.400]  看見嗎?
[00:16:30.400 --> 00:16:34.880]  當日約書亞要求河東的人
[00:16:34.880 --> 00:16:37.720]  就是劉弁、迦德和馬來西本之派的人
[00:16:37.720 --> 00:16:38.880]  要過去幫忙
[00:16:38.880 --> 00:16:40.160]  他們有幫忙
[00:16:40.160 --> 00:16:41.920]  但這次機電沒有
[00:16:41.920 --> 00:16:45.480]  沒有引用神聖的召命
[00:16:45.480 --> 00:16:46.680]  他很生氣
[00:16:46.680 --> 00:16:51.120]  因為這群疏國人來拒絕他的要求
[00:16:51.120 --> 00:16:54.320]  說到「我會報復你」
[00:16:54.320 --> 00:16:58.560]  他的憤怒充滿了他的心
[00:16:58.560 --> 00:17:01.240]  他沒有引用神的說話
[00:17:01.240 --> 00:17:03.240]  他甚至要報復的時候
[00:17:03.240 --> 00:17:05.440]  這場仗已經不是聖戰
[00:17:05.440 --> 00:17:07.200]  即不是神聖的戰爭
[00:17:07.200 --> 00:17:09.200]  是私人的戰爭
[00:17:09.200 --> 00:17:11.160]  而最重要在這時候
[00:17:11.160 --> 00:17:15.320]  機電覺得自己是受到挑戰的
[00:17:15.320 --> 00:17:19.560]  而不是神的命要被告他
[00:17:19.560 --> 00:17:23.040]  他覺得自己的地位、名譽受到虧損
[00:17:23.040 --> 00:17:27.600]  於是他向疏國的首領要求糧食是合情合理
[00:17:27.600 --> 00:17:31.400]  但處理這些反對者的方法
[00:17:31.400 --> 00:17:32.640]  他是值得商榷
[00:17:32.640 --> 00:17:36.400]  待會我們會看他怎樣處理這些反對者
[00:17:36.400 --> 00:17:39.080]  第三批反對他的
[00:17:39.080 --> 00:17:40.920]  是比勞爾納的居民
[00:17:40.920 --> 00:17:44.640]  他們要求同樣的被拒絕
[00:17:44.640 --> 00:17:46.640]  機電更生氣
[00:17:46.640 --> 00:17:50.000]  你前一班人也是這樣對我
[00:17:50.000 --> 00:17:51.480]  現在也是這樣對我
[00:17:51.480 --> 00:17:53.720]  於是他要宣告做甚麼呢?
[00:17:53.720 --> 00:17:54.720]  更加嚴厲
[00:17:54.720 --> 00:17:56.720]  要拆毀他們的城池
[00:17:56.720 --> 00:17:58.720]  我們看第八、第九兩節
[00:17:58.720 --> 00:18:01.720]  機電從那裡上到比勞爾納
[00:18:01.720 --> 00:18:04.400]  對那裡的人也是這樣說
[00:18:04.400 --> 00:18:08.880]  比勞爾納也與疏國人回答科里伯一樣
[00:18:08.880 --> 00:18:10.880]  他向比勞爾納人說
[00:18:10.880 --> 00:18:12.880]  我平平安安回來的時候
[00:18:12.880 --> 00:18:14.880]  我必拆毀這樓
[00:18:14.880 --> 00:18:17.760]  他對迦德之派的報復
[00:18:17.760 --> 00:18:19.520]  就是要打傷他們
[00:18:19.520 --> 00:18:21.520]  但這次更加嚴厲
[00:18:21.520 --> 00:18:24.360]  去到比勞爾納的人就說我要拆你的城
[00:18:24.360 --> 00:18:26.760]  要將你們的人殺戮
[00:18:26.760 --> 00:18:28.760]  你不要忘記
[00:18:28.760 --> 00:18:30.760]  機電被興起
[00:18:30.760 --> 00:18:33.200]  就是要解救自己的子民
