
[00:00:00.000 --> 00:00:03.920]  上個月世界乒乓球錦標賽
[00:14:28.480 --> 00:14:33.480]  他的目光已經轉向其他人
[00:14:33.480 --> 00:14:38.480]  蘇羅說打仗最重要是人
[00:14:40.480 --> 00:14:43.480]  其實他忘記了做人最重要的是神
[00:14:43.480 --> 00:14:50.480]  並且其實蘇羅已經經歷過了
[00:14:50.480 --> 00:14:55.480]  我們上次看第九章,第十章
[00:14:55.480 --> 00:15:01.480]  神如何揀選,如何更新,改變,如何感動他
[00:15:05.480 --> 00:15:12.480]  神如何將蘇羅從一個默默無名的平民後輩提拔成為以色列的王
[00:15:12.480 --> 00:15:14.480]  他已經經歷過了
[00:15:14.480 --> 00:15:24.480]  又或者弟兄姊妹其實我們都經歷過了
[00:15:24.480 --> 00:15:31.480]  神將我們從罪裏面,從不配裏面拯救出來
[00:15:35.480 --> 00:15:39.480]  他用血洗淨我們,用性命贖回我們
[00:15:39.480 --> 00:15:46.480]  基督這個十字架是我們的救主
[00:15:46.480 --> 00:15:48.480]  我們今天的目光在哪裏呢
[00:15:48.480 --> 00:15:55.480]  在世界發生的天災
[00:15:55.480 --> 00:15:59.480]  在各個國家的領導人
[00:16:01.480 --> 00:16:05.480]  或者在工作裏面的艱難,或者家庭裏面的衝突
[00:16:05.480 --> 00:16:13.480]  讓我們都學習,更多去仰望那位舍身拯救我們的主
[00:16:13.480 --> 00:16:22.480]  而不是轉向重視其他次要的東西
[00:16:25.480 --> 00:16:31.480]  他使得蘇羅沒有遵守神命令的,除了是人的因素,還有另一個
[00:16:31.480 --> 00:16:45.480]  蘇羅說他勉強憲制的另一個原因是因為撒姆爾沒有照鎖定的日期來到吉格
[00:16:54.480 --> 00:16:58.480]  如果撒姆爾真的遲到,錯的那個是不是還是蘇羅呢
[00:16:58.480 --> 00:17:05.480]  我們仔細看一下經文的細節
[00:17:05.480 --> 00:17:10.480]  這裏要獻上的是什麼祭呢
[00:17:10.480 --> 00:17:17.480]  第九節說到蘇羅親自說有繁祭,有平安祭
[00:17:21.480 --> 00:17:25.480]  接下來描述蘇羅就先獻上繁祭
[00:17:25.480 --> 00:17:32.480]  當蘇羅剛剛獻出繁祭,撒姆爾就到了
[00:17:32.480 --> 00:17:41.480]  你看到有一個箭咀,因為這裏其實這兩句中間有一句暗示沒有翻譯出來
[00:17:46.480 --> 00:17:53.480]  就是當蘇羅剛剛獻完繁祭,加上還未獻上平安祭,撒姆爾就到了
[00:17:53.480 --> 00:18:04.480]  按照文字這樣的記載,撒姆爾是第幾天來到呢
[00:18:04.480 --> 00:18:09.480]  正正期待
[00:18:16.480 --> 00:18:18.480]  那麼撒姆爾到底有沒有遲到呢
[00:18:18.480 --> 00:18:21.480]  假如撒姆爾沒有遲到
[00:18:21.480 --> 00:18:28.480]  沒有遲到,為什麼撒姆爾還要提及時間
[00:18:28.480 --> 00:18:34.480]  蘇羅提及到時間,就是因為這是蘇羅在表達他等不到
[00:18:34.480 --> 00:18:38.480]  撒姆爾提及時間,意思就是他等不到了
[00:18:38.480 --> 00:18:41.480]  對蘇羅來說,這是行動的最後時機
[00:18:41.480 --> 00:18:45.480]  對撒姆爾來說,這是行動的最後時機
[00:18:46.480 --> 00:18:48.480]  等再遲一點就趕不及了
[00:18:48.480 --> 00:18:53.480]  不是因為撒姆爾遲到
[00:18:53.480 --> 00:18:59.480]  也不是因為菲律師人真的已經兵臨城下
[00:18:59.480 --> 00:19:06.480]  真正的原因是蘇羅等不及
[00:19:06.480 --> 00:19:13.480]  不知道大家會不會在網上購物
[00:19:16.480 --> 00:19:18.480]  有些網站,有些購物平台
[00:19:18.480 --> 00:19:21.480]  會用時間作為一個誘導
[00:19:21.480 --> 00:19:29.480]  誘導你多買點東西的手段
[00:19:29.480 --> 00:19:34.480]  現在我們的平台購物有六折
[00:19:34.480 --> 00:19:36.480]  不過只剩半個小時
[00:19:36.480 --> 00:19:42.480]  所以你要快點選擇,快點買
[00:19:44.480 --> 00:19:46.480]  最後為了所謂的六折
[00:19:46.480 --> 00:19:50.480]  我們買了很多根本不值錢的東西
[00:19:50.480 --> 00:19:57.480]  時間迫使我們捨棄理性地購物
[00:19:57.480 --> 00:20:03.480]  同樣都在時間的迫使之下
[00:20:03.480 --> 00:20:10.480]  昔日的蘇羅捨棄了他對神的信心和依靠
[00:20:15.480 --> 00:20:19.480]  時間將蘇羅的自我和慾望帶了出來
[00:20:19.480 --> 00:20:26.480]  記得我們提到這是蘇羅第二年作王的時候
[00:20:26.480 --> 00:20:35.480]  正正是蘇羅覺得事務開始熟習,開始上手
[00:20:35.480 --> 00:20:42.480]  蘇羅開始覺得自己有無有益
[00:20:43.480 --> 00:20:44.480]  可以作主話事了
[00:20:44.480 --> 00:20:51.480]  我們會不會有時候都好像蘇羅一樣
[00:20:51.480 --> 00:20:53.480]  覺得自己都可以
[00:20:53.480 --> 00:21:00.480]  我看了很多次聖經了
[00:21:00.480 --> 00:21:04.480]  我參與過很多教會聚會
[00:21:04.480 --> 00:21:09.480]  我聽過很多神學講師的講座
[00:21:12.480 --> 00:21:15.480]  我都知道神的心意是什麼
[00:21:15.480 --> 00:21:19.480]  我知道神想怎樣
[00:21:19.480 --> 00:21:24.480]  所以我自己都其實我懂得分辨
[00:21:24.480 --> 00:21:26.480]  究竟什麼是好什麼是壞
[00:21:26.480 --> 00:21:31.480]  就好像創世紀的亞當和夏娃
[00:21:31.480 --> 00:21:38.480]  我們不要神告訴我們什麼是善什麼是惡
[00:21:42.480 --> 00:21:44.480]  然後我服從神的吩咐和命令
[00:21:44.480 --> 00:21:50.480]  我要自己懂得分辨什麼是善什麼是惡
[00:21:50.480 --> 00:21:55.480]  但我覺得這樣好像比較好
[00:21:55.480 --> 00:21:58.480]  這個時間點好像比較好
[00:21:58.480 --> 00:22:01.480]  再遲一點就不好了
[00:22:01.480 --> 00:22:08.480]  誰知道就是蘇羅覺得自己可以的時間
[00:22:12.480 --> 00:22:14.480]  他就作了一個撥逆神的行動
[00:22:14.480 --> 00:22:21.480]  一個人最容易跌倒的時候
[00:22:21.480 --> 00:22:27.480]  就正正是當我們自己很有信心
[00:22:27.480 --> 00:22:30.480]  堅信我們自己不會跌倒的時候
[00:22:30.480 --> 00:22:37.480]  所以耶穌在登山寶訓開頭就說
[00:22:41.480 --> 00:22:45.480]  虛心的人或者心靈貧窮的人有福了
[00:22:45.480 --> 00:22:52.480]  一個虛心或者心靈貧窮的人
[00:22:52.480 --> 00:22:58.480]  就是知道我們是不足的
[00:22:58.480 --> 00:23:03.480]  是知道我們自己需要神的拯救
[00:23:03.480 --> 00:23:07.480]  就是知道自己不可靠
[00:23:07.480 --> 00:23:10.480]  我要唯有依靠的就是那個獨一的主
[00:23:11.480 --> 00:23:14.480]  知道自己不可靠卻懂得依靠獨一的主
[00:23:14.480 --> 00:23:18.480]  願我們時刻都懷著謙卑謹慎的態度
[00:23:18.480 --> 00:23:24.480]  竭力保守我們的心
[00:23:24.480 --> 00:23:30.480]  恩爵以為人是要重視過於神
[00:23:30.480 --> 00:23:38.480]  恩爵順從自己的心過於降服神的時機
[00:23:42.480 --> 00:23:45.480]  撒姆爾就說 蘇羅你做了糊塗事了
[00:23:45.480 --> 00:23:51.480]  你沒有遵守耶和華神
[00:23:51.480 --> 00:23:53.480]  你神所吩咐你的命令
[00:23:53.480 --> 00:24:00.480]  這個蘇羅對神的撥逆其實非常諷刺
[00:24:00.480 --> 00:24:08.480]  憲制本身是人向神求問心意的表達
[00:24:12.480 --> 00:24:15.480]  是人表達願意降服願意信靠神
[00:24:15.480 --> 00:24:23.480]  是人和神表達 你是最重要
[00:24:23.480 --> 00:24:30.480]  但是憲制在蘇羅的手裏卻成為了撥逆神的工具
[00:24:30.480 --> 00:24:37.480]  而創書六十六章說
[00:24:38.480 --> 00:24:41.480]  「假冒為善,假裝尋求神心意,卻是簡選自己道路的獻祭」
[00:24:41.480 --> 00:24:56.480]  他們不是在宰殺祭物 而是在殺人
[00:24:56.480 --> 00:25:04.480]  他們不是在獻羊 而是在截斷狗的頸項
[00:25:09.480 --> 00:25:12.480]  他們不是在獻公民 是在獻神捍衛不潔的豬血
[00:25:12.480 --> 00:25:21.480]  他們不是在燒乳香 而是在敬拜偶像
[00:25:21.480 --> 00:25:29.480]  另一卷的先知書亞摩斯書五章 神和以色列人說
[00:25:35.480 --> 00:25:38.480]  這些節氣 我很厭惡你們這些節氣
[00:25:38.480 --> 00:25:41.480]  我不喜悅你們這樣的聚會
[00:25:41.480 --> 00:25:44.480]  我也不悅納 不理會你們所獻的這些祭
[00:25:44.480 --> 00:25:56.480]  今天我們和神獻上我們的祭
[00:25:56.480 --> 00:26:03.480]  你覺得神悅納 還是厭惡
[00:26:06.480 --> 00:26:09.480]  我們回到教會 參與崇拜聚會
[00:26:09.480 --> 00:26:15.480]  我們奉獻金錢
[00:26:15.480 --> 00:26:19.480]  信徒和領袖們花很多時間 心力我們去侍奉
[00:26:19.480 --> 00:26:27.480]  牧者在台上講道祈禱
[00:26:27.480 --> 00:26:33.480]  我們的心是怎樣的
[00:26:35.480 --> 00:26:38.480]  大家猜想一下 神是悅納 還是厭惡
[00:26:38.480 --> 00:26:45.480]  心緣掃羅的博弈
[00:26:45.480 --> 00:26:48.480]  叫我們反思 今天我們所做的
[00:26:48.480 --> 00:26:51.480]  究竟是神喜悅 還是不顧
[00:26:51.480 --> 00:27:02.480]  當我們做錯決定 或者我們被人訓斥的時候
[00:27:06.480 --> 00:27:09.480]  我們有時心裡也會想
[00:27:09.480 --> 00:27:13.480]  如果我做了另一個選擇 會怎樣呢
[00:27:13.480 --> 00:27:20.480]  假如掃羅有遵守神的命令
[00:27:20.480 --> 00:27:25.480]  他會有怎樣的結局呢
[00:27:25.480 --> 00:27:31.480]  撒姆爾說 若遵守 耶和華必在以色列中
[00:27:31.480 --> 00:27:34.480]  建立你的王位 直到永遠
[00:27:36.480 --> 00:27:39.480]  一個直到永遠的王位
[00:27:39.480 --> 00:27:42.480]  這豈不是掃羅本身心裡最渴望的嗎
[00:27:42.480 --> 00:27:48.480]  所以當掃羅看到以色列百姓
[00:27:48.480 --> 00:27:51.480]  離去菲利士大軍的逼近
[00:27:51.480 --> 00:27:54.480]  看到時間的逼近
[00:27:54.480 --> 00:27:57.480]  掃羅對自己的王位就感到不安危險
[00:27:57.480 --> 00:28:03.480]  當掃羅看到以色列百姓散去
[00:28:03.480 --> 00:28:06.480]  菲利士大軍的逼近
[00:28:06.480 --> 00:28:09.480]  看到時間的逼近
[00:28:09.480 --> 00:28:12.480]  掃羅對自己的王位就感到不安危險
[00:28:12.480 --> 00:28:19.480]  掃羅想用獻祭去穩住自己的地位
[00:28:19.480 --> 00:28:25.480]  但在此非常諷刺地
[00:28:25.480 --> 00:28:28.480]  正正就是掃羅親手所做的
[00:28:28.480 --> 00:28:31.480]  令他徹底失去了他心裡很想緊握的地位
[00:28:34.480 --> 00:28:37.480]  掃羅說
[00:28:37.480 --> 00:28:40.480]  現在你的王位必不長久
[00:28:40.480 --> 00:28:46.480]  因為你沒有遵守耶和華所吩咐的
[00:28:46.480 --> 00:28:52.480]  可能我們都記得兩個星期前
[00:28:52.480 --> 00:28:55.480]  我們看過撒姆爾記上十四章的另一個片段
[00:28:55.480 --> 00:29:01.480]  大家可能記得兩周前
[00:29:01.480 --> 00:29:04.480]  我們看到撒姆爾記上十四章的另一個片段
[00:29:04.480 --> 00:29:10.480]  講到掃羅都是教導
[00:29:10.480 --> 00:29:13.480]  或者帶領以色列人要敬畏神的君王
[00:29:13.480 --> 00:29:20.480]  十四章和我們今天看的十三章
[00:29:20.480 --> 00:29:23.480]  我們怎樣梳理這個片段
[00:29:23.480 --> 00:29:26.480]  以及怎樣梳理掃羅的結局呢
[00:29:26.480 --> 00:29:29.480]  十四章和我們今天看的十三章
[00:29:29.480 --> 00:29:32.480]  我們怎樣梳理這兩個片段和掃羅的結局
[00:29:32.480 --> 00:29:38.480]  我想這幾個片段的整合
[00:29:38.480 --> 00:29:41.480]  讓我們看到
[00:29:41.480 --> 00:29:44.480]  一個勝利的君王
[00:29:44.480 --> 00:29:47.480]  一個蒙神揀選的君王
[00:29:47.480 --> 00:29:50.480]  曾經或者他懂得
[00:29:50.480 --> 00:29:53.480]  有時候都懂得敬畏神的君王
[00:29:56.480 --> 00:29:59.480]  可能我們都覺得神的管教
[00:29:59.480 --> 00:30:02.480]  原來只需要一瞬間
[00:30:02.480 --> 00:30:05.480]  他就可以墮落成為一個撥逆神的人
[00:30:05.480 --> 00:30:08.480]  並且被神匆匆的管教
[00:30:08.480 --> 00:30:11.480]  並且被神重重管教
[00:30:11.480 --> 00:30:14.480]  我們作為我們同樣都是軟弱會跌倒的人
[00:30:14.480 --> 00:30:20.480]  可能我們都覺得神的管教
[00:30:20.480 --> 00:30:23.480]  好像很嚴厲
[00:30:23.480 --> 00:30:26.480]  可能我們心裏都會想
[00:30:26.480 --> 00:30:29.480]  掃羅作王第二年
[00:30:29.480 --> 00:30:32.480]  第一次犯錯就褫奪他的王位
[00:30:32.480 --> 00:30:35.480]  可能我們心裏也會想
[00:30:35.480 --> 00:30:38.480]  掃羅作王只是第二年
[00:30:38.480 --> 00:30:41.480]  一次犯錯就褫奪他的王位
[00:30:41.480 --> 00:30:44.480]  第一我相信這是給予
[00:30:44.480 --> 00:30:47.480]  作為聖經讀者的我們
[00:30:47.480 --> 00:30:50.480]  一個很好的警示
[00:30:50.480 --> 00:30:53.480]  神必不輕看人對他的撥逆
[00:30:53.480 --> 00:30:57.480]  神必不輕看人對他的撥逆
[00:30:57.480 --> 00:31:00.480]  哪怕是信了主的我們
[00:31:00.480 --> 00:31:03.480]  哪怕是洗了禮的我們
[00:31:03.480 --> 00:31:06.480]  作教會領袖的我們
[00:31:06.480 --> 00:31:09.480]  作教會領袖的我們
[00:31:09.480 --> 00:31:12.480]  一日我們不遵守神吩咐的命令
[00:31:12.480 --> 00:31:15.480]  一日我們不遵守神吩咐的命令
[00:31:15.480 --> 00:31:18.480]  神的管教斥責認罰
[00:31:18.480 --> 00:31:21.480]  神的管教斥責認罰
[00:31:21.480 --> 00:31:24.480]  按祂的心意隨時臨到我們身上
[00:31:24.480 --> 00:31:27.480]  按祂的心意隨時臨到我們身上
[00:31:27.480 --> 00:31:30.480]  第二讓我們嘗試從
[00:31:30.480 --> 00:31:33.480]  神的慈愛和憐憫的角度
[00:31:33.480 --> 00:31:36.480]  去看這個管教
[00:31:36.480 --> 00:31:39.480]  第二讓我們嘗試從神的憐憫和慈愛的角度
[00:31:39.480 --> 00:31:42.480]  去看這個管教
[00:31:42.480 --> 00:31:45.480]  哇 本身是永遠的王位
[00:31:45.480 --> 00:31:48.480]  哇 本身是永遠的王位
[00:31:48.480 --> 00:31:51.480]  這還算是慈愛和憐憫嗎
[00:31:51.480 --> 00:31:54.480]  這還算是慈愛和憐憫嗎
[00:31:54.480 --> 00:31:57.480]  是的 弟兄姊妹
[00:31:57.480 --> 00:32:00.480]  耶和華神娶去的只是掃羅的王位
[00:32:00.480 --> 00:32:03.480]  耶和華神娶回的只是掃羅的王位
[00:32:03.480 --> 00:32:06.480]  神沒有奪去祂的性命
[00:32:06.480 --> 00:32:09.480]  神沒有奪去祂的性命
[00:32:09.480 --> 00:32:12.480]  神沒有奪去祂的家人
[00:32:12.480 --> 00:32:15.480]  神沒有奪去祂的家人
[00:32:15.480 --> 00:32:18.480]  神沒有奪去祂的家人
[00:32:18.480 --> 00:32:21.480]  神沒有奪去祂的家人
[00:32:21.480 --> 00:32:24.480]  神沒有奪去祂的家人
[00:32:24.480 --> 00:32:27.480]  神沒有奪去祂的家人
[00:32:27.480 --> 00:32:30.480]  神沒有奪去祂的家人
[00:32:30.480 --> 00:32:33.480]  神沒有奪去祂的家人
[00:32:33.480 --> 00:32:36.480]  神沒有奪去祂的家人
[00:32:36.480 --> 00:32:39.480]  神沒有奪去祂的家人
[00:32:39.480 --> 00:32:42.480]  耶和華神奪去掃羅的王位
[00:32:42.480 --> 00:32:45.480]  但是神沒有奪去掃羅再一次迴轉歸回神的機會
[00:32:45.480 --> 00:32:48.480]  但是神沒有奪去掃羅再一次迴轉歸回神的機會
[00:32:48.480 --> 00:32:51.480]  但是神沒有奪去掃羅再一次迴轉歸回神的機會
[00:32:51.480 --> 00:32:54.480]  雖然是一失足成千古恨
[00:32:54.480 --> 00:32:57.480]  雖然是一失足成千古恨
[00:32:57.480 --> 00:33:00.480]  但是仍未至於沒得救的地步
[00:33:00.480 --> 00:33:03.480]  但是仍未至於沒得救的地步
[00:33:03.480 --> 00:33:06.480]  但仍未到沒有救的地步
[00:33:06.480 --> 00:33:09.480]  掃羅因著祂看重眼前的人的聚散
[00:33:09.480 --> 00:33:12.480]  掃羅因著祂看重眼前的人的聚散
[00:33:12.480 --> 00:33:15.480]  多過重視神的吩咐
[00:33:15.480 --> 00:33:18.480]  掃羅因著看重眼前人的聚散
[00:33:18.480 --> 00:33:21.480]  多過神的吩咐
[00:33:21.480 --> 00:33:24.480]  掃羅因著拒絕降伏神的心意和時機
[00:33:24.480 --> 00:33:27.480]  掃羅因著拒絕降伏神的心意和時機
[00:33:27.480 --> 00:33:30.480]  祂藉著憲制的行為展現祂對神的博弈
[00:33:30.480 --> 00:33:33.480]  祂藉著憲制的行為展現祂對神的博弈
