
[00:00:00.000 --> 00:00:02.000]  今天想跟你們說什麼呢?
[00:01:23.000 --> 00:01:27.000]  如何將我們的生命放在神的手中
[00:01:53.000 --> 00:01:55.000]  2019年發生了什麼
[00:01:55.000 --> 00:01:57.000]  我對每個人的生命都不同
[00:01:57.000 --> 00:01:59.000]  我只能代表Yang一陀去說一下
[00:01:59.000 --> 00:02:01.000]  Yang一陀這堂崇拜發生了什麼
[00:02:01.000 --> 00:02:03.000]  我只能代表Yang一陀去說一下
[00:02:03.000 --> 00:02:05.000]  我只能代表Yang一陀這堂崇拜發生了什麼
[00:02:05.000 --> 00:02:07.000]  我只能代表Yang一陀去說一下
[00:02:07.000 --> 00:02:09.000]  我只能代表Yang一陀去說一下
[00:02:09.000 --> 00:02:11.000]  我只能代表Yang一陀去說一下
[00:02:11.000 --> 00:02:13.000]  我只能代表Yang一陀去說一下
[00:02:13.000 --> 00:02:15.000]  我只能代表Yang一陀去說一下
[00:02:15.000 --> 00:02:17.000]  我只能代表Yang一陀去說一下
[00:02:17.000 --> 00:02:19.000]  我只能代表Yang一陀去說一下
[00:02:19.000 --> 00:02:21.000]  我只能代表Yang一陀去說一下
[00:02:21.000 --> 00:02:23.000]  我只能代表Yang一陀去說一下
[00:02:23.000 --> 00:02:25.000]  我只能代表Yang一陀去說一下
[00:02:25.000 --> 00:02:27.000]  我只能代表Yang一陀去說一下
[00:02:27.000 --> 00:02:29.000]  我只能代表Yang一陀去說一下
[00:02:29.000 --> 00:02:31.000]  我只能代表Yang一陀去說一下
[00:02:31.000 --> 00:02:33.000]  我只能代表Yang一陀去說一下
[00:02:33.000 --> 00:02:35.000]  我只能代表Yang一陀去說一下
[00:02:35.000 --> 00:02:37.000]  我只能代表Yang一陀去說一下
[00:02:37.000 --> 00:02:39.000]  我只能代表Yang一陀去說一下
[00:02:39.000 --> 00:02:41.000]  我只能代表Yang一陀去說一下
[00:02:41.000 --> 00:02:43.000]  我只能代表Yang一陀去說一下
[00:02:43.000 --> 00:02:45.000]  我只能代表Yang一陀去說一下
[00:02:45.000 --> 00:02:47.000]  我只能代表Yang一陀去說一下
[00:02:47.000 --> 00:02:49.000]  我只能代表Yang一陀去說一下
[00:02:49.000 --> 00:02:51.000]  我只能代表Yang一陀去說一下
[00:02:51.000 --> 00:02:53.000]  我只能代表Yang一陀去說一下
[00:02:53.000 --> 00:02:55.000]  我只能代表Yang一陀去說一下
[00:02:55.000 --> 00:02:57.000]  我只能代表Yang一陀去說一下
[00:02:57.000 --> 00:02:59.000]  我只能代表Yang一陀去說一下
[00:02:59.000 --> 00:03:01.000]  我只能代表Yang一陀去說一下
[00:03:01.000 --> 00:03:03.000]  我只能代表Yang一陀去說一下
[00:03:03.000 --> 00:03:05.000]  我只能代表Yang一陀去說一下
[00:03:05.000 --> 00:03:07.000]  我只能代表Yang一陀去說一下
[00:03:07.000 --> 00:03:09.000]  我只能代表Yang一陀去說一下
[00:03:09.000 --> 00:03:11.000]  我只能代表Yang一陀去說一下
[00:03:11.000 --> 00:03:13.000]  我只能代表Yang一陀去說一下
[00:03:13.000 --> 00:03:15.000]  我只能代表Yang一陀去說一下
[00:03:15.000 --> 00:03:17.000]  我只能代表Yang一陀去說一下
[00:03:17.000 --> 00:03:19.000]  我只能代表Yang一陀去說一下
[00:03:19.000 --> 00:03:21.000]  我只能代表Yang一陀去說一下
[00:03:21.000 --> 00:03:23.000]  我只能代表Yang一陀去說一下
[00:03:23.000 --> 00:03:25.000]  我只能代表Yang一陀去說一下
[00:03:25.000 --> 00:03:27.000]  我只能代表Yang一陀去說一下
[00:03:27.000 --> 00:03:29.000]  我只能代表Yang一陀去說一下
[00:03:29.000 --> 00:03:31.000]  我只能代表Yang一陀去說一下
[00:03:31.000 --> 00:03:33.000]  我只能代表Yang一陀去說一下
[00:03:33.000 --> 00:03:35.000]  我只能代表Yang一陀去說一下
[00:03:35.000 --> 00:03:37.000]  我只能代表Yang一陀去說一下
[00:03:37.000 --> 00:03:39.000]  我只能代表Yang一陀去說一下
[00:03:39.000 --> 00:03:41.000]  我只能代表Yang一陀去說一下
[00:03:41.000 --> 00:03:43.000]  我只能代表Yang一陀去說一下
[00:03:43.000 --> 00:03:45.000]  我只能代表Yang一陀去說一下
[00:03:45.000 --> 00:03:47.000]  2019是一個什麼年代呢?
[00:03:47.000 --> 00:03:49.000]  2019是一個什麼年代呢?
[00:03:49.000 --> 00:03:51.000]  你的答案是什麼呢?
[00:03:51.000 --> 00:03:53.000]  給15秒你想一下
[00:03:53.000 --> 00:03:55.000]  你會填什麼字進去呢?
[00:03:55.000 --> 00:04:13.000]  15秒好像很久了
[00:04:13.000 --> 00:04:15.000]  我自己填的就是
[00:04:15.000 --> 00:04:17.000]  2019是一個顯露的年代
[00:04:17.000 --> 00:04:19.000]  2019是一個顯露的年代
[00:04:19.000 --> 00:04:21.000]  什麼叫顯露呢?
[00:04:21.000 --> 00:04:23.000]  俗稱的說就是
[00:04:23.000 --> 00:04:25.000]  見真章 露底 赤裸裸
[00:04:25.000 --> 00:04:27.000]  赤裸裸
[00:04:27.000 --> 00:04:29.000]  你會見到人和人的關係
[00:04:29.000 --> 00:04:31.000]  很得意 起了很微妙的變化
[00:04:31.000 --> 00:04:33.000]  破冰比以前更加容易
[00:04:33.000 --> 00:04:35.000]  破冰比以前更加容易
[00:04:35.000 --> 00:04:37.000]  當你見到 我相信
[00:04:37.000 --> 00:04:39.000]  當你見到 我相信
[00:04:39.000 --> 00:04:41.000]  我認識一些警察的朋友
[00:04:41.000 --> 00:04:43.000]  在2019這段時間
[00:04:43.000 --> 00:04:45.000]  我相信全個警隊是前所未有
[00:04:45.000 --> 00:04:47.000]  我相信全個警隊是前所未有
[00:04:47.000 --> 00:04:49.000]  這麼緊密 這麼團結
[00:04:49.000 --> 00:04:51.000]  同時如果你站在另一邊
[00:04:51.000 --> 00:04:53.000]  你見到示威者一樣很團結
[00:04:53.000 --> 00:04:55.000]  可能大家完全不認識
[00:04:55.000 --> 00:04:57.000]  一說要做人鏈
[00:04:57.000 --> 00:04:59.000]  隔壁那個不認識
[00:04:59.000 --> 00:05:01.000]  你去到前線
[00:05:01.000 --> 00:05:03.000]  去到衝擊的位置
[00:05:03.000 --> 00:05:05.000]  你見到所有人其實不認識
[00:05:05.000 --> 00:05:07.000]  真的不認識
[00:05:07.000 --> 00:05:09.000]  不過好像有同一個信念
[00:05:09.000 --> 00:05:11.000]  我完全明白
[00:05:11.000 --> 00:05:13.000]  我在網上見到這幅圖畫
[00:05:13.000 --> 00:05:15.000]  你有沒有印象
[00:05:15.000 --> 00:05:17.000]  有印象嗎
[00:05:17.000 --> 00:05:19.000]  其實這間學校是小弟的母校
[00:05:19.000 --> 00:05:21.000]  其實他都見到
[00:05:21.000 --> 00:05:23.000]  打破隔膜的破冰
[00:05:23.000 --> 00:05:25.000]  打破隔膜的破冰
[00:05:25.000 --> 00:05:27.000]  仍然有一點點隔膜
[00:05:27.000 --> 00:05:29.000]  只是一支原子筆
[00:05:29.000 --> 00:05:31.000]  我不知道對於你
[00:05:31.000 --> 00:05:33.000]  2019是否一個打破了隔膜的一年
[00:05:33.000 --> 00:05:35.000]  2019是否一個打破了隔膜的一年
[00:05:35.000 --> 00:05:37.000]  又或者反過來
[00:05:37.000 --> 00:05:39.000]  在關係裡面不是打破隔膜
[00:05:39.000 --> 00:05:41.000]  是打爆了關係
[00:05:41.000 --> 00:05:43.000]  可能有些
[00:05:43.000 --> 00:05:45.000]  你覺得之前
[00:05:45.000 --> 00:05:47.000]  以為很了解
[00:05:47.000 --> 00:05:49.000]  但原來透過這件事又發覺
[00:05:49.000 --> 00:05:51.000]  原來不是很了解
[00:05:51.000 --> 00:05:53.000]  以前有很多關係
[00:05:53.000 --> 00:05:55.000]  可能叫做萍水相逢
[00:05:55.000 --> 00:05:57.000]  我另一個說法叫做好離好去
[00:05:57.000 --> 00:05:59.000]  大家不用那麼近
[00:05:59.000 --> 00:06:01.000]  你好我好保持適當的距離
[00:06:01.000 --> 00:06:03.000]  但是去到這段時間
[00:06:03.000 --> 00:06:05.000]  大家很真誠相對的時候
[00:06:05.000 --> 00:06:07.000]  其實又很難定
[00:06:07.000 --> 00:06:09.000]  在屬靈層面
[00:06:09.000 --> 00:06:11.000]  其實是否都是一個顯露的一年
[00:06:11.000 --> 00:06:13.000]  其實是否都是一個顯露的一年
[00:06:13.000 --> 00:06:15.000]  你有沒有覺得
[00:06:15.000 --> 00:06:17.000]  你的信仰
[00:06:17.000 --> 00:06:19.000]  受到很大的衝擊
[00:06:19.000 --> 00:06:21.000]  受到很大的衝擊
[00:06:21.000 --> 00:06:23.000]  我覺得在屬靈的層面
[00:06:23.000 --> 00:06:25.000]  我們的根基
[00:06:25.000 --> 00:06:27.000]  被測試
[00:06:27.000 --> 00:06:29.000]  我們真實的想法
[00:06:29.000 --> 00:06:31.000]  或者我們對信仰的那種
[00:06:31.000 --> 00:06:33.000]  我覺得我對信仰的無知
[00:06:33.000 --> 00:06:35.000]  那種膚淺
[00:06:35.000 --> 00:06:37.000]  表露無遺
[00:06:37.000 --> 00:06:39.000]  在過往一段很多的時間
[00:06:39.000 --> 00:06:41.000]  我經常強調無論你是什麼陣營
[00:06:41.000 --> 00:06:43.000]  你都是不開心的
[00:06:43.000 --> 00:06:45.000]  無論你是什麼陣營
[00:06:45.000 --> 00:06:47.000]  你都是不開心的
[00:06:47.000 --> 00:06:49.000]  在那個不開心裡面
[00:06:49.000 --> 00:06:51.000]  你有沒有很多的悲傷憤怒失望絕望
[00:06:51.000 --> 00:06:53.000]  甚至乎你去到
[00:06:53.000 --> 00:06:55.000]  生氣上帝
[00:06:55.000 --> 00:06:57.000]  不信任上帝
[00:06:57.000 --> 00:06:59.000]  或者放棄上帝
[00:06:59.000 --> 00:07:01.000]  你有沒有在
[00:07:01.000 --> 00:07:03.000]  以上剛才說的詞語裡面
[00:07:03.000 --> 00:07:05.000]  有一些的 Echo
[00:07:05.000 --> 00:07:07.000]  或者說我都是這樣
[00:07:07.000 --> 00:07:09.000]  在這半年裡面
[00:07:09.000 --> 00:07:11.000]  我想有一首歌
[00:07:11.000 --> 00:07:13.000]  鹹魚翻生,或者不應該這樣說
[00:07:13.000 --> 00:07:15.000]  應該叫經典重現
[00:07:15.000 --> 00:07:19.000]  就是 Sing Hallelujah to the Lord
[00:07:19.000 --> 00:07:21.000]  我猜除了這一首歌
[00:07:21.000 --> 00:07:23.000]  可以經典重現之外
[00:07:23.000 --> 00:07:25.000]  另一首歌可能
[00:07:25.000 --> 00:07:27.000]  弟兄姊妹唱得最多
[00:07:27.000 --> 00:07:29.000]  或者敬拜隊選得最多
[00:07:29.000 --> 00:07:31.000]  其他教會選得最多
[00:07:31.000 --> 00:07:33.000]  應該是盧永鏗的
[00:07:33.000 --> 00:07:35.000]  神啊,你在哪裡?
[00:07:35.000 --> 00:07:37.000]  我的天
[00:07:37.000 --> 00:07:39.000]  為何總下著雨?
[00:07:39.000 --> 00:07:41.000]  遙望長空
[00:07:41.000 --> 00:07:43.000]  神啊,你在哪裡?
[00:07:43.000 --> 00:07:45.000]  我的心
[00:07:45.000 --> 00:07:47.000]  將迷失在絕處
[00:07:47.000 --> 00:07:49.000]  前路無光
[00:07:49.000 --> 00:07:51.000]  神啊,你在哪裡?
[00:07:51.000 --> 00:07:55.000]  我想問一個問題
[00:07:55.000 --> 00:07:57.000]  假若
[00:07:57.000 --> 00:07:59.000]  上帝今天跟你說
[00:07:59.000 --> 00:08:01.000]  六個月
[00:08:01.000 --> 00:08:03.000]  還不夠
[00:08:03.000 --> 00:08:05.000]  六年
[00:08:05.000 --> 00:08:07.000]  六年都還不夠
[00:08:07.000 --> 00:08:09.000]  六十年
[00:08:09.000 --> 00:08:11.000]  你怎樣?
[00:08:11.000 --> 00:08:13.000]  你會不會馬上
[00:08:13.000 --> 00:08:15.000]  轉頭就走呢?
[00:08:15.000 --> 00:08:17.000]  當我們說
[00:08:17.000 --> 00:08:19.000]  在苦難裡面
[00:08:19.000 --> 00:08:21.000]  越熬得久的時候
[00:08:21.000 --> 00:08:23.000]  那個苦難是不是令到這個上帝
[00:08:23.000 --> 00:08:25.000]  不再是你的上帝呢?
[00:08:25.000 --> 00:08:27.000]  我今天想問這個問題
[00:08:27.000 --> 00:08:29.000]  我們今天經歷了很多事情
[00:08:29.000 --> 00:08:31.000]  我們覺得上帝為何好像不在
[00:08:31.000 --> 00:08:33.000]  上帝你是不是睡了?
[00:08:33.000 --> 00:08:35.000]  上帝你是不是
[00:08:35.000 --> 00:08:37.000]  還是上帝?
[00:08:37.000 --> 00:08:39.000]  我是不是可以繼續
[00:08:39.000 --> 00:08:41.000]  信你?
[00:08:41.000 --> 00:08:43.000]  這段時間
[00:08:43.000 --> 00:08:45.000]  我有安靜
[00:08:45.000 --> 00:08:47.000]  有抱怨,有想
[00:08:47.000 --> 00:08:49.000]  我再想想以色列的歷史其實很有趣
[00:08:49.000 --> 00:08:51.000]  你記不記得
[00:08:51.000 --> 00:08:53.000]  以色列人
[00:08:53.000 --> 00:08:55.000]  自從約瑟
[00:08:55.000 --> 00:08:57.000]  去了埃及之後
[00:08:57.000 --> 00:08:59.000]  在當地圍爐
[00:08:59.000 --> 00:09:01.000]  多少年?
[00:09:01.000 --> 00:09:03.000]  阿謙你記不記得
[00:09:03.000 --> 00:09:05.000]  你入神學院那條題目
[00:09:05.000 --> 00:09:09.000]  四百
[00:09:09.000 --> 00:09:11.000]  三十年
[00:09:11.000 --> 00:09:13.000]  四百
[00:09:13.000 --> 00:09:15.000]  三十年圍爐
[00:09:15.000 --> 00:09:17.000]  是不是上帝睡了?
[00:09:17.000 --> 00:09:19.000]  不見了?
[00:09:19.000 --> 00:09:21.000]  接著當他們
[00:09:21.000 --> 00:09:23.000]  在曠野裡漂流
[00:09:23.000 --> 00:09:25.000]  四十年的時候
[00:09:25.000 --> 00:09:27.000]  聖經怎麼說?
[00:09:27.000 --> 00:09:29.000]  為什麼他們要漂流四十年?
[00:09:29.000 --> 00:09:31.000]  他們不識路?
[00:09:31.000 --> 00:09:33.000]  不是,聖經說
[00:09:33.000 --> 00:09:35.000]  摩西在曠野引渡
[00:09:35.000 --> 00:09:37.000]  以色列人四十年
[00:09:37.000 --> 00:09:39.000]  耶和華要
[00:09:39.000 --> 00:09:41.000]  試驗他們
[00:09:41.000 --> 00:09:45.000]  當秘魯回歸一開始的時候
[00:09:45.000 --> 00:09:47.000]  先知說
[00:09:47.000 --> 00:09:49.000]  我們明年就回耶路撒冷
[00:09:49.000 --> 00:09:51.000]  明年就可以沒事了
[00:09:51.000 --> 00:09:53.000]  神不是
[00:09:53.000 --> 00:09:55.000]  神呼召耶利米
[00:09:55.000 --> 00:09:57.000]  你跟那群以色列人說
[00:09:57.000 --> 00:09:59.000]  不是兩年
[00:09:59.000 --> 00:10:01.000]  是七十年
[00:10:01.000 --> 00:10:03.000]  七十年是什麼概念?
[00:10:03.000 --> 00:10:05.000]  七十年就是
[00:10:05.000 --> 00:10:07.000]  告訴你這群坐在那裡的人
[00:10:07.000 --> 00:10:09.000]  是不會有機會
[00:10:09.000 --> 00:10:11.000]  看到回歸的一天
[00:10:11.000 --> 00:10:13.000]  我肯定沒有
[00:10:13.000 --> 00:10:15.000]  那時候一百一十歲
[00:10:15.000 --> 00:10:17.000]  約書亞也死了
[00:10:17.000 --> 00:10:19.000]  我不知道你現在多少歲
[00:10:19.000 --> 00:10:21.000]  七十年之後你有沒有信心
[00:10:21.000 --> 00:10:23.000]  你仍然可以坐在那裡
[00:10:23.000 --> 00:10:25.000]  到底
[00:10:25.000 --> 00:10:27.000]  苦難是什麼呢?
[00:10:27.000 --> 00:10:29.000]  我想我們如果很認真
[00:10:29.000 --> 00:10:31.000]  去看以色列的歷史
[00:10:31.000 --> 00:10:33.000]  其實苦難
[00:10:33.000 --> 00:10:35.000]  是以色列歷史的一部分
[00:10:35.000 --> 00:10:37.000]  甚至乎是以色列
[00:10:37.000 --> 00:10:39.000]  歷史的一個很重要的主題
[00:10:39.000 --> 00:10:41.000]  問題就是
[00:10:41.000 --> 00:10:43.000]  咦?
[00:10:43.000 --> 00:10:45.000]  我們信上帝
[00:10:45.000 --> 00:10:47.000]  我們信上基督
[00:10:47.000 --> 00:10:49.000]  我們信上信仰
[00:10:49.000 --> 00:10:51.000]  跟聖經說的信仰
[00:10:51.000 --> 00:10:53.000]  有沒有出入呢?
[00:10:53.000 --> 00:10:55.000]  有沒有不一致的地方呢?
[00:10:55.000 --> 00:10:57.000]  在預備
[00:10:57.000 --> 00:10:59.000]  這篇訊息的時候
[00:10:59.000 --> 00:11:01.000]  我就想到有一本書
[00:11:01.000 --> 00:11:03.000]  那本書對我很大的提醒
[00:11:03.000 --> 00:11:05.000]  那本書是彼得前書
[00:11:05.000 --> 00:11:07.000]  我今天不會跟你讀完
[00:11:07.000 --> 00:11:09.000]  我會讀第三第四章
[00:11:09.000 --> 00:11:11.000]  裡面比較多的經文
[00:11:11.000 --> 00:11:13.000]  所以你當是讀經
[00:11:13.000 --> 00:11:15.000]  就可以了
[00:11:15.000 --> 00:11:17.000]  在讀彼得前書第三第四章之前
[00:11:17.000 --> 00:11:19.000]  我想跟你看第一章幾次的經文
[00:11:19.000 --> 00:11:21.000]  它是說彼得將
[00:11:21.000 --> 00:11:23.000]  他對一班
[00:11:23.000 --> 00:11:25.000]  同樣面對壓迫
[00:11:25.000 --> 00:11:27.000]  同樣活在一個困境
[00:11:27.000 --> 00:11:29.000]  的基督徒
[00:11:29.000 --> 00:11:31.000]  一些鼓勵和
[00:11:31.000 --> 00:11:33.000]  勉勵的說話
[00:11:33.000 --> 00:11:35.000]  請姐妹一起讀
[00:11:43.000 --> 00:11:45.000]  彼得前書第三章
[00:12:13.000 --> 00:12:15.000]  這段經文簡單一點就說了
[00:12:15.000 --> 00:12:17.000]  其實我們信耶穌
[00:12:17.000 --> 00:12:19.000]  我們會領受一個應許
[00:12:19.000 --> 00:12:21.000]  或者我們會有天上的盼望
[00:12:21.000 --> 00:12:23.000]  但是在我們進入那個永生之前
[00:12:23.000 --> 00:12:25.000]  他說有天上的盼望
[00:12:25.000 --> 00:12:27.000]  就是我們信耶穌
[00:12:27.000 --> 00:12:29.000]  我們要相信耶穌
[00:12:29.000 --> 00:12:31.000]  有天上的盼望
[00:12:31.000 --> 00:12:33.000]  就是我們信耶穌
[00:12:33.000 --> 00:12:35.000]  我們要相信耶穌
[00:12:35.000 --> 00:12:37.000]  我們要相信耶穌
[00:12:37.000 --> 00:12:39.000]  然後我們就要信耶穌
[00:12:39.000 --> 00:12:41.000]  然後我們就要信耶穌
[00:12:41.000 --> 00:12:43.000]  在永生之前
[00:12:43.000 --> 00:12:45.000]  他說有些事你要做
[00:12:45.000 --> 00:12:47.000]  你要在各種的試煉裡面
[00:12:47.000 --> 00:12:49.000]  你會難過
[00:12:49.000 --> 00:12:51.000]  但這個是叫我們的信心經過試驗
[00:12:51.000 --> 00:12:53.000]  就比那些被火煉過
[00:12:53.000 --> 00:12:55.000]  仍然能扭壞的金紙
[00:12:55.000 --> 00:12:57.000]  更加寶貴
[00:12:57.000 --> 00:12:59.000]  原來聖經怎樣看苦難
[00:12:59.000 --> 00:13:01.000]  不是上帝的咒詛
[00:13:01.000 --> 00:13:03.000]  而是上帝的賜福
[00:13:03.000 --> 00:13:05.000]  甚至乎是上帝的一些試煉
[00:13:05.000 --> 00:13:07.000]  他說了
[00:13:07.000 --> 00:13:09.000]  火煉的時候
[00:13:09.000 --> 00:13:11.000]  是難過
[00:13:11.000 --> 00:13:13.000]  不過這個難過是暫時
[00:13:13.000 --> 00:13:15.000]  為的就是我們要建立更堅毅
[00:13:15.000 --> 00:13:17.000]  或者更堅實的信心
[00:13:17.000 --> 00:13:19.000]  迎接天上的賞賜
[00:13:19.000 --> 00:13:21.000]  迎接天上的賞賜
[00:13:21.000 --> 00:13:23.000]  我不知道你會不會聽這些經文
[00:13:23.000 --> 00:13:25.000]  聽到悶
[00:13:25.000 --> 00:13:27.000]  聽到厭
[00:13:27.000 --> 00:13:29.000]  但聖經的確是這樣說的時候
[00:13:29.000 --> 00:13:31.000]  我就依書直說
[00:13:31.000 --> 00:13:33.000]  今天要和你們讀的兩段經文
[00:13:33.000 --> 00:13:35.000]  在第三章的八至十八節
[00:13:35.000 --> 00:13:37.000]  和四章的七至十九節
[00:13:37.000 --> 00:13:39.000]  這兩段經文很有趣
[00:13:39.000 --> 00:13:41.000]  雖然是兩段經文
[00:13:41.000 --> 00:13:43.000]  但好像是在重複說一些東西
[00:13:43.000 --> 00:13:45.000]  我們會很慢地讀完這段經文
[00:13:45.000 --> 00:13:47.000]  然後可能說一點
[00:13:47.000 --> 00:13:49.000]  分享一些反省
[00:13:49.000 --> 00:13:51.000]  經文這樣說
[00:13:51.000 --> 00:13:53.000]  總括來說
[00:13:53.000 --> 00:13:55.000]  去到第三章八節已經說到
[00:13:55.000 --> 00:13:57.000]  conclusion(結論)
[00:13:57.000 --> 00:13:59.000]  你們這班人要彼此同心互相體諒
[00:13:59.000 --> 00:14:01.000]  親愛像弟兄
[00:14:01.000 --> 00:14:03.000]  滿有溫柔
[00:14:03.000 --> 00:14:05.000]  全心謙卑
[00:14:05.000 --> 00:14:07.000]  怎樣去過你們的生活
[00:14:07.000 --> 00:14:09.000]  接著對外面的迫害
[00:14:09.000 --> 00:14:11.000]  第九節可能大家都很熟
[00:14:11.000 --> 00:14:13.000]  不要以惡報惡
[00:14:13.000 --> 00:14:15.000]  以辱罵還辱罵
[00:14:15.000 --> 00:14:17.000]  都要祝福
[00:14:17.000 --> 00:14:19.000]  因為你們是為此蒙召
[00:14:19.000 --> 00:14:21.000]  好叫你們承受福氣
[00:14:21.000 --> 00:14:23.000]  我不會解釋很多
[00:14:23.000 --> 00:14:25.000]  我只想我們一邊讀的時候
[00:14:25.000 --> 00:14:27.000]  你聽聽聖經說什麼
[00:14:27.000 --> 00:14:29.000]  好不好
[00:14:29.000 --> 00:14:31.000]  去到第十三節
[00:14:31.000 --> 00:14:33.000]  他說如果你們熱心行善
[00:14:33.000 --> 00:14:35.000]  有誰能害你們呢?
[00:14:35.000 --> 00:14:37.000]  正常的情況下
[00:14:37.000 --> 00:14:43.000]  就算你們要為義受苦
[00:14:43.000 --> 00:14:45.000]  也是有福的
[00:14:45.000 --> 00:14:47.000]  不要懼怕人的恐嚇
[00:14:47.000 --> 00:14:49.000]  也不要畏懼
[00:14:49.000 --> 00:14:51.000]  只有心裡尊基督為聖
[00:14:51.000 --> 00:14:53.000]  以他為主
[00:14:53.000 --> 00:14:55.000]  常常作好準備
[00:14:55.000 --> 00:14:57.000]  去回答那些問你們
[00:14:57.000 --> 00:14:59.000]  為什麼懷有盼望的人
[00:14:59.000 --> 00:15:01.000]  要用溫柔敬畏的心回答
[00:15:01.000 --> 00:15:03.000]  這段經文的作用
[00:15:03.000 --> 00:15:05.000]  想說什麼呢?
[00:15:05.000 --> 00:15:07.000]  告訴你會有人迫害你的
[00:15:07.000 --> 00:15:09.000]  正常說你做好事
[00:15:09.000 --> 00:15:11.000]  是沒有人迫害你的
[00:15:11.000 --> 00:15:13.000]  但去到末世的時候
[00:15:13.000 --> 00:15:15.000]  你就算做好事也會被迫害
[00:15:15.000 --> 00:15:17.000]  但面對這些迫害
[00:15:17.000 --> 00:15:19.000]  你不要怕
[00:15:19.000 --> 00:15:21.000]  你不要怕那些人的恐嚇
[00:15:21.000 --> 00:15:23.000]  你的眼望哪裡
[00:15:23.000 --> 00:15:25.000]  你不要離開了基督
[00:15:25.000 --> 00:15:27.000]  你要尊基督為聖
[00:15:27.000 --> 00:15:29.000]  以他為主的時候
[00:15:29.000 --> 00:15:31.000]  他在給我們這群人一個訣竅
[00:15:31.000 --> 00:15:33.000]  當我們覺得我們在做的事情是對的
[00:15:33.000 --> 00:15:35.000]  但仍然面對迫害的時候
[00:15:35.000 --> 00:15:37.000]  你望著那個人的恐嚇
[00:15:37.000 --> 00:15:39.000]  不是他告訴你的所有事情
[00:15:39.000 --> 00:15:41.000]  是上帝
[00:15:41.000 --> 00:15:43.000]  是耶穌基督
[00:15:43.000 --> 00:15:45.000]  接著他說第十六節
[00:15:45.000 --> 00:15:47.000]  他說當存無愧的良心
[00:15:47.000 --> 00:15:49.000]  史那西
[00:15:49.000 --> 00:15:51.000]  不識讀
[00:15:51.000 --> 00:15:53.000]  無賴
[00:15:53.000 --> 00:15:55.000]  但不是這樣的
[00:15:55.000 --> 00:15:57.000]  總之那些誹謗你們
[00:15:57.000 --> 00:15:59.000]  這些在基督裡面
[00:15:59.000 --> 00:16:01.000]  有很品行的人
[00:16:01.000 --> 00:16:03.000]  以誹謗你們的事上蒙羞
[00:16:03.000 --> 00:16:05.000]  他說無論你
[00:16:05.000 --> 00:16:07.000]  做什麼都好
[00:16:07.000 --> 00:16:09.000]  你都要對得起
[00:16:09.000 --> 00:16:11.000]  自己的良心
[00:16:11.000 --> 00:16:13.000]  我經常強調有些事情我們可以做
[00:16:13.000 --> 00:16:15.000]  有些事情我們因為
[00:16:15.000 --> 00:16:17.000]  我們基督徒的身份
[00:16:17.000 --> 00:16:19.000]  是不應該做
[00:16:19.000 --> 00:16:21.000]  他說為什麼行善
[00:16:21.000 --> 00:16:23.000]  他說如果第十七節
[00:16:23.000 --> 00:16:25.000]  如果神的旨意是要你們受苦
[00:16:27.000 --> 00:16:29.000]  那麼
[00:16:29.000 --> 00:16:31.000]  為行善受苦
