
[00:00:00.000 --> 00:00:07.440]  上星期Mark Sir帶大家去耶路撒冷大衛城的希西加隧道
[00:03:50.160 --> 00:03:51.960]  你知道有些是彎的
[00:03:51.960 --> 00:03:53.560]  我找的是直的
[00:03:53.560 --> 00:03:55.960]  我盡量找一條粗粗的要直的
[00:03:55.960 --> 00:03:58.360]  最好那條藤條尾那裡
[00:03:58.360 --> 00:04:00.560]  有條膠索帶
[00:04:00.560 --> 00:04:04.160]  方便我將它掛起
[00:04:04.160 --> 00:04:06.360]  打者愛也
[00:04:06.360 --> 00:04:08.960]  想當年被人打的時候
[00:04:08.960 --> 00:04:11.360]  打我那位仁兄說
[00:04:11.360 --> 00:04:15.360]  都是為你好
[00:04:15.360 --> 00:04:18.360]  因為愛惜你才會打你
[00:04:18.360 --> 00:04:20.760]  我在寫講章的時候
[00:04:20.760 --> 00:04:25.160]  我想起這是藤條背後的愛
[00:04:25.160 --> 00:04:28.160]  曲調雖異 宮廟雖同
[00:04:28.160 --> 00:04:29.760]  第三字這裡
[00:04:29.760 --> 00:04:32.160]  保羅的教導勸勉
[00:04:32.160 --> 00:04:35.960]  教會裡面屬靈恩賜配搭之前
[00:04:35.960 --> 00:04:39.760]  要先提到人要藉著
[00:04:39.760 --> 00:04:41.960]  自己所得著的 grace
[00:04:41.960 --> 00:04:43.560]  那個恩典
[00:04:43.560 --> 00:04:46.960]  然後才講之後那幾節經文
[00:04:46.960 --> 00:04:49.360]  先打好底
[00:04:49.360 --> 00:04:52.160]  起樓打好妝
[00:04:52.160 --> 00:04:56.560]  然後才一層一層的拼上去
[00:04:56.560 --> 00:04:58.960]  記得《羅馬書》十二章一開始
[00:04:58.960 --> 00:05:02.960]  第一節提到保羅是以神的慈悲
[00:05:02.960 --> 00:05:07.160]  而這裡是講著藉著神的恩典
[00:05:07.160 --> 00:05:09.760]  作出勸勉教導
[00:05:09.760 --> 00:05:13.160]  根據神學家John Piper的解釋
[00:05:13.160 --> 00:05:20.760]  grace 恩典是講神對罪人的良善
[00:05:20.760 --> 00:05:23.560]  而恩慈 憐憫 mercy
[00:05:23.560 --> 00:05:26.160]  是講神對受苦的人
[00:05:26.160 --> 00:05:29.560]  suffer 著的人的良善
[00:05:29.560 --> 00:05:31.560]  憑著我所賜的恩
[00:05:31.560 --> 00:05:35.560]  保羅根據《使徒行傳九章》那裡記載
[00:05:35.560 --> 00:05:39.560]  他是一個迫害基督徒的法理菜人
[00:05:39.560 --> 00:05:41.360]  在大馬式路上遇見耶穌
[00:05:41.360 --> 00:05:44.360]  得蒙恩典
[00:05:44.360 --> 00:05:48.160]  神既往不救呼召他跟隨
[00:05:48.160 --> 00:05:49.960]  神既既往不救
[00:05:49.960 --> 00:05:51.960]  叫保羅這個罪人
[00:05:51.960 --> 00:05:54.560]  時時存住這個感恩的心
[00:05:54.560 --> 00:05:56.560]  轉化成為一個活著
[00:05:56.560 --> 00:06:03.160]  不再是我乃是基督在我裡面活著的門徒
[00:06:03.160 --> 00:06:04.160]  保羅在《羅馬書》
[00:06:04.160 --> 00:06:07.760]  十二章三節八節的第三節一開始
[00:06:07.760 --> 00:06:11.960]  就提到他所承受的這個恩典
[00:06:11.960 --> 00:06:15.160]  就是要提醒信徒要好像他那樣
[00:06:15.160 --> 00:06:18.960]  先要記得你今時今日所有的事
[00:06:18.960 --> 00:06:21.960]  including 你的恩賜
[00:06:21.960 --> 00:06:24.160]  都是神所賜的
[00:06:24.160 --> 00:06:31.360]  這個認知驅使人將自己放在一個正確的位置上
[00:06:31.360 --> 00:06:35.160]  最近我們教會就有一個茶經
[00:06:35.160 --> 00:06:38.360]  婦女茶經叫做什麼
[00:06:38.360 --> 00:06:41.560]  正正經經茶茶經
[00:06:41.560 --> 00:06:45.360]  打屁股我竟然說不出來
[00:06:45.360 --> 00:06:47.360]  我們每一次查考的時候
[00:06:47.360 --> 00:06:50.160]  我們都會至少讀三個不同的版本
[00:06:50.160 --> 00:06:54.360]  今天我也很想和你們讀多兩個不同的版本
[00:06:54.360 --> 00:06:58.960]  新漢語聖經羅馬書十二章三節
[00:06:58.960 --> 00:07:01.960]  我藉著神示我的恩典
[00:07:01.960 --> 00:07:03.760]  對你們各人說
[00:07:03.760 --> 00:07:06.760]  不要對自己評價過高
[00:07:06.760 --> 00:07:09.160]  超過了應有的評價
[00:07:09.160 --> 00:07:12.960]  都要按著神良給各人的信心
[00:07:12.960 --> 00:07:16.560]  中肯地評價自己
[00:07:16.560 --> 00:07:19.760]  不如問問我們的同學
[00:07:19.760 --> 00:07:25.960]  這裡有哪個生字是重複出現的
[00:07:25.960 --> 00:07:27.760]  評價
[00:07:27.760 --> 00:07:30.960]  不要對自己評價過高
[00:07:30.960 --> 00:07:34.160]  超過了應有的評價
[00:07:34.160 --> 00:07:37.360]  中肯地評價自己
[00:07:37.360 --> 00:07:39.760]  再看多一個版本
[00:07:39.760 --> 00:07:40.960]  英文的
[00:07:40.960 --> 00:07:45.360]  NASB 20 New American Standard Bible
[00:07:45.360 --> 00:07:47.960]  For through the grace given to me
[00:07:47.960 --> 00:07:50.560]  I say to everyone among you
[00:07:50.560 --> 00:07:54.160]  not to think more highly of himself
[00:07:54.160 --> 00:07:57.160]  than he ought to think
[00:07:57.160 --> 00:08:01.160]  but to think so as to have sound judgment
[00:08:01.160 --> 00:08:06.760]  as God has allotted to each a measure of faith
[00:08:06.760 --> 00:08:09.160]  三個 think
[00:08:09.160 --> 00:08:11.360]  not to think
[00:08:11.360 --> 00:08:13.560]  ought to think
[00:08:13.560 --> 00:08:18.160]  but to think
[00:08:18.160 --> 00:08:23.760]  都是在說我們應該要怎樣去看我們自己
[00:08:23.760 --> 00:08:25.360]  十二章四至五節
[00:08:25.360 --> 00:08:29.560]  正如我們一個生子上有好些肢體
[00:08:29.560 --> 00:08:32.760]  肢體也不都有一樣的用處
[00:08:32.760 --> 00:08:37.560]  這樣我們許多人在基督女士一個身體
[00:08:37.560 --> 00:08:42.160]  互相聯絡作肢體
[00:08:42.160 --> 00:08:45.360]  我想這段經文大家都很熟悉
[00:08:45.360 --> 00:08:47.760]  甚至這個concept
[00:08:47.760 --> 00:08:50.560]  身體這東西在教會裏面
[00:08:50.560 --> 00:08:53.560]  教會是一個整體一個身體
[00:08:53.560 --> 00:08:58.760]  我們個個是裏面的不同部份是肢體
[00:08:58.760 --> 00:09:01.560]  要知道這段經文的背景
[00:09:01.560 --> 00:09:05.160]  當時的信徒有很大很大的分歧
[00:09:05.160 --> 00:09:07.560]  例如可不可以吃祭物
[00:09:07.560 --> 00:09:09.560]  守節旗
[00:09:09.560 --> 00:09:13.560]  而在這個群體裏面很多是外邦人
[00:09:13.560 --> 00:09:15.160]  是大多數
[00:09:15.160 --> 00:09:19.160]  保羅利翁當時在羅馬很流行的言詞
[00:09:19.160 --> 00:09:22.560]  去比喻教會肢體和身體
[00:09:22.560 --> 00:09:25.760]  身體是應該互相配搭的
[00:09:25.760 --> 00:09:28.760]  不是互相攻擊
[00:09:28.760 --> 00:09:30.560]  我們再看另一段經文
[00:09:30.560 --> 00:09:35.360]  哥林多前書十二章十二節至二十七節
[00:09:35.360 --> 00:09:38.160]  就如身體是一個卻有許多肢體
[00:09:38.160 --> 00:09:40.160]  身體的肢體雖多
[00:09:40.160 --> 00:09:41.560]  仍是一個身體
[00:09:41.560 --> 00:09:42.960]  基督也是這樣
[00:09:42.960 --> 00:09:45.560]  我們無論是猶太人是希臘人
[00:09:45.560 --> 00:09:47.160]  是維魯的是自主的
[00:09:47.160 --> 00:09:50.760]  都從一位聖靈受洗成了一個身體
[00:09:50.760 --> 00:09:53.160]  並且共享這位聖靈
[00:09:53.160 --> 00:09:56.760]  身體原不只是一個肢體而是許多肢體
[00:09:56.760 --> 00:09:59.960]  例如腳說我不是手所以不屬於身體
[00:09:59.960 --> 00:10:03.560]  他不能因此周不屬於身體
[00:10:03.560 --> 00:10:06.760]  例如耳朵說我不是眼睛所以不屬於身體
[00:10:06.760 --> 00:10:10.560]  他也不能因此就不屬於身體
[00:10:10.560 --> 00:10:12.360]  假如全身是眼睛
[00:10:12.360 --> 00:10:13.960]  聽覺在哪裡呢
[00:10:13.960 --> 00:10:15.560]  假如全身是耳朵
[00:10:15.560 --> 00:10:16.960]  嗅覺在哪裡呢
[00:10:16.960 --> 00:10:18.960]  但現在神隨著自己的意思
[00:10:18.960 --> 00:10:21.960]  把肢體一一安置在身體上了
[00:10:21.960 --> 00:10:23.560]  假如全都是一個肢體
[00:10:23.560 --> 00:10:25.160]  身體在哪裡呢
[00:10:25.160 --> 00:10:26.760]  但現在肢體雖多
[00:10:26.760 --> 00:10:28.160]  身體還是一個
[00:10:28.160 --> 00:10:30.560]  眼睛不能對手說我用不著你
[00:10:30.560 --> 00:10:33.160]  頭也不能對腳說我用不著你
[00:10:33.160 --> 00:10:34.160]  不但如此
[00:10:34.160 --> 00:10:36.560]  身上的肢體人以為軟弱的
[00:10:36.560 --> 00:10:38.760]  更是不可缺少的
[00:10:38.760 --> 00:10:42.160]  身上的肢體我們認為不體面的
[00:10:42.160 --> 00:10:44.560]  愈發給他家常體面
[00:10:44.560 --> 00:10:48.560]  我們不雅觀的愈發裝飾得雅觀
[00:10:48.560 --> 00:10:51.160]  我們雅觀的肢體自然用不著裝飾
[00:10:51.160 --> 00:10:54.160]  但神配搭這身子
[00:10:54.160 --> 00:10:57.760]  把家配的體面給那有缺欠的肢體
[00:10:57.760 --> 00:10:59.360]  免得身體不協調
[00:10:59.360 --> 00:11:01.760]  總要肢體彼此相顧
[00:11:01.760 --> 00:11:03.160]  假如一個肢體受苦
[00:11:03.160 --> 00:11:05.760]  所有的肢體就一同受苦
[00:11:05.760 --> 00:11:07.360]  假如一個肢體得榮光
[00:11:07.360 --> 00:11:09.960]  所有的肢體都一同快樂
[00:11:09.960 --> 00:11:11.760]  你們是基督的身體
[00:11:11.760 --> 00:11:16.360]  並且各自都是肢體
[00:11:16.360 --> 00:11:18.960]  都從一位聖靈受洗
[00:11:18.960 --> 00:11:21.560]  成了一個身體
[00:11:21.560 --> 00:11:24.960]  並且共享這位聖靈
[00:11:24.960 --> 00:11:28.360]  身體原不只是一個肢體
[00:11:28.360 --> 00:11:31.960]  而是許多肢體
[00:11:31.960 --> 00:11:34.960]  並且各自都是肢體
[00:11:34.960 --> 00:11:38.960]  好耐用這個比喻去強調一班信徒
[00:11:38.960 --> 00:11:40.360]  為了共同利益
[00:11:40.360 --> 00:11:45.160]  需要共同努力的必要性
[00:11:45.160 --> 00:11:47.560]  攀石專家Tommy Caldwell
[00:11:47.560 --> 00:11:52.160]  以及Kevin Georgeson
[00:11:52.160 --> 00:11:55.560]  在2015年用了19天
[00:11:55.560 --> 00:11:59.160]  成功徒手攀爬全世界最困難
[00:11:59.160 --> 00:12:00.760]  幽山美地
[00:12:00.760 --> 00:12:05.160]  Yosemite National Park El Capitan
[00:12:05.160 --> 00:12:07.160]  裡面的Dawn War
[00:12:07.160 --> 00:12:08.960]  如果你們有機會去過加州
[00:12:08.960 --> 00:12:09.760]  去過這個公園
[00:12:09.760 --> 00:12:12.960]  我想你們或許知道我在說什麼
[00:12:12.960 --> 00:12:15.960]  我看了他們的紀錄片
[00:12:15.960 --> 00:12:18.960]  其中一幕令我很深刻的
[00:12:18.960 --> 00:12:20.960]  就是Kevin用了六天
[00:12:20.960 --> 00:12:22.760]  這個就是Kevin
[00:12:22.760 --> 00:12:26.360]  多次嘗試都過不了
[00:12:26.360 --> 00:12:31.960]  攀到5.14D grade的Pitch 15
[00:12:31.960 --> 00:12:34.160]  總共有32個Pitch
[00:12:34.160 --> 00:12:35.160]  我想我形容的Pitch
[00:12:35.160 --> 00:12:37.160]  好像是32個點
[00:12:37.160 --> 00:12:38.360]  如果你玩攀石
[00:12:38.360 --> 00:12:41.360]  或許你會知道我在說什麼
[00:12:41.360 --> 00:12:43.760]  相對他的夥伴Tommy
[00:12:43.760 --> 00:12:45.960]  不單止過了Pitch 15
[00:12:45.960 --> 00:12:49.760]  他還要十六、十七、十八
[00:12:49.760 --> 00:12:54.560]  這樣一天一天向山頂進發
[00:12:54.560 --> 00:12:56.160]  多次又多次的失敗
[00:12:56.160 --> 00:12:58.760]  令Kevin很沮喪
[00:12:58.760 --> 00:13:01.160]  甚至懷疑他自己的能力
[00:13:01.160 --> 00:13:05.560]  他亦知道自己可能在拖累Tommy
[00:13:05.560 --> 00:13:07.760]  另一邊Tommy雖然
[00:13:07.760 --> 00:13:09.360]  一個Pitch、一個Pitch
[00:13:09.360 --> 00:13:11.360]  可以繼續上去
[00:13:11.360 --> 00:13:12.760]  但當他知道原來Kevin
[00:13:12.760 --> 00:13:15.360]  還在15那裡不斷掙扎的時候
[00:13:15.360 --> 00:13:18.360]  他也很難受
[00:13:18.360 --> 00:13:19.560]  在這六天裡面
[00:13:19.560 --> 00:13:23.160]  很多人都勸Tommy
[00:13:23.160 --> 00:13:24.960]  他說很明顯你的技術
[00:13:24.960 --> 00:13:27.360]  比起Kevin好很多
[00:13:27.360 --> 00:13:30.560]  他說不如你自己繼續上去
[00:13:30.560 --> 00:13:33.960]  去完成這個壯舉
[00:13:33.960 --> 00:13:36.960]  不要再等他了
[00:13:36.960 --> 00:13:38.360]  長話短說
[00:13:38.360 --> 00:13:40.360]  最後Tommy
[00:13:40.360 --> 00:13:43.560]  沒有因為他的技術比較強
[00:13:43.560 --> 00:13:46.160]  旁邊的人告訴他
[00:13:46.160 --> 00:13:50.560]  他比起Kevin更有能力去攻頂
[00:13:50.560 --> 00:13:55.560]  冒著他可能不能成為這個壯舉的結果
[00:13:55.560 --> 00:13:59.160]  回到Kevin身邊為他打氣
[00:13:59.160 --> 00:14:01.360]  結果前後六天
[00:14:01.360 --> 00:14:01.960]  你試想一下
[00:14:01.960 --> 00:14:06.560]  困在這塊石頭的這位置六天
[00:14:06.560 --> 00:14:10.760]  才成功過了這個Pitch 15
[00:14:10.760 --> 00:14:13.360]  最後他們能夠一起完成
[00:14:13.360 --> 00:14:15.160]  徒手攀爬這個
[00:14:15.160 --> 00:14:20.360]  Elk Captain Don Wall的壯舉
[00:14:20.360 --> 00:14:22.760]  我一邊看這個紀錄片的時候
[00:14:22.760 --> 00:14:25.760]  我一邊在想
[00:14:25.760 --> 00:14:29.360]  如果教會裡面的弟兄姊妹
[00:14:29.360 --> 00:14:34.760]  都有Tommy和Kevin的這個團隊精神
[00:14:34.760 --> 00:14:38.360]  我們一起為了神的國去努力
[00:14:38.360 --> 00:14:41.760]  我們互相扶持前進
[00:14:41.760 --> 00:14:45.560]  當我們其中一個遇上低潮的時候
[00:14:45.560 --> 00:14:50.760]  強一點的一個願意放下自己的利益
[00:14:50.760 --> 00:14:54.760]  陪伴鼓勵弱一點的那一方
[00:14:54.760 --> 00:14:56.160]  不離不棄
[00:14:56.160 --> 00:14:59.160]  跟他一起同行
[00:14:59.160 --> 00:15:03.160]  教會又怎會不是一個很吸引的地方
[00:15:03.160 --> 00:15:08.160]  能夠成為一個彰顯神的地方
[00:15:08.160 --> 00:15:10.960]  基督女士一個身體
[00:15:10.960 --> 00:15:15.360]  互相聯絡作肢體
[00:15:15.360 --> 00:15:17.560]  弟兄姊妹的相處
[00:15:17.560 --> 00:15:21.160]  特別很多時候我們一起試風
[00:15:21.160 --> 00:15:23.360]  因為我們不同的性格
[00:15:23.360 --> 00:15:25.760]  處事的態度
[00:15:25.760 --> 00:15:30.160]  甚至是說話的態度
[00:15:30.160 --> 00:15:32.360]  競爭
[00:15:32.360 --> 00:15:35.360]  我們普遍自己都不願意承認
[00:15:35.360 --> 00:15:38.360]  我們自己的驕傲
[00:15:38.360 --> 00:15:40.960]  完全掩蓋了保羅在這裡
[00:15:40.960 --> 00:15:44.560]  第三節所提到的
[00:15:44.560 --> 00:15:46.760]  我們每一個人都是一樣的
[00:15:46.760 --> 00:15:53.160]  我們都是夢見了神恩典的一個罪人
[00:15:53.160 --> 00:15:54.360]  試風的時候
[00:15:54.360 --> 00:15:59.160]  其實重點並不是你喜不喜歡對方
[00:15:59.160 --> 00:16:03.760]  而是你看不看到神要藉著我們的不同
[00:16:03.760 --> 00:16:05.760]  因為祂的關係
[00:16:05.760 --> 00:16:07.760]  我們有同一個目標
[00:16:07.760 --> 00:16:11.360]  所以我們可以一起同工
[00:16:11.360 --> 00:16:13.960]  彰顯救恩的大能
[00:16:13.960 --> 00:16:18.160]  成就神的旨意
[00:16:18.160 --> 00:16:19.160]  正如我剛才所說
[00:16:19.160 --> 00:16:21.560]  我們大家都很熟悉
[00:16:21.560 --> 00:16:23.160]  教會是一個整體
[00:16:23.160 --> 00:16:26.760]  一個身體的概念
[00:16:26.760 --> 00:16:30.960]  很清楚我們身體裡的不同部分
[00:16:30.960 --> 00:16:33.960]  肢體
[00:16:33.960 --> 00:16:35.960]  但很多時候聖經的道理
[00:16:35.960 --> 00:16:38.760]  我們真的只有「知」字
[00:16:38.760 --> 00:16:41.960]  我們都不願意對付自己
[00:16:41.960 --> 00:16:44.560]  因為實際上
[00:16:44.560 --> 00:16:47.960]  今天換著的仍然是我
[00:16:47.960 --> 00:16:52.760]  仍然是我在我裡面活著
[00:16:52.760 --> 00:16:53.960]  其實我們會不會
[00:16:53.960 --> 00:17:00.960]  跟當日保羅所勸勉的那幫信徒分別不大呢
[00:17:00.960 --> 00:17:03.360]  十二章六至八節
[00:17:03.360 --> 00:17:05.760]  按著所得的恩典
[00:17:05.760 --> 00:17:07.960]  我們各有不同的恩賜
[00:17:07.960 --> 00:17:09.360]  或說預言
[00:17:09.360 --> 00:17:12.560]  要按著信心的程度說預言
[00:17:12.560 --> 00:17:14.760]  或服侍的要專一服侍
[00:17:14.760 --> 00:17:16.960]  或教讀的要專一教導
[00:17:16.960 --> 00:17:19.360]  或勸勉的要專一勸勉
[00:17:19.360 --> 00:17:21.360]  施捨的要誠實
[00:17:21.360 --> 00:17:23.160]  自理的要殷勤
[00:17:23.160 --> 00:17:25.960]  憐憫人的要樂意
[00:17:25.960 --> 00:17:27.760]  來到十二章六至八節
[00:17:27.760 --> 00:17:29.360]  保羅就更加提到
[00:17:29.360 --> 00:17:32.360]  七個恩賜怎樣運用
[00:17:32.360 --> 00:17:33.760]  或說預言
[00:17:33.760 --> 00:17:36.360]  是在說傳遞信息的恩賜
[00:17:36.360 --> 00:17:39.360]  能夠鼓勵造就安慰教會
[00:17:39.360 --> 00:17:42.160]  並且能夠對不認識神的人
[00:17:42.160 --> 00:17:43.760]  去介紹去認識神
[00:17:43.760 --> 00:17:46.560]  遵義去敬拜神
[00:17:46.560 --> 00:17:48.960]  先知講預言這個恩賜
[00:17:48.960 --> 00:17:52.960]  很容易令人想起這個微卜先知
[00:17:52.960 --> 00:17:54.760]  但其實它真正的意思
[00:17:54.760 --> 00:17:56.960]  是在說一個傳遞信息的人
[00:17:56.960 --> 00:17:58.360]  一個messenger
[00:17:58.360 --> 00:17:59.760]  傳遞的信息裡面
[00:17:59.760 --> 00:18:02.360]  可能涉及將來的事情
[00:18:02.360 --> 00:18:05.360]  讓神的群體可以根據這些知識
[00:18:05.360 --> 00:18:08.160]  指導教會的使命
[00:18:08.160 --> 00:18:09.360]  或服侍的
[00:18:09.360 --> 00:18:10.560]  服侍基本上是指
[00:18:10.560 --> 00:18:14.360]  充當為人執行任務的中間人或傳遞人
[00:18:14.360 --> 00:18:17.960]  在四福音和使徒行傳當中
[00:18:17.960 --> 00:18:19.360]  侍功服侍
[00:18:19.360 --> 00:18:22.760]  經常是指為他人準備
[00:18:22.760 --> 00:18:25.360]  或者提供膳食的人
[00:18:25.360 --> 00:18:26.960]  我想一說的時候
[00:18:26.960 --> 00:18:27.960]  大家馬上想起
[00:18:27.960 --> 00:18:30.360]  我們教會有一隊軍隊
[00:18:30.360 --> 00:18:33.960]  時時提供我們很多美食
[00:18:33.960 --> 00:18:35.160]  或教導的
[00:18:35.160 --> 00:18:37.760]  在某種意義上
[00:18:37.760 --> 00:18:40.160]  其實所有信徒
[00:18:40.160 --> 00:18:42.560]  我們都是應該互相教導
[00:18:42.560 --> 00:18:44.360]  但另一個角度來說
[00:18:44.360 --> 00:18:47.160]  亦都並非所有人都是老師
[00:18:47.160 --> 00:18:50.560]  而保羅這裡更加是在說一個專業的角色
[00:18:50.560 --> 00:18:51.360]  當保羅說
[00:18:51.360 --> 00:18:54.160]  上帝賦予他們傳導的能力的時候
[00:18:54.160 --> 00:18:55.960]  有教導恩賜的人
[00:18:55.960 --> 00:18:58.960]  就應該在全港神的服侍裡面
[00:18:58.960 --> 00:19:01.160]  使用這種能力
[00:19:01.160 --> 00:19:04.360]  賦予神給他們的恩賜
[00:19:04.360 --> 00:19:06.360]  說「勸勉的勸勉」是說
[00:19:06.360 --> 00:19:09.160]  擔任鼓勵安慰勸勉弟兄姊妹
[00:19:09.160 --> 00:19:11.560]  在某種情況下如何表現
[00:19:11.560 --> 00:19:12.760]  在生活裡面
[00:19:12.760 --> 00:19:14.760]  或者甚至乎是督習
[00:19:14.760 --> 00:19:16.360]  詩寫的
[00:19:16.360 --> 00:19:17.560]  詩語分享
[00:19:17.560 --> 00:19:21.560]  這個動詞不單止是意味著要幫忙
[00:19:21.560 --> 00:19:23.760]  更加是說分享信息
[00:19:23.760 --> 00:19:25.560]  智慧贈送禮物
[00:19:25.560 --> 00:19:27.960]  或者分享物資和金箭
[00:19:27.960 --> 00:19:30.560]  亦都可以是分享福音
[00:19:30.560 --> 00:19:36.760]  當中是有慷慨真誠的意思
[00:19:36.760 --> 00:19:39.560]  自理的
[00:19:39.560 --> 00:19:45.760]  自理領導是要謹慎地從事教導和祝福的活動
[00:19:45.760 --> 00:19:47.360]  要關心他人的利益
[00:19:47.360 --> 00:19:51.160]  最後一個「憐憫人的」會到前面的論點
[00:19:51.160 --> 00:19:54.760]  所有信徒都是上帝憐憫的對象
[00:19:54.760 --> 00:19:56.560]  這個亦都意味著
[00:19:56.560 --> 00:20:00.360]  我們要學習和我們的敵人和好
[00:20:00.360 --> 00:20:02.760]  鑒於保祿在前面論證
[00:20:02.760 --> 00:20:04.960]  所提到「憐憫」的概念
[00:20:04.960 --> 00:20:06.960]  很難避免「憐憫」
[00:20:06.960 --> 00:20:09.760]  我們思想「憐憫」這個恩賜的時候
[00:20:09.760 --> 00:20:12.960]  是上帝給我們每一個信徒的禮物
[00:20:12.960 --> 00:20:16.960]  因此我們亦都同樣要去實行
[00:20:16.960 --> 00:20:20.960]  這個「憐憫」別人的恩賜
[00:20:20.960 --> 00:20:23.360]  保祿在這個六節經文裡面
[00:20:23.360 --> 00:20:25.760]  解釋了七個不同的恩賜
[00:20:25.760 --> 00:20:27.960]  當中「服侍」、「教導」、「勸勉」
[00:20:27.960 --> 00:20:31.960]  都在說要專一
