
[00:00:00.000 --> 00:00:03.440]  「你需要神保護嗎?」
[00:14:13.000 --> 00:14:15.920]  去維持著你
[00:14:15.920 --> 00:14:17.440]  另外在第五節說到
[00:14:17.440 --> 00:14:19.560]  祂在你右邊任避你
[00:14:19.560 --> 00:14:21.720]  很多專家都說
[00:14:21.720 --> 00:14:23.800]  右邊是尊貴的位置
[00:14:23.800 --> 00:14:26.480]  親近
[00:14:26.480 --> 00:14:28.080]  其實不在左邊
[00:14:28.080 --> 00:14:29.040]  當然在左邊
[00:14:29.040 --> 00:14:30.720]  周圍的環繞我們
[00:14:30.720 --> 00:14:31.920]  無論在左邊右邊
[00:14:31.920 --> 00:14:32.720]  在我們身邊
[00:14:32.720 --> 00:14:33.920]  很近的位置
[00:14:33.920 --> 00:14:35.640]  來保護我們
[00:14:35.640 --> 00:14:37.440]  這裡提到是任避
[00:14:37.440 --> 00:14:39.240]  好像在烈日底下
[00:14:39.240 --> 00:14:41.080]  陽光曬得很猛烈的時候
[00:14:41.080 --> 00:14:42.240]  有個遮蔭的地方
[00:14:42.240 --> 00:14:44.440]  任避你
[00:14:44.440 --> 00:14:45.960]  然後第六節又提到
[00:14:45.960 --> 00:14:47.440]  白日的太陽
[00:14:47.440 --> 00:14:48.640]  夜間的月亮
[00:14:48.640 --> 00:14:50.360]  都不能夠傷害
[00:14:50.360 --> 00:14:52.120]  即是說日夜都保護
[00:14:52.120 --> 00:14:53.720]  日間的時候太陽
[00:14:53.720 --> 00:14:55.800]  你想想在那些曠野的地方
[00:14:55.800 --> 00:14:56.920]  在沙漠的地帶
[00:14:56.920 --> 00:14:58.080]  中東的地方
[00:14:58.080 --> 00:14:59.520]  那些日間的太陽
[00:14:59.520 --> 00:15:00.880]  真的很猛烈的
[00:15:00.880 --> 00:15:02.760]  會曬傷人的
[00:15:02.760 --> 00:15:04.080]  而且很乾燥的
[00:15:04.080 --> 00:15:05.880]  這幾天天氣也很乾燥
[00:15:05.880 --> 00:15:08.120]  曬得很乾燥
[00:15:08.120 --> 00:15:09.160]  很猛烈
[00:15:09.160 --> 00:15:11.320]  會曬傷人
[00:15:11.320 --> 00:15:13.520]  這個傷害是代表打擊
[00:15:13.520 --> 00:15:14.040]  殺害
[00:15:14.040 --> 00:15:14.880]  甚至曬得枯萎
[00:15:14.880 --> 00:15:15.880]  即是那些植物
[00:15:15.880 --> 00:15:17.280]  曬得太多了
[00:15:17.280 --> 00:15:18.080]  不夠水份
[00:15:18.080 --> 00:15:20.040]  曬得乾了
[00:15:20.040 --> 00:15:22.680]  那月亮又不會傷害你
[00:15:22.680 --> 00:15:24.440]  那月亮為什麼會傷害人呢
[00:15:24.440 --> 00:15:26.280]  我們這個年代
[00:15:26.280 --> 00:15:27.480]  我的年代的時候
[00:15:27.480 --> 00:15:29.280]  那些人拍拖說曬月光的
[00:15:29.280 --> 00:15:30.480]  曬月光很浪漫的
[00:15:30.480 --> 00:15:33.320]  為什麼月光都會傷害人呢
[00:15:33.320 --> 00:15:34.240]  那原來
[00:15:34.240 --> 00:15:35.600]  古代的人就認為
[00:15:35.600 --> 00:15:38.560]  那些病患是由月光而來的
[00:15:38.560 --> 00:15:39.960]  當時的人也認為
[00:15:39.960 --> 00:15:42.440]  月亮對人的情緒是有影響的
[00:15:42.440 --> 00:15:43.560]  就是月圓月缺
[00:15:43.560 --> 00:15:45.280]  對人的情緒有影響
[00:15:45.280 --> 00:15:46.360]  所以這個看法
[00:15:46.360 --> 00:15:48.440]  也影響了西方的社會
[00:15:48.440 --> 00:15:50.240]  英語就會用
[00:15:50.240 --> 00:15:51.320]  Munstruck
[00:15:51.320 --> 00:15:53.040]  或者是Nunetic這個字
[00:15:53.040 --> 00:15:55.120]  Nunetic這個字就是月亮
[00:15:55.120 --> 00:15:55.880]  你要形容什麼
[00:15:55.880 --> 00:15:57.720]  形容那些人精神錯亂
[00:15:57.720 --> 00:15:58.720]  發瘋
[00:15:58.720 --> 00:16:00.400]  就用這些字眼
[00:16:00.400 --> 00:16:01.440]  都被人看到
[00:16:01.440 --> 00:16:03.720]  原來那個精神的狀態
[00:16:03.720 --> 00:16:05.840]  是受月亮影響的
[00:16:05.840 --> 00:16:06.760]  那這裡提到
[00:16:06.760 --> 00:16:08.640]  原來神是保護我們
[00:16:08.640 --> 00:16:09.440]  白日的太陽
[00:16:09.440 --> 00:16:10.240]  夜間的月亮
[00:16:10.240 --> 00:16:12.240]  都不會害到你
[00:16:12.240 --> 00:16:14.280]  神是保護你的身體
[00:16:14.280 --> 00:16:16.400]  也保護你的情感
[00:16:16.400 --> 00:16:17.800]  你的懼怕
[00:16:17.800 --> 00:16:19.240]  你的擔憂
[00:16:19.240 --> 00:16:20.760]  你的憤怒
[00:16:20.760 --> 00:16:22.280]  你的不甘心
[00:16:22.280 --> 00:16:23.880]  你覺得受委屈
[00:16:23.880 --> 00:16:25.800]  這些你的感受
[00:16:25.800 --> 00:16:26.800]  你的情感
[00:16:26.800 --> 00:16:28.880]  所有你感到脆弱的東西
[00:16:28.880 --> 00:16:31.440]  神都保護你
