
[00:00:00.000 --> 00:00:04.100]  那什麼是生命和侍奉的價值理念呢?
[00:06:43.600 --> 00:06:47.200]  這最重要不是服飾而是愛
[00:06:47.200 --> 00:06:51.800]  那你說我們怎麼樣能夠學習愛慕神呢
[00:06:51.800 --> 00:06:55.000]  我告訴你敬拜就是什麼
[00:06:55.000 --> 00:06:57.600]  愛慕神最重要一種表達
[00:06:57.600 --> 00:06:59.100]  敬拜是什麼
[00:06:59.100 --> 00:07:02.500]  當你敞開心你來到主的面前
[00:07:02.500 --> 00:07:05.100]  向主說主我愛你的時候
[00:07:05.100 --> 00:07:08.300]  什麼時候當你向主說我愛你
[00:07:08.300 --> 00:07:12.500]  就發現神的愛就能夠在你生命當中永留
[00:07:12.500 --> 00:07:17.400]  忽然間你對主的愛慕就能夠越來越加的增加
[00:07:17.400 --> 00:07:20.800]  你越向主說我愛你 愛慕你的時候
[00:07:20.800 --> 00:07:23.700]  你越敞開心來敬拜神的時候
[00:07:23.700 --> 00:07:28.000]  那種愛主的心就在你面前自然會成長
[00:07:28.800 --> 00:07:31.300]  你不要說我不習慣這些事情
[00:07:31.300 --> 00:07:34.100]  你也不要說中國人不來這一套
[00:07:34.100 --> 00:07:37.000]  我請問你當你孩子小的時候
[00:07:37.000 --> 00:07:39.800]  跑到你的面前來張開手對你說
[00:07:39.800 --> 00:07:42.100]  爹地爹地抱抱抱抱
[00:07:42.100 --> 00:07:44.500]  請問你會怎麼回應
[00:07:44.500 --> 00:07:48.000]  你會說少來 中國人不來這一套
[00:07:48.000 --> 00:07:50.000]  你會這樣嗎
[00:07:50.000 --> 00:07:52.300]  你會這樣嗎 爹地們
[00:07:52.300 --> 00:07:53.500]  你會這樣嗎
[00:07:53.500 --> 00:07:56.400]  你絕對不會 你會怎麼樣
[00:07:56.400 --> 00:07:58.700]  你會抱起來
[00:07:59.100 --> 00:08:01.400]  又親又摟又抱
[00:08:01.400 --> 00:08:04.400]  爹地 我也很愛你 我也很愛你
[00:08:04.400 --> 00:08:10.000]  愛這種表現是不分種族
[00:08:10.000 --> 00:08:11.400]  你不要說中國人不來
[00:08:11.400 --> 00:08:15.800]  愛的表達是不分種族的
[00:08:15.800 --> 00:08:18.100]  最重要是敞開你的心
[00:08:18.100 --> 00:08:20.900]  你的心有沒有敞開這纔是真正的關鍵
[00:08:20.900 --> 00:08:25.100]  什麼時候我們願意敞開我們的心來敬拜神的時候
[00:08:25.300 --> 00:08:29.400]  我告訴你神的愛就自然會湧流在我們中間
[00:08:29.400 --> 00:08:31.400]  讓我們更加的愛慕神
[00:08:31.400 --> 00:08:36.100]  今天很多人在教會里面很想做主的工人
[00:08:36.100 --> 00:08:40.200]  很想認真的上課認真的學習
[00:08:40.200 --> 00:08:44.200]  但讓我對你說你要做主的工人之前
[00:08:44.200 --> 00:08:47.000]  你一定要學習做主的情人
[00:08:47.000 --> 00:08:50.300]  你要學習愛慕神
[00:08:50.300 --> 00:08:52.300]  你越多的愛慕神
[00:08:52.400 --> 00:08:57.100]  神的愛就在你裏面 只有愛才是你侍奉的動力
[00:08:57.100 --> 00:08:58.300]  若是你沒有愛
[00:08:58.300 --> 00:09:01.000]  你兩三下你就burn out
[00:09:01.000 --> 00:09:04.800]  兩三下你就做不下去 你就不幹了
[00:09:04.800 --> 00:09:09.600]  只有愛才是你侍奉的動力
[00:09:09.600 --> 00:09:11.500]  持久的動力
[00:09:11.500 --> 00:09:18.600]  但另一方面熱愛耶穌也不止停留在愛慕這個層面而已
[00:09:19.400 --> 00:09:22.800]  有時候我聽到人說我心中一生只有一件事
[00:09:22.800 --> 00:09:24.200]  就是熱愛耶穌
[00:09:24.200 --> 00:09:26.100]  哇 聽起來好屬靈
[00:09:26.100 --> 00:09:28.400]  熱愛耶穌只有一件事
[00:09:28.400 --> 00:09:30.400]  但我要提醒你
[00:09:30.400 --> 00:09:33.600]  你可能不是真的愛耶穌
[00:09:33.600 --> 00:09:37.600]  你可能只是愛那個愛耶穌的感覺而已
[00:09:37.600 --> 00:09:40.800]  因爲如果你真的愛耶穌
[00:09:40.800 --> 00:09:44.200]  你就會去愛耶穌所愛的
[00:09:44.200 --> 00:09:47.700]  如果你真的愛耶穌
[00:09:48.700 --> 00:09:50.900]  你會愛耶穌所愛
[00:09:50.900 --> 00:09:53.800]  約翰福音21章17節
[00:09:53.800 --> 00:09:58.800]  你還記得主耶穌復活之後問了彼得三次同一個問題嗎
[00:09:58.800 --> 00:10:00.600]  你愛我嗎
[00:10:00.600 --> 00:10:03.400]  那彼得每一次的回答都是什麼
[00:10:03.400 --> 00:10:04.800]  愛不愛
[00:10:04.800 --> 00:10:07.800]  愛 愛 愛 怎麼不愛
[00:10:07.800 --> 00:10:10.100]  然後第三次彼得就很憂愁
[00:10:10.100 --> 00:10:11.700]  你難道不知道我真的很愛
[00:10:11.700 --> 00:10:13.000]  彼得就很憂愁
[00:10:13.000 --> 00:10:14.800]  我真的很愛你
[00:10:15.700 --> 00:10:19.900]  那他講完這句話之後 三次耶穌對他說什麼
[00:10:19.900 --> 00:10:23.400]  你餵羊嗎 我的羊
[00:10:23.400 --> 00:10:25.600]  他就說你真的愛我嗎
[00:10:25.600 --> 00:10:27.200]  耶穌說你真的愛我嗎
[00:10:27.200 --> 00:10:29.600]  那就不只是這種感覺而已
[00:10:29.600 --> 00:10:32.100]  不是這種愛的感覺而已
[00:10:32.100 --> 00:10:35.000]  你要餵羊 我的羊
[00:10:35.000 --> 00:10:36.200]  你愛耶穌嗎
[00:10:36.200 --> 00:10:38.700]  你一定愛耶穌所愛的
[00:10:38.700 --> 00:10:39.600]  很簡單
[00:10:39.600 --> 00:10:41.700]  你一定愛耶穌所愛
[00:10:41.700 --> 00:10:43.300]  今天我們真的愛主的話
[00:10:43.300 --> 00:10:45.300]  我們就不能只顧自己的需要
[00:10:45.600 --> 00:10:48.500]  只不能只顧自己滿足自己的需求
[00:10:48.500 --> 00:10:51.600]  我們要去愛主的羊羣
[00:10:51.600 --> 00:10:53.900]  有時候我聽到有人在教會
[00:10:53.900 --> 00:10:57.000]  你們說這又跟我有什麼關係
[00:10:57.000 --> 00:10:58.200]  那是青少年的事情
[00:10:58.200 --> 00:10:59.700]  那是優勢的事情
[00:10:59.700 --> 00:11:01.600]  那是英文部的事情
[00:11:01.600 --> 00:11:03.300]  那兒童的事情與我何干
[00:11:03.300 --> 00:11:05.200]  第二點讓我再說
[00:11:05.200 --> 00:11:07.500]  如果我們真的愛主
[00:11:07.500 --> 00:11:10.800]  我們就不能只關心自己的需要
[00:11:10.800 --> 00:11:13.200]  我們真的愛主
[00:11:13.400 --> 00:11:17.800]  我們會關心其他主所愛的羊羣的需要
[00:11:17.800 --> 00:11:21.400]  能夠關心教會整體的需要
[00:11:21.400 --> 00:11:24.100]  事實上在聖經當中
[00:11:24.100 --> 00:11:27.000]  保羅也講到一件事情不是嗎
[00:11:27.000 --> 00:11:29.800]  保羅也講到我一生只有一件事
[00:11:29.800 --> 00:11:30.800]  保羅也在講
[00:11:30.800 --> 00:11:33.200]  但他那一件事是什麼事呢
[00:11:33.200 --> 00:11:38.000]  就是忘記背後努力面前向着標杆直跑
[00:11:38.000 --> 00:11:40.400]  要得到神所給他的獎賞
[00:11:40.400 --> 00:11:42.600]  這是保羅的一件事
[00:11:43.000 --> 00:11:44.300]  是一個標杆的
[00:11:44.300 --> 00:11:46.100]  是要竭力奔跑
[00:11:46.100 --> 00:11:48.100]  是要得到神的獎賞的
[00:11:48.100 --> 00:11:50.200]  所以今天如果我們熱愛耶穌
[00:11:50.200 --> 00:11:51.900]  我們就會關心教會
[00:11:51.900 --> 00:11:53.400]  關愛世人
[00:11:53.400 --> 00:11:55.900]  一同完成神的大使命
[00:11:55.900 --> 00:11:56.900]  你們
[00:11:56.900 --> 00:12:01.100]  第三個價值理念是成全聖徒團隊侍奉
[00:12:01.100 --> 00:12:02.000]  各位同學來說來
[00:12:02.000 --> 00:12:04.400]  成全聖徒團隊侍奉
[00:12:04.400 --> 00:12:05.600]  換句話說
[00:12:05.600 --> 00:12:09.100]  服侍神必須是一個靠着團隊
[00:12:09.100 --> 00:12:11.800]  是互相的成全
[00:12:12.300 --> 00:12:15.400]  今天當我們在神的國度裏面侍奉的時候
[00:12:15.400 --> 00:12:19.000]  我們一定要有一個神國度的胸襟
[00:12:19.000 --> 00:12:21.400]  無論你有多能幹
[00:12:21.400 --> 00:12:21.900]  我告訴你
[00:12:21.900 --> 00:12:25.500]  在神的國度裏面絕對不能夠單打獨鬥
[00:12:25.500 --> 00:12:28.100]  所以我常常跟你們說
[00:12:28.100 --> 00:12:31.800]  我常說離了主我什麼都不能做
[00:12:31.800 --> 00:12:35.100]  但離了你們我也什麼都不能做
[00:12:35.100 --> 00:12:35.600]  不是嗎
[00:12:35.600 --> 00:12:39.000]  今天在教會里面我們就是一個團隊
[00:12:39.000 --> 00:12:40.600]  跟你們說我們就是個團隊
[00:12:40.600 --> 00:12:42.300]  我們什麼都不能做
[00:12:42.300 --> 00:12:45.000]  什麼是團隊呢
[00:12:45.000 --> 00:12:49.500]  團隊最重要的一個觀念就是一起成功一起失敗
[00:12:49.500 --> 00:12:50.800]  這就是團隊
[00:12:50.800 --> 00:12:53.000]  不是說你成功他失敗
[00:12:53.000 --> 00:12:53.500]  沒有的
[00:12:53.500 --> 00:12:55.200]  既然是個團隊
[00:12:55.200 --> 00:12:57.000]  失敗就是一起失敗的
[00:12:57.000 --> 00:12:58.800]  沒有說你失敗我成功
[00:12:58.800 --> 00:12:59.400]  沒有的
[00:12:59.400 --> 00:13:01.400]  要成功就是一起成功的
[00:13:01.400 --> 00:13:03.400]  沒有說你成功我失敗
[00:13:03.400 --> 00:13:04.000]  沒有的
[00:13:04.000 --> 00:13:06.300]  一起失敗一起成功
[00:13:06.300 --> 00:13:07.400]  這就是個團隊
[00:13:07.500 --> 00:13:10.800]  真正重要的不是成功跟失敗
[00:13:10.800 --> 00:13:14.600]  真正重要是那個一起的過程
[00:13:14.600 --> 00:13:15.300]  Amen
[00:13:15.300 --> 00:13:20.000]  你說我們怎麼樣才能夠建造這樣一個團隊侍奉
[00:13:20.000 --> 00:13:24.000]  在團隊侍奉裏面最基本的兩件事情
[00:13:24.000 --> 00:13:25.300]  一個就是禱告
[00:13:25.300 --> 00:13:26.600]  一個就是溝通
[00:13:26.600 --> 00:13:29.100]  這兩件事情太重要了
[00:13:29.100 --> 00:13:30.900]  第一個要禱告
[00:13:30.900 --> 00:13:31.400]  爲什麼
[00:13:31.400 --> 00:13:33.800]  禱告讓我們的心謙卑下來
[00:13:33.800 --> 00:13:36.600]  否則我們人都會堅持舉薦
[00:13:36.600 --> 00:13:39.700]  只有禱告我們才能夠謙卑下來
[00:13:39.700 --> 00:13:45.600]  接着禱告我們才能夠讓聖靈把神的心意放在我們的裏面
[00:13:45.600 --> 00:13:52.100]  接着禱告我們才能夠在聖靈裏面能夠得到一個共識
[00:13:52.100 --> 00:13:53.800]  在神的心意當中
[00:13:53.800 --> 00:13:55.200]  我們達成一個共識
[00:13:55.200 --> 00:13:56.900]  禱告太重要了
[00:13:56.900 --> 00:13:58.700]  讓我們謙卑下來
[00:13:58.700 --> 00:14:00.300]  讓我們能夠明白神的心意
[00:14:00.300 --> 00:14:02.400]  溝通也是太重要了
[00:14:02.400 --> 00:14:06.300]  溝通讓我們幫助了我們瞭解別人的想法
[00:14:06.300 --> 00:14:08.100]  跟看法跟立場
[00:14:08.100 --> 00:14:10.700]  其實我常在教會里面發現
[00:14:10.700 --> 00:14:12.100]  每一個人都很有熱心
[00:14:12.100 --> 00:14:14.100]  每一個人都很想爲主擺上
[00:14:14.100 --> 00:14:17.300]  但很多時候就是因爲缺乏溝通
[00:14:17.300 --> 00:14:21.400]  帶來太多不需要的誤會跟傷害
[00:14:21.400 --> 00:14:22.900]  那是很可惜的事情
[00:14:22.900 --> 00:14:26.100]  但是今天既然是團隊侍奉
[00:14:26.100 --> 00:14:28.600]  就表明不是隻有一個人的意見
[00:14:28.600 --> 00:14:30.000]  不是一個人的想法
[00:14:30.000 --> 00:14:33.900]  我們就必須要學習謙卑地來聆聽
[00:14:33.900 --> 00:14:35.700]  聆聽什麼
[00:14:36.200 --> 00:14:37.500]  聆聽神的聲音
[00:14:37.500 --> 00:14:39.600]  也聆聽人的聲音
[00:14:39.600 --> 00:14:42.500]  我們必須有個寬容的心
[00:14:42.500 --> 00:14:45.500]  就算你的意見是對的
[00:14:45.500 --> 00:14:50.300]  你要知道意見的成熟還是要花時間的
[00:14:50.300 --> 00:14:54.500]  當摩西面對前面的紅海
[00:14:54.500 --> 00:14:56.100]  後面埃及追兵
[00:14:56.100 --> 00:14:58.400]  所有的以色列人就看着他
[00:14:58.400 --> 00:15:00.900]  就看着摩西
[00:15:00.900 --> 00:15:01.900]  摩西要怎麼辦
[00:15:01.900 --> 00:15:03.900]  就是摩西一個人
[00:15:03.900 --> 00:15:05.700]  一個人的信心
[00:15:06.100 --> 00:15:07.400]  他需要相信
[00:15:07.400 --> 00:15:09.600]  當他用藏象水一指的時候
[00:15:09.600 --> 00:15:11.100]  something would happen
[00:15:11.100 --> 00:15:15.500]  他需要相信神機會發生
[00:15:15.500 --> 00:15:17.700]  那真的是很偉大的信心
[00:15:17.700 --> 00:15:19.100]  萬一一指水不分怎麼辦
[00:15:19.100 --> 00:15:21.300]  一世英名掃地
[00:15:21.300 --> 00:15:26.400]  所以這是很偉大的信心
[00:15:26.400 --> 00:15:27.700]  一個人的信心
[00:15:27.700 --> 00:15:30.800]  當他用藏象水一指的時候
[00:15:30.800 --> 00:15:34.100]  水果然海水分開讓以色列人走過去
[00:15:34.100 --> 00:15:35.500]  那是紅海的經歷
[00:15:36.600 --> 00:15:38.900]  可是現在當以色列國約旦就不同了
[00:15:38.900 --> 00:15:42.700]  神沒有叫約蘇亞說用藏象水一指
[00:15:42.700 --> 00:15:45.300]  其實神也沒有給約蘇亞一個藏媒
[00:15:45.300 --> 00:15:52.700]  而是神吩咐扛臺約貴的祭司要一同下水
[00:15:52.700 --> 00:15:55.100]  你知道這個時候
[00:15:55.100 --> 00:15:58.100]  就不只需要一個領袖的信心
[00:15:58.100 --> 00:16:01.000]  這個時候需要一個團隊的信心
[00:16:01.000 --> 00:16:03.800]  不是隻有約蘇亞一個人的信心
[00:16:04.600 --> 00:16:09.700]  是一個扛臺約貴的祭司們一同要走下水
[00:16:09.700 --> 00:16:12.400]  這是一個團隊的信心
[00:16:12.400 --> 00:16:15.900]  在這個團隊當中只要有一個人猶豫一下
[00:16:15.900 --> 00:16:16.900]  哎呦 真的嗎
[00:16:16.900 --> 00:16:19.400]  其他人就很難走下去
[00:16:19.400 --> 00:16:20.400]  只要一個人往後
[00:16:20.400 --> 00:16:21.800]  其他人就很難向前
[00:16:21.800 --> 00:16:25.400]  你就發現這是需要一個團隊的信心
[00:16:25.400 --> 00:16:27.100]  不但需要一個團隊的信心
[00:16:27.100 --> 00:16:29.000]  也需要整個會衆的信心
[00:16:29.000 --> 00:16:30.700]  爲什麼
[00:16:30.700 --> 00:16:32.800]  因爲在這個時候河水轉過兩岸
[00:16:32.800 --> 00:16:34.300]  跟紅海的時候不一樣
[00:16:35.200 --> 00:16:36.800]  在以色列過紅海的時候
[00:16:36.800 --> 00:16:37.900]  聖經說
[00:16:37.900 --> 00:16:39.800]  海分成兩半
[00:16:39.800 --> 00:16:43.100]  以色列是看着甘地走過去的
[00:16:43.100 --> 00:16:46.900]  我請問你看着甘地走過去需不需要信心
[00:16:46.900 --> 00:16:49.200]  需不需要信心
[00:16:49.200 --> 00:16:51.600]  甘地
[00:16:51.600 --> 00:16:55.600]  但當然中國人還真的嗎
[00:16:55.600 --> 00:16:57.900]  哎呦 真的嗎
[00:16:57.900 --> 00:17:01.400]  那是甘地
[00:17:01.400 --> 00:17:03.800]  你就走過去就是了
[00:17:04.900 --> 00:17:07.100]  可是在過約旦河就不一樣了
[00:17:07.100 --> 00:17:08.700]  越過約旦河的時候
[00:17:08.700 --> 00:17:10.400]  水是漲過兩岸的
[00:17:10.400 --> 00:17:13.100]  我們就看見需要一個信心
[00:17:13.100 --> 00:17:15.000]  你在會衆當中
[00:17:15.000 --> 00:17:17.200]  看見河水還漲過兩岸
[00:17:17.200 --> 00:17:18.900]  你裏面有一個選擇
[00:17:18.900 --> 00:17:20.100]  跟還是不跟
[00:17:20.100 --> 00:17:21.900]  你要跟還是不跟
[00:17:21.900 --> 00:17:25.200]  需要整個會衆的信心
[00:17:25.200 --> 00:17:28.100]  今天當神帶領教會向前進
[00:17:28.100 --> 00:17:29.400]  進入新的季節
[00:17:29.400 --> 00:17:31.100]  帶領我們新的道路的時候
[00:17:31.100 --> 00:17:34.100]  整個會衆都需要一個新的信心
[00:17:35.500 --> 00:17:37.700]  我們能夠擺上緊緊跟隨神
