
[00:00:00.000 --> 00:00:05.240]  今天我們的題目都回到我們的季題裏面
[00:02:50.400 --> 00:02:52.720]  八個星期將會過去
[00:02:52.720 --> 00:02:56.360]  於是不用強行回來講見證
[00:02:56.360 --> 00:02:59.720]  強行衝回來要帶眼鏡
[00:02:59.720 --> 00:03:00.840]  又說要幫忙買東西
[00:03:00.840 --> 00:03:02.320]  沒有東西的時候
[00:03:02.320 --> 00:03:04.160]  回歸正傳
[00:03:04.160 --> 00:03:07.120]  開始心裏也會覺得
[00:03:07.120 --> 00:03:11.440]  是不是我們的幸福真的已不在呢
[00:03:11.440 --> 00:03:12.360]  所以很坦白
[00:03:12.360 --> 00:03:16.600]  我們特意有一個多月休息的時間
[00:03:16.600 --> 00:03:17.360]  休息的時間
[00:03:17.360 --> 00:03:18.960]  第一就是讓大家沉澱一下
[00:03:18.960 --> 00:03:20.200]  興奮過後
[00:03:20.200 --> 00:03:22.040]  但事實上很多團隊
[00:03:22.040 --> 00:03:24.400]  也有整頓的時間
[00:03:24.400 --> 00:03:25.640]  所以你也看到
[00:03:25.640 --> 00:03:26.960]  其實這六個星期
[00:03:26.960 --> 00:03:30.040]  很多小組喜氣樂樂的情況
[00:03:30.040 --> 00:03:34.600]  究竟我們在一個甚麼氛圍裏面
[00:03:34.600 --> 00:03:36.360]  我們是否繼續做幸福小組呢
[00:03:36.360 --> 00:03:37.800]  又說下一次又來了
[00:03:37.800 --> 00:03:39.480]  究竟我們在做甚麼呢
[00:03:39.480 --> 00:03:40.680]  我想在這個時候
[00:03:40.680 --> 00:03:42.240]  我們大家都要回去
[00:03:42.240 --> 00:03:44.520]  究竟我們在千墨這間教會裏面
[00:03:44.520 --> 00:03:45.760]  是在做甚麼
[00:03:45.760 --> 00:03:47.680]  我們經歷過的幸福小組
[00:03:47.680 --> 00:03:49.320]  是我們第一次做的
[00:03:49.320 --> 00:03:54.520]  但是感覺挺良好
[00:03:54.520 --> 00:03:55.720]  同意嗎
[00:03:55.720 --> 00:03:56.880]  為甚麼會這樣呢
[00:03:56.880 --> 00:03:59.600]  我們先分析一下這八個星期有甚麼特別的事
[00:03:59.600 --> 00:04:01.600]  因為我們說共建靈宮
[00:04:01.600 --> 00:04:03.280]  我們要做主的靈宮
[00:04:03.280 --> 00:04:05.520]  大家很努力在做甚麼
[00:04:05.520 --> 00:04:08.280]  為甚麼這八個星期會這麼開心
[00:04:08.280 --> 00:04:11.160]  原因是幸福小組是一個很大的項目
[00:04:11.160 --> 00:04:13.800]  亦是一個目標很明顯的項目
[00:04:13.800 --> 00:04:14.880]  就是做甚麼
[00:04:14.880 --> 00:04:15.720]  跟隔壁那位說
[00:04:15.720 --> 00:04:18.240]  All for the best
[00:04:18.240 --> 00:04:21.480]  所以每一個人都是為了新朋友
[00:04:21.480 --> 00:04:24.520]  連崇拜我們整個講題
[00:04:24.520 --> 00:04:27.080]  都不會特別照顧我們這些
[00:04:27.080 --> 00:04:28.880]  上了教育幾十年的人
[00:04:28.880 --> 00:04:33.600]  全部都是講最基本的信仰
[00:04:33.600 --> 00:04:34.600]  但是因為這樣
[00:04:34.600 --> 00:04:35.800]  我們的目標很清晰
[00:04:35.800 --> 00:04:37.880]  我們整個programme都是為了
[00:04:37.880 --> 00:04:39.880]  幫助新朋友信主
[00:04:39.880 --> 00:04:42.320]  反而大家很聚焦
[00:04:42.320 --> 00:04:43.320]  同意嗎
[00:04:43.320 --> 00:04:45.320]  雖然有些事不是很想的
[00:04:45.320 --> 00:04:48.440]  還是這樣討論都不關我們事
[00:04:48.440 --> 00:04:49.840]  但我們都會忍住
[00:04:49.840 --> 00:04:51.840]  因為心裏想甚麼
[00:04:51.840 --> 00:04:53.040]  八個星期而已
[00:04:53.040 --> 00:04:54.360]  我就忍你
[00:04:54.360 --> 00:04:56.000]  大家心裏都這樣說
[00:04:56.000 --> 00:04:58.200]  但其實在這樣的氛圍裏
[00:04:58.200 --> 00:05:00.000]  你見到這八個星期很開心
[00:05:00.000 --> 00:05:00.960]  是因為第一樣
[00:05:00.960 --> 00:05:02.240]  人人有份參與
[00:05:02.240 --> 00:05:04.560]  每一個人都是主角
[00:05:04.560 --> 00:05:06.720]  你們每一個人的生命見證
[00:05:06.720 --> 00:05:08.120]  都擺了上枱
[00:05:08.120 --> 00:05:10.200]  認識了十多二十年都好
[00:05:10.200 --> 00:05:11.720]  可能我們都未聽過
[00:05:11.720 --> 00:05:14.720]  你的生命當中有這部份的故事
[00:05:14.720 --> 00:05:17.440]  所以整個小組的氛圍是很正面
[00:05:17.440 --> 00:05:21.200]  主要是分享上帝在我們生命當中的恩典
[00:05:21.200 --> 00:05:23.400]  和平時我們的家事分享
[00:05:23.400 --> 00:05:24.800]  耳熬耳熬的氣氛
[00:05:24.800 --> 00:05:26.680]  就已經是很不同了
[00:05:26.680 --> 00:05:28.680]  第二整班的組員
[00:05:28.680 --> 00:05:31.000]  無論他是負責好還是不負責好
[00:05:31.000 --> 00:05:35.280]  大家都是很專一去為那個聚會付出
[00:05:35.280 --> 00:05:37.120]  所以有些組長說
[00:05:37.120 --> 00:05:38.160]  平時的組員
[00:05:38.160 --> 00:05:40.040]  其實發展得沒那麼好
[00:05:40.040 --> 00:05:42.520]  為了幸福小組人人有功開
[00:05:42.520 --> 00:05:44.160]  所以大家都很努力
[00:05:44.160 --> 00:05:47.000]  甚至拿架去佈置
[00:05:47.000 --> 00:05:49.000]  我們先給些掌聲我們的組員
[00:05:49.000 --> 00:05:52.640]  我們看到那個群策群力的吸引力
[00:05:52.640 --> 00:05:54.320]  但是你要知道
[00:05:54.320 --> 00:05:56.120]  如果你的小組
[00:05:56.120 --> 00:05:57.920]  不要只是那八個星期
[00:05:57.920 --> 00:06:00.560]  你永遠都是大家群策群力
[00:06:00.560 --> 00:06:02.560]  然後大家也是回來
[00:06:02.560 --> 00:06:05.360]  預備好去分享豐富的筵席
[00:06:05.360 --> 00:06:08.000]  就是上帝在你身上所有的恩典
[00:06:08.000 --> 00:06:10.800]  其實你發現無論是什麼小組
[00:06:10.800 --> 00:06:13.120]  那個氣氛都會是很正向
[00:06:13.120 --> 00:06:15.400]  很開心和很積極的
[00:06:15.400 --> 00:06:17.840]  而且整個幸福小組設計
[00:06:17.840 --> 00:06:20.320]  也將我們所說的愛之語
[00:06:20.320 --> 00:06:21.720]  那五個愛之語
[00:06:21.720 --> 00:06:24.640]  是發揮得淋漓盡致的
[00:06:24.640 --> 00:06:28.480]  你豈不是很精心去設計你的小組嗎
[00:06:28.480 --> 00:06:31.840]  所以我也在想是不是不應該給大家加會資料呢
[00:06:31.840 --> 00:06:35.360]  大家可以精心去為之設計
[00:06:35.360 --> 00:06:37.360]  反而現在預備組
[00:06:37.360 --> 00:06:38.640]  可能大家就不理了
[00:06:38.640 --> 00:06:39.760]  臨時拿張紙出來
[00:06:39.760 --> 00:06:41.760]  就說兩句就算了
[00:06:41.760 --> 00:06:43.760]  但是我們連布置
[00:06:43.760 --> 00:06:44.560]  擺椅子
[00:06:44.560 --> 00:06:45.800]  怎樣去安排
[00:06:45.800 --> 00:06:48.560]  我們是很悉心地去預備的
[00:06:48.560 --> 00:06:52.480]  而禮物之所以令頂姐妹和新朋友覺得感動是什麼呢
[00:06:52.480 --> 00:06:54.760]  因為所有都是很窩心的
[00:06:54.760 --> 00:06:55.760]  那你有沒有想過
[00:06:55.760 --> 00:06:56.880]  如果你回小組
[00:06:56.880 --> 00:06:59.680]  都還有人為你預備一份很窩心的禮物呢
[00:06:59.680 --> 00:07:02.920]  其實你都很期待去回小組的
[00:07:02.920 --> 00:07:04.680]  所以你問我頂姐妹
[00:07:04.680 --> 00:07:07.640]  如果你的小組是想幸福下去的
[00:07:07.640 --> 00:07:09.800]  只要將這些美好的元素
[00:07:09.800 --> 00:07:11.720]  繼續保存下去
[00:07:11.720 --> 00:07:13.000]  就可以了
[00:07:13.000 --> 00:07:14.280]  但是當然了
[00:07:14.280 --> 00:07:16.280]  剛剛信主的朋友們就會覺得
[00:07:16.280 --> 00:07:17.640]  那我回小組
[00:07:17.640 --> 00:07:19.360]  我都信了耶穌了
[00:07:19.360 --> 00:07:20.840]  那不就行了嗎
[00:07:20.840 --> 00:07:21.840]  為什麼
[00:07:21.840 --> 00:07:24.520]  好像組長有很多要求
[00:07:24.520 --> 00:07:27.760]  很想我每天都要回來小組
[00:07:27.760 --> 00:07:28.640]  要回崇拜
[00:07:28.640 --> 00:07:29.680]  哇 還很恐怖
[00:07:29.680 --> 00:07:30.680]  還要我上台
[00:07:30.680 --> 00:07:32.000]  大家都很害怕
[00:07:32.000 --> 00:07:34.840]  事實上我們是一間細胞小組教會
[00:07:34.840 --> 00:07:37.600]  細胞小組教會是一個什麼樣的教會呢
[00:07:37.600 --> 00:07:40.760]  其實我們是以牧羊為主導的教會
[00:07:40.760 --> 00:07:42.320]  簡單來說
[00:07:42.320 --> 00:07:45.440]  幸福小組是很重要在程式裡面的
[00:07:45.440 --> 00:07:47.160]  因為程式的設計
[00:07:47.160 --> 00:07:48.920]  就是讓你感受到愛
[00:07:48.920 --> 00:07:52.840]  我們表現神在我們生命當中做過什麼事
[00:07:52.840 --> 00:07:55.760]  我們親身來講解給大家知道
[00:07:55.760 --> 00:07:58.680]  但是細胞小組是我們自己的家庭
[00:07:58.680 --> 00:08:00.080]  是我們的生活
[00:08:00.080 --> 00:08:01.000]  是我們的家庭
[00:08:01.000 --> 00:08:02.640]  是我們每一天的生活
[00:08:02.640 --> 00:08:04.240]  在當中注重的
[00:08:04.240 --> 00:08:06.200]  就不是程式這麼簡單
[00:08:06.200 --> 00:08:09.840]  最重要的是我們專注在我們每一個弟兄姐妹的身上
[00:08:09.840 --> 00:08:11.640]  所以我們有組長
[00:08:11.640 --> 00:08:12.560]  我們有核心
[00:08:12.560 --> 00:08:14.760]  我們就像一個葡萄籽一樣
[00:08:14.760 --> 00:08:15.760]  一個扔幾個
[00:08:15.760 --> 00:08:17.480]  來彼此照顧
[00:08:17.480 --> 00:08:18.480]  為什麼呢
[00:08:18.480 --> 00:08:21.640]  因為當我們信主進入了一個新的家庭裡面
[00:08:21.640 --> 00:08:23.400]  其實怎樣去做一個基督徒
[00:08:23.400 --> 00:08:24.800]  真的是很無聊的
[00:08:24.800 --> 00:08:26.280]  可能很坦白地說
[00:08:26.280 --> 00:08:27.920]  你信主十年廿載
[00:08:27.920 --> 00:08:30.360]  如果你都沒有一個屬靈的父親
[00:08:30.360 --> 00:08:32.280]  在你身邊陪伴你
[00:08:32.280 --> 00:08:34.760]  去拖大你和鼓勵你
[00:08:34.760 --> 00:08:35.920]  你發現
[00:08:35.920 --> 00:08:40.160]  其實你在信仰的情況都是一片漏漏的
[00:08:40.160 --> 00:08:41.920]  還是一個小孩子一樣
[00:08:41.920 --> 00:08:44.000]  所以在細胞小組的歷程裡面
[00:08:44.000 --> 00:08:45.960]  我們透過整個模樣的系統
[00:08:45.960 --> 00:08:48.760]  是讓我們真的對內彼此建立
[00:08:48.760 --> 00:08:51.320]  讓我們屬靈的生命有一個嬰兒
[00:08:51.320 --> 00:08:53.560]  慢慢去學習吃乾糧
[00:08:53.560 --> 00:08:54.800]  學習認識神
[00:08:54.800 --> 00:08:58.000]  學習明白上帝在我們生命當中的旨意
[00:08:58.000 --> 00:09:01.160]  而最重要的一件事就是我們都需要一起的
[00:09:01.160 --> 00:09:04.080]  在這個地上真的作神的靈功
[00:09:04.080 --> 00:09:07.120]  讓我們在一起成為一個美好的見證
[00:09:07.120 --> 00:09:08.400]  我們身邊的朋友
[00:09:08.400 --> 00:09:10.120]  看到我們生命的改變
[00:09:10.120 --> 00:09:12.520]  他們有機會去信耶穌
[00:09:12.520 --> 00:09:15.640]  所以整個細胞小組系統最核心的位置
[00:09:15.640 --> 00:09:18.040]  是在我們的守望者計劃裡面
[00:09:18.040 --> 00:09:21.640]  怎樣讓一些屬靈資深的父親
[00:09:21.640 --> 00:09:23.240]  即是弟兄姊妹
[00:09:23.240 --> 00:09:27.080]  能夠去幫助一些初信主的朋友
[00:09:27.080 --> 00:09:29.200]  或者是初信主的基督徒
[00:09:29.200 --> 00:09:32.320]  慢慢地在屬靈生命裡面學習成熟
[00:09:32.320 --> 00:09:33.720]  所以某程度來說
[00:09:33.720 --> 00:09:35.280]  一加一是等於三
[00:09:35.280 --> 00:09:37.280]  因為上面有一個
[00:09:37.280 --> 00:09:39.280]  下面也有一個
[00:09:39.280 --> 00:09:41.280]  有沒有想過由信主到現在
[00:09:41.280 --> 00:09:42.880]  有誰在你生命當中
[00:09:42.880 --> 00:09:44.640]  其實是扶持過你
[00:09:44.640 --> 00:09:45.920]  幫過你呢
[00:09:45.920 --> 00:09:48.120]  當你很多時候有軟弱的時候
[00:09:48.120 --> 00:09:49.320]  祂會為你祈禱
[00:09:49.320 --> 00:09:51.320]  當你有些事情想離開
[00:09:51.320 --> 00:09:52.960]  想走歪的時候
[00:09:52.960 --> 00:09:55.560]  祂不斷地去勸諫你
[00:09:55.560 --> 00:09:59.080]  那個其實已經是你屬靈的父母
[00:09:59.080 --> 00:10:01.840]  當我們說一群基督徒要在一起
[00:10:01.840 --> 00:10:04.640]  去讓神住在我們當中
[00:10:04.640 --> 00:10:06.920]  又彰顯上帝的榮美
[00:10:06.920 --> 00:10:09.640]  我們真的有很多東西需要去學習
[00:10:09.640 --> 00:10:10.800]  彼得前書
[00:10:10.800 --> 00:10:13.440]  彼得用了幾章的經文
[00:10:13.440 --> 00:10:17.040]  提醒我們怎樣去共建靈宮
[00:10:17.040 --> 00:10:19.760]  因為彼得是盤石
[00:10:19.760 --> 00:10:23.720]  耶穌說他的教會是建立在盤石之上
[00:10:23.720 --> 00:10:25.040]  彼得提醒我們
[00:10:25.040 --> 00:10:26.680]  我們很重要的基礎
[00:10:26.680 --> 00:10:30.160]  就是因為我們接受耶穌基督是我們的救主
[00:10:30.160 --> 00:10:31.400]  我們信了主
[00:10:31.400 --> 00:10:33.400]  我們有份重新的盼望
[00:10:33.400 --> 00:10:35.200]  我們得著復活的能力
[00:10:35.200 --> 00:10:37.200]  但是在這個基礎裏面
[00:10:37.200 --> 00:10:39.200]  我們是要學習成長
[00:10:39.200 --> 00:10:40.240]  學習改變
[00:10:40.240 --> 00:10:42.240]  所以在過往的四講裏面
[00:10:42.240 --> 00:10:44.040]  我們已經看到第一件事
[00:10:44.040 --> 00:10:47.040]  整個靈宮是要耶穌基督為防國石
[00:10:47.040 --> 00:10:50.240]  我們要從這個世界的行事文的標準
[00:10:50.240 --> 00:10:52.240]  開始去研讀聖經
[00:10:52.240 --> 00:10:56.800]  去學習怎樣按耶穌基督的標準去行事
[00:10:56.800 --> 00:10:58.920]  但是我們做了基督徒
[00:10:58.920 --> 00:11:01.120]  我們仍然生活在這個世界上
[00:11:01.120 --> 00:11:03.480]  所以你發覺有很多東西是格格不入的
[00:11:03.480 --> 00:11:05.840]  亦都不知道怎樣去面對
[00:11:05.840 --> 00:11:08.840]  所以彼得教導我們怎樣在社群當中
[00:11:08.840 --> 00:11:10.680]  盡我們公民的責任
[00:11:10.680 --> 00:11:12.440]  不是因為你基督徒都長大了
[00:11:12.440 --> 00:11:13.440]  你可以扔垃圾
[00:11:13.440 --> 00:11:14.720]  你可以沖紅燈
[00:11:14.720 --> 00:11:16.240]  沒有這個條件的
[00:11:16.240 --> 00:11:18.720]  我們一定要和一般的市民
[00:11:18.720 --> 00:11:20.040]  來到一起的生活
[00:11:20.040 --> 00:11:21.680]  保持那種和諧
[00:11:21.680 --> 00:11:23.480]  但當然你要去見證
[00:11:23.480 --> 00:11:24.640]  榮耀上帝
[00:11:24.640 --> 00:11:27.120]  最重要的當然是你個人的身上
[00:11:27.120 --> 00:11:28.720]  而我們的家庭
[00:11:28.720 --> 00:11:29.920]  我們的婚姻
[00:11:29.920 --> 00:11:31.400]  我們的人際關係
[00:11:31.400 --> 00:11:33.400]  都是能夠彰顯到
[00:11:33.400 --> 00:11:35.080]  原來信耶穌的人
[00:11:35.080 --> 00:11:38.680]  他們跟從耶穌那一套的行法
[00:11:38.680 --> 00:11:41.080]  是會不同的
[00:11:41.080 --> 00:11:42.280]  所以弟兄姊妹
[00:11:42.280 --> 00:11:44.800]  我們的生命是滿有挑戰的
[00:11:44.800 --> 00:11:47.240]  因為過往我們的思想
[00:11:47.240 --> 00:11:48.520]  我們的方法
[00:11:48.520 --> 00:11:50.960]  我們處理家庭的問題
[00:11:50.960 --> 00:11:52.320]  我們做人的態度
[00:11:52.320 --> 00:11:54.320]  是受這個社會所影響
[00:11:54.320 --> 00:11:56.720]  但今時今日當我們信了主的時候
[00:11:56.720 --> 00:11:59.080]  我們要學習究竟如果耶穌基督
[00:11:59.080 --> 00:12:00.320]  在我們當中
[00:12:00.320 --> 00:12:02.680]  祂是我們的婚姻輔導員的時候
[00:12:02.680 --> 00:12:05.480]  耶穌會期望我們怎樣去做呢?
[00:12:05.480 --> 00:12:08.080]  當我們教子教到發瘋的時候
[00:12:08.080 --> 00:12:10.080]  究竟耶穌會告訴我們
[00:12:10.080 --> 00:12:12.920]  我們應該怎樣去看待我們的孩子呢?
[00:12:12.920 --> 00:12:14.080]  所以其實在教會裏面
[00:12:14.080 --> 00:12:15.080]  都有不同的課程
[00:12:15.080 --> 00:12:16.240]  無論我們婚姻
[00:12:16.240 --> 00:12:18.920]  啟發都講教子
[00:12:18.920 --> 00:12:20.640]  原因是我們真的需要
[00:12:20.640 --> 00:12:22.320]  神給我們的智慧
[00:12:22.320 --> 00:12:26.080]  好讓我們在地上能夠活得美好
[00:12:26.080 --> 00:12:28.320]  如果你想想你活得不美好的時候
[00:12:28.320 --> 00:12:30.080]  你怎樣能夠吸引人
[00:12:30.080 --> 00:12:31.880]  覺得你所信的神
[00:12:31.880 --> 00:12:34.480]  是一個可以幫到他的神呢?
[00:12:34.480 --> 00:12:36.280]  然而我們的信仰
[00:12:36.280 --> 00:12:38.680]  和未信主或者是
[00:12:38.680 --> 00:12:40.480]  有其他宗教信仰的人
[00:12:40.480 --> 00:12:41.880]  是有衝撞的
[00:12:41.880 --> 00:12:43.480]  因此上一堂已經提醒我們
[00:12:43.480 --> 00:12:45.480]  我們有一個受苦的心智
[00:12:45.480 --> 00:12:47.120]  這個受苦的心智不是耶穌基督
[00:12:47.120 --> 00:12:48.280]  特意要你受苦
[00:12:48.280 --> 00:12:49.880]  而是我們活在一個
[00:12:49.880 --> 00:12:53.480]  和我們價值觀完全不同的世界裏面
[00:12:53.480 --> 00:12:55.480]  大家是一定有碰撞
[00:12:55.480 --> 00:12:57.480]  但是作為上帝的子民
[00:12:57.480 --> 00:12:59.480]  我們領受到這份救恩
[00:12:59.480 --> 00:13:01.480]  我們要怎樣用愛心
[00:13:01.480 --> 00:13:04.480]  來和教愛之人相處呢?
[00:13:04.480 --> 00:13:06.880]  其實是一個很大的技巧
[00:13:06.880 --> 00:13:09.680]  很多人很不喜歡基督教
[00:13:09.680 --> 00:13:11.680]  因為基督教好像很霸道
[00:13:11.680 --> 00:13:14.480]  而且永遠都是唯我獨尊
[00:13:14.480 --> 00:13:16.080]  其實你看到
[00:13:16.080 --> 00:13:18.080]  耶穌基督卻不是這樣的
[00:13:18.080 --> 00:13:19.880]  耶穌基督和罪人
[00:13:19.880 --> 00:13:22.280]  和那些頂撞的法利賽人
[00:13:22.280 --> 00:13:26.280]  甚至是死井流氓也好
[00:13:26.280 --> 00:13:28.280]  他也能夠和我們相遇
[00:13:28.280 --> 00:13:31.080]  也能夠彰顯上帝的愛和公義
[00:13:31.080 --> 00:13:34.280]  這是我們需要基督徒好好學習
[00:13:34.280 --> 00:13:35.880]  怎樣和教愛的人
[00:13:35.880 --> 00:13:38.880]  甚至不同宗教的人相處
[00:13:38.880 --> 00:13:41.880]  免得我們做錯了代表
[00:13:41.880 --> 00:13:44.480]  即是我們展現了一個錯誤的
[00:13:44.480 --> 00:13:46.880]  耶穌基督在他們的生命當中
[00:13:46.880 --> 00:13:50.280]  反而阻礙了他們去信主
[00:13:50.280 --> 00:13:52.480]  到最後今天是第五章
[00:13:52.480 --> 00:13:53.680]  在說什麼呢?
[00:13:53.680 --> 00:13:56.880]  反而是在說我們教會內
[00:13:56.880 --> 00:13:58.280]  究竟我們頂智培之間
[00:13:58.280 --> 00:14:00.880]  應該怎樣去相處
[00:14:00.880 --> 00:14:04.080]  事實上彼得在第五章說
[00:14:04.080 --> 00:14:06.480]  「我這作長老」
[00:14:06.480 --> 00:14:09.080]  「作基督受苦的見證」
[00:14:09.080 --> 00:14:12.280]  「同在後來所要顯現之榮耀的」
[00:14:12.280 --> 00:14:17.080]  「勸你們中間與我同作長老的」
[00:14:17.080 --> 00:14:18.680]  彼得是誰?
[00:14:18.680 --> 00:14:21.480]  彼得是耶穌的門徒
[00:14:21.480 --> 00:14:23.280]  而且是很早期的門徒
[00:14:23.280 --> 00:14:25.480]  甚至我們在十二門徒裏面看到
[00:14:25.480 --> 00:14:27.480]  你都覺得他像不像大哥?
[00:14:27.480 --> 00:14:29.280]  他應該是大哥
[00:14:29.280 --> 00:14:31.680]  說話又說大聲一點
[00:14:31.680 --> 00:14:33.680]  反應又反應得快一點
[00:14:33.680 --> 00:14:36.680]  但是你有沒有覺得很有趣?
[00:14:36.680 --> 00:14:38.680]  他今天介紹他自己
[00:14:38.680 --> 00:14:42.880]  他沒有說我是十二使徒之首
[00:14:42.880 --> 00:14:46.080]  他沒有說這一方面的稱謂
[00:14:46.080 --> 00:14:48.280]  他稱呼自己是什麼?
[00:14:48.280 --> 00:14:49.880]  作長老
[00:14:49.880 --> 00:14:51.680]  作長老是做什麼的呢?
[00:14:51.680 --> 00:14:54.480]  長老的意思就等於我們現代人用的
[00:14:54.480 --> 00:14:56.880]  我們是做牧羊的
[00:14:56.880 --> 00:14:59.480]  我是去服侍弟兄姊妹
[00:14:59.480 --> 00:15:02.680]  陪伴弟兄姊妹數年的生命成長
[00:15:02.680 --> 00:15:04.880]  帶領他們幫助他們
[00:15:04.880 --> 00:15:09.080]  讓他們能夠長大成人的那個
[00:15:09.080 --> 00:15:10.280]  是不是很有趣?
[00:15:10.280 --> 00:15:11.680]  不像彼得
[00:15:11.680 --> 00:15:13.680]  彼得一向都很吵鬧的
[00:15:13.680 --> 00:15:15.080]  走先死先的那些
[00:15:15.080 --> 00:15:16.880]  很衝動的
[00:15:16.880 --> 00:15:21.080]  但是他竟然不是以傳福音的
[00:15:21.080 --> 00:15:23.280]  不是以我是使徒
[00:15:23.280 --> 00:15:24.880]  這些來自稱
[00:15:24.880 --> 00:15:27.280]  反而他跟我們說
[00:15:27.280 --> 00:15:29.680]  他是做牧羊的
[00:15:29.680 --> 00:15:32.880]  他也勸導我們當中做牧羊的人
[00:15:32.880 --> 00:15:33.880]  在彼得來說
