
[00:00:00.000 --> 00:00:04.040]  我稍後會讀一句電影的對白
[00:01:43.400 --> 00:01:45.960]  今天晚上我們的主題是
[00:01:45.960 --> 00:01:47.600]  為耶穌
[00:01:47.600 --> 00:01:51.960]  你可以去多盡
[00:01:51.960 --> 00:01:56.120]  所以按著You Jump, I Jump這個方式
[00:01:56.120 --> 00:01:58.240]  我覺得在開始的時候
[00:01:58.240 --> 00:02:00.760]  或者我們應該稍稍提一下
[00:02:00.760 --> 00:02:04.920]  頂姐妹你記不記得我們的恩主耶穌基督
[00:02:04.920 --> 00:02:07.840]  祂為了拯救你的生命的緣故
[00:02:07.840 --> 00:02:11.520]  為了讓我們得到這個永恆的盼望的緣故
[00:02:11.520 --> 00:02:14.960]  祂為我們去到多盡
[00:02:14.960 --> 00:02:18.120]  我相信我們可以想到很多
[00:02:18.120 --> 00:02:20.440]  我今晚就嘗試很簡單
[00:02:20.440 --> 00:02:22.440]  用赫西瑪利元的祈禱
[00:02:22.440 --> 00:02:26.920]  引發大家在這方面做多一點思想
[00:02:26.920 --> 00:02:29.560]  《社會福音書》裏都有記載
[00:02:29.560 --> 00:02:34.320]  耶穌基督在赫西瑪利元被捉拿的禱告
[00:02:34.320 --> 00:02:36.600]  那個記載都很相近
[00:02:36.600 --> 00:02:38.760]  所以因為經文這麼熟悉
[00:02:38.760 --> 00:02:41.520]  我就不讀那些經文出來
[00:02:41.520 --> 00:02:43.000]  當我問大家
[00:02:43.000 --> 00:02:47.080]  你思想回耶穌基督被埋的那一夜
[00:02:47.080 --> 00:02:49.280]  在赫西瑪利元祈禱的時候
[00:02:49.280 --> 00:02:51.160]  你會想到
[00:02:51.160 --> 00:02:56.520]  在那個情景表達祂為我們去到多盡
[00:02:56.520 --> 00:02:58.600]  可能我們會想起
[00:02:58.600 --> 00:03:02.640]  當時那三位和祂最親近的門徒
[00:03:02.640 --> 00:03:05.560]  應該最能夠體貼祂心意的門徒
[00:03:05.560 --> 00:03:08.800]  都已經睡了覺
[00:03:08.800 --> 00:03:12.040]  所以耶穌當時可能是很孤單
[00:03:12.040 --> 00:03:13.520]  因為祂應該有一班人
[00:03:13.520 --> 00:03:15.800]  有幾個最親密的人跟祂一起
[00:03:15.800 --> 00:03:17.840]  去分享、去分擔
[00:03:17.840 --> 00:03:19.440]  去面對這個處境
[00:03:19.440 --> 00:03:22.400]  但是他們竟然睡了覺
[00:03:22.400 --> 00:03:23.680]  約翰告訴我們
[00:03:23.680 --> 00:03:26.760]  當晚他們吃逾節晚餐的時候
[00:03:26.760 --> 00:03:29.400]  其實耶穌基督已經告訴他們
[00:03:29.400 --> 00:03:33.560]  那個危機已經來到門禁了
[00:03:33.560 --> 00:03:34.760]  捉拿祂的人
[00:03:34.760 --> 00:03:38.640]  或者祂面對被捉死亡這個處境
[00:03:38.640 --> 00:03:40.040]  已經很近了
[00:03:40.040 --> 00:03:44.360]  但是這些門徒竟然敵不過睡魔的誘惑
[00:03:44.360 --> 00:03:48.800]  沒有一個跟祂同心、警醒和祈禱
[00:03:48.800 --> 00:03:50.480]  可能我們會記得
[00:03:50.480 --> 00:03:52.360]  在赫西瑪聯的祈禱
[00:03:52.360 --> 00:03:55.480]  耶穌基督怎樣精細力竭
[00:03:55.480 --> 00:03:57.280]  看敵如雨
[00:03:57.280 --> 00:03:59.920]  三次向上帝禱告說
[00:03:59.920 --> 00:04:04.680]  可不可以將這個苦杯拿走
[00:04:04.680 --> 00:04:06.200]  可能我們會記得
[00:04:06.200 --> 00:04:08.400]  路加特別提出
[00:04:08.400 --> 00:04:09.280]  他說
[00:04:09.280 --> 00:04:11.080]  耶穌基督軟弱到一個地步
[00:04:11.080 --> 00:04:13.480]  上帝要差派祂的使者
[00:04:13.480 --> 00:04:16.960]  來添加祂的力量
[00:04:16.960 --> 00:04:19.800]  當然我們更加會記得
[00:04:19.800 --> 00:04:21.920]  耶穌基督在赫西瑪利兒裡面
[00:04:21.920 --> 00:04:27.080]  有一句很震撼心靈的祈禱是什麼
[00:04:27.080 --> 00:04:28.880]  不要照我的意思
[00:04:28.880 --> 00:04:32.320]  只要照祢的意思
[00:04:32.320 --> 00:04:34.240]  各位弟兄姊妹
[00:04:34.240 --> 00:04:37.080]  這一句禱文代表耶穌基督
[00:04:37.080 --> 00:04:40.360]  當時祂做了一個什麼決定
[00:04:40.360 --> 00:04:42.240]  祂是怎樣
[00:04:42.240 --> 00:04:44.480]  這是一個信服的祈禱
[00:04:44.480 --> 00:04:47.720]  代表祂願意為我們緣故
[00:04:47.720 --> 00:04:50.040]  為我們的生命去到盡
[00:04:50.040 --> 00:04:50.800]  各位
[00:04:50.800 --> 00:04:53.080]  當耶穌願意為我們的生命
[00:04:53.080 --> 00:04:54.760]  為拯救我們的緣故
[00:04:54.760 --> 00:04:56.800]  去到盡祂的生命的時候
[00:04:56.800 --> 00:04:57.920]  意思就是說
[00:04:57.920 --> 00:04:59.640]  祂已經準備好
[00:04:59.640 --> 00:05:04.920]  面對人生極大的屈辱
[00:05:04.920 --> 00:05:07.120]  被捉拿被受審的過程
[00:05:07.120 --> 00:05:09.680]  耶穌基督面對最大的屈辱
[00:05:09.680 --> 00:05:12.680]  祂已經準備好為我們的緣故
[00:05:12.680 --> 00:05:16.200]  承擔肉體的煎熬
[00:05:16.200 --> 00:05:20.040]  祂已經準備好為擔當世人的罪的緣故
[00:05:20.040 --> 00:05:26.240]  要承受和天父暫時分離的心碎
[00:05:26.240 --> 00:05:27.760]  祂也準備好
[00:05:27.760 --> 00:05:31.040]  為了愛我們拯救我們的緣故
[00:05:31.040 --> 00:05:33.920]  面對死亡的黑暗
[00:05:33.920 --> 00:05:36.920]  所以祂為我們
[00:05:36.920 --> 00:05:41.400]  甘心喝下這杯苦杯
[00:05:41.400 --> 00:05:45.720]  這就是耶穌基督為我們去到盡
[00:05:45.720 --> 00:05:47.880]  一個很具體的表現
[00:05:47.880 --> 00:05:49.560]  昨天晚上我也提過
[00:05:49.560 --> 00:05:52.800]  有一位在加拿大推動靈修運動的
[00:05:52.800 --> 00:05:54.720]  童工叫 Gary Thomas
[00:05:54.720 --> 00:05:57.120]  在他的作品《與神相遇》裡面
[00:05:57.120 --> 00:06:00.240]  他曾經對赫西瑪利的祈禱
[00:06:00.240 --> 00:06:01.880]  有這樣的詮釋
[00:06:01.880 --> 00:06:03.480]  Gary Thomas 他這樣說
[00:06:03.480 --> 00:06:06.360]  他說真正的戰場
[00:06:06.360 --> 00:06:08.960]  耶穌基督面對最真的戰場
[00:06:08.960 --> 00:06:11.520]  其實是在赫西瑪利縣
[00:06:11.520 --> 00:06:14.360]  因為各國他
[00:06:14.360 --> 00:06:16.920]  在各國他身上 他要做的
[00:06:16.920 --> 00:06:20.000]  本來就是他來到一定要做的事情
[00:06:20.000 --> 00:06:22.680]  但是赫西瑪利縣
[00:06:22.680 --> 00:06:25.960]  才是最重要的屬靈戰場
[00:06:25.960 --> 00:06:28.560]  耶穌基督在那裡
[00:06:28.560 --> 00:06:30.880]  祂作出了馴服
[00:06:30.880 --> 00:06:33.680]  這個最終的決定
[00:06:33.680 --> 00:06:35.600]  在痛苦
[00:06:35.600 --> 00:06:38.880]  在勇敢面對捨己的行動裡面
[00:06:38.880 --> 00:06:40.920]  耶穌證明了
[00:06:40.920 --> 00:06:42.800]  祂的信心
[00:06:42.800 --> 00:06:45.320]  和祂持久的能力
[00:06:45.320 --> 00:06:48.040]  而這個信心和持久的能力
[00:06:48.040 --> 00:06:51.920]  就是為我們將生命去盡
[00:06:51.920 --> 00:06:55.480]  讓我們得到永恆盼望的一個行動
[00:06:55.480 --> 00:06:58.040]  各位我相信我不需要再引經據典
[00:06:58.040 --> 00:06:59.720]  再講很多例證
[00:06:59.720 --> 00:07:03.880]  去證明耶穌基督已經為我們去到極盡
[00:07:03.880 --> 00:07:06.040]  我相信只要你今晚
[00:07:06.040 --> 00:07:07.840]  願意安靜下來
[00:07:07.840 --> 00:07:10.240]  嘗試回顧一下你自己的生命
[00:07:10.240 --> 00:07:11.400]  各位弟兄姊妹
[00:07:11.400 --> 00:07:12.600]  我們中間
[00:07:12.600 --> 00:07:16.840]  我相信絕大部分都已經信了耶穌一段很長的時間
[00:07:16.840 --> 00:07:19.640]  我們都經歷過耶穌基督的恩典
[00:07:19.640 --> 00:07:22.200]  如果你願意安靜下來
[00:07:22.200 --> 00:07:23.400]  回顧一下
[00:07:23.400 --> 00:07:25.000]  在你過去的人生
[00:07:25.000 --> 00:07:27.880]  你怎樣經歷上帝的慈愛
[00:07:27.880 --> 00:07:29.760]  你都會發現
[00:07:29.760 --> 00:07:34.120]  其實祂持續不斷的去愛我們
[00:07:34.120 --> 00:07:37.120]  你會發覺祂那個犧牲的愛
[00:07:37.120 --> 00:07:41.320]  怎樣幫助我們去成長
[00:07:41.320 --> 00:07:44.280]  You jump, I jump
[00:07:44.280 --> 00:07:49.160]  耶穌為你的生命去到極盡
[00:07:49.160 --> 00:07:50.360]  是不是說
[00:07:50.360 --> 00:07:52.360]  我們跟從耶穌的人
[00:07:52.360 --> 00:07:55.400]  都為祂去到極盡呢
[00:07:55.400 --> 00:07:59.600]  我相信這個是我們很重要思想的地方
[00:07:59.600 --> 00:08:04.480]  究竟我們面對為我們生命去到極盡的耶穌
[00:08:04.480 --> 00:08:08.560]  我們怎樣回應
[00:08:08.560 --> 00:08:11.640]  你面對基督的愛和恩典
[00:08:11.640 --> 00:08:14.120]  究竟你保留了什麼
[00:08:14.120 --> 00:08:17.560]  剛才主席黃健方牧師為我們讀出
[00:08:17.560 --> 00:08:19.880]  《羅格福音》第十八章
[00:08:19.880 --> 00:08:22.720]  第十八節到第二十三節
[00:08:22.720 --> 00:08:25.680]  這裡記載了在耶穌基督工作的
[00:08:25.680 --> 00:08:27.680]  比較後期的階段
[00:08:27.680 --> 00:08:30.200]  一個很重要的事情
[00:08:30.200 --> 00:08:32.360]  因為這裡告訴我們
[00:08:32.360 --> 00:08:35.200]  有一個人去找耶穌
[00:08:35.200 --> 00:08:36.520]  所以我盼望大家
[00:08:36.520 --> 00:08:37.800]  回到這段聖經
[00:08:37.800 --> 00:08:39.960]  待會我們會再看一看這段聖經
[00:08:39.960 --> 00:08:41.120]  這裡告訴我們
[00:08:41.120 --> 00:08:44.760]  這個人盼望承受永生
[00:08:44.760 --> 00:08:46.880]  於是他去找耶穌
[00:08:46.880 --> 00:08:50.680]  而耶穌和這個少年的官的互動
[00:08:50.680 --> 00:08:52.040]  在這個問題上
[00:08:52.040 --> 00:08:55.560]  我相信給我們很多反省的空間
[00:08:55.560 --> 00:08:58.680]  其實這段經文所記載的事件
[00:08:58.680 --> 00:09:03.120]  在《馬太》和《馬可》同樣都有記載
[00:09:03.120 --> 00:09:06.200]  《馬太》告訴我們他是一個少年人
[00:09:06.200 --> 00:09:07.720]  當然大家都知道
[00:09:07.720 --> 00:09:09.720]  聖經裡面說的少年人
[00:09:09.720 --> 00:09:12.840]  可以少年到四十歲
[00:09:12.840 --> 00:09:14.800]  所以這個少年人是大家的印象
[00:09:14.800 --> 00:09:17.320]  但我們大家基本上都是少年階段
[00:09:17.320 --> 00:09:19.320]  或者過了不久
[00:09:19.320 --> 00:09:21.640]  少年人是一個大概的二年
[00:09:21.640 --> 00:09:23.360]  路加告訴我們
[00:09:23.360 --> 00:09:25.480]  他是一個官
[00:09:25.480 --> 00:09:27.320]  但《馬可》的記載也很獨特
[00:09:27.320 --> 00:09:28.920]  因為《馬可》告訴我們
[00:09:28.920 --> 00:09:30.720]  這是一個很謙卑的人
[00:09:30.720 --> 00:09:31.480]  為什麼呢?
[00:09:31.480 --> 00:09:32.840]  唯有《馬可》記載
[00:09:32.840 --> 00:09:37.560]  他是跑去跪在耶穌面前問這個問題
[00:09:37.560 --> 00:09:40.680]  當然這個少年官
[00:09:40.680 --> 00:09:43.200]  當我們看回他整個記載的時候
[00:09:43.200 --> 00:09:45.680]  我們就會發覺其實他的表現
[00:09:45.680 --> 00:09:48.320]  可能和今天在教會裡面
[00:09:48.320 --> 00:09:50.360]  很多很熱心的信徒
[00:09:50.360 --> 00:09:52.840]  追求生命成長的信徒
[00:09:52.840 --> 00:09:54.520]  都有這樣的表現
[00:09:54.520 --> 00:09:56.920]  就是說他似乎是代表著一些
[00:09:56.920 --> 00:09:59.320]  在教會裡面很敬虔
[00:09:59.320 --> 00:10:01.640]  很追求生命成長的信徒
[00:10:01.640 --> 00:10:03.000]  很有這樣的影子
[00:10:03.000 --> 00:10:04.080]  我看來看去
[00:10:04.080 --> 00:10:06.320]  除了有一樣是不像的
[00:10:06.320 --> 00:10:07.760]  哪一樣是不像呢?
[00:10:07.760 --> 00:10:09.600]  就是三卷福音書都說
[00:10:09.600 --> 00:10:12.000]  這是一個很有錢的人
[00:10:12.000 --> 00:10:14.640]  對不起,我不是說大家沒有錢
[00:10:14.640 --> 00:10:15.720]  不過你要知道
[00:10:15.720 --> 00:10:18.120]  這裡說他很有錢是什麼意思
[00:10:18.120 --> 00:10:19.960]  因為經文的最後一句話
[00:10:19.960 --> 00:10:20.880]  這個人
[00:10:20.880 --> 00:10:22.800]  「肯付足」
[00:10:22.800 --> 00:10:25.760]  原來「肯付足」的「肯」這個副詞
[00:10:25.760 --> 00:10:28.120]  是強勁的意思
[00:10:28.120 --> 00:10:29.720]  如果我們看回這個詞
[00:10:29.720 --> 00:10:31.880]  路加是用「強勁」
[00:10:31.880 --> 00:10:32.960]  所以如果我們直譯
[00:10:32.960 --> 00:10:36.720]  就是這個人是強勁地付足
[00:10:36.720 --> 00:10:38.720]  就是有錢到不得了的
[00:10:38.720 --> 00:10:40.200]  如果我們用回
[00:10:40.200 --> 00:10:42.040]  我相信如果我們用回今天
[00:10:42.040 --> 00:10:43.680]  香港的情況的話
[00:10:43.680 --> 00:10:46.400]  我相信我們可以譯他為一個
[00:10:46.400 --> 00:10:48.880]  超級富豪
[00:10:48.880 --> 00:10:50.960]  如果在當代可能他有的錢
[00:10:50.960 --> 00:10:54.160]  可能和今天的李超人差不多
[00:10:54.160 --> 00:10:57.280]  因為他付足得很強勁
[00:10:57.280 --> 00:10:58.200]  各位
[00:10:58.200 --> 00:11:00.960]  我相信
[00:11:00.960 --> 00:11:03.720]  如果我們說我們不像他這麼付足
[00:11:03.720 --> 00:11:05.040]  也不是太過份
[00:11:05.040 --> 00:11:06.880]  有多少位你覺得你是
[00:11:06.880 --> 00:11:10.320]  強勁有錢的?
[00:11:10.320 --> 00:11:12.760]  我想我們也不會這樣認的
[00:11:12.760 --> 00:11:15.160]  但是除此之外
[00:11:15.160 --> 00:11:18.080]  我們看回三卷福音書裡面都表達
[00:11:18.080 --> 00:11:20.000]  這個財主
[00:11:20.000 --> 00:11:23.280]  他似乎是一個年輕有為
[00:11:23.280 --> 00:11:25.720]  有財有勢
[00:11:25.720 --> 00:11:27.000]  更加重要的
[00:11:27.000 --> 00:11:29.280]  他也挺有德行的
[00:11:29.280 --> 00:11:32.280]  他很努力持守律法對他的要求
[00:11:32.280 --> 00:11:33.800]  甚至有學者認為
[00:11:33.800 --> 00:11:35.600]  他說這個「官」這個詞
[00:11:35.600 --> 00:11:37.200]  路加用「官」這個詞
[00:11:37.200 --> 00:11:38.760]  很可能背後代表
[00:11:38.760 --> 00:11:43.920]  這個人可能是掌握在宗教方面的權力
[00:11:43.920 --> 00:11:46.440]  就是說他有一些宗教的勢力
[00:11:46.440 --> 00:11:49.520]  他是一個宗教的人士
[00:11:49.520 --> 00:11:53.880]  聖經將耶穌和這個人的對話記得很淺白
[00:11:53.880 --> 00:11:55.360]  很清楚
[00:11:55.360 --> 00:11:56.880]  只是不同的人
[00:11:56.880 --> 00:11:59.320]  對這位仁兄有不同的評價
[00:11:59.320 --> 00:12:02.640]  不如我們看回路加福音第十八章怎麼說
[00:12:02.640 --> 00:12:06.160]  第十八章第十八和第十九節
[00:12:06.160 --> 00:12:08.080]  就記載他怎麼找耶穌
[00:12:08.080 --> 00:12:10.640]  有一個官問耶穌說
[00:12:10.640 --> 00:12:12.120]  良善的夫子
[00:12:12.120 --> 00:12:17.040]  我該作什麼事才可以承受永生
[00:12:17.040 --> 00:12:18.400]  耶穌對他說
[00:12:18.400 --> 00:12:21.200]  你為什麼稱我是良善的
[00:12:21.200 --> 00:12:23.120]  除了神一位之外
[00:12:23.120 --> 00:12:25.120]  再沒有良善的
[00:12:25.120 --> 00:12:26.160]  各位
[00:12:26.160 --> 00:12:29.480]  當我們讀這段經文的時候
[00:12:29.480 --> 00:12:31.160]  我們發現有些人
[00:12:31.160 --> 00:12:32.160]  因為這個記載
[00:12:32.160 --> 00:12:36.560]  對這個良善官有些不同的評價
[00:12:36.560 --> 00:12:37.640]  有人認為
[00:12:37.640 --> 00:12:39.720]  他這樣跟耶穌說話
[00:12:39.720 --> 00:12:42.160]  其實是一個阿諛奉承的人
[00:12:42.160 --> 00:12:44.160]  托大腳
[00:12:44.160 --> 00:12:45.960]  但是也有人認為
[00:12:45.960 --> 00:12:48.800]  他這個表現應該是一個
[00:12:48.800 --> 00:12:50.960]  尋道的人
[00:12:50.960 --> 00:12:54.720]  向智者尊重的態度
[00:12:54.720 --> 00:12:56.200]  當然
[00:12:56.200 --> 00:12:58.680]  不同的人可能有不同的解說
[00:12:58.680 --> 00:12:59.560]  但是
[00:12:59.560 --> 00:13:01.720]  如果我們看回馬可福音的話
[00:13:01.720 --> 00:13:03.240]  在馬可的筆下
[00:13:03.240 --> 00:13:04.960]  他這樣記載
[00:13:04.960 --> 00:13:07.680]  耶穌跟這個青年人聊天的時候
[00:13:07.680 --> 00:13:08.640]  馬可說
[00:13:08.640 --> 00:13:10.440]  耶穌看著他
[00:13:10.440 --> 00:13:13.760]  就愛他
[00:13:13.760 --> 00:13:15.560]  如果我們接納
[00:13:15.560 --> 00:13:16.720]  我們同意
[00:13:16.720 --> 00:13:19.960]  馬可的傳統是由彼得那裡來的話
[00:13:19.960 --> 00:13:22.600]  彼得那時候應該是在那裡
[00:13:22.600 --> 00:13:24.080]  彼得看到耶穌
[00:13:24.080 --> 00:13:25.880]  愛這個青年人
[00:13:25.880 --> 00:13:27.440]  喜歡這個青年人
[00:13:27.440 --> 00:13:28.400]  因此
[00:13:28.400 --> 00:13:31.240]  我個人認為我們有理由相信
[00:13:31.240 --> 00:13:32.920]  耶穌都認為
[00:13:32.920 --> 00:13:34.720]  這個青年的官
[00:13:34.720 --> 00:13:36.840]  是真心以誠
[00:13:36.840 --> 00:13:40.400]  去求問一個永生的問題
[00:13:40.400 --> 00:13:42.920]  耶穌對他的回答都很特別
[00:13:42.920 --> 00:13:45.080]  因為耶穌回答他的時候
[00:13:45.080 --> 00:13:49.080]  祂就用十誡裡面其中五條誡命來回應
[00:13:49.080 --> 00:13:52.160]  所以第十八章的第二十節
[00:13:52.160 --> 00:13:53.480]  耶穌回應他的時候
[00:13:53.480 --> 00:13:54.520]  耶穌怎麼說
[00:13:54.520 --> 00:13:56.680]  第二十和第二十一節
[00:13:56.680 --> 00:13:58.080]  耶穌說
[00:13:58.080 --> 00:14:01.080]  誡命你是曉得的
[00:14:01.080 --> 00:14:02.360]  不可姦淫
[00:14:02.360 --> 00:14:03.480]  不可殺人
[00:14:03.480 --> 00:14:04.680]  不可偷渡
[00:14:04.680 --> 00:14:06.080]  不可作假見證
[00:14:06.080 --> 00:14:09.640]  當孝敬父母
[00:14:09.640 --> 00:14:11.880]  耶穌用十誡
[00:14:11.880 --> 00:14:15.600]  去回應尋道者的求問
[00:14:15.600 --> 00:14:17.400]  大家都知道十誡
[00:14:17.400 --> 00:14:18.640]  就是以色列人
[00:14:18.640 --> 00:14:22.280]  整個律法系統的基礎和總綱
[00:14:22.280 --> 00:14:23.840]  所有的律法
[00:14:23.840 --> 00:14:26.080]  是建基於十誡命
[00:14:26.080 --> 00:14:28.280]  而耶穌所提的
[00:14:28.280 --> 00:14:33.640]  就是涵蓋了十誡裡面第五到第九誡命
[00:14:33.640 --> 00:14:35.200]  這五誡命
[00:14:35.200 --> 00:14:38.880]  是提到人與人之間的相處關係
[00:14:38.880 --> 00:14:42.280]  所以是一些與行為和道德操守
[00:14:42.280 --> 00:14:44.680]  有關係的誡命
[00:14:44.680 --> 00:14:47.680]  唐猷子博士教導我們
[00:14:47.680 --> 00:14:50.000]  他說在十誡裡面的第五誡
[00:14:50.000 --> 00:14:51.800]  當孝敬父母
[00:14:51.800 --> 00:14:56.280]  其實是介乎神人之間的誡命
[00:14:56.280 --> 00:14:59.200]  因為在古代猶太人的社會
[00:14:59.200 --> 00:15:01.600]  父母在家裡面
[00:15:01.600 --> 00:15:05.200]  是代表神的主權
[00:15:05.200 --> 00:15:07.480]  然後唐猷子牧師又教導我們
[00:15:07.480 --> 00:15:09.600]  他說十誡的最後一誡
[00:15:09.600 --> 00:15:11.280]  耶穌沒有提到那一誡
[00:15:11.280 --> 00:15:14.200]  不可以貪戀他人的財物
[00:15:14.200 --> 00:15:16.800]  這個「德」能夠貪戀
[00:15:16.800 --> 00:15:21.880]  是整個十誡前面的九誡命的總綱
[00:15:21.880 --> 00:15:24.280]  所以耶穌基督在這裡提到的
[00:15:24.280 --> 00:15:25.600]  那五誡命
[00:15:25.600 --> 00:15:28.400]  正正就是講了
[00:15:28.400 --> 00:15:31.400]  我們作為一個跟從上帝的人
[00:15:31.400 --> 00:15:34.800]  我們應該有那個行為規範
[00:15:34.800 --> 00:15:37.480]  和道德的表現
[00:15:37.480 --> 00:15:39.400]  而這個官
[00:15:39.400 --> 00:15:41.000]  這個少年的官
[00:15:41.000 --> 00:15:42.800]  他真的很厲害
[00:15:42.800 --> 00:15:44.400]  他說這一切
[00:15:44.400 --> 00:15:47.880]  我從小遵守了
[00:15:47.880 --> 00:15:51.880]  有多少人夠膽講這句話
[00:15:51.880 --> 00:15:54.000]  他在耶穌基督面前說
[00:15:54.000 --> 00:15:57.480]  這些誡命我遵守了
[00:15:57.480 --> 00:15:59.480]  按照猶太人的規矩
[00:15:59.480 --> 00:16:02.280]  一個男子是十二歲以後
[00:16:02.280 --> 00:16:05.680]  就要嚴格履行律法的責任
[00:16:05.680 --> 00:16:07.080]  意思就是說
[00:16:07.080 --> 00:16:09.400]  我十二歲開始
[00:16:09.400 --> 00:16:13.280]  就已經守了這些誡命
[00:16:13.280 --> 00:16:16.600]  各位,很不簡單
[00:16:16.600 --> 00:16:18.200]  我們有誰敢說
[00:16:18.200 --> 00:16:20.680]  我們比他更虔誠
[00:16:20.680 --> 00:16:24.000]  我們有誰敢說我們比他更優越
[00:16:24.000 --> 00:16:26.480]  於是耶穌愛他
[00:16:26.480 --> 00:16:31.000]  耶穌向他提出最核心的說話
[00:16:31.000 --> 00:16:33.600]  所以整件事件最重要的
[00:16:33.600 --> 00:16:36.400]  是第22和第23節
[00:16:36.400 --> 00:16:38.000]  你看這兩節怎麼說
[00:16:38.000 --> 00:16:40.400]  耶穌聽見了就說
[00:16:40.400 --> 00:16:44.400]  你還缺少一件
[00:16:44.400 --> 00:16:46.280]  只是那一件
[00:16:46.280 --> 00:16:49.800]  要變賣你一切所有的分級窮人
[00:16:49.800 --> 00:16:52.480]  就必有財寶在天上
[00:16:52.480 --> 00:16:55.800]  你還要來跟從我
[00:16:55.800 --> 00:16:58.400]  他聽見這話
[00:16:58.400 --> 00:17:00.680]  就甚憂愁
[00:17:00.680 --> 00:17:04.200]  因為他很富足
[00:17:04.200 --> 00:17:07.600]  他財寶很厲害
[00:17:07.600 --> 00:17:10.200]  所以他沒有辦法接納
[00:17:10.200 --> 00:17:12.400]  各位這位超級富豪
[00:17:12.400 --> 00:17:14.400]  社會賢達
[00:17:14.400 --> 00:17:16.600]  特種好人
[00:17:16.600 --> 00:17:21.800]  最後變成一個憂憂愁愁的人
[00:17:21.800 --> 00:17:24.400]  所以剛才我們沒有讀到的
[00:17:24.400 --> 00:17:26.000]  其實跟著耶穌
[00:17:26.000 --> 00:17:28.400]  對這個人最終的回應就是
[00:17:28.400 --> 00:17:31.800]  有錢的人進天國
[00:17:31.800 --> 00:17:38.000]  比起駱駝穿過針眼更加困難
[00:17:38.000 --> 00:17:40.200]  當我們看到這段經文的時候
[00:17:40.200 --> 00:17:43.400]  或者我們讀到這件事件的時候
[00:17:43.400 --> 00:17:46.000]  我不知道你心裏有沒有這樣的感覺
[00:17:46.000 --> 00:17:47.200]  通常我們讀聖經
[00:17:47.200 --> 00:17:48.800]  有些感覺是我們裏面有的
[00:17:48.800 --> 00:17:50.600]  但我們不敢說出來
[00:17:50.600 --> 00:17:52.800]  現在我就大膽說出來
[00:17:52.800 --> 00:17:55.400]  苛不苛刻一點
[00:17:55.400 --> 00:17:57.000]  你們有沒有這樣的感覺
[00:17:57.000 --> 00:17:59.800]  耶穌對這個少年官是不是很苛刻
[00:17:59.800 --> 00:18:02.000]  要求高不高一點
[00:18:02.000 --> 00:18:04.200]  他已經做了很多事
[00:18:04.200 --> 00:18:05.800]  很好了
[00:18:05.800 --> 00:18:07.600]  好像今天我們面對信仰
