
[00:00:00.000 --> 00:00:02.700]  今天我們就去思考
[00:02:11.200 --> 00:02:15.000]  而事主也坦言他們家庭的離開
[00:02:15.000 --> 00:02:21.000]  是涉及於擴建政治和香港的教育轉差
[00:02:21.000 --> 00:02:24.300]  而作出這個抉擇的
[00:02:24.300 --> 00:02:28.100]  我想我們在近來
[00:02:28.100 --> 00:02:32.800]  可能我們都吃過不少的「戰痕飯」都未頂的了
[00:02:32.800 --> 00:02:37.900]  我們都會知道很多的信徒以致目者
[00:02:37.900 --> 00:02:43.400]  其實都會因著擔憂和害怕前景
[00:02:43.400 --> 00:02:46.200]  以致走上移民之路的
[00:02:46.200 --> 00:02:50.700]  粉嶺堂、九龍灣堂都有這樣的情況
[00:02:50.700 --> 00:02:55.700]  可能在8月之前都有好幾個家庭
[00:02:55.700 --> 00:02:58.600]  都是去移民離開香港
[00:02:58.600 --> 00:03:05.700]  我想相信大補堂其實都有不少的家庭
[00:03:05.700 --> 00:03:08.700]  或者目者會去移民都未頂了
[00:03:08.700 --> 00:03:12.200]  移民實在是一個選擇
[00:03:12.200 --> 00:03:15.400]  每一個家庭都一定有他自己的難處
[00:03:15.400 --> 00:03:18.400]  和一定有他自己的考慮
[00:03:18.400 --> 00:03:25.000]  不過這個問題反倒我們要去問和思考
[00:03:25.000 --> 00:03:28.000]  如果移民的就移民
[00:03:28.000 --> 00:03:31.000]  但是選擇留下的人
[00:03:31.000 --> 00:03:35.500]  或者那些是沒有能力、沒有條件
[00:03:35.500 --> 00:03:38.200]  去選擇移民路線的人
[00:03:38.200 --> 00:03:43.200]  而他們又擔憂著香港前景的話
[00:03:43.200 --> 00:03:44.900]  可以怎樣呢?
[00:03:44.900 --> 00:03:48.800]  他們的感受會是怎樣的感受?
[00:03:48.800 --> 00:03:49.900]  會被離棄?
[00:03:49.900 --> 00:03:52.900]  會有感覺到那個沮喪?
[00:03:52.900 --> 00:03:55.200]  或者會不會有一些出路呢?
[00:03:55.200 --> 00:03:59.300]  上帝又怎樣去藉著他的話語
[00:03:59.300 --> 00:04:02.100]  去給我們有鼓勵或者提醒
[00:04:02.100 --> 00:04:06.000]  去讓到我們能夠更加有力、有信心
[00:04:06.000 --> 00:04:09.800]  去向著將來去進發呢?
[00:04:09.800 --> 00:04:15.200]  今天就選取了「貼薩羅尼加」後書的一個片段
[00:04:15.200 --> 00:04:17.200]  是和大家去分享
[00:04:17.200 --> 00:04:22.100]  但是如果我們要去認識「貼薩羅尼加」的書信的時候
[00:04:22.100 --> 00:04:25.900]  無論前書還是後書
[00:04:25.900 --> 00:04:31.300]  其實我們都需要兩卷書納在一起去講的
[00:04:31.300 --> 00:04:37.500]  另外都需要去了解兩卷書信的一些背景
[00:04:37.500 --> 00:04:42.700]  因為兩卷書所寫成的日子相當之近的
[00:04:42.700 --> 00:04:45.900]  可能前書與後書之間
[00:04:45.900 --> 00:04:50.500]  相距只不過幾個月的時間而寫成的
[00:04:50.500 --> 00:04:52.700]  所以我們先要去了解
[00:04:52.700 --> 00:04:57.500]  究竟「貼薩羅尼加」書信是因甚麼事去寫成的呢?
[00:04:57.500 --> 00:05:01.800]  和我們今天留講的信徒或者目者來說
[00:05:01.800 --> 00:05:03.500]  有甚麼相似
[00:05:03.500 --> 00:05:05.700]  即是和我們有甚麼相關
[00:05:05.700 --> 00:05:09.100]  或者和現在香港有甚麼相似之處呢?
[00:05:09.100 --> 00:05:11.100]  兩封「貼薩羅尼加」書信
[00:05:11.100 --> 00:05:15.400]  其實我們去看回「特別使徒行傳」的描述
[00:05:15.400 --> 00:05:18.200]  其實兩封「貼薩羅尼加」書信
[00:05:18.200 --> 00:05:21.000]  都是保羅、惠爵那些
[00:05:21.000 --> 00:05:26.200]  留在「貼薩羅尼加」城內的信徒而去寫成的
[00:05:26.200 --> 00:05:27.800]  「貼薩羅尼加」城的人
[00:05:27.800 --> 00:05:32.800]  在當初他們去指控保羅和他的拍檔西拉
[00:05:32.800 --> 00:05:36.400]  說他們是「搞亂天下」的
[00:05:36.400 --> 00:05:40.000]  這個是一個政治的指控
[00:05:40.000 --> 00:05:46.300]  有少許類似顛覆國家主權的指控
[00:05:46.300 --> 00:05:48.900]  在《小蘭傳》第十七章五至七節
[00:05:48.900 --> 00:05:51.100]  這樣去再展述
[00:05:51.100 --> 00:05:53.300]  甚麼叫做「搞亂天下」
[00:05:53.300 --> 00:05:56.100]  就是違背凱撒的命令
[00:05:56.100 --> 00:05:57.600]  有另一個王
[00:05:57.600 --> 00:06:00.100]  另一個凱撒就是耶穌基督
[00:06:00.100 --> 00:06:03.100]  還不是一種顛覆的指控?
[00:06:03.100 --> 00:06:09.200]  所以指控最後不單止令到保羅和西拉
[00:06:09.200 --> 00:06:13.100]  甚至教會感受到那種壓力
[00:06:13.100 --> 00:06:17.500]  這個指控甚至惹來全城的騷動
[00:06:17.500 --> 00:06:24.200]  大家都很想將保羅和西拉抓出來審問
[00:06:24.200 --> 00:06:26.000]  在這種壓力的底下
[00:06:26.000 --> 00:06:26.900]  沒辦法了
[00:06:26.900 --> 00:06:29.500]  保羅和西拉他們被迫
[00:06:29.500 --> 00:06:33.300]  真的要離開這個鐵薩羅尼加城
[00:06:33.300 --> 00:06:36.100]  他們暗暗地就走了去比利亞
[00:06:36.100 --> 00:06:40.400]  然後輾轉他們就去到哥倫多
[00:06:40.400 --> 00:06:42.700]  我們所熟悉的一個地方
[00:06:42.700 --> 00:06:45.800]  在那裏安頓下來的時候
[00:06:45.800 --> 00:06:49.700]  保羅就去寫信
[00:06:49.700 --> 00:06:53.200]  回去給鐵薩羅尼加城的信徒
[00:06:53.200 --> 00:06:56.100]  就是那些經歷了騷動
[00:06:56.100 --> 00:07:02.600]  以至仍然留下在鐵薩羅尼加城裏面教會的信徒
[00:07:02.600 --> 00:07:07.500]  保羅他首先寫的是鐵薩羅尼加前書
[00:07:07.500 --> 00:07:10.500]  他所寫這封信的目的
[00:07:10.500 --> 00:07:14.900]  其實就是勸威在鐵薩羅尼加城裏面教會
[00:07:14.900 --> 00:07:19.900]  因為他們現在是活在一個對教會
[00:07:19.900 --> 00:07:23.900]  對福音、敵視的社會環境當中
[00:07:23.900 --> 00:07:25.200]  保羅勸勉他們
[00:07:25.200 --> 00:07:27.400]  雖然面對敵視
[00:07:27.400 --> 00:07:30.200]  雖然面對那些的搞擾
[00:07:30.200 --> 00:07:31.800]  但是作為信徒
[00:07:31.800 --> 00:07:37.600]  更加要在當中去持守聖潔的命令和旨意
[00:07:37.600 --> 00:07:42.000]  並且警醒要作光明之子
[00:07:42.000 --> 00:07:47.900]  用一個美好的見證向外人去表現
[00:07:47.900 --> 00:07:50.700]  我們是相信耶穌基督
[00:07:50.700 --> 00:07:55.100]  我們是要去建立上帝的國度
[00:07:55.100 --> 00:07:59.000]  並不是要來和你們去衝突的
[00:07:59.000 --> 00:08:03.000]  也因著建立這種聖潔的裝飾
[00:08:03.000 --> 00:08:05.800]  和聖潔的行為的時候
[00:08:05.800 --> 00:08:09.700]  另外有一個目的就是要預備自己
[00:08:09.700 --> 00:08:16.000]  預備教會去迎接真正的君王耶穌基督再次的降臨
[00:08:16.000 --> 00:08:20.600]  這個就是《貼撒羅尼加前書》寫成的目的
[00:08:20.600 --> 00:08:26.100]  但是當寫成了《貼撒羅尼加前書》之後
[00:08:26.100 --> 00:08:31.800]  《貼撒羅尼加教會》的信徒也遵著保羅的教訓去走
[00:08:31.800 --> 00:08:37.900]  他們去持守那種聖潔和那一個美好的見證
[00:08:37.900 --> 00:08:40.300]  只不過數個月之後
[00:08:40.300 --> 00:08:42.800]  保羅收到消息
[00:08:42.800 --> 00:08:46.000]  發現縱然間貼撒羅尼加的信徒
[00:08:46.000 --> 00:08:49.300]  他們的見證是多麼美好多麼努力
[00:08:49.300 --> 00:08:52.600]  多麼是按照保羅的教訓
[00:08:52.600 --> 00:08:55.100]  按照上帝的旨意去做都好
[00:08:55.100 --> 00:09:00.100]  那種的迫不患難仍然沒有減少
[00:09:00.100 --> 00:09:02.900]  反而是增加了
[00:09:02.900 --> 00:09:07.600]  在好像《貼撒羅尼加後書》第一章裏面去描述
[00:09:07.600 --> 00:09:12.700]  有不認識神和不聽從主耶穌基督福音的人
[00:09:12.700 --> 00:09:17.700]  再將患難加給貼撒羅尼加教會
[00:09:17.700 --> 00:09:20.900]  而有一些學者去描述到
[00:09:20.900 --> 00:09:26.400]  他們認為有一位先知阿加布
[00:09:26.400 --> 00:09:33.300]  他曾經預言羅馬帝國將會有大饑荒去發生
[00:09:33.300 --> 00:09:37.700]  他們估計其實也是發生在
[00:09:37.700 --> 00:09:43.800]  可能是貼撒羅尼加前後書之間的一些時間
[00:09:43.800 --> 00:09:47.200]  中間可能只是相隔幾個月
[00:09:47.200 --> 00:09:52.300]  因此不單止是人禍變得更加嚴峻
[00:09:52.300 --> 00:09:56.900]  以至加上天災那種的發生和降臨
[00:09:56.900 --> 00:10:02.000]  再有一些假冒保羅之名所寫成的書信
[00:10:02.000 --> 00:10:04.600]  去誤導當地的信徒
[00:10:04.600 --> 00:10:08.700]  令到一群貼撒羅尼加的信徒很害怕
[00:10:08.700 --> 00:10:11.300]  天災人禍和一些假搞道
[00:10:11.300 --> 00:10:13.400]  他們心裏面很害怕
[00:10:13.400 --> 00:10:17.900]  是不是主耶穌基督的再臨已經來到了
[00:10:17.900 --> 00:10:20.600]  是不是主已經再來到了
[00:10:20.600 --> 00:10:25.400]  所以整個世界、整個社會凹凹亂亂
[00:10:25.400 --> 00:10:27.100]  他們很害怕
[00:10:27.100 --> 00:10:34.400]  也有部分的信徒因此覺得都沒有救了
[00:10:34.400 --> 00:10:36.200]  都是那麼慘、那麼混亂的
[00:10:36.200 --> 00:10:38.200]  我們都是受迫不得的了
[00:10:38.200 --> 00:10:42.800]  變得對生活失去了盼望
[00:10:42.800 --> 00:10:46.500]  失去了那種的希望
[00:10:46.500 --> 00:10:49.800]  覺得怎樣做都是沒有得救的了
[00:10:49.800 --> 00:10:53.100]  以致他們感到沮喪
[00:10:53.100 --> 00:10:57.500]  所以剛才主席帶我們去讀出經文的時候
[00:10:57.500 --> 00:11:01.300]  在貼撒羅尼加後書三章十三節的結尾是什麼?
[00:11:01.300 --> 00:11:06.500]  他說弟兄們,你們行善不可喪志
[00:11:06.500 --> 00:11:08.200]  為什麼保羅要這樣說?
[00:11:08.200 --> 00:11:13.900]  就是因為他們覺得行善已經沒有得救了
[00:11:13.900 --> 00:11:15.800]  都是令我灰心的了
[00:11:15.800 --> 00:11:20.800]  我就算行事都沒有什麼好的結果了
[00:11:20.800 --> 00:11:22.900]  所以保羅才這樣寫
[00:11:22.900 --> 00:11:27.700]  所以保羅才這樣去勸勉一群貼撒羅尼加的信徒
[00:11:27.700 --> 00:11:30.300]  其實講到這裡的時候
[00:11:30.300 --> 00:11:33.500]  我們嘗試去看回我們如今香港
[00:11:33.500 --> 00:11:36.400]  和當時貼撒羅尼加的信徒
[00:11:36.400 --> 00:11:40.300]  所面對的環境、所存在的心境
[00:11:40.300 --> 00:11:45.300]  可能都有幾分相似的沮喪
[00:11:45.300 --> 00:11:47.700]  這兩個字、這個詞語
[00:11:47.700 --> 00:11:52.300]  概括了可能不單止貼撒羅尼加信徒當時的心境
[00:11:52.300 --> 00:11:56.800]  也可能去表達多多少少是我們今天作為香港人
[00:11:56.800 --> 00:11:59.400]  那一種的心境、沮喪
[00:11:59.400 --> 00:12:00.800]  我們曾經努力
[00:12:00.800 --> 00:12:03.600]  我們曾經想去有一個好的改變
[00:12:03.600 --> 00:12:07.800]  我們希望這個社會可以得到轉化
[00:12:07.800 --> 00:12:11.700]  但是我們會發現過去到如今
[00:12:11.700 --> 00:12:17.400]  香港很多叫人賴以為傲的生活方式
[00:12:17.400 --> 00:12:22.200]  各種生活的質素、制度以至價值觀
[00:12:22.200 --> 00:12:28.200]  每一天你醒來的時候總是不見了一些
[00:12:28.200 --> 00:12:34.900]  我們每一天都被經歷著一個被剝奪的一些感受
[00:12:34.900 --> 00:12:38.300]  自由、理性、邏輯
[00:12:38.300 --> 00:12:44.500]  逐漸逐漸都在我們眼前消失
[00:12:44.500 --> 00:12:46.500]  我們發現越來越多的
[00:12:46.500 --> 00:12:52.000]  不是我們剛才那些的自由、邏輯或者是理性的討論
[00:12:52.000 --> 00:12:55.300]  而是很多的爭吵、很多的紅線
[00:12:55.300 --> 00:12:59.500]  也都圖書館可能出現了很多禁書
[00:12:59.500 --> 00:13:01.400]  你找不到的
[00:13:01.400 --> 00:13:08.200]  我們也都發現有一些禁歌在一些學校裏面
[00:13:08.200 --> 00:13:10.400]  好像雨後春筍一樣
[00:13:10.400 --> 00:13:13.400]  逐一逐一地出現
[00:13:13.400 --> 00:13:21.300]  加上近兩年我們很努力地去應對那個疫情
[00:13:21.300 --> 00:13:25.700]  我們不單止要面對一些紅線或者一些的限制
[00:13:25.700 --> 00:13:32.500]  而且我們是要去處理很多我們人身、衛生、健康的問題
[00:13:32.500 --> 00:13:34.000]  打不打疫苗
[00:13:34.000 --> 00:13:36.000]  怎樣去防疫
[00:13:36.000 --> 00:13:39.000]  怎樣去買那些口罩
[00:13:39.000 --> 00:13:42.500]  怎樣去清潔我們所居住的地方
[00:13:42.500 --> 00:13:46.900]  這一切一切我們曾經很努力想去改變
[00:13:46.900 --> 00:13:51.800]  想去除去這一切的令我們煩擾的東西
[00:13:51.800 --> 00:13:55.700]  但我們發現力量真是有限
[00:13:55.700 --> 00:13:58.900]  我們雙手能夠做到的真的不多
[00:13:58.900 --> 00:14:00.800]  我們沒有能力去改變
[00:14:00.800 --> 00:14:06.600]  甚至乎我們會在這兩年裏面覺得去無力
[00:14:06.600 --> 00:14:08.300]  生活都無力
[00:14:08.300 --> 00:14:14.000]  以致我們可能眼前我們所認識到的只有沮喪
[00:14:14.000 --> 00:14:18.900]  所以難怪有很多的家庭選擇去移民
[00:14:18.900 --> 00:14:21.400]  因為真的改變不了的時候
[00:14:21.400 --> 00:14:24.200]  離開可以是一個選擇
[00:14:24.200 --> 00:14:27.100]  但當然你想走而走不了
[00:14:27.100 --> 00:14:28.900]  或者你選擇留下
[00:14:28.900 --> 00:14:32.900]  都是一個選擇、一個狀況
[00:14:32.900 --> 00:14:35.400]  在沮喪的日子裏面
[00:14:35.400 --> 00:14:39.600]  處身在哥倫多的使徒保羅
[00:14:39.600 --> 00:14:45.400]  他就去為這一班仍然留在帖薩羅尼加的信徒
[00:14:45.400 --> 00:14:50.200]  他們正承受一切患難逼迫的信徒
[00:14:50.200 --> 00:14:52.700]  寫了帖薩羅尼加後書
[00:14:52.700 --> 00:14:57.100]  並且在這個書的尾端的一個部分
[00:14:57.100 --> 00:14:59.600]  去發出了一個祈願
[00:14:59.600 --> 00:15:01.900]  這個祈願是怎樣說的?
[00:15:01.900 --> 00:15:06.000]  經文說:願主引導你們的心
[00:15:06.000 --> 00:15:12.100]  叫你們愛神並學基督的忍耐
[00:15:12.100 --> 00:15:16.800]  這個祈願是一個引導的祈願
[00:15:16.800 --> 00:15:21.300]  祈求上帝引導這個教會的群體
[00:15:21.300 --> 00:15:24.000]  引導這一班信徒的心
[00:15:24.000 --> 00:15:28.000]  跟我們可能在一些患難當中的祈求
[00:15:28.000 --> 00:15:30.100]  有一點點分別的
[00:15:30.100 --> 00:15:33.300]  很多時候我們活在一些災病裏面
[00:15:33.300 --> 00:15:36.100]  或者我們遇見一些凶惡的事
[00:15:36.100 --> 00:15:38.800]  我們會怎樣向神去禱告?
[00:15:38.800 --> 00:15:40.600]  我們可能會去祈求
[00:15:40.600 --> 00:15:42.900]  我們很多時候就會去祈求上帝
[00:15:42.900 --> 00:15:45.200]  主啊 祢去拯救我們
[00:15:45.200 --> 00:15:48.400]  讓這個災病可以得著醫治
[00:15:48.400 --> 00:15:49.900]  讓我們在困難
[00:15:49.900 --> 00:15:53.000]  祢可以救我們離開這個困難
[00:15:53.000 --> 00:15:55.500]  離開那些的凶險
[00:15:55.500 --> 00:15:59.100]  好像那時候當我太太患病的時候
[00:15:59.100 --> 00:16:00.100]  她有癌症的時候
[00:16:00.100 --> 00:16:02.200]  我都是會這樣去祈禱的
[00:16:02.200 --> 00:16:07.000]  我會祈禱就是希望我的太太能夠康復
[00:16:07.000 --> 00:16:10.100]  能夠真是可以甚至乎奇蹟性地
[00:16:10.100 --> 00:16:13.700]  那個腫瘤真是可以去消除
[00:16:13.700 --> 00:16:15.900]  我不知道大家會不會都是這樣
[00:16:15.900 --> 00:16:17.600]  我就會是這樣
[00:16:17.600 --> 00:16:21.600]  但是如果那個災病凶險
[00:16:21.600 --> 00:16:26.500]  我們發現已經是擺脫不了的了
[00:16:26.500 --> 00:16:31.100]  甚或乎你察覺這些災病凶險的事
[00:16:31.100 --> 00:16:33.300]  是主已經命定下來
[00:16:33.300 --> 00:16:35.200]  你要去受的了
[00:16:35.200 --> 00:16:37.300]  不能逆轉的話
[00:16:37.300 --> 00:16:40.400]  當你處身在這個警方裏面
[00:16:40.400 --> 00:16:42.800]  避不過 逃不掉
[00:16:42.800 --> 00:16:44.800]  那可以怎樣呢?
[00:16:44.800 --> 00:16:48.400]  其實就可能好像保羅這個祈願一樣
[00:16:48.400 --> 00:16:50.900]  不是單單去拯救
[00:16:50.900 --> 00:16:54.600]  而是祈願一班的信徒
[00:16:54.600 --> 00:16:57.800]  在這些凶險災禍裏面
[00:16:57.800 --> 00:17:00.600]  得著神的引導
[00:17:00.600 --> 00:17:03.400]  得著神的引導
[00:17:03.400 --> 00:17:03.900]  是啊
[00:17:03.900 --> 00:17:07.600]  有不少的年青的弟兄姊妹
[00:17:07.600 --> 00:17:09.500]  特別年青的弟兄姊妹
[00:17:09.500 --> 00:17:12.300]  因為跟他們真的有去聊過天
[00:17:12.300 --> 00:17:15.000]  對近年的香港時局的變化
[00:17:15.000 --> 00:17:17.300]  其實他們有很多的擔憂
[00:17:17.300 --> 00:17:19.100]  很多的失望
[00:17:19.100 --> 00:17:24.300]  甚至是對神失卻了那個信心
[00:17:24.300 --> 00:17:25.900]  為什麼呢?
[00:17:25.900 --> 00:17:28.900]  因為他們曾經很盼望神
[00:17:28.900 --> 00:17:31.200]  以祂大能的防備
[00:17:31.200 --> 00:17:33.900]  作出一些神跡性的拯救
[00:17:33.900 --> 00:17:34.400]  是啊
[00:17:34.400 --> 00:17:37.700]  聖經有很多提及這些神跡性的拯救
[00:17:37.700 --> 00:17:41.900]  就是上帝去帶領以色列人出埃及
[00:17:41.900 --> 00:17:43.600]  過紅海
[00:17:43.600 --> 00:17:46.400]  去越過這個約旦河
[00:17:46.400 --> 00:17:49.000]  去讓耶利哥成都崩塌
[00:17:49.000 --> 00:17:50.700]  這些神跡性的拯救
[00:17:50.700 --> 00:17:53.000]  以致他們都會這樣去祈求
[00:17:53.000 --> 00:17:57.900]  祈求香港都能夠經歷上帝這一份的大能
[00:17:57.900 --> 00:18:04.000]  可以讓已經陷在謊言和陷在凶惡的香港
[00:18:04.000 --> 00:18:06.500]  得著那種的拯救
[00:18:06.500 --> 00:18:08.200]  得著那種的救贖
[00:18:08.200 --> 00:18:10.800]  不知道你有沒有這樣去想過
[00:18:10.800 --> 00:18:13.200]  假如早兩年
[00:18:13.200 --> 00:18:15.200]  真的祈願土
[00:18:15.200 --> 00:18:16.400]  睡一個覺
[00:18:16.400 --> 00:18:17.400]  睜大眼
[00:18:17.400 --> 00:18:20.300]  整個的香港就得著轉化
[00:18:20.300 --> 00:18:21.400]  得著平安
[00:18:21.400 --> 00:18:25.000]  恢復那種和平的時候
[00:18:25.000 --> 00:18:27.200]  這樣就好了
[00:18:27.200 --> 00:18:28.600]  不知道你有沒有想過
[00:18:28.600 --> 00:18:33.000]  上帝有一種這樣大能的工作在中間
[00:18:33.000 --> 00:18:34.100]  可能你沒有
[00:18:34.100 --> 00:18:36.500]  但是我真的有這樣想過
[00:18:36.500 --> 00:18:37.900]  我也很希望
[00:18:37.900 --> 00:18:39.000]  祈願土
[00:18:39.000 --> 00:18:46.400]  我會經歷得到上帝在轉化整個當時的香港
[00:18:46.400 --> 00:18:48.800]  但是沒有
[00:18:48.800 --> 00:18:50.300]  祈願又祈
[00:18:50.300 --> 00:18:52.000]  等鳥又等
[00:18:52.000 --> 00:18:53.400]  會發現就是
[00:18:53.400 --> 00:18:57.100]  不單止那個環境
[00:18:57.100 --> 00:18:59.600]  沒有真是有正面的改變
[00:18:59.600 --> 00:19:03.300]  而且那種霧霾越漆越厚
[00:19:03.300 --> 00:19:07.400]  前路看不見一些的亮光
[00:19:07.400 --> 00:19:09.500]  神未見蹤影
[00:19:09.500 --> 00:19:14.700]  信心其實都有一些那種的搖動
[00:19:14.700 --> 00:19:18.000]  而我也認識一些年輕的弟兄姊妹
[00:19:18.000 --> 00:19:20.900]  他們因著這一種這樣的情況
[00:19:20.900 --> 00:19:22.700]  而感到沮喪
[00:19:22.700 --> 00:19:26.400]  甚至乎離開教會
[00:19:26.400 --> 00:19:29.200]  但是我仍然深信
[00:19:29.200 --> 00:19:30.800]  這位的上帝
[00:19:30.800 --> 00:19:32.800]  按著他的信實
[00:19:32.800 --> 00:19:36.200]  他是會繼續在我們中間去作供的
[00:19:36.200 --> 00:19:40.400]  雖然不是一些什麼神跡性的那個請求
[00:19:40.400 --> 00:19:41.500]  但是我深信
[00:19:41.500 --> 00:19:44.000]  好像保羅的祈願一樣
[00:19:44.000 --> 00:19:46.700]  上帝會引領我們
[00:19:46.700 --> 00:19:52.900]  面對和克服當前的艱難和沮喪
[00:19:52.900 --> 00:19:57.300]  就好像我過去太太有癌病的時候
[00:19:57.300 --> 00:20:03.700]  所面對的那個情況一樣
[00:20:03.700 --> 00:20:09.600]  我去祈求那個癌細胞一夜之間消失
[00:20:09.600 --> 00:20:11.400]  但是沒有這樣去出現
[00:20:11.400 --> 00:20:13.100]  沒有這樣去發展
[00:20:13.100 --> 00:20:14.900]  但是仍然是怎麼樣呢
[00:20:14.900 --> 00:20:17.100]  那個癌細胞越來越大
[00:20:17.100 --> 00:20:18.400]  那怎麼辦呢
[00:20:18.400 --> 00:20:21.600]  上帝都沒有放棄到我們的家庭
[00:20:21.600 --> 00:20:23.600]  祂去提醒我
[00:20:23.600 --> 00:20:25.400]  祂和我們同在
[00:20:25.400 --> 00:20:30.700]  祂會和我們一起面對眼前這個困難
[00:20:30.700 --> 00:20:33.400]  同樣我們今天可能見不到什麼
[00:20:33.400 --> 00:20:36.800]  神跡性大人的請求發生在香港中間
[00:20:36.800 --> 00:20:38.400]  但是我深信
[00:20:38.400 --> 00:20:42.300]  上帝那個同在會和我們一起
[00:20:42.300 --> 00:20:44.900]  引領我們留下來的人
[00:20:44.900 --> 00:20:47.800]  面對面前的艱難
[00:20:47.800 --> 00:20:51.700]  和那些沮喪
[00:20:51.700 --> 00:20:53.500]  其實在詩篇裏面
[00:20:53.500 --> 00:20:56.800]  有很多這樣的說話
[00:20:56.800 --> 00:21:00.400]  帶給我們看到除了請求之外
[00:21:00.400 --> 00:21:04.500]  原來眾神仍然會去引領的
[00:21:04.500 --> 00:21:08.000]  這個都可能是請求的範疇裏面
[00:21:08.000 --> 00:21:09.000]  在詩篇裏面
[00:21:09.000 --> 00:21:11.700]  好像詩篇第五章第八節
[00:21:11.700 --> 00:21:17.500]  當詩人經受仇敵的圍困和搞擾的時候
[00:21:17.500 --> 00:21:22.700]  他會去呼求上帝的公義的引領
[00:21:22.700 --> 00:21:26.800]  並且去帶他走回正直的路上
[00:21:26.800 --> 00:21:30.100]  在詩篇第四十篇的第二節
[00:21:30.100 --> 00:21:36.000]  當詩人陷於淤泥和禍坑艱難的時候
[00:21:36.000 --> 00:21:38.500]  他也會去呼喚神
[00:21:38.500 --> 00:21:42.400]  去不單止拯救他出這些禍坑
[00:21:42.400 --> 00:21:48.700]  以至會引領他的腳步去走在穩當的地方
[00:21:48.700 --> 00:21:51.000]  其實在舊約詩篇裏面
[00:21:51.000 --> 00:21:54.900]  很多時候我們看到使我的腳步穩當
[00:21:54.900 --> 00:22:01.200]  其實這個詞彙就是來自引領這個詞彙
[00:22:01.200 --> 00:22:06.200]  另外在詩篇一九篇的第一百三十三節裏面
[00:22:06.200 --> 00:22:07.700]  也都提及到
[00:22:07.700 --> 00:22:15.500]  詩人會表示神的話就是引領人進入腳步穩當的媒介
[00:22:15.500 --> 00:22:18.700]  使人不會被罪惡合制
[00:22:18.700 --> 00:22:21.800]  所以我們要怎樣尋求上帝的引領呢?
[00:22:21.800 --> 00:22:25.100]  上帝的說話是很重要的
[00:22:25.100 --> 00:22:27.400]  所以在眾詩人的心目當中
[00:22:27.400 --> 00:22:31.300]  神不單止是那一位拯救他們的上帝
[00:22:31.300 --> 00:22:39.100]  也都是願意引導人面對和經歷死刃憂骨的上帝
[00:22:39.100 --> 00:22:43.500]  而耶穌基督的降生在撒加利亞的寓言裏面
[00:22:43.500 --> 00:22:45.300]  更加去指明
[00:22:45.300 --> 00:22:51.600]  基督就是要來照樣坐在黑暗中死刃裏的人
[00:22:51.600 --> 00:22:56.900]  將我們的腳引導去祂平安的路上
[00:22:56.900 --> 00:22:59.000]  所以弟兄姊妹
