
[00:00:00.000 --> 00:00:02.000]  各位弟妹 復活節的主日
[00:04:00.000 --> 00:04:03.000]  和將來神給我們復活的身體
[00:04:03.000 --> 00:04:05.000]  是截然不同的
[00:04:05.000 --> 00:04:06.000]  是不同的
[00:04:06.000 --> 00:04:09.000]  是兩件事情
[00:04:09.000 --> 00:04:13.000]  聖經說到我們這一群被造的人
[00:04:13.000 --> 00:04:17.000]  或者地上其他被造的生物植物
[00:04:17.000 --> 00:04:20.000]  有不同在地上的形體
[00:04:20.000 --> 00:04:22.000]  但是到將來
[00:04:22.000 --> 00:04:23.000]  神給我們有的
[00:04:23.000 --> 00:04:25.000]  是榮耀的
[00:04:25.000 --> 00:04:27.000]  是不同的形體
[00:04:27.000 --> 00:04:30.000]  不是一樣的
[00:04:30.000 --> 00:04:32.000]  最近我去花展
[00:04:32.000 --> 00:04:34.000]  看到他們有一個地方
[00:04:34.000 --> 00:04:35.000]  有一個攤位
[00:04:35.000 --> 00:04:37.000]  將很多的蔬菜種了出來
[00:04:37.000 --> 00:04:40.000]  有生菜
[00:04:40.000 --> 00:04:44.000]  有很多種菜
[00:04:44.000 --> 00:04:45.000]  我都數不完
[00:04:45.000 --> 00:04:47.000]  他們種了很多種不同的菜出來
[00:04:47.000 --> 00:04:51.000]  但是旁邊放了很多這些菜的種子
[00:04:51.000 --> 00:04:53.000]  一邊看的時候
[00:04:53.000 --> 00:04:55.000]  原來這些是菠菜
[00:04:55.000 --> 00:04:59.000]  這些原來是菜心的種子
[00:04:59.000 --> 00:05:02.000]  但是這些種子是很難看的
[00:05:02.000 --> 00:05:03.000]  黑黑實實一粒粒
[00:05:03.000 --> 00:05:06.000]  但是沒有什麼特別吸引的地方
[00:05:06.000 --> 00:05:07.000]  但是不留意到
[00:05:07.000 --> 00:05:09.000]  這一粒原來就是將來生的種菜
[00:05:09.000 --> 00:05:11.000]  這一粒是生種菜
[00:05:11.000 --> 00:05:14.000]  但是有一種很特別的對比
[00:05:14.000 --> 00:05:16.000]  種子和蔬菜
[00:05:16.000 --> 00:05:19.000]  一個很不同的一種表現
[00:05:19.000 --> 00:05:22.000]  我記得我曾經和大家分享過
[00:05:22.000 --> 00:05:24.000]  在這個世界
[00:05:24.000 --> 00:05:27.000]  全世界最大的樹
[00:05:27.000 --> 00:05:29.000]  叫做美洲杉
[00:05:29.000 --> 00:05:31.000]  是Sequoia
[00:05:31.000 --> 00:05:34.000]  這種美洲杉是很巨型的大樹
[00:05:34.000 --> 00:05:38.000]  是可以去到三十層樓那麼高
[00:05:38.000 --> 00:05:40.000]  三百多呎
[00:05:40.000 --> 00:05:41.000]  你抬頭看的時候
[00:05:41.000 --> 00:05:43.000]  可能看不到樹冠
[00:05:43.000 --> 00:05:45.000]  而且是很長的樹齡
[00:05:45.000 --> 00:05:46.000]  一千多年
[00:05:46.000 --> 00:05:48.000]  二千年的樹齡
[00:05:48.000 --> 00:05:49.000]  但是更特別的地方
[00:05:49.000 --> 00:05:51.000]  我後來留意到的就是
[00:05:51.000 --> 00:05:54.000]  這些樹木的種子
[00:05:54.000 --> 00:05:56.000]  你猜多大呢?
[00:05:56.000 --> 00:05:58.000]  有些人就說這麼大棵樹
[00:05:58.000 --> 00:06:02.000]  種子起碼有椰子那麼大吧
[00:06:02.000 --> 00:06:06.000]  但是原來它的種子是像芝麻那麼小
[00:06:06.000 --> 00:06:08.000]  而且是很輕
[00:06:08.000 --> 00:06:09.000]  有些研究發現
[00:06:09.000 --> 00:06:13.000]  種子差不多是二千分之一盎司
[00:06:13.000 --> 00:06:17.000]  差不多沒有重量
[00:06:17.000 --> 00:06:19.000]  當我看到這些種子的時候
[00:06:19.000 --> 00:06:21.000]  然後看一看那棵樹
[00:06:21.000 --> 00:06:24.000]  心裏面有一種很大的驚詫
[00:06:24.000 --> 00:06:26.000]  上帝的創造很奇妙
[00:06:26.000 --> 00:06:28.000]  從一粒小的種子
[00:06:28.000 --> 00:06:31.000]  長出極大的大樹
[00:06:31.000 --> 00:06:33.000]  也讓我想起聖經所描述
[00:06:33.000 --> 00:06:37.000]  祂說我們所種的是種子
[00:06:37.000 --> 00:06:42.000]  但是將來長出來的是完全不同
[00:06:42.000 --> 00:06:45.000]  聖經講述這種不同是怎樣的不同呢?
[00:06:45.000 --> 00:06:48.000]  你再看下面的經文
[00:06:48.000 --> 00:06:50.000]  第四十二節
[00:06:50.000 --> 00:06:54.000]  死人復活也是這樣
[00:06:54.000 --> 00:06:56.000]  所種的是必扭壞的
[00:06:56.000 --> 00:06:59.000]  復活的是不扭壞的
[00:06:59.000 --> 00:07:01.000]  所種的是卑賤的
[00:07:01.000 --> 00:07:03.000]  復活的是榮耀的
[00:07:03.000 --> 00:07:04.000]  所種的是軟弱的
[00:07:04.000 --> 00:07:07.000]  復活的是有能力的
[00:07:07.000 --> 00:07:09.000]  所種的是屬血氣的
[00:07:09.000 --> 00:07:12.000]  復活的是有屬靈的身體
[00:07:12.000 --> 00:07:15.000]  聖經描述我們在地上的身體
[00:07:15.000 --> 00:07:17.000]  是會扭壞的
[00:07:17.000 --> 00:07:18.000]  是卑賤的
[00:07:18.000 --> 00:07:20.000]  是軟弱的
[00:07:20.000 --> 00:07:22.000]  是屬於血肉之軀
[00:07:22.000 --> 00:07:24.000]  血氣的身體
[00:07:24.000 --> 00:07:27.000]  但是神賜給我們榮耀的身體
[00:07:27.000 --> 00:07:30.000]  聖經所講是不扭壞的
[00:07:30.000 --> 00:07:31.000]  是榮耀的
[00:07:31.000 --> 00:07:33.000]  相對於卑賤的
[00:07:33.000 --> 00:07:35.000]  是有能力的
[00:07:35.000 --> 00:07:38.000]  而且是屬靈的身體
[00:07:38.000 --> 00:07:40.000]  當我們講到屬靈的時候
[00:07:40.000 --> 00:07:41.000]  你知道聖經所講
[00:07:41.000 --> 00:07:42.000]  神是個靈
[00:07:42.000 --> 00:07:46.000]  因此我們與神相似
[00:07:46.000 --> 00:07:48.000]  在這個過程裏面
[00:07:48.000 --> 00:07:51.000]  我們好像很難去完全的理解
[00:07:51.000 --> 00:07:53.000]  很多弟兄姊妹都體會
[00:07:53.000 --> 00:07:55.000]  當我們年紀稍為大一點
[00:07:55.000 --> 00:07:57.000]  不需要很大,四十多了
[00:07:57.000 --> 00:08:01.000]  就已經立刻明白什麼叫做退化
[00:08:01.000 --> 00:08:02.000]  看一本書
[00:08:02.000 --> 00:08:03.000]  本來是這樣看的
[00:08:03.000 --> 00:08:06.000]  現在要看遠一點才看到
[00:08:06.000 --> 00:08:07.000]  哦,什麼事啊
[00:08:07.000 --> 00:08:09.000]  老花囉
[00:08:09.000 --> 00:08:11.000]  我們身體會經歷很多的退化
[00:08:11.000 --> 00:08:13.000]  弟兄平時很壯健
[00:08:13.000 --> 00:08:14.000]  跑步
[00:08:14.000 --> 00:08:16.000]  突然說現在跑不了了
[00:08:16.000 --> 00:08:19.000]  膝蓋的骨頭痛
[00:08:19.000 --> 00:08:20.000]  問醫生
[00:08:20.000 --> 00:08:21.000]  醫生說,哦,個個都是的了
[00:08:21.000 --> 00:08:23.000]  退化了
[00:08:23.000 --> 00:08:26.000]  我們經歷到退化
[00:08:26.000 --> 00:08:27.000]  聖經講到
[00:08:27.000 --> 00:08:30.000]  我們的身體是會扭壞的
[00:08:30.000 --> 00:08:33.000]  也都講到我們身體是軟弱的
[00:08:33.000 --> 00:08:34.000]  是會有疲乏的
[00:08:34.000 --> 00:08:36.000]  是會要睡覺的
[00:08:36.000 --> 00:08:37.000]  但聖經講到
[00:08:37.000 --> 00:08:39.000]  神所賜榮耀的身體
[00:08:39.000 --> 00:08:40.000]  復活的身體
[00:08:40.000 --> 00:08:42.000]  是有能力的
[00:08:42.000 --> 00:08:44.000]  也就是榮耀的
[00:08:44.000 --> 00:08:45.000]  是有光彩的
[00:08:45.000 --> 00:08:48.000]  是屬靈的身體
[00:08:48.000 --> 00:08:50.000]  我們就會很快迅速想起
[00:08:50.000 --> 00:08:53.000]  聖經在菲律賓書第二章二十節提及
[00:08:53.000 --> 00:08:55.000]  有一天當主耶穌
[00:08:55.000 --> 00:08:58.000]  從天上降臨的時候
[00:08:58.000 --> 00:09:01.000]  當祂再來到這個世上
[00:09:01.000 --> 00:09:04.000]  祂要將我們這個卑賤的身體
[00:09:04.000 --> 00:09:07.000]  改變形狀
[00:09:07.000 --> 00:09:12.000]  要好像祂榮耀的身體相似
[00:09:12.000 --> 00:09:15.000]  是何等奇妙的一個應許
[00:09:15.000 --> 00:09:17.000]  上帝是永恆的上帝
[00:09:17.000 --> 00:09:20.000]  就是祂創造你和我
[00:09:20.000 --> 00:09:22.000]  是有永恆的生命
[00:09:22.000 --> 00:09:26.000]  而且祂要將永恆的榮耀的身體
[00:09:26.000 --> 00:09:28.000]  賜給屬於祂的人
[00:09:28.000 --> 00:09:30.000]  這正是聖經很清楚
[00:09:30.000 --> 00:09:33.000]  對我們一種的講述
[00:09:33.000 --> 00:09:34.000]  當聖經講到
[00:09:34.000 --> 00:09:37.000]  我們的身體與祂榮耀的身體相似的時候
[00:09:37.000 --> 00:09:40.000]  不單單是在講我們的形態不同
[00:09:40.000 --> 00:09:42.000]  同樣讓我們看到
[00:09:42.000 --> 00:09:45.000]  我們可以和神同在
[00:09:45.000 --> 00:09:47.000]  因為上帝如何
[00:09:47.000 --> 00:09:49.000]  我們與祂的身體相似
[00:09:49.000 --> 00:09:53.000]  也意味著我們可以和神永遠同在
[00:09:53.000 --> 00:09:56.000]  是可以有生命真正的契合
[00:09:56.000 --> 00:09:58.000]  什麼叫做地獄
[00:09:58.000 --> 00:10:00.000]  什麼叫做天堂
[00:10:00.000 --> 00:10:02.000]  聖經最簡單的解釋
[00:10:02.000 --> 00:10:04.000]  直接的解釋就是
[00:10:04.000 --> 00:10:06.000]  與神永遠同在
[00:10:06.000 --> 00:10:08.000]  就是天堂
[00:10:08.000 --> 00:10:10.000]  從神的面被趕逐
[00:10:10.000 --> 00:10:12.000]  永遠離開上帝
[00:10:12.000 --> 00:10:14.000]  就是地獄
[00:10:14.000 --> 00:10:16.000]  因此很多弟兄姊妹很深刻
[00:10:16.000 --> 00:10:17.000]  當他們明白聖經的時候
[00:10:17.000 --> 00:10:19.000]  看到神給我們預備的
[00:10:19.000 --> 00:10:23.000]  是與生命的主那種生命的聯合
[00:10:23.000 --> 00:10:26.000]  是我們榮耀的盼望
[00:10:26.000 --> 00:10:29.000]  我想講一件事情
[00:10:29.000 --> 00:10:32.000]  聽的時候都會有些會心微笑
[00:10:32.000 --> 00:10:34.000]  一位我很熟悉的弟兄
[00:10:34.000 --> 00:10:35.000]  年紀比我大
[00:10:35.000 --> 00:10:38.000]  但是他在過去一生都幫了很多人
[00:10:38.000 --> 00:10:40.000]  曾經幫了我
[00:10:40.000 --> 00:10:43.000]  他很敬虔地侍奉上帝
[00:10:43.000 --> 00:10:44.000]  他是一位醫生
[00:10:44.000 --> 00:10:47.000]  也曾經做過一些信徒宣教的工作
[00:10:47.000 --> 00:10:49.000]  在他臨離世的事情
[00:10:49.000 --> 00:10:51.000]  他是患了癌症
[00:10:51.000 --> 00:10:53.000]  但是他人很樂觀
[00:10:53.000 --> 00:10:54.000]  很知道神的恩惠
[00:10:54.000 --> 00:10:56.000]  所以常常都快樂
[00:10:56.000 --> 00:10:58.000]  有些時候人去探望他
[00:10:58.000 --> 00:11:00.000]  他反而帶給人很多的安慰
[00:11:00.000 --> 00:11:03.000]  是這樣的一個弟兄
[00:11:03.000 --> 00:11:07.000]  有一次當他在他的病床上
[00:11:07.000 --> 00:11:09.000]  這件事情是在他安息禮拜的時候
[00:11:09.000 --> 00:11:13.000]  一位很熟悉的弟兄講出來
[00:11:13.000 --> 00:11:16.000]  當他有一次身體很軟弱
[00:11:16.000 --> 00:11:18.000]  他都知道自己不行了
[00:11:18.000 --> 00:11:20.000]  突然昏迷了
[00:11:20.000 --> 00:11:23.000]  因此就被人送入醫院
[00:11:23.000 --> 00:11:24.000]  去到醫院的時候
[00:11:24.000 --> 00:11:26.000]  血壓很低
[00:11:26.000 --> 00:11:29.000]  大家都知道可能救不回來
[00:11:29.000 --> 00:11:31.000]  在那個時候很奇妙
[00:11:31.000 --> 00:11:32.000]  過了一段時間
[00:11:32.000 --> 00:11:34.000]  突然他又恢復了
[00:11:34.000 --> 00:11:37.000]  而且開始蘇醒了
[00:11:37.000 --> 00:11:39.000]  當他蘇醒的時候
[00:11:39.000 --> 00:11:41.000]  一位很熟悉的弟兄在旁邊
[00:11:41.000 --> 00:11:43.000]  有些家人在旁邊
[00:11:43.000 --> 00:11:46.000]  大家見到他一面望然
[00:11:46.000 --> 00:11:49.000]  很不知如何是好
[00:11:49.000 --> 00:11:51.000]  大家不知如何跟他說話
[00:11:51.000 --> 00:11:53.000]  但是一位很認識他的弟兄
[00:11:53.000 --> 00:11:56.000]  很明白他的心境
[00:11:56.000 --> 00:11:58.000]  就跟他說
[00:11:58.000 --> 00:12:02.000]  你是不是覺得很失望?
[00:12:02.000 --> 00:12:05.000]  本來想著張開眼睛會見到主耶穌
[00:12:05.000 --> 00:12:09.000]  但現在還見到我們一群人在這裏
[00:12:09.000 --> 00:12:11.000]  這位弟兄聽他這樣說
[00:12:11.000 --> 00:12:13.000]  這位醫生弟兄聽他這樣說
[00:12:13.000 --> 00:12:15.000]  就點頭
[00:12:15.000 --> 00:12:17.000]  講了兩個英文字
[00:12:17.000 --> 00:12:19.000]  very disappointed
[00:12:19.000 --> 00:12:23.000]  非常之失望
[00:12:23.000 --> 00:12:26.000]  這位弟兄很認識他
[00:12:26.000 --> 00:12:27.000]  在那個時候
[00:12:27.000 --> 00:12:29.000]  他後來在安息禮拜就說
[00:12:29.000 --> 00:12:33.000]  他說我都從未試過用這樣的說話去安慰人
[00:12:33.000 --> 00:12:35.000]  他就告訴他
[00:12:35.000 --> 00:12:36.000]  你放心
[00:12:36.000 --> 00:12:40.000]  你很快會死的
[00:12:40.000 --> 00:12:43.000]  這位醫生弟兄就點頭
[00:12:43.000 --> 00:12:47.000]  然後平安地在床上
[00:12:47.000 --> 00:12:50.000]  當然我們聽的時候知道
[00:12:50.000 --> 00:12:52.000]  弟兄絕對不是想詛咒他
[00:12:52.000 --> 00:12:57.000]  但是他很明白他很知道神的應許
[00:12:57.000 --> 00:13:00.000]  因此心裏面有一種期待
[00:13:00.000 --> 00:13:03.000]  神給人榮耀的盼望
[00:13:03.000 --> 00:13:09.000]  是叫我們可以放下對死亡的恐懼
[00:13:09.000 --> 00:13:12.000]  知道上帝給人的恩惠
[00:13:12.000 --> 00:13:14.000]  是超越了死亡
[00:13:14.000 --> 00:13:18.000]  超越了一切罪惡的權勢
[00:13:18.000 --> 00:13:22.000]  當我們知道聖經裏面描述一種復活的身體之餘
[00:13:22.000 --> 00:13:23.000]  我們會問
[00:13:23.000 --> 00:13:25.000]  那怎樣轉變呢?
[00:13:25.000 --> 00:13:27.000]  何時轉變呢?
[00:13:27.000 --> 00:13:30.000]  你再看看下面的經文
[00:13:30.000 --> 00:13:34.000]  在聖經的五十節
[00:13:34.000 --> 00:13:36.000]  弟兄們我告訴你們
[00:13:36.000 --> 00:13:39.000]  血肉之體不能承受神的國
[00:13:39.000 --> 00:13:43.000]  必扭壞的不能承受那不扭壞的
[00:13:43.000 --> 00:13:47.000]  我現在把一個奧秘告訴你們
[00:13:47.000 --> 00:13:49.000]  聖經首先說
[00:13:49.000 --> 00:13:53.000]  血肉之體不能承受神的國
[00:13:53.000 --> 00:13:55.000]  我們很明白
[00:13:55.000 --> 00:13:58.000]  就是在海裏面釣了一條魚上來
[00:13:58.000 --> 00:14:00.000]  你不會把牠扔在地上
[00:14:00.000 --> 00:14:03.000]  就叫牠游吧游吧
[00:14:03.000 --> 00:14:06.000]  你知道魚的狀態
[00:14:06.000 --> 00:14:09.000]  牠的形態只能夠適合在海裏面生活
[00:14:09.000 --> 00:14:12.000]  牠不可以在陸地生活
[00:14:12.000 --> 00:14:13.000]  聖經在描述
[00:14:13.000 --> 00:14:16.000]  一個人的身體是會扭壞的
[00:14:16.000 --> 00:14:18.000]  但是永恆的上帝
[00:14:18.000 --> 00:14:20.000]  他的永恆的國度
[00:14:20.000 --> 00:14:24.000]  要給不扭壞的人在其中
[00:14:24.000 --> 00:14:26.000]  也正是上帝的心意
[00:14:26.000 --> 00:14:28.000]  讓不扭壞的生命
[00:14:28.000 --> 00:14:30.000]  能夠永遠與他同在
[00:14:30.000 --> 00:14:31.000]  聖經就說
[00:14:31.000 --> 00:14:34.000]  血肉之體不能承受神的國
[00:14:34.000 --> 00:14:37.000]  是不配合神的國
[00:14:37.000 --> 00:14:39.000]  是不能夠適應神的國
[00:14:39.000 --> 00:14:43.000]  因此你再讀第五十一節
[00:14:43.000 --> 00:14:46.000]  我現在把一個奧秘告訴你們
[00:14:46.000 --> 00:14:48.000]  我們不是都要睡覺
[00:14:48.000 --> 00:14:49.000]  而是在一剎那
[00:14:49.000 --> 00:14:54.000]  斬刃之間就是號角最後一次吹響的時候
[00:14:54.000 --> 00:14:58.000]  我們都要改變
[00:14:58.000 --> 00:15:00.000]  因為號角要吹響
[00:15:00.000 --> 00:15:01.000]  死人要復活
[00:15:01.000 --> 00:15:03.000]  成為不扭壞的
[00:15:03.000 --> 00:15:07.000]  我們也要改變
[00:15:07.000 --> 00:15:09.000]  聖經提及改變
[00:15:09.000 --> 00:15:11.000]  又提及有些睡了的人
[00:15:11.000 --> 00:15:12.000]  沒錯有些的教徒
[00:15:12.000 --> 00:15:15.000]  在主再活來之前已經死去
[00:15:15.000 --> 00:15:18.000]  但聖經不是說他們死亡
[00:15:18.000 --> 00:15:21.000]  是說他們睡了
[00:15:21.000 --> 00:15:22.000]  什麼是睡了?
[00:15:22.000 --> 00:15:25.000]  睡了是會再醒過來的
[00:15:25.000 --> 00:15:27.000]  是會再醒過來的
[00:15:27.000 --> 00:15:29.000]  因此貼索洛尼加前書四章
[00:15:29.000 --> 00:15:30.000]  聖經就說
[00:15:30.000 --> 00:15:32.000]  當主再活來的時候
[00:15:32.000 --> 00:15:37.000]  那已經死了的聖徒首先復活
[00:15:37.000 --> 00:15:41.000]  然後是那些當時仍然在生的教徒
[00:15:41.000 --> 00:15:44.000]  他們要改變
[00:15:44.000 --> 00:15:47.000]  好像從死裡面復活過來一樣
[00:15:47.000 --> 00:15:50.000]  聖經就說在一剎時間
[00:15:50.000 --> 00:15:52.000]  很短的一片刻
[00:15:52.000 --> 00:15:55.000]  號角最後一次吹響
[00:15:55.000 --> 00:15:57.000]  當時已經說到號角的時候
[00:15:57.000 --> 00:16:00.000]  常常在說一種特性
[00:16:00.000 --> 00:16:02.000]  是在說一種的慶賀
[00:16:02.000 --> 00:16:05.000]  是特性死權
[00:16:05.000 --> 00:16:07.000]  在吹響號角的時候
[00:16:07.000 --> 00:16:09.000]  死人要復活
[00:16:09.000 --> 00:16:13.000]  要變成不扭壞
[00:16:13.000 --> 00:16:14.000]  各位電視節目
[00:16:14.000 --> 00:16:18.000]  我們正在詮釋當時的那種狀況
[00:16:18.000 --> 00:16:19.000]  屬神的人
[00:16:19.000 --> 00:16:23.000]  領受神給他生命的一種改變
[00:16:23.000 --> 00:16:25.000]  而你再讀下去的時候
[00:16:25.000 --> 00:16:26.000]  聖經就說
[00:16:26.000 --> 00:16:29.000]  沒錯 我們必然會改變
[00:16:29.000 --> 00:16:31.000]  第五十三節
[00:16:31.000 --> 00:16:33.000]  這必扭壞的
[00:16:33.000 --> 00:16:36.000]  必須穿上不扭壞的
[00:16:36.000 --> 00:16:37.000]  這必死的
[00:16:37.000 --> 00:16:40.000]  必須穿上不死的
[00:16:40.000 --> 00:16:42.000]  是必須要的
[00:16:42.000 --> 00:16:44.000]  是必須要這樣做
[00:16:44.000 --> 00:16:45.000]  才能夠可以進到
[00:16:45.000 --> 00:16:48.000]  神自己永恆的角裡面
[00:16:48.000 --> 00:16:49.000]  所以聖經說
[00:16:49.000 --> 00:16:51.000]  穿上也意味著
[00:16:51.000 --> 00:16:53.000]  是遮蓋一切舊的
[00:16:53.000 --> 00:16:56.000]  是穿上一個新的身體
[00:16:56.000 --> 00:16:57.000]  新的生命
[00:16:57.000 --> 00:16:58.000]  然後聖經就說
[00:16:58.000 --> 00:16:59.000]  第五十四節
[00:16:59.000 --> 00:17:01.000]  這必扭壞的
[00:17:01.000 --> 00:17:03.000]  既然穿上不扭壞的
[00:17:03.000 --> 00:17:04.000]  這必死的
[00:17:04.000 --> 00:17:06.000]  既然穿上不死的
[00:17:06.000 --> 00:17:07.000]  那時
[00:17:07.000 --> 00:17:08.000]  在那個時刻
[00:17:08.000 --> 00:17:09.000]  聖經就說
[00:17:09.000 --> 00:17:12.000]  經上的話就應驗了
[00:17:12.000 --> 00:17:14.000]  經上的話
[00:17:14.000 --> 00:17:15.000]  怎樣應驗呢
[00:17:15.000 --> 00:17:16.000]  聖經說勝利了
[00:17:16.000 --> 00:17:18.000]  死亡已經被吞滅了
[00:17:18.000 --> 00:17:20.000]  聖經在那個時候說到
[00:17:20.000 --> 00:17:21.000]  在那個時候
[00:17:21.000 --> 00:17:25.000]  死亡被吞滅了
[00:17:25.000 --> 00:17:28.000]  死亡已經死亡了
[00:17:28.000 --> 00:17:30.000]  然後聖經清楚說
[00:17:30.000 --> 00:17:31.000]  在那個時刻
[00:17:31.000 --> 00:17:33.000]  我們要經歷那種的德性
[00:17:33.000 --> 00:17:34.000]  你再讀下去
[00:17:34.000 --> 00:17:35.000]  聖經就說
[00:17:35.000 --> 00:17:37.000]  死亡呀 你的勝利在哪裡呢
[00:17:37.000 --> 00:17:40.000]  死亡呀 你的毒刺在哪裡呢
[00:17:40.000 --> 00:17:42.000]  死的毒刺就是罪
[00:17:42.000 --> 00:17:44.000]  罪的權勢就是律法
[00:17:44.000 --> 00:17:45.000]  五十七節
[00:17:45.000 --> 00:17:46.000]  我請大家一起讀
[00:17:46.000 --> 00:17:48.000]  感謝神
[00:17:48.000 --> 00:17:51.000]  他藉著我們的主耶穌基督
[00:17:51.000 --> 00:17:54.000]  把勝利賜給我們
[00:17:54.000 --> 00:17:55.000]  所以
[00:17:55.000 --> 00:17:56.000]  死亡呀
[00:17:56.000 --> 00:17:59.000]  你的毒刺在哪裡呢
