
[00:00:00.000 --> 00:00:03.380]  各位弟兄姊妹,聖誕平安!
[00:02:06.860 --> 00:02:09.660]  包著布,擺在馬槽裡
[00:02:09.660 --> 00:02:14.460]  其實一個嬰孩是不應該擺在馬槽裡
[00:02:14.460 --> 00:02:21.160]  這說明了耶穌出生的地方的處境是一個怎樣的處境
[00:02:21.160 --> 00:02:28.260]  一個是講到耶穌的死,一個是講到耶穌的生
[00:02:28.260 --> 00:02:35.060]  其實耶穌的一生是貫穿馬槽和十字架
[00:02:35.060 --> 00:02:39.060]  祂就過了祂的一生
[00:02:39.060 --> 00:02:44.860]  聖經是把耶穌基督
[00:02:44.860 --> 00:02:49.060]  告訴我們,上帝把耶穌基督賜給我們
[00:02:49.060 --> 00:02:51.460]  但不是一份禮物給了我們
[00:02:51.460 --> 00:02:56.260]  我們就收了祂,然後我們就享受這份禮物
[00:02:56.260 --> 00:02:57.760]  不是這樣
[00:02:57.760 --> 00:02:59.960]  祂把耶穌基督賜給我們
[00:02:59.960 --> 00:03:04.460]  祂就是我們的救主,也是我們生命的老師
[00:03:04.460 --> 00:03:06.860]  一個帶領者
[00:03:06.860 --> 00:03:10.260]  祂叫我們可以跟隨祂
[00:03:10.260 --> 00:03:13.660]  又可以無成好像祂那樣的生命
[00:03:13.660 --> 00:03:16.160]  有一個這樣的過程
[00:03:16.160 --> 00:03:18.760]  這才是救恩
[00:03:18.760 --> 00:03:22.460]  救恩不是我們拿了一份禮物,放下祂,已經很開心了
[00:03:22.460 --> 00:03:24.360]  拿了通行證,就可以上天堂了
[00:03:24.360 --> 00:03:25.560]  不是
[00:03:25.560 --> 00:03:28.260]  而是我們認識了耶穌
[00:03:28.260 --> 00:03:32.560]  我們就學習祂,跟隨祂
[00:03:32.560 --> 00:03:36.560]  像祂那樣來過一生
[00:03:36.560 --> 00:03:41.860]  上帝目標耶穌成為一個很被羨慕的對象
[00:03:41.860 --> 00:03:44.160]  我們有時會羨慕很多人
[00:03:44.160 --> 00:03:46.960]  這個人真的好,生得好
[00:03:46.960 --> 00:03:51.160]  有些人不信耶穌,有些人很會投胎
[00:03:51.160 --> 00:03:52.860]  生得好
[00:03:52.860 --> 00:03:56.560]  一個很羨慕的人,羨慕他的福氣
[00:03:56.560 --> 00:03:59.260]  羨慕他的幸運
[00:03:59.260 --> 00:04:04.660]  上帝沒有叫耶穌成為一個被羨慕的對象
[00:04:04.660 --> 00:04:08.660]  但是祂要耶穌成為一個被冒犯的
[00:04:08.660 --> 00:04:11.560]  或者學習的一個對象
[00:04:11.560 --> 00:04:15.360]  我們要學他
[00:04:15.360 --> 00:04:18.960]  耶穌的一生是怎樣的呢?
[00:04:18.960 --> 00:04:25.560]  一般人的一生,都有很多所謂的身不由己
[00:04:25.560 --> 00:04:27.960]  是被決定的
[00:04:27.960 --> 00:04:33.460]  但是如果我們想,祂是上帝的兒子
[00:04:33.460 --> 00:04:38.060]  那上帝應該會有參與當中
[00:04:38.060 --> 00:04:42.660]  就算我們是某一個人的孩子,某一個家庭的孩子
[00:04:42.660 --> 00:04:44.060]  我們很多事情是被決定的
[00:04:44.060 --> 00:04:49.260]  但是我們的父母是會幫我們做一些好的決定的
[00:04:49.260 --> 00:04:50.960]  是會將最好的東西給我們
[00:04:50.960 --> 00:04:55.060]  現在看我們的金科羅,很厲害的
[00:04:55.060 --> 00:04:57.860]  真的
[00:04:57.860 --> 00:05:00.860]  我們那一代,父母的生活條件不同
[00:05:00.860 --> 00:05:03.660]  我們那一代長大的
[00:05:03.660 --> 00:05:06.360]  和現在那一代長大的,真的很不同
[00:05:06.360 --> 00:05:08.660]  父母雖然是被決定
[00:05:08.660 --> 00:05:14.660]  但是父母是會幫他做一些對他最好的決定
[00:05:14.660 --> 00:05:17.360]  那主耶穌,祂來到這個世界
[00:05:17.360 --> 00:05:19.160]  天父參與祂來到這個世界
[00:05:19.160 --> 00:05:22.960]  那天父都要負責去幫祂做一些決定的
[00:05:22.960 --> 00:05:24.760]  幫祂做一些安排的
[00:05:24.760 --> 00:05:33.560]  這個是很合理,很順理成章的
[00:05:33.560 --> 00:05:36.860]  但是關於耶穌的出生
[00:05:36.860 --> 00:05:38.760]  一開始的時候
[00:05:38.760 --> 00:05:41.060]  正如我們讀過一段聖經
[00:05:41.060 --> 00:05:44.060]  就是居你柳作對你阿秦府的時候
[00:05:44.060 --> 00:05:48.060]  頭一次報名上冊,叫做戶籍登記
[00:05:48.060 --> 00:05:51.960]  就是我們現在的戶口登記是距離這裡
[00:05:51.960 --> 00:05:53.760]  以前的戶口登記就是
[00:05:53.760 --> 00:05:57.560]  你要回到原居地那裡做這個登記
[00:05:57.560 --> 00:06:00.860]  才查到你那些的資料
[00:06:00.860 --> 00:06:03.460]  有些資料顯示
[00:06:03.460 --> 00:06:05.160]  當時的戶口登記都很大的印象
[00:06:05.160 --> 00:06:09.560]  是十四年才做一次
[00:06:09.560 --> 00:06:11.360]  十四年一遇
[00:06:11.360 --> 00:06:13.960]  竟然遇到耶穌出生
[00:06:13.960 --> 00:06:14.860]  是很特別的
[00:06:14.860 --> 00:06:17.060]  這裡也有很多值得我們去想的
[00:06:17.060 --> 00:06:18.560]  就是祂一出生的時候
[00:06:18.560 --> 00:06:23.660]  就是成為了一個義務
[00:06:23.660 --> 00:06:24.560]  可以這麼說
[00:06:24.560 --> 00:06:29.360]  作為一個人的義務祂要去做登記
[00:06:29.360 --> 00:06:32.160]  那麼上帝是不是沒得選呢?
[00:06:32.160 --> 00:06:35.760]  還是祂是故意選的呢?
[00:06:35.760 --> 00:06:37.260]  你要想一想這個問題
[00:06:37.260 --> 00:06:39.960]  安排這個時候叫耶穌出生
[00:06:39.960 --> 00:06:41.060]  如果不是的話
[00:06:41.060 --> 00:06:46.060]  祂就不會回到這個白利恆那裡出生
[00:06:46.060 --> 00:06:47.060]  怎麼不行呢?
[00:06:47.060 --> 00:06:48.060]  上帝告訴祂
[00:06:48.060 --> 00:06:50.360]  祢回到白利恆生就行了
[00:06:50.360 --> 00:06:51.060]  很簡單
[00:06:51.060 --> 00:06:52.260]  不需要弄得這麼複雜
[00:06:52.260 --> 00:06:55.760]  要安排一個報名上冊祂才可以回去
[00:06:55.760 --> 00:06:59.260]  周居勞頓全部的人都這樣回去
[00:06:59.260 --> 00:07:01.160]  是多麼的貧破呢?
[00:07:01.160 --> 00:07:04.660]  所以肯定不是沒得選
[00:07:04.660 --> 00:07:07.260]  而是故意選的
[00:07:07.260 --> 00:07:10.360]  我們可以深入思想一下
[00:07:10.360 --> 00:07:12.360]  上帝為什麼故意選
[00:07:12.360 --> 00:07:22.160]  我近來很喜歡進入聖經的時空裡
[00:07:22.160 --> 00:07:26.460]  嘗試去看看那些人物、關係、情節
[00:07:26.460 --> 00:07:34.160]  這對我思想聖經多了很多的發現和樂趣
[00:07:34.160 --> 00:07:36.960]  是故意選的
[00:07:36.960 --> 00:07:38.760]  聖經說祂及之時候滿足神
[00:07:38.760 --> 00:07:42.060]  就是猜遍祂的獨生子的降世
[00:07:42.060 --> 00:07:43.360]  是及之時候滿足
[00:07:43.360 --> 00:07:46.360]  不是及之時候滿意
[00:07:46.360 --> 00:07:48.060]  不是這個時候好了
[00:07:48.060 --> 00:07:50.760]  我們選對了這個時候是最好的
[00:07:50.760 --> 00:07:53.260]  我們現在的人生要選醫院
[00:07:53.260 --> 00:07:55.660]  又要選地方
[00:07:55.660 --> 00:07:56.560]  又要選國家
[00:07:56.560 --> 00:07:58.760]  要選很多很多東西
[00:07:58.760 --> 00:08:02.360]  上帝是時候滿足不是時候滿意
[00:08:02.360 --> 00:08:03.960]  這個時候是上帝選的
[00:08:03.960 --> 00:08:05.460]  為什麼呢?
[00:08:05.460 --> 00:08:06.860]  其實是為了和我選的
[00:08:06.860 --> 00:08:09.160]  我們值得去想一想
[00:08:09.160 --> 00:08:14.360]  這個差不多可以說是一個最差的時間
[00:08:14.360 --> 00:08:19.360]  是最差的時間
[00:08:19.360 --> 00:08:22.060]  是最不合適的時間
[00:08:22.060 --> 00:08:25.660]  我們經常選這個時間
[00:08:25.660 --> 00:08:27.460]  其實告訴我們
[00:08:27.460 --> 00:08:30.960]  哪怕是最壞的時間
[00:08:30.960 --> 00:08:35.560]  神都能夠將它變成美好
[00:08:35.560 --> 00:08:38.360]  神亦都不會去迴避
[00:08:38.360 --> 00:08:41.060]  整個耶穌的一生、耶穌降生
[00:08:41.060 --> 00:08:43.960]  是一路這樣重複說一件事
[00:08:43.960 --> 00:08:50.060]  神願意進入到一個最壞的處境裡面
[00:08:50.060 --> 00:08:51.260]  告訴我們
[00:08:51.260 --> 00:08:54.060]  那些在最壞處境裡面的人
[00:08:54.060 --> 00:08:59.460]  這些神都沒有迴避到這些最壞的處境
[00:08:59.460 --> 00:09:00.860]  這個對我們來說
[00:09:00.860 --> 00:09:07.660]  是一個很重要的信仰上的認知
[00:09:07.660 --> 00:09:12.660]  讓我們有信心、有力量去經過
[00:09:12.660 --> 00:09:13.360]  時間是這樣
[00:09:13.360 --> 00:09:14.560]  人呢?
[00:09:14.560 --> 00:09:20.860]  神是揀選了藥室和瑪利亞做耶穌的父母
[00:09:20.860 --> 00:09:22.060]  這兩個人
[00:09:22.060 --> 00:09:24.060]  聖經說他是一個木匠
[00:09:24.060 --> 00:09:26.260]  住在拿撒勒
[00:09:26.260 --> 00:09:30.660]  是普通到不能再普通的一個人
[00:09:30.660 --> 00:09:31.660]  是不是?
[00:09:31.660 --> 00:09:34.060]  是絕對的普通人
[00:09:34.060 --> 00:09:40.060]  他不是有名、有利、有身份、有知識
[00:09:40.060 --> 00:09:44.860]  另外一個跟耶穌差不多是同期
[00:09:44.860 --> 00:09:46.060]  那麼出名的人
[00:09:46.060 --> 00:09:48.560]  就叫做施洗約翰
[00:09:48.560 --> 00:09:51.060]  施洗約翰帶耶穌六個月
[00:09:51.060 --> 00:09:52.960]  是出生在祭司的家庭
[00:09:52.960 --> 00:09:54.260]  在耶路撒冷
[00:09:54.260 --> 00:09:57.960]  施洗約翰的出生就好很多了
[00:09:57.960 --> 00:10:01.160]  非常之好
[00:10:01.160 --> 00:10:04.660]  這個做耶穌的先鋒的人
[00:10:04.660 --> 00:10:07.060]  這個幫耶穌提鞋都不配的人
[00:10:07.060 --> 00:10:09.560]  竟然生在一個這麼好的家庭
[00:10:09.560 --> 00:10:10.260]  而耶穌呢?
[00:10:10.260 --> 00:10:14.460]  生在哪裡?
[00:10:14.460 --> 00:10:21.360]  在這個約瑟圖馬利亞的家庭那裡
[00:10:21.360 --> 00:10:23.160]  我們知道
[00:10:23.160 --> 00:10:26.960]  一個家庭對一個人的影響是很大的
[00:10:26.960 --> 00:10:30.660]  我們現在很多家庭都有傭工
[00:10:30.660 --> 00:10:35.060]  我們請一個傭人照顧小朋友都不行
[00:10:35.060 --> 00:10:36.960]  這個好不好?
[00:10:36.960 --> 00:10:40.060]  選一個來照顧我的小朋友
[00:10:40.060 --> 00:10:43.760]  我們請一個補習老師我們都不行
[00:10:43.760 --> 00:10:45.760]  現在上帝將祂自己最寶貴的兒子
[00:10:45.760 --> 00:10:52.560]  交給人去照顧祂
[00:10:52.560 --> 00:10:58.360]  祂選了約瑟圖馬利亞
[00:10:58.360 --> 00:11:02.660]  祂選撒加利亞和伊利沙伯都好些
[00:11:02.660 --> 00:11:05.160]  有知識,環境又好
[00:11:05.160 --> 00:11:07.260]  一定是栽培得好些
[00:11:07.260 --> 00:11:09.460]  竟然將祂擺在蘭薩勒
[00:11:09.460 --> 00:11:11.660]  擺在約瑟圖馬利亞的手上
[00:11:11.660 --> 00:11:14.760]  字都不認識多少個
[00:11:14.760 --> 00:11:16.960]  可能真的不認識
[00:11:16.960 --> 00:11:18.960]  這樣的環境裡面
[00:11:18.960 --> 00:11:24.860]  這樣的人裡面來照顧祂
[00:11:24.860 --> 00:11:29.660]  神想表達些什麼呢?
[00:11:29.660 --> 00:11:34.360]  神揀選些卑微的人
[00:11:34.360 --> 00:11:38.660]  因此你和我才有份
[00:11:38.660 --> 00:11:41.360]  有時我都覺得有些搞笑的
[00:11:41.360 --> 00:11:45.560]  我們是神的僕人
[00:11:45.560 --> 00:11:50.160]  要配嗎?
[00:11:50.160 --> 00:11:52.960]  你有資格嗎?
[00:11:52.960 --> 00:11:54.760]  你讀到這裡才夠膽說
[00:11:54.760 --> 00:11:55.960]  應該都可以吧
[00:11:55.960 --> 00:11:58.760]  因為約瑟圖馬利亞都可以
[00:11:58.760 --> 00:12:00.460]  神是揀選那些很卑微的人
[00:12:00.460 --> 00:12:02.560]  所以在神面前你不要驕傲
[00:12:02.560 --> 00:12:07.160]  都不要自卑
[00:12:07.160 --> 00:12:13.860]  神又揀選了一個地方
[00:12:13.860 --> 00:12:16.360]  來讓耶穌成長
[00:12:16.360 --> 00:12:18.760]  差不多是一生
[00:12:18.760 --> 00:12:20.560]  不是一段時間
[00:12:20.560 --> 00:12:23.360]  那個地方叫蘭薩勒
[00:12:23.360 --> 00:12:25.060]  出生是一時
[00:12:25.060 --> 00:12:26.660]  多不運氣好
[00:12:26.660 --> 00:12:29.260]  過了就過了
[00:12:29.260 --> 00:12:31.460]  馬槽就是馬槽
[00:12:31.460 --> 00:12:33.060]  都是湊一會兒
[00:12:33.060 --> 00:12:37.360]  一會兒就出來
[00:12:37.360 --> 00:12:41.260]  但是成長是一生的
[00:12:41.260 --> 00:12:45.860]  祂揀選了約瑟圖馬利亞
[00:12:45.860 --> 00:12:52.360]  已經是一個沒什麼知識
[00:12:52.360 --> 00:12:55.160]  又什麼都很普通的一個人
[00:12:55.160 --> 00:12:58.260]  又揀選了一個地方
[00:12:58.260 --> 00:13:02.960]  約瑟圖馬利亞在耶路撒冷做平民
[00:13:02.960 --> 00:13:04.960]  那麼耶穌都可以出去旁邊
[00:13:04.960 --> 00:13:09.560]  找那些有知識的人討論聊天
[00:13:09.560 --> 00:13:11.660]  走遍整個蘭薩勒
[00:13:11.660 --> 00:13:15.460]  可能都沒有多少人識字
[00:13:15.460 --> 00:13:17.260]  就在那裡
[00:13:17.260 --> 00:13:19.860]  十二歲的時候
[00:13:19.860 --> 00:13:22.560]  耶穌做了一個行動
[00:13:22.560 --> 00:13:25.260]  祂就留在耶路撒冷
[00:13:25.260 --> 00:13:27.660]  不肯回去
[00:13:27.660 --> 00:13:30.660]  約瑟圖馬利亞就來找祂
[00:13:30.660 --> 00:13:36.060]  如果你細心一點進入這個時空
[00:13:36.060 --> 00:13:40.260]  每年約瑟圖馬利亞都帶耶穌去耶路撒冷
[00:13:40.260 --> 00:13:45.560]  似乎是一個很大很不尋常
[00:13:45.560 --> 00:13:48.160]  很不容易的一個行動
[00:13:48.160 --> 00:13:50.660]  去到耶路撒冷
[00:13:50.660 --> 00:13:52.760]  我相信
[00:13:52.760 --> 00:13:56.760]  祂應該會去找施洗約翰
[00:13:56.760 --> 00:13:58.060]  他們的家庭
[00:13:58.060 --> 00:13:59.960]  因為馬利亞懷孕的時候
[00:13:59.960 --> 00:14:02.460]  祂曾經去探望伊麗莎白
[00:14:02.460 --> 00:14:03.360]  伊麗莎白看到祂就說
[00:14:03.360 --> 00:14:04.960]  哎呀我主的母
[00:14:04.960 --> 00:14:07.260]  你懷胎是有福的
[00:14:07.260 --> 00:14:09.860]  所以他們是很認識到
[00:14:09.860 --> 00:14:13.860]  這個將要來到的一個小孩子
[00:14:13.860 --> 00:14:18.060]  那個很特別的身份
[00:14:18.060 --> 00:14:19.460]  對他們一定是非常好
[00:14:19.460 --> 00:14:22.460]  而且馬利亞在那裡住了三個月
[00:14:22.460 --> 00:14:23.760]  如果我在你家住三個月
[00:14:23.760 --> 00:14:25.960]  交情都不錯
[00:14:25.960 --> 00:14:28.160]  不是坐一坐
[00:14:28.160 --> 00:14:30.760]  是非常之好親密的一個關係
[00:14:30.760 --> 00:14:32.660]  當耶穌出世的時候
[00:14:32.660 --> 00:14:33.860]  祂每年去耶路撒冷
[00:14:33.860 --> 00:14:35.860]  會不會過門不入呢?
[00:14:35.860 --> 00:14:37.160]  不是很合理
[00:14:37.160 --> 00:14:38.260]  不是很可能
[00:14:38.260 --> 00:14:41.860]  所以一定會去找
[00:14:41.860 --> 00:14:45.860]  撒加利亞和馬利亞的家庭
[00:14:45.860 --> 00:14:46.960]  即是說
[00:14:46.960 --> 00:14:49.460]  祂會找到施洗約翰
[00:14:49.460 --> 00:14:50.860]  耶穌和施洗約翰
[00:14:50.860 --> 00:14:52.460]  是相差了半年
[00:14:52.460 --> 00:14:54.060]  同期的
[00:14:54.060 --> 00:14:57.060]  他們兩個一定是非常之好的
[00:14:57.060 --> 00:15:00.160]  那些小朋友帶他去旅行
[00:15:00.160 --> 00:15:01.160]  去哪裡都好
[00:15:01.160 --> 00:15:03.660]  帶他去那些親戚那裡玩
[00:15:03.660 --> 00:15:05.360]  那些小朋友就會
[00:15:05.360 --> 00:15:07.460]  每年見一見
[00:15:07.460 --> 00:15:10.460]  夢都想著明年什麼時候再見
[00:15:10.460 --> 00:15:11.260]  是不是?
[00:15:11.260 --> 00:15:12.860]  我的孫女見到那些
[00:15:12.860 --> 00:15:14.960]  從外國回來的玩完幾天
[00:15:14.960 --> 00:15:17.860]  就已經不肯分開了
[00:15:17.860 --> 00:15:22.260]  他們是這樣長大的
[00:15:22.260 --> 00:15:24.860]  耶穌應該是很羨慕
[00:15:24.860 --> 00:15:25.860]  我是這樣說
[00:15:25.860 --> 00:15:28.860]  很羨慕施洗約翰
[00:15:28.860 --> 00:15:30.260]  他這樣的生活
[00:15:30.260 --> 00:15:31.660]  這樣的學習
[00:15:31.660 --> 00:15:33.660]  我真是很羨慕
[00:15:33.660 --> 00:15:34.660]  到他十二歲的時候
[00:15:34.660 --> 00:15:36.660]  他覺得他自己都長大了
[00:15:36.660 --> 00:15:38.660]  我要留在耶路撒冷
[00:15:38.660 --> 00:15:42.860]  我有一個這麼好的哥哥
[00:15:42.860 --> 00:15:45.860]  跟我一起學
[00:15:45.860 --> 00:15:47.260]  我又相信
[00:15:47.260 --> 00:15:48.660]  這個家庭都會接待
[00:15:48.660 --> 00:15:50.360]  都會歡迎
[00:15:50.360 --> 00:15:52.060]  如果他真的留在耶路撒冷
[00:15:52.060 --> 00:15:53.860]  是一件多好的事呢?
[00:15:53.860 --> 00:15:55.660]  十二歲不是小朋友
[00:15:55.660 --> 00:15:57.660]  十二歲出來工作
[00:15:57.660 --> 00:15:59.260]  可以很獨立
[00:15:59.260 --> 00:16:02.660]  所以耶穌很決定地告訴父母
[00:16:02.660 --> 00:16:04.460]  我是應該留在那裡的
[00:16:04.460 --> 00:16:06.660]  他不肯回去
[00:16:06.660 --> 00:16:08.860]  他不是撒脾氣
[00:16:08.860 --> 00:16:09.860]  不是什麼
[00:16:09.860 --> 00:16:17.260]  其實他是向著自己的理想去追尋
[00:16:17.260 --> 00:16:18.860]  他身邊有一個
[00:16:18.860 --> 00:16:21.060]  他模範的對象是十二歲的哥哥
[00:16:21.060 --> 00:16:23.860]  每天在聖殿的範圍裡跟拉比聊天
[00:16:23.860 --> 00:16:25.260]  學習這麼多
[00:16:25.260 --> 00:16:28.860]  自己從拿撒勒回去對著那群樹木
[00:16:28.860 --> 00:16:31.460]  你想想
[00:16:31.460 --> 00:16:34.860]  他的父母不知道為什麼
[00:16:34.860 --> 00:16:36.260]  你一定要回耶路撒冷
[00:16:36.260 --> 00:16:42.060]  一定要回拿撒勒
[00:16:42.060 --> 00:16:44.260]  有什麼理由?
[00:16:44.260 --> 00:16:49.260]  有什麼理由?
[00:16:49.260 --> 00:16:52.460]  拿撒勒還有什麼好的嗎?
[00:16:52.460 --> 00:16:54.260]  沒有
[00:16:54.260 --> 00:16:57.460]  你只是糟蹋了一個天才
[00:16:57.460 --> 00:16:59.460]  如果他在耶路撒冷長大
[00:16:59.460 --> 00:17:00.860]  跟拉比聊天一起長大
[00:17:00.860 --> 00:17:02.260]  他那種成長
[00:17:02.260 --> 00:17:03.860]  他那種知識
[00:17:03.860 --> 00:17:08.260]  會弘大很多也不奇怪
[00:17:08.260 --> 00:17:11.060]  你要回去
[00:17:11.060 --> 00:17:13.260]  我又另一方面相信
[00:17:13.260 --> 00:17:15.060]  瑪利亞和約瑟
[00:17:15.060 --> 00:17:19.660]  他們是很清楚很堅定地相信
[00:17:19.660 --> 00:17:26.060]  耶穌是不可以留在耶路撒冷長大的
[00:17:26.060 --> 00:17:32.860]  如果他沒有這麼強的一種信念、肯定
[00:17:32.860 --> 00:17:38.660]  如果我們不妨讓上帝告訴他
[00:17:38.660 --> 00:17:40.860]  這個孩子你要帶在身邊
[00:17:40.860 --> 00:17:44.660]  你要讓他在拿撒勒這個地方長大
[00:17:44.660 --> 00:17:47.060]  我們知道耶穌在很小的時候
[00:17:47.060 --> 00:17:51.660]  已經顯示了他對上帝一個很信服的心
[00:17:51.660 --> 00:17:54.660]  瑪利亞和約瑟跟他這麼說
[00:17:54.660 --> 00:17:58.660]  這是上帝在他生命上的安排
[00:17:58.660 --> 00:18:00.460]  不是我們的意思
[00:18:00.460 --> 00:18:02.260]  不是我們父母捨不得你
[00:18:02.260 --> 00:18:04.660]  不是想你做裙腳仔
[00:18:04.660 --> 00:18:08.660]  耶穌就會被這個說服
[00:18:08.660 --> 00:18:11.660]  而且十二歲他回去之後
[00:18:11.660 --> 00:18:13.060]  他十三歲沒有再重複
[00:18:13.060 --> 00:18:15.460]  要一次、十四歲一次、十五歲一次
[00:18:15.460 --> 00:18:18.660]  不斷爭取,直到他成功爭取
[00:18:18.660 --> 00:18:20.060]  沒有
[00:18:20.060 --> 00:18:23.060]  他就這樣留在拿撒勒
[00:18:23.060 --> 00:18:26.460]  你知不知道聖經叫耶穌做什麼?
[00:18:26.460 --> 00:18:30.860]  拿撒勒人耶穌
[00:18:30.860 --> 00:18:33.260]  這就是他的身份
[00:18:33.260 --> 00:18:36.660]  他是拿撒勒人耶穌
[00:18:36.660 --> 00:18:40.460]  彼得說:我奉拿撒勒人耶穌
[00:18:40.460 --> 00:18:42.460]  成為了一個標記
[00:18:42.460 --> 00:18:44.460]  拿撒勒是什麼?
[00:18:44.460 --> 00:18:47.460]  是一個窗下
[00:18:47.460 --> 00:18:51.460]  一個不毛之地
[00:18:51.460 --> 00:18:53.460]  上帝竟然將耶穌
[00:18:53.460 --> 00:19:01.060]  擺在一個這麼貧瘠的地方裏面
[00:19:01.060 --> 00:19:04.460]  基本上是過了他的一生
[00:19:04.460 --> 00:19:09.460]  去到三十歲
[00:19:09.460 --> 00:19:14.060]  他的教育是自己摸的
[00:19:14.060 --> 00:19:16.060]  他可以去找人
[00:19:16.060 --> 00:19:18.060]  他不同施洗約翰
[00:19:18.060 --> 00:19:20.060]  施洗約翰去到成年的時候
[00:19:20.060 --> 00:19:21.260]  他就出來
[00:19:21.260 --> 00:19:27.260]  是另外一個進路
[00:19:27.260 --> 00:19:28.860]  他一生都可以說是
[00:19:28.860 --> 00:19:33.660]  困在拿撒勒
[00:19:33.660 --> 00:19:34.860]  所以我可以這樣說
[00:19:34.860 --> 00:19:39.660]  耶穌是沒有獲得過好的待遇
[00:19:39.660 --> 00:19:42.260]  更加沒有好的享受
[00:19:42.260 --> 00:19:44.260]  而最終的時候
[00:19:44.260 --> 00:19:47.460]  他都被釘十字架
[00:19:47.460 --> 00:19:49.460]  到他臨終的時候
[00:19:49.460 --> 00:19:52.260]  連衣服都被人拿走了
[00:19:52.260 --> 00:19:53.860]  只有一塊布
[00:19:53.860 --> 00:19:57.060]  就好像降生的時候一樣
[00:19:57.060 --> 00:19:58.260]  只有一塊布
[00:19:58.260 --> 00:20:04.460]  放在木頭上面
[00:20:04.460 --> 00:20:08.660]  當耶穌十二歲的時候
[00:20:08.660 --> 00:20:13.660]  他的父母叫他回去拿撒勒
[00:20:13.660 --> 00:20:18.060]  耶穌說他就順從了他們
[00:20:18.060 --> 00:20:20.060]  順服了他們
[00:20:20.060 --> 00:20:23.260]  這就是一句
[00:20:23.260 --> 00:20:27.660]  這就是耶穌的一生
[00:20:27.660 --> 00:20:28.660]  一句我願意
[00:20:28.660 --> 00:20:31.860]  那你就一世了
[00:20:31.860 --> 00:20:39.460]  順從一世
[00:20:39.460 --> 00:20:42.460]  耶穌順從地過了
[00:20:42.460 --> 00:20:45.860]  一種這樣的生活
[00:20:45.860 --> 00:20:48.260]  或者困在這裡
[00:20:48.260 --> 00:20:49.660]  為了什麼呢?
[00:20:49.660 --> 00:20:53.860]  不是他沒有能力
[00:20:53.860 --> 00:20:59.260]  不是他懦弱
[00:20:59.260 --> 00:21:04.860]  不是他沒有機會
[00:21:04.860 --> 00:21:08.460]  他又為了誰呢?
[00:21:08.460 --> 00:21:12.260]  我看主耶穌
[00:21:12.260 --> 00:21:15.860]  他的一生是向我們展示
[00:21:15.860 --> 00:21:20.660]  怎樣過你的一生
[00:21:20.660 --> 00:21:28.460]  或者可以怎樣過你的一生
[00:21:28.460 --> 00:21:33.660]  聖經說主耶穌來到降世是為要拯救罪
[00:21:33.660 --> 00:21:36.260]  其實我們是被每一個人
[00:21:36.260 --> 00:21:38.660]  無論你有錢、沒錢、有知識、沒知識
[00:21:38.660 --> 00:21:41.460]  都被很多東西困住
[00:21:41.460 --> 00:21:42.660]  有些比較明顯
[00:21:42.660 --> 00:21:45.060]  譬如你窮、你沒知識、你病
[00:21:45.060 --> 00:21:46.860]  是比較明顯
[00:21:46.860 --> 00:21:47.860]  有些是沒那麼明顯
[00:21:47.860 --> 00:21:51.860]  你覺得我又有工人、又照顧什麼
