
[00:00:00.000 --> 00:00:03.000]  弟兄們 平安
[00:02:39.600 --> 00:02:44.400]  耶穌為了末世教會做了X光的檢查
[00:02:44.400 --> 00:02:48.000]  提醒基督徒要留意失去
[00:02:48.000 --> 00:02:52.700]  在信仰當中那個最重要的事物
[00:02:52.700 --> 00:02:56.700]  主耶穌啟示了七封信給七間教會
[00:02:56.700 --> 00:03:01.600]  而這七間教會可以代表歷世歷代所有的教會
[00:03:01.600 --> 00:03:04.000]  我們先來看第一封信
[00:03:04.000 --> 00:03:06.100]  這是給以福所教會的
[00:03:06.100 --> 00:03:09.700]  我們來看經文在《啟示錄》二章第一節
[00:03:09.700 --> 00:03:14.300]  經文說你要寫信給以福所教會的使者說
[00:03:14.300 --> 00:03:16.400]  那右手拿著七星
[00:03:16.400 --> 00:03:21.700]  在七個金燈臺中間行走的說
[00:03:21.700 --> 00:03:23.700]  七封信的開頭
[00:03:23.700 --> 00:03:28.900]  都是用對耶穌的不同描述所開始的
[00:03:28.900 --> 00:03:30.200]  這裡的描述說
[00:03:30.200 --> 00:03:33.300]  耶穌是右手拿著七星
[00:03:33.300 --> 00:03:37.400]  在七個燈臺當中行走的
[00:03:37.400 --> 00:03:39.300]  而《啟示錄》第一章告訴我們
[00:03:39.300 --> 00:03:42.600]  這七星跟七燈臺是什麼
[00:03:42.600 --> 00:03:44.400]  在一章二十節說
[00:03:44.400 --> 00:03:47.900]  那七星就是七個教會的使者
[00:03:47.900 --> 00:03:51.700]  七燈臺就是七個教會
[00:03:51.700 --> 00:03:54.700]  七星就是教會的使者
[00:03:54.700 --> 00:03:58.500]  有學者認為說這是指教會的牧者
[00:03:58.500 --> 00:04:02.400]  而七燈臺就是指教會
[00:04:02.400 --> 00:04:04.900]  所以這一段描述的意思是說
[00:04:04.900 --> 00:04:09.500]  耶穌掌管著所有教會的領袖
[00:04:09.500 --> 00:04:11.600]  祂是教會的中心
[00:04:11.600 --> 00:04:14.700]  也是所有侍奉的中心
[00:04:14.700 --> 00:04:16.100]  這個對於撫索教會
[00:04:16.100 --> 00:04:18.900]  跟今天許多富有成就的教會
[00:04:18.900 --> 00:04:22.600]  都是非常重要的提醒
[00:04:22.600 --> 00:04:24.400]  因為當教會越有成就
[00:04:24.400 --> 00:04:28.400]  就越容易把焦點放在人的身上
[00:04:28.400 --> 00:04:30.900]  而不是神的身上
[00:04:30.900 --> 00:04:35.400]  我們人很容易去高舉自己或別人
[00:04:35.400 --> 00:04:37.200]  而忘記了神
[00:04:37.200 --> 00:04:41.300]  才是那配得榮耀敬拜的那一位
[00:04:41.300 --> 00:04:42.500]  要知道
[00:04:42.500 --> 00:04:46.000]  以撫索教會是很有成就的教會
[00:04:46.000 --> 00:04:47.500]  這一間教會是在一個
[00:04:47.500 --> 00:04:52.800]  充滿對帝王跟偶像崇拜的環境當中誕生的
[00:04:52.800 --> 00:04:54.500]  當時在羅馬帝國當中
[00:04:54.500 --> 00:04:56.700]  除了猶太教之外
[00:04:56.700 --> 00:05:01.500]  其他所有的宗教都要敬拜羅馬皇帝
[00:05:01.500 --> 00:05:06.200]  而以撫索就是當時帝王崇拜的中心
[00:05:06.200 --> 00:05:07.500]  不但如此
[00:05:07.500 --> 00:05:11.200]  以撫索也是偶像崇拜的中心
[00:05:11.200 --> 00:05:14.100]  特別是雅迪米女神
[00:05:14.100 --> 00:05:17.900]  在使徒刑傳19章27到28節說
[00:05:17.900 --> 00:05:21.100]  這樣不獨我們這事業被人藐視
[00:05:21.100 --> 00:05:25.700]  就是大女神雅迪米的廟也被人輕忽
[00:05:25.700 --> 00:05:31.300]  連亞細亞權帝和普天下所敬拜的大女神之威榮
[00:05:31.300 --> 00:05:33.100]  也要消滅
[00:05:33.100 --> 00:05:36.100]  眾人聽見就怒氣填胸
[00:05:36.100 --> 00:05:42.900]  喊著說大哉以撫索人的雅迪米
[00:05:42.900 --> 00:05:47.000]  雅迪米女神的羅馬名字是黛安娜
[00:05:47.000 --> 00:05:50.000]  她是生育女神
[00:05:50.000 --> 00:05:54.700]  所以當時的人會跟那裡的廟祭去行營
[00:05:54.700 --> 00:05:57.900]  祈求雅迪米賜給他們後代
[00:05:57.900 --> 00:06:00.400]  而在以撫索城的中間
[00:06:00.400 --> 00:06:03.700]  就是雅迪米的廟宇
[00:06:03.700 --> 00:06:08.700]  也是當時古代七大奇蹟之一
[00:06:08.700 --> 00:06:10.300]  所以在以撫索的人
[00:06:10.300 --> 00:06:15.800]  只要仰起頭就能夠看見這一間的廟宇
[00:06:15.800 --> 00:06:18.000]  這段是現在恢復的
[00:06:18.000 --> 00:06:25.800]  那這一間廟宇也成為一個不道德城市的標誌
[00:06:25.800 --> 00:06:32.400]  同時以撫索人也盛行巫術跟黑魔法
[00:06:32.400 --> 00:06:35.000]  在《史圖刑》第十九章十九節說
[00:06:35.000 --> 00:06:37.400]  平素行邪術的
[00:06:37.400 --> 00:06:42.200]  也有許多人把書拿來堆積在眾人面前焚燒
[00:06:42.200 --> 00:06:47.500]  他們算計書價便知道共合五萬塊錢
[00:06:47.500 --> 00:06:50.600]  所以即便在這樣的一個環境裡面
[00:06:50.600 --> 00:06:54.100]  帝王崇拜 偶像崇拜 巫術
[00:06:54.100 --> 00:06:58.300]  以撫索教會它還是屹立不搖
[00:06:58.300 --> 00:07:01.800]  所以祖先給這個教會三個表揚
[00:07:01.800 --> 00:07:07.700]  他說以撫索教會是一個勞苦世奉的教會
[00:07:07.700 --> 00:07:09.200]  在起訴錄二章二節說
[00:07:09.200 --> 00:07:12.600]  我知道你的行為 勞辱 忍耐
[00:07:12.600 --> 00:07:14.700]  勞辱這個詞
[00:07:14.700 --> 00:07:19.700]  它的意思是勞動到筋疲力盡的地步
[00:07:19.700 --> 00:07:21.200]  所以意思就是說
[00:07:21.200 --> 00:07:25.000]  以撫索的信徒樂意施奉
[00:07:25.000 --> 00:07:28.300]  而且願意付上極大的代價
[00:07:28.300 --> 00:07:31.100]  他們應該有很多的事工要忙碌
[00:07:31.100 --> 00:07:36.500]  但請留意 為主勞碌不是壞事
[00:07:36.500 --> 00:07:41.100]  在生命河裡面有許多弟兄姊妹為主勞碌施奉
[00:07:41.100 --> 00:07:42.800]  這是好事情
[00:07:42.800 --> 00:07:47.700]  主稱讚那些為主勞碌的基督徒
[00:07:47.700 --> 00:07:52.100]  以撫索教會還是一間忍耐的教會
[00:07:52.100 --> 00:07:54.200]  在起訴錄二章第三節說
[00:07:54.200 --> 00:07:57.400]  你也能忍耐 成為我的名勞苦
[00:07:57.400 --> 00:07:59.900]  並不乏倦
[00:07:59.900 --> 00:08:03.400]  所以你看以撫索人他們雖然勞苦
[00:08:03.400 --> 00:08:05.000]  但是他們忍耐
[00:08:05.000 --> 00:08:07.300]  他們不是草莓族
[00:08:07.300 --> 00:08:09.600]  而且他們不乏倦
[00:08:09.600 --> 00:08:12.200]  意思是說他們從不會抱怨
[00:08:12.200 --> 00:08:13.900]  你要知道這個抱怨
[00:08:13.900 --> 00:08:18.600]  向來是魔鬼在教會當中所注入的毒素
[00:08:18.600 --> 00:08:21.900]  但是以撫索教會的人拒絕抱怨
[00:08:21.900 --> 00:08:25.600]  他們甘心樂意去做
[00:08:25.600 --> 00:08:29.600]  以撫索教會也是一間不妥協的教會
[00:08:29.600 --> 00:08:30.900]  在起訴錄二章二節說
[00:08:30.900 --> 00:08:33.700]  你也曾試驗那自稱為使徒
[00:08:33.700 --> 00:08:35.200]  卻不是使徒的
[00:08:35.200 --> 00:08:38.100]  看出他們是假的來
[00:08:38.100 --> 00:08:40.200]  在起訴錄二章六節那邊也提到說
[00:08:40.200 --> 00:08:42.500]  然而你還有一件可取的事
[00:08:42.500 --> 00:08:45.600]  就是你恨誤尼哥拉一黨人的行為
[00:08:45.600 --> 00:08:49.600]  這也是我所恨誤的
[00:08:49.600 --> 00:08:51.600]  有不少聖經學者同意
[00:08:51.600 --> 00:08:55.000]  尼哥拉黨是一群鼓吹基督徒
[00:08:55.000 --> 00:08:59.400]  應該妥協世界風俗的一群人
[00:08:59.400 --> 00:09:03.700]  尼哥拉這個名字的意思叫征服者
[00:09:03.700 --> 00:09:05.300]  征服者
[00:09:05.300 --> 00:09:07.300]  所以你看這些人的言論
[00:09:07.300 --> 00:09:09.700]  盛行在教會裡面
[00:09:09.700 --> 00:09:14.500]  盛行在教會而且自稱是使徒
[00:09:14.500 --> 00:09:18.300]  所以有一些的教會就屈服在這樣的教訓裡面
[00:09:18.300 --> 00:09:20.800]  但是以撫索教會他沒有屈服
[00:09:20.800 --> 00:09:24.300]  他們致力對抗那個錯誤的教導
[00:09:24.300 --> 00:09:29.100]  因為他們有當時最扎實的神學訓練
[00:09:29.100 --> 00:09:33.000]  你要知道以撫索教會是誰建立的
[00:09:33.000 --> 00:09:35.100]  使徒保羅
[00:09:35.100 --> 00:09:38.000]  這個也是使徒保羅一生當中
[00:09:38.000 --> 00:09:41.000]  侍奉最久的教會
[00:09:41.000 --> 00:09:44.300]  保羅之後另外一個人叫亞波羅
[00:09:44.300 --> 00:09:45.800]  曾經在以撫索講到
[00:09:45.800 --> 00:09:49.200]  他被稱為是最會講解聖經的
[00:09:49.200 --> 00:09:53.300]  還有亞居拉 百姬拉 提摩太
[00:09:53.300 --> 00:09:56.400]  還包括使徒約翰年老的時候
[00:09:56.400 --> 00:09:59.800]  都在以撫索教會牧養他們
[00:09:59.800 --> 00:10:02.300]  所以以撫索教會是一間
[00:10:02.300 --> 00:10:07.100]  具備強大聖經神學基礎的教會
[00:10:07.100 --> 00:10:10.900]  弟兄姊妹你說這間教會棒不棒
[00:10:10.900 --> 00:10:15.400]  棒 對 只有一點人說棒
[00:10:15.400 --> 00:10:17.000]  你們很有眼光
[00:10:17.000 --> 00:10:18.900]  我告訴你
[00:10:18.900 --> 00:10:26.500]  所有教會領袖都想要得到一批聖經扎實
[00:10:26.500 --> 00:10:31.600]  做很多侍功還不會抱怨的信徒
[00:10:31.600 --> 00:10:33.100]  所以從人的眼光來看
[00:10:33.100 --> 00:10:36.700]  這間教會簡直無可挑剔
[00:10:36.700 --> 00:10:40.800]  但是在金燈台當中行走的耶穌
[00:10:40.800 --> 00:10:44.000]  卻看透他們的心
[00:10:44.000 --> 00:10:46.700]  主的判斷跟人不同
[00:10:46.700 --> 00:10:49.800]  他說什麼 在起訴二章第四節
[00:10:49.800 --> 00:10:52.100]  然而有一件事我要責備你
[00:10:52.100 --> 00:10:57.900]  就是你把起初的愛心離棄了
[00:10:57.900 --> 00:11:02.100]  的確以撫索是一間牢路
[00:11:02.100 --> 00:11:06.000]  堅定有分辨力的教會
[00:11:06.000 --> 00:11:10.500]  但還是宇宙之主卻在這裡責備這間教會
[00:11:10.500 --> 00:11:14.700]  因為他們有嚴重的心臟問題
[00:11:14.700 --> 00:11:18.100]  一間沒有健康心臟的教會
[00:11:18.100 --> 00:11:22.200]  絕對不會持續太久
[00:11:22.200 --> 00:11:23.600]  以撫索教會的問題就是
[00:11:23.600 --> 00:11:27.600]  他們失去愛神的心
[00:11:27.600 --> 00:11:30.600]  他們與神的關係不再充滿活力
[00:11:30.600 --> 00:11:34.400]  他們的教會生活跟侍奉只是習慣
[00:11:34.400 --> 00:11:37.200]  從外表上面看起來很好
[00:11:37.200 --> 00:11:38.600]  但是從內心來看
[00:11:38.600 --> 00:11:44.100]  他們企圖在對沒有最主的愛的這種情況下面
[00:11:44.100 --> 00:11:48.400]  還繼續過基督徒的生活
[00:11:48.400 --> 00:11:51.900]  所以雖然以撫索教會沒有不道德
[00:11:51.900 --> 00:11:55.000]  也沒有陷入教義的錯誤
[00:11:55.000 --> 00:11:57.900]  但是他們即將倒塌
[00:11:57.900 --> 00:12:03.700]  他們已經從對耶穌的初戀當中墜落了
[00:12:03.700 --> 00:12:08.800]  耶穌曾經是他們所做一切的中心
[00:12:08.800 --> 00:12:17.400]  但是現在他們只是一個掛著教會招牌的社區活動中心而已
[00:12:17.400 --> 00:12:19.800]  他們裡面有很多的事工
[00:12:19.800 --> 00:12:21.800]  可能有很多的活動
[00:12:21.800 --> 00:12:25.100]  可能有舞蹈繪畫健身
[00:12:25.100 --> 00:12:31.700]  但是幾乎看不到耶穌基督的身影在其中
[00:12:31.700 --> 00:12:33.600]  而以撫索教會所面臨的
[00:12:33.600 --> 00:12:39.000]  也是今天許多教會跟基督徒所面臨的問題
[00:12:39.000 --> 00:12:42.800]  那就是我們是否忙於各樣的事情
[00:12:42.800 --> 00:12:49.900]  卻失去生命當中首先最應該關注的事情
[00:12:49.900 --> 00:12:53.900]  我說有時候一個人覺得忙得喘不過氣
[00:12:53.900 --> 00:12:57.400]  並不是因為他們生活充實
[00:12:57.400 --> 00:13:02.300]  而是源自於對虛度光陰的恐懼
[00:13:02.300 --> 00:13:05.800]  這些人往往拖著最重要的事情不做
[00:13:05.800 --> 00:13:10.000]  卻讓其他不重要的事情塞滿自己的生活
[00:13:10.000 --> 00:13:15.200]  這個時候這個人就成為世界上最忙
[00:13:15.200 --> 00:13:18.700]  但是也最空虛的一個人
[00:13:18.700 --> 00:13:22.400]  所以當耶穌俯視以撫索教會的忙碌
[00:13:22.400 --> 00:13:26.800]  祂說你們為神而忙
[00:13:26.800 --> 00:13:31.000]  卻把神忙丟了
[00:13:31.000 --> 00:13:35.200]  在經文裡面離棄這個詞的字面意思
[00:13:35.200 --> 00:13:39.000]  就是把某個人留下來
[00:13:39.000 --> 00:13:42.600]  大都會國際兒童的事工創辦人
[00:13:42.600 --> 00:13:45.000]  叫威爾森牧師
[00:13:45.000 --> 00:13:46.400]  在他12歲的時候
[00:13:46.400 --> 00:13:51.500]  有一天他的母親把他一個人留在紐約的街角
[00:13:51.500 --> 00:13:55.600]  告訴他說等一下會回來接他
[00:13:55.600 --> 00:14:00.800]  威爾森牧師12歲他在街角等了三天
[00:14:00.800 --> 00:14:04.800]  他的母親從來沒有回來過
[00:14:04.800 --> 00:14:08.700]  這個就是聖經當中離棄的意思
[00:14:08.700 --> 00:14:12.200]  想想看多麼可怕
[00:14:12.200 --> 00:14:15.200]  有多少人為著耶穌的名服侍
[00:14:15.200 --> 00:14:18.400]  犧牲受苦奉獻
[00:14:18.400 --> 00:14:24.000]  但是他們卻把耶穌留在街角
[00:14:24.000 --> 00:14:28.100]  所以耶穌責備以撫索教會
[00:14:28.100 --> 00:14:31.900]  因為他們把跟耶穌關係的建立
[00:14:31.900 --> 00:14:37.100]  看成一個毫無感情的技術維護而已
[00:14:37.100 --> 00:14:39.400]  弟兄姊妹留意聽
[00:14:39.400 --> 00:14:42.200]  不要把你跟耶穌的關係
[00:14:42.200 --> 00:14:47.400]  變成毫無感情的技術維護
[00:14:47.400 --> 00:14:50.000]  與撫索教會墮落了
[00:14:50.000 --> 00:14:53.400]  他們對主的愛配不上主對他們的愛
[00:14:53.400 --> 00:14:54.900]  但是弟兄姊妹
[00:14:54.900 --> 00:14:57.600]  除非我們熱愛基督
[00:14:57.600 --> 00:15:00.700]  我們為祂所做的一切才有意義
[00:15:00.700 --> 00:15:04.500]  我們的生命才會真正的成長
[00:15:04.500 --> 00:15:05.700]  CS Lewis說
[00:15:05.700 --> 00:15:07.000]  每個基督徒都同意
[00:15:07.000 --> 00:15:09.700]  一個人的屬靈生命成熟度
[00:15:09.700 --> 00:15:16.500]  與他對上帝的愛完全成真別
[00:15:16.500 --> 00:15:20.000]  如果我們失去了對耶穌的愛
[00:15:20.000 --> 00:15:22.900]  我們所做的任何事情
[00:15:22.900 --> 00:15:27.900]  都不會增加屬靈生命的成熟度
[00:15:27.900 --> 00:15:30.500]  這也是為什麼保羅在一生當中
[00:15:30.500 --> 00:15:33.100]  他從未失去焦點
[00:15:33.100 --> 00:15:35.300]  在菲律賓書三章第八節說
[00:15:35.300 --> 00:15:38.400]  不再如此我也將萬事當作有損的
[00:15:38.400 --> 00:15:41.600]  因為我以認識我主耶穌基督為自保
[00:15:41.600 --> 00:15:44.900]  我已經為祂丟棄萬事
[00:15:44.900 --> 00:15:47.100]  看作糞土
[00:15:47.100 --> 00:15:48.500]  後面說什麼
[00:15:48.500 --> 00:15:52.500]  我要得著基督
[00:15:52.500 --> 00:15:56.900]  保羅一生他對基督的愛從未忍耐的
[00:15:56.900 --> 00:15:58.500]  隨著年歲的增長
[00:15:58.500 --> 00:16:01.500]  他的愛反而更加濃厚的
[00:16:01.500 --> 00:16:04.600]  健康的關係應該是這樣不對嗎
[00:16:04.600 --> 00:16:07.200]  在教會裡面我們常聽到說
[00:16:07.200 --> 00:16:09.800]  信主侍奉越久
[00:16:09.800 --> 00:16:13.200]  熱情就會慢慢衰減
[00:16:13.200 --> 00:16:16.400]  請問聖經哪裡這樣講
[00:16:16.400 --> 00:16:19.800]  當我們對神的信心逐年加增
[00:16:19.800 --> 00:16:23.500]  我們更多看見神在我們生命當中的作為
[00:16:23.500 --> 00:16:26.700]  我們看見祂的供應跟賜福
[00:16:26.700 --> 00:16:29.900]  照理說信的越久活的越久
[00:16:29.900 --> 00:16:34.800]  侍奉越久就應該更加火熱吧
[00:16:34.800 --> 00:16:37.000]  當我們多年信靠神
[00:16:37.000 --> 00:16:39.600]  我們觀看神的作為
[00:16:39.600 --> 00:16:42.600]  不是應該更愛祂嗎
[00:16:42.600 --> 00:16:44.500]  但很多時候
[00:16:44.500 --> 00:16:48.600]  我們常為自己尋找這樣或那樣的藉口
[00:16:48.600 --> 00:16:50.600]  但是弟兄姊妹啊
[00:16:50.600 --> 00:16:54.800]  如果基督徒不在地上向神活了
[00:16:54.800 --> 00:16:59.100]  我們不在地上為神的國度熱切禱告
[00:16:59.100 --> 00:17:03.400]  我們在地上不再因著數德名去愛人的時候
[00:17:03.400 --> 00:17:08.400]  那麼神是否現在就應該接我們回天家
[00:17:08.400 --> 00:17:13.400]  已經離開世界回到天家的牧師Charles Stanley
[00:17:13.400 --> 00:17:19.600]  他說如果歲月使我們對神變得冷淡
[00:17:19.600 --> 00:17:22.700]  那活著長就不是好事情
[00:17:22.700 --> 00:17:24.600]  阿們嗎
[00:17:24.600 --> 00:17:28.600]  沒多少人敢阿們我理解
[00:17:28.600 --> 00:17:30.200]  但我要說的是
[00:17:30.200 --> 00:17:35.600]  對神冷淡對耶穌冷淡對聖經冷淡對福音冷淡
[00:17:35.600 --> 00:17:38.600]  那是不正常的
[00:17:38.600 --> 00:17:42.000]  因為在我們裡面的耶穌不曾改變
[00:17:42.000 --> 00:17:44.600]  聖靈不曾改變
[00:17:44.600 --> 00:17:47.800]  我們要做比以前更大的事情
[00:17:47.800 --> 00:17:53.600]  那為什麼我們會對耶穌赤熱的愛會熄滅呢
[00:17:53.600 --> 00:17:56.600]  這種情況通常不是馬上造成的
[00:17:56.600 --> 00:17:59.500]  我們說關係的親密需要時間
[00:17:59.500 --> 00:18:03.600]  同樣的關係的疏遠也是時間的
[00:18:03.600 --> 00:18:06.500]  每一天當我們忘記祈禱
[00:18:06.500 --> 00:18:08.800]  關係就會冷淡
[00:18:08.800 --> 00:18:11.400]  每一天當我們不學習神的話語
[00:18:11.400 --> 00:18:13.800]  愛就會被腐蝕
[00:18:13.800 --> 00:18:15.600]  當我們拒絕侍奉
[00:18:15.600 --> 00:18:18.900]  生命的時間就會溜走
[00:18:18.900 --> 00:18:23.100]  當耶穌啟示以福所教會的光景給約翰的時候
[00:18:23.100 --> 00:18:27.900]  那是保羅離開以福所大概30年之後
[00:18:27.900 --> 00:18:34.800]  30年裡許多人從聖靈開始的復興當中就冷卻下來
[00:18:34.800 --> 00:18:37.300]  他們還有很多的侍功跟活動
[00:18:37.300 --> 00:18:41.300]  但是他們的初戀已經不在了
[00:18:41.300 --> 00:18:43.500]  所以耶穌提醒以福所教會
[00:18:43.500 --> 00:18:47.400]  也提醒今天的每一間教會
[00:18:47.400 --> 00:18:49.400]  每一個基督徒
[00:18:49.400 --> 00:18:54.000]  我們要恢復對耶穌的初戀
[00:18:54.000 --> 00:18:55.500]  如果我們有對耶穌的初戀
[00:18:55.500 --> 00:18:58.200]  我們會用愛相互扶持
[00:18:58.200 --> 00:18:59.300]  如果我們還有初戀
[00:18:59.300 --> 00:19:01.800]  我們會充滿熱情去侍奉
[00:19:01.800 --> 00:19:02.800]  如果我們還有初戀
[00:19:02.800 --> 00:19:07.600]  我們會用歡樂的聲音讚美跟敬拜耶穌
[00:19:07.600 --> 00:19:10.500]  你認為耶穌在乎我們唱什麼歌嗎
[00:19:10.500 --> 00:19:12.700]  你認為耶穌在乎我們穿什麼來教會嗎
[00:19:12.700 --> 00:19:14.400]  我不這麼認為
[00:19:14.400 --> 00:19:17.600]  耶穌所關心的是我們的心
[00:19:17.600 --> 00:19:20.600]  我們的心與耶穌在一起嗎
[00:19:20.600 --> 00:19:25.900]  我們愛耶穌勝過世界上的任何東西嗎
[00:19:25.900 --> 00:19:27.800]  不要以為我們做很多的事情
[00:19:27.800 --> 00:19:30.400]  就能夠嚇怕魔鬼
[00:19:30.400 --> 00:19:33.900]  除非我們在做這些事情的時候
[00:19:33.900 --> 00:19:39.100]  有對基督耶穌純粹的愛跟真實的敬拜
[00:19:39.100 --> 00:19:43.400]  才會讓魔鬼佔盡畏懼
[00:19:43.400 --> 00:19:45.200]  弟兄姊妹
[00:19:45.200 --> 00:19:48.200]  如果你已經失去熱情
[00:19:48.200 --> 00:19:53.000]  回到我們的初戀耶穌基督那裡吧
[00:19:53.000 --> 00:19:54.900]  啟示錄二章第五節說
[00:19:54.900 --> 00:19:58.000]  所以應當回想你是從哪裡墮落的
[00:19:58.000 --> 00:20:01.400]  並要悔改請起初所行的事
[00:20:01.400 --> 00:20:02.200]  你若不悔改
[00:20:02.200 --> 00:20:03.200]  我就臨到你那裡
[00:20:03.200 --> 00:20:08.200]  把你的燈台從原處挪去
[00:20:08.200 --> 00:20:12.000]  耶穌警告以福所教會將面臨燈台挪移的結果
[00:20:12.000 --> 00:20:13.600]  意思是什麼
[00:20:13.600 --> 00:20:20.200]  意思是以福所教會將不再以教會的形式存在了
[00:20:20.200 --> 00:20:28.600]  歷世歷代已經有許多的教會被挪移燈台了
[00:20:28.600 --> 00:20:30.500]  根據統計
[00:20:30.500 --> 00:20:34.200]  在美國每一週
[00:20:34.200 --> 00:20:36.700]  一個week每一週
[00:20:36.700 --> 00:20:42.600]  有75到150間教會徹底關門
[00:20:42.600 --> 00:20:47.600]  因為他們不再發揮應有的功能
[00:20:47.600 --> 00:20:48.800]  弟兄姊妹
[00:20:48.800 --> 00:20:51.500]  今天生命和被主所重用
[00:20:51.500 --> 00:20:53.400]  我們要感恩對嗎
[00:20:53.400 --> 00:20:56.800]  但是也不要放鬆警惕
[00:20:56.800 --> 00:21:01.400]  堅持起出神賜給生命和的意象
[00:21:01.400 --> 00:21:05.800]  堅持那一份對耶穌火熱的愛
[00:21:05.800 --> 00:21:09.200]  我們要堅持那個起出的愛
[00:21:09.200 --> 00:21:14.500]  如果今天有基督徒或教會失去了那一份愛
[00:21:14.500 --> 00:21:19.000]  那麼這裡主耶穌給出四方面的提醒
[00:21:19.000 --> 00:21:22.600]  幫助我們恢復那一份愛
[00:21:22.600 --> 00:21:24.200]  第一件事情
[00:21:24.200 --> 00:21:28.200]  我們要回想
[00:21:28.200 --> 00:21:32.600]  人類的共同問題叫做健忘
[00:21:32.600 --> 00:21:37.200]  但是我們永遠不要允許健忘這種情況
[00:21:37.200 --> 00:21:41.200]  發生在我們跟基督的關係當中
[00:21:41.200 --> 00:21:44.200]  耶穌提醒我們要回想
[00:21:44.200 --> 00:21:46.000]  希伯來書或張藝傑也說
[00:21:46.000 --> 00:21:50.200]  所以我們越發鄭重所聽見的道理
[00:21:50.200 --> 00:21:54.200]  恐怕我們隨流失去
[00:21:54.200 --> 00:21:57.200]  一個船隻會隨流失去
[00:21:57.200 --> 00:21:59.600]  是因為沒有人去掌舵
[00:21:59.600 --> 00:22:02.800]  想想看在一艘郵輪上面
[00:22:02.800 --> 00:22:06.400]  所有的人都忙著預備飲食
[00:22:06.400 --> 00:22:09.100]  娛樂節目清潔
[00:22:09.100 --> 00:22:11.300]  但是沒有人掌舵
