
[00:00:00.000 --> 00:00:03.080]  今天跟大家一起再看一個題目
[00:08:41.080 --> 00:08:43.920]  所以我相信我們要認識
[00:08:43.920 --> 00:08:45.760]  不單單是神的存在
[00:08:45.760 --> 00:08:47.520]  不單單是相信神的存在
[00:08:47.520 --> 00:08:48.520]  我們更加要認識一下
[00:08:48.520 --> 00:08:51.520]  我們所信的這位神是怎樣的神
[00:08:51.520 --> 00:08:54.160]  我在教會訓練的工作裏面
[00:08:54.160 --> 00:08:55.400]  有時開一些課程
[00:08:55.400 --> 00:08:56.600]  其中一個課程
[00:08:56.600 --> 00:09:01.760]  我都和大家分享一個很短的信經
[00:09:01.760 --> 00:09:03.000]  其實有時我形容這個
[00:09:03.000 --> 00:09:06.480]  叫做一個迷你系統神學的撮要
[00:09:06.480 --> 00:09:08.040]  這個叫做史徒信經
[00:09:08.040 --> 00:09:08.840]  我和大家看看
[00:09:08.840 --> 00:09:12.080]  不知道大家有沒有曾經看過或讀過
[00:09:12.080 --> 00:09:15.880]  不好意思,字有少少模糊
[00:09:15.880 --> 00:09:17.440]  但這個史徒信經
[00:09:17.440 --> 00:09:21.080]  在不少教會崇拜的時候
[00:09:21.080 --> 00:09:22.640]  都會和回眾一起讀
[00:09:22.640 --> 00:09:25.000]  甚至可能要回眾背誦
[00:09:25.000 --> 00:09:26.840]  其實這個信經有很豐富的內容
[00:09:26.840 --> 00:09:28.360]  但我想介紹的是甚麼呢
[00:09:28.360 --> 00:09:30.720]  我想介紹其實是很精妙地
[00:09:30.720 --> 00:09:32.200]  將我們信的神
[00:09:32.200 --> 00:09:36.400]  是一位怎樣的神寫下來
[00:09:36.400 --> 00:09:37.880]  我想能夠背誦下來
[00:09:37.880 --> 00:09:40.920]  幫助基督徒可以更加明白
[00:09:40.920 --> 00:09:43.920]  我信的一位怎樣的神
[00:09:43.920 --> 00:09:45.680]  當別人問起你的時候
[00:09:45.680 --> 00:09:47.360]  你信耶穌嗎?
[00:09:47.360 --> 00:09:48.600]  你的神是怎樣的呢?
[00:09:48.600 --> 00:09:51.120]  可能我不知道大家可以回答到多少
[00:09:51.120 --> 00:09:53.640]  要不然你就是啞口無言
[00:09:53.640 --> 00:09:55.960]  我信神就是神,這樣就可以了
[00:09:55.960 --> 00:09:57.200]  當然沒有問題
[00:09:57.200 --> 00:09:59.240]  其實我們很單純地相信
[00:09:59.240 --> 00:10:03.440]  只是相信這位就是聖經所說的神
[00:10:03.440 --> 00:10:05.600]  我只信聖經所說的神都可以
[00:10:05.600 --> 00:10:07.720]  單純地信心都沒有問題
[00:10:07.720 --> 00:10:10.520]  但我覺得有時候我們都要有一個準備
[00:10:10.520 --> 00:10:13.240]  來幫助別人明白我們的神
[00:10:13.240 --> 00:10:15.320]  是很豐富的神
[00:10:15.320 --> 00:10:18.000]  不只是一個神字就可以包括了
[00:10:18.000 --> 00:10:20.200]  是一個很豐富的神
[00:10:20.200 --> 00:10:21.640]  是一個很有恩典的神
[00:10:21.640 --> 00:10:23.280]  是一個永遠不變的神
[00:10:23.280 --> 00:10:25.560]  史圖信經大部分都是說
[00:10:25.560 --> 00:10:28.000]  我們信的神是一位怎樣的神
[00:10:28.000 --> 00:10:29.160]  所以如果有機會的時候
[00:10:29.160 --> 00:10:31.640]  大家可以多點去認識
[00:10:31.640 --> 00:10:32.760]  其實最重要
[00:10:32.760 --> 00:10:35.120]  當然不是一個頭腦上的背誦
[00:10:35.120 --> 00:10:37.320]  不是我背了這個史圖信經
[00:10:37.320 --> 00:10:41.120]  我就一個夠用、夠信心的人
[00:10:41.120 --> 00:10:43.840]  其實最重要是我能夠信靠
[00:10:43.840 --> 00:10:46.840]  真的去倚靠這位的神
[00:10:46.840 --> 00:10:50.000]  所以我們是要做一個有信心的人
[00:10:50.000 --> 00:10:52.120]  我們要信神的存在
[00:10:52.120 --> 00:10:53.680]  除了信神的存在
[00:10:53.680 --> 00:10:55.520]  要認識這位怎樣的神之外
[00:10:55.520 --> 00:10:56.760]  我們更加要信
[00:10:56.760 --> 00:10:59.880]  神是對我們每一個尋求的人
[00:10:59.880 --> 00:11:02.400]  是那位賞報者
[00:11:02.400 --> 00:11:03.080]  聖經是這樣說的
[00:11:03.080 --> 00:11:06.360]  他說「來到神面前的人必須信有神
[00:11:06.360 --> 00:11:11.200]  並且信他賞賜那尋求他的人」
[00:11:11.200 --> 00:11:14.800]  信神是對每一個願意尋求他的人
[00:11:14.800 --> 00:11:17.320]  是會賞賜給我們的
[00:11:17.320 --> 00:11:20.320]  這個尋求的意思是告訴我們
[00:11:20.320 --> 00:11:21.720]  我們在信仰上
[00:11:21.720 --> 00:11:24.000]  我們要全力以赴
[00:11:24.000 --> 00:11:27.240]  我們要竭力地尋找、追求
[00:11:27.240 --> 00:11:30.080]  去更深的認識這位神
[00:11:30.080 --> 00:11:32.240]  不單單只是說信神的存在
[00:11:32.240 --> 00:11:34.840]  其實是提醒我們每一個相信神的人
[00:11:34.840 --> 00:11:37.080]  我們應該去盡力
[00:11:37.080 --> 00:11:42.880]  去在信仰上很認真的尋求
[00:11:42.880 --> 00:11:43.840]  有很多弟兄姊妹
[00:11:43.840 --> 00:11:44.520]  我覺得很可惜
[00:11:44.520 --> 00:11:46.560]  有時他們回來教會
[00:11:46.560 --> 00:11:47.480]  完了信仰班
[00:11:47.480 --> 00:11:48.760]  又完了浸禮班
[00:11:48.760 --> 00:11:49.920]  受了浸了
[00:11:49.920 --> 00:11:52.400]  但接著就不見了
[00:11:52.400 --> 00:11:55.000]  其實有時我們都會覺得很可惜
[00:11:55.000 --> 00:11:56.240]  我想信仰的路上
[00:11:56.240 --> 00:11:59.200]  不是好像你信仰班、浸禮班
[00:11:59.200 --> 00:12:00.840]  浸禮完就畢業
[00:12:00.840 --> 00:12:03.960]  信仰是一條一生之久的路
[00:12:03.960 --> 00:12:07.280]  是要不斷地去追求、去認識
[00:12:07.280 --> 00:12:09.000]  有少許這裡提到
[00:12:09.000 --> 00:12:10.200]  賞報者
[00:12:10.200 --> 00:12:12.400]  神就會賞賜尋求的人
[00:12:12.400 --> 00:12:14.120]  其實有少許像一個
[00:12:14.120 --> 00:12:17.720]  正在給薪水出來的老闆一樣
[00:12:17.720 --> 00:12:21.480]  神就是那個支付工資的老闆
[00:12:21.480 --> 00:12:22.320]  所以信仰路上
[00:12:22.320 --> 00:12:23.640]  其實有時你可以想
[00:12:23.640 --> 00:12:26.040]  一句我們簡單的說話叫多勞
[00:12:26.040 --> 00:12:27.160]  就是什麼?
[00:12:27.160 --> 00:12:27.880]  多德
[00:12:27.880 --> 00:12:28.960]  又真的
[00:12:28.960 --> 00:12:31.320]  當然這不是說我們要得到救恩
[00:12:31.320 --> 00:12:33.640]  要用我們自己的勞力
[00:12:33.640 --> 00:12:35.360]  救恩是白白給我們
[00:12:35.360 --> 00:12:36.640]  但這裡提醒我們
[00:12:36.640 --> 00:12:38.120]  我們在信仰的生活
[00:12:38.120 --> 00:12:40.200]  信仰生命的成長上
[00:12:40.200 --> 00:12:42.480]  我們都要多勞多德
[00:12:42.480 --> 00:12:44.760]  我們要付出代價
[00:12:44.760 --> 00:12:46.320]  我們不是翹起雙手
[00:12:46.320 --> 00:12:48.360]  我就可以成長
[00:12:48.360 --> 00:12:50.040]  所以教會為什麼會有訓練月
[00:12:50.040 --> 00:12:51.160]  為什麼會有訓練試工
[00:12:51.160 --> 00:12:52.880]  其實其中一樣就是提醒我們
[00:12:52.880 --> 00:12:54.120]  為什麼有成長班
[00:12:54.120 --> 00:12:54.720]  它告訴我們
[00:12:54.720 --> 00:12:57.680]  我們信仰的生命要付出代價
[00:12:57.680 --> 00:12:59.000]  要去學習
[00:12:59.000 --> 00:13:01.960]  然後我們才可以成長
[00:13:01.960 --> 00:13:04.360]  我們不能夠不勞而獲
[00:13:04.360 --> 00:13:05.960]  有一點就是這裡告訴我們
[00:13:05.960 --> 00:13:07.760]  神會報賞我們
[00:13:07.760 --> 00:13:09.680]  我們願意付代價付出的時候
[00:13:09.680 --> 00:13:12.040]  在信仰生活學習成長的時候
[00:13:12.040 --> 00:13:16.000]  神就會將回報給我們
[00:13:16.000 --> 00:13:18.520]  有些回報是即時的
[00:13:18.520 --> 00:13:20.160]  最重要的回報
[00:13:20.160 --> 00:13:22.800]  是在永恆
[00:13:22.800 --> 00:13:24.400]  這裡用到第十一章
[00:13:24.400 --> 00:13:25.480]  其實有很多例子
[00:13:25.480 --> 00:13:27.640]  其中我們很熟悉的就是撒拉學
[00:13:27.640 --> 00:13:31.000]  一個過了生育年齡的女士
[00:13:31.000 --> 00:13:35.160]  她都仍然可以因著對神的那種信靠
[00:13:35.160 --> 00:13:37.840]  來在神面前很認真去信仰
[00:13:37.840 --> 00:13:39.680]  雖然她的信心可能都不是很夠
[00:13:39.680 --> 00:13:43.040]  但神都給她即時的獎賞
[00:13:43.040 --> 00:13:45.240]  讓她能夠在年紀老邁的時候
[00:13:45.240 --> 00:13:47.160]  仍然可以生了耳神
[00:13:47.160 --> 00:13:48.400]  所以有些是即時可以
[00:13:48.400 --> 00:13:51.200]  現在神給我們的報賞
[00:13:51.200 --> 00:13:53.840]  但最重要更加追求的是什麼呢
[00:13:53.840 --> 00:13:55.120]  希伯來書11章告訴我們
[00:13:55.120 --> 00:13:59.280]  我們有更美的家鄉為我們預備
[00:13:59.280 --> 00:14:02.880]  所以我們每一個人都應該努力去尋求
[00:14:02.880 --> 00:14:05.120]  去很認真負上代價
[00:14:05.120 --> 00:14:09.360]  來在我們信仰生命上高來成長
[00:14:09.360 --> 00:14:10.880]  一個有信心的人
[00:14:10.880 --> 00:14:12.320]  土著喜悅是因為
[00:14:12.320 --> 00:14:17.080]  他能夠對未來有真正的安全感
[00:14:17.080 --> 00:14:18.200]  有信心的人
[00:14:18.200 --> 00:14:19.800]  在這裡特別
[00:14:19.800 --> 00:14:21.920]  希伯來書11章提醒我們
[00:14:21.920 --> 00:14:23.360]  我們對未來
[00:14:23.360 --> 00:14:24.760]  對我們生命
[00:14:24.760 --> 00:14:27.640]  我們每一天的生活延續下去的時候
[00:14:27.640 --> 00:14:29.560]  我們都可以很有把握
[00:14:29.560 --> 00:14:33.200]  這樣來繼續過每一天
[00:14:33.200 --> 00:14:37.480]  我們對將來不會有太多的懼怕
[00:14:37.480 --> 00:14:42.760]  我們對未來可以有真正的安全感
[00:14:42.760 --> 00:14:44.080]  說到未來的時候
[00:14:44.080 --> 00:14:45.120]  我又發覺
[00:14:45.120 --> 00:14:48.720]  原來現代人都不是那麼關心
[00:14:48.720 --> 00:14:50.120]  聖經雖然都有提及
[00:14:50.120 --> 00:14:53.680]  或者我們生活上過往歷史都有些情況出現
[00:14:53.680 --> 00:14:54.680]  但我又發覺
[00:14:54.680 --> 00:14:56.880]  原來有比較多的現代人
[00:14:56.880 --> 00:14:58.600]  都不是那麼關心未來
[00:14:58.600 --> 00:14:59.600]  舉個例子
[00:14:59.600 --> 00:15:03.320]  大家以往可能都關心一下世界末日
[00:15:03.320 --> 00:15:04.040]  到今時今日
[00:15:04.040 --> 00:15:05.680]  我想問大家知不知道2012年
[00:15:05.680 --> 00:15:07.880]  什麼時候世界末日?
[00:15:07.880 --> 00:15:09.880]  沒有人覺得世界末日
[00:15:09.880 --> 00:15:12.640]  可能你都沒有怎麼看電視
[00:15:12.640 --> 00:15:14.120]  電視早前都有些節目
[00:15:14.120 --> 00:15:16.640]  一年幾個星期播放一些訪問
[00:15:16.640 --> 00:15:18.680]  找一些專家上來講一下
[00:15:18.680 --> 00:15:19.920]  我告訴你2012年
[00:15:19.920 --> 00:15:23.000]  又不知道什麼族人的計算
[00:15:23.000 --> 00:15:24.200]  就是世界末日
[00:15:24.200 --> 00:15:25.800]  你不知道什麼時候?
[00:15:25.800 --> 00:15:28.280]  2012年12月21日
[00:15:28.280 --> 00:15:30.440]  今年剛剛做冬
[00:15:30.440 --> 00:15:32.040]  冬至
[00:15:32.040 --> 00:15:33.600]  21日冬至
[00:15:33.600 --> 00:15:35.080]  他們就說世界末日
[00:15:35.080 --> 00:15:38.960]  到時大家可能吃最後的晚餐
[00:15:38.960 --> 00:15:41.200]  但我可以告訴你沒有什麼人關心
[00:15:41.200 --> 00:15:44.520]  沒有人關心所謂的世界末日
[00:15:44.520 --> 00:15:45.320]  誰知道呢?
[00:15:45.320 --> 00:15:47.120]  甚至可能有些人覺得對未來
[00:15:47.120 --> 00:15:49.160]  沒有什麼需要特別留意
[00:15:49.160 --> 00:15:53.760]  或者他都不是那麼關注
[00:15:53.760 --> 00:15:56.480]  人往往今時今日都比較覺得
[00:15:56.480 --> 00:15:57.880]  我打現在
[00:15:57.880 --> 00:15:59.120]  我活在當下
[00:15:59.120 --> 00:16:02.040]  這些都是一些都挺正面的
[00:16:02.040 --> 00:16:05.600]  但他就沒有什麼覺得將來我會是怎樣
