
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹 祝你喜樂平安
[00:01:22.000 --> 00:01:29.000]  很多時候都會說是咒詐、詛咒無花果樹
[00:01:29.000 --> 00:01:33.000]  其實我覺得主耶穌並沒有咒詐
[00:01:33.000 --> 00:01:36.000]  他枯乾了 還不是?
[00:01:36.000 --> 00:01:40.000]  是的 不過主耶穌在那裏是斥責無花果樹
[00:01:40.000 --> 00:01:42.000]  我就用這個比較準確
[00:01:42.000 --> 00:01:44.000]  我認爲比較準確
[00:01:44.000 --> 00:01:47.000]  我們馬上開始
[00:01:47.000 --> 00:01:49.000]  我們先討告
[00:01:49.000 --> 00:01:51.000]  主你自己做的每一件事
[00:01:51.000 --> 00:01:53.000]  所說的每一件事
[00:01:53.000 --> 00:01:55.000]  如果我們去仔細咀嚼
[00:01:55.000 --> 00:01:57.000]  仔細思考
[00:01:57.000 --> 00:01:59.000]  心裏面充滿讚美
[00:01:59.000 --> 00:02:02.000]  因爲主耶穌就是這麼強
[00:02:02.000 --> 00:02:04.000]  這麼有分析的能力
[00:02:04.000 --> 00:02:06.000]  這麼有表達的能力
[00:02:06.000 --> 00:02:09.000]  隨手做的一個神蹟
[00:02:09.000 --> 00:02:11.000]  隨時說一句話
[00:02:11.000 --> 00:02:13.000]  原來這麼有意義
[00:02:13.000 --> 00:02:15.000]  真的在你來說
[00:02:15.000 --> 00:02:17.000]  沒有多餘的說話
[00:02:17.000 --> 00:02:19.000]  每一句都是這麼精練
[00:02:19.000 --> 00:02:22.000]  你的說話真是安定在天
[00:02:22.000 --> 00:02:24.000]  讚美主耶穌
[00:02:24.000 --> 00:02:25.000]  讚美上主
[00:02:25.000 --> 00:02:26.000]  讚美聖靈
[00:02:26.000 --> 00:02:28.000]  讚美三一真神
[00:02:28.000 --> 00:02:29.000]  這個時候主耶穌
[00:02:29.000 --> 00:02:33.000]  我見到你斥責那棵無花果樹
[00:02:33.000 --> 00:02:35.000]  今天就去看這本聖經
[00:02:35.000 --> 00:02:36.000]  教導我們
[00:02:36.000 --> 00:02:39.000]  求聖靈感動我們更多瞭解你的心意
[00:02:39.000 --> 00:02:40.000]  隨聽祈求
[00:02:40.000 --> 00:02:41.000]  奉耶穌命求
[00:02:41.000 --> 00:02:43.000]  阿們
[00:02:43.000 --> 00:02:45.000]  原主得着榮耀稱讚
[00:02:45.000 --> 00:02:47.000]  他說一句話
[00:02:47.000 --> 00:02:49.000]  很厲害的
[00:02:49.000 --> 00:02:50.000]  很重要
[00:02:50.000 --> 00:02:52.000]  我們覺得他不經意地說出來
[00:02:52.000 --> 00:02:55.000]  普通人馬上就回答
[00:02:55.000 --> 00:02:57.000]  但是這麼厲害
[00:02:57.000 --> 00:02:58.000]  回答得這麼好
[00:02:58.000 --> 00:03:01.000]  《馬太福音》第21章第17節
[00:03:01.000 --> 00:03:04.000]  「於是離開他們
[00:03:04.000 --> 00:03:06.000]  出城到伯大利去
[00:03:06.000 --> 00:03:07.000]  再那裏住宿」
[00:03:07.000 --> 00:03:09.000]  這個就是剛剛上一集
[00:03:09.000 --> 00:03:11.000]  昨天說過的
[00:03:11.000 --> 00:03:14.000]  離開他們是離開聖殿
[00:03:14.000 --> 00:03:17.000]  出城往伯大利去
[00:03:17.000 --> 00:03:18.000]  再那裏住宿
[00:03:18.000 --> 00:03:20.000]  回家休息
[00:03:20.000 --> 00:03:22.000]  放工
[00:03:22.000 --> 00:03:24.000]  伯大利
[00:03:24.000 --> 00:03:26.000]  你知道是馬達瑪利亞
[00:03:26.000 --> 00:03:28.000]  拉薩路住的地方
[00:03:28.000 --> 00:03:30.000]  我只能夠說
[00:03:30.000 --> 00:03:31.000]  和他家裏那麼熟
[00:03:31.000 --> 00:03:35.000]  我估計有可能他住在那裏
[00:03:35.000 --> 00:03:37.000]  第二天起牀
[00:03:37.000 --> 00:03:39.000]  第18節來了
[00:03:39.000 --> 00:03:41.000]  「早晨回城的時候
[00:03:41.000 --> 00:03:43.000]  他餓了」
[00:03:43.000 --> 00:03:45.000]  早晨第二天起牀
[00:03:45.000 --> 00:03:47.000]  一早起牀
[00:03:47.000 --> 00:03:49.000]  回城是回哪裏呢?
[00:03:49.000 --> 00:03:51.000]  回辦公室
[00:03:51.000 --> 00:03:53.000]  上班
[00:03:53.000 --> 00:03:55.000]  去耶路撒冷聖殿
[00:03:55.000 --> 00:03:57.000]  去耶路撒冷
[00:03:57.000 --> 00:03:59.000]  回城的時候
[00:03:59.000 --> 00:04:01.000]  上班
[00:04:01.000 --> 00:04:02.000]  很厲害吧?
[00:04:02.000 --> 00:04:04.000]  我們就不會叫去公
[00:04:04.000 --> 00:04:05.000]  上班
[00:04:05.000 --> 00:04:07.000]  公那裏的地方
[00:04:07.000 --> 00:04:08.000]  就像他家一樣
[00:04:08.000 --> 00:04:11.000]  回家上班
[00:04:11.000 --> 00:04:13.000]  是一個固定的地方
[00:04:13.000 --> 00:04:14.000]  主耶穌
[00:04:14.000 --> 00:04:15.000]  聖周
[00:04:15.000 --> 00:04:19.000]  以去耶路撒冷聖殿爲主
[00:04:19.000 --> 00:04:22.000]  那天又上班
[00:04:22.000 --> 00:04:24.000]  去耶路撒冷聖殿
[00:04:24.000 --> 00:04:26.000]  去的時候
[00:04:26.000 --> 00:04:28.000]  他餓了
[00:04:28.000 --> 00:04:29.000]  他是誰呢?
[00:04:29.000 --> 00:04:30.000]  耶穌
[00:04:30.000 --> 00:04:31.000]  我們叫主耶穌
[00:04:31.000 --> 00:04:32.000]  餓了
[00:04:32.000 --> 00:04:37.000]  轉彎去某某冰室
[00:04:37.000 --> 00:04:39.000]  坐下要早餐
[00:04:39.000 --> 00:04:41.000]  喫什麼早餐呢?
[00:04:41.000 --> 00:04:43.000]  雙蛋
[00:04:43.000 --> 00:04:45.000]  太陽蛋
[00:04:45.000 --> 00:04:47.000]  反蛋熟點
[00:04:47.000 --> 00:04:51.000]  通粉
[00:04:51.000 --> 00:04:53.000]  火腿通粉
[00:04:53.000 --> 00:04:58.000]  多士
[00:04:58.000 --> 00:04:59.000]  喝什麼呢?
[00:04:59.000 --> 00:05:00.000]  奶茶
[00:05:00.000 --> 00:05:01.000]  酒糖
[00:05:01.000 --> 00:05:02.000]  茶酒
[00:05:02.000 --> 00:05:05.000]  這些是我們經常喫的早餐
[00:05:05.000 --> 00:05:07.000]  主耶穌
[00:05:07.000 --> 00:05:08.000]  餓了
[00:05:08.000 --> 00:05:10.000]  但是如果你看經文
[00:05:10.000 --> 00:05:15.000]  心裏真的像被人打了錘似的
[00:05:15.000 --> 00:05:16.000]  我們的主耶穌
[00:05:16.000 --> 00:05:17.000]  餓了
[00:05:17.000 --> 00:05:19.000]  竟然沒有早餐喫
[00:05:19.000 --> 00:05:21.000]  當我們喫雙蛋的時候
[00:05:21.000 --> 00:05:22.000]  要很感恩
[00:05:22.000 --> 00:05:25.000]  因爲主耶穌沒有早餐
[00:05:25.000 --> 00:05:27.000]  不是吧?
[00:05:27.000 --> 00:05:28.000]  沒有早餐
[00:05:28.000 --> 00:05:32.000]  那馬達瑪利亞不弄兩隻蛋給他喫嗎?
[00:05:32.000 --> 00:05:36.000]  當時的人哪有那麼多雞蛋
[00:05:36.000 --> 00:05:37.000]  很艱難
[00:05:37.000 --> 00:05:38.000]  主耶穌說
[00:05:38.000 --> 00:05:39.000]  而且一喫
[00:05:39.000 --> 00:05:40.000]  不是你招待我
[00:05:40.000 --> 00:05:41.000]  十幾人喫
[00:05:41.000 --> 00:05:43.000]  怎樣有呢?
[00:05:43.000 --> 00:05:44.000]  於是
[00:05:44.000 --> 00:05:45.000]  不用了
[00:05:45.000 --> 00:05:47.000]  我自己吧
[00:05:47.000 --> 00:05:50.000]  就和門徒回耶路撒冷
[00:05:50.000 --> 00:05:52.000]  起身餓了
[00:05:52.000 --> 00:05:53.000]  不出奇
[00:05:53.000 --> 00:05:55.000]  因爲十個八個小時沒有喫東西
[00:05:55.000 --> 00:05:57.000]  他們喫晚飯都比較早
[00:05:57.000 --> 00:05:59.000]  沒有夜晚
[00:05:59.000 --> 00:06:01.000]  宵夜弄個面
[00:06:01.000 --> 00:06:02.000]  先喫個糖水
[00:06:02.000 --> 00:06:03.000]  沒有的
[00:06:03.000 --> 00:06:07.000]  喫了十個八個小時就餓了
[00:06:07.000 --> 00:06:08.000]  第十九節
[00:06:08.000 --> 00:06:09.000]  上半節
[00:06:09.000 --> 00:06:13.000]  看見路旁有一棵無花果樹
[00:06:13.000 --> 00:06:15.000]  走到庚前
[00:06:15.000 --> 00:06:16.000]  做什麼呢?
[00:06:16.000 --> 00:06:18.000]  在樹上找不着什麼
[00:06:18.000 --> 00:06:23.000]  不過有葉子
[00:06:23.000 --> 00:06:27.000]  看見路旁有無花果樹
[00:06:27.000 --> 00:06:28.000]  看見無花果樹
[00:06:28.000 --> 00:06:30.000]  那你會怎樣呢?
[00:06:30.000 --> 00:06:32.000]  走過
[00:06:32.000 --> 00:06:35.000]  那是不是無花果位置呢?
[00:06:35.000 --> 00:06:36.000]  對不起
[00:06:36.000 --> 00:06:37.000]  不是
[00:06:37.000 --> 00:06:39.000]  那你去那裏做什麼呢?
[00:06:39.000 --> 00:06:41.000]  走到庚前
[00:06:41.000 --> 00:06:43.000]  就在樹上找不着什麼
[00:06:43.000 --> 00:06:45.000]  在樹上要找什麼呢?
[00:06:45.000 --> 00:06:47.000]  一棵無花果樹
[00:06:47.000 --> 00:06:48.000]  又不是太高
[00:06:48.000 --> 00:06:49.000]  那找什麼呢?
[00:06:49.000 --> 00:06:50.000]  找蕊草
[00:06:50.000 --> 00:06:51.000]  看有沒有蕊蛋
[00:06:51.000 --> 00:06:52.000]  撿一隻喫
[00:06:52.000 --> 00:06:53.000]  看不是
[00:06:53.000 --> 00:06:54.000]  都沒有聽過
[00:06:54.000 --> 00:06:56.000]  在無花果樹上有蕊草的
[00:06:56.000 --> 00:06:58.000]  那沒有了
[00:06:58.000 --> 00:06:59.000]  最多是什麼呢?
[00:06:59.000 --> 00:07:01.000]  樹葉
[00:07:01.000 --> 00:07:03.000]  那你會用樹葉去咀嚼嗎?
[00:07:03.000 --> 00:07:05.000]  我覺得是不能喫的
[00:07:05.000 --> 00:07:07.000]  無花果樹的樹葉
[00:07:07.000 --> 00:07:09.000]  那他就在無花果樹
[00:07:09.000 --> 00:07:11.000]  當然是找無花果
[00:07:11.000 --> 00:07:13.000]  有沒有可以摘來喫
[00:07:13.000 --> 00:07:17.000]  那也不是太自然
[00:07:17.000 --> 00:07:18.000]  有無花果嗎?
[00:07:18.000 --> 00:07:19.000]  很有趣
[00:07:19.000 --> 00:07:20.000]  是有的
[00:07:20.000 --> 00:07:21.000]  原來呢
[00:07:21.000 --> 00:07:23.000]  我其實沒有種過無花果
[00:07:23.000 --> 00:07:25.000]  不過我在書籍裏面
[00:07:25.000 --> 00:07:26.000]  找着找着
[00:07:26.000 --> 00:07:28.000]  就發現原來
[00:07:28.000 --> 00:07:30.000]  無花果是一個特點
[00:07:30.000 --> 00:07:31.000]  而無花果呢
[00:07:31.000 --> 00:07:32.000]  每一年呢
[00:07:32.000 --> 00:07:34.000]  是有兩租的
[00:07:34.000 --> 00:07:35.000]  兩季的
[00:07:35.000 --> 00:07:37.000]  兩個季節是有無花果
[00:07:37.000 --> 00:07:38.000]  一個呢
[00:07:38.000 --> 00:07:39.000]  就是主力的季節
[00:07:39.000 --> 00:07:41.000]  那就是夏天
[00:07:41.000 --> 00:07:42.000]  就無花果了
[00:07:42.000 --> 00:07:43.000]  發亂長業
[00:07:43.000 --> 00:07:44.000]  然後稍後呢
[00:07:44.000 --> 00:07:47.000]  就開始有無花果了
[00:07:47.000 --> 00:07:49.000]  很多
[00:07:49.000 --> 00:07:50.000]  那季節呢
[00:07:50.000 --> 00:07:51.000]  那走過去找
[00:07:51.000 --> 00:07:52.000]  當然有了
[00:07:52.000 --> 00:07:53.000]  那另一個季節呢
[00:07:53.000 --> 00:07:55.000]  都有無花果出的
[00:07:55.000 --> 00:07:56.000]  不過呢
[00:07:56.000 --> 00:07:57.000]  就是不是最多租
[00:07:57.000 --> 00:07:58.000]  不過也有
[00:07:58.000 --> 00:08:00.000]  多一點的
[00:08:00.000 --> 00:08:01.000]  但是不過
[00:08:01.000 --> 00:08:03.000]  平時原來無花果樹
[00:08:03.000 --> 00:08:06.000]  是時時都有果子的
[00:08:06.000 --> 00:08:08.000]  長年都有的
[00:08:08.000 --> 00:08:09.000]  不過呢
[00:08:09.000 --> 00:08:11.000]  就如果不是季節
[00:08:11.000 --> 00:08:12.000]  就一粒兩粒
[00:08:12.000 --> 00:08:13.000]  一粒兩粒
[00:08:13.000 --> 00:08:14.000]  三粒
[00:08:14.000 --> 00:08:15.000]  很小粒
[00:08:15.000 --> 00:08:16.000]  而且不是很好喫
[00:08:16.000 --> 00:08:17.000]  也不是很大粒
[00:08:17.000 --> 00:08:20.000]  那不過都可以找到摘來喫
[00:08:20.000 --> 00:08:22.000]  那就是給這些窮人
[00:08:22.000 --> 00:08:24.000]  沒有傷膽喫的那些走過呢
[00:08:24.000 --> 00:08:27.000]  就可以摘下來喫
[00:08:27.000 --> 00:08:28.000]  當時主耶穌見我
[00:08:28.000 --> 00:08:29.000]  我就走過去找
[00:08:29.000 --> 00:08:30.000]  看有沒有無花果
[00:08:30.000 --> 00:08:33.000]  都有些咕咕聲
[00:08:33.000 --> 00:08:35.000]  不過
[00:08:35.000 --> 00:08:36.000]  漏了一箇中文詞
[00:08:36.000 --> 00:08:38.000]  這是我說的
[00:08:38.000 --> 00:08:39.000]  不過
[00:08:39.000 --> 00:08:42.000]  子有葉子
[00:08:42.000 --> 00:08:43.000]  我讀神學的時候呢
[00:08:43.000 --> 00:08:45.000]  和以前中學的時候
[00:08:45.000 --> 00:08:47.000]  都已經在青年性覈定本
[00:08:47.000 --> 00:08:49.000]  紅色的那本
[00:08:49.000 --> 00:08:50.000]  有首詩歌叫
[00:08:50.000 --> 00:08:52.000]  子有葉子
[00:08:52.000 --> 00:08:53.000]  子有葉子
[00:08:53.000 --> 00:08:56.000]  獻我恩主
[00:08:56.000 --> 00:08:59.000]  當我恩主尋找果子的時候
[00:08:59.000 --> 00:09:02.000]  我們只有葉子獻上
[00:09:02.000 --> 00:09:03.000]  哎呀
[00:09:03.000 --> 00:09:04.000]  那首歌呢
[00:09:04.000 --> 00:09:07.000]  很觸動我的心
[00:09:07.000 --> 00:09:08.000]  主耶穌來到我身上
[00:09:08.000 --> 00:09:09.000]  找果子
[00:09:09.000 --> 00:09:10.000]  誰知道我沒有果子
[00:09:10.000 --> 00:09:11.000]  只有葉子
[00:09:11.000 --> 00:09:14.000]  真是何等難過呢
[00:09:14.000 --> 00:09:16.000]  這一方無花果樹呢
[00:09:16.000 --> 00:09:19.000]  就是沒有果子
[00:09:19.000 --> 00:09:22.000]  結果就是
[00:09:22.000 --> 00:09:23.000]  說了一句話
[00:09:23.000 --> 00:09:25.000]  主耶穌就說了
[00:09:25.000 --> 00:09:27.000]  就對樹說
[00:09:27.000 --> 00:09:28.000]  留意一下
[00:09:28.000 --> 00:09:30.000]  從今以後
[00:09:30.000 --> 00:09:34.000]  你永不結果子
[00:09:34.000 --> 00:09:36.000]  那麼多字都寫在這裏
[00:09:36.000 --> 00:09:38.000]  看不清楚你說什麼
[00:09:38.000 --> 00:09:39.000]  再讀一次
[00:09:39.000 --> 00:09:41.000]  看到他沒有果子呢
[00:09:41.000 --> 00:09:43.000]  主耶穌就對樹說
[00:09:43.000 --> 00:09:45.000]  從今以後
[00:09:45.000 --> 00:09:49.000]  你永不結果子
[00:09:49.000 --> 00:09:50.000]  從今以後
[00:09:50.000 --> 00:09:53.000]  你永不結果子
[00:09:53.000 --> 00:09:55.000]  然後你會發現
[00:09:55.000 --> 00:09:57.000]  後面那句是什麼呢
[00:09:57.000 --> 00:10:00.000]  那棵樹就枯乾了
[00:10:00.000 --> 00:10:01.000]  死了
[00:10:01.000 --> 00:10:03.000]  是不是立刻死呢
[00:10:03.000 --> 00:10:05.000]  這段經文就是說
[00:10:05.000 --> 00:10:07.000]  那棵樹立刻就枯乾了
[00:10:07.000 --> 00:10:09.000]  那些門徒說
[00:10:09.000 --> 00:10:11.000]  哇
[00:10:11.000 --> 00:10:13.000]  老師你真厲害
[00:10:13.000 --> 00:10:15.000]  你一說整棵樹就立刻枯乾
[00:10:15.000 --> 00:10:17.000]  從根枯乾起
[00:10:17.000 --> 00:10:19.000]  根枯乾
[00:10:19.000 --> 00:10:21.000]  你都看到的
[00:10:21.000 --> 00:10:23.000]  可能誇張了
[00:10:23.000 --> 00:10:25.000]  那棵樹是枯了
[00:10:25.000 --> 00:10:27.000]  有經文就是第二天
[00:10:27.000 --> 00:10:29.000]  不是第二天
[00:10:29.000 --> 00:10:31.000]  他們看到沒有果子
[00:10:31.000 --> 00:10:33.000]  就繼續捱餓上班
[00:10:33.000 --> 00:10:35.000]  去猶賽蘭聖殿
[00:10:35.000 --> 00:10:37.000]  晚上又回來又經過那棵樹
[00:10:37.000 --> 00:10:39.000]  哎呀
[00:10:39.000 --> 00:10:41.000]  那棵樹枯乾了
[00:10:41.000 --> 00:10:43.000]  連根起枯乾了
[00:10:43.000 --> 00:10:45.000]  就告訴老師
[00:10:45.000 --> 00:10:47.000]  主耶穌老師你看
[00:10:47.000 --> 00:10:49.000]  你說一說那棵樹
[00:10:49.000 --> 00:10:51.000]  就死了
[00:10:51.000 --> 00:10:53.000]  好了
[00:10:53.000 --> 00:10:55.000]  其實那些不說了
[00:10:55.000 --> 00:10:57.000]  我說這句就對說說
[00:10:57.000 --> 00:10:59.000]  從今以後你永不結果子
[00:10:59.000 --> 00:11:01.000]  那
[00:11:01.000 --> 00:11:03.000]  爲什麼無端端
[00:11:03.000 --> 00:11:05.000]  第一我都說了
[00:11:05.000 --> 00:11:07.000]  都不是
[00:11:07.000 --> 00:11:09.000]  都不是季節
[00:11:09.000 --> 00:11:11.000]  不是季節那你叫他
[00:11:11.000 --> 00:11:13.000]  爲什麼沒有果子
[00:11:13.000 --> 00:11:15.000]  不是季節啊老師
[00:11:15.000 --> 00:11:17.000]  都不是季節
[00:11:17.000 --> 00:11:19.000]  爲什麼會這樣
[00:11:19.000 --> 00:11:21.000]  主耶穌那麼無解
[00:11:21.000 --> 00:11:23.000]  都不合理
[00:11:23.000 --> 00:11:25.000]  主耶穌是說
[00:11:25.000 --> 00:11:27.000]  從今以後你永不結果子
[00:11:27.000 --> 00:11:29.000]  就沒有說
[00:11:29.000 --> 00:11:31.000]  你枯乾了
[00:11:31.000 --> 00:11:33.000]  你死了它
[00:11:33.000 --> 00:11:35.000]  給我看
[00:11:35.000 --> 00:11:37.000]  似乎沒有
[00:11:37.000 --> 00:11:39.000]  主耶穌這樣說行不行
[00:11:39.000 --> 00:11:41.000]  還是這樣說你永不結果子
[00:11:41.000 --> 00:11:43.000]  就已經會死了
[00:11:43.000 --> 00:11:45.000]  沒有啊
[00:11:45.000 --> 00:11:47.000]  我就容易回答你
[00:11:47.000 --> 00:11:49.000]  我不知道爲什麼會死了
[00:11:49.000 --> 00:11:51.000]  是不是上主天父就說
[00:11:51.000 --> 00:11:53.000]  既然這樣這棵樹就不要了
[00:11:53.000 --> 00:11:55.000]  可能是這樣
[00:11:55.000 --> 00:11:57.000]  是做一個
[00:11:57.000 --> 00:11:59.000]  這棵樹是一個象徵
[00:11:59.000 --> 00:12:01.000]  留意我解釋一下
[00:12:01.000 --> 00:12:03.000]  從今以後這四個字
[00:12:03.000 --> 00:12:05.000]  照我看希列文聖經
[00:12:05.000 --> 00:12:07.000]  就沒有這幾個字
[00:12:07.000 --> 00:12:09.000]  從今以後除非我看漏了
[00:12:09.000 --> 00:12:11.000]  就對說說
[00:12:11.000 --> 00:12:13.000]  你永不結果子
[00:12:13.000 --> 00:12:15.000]  結字都沒有
[00:12:15.000 --> 00:12:17.000]  你永不果子
[00:12:17.000 --> 00:12:19.000]  你永不果子
[00:12:19.000 --> 00:12:21.000]  你永不果子
[00:12:21.000 --> 00:12:23.000]  這樣的中文都不明白
[00:12:23.000 --> 00:12:25.000]  其實在希列文是有意思的
[00:12:25.000 --> 00:12:27.000]  永
[00:12:27.000 --> 00:12:29.000]  never
[00:12:29.000 --> 00:12:31.000]  永遠
[00:12:31.000 --> 00:12:33.000]  永不
[00:12:33.000 --> 00:12:35.000]  應該是兩個字
[00:12:35.000 --> 00:12:37.000]  永不
[00:12:37.000 --> 00:12:39.000]  never
[00:12:39.000 --> 00:12:41.000]  never
[00:12:41.000 --> 00:12:43.000]  no more
[00:12:43.000 --> 00:12:45.000]  never
[00:12:45.000 --> 00:12:47.000]  no more
[00:12:47.000 --> 00:12:49.000]  你永遠都不會再有
[00:12:49.000 --> 00:12:51.000]  出果子
[00:12:51.000 --> 00:12:53.000]  出是
[00:12:53.000 --> 00:12:55.000]  ek
[00:12:55.000 --> 00:12:57.000]  ek是出
[00:12:57.000 --> 00:12:59.000]  出是from
[00:12:59.000 --> 00:13:01.000]  出路
[00:13:01.000 --> 00:13:03.000]  eklesia
[00:13:03.000 --> 00:13:05.000]  一羣被呼召
[00:13:05.000 --> 00:13:07.000]  ek出來的人
[00:13:07.000 --> 00:13:09.000]  eklesia就是教會
[00:13:09.000 --> 00:13:11.000]  一羣被呼召出來
[00:13:11.000 --> 00:13:13.000]  ek
[00:13:13.000 --> 00:13:15.000]  你永遠
[00:13:15.000 --> 00:13:17.000]  沒有
[00:13:17.000 --> 00:13:19.000]  出來
[00:13:19.000 --> 00:13:21.000]  你字在後面
[00:13:21.000 --> 00:13:23.000]  不過中文在前面
[00:13:23.000 --> 00:13:25.000]  永不
[00:13:25.000 --> 00:13:27.000]  永遠不再
[00:13:27.000 --> 00:13:29.000]  出你
[00:13:29.000 --> 00:13:31.000]  的果子
[00:13:31.000 --> 00:13:33.000]  果子
[00:13:33.000 --> 00:13:35.000]  是沒有結字的
[00:13:35.000 --> 00:13:37.000]  我自己將它再直接翻譯
[00:13:37.000 --> 00:13:39.000]  永遠不再
[00:13:39.000 --> 00:13:41.000]  要你的果子
[00:13:41.000 --> 00:13:43.000]  永遠不再你出的果子
[00:13:43.000 --> 00:13:45.000]  有個出的
[00:13:45.000 --> 00:13:47.000]  永遠不再要
[00:13:47.000 --> 00:13:49.000]  你出的果子
[00:13:49.000 --> 00:13:51.000]  現在要的時候
[00:13:51.000 --> 00:13:53.000]  永遠不再需要你的果子
[00:13:53.000 --> 00:13:55.000]  咳咳
[00:13:55.000 --> 00:13:57.000]  咳咳
[00:13:57.000 --> 00:14:07.000]  現在我要的時候找沒有都不用了
[00:14:07.000 --> 00:14:09.000]  我不會再在你這裏找果子了
[00:14:09.000 --> 00:14:11.000]  你不用再出果子了
[00:14:11.000 --> 00:14:13.000]  哇
[00:14:13.000 --> 00:14:15.000]  這個呢
[00:14:15.000 --> 00:14:17.000]  雖然這棵樹是死物
[00:14:17.000 --> 00:14:21.000]  但是將它表達成一個活物
[00:14:21.000 --> 00:14:25.000]  我就說其實這句是斥責來的
[00:14:25.000 --> 00:14:27.000]  責備那棵樹
[00:14:27.000 --> 00:14:29.000]  找不到果子
[00:14:29.000 --> 00:14:31.000]  你都沒有果子
[00:14:31.000 --> 00:14:33.000]  永遠不再要你的果子了
[00:14:33.000 --> 00:14:35.000]  就是這意思
[00:14:35.000 --> 00:14:37.000]  那就
[00:14:37.000 --> 00:14:41.000]  那無花果樹就立刻枯乾
[00:14:41.000 --> 00:14:43.000]  第十九節是這樣的
[00:14:43.000 --> 00:14:45.000]  有三段
[00:14:45.000 --> 00:14:47.000]  版面太細分了三段
[00:14:47.000 --> 00:14:49.000]  我們再看一段經文
[00:14:49.000 --> 00:14:51.000]  再看一次
[00:14:51.000 --> 00:14:55.000]  老婆有棵樹
[00:14:55.000 --> 00:14:57.000]  想找兩粒果子喫
[00:14:57.000 --> 00:14:59.000]  頂一頂就代替雙蛋早餐
[00:14:59.000 --> 00:15:01.000]  怎知找不着
[00:15:01.000 --> 00:15:03.000]  全部都是葉子
[00:15:03.000 --> 00:15:05.000]  主耶穌就說
[00:15:05.000 --> 00:15:07.000]  可惜
[00:15:07.000 --> 00:15:09.000]  永遠不再要你結出的果子了
[00:15:09.000 --> 00:15:11.000]  我想找都找不到
[00:15:11.000 --> 00:15:13.000]  你都不能夠結定幾粒在這裏
[00:15:13.000 --> 00:15:15.000]  我想找都找不到
[00:15:15.000 --> 00:15:17.000]  那不用了
[00:15:17.000 --> 00:15:19.000]  那無花果樹就立刻枯乾
[00:15:19.000 --> 00:15:21.000]  這個有個象徵
[00:15:21.000 --> 00:15:23.000]  立刻沒有用
[00:15:23.000 --> 00:15:25.000]  沒有用不如收起來
[00:15:25.000 --> 00:15:27.000]  摺起來
[00:15:27.000 --> 00:15:29.000]  摺起來
[00:15:29.000 --> 00:15:31.000]  我解釋一下
[00:15:31.000 --> 00:15:33.000]  這個靈心默想斥責無花果樹
[00:15:33.000 --> 00:15:35.000]  其實無花果樹是象徵
[00:15:35.000 --> 00:15:37.000]  以色列的
[00:15:37.000 --> 00:15:39.000]  在羅河西亞書九章
[00:15:39.000 --> 00:15:41.000]  第十節就說到
[00:15:41.000 --> 00:15:43.000]  這個葡萄樹無花果樹
[00:15:43.000 --> 00:15:45.000]  是象徵以色列
[00:15:45.000 --> 00:15:47.000]  我覺得在這裏
[00:15:47.000 --> 00:15:49.000]  剛剛在聖殿出來
[00:15:49.000 --> 00:15:51.000]  在聖殿
