
[00:00:00.000 --> 00:00:05.200]  多謝牧師給我有機會來到教會
[00:05:25.480 --> 00:05:32.800]  不是有心去抽耶穌那些話柄的
[00:05:32.800 --> 00:05:34.520]  他是很真誠地去問的
[00:05:34.520 --> 00:05:36.800]  其實這個問題
[00:05:36.800 --> 00:05:38.920]  誰都會回答的
[00:05:38.920 --> 00:05:43.400]  凡是猶太教的小孩子
[00:05:43.400 --> 00:05:45.880]  自小他去會堂
[00:05:45.880 --> 00:05:48.600]  去做禮拜、首光、昔日
[00:05:48.600 --> 00:05:50.840]  他都會回答這個問題的
[00:05:50.840 --> 00:05:54.640]  不是我們有時候說
[00:05:54.640 --> 00:05:56.120]  只有耶穌會回答的
[00:05:56.120 --> 00:05:57.320]  不是的
[00:05:57.320 --> 00:06:01.480]  這個是一個很基本的問題
[00:06:01.480 --> 00:06:02.160]  因為這個問題
[00:06:02.160 --> 00:06:05.160]  關乎到猶太人的信仰
[00:06:05.160 --> 00:06:06.840]  會回答的
[00:06:06.840 --> 00:06:11.520]  耶穌就回答了他
[00:06:13.800 --> 00:06:14.440]  這個問題
[00:06:14.440 --> 00:06:18.120]  只是第一部分
[00:06:18.120 --> 00:06:19.840]  還有第二部分
[00:06:19.840 --> 00:06:20.720]  我想這個民事
[00:06:20.720 --> 00:06:22.880]  都會期待耶穌說下去的
[00:06:22.880 --> 00:06:25.720]  如果耶穌不說下去
[00:06:25.720 --> 00:06:27.080]  他會失望的
[00:06:27.080 --> 00:06:28.400]  因為他期待的
[00:06:28.400 --> 00:06:30.480]  不是一個標準的背書
[00:06:30.480 --> 00:06:32.400]  背出一個答案
[00:06:32.400 --> 00:06:37.160]  而是希望他們這個誡命
[00:06:37.160 --> 00:06:38.680]  有所詮釋
[00:06:38.680 --> 00:06:40.280]  有所解釋
[00:06:40.280 --> 00:06:41.920]  這個解釋是很重要的
[00:06:41.920 --> 00:06:43.600]  他把握到那種解釋
[00:06:43.600 --> 00:06:46.760]  他就可以將成本聖經解得通
[00:06:46.760 --> 00:06:48.480]  將神的心意解得通
[00:06:48.480 --> 00:06:51.680]  將他的信仰變成活的信仰
[00:06:51.680 --> 00:06:52.720]  果然耶穌說
[00:06:52.720 --> 00:06:54.360]  還有第二部分
[00:06:54.360 --> 00:06:56.560]  他問介明何謂第一
[00:06:56.560 --> 00:06:57.880]  他讀了第一
[00:06:57.880 --> 00:06:59.040]  還有第二
[00:06:59.040 --> 00:07:01.160]  原來介明一不利二
[00:07:01.160 --> 00:07:03.600]  第一、第二是分不開的
[00:07:03.600 --> 00:07:04.800]  第一是什麼
[00:07:04.800 --> 00:07:06.440]  就是讀了的
[00:07:06.440 --> 00:07:08.480]  意思是
[00:07:08.480 --> 00:07:12.320]  你要聽主
[00:07:12.320 --> 00:07:15.280]  我們的上帝是獨一的主
[00:07:15.280 --> 00:07:16.760]  你要盡心盡性
[00:07:16.760 --> 00:07:17.720]  盡意盡力
[00:07:17.720 --> 00:07:20.160]  愛主你的上帝
[00:07:20.160 --> 00:07:22.000]  這個書《生命記》
[00:07:22.000 --> 00:07:24.160]  第六章第四至第五節
[00:07:24.160 --> 00:07:28.320]  這個被稱為猶太人的信經
[00:07:28.320 --> 00:07:29.000]  聽下
[00:07:29.000 --> 00:07:31.320]  這個就是信經
[00:07:31.320 --> 00:07:34.880]  介明的第二在《利未記》
[00:07:34.880 --> 00:07:38.280]  要愛論如己
[00:07:38.280 --> 00:07:39.440]  由耶穌再說
[00:07:39.440 --> 00:07:44.600]  再沒有比這兩條介明更大的料
[00:07:44.600 --> 00:07:47.840]  令到這個文士的反應立刻說
[00:07:47.840 --> 00:07:51.760]  老師你傻得多
[00:07:51.760 --> 00:07:53.600]  對了
[00:07:53.600 --> 00:07:54.800]  你厲害
[00:07:54.800 --> 00:07:56.720]  老師你厲害
[00:07:56.720 --> 00:07:57.400]  這樣
[00:07:57.400 --> 00:08:00.040]  懂得大門子
[00:08:00.040 --> 00:08:02.800]  叫他滿意的
[00:08:02.800 --> 00:08:08.720]  叫他突然間眼前一亮
[00:08:08.720 --> 00:08:11.080]  整個醒來的就是第二
[00:08:11.080 --> 00:08:12.080]  其次
[00:08:12.080 --> 00:08:14.120]  第二
[00:08:14.120 --> 00:08:15.480]  就是愛論如己
[00:08:15.480 --> 00:08:18.240]  或者愛人如己
[00:08:18.240 --> 00:08:23.120]  在猶太人的介明
[00:08:23.120 --> 00:08:24.520]  他們有很多條
[00:08:24.520 --> 00:08:27.840]  因為他為了要拉倒教師
[00:08:27.840 --> 00:08:33.320]  為了讓猶太人不要犯法
[00:08:33.320 --> 00:08:35.280]  就是不要犯介明
[00:08:35.280 --> 00:08:36.480]  為什麼不要犯呢?
[00:08:36.480 --> 00:08:39.680]  於是就將那些介明詳細分析
[00:08:39.680 --> 00:08:43.480]  然後就在他們生活的周圍
[00:08:43.480 --> 00:08:48.400]  起了一道欄杆圍著他們
[00:08:48.400 --> 00:08:51.640]  怕他們走錯路走失了被傷害
[00:08:51.640 --> 00:08:53.960]  那些欄杆叫什麼呢?
[00:08:53.960 --> 00:09:00.120]  就是他們的六百一十三條的介明
[00:09:00.120 --> 00:09:00.880]  《聖經》沒有的
[00:09:00.880 --> 00:09:01.400]  《聖經》沒有的
[00:09:01.400 --> 00:09:03.880]  是他們將《聖經》那些的介明
[00:09:03.880 --> 00:09:05.400]  他們詮釋了之後
[00:09:05.400 --> 00:09:09.440]  在生活上面就變成六百一十三條
[00:09:09.440 --> 00:09:12.480]  那這六百一十三條是什麼呢?
[00:09:12.480 --> 00:09:13.640]  很容易記的
[00:09:13.640 --> 00:09:15.440]  有二百四十八
[00:09:15.440 --> 00:09:16.680]  二四餘八
[00:09:16.680 --> 00:09:17.840]  懂不懂?
[00:09:17.840 --> 00:09:18.640]  九因歌
[00:09:18.640 --> 00:09:20.240]  二四餘八
[00:09:20.240 --> 00:09:21.720]  二百四十八條
[00:09:21.720 --> 00:09:23.560]  是你應該做的事
[00:09:23.560 --> 00:09:25.040]  你該做的事
[00:09:25.040 --> 00:09:26.400]  二四八
[00:09:26.400 --> 00:09:27.760]  不該做的事
[00:09:27.760 --> 00:09:29.640]  就三百六十五
[00:09:29.640 --> 00:09:31.560]  一年就多少天?
[00:09:31.560 --> 00:09:33.360]  三百六十五天
[00:09:33.360 --> 00:09:35.600]  算術題
[00:09:35.600 --> 00:09:39.880]  二四八加三百六十五等於多少?
[00:09:39.880 --> 00:09:41.840]  就是六一八
[00:09:41.840 --> 00:09:44.080]  很容易記的
[00:09:44.080 --> 00:09:45.320]  這麼容易記?
[00:09:45.320 --> 00:09:47.840]  那現在我們有認罪了
[00:09:47.840 --> 00:09:50.400]  侯天父赦免我們
[00:09:50.400 --> 00:09:52.600]  我們該做的事沒有做
[00:09:52.600 --> 00:09:55.160]  該做時於是唸出二百四十八條
[00:09:55.160 --> 00:09:56.640]  該做的事
[00:09:56.640 --> 00:09:58.040]  哇 天公
[00:09:58.040 --> 00:09:59.520]  明天都讀不完
[00:09:59.520 --> 00:10:00.840]  然後再重新讀
[00:10:00.840 --> 00:10:02.800]  三百六十條不該做的事
[00:10:02.800 --> 00:10:05.040]  你有沒有做過?
[00:10:05.040 --> 00:10:06.680]  你知道嗎?
[00:10:06.680 --> 00:10:08.320]  做了一條
[00:10:08.320 --> 00:10:09.720]  我做了
[00:10:09.720 --> 00:10:13.440]  就是做到或者做不到一條
[00:10:13.440 --> 00:10:14.640]  犯了一條
[00:10:14.640 --> 00:10:18.720]  都是犯了全部的《解命法》
[00:10:18.720 --> 00:10:21.360]  《亞國書》說
[00:10:21.360 --> 00:10:24.680]  二章十節
[00:10:24.680 --> 00:10:27.040]  他說
[00:10:27.040 --> 00:10:30.560]  你犯了一條《解命法》
[00:10:30.560 --> 00:10:31.840]  無論多小的《解命法》
[00:10:31.840 --> 00:10:35.200]  都是犯了全部的《律法》
[00:10:35.200 --> 00:10:36.000]  對不對?
[00:10:36.000 --> 00:10:37.360]  對
[00:10:37.360 --> 00:10:40.040]  你泊車為例
[00:10:40.040 --> 00:10:41.840]  過了中午入標
[00:10:41.840 --> 00:10:45.800]  或者你鬆了紅燈
[00:10:45.800 --> 00:10:46.880]  其實可以教的
[00:10:46.880 --> 00:10:48.400]  應該是黃燈
[00:10:48.400 --> 00:10:51.760]  警察給你一張抄你牌
[00:10:51.760 --> 00:10:57.360]  給你一張罰單
[00:10:57.360 --> 00:10:58.560]  要扣你一分
[00:10:58.560 --> 00:11:00.120]  你會說
[00:11:00.120 --> 00:11:03.760]  為什麼不給我人情?
[00:11:03.760 --> 00:11:04.360]  好了
[00:11:04.360 --> 00:11:05.880]  你衝了紅燈
[00:11:05.880 --> 00:11:08.240]  是不是犯了法?
[00:11:08.240 --> 00:11:10.120]  是不是犯了法?
[00:11:10.120 --> 00:11:11.560]  你不承認
[00:11:11.560 --> 00:11:14.680]  你要承認你犯了法
[00:11:14.680 --> 00:11:15.640]  對不對?
[00:11:15.640 --> 00:11:17.240]  對
[00:11:17.240 --> 00:11:19.600]  這麼大件事?
[00:11:19.600 --> 00:11:21.040]  是這麼大件事
[00:11:21.040 --> 00:11:22.080]  這就叫犯法
[00:11:22.080 --> 00:11:23.000]  看到嗎?
[00:11:23.000 --> 00:11:25.760]  你破壞了一條法律
[00:11:25.760 --> 00:11:28.760]  就是犯了法
[00:11:28.760 --> 00:11:30.160]  真的是這樣的
[00:11:30.160 --> 00:11:31.280]  所以小心開車
[00:11:31.280 --> 00:11:32.920]  小心過馬路
[00:11:32.920 --> 00:11:35.760]  但是
[00:11:35.760 --> 00:11:38.200]  但是我們教會
[00:11:38.200 --> 00:11:40.120]  認罪文就沒有
[00:11:40.120 --> 00:11:42.040]  其實我們不用那些
[00:11:42.040 --> 00:11:44.280]  如果要用的話
[00:11:44.280 --> 00:11:46.160]  要將那六百七十三條
[00:11:46.160 --> 00:11:47.520]  逐條宣讀
[00:11:47.520 --> 00:11:50.800]  然後你說有沒有錯
[00:11:50.800 --> 00:11:51.680]  不用了
[00:11:51.680 --> 00:11:52.560]  為什麼不用?
[00:11:52.560 --> 00:11:53.120]  因為
[00:11:53.120 --> 00:11:55.040]  律法是使我們自由的
[00:11:55.040 --> 00:11:56.760]  雅各出來這樣說
[00:11:56.760 --> 00:11:57.960]  為什麼使我們自由?
[00:11:57.960 --> 00:12:01.640]  就是律法本來束縛我們的
[00:12:01.640 --> 00:12:03.640]  不過律法的精神
[00:12:03.640 --> 00:12:07.600]  其實就是愛
[00:12:07.600 --> 00:12:08.840]  哦
[00:12:08.840 --> 00:12:10.400]  就不是捆綁
[00:12:10.400 --> 00:12:11.720]  不是刑罰
[00:12:11.720 --> 00:12:12.800]  而是保護
[00:12:12.800 --> 00:12:13.880]  和愛
[00:12:13.880 --> 00:12:14.920]  其實律法的原意
[00:12:14.920 --> 00:12:17.440]  它定義六百七十三條的原意
[00:12:17.440 --> 00:12:20.360]  都是為了要保護
[00:12:20.360 --> 00:12:21.520]  讓你不要犯錯
[00:12:21.520 --> 00:12:23.680]  讓你不要受傷害
[00:12:23.680 --> 00:12:25.400]  但是律法使我們自由
[00:12:25.400 --> 00:12:26.440]  自由的意思
[00:12:26.440 --> 00:12:28.200]  就好像走 freeway 一樣
[00:12:28.200 --> 00:12:29.120]  自由
[00:12:29.120 --> 00:12:32.080]  但是 freeway 不是這麼自由的
[00:12:32.080 --> 00:12:33.320]  有
[00:12:33.320 --> 00:12:33.760]  為什麼?
[00:12:33.760 --> 00:12:35.880]  有路牌指示
[00:12:35.880 --> 00:12:37.520]  行車速度
[00:12:37.520 --> 00:12:38.440]  是不是?
[00:12:38.440 --> 00:12:39.600]  一百一百一十
[00:12:39.600 --> 00:12:40.600]  是不是?
[00:12:40.600 --> 00:12:43.880]  或者還有中間畫了一些行車線
[00:12:43.880 --> 00:12:44.640]  是不是?
[00:12:44.640 --> 00:12:46.160]  不要過線
[00:12:46.160 --> 00:12:47.240]  兩邊有些什麼?
[00:12:47.240 --> 00:12:48.520]  那些防撞欄
[00:12:48.520 --> 00:12:54.360]  那些叫做 road guards
[00:12:54.360 --> 00:12:56.120]  就是那些防撞欄
[00:12:56.120 --> 00:12:59.480]  防撞欄讓你不要撞車
[00:12:59.480 --> 00:13:01.360]  是不是?
[00:13:01.360 --> 00:13:01.720]  不是
[00:13:01.720 --> 00:13:02.120]  你撞了車
[00:13:02.120 --> 00:13:04.240]  不用撞到山崖那裡
[00:13:04.240 --> 00:13:05.920]  因為沒有消速駕駛
[00:13:05.920 --> 00:13:06.880]  不要過界
[00:13:06.880 --> 00:13:09.200]  讓你安全的駕駛
[00:13:09.200 --> 00:13:10.760]  因為如果你不安全的駕駛
[00:13:10.760 --> 00:13:12.560]  其實有時候不是你不安全駕駛的人
[00:13:12.560 --> 00:13:13.960]  不安全駕駛
[00:13:13.960 --> 00:13:15.680]  於是你撞我
[00:13:15.680 --> 00:13:16.680]  我撞你
[00:13:16.680 --> 00:13:17.600]  有時候車子失靈
[00:13:17.600 --> 00:13:19.080]  於是怎樣?
[00:13:19.080 --> 00:13:20.800]  車子毀人亡
[00:13:20.800 --> 00:13:21.880]  你撞車
[00:13:21.880 --> 00:13:22.640]  你不守規矩
[00:13:22.640 --> 00:13:24.760]  你就害己害人
[00:13:24.760 --> 00:13:26.200]  傷己傷人
[00:13:26.200 --> 00:13:28.240]  這是一個傷害
[00:13:28.240 --> 00:13:29.200]  律法的目的
[00:13:29.200 --> 00:13:32.640]  本來是避免我們不受傷害
[00:13:32.640 --> 00:13:33.240]  好了
[00:13:33.240 --> 00:13:36.000]  於是我們就要守律法
[00:13:36.000 --> 00:13:42.000]  目的是叫律法不被我們破壞
[00:13:42.000 --> 00:13:44.560]  還是讓律法保護我們
[00:13:44.560 --> 00:13:47.440]  讓我們不受傷害呢?
[00:13:47.440 --> 00:13:49.680]  我再說一次
[00:13:49.680 --> 00:13:54.160]  戒命目的是要我們維護戒命
[00:13:54.160 --> 00:13:56.680]  讓戒命不受破壞
[00:13:56.680 --> 00:13:59.240]  還是讓戒命來保護我們
[00:13:59.240 --> 00:14:04.000]  讓我們不受傷害呢?
[00:14:04.000 --> 00:14:06.040]  沒想到
[00:14:06.040 --> 00:14:09.080]  不過聽完就想到了
[00:14:09.080 --> 00:14:12.840]  如果用愛的精神去理解你就知道了
[00:14:12.840 --> 00:14:13.640]  律法的意思是
[00:14:13.640 --> 00:14:16.640]  上帝因為愛我們
[00:14:16.640 --> 00:14:17.880]  見到我們受傷害
[00:14:17.880 --> 00:14:19.920]  彼此傷害的時候
[00:14:19.920 --> 00:14:21.960]  傷害自己又傷害人
[00:14:21.960 --> 00:14:24.840]  令到祂所創造的美好的世界
[00:14:24.840 --> 00:14:27.120]  受到破壞
[00:14:27.120 --> 00:14:29.000]  這件事會怎樣呢?
[00:14:29.000 --> 00:14:33.480]  令到祂傷心
[00:14:33.480 --> 00:14:36.280]  心裏面痛
[00:14:36.280 --> 00:14:38.720]  所以耶穌基督來到這個世界
[00:14:38.720 --> 00:14:41.840]  派祂的獨生子耶穌基督來到這個世界
[00:14:41.840 --> 00:14:44.040]  是為了要拯救罪人
[00:14:44.040 --> 00:14:47.040]  是為了要來救贖我們
[00:14:47.040 --> 00:14:48.400]  救贖這個世界
[00:14:48.400 --> 00:14:50.400]  讓我們去明白祂的愛
[00:14:50.400 --> 00:14:55.280]  明白祂如何為我們在罪惡當中
[00:14:55.280 --> 00:14:58.120]  在過犯的裏面被傷害
[00:14:58.120 --> 00:15:01.920]  被捆綁
[00:15:01.920 --> 00:15:03.200]  那個痛苦
[00:15:03.200 --> 00:15:05.320]  祂和我們一起痛苦
[00:15:05.320 --> 00:15:08.800]  而且祂比我們更加的痛苦
[00:15:08.800 --> 00:15:11.920]  因為祂是我們的天父
[00:15:11.920 --> 00:15:12.920]  做父母就知道
[00:15:12.920 --> 00:15:15.560]  你的孩子生病
[00:15:15.560 --> 00:15:17.000]  受到傷害
[00:15:17.000 --> 00:15:18.360]  你比祂更加痛苦
[00:15:18.360 --> 00:15:19.080]  是不是?
[00:15:19.080 --> 00:15:20.280]  就是這樣
[00:15:20.280 --> 00:15:24.680]  所以祂願讓祂的兒子耶穌基督
[00:15:24.680 --> 00:15:28.320]  為我們死在十字架上
[00:15:28.320 --> 00:15:29.480]  耶穌為我們死
[00:15:29.480 --> 00:15:30.600]  受痛苦
[00:15:30.600 --> 00:15:32.120]  受傷害
[00:15:32.120 --> 00:15:34.680]  為了要挽回
[00:15:34.680 --> 00:15:35.880]  為了要彌補
[00:15:35.880 --> 00:15:37.200]  為了要救贖
[00:15:37.200 --> 00:15:39.440]  為了要重整我們與上帝
[00:15:39.440 --> 00:15:40.120]  與人
[00:15:40.120 --> 00:15:41.080]  與自己
[00:15:41.080 --> 00:15:43.920]  與這個世界的關係
[00:15:43.920 --> 00:15:45.280]  因為是愛
[00:15:45.280 --> 00:15:48.440]  十字架
[00:15:48.440 --> 00:15:51.680]  所以愛是很重要的
[00:15:51.680 --> 00:15:53.920]  這個愛
[00:15:53.920 --> 00:15:56.120]  就是律法的精神
[00:15:56.120 --> 00:15:58.680]  耶穌經常罵這些法律錯人
[00:15:58.680 --> 00:16:01.720]  最精於律法的
[00:16:01.720 --> 00:16:02.880]  祂說法律錯人
[00:16:02.880 --> 00:16:06.840]  你們經常說我不供養父母
[00:16:06.840 --> 00:16:09.600]  因為我的錢用了來捐給教堂
[00:16:09.600 --> 00:16:14.680]  捐給建制
[00:16:14.680 --> 00:16:18.640]  怎麼搞的?
[00:16:18.640 --> 00:16:21.360]  今天我讀的《老德》
[00:16:21.360 --> 00:16:23.480]  講明了一件事
[00:16:23.480 --> 00:16:25.600]  《老德》的信心
[00:16:25.600 --> 00:16:27.000]  不單是祂說
[00:16:27.000 --> 00:16:28.480]  祂信上帝
[00:16:28.480 --> 00:16:30.280]  祂信祂的奶奶
[00:16:30.280 --> 00:16:32.960]  你信的上帝就是我的上帝了
[00:16:32.960 --> 00:16:35.520]  信什麼我就跟著祂信
[00:16:35.520 --> 00:16:37.200]  而且更加是
[00:16:37.200 --> 00:16:40.080]  跟著祂的奶奶罵鵝米
[00:16:40.080 --> 00:16:44.120]  離開祂的娘家
[00:16:44.120 --> 00:16:46.600]  去到婆家的故鄉
[00:16:46.600 --> 00:16:49.200]  猶大地那裡
[00:16:49.200 --> 00:16:50.760]  祂說你去哪裡我就去哪裡
[00:16:50.760 --> 00:16:52.280]  你住在哪裡我就住在哪裡
[00:16:52.280 --> 00:16:55.120]  你在哪裡死我就在那裡葬
[00:16:55.120 --> 00:16:57.440]  你的百姓就是我的百姓
[00:16:57.440 --> 00:17:00.720]  就見到跟隨著一個信仰
[00:17:00.720 --> 00:17:02.960]  有兩個向上
[00:17:02.960 --> 00:17:03.640]  上帝
[00:17:03.640 --> 00:17:04.520]  我信上帝
[00:17:04.520 --> 00:17:09.240]  另一個向著人
[00:17:09.240 --> 00:17:10.480]  愛神
[00:17:10.480 --> 00:17:11.680]  愛人
[00:17:11.680 --> 00:17:13.080]  愛自己
[00:17:13.080 --> 00:17:15.360]  這就是律法的正義
[00:17:15.360 --> 00:17:21.800]  也是耶穌解釋得令這個文士極為讚賞的
[00:17:21.800 --> 00:17:22.720]  等於是真的
[00:17:22.720 --> 00:17:26.480]  有時律法就變成了冰冷的信條
[00:17:26.480 --> 00:17:29.800]  我們認信也有的
[00:17:29.800 --> 00:17:30.480]  《聖經》裡面
[00:17:30.480 --> 00:17:31.880]  耶穌的上帝
[00:17:31.880 --> 00:17:32.720]  獨一的上帝
[00:17:32.720 --> 00:17:34.200]  唯一的上帝
[00:17:34.200 --> 00:17:36.200]  獨一無二的上帝
[00:17:36.200 --> 00:17:38.200]  冰冷的信條
[00:17:38.200 --> 00:17:39.800]  冰冷的教義
[00:17:39.800 --> 00:17:40.840]  你不可以做這件事
[00:17:40.840 --> 00:17:43.080]  不可以做那件事
[00:17:43.080 --> 00:17:47.240]  捆綁人
[00:17:47.240 --> 00:17:48.840]  普羅希加拉太書說得很對
[00:17:48.840 --> 00:17:54.520]  他說你的信心唯獨使人發出人愛的信心
[00:17:54.520 --> 00:17:58.440]  才有功效
[00:17:58.440 --> 00:18:00.800]  約翰在約翰一書說
[00:18:00.800 --> 00:18:03.840]  如果我愛上帝
[00:18:03.840 --> 00:18:07.160]  他恨他的弟兄
[00:18:07.160 --> 00:18:09.720]  他就是在說謊
[00:18:09.720 --> 00:18:12.360]  如果他不愛他能夠見到的
[00:18:12.360 --> 00:18:14.800]  眼前身邊的弟兄
[00:18:14.800 --> 00:18:20.760]  他怎能夠愛他看不見的上帝呢
[00:18:20.760 --> 00:18:24.280]  所以耶穌的解釋是
[00:18:24.280 --> 00:18:25.400]  加上第二條
[00:18:25.400 --> 00:18:30.920]  是讓民事突然間綁起大面
[00:18:30.920 --> 00:18:36.880]  他明白了這個誡命的精神在哪裡
[00:18:36.880 --> 00:18:39.080]  這個誡命的第二
[00:18:39.080 --> 00:18:44.280]  將人情味
[00:18:44.280 --> 00:18:47.080]  將這些的誡命信條
