
[00:00:00.000 --> 00:00:04.320]  大家好 首先我們有一個禱告
[00:02:01.800 --> 00:02:05.280]  怎樣去到屬靈生活的關注
[00:02:05.280 --> 00:02:10.180]  我們今天可能再去看看自己屬靈的生命
[00:02:10.180 --> 00:02:13.020]  有時我們剛剛信主的時候
[00:02:13.020 --> 00:02:13.880]  我們學靈修
[00:02:13.880 --> 00:02:18.780]  或者我們窩福堂有這個成長路
[00:02:18.780 --> 00:02:21.000]  我們學怎樣去靈修
[00:02:21.000 --> 00:02:23.220]  開始的時候可能很熱心
[00:02:23.220 --> 00:02:26.860]  慢慢慢慢 後來零零零
[00:02:26.860 --> 00:02:31.680]  很多電影節目就說要靈 靈修
[00:02:31.680 --> 00:02:33.660]  即是Zero
[00:02:33.660 --> 00:02:36.400]  這個成為了我們的笑話
[00:02:36.400 --> 00:02:39.280]  但是這個其實我們會看到
[00:02:39.280 --> 00:02:41.460]  現實的生活是很急促的
[00:02:41.460 --> 00:02:43.460]  很迫切的需要
[00:02:43.460 --> 00:02:45.520]  但是屬靈的生命
[00:02:45.520 --> 00:02:48.400]  好像待多一會兒都不察覺
[00:02:48.400 --> 00:02:49.900]  但是是不是這樣呢
[00:02:49.900 --> 00:02:51.600]  在這段經文我們看看
[00:02:51.600 --> 00:02:52.820]  其實我們的生命
[00:02:52.820 --> 00:02:55.240]  如果我們沒有很好的把持的時候
[00:02:55.240 --> 00:02:56.540]  很可能我們的生活
[00:02:56.540 --> 00:03:01.020]  慢慢慢慢去到一個像世人一樣的生活
[00:03:01.020 --> 00:03:05.440]  我想起前幾天跟一個弟兄傾談的時候
[00:03:05.440 --> 00:03:08.980]  他說他年輕的時候去參加教會的崇拜
[00:03:08.980 --> 00:03:11.880]  因為有一位很好的導師帶領著他
[00:03:11.880 --> 00:03:15.840]  後來這個導師就不知怎樣離開了教會
[00:03:15.840 --> 00:03:19.920]  慢慢就跟他的聯絡少了
[00:03:19.920 --> 00:03:21.760]  他慢慢慢慢就離開了教會
[00:03:21.760 --> 00:03:23.520]  自己都沒有回來了
[00:03:23.520 --> 00:03:27.040]  後來娶了一位未信主的太太
[00:03:27.040 --> 00:03:29.040]  很多事情都不同了
[00:03:29.040 --> 00:03:30.120]  他工作又忙
[00:03:30.120 --> 00:03:31.220]  很忙很忙的時候
[00:03:31.220 --> 00:03:35.420]  他在一些銀行業裡面去工作
[00:03:35.420 --> 00:03:37.800]  很緊張 很營營役役
[00:03:37.800 --> 00:03:39.020]  不斷地努力
[00:03:39.020 --> 00:03:41.420]  但是很大的壓力
[00:03:41.420 --> 00:03:44.940]  成為很擔憂 很焦慮
[00:03:44.940 --> 00:03:47.820]  後來跟太太的關係越來越差
[00:03:47.820 --> 00:03:53.140]  太太可能因為未信的緣故
[00:03:53.140 --> 00:03:55.820]  可能跟他的看法很多事情都不同
[00:03:55.820 --> 00:03:59.200]  而這位弟兄也沒有在教會裡面好好的成長
[00:03:59.200 --> 00:04:04.240]  自己的屬靈生命也沒有好好地栽培
[00:04:04.240 --> 00:04:07.080]  慢慢兩個人很多的吵架 吵殺
[00:04:07.080 --> 00:04:08.980]  接著孩子出生了
[00:04:08.980 --> 00:04:11.180]  慢慢小朋友長大了
[00:04:11.180 --> 00:04:12.580]  更加多的吵架
[00:04:12.580 --> 00:04:15.200]  因為大家對養育育女的看法很不同
[00:04:15.200 --> 00:04:16.460]  理念很不同
[00:04:16.460 --> 00:04:20.140]  一個星期有兩十人進去吵架
[00:04:20.140 --> 00:04:23.240]  有時候吵很大的架
[00:04:23.240 --> 00:04:25.240]  有一次吵架的時候
[00:04:25.240 --> 00:04:29.040]  直接將一位姐姐 工人
[00:04:29.040 --> 00:04:30.760]  你們不要理我們 你們走出去
[00:04:30.760 --> 00:04:32.160]  然後我們子女走出去
[00:04:32.160 --> 00:04:35.160]  關上火門跟太太大吵架
[00:04:35.160 --> 00:04:36.620]  結果在這個情況
[00:04:36.620 --> 00:04:40.500]  兒子就把一張圖畫放進房裡
[00:04:40.500 --> 00:04:42.320]  這個圖畫是什麼呢
[00:04:42.320 --> 00:04:44.200]  看到他們兩個在吵架
[00:04:44.200 --> 00:04:46.600]  然後畫了一個烏雲在上面
[00:04:46.600 --> 00:04:49.360]  然後打了幾個交叉
[00:04:49.360 --> 00:04:50.700]  這個圖畫就告訴他們
[00:04:50.700 --> 00:04:53.360]  其實看到爸爸媽媽這麼吵
[00:04:53.360 --> 00:04:55.460]  其實他自己也很擔心
[00:04:55.460 --> 00:04:56.500]  爸爸媽媽不來
[00:04:56.500 --> 00:04:57.740]  以為小朋友不知道
[00:04:57.740 --> 00:05:01.660]  但實際上很多的問題出來了
[00:05:01.660 --> 00:05:02.400]  有時候我們想一下
[00:05:02.400 --> 00:05:04.620]  這個弟兄的處境
[00:05:04.620 --> 00:05:07.040]  會不會也讓我們自己去想一想
[00:05:07.040 --> 00:05:11.200]  究竟我們屬靈的生命是怎樣呢
[00:05:11.200 --> 00:05:13.200]  或者我們今天看這段經文
[00:05:13.200 --> 00:05:15.200]  一位人物 撒瑪麗亞夫人
[00:05:15.200 --> 00:05:18.700]  我們會看到她遇見主耶穌基督
[00:05:18.700 --> 00:05:21.460]  她怎樣從一個很實際的生活
[00:05:21.460 --> 00:05:22.840]  慢慢慢慢
[00:05:22.840 --> 00:05:25.960]  她會看到原來屬靈的生命
[00:05:25.960 --> 00:05:27.100]  是非常重要的
[00:05:27.100 --> 00:05:29.880]  並且在主裡面是很無福的
[00:05:29.880 --> 00:05:31.880]  或者我們看看這段經文
[00:05:31.880 --> 00:05:35.740]  我們會看到主耶穌基督是尋找迷洋
[00:05:35.740 --> 00:05:37.280]  或者尋找迷失的人
[00:05:37.280 --> 00:05:39.720]  我們首先在這段經文
[00:05:39.720 --> 00:05:43.440]  我們看第一節到第六節這段經文
[00:05:43.440 --> 00:05:44.940]  開始的時候就說
[00:05:44.940 --> 00:05:49.440]  耶穌知道法利塞人聽見他修門徒和施洗
[00:05:49.440 --> 00:05:51.220]  比約翰還多
[00:05:51.220 --> 00:05:53.220]  我們知道處境就是
[00:05:53.220 --> 00:05:56.600]  施洗約翰是預備主的來臨
[00:05:56.600 --> 00:05:58.920]  所以他的悔改的洗禮
[00:05:58.920 --> 00:06:01.260]  是叫人歸向這位尼塞雅
[00:06:01.260 --> 00:06:02.840]  後來耶穌基督來了
[00:06:02.840 --> 00:06:04.400]  耶穌基督自己施洗
[00:06:04.400 --> 00:06:07.880]  其實他們兩個都是同一個心腸
[00:06:07.880 --> 00:06:10.880]  同一個在神裡面工作的人
[00:06:10.880 --> 00:06:11.760]  但是
[00:06:11.760 --> 00:06:13.980]  竟然間也有一些矛盾
[00:06:13.980 --> 00:06:15.980]  因為約翰的門徒就說
[00:06:15.980 --> 00:06:18.940]  你和他洗禮的那個
[00:06:18.940 --> 00:06:20.940]  慢慢看看
[00:06:20.940 --> 00:06:23.740]  他在施洗眾人都去到他那裡了
[00:06:23.740 --> 00:06:25.360]  慢慢地去遷移
[00:06:25.360 --> 00:06:29.320]  兩個有一點不必要的競爭的張力
[00:06:29.320 --> 00:06:30.620]  還有就是
[00:06:30.620 --> 00:06:32.120]  在法利塞人的眼光
[00:06:32.120 --> 00:06:36.020]  他們兩個施洗約翰或者耶穌基督
[00:06:36.020 --> 00:06:38.020]  都是屬於那一類的
[00:06:38.020 --> 00:06:41.360]  都不和他們那群宗教領袖一群人
[00:06:41.360 --> 00:06:43.800]  所以也給到一些威脅
[00:06:43.800 --> 00:06:45.800]  所以耶穌基督在這個情況
[00:06:45.800 --> 00:06:49.600]  他就從猶太地去到加利利這個地方
[00:06:49.600 --> 00:06:50.820]  我們看到
[00:06:50.820 --> 00:06:53.620]  其實他也可以很成功地繼續下去
[00:06:53.620 --> 00:06:56.180]  但是他看到一種很溫柔的心
[00:06:56.180 --> 00:06:58.740]  既然神的帶領是這樣的時候
[00:06:58.740 --> 00:07:02.020]  他就離開猶太地去到加利利
[00:07:02.020 --> 00:07:04.700]  事實上 加利利也有很多外邦人
[00:07:04.700 --> 00:07:07.540]  我想耶穌基督也看到神的心意
[00:07:07.540 --> 00:07:11.400]  可以去一些不同的地方去傳福音
[00:07:11.400 --> 00:07:13.400]  特別是很多外邦人的地方
[00:07:13.400 --> 00:07:17.600]  我們看到這段經文
[00:07:17.600 --> 00:07:21.980]  耶穌基督不是為了自己的榮耀或者成功
[00:07:21.980 --> 00:07:23.980]  而堅持一些什麼的
[00:07:23.980 --> 00:07:25.060]  他不需要這樣
[00:07:25.060 --> 00:07:27.060]  如果再看看第二節
[00:07:27.060 --> 00:07:29.720]  其實不是耶穌親自去施洗
[00:07:29.720 --> 00:07:31.720]  而是他的門徒施洗
[00:07:31.720 --> 00:07:34.080]  他不覺得自己一定要自己去施洗
[00:07:34.080 --> 00:07:36.320]  拿走所有的重要性
[00:07:36.320 --> 00:07:40.000]  反而多一些門徒給他們去分擔
[00:07:40.000 --> 00:07:42.000]  訓練他們
[00:07:42.000 --> 00:07:44.000]  或者我們再看
[00:07:44.000 --> 00:07:46.340]  他上到這個加利利
[00:07:46.340 --> 00:07:48.680]  有一些這樣的描寫
[00:07:48.680 --> 00:07:50.680]  第四節說
[00:07:50.680 --> 00:07:52.680]  他必須經過撒瑪利亞
[00:07:52.680 --> 00:07:59.060]  於是到了撒瑪利亞的一座城名叫敘迦
[00:07:59.060 --> 00:08:03.340]  這裡說到必須要經過撒瑪利亞
[00:08:03.340 --> 00:08:05.340]  有特別的意思
[00:08:05.340 --> 00:08:10.220]  因為通常我們看猶太人以色列的地方
[00:08:10.220 --> 00:08:12.220]  基本上有三個地區
[00:08:12.220 --> 00:08:13.600]  如果我們這樣分
[00:08:13.600 --> 00:08:16.400]  一個是南部的地區猶大地方
[00:08:16.400 --> 00:08:19.060]  中間是撒瑪利亞的地方
[00:08:19.060 --> 00:08:21.640]  再上是加利利的地方
[00:08:21.640 --> 00:08:26.140]  一般很嚴守律法的法利塞人
[00:08:26.140 --> 00:08:28.140]  不想經過撒瑪利亞
[00:08:28.140 --> 00:08:31.260]  覺得他們比較污穢
[00:08:31.260 --> 00:08:33.260]  為什麼這樣覺得呢
[00:08:33.260 --> 00:08:35.260]  因為我們如果看
[00:08:35.260 --> 00:08:40.860]  李王記夏就會看到這件事
[00:08:40.860 --> 00:08:45.280]  猶太人當時分開南北兩國
[00:08:45.280 --> 00:08:47.660]  北角有很多拜偶像
[00:08:47.660 --> 00:08:50.660]  在公元前722年
[00:08:50.660 --> 00:08:52.660]  被亞述滅了
[00:08:52.660 --> 00:08:58.100]  亞述中了一個很厲害的招數
[00:08:58.100 --> 00:09:02.020]  就是將他所管轄的地域的外族人
[00:09:02.020 --> 00:09:06.160]  遷移到撒瑪利亞的地方
[00:09:06.160 --> 00:09:08.160]  然後又將撒瑪利亞的人
[00:09:08.160 --> 00:09:09.620]  擄到其他地方
[00:09:09.620 --> 00:09:11.620]  即是混到亂了
[00:09:11.620 --> 00:09:13.620]  不單止是人種混到亂了
[00:09:13.620 --> 00:09:15.620]  信仰也混到亂了
[00:09:15.620 --> 00:09:18.620]  以致猶太人在這個時候
[00:09:18.620 --> 00:09:20.620]  看不起撒瑪利亞人
[00:09:20.620 --> 00:09:22.620]  好像是一些外族
[00:09:22.620 --> 00:09:24.620]  或者是一些不潔的
[00:09:24.620 --> 00:09:26.620]  所以他們有些情況
[00:09:26.620 --> 00:09:28.620]  就是不經過撒瑪利亞
[00:09:28.620 --> 00:09:30.620]  去加利利反而去到東邊
[00:09:30.620 --> 00:09:32.620]  我們知道東邊的邊界是約旦河
[00:09:32.620 --> 00:09:35.620]  他們寧願沿著約旦河
[00:09:35.620 --> 00:09:37.620]  然後去到頂的時候再高一點
[00:09:37.620 --> 00:09:39.620]  再往西去返加利利
[00:09:39.620 --> 00:09:41.620]  耶穌基督這裡
[00:09:41.620 --> 00:09:43.620]  有些人也會直上
[00:09:43.620 --> 00:09:45.620]  但這裡特別著名
[00:09:45.620 --> 00:09:47.620]  他必須經過撒瑪利亞
[00:09:47.620 --> 00:09:49.620]  就是說他也很想
[00:09:49.620 --> 00:09:51.620]  服侍那裡的人
[00:09:51.620 --> 00:09:53.620]  我們看這段經文
[00:09:53.620 --> 00:09:55.620]  撒瑪利亞的婦人
[00:09:55.620 --> 00:09:57.620]  慢慢慢慢
[00:09:57.620 --> 00:09:59.620]  去幫他帶到屬靈的
[00:09:59.620 --> 00:10:01.620]  一個醒覺
[00:10:01.620 --> 00:10:03.620]  然後發覺她遇到耶穌基督
[00:10:03.620 --> 00:10:05.620]  生命有些改變
[00:10:05.620 --> 00:10:07.620]  如果我們再看27節一路以後
[00:10:07.620 --> 00:10:09.620]  這個撒瑪利亞的婦人
[00:10:09.620 --> 00:10:11.620]  去回本族
[00:10:11.620 --> 00:10:13.620]  去和那些村民
[00:10:13.620 --> 00:10:15.620]  去講這位耶穌基督
[00:10:15.620 --> 00:10:17.620]  引起很多人都信了耶穌
[00:10:17.620 --> 00:10:19.620]  所以我們會看到耶穌基督
[00:10:19.620 --> 00:10:21.620]  這一行是很重要
[00:10:21.620 --> 00:10:23.620]  是必須的
[00:10:23.620 --> 00:10:25.620]  接著來到最佳
[00:10:25.620 --> 00:10:27.620]  最佳的地方其實就在
[00:10:27.620 --> 00:10:29.620]  撒瑪利亞的領域裡面
[00:10:29.620 --> 00:10:31.620]  是進入了
[00:10:31.620 --> 00:10:33.620]  這個
[00:10:33.620 --> 00:10:35.620]  這個撒瑪利亞的地方
[00:10:35.620 --> 00:10:37.620]  很快就到這個城
[00:10:37.620 --> 00:10:39.620]  一個中途站的地方
[00:10:39.620 --> 00:10:41.620]  一個中途站的地方
[00:10:41.620 --> 00:10:43.620]  那裡有一個井
[00:10:43.620 --> 00:10:45.620]  有一次我和
[00:10:45.620 --> 00:10:47.620]  我想前幾年我和一班弟兄姊妹
[00:10:47.620 --> 00:10:49.620]  去到以色列那裡
[00:10:49.620 --> 00:10:51.620]  都是很難得的機會
[00:10:51.620 --> 00:10:53.620]  就去到有一個井
[00:10:53.620 --> 00:10:55.620]  這個井我們特別在
[00:10:55.620 --> 00:10:57.620]  特別在一個景點
[00:10:57.620 --> 00:10:59.620]  通常我都不以為意
[00:10:59.620 --> 00:11:01.620]  因為很多景點都不知道是不是在那裡
[00:11:01.620 --> 00:11:03.620]  因為很多事跡都變了
[00:11:03.620 --> 00:11:05.620]  但是這個井就根據一些研究
[00:11:05.620 --> 00:11:07.620]  是真的真確
[00:11:07.620 --> 00:11:09.620]  是當時的井在那裡
[00:11:09.620 --> 00:11:11.620]  我都去看過
[00:11:11.620 --> 00:11:13.620]  那個井現在有100呎這麼深
[00:11:13.620 --> 00:11:15.620]  這個瓦國井
[00:11:15.620 --> 00:11:17.620]  所以我們今天看的經文
[00:11:17.620 --> 00:11:19.620]  相當合乎一個歷史
[00:11:19.620 --> 00:11:21.620]  這個地方
[00:11:21.620 --> 00:11:23.620]  靠近有一個瓦國井
[00:11:23.620 --> 00:11:25.620]  這個瓦國井是怎樣的呢
[00:11:25.620 --> 00:11:27.620]  這裡說到靠近瓦國給他的兒子
[00:11:27.620 --> 00:11:29.620]  藥室的那塊地
[00:11:29.620 --> 00:11:31.620]  在創世紀就記錄到
[00:11:31.620 --> 00:11:33.620]  瓦國就給了事件
[00:11:33.620 --> 00:11:35.620]  這個地方給藥室
[00:11:35.620 --> 00:11:37.620]  而這個井就近著這個事件
[00:11:37.620 --> 00:11:39.620]  所以這個井
[00:11:39.620 --> 00:11:41.620]  相傳是瓦國掘的
[00:11:41.620 --> 00:11:43.620]  給他的兒女
[00:11:43.620 --> 00:11:45.620]  或者生畜去吃
[00:11:45.620 --> 00:11:47.620]  你會發覺這個就是這樣的地域
[00:11:47.620 --> 00:11:49.620]  而耶穌基督就去到這個地方
[00:11:49.620 --> 00:11:51.620]  是很累
[00:11:51.620 --> 00:11:53.620]  來到這個是正午的地方
[00:11:53.620 --> 00:11:55.620]  陽光非常猛烈
[00:11:55.620 --> 00:11:57.620]  這位是耶穌基督
[00:11:57.620 --> 00:11:59.620]  看到神的心意
[00:11:59.620 --> 00:12:01.620]  看到愛邦人的需要
[00:12:01.620 --> 00:12:03.620]  他必須走這條路
[00:12:03.620 --> 00:12:05.620]  我們知道耶穌基督是道成肉身
[00:12:05.620 --> 00:12:07.620]  他來到這個世界
[00:12:07.620 --> 00:12:09.620]  有血有肉會有疲倦
[00:12:09.620 --> 00:12:11.620]  但是他卻是道成肉身
[00:12:11.620 --> 00:12:13.620]  去到每一個人群當中
[00:12:13.620 --> 00:12:15.620]  以色列人如是
[00:12:15.620 --> 00:12:17.620]  愛邦人如是
[00:12:17.620 --> 00:12:19.620]  道成了肉身
[00:12:19.620 --> 00:12:21.620]  我們會看到這個交談
[00:12:21.620 --> 00:12:23.620]  是石破天驚
[00:12:23.620 --> 00:12:25.620]  因為猶太人和以色列這樣的
[00:12:25.620 --> 00:12:27.620]  對峙的一些關係
[00:12:27.620 --> 00:12:29.620]  我們會看到一些張力
[00:12:29.620 --> 00:12:31.620]  很自然我們會看到
[00:12:31.620 --> 00:12:33.620]  第九節就說
[00:12:33.620 --> 00:12:35.620]  撒瑪利亞婦人對他說
[00:12:35.620 --> 00:12:37.620]  你是猶太人怎麼向我一個
[00:12:37.620 --> 00:12:39.620]  撒瑪利亞女人求水呢
[00:12:39.620 --> 00:12:41.620]  因為這裡說
[00:12:41.620 --> 00:12:43.620]  因為猶太人和撒瑪利亞人
[00:12:43.620 --> 00:12:45.620]  沒有來往
[00:12:45.620 --> 00:12:47.620]  不會一起飲食
[00:12:47.620 --> 00:12:49.620]  現在問一個撒瑪利亞的婦人
[00:12:49.620 --> 00:12:51.620]  去喝杯水
[00:12:51.620 --> 00:12:53.620]  這裡提到她的門徒不在
[00:12:53.620 --> 00:12:55.620]  可能是因為她沒有器具
[00:12:55.620 --> 00:12:57.620]  什麼都不能做
[00:12:57.620 --> 00:12:59.620]  因為都要有些
[00:12:59.620 --> 00:13:01.620]  打水的器具
[00:13:01.620 --> 00:13:03.620]  當時古時代就有一些皮
[00:13:03.620 --> 00:13:05.620]  就做為一個好像拿水的器具
[00:13:05.620 --> 00:13:07.620]  扔進水井裡
[00:13:07.620 --> 00:13:09.620]  然後就抽出來
[00:13:09.620 --> 00:13:11.620]  耶穌什麼都沒有
[00:13:11.620 --> 00:13:13.620]  女士去幫忙
[00:13:13.620 --> 00:13:15.620]  但我們發覺
[00:13:15.620 --> 00:13:17.620]  除了民族的矛盾
[00:13:17.620 --> 00:13:19.620]  還有男女之間
[00:13:19.620 --> 00:13:21.620]  你知道在井旁有沒有什麼人
[00:13:21.620 --> 00:13:23.620]  我們中國人說男女授受不心
[00:13:23.620 --> 00:13:25.620]  你走過去的時候
[00:13:25.620 --> 00:13:27.620]  人家當你是什麼人呢
[00:13:27.620 --> 00:13:29.620]  其實當時社會都是這樣的
[00:13:29.620 --> 00:13:31.620]  在井旁千萬不要遺漏
[00:13:31.620 --> 00:13:33.620]  女性經濟
[00:13:33.620 --> 00:13:35.620]  這個表示你好像和她
[00:13:35.620 --> 00:13:37.620]  有些打交道
[00:13:37.620 --> 00:13:39.620]  想和她有什麼關係
[00:13:39.620 --> 00:13:41.620]  在這樣的情況
[00:13:41.620 --> 00:13:43.620]  她都要去做這個事情
[00:13:43.620 --> 00:13:45.620]  這裡提醒你和我
[00:13:45.620 --> 00:13:47.620]  我們有時在我們的生活圈子
[00:13:47.620 --> 00:13:49.620]  我們都畫了很多界線
[00:13:49.620 --> 00:13:51.620]  我們同樣背景的人
[00:13:51.620 --> 00:13:53.620]  我們就會容易傾談
[00:13:53.620 --> 00:13:55.620]  口音相同的
[00:13:55.620 --> 00:13:57.620]  我們就會走在一起
[00:13:57.620 --> 00:13:59.620]  甚至我們去
[00:13:59.620 --> 00:14:01.620]  分享基督的愛
[00:14:01.620 --> 00:14:03.620]  我們都這樣畫了界線
[00:14:03.620 --> 00:14:05.620]  我們覺得那些和我們文化
[00:14:05.620 --> 00:14:07.620]  不太一樣
[00:14:07.620 --> 00:14:09.620]  或者說得太過深入的溝通
[00:14:09.620 --> 00:14:11.620]  但耶穌基督
[00:14:11.620 --> 00:14:13.620]  打破了這些格核
[00:14:13.620 --> 00:14:15.620]  知道神的心意
[00:14:15.620 --> 00:14:17.620]  必須要和不同的人去說
[00:14:17.620 --> 00:14:19.620]  特別是薩瑪利亞
[00:14:19.620 --> 00:14:21.620]  這些認為人們很看不起的一群人
[00:14:21.620 --> 00:14:25.620]  我們怎樣去
[00:14:25.620 --> 00:14:27.620]  將我們的福音傳講呢
[00:14:27.620 --> 00:14:29.620]  我記得有一次
[00:14:29.620 --> 00:14:31.620]  當我兩個女兒還小的時候
[00:14:31.620 --> 00:14:33.620]  我和她去公園玩
[00:14:33.620 --> 00:14:35.620]  有時打羽毛球
[00:14:35.620 --> 00:14:37.620]  有一次我去公園打羽毛球
[00:14:37.620 --> 00:14:39.620]  見到一位印尼的姐姐
[00:14:39.620 --> 00:14:41.620]  和她的少東
[00:14:41.620 --> 00:14:43.620]  在那裡
[00:14:43.620 --> 00:14:45.620]  在那裡玩球
[00:14:45.620 --> 00:14:47.620]  我女兒那時踩單車
[00:14:47.620 --> 00:14:49.620]  有時打羽毛球
[00:14:49.620 --> 00:14:51.620]  她踩單車的時候
[00:14:51.620 --> 00:14:53.620]  我可以有些空餘的時間
[00:14:53.620 --> 00:14:55.620]  做一些事情
[00:14:55.620 --> 00:14:57.620]  我就見到
[00:14:57.620 --> 00:14:59.620]  有位印尼的姐姐在那裡
[00:14:59.620 --> 00:15:01.620]  她可能沒有聽我的福音
[00:15:01.620 --> 00:15:03.620]  不如我走過去和她聊聊天
[00:15:03.620 --> 00:15:05.620]  但想想
[00:15:05.620 --> 00:15:07.620]  我這樣一個男的
[00:15:07.620 --> 00:15:09.620]  走去和一個女的
[00:15:09.620 --> 00:15:11.620]  特別是印尼的
[00:15:11.620 --> 00:15:13.620]  她覺得那些男士
[00:15:13.620 --> 00:15:15.620]  不是那麼容易想接觸的
[00:15:15.620 --> 00:15:17.620]  我就很猶豫
[00:15:17.620 --> 00:15:19.620]  但這是一個福音機會
[00:15:19.620 --> 00:15:21.620]  於是我又想起
[00:15:21.620 --> 00:15:23.620]  耶穌基督這一段的經文
[00:15:23.620 --> 00:15:25.620]  耶穌基督也這樣做
[00:15:25.620 --> 00:15:27.620]  為什麼我不可以這樣做呢
[00:15:27.620 --> 00:15:29.620]  硬著頭皮走去一個女士的面前
[00:15:29.620 --> 00:15:31.620]  自我介紹
[00:15:31.620 --> 00:15:33.620]  聊聊天
[00:15:33.620 --> 00:15:35.620]  這位姐姐很好
[00:15:35.620 --> 00:15:37.620]  跟我笑
[00:15:37.620 --> 00:15:39.620]  聊聊天
[00:15:39.620 --> 00:15:41.620]  後來她告訴我為什麼那麼友善
[00:15:41.620 --> 00:15:43.620]  原來她也是一個基督徒
[00:15:43.620 --> 00:15:45.620]  她就告訴我
[00:15:45.620 --> 00:15:47.620]  你和我祈禱吧
[00:15:47.620 --> 00:15:49.620]  因為我和我的老闆去傳福音
[00:15:49.620 --> 00:15:51.620]  我想想
[00:15:51.620 --> 00:15:53.620]  她其實不是一樣和一些
[00:15:53.620 --> 00:15:55.620]  不同的民族的人傳福音
[00:15:55.620 --> 00:15:57.620]  還有更難說是她的上司
[00:15:57.620 --> 00:15:59.620]  很不容易
[00:15:59.620 --> 00:16:01.620]  所以我覺得
[00:16:01.620 --> 00:16:03.620]  傳福音
[00:16:03.620 --> 00:16:05.620]  問題是你能不能看到這個異象
[00:16:05.620 --> 00:16:07.620]  能不能看到這個迫切性
[00:16:07.620 --> 00:16:09.620]  耶穌說必須去那裡
[00:16:09.620 --> 00:16:11.620]  我就聽到一些弟兄姊妹
[00:16:11.620 --> 00:16:13.620]  有時候
[00:16:13.620 --> 00:16:15.620]  我剛剛去了陳牧師的
[00:16:15.620 --> 00:16:17.620]  銀行團契
[00:16:17.620 --> 00:16:19.620]  昨天有個就職
[00:16:19.620 --> 00:16:21.620]  很高興的一班弟兄姊妹
[00:16:21.620 --> 00:16:23.620]  我就和一些
[00:16:23.620 --> 00:16:25.620]  業界的銀行業的
[00:16:25.620 --> 00:16:27.620]  弟兄姊妹聊天
[00:16:27.620 --> 00:16:29.620]  他們就覺得
[00:16:29.620 --> 00:16:31.620]  在銀行裡面傳福音非常不容易
[00:16:31.620 --> 00:16:33.620]  但是他們也是這樣做
[00:16:33.620 --> 00:16:35.620]  有些就說
[00:16:35.620 --> 00:16:37.620]  我去邀請我的同事
[00:16:37.620 --> 00:16:39.620]  去福音聚餐
[00:16:39.620 --> 00:16:41.620]  我不怕的
