
[00:00:00.000 --> 00:00:05.540]  剛剛過去的禮拜四是復活節之後的四十一
[00:01:53.100 --> 00:01:55.900]  好像剛才我們所唱的詩歌最後那一首
[00:01:55.900 --> 00:01:57.900]  原本就是由天上來的
[00:01:57.900 --> 00:01:59.300]  祂來到之後
[00:01:59.300 --> 00:02:01.100]  祂就是神的話語
[00:02:01.100 --> 00:02:02.600]  是神的道
[00:02:02.600 --> 00:02:04.300]  這個道
[00:02:04.300 --> 00:02:07.000]  藉著瑪利亞生來成為人
[00:02:07.000 --> 00:02:09.800]  在世界上度過了三十多年
[00:02:09.800 --> 00:02:10.800]  升天
[00:02:10.800 --> 00:02:15.300]  就是回到祂原來充滿榮耀的地方
[00:02:15.300 --> 00:02:19.200]  《哲堂傳》第七章第五十六節也說
[00:02:19.200 --> 00:02:22.100]  是基督教會第一個殉教士
[00:02:22.100 --> 00:02:23.600]  殉道士斯提法
[00:02:23.600 --> 00:02:26.400]  他快被人用石頭打死的時候
[00:02:26.400 --> 00:02:27.500]  他說
[00:02:27.500 --> 00:02:29.700]  我看見天開了
[00:02:29.700 --> 00:02:35.200]  人子站在神的右邊
[00:02:35.200 --> 00:02:36.800]  如果你問我
[00:02:36.800 --> 00:02:39.200]  神是怎樣的
[00:02:39.200 --> 00:02:46.000]  祂究竟坐的位置是大理石還是木頭
[00:02:46.000 --> 00:02:47.500]  耶穌升天之後
[00:02:47.500 --> 00:02:50.800]  祂穿什麼顏色的衣服
[00:02:50.800 --> 00:02:52.300]  什麼款式
[00:02:52.300 --> 00:02:53.800]  如果你問我這些問題
[00:02:53.800 --> 00:02:54.700]  我就沒有答案
[00:02:54.700 --> 00:02:57.100]  我不知道
[00:02:57.100 --> 00:02:59.600]  我也不會問這些問題
[00:02:59.600 --> 00:03:01.900]  但是我會問
[00:03:01.900 --> 00:03:03.600]  究竟耶穌基督升天
[00:03:03.600 --> 00:03:05.900]  對我們今天作為一個信徒
[00:03:05.900 --> 00:03:08.200]  有什麼意義
[00:03:08.200 --> 00:03:09.600]  對我今天的生活
[00:03:09.600 --> 00:03:10.500]  對我今天的生命
[00:03:10.500 --> 00:03:11.900]  對我的信仰
[00:03:11.900 --> 00:03:13.500]  有什麼影響
[00:03:13.500 --> 00:03:18.500]  這個是我的問題
[00:03:18.500 --> 00:03:20.600]  首先我覺得
[00:03:20.600 --> 00:03:23.700]  耶穌升天帶給我們永生的盼望
[00:03:23.700 --> 00:03:26.800]  永遠生命的盼望
[00:03:26.800 --> 00:03:28.100]  上兩個主日
[00:03:28.100 --> 00:03:31.000]  我們讀聖經關於耶穌被釘十字架
[00:03:31.000 --> 00:03:33.800]  之前跟門徒所說的話
[00:03:33.800 --> 00:03:35.600]  門徒那時候是怎樣
[00:03:35.600 --> 00:03:38.100]  是憂愁
[00:03:38.100 --> 00:03:40.900]  因為耶穌三番四次都說
[00:03:40.900 --> 00:03:42.100]  祂就快要死了
[00:03:42.100 --> 00:03:43.200]  就快被人捉了
[00:03:43.200 --> 00:03:45.400]  被人釘十字架了
[00:03:45.400 --> 00:03:47.100]  這班門徒很擔心
[00:03:47.100 --> 00:03:49.000]  因為過去那三年多
[00:03:49.000 --> 00:03:51.100]  跟著耶穌去哪裡
[00:03:51.100 --> 00:03:52.900]  他們就去哪裡
[00:03:52.900 --> 00:03:53.900]  要做什麼
[00:03:53.900 --> 00:03:55.300]  就問先生
[00:03:55.300 --> 00:03:56.800]  他就告訴你
[00:03:56.800 --> 00:03:58.400]  怎樣說
[00:03:58.400 --> 00:03:59.700]  去哪裡
[00:03:59.700 --> 00:04:00.800]  耶穌就告訴他們
[00:04:00.800 --> 00:04:02.100]  所以三年多
[00:04:02.100 --> 00:04:04.000]  他們都是以耶穌為頭
[00:04:04.000 --> 00:04:06.100]  他們是一些門徒跟著祂
[00:04:06.100 --> 00:04:08.100]  如果耶穌快要死了
[00:04:08.100 --> 00:04:10.100]  那怎麼辦
[00:04:10.100 --> 00:04:11.600]  我們做什麼
[00:04:11.600 --> 00:04:13.500]  去哪裡
[00:04:13.500 --> 00:04:16.300]  所以憂愁
[00:04:16.300 --> 00:04:19.300]  好像說沒有了頭
[00:04:19.300 --> 00:04:20.500]  真的散了
[00:04:20.500 --> 00:04:23.500]  不知道要做什麼
[00:04:23.500 --> 00:04:25.200]  但是
[00:04:25.200 --> 00:04:26.600]  門徒很歡
[00:04:26.600 --> 00:04:28.900]  跟著耶穌說
[00:04:28.900 --> 00:04:30.000]  我會再回來
[00:04:30.000 --> 00:04:31.600]  很快回來
[00:04:31.600 --> 00:04:33.000]  跟著過了幾天
[00:04:33.000 --> 00:04:35.100]  哇 耶穌復活了
[00:04:35.100 --> 00:04:37.200]  他們那時候很開心
[00:04:37.200 --> 00:04:39.200]  耶穌復活就是說
[00:04:39.200 --> 00:04:41.500]  他們以後不用擔心了
[00:04:41.500 --> 00:04:44.000]  耶穌仍然和他們同在
[00:04:44.000 --> 00:04:45.600]  仍然可以帶領他們
[00:04:45.600 --> 00:04:48.600]  有什麼話仍然可以問祂
[00:04:48.600 --> 00:04:52.200]  當然是通過聖靈對他們的感動等等
[00:04:52.200 --> 00:04:53.600]  所以門徒那時候
[00:04:53.600 --> 00:04:57.800]  是有一個這樣的轉變
[00:04:57.800 --> 00:04:59.800]  耶穌勝過死亡
[00:04:59.800 --> 00:05:00.800]  祂所教導
[00:05:00.800 --> 00:05:02.400]  所談論的
[00:05:02.400 --> 00:05:04.900]  信我的人永遠不死
[00:05:04.900 --> 00:05:08.000]  這就再清楚確定他們的信心
[00:05:08.000 --> 00:05:10.900]  所以很開心
[00:05:10.900 --> 00:05:13.200]  我們的生命也是這樣
[00:05:13.200 --> 00:05:14.800]  因為相信耶穌基督的話
[00:05:14.800 --> 00:05:18.800]  我們應該是一個喜樂的生命
[00:05:18.800 --> 00:05:19.700]  信耶穌的人
[00:05:19.700 --> 00:05:23.400]  看生命是一個直線
[00:05:23.400 --> 00:05:25.100]  我們開始的時候
[00:05:25.100 --> 00:05:29.100]  就是在母親的懷裡面
[00:05:29.100 --> 00:05:30.900]  承孕開始
[00:05:30.900 --> 00:05:32.100]  有身體
[00:05:32.100 --> 00:05:33.900]  有靈魂
[00:05:33.900 --> 00:05:35.600]  有一天我們會死亡
[00:05:35.600 --> 00:05:38.200]  我們的身體就會腐爛
[00:05:38.200 --> 00:05:40.200]  沒有了
[00:05:40.200 --> 00:05:41.900]  但是我們的靈魂
[00:05:41.900 --> 00:05:43.400]  繼續
[00:05:43.400 --> 00:05:46.000]  存到永遠
[00:05:46.000 --> 00:05:50.800]  當然這是很簡單的一句表示
[00:05:50.800 --> 00:05:51.800]  聖經也有說
[00:05:51.800 --> 00:05:53.300]  我們離開世界之後
[00:05:53.300 --> 00:05:54.400]  有一天要復活
[00:05:54.400 --> 00:05:55.300]  有一天要審判
[00:05:55.300 --> 00:05:56.500]  主宰我們等等
[00:05:56.500 --> 00:05:58.000]  這些我們就要
[00:05:58.000 --> 00:05:58.900]  但是
[00:05:58.900 --> 00:06:01.900]  始終我們覺得生命是一個直線
[00:06:01.900 --> 00:06:05.400]  所以我們不相信輪迴
[00:06:05.400 --> 00:06:07.800]  不相信我們變成另外一個生命
[00:06:07.800 --> 00:06:09.000]  變成另外一個人
[00:06:09.000 --> 00:06:11.500]  或者變成另外一個存在
[00:06:11.500 --> 00:06:13.500]  我們仍然是
[00:06:13.500 --> 00:06:15.500]  所以耶穌復活之後
[00:06:15.500 --> 00:06:19.800]  祂將手上的釘痕給門徒看
[00:06:19.800 --> 00:06:21.400]  也叫門徒
[00:06:21.400 --> 00:06:22.400]  特別是多瑪
[00:06:22.400 --> 00:06:23.200]  你不相信我
[00:06:23.200 --> 00:06:27.500]  你伸手指來探入我的肋旁的洞
[00:06:27.500 --> 00:06:29.400]  有支槍刺了它
[00:06:29.400 --> 00:06:30.000]  有個洞在那裡
[00:06:30.000 --> 00:06:32.000]  你摸一下
[00:06:32.000 --> 00:06:32.800]  我不知道
[00:06:32.800 --> 00:06:35.200]  三天會不會結了個疤
[00:06:35.200 --> 00:06:37.000]  或者怎麼樣
[00:06:37.000 --> 00:06:38.500]  你不知道
[00:06:38.500 --> 00:06:40.100]  但是那個意思就是說
[00:06:40.100 --> 00:06:44.000]  我仍然是那個同一個人
[00:06:44.000 --> 00:06:45.700]  釘痕還在
[00:06:45.700 --> 00:06:47.300]  肋旁的傷口還在
[00:06:47.300 --> 00:06:48.600]  我仍然是那個耶穌
[00:06:48.600 --> 00:06:50.500]  被釘十字架的那個耶穌
[00:06:50.500 --> 00:06:56.100]  而且祂在門徒面前吃東西
[00:06:56.100 --> 00:06:57.600]  這個更加難解釋
[00:06:57.600 --> 00:06:59.800]  我們也不問這些問題
[00:06:59.800 --> 00:07:01.400]  只不過重點就是說
[00:07:01.400 --> 00:07:04.200]  那個仍然是耶穌
[00:07:04.200 --> 00:07:07.200]  所以這段聖經也是說
[00:07:07.200 --> 00:07:09.000]  當時他們看著耶穌升天
[00:07:09.000 --> 00:07:12.800]  旁邊有兩個穿白色衣服的就是天使
[00:07:12.800 --> 00:07:13.900]  跟他們說
[00:07:13.900 --> 00:07:16.300]  耶穌怎樣被接上天
[00:07:16.300 --> 00:07:19.800]  將來也都會怎樣再回來
[00:07:19.800 --> 00:07:21.000]  所以重點不是說
[00:07:21.000 --> 00:07:22.300]  祂再回來的時候
[00:07:22.300 --> 00:07:24.400]  一定在以色列
[00:07:24.400 --> 00:07:27.800]  或者在巴大利那個地方
[00:07:27.800 --> 00:07:30.800]  要不然我們要坐飛機去那裡
[00:07:30.800 --> 00:07:31.700]  重點是說
[00:07:31.700 --> 00:07:33.600]  同一位耶穌
[00:07:33.600 --> 00:07:35.600]  祂從永遠到永遠
[00:07:35.600 --> 00:07:37.200]  都是存在的耶穌
[00:07:37.200 --> 00:07:41.400]  最後一天祂要回來
[00:07:41.400 --> 00:07:43.800]  如果是這樣的解釋
[00:07:43.800 --> 00:07:45.400]  這樣的了解的話
[00:07:45.400 --> 00:07:47.200]  我們今天仍然活著
[00:07:47.200 --> 00:07:50.200]  今天怎樣生活呢?
[00:07:50.200 --> 00:07:52.400]  如果我仍然是我
[00:07:52.400 --> 00:07:54.000]  不會變成另一個人
[00:07:54.000 --> 00:07:56.000]  我的生活態度是怎樣呢?
[00:07:56.000 --> 00:07:58.900]  就是說一個負責任的生活
[00:07:58.900 --> 00:08:01.800]  很嚴謹地面對每一天
[00:08:01.800 --> 00:08:03.200]  因為我們的品價
[00:08:03.200 --> 00:08:04.800]  我們的道德判斷
[00:08:04.800 --> 00:08:08.200]  永遠成為我的一部分
[00:08:08.200 --> 00:08:09.200]  不會變的
[00:08:09.200 --> 00:08:11.200]  成為你的一部分
[00:08:11.200 --> 00:08:13.600]  今天的說話、行為、思想
[00:08:13.600 --> 00:08:16.600]  成為我的一部分
[00:08:16.600 --> 00:08:20.600]  不會刪除的
[00:08:20.600 --> 00:08:24.400]  想一想都有點害怕
[00:08:24.400 --> 00:08:26.600]  今天做過的事、說過的說話
[00:08:26.600 --> 00:08:27.600]  成為我的一部分
[00:08:27.600 --> 00:08:31.000]  不可以被消滅
[00:08:31.000 --> 00:08:33.400]  特別是馬太福音第十二章說
[00:08:33.400 --> 00:08:36.000]  神審判的時候我們說過的說話
[00:08:36.000 --> 00:08:38.600]  句句都要供出
[00:08:38.600 --> 00:08:39.600]  憑我們的說話
[00:08:39.600 --> 00:08:42.600]  判斷我們是義人還是罪人
[00:08:42.600 --> 00:08:43.200]  害不害怕?
[00:08:43.200 --> 00:08:45.600]  真的有點害怕
[00:08:45.600 --> 00:08:48.400]  我們有沒有說過別人的閒話?
[00:08:48.400 --> 00:08:51.200]  有
[00:08:51.200 --> 00:08:56.600]  我既會彈又會唱
[00:08:56.600 --> 00:08:58.600]  有些人都是這樣的
[00:08:58.600 --> 00:09:01.800]  我們說彈人、批評人
[00:09:01.800 --> 00:09:03.800]  或者唱
[00:09:03.800 --> 00:09:06.200]  唱壞他們
[00:09:06.200 --> 00:09:07.200]  如果你像我一樣
[00:09:07.200 --> 00:09:08.800]  既會彈又會唱的時候
[00:09:08.800 --> 00:09:10.200]  真的有點害怕
[00:09:10.200 --> 00:09:11.400]  如果有一天
[00:09:11.400 --> 00:09:12.200]  耶穌來的時候
[00:09:12.200 --> 00:09:14.800]  審判說我說過的說話
[00:09:14.800 --> 00:09:15.800]  怎樣去批評人
[00:09:15.800 --> 00:09:19.000]  全部都記錄在裡面
[00:09:19.000 --> 00:09:20.400]  現在就說
[00:09:20.400 --> 00:09:22.000]  真的有些可以想像
[00:09:22.000 --> 00:09:24.000]  你說按個鍵就刪除了
[00:09:24.000 --> 00:09:25.000]  不是的
[00:09:25.000 --> 00:09:27.800]  在雲端裡面
[00:09:27.800 --> 00:09:29.200]  你不能夠刪除的
[00:09:29.200 --> 00:09:30.000]  在那裡的
[00:09:30.000 --> 00:09:32.600]  你不懂得怎樣去取回
[00:09:32.600 --> 00:09:35.200]  這個時候我們可以想像
[00:09:35.200 --> 00:09:36.800]  真的有可能
[00:09:36.800 --> 00:09:38.200]  我們所做過的一切
[00:09:38.200 --> 00:09:39.400]  所說的話
[00:09:39.400 --> 00:09:41.200]  全部都是記錄在裡面
[00:09:41.200 --> 00:09:43.000]  害不害怕?
[00:09:43.000 --> 00:09:46.200]  不害怕
[00:09:46.200 --> 00:09:47.600]  因為聖經說
[00:09:47.600 --> 00:09:48.800]  羅馬書第八章
[00:09:48.800 --> 00:09:50.600]  這一章的聖經
[00:09:50.600 --> 00:09:52.600]  通常我提外話
[00:09:52.600 --> 00:09:57.200]  是聖經所謂百答的章節
[00:09:57.200 --> 00:09:59.600]  你人生無論遇到什麼問題
[00:09:59.600 --> 00:10:01.200]  信仰搖動也好
[00:10:01.200 --> 00:10:02.400]  被人欺負也好
[00:10:02.400 --> 00:10:03.200]  什麼都是
[00:10:03.200 --> 00:10:06.000]  你回去看看羅馬書第八章
[00:10:06.000 --> 00:10:07.400]  看完一次的時候
[00:10:07.400 --> 00:10:08.800]  你就有很大的安慰
[00:10:08.800 --> 00:10:11.800]  今天我只提這個沙爾節
[00:10:11.800 --> 00:10:14.000]  上帝既不顧惜自己的兒子
[00:10:14.000 --> 00:10:15.600]  即是耶穌基督
[00:10:15.600 --> 00:10:17.400]  為我們眾人捨了他
[00:10:17.400 --> 00:10:19.200]  豈不也把萬物和他
[00:10:19.200 --> 00:10:22.600]  一同白白地賜給我們?
[00:10:22.600 --> 00:10:25.600]  誰能控告上帝所揀選的人?
[00:10:25.600 --> 00:10:27.200]  就是我們
[00:10:27.200 --> 00:10:29.400]  有上帝稱他們為異了
[00:10:29.400 --> 00:10:31.400]  誰能定他們有罪?
[00:10:31.400 --> 00:10:33.400]  有基督耶穌已經死了
[00:10:33.400 --> 00:10:34.400]  而且復活了
[00:10:34.400 --> 00:10:36.800]  現今在上帝的右邊
[00:10:36.800 --> 00:10:40.000]  也替我們祈求
[00:10:40.000 --> 00:10:41.600]  所以不用怕
[00:10:41.600 --> 00:10:44.400]  耶穌已經替我們死
[00:10:44.400 --> 00:10:45.800]  替我們贖罪
[00:10:45.800 --> 00:10:48.200]  現今在上帝的右邊
[00:10:48.200 --> 00:10:50.400]  替我們祈求
[00:10:50.400 --> 00:10:52.600]  只要我們知道自己犯罪的時候
[00:10:52.600 --> 00:10:54.200]  馬上承認
[00:10:54.200 --> 00:10:55.800]  認罪悔改
[00:10:55.800 --> 00:10:59.600]  耶穌會替我們向神求情
[00:10:59.600 --> 00:11:01.200]  他剛剛信主而已
[00:11:01.200 --> 00:11:03.000]  他不太懂
[00:11:03.000 --> 00:11:04.800]  原諒他吧
[00:11:04.800 --> 00:11:06.600]  或者他信了主很多年
[00:11:06.600 --> 00:11:08.800]  不過現在有點不小心
[00:11:08.800 --> 00:11:11.800]  或者人生遇到一些事情
[00:11:11.800 --> 00:11:13.600]  原諒他吧
[00:11:13.600 --> 00:11:17.000]  我們有一位主幫我們求情
[00:11:17.000 --> 00:11:20.400]  神一定會赦免我們
[00:11:20.400 --> 00:11:23.600]  聖靈也會幫助我們改過
[00:11:23.600 --> 00:11:25.800]  所以如果遇到同樣的試探
[00:11:25.800 --> 00:11:26.600]  來到的時候
[00:11:26.600 --> 00:11:27.800]  聖靈會提醒我們
[00:11:27.800 --> 00:11:31.800]  上次這個事情出現過了
[00:11:31.800 --> 00:11:32.800]  它來過了
[00:11:32.800 --> 00:11:33.800]  小心一點
[00:11:33.800 --> 00:11:36.600]  我們就可以勝過這個試探
[00:11:36.600 --> 00:11:38.800]  更加是充滿喜樂
[00:11:38.800 --> 00:11:39.600]  不僅不怕
[00:11:39.600 --> 00:11:40.600]  還充滿喜樂
[00:11:40.600 --> 00:11:46.000]  有盼望面對將來
[00:11:46.000 --> 00:11:51.200]  我媽媽在2018年在香港過世
[00:11:51.200 --> 00:11:53.000]  之前一兩年
[00:11:53.000 --> 00:11:54.600]  每逢說電話
[00:11:54.600 --> 00:11:57.800]  或者我們回到香港看她的時候
[00:11:57.800 --> 00:12:00.800]  她都是說這句話
[00:12:00.800 --> 00:12:02.600]  她說我很感恩
[00:12:02.600 --> 00:12:04.400]  現在什麼都有了
[00:12:04.400 --> 00:12:06.200]  兒子大、女兒大
[00:12:06.200 --> 00:12:08.600]  連孫子都大了
[00:12:08.600 --> 00:12:10.600]  我什麼都不用擔心
[00:12:10.600 --> 00:12:12.600]  你們也不用擔心
[00:12:12.600 --> 00:12:14.800]  我準備好了
[00:12:14.800 --> 00:12:17.000]  天父何時來接我走
[00:12:17.000 --> 00:12:19.800]  我就走了
[00:12:19.800 --> 00:12:24.400]  她離開世界的時候是96歲
[00:12:24.400 --> 00:12:26.200]  我們全家都相信
[00:12:26.200 --> 00:12:28.600]  她是回到天父那裡
[00:12:28.600 --> 00:12:31.200]  她很安心
[00:12:31.200 --> 00:12:33.800]  她相信耶穌所說的話
[00:12:33.800 --> 00:12:38.200]  耶穌說我去完事為你們預備地方
[00:12:38.200 --> 00:12:41.400]  我必再來接你們到我那裡去
[00:12:41.400 --> 00:12:42.600]  我在那裡
[00:12:42.600 --> 00:12:46.400]  叫你們也在那裡
[00:12:46.400 --> 00:12:49.400]  所以有一天我們會離開這個世界
[00:12:49.400 --> 00:12:52.400]  我們會回到父神那裡
[00:12:52.400 --> 00:12:56.200]  耶穌已經為了我們預備好地方
[00:12:56.200 --> 00:12:59.400]  所以什麼行李都不用帶
[00:12:59.400 --> 00:13:01.800]  也不能夠帶
[00:13:01.800 --> 00:13:03.800]  就算你能夠帶
[00:13:03.800 --> 00:13:08.800]  也未必合用
[00:13:08.800 --> 00:13:09.800]  聖經也說
[00:13:09.800 --> 00:13:12.200]  神為愛他的人所預備的
[00:13:12.200 --> 00:13:14.600]  是眼睛未曾看見
[00:13:14.600 --> 00:13:16.600]  耳朵未曾聽見
[00:13:16.600 --> 00:13:19.800]  人心也未曾想過
[00:13:19.800 --> 00:13:22.200]  想都未想過
[00:13:22.200 --> 00:13:24.800]  那你就不用想了
[00:13:24.800 --> 00:13:27.800]  只知道什麼都預備好了
[00:13:27.800 --> 00:13:29.000]  什麼都預備好的時候
[00:13:29.000 --> 00:13:31.400]  你真的什麼都不需要帶
[00:13:31.400 --> 00:13:35.400]  到時就搬去那裡就行了
[00:13:35.400 --> 00:13:37.800]  這是耶穌基督升天的時候
[00:13:37.800 --> 00:13:40.800]  帶給我們一個永恆生命的盼望
[00:13:40.800 --> 00:13:42.200]  我們這個世界上面
[00:13:42.200 --> 00:13:44.400]  短暫的時間是會離開
[00:13:44.400 --> 00:13:51.200]  但有一天我們會回到天父永恆的家中
[00:13:51.200 --> 00:13:58.400]  第二就是提醒我們有一個見證的責任
[00:13:58.400 --> 00:13:59.400]  第八字這裡說
[00:13:59.400 --> 00:14:01.200]  聖靈降臨在你們身上
[00:14:01.200 --> 00:14:03.000]  你們就必得著能力
[00:14:03.000 --> 00:14:04.600]  並要在耶路撒冷
[00:14:04.600 --> 00:14:07.000]  猶太傳地和撒瑪利亞
[00:14:07.000 --> 00:14:09.800]  直到地極作我們的見證
[00:14:09.800 --> 00:14:11.800]  如果看地圖的時候
[00:14:11.800 --> 00:14:16.400]  耶路撒冷再遠一點就是猶太傳地
[00:14:16.400 --> 00:14:18.400]  然後到撒瑪利亞北面的地方
[00:14:18.400 --> 00:14:20.000]  去到加利利
[00:14:20.000 --> 00:14:22.600]  到世界的地方作它的見證
[00:14:22.600 --> 00:14:25.400]  路加在這裡的記載
[00:14:25.400 --> 00:14:29.200]  比馬太稍為簡單一點
[00:14:29.200 --> 00:14:31.000]  沒有大使命那些
[00:14:31.000 --> 00:14:33.600]  但特著一個大使命的重點
[00:14:33.600 --> 00:14:38.400]  就是作耶穌的見證
[00:14:38.400 --> 00:14:39.800]  更加準確一點就是說
[00:14:39.800 --> 00:14:43.800]  是作耶穌復活的見證
[00:14:43.800 --> 00:14:45.200]  耶穌復活
[00:14:45.200 --> 00:14:47.600]  升天證明祂是基督
[00:14:47.600 --> 00:14:49.000]  是神的兒子
[00:14:49.000 --> 00:14:51.400]  祂就是神
[00:14:51.400 --> 00:14:52.200]  耶穌復活
[00:14:52.200 --> 00:14:57.000]  升天也表明祂來到世界上的任務完成了
[00:14:57.000 --> 00:14:59.400]  回到天上
[00:14:59.400 --> 00:15:02.200]  這個任務就是完成救贖
[00:15:02.200 --> 00:15:04.800]  凡是信祂的人都可以蒙恩
[00:15:04.800 --> 00:15:05.800]  聚得赦免
[00:15:05.800 --> 00:15:08.600]  並且成為神的兒女
[00:15:08.600 --> 00:15:10.200]  我們作為見證人
[00:15:10.200 --> 00:15:13.800]  就是將我們自己蒙恩得救的故事
[00:15:13.800 --> 00:15:16.600]  告訴別人
[00:15:16.600 --> 00:15:18.600]  正如在法庭上
[00:15:18.600 --> 00:15:21.000]  如果你是做證人的話
[00:15:21.000 --> 00:15:22.400]  將你所看到的
[00:15:22.400 --> 00:15:23.800]  你感受到的
[00:15:23.800 --> 00:15:26.400]  再按照事實回答
[00:15:26.400 --> 00:15:29.000]  多餘的東西不用說
[00:15:29.000 --> 00:15:29.800]  Tell the truth
[00:15:29.800 --> 00:15:31.200]  Nothing but the truth
[00:15:31.200 --> 00:15:32.800]  只是說你知道的
[00:15:32.800 --> 00:15:34.000]  你看見的
[00:15:34.000 --> 00:15:35.200]  說了出來
[00:15:35.200 --> 00:15:37.400]  通常那些
[00:15:37.400 --> 00:15:38.400]  如果你有做過證人
[00:15:38.400 --> 00:15:41.000]  就知道一些律師、法官提醒你
[00:15:41.000 --> 00:15:42.800]  你的答案只有三個
[00:15:42.800 --> 00:15:44.800]  一是
[00:15:44.800 --> 00:15:46.400]  二不是
[00:15:46.400 --> 00:15:49.000]  三不知道
[00:15:49.000 --> 00:15:50.000]  就行了
[00:15:50.000 --> 00:15:51.200]  當然有要求
[00:15:51.200 --> 00:15:53.200]  或者解釋一下另外一件事
[00:15:53.200 --> 00:15:54.800]  但基本上很簡單
[00:15:54.800 --> 00:15:56.600]  你體驗的就是
[00:15:56.600 --> 00:15:58.800]  有沒有看見?有
[00:15:58.800 --> 00:16:00.600]  有沒有做過?有
[00:16:00.600 --> 00:16:01.600]  沒有就沒有
[00:16:01.600 --> 00:16:03.400]  或者不知道
[00:16:03.400 --> 00:16:04.800]  其實意思就是說
[00:16:04.800 --> 00:16:06.200]  倘若
[00:16:06.200 --> 00:16:08.800]  如果我們沒有經歷過的時候
[00:16:08.800 --> 00:16:12.000]  沒有經歷在神面前知道自己有罪
[00:16:12.000 --> 00:16:13.000]  認罪悔改
[00:16:13.000 --> 00:16:16.000]  我們沒有辦法向人傳講這個
[00:16:16.000 --> 00:16:18.200]  如何解釋什麼叫做罪德赦免
[00:16:18.200 --> 00:16:20.000]  你不解釋得到
[00:16:20.000 --> 00:16:22.400]  你解釋得到只不過是
[00:16:22.400 --> 00:16:25.200]  諸葛學先生或者看書教你怎麼說
[00:16:25.200 --> 00:16:26.600]  但你說的東西
[00:16:26.600 --> 00:16:27.400]  你沒有經歷過
[00:16:27.400 --> 00:16:31.200]  你說不到的
[00:16:31.200 --> 00:16:32.800]  如果我們自己沒有感受到
[00:16:32.800 --> 00:16:34.400]  你不能夠回答這個問題
[00:16:34.400 --> 00:16:35.800]  但如果你有的話
[00:16:35.800 --> 00:16:37.000]  就簡單了
[00:16:37.000 --> 00:16:38.000]  別人問你
[00:16:38.000 --> 00:16:40.200]  是不是這樣?是
[00:16:40.200 --> 00:16:42.600]  有沒有經歷過?有
[00:16:42.600 --> 00:16:44.600]  如果沒有就沒有
[00:16:44.600 --> 00:16:47.400]  不知道就是不知道
[00:16:47.400 --> 00:16:48.600]  所以不用怕
[00:16:48.600 --> 00:16:51.800]  如果他問我聖經的問題
[00:16:51.800 --> 00:16:52.800]  神學問題
[00:16:52.800 --> 00:16:54.200]  我不懂得回答怎麼辦?
[00:16:54.200 --> 00:16:55.200]  有些人怕
[00:16:55.200 --> 00:16:57.200]  你就說不知道
[00:16:57.200 --> 00:16:59.200]  我也有很多事情不知道
[00:16:59.200 --> 00:17:00.600]  你千萬不要以為
[00:17:00.600 --> 00:17:02.600]  我信主月來
[00:17:02.600 --> 00:17:04.200]  這些問題解決了
[00:17:04.200 --> 00:17:06.200]  就沒有問題了,不是的
[00:17:06.200 --> 00:17:09.400]  你會越來越多問題
