
[00:00:00.000 --> 00:00:01.520]  今天分享的題目是
[00:10:06.400 --> 00:10:09.640]  這裡不是叫我們變回一個很幼稚的小朋友
[00:10:09.640 --> 00:10:13.960]  這裡要我們變回一個很單純的心
[00:10:13.960 --> 00:10:17.360]  我們單純去信靠
[00:10:17.360 --> 00:10:20.920]  單純地去跟隨耶穌
[00:10:20.920 --> 00:10:24.520]  所以原來進入神國的關鍵
[00:10:24.520 --> 00:10:27.040]  不是成人式的自信
[00:10:27.040 --> 00:10:29.040]  控制、計算
[00:10:29.040 --> 00:10:32.560]  而是孩子式的謙卑
[00:10:32.560 --> 00:10:34.720]  單純信靠
[00:10:34.720 --> 00:10:37.040]  今天我們要問我們自己一個問題
[00:10:37.040 --> 00:10:41.040]  就是我們的生命是不是很單純地去跟隨耶穌呢?
[00:10:41.040 --> 00:10:43.440]  當我們面對生命的選擇
[00:10:43.440 --> 00:10:45.360]  面對生命的掙扎
[00:10:45.360 --> 00:10:48.880]  我們是單純地去選擇跟隨耶穌
[00:10:48.880 --> 00:10:50.920]  還是我們都是沒有信心
[00:10:50.920 --> 00:10:53.040]  所以我們有時跟隨神
[00:10:53.040 --> 00:10:56.320]  但有時我們覺得神不知道是否跟得過
[00:10:56.320 --> 00:10:59.160]  還是跟隨這個世界
[00:10:59.160 --> 00:11:00.760]  我曾經分享過
[00:11:00.760 --> 00:11:02.280]  也分享過不少次
[00:11:02.280 --> 00:11:05.280]  我信耶穌的時候是我在讀大學二年級
[00:11:05.280 --> 00:11:09.960]  當時暑假我有機會去北京讀一個法律的課程
[00:11:09.960 --> 00:11:12.800]  我知道我有很多時間看書
[00:11:12.800 --> 00:11:14.280]  所以那時候我就想
[00:11:14.280 --> 00:11:16.840]  那個月裡面我看一本什麼書好呢?
[00:11:16.840 --> 00:11:20.720]  當時有兩個人介紹了兩本書給我
[00:11:20.720 --> 00:11:22.520]  我記得當時
[00:11:22.520 --> 00:11:28.080]  就是我律師行做暑期工的老闆介紹了一本書給我
[00:11:28.080 --> 00:11:31.160]  叫做《職場上位秘笈》
[00:11:31.160 --> 00:11:33.040]  這本書很精彩的
[00:11:33.040 --> 00:11:35.920]  它可以教你如何在職場上
[00:11:35.920 --> 00:11:37.240]  如果你背了鍋
[00:11:37.240 --> 00:11:40.400]  如何將鍋子射向你身邊的那個
[00:11:40.400 --> 00:11:43.640]  另外它會教你如何拆老闆的鞋
[00:11:43.640 --> 00:11:45.840]  拆得十分自然
[00:11:45.840 --> 00:11:48.960]  讓你老闆不覺得他在拆你的鞋
[00:11:48.960 --> 00:11:50.400]  其實我講過很多次之後
[00:11:50.400 --> 00:11:52.160]  第一次他會說那本書在哪裡
[00:11:52.160 --> 00:11:54.760]  我找不回來
[00:11:54.760 --> 00:11:56.880]  但是我另外一本書
[00:11:56.880 --> 00:12:01.760]  就是當時我英國傳道人給我的就是《基本基督教》
[00:12:01.760 --> 00:12:04.840]  我們是不是單單信靠我們的主耶穌
[00:12:04.840 --> 00:12:06.040]  但是我想講多一點
[00:12:06.040 --> 00:12:06.880]  這個我還沒講過
[00:12:06.880 --> 00:12:07.560]  其實你可能覺得
[00:12:07.560 --> 00:12:09.360]  那你一個月的時間
[00:12:09.360 --> 00:12:11.600]  看一本書有什麼重要?
[00:12:11.600 --> 00:12:14.160]  其實當時我去選擇那本書的時候
[00:12:14.160 --> 00:12:16.920]  代表我心裡面一個價值觀的選擇
[00:12:16.920 --> 00:12:18.640]  我剛剛信了耶穌
[00:12:18.640 --> 00:12:20.200]  我剛剛在人生的交叉點
[00:12:20.200 --> 00:12:21.120]  我快要大學畢業
[00:12:21.120 --> 00:12:22.720]  我快要出來工作了
[00:12:22.720 --> 00:12:25.560]  我的價值觀究竟是什麼呢?
[00:12:25.560 --> 00:12:29.320]  我的價值觀是基本基督教
[00:12:29.320 --> 00:12:32.000]  還是職場上位秘笈呢?
[00:12:32.000 --> 00:12:33.840]  曾經有一個人聽完我這樣講之後
[00:12:33.840 --> 00:12:35.480]  他說很容易而已
[00:12:35.480 --> 00:12:38.880]  你星期一至星期六就是職場上位秘笈
[00:12:38.880 --> 00:12:41.600]  星期日就是基本基督教
[00:12:41.600 --> 00:12:43.280]  到了你回到星期一至星期六的時候
[00:12:43.280 --> 00:12:44.360]  又是職場上位秘笈
[00:12:44.360 --> 00:12:45.960]  是不是有鑊就卸
[00:12:45.960 --> 00:12:47.800]  有鞋就拆
[00:12:47.800 --> 00:12:49.240]  然後你回到星期日的時候
[00:12:49.240 --> 00:12:51.800]  你就是基本基督教
[00:12:51.800 --> 00:12:55.000]  但是今天我們的生命不是這樣的
[00:12:55.000 --> 00:12:58.600]  我們的生命是要單單跟隨耶穌
[00:12:58.600 --> 00:13:01.000]  但是什麼叫做單單跟隨耶穌呢?
[00:13:01.000 --> 00:13:03.680]  就是在你生命的掙扎
[00:13:03.680 --> 00:13:05.560]  在你生命的抉擇裡面
[00:13:05.560 --> 00:13:07.680]  究竟你的價值觀是什麼呢?
[00:13:07.680 --> 00:13:10.840]  你是不是單單相信耶穌?
[00:13:10.840 --> 00:13:12.440]  我曾經跟一位肢體聊天
[00:13:12.440 --> 00:13:13.840]  他說很多年前
[00:13:13.840 --> 00:13:17.720]  當他幫他的小朋友入學的時候
[00:13:17.720 --> 00:13:20.520]  昔日如果你住一個地址
[00:13:20.520 --> 00:13:22.880]  你就可以進到那一區的學校了
[00:13:22.880 --> 00:13:24.320]  於是有人跟他說
[00:13:24.320 --> 00:13:26.760]  買一個地址就可以了
[00:13:26.760 --> 00:13:28.160]  你買一個通訊地址
[00:13:28.160 --> 00:13:29.480]  你用那個通訊地址
[00:13:29.480 --> 00:13:31.560]  當然有人賣地址出來給你的
[00:13:31.560 --> 00:13:32.480]  你買一個地址
[00:13:32.480 --> 00:13:33.560]  用了那個通訊地址
[00:13:33.560 --> 00:13:35.800]  你就進到那一區的學校了
[00:13:35.800 --> 00:13:38.160]  但是那時候他們有一個掙扎
[00:13:38.160 --> 00:13:40.280]  他說但是這個是不合神心意
[00:13:40.280 --> 00:13:41.600]  是不誠實的
[00:13:41.600 --> 00:13:43.400]  於是他朋友跟他說
[00:13:43.400 --> 00:13:45.120]  搞什麼神的心意
[00:13:45.120 --> 00:13:46.400]  個個都是這樣做的
[00:13:46.400 --> 00:13:48.800]  你不做你就吃虧了
[00:13:48.800 --> 00:13:51.040]  但是那一刻你要問自己
[00:13:51.040 --> 00:13:53.920]  我是不是單純地去跟隨神
[00:13:53.920 --> 00:13:56.280]  就是我跟隨這個世界呢
[00:13:56.280 --> 00:13:57.680]  但是當我們想深一層
[00:13:57.680 --> 00:14:01.040]  其實這個不只是一個行為的抉擇
[00:14:01.040 --> 00:14:02.760]  其實當你去想你的小朋友
[00:14:02.760 --> 00:14:04.440]  讀什麼學校的時候
[00:14:04.440 --> 00:14:05.760]  其實都提醒我們
[00:14:05.760 --> 00:14:08.600]  我們人生的預備和計劃裡面
[00:14:08.600 --> 00:14:12.000]  究竟我們是不是按著神國的價值觀
[00:14:12.000 --> 00:14:16.080]  去做我們人生的抉擇和預備
[00:14:16.080 --> 00:14:18.040]  當你想一個小朋友入學的時候
[00:14:18.040 --> 00:14:20.680]  其實不只是說一個地址這麼簡單
[00:14:20.680 --> 00:14:22.880]  究竟你為他選學校的時候
[00:14:22.880 --> 00:14:24.760]  你是用屬世的價值觀
[00:14:24.760 --> 00:14:27.320]  還是用屬靈的價值觀呢
[00:14:27.320 --> 00:14:31.120]  當然你用的方法是世界的方法
[00:14:31.120 --> 00:14:33.400]  還是神的方法
[00:14:33.400 --> 00:14:34.960]  但是最後其實你都想
[00:14:34.960 --> 00:14:37.000]  當你的小朋友成長的時候
[00:14:37.000 --> 00:14:39.280]  你想他的生命
[00:14:39.280 --> 00:14:40.760]  他的前路
[00:14:40.760 --> 00:14:42.600]  是世界的價值觀
[00:14:42.600 --> 00:14:44.800]  還是神國的價值觀
[00:14:44.800 --> 00:14:47.080]  所以原來今天很重要
[00:14:47.080 --> 00:14:48.560]  我們要問我們自己
[00:14:48.560 --> 00:14:49.880]  我們的生命
[00:14:49.880 --> 00:14:55.480]  有沒有好像小朋友那樣去單單信靠神
[00:14:55.480 --> 00:14:57.800]  而當我們說主啊我願意
[00:14:57.800 --> 00:14:59.920]  我的生命好像小朋友那樣
[00:14:59.920 --> 00:15:02.160]  單單信靠祢的時候
[00:15:02.160 --> 00:15:04.560]  我們就去到今天分享的第二點
[00:15:04.560 --> 00:15:06.520]  就是原來我們要清除
[00:15:06.520 --> 00:15:09.720]  難阻跟隨耶穌的障礙
[00:15:09.720 --> 00:15:12.680]  我們一起由第十八讀到第二十五節
[00:15:12.680 --> 00:15:13.320]  好嗎?一起讀
[00:15:13.320 --> 00:15:14.480]  一、二、三
[00:15:14.480 --> 00:15:16.880]  有一個官問耶穌說
[00:15:16.880 --> 00:15:20.480]  良善的夫子,我該做什麼事
[00:15:20.480 --> 00:15:22.960]  才可以承受永生?
[00:15:22.960 --> 00:15:24.760]  耶穌對他說
[00:15:24.760 --> 00:15:28.200]  你為什麼稱我是良善的?
[00:15:28.200 --> 00:15:30.680]  除了神一鬼之外
[00:15:30.680 --> 00:15:33.040]  再沒有良善的
[00:15:33.040 --> 00:15:35.360]  誡命你是曉得的
[00:15:35.360 --> 00:15:36.560]  不可姦淫
[00:15:36.560 --> 00:15:38.000]  不可殺人
[00:15:38.000 --> 00:15:39.400]  不可偷盜
[00:15:39.400 --> 00:15:41.400]  不可作假見證
[00:15:41.400 --> 00:15:43.480]  當孝敬父母
[00:15:43.480 --> 00:15:44.640]  乃人說
[00:15:44.640 --> 00:15:48.360]  這一切我從小都遵守了
[00:15:48.360 --> 00:15:50.040]  耶穌聽見了
[00:15:50.040 --> 00:15:50.960]  就說
[00:15:50.960 --> 00:15:52.920]  你還缺少一件
[00:15:52.920 --> 00:15:55.760]  要變賣你一切所有的
[00:15:55.760 --> 00:15:57.160]  分給窮人
[00:15:57.160 --> 00:15:59.960]  就必有財寶在天上
[00:15:59.960 --> 00:16:02.600]  你還要來跟從我
[00:16:02.600 --> 00:16:04.400]  他聽見這話
[00:16:04.400 --> 00:16:05.960]  就甚憂愁
[00:16:05.960 --> 00:16:08.200]  因為他很富足
[00:16:08.200 --> 00:16:09.960]  耶穌看見他
[00:16:09.960 --> 00:16:10.880]  就說
[00:16:10.880 --> 00:16:12.440]  有錢財的人
[00:16:12.440 --> 00:16:13.600]  盡神的國
[00:16:13.600 --> 00:16:15.600]  是何等的難?
[00:16:15.600 --> 00:16:18.160]  駱駝穿過針的眼
[00:16:18.160 --> 00:16:20.640]  給財主盡神的國
[00:16:20.640 --> 00:16:22.320]  還容易呢?
[00:16:22.320 --> 00:16:26.040]  這裡開始有一個人問耶穌
[00:16:26.040 --> 00:16:29.080]  這裡聖經稱呼他為一個官
[00:16:29.080 --> 00:16:30.280]  除了官之外
[00:16:30.280 --> 00:16:31.600]  我們沒有其他的背景
[00:16:31.600 --> 00:16:33.200]  不過當時的官
