
[00:00:00.000 --> 00:00:04.000]  主位弟兄姊妹平安。
[00:03:02.000 --> 00:03:06.000]  讓愛你們的兒女們在面前得著主你話語的益處,
[00:03:06.000 --> 00:03:11.000]  讓福音的朋友在恩祚前能夠明白主你的救贖。
[00:03:11.000 --> 00:03:14.000]  聽我們在你的面前的禱告仰望,
[00:03:14.000 --> 00:03:17.000]  可恩主耶穌基督的聖名。
[00:03:17.000 --> 00:03:22.000]  我們在六月份開始,跟大家一起來思考出埃及記。
[00:03:22.000 --> 00:03:30.000]  出埃及記的確是一個神教我們學習的一個書卷。
[00:03:30.000 --> 00:03:33.000]  這個書卷裡面開頭的時候就講到,
[00:03:33.000 --> 00:03:36.000]  神是歷史的神,
[00:03:36.000 --> 00:03:45.000]  神是一個能夠在一個人的身上帶領一個的家屬進到埃及的。
[00:03:45.000 --> 00:03:48.000]  神也是一個有權柄的神,
[00:03:48.000 --> 00:03:52.000]  能夠把人從埃及受患難的地方,
[00:03:52.000 --> 00:03:57.000]  能夠領他們出來進到應許之地。
[00:03:57.000 --> 00:04:01.000]  所以在出埃及記的記載裡面給我們看見,
[00:04:01.000 --> 00:04:08.000]  以色列人蒙神之旨,領到來到埃及之地。
[00:04:08.000 --> 00:04:11.000]  雖然在聖經裡面很清楚的記載,
[00:04:11.000 --> 00:04:15.000]  月時跟那個年代的人,
[00:04:15.000 --> 00:04:18.000]  那個世代的人都過去了,
[00:04:18.000 --> 00:04:24.000]  但是神對人永遠的應許沒有改變。
[00:04:24.000 --> 00:04:28.000]  上帝是這位永不改變的天父,
[00:04:28.000 --> 00:04:31.000]  自由擁有的父上帝,
[00:04:31.000 --> 00:04:36.000]  他為他的百姓準備了一個可以安歇的水邊,
[00:04:36.000 --> 00:04:39.000]  叫百姓可以在當中得到生命中的滿足。
[00:04:39.000 --> 00:04:44.000]  不單如此,是讓我們不再受罪的這個綑綁。
[00:04:44.000 --> 00:04:48.000]  到底今天我們看到神話語跟我們打開的時候,
[00:04:48.000 --> 00:04:50.000]  我們有什麼的感覺?
[00:04:50.000 --> 00:04:54.000]  到底今天在我們歷史中走過的中國人,
[00:04:54.000 --> 00:04:57.000]  到底我們的身份是什麼?
[00:04:57.000 --> 00:05:01.000]  我們很多時候說小學中學比較理想,
[00:05:01.000 --> 00:05:04.000]  常會問我是誰?我是誰?我是誰?
[00:05:04.000 --> 00:05:06.000]  好了,當你進了家庭生活,
[00:05:06.000 --> 00:05:08.000]  開始上班了,
[00:05:08.000 --> 00:05:10.000]  慧著活幹的時候,
[00:05:10.000 --> 00:05:12.000]  你大概沒有想到這一些的問題。
[00:05:12.000 --> 00:05:14.000]  到了你,到了中年以後,
[00:05:14.000 --> 00:05:16.000]  工作開始穩定了,
[00:05:16.000 --> 00:05:19.000]  家庭開始有這個方向的時候,
[00:05:19.000 --> 00:05:22.000]  不其然,在你滿足的背後,
[00:05:22.000 --> 00:05:24.000]  在你覺得物質擁有的背後,
[00:05:24.000 --> 00:05:27.000]  你又再次地問這個問題,
[00:05:27.000 --> 00:05:30.000]  這是我是誰?我的身份是誰?
[00:05:30.000 --> 00:05:33.000]  中國人很容易定我們的位份,
[00:05:33.000 --> 00:05:35.000]  其中一個簡單的方法就是,
[00:05:35.000 --> 00:05:37.000]  你結婚了,你就不再是你了,
[00:05:37.000 --> 00:05:40.000]  你就以你的丈夫作為你的中心點。
[00:05:40.000 --> 00:05:42.000]  到了年紀大的時候,
[00:05:42.000 --> 00:05:44.000]  你自己為自己定位,很簡單的,
[00:05:44.000 --> 00:05:46.000]  以後生活年紀大了,
[00:05:46.000 --> 00:05:48.000]  我怎麼樣看自己?
[00:05:48.000 --> 00:05:50.000]  你大概不會跟人家說,
[00:05:50.000 --> 00:05:53.000]  我曾經在什麼大公司裡面做了四三十年,
[00:05:53.000 --> 00:05:55.000]  你大概那個時候就說,
[00:05:55.000 --> 00:05:57.000]  我的兒子,我的女兒,對不對?
[00:05:57.000 --> 00:06:00.000]  那麼很容易,其實這些的問題,
[00:06:00.000 --> 00:06:03.000]  在每一個的年間我們都問,
[00:06:03.000 --> 00:06:07.000]  到底我們歷史的人走過了這個片野,
[00:06:07.000 --> 00:06:10.000]  從廣州,從香港,從台灣,
[00:06:10.000 --> 00:06:13.000]  從菲律賓,從日本,走來這邊,
[00:06:13.000 --> 00:06:16.000]  到底我們在歷史走過這個片段的裡面,
[00:06:16.000 --> 00:06:18.000]  我們的身份是什麼?
[00:06:18.000 --> 00:06:21.000]  除外自己很清楚地來說明,
[00:06:21.000 --> 00:06:24.000]  認識這一位耶和華,
[00:06:24.000 --> 00:06:28.000]  這一位拯救的上帝是非常的重要。
[00:06:28.000 --> 00:06:31.000]  除外一集裡面,有一個字大家都曉得了,
[00:06:31.000 --> 00:06:33.000]  這個字叫做什麼?
[00:06:33.000 --> 00:06:36.000]  出,英文叫做exit,
[00:06:36.000 --> 00:06:38.000]  大家可以看到,回頭看,
[00:06:38.000 --> 00:06:42.000]  exit,原來這個字出於希伯來,
[00:06:42.000 --> 00:06:47.000]  出於希臘語的,叫做exo,
[00:06:47.000 --> 00:06:49.000]  exo的意思就是出去的意思。
[00:06:49.000 --> 00:06:54.000]  除外一集裡面,常常用這個字來提醒我們,
[00:06:54.000 --> 00:06:57.000]  神要我們出,這是離開的意思,
[00:06:57.000 --> 00:07:00.000]  離開了我們系俗的身份,
[00:07:00.000 --> 00:07:03.000]  要進入俗靈當中的身份。
[00:07:03.000 --> 00:07:06.000]  所以這個字重複了35次,
[00:07:06.000 --> 00:07:10.000]  意思是說,每當我們覺得要入的時候,
[00:07:10.000 --> 00:07:12.000]  神說不是入,要出去,
[00:07:12.000 --> 00:07:14.000]  每當我們坐定的時候,
[00:07:14.000 --> 00:07:16.000]  神說要起來,出去,
[00:07:16.000 --> 00:07:20.000]  這個是認識拯救神的重要性。
[00:07:20.000 --> 00:07:23.000]  不但如此,我們的信仰生活,
[00:07:23.000 --> 00:07:27.000]  也都需要從出外籍人當中來認識。
[00:07:27.000 --> 00:07:29.000]  出外籍記者我們看見的,
[00:07:29.000 --> 00:07:31.000]  不是以系列的百姓,
[00:07:31.000 --> 00:07:37.000]  如何的在歷史中經過了這個蒙救贖的記載,
[00:07:37.000 --> 00:07:39.000]  乃是在出外籍記裡面,
[00:07:39.000 --> 00:07:41.000]  從心的來提說,
[00:07:41.000 --> 00:07:46.000]  我們基督徒經歷世上許多的波難,
[00:07:46.000 --> 00:07:52.000]  我們當如何反映出我們俗靈生活中的這個俗靈的旅程,
[00:07:52.000 --> 00:07:55.000]  更深入的認識上帝。
[00:07:55.000 --> 00:07:58.000]  在出外籍記裡面,
[00:07:58.000 --> 00:08:01.000]  給我們認識上帝的有九個範圍,
[00:08:01.000 --> 00:08:07.000]  這九個範圍都是我們說在神學當中非常重要的一個了解。
[00:08:07.000 --> 00:08:09.000]  第一個出外籍記裡面告訴我們,
[00:08:09.000 --> 00:08:14.000]  聖經所講到的神是獨一的真神。
[00:08:14.000 --> 00:08:16.000]  不但如此,
[00:08:16.000 --> 00:08:20.000]  這位神是擁有主權的,
[00:08:20.000 --> 00:08:22.000]  能夠創造宇宙,
[00:08:22.000 --> 00:08:24.000]  能夠建造家庭,
[00:08:24.000 --> 00:08:27.000]  能夠教一個人蒙受應許,
[00:08:27.000 --> 00:08:29.000]  能夠在當中建立家庭,
[00:08:29.000 --> 00:08:32.000]  甚至於在歷史的當中行走。
[00:08:32.000 --> 00:08:34.000]  不但這樣子,
[00:08:34.000 --> 00:08:36.000]  在出外籍記裡面給我們看見,
[00:08:36.000 --> 00:08:38.000]  簡選的重要。
[00:08:38.000 --> 00:08:42.000]  今天你不是一個無謂的消費品,
[00:08:42.000 --> 00:08:44.000]  你是蒙神簡選。
[00:08:44.000 --> 00:08:46.000]  神不單只是簡選,
[00:08:46.000 --> 00:08:48.000]  在當中與我們立約,
[00:08:48.000 --> 00:08:52.000]  在出外籍記裡面發了多小的篇幅,
[00:08:52.000 --> 00:08:54.000]  來講到神又建立會末,
[00:08:54.000 --> 00:08:57.000]  在會末的當中準備了亞倫祭司,
[00:08:57.000 --> 00:09:00.000]  為要讓我們看見在這個立約的當中,
[00:09:00.000 --> 00:09:03.000]  神要永遠與他的百姓一起。
[00:09:03.000 --> 00:09:04.000]  不但這樣子,
[00:09:04.000 --> 00:09:06.000]  神要說,
[00:09:06.000 --> 00:09:11.000]  神是用聖潔與淑靈的原理來治理我們,
[00:09:11.000 --> 00:09:14.000]  透過他頒給我們的律法,
[00:09:14.000 --> 00:09:17.000]  也叫舊約中律法的精神,
[00:09:17.000 --> 00:09:19.000]  透過獻祭,
[00:09:19.000 --> 00:09:22.000]  在主耶穌基督的名德得到滿足,
[00:09:22.000 --> 00:09:25.000]  教我們應做信心進到救贖的裡面。
[00:09:25.000 --> 00:09:29.000]  所以舊約中九個重要的神學原理,
[00:09:29.000 --> 00:09:38.000]  醫神、神權、簡選、立約、神志、律法、獻祭、信心、救贖,
[00:09:38.000 --> 00:09:41.000]  都在出外籍記裡面要提說。
[00:09:41.000 --> 00:09:42.000]  重要嗎?
[00:09:42.000 --> 00:09:44.000]  非常的重要。
[00:09:44.000 --> 00:09:49.000]  我們看到這些族一步一步認識上帝的同時,
[00:09:49.000 --> 00:09:52.000]  我們也開始認識了自己,
[00:09:52.000 --> 00:09:56.000]  認識了自己的身份、價值、使命,
[00:09:56.000 --> 00:10:00.000]  最終成為我們救贖中的提醒。
[00:10:00.000 --> 00:10:02.000]  基督徒的生命常常需要被提醒,
[00:10:02.000 --> 00:10:05.000]  你是不屬於這個世界,
[00:10:05.000 --> 00:10:07.000]  不單是一次,
[00:10:07.000 --> 00:10:09.000]  是多次,
[00:10:09.000 --> 00:10:11.000]  常常被提醒。
[00:10:11.000 --> 00:10:15.000]  在Coca-Cola的CEO有一次被採訪的時候,
[00:10:15.000 --> 00:10:17.000]  就問到一個問題,
[00:10:17.000 --> 00:10:18.000]  記者問他,
[00:10:18.000 --> 00:10:20.000]  為什麼這個出名的可口可樂,
[00:10:20.000 --> 00:10:23.000]  已經在世界當中許多的國家,
[00:10:23.000 --> 00:10:26.000]  都有人曉得這個名牌,
[00:10:26.000 --> 00:10:30.000]  知道來買這個消費品,
[00:10:30.000 --> 00:10:33.000]  為什麼要繼續的登廣告?
[00:10:33.000 --> 00:10:38.000]  那麼這個可口可樂的總裁就這樣子回答記者說,
[00:10:38.000 --> 00:10:40.000]  是因為人很容易忘記,
[00:10:40.000 --> 00:10:43.000]  所以我要繼續的讓人記得,
[00:10:43.000 --> 00:10:46.000]  這個是個很好的飲料。
[00:10:46.000 --> 00:10:49.000]  同樣的基督徒也需要在出外籍的當中,
[00:10:49.000 --> 00:10:51.000]  經常的被提示,
[00:10:51.000 --> 00:10:53.000]  我們不是屬於這個世界,
[00:10:53.000 --> 00:10:58.000]  我們乃是要離開出於我們世界所給我們的身份價值,
[00:10:58.000 --> 00:11:02.000]  要我們找出神所給我們的使命跟意義上。
[00:11:02.000 --> 00:11:04.000]  我在這個時候,
[00:11:04.000 --> 00:11:07.000]  以三個的主題來幫助大家來明白,
[00:11:07.000 --> 00:11:08.000]  第一點,
[00:11:08.000 --> 00:11:11.000]  就是我們基督徒的身份是什麼?
[00:11:11.000 --> 00:11:13.000]  我用三個問題問大家好,
[00:11:13.000 --> 00:11:15.000]  然後在問題的當中,
[00:11:15.000 --> 00:11:17.000]  給大家一個的,
[00:11:17.000 --> 00:11:20.000]  一起來明白神的一個的時刻。
[00:11:20.000 --> 00:11:21.000]  第一個,
[00:11:21.000 --> 00:11:25.000]  就是我們在世界中我們是誰?
[00:11:25.000 --> 00:11:29.000]  我們在仇敵中我們又是誰?
[00:11:29.000 --> 00:11:33.000]  到底在神的眼光中我們是誰?
[00:11:33.000 --> 00:11:35.000]  好,我們用一些,
[00:11:35.000 --> 00:11:37.000]  用這三個的問題的先後,
[00:11:37.000 --> 00:11:41.000]  來跟大家來分享今天的信息。
[00:11:41.000 --> 00:11:45.000]  在世界的眼中我們是誰?
[00:11:45.000 --> 00:11:47.000]  答案很簡單,
[00:11:47.000 --> 00:11:49.000]  就是在世界的當中,
[00:11:49.000 --> 00:11:52.000]  你是一個一無所值的人,
[00:11:52.000 --> 00:11:55.000]  You are Mr. Nobody。
[00:11:55.000 --> 00:11:57.000]  看一下聖經裡面怎麼講,
[00:11:57.000 --> 00:12:01.000]  就出外籍的第一章第八到第九節,
[00:12:01.000 --> 00:12:03.000]  有經文嗎?
[00:12:03.000 --> 00:12:05.000]  有經文可以打出來嗎?
[00:12:05.000 --> 00:12:07.000]  請大家看,
[00:12:07.000 --> 00:12:09.000]  第一章第八節,
[00:12:09.000 --> 00:12:13.000]  有不認識月事的新王起來治理埃及,
[00:12:13.000 --> 00:12:15.000]  對他的百姓說,
[00:12:15.000 --> 00:12:17.000]  看啊,這是以色列給我們還多,
[00:12:17.000 --> 00:12:19.000]  又給我們藏身。
[00:12:19.000 --> 00:12:21.000]  這個不認識月事的新王,
[00:12:21.000 --> 00:12:23.000]  大概歷史來說,
[00:12:23.000 --> 00:12:27.000]  就是不是前一代的這個法老,
[00:12:27.000 --> 00:12:29.000]  那是新洗的另外一個民族,
[00:12:29.000 --> 00:12:33.000]  代替了當時候的遊牧民族,
[00:12:33.000 --> 00:12:35.000]  治理這個埃及兩岸,
[00:12:35.000 --> 00:12:38.000]  上下南北的兩個地區,
[00:12:38.000 --> 00:12:40.000]  後來這個新王來了之後,
[00:12:40.000 --> 00:12:48.000]  就不認識當中曾經施予恩典給埃及人的月事。
[00:12:48.000 --> 00:12:51.000]  這個當中不認識有幾個意思,
[00:12:51.000 --> 00:12:53.000]  一個意思就是忘記,
[00:12:53.000 --> 00:12:55.000]  忘記什麼?
[00:12:55.000 --> 00:12:59.000]  忘記了原來過去這些施恩的人,
[00:12:59.000 --> 00:13:04.000]  不在我們的視野的裡面,
[00:13:04.000 --> 00:13:06.000]  不在我們的認識的範圍裡面。
[00:13:06.000 --> 00:13:08.000]  其實這個忘記的意思,
[00:13:08.000 --> 00:13:10.000]  有一個更深入的意思,
[00:13:10.000 --> 00:13:12.000]  就是不接受的意思。
[00:13:12.000 --> 00:13:14.000]  這是過去的生活,
[00:13:14.000 --> 00:13:19.000]  埃及如何的得著月事的幫助,
[00:13:19.000 --> 00:13:22.000]  是因為月事是一個敬畏上帝的人,
[00:13:22.000 --> 00:13:26.000]  月事的人生觀就是國家的治理觀,
[00:13:26.000 --> 00:13:28.000]  他的人生觀說,
[00:13:28.000 --> 00:13:31.000]  既然這位神是歷史的神,
[00:13:31.000 --> 00:13:32.000]  生命的主,
[00:13:32.000 --> 00:13:34.000]  我就要學會敬畏他,
[00:13:34.000 --> 00:13:36.000]  順服他。
[00:13:36.000 --> 00:13:38.000]  所以他坐牢的當中,
[00:13:38.000 --> 00:13:40.000]  沒有向神發怨言,
[00:13:40.000 --> 00:13:42.000]  在過時,
[00:13:42.000 --> 00:13:43.000]  失去的機會的當中,
[00:13:43.000 --> 00:13:46.000]  沒有回頭去埋怨上帝,
[00:13:46.000 --> 00:13:48.000]  因為他敬畏神,
[00:13:48.000 --> 00:13:51.000]  這個成為他生活的治理的本質,
[00:13:51.000 --> 00:13:54.000]  也成為他治理世界的原則,
[00:13:54.000 --> 00:13:58.000]  這個新王不認同這個方法。
[00:13:58.000 --> 00:14:01.000]  其實我們在世界裡面,
[00:14:01.000 --> 00:14:03.000]  做基督徒都曉得,
[00:14:03.000 --> 00:14:09.000]  世界裡面不給基督徒任何一個生存的意義跟身份,
[00:14:09.000 --> 00:14:11.000]  你越去找,
[00:14:11.000 --> 00:14:12.000]  你就越去廢神,
[00:14:12.000 --> 00:14:14.000]  到最後的時候,
[00:14:14.000 --> 00:14:16.000]  你只是費上了時間,
[00:14:16.000 --> 00:14:21.000]  去找一個世界不認同你的身份跟價值觀,
[00:14:21.000 --> 00:14:23.000]  可憐就在這裡,
[00:14:23.000 --> 00:14:29.000]  可憐就是這個世界不會認同基督徒的生命跟世界觀,
[00:14:29.000 --> 00:14:34.000]  這個世界不會接受基督徒的生活方式。
[00:14:34.000 --> 00:14:37.000]  很清楚地來說,
[00:14:37.000 --> 00:14:39.000]  我們今天的基督徒在世上,
[00:14:39.000 --> 00:14:44.000]  就如同生活在兩代之間的移民一樣,
[00:14:44.000 --> 00:14:46.000]  我們用英文說,
[00:14:46.000 --> 00:14:49.000]  我們是一個Gap Generation,
[00:14:49.000 --> 00:14:53.000]  上一代我們不舒服,
[00:14:53.000 --> 00:14:56.000]  這一代我也不能夠進去,
[00:14:56.000 --> 00:15:00.000]  在座的當中有哪一些不是移民的?
[00:15:00.000 --> 00:15:01.000]  舉手,
[00:15:01.000 --> 00:15:03.000]  不是移民的,
[00:15:03.000 --> 00:15:07.000]  意思說你生在這邊嗎?
[00:15:07.000 --> 00:15:09.000]  除了Sandy以外,
[00:15:09.000 --> 00:15:11.000]  我們相信在座的當中,
[00:15:11.000 --> 00:15:15.000]  有很多出生的地方跟現在你居住的地方不一樣,
[00:15:15.000 --> 00:15:16.000]  對嗎?
[00:15:16.000 --> 00:15:17.000]  請問,
[00:15:17.000 --> 00:15:21.000]  當中有哪一些是從國內來的?
[00:15:21.000 --> 00:15:22.000]  國內,
[00:15:22.000 --> 00:15:25.000]  有哪一些是台灣來的?
[00:15:25.000 --> 00:15:27.000]  有哪一些是香港來的?
[00:15:27.000 --> 00:15:29.000]  也有啊,感謝主啊。
[00:15:29.000 --> 00:15:31.000]  有沒有印度來的?
[00:15:31.000 --> 00:15:34.000]  我們粵語部有一位印度出生的,
[00:15:34.000 --> 00:15:36.000]  他在小的時候才過來,
[00:15:36.000 --> 00:15:40.000]  在座當中我相信95%、96%
[00:15:40.000 --> 00:15:46.000]  你的出生的身份證明不是美國公民。
[00:15:46.000 --> 00:15:50.000]  那麼你跟人家怎麼樣介紹自己?
[00:15:50.000 --> 00:15:51.000]  我是中國人,
[00:15:51.000 --> 00:15:53.000]  在美國人面前你說,
[00:15:53.000 --> 00:15:55.000]  你怎麼樣算是美國人?
[00:15:55.000 --> 00:15:56.000]  你不是,
[00:15:56.000 --> 00:15:57.000]  你是中國人。
[00:15:57.000 --> 00:15:59.000]  你在中國人面前介紹自己,
[00:15:59.000 --> 00:16:01.000]  人家說你已經住在美國幾十年了,
[00:16:01.000 --> 00:16:02.000]  還算是中國人,
[00:16:02.000 --> 00:16:04.000]  不算是中國公民,
[00:16:04.000 --> 00:16:06.000]  連傳明的保險都沒有,
[00:16:06.000 --> 00:16:07.000]  OK,
[00:16:07.000 --> 00:16:08.000]  你怎麼樣可以算?
[00:16:08.000 --> 00:16:11.000]  所以我們到了一個身份的混亂裡面,
[00:16:11.000 --> 00:16:13.000]  我們叫做Gap Generation,
[00:16:13.000 --> 00:16:17.000]  移民很多在座的人移民來的時候是為了什麼?
[00:16:17.000 --> 00:16:19.000]  為了什麼?
[00:16:19.000 --> 00:16:22.000]  為了過一個更困苦的生活嗎?
[00:16:22.000 --> 00:16:23.000]  大概不是吧?
[00:16:23.000 --> 00:16:26.000]  大概是因為美國裡面擁有一個理想,
[00:16:26.000 --> 00:16:27.000]  大家要來,
[00:16:27.000 --> 00:16:29.000]  早一輩來的都是,
[00:16:29.000 --> 00:16:34.000]  我相信在座的台灣很多都是在這邊念書,
[00:16:34.000 --> 00:16:35.000]  進研究所,
[00:16:35.000 --> 00:16:38.000]  後來在大公司裡面做事,
[00:16:38.000 --> 00:16:39.000]  安穩的。
[00:16:39.000 --> 00:16:40.000]  我們來的時候都有一個夢想,
[00:16:40.000 --> 00:16:41.000]  對不對?
[00:16:41.000 --> 00:16:43.000]  在國內來的時候也是一樣,
[00:16:43.000 --> 00:16:45.000]  因為這邊有一個工作的機會,
[00:16:45.000 --> 00:16:47.000]  有一個投資的機會,
[00:16:47.000 --> 00:16:48.000]  有一個生意的空間,
[00:16:48.000 --> 00:16:49.000]  我們來。
[00:16:49.000 --> 00:16:51.000]  但是很可惜的,
[00:16:51.000 --> 00:16:53.000]  當我們離開了我們這一代,
[00:16:53.000 --> 00:16:54.000]  進到這一代的裡面,
[00:16:54.000 --> 00:16:58.000]  原來發覺到我們所遭遇的事情不是我們所想像的,
[00:16:58.000 --> 00:17:00.000]  我以前認識一個家庭,
[00:17:00.000 --> 00:17:05.000]  他的先生在香港政府做總工程師,
[00:17:05.000 --> 00:17:08.000]  到了加拿大移民下來的時候,
[00:17:08.000 --> 00:17:10.000]  發覺到找不到工作,
[00:17:10.000 --> 00:17:12.000]  也因為小微的意外,
[00:17:12.000 --> 00:17:13.000]  他的手不方便,
[00:17:13.000 --> 00:17:19.000]  所以就成為了當地的人一個歧視的最好的excuse,
[00:17:19.000 --> 00:17:20.000]  結果後來做什麼?
[00:17:20.000 --> 00:17:22.000]  做plumber,
[00:17:22.000 --> 00:17:26.000]  一個總工程師下面有很多的員工,
[00:17:26.000 --> 00:17:31.000]  如今是跟著另外一個人去給人家抄水管,
[00:17:31.000 --> 00:17:32.000]  親愛的兄弟姐妹,
[00:17:32.000 --> 00:17:36.000]  我們都不能夠否定這個曾經是我們的經歷,
[00:17:36.000 --> 00:17:38.000]  我們在過來的時候,
[00:17:38.000 --> 00:17:40.000]  有哪一些人是帶著一百萬兩百萬來的?
[00:17:40.000 --> 00:17:41.000]  沒有吼,
[00:17:41.000 --> 00:17:43.000]  絕大部分來的時候,
[00:17:43.000 --> 00:17:46.000]  是帶著一個I20,
[00:17:46.000 --> 00:17:51.000]  帶著一個不生不死的一個獎學金來這邊的,
[00:17:51.000 --> 00:17:52.000]  對不對?
[00:17:52.000 --> 00:17:54.000]  然後你選擇房子的時候,
[00:17:54.000 --> 00:17:58.000]  還是選擇到黑人區那一些沒有人住的地方,
[00:17:58.000 --> 00:18:00.000]  為了省了那五十塊錢,
[00:18:00.000 --> 00:18:03.000]  用那五十塊錢買米飯,
[00:18:03.000 --> 00:18:08.000]  買白米,
[00:18:08.000 --> 00:18:10.000]  買可以吃的東西,
[00:18:10.000 --> 00:18:12.000]  我們都經過這個日子,
[00:18:13.000 --> 00:18:16.000]  沒有一個人想到來美國要得自由,
[00:18:16.000 --> 00:18:19.000]  到最後的時候沒有自由,
[00:18:19.000 --> 00:18:21.000]  有多少人有這個經歷?
[00:18:21.000 --> 00:18:23.000]  來了美國反而失去了自由,
[00:18:23.000 --> 00:18:24.000]  以前蠻自由的,
[00:18:24.000 --> 00:18:27.000]  來了這邊沒自由,
[00:18:27.000 --> 00:18:29.000]  語言不通,
[00:18:29.000 --> 00:18:31.000]  去醫院都不敢,
[00:18:31.000 --> 00:18:32.000]  為什麼?
[00:18:32.000 --> 00:18:34.000]  人家問你的時候不知道要講些什麼,
[00:18:34.000 --> 00:18:36.000]  也不知道出來的時候要付多少錢,
[00:18:36.000 --> 00:18:39.000]  連支票本都沒有準備好,
[00:18:39.000 --> 00:18:41.000]  我們曾經走過這個歲月,
[00:18:41.000 --> 00:18:44.000]  我們都曉得原來當世界,
[00:18:44.000 --> 00:18:47.000]  當我們要向世界求我們身份的時候,
[00:18:47.000 --> 00:18:49.000]  世界就問,
[00:18:49.000 --> 00:18:51.000]  Who are you?
[00:18:51.000 --> 00:18:53.000]  你是誰?
[00:18:53.000 --> 00:18:55.000]  不僅僅是如此,
[00:18:55.000 --> 00:19:01.000]  我們也不多不少受到周圍的文化影響,
[00:19:01.000 --> 00:19:04.000]  在埃及的文化裡面,
[00:19:04.000 --> 00:19:06.000]  其中一個最影響他們的地方就是,
[00:19:06.000 --> 00:19:08.000]  埃及是多神的,
[00:19:08.000 --> 00:19:10.000]  當中有二十幾種的神,
[00:19:10.000 --> 00:19:12.000]  其中一個叫RE,
[00:19:12.000 --> 00:19:14.000]  就是太陽神,
[00:19:14.000 --> 00:19:19.000]  所以大家曉得當我們所相信的以色列的上帝,
[00:19:19.000 --> 00:19:22.000]  這位自在永在永生的父上帝,
[00:19:22.000 --> 00:19:24.000]  拯救我們的時候,
[00:19:24.000 --> 00:19:26.000]  是透過黑夜來拯救我們,
[00:19:26.000 --> 00:19:27.000]  明白嗎?
[00:19:27.000 --> 00:19:31.000]  是因為埃及人覺得太陽神是能夠保護我們,
[00:19:31.000 --> 00:19:34.000]  結果這位的父上在黑夜當中,
[00:19:34.000 --> 00:19:36.000]  擊殺了他們的長子,
[00:19:36.000 --> 00:19:37.000]  白日出來的時候,
