
[00:00:00.000 --> 00:00:07.940]  好,剛才讀了七十一節,累不累?
[00:04:48.400 --> 00:04:53.400]  我們知道我們要來救禰,因為禰是生命的糧,
[00:04:53.400 --> 00:05:01.160]  我們願意明白,願意來領生命的糧,
[00:05:01.160 --> 00:05:04.680]  以致我們的生命不一樣,
[00:05:04.680 --> 00:05:10.320]  以致我們真的因為禰,經歷什麼是救恩,
[00:05:10.320 --> 00:05:16.400]  因為禰,經歷什麼是合一,願榮耀歸給禰。
[00:05:16.400 --> 00:05:23.400]  我們感恩,奉主耶穌基督的名,阿們。
[00:05:23.400 --> 00:05:32.400]  我講過畢氏大醫治三十八年的病人,
[00:05:32.400 --> 00:05:35.400]  那個真的震撼了很多人,
[00:05:35.400 --> 00:05:44.400]  而且令領導的人,從那個之後,決定要找巴餅殺了他,
[00:05:44.400 --> 00:05:47.400]  但是這次一打開的時候,
[00:05:47.400 --> 00:05:54.400]  那些人都說,很多人就因為那件事,跟著他,
[00:05:54.400 --> 00:05:57.400]  跟著他的目的是什麼?
[00:05:57.400 --> 00:06:01.400]  不知道,耶穌知道,
[00:06:01.400 --> 00:06:05.400]  種種原因,是很雜的,
[00:06:05.400 --> 00:06:08.400]  他開始的時候,很多人跟著他,
[00:06:08.400 --> 00:06:11.400]  直到他面向耶路撒冷那一程,
[00:06:11.400 --> 00:06:17.400]  很多人跟著他,一直很多,越來越少,
[00:06:17.400 --> 00:06:24.400]  到最後,全部都分散了。
[00:06:24.400 --> 00:06:31.400]  你看約翰,寫得很小心,
[00:06:31.400 --> 00:06:36.400]  那時候與他上山,也講一件事,
[00:06:36.400 --> 00:06:42.400]  近寓月節了,所以他又去耶路撒冷,
[00:06:42.400 --> 00:06:48.400]  這次已經是第二次講寓月節,第一次的時候,
[00:06:48.400 --> 00:06:53.400]  他講拆聖殿,建聖殿,講他的復活,
[00:06:53.400 --> 00:06:59.400]  但是這一次,開始,不是講復活了,
[00:06:59.400 --> 00:07:07.400]  開始講另外一個主題,講他的死,
[00:07:07.400 --> 00:07:12.400]  第三次寓月節,就更加清楚,
[00:07:12.400 --> 00:07:18.400]  講他的好木人為羊舍命,
[00:07:18.400 --> 00:07:22.400]  所以每一次的寓月節,他都配合那個節,
[00:07:22.400 --> 00:07:27.400]  那個節是講以色列人得救,
[00:07:27.400 --> 00:07:32.400]  是講神的血救他們,是救贖的,
[00:07:32.400 --> 00:07:38.400]  所以其實他很清楚,約翰寫得非常清楚,
[00:07:38.400 --> 00:07:41.400]  他不揀很多的東西來講,
[00:07:41.400 --> 00:07:45.400]  他不會揀一個,都只是耶穌是哪一個,
[00:07:45.400 --> 00:07:49.400]  耶穌每次都講,我是,
[00:07:49.400 --> 00:07:54.400]  這次他講我是,是很難忍受的,
[00:07:54.400 --> 00:07:58.400]  他說我是生命的糧,
[00:07:58.400 --> 00:08:03.400]  凡到我這裡來的,就永遠不餓,
[00:08:03.400 --> 00:08:08.400]  凡信我的,永遠不渴,
[00:08:08.400 --> 00:08:12.400]  都幾難去明白的,
[00:08:12.400 --> 00:08:16.400]  聽耶穌講的,你就這樣聽,
[00:08:16.400 --> 00:08:19.400]  你每個字都知道,聽下去,
[00:08:19.400 --> 00:08:25.400]  你不知道他講什麼,那是正常的,
[00:08:25.400 --> 00:08:29.400]  如果你忽然之間明白,就騙我,
[00:08:29.400 --> 00:08:33.400]  所以耶穌知道不容易明白,
[00:08:33.400 --> 00:08:39.400]  他用一些記號來講述,
[00:08:39.400 --> 00:08:46.400]  所以約翰記載每一個神蹟,都指出他是誰,
[00:08:46.400 --> 00:08:51.400]  很重要的,你每一個都要認真去想,
[00:08:51.400 --> 00:08:55.400]  他這次就做這個神蹟了,
[00:08:55.400 --> 00:08:59.400]  五千人,還有婦女,
[00:08:59.400 --> 00:09:02.400]  我常常都很稀奇,
[00:09:02.400 --> 00:09:07.400]  聖經常常記載,耶穌看見這些人,
[00:09:07.400 --> 00:09:13.400]  我常常說,主耶穌,求禰給我禰那對眼,
[00:09:13.400 --> 00:09:17.400]  禰怎麼樣看見這些人,給我們那個心,
[00:09:17.400 --> 00:09:21.400]  禰怎麼樣想這些人,給我們的感情,
[00:09:21.400 --> 00:09:24.400]  禰怎麼樣愛這些人,
[00:09:24.400 --> 00:09:26.400]  以耶穌的心為心,
[00:09:26.400 --> 00:09:30.400]  我最近的祈禱都是,以耶穌的眼為眼,
[00:09:30.400 --> 00:09:33.400]  禰看見的是不同的,
[00:09:33.400 --> 00:09:36.400]  當然祂看穿了這些人,
[00:09:36.400 --> 00:09:40.400]  祂看你的時候,祂看到一件,
[00:09:40.400 --> 00:09:44.400]  這些人都很惡劣,
[00:09:44.400 --> 00:09:47.400]  祂感受到那些人,
[00:09:47.400 --> 00:09:52.400]  然後呢,很奇妙的,
[00:09:52.400 --> 00:09:56.400]  我發現祂很愛那些門徒,
[00:09:56.400 --> 00:10:01.400]  祂每次都找機會,讓他們有機會去反省,
[00:10:01.400 --> 00:10:05.400]  聖經用的字就說,試驗他們,
[00:10:05.400 --> 00:10:10.400]  他這次選了兩個人,
[00:10:10.400 --> 00:10:13.400]  菲利,安德烈,
[00:10:13.400 --> 00:10:17.400]  這兩個人都很貼著,很忠心,
[00:10:17.400 --> 00:10:21.400]  耶穌講明要試試,
[00:10:21.400 --> 00:10:24.400]  你看,這些人都餓了,
[00:10:24.400 --> 00:10:26.400]  那怎麼辦呢?
[00:10:26.400 --> 00:10:31.400]  那這兩個人,跟你我的水平差不多,
[00:10:31.400 --> 00:10:35.400]  餓就當然買東西喫,
[00:10:35.400 --> 00:10:37.400]  但問題是,
[00:10:37.400 --> 00:10:39.400]  二十兩銀子,
[00:10:39.400 --> 00:10:42.400]  怎麼買啊,Sir?
[00:10:42.400 --> 00:10:45.400]  那耶穌沒有責怪他,
[00:10:45.400 --> 00:10:48.400]  因為他很正常,
[00:10:48.400 --> 00:10:51.400]  那安德烈,安德烈不錯,
[00:10:51.400 --> 00:10:54.400]  他也到處想辦法,
[00:10:54.400 --> 00:10:59.400]  他就看見我們很喜歡的那個小男孩,
[00:10:59.400 --> 00:11:02.400]  我們每個人都喜歡他,
[00:11:02.400 --> 00:11:05.400]  我們都喜歡做一個普通人,
[00:11:05.400 --> 00:11:09.400]  就好像這個小男孩一樣,
[00:11:09.400 --> 00:11:15.400]  他成為這個故事的其中一個主角,
[00:11:15.400 --> 00:11:19.400]  所以你看到處去禮品店,
[00:11:19.400 --> 00:11:25.400]  當然有五餅二魚的畫在那裡,
[00:11:25.400 --> 00:11:32.400]  將來我們上天堂也會去找耶穌的那個小男孩,
[00:11:32.400 --> 00:11:34.400]  很可愛的,
[00:11:34.400 --> 00:11:40.400]  小朋友喫東西當然自己喫,
[00:11:40.400 --> 00:11:44.400]  特別是他帶來的食物當然很棒,
[00:11:44.400 --> 00:11:46.400]  他帶來的一定是好喫的,
[00:11:46.400 --> 00:11:49.400]  安德烈,有沒有東西喫?
[00:11:49.400 --> 00:11:51.400]  有啊,我有,
[00:11:51.400 --> 00:11:54.400]  媽媽給我的,
[00:11:54.400 --> 00:11:56.400]  那安德烈呢?
[00:11:56.400 --> 00:11:59.400]  安德烈就很正常,
[00:11:59.400 --> 00:12:02.400]  他說好啊,都給我拿回來看看,
[00:12:02.400 --> 00:12:05.400]  他說不過不夠,可惜,
[00:12:05.400 --> 00:12:08.400]  我們跟隨主常常都是這樣,
[00:12:08.400 --> 00:12:10.400]  常常看見是不夠,
[00:12:10.400 --> 00:12:12.400]  常常想自己的方法,
[00:12:12.400 --> 00:12:14.400]  什麼都是計算的,
[00:12:14.400 --> 00:12:18.400]  我們慢慢跟隨主的時間只會計算,
[00:12:18.400 --> 00:12:20.400]  是盲的,
[00:12:20.400 --> 00:12:22.400]  我們的主是誰?
[00:12:22.400 --> 00:12:25.400]  他叫得你的時間,
[00:12:25.400 --> 00:12:27.400]  聖經講得很清楚,
[00:12:27.400 --> 00:12:29.400]  每一次聖經都記,
[00:12:29.400 --> 00:12:33.400]  耶穌知道他想做什麼,
[00:12:33.400 --> 00:12:36.400]  你猜不到,
[00:12:36.400 --> 00:12:38.400]  所以我們跟隨主的時間,
[00:12:38.400 --> 00:12:40.400]  你猜不到的,
[00:12:40.400 --> 00:12:44.400]  我們每天數自己的,
[00:12:44.400 --> 00:12:46.400]  我很討厭那些人,
[00:12:46.400 --> 00:12:52.400]  每天都是量入為出的,
[00:12:52.400 --> 00:12:55.400]  管財務的名言,
[00:12:55.400 --> 00:12:56.400]  對的,
[00:12:56.400 --> 00:12:58.400]  但是也是錯的,
[00:12:58.400 --> 00:13:00.400]  如果我們跟隨主的時間,
[00:13:00.400 --> 00:13:02.400]  這樣做人的時間,
[00:13:02.400 --> 00:13:05.400]  你跟的主是什麼?
[00:13:05.400 --> 00:13:06.400]  對不對?
[00:13:06.400 --> 00:13:08.400]  所以這個小孩子這麼出名,
[00:13:08.400 --> 00:13:10.400]  全流二千年,
[00:13:10.400 --> 00:13:15.400]  專登耶穌不讓你知道他的名字,
[00:13:15.400 --> 00:13:18.400]  隱藏的,
[00:13:18.400 --> 00:13:20.400]  那很好,
[00:13:20.400 --> 00:13:24.400]  你見在這段聖經,
[00:13:24.400 --> 00:13:29.400]  有個很重要的字眼出現兩次,
[00:13:29.400 --> 00:13:32.400]  為什麼忽然在這裡出現?
[00:13:32.400 --> 00:13:36.400]  耶穌對著五餅二魚,
[00:13:36.400 --> 00:13:38.400]  舉起手,
[00:13:38.400 --> 00:13:42.400]  祝謝了,
[00:13:42.400 --> 00:13:44.400]  然後後面,
[00:13:44.400 --> 00:13:46.400]  祂再離開之後,
[00:13:46.400 --> 00:13:48.400]  也有人跟著祂,
[00:13:48.400 --> 00:13:52.400]  就是那些喫了祝謝餅的人,
[00:13:52.400 --> 00:13:55.400]  仍然跟著祂,
[00:13:55.400 --> 00:13:58.400]  約翰真的醒了,
[00:13:58.400 --> 00:14:01.400]  他知道這兩個字很重要,
[00:14:01.400 --> 00:14:05.400]  因為這兩個字是什麼時候耶穌再用?
[00:14:05.400 --> 00:14:08.400]  最後的晚餐,
[00:14:08.400 --> 00:14:14.400]  他舉起杯,
[00:14:14.400 --> 00:14:16.400]  祝謝了,
[00:14:16.400 --> 00:14:18.400]  做給他們看,
[00:14:18.400 --> 00:14:21.400]  所以約翰真的很高水準,
[00:14:21.400 --> 00:14:23.400]  當然是聖靈感動他,
[00:14:23.400 --> 00:14:26.400]  以致他其實用每一個字,
[00:14:26.400 --> 00:14:29.400]  耶穌講每一句話,
[00:14:29.400 --> 00:14:31.400]  甚至羣眾,
[00:14:31.400 --> 00:14:38.400]  所以祝謝,
[00:14:38.400 --> 00:14:41.400]  真的,
[00:14:41.400 --> 00:14:45.400]  我們的主是怎樣的主?
[00:14:45.400 --> 00:14:47.400]  祂真的是萬有的主,
[00:14:47.400 --> 00:14:49.400]  一切都在祂掌握裡面,
[00:14:49.400 --> 00:14:51.400]  如果祂要做,
[00:14:51.400 --> 00:14:53.400]  按著祂的心意來做,
[00:14:53.400 --> 00:14:55.400]  祂做的,
[00:14:55.400 --> 00:14:57.400]  你猜不到的,
[00:14:57.400 --> 00:14:58.400]  真的,
[00:14:58.400 --> 00:15:01.400]  二千年來,
[00:15:01.400 --> 00:15:05.400]  耶穌接著所透過你信徒做的事,
[00:15:05.400 --> 00:15:07.400]  全世界沒有人猜到,
[00:15:07.400 --> 00:15:09.400]  誰能夠猜到?
[00:15:09.400 --> 00:15:11.400]  做夢也想不到,
[00:15:11.400 --> 00:15:13.400]  那些人就跟著,
[00:15:13.400 --> 00:15:16.400]  越分越有,
[00:15:16.400 --> 00:15:18.400]  而且,
[00:15:18.400 --> 00:15:21.400]  神的供應是豐盛的,
[00:15:21.400 --> 00:15:23.400]  不止的,
[00:15:23.400 --> 00:15:27.400]  所以約翰也很仔細,
[00:15:27.400 --> 00:15:30.400]  喫完剩下的,
[00:15:30.400 --> 00:15:32.400]  也收回來,
[00:15:32.400 --> 00:15:34.400]  再數一數,
[00:15:34.400 --> 00:15:37.400]  十二男,
[00:15:37.400 --> 00:15:40.400]  我相信耶穌特意留下十二男,
[00:15:40.400 --> 00:15:42.400]  都有意思的,
[00:15:42.400 --> 00:15:45.400]  聖經說每一個的神蹟,
[00:15:45.400 --> 00:15:47.400]  背後有記號的,
[00:15:47.400 --> 00:15:49.400]  耶穌來,
[00:15:49.400 --> 00:15:52.400]  雖然自己的人,猶太人不接待他,
[00:15:52.400 --> 00:15:54.400]  他經常不讓他知道,
[00:15:54.400 --> 00:15:57.400]  我經常想念你,
[00:15:57.400 --> 00:15:59.400]  我做每一件事情都想你,
[00:15:59.400 --> 00:16:01.400]  十二支派,
[00:16:01.400 --> 00:16:03.400]  我就是給你看,
[00:16:03.400 --> 00:16:05.400]  我來的時間就是為你來的,
[00:16:05.400 --> 00:16:07.400]  我做這些都是給你看的,
[00:16:07.400 --> 00:16:09.400]  是你們不明白的,
[00:16:09.400 --> 00:16:11.400]  不是偶然的,
[00:16:11.400 --> 00:16:13.400]  於是我就做了,
[00:16:13.400 --> 00:16:15.400]  為什麼那些人,
[00:16:15.400 --> 00:16:17.400]  接著會擁他為王?
[00:16:17.400 --> 00:16:19.400]  為什麼接著人們擁戴為王呢?
[00:16:19.400 --> 00:16:21.400]  他們經常都在等一個彌賽亞,
[00:16:21.400 --> 00:16:25.400]  這個彌賽亞好像大胃王那麼厲害的,
[00:16:25.400 --> 00:16:28.400]  重新復興以色列國的,
[00:16:28.400 --> 00:16:32.400]  過去已經很多次革命了,
[00:16:32.400 --> 00:16:35.400]  有幾次都是很厲害的,
[00:16:35.400 --> 00:16:37.400]  所以忽然之間,
[00:16:37.400 --> 00:16:40.400]  我想那些羅馬的人害怕,
[00:16:40.400 --> 00:16:42.400]  猶太人也害怕,
[00:16:42.400 --> 00:16:44.400]  有原因的,
[00:16:44.400 --> 00:16:48.400]  你看我們這次培靈會這麼多人來,
[00:16:48.400 --> 00:16:51.400]  多少宣傳,
[00:16:51.400 --> 00:16:53.400]  到處宣傳,
[00:16:53.400 --> 00:16:57.400]  當時沒有宣傳機器,
[00:16:57.400 --> 00:16:59.400]  沒有電視,
[00:16:59.400 --> 00:17:01.400]  沒有報紙,
[00:17:01.400 --> 00:17:03.400]  他不會的,
[00:17:03.400 --> 00:17:06.400]  怎麼會有千上萬的人在這裡?
[00:17:06.400 --> 00:17:08.400]  上千上萬的人在這裡,
[00:17:08.400 --> 00:17:10.400]  你說那些官怕不怕呢?
[00:17:10.400 --> 00:17:12.400]  怕不怕呢?
[00:17:12.400 --> 00:17:14.400]  你想像不到的,
[00:17:14.400 --> 00:17:16.400]  我也想不到怎麼會有這麼多人,
[00:17:16.400 --> 00:17:18.400]  那些人一看,
[00:17:18.400 --> 00:17:22.400]  我就是在等一個這樣的人,
[00:17:22.400 --> 00:17:26.400]  強逼他做王,
[00:17:26.400 --> 00:17:29.400]  耶穌知道,
[00:17:29.400 --> 00:17:32.400]  他就退下來,
[00:17:32.400 --> 00:17:36.400]  退到很遠,
[00:17:36.400 --> 00:17:42.400]  還在海上走過去,
[00:17:42.400 --> 00:17:44.400]  約翰也很好,
[00:17:44.400 --> 00:17:47.400]  他常常間中都有這些記載,
[00:17:47.400 --> 00:17:51.400]  都是回到約翰福音第一章,
[00:17:51.400 --> 00:17:53.400]  他真是萬有的主,
[00:17:53.400 --> 00:17:56.400]  所有都是他創造的,
[00:17:56.400 --> 00:17:58.400]  他的權柄在那裡,
[00:17:58.400 --> 00:18:00.400]  雖然現在未曾新天新地,
[00:18:00.400 --> 00:18:02.400]  但是權柄在他那裡,
[00:18:02.400 --> 00:18:04.400]  他是誰?
[00:18:04.400 --> 00:18:06.400]  所以這是一個小小插曲,
[00:18:06.400 --> 00:18:09.400]  他就寫在那裡,
[00:18:09.400 --> 00:18:11.400]  然後就回去了,
[00:18:11.400 --> 00:18:15.400]  最後那些人再坐船跟蹤他,
[00:18:15.400 --> 00:18:17.400]  查到了,
[00:18:17.400 --> 00:18:19.400]  去了加勃勒,
[00:18:19.400 --> 00:18:21.400]  就到了那裡,
[00:18:21.400 --> 00:18:23.400]  到了那裡的時候,
[00:18:23.400 --> 00:18:25.400]  耶穌又說,
[00:18:25.400 --> 00:18:27.400]  耶穌很多時候,
[00:18:27.400 --> 00:18:29.400]  他看穿人的心,
[00:18:29.400 --> 00:18:33.400]  所以你跟耶穌要聰明一些,
[00:18:33.400 --> 00:18:35.400]  所以昨天,
[00:18:35.400 --> 00:18:37.400]  今天我的老友也說,
[00:18:37.400 --> 00:18:39.400]  你昨天說了什麼,
[00:18:39.400 --> 00:18:41.400]  我老友來聽,
[00:18:41.400 --> 00:18:43.400]  我太太昨天跟我聊天,
[00:18:43.400 --> 00:18:45.400]  馬上叫我不要裝模作樣,
[00:18:45.400 --> 00:18:47.400]  昨天你講什麼,
[00:18:47.400 --> 00:18:49.400]  我太太告訴我,
[00:18:49.400 --> 00:18:51.400]  你不要演戲,假裝,
[00:18:51.400 --> 00:18:53.400]  我太太叫我不要裝模作樣,
[00:18:53.400 --> 00:18:55.400]  我再講一次,
[00:18:55.400 --> 00:18:57.400]  你在耶穌面前,
[00:18:57.400 --> 00:18:59.400]  不要裝模作樣,
[00:18:59.400 --> 00:19:01.400]  你每天裝模作樣,
[00:19:01.400 --> 00:19:03.400]  耶穌知道,
[00:19:03.400 --> 00:19:05.400]  是幾種人,
[00:19:05.400 --> 00:19:07.400]  有的人是看神蹟而來,
[00:19:07.400 --> 00:19:09.400]  他有些水準更低,
[00:19:09.400 --> 00:19:11.400]  他一點就點出來,
[00:19:11.400 --> 00:19:13.400]  這些根本都不是神蹟,
[00:19:13.400 --> 00:19:15.400]  他說這些不是神蹟,
[00:19:15.400 --> 00:19:17.400]  是為喫飯而來的,
[00:19:17.400 --> 00:19:19.400]  耶穌知道,
[00:19:19.400 --> 00:19:21.400]  所以我自己再看,
[00:19:21.400 --> 00:19:23.400]  我在看的時候,
[00:19:23.400 --> 00:19:25.400]  耶穌基督仍然都服侍他們,
[00:19:25.400 --> 00:19:27.400]  仍然服侍他們,
[00:19:27.400 --> 00:19:29.400]  仍然服侍他們,
[00:19:29.400 --> 00:19:31.400]  真是令我很感動,
[00:19:31.400 --> 00:19:33.400]  好,接著他就講,
[00:19:33.400 --> 00:19:35.400]  然後就嘗試去解釋,
[00:19:35.400 --> 00:19:37.400]  解釋的時候,
[00:19:37.400 --> 00:19:39.400]  引起更多騷動,
[00:19:39.400 --> 00:19:41.400]  引起更多騷動,
[00:19:41.400 --> 00:19:43.400]  因為他講著講著,
[00:19:43.400 --> 00:19:45.400]  時間都跟著進入正題,
[00:19:45.400 --> 00:19:47.400]  講著講著就進入正題,
[00:19:47.400 --> 00:19:49.400]  然後就講他的身份,
[00:19:49.400 --> 00:19:51.400]  你每個神蹟,
[00:19:51.400 --> 00:19:53.400]  背後的記號是什麼,
[00:19:53.400 --> 00:19:55.400]  他是一個怎樣的神,
[00:19:55.400 --> 00:19:57.400]  他為什麼做這樣,
[00:19:57.400 --> 00:19:59.400]  他究竟傳什麼訊息,
[00:19:59.400 --> 00:20:01.400]  所以你看,
[00:20:01.400 --> 00:20:03.400]  在歷史裡面,
[00:20:03.400 --> 00:20:05.400]  主耶穌都離開,
[00:20:05.400 --> 00:20:07.400]  都有神蹟的,
[00:20:07.400 --> 00:20:09.400]  仍然有的,
[00:20:09.400 --> 00:20:11.400]  不過不是經常發生,
[00:20:11.400 --> 00:20:13.400]  但不是每天發生,
[00:20:13.400 --> 00:20:15.400]  但是每一次這些神蹟,
[00:20:15.400 --> 00:20:17.400]  不要只是看,有東西看,
[00:20:17.400 --> 00:20:19.400]  究竟神跟我們講什麼,
[00:20:19.400 --> 00:20:21.400]  他就跟著講,
[00:20:21.400 --> 00:20:23.400]  我就是生命的糧,
[00:20:23.400 --> 00:20:25.400]  我就是生命的糧,
[00:20:25.400 --> 00:20:27.400]  你們個個都為
[00:20:27.400 --> 00:20:29.400]  毀壞的食物來努力,
[00:20:29.400 --> 00:20:31.400]  你們為壞的食物勞力,
[00:20:31.400 --> 00:20:33.400]  那些你一生一世,
[00:20:33.400 --> 00:20:35.400]  一生一世,
[00:20:35.400 --> 00:20:37.400]  做奴隸,
[00:20:37.400 --> 00:20:39.400]  是為什麼,
[00:20:39.400 --> 00:20:41.400]  你找什麼,
[00:20:41.400 --> 00:20:43.400]  你找喫的,
[00:20:43.400 --> 00:20:45.400]  而且你找的全部都會壞的,
[00:20:45.400 --> 00:20:47.400]  全部都是會壞的,
[00:20:47.400 --> 00:20:49.400]  你看香港,
[00:20:49.400 --> 00:20:51.400]  人日日日日,
[00:20:51.400 --> 00:20:53.400]  很勤力的,
[00:20:53.400 --> 00:20:55.400]  很欣賞香港人,
[00:20:55.400 --> 00:20:57.400]  香港人是世界水平的,
[00:20:57.400 --> 00:20:59.400]  非常之高,
[00:20:59.400 --> 00:21:01.400]  非常之勤力,
[00:21:01.400 --> 00:21:03.400]  很勤勞,
[00:21:03.400 --> 00:21:05.400]  但另外很出色的,
[00:21:05.400 --> 00:21:07.400]  成日都抑鬱,
[00:21:07.400 --> 00:21:09.400]  每天都憂鬱的,
[00:21:09.400 --> 00:21:11.400]  很不開心,
[00:21:11.400 --> 00:21:13.400]  很不開心,
[00:21:13.400 --> 00:21:15.400]  快樂指數是全球很低的,
[00:21:15.400 --> 00:21:17.400]  快樂指數全球很低,
[00:21:17.400 --> 00:21:19.400]  我成日都追那個快樂指數,
[00:21:19.400 --> 00:21:21.400]  我每天都跟著那個指數,
[00:21:21.400 --> 00:21:23.400]  快樂指數上你個人呢,
[00:21:23.400 --> 00:21:25.400]  不是你擁有多少,
[00:21:25.400 --> 00:21:27.400]  不是你擁有多少,
[00:21:27.400 --> 00:21:29.400]  最近如何,
[00:21:29.400 --> 00:21:31.400]  最近你看香港的排行,
[00:21:31.400 --> 00:21:33.400]  一百二十,
[00:21:33.400 --> 00:21:35.400]  一百二十,
[00:21:35.400 --> 00:21:37.400]  最下面的是一百四十幾,
[00:21:37.400 --> 00:21:39.400]  我最出奇的一次,
[00:21:39.400 --> 00:21:41.400]  那個快樂指數,
[00:21:41.400 --> 00:21:43.400]  那個時候香港七十六,
[00:21:43.400 --> 00:21:45.400]  那個時候香港七十六,
[00:21:45.400 --> 00:21:47.400]  剛剛低過伊拉克一級,
[00:21:47.400 --> 00:21:49.400]  剛剛比伊拉克低一級,
[00:21:49.400 --> 00:21:51.400]  我是不明白的,
[00:21:51.400 --> 00:21:53.400]  我不明白,
[00:21:53.400 --> 00:21:55.400]  為什麼會低過伊拉克一級,
[00:21:55.400 --> 00:21:57.400]  你看一下,
[00:21:57.400 --> 00:21:59.400]  多麼辛苦,
[00:21:59.400 --> 00:22:01.400]  要追,
[00:22:01.400 --> 00:22:03.400]  好呀,你找到一份好工作,
[00:22:03.400 --> 00:22:05.400]  找到錢,
[00:22:05.400 --> 00:22:07.400]  不用住劏房,
[00:22:07.400 --> 00:22:09.400]  又上到樓,
[00:22:09.400 --> 00:22:11.400]  再買到一間很大的樓,
[00:22:11.400 --> 00:22:13.400]  再買一間更大的,
[00:22:13.400 --> 00:22:15.400]  什麼你要的都拿了,
[00:22:15.400 --> 00:22:17.400]  什麼你要的都有了,
[00:22:17.400 --> 00:22:19.400]  然後怎樣,
[00:22:19.400 --> 00:22:21.400]  人很奇怪,
[00:22:21.400 --> 00:22:23.400]  你沒找到你就有目標,
[00:22:23.400 --> 00:22:25.400]  你找到才知道,
[00:22:25.400 --> 00:22:27.400]  找到才知道,
[00:22:27.400 --> 00:22:29.400]  是被騙的,
[00:22:29.400 --> 00:22:31.400]  對不對,
[00:22:31.400 --> 00:22:33.400]  你追,追,追,
