
[00:00:00.000 --> 00:00:04.260]  好幾年前美國有一個叫Terry Shaver的女士
[00:04:31.460 --> 00:04:33.460]  我看到不少人
[00:04:33.460 --> 00:04:35.460]  起初信耶穌是威是勢
[00:04:35.460 --> 00:04:37.460]  好像很熱心
[00:04:37.460 --> 00:04:39.460]  甚至說去禮拜堂很好
[00:04:39.460 --> 00:04:41.460]  很喜歡
[00:04:41.460 --> 00:04:43.460]  但是一時的
[00:04:43.460 --> 00:04:45.460]  不是徹底的
[00:04:45.460 --> 00:04:47.460]  他沒有生命的改變
[00:04:47.460 --> 00:04:49.460]  他沒有完全的投身
[00:04:49.460 --> 00:04:51.460]  他沒有穿上避彈衣
[00:04:51.460 --> 00:04:53.460]  他只是靠基督的道理
[00:04:53.460 --> 00:04:57.460]  或者是教會的溫暖
[00:04:57.460 --> 00:05:00.460]  或者是靠弟兄姊妹的關懷
[00:05:00.460 --> 00:05:02.460]  他說來我就去
[00:05:02.460 --> 00:05:06.460]  他未曾真正的生命一個徹底的改變
[00:05:06.460 --> 00:05:08.460]  他的生命只是修補
[00:05:08.460 --> 00:05:10.460]  而不是重建
[00:05:10.460 --> 00:05:13.460]  他的生命是沒有避彈衣
[00:05:13.460 --> 00:05:15.460]  是一件很危險的事
[00:05:15.460 --> 00:05:17.460]  難怪
[00:05:17.460 --> 00:05:19.460]  我們很多時候
[00:05:19.460 --> 00:05:21.460]  我們跟工會開會的時候
[00:05:21.460 --> 00:05:23.460]  就拿回那些受水禮的
[00:05:23.460 --> 00:05:25.460]  還有多少個還在
[00:05:25.460 --> 00:05:27.460]  參加什麼團契
[00:05:27.460 --> 00:05:29.460]  有些洗了沒多久就已經無影無蹤
[00:05:29.460 --> 00:05:31.460]  基督教信仰不是修補
[00:05:31.460 --> 00:05:35.460]  基督教信仰是一個徹底的改變
[00:05:35.460 --> 00:05:37.460]  多倫多學生書中有張十六節說
[00:05:37.460 --> 00:05:38.460]  如果有人做基督律
[00:05:38.460 --> 00:05:40.460]  他就是新做的人
[00:05:40.460 --> 00:05:42.460]  舊事已變成新的了
[00:05:42.460 --> 00:05:44.460]  其實這是一個錯誤的翻譯
[00:05:44.460 --> 00:05:46.460]  新做的人
[00:05:46.460 --> 00:05:48.460]  希臘文的Tesis
[00:05:48.460 --> 00:05:50.460]  是新的創造
[00:05:50.460 --> 00:05:52.460]  是一個俗生的
[00:05:52.460 --> 00:05:54.460]  是一個radical change的創造
[00:05:54.460 --> 00:05:56.460]  不是一個修補
[00:05:56.460 --> 00:06:00.460]  是一個絕對新的生命的改變
[00:06:00.460 --> 00:06:02.460]  不是靠一些工具去修補
[00:06:02.460 --> 00:06:04.460]  不是靠一些工具
[00:06:04.460 --> 00:06:07.460]  或者一些溫暖去修補我們的生命
[00:06:07.460 --> 00:06:10.460]  是死了而復生
[00:06:10.460 --> 00:06:12.460]  是一個radical change
[00:06:12.460 --> 00:06:14.460]  是一個徹底的改變
[00:06:14.460 --> 00:06:16.460]  如果我們明白到
[00:06:16.460 --> 00:06:18.460]  基督教的信仰
[00:06:18.460 --> 00:06:20.460]  是一個這樣的投身
[00:06:20.460 --> 00:06:24.460]  而不是擦身而過的時候
[00:06:24.460 --> 00:06:27.460]  我想我們的生命會很不同
[00:06:27.460 --> 00:06:29.460]  今天我們來看看這段聖經
[00:06:29.460 --> 00:06:32.460]  表面上看來是一段很奇怪的聖經
[00:06:32.460 --> 00:06:34.460]  我們看這段聖經的時候
[00:06:34.460 --> 00:06:36.460]  只有三段聖經
[00:06:36.460 --> 00:06:57.460]  (字幕)
[00:06:57.460 --> 00:07:00.460]  這段是一段很古怪的聖經
[00:07:00.460 --> 00:07:02.460]  它的出現是很噁心
[00:07:02.460 --> 00:07:04.460]  很噁心
[00:07:04.460 --> 00:07:06.460]  很古怪
[00:07:06.460 --> 00:07:08.460]  表面上看來和前文後理是沒有什麼關係的
[00:07:08.460 --> 00:07:10.460]  我們來看看它的前文後理是什麼
[00:07:10.460 --> 00:07:13.460]  路加福音第十一章是說什麼呢
[00:07:13.460 --> 00:07:16.460]  路加福音第十一章十四至五十四節
[00:07:16.460 --> 00:07:18.460]  是說耶穌對人
[00:07:18.460 --> 00:07:21.460]  是有些人去質疑耶穌
[00:07:21.460 --> 00:07:23.460]  於是耶穌就去答辯他們
[00:07:23.460 --> 00:07:25.460]  在第十四節至二十二節
[00:07:25.460 --> 00:07:27.460]  上兩節我們說到的時候
[00:07:27.460 --> 00:07:29.460]  就有人挑戰耶穌
[00:07:29.460 --> 00:07:31.460]  說他趕鬼
[00:07:31.460 --> 00:07:34.460]  是來自鬼王別西卜的權柄去趕鬼
[00:07:34.460 --> 00:07:38.460]  猶太人質疑耶穌有多少權柄的來由
[00:07:38.460 --> 00:07:41.460]  沒錯他們承認耶穌有這個權柄
[00:07:41.460 --> 00:07:44.460]  但控告他這個權柄的來由
[00:07:44.460 --> 00:07:46.460]  是來自鬼王別西卜
[00:07:46.460 --> 00:07:47.460]  不是來自上帝
[00:07:47.460 --> 00:07:48.460]  不是來自耶穌
[00:07:48.460 --> 00:07:50.460]  是來自那惡者
[00:07:50.460 --> 00:07:52.460]  於是耶穌就駁斥他們
[00:07:52.460 --> 00:07:54.460]  他駁斥的方法
[00:07:54.460 --> 00:07:55.460]  如果大家還記得的話
[00:07:55.460 --> 00:07:58.460]  一國如果是互相紛爭
[00:07:58.460 --> 00:08:01.460]  就一定是不能夠站立的
[00:08:01.460 --> 00:08:04.460]  家庭裡面兩個吵架是站不住的
[00:08:04.460 --> 00:08:07.460]  如果耶穌基督是靠這個鬼王去趕鬼
[00:08:07.460 --> 00:08:09.460]  不就是鬼打鬼
[00:08:09.460 --> 00:08:12.460]  這樣撒旦一國就不會容納得了
[00:08:12.460 --> 00:08:14.460]  所以撒旦不會這麼蠢的
[00:08:14.460 --> 00:08:15.460]  相反來說
[00:08:15.460 --> 00:08:19.460]  耶穌和污鬼不是同出一角
[00:08:19.460 --> 00:08:21.460]  而是不同的角度
[00:08:21.460 --> 00:08:23.460]  所以十一章二十節
[00:08:23.460 --> 00:08:24.460]  耶穌就說了一句話
[00:08:24.460 --> 00:08:27.460]  我若靠上帝的能力趕鬼
[00:08:27.460 --> 00:08:31.460]  你就知道上帝的國已經臨在
[00:08:31.460 --> 00:08:32.460]  意思就是說
[00:08:32.460 --> 00:08:34.460]  耶穌是用這個比喻
[00:08:34.460 --> 00:08:38.460]  耶穌基督就是用這個說話來告訴我們
[00:08:38.460 --> 00:08:40.460]  他用一個兩個角度的比喻
[00:08:40.460 --> 00:08:41.460]  其實是兩個角度
[00:08:41.460 --> 00:08:44.460]  耶穌基督是屬於神的角度
[00:08:44.460 --> 00:08:45.460]  接著他用一個比喻說
[00:08:45.460 --> 00:08:48.460]  是一個更強的壯士
[00:08:48.460 --> 00:08:50.460]  進入他的屋裡面
[00:08:50.460 --> 00:08:53.460]  砌下了這個撒旦的角度
[00:08:53.460 --> 00:08:56.460]  整個撒旦的角度是完全的崩潰
[00:08:56.460 --> 00:08:59.460]  然後去建立上帝的角度
[00:08:59.460 --> 00:09:01.460]  耶穌用這個比喻是表明
[00:09:01.460 --> 00:09:03.460]  他不是靠鬼王趕鬼
[00:09:03.460 --> 00:09:05.460]  而是靠神去趕鬼
[00:09:05.460 --> 00:09:08.460]  他這樣做是表明天國已經降臨了
[00:09:08.460 --> 00:09:12.460]  上帝的國是一個更強的壯士
[00:09:12.460 --> 00:09:13.460]  是勝過撒旦
[00:09:13.460 --> 00:09:15.460]  不是只是修補一下
[00:09:15.460 --> 00:09:19.460]  是徹底的打倒這個撒旦的王國
[00:09:19.460 --> 00:09:22.460]  接著二十七至二十八節
[00:09:22.460 --> 00:09:24.460]  就是下一次我們說的一段聖經
[00:09:24.460 --> 00:09:25.460]  就說到有一個女人
[00:09:25.460 --> 00:09:27.460]  大聲的說
[00:09:27.460 --> 00:09:28.460]  懷你胎
[00:09:28.460 --> 00:09:30.460]  以及養你的有福了
[00:09:30.460 --> 00:09:31.460]  於是耶穌就回答她說
[00:09:31.460 --> 00:09:32.460]  是
[00:09:32.460 --> 00:09:36.460]  不過她也不及得聽上帝的話
[00:09:36.460 --> 00:09:38.460]  而由真行的人有福
[00:09:38.460 --> 00:09:40.460]  在這兩段聖經中間
[00:09:40.460 --> 00:09:43.460]  就拆了這三段聖經
[00:09:43.460 --> 00:09:44.460]  於是我們就會問
[00:09:44.460 --> 00:09:46.460]  究竟是什麼意思
[00:09:46.460 --> 00:09:47.460]  第一段聖經是說
[00:09:47.460 --> 00:09:49.460]  耶穌答辯
[00:09:49.460 --> 00:09:50.460]  有人控訴他
[00:09:50.460 --> 00:09:52.460]  你是靠鬼王趕鬼
[00:09:52.460 --> 00:09:53.460]  第二段聖經
[00:09:53.460 --> 00:09:55.460]  就是一個女人說
[00:09:55.460 --> 00:09:56.460]  懷你胎的
[00:09:56.460 --> 00:09:58.460]  與養你的
[00:09:58.460 --> 00:09:59.460]  就是耶穌的媽媽
[00:09:59.460 --> 00:10:00.460]  就有福了
[00:10:00.460 --> 00:10:01.460]  耶穌說
[00:10:01.460 --> 00:10:02.460]  是
[00:10:02.460 --> 00:10:04.460]  不過是聽我的道
[00:10:04.460 --> 00:10:05.460]  而由真行的人
[00:10:05.460 --> 00:10:07.460]  給我的媽媽
[00:10:07.460 --> 00:10:09.460]  更為有福
[00:10:09.460 --> 00:10:12.460]  在這兩段聖經當中
[00:10:12.460 --> 00:10:14.460]  就插了這個比喻
[00:10:14.460 --> 00:10:15.460]  一個故事
[00:10:15.460 --> 00:10:18.460]  如果你詳細來看看這三段聖經
[00:10:18.460 --> 00:10:20.460]  就是一路下去的三段聖經
[00:10:20.460 --> 00:10:21.460]  我們很快就會發現
[00:10:21.460 --> 00:10:23.460]  在這三段聖經當中
[00:10:23.460 --> 00:10:25.460]  有幾個共同點
[00:10:25.460 --> 00:10:26.460]  第一個共同點
[00:10:26.460 --> 00:10:30.460]  三段聖經都有一個強烈的對比
[00:10:30.460 --> 00:10:31.460]  在三段聖經當中
[00:10:31.460 --> 00:10:34.460]  都是比較一些東西的
[00:10:34.460 --> 00:10:36.460]  在十四字到二十二字
[00:10:36.460 --> 00:10:37.460]  是對比什麼呢
[00:10:37.460 --> 00:10:40.460]  是撒旦的角度和神的角度
[00:10:40.460 --> 00:10:42.460]  神的角度是一個更強的壯士
[00:10:42.460 --> 00:10:44.460]  就好像是二十二字
[00:10:44.460 --> 00:10:47.460]  但有一個比他更強的來攻擊他
[00:10:47.460 --> 00:10:48.460]  並且戰勝了他
[00:10:48.460 --> 00:10:51.460]  就奪去他倚靠的盔甲兵器
[00:10:51.460 --> 00:10:53.460]  又分了他的良物
[00:10:53.460 --> 00:10:55.460]  所以在第一段聖經當中
[00:10:55.460 --> 00:10:58.460]  耶穌是比較上帝的角度
[00:10:58.460 --> 00:11:00.460]  和撒旦的角度
[00:11:00.460 --> 00:11:03.460]  上帝的角度是一個更強的勇士
[00:11:03.460 --> 00:11:04.460]  進了他的屋
[00:11:04.460 --> 00:11:05.460]  砌下他
[00:11:05.460 --> 00:11:07.460]  拿走他的東西
[00:11:07.460 --> 00:11:08.460]  戰勝了他
[00:11:08.460 --> 00:11:12.460]  對比是神的角度和撒旦的角度
[00:11:12.460 --> 00:11:14.460]  二十三字到二十四字
[00:11:14.460 --> 00:11:16.460]  是對比兩個情況
[00:11:16.460 --> 00:11:18.460]  先前有一隻鬼
[00:11:18.460 --> 00:11:20.460]  一隻污靈
[00:11:20.460 --> 00:11:22.460]  他被人趕走之後
[00:11:22.460 --> 00:11:26.460]  房間不設房
[00:11:26.460 --> 00:11:28.460]  空屋一間
[00:11:28.460 --> 00:11:33.460]  於是那個污靈就帶了七隻更惡的鬼來
[00:11:33.460 --> 00:11:34.460]  就住在那裡
[00:11:34.460 --> 00:11:36.460]  先前就是一伙人住
[00:11:36.460 --> 00:11:37.460]  現在七伙人住
[00:11:37.460 --> 00:11:41.460]  於是這個人比先前更慘的狀況
[00:11:41.460 --> 00:11:44.460]  就是比對兩個情況
[00:11:44.460 --> 00:11:46.460]  之前和之後
[00:11:46.460 --> 00:11:49.460]  二十五至二十七字是比對什麼呢
[00:11:49.460 --> 00:11:51.460]  懷你的胎
[00:11:51.460 --> 00:11:52.460]  養你的
[00:11:52.460 --> 00:11:54.460]  和聽神的話
[00:11:54.460 --> 00:11:57.460]  然後遵行的人更為有福
[00:11:57.460 --> 00:12:00.460]  因為三段聖經都是一個比較
[00:12:00.460 --> 00:12:02.460]  一個強烈的比較
[00:12:02.460 --> 00:12:04.460]  這是第一點我們看到的
[00:12:04.460 --> 00:12:08.460]  第二點我們所看到的是
[00:12:08.460 --> 00:12:13.460]  三段聖經都有濃厚的猶太人的色彩
[00:12:13.460 --> 00:12:17.460]  有很濃厚的猶太人背景
[00:12:17.460 --> 00:12:21.460]  猶太人我們怎麼看出有很強烈的猶太人背景呢
[00:12:21.460 --> 00:12:23.460]  撒旦的角度
[00:12:23.460 --> 00:12:25.460]  神的角度
[00:12:25.460 --> 00:12:27.460]  有些字句
[00:12:27.460 --> 00:12:29.460]  無水之地
[00:12:29.460 --> 00:12:30.460]  安潔
[00:12:30.460 --> 00:12:31.460]  屋
[00:12:31.460 --> 00:12:34.460]  或者一些比喻
[00:12:34.460 --> 00:12:38.460]  全部你是在Mishnah和Talmud裡面找到的
[00:12:38.460 --> 00:12:41.460]  所以一個很出名的英國的解經家
[00:12:41.460 --> 00:12:43.460]  哈維特馬修
[00:12:43.460 --> 00:12:45.460]  就認為這段聖經
[00:12:45.460 --> 00:12:47.460]  二十四至二十六字
[00:12:47.460 --> 00:12:48.460]  是說
[00:12:48.460 --> 00:12:53.460]  是說耶穌是針對那些猶太的趕鬼人士說的
[00:12:53.460 --> 00:12:57.460]  所以因為之前耶穌說你們子弟都趕鬼
[00:12:57.460 --> 00:13:00.460]  就是針對這些猶太人的色彩來說
[00:13:00.460 --> 00:13:03.460]  所以我們看到有第二個共同點
[00:13:03.460 --> 00:13:05.460]  第二個共同點就是
[00:13:05.460 --> 00:13:07.460]  不單有強烈的對比
[00:13:07.460 --> 00:13:11.460]  三段聖經都有強烈的猶太人色彩
[00:13:11.460 --> 00:13:12.460]  第三
[00:13:12.460 --> 00:13:14.460]  我們看到一個很有趣的
[00:13:14.460 --> 00:13:16.460]  三段聖經是一樣的
[00:13:16.460 --> 00:13:20.460]  三段聖經都有濃厚的末世意識
[00:13:20.460 --> 00:13:22.460]  可以看到
[00:13:22.460 --> 00:13:27.460]  十四至二十二字說天國降臨
[00:13:27.460 --> 00:13:29.460]  天國降臨是末世猶太人
[00:13:29.460 --> 00:13:32.460]  猶太人思想裡面是理賽亞尼
[00:13:32.460 --> 00:13:35.460]  末日的時候天國降臨
[00:13:35.460 --> 00:13:38.460]  當天國降臨的時候趕鬼
[00:13:38.460 --> 00:13:39.460]  驅逐這個污鬼
[00:13:39.460 --> 00:13:42.460]  就是理賽亞尼的一個象徵
[00:13:42.460 --> 00:13:45.460]  sign of the coming of the messiah
[00:13:45.460 --> 00:13:48.460]  我們再來看二十三至二十四字
[00:13:48.460 --> 00:13:50.460]  二十三至二十四字
[00:13:50.460 --> 00:13:51.460]  單是看路加福音
[00:13:51.460 --> 00:13:54.460]  不是很清楚看到末世的意識
[00:13:54.460 --> 00:13:57.460]  但你看完馬太福音的時候就很明顯了
[00:13:57.460 --> 00:14:00.460]  馬太福音說完同一段幾乎一模一樣
[00:14:00.460 --> 00:14:03.460]  路加福音和馬太福音的描述幾乎一樣
[00:14:03.460 --> 00:14:05.460]  不過馬太講完之後
[00:14:05.460 --> 00:14:06.460]  他就加多一句
[00:14:06.460 --> 00:14:07.460]  加多一句什麼呢
[00:14:07.460 --> 00:14:09.460]  馬太就說
[00:14:09.460 --> 00:14:10.460]  加多一句話
[00:14:10.460 --> 00:14:11.460]  馬太就說
[00:14:11.460 --> 00:14:14.460]  這正是邪惡的時代
[00:14:14.460 --> 00:14:16.460]  馬太說到說
[00:14:16.460 --> 00:14:17.460]  在邪惡的時代
[00:14:17.460 --> 00:14:19.460]  就是這樣的事情發生
[00:14:19.460 --> 00:14:21.460]  什麼叫做邪惡的時代呢
[00:14:21.460 --> 00:14:22.460]  猶太人就將這個歷史分為
[00:14:22.460 --> 00:14:25.460]  邪惡的時代和末世的時代
[00:14:25.460 --> 00:14:27.460]  邪惡的時代就這樣發生
[00:14:27.460 --> 00:14:29.460]  當聖明的時代來到了
[00:14:29.460 --> 00:14:31.460]  理賽亞尼來的時候
[00:14:31.460 --> 00:14:32.460]  就不是這樣了
[00:14:32.460 --> 00:14:34.460]  所以很明顯的
[00:14:34.460 --> 00:14:36.460]  是一個末世的意識
[00:14:36.460 --> 00:14:38.460]  一個末世的意識
[00:14:38.460 --> 00:14:40.460]  25節到27節
[00:14:40.460 --> 00:14:42.460]  也都是提到一個末世的意識
[00:14:42.460 --> 00:14:45.460]  人的血緣和背景不是重要的
[00:14:45.460 --> 00:14:47.460]  是聽上帝的說話
[00:14:47.460 --> 00:14:49.460]  然後遵行神的話
[00:14:49.460 --> 00:14:51.460]  這個才是最重要的
[00:14:51.460 --> 00:14:53.460]  這個也是一個末世的意識
[00:14:53.460 --> 00:14:55.460]  所以我們看到上面的三點
[00:14:55.460 --> 00:14:57.460]  我們看到這一段聖經
[00:14:57.460 --> 00:14:59.460]  就是
[00:14:59.460 --> 00:15:01.460]  剛才我們讀這三段聖經
[00:15:01.460 --> 00:15:03.460]  所有這些蛛絲馬跡
[00:15:03.460 --> 00:15:05.460]  我們可以做一個這樣的結論
[00:15:05.460 --> 00:15:09.460]  這段聖經一定是和猶太人有關係的
[00:15:09.460 --> 00:15:12.460]  一定是和猶太人的背景有關係
[00:15:12.460 --> 00:15:15.460]  第二一定是和末世有關係的
[00:15:15.460 --> 00:15:17.460]  和天國的來臨有關係
[00:15:17.460 --> 00:15:19.460]  不單止
[00:15:19.460 --> 00:15:21.460]  不是這麼簡單說到趕鬼的事
[00:15:21.460 --> 00:15:23.460]  而是整段聖經
[00:15:23.460 --> 00:15:26.460]  是有一個特別的意思在裡面
[00:15:26.460 --> 00:15:28.460]  這段聖經是一個比喻
[00:15:28.460 --> 00:15:31.460]  這個比喻接著
[00:15:31.460 --> 00:15:34.460]  在前面一段聖經很明顯是有關係的
[00:15:34.460 --> 00:15:37.460]  耶穌在第24節開始說的比喻
[00:15:37.460 --> 00:15:39.460]  一定是和23節之前有關係的
[00:15:39.460 --> 00:15:43.460]  雖然這段聖經沒有清楚交代
[00:15:43.460 --> 00:15:45.460]  它和前面一段聖經有什麼關係
[00:15:45.460 --> 00:15:48.460]  但是我們看下去就看得很清楚
[00:15:48.460 --> 00:15:51.460]  耶穌在這段聖經說人趕鬼之後
[00:15:51.460 --> 00:15:57.460]  如果他不能夠完全將魔鬼在一個人身上趕走
[00:15:57.460 --> 00:15:59.460]  不是一個radical change
[00:15:59.460 --> 00:16:02.460]  不是一個完全改變的時候
[00:16:02.460 --> 00:16:04.460]  不行
[00:16:04.460 --> 00:16:07.460]  在整段聖經從14-24節看來
[00:16:07.460 --> 00:16:10.460]  他是針對猶太的宗教領袖
[00:16:10.460 --> 00:16:13.460]  那些猶太宗教就批判耶穌說
[00:16:13.460 --> 00:16:15.460]  你趕鬼是靠鬼王來的
[00:16:15.460 --> 00:16:18.460]  於是耶穌是針對猶太的領袖
[00:16:18.460 --> 00:16:20.460]  猶太人去說這句話
[00:16:20.460 --> 00:16:22.460]  他這句話
[00:16:22.460 --> 00:16:24.460]  特別在19節
[00:16:24.460 --> 00:16:27.460]  耶穌提到猶太的子弟趕鬼
[00:16:27.460 --> 00:16:30.460]  所以耶穌就告訴他們
[00:16:30.460 --> 00:16:32.460]  你們猶太人沒錯
[00:16:32.460 --> 00:16:35.460]  你們以為你們的子弟可以趕鬼
[00:16:35.460 --> 00:16:38.460]  我也都是趕鬼
[00:16:38.460 --> 00:16:42.460]  但是你的趕鬼是暫時的
[00:16:42.460 --> 00:16:46.460]  你的趕鬼不是完全的
[00:16:46.460 --> 00:16:49.460]  你沒有將鬼王
[00:16:49.460 --> 00:16:52.460]  沒有將撒旦的角度砌低
[00:16:52.460 --> 00:16:56.460]  你所得來的後果比先前更痛苦
[00:16:56.460 --> 00:16:59.460]  但是耶穌說我的趕鬼
[00:16:59.460 --> 00:17:02.460]  是徹底的去成立一個新的角度
[00:17:02.460 --> 00:17:05.460]  是取代了撒旦的角度
[00:17:05.460 --> 00:17:07.460]  其實想一想
[00:17:07.460 --> 00:17:09.460]  於是大家會想
[00:17:09.460 --> 00:17:11.460]  這段聖經只是說猶太人
[00:17:11.460 --> 00:17:13.460]  不是說我們
[00:17:13.460 --> 00:17:15.460]  我們又錯了
[00:17:15.460 --> 00:17:17.460]  馬太呢
[00:17:17.460 --> 00:17:19.460]  馬太說得很清楚一件事
[00:17:19.460 --> 00:17:23.460]  他說這是一個邪惡的世代
[00:17:23.460 --> 00:17:27.460]  邪惡的世代是什麼意思
[00:17:27.460 --> 00:17:31.460]  猶太人趕鬼又是什麼意思
[00:17:31.460 --> 00:17:35.460]  他想告訴我們一件事
[00:17:35.460 --> 00:17:39.460]  今天有很多事情
[00:17:39.460 --> 00:17:42.460]  我們看到社會有很多問題
[00:17:42.460 --> 00:17:46.460]  我們看到人有很多不安
[00:17:46.460 --> 00:17:50.460]  人與人之間有很多破碎的關係
[00:17:50.460 --> 00:17:52.460]  家庭有很多問題
[00:17:52.460 --> 00:17:55.460]  我們今天香港有多少問題
[00:17:55.460 --> 00:17:57.460]  你想想
[00:17:57.460 --> 00:17:59.460]  很多問題存在
[00:17:59.460 --> 00:18:03.460]  問題多到明天發生什麼事都不知道
[00:18:03.460 --> 00:18:06.460]  我想這個官員想都想不到
