
[00:00:00.000 --> 00:00:03.520]  今日和大家預備講的題目
[00:06:32.000 --> 00:06:34.000]  你發覺那種反抗
[00:06:34.000 --> 00:06:36.000]  那種對立激烈是很厲害的
[00:06:36.000 --> 00:06:38.000]  是一種盡情
[00:06:38.000 --> 00:06:40.000]  其實人的心
[00:06:40.000 --> 00:06:42.000]  當和耶穌的心對照之下
[00:06:42.000 --> 00:06:44.000]  我發覺原來激烈的反彈
[00:06:44.000 --> 00:06:46.000]  是這麼厲害
[00:06:46.000 --> 00:06:48.000]  中間就是這三段經文
[00:06:48.000 --> 00:06:50.000]  我們試試看他怎麼說
[00:06:50.000 --> 00:06:52.000]  我想姐妹先讀
[00:06:52.000 --> 00:06:54.000]  第十三節
[00:06:54.000 --> 00:06:56.000]  到第十七節
[00:06:56.000 --> 00:07:00.000]  弟兄讀第十八節
[00:07:00.000 --> 00:07:02.000]  到二十二節
[00:07:02.000 --> 00:07:04.000]  我會讀完二十三至二十八節
[00:07:04.000 --> 00:07:06.000]  請姐妹先
[00:07:08.000 --> 00:07:10.000]  請弟兄
[00:07:10.000 --> 00:07:14.000]  二十三節
[00:07:14.000 --> 00:07:16.000]  耶穌當安息日
[00:07:16.000 --> 00:07:18.000]  從墨地經過
[00:07:18.000 --> 00:07:20.000]  他們徒行路的時候
[00:07:20.000 --> 00:07:22.000]  喝了墨水
[00:07:22.000 --> 00:07:24.000]  法尼賽人對耶穌說
[00:07:24.000 --> 00:07:26.000]  看他們在安息日
[00:07:26.000 --> 00:07:28.000]  為什麼做不可做的事呢
[00:07:28.000 --> 00:07:30.000]  耶穌對他們說
[00:07:30.000 --> 00:07:32.000]  經上記著大衛和跟從他的人
[00:07:32.000 --> 00:07:34.000]  缺乏飢餓之事所做的事
[00:07:34.000 --> 00:07:36.000]  你們沒有念過嗎
[00:07:36.000 --> 00:07:38.000]  他當亞比亞他
[00:07:38.000 --> 00:07:40.000]  作大祭司的時候
[00:07:40.000 --> 00:07:42.000]  就摸盡了神的殿
[00:07:42.000 --> 00:07:44.000]  吃了陳設餅
[00:07:44.000 --> 00:07:46.000]  有給跟從他的人吃
[00:07:46.000 --> 00:07:48.000]  這餅除了祭司以外
[00:07:48.000 --> 00:07:50.000]  人都不可吃
[00:07:50.000 --> 00:07:52.000]  又對他們說
[00:07:52.000 --> 00:07:54.000]  安息日是為人設立的
[00:07:54.000 --> 00:07:56.000]  人不是為安息日設立的
[00:07:56.000 --> 00:07:58.000]  所以人子
[00:07:58.000 --> 00:08:00.000]  也是安息日的主
[00:08:00.000 --> 00:08:02.000]  三段經文
[00:08:02.000 --> 00:08:04.000]  不知道大家有沒有看到一個共同點
[00:08:04.000 --> 00:08:06.000]  好像沒有什麼關連
[00:08:06.000 --> 00:08:08.000]  但他有一個地方是貫穿在一起
[00:08:08.000 --> 00:08:10.000]  這三段經文都說一樣東西
[00:08:10.000 --> 00:08:12.000]  有關的
[00:08:12.000 --> 00:08:14.000]  第一段經文
[00:08:14.000 --> 00:08:18.000]  說耶穌和那些利美一起坐直
[00:08:18.000 --> 00:08:20.000]  第二段經文
[00:08:20.000 --> 00:08:22.000]  禁食
[00:08:22.000 --> 00:08:24.000]  第三段經文
[00:08:24.000 --> 00:08:26.000]  說那些門徒摘墨水來吃
[00:08:26.000 --> 00:08:28.000]  所以跟吃有關的
[00:08:28.000 --> 00:08:30.000]  耶穌很喜歡的
[00:08:30.000 --> 00:08:32.000]  在日常生活裡面
[00:08:32.000 --> 00:08:34.000]  會碰到的那些事情
[00:08:34.000 --> 00:08:36.000]  作為他的貫穿
[00:08:36.000 --> 00:08:38.000]  一個是坐直
[00:08:38.000 --> 00:08:40.000]  大言積慮其實是一個
[00:08:40.000 --> 00:08:42.000]  一個就是不要吃
[00:08:42.000 --> 00:08:44.000]  一個就是摘東西來吃肚餓的時候
[00:08:44.000 --> 00:08:46.000]  這三段經文都有一個總結
[00:08:46.000 --> 00:08:48.000]  都是在說耶穌
[00:08:48.000 --> 00:08:50.000]  前示完之後他有一個小小的結論
[00:08:50.000 --> 00:08:52.000]  第一段經文
[00:08:52.000 --> 00:08:54.000]  其實我想說的就是
[00:08:54.000 --> 00:08:56.000]  他指出人的偏差
[00:08:56.000 --> 00:08:58.000]  就是說
[00:08:58.000 --> 00:09:00.000]  有時候我們看
[00:09:00.000 --> 00:09:02.000]  我們自己的需要
[00:09:02.000 --> 00:09:04.000]  是大過人的需要
[00:09:04.000 --> 00:09:06.000]  這就是問題
[00:09:06.000 --> 00:09:08.000]  耶穌呼召利美
[00:09:08.000 --> 00:09:10.000]  利美是瑞利
[00:09:10.000 --> 00:09:12.000]  坐在瑞關上
[00:09:12.000 --> 00:09:14.000]  一個瑞利坐在瑞關上
[00:09:14.000 --> 00:09:16.000]  他不是很空閒
[00:09:16.000 --> 00:09:18.000]  瑞利坐在瑞關上
[00:09:18.000 --> 00:09:20.000]  是正在工作
[00:09:20.000 --> 00:09:22.000]  可能在城門口
[00:09:22.000 --> 00:09:24.000]  可能在他辦公的地方
[00:09:24.000 --> 00:09:26.000]  有些人走過的時候要交錢
[00:09:26.000 --> 00:09:28.000]  可能要簽名
[00:09:28.000 --> 00:09:30.000]  耶穌經過那個地方
[00:09:30.000 --> 00:09:32.000]  呼召利美跟我
[00:09:32.000 --> 00:09:34.000]  利美馬上跟著耶穌
[00:09:34.000 --> 00:09:36.000]  當然我們可以想像
[00:09:36.000 --> 00:09:38.000]  可以深化為什麼他會這麼有吸引力
[00:09:38.000 --> 00:09:40.000]  耶穌有什麼這麼好的地方
[00:09:40.000 --> 00:09:42.000]  一叫他就走了
[00:09:42.000 --> 00:09:44.000]  後面我們看到
[00:09:44.000 --> 00:09:46.000]  小小的端倪
[00:09:46.000 --> 00:09:48.000]  其實耶穌在那裡
[00:09:48.000 --> 00:09:50.000]  經文告訴我們耶穌的吸引力在哪裡
[00:09:50.000 --> 00:09:52.000]  耶穌去到他家
[00:09:52.000 --> 00:09:54.000]  大排言積
[00:09:54.000 --> 00:09:56.000]  坐直的意思就是很大的言積
[00:09:56.000 --> 00:09:58.000]  請了很多人來
[00:09:58.000 --> 00:10:00.000]  大家注意那些人包括了瑞利和罪人
[00:10:00.000 --> 00:10:02.000]  在猶太當時的社會裡面
[00:10:02.000 --> 00:10:04.000]  很多人都知道
[00:10:04.000 --> 00:10:06.000]  瑞利是一些被認為是罪人
[00:10:06.000 --> 00:10:08.000]  為什麼呢
[00:10:08.000 --> 00:10:10.000]  因為他們是幫羅馬政府工作
[00:10:10.000 --> 00:10:12.000]  瑞利只是收稅
[00:10:12.000 --> 00:10:14.000]  收稅今天是正行業
[00:10:14.000 --> 00:10:16.000]  在當時來說
[00:10:16.000 --> 00:10:18.000]  是一種被人鄙視的行業
[00:10:18.000 --> 00:10:20.000]  因為你幫羅馬人
[00:10:20.000 --> 00:10:22.000]  收錢
[00:10:22.000 --> 00:10:24.000]  背後而且很多的瑞利
[00:10:24.000 --> 00:10:26.000]  明明收稅
[00:10:26.000 --> 00:10:28.000]  可以有一點點佣金
[00:10:28.000 --> 00:10:30.000]  他們作為工作收入都可以
[00:10:30.000 --> 00:10:32.000]  但因為權的緣故
[00:10:32.000 --> 00:10:34.000]  他們會收更多的錢
[00:10:34.000 --> 00:10:36.000]  他們會欺詐他們的同胞
[00:10:36.000 --> 00:10:38.000]  為了要得到更大的利益
[00:10:38.000 --> 00:10:40.000]  所以那些瑞利在當時的人眼中
[00:10:40.000 --> 00:10:42.000]  是看不起他們的
[00:10:42.000 --> 00:10:44.000]  他們被人鄙視
[00:10:44.000 --> 00:10:46.000]  雖然那些人沒有他們的福
[00:10:46.000 --> 00:10:48.000]  他們有權
[00:10:48.000 --> 00:10:50.000]  但那些人鄙視他們
[00:10:50.000 --> 00:10:52.000]  特別他們會和外邦人接觸
[00:10:52.000 --> 00:10:54.000]  不是猶太人
[00:10:54.000 --> 00:10:56.000]  會交往錢銀上
[00:10:56.000 --> 00:10:58.000]  工作上
[00:10:58.000 --> 00:11:00.000]  甚至會因為工作需要的緣故
[00:11:00.000 --> 00:11:02.000]  有時會
[00:11:02.000 --> 00:11:04.000]  用一些錢
[00:11:04.000 --> 00:11:06.000]  去籠絡一些其他人
[00:11:06.000 --> 00:11:08.000]  甚至一些不是猶太
[00:11:08.000 --> 00:11:10.000]  宗教的活動他們都支持
[00:11:10.000 --> 00:11:12.000]  所以在這麼多種環境
[00:11:12.000 --> 00:11:14.000]  瑞利在一般猶太人眼中
[00:11:14.000 --> 00:11:16.000]  都是被視為
[00:11:16.000 --> 00:11:18.000]  羅馬政府的走狗
[00:11:18.000 --> 00:11:20.000]  我們的同胞根本上沒有人喜歡
[00:11:20.000 --> 00:11:22.000]  所以你可以想像
[00:11:22.000 --> 00:11:24.000]  一個瑞利雖然他有錢
[00:11:24.000 --> 00:11:26.000]  但其實他心裡
[00:11:26.000 --> 00:11:28.000]  是很需要有人
[00:11:28.000 --> 00:11:30.000]  歡迎他
[00:11:30.000 --> 00:11:32.000]  接納他
[00:11:32.000 --> 00:11:34.000]  因為人人都拒絕他
[00:11:34.000 --> 00:11:36.000]  耶穌去到他家
[00:11:36.000 --> 00:11:38.000]  吃飯
[00:11:38.000 --> 00:11:40.000]  一起吃飯
[00:11:40.000 --> 00:11:42.000]  引出法利賽人中的文士
[00:11:42.000 --> 00:11:44.000]  見到就和他們的門徒說
[00:11:44.000 --> 00:11:46.000]  那些文士都不和耶穌說
[00:11:46.000 --> 00:11:48.000]  和門徒說
[00:11:48.000 --> 00:11:50.000]  為什麼
[00:11:50.000 --> 00:11:52.000]  你的老師
[00:11:52.000 --> 00:11:54.000]  他就是你的老師
[00:11:54.000 --> 00:11:56.000]  為什麼和瑞利並聚人
[00:11:56.000 --> 00:11:58.000]  一同吃喝
[00:11:58.000 --> 00:12:00.000]  這是什麼問題呢
[00:12:00.000 --> 00:12:02.000]  原來在
[00:12:02.000 --> 00:12:04.000]  當時的文化裡
[00:12:04.000 --> 00:12:06.000]  如果和人一起同桌吃飯
[00:12:06.000 --> 00:12:08.000]  是表示一種友誼
[00:12:08.000 --> 00:12:10.000]  一種我和你很友好
[00:12:10.000 --> 00:12:12.000]  我歡迎你
[00:12:12.000 --> 00:12:14.000]  我接納你我和你的老友
[00:12:14.000 --> 00:12:16.000]  是一種一同的很強烈的含義
[00:12:16.000 --> 00:12:18.000]  這和中國文化很相似
[00:12:18.000 --> 00:12:20.000]  今天你在快餐店
[00:12:20.000 --> 00:12:22.000]  坐下來同桌吃飯
[00:12:22.000 --> 00:12:24.000]  那人是完全不認識的
[00:12:24.000 --> 00:12:26.000]  但以前一桌吃飯
[00:12:26.000 --> 00:12:28.000]  中國人一圍圍吃飯
[00:12:28.000 --> 00:12:30.000]  你發覺同一圍的是不是親密一點
[00:12:30.000 --> 00:12:32.000]  我們編都這樣編
[00:12:32.000 --> 00:12:34.000]  周年慶典
[00:12:34.000 --> 00:12:36.000]  編都同組一起坐
[00:12:36.000 --> 00:12:38.000]  一般來說你不認識的
[00:12:38.000 --> 00:12:40.000]  都不編在一起
[00:12:40.000 --> 00:12:42.000]  這個文化本身是很強烈的
[00:12:42.000 --> 00:12:44.000]  甚至到一個地步
[00:12:44.000 --> 00:12:46.000]  有些猶太人我很重視我的文化
[00:12:46.000 --> 00:12:48.000]  很重視我的傳統
[00:12:48.000 --> 00:12:50.000]  我是不會和那些外邦人
[00:12:50.000 --> 00:12:52.000]  一起吃飯的
[00:12:52.000 --> 00:12:54.000]  因為我知道和他們一起吃飯
[00:12:54.000 --> 00:12:56.000]  我會被玷污的
[00:12:56.000 --> 00:12:58.000]  他們是不潔的
[00:12:58.000 --> 00:13:00.000]  外邦人是不潔的
[00:13:00.000 --> 00:13:02.000]  我是城市選民我是潔淨的
[00:13:02.000 --> 00:13:04.000]  和他們一起吃飯
[00:13:04.000 --> 00:13:06.000]  他們是不會這樣做的
[00:13:06.000 --> 00:13:08.000]  今天的猶太人是不會這樣做的
[00:13:08.000 --> 00:13:10.000]  他們這種觀念是強到一個地步
[00:13:10.000 --> 00:13:12.000]  是影響將來
[00:13:12.000 --> 00:13:14.000]  教會的發展
[00:13:14.000 --> 00:13:16.000]  大家記不記得
[00:13:16.000 --> 00:13:18.000]  有一幕是很深刻的
[00:13:18.000 --> 00:13:20.000]  有一次
[00:13:20.000 --> 00:13:22.000]  應該Pastor Angel也有提及到這一幕
[00:13:22.000 --> 00:13:24.000]  就是彼得和寶萊吵架
[00:13:24.000 --> 00:13:26.000]  那一幕是怎樣發生的呢
[00:13:26.000 --> 00:13:28.000]  就是在安太埃的地方
[00:13:28.000 --> 00:13:30.000]  那個地方是第一個
[00:13:30.000 --> 00:13:32.000]  有外邦人信耶穌的群體
[00:13:32.000 --> 00:13:34.000]  發生的地方
[00:13:34.000 --> 00:13:36.000]  那裡彼得和巴拿巴
[00:13:36.000 --> 00:13:38.000]  和一些猶太人
[00:13:38.000 --> 00:13:40.000]  猶太人的領袖
[00:13:40.000 --> 00:13:42.000]  不忘迦太教會
[00:13:42.000 --> 00:13:44.000]  他們在那裡
[00:13:44.000 --> 00:13:46.000]  吃飯的
[00:13:46.000 --> 00:13:48.000]  原本彼得
[00:13:48.000 --> 00:13:50.000]  和那些外邦信徒
[00:13:50.000 --> 00:13:52.000]  他是信徒來的
[00:13:52.000 --> 00:13:54.000]  一起吃飯沒問題的
[00:13:54.000 --> 00:13:56.000]  不過當那些猶太的領袖
[00:13:56.000 --> 00:13:58.000]  上來之後
[00:13:58.000 --> 00:14:00.000]  突然之間彈開
[00:14:00.000 --> 00:14:02.000]  聖經就說寶萊見到彼得
[00:14:02.000 --> 00:14:04.000]  甚至是巴拿巴
[00:14:04.000 --> 00:14:06.000]  都馬上彈開不和那些外邦人
[00:14:06.000 --> 00:14:08.000]  一起吃飯跳到第二台
[00:14:08.000 --> 00:14:10.000]  和自己同胞一起吃飯
[00:14:10.000 --> 00:14:12.000]  他馬上起來
[00:14:12.000 --> 00:14:14.000]  我想沒誰會有他這麼大膽
[00:14:14.000 --> 00:14:16.000]  這麼有勇氣
[00:14:16.000 --> 00:14:18.000]  對耶穌的大門徒
[00:14:18.000 --> 00:14:20.000]  彼得說
[00:14:20.000 --> 00:14:22.000]  起來斥責他
[00:14:22.000 --> 00:14:24.000]  說他所做的事和福音是不相稱的
[00:14:24.000 --> 00:14:28.000]  你會發覺彼得是面對一個很大的壓力
[00:14:28.000 --> 00:14:30.000]  就是
[00:14:30.000 --> 00:14:32.000]  原來在他的文化裡面
[00:14:32.000 --> 00:14:34.000]  和外邦人一起吃飯
[00:14:34.000 --> 00:14:36.000]  同台是有很大壓力的
[00:14:36.000 --> 00:14:38.000]  因為他們的同胞
[00:14:38.000 --> 00:14:40.000]  不贊成
[00:14:40.000 --> 00:14:42.000]  即使在基督教
[00:14:42.000 --> 00:14:44.000]  耶穌的信仰傳到
[00:14:44.000 --> 00:14:46.000]  第二個地區裡面
[00:14:46.000 --> 00:14:48.000]  有外邦人信主之後
[00:14:48.000 --> 00:14:50.000]  這個壓力仍然存在
[00:14:50.000 --> 00:14:52.000]  因此如果這裡的經文
[00:14:52.000 --> 00:14:54.000]  告訴我們的話
[00:14:54.000 --> 00:14:56.000]  其實是在說那些
[00:14:56.000 --> 00:14:58.000]  法夷塞人
[00:14:58.000 --> 00:15:00.000]  他們看到一樣東西
[00:15:00.000 --> 00:15:02.000]  為什麼耶穌會和那些
[00:15:02.000 --> 00:15:04.000]  未受割禮和那些有罪的人
[00:15:04.000 --> 00:15:06.000]  在一起吃飯
[00:15:06.000 --> 00:15:08.000]  因為他們知道
[00:15:08.000 --> 00:15:10.000]  和他們吃飯
[00:15:10.000 --> 00:15:12.000]  某個程度上
[00:15:12.000 --> 00:15:14.000]  他們的群體會被弄髒
[00:15:14.000 --> 00:15:16.000]  會被污穢
[00:15:16.000 --> 00:15:18.000]  他們想保有這個純正的
[00:15:18.000 --> 00:15:20.000]  神的選民
[00:15:20.000 --> 00:15:22.000]  這個身份
[00:15:22.000 --> 00:15:24.000]  人的需要
[00:15:24.000 --> 00:15:26.000]  那些法夷塞人看到
[00:15:26.000 --> 00:15:28.000]  這個是我很想
[00:15:28.000 --> 00:15:30.000]  這個是我的需要
[00:15:30.000 --> 00:15:32.000]  和他們一起我會有問題
[00:15:32.000 --> 00:15:34.000]  但是耶穌建議的是什麼
[00:15:34.000 --> 00:15:36.000]  耶穌說康健的人
[00:15:36.000 --> 00:15:38.000]  用不著醫生
[00:15:38.000 --> 00:15:40.000]  這些罪人其實他們需要神
[00:15:40.000 --> 00:15:42.000]  他們需要醫生
[00:15:42.000 --> 00:15:44.000]  他們需要神的歡迎
[00:15:44.000 --> 00:15:46.000]  需要神的接納
[00:15:46.000 --> 00:15:48.000]  看到
[00:15:48.000 --> 00:15:50.000]  人的需要
[00:15:50.000 --> 00:15:52.000]  然後
[00:15:52.000 --> 00:15:54.000]  忘記了自己的需要
[00:15:54.000 --> 00:15:58.000]  滿足第二個人
[00:15:58.000 --> 00:16:00.000]  他們的需要
[00:16:00.000 --> 00:16:02.000]  罪利其實有強烈被接納的需要
[00:16:02.000 --> 00:16:04.000]  罪人原本有的
[00:16:04.000 --> 00:16:06.000]  大家記不記得
[00:16:06.000 --> 00:16:08.000]  有一個罪利長
[00:16:08.000 --> 00:16:10.000]  有錢的罪利家
[00:16:10.000 --> 00:16:12.000]  叫做
[00:16:12.000 --> 00:16:14.000]  殺戈
[00:16:14.000 --> 00:16:16.000]  殺戈
[00:16:16.000 --> 00:16:18.000]  殺戈的反應是什麼
