
[00:00:00.000 --> 00:00:01.720]  如果你不是第一次來的話
[00:07:23.280 --> 00:07:26.440]  很多異端邪說就興起了
[00:07:26.440 --> 00:07:27.080]  就好像
[00:07:27.080 --> 00:07:28.400]  如果你來自中國大陸的話
[00:07:28.400 --> 00:07:30.040]  你知道有一段時間
[00:07:30.040 --> 00:07:31.720]  教會要關門
[00:07:31.720 --> 00:07:33.320]  找到聖經就燒的
[00:07:33.320 --> 00:07:34.960]  所以很多基督徒
[00:07:34.960 --> 00:07:36.760]  是沒有一個完整的聖經
[00:07:36.760 --> 00:07:37.920]  找到一本聖經很寶貴的
[00:07:37.920 --> 00:07:38.760]  一人撕幾頁
[00:07:38.760 --> 00:07:39.440]  你補那些
[00:07:39.440 --> 00:07:39.920]  我補那些
[00:07:39.920 --> 00:07:40.560]  大家拿著那些
[00:07:40.560 --> 00:07:41.880]  就是講聖經了
[00:07:41.880 --> 00:07:42.640]  於是同樣
[00:07:42.640 --> 00:07:44.320]  你會發覺中國大陸一段時間
[00:07:44.320 --> 00:07:45.840]  在沒有聖經的時候
[00:07:45.840 --> 00:07:46.560]  Even now
[00:07:46.560 --> 00:07:48.560]  因為傳統開始了
[00:07:48.560 --> 00:07:51.480]  有很多異端邪說就興起了
[00:07:51.480 --> 00:07:52.320]  早期教會
[00:07:52.320 --> 00:07:53.160]  都有這樣的情況
[00:07:53.160 --> 00:07:54.600]  因為新約的二十七卷
[00:07:54.600 --> 00:07:56.920]  還未能夠finalize
[00:07:56.920 --> 00:07:58.000]  所以
[00:07:58.000 --> 00:07:58.920]  在那個時間
[00:07:58.920 --> 00:07:59.960]  教會的領袖發覺
[00:07:59.960 --> 00:08:00.880]  這個不行
[00:08:00.880 --> 00:08:01.880]  這個又這樣講
[00:08:01.880 --> 00:08:02.360]  那個又這樣講
[00:08:02.360 --> 00:08:03.240]  這個這樣解釋
[00:08:03.240 --> 00:08:04.120]  那個又這樣解釋
[00:08:04.120 --> 00:08:06.160]  到底我們信什麼呢
[00:08:06.160 --> 00:08:07.000]  開始的時候
[00:08:07.000 --> 00:08:09.480]  大家都是聽使徒講的
[00:08:09.480 --> 00:08:10.960]  於是
[00:08:10.960 --> 00:08:12.280]  早期教會的領袖
[00:08:12.280 --> 00:08:17.760]  就將使徒所傳下來的信息
[00:08:17.760 --> 00:08:19.160]  所相信的東西
[00:08:19.160 --> 00:08:20.480]  就將它歸納
[00:08:20.480 --> 00:08:22.760]  變成了使徒信經
[00:08:22.760 --> 00:08:28.600]  而且就開始在教會圈裡面流傳
[00:08:28.600 --> 00:08:34.320]  這一直到主後三百九十年
[00:08:34.320 --> 00:08:36.560]  就在米蘭的基督教大會裡面
[00:08:36.560 --> 00:08:37.720]  一封書信
[00:08:37.720 --> 00:08:40.200]  就肯定了使徒信經
[00:08:40.200 --> 00:08:42.720]  在第一、第二世紀就已經出現了
[00:08:42.720 --> 00:08:44.720]  已經存在了
[00:08:44.720 --> 00:08:46.240]  但是新約聖經
[00:08:46.240 --> 00:08:47.200]  那二十七卷
[00:08:47.200 --> 00:08:50.120]  什麼時候才被認為是正典呢?
[00:08:50.120 --> 00:08:53.320]  是主後三百九十七年
[00:08:53.320 --> 00:08:54.800]  主後三百九十七年
[00:08:54.800 --> 00:08:56.800]  在The Council of Carthage
[00:08:56.800 --> 00:09:01.280]  中文就是卡大基的基督教大會當中
[00:09:01.280 --> 00:09:04.120]  才肯定是二十七卷
[00:09:04.120 --> 00:09:05.480]  經過這麼久的時間
[00:09:05.480 --> 00:09:07.680]  三百多年、四百多年
[00:09:07.680 --> 00:09:09.280]  We know this is the word of God
[00:09:09.280 --> 00:09:12.120]  這個就是神給我們的說話
[00:09:12.120 --> 00:09:13.440]  這二十七卷
[00:09:13.440 --> 00:09:17.040]  是到三百九十七年才落實
[00:09:17.040 --> 00:09:19.000]  成為聖經的正典
[00:09:19.000 --> 00:09:20.120]  那就完成了
[00:09:20.120 --> 00:09:21.120]  舊約又定了
[00:09:21.120 --> 00:09:22.120]  新約又定了
[00:09:22.120 --> 00:09:24.120]  從那個時候開始
[00:09:24.120 --> 00:09:25.800]  教會就全講聖經了
[00:09:25.800 --> 00:09:29.880]  就是這六十六卷的聖經
[00:09:29.880 --> 00:09:31.880]  但是信經呢
[00:09:31.880 --> 00:09:34.480]  無可否認我剛才已經講過兩次了
[00:09:34.480 --> 00:09:36.280]  就是將我們基督教的信仰
[00:09:36.280 --> 00:09:38.080]  是很精簡的
[00:09:38.080 --> 00:09:40.080]  濃縮地講給我們知道
[00:09:40.080 --> 00:09:42.400]  我們很容易去記得
[00:09:42.400 --> 00:09:43.480]  和告訴別人
[00:09:43.480 --> 00:09:44.240]  什麼叫信耶穌
[00:09:44.240 --> 00:09:45.040]  就信耶穌
[00:09:45.040 --> 00:09:45.640]  什麼叫信耶穌
[00:09:45.640 --> 00:09:46.600]  就信耶穌
[00:09:46.600 --> 00:09:47.800]  你不可以吧
[00:09:47.800 --> 00:09:51.480]  原來信耶穌是包括了什麼呢
[00:09:51.480 --> 00:09:53.000]  司徒信經呢
[00:09:53.000 --> 00:09:54.560]  就講給我們知道了
[00:09:54.560 --> 00:09:56.840]  我不知道過去幾個禮拜
[00:09:56.840 --> 00:10:00.160]  有沒有大家讀過司徒信經
[00:10:00.160 --> 00:10:01.480]  有沒有讀過
[00:10:01.480 --> 00:10:01.960]  沒有啊?
[00:10:01.960 --> 00:10:03.320]  只是一句一句講
[00:10:03.320 --> 00:10:04.480]  一起倒讀才行
[00:10:04.480 --> 00:10:06.160]  有個完整的idea
[00:10:06.160 --> 00:10:07.960]  到底司徒信經講什麼呢
[00:10:07.960 --> 00:10:09.760]  這次應該引出來的
[00:10:09.760 --> 00:10:11.480]  先看看司徒信經
[00:10:11.480 --> 00:10:12.560]  你們的outline有沒有
[00:10:12.560 --> 00:10:13.400]  上面有沒有
[00:10:13.400 --> 00:10:15.120]  OK 一起來
[00:10:15.120 --> 00:10:17.360]  我信上帝
[00:10:17.360 --> 00:10:18.640]  全能的父
[00:10:18.640 --> 00:10:20.640]  創造天地的主
[00:10:20.640 --> 00:10:22.560]  我信我主耶穌基督
[00:10:22.560 --> 00:10:24.440]  上帝的獨生子
[00:10:24.440 --> 00:10:26.160]  因著聖靈感恩
[00:10:26.160 --> 00:10:28.680]  從童貞女瑪利亞所生
[00:10:28.680 --> 00:10:31.480]  在扁雕比拉多手下受難
[00:10:31.480 --> 00:10:33.400]  被釘在十字架上
[00:10:33.400 --> 00:10:36.640]  受死埋葬降在陰間
[00:10:36.640 --> 00:10:39.000]  第三天從死裡復活
[00:10:39.000 --> 00:10:42.640]  聖天坐在全能父上帝的右邊
[00:10:42.640 --> 00:10:45.120]  將來必從那裡降臨
[00:10:45.120 --> 00:10:47.040]  審判活人死人
[00:10:47.040 --> 00:10:48.440]  我信聖靈
[00:10:48.440 --> 00:10:50.680]  我信聖兒宮之教會
[00:10:50.680 --> 00:10:52.480]  我信聖徒相通
[00:10:52.480 --> 00:10:54.120]  我信聚德赦免
[00:10:54.120 --> 00:10:55.680]  我信身體復活
[00:10:55.680 --> 00:10:56.800]  我信永生
[00:10:56.800 --> 00:10:57.800]  Amen
[00:10:57.800 --> 00:11:01.240]  這就是司徒信經
[00:11:01.240 --> 00:11:05.120]  是不是將教義濃縮地
[00:11:05.120 --> 00:11:09.400]  很簡要地告訴我們了
[00:11:09.400 --> 00:11:11.360]  今天我們講什麼呢
[00:11:11.360 --> 00:11:12.560]  今天我們講
[00:11:12.560 --> 00:11:15.280]  我信聖兒宮之教會
[00:11:15.280 --> 00:11:18.960]  我信聖徒相通的教會
[00:11:18.960 --> 00:11:22.400]  你一聽到的時候
[00:11:22.400 --> 00:11:24.560]  你會想 牧師有沒有說錯
[00:11:24.560 --> 00:11:26.600]  第一個是信經 不是聖經
[00:11:26.600 --> 00:11:27.880]  不過我會解釋給大家知道
[00:11:27.880 --> 00:11:29.400]  首先我們要知道
[00:11:29.400 --> 00:11:32.440]  如果你看一看剛才我們所讀的司徒信經
[00:11:32.440 --> 00:11:36.160]  其實是分開三個大的section
[00:11:36.160 --> 00:11:39.280]  就是將聖父、聖子、聖靈的工作
[00:11:39.280 --> 00:11:41.120]  是告訴我們的
[00:11:41.120 --> 00:11:43.000]  說聖父是什麼 做什麼的
[00:11:43.000 --> 00:11:44.080]  創造天地
[00:11:44.080 --> 00:11:46.000]  耶穌做了什麼 完成了救恩
[00:11:46.000 --> 00:11:47.560]  聖靈
[00:11:47.560 --> 00:11:51.080]  上個星期謝牧師跟我們講聖靈
[00:11:51.080 --> 00:11:53.320]  這裡說到聖靈的工作
[00:11:53.320 --> 00:11:56.360]  這裡說我信聖兒宮的教會
[00:11:56.360 --> 00:11:57.560]  我信聖徒相通
[00:11:57.560 --> 00:11:58.560]  我信聚德赦免
[00:11:58.560 --> 00:11:59.520]  我信身體復活
[00:11:59.520 --> 00:12:01.000]  我信永生
[00:12:01.000 --> 00:12:05.720]  其實都是聖靈的工作而產生的事情
[00:12:05.720 --> 00:12:07.040]  全部是靠聖靈而出的
[00:12:07.040 --> 00:12:08.040]  大家明白我的意思嗎
[00:12:08.040 --> 00:12:10.040]  以下的一大堆
[00:12:10.040 --> 00:12:11.320]  我信聖兒宮的教會
[00:12:11.320 --> 00:12:12.240]  我信聖徒相通
[00:12:12.240 --> 00:12:13.080]  聚德赦免
[00:12:13.080 --> 00:12:14.280]  以後所講的
[00:12:14.280 --> 00:12:17.480]  都是要靠著聖靈才能夠成就
[00:12:17.480 --> 00:12:19.320]  能夠發生的事情
[00:12:19.320 --> 00:12:21.480]  這個我們要記住
[00:12:21.480 --> 00:12:22.720]  因為這個跟我們
[00:12:22.720 --> 00:12:25.200]  待會去明白這個教義
[00:12:25.200 --> 00:12:26.880]  是很有關係的
[00:12:26.880 --> 00:12:28.200]  第二件事
[00:12:28.200 --> 00:12:30.800]  我信聖兒宮的教會
[00:12:30.800 --> 00:12:32.760]  不是說我信聖公會
[00:12:32.760 --> 00:12:34.640]  也不是說我信羅馬天主教
[00:12:34.640 --> 00:12:36.040]  或者是東正教
[00:12:36.040 --> 00:12:38.560]  這些教會
[00:12:38.560 --> 00:12:43.560]  他們是相信使徒權兵承襲的教會
[00:12:43.560 --> 00:12:45.320]  所以他們有教皇
[00:12:45.320 --> 00:12:49.560]  因為他們相信使徒權兵一個一個傳下去
[00:12:49.560 --> 00:12:50.560]  事實上
[00:12:50.560 --> 00:12:52.920]  Catholic這個字
[00:12:52.920 --> 00:12:54.440]  Catholic這個字
[00:12:54.440 --> 00:12:57.040]  在希臘文的字根裡面的意思
[00:12:57.040 --> 00:12:58.640]  其實就是general
[00:12:58.640 --> 00:13:00.360]  entirely
[00:13:00.360 --> 00:13:04.280]  或者是所謂universal
[00:13:04.280 --> 00:13:05.560]  是這個意思
[00:13:05.560 --> 00:13:06.680]  所以當我們說
[00:13:06.680 --> 00:13:08.960]  我信聖兒宮的教會
[00:13:08.960 --> 00:13:10.040]  就是一般的教會
[00:13:10.040 --> 00:13:10.960]  普遍的教會
[00:13:10.960 --> 00:13:13.680]  或者是一個完整的教會
[00:13:13.680 --> 00:13:14.680]  我們可以翻譯
[00:13:14.680 --> 00:13:18.880]  是我信神聖大公的教會
[00:13:18.880 --> 00:13:22.520]  或者我相信神聖公眾的教會
[00:13:22.520 --> 00:13:25.120]  他是講到universal church
[00:13:25.120 --> 00:13:27.360]  不是講到天主教
[00:13:27.360 --> 00:13:28.720]  羅馬天主教會
[00:13:28.720 --> 00:13:29.760]  所以後來有些人說
[00:13:29.760 --> 00:13:31.240]  哎呀不要這麼迷茫了
[00:13:31.240 --> 00:13:31.640]  他就說
[00:13:31.640 --> 00:13:34.240]  I believe in the holy christian church
[00:13:34.240 --> 00:13:36.560]  就是christian取代了catholic
[00:13:36.560 --> 00:13:38.720]  原本他們流傳的時候
[00:13:38.720 --> 00:13:40.560]  catholic的意思
[00:13:40.560 --> 00:13:41.720]  其實就是說
[00:13:41.720 --> 00:13:42.480]  公眾的
[00:13:42.480 --> 00:13:43.880]  大家的教會
[00:13:43.880 --> 00:13:44.880]  是這樣的意思
[00:13:44.880 --> 00:13:46.080]  大家明白這個分別嗎
[00:13:46.080 --> 00:13:46.720]  OK
[00:13:46.720 --> 00:13:48.440]  所以我們知道了之後
[00:13:48.440 --> 00:13:49.680]  我們就明白了
[00:13:49.680 --> 00:13:51.520]  而這個觀念
[00:13:51.520 --> 00:13:53.200]  就是大而公的教會
[00:13:53.200 --> 00:13:56.000]  神聖而大公的教會
[00:13:56.000 --> 00:13:57.320]  在聖經裡面來說
[00:13:57.320 --> 00:13:59.560]  其實是有很清晰的教導的
[00:13:59.560 --> 00:14:01.200]  今天跟大家看一段聖經
[00:14:01.200 --> 00:14:03.120]  《士徒行傳》第四章
[00:14:03.120 --> 00:14:04.200]  很多人應該很熟悉的
[00:14:04.200 --> 00:14:06.040]  不過我們溫習一下這幾節聖經
[00:14:06.040 --> 00:14:08.800]  三十二節到三十五節
[00:14:08.800 --> 00:14:10.840]  《士徒行傳》第四章三十二節說
[00:14:10.840 --> 00:14:13.400]  那許多信的人都是一心一意的
[00:14:13.400 --> 00:14:15.320]  沒有一人說他的東西
[00:14:15.320 --> 00:14:16.800]  有一樣是自己的
[00:14:16.800 --> 00:14:18.440]  都是大家共用
[00:14:18.440 --> 00:14:20.440]  試圖大有能力
[00:14:20.440 --> 00:14:22.520]  見證主耶穌復活
[00:14:22.520 --> 00:14:24.560]  眾人也都蒙大恩
[00:14:24.560 --> 00:14:25.560]  三十四節
[00:14:25.560 --> 00:14:27.880]  內眾也沒有一個缺乏的
[00:14:27.880 --> 00:14:30.440]  因為人人將田產房屋都賣了
[00:14:30.440 --> 00:14:32.720]  把所賣的價銀拿來
[00:14:32.720 --> 00:14:34.520]  放在試圖腳前
[00:14:34.520 --> 00:14:37.000]  照各人所需要的
[00:14:37.000 --> 00:14:39.520]  分給各人
[00:14:39.520 --> 00:14:42.720]  這段聖經跟《士徒行傳》第二章
[00:14:42.720 --> 00:14:45.520]  四十一到四十七節一樣
[00:14:45.520 --> 00:14:50.680]  是初期教會發展的一個小結
[00:14:50.680 --> 00:14:51.880]  你看《士徒行傳》
[00:14:51.880 --> 00:14:54.520]  每隔幾章就有一個總結
[00:14:54.520 --> 00:14:57.240]  第一個總結就是第二章
[00:14:57.240 --> 00:14:59.960]  第二個總結就是第四章
[00:14:59.960 --> 00:15:03.960]  是描述到早期教會發展的情況
[00:15:03.960 --> 00:15:05.400]  是怎樣的
[00:15:05.400 --> 00:15:07.280]  首先從這段聖經裡面
[00:15:07.280 --> 00:15:08.720]  很明顯可以看到
[00:15:08.720 --> 00:15:11.120]  教會不是教堂
[00:15:11.120 --> 00:15:13.520]  教會不是一個建築物
[00:15:13.520 --> 00:15:16.040]  教會不是一個機構
[00:15:16.040 --> 00:15:17.640]  教會是什麼?
[00:15:17.640 --> 00:15:21.080]  教會是一群信主的信徒
[00:15:21.080 --> 00:15:23.840]  教會是一群信主的信徒
[00:15:23.840 --> 00:15:26.400]  而留意的是什麼呢?
[00:15:26.400 --> 00:15:29.000]  試圖和當日的基督徒
[00:15:29.000 --> 00:15:31.680]  稱之為聖徒
[00:15:31.680 --> 00:15:35.360]  先記住,因為稍後會跟大家講
[00:15:35.360 --> 00:15:39.280]  教會原來是一群相信耶穌基督的信徒
[00:15:39.280 --> 00:15:41.760]  今天我們叫基督徒
[00:15:41.760 --> 00:15:43.840]  而當日的使徒
[00:15:43.840 --> 00:15:46.600]  稱這些信耶穌的人為聖徒
[00:15:46.600 --> 00:15:47.360]  為什麼呢?
[00:15:47.360 --> 00:15:48.840]  稍後我們會講
[00:15:48.840 --> 00:15:51.040]  如果我們對照第二章
[00:15:51.040 --> 00:15:52.120]  第二章一開始
[00:15:52.120 --> 00:15:53.840]  第二章三十四在這裡說
[00:15:53.840 --> 00:15:57.000]  信的人都在一處
