
[00:00:00.000 --> 00:00:05.960]  我留意到不少基督徒很喜歡聽道
[00:02:58.360 --> 00:03:00.360]  溫柔的英文是meekness
[00:03:00.360 --> 00:03:02.360]  和humility
[00:03:02.360 --> 00:03:06.360]  溫柔即是信服謙卑的心
[00:03:06.360 --> 00:03:09.360]  第二部分是怎樣行道呢
[00:03:09.360 --> 00:03:11.360]  有兩點 詳細察看
[00:03:11.360 --> 00:03:16.360]  即是慎思明辨 想清楚
[00:03:16.360 --> 00:03:19.360]  好像我們中國的朱子說
[00:03:19.360 --> 00:03:21.360]  隔蜜自知 有少少意思
[00:03:21.360 --> 00:03:23.360]  隔蜜即是想想想
[00:03:23.360 --> 00:03:25.360]  想到朱子暈了
[00:03:25.360 --> 00:03:28.360]  即是歷史上的朱子暈了
[00:03:28.360 --> 00:03:30.360]  瓦格就不是叫我們暈了
[00:03:30.360 --> 00:03:33.360]  是叫我們要詳細察看
[00:03:33.360 --> 00:03:35.360]  和時常遵守
[00:03:35.360 --> 00:03:38.360]  不是搜一次 是continuously
[00:03:38.360 --> 00:03:40.360]  聖經說常常喜樂
[00:03:40.360 --> 00:03:42.360]  不是叫你有空就喜樂一下
[00:03:42.360 --> 00:03:44.360]  你多些來探我 常常來探我
[00:03:44.360 --> 00:03:46.360]  叫你一年來探一次 兩次就好了
[00:03:46.360 --> 00:03:48.360]  但這個聖經的常常
[00:03:48.360 --> 00:03:50.360]  就是always這樣的意思
[00:03:50.360 --> 00:03:53.360]  即是經常不要停止的意思
[00:03:53.360 --> 00:03:56.360]  聽起來好像很簡單
[00:03:56.360 --> 00:03:58.360]  其實做起來有很多
[00:03:58.360 --> 00:04:00.360]  深奧的意思在裡面
[00:04:00.360 --> 00:04:02.360]  我們首先看第一部分
[00:04:02.360 --> 00:04:05.360]  第一部分怎樣預備聽道呢
[00:04:05.360 --> 00:04:07.360]  剛才所說的
[00:04:07.360 --> 00:04:09.360]  快快的聽 慢慢的說 慢慢的動
[00:04:09.360 --> 00:04:12.360]  擺脫污穢 邪惡 全溫柔的心
[00:04:12.360 --> 00:04:15.360]  歸納起三點容易記得
[00:04:15.360 --> 00:04:17.360]  七點你是不記得的
[00:04:17.360 --> 00:04:19.360]  第一就是憤怒管理
[00:04:19.360 --> 00:04:22.360]  即是怎樣管理你的脾氣 你憤怒
[00:04:22.360 --> 00:04:25.360]  第二是怎樣有一個聖潔的心
[00:04:25.360 --> 00:04:27.360]  聖潔的生活
[00:04:27.360 --> 00:04:29.360]  第三是怎樣有一個信服的心態
[00:04:29.360 --> 00:04:32.360]  我首先看看這三樣東西
[00:04:32.360 --> 00:04:34.360]  憤怒管理
[00:04:34.360 --> 00:04:37.360]  有沒有人今天已經生氣過
[00:04:37.360 --> 00:04:39.360]  即是今天有怒氣
[00:04:39.360 --> 00:04:42.360]  有時會有的
[00:04:42.360 --> 00:04:46.360]  憤怒管理其實一點都不容易
[00:04:46.360 --> 00:04:48.360]  我講一個例子
[00:04:48.360 --> 00:04:50.360]  大約三十多年前
[00:04:50.360 --> 00:04:53.360]  那時我一個兒子很小 幾歲大
[00:04:53.360 --> 00:04:56.360]  我和我太太帶他去美國旅行
[00:04:56.360 --> 00:05:00.360]  有一日去到洛杉磯的迪士尼
[00:05:00.360 --> 00:05:02.360]  有沒有人去過洛杉磯的迪士尼
[00:05:02.360 --> 00:05:04.360]  Shirley 去過
[00:05:04.360 --> 00:05:06.360]  阿屎先生都去過
[00:05:06.360 --> 00:05:11.360]  其實那個迪士尼不是很大
[00:05:11.360 --> 00:05:13.360]  那裏算是小的
[00:05:13.360 --> 00:05:15.360]  現在上海 日本都更大
[00:05:15.360 --> 00:05:18.360]  那裏排了很久隊
[00:05:18.360 --> 00:05:22.360]  坐那些遊戲車排了很久隊
[00:05:22.360 --> 00:05:23.360]  又很熱
[00:05:23.360 --> 00:05:25.360]  排了一個小時
[00:05:25.360 --> 00:05:26.360]  到我們了
[00:05:26.360 --> 00:05:28.360]  誰知有一個人
[00:05:28.360 --> 00:05:29.360]  八種人
[00:05:29.360 --> 00:05:31.360]  身形比我大一倍
[00:05:31.360 --> 00:05:33.360]  打針就跳在車上
[00:05:33.360 --> 00:05:35.360]  還好像很囂張
[00:05:35.360 --> 00:05:37.360]  我就很憤怒
[00:05:37.360 --> 00:05:38.360]  我想打他
[00:05:38.360 --> 00:05:40.360]  我通常很少打人
[00:05:40.360 --> 00:05:41.360]  如果我中學的時候
[00:05:41.360 --> 00:05:44.360]  通常是同事搞我才打他
[00:05:44.360 --> 00:05:48.360]  所以我是不是屬於一種很粗暴的人
[00:05:48.360 --> 00:05:49.360]  那時我真的很憤怒
[00:05:49.360 --> 00:05:51.360]  不過我要控制自己
[00:05:51.360 --> 00:05:52.360]  因為我那時已經信了耶穌
[00:05:52.360 --> 00:05:55.360]  控制自己 控制 控制 控制
[00:05:55.360 --> 00:06:00.360]  那時大約三十歲出頭少少
[00:06:00.360 --> 00:06:01.360]  控制自己
[00:06:01.360 --> 00:06:02.360]  好在我沒有打他
[00:06:02.360 --> 00:06:03.360]  因為他比我大一倍
[00:06:03.360 --> 00:06:05.360]  我打就未必打得過他
[00:06:05.360 --> 00:06:07.360]  同時在美國跟美國人打架
[00:06:07.360 --> 00:06:10.360]  警察捉你進警署都是吃虧一點
[00:06:10.360 --> 00:06:17.360]  我就發現其實憤怒管理就不容易
[00:06:17.360 --> 00:06:20.360]  我就留意中學小學的時候
[00:06:20.360 --> 00:06:22.360]  那些男同學打架
[00:06:22.360 --> 00:06:24.360]  通常是明槍明刀
[00:06:24.360 --> 00:06:25.360]  打完就沒事
[00:06:25.360 --> 00:06:27.360]  但女同學就不是
[00:06:27.360 --> 00:06:29.360]  她就少些身體碰撞
[00:06:29.360 --> 00:06:30.360]  現在是不是我不知道
[00:06:30.360 --> 00:06:31.360]  但幾十年前就不是
[00:06:31.360 --> 00:06:32.360]  少些身體碰撞
[00:06:32.360 --> 00:06:34.360]  她用另一個方法打架
[00:06:34.360 --> 00:06:38.360]  用舌頭 暗地裡嘈你
[00:06:38.360 --> 00:06:41.360]  而且懷恨很長
[00:06:41.360 --> 00:06:43.360]  男同學打完就沒事
[00:06:43.360 --> 00:06:44.360]  女同學懷恨很長
[00:06:44.360 --> 00:06:48.360]  其實這樣的憤怒管理都不太好
[00:06:48.360 --> 00:06:51.360]  我覺得比男同學更殘忍
[00:06:51.360 --> 00:06:55.360]  我們怎樣去學習憤怒管理呢
[00:06:55.360 --> 00:06:59.360]  其實你不能夠頭痛醫頭 腳痛醫腿
[00:06:59.360 --> 00:07:02.360]  如果想自己能夠管理自己的情緒
[00:07:02.360 --> 00:07:04.360]  你要從你的生命開始
[00:07:04.360 --> 00:07:07.360]  你的生命有什麼就流露什麼
[00:07:07.360 --> 00:07:11.360]  有一本書 很薄的書叫《藥》
[00:07:11.360 --> 00:07:13.360]  他說如果一杯甜水的話
[00:07:13.360 --> 00:07:16.360]  搖也不會搖出苦水
[00:07:16.360 --> 00:07:18.360]  如果你生命是美好的
[00:07:18.360 --> 00:07:20.360]  和上帝是一齊的
[00:07:20.360 --> 00:07:22.360]  是以基督連結
[00:07:22.360 --> 00:07:24.360]  好像Consul所唱的詩
[00:07:24.360 --> 00:07:27.360]  人家怎樣奧你都不容易生氣
[00:07:27.360 --> 00:07:30.360]  而且就算生氣也是一種意怒
[00:07:30.360 --> 00:07:32.360]  公義政治的怒
[00:07:32.360 --> 00:07:34.360]  不是隨便到處罵人
[00:07:34.360 --> 00:07:36.360]  我們今天要幫助大家
[00:07:36.360 --> 00:07:41.360]  怎樣可以管理你的生命
[00:07:41.360 --> 00:07:44.360]  以至你的情緒 你的憤怒都管理得好
[00:07:44.360 --> 00:07:46.360]  我們提到三點
[00:07:46.360 --> 00:07:48.360]  憤怒管理 謹守聖潔
[00:07:48.360 --> 00:07:51.360]  聖潔是怎樣呢
[00:07:51.360 --> 00:07:56.360]  我們試測你是不是一個聖潔的人
[00:07:56.360 --> 00:07:59.360]  你每天在網上看什麼
[00:07:59.360 --> 00:08:01.360]  是好東西還是不好的東西
[00:08:01.360 --> 00:08:05.360]  你怎樣使用你的時間和金錢
[00:08:05.360 --> 00:08:07.360]  你的時間和金錢
[00:08:07.360 --> 00:08:09.360]  可以看出你是不是一個聖潔的人
[00:08:09.360 --> 00:08:16.360]  第三 你這堆神有沒有一個敬畏的心
[00:08:16.360 --> 00:08:20.360]  敬畏的心
[00:08:20.360 --> 00:08:22.360]  什麼叫敬畏呢
[00:08:22.360 --> 00:08:27.360]  希伯來書第十二章二十八到二十九節說得很好
[00:08:27.360 --> 00:08:31.360]  因此我們既然領受了不能震動的國
[00:08:31.360 --> 00:08:33.360]  就應當感恩
[00:08:33.360 --> 00:08:35.360]  照著神所喜悅的
[00:08:35.360 --> 00:08:37.360]  用虔誠敬畏的心侍奉祂
[00:08:37.360 --> 00:08:40.360]  因為我們的神是烈火
[00:08:40.360 --> 00:08:42.360]  我們上帝是個烈火
[00:08:42.360 --> 00:08:45.360]  敬畏神就不是等於怕了神
[00:08:45.360 --> 00:08:49.360]  也不是等於敬而遠之那種
[00:08:49.360 --> 00:08:51.360]  尊重祂 但不敢接觸祂
[00:08:51.360 --> 00:08:54.360]  敬畏神就是你清楚知道
[00:08:54.360 --> 00:08:57.360]  上帝的威嚴 聖潔 權能 公義 慈愛
[00:08:57.360 --> 00:09:00.360]  以致你對祂產生一個很自然的
[00:09:00.360 --> 00:09:04.360]  尊崇 敬拜和信服的心
[00:09:04.360 --> 00:09:08.360]  我們說了憤怒管理
[00:09:08.360 --> 00:09:13.360]  又說了聖潔生活
[00:09:13.360 --> 00:09:17.360]  我們看看第三個就是溫柔的心
[00:09:17.360 --> 00:09:20.360]  這是第三個預備功夫
[00:09:20.360 --> 00:09:22.360]  有了這三樣東西
[00:09:22.360 --> 00:09:25.360]  你聽道就會聽得很好
[00:09:25.360 --> 00:09:27.360]  有一個溫柔的心
[00:09:27.360 --> 00:09:29.360]  什麼叫溫柔信服呢?
[00:09:29.360 --> 00:09:33.360]  有一個例子就是舊約的先知約拿
[00:09:33.360 --> 00:09:35.360]  約拿是一個先知
[00:09:35.360 --> 00:09:37.360]  但他沒有一個信服的心
[00:09:37.360 --> 00:09:39.360]  上帝叫他去尼尼尼
[00:09:39.360 --> 00:09:41.360]  他想去西班牙
[00:09:41.360 --> 00:09:43.360]  結果在一條大魚的肚子裡
[00:09:43.360 --> 00:09:44.360]  三日三夜
[00:09:44.360 --> 00:09:46.360]  出來後就學習了信服
[00:09:46.360 --> 00:09:49.360]  結果他成為全世界最偉大的報道家
[00:09:49.360 --> 00:09:51.360]  賀培利都沒有他那麼厲害
[00:09:51.360 --> 00:09:53.360]  因為他在尼尼尼省走了一天
[00:09:53.360 --> 00:09:55.360]  就有一百萬人信耶穌
[00:09:55.360 --> 00:09:57.360]  那時的城市大一百萬人
[00:09:57.360 --> 00:09:58.360]  全部信了耶穌
[00:09:58.360 --> 00:10:00.360]  皇帝都信了
[00:10:00.360 --> 00:10:02.360]  這個很厲害
[00:10:02.360 --> 00:10:07.360]  但他未信服之前就做不到
[00:10:07.360 --> 00:10:09.360]  他信服了之後就做了
[00:10:09.360 --> 00:10:12.360]  但他信服了也還沒有溫柔
[00:10:12.360 --> 00:10:14.360]  因為他做完很多人信耶穌
[00:10:14.360 --> 00:10:15.360]  他還生氣上帝
[00:10:15.360 --> 00:10:20.360]  坐在樹下我寧願死了他
[00:10:20.360 --> 00:10:22.360]  不是一個溫柔的人
[00:10:22.360 --> 00:10:23.360]  但上帝很好
[00:10:23.360 --> 00:10:24.360]  就算他不溫柔
[00:10:24.360 --> 00:10:26.360]  他肯信服上帝都會用他
[00:10:26.360 --> 00:10:29.360]  所以上帝就說我不是一個溫柔的人
[00:10:29.360 --> 00:10:30.360]  我很硬殘
[00:10:30.360 --> 00:10:32.360]  我總之不是很行
[00:10:32.360 --> 00:10:34.360]  我性格有很多缺點
[00:10:34.360 --> 00:10:38.360]  但如果你肯信服的話
[00:10:38.360 --> 00:10:39.360]  上帝都會用你
[00:10:39.360 --> 00:10:42.360]  而且上帝都可以將你變成溫柔
[00:10:42.360 --> 00:10:44.360]  你知不知道使徒約翰
[00:10:44.360 --> 00:10:45.360]  是一個愛的門徒
[00:10:45.360 --> 00:10:46.360]  你看約翰福音
[00:10:46.360 --> 00:10:47.360]  看約翰一書
[00:10:47.360 --> 00:10:48.360]  看啟示錄
[00:10:48.360 --> 00:10:49.360]  你看到他有一個愛的門徒
[00:10:49.360 --> 00:10:50.360]  但他以前
[00:10:50.360 --> 00:10:52.360]  他的綽號叫雷子
[00:10:52.360 --> 00:10:53.360]  就是經常罵人
[00:10:53.360 --> 00:10:55.360]  脾氣暴躁
[00:10:55.360 --> 00:10:56.360]  就好像打雷的雷
[00:10:56.360 --> 00:10:58.360]  砰砰聲
[00:10:58.360 --> 00:11:00.360]  上帝可以將他變成這樣
[00:11:00.360 --> 00:11:03.360]  所以如果你說我的性格就不太行
[00:11:03.360 --> 00:11:05.360]  上帝都可以將你變成溫柔
[00:11:05.360 --> 00:11:08.360]  第一步要信服
[00:11:08.360 --> 00:11:09.360]  你信服的話
[00:11:09.360 --> 00:11:11.360]  你聽上帝的話
[00:11:11.360 --> 00:11:12.360]  其他就容易搞
[00:11:12.360 --> 00:11:14.360]  如果不是的話
[00:11:14.360 --> 00:11:18.360]  真的沒辦法
[00:11:18.360 --> 00:11:20.360]  我們做了這三件事
[00:11:20.360 --> 00:11:22.360]  記不記得這三件事是什麼
[00:11:22.360 --> 00:11:24.360]  第一
[00:11:24.360 --> 00:11:25.360]  就是憤怒管理
[00:11:25.360 --> 00:11:28.360]  好好地管理我們自己生命的範疇
[00:11:28.360 --> 00:11:29.360]  第二
[00:11:29.360 --> 00:11:31.360]  謹守聖潔
[00:11:31.360 --> 00:11:32.360]  第三
[00:11:32.360 --> 00:11:33.360]  有一個信服的心
[00:11:33.360 --> 00:11:36.360]  雅各就說
[00:11:36.360 --> 00:11:37.360]  如果你們這樣做
[00:11:37.360 --> 00:11:38.360]  快快的聽萬萬的說
[00:11:38.360 --> 00:11:39.360]  萬萬的動腦
[00:11:41.360 --> 00:11:44.360]  消除
[00:11:44.360 --> 00:11:46.360]  擺脫你的污穢邪惡
[00:11:46.360 --> 00:11:48.360]  然後你可以聽到
[00:11:48.360 --> 00:11:50.360]  你聽到的時候
[00:11:50.360 --> 00:11:52.360]  你就
[00:11:52.360 --> 00:11:54.360]  學習恨道
[00:11:54.360 --> 00:11:59.360]  雅各就給了我們兩個提示
[00:11:59.360 --> 00:12:01.360]  詳細察看
[00:12:01.360 --> 00:12:03.360]  時常遵守
[00:12:03.360 --> 00:12:07.360]  遵守
[00:12:07.360 --> 00:12:09.360]  遵守一次已經不容易
[00:12:09.360 --> 00:12:11.360]  如果要時常遵守
[00:12:11.360 --> 00:12:12.360]  每一天
[00:12:12.360 --> 00:12:14.360]  每一時都聽神的話
[00:12:14.360 --> 00:12:16.360]  其實很難
[00:12:16.360 --> 00:12:18.360]  我們人其實不喜歡遵守
[00:12:18.360 --> 00:12:20.360]  我們遲早
[00:12:20.360 --> 00:12:22.360]  當第一
[00:12:22.360 --> 00:12:24.360]  第一時間在伊甸園裡
[00:12:24.360 --> 00:12:26.360]  已經沒有遵守神的話
[00:12:26.360 --> 00:12:28.360]  我們有什麼的推動力
[00:12:28.360 --> 00:12:30.360]  令到我們要實踐神的話
[00:12:30.360 --> 00:12:31.360]  你說
[00:12:31.360 --> 00:12:32.360]  有什麼令到你
[00:12:32.360 --> 00:12:34.360]  真的甘心樂意去做呢
[00:12:40.360 --> 00:12:42.360]  聖經就給我們
[00:12:42.360 --> 00:12:44.360]  有一個很好的動力
[00:12:44.360 --> 00:12:46.360]  《約翰福音》十四章十五節
[00:12:46.360 --> 00:12:48.360]  這兩節經文呢
[00:12:48.360 --> 00:12:50.360]  十四和十五章這兩節經文呢
[00:12:50.360 --> 00:12:52.360]  都是耶穌基督在最後晚餐的時候
[00:12:52.360 --> 00:12:54.360]  跟門徒說
[00:12:54.360 --> 00:12:56.360]  他說如果你愛我
[00:12:56.360 --> 00:12:58.360]  你就遵守我的命令
[00:12:58.360 --> 00:13:00.360]  第十五章十三到十四節
[00:13:00.360 --> 00:13:01.360]  人為朋友
[00:13:01.360 --> 00:13:03.360]  捨命人間的愛
[00:13:03.360 --> 00:13:05.360]  沒有比這個更大
[00:13:05.360 --> 00:13:07.360]  如果你做我吩咐你的
[00:13:07.360 --> 00:13:09.360]  就是我的朋友
[00:13:09.360 --> 00:13:11.360]  耶穌基督
[00:13:11.360 --> 00:13:13.360]  為我們捨命
[00:13:13.360 --> 00:13:15.360]  人為朋友捨命
[00:13:15.360 --> 00:13:17.360]  人間的愛是沒有這麼大
[00:13:17.360 --> 00:13:19.360]  祂將最大的愛給我們
[00:13:19.360 --> 00:13:22.360]  如果我們回應這個愛
[00:13:22.360 --> 00:13:24.360]  我們說耶穌我愛你
[00:13:24.360 --> 00:13:26.360]  那就要樂意遵守祂的命令
[00:13:26.360 --> 00:13:27.360]  愛
[00:13:27.360 --> 00:13:29.360]  透過愛
[00:13:29.360 --> 00:13:31.360]  遵守是最容易的
[00:13:31.360 --> 00:13:33.360]  如果你的愛人說
[00:13:33.360 --> 00:13:35.360]  我想
[00:13:35.360 --> 00:13:37.360]  今晚去一個很好的地方
[00:13:37.360 --> 00:13:38.360]  吃晚餐
[00:13:38.360 --> 00:13:40.360]  你會很樂意跟他去
[00:13:40.360 --> 00:13:42.360]  因為你愛他
[00:13:42.360 --> 00:13:44.360]  我想有一份生日禮物
[00:13:44.360 --> 00:13:46.360]  你會很樂意送給他
[00:13:46.360 --> 00:13:48.360]  他不問你你都給他
[00:13:48.360 --> 00:13:49.360]  因為你愛他
[00:13:49.360 --> 00:13:51.360]  但如果你不喜歡那個人
[00:13:51.360 --> 00:13:52.360]  你不愛那個人
[00:13:52.360 --> 00:13:54.360]  你就變了
[00:13:54.360 --> 00:13:56.360]  勉勉強強
[00:13:56.360 --> 00:13:57.360]  他又擺走了
[00:13:57.360 --> 00:13:59.360]  我這個人情緊過債
[00:13:59.360 --> 00:14:02.360]  我又擺要給一千元做禮金
[00:14:02.360 --> 00:14:08.360]  這不是一個很舒服的遵守
[00:14:08.360 --> 00:14:11.360]  所以愛的動力
[00:14:11.360 --> 00:14:13.360]  愛就是一個動力
[00:14:13.360 --> 00:14:15.360]  雅各教導我們
[00:14:15.360 --> 00:14:17.360]  詳細察看
[00:14:17.360 --> 00:14:18.360]  時常遵守
[00:14:18.360 --> 00:14:20.360]  遵守的動力是出於愛
[00:14:20.360 --> 00:14:23.360]  詳細察看的意思
[00:14:23.360 --> 00:14:26.360]  是要思想直到你明白
[00:14:26.360 --> 00:14:28.360]  為什麼耶穌叫你這樣做
[00:14:28.360 --> 00:14:30.360]  你明白了之後
[00:14:30.360 --> 00:14:33.360]  你就會自然遵守
[00:14:33.360 --> 00:14:35.360]  一個例子
[00:14:35.360 --> 00:14:37.360]  我跟我太太十一年前回香港
[00:14:37.360 --> 00:14:39.360]  我們在加拿大
[00:14:39.360 --> 00:14:42.360]  一上車就很自然
[00:14:42.360 --> 00:14:45.360]  訓練到立即戴安全帶
[00:14:45.360 --> 00:14:48.360]  如果坐飛機就戴安全帶
[00:14:48.360 --> 00:14:50.360]  坐巴士就戴安全帶
[00:14:50.360 --> 00:14:51.360]  回到香港
[00:14:51.360 --> 00:14:53.360]  我的朋友不戴安全帶
[00:14:53.360 --> 00:14:55.360]  十一年前
[00:14:55.360 --> 00:14:57.360]  坐小巴沒什麼人戴安全帶
[00:14:57.360 --> 00:15:00.360]  我跟他說有安全帶你不戴
[00:15:00.360 --> 00:15:01.360]  他說傻的
[00:15:01.360 --> 00:15:02.360]  我們香港人很精靈
[00:15:02.360 --> 00:15:04.360]  不像你們這些傢伙
[00:15:04.360 --> 00:15:06.360]  我們會自己保護自己
[00:15:06.360 --> 00:15:09.360]  一有撞傷就立即抱住自己
[00:15:09.360 --> 00:15:13.360]  結果後來媒體有幾宗報道
[00:15:13.360 --> 00:15:15.360]  小巴和巴士撞
[00:15:15.360 --> 00:15:18.360]  十六個人全部傷了
[00:15:18.360 --> 00:15:20.360]  我朋友聽了之後
[00:15:20.360 --> 00:15:23.360]  其實我沒辦法保護自己
[00:15:23.360 --> 00:15:24.360]  我一定要戴安全帶
[00:15:24.360 --> 00:15:26.360]  他明白之後就很自然
[00:15:26.360 --> 00:15:28.360]  如果他不明白的話
[00:15:28.360 --> 00:15:29.360]  他就不服從
[00:15:29.360 --> 00:15:31.360]  所以這個時常賊漢
[00:15:31.360 --> 00:15:33.360]  就是你對著神的話語
[00:15:33.360 --> 00:15:34.360]  你想想
[00:15:34.360 --> 00:15:36.360]  為什麼上帝叫我這樣做呢
[00:15:36.360 --> 00:15:40.360]  那你就會做
[00:15:40.360 --> 00:15:43.360]  所以總括我們剛才所說
[00:15:43.360 --> 00:15:45.360]  說完了
[00:15:45.360 --> 00:15:47.360]  就是《釋經》的部分說完了
[00:15:47.360 --> 00:15:49.360]  就是聽到有預備功夫
[00:15:49.360 --> 00:15:52.360]  你要有一個
[00:15:52.360 --> 00:15:55.360]  你的生命有好好的管理
[00:15:55.360 --> 00:15:57.360]  尤其是你的憤怒
[00:15:57.360 --> 00:15:59.360]  第二你有一個聖潔的生活
[00:15:59.360 --> 00:16:01.360]  第三有一個信服的心態
[00:16:01.360 --> 00:16:03.360]  你聽完之後
[00:16:03.360 --> 00:16:06.360]  你要思考為什麼上帝要我這樣做
[00:16:06.360 --> 00:16:07.360]  為什麼對我好
[00:16:07.360 --> 00:16:10.360]  然後你要憑著
[00:16:10.360 --> 00:16:13.360]  你對耶穌基督的愛的回應
[00:16:13.360 --> 00:16:15.360]  你做出來你會很舒服
[00:16:15.360 --> 00:16:18.360]  以下就選了五點
[00:16:18.360 --> 00:16:20.360]  我希望和大家一起去思考
[00:16:20.360 --> 00:16:22.360]  你怎樣可以落實
[00:16:22.360 --> 00:16:24.360]  因為你今天聽完回來
[00:16:24.360 --> 00:16:26.360]  我沒有一些實際的應用
[00:16:26.360 --> 00:16:28.360]  你就好像亞哥所說
[00:16:28.360 --> 00:16:30.360]  對著一塊鏡子看
[00:16:30.360 --> 00:16:31.360]  我不是看自己
[00:16:31.360 --> 00:16:32.360]  我看羅莫斯
[00:16:32.360 --> 00:16:33.360]  我看我自己還好一點
[00:16:33.360 --> 00:16:34.360]  我看羅莫斯
[00:16:34.360 --> 00:16:36.360]  回去就全部忘記了
[00:16:36.360 --> 00:16:38.360]  我就用五點
[00:16:38.360 --> 00:16:40.360]  你說五點這麼多我不記得
[00:16:40.360 --> 00:16:41.360]  通常我記得三點
[00:16:41.360 --> 00:16:42.360]  不用怕
[00:16:42.360 --> 00:16:43.360]  我們網上
[00:16:43.360 --> 00:16:45.360]  Keith會和我們把拋光上網
[00:16:45.360 --> 00:16:46.360]  你知不知道
[00:16:46.360 --> 00:16:48.360]  你上我們全因的網上
[00:16:48.360 --> 00:16:50.360]  你可以找回這五點
[00:16:50.360 --> 00:16:52.360]  我們看第一點
[00:16:52.360 --> 00:16:54.360]  第一點就是要描述
[00:16:54.360 --> 00:16:56.360]  第一個應用就是要描述
[00:16:56.360 --> 00:16:58.360]  你有沒有一個人
[00:16:58.360 --> 00:17:00.360]  是你不喜歡的
[00:17:00.360 --> 00:17:01.360]  你生他的氣
[00:17:01.360 --> 00:17:04.360]  這個人可能在職場
