
[00:00:00.000 --> 00:00:02.000]  大兄,姐妹,平安
[00:13:28.000 --> 00:13:49.000]  不管原因是什麼,這些非基督教猶太人,他們對猶太基督徒這麼自由地、開放地和外邦人一起吃飯,他們覺得很憤怒
[00:13:49.000 --> 00:14:09.000]  彼得也擔心這個問題,所以他就停止了和外邦人一起去吃飯,而其他的猶太信的基督徒也跟著他這樣做
[00:14:09.000 --> 00:14:28.000]  所以在第十三節他這樣說,其餘的猶太人也都隨著他裝假,甚至連巴拿巴也隨火裝假
[00:14:28.000 --> 00:14:45.000]  大家想像一下,如果這個安提柯的教會在星期天一起敬拜之後,大家聚在一起去吃飯
[00:14:45.000 --> 00:14:59.000]  通常大家都是坐在一起,猶太人和外邦人都坐在一起,一起吃飯
[00:14:59.000 --> 00:15:16.000]  但是想像一下有一天你突然間走進來,發覺所有的猶太基督徒都突然間自動自覺坐在一起
[00:15:16.000 --> 00:15:29.000]  這個戲劇性的轉變是很難忽略的,每個人進來都會看到的
[00:15:29.000 --> 00:15:52.000]  另外我們要理解的是,在他們的文化裡面,一起吃飯的意義是對於他們來說是一個非常重要的社交活動,比起我們今天更為重要
[00:15:52.000 --> 00:16:06.000]  你願意和某一個人一起吃飯,意味著你接受他,意味著你們之間有一種親密的關係
[00:16:06.000 --> 00:16:23.000]  亦都是因為這樣,所以當初的法律賽人為什麼會這麼驚訝,耶穌竟然和妓女和瑞利一起吃飯
[00:16:23.000 --> 00:16:43.000]  所以當彼得和其他的猶太基督徒停止與外邦基督徒一起吃飯的時候,其實是一個非常嚴重的交往的中斷
[00:16:43.000 --> 00:16:54.000]  是嚴重到保羅覺得是有必要公開拿這件事出來說
[00:16:54.000 --> 00:17:03.000]  那引出我們今天的第二點,保羅的斥責
[00:17:03.000 --> 00:17:24.000]  當見到彼得作為一個使徒,大家同工的時候,見到他偏離這個福音,保羅他覺得他有必要講這件事出來
[00:17:24.000 --> 00:17:44.000]  當我在第十四節說,但我一看見他們行的不正,與福音的真理不立合,就在眾人面前對基發說
[00:17:44.000 --> 00:18:03.000]  你既是猶太人,若除外邦人行事,不除猶太人行事,怎麼還勉強外邦人除猶太人呢?
[00:18:03.000 --> 00:18:24.000]  相反,彼得和其他的猶太基督徒已經不再按照他們所相信的真實福音去生活
[00:18:24.000 --> 00:18:42.000]  相反,彼得和其他的猶太基督徒已經停止了真正的福音的生活
[00:18:42.000 --> 00:18:55.000]  試想像一下,你是一個家長,而你是一個很小的小孩,和你一起去超級市場
[00:18:55.000 --> 00:19:09.000]  當你離開店舖的時候,你的小孩就遞手過來,讓你看看,我拿了糖,在超級市場的貨架上就這樣拿出來
[00:19:09.000 --> 00:19:27.000]  如果你的小孩只有一歲,那是一回事,可能他不懂,但你作為家長,你就教教他吧
[00:19:27.000 --> 00:19:50.000]  若果你的小孩已經是八歲,而你也清楚知道,他是知道不能在店舖裡隨便偷東西的,那你和他的對話就會一點都不一樣
[00:19:50.000 --> 00:19:59.000]  彼得和其他的猶太基督徒他們都知道這個福音
[00:19:59.000 --> 00:20:18.000]  他們知道神接納了猶太人和外邦人,不是透過服從猶太人的律法,而是透過耶穌基督
[00:20:18.000 --> 00:20:28.000]  但他們轉過頭來,卻不再和外邦人一起吃飯
[00:20:28.000 --> 00:20:33.000]  他們應該猜得很清楚
[00:20:33.000 --> 00:20:57.000]  其實他們的行為,實質上是對外邦人說,若果你想和我們有一個相交的話,你首先要成為猶太人,而且你要遵守我們一切的律法
[00:20:57.000 --> 00:21:08.000]  而保羅非常清楚地看到他們的行為當中的假冒為是
[00:21:08.000 --> 00:21:35.000]  因為彼得是一個使徒,而且其他的猶太基督徒都跟著他的榜樣,對他很崇拜
[00:21:35.000 --> 00:21:41.000]  所以保羅知道他作為另一個使徒,他有必要公開指責彼得
[00:21:41.000 --> 00:22:07.000]  在第十四節這樣說,就在眾人面前對基法說,你既是猶太人,若除外邦人行事,不除猶太人行事,怎麼說勉強外邦人除猶太人呢?
[00:22:07.000 --> 00:22:15.000]  How can you now turn your back on the gospel, Paul says, and force the gentiles to live like Jews?
[00:22:15.000 --> 00:22:39.000]  而保羅就說,彼得你怎能夠不再跟隨這個福音,而他在律法上不再跟隨這個律法,不好意思,再來一次,保羅跟彼得說
[00:22:39.000 --> 00:22:49.000]  你既然可以突然之間用你的背對著這些外邦人,在這個律法上繼續跟隨舊的律法呢?
[00:22:49.000 --> 00:23:15.000]  而在第十五節說,我們自己生來就是猶太人,不是外邦人的罪人
[00:23:15.000 --> 00:23:33.000]  我們要理解一下當時的背景,當時因為猶太人認識獨一的真神,並且遵守神的律法,所以猶太人通常都認為這些外邦人是雀人,因為外邦人是不會守神的律法的
[00:23:33.000 --> 00:23:49.000]  所以保羅都承認,作為猶太人,你和我都有一些外邦人沒有的特權
[00:23:49.000 --> 00:24:11.000]  但是,保羅在第十六節說,既知道人稱義,不是因行律法,乃是因信耶穌基督,連我們也不是因信耶穌基督
[00:24:11.000 --> 00:24:29.000]  保羅在第十六節說,既知道人稱義,不是因行律法,乃是因信耶穌基督,連我們也信了耶穌基督,使我們因信基督稱義,不因行律法稱義,因為凡有血氣的,沒有一人因行律法稱義
[00:24:29.000 --> 00:24:47.000]  這是一個很長的經文,但是在加拿大書第二章十六節當中,我們來到福音的核心
[00:24:47.000 --> 00:25:01.000]  在這節經文中,保羅三次提出稱義這個詞語
[00:25:01.000 --> 00:25:21.000]  「被稱義」在聖經中的意思是「被宣佈為義」,「稱義」其實是借用了一個法律的言語
[00:25:21.000 --> 00:25:33.000]  被稱義的意思是法官宣判,你沒有罪
[00:25:33.000 --> 00:25:47.000]  但是現在的問題是,我們每一個人都非常非常有罪
[00:25:47.000 --> 00:26:03.000]  我自己都做了一些非常非常可怕的事,我在此感到非常羞愧
[00:26:03.000 --> 00:26:21.000]  我不但得罪了人,更重要的是我得罪了神
[00:26:21.000 --> 00:26:33.000]  我們每一個人其實都是這樣
[00:26:33.000 --> 00:26:41.000]  即管我們很不想去想起這件事也好,但是其實我們每個人都知道我有罪
[00:26:41.000 --> 00:26:57.000]  所以「被宣佈為義」、「被稱義」是我們所有人都需要的東西
[00:26:57.000 --> 00:27:11.000]  所以在這節經文中保羅三次提出稱義
[00:27:11.000 --> 00:27:27.000]  而同樣在這節經文中保羅三次重複了「行律法」這個說話
[00:27:27.000 --> 00:27:35.000]  「行律法」是一個專業的術語,指的是猶太律法所要求的一切事
[00:27:35.000 --> 00:27:49.000]  是的,保羅和彼得都擁有律法,是外邦人所沒有的
[00:27:49.000 --> 00:28:05.000]  但是我們知道這一句是很關鍵的,因為我們都知道一個人不是因為遵守律法而被稱義
[00:28:05.000 --> 00:28:25.000]  是的,猶太人對比外邦人其實有一定的特權在當中,但是歸根究底這個特權對他們的救贖是沒有任何貢獻的
[00:28:25.000 --> 00:28:43.000]  正如保羅在羅馬書第三章說「猶太人和外邦人都是一樣的,沒有一個二人,是一個二人都沒有一個都沒有」
[00:28:43.000 --> 00:29:01.000]  你不能夠憑你的行為去賺取你的救贖,你不能夠因為你是猶太人而遵守律法而被稱義
[00:29:01.000 --> 00:29:13.000]  你不能夠因為我已經盡力了,我已經嘗試做一個好人,你不能夠因為這樣而被稱義
[00:29:13.000 --> 00:29:35.000]  在經文裏面保羅三次重複了「行律法」,而在經文裏面保羅也三次重複了「信耶穌基督」這句話
[00:29:35.000 --> 00:29:52.000]  英文聖經裏面有「相信」和「信仰」,但是在我們和合本聖經裏面其實都是同一個字,就是「信」
[00:29:52.000 --> 00:30:19.000]  如果沒有人能夠,沒有人是義的,如果我們每個人走到神的面前都是有罪的,沒有人可以靠他們做的行為得到拯救的話,我們怎樣才有任何希望呢
[00:30:19.000 --> 00:30:47.000]  答案是一個很美麗的答案,雖然神祂是公義的,而且祂有一個很可怕很高的標準,我們是沒有人可以達到的
[00:30:47.000 --> 00:30:55.000]  但是神祂也有不可估量的愛,祂將祂的公義作為禮物送給我們
[00:30:55.000 --> 00:31:22.000]  如果我們願意去信靠耶穌基督,我們就在祂的生死和復活當中與基督去聯合
[00:31:22.000 --> 00:31:33.000]  那些與耶穌一起同死的人,他們也能夠與耶穌一樣,得到同樣由神而來的稱讚,得到由神而來的死去復活
[00:31:33.000 --> 00:31:53.000]  神願意為我稱我們為義,並不是因為我們所做的任何事,而是因為耶穌基督已經將要做的事做好了
[00:31:53.000 --> 00:32:08.000]  我想在這裡跟大家講一個馬丁路德金的故事
[00:32:08.000 --> 00:32:23.000]  大家都知道馬丁路德金是一個歷史上的人
[00:32:23.000 --> 00:32:36.000]  馬丁路德金的父親很希望馬丁路德金可以接受到非常高等的教育
[00:32:36.000 --> 00:32:45.000]  所以馬丁路德金變了做律師
[00:32:45.000 --> 00:32:58.000]  他一直都在成為律師的時候,一直在與他自己內心的自覺,與內心的掙扎
[00:32:58.000 --> 00:33:05.000]  他經常都很擔心,神對他很憤怒
[00:33:05.000 --> 00:33:24.000]  有一天他正在行走的時候,在外面雷電交加,突然間有一個閃電一聲打下來
[00:33:24.000 --> 00:33:30.000]  然後他就很害怕,他就祈禱我一聲,你願意救我的話,我就願意作為一個苦行僧
[00:33:30.000 --> 00:33:34.000]  所以他真的成為了一個真人
[00:33:34.000 --> 00:33:40.000]  他在大學讀書,繼續他的學習
[00:33:40.000 --> 00:33:49.000]  除了他的法律學位之外,他還拿了兩個博士學位
[00:33:49.000 --> 00:33:57.000]  他讓他自己努力地成為一個最好最好的真人
[00:33:57.000 --> 00:34:02.000]  但是他仍然覺得很內疚
[00:34:02.000 --> 00:34:10.000]  他一天要去告解很多很多次
[00:34:10.000 --> 00:34:21.000]  他告解的次數很密,密到他的神父都說,又來了
[00:34:21.000 --> 00:34:30.000]  他為了一個微小的罪,他都要去告解
[00:34:30.000 --> 00:34:47.000]  有一天,神父跟他說,馬丁,到你有一個真真正正嚴重的罪行的時候,你才好再來找我
[00:34:47.000 --> 00:34:59.000]  馬丁路德他一直都在為了他的罪疚感,一直都在掙扎
[00:34:59.000 --> 00:35:11.000]  有一天,他就去教這個詩篇的其中一篇
[00:35:11.000 --> 00:35:22.000]  他就來到這個詩篇,第七十一篇,第二節
[00:35:22.000 --> 00:35:40.000]  他就說,求你憑你的公義答救我、救拔我、七耳聽我、拯救我
[00:35:40.000 --> 00:35:49.000]  當馬丁路德他在看這篇經文的時候,他覺得這麼奇怪的一篇經文
[00:35:49.000 --> 00:35:59.000]  為什麼這個詩人會這樣跟神說呢
[00:35:59.000 --> 00:36:10.000]  因為對於馬丁路德來說,神的信義、神的公義不是一件好事
[00:36:10.000 --> 00:36:15.000]  對於他來說這件事實在太可怕了
[00:36:15.000 --> 00:36:26.000]  他這個神的公義的要求是高到一個高度,是他不可能達到的
[00:36:26.000 --> 00:36:37.000]  所以為什麼這個詩人會求神的公義去拯救他呢
[00:36:37.000 --> 00:36:46.000]  所以馬丁路德他決定,他要再慢慢的仔細去咀嚼這篇經文
[00:36:46.000 --> 00:36:56.000]  而當他讀到這個羅馬書的時候,他就發現這個恩信清義
[00:36:56.000 --> 00:37:08.000]  是透過耶穌基督,神的公義能夠達到我們每一個人
[00:37:08.000 --> 00:37:16.000]  到了最後的日子的時候,我們在神的面前
[00:37:16.000 --> 00:37:28.000]  神就會問他,為什麼你願意永恆地跟我在一起
[00:37:28.000 --> 00:37:41.000]  如果你跟神說,因為我在地上我是一個好人,這個理由神是不接受的
[00:37:41.000 --> 00:37:51.000]  如果你跟神說,我比旁邊這個好一點,但是這樣也救不了你
[00:37:51.000 --> 00:38:02.000]  而馬丁路德他唯一找到的希望,也是我們唯一擁有的希望就是透過耶穌基督,我們是有希望的
[00:38:02.000 --> 00:38:12.000]  我們回到今天的講道
[00:38:12.000 --> 00:38:22.000]  這是我們信裡面最重要的核心的重點
[00:38:22.000 --> 00:38:32.000]  這是我們信裡面最重要的核心的重點,就是恩信清義
[00:38:32.000 --> 00:38:42.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候
[00:38:42.000 --> 00:38:52.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:38:52.000 --> 00:39:02.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:39:02.000 --> 00:39:12.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:39:12.000 --> 00:39:22.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:39:22.000 --> 00:39:32.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:39:32.000 --> 00:39:42.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:39:42.000 --> 00:39:50.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:39:50.000 --> 00:39:56.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:39:56.000 --> 00:40:02.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:40:02.000 --> 00:40:08.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:40:08.000 --> 00:40:14.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:40:14.000 --> 00:40:20.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:40:20.000 --> 00:40:24.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:40:24.000 --> 00:40:30.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:40:30.000 --> 00:40:34.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:40:34.000 --> 00:40:36.000]  而恩信清義是這麼寶貴,這麼奇妙的,以致當使徒給了他開始生活的時候,他會覺得守律發聲很重要
[00:40:44.000 --> 00:40:48.000]  其實在早期的教會,很有趣,他們去理解這段經文的時候,其實很大的掙扎
[00:40:48.000 --> 00:40:52.000]  因為他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:40:52.000 --> 00:40:56.000]  因為他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:40:56.000 --> 00:41:00.000]  因為他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:00.000 --> 00:41:02.000]  因為他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:02.000 --> 00:41:04.000]  因為他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:04.000 --> 00:41:06.000]  因為他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:06.000 --> 00:41:14.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:14.000 --> 00:41:16.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:16.000 --> 00:41:18.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:18.000 --> 00:41:20.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:20.000 --> 00:41:22.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:22.000 --> 00:41:24.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:24.000 --> 00:41:26.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:26.000 --> 00:41:36.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:36.000 --> 00:41:38.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:38.000 --> 00:41:40.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:40.000 --> 00:41:42.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:42.000 --> 00:41:44.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:44.000 --> 00:41:46.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:46.000 --> 00:41:48.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:48.000 --> 00:41:56.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:56.000 --> 00:41:58.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:41:58.000 --> 00:42:00.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:00.000 --> 00:42:02.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:02.000 --> 00:42:04.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:04.000 --> 00:42:06.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:06.000 --> 00:42:08.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:08.000 --> 00:42:18.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:18.000 --> 00:42:20.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:20.000 --> 00:42:22.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:22.000 --> 00:42:24.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:24.000 --> 00:42:26.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:26.000 --> 00:42:28.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:28.000 --> 00:42:30.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:30.000 --> 00:42:38.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:38.000 --> 00:42:40.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:40.000 --> 00:42:42.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:42.000 --> 00:42:44.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:44.000 --> 00:42:46.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:46.000 --> 00:42:48.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:48.000 --> 00:42:50.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:42:50.000 --> 00:43:00.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:00.000 --> 00:43:02.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:02.000 --> 00:43:04.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:04.000 --> 00:43:06.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:06.000 --> 00:43:08.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:08.000 --> 00:43:10.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:10.000 --> 00:43:12.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:12.000 --> 00:43:20.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:20.000 --> 00:43:22.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:22.000 --> 00:43:24.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:24.000 --> 00:43:26.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:26.000 --> 00:43:28.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:28.000 --> 00:43:30.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
[00:43:30.000 --> 00:43:32.000]  他們很難想像,好像給得這麼好的使徒,竟然會發出這麼可怕的錯誤
