
[00:00:00.000 --> 00:00:04.000]  大家有沒有看到今天有什麼不同,就是多了這兩塊東西。
[00:05:09.000 --> 00:05:16.000]  謝飯禱告完了之後就有人敲門,敲門的開門,就說我們昨天的麵包本來今天有人訂,
[00:05:16.000 --> 00:05:22.000]  可是訂的人突然取消了那個聚會,那麵包就沒用,就想到你們孤兒院就送給你們吧。
[00:05:22.000 --> 00:05:26.000]  那他們剛剛拿完麵包就有人來敲門說,
[00:05:26.000 --> 00:05:32.000]  不知道為什麼我們送牛奶的卡車剛好經過你們的孤兒院,就在你門口就壞掉,
[00:05:32.000 --> 00:05:37.000]  他說我必須要把所有的牛奶都卸下來,然後我才可以修好這個卡車,
[00:05:37.000 --> 00:05:44.000]  所以就給他。他一生當中有五萬多個這樣的禱告是被神回應,
[00:05:44.000 --> 00:05:51.000]  不是一次,一次你說巧合,五次巧合,五十次也是巧合,五萬次就不是巧合。
[00:05:51.000 --> 00:06:01.000]  所以從他六十年的當中,聽說他總共從神那邊得到大概七百五十萬的資助,
[00:06:01.000 --> 00:06:10.000]  從來沒有告訴人,只是跟神講,你知道在1830年到1890年那段時間的七百萬,
[00:06:10.000 --> 00:06:16.000]  相當於現在應該是超過一億美金,所以有人給他一個稱呼,
[00:06:16.000 --> 00:06:22.000]  他說這個人是透過禱告從神那裡得到最多東西的一個人,
[00:06:22.000 --> 00:06:26.000]  所以很多人他影響了一代禱告的勇士,
[00:06:26.000 --> 00:06:32.000]  比方說後期很出名的施布箴,Charles Burgeon,還是R.A.Tere,
[00:06:32.000 --> 00:06:37.000]  還是到了我們神學院長,都是學他的model,
[00:06:37.000 --> 00:06:42.000]  我們院長就堅持絕對不籌款,絕對不告訴人我需要什麼,
[00:06:42.000 --> 00:06:47.000]  我所有的需要只向神說,也成就了一些很厲害的事情。
[00:06:47.000 --> 00:06:52.000]  那麼我在研究他的禱告的時候,我在發現他有一點很厲害的地方,
[00:06:52.000 --> 00:06:57.000]  是我以前沒有想過的,你知道George Miller為什麼這麼厲害在禱告,
[00:06:57.000 --> 00:07:05.000]  他禱告有個秘訣,他說George Miller他從來沒有試過因為他自己的需要而求神,
[00:07:05.000 --> 00:07:11.000]  所以他沒有試過說我需要一百塊,我需要一千塊美金,我現在禱告求神,就有了。
[00:07:11.000 --> 00:07:18.000]  他沒有因為他自己的需要禱告,他也沒有試過因為孤兒院的需要向神求過,
[00:07:18.000 --> 00:07:22.000]  他不是這樣求的,那你知道他怎麼求嗎?他很簡單,
[00:07:22.000 --> 00:07:28.000]  他每天早上是六點到八點兩個小時安靜禱告的時間,
[00:07:28.000 --> 00:07:32.000]  他就每天早上六點到八點,他就先來到神面前安靜,
[00:07:32.000 --> 00:07:39.000]  然後就問神說我今天需要求什麼,你就把那個感動放到我心裡面,
[00:07:39.000 --> 00:07:43.000]  然後我有感動了,我就為那件事禱告。
[00:07:43.000 --> 00:07:47.000]  所以他不是憑眼睛看到說我孤兒院需要多少錢,我需要什麼,然後禱告,
[00:07:47.000 --> 00:07:55.000]  他是先問神說你覺得我應該求什麼,他是先安靜,然後聽,然後聽那個感動,
[00:07:55.000 --> 00:08:03.000]  那個感動來了,他就開始禱告,他說就是因為這樣他一生就是五萬多個禱告備身回應,
[00:08:03.000 --> 00:08:11.000]  這就是他的秘訣,後來我讀了很多人有關禱告很厲害的人的那些秘訣,
[00:08:11.000 --> 00:08:16.000]  我發現都離不開一點,就是安靜,你一定要找一個地方,
[00:08:16.000 --> 00:08:20.000]  如果你真的要學習禱告,你真的要找一個很安靜的地方,
[00:08:20.000 --> 00:08:26.000]  有很規律的一段時間,是那段時間是你不受任何外界攪擾的,
[00:08:26.000 --> 00:08:32.000]  因為我們人會收到很多不同的聲音,你看新聞各方面很多的噪音,
[00:08:32.000 --> 00:08:37.000]  很多不同人給你的意見,給你的那些期待,很多的噪音會影響你,
[00:08:37.000 --> 00:08:46.000]  你就很難聽得見說到底創造天地的神,你怎麼看這件事,你對我生命有什麼的期待,
[00:08:46.000 --> 00:08:49.000]  有時候我們聽太多噪音,忘記聽神的聲音,
[00:08:49.000 --> 00:08:55.000]  所以在禱告方面第一個障礙是我們容易分心,我們沒有辦法安靜下來,
[00:08:55.000 --> 00:09:04.000]  安靜是禱告一個不可缺的一個基礎,就像學英文必須得先學字母,
[00:09:04.000 --> 00:09:10.000]  有沒有人說我想學英文,不想學字母,直接賴個句子吧,不會這樣對不對,
[00:09:10.000 --> 00:09:14.000]  所以後來我發現讀了很多的書,我的總結就是,
[00:09:14.000 --> 00:09:20.000]  凡是你想要好好學習禱告的人,都逃不過學習安靜這一步,
[00:09:20.000 --> 00:09:26.000]  而對我而言,我覺得安靜偏偏是人最難的一步,
[00:09:26.000 --> 00:09:32.000]  就像練功夫一定要馬步那個紮馬一樣,那一步是最辛苦的,
[00:09:32.000 --> 00:09:36.000]  可是沒有了那一步,你很難再繼續往前,
[00:09:36.000 --> 00:09:39.000]  所以在禱告當中,第一個我需要提醒的是,
[00:09:39.000 --> 00:09:45.000]  如果你真的想要學,在新的一年,你想要真的想要藉著禱告,
[00:09:45.000 --> 00:09:52.000]  過一個有震撼你生命的生活,你必須要乖乖地學習第一步,
[00:09:52.000 --> 00:09:56.000]  你真的要劃出那段時間說,我必須要有一段時間,
[00:09:56.000 --> 00:10:02.000]  是我很安靜能夠在神面前聽祂的聲音的,我想知道祂想要我求什麼,
[00:10:02.000 --> 00:10:08.000]  祂給我什麼感動,在韓國有個很出名的牧師叫趙庸基,
[00:10:08.000 --> 00:10:14.000]  聽說他的教會最近會有超過一百萬,對,很厲害的一個人,
[00:10:14.000 --> 00:10:20.000]  他的小組長有五萬多個小組長,我不知道這怎麼誤會的,
[00:10:20.000 --> 00:10:26.000]  可是他有一次有個大會,他是教所有的牧師怎麼樣禱告,
[00:10:26.000 --> 00:10:31.000]  他在那邊講了一句話很震撼,他這句話是這樣說,
[00:10:31.000 --> 00:10:39.000]  他說,他聽聖靈的聲音,他認識聖靈,比認識他太太更深,
[00:10:39.000 --> 00:10:43.000]  他講這麼一句話,那幾下聽了就是好震撼,
[00:10:43.000 --> 00:10:49.000]  你知道我跟Shirley結婚之後,我其實現在越來越清楚她的聲音,
[00:10:49.000 --> 00:10:54.000]  她講一句話,我聽得出她是高興不高興,
[00:10:54.000 --> 00:10:58.000]  她是許可我做這件事還是不許可,我能夠聽得到她的聲音,
[00:10:58.000 --> 00:11:06.000]  我了解她的語氣,可是對我而言,我不是真的這麼清楚神的聲音,
[00:11:06.000 --> 00:11:11.000]  聖靈的聲音到底是怎麼樣,我怎麼能夠聽得出祂跟我講話,
[00:11:11.000 --> 00:11:16.000]  這個我不清楚,可是趙庸基很厲害,他說我清楚聖靈的聲音,
[00:11:16.000 --> 00:11:21.000]  我了解聖靈,認識深過我了解我太太,我說這個就不得了,
[00:11:21.000 --> 00:11:26.000]  難怪他這麼厲害,他是出名禱告,也是一個很厲害的人,
[00:11:26.000 --> 00:11:31.000]  所以如果你要在禱告方面,在新的一年進一步,
[00:11:31.000 --> 00:11:38.000]  我們需要學習關起門來,進你的內屋,有那段很安靜,真的禱告的時間,
[00:11:38.000 --> 00:11:42.000]  你知道George Miller有一個很出名的例子,
[00:11:42.000 --> 00:11:47.000]  他有一次去禱告,坐船,以前都是坐船去一個地方講道,
[00:11:47.000 --> 00:11:52.000]  然後在船上的時候突然起了大霧,所以那個船長就說我必須要停船,
[00:11:52.000 --> 00:11:56.000]  因為要等霧散了之後我才可以繼續前行,
[00:11:56.000 --> 00:11:59.000]  但是George Miller就說不行,你必須繼續開船,
[00:11:59.000 --> 00:12:05.000]  因為他說我做事工六十年來講道到世界各地,
[00:12:05.000 --> 00:12:11.000]  從來沒有遲到過一次,這次也不能例外,他就很緊張,不能遲到,
[00:12:11.000 --> 00:12:18.000]  那船長說沒辦法,如果你可以現在叫霧散去,我就開航,
[00:12:18.000 --> 00:12:23.000]  他說好,他就下到船艙去禱告,他說霧散掉,
[00:12:23.000 --> 00:12:28.000]  禱告完了之後五分鐘之內霧散掉,他就繼續往前走,
[00:12:28.000 --> 00:12:31.000]  我講這個是因為我跟你分享一件事,
[00:12:31.000 --> 00:12:37.000]  上禮拜我們去Retreat對不對,去力他河,有個Retreat也有滑雪的時間,
[00:12:37.000 --> 00:12:44.000]  那我臨去之前我還特別看了天氣預報,明明說那個weekend三天都是sunny day,
[00:12:44.000 --> 00:12:50.000]  都是陽光普照,所以我很放心,我就說不怕,大家不需要帶雪鏈,
[00:12:50.000 --> 00:12:55.000]  因為我看過天氣預報,it's ok,那我就沒管了,
[00:12:55.000 --> 00:13:01.000]  可是你知道嗎,禮拜天我一早醒來,大雪紛飛,
[00:13:01.000 --> 00:13:06.000]  怎麼搞的呢,明明天氣預報說是晴朗的,怎麼會大雪紛飛,
[00:13:06.000 --> 00:13:12.000]  然後他們都很開心,下大雪我擔心得要命,我們怎麼回去,沒雪鏈,
[00:13:12.000 --> 00:13:18.000]  然後上雪鏈很麻煩,因為上了雪鏈車不好開,
[00:13:18.000 --> 00:13:24.000]  而且我很擔心說,尤其是學生我都很擔心,我希望大家可以平安回去,
[00:13:24.000 --> 00:13:31.000]  所以那個禮拜天我就真的跪在我的床前做了一個禱告,
[00:13:31.000 --> 00:13:37.000]  這是我人生第一次為天氣禱告,我以前不會這樣做,因為我就覺得神掌控天氣,
[00:13:37.000 --> 00:13:43.000]  該下雨的時候下雨,本來就需要,我是第一次跪在床前跟神禱告說,
[00:13:43.000 --> 00:13:48.000]  可不可以先停雪,至少停到讓我們可以離開那個山,
[00:13:48.000 --> 00:13:53.000]  你知道我禱告完了之後,我下來是沒事發生,那我就去查那個天氣預報,
[00:13:53.000 --> 00:13:58.000]  天氣預報說那一天是全天都會下雪,下午的雪更大,那我就很擔心,
[00:13:58.000 --> 00:14:02.000]  可是我禱告完了之後,我們去吃早餐什麼的,
[00:14:02.000 --> 00:14:08.000]  你知道半個小時之後就真的停雪了,真的停雪了,而且陽光普照,
[00:14:08.000 --> 00:14:13.000]  就一直到我們開車回去,至少出了山,出了山之後發生什麼事我就不知道,
[00:14:13.000 --> 00:14:16.000]  但至少我出山的時候一直都是停雪,
[00:14:16.000 --> 00:14:22.000]  所以這是我人生第一次第一次真的跪下來為天氣禱告,很有意思,
[00:14:22.000 --> 00:14:28.000]  你知道有時候禱告你發現神聽,神給你回應,是一個很大的動力,
[00:14:28.000 --> 00:14:33.000]  你就想說我想要繼續禱告,我想試試禱告更深的東西,
[00:14:33.000 --> 00:14:39.000]  我要更多安靜的時間,我想聽聽神跟我講什麼話,祂想要我怎麼樣,
[00:14:39.000 --> 00:14:45.000]  那種是很過癮的那種感覺,所以我也鼓勵大家在新的一年,
[00:14:45.000 --> 00:14:52.000]  我們一起來勵志,撥出一點的時間,在你忙碌的生活裡面撥出一點時間,
[00:14:52.000 --> 00:15:00.000]  學習這個安靜的功課,這是你在禱告的一個基本功不可缺的一步,
[00:15:00.000 --> 00:15:07.000]  所以禱告一定要克服分心,我一開始會分心,我一開始閉起眼睛禱告,
[00:15:07.000 --> 00:15:12.000]  所有東西都會出來,今天有幾個email沒有check,有什麼事沒做,我又忘記什麼,
[00:15:12.000 --> 00:15:23.000]  很多東西會進來,因為習慣了忙亂,第一個是分心,第二個要克服禱告流於形式化的障礙,
[00:15:23.000 --> 00:15:31.000]  有時候信主久了,禱告變成一種很形式化,特別是謝幡禱告最形式化,
[00:15:31.000 --> 00:15:40.000]  因為不得不做,感謝神給我們東西吃,就開始吃飯,所以有時候沒多想我們禱告什麼東西,
[00:15:40.000 --> 00:15:47.000]  那如果在馬太福音的六章七到八節裡面提到說禱告不要形式化,
[00:15:47.000 --> 00:15:56.000]  他們說你們禱告不可向外邦人用許多重複話,他們以為話多了必蒙誰聽,
[00:15:56.000 --> 00:16:04.000]  你們不可效法他們,因為你們沒有祈求以先,你們所需用的你們的父早已知道。
[00:16:04.000 --> 00:16:13.000]  所以這句話說你們的父早已知道,你知道為什麼你要禱告,不是因為神不知道,是因為你不知道你想要什麼,所以需要禱告。
[00:16:13.000 --> 00:16:24.000]  如果你想你的禱告不要流於形式化,你就需要多加一樣東西在你的禱告裡面,那就是默想,默想。
[00:16:24.000 --> 00:16:35.000]  你要好好想一下你做的禱告,你真的想要什麼,所以有時候禱告的內容,有時候我們需要做些調整,做些調整。
[00:16:35.000 --> 00:16:43.000]  我記得有個牧師有一次分享說,他去吃飯,那些弟兄姐妹就一起吃飯,
[00:16:43.000 --> 00:16:49.000]  就叫他說你可不可以為桌上的食物禱告,就做個祝福禱告,就使我們吃了身體更健康。
[00:16:49.000 --> 00:16:57.000]  那牧師一看桌上的食物,他就覺得,怎麼桌上的食物全部都是又油炸,又鹹又辣,
[00:16:57.000 --> 00:17:03.000]  然後所有的那些snack都是chips,汽水,他說桌上的食物沒有一樣是健康的。
[00:17:03.000 --> 00:17:09.000]  他說怎麼會叫我做一個潔淨的禱告,你就期待身體可以健康呢?
[00:17:09.000 --> 00:17:15.000]  有時候我們隨便做禱告,有些也不知道自己禱告什麼東西,因為禱告變成很形式化。
[00:17:15.000 --> 00:17:19.000]  我們對禱告的內容有時候缺乏一點的反省。
[00:17:19.000 --> 00:17:22.000]  有時候你想一想,你真的在禱告什麼東西?
[00:17:22.000 --> 00:17:25.000]  有一次想一想,是不是你真的想要?
[00:17:25.000 --> 00:17:30.000]  你知道有時候,如果我們的禱告內容有時候不調整的話,
[00:17:30.000 --> 00:17:33.000]  有時候你很難,禱告會經歷不到神的回應。
[00:17:33.000 --> 00:17:39.000]  你禱告發現什麼沒事發生,沒事發生的禱告,慢慢你的禱告就沒有動力。
[00:17:39.000 --> 00:17:43.000]  沒有人會想跟一個人講話,那個人沒回應,你還想跟他講的。
[00:17:43.000 --> 00:17:45.000]  這是很普通的事情。
[00:17:45.000 --> 00:17:50.000]  但是如果你禱告發現神聽有回應,你的禱告會變得不一樣。
[00:17:50.000 --> 00:17:54.000]  如果你想神聽,你需要知道說你要調整很多的內容。
[00:17:54.000 --> 00:18:01.000]  有一些的內容需要調整是,你知道有時候我們禱告並沒有神馬上聽馬上回應,
[00:18:01.000 --> 00:18:06.000]  是因為給我們有那個空間、時間,把我們的內容做一些的調整。
[00:18:06.000 --> 00:18:11.000]  有時候我今年很迫切為一件事禱告,我很想要的東西,
[00:18:11.000 --> 00:18:16.000]  過一年之後我發現我並不是想要那樣東西,我並不太需要。
[00:18:16.000 --> 00:18:22.000]  我現在看為很重要的東西,到明年我成長了,我覺得那個東西不太重要。
[00:18:22.000 --> 00:18:28.000]  所以有時候人家說成長就是以前認為很重要的東西,現在看為不太重要了,就是一個成長。
[00:18:28.000 --> 00:18:33.000]  所以有時候神不會馬上給你,神會讓你自己去反省一下,
[00:18:33.000 --> 00:18:37.000]  你真的好好想想你要的是什麼,你不要亂求。
[00:18:37.000 --> 00:18:44.000]  我們都聽過很經典的笑話,我們也試過,我們真的試過在中學的時候有個校花很漂亮,
[00:18:44.000 --> 00:18:51.000]  我們所有團體裡面的都想去追它,那大家就很迫切禱告啊,真的幫我追到它。
[00:18:51.000 --> 00:18:55.000]  也很迫切的彼此禱告,求神幫助他追不到它。
[00:18:55.000 --> 00:19:03.000]  你知道大概過了15年之後,我們真的有機會同學聚會,student reunion這樣子。
[00:19:03.000 --> 00:19:10.000]  當年的斑花,真是經不起歲月的摧殘,現在已經不再是斑花了。
[00:19:10.000 --> 00:19:20.000]  我們一群弟兄聚在一起,就真的是歡呼感,真的是讚嘆神的智慧。
[00:19:20.000 --> 00:19:30.000]  有時候你不會一禱告神就聽,是因為給你一個空間時間,你調整一下,你所需要的神知道,
[00:19:30.000 --> 00:19:39.000]  可是你所需要的有時候你並不知道,你需要花時間去想,你到底要的東西是不是需要有些調整。
[00:19:39.000 --> 00:19:49.000]  我們很多時候為人際關係禱告,我們為人際關係禱告都是通常的禱告模式都是求神改變那個人。
[00:19:49.000 --> 00:19:59.000]  有沒有,我們都是求神幫助我的老闆更加的欣賞我,求神改變我的同事,讓我的同事對我講話的態度好一點。
[00:19:59.000 --> 00:20:06.000]  求神改變我的配偶,讓我的配偶的脾氣好一點,我們都是改變對方。
[00:20:06.000 --> 00:20:22.000]  有沒有想過禱告可以換個方向,禱告是求神改變你,改變我,改變使我能夠更加有耐心,使我更加能夠體諒別人,使我更加能夠明白對方。
[00:20:22.000 --> 00:20:34.000]  有時候禱告換個方向,你發現神聽的機率多很多,因為有時候我們禱告很自私的,我們都不想變,就改變他就好,換個方向會不一樣。
[00:20:34.000 --> 00:20:48.000]  George Miller他的禱告第二個秘訣是什麼呢?剛剛跟你分享第一個秘訣,第二個秘訣是他在禱告當中,他從來沒有試過沒有默想就禱告的。
[00:20:48.000 --> 00:21:04.000]  他是打開聖經,想了很多東西,然後才禱告。所以對他來講,他說如果沒有了默想,沒有了一個meditation,你的禱告會很無聊,內容很缺乏的。
[00:21:04.000 --> 00:21:15.000]  所以他是第一個能夠把聖經,讀聖經,meditation,把禱告放在一起的人,而且經過這樣他經歷過神很多的,很多很多聽到禱告的內容。
[00:21:15.000 --> 00:21:27.000]  所以對我們來講,第二個我需要大家學習的經驗就是,不要隨便做一些無聊的禱告,每一句的禱告希望是真誠的。
[00:21:27.000 --> 00:21:38.000]  如果你真的需要,你知道你是跟神講話,多花點時間想一想你是不是真的要這個東西,想清楚了跟神說。
[00:21:38.000 --> 00:21:46.000]  George Muller他的方式是這樣,他的方式就是,如果他安靜下來,他知道有個感動,他就會找聖經。
[00:21:46.000 --> 00:21:53.000]  他找什麼?他必須要找到聖經有一句話,神有答應過這樣的事情,我一定給。
[00:21:53.000 --> 00:22:01.000]  他就會指著那句話,跟神說,神,你在聖經說是這樣說的,你說過就不能改,那我現在就為這個禱告。
[00:22:01.000 --> 00:22:08.000]  他說有時候他找幾天都找不到任何一節經文,他就不禱告,直到他找到為止。
[00:22:08.000 --> 00:22:24.000]  他是一個很奇怪的人,就是他一定要從聖經找到神有個應許,他才會來到神面前說,神,這個應許我今天需要來claim,因為你promise說這樣,我就要這樣。
[00:22:24.000 --> 00:22:35.000]  所以他是個很固執的人,他一定要這樣。所以這給大家一個參考,有時候你知道我們讀經讀不下去,禱告禱告不下去。
[00:22:35.000 --> 00:22:48.000]  有人說,R.E.Tere說一句話,他說有時候讀經讀不下去,禱告禱告不下去,是因為缺了一個missing link,那個missing link就是meditation,就是你的默想。
[00:22:48.000 --> 00:22:58.000]  你沒有去想,沒有用心去想,聖經不是用眼看的,用心去看的,沒有用心看你就看不懂,很多東西你怎麼看就看不懂。
[00:22:58.000 --> 00:23:16.000]  所以求神幫助我們希望在新的一年少做一些,有時候很難免,就是謝幡禱告總得做,少一點做一些形式化的禱告,多做一些你真的想過,過濾過,你清楚我要這個。
[00:23:16.000 --> 00:23:25.000]  很真誠的跟神講說,我想要這樣的東西,多做一些比較真誠的禱告,你的禱告生活會變得不一樣。
[00:23:25.000 --> 00:23:40.000]  那第三個,我們要克服的地方是,要克服禱告的內容過於單一的障礙,禱告的內容過於單一,有時候我們禱告內容很單一,從來都禱告一件事,就是我需要的事。
[00:23:40.000 --> 00:24:00.000]  我在廣東話的學生當中,我們昨天禱告,他們就禱告的時候聊天,他們有人說,我有一點不太滿意的地方,為什麼在廣東話這邊禱告的學生,所有禱告內容都只有學業的。
[00:24:00.000 --> 00:24:10.000]  除了學業以外,你們沒有其他東西可以禱告,所有東西都是求生給我一個A,給我A,你要什麼禱告,我要一個A。
[00:24:10.000 --> 00:24:20.000]  什麼時候問他,你需要禱告什麼,他就告訴你,我需要一個A,我數學問必要A,我說除了學業,你真的人生沒有其他東西可以禱告嗎?
[00:24:20.000 --> 00:24:31.000]  有時候我們的禱告很專一,內容很單一,禱告應該是蠻全面的,所以我們來看主禱文教導我們怎麼樣禱告。
[00:24:31.000 --> 00:24:56.000]  在馬太福音的六章九到十五節裡面說,所以你們禱告要這樣說,我們在天上的父,願人都尊你的名為聖,願你的國降臨,願你的旨意行在地上,如同行在天上,我們日用的飲食今日賜給我們,免我們的債,如同我們免了人的債,
[00:24:56.000 --> 00:25:16.000]  不教我們遇見試探,救我們脫離凶惡,因為國度,權並,榮耀全是你的,直到永遠。你們饒恕人的過犯,你們的父也必饒恕你們的過犯,你們不饒恕人的過犯,你們的父也必不饒恕你們的過犯。
[00:25:16.000 --> 00:25:31.000]  在主禱文裡面我們看到,其實內容不只是為你自己跟著需要禱告,有很多不同的內容,有為神的國禱告,有讚美的部分,有感恩的部分,也有人際關係的部分。
[00:25:31.000 --> 00:25:46.000]  那我想特別提在禱告的時候,其實我們可以先從感恩敬拜開始,你覺得有什麼你想要跟神感謝他的,先從感恩開始,你的禱告會變得不一樣。
[00:25:46.000 --> 00:26:03.000]  從感恩敬拜開始,然後也花點時間,不要光為自己禱告,也花點時間為別人的事情禱告,有時候你太專心自己的事情,錯過沿路很多的風景,別人也有很多需要你為這些事禱告的。
[00:26:03.000 --> 00:26:22.000]  然後我想特別提是因為在主禱文這邊,他在人際關係裡面只提了一段,就是免我們的債,如同我們免別人的債,然後完了,作者很奇怪,又再提一次說,你們饒恕人的過犯,你們的父也必饒恕你們的過犯。
[00:26:22.000 --> 00:26:44.000]  所以他提了兩次,所以在禱告當中,講到人際關係,他基本上只提一樣東西,就是饒恕。你知道年紀越大,你越發現在人際關係當中,饒恕是最不可缺的一項,沒有了饒恕,沒有任何關係可以維持下去的,真的,就算夫妻也一樣。
[00:26:44.000 --> 00:26:56.000]  無論你當初愛的死去活來,你結了婚之後,你就每天都吵架,你每天都吵架。就像Chris Rock一樣說,如果你沒有真的想過殺一個人,表示你沒愛過。
[00:26:56.000 --> 00:27:24.000]  所以我一直不敢買保險,是因為我怕一買保險,他就殺夫,怎麼辦?所以你沒有想過謀殺,就沒有真正愛過。所以你知道在任何一段關係,越密切,有時候恨會越多,就越需要學會饒恕,沒有了饒恕,所有的關係只能留於表面,因為一旦跟你相處得太近的話,我總會戳到你死穴的。
