
[00:00:00.000 --> 00:00:01.740]  丁子妹主乃平安
[00:09:35.640 --> 00:09:38.480]  所以用了exile這個字在英文
[00:09:38.480 --> 00:09:40.000]  彼得提醒我們
[00:09:40.000 --> 00:09:43.360]  他提醒我們不要過於安頓
[00:09:43.360 --> 00:09:47.600]  適應在這個屬世的世界
[00:09:47.600 --> 00:09:52.200]  因為我們的世界最後是不屬於這個世界
[00:09:52.200 --> 00:09:56.920]  因為世界不是我們永久的家鄉
[00:09:56.920 --> 00:10:00.400]  我不知道你們有沒有唱過一首歌叫《這世界非我家》
[00:10:00.400 --> 00:10:01.760]  有沒有人唱過?
[00:10:01.760 --> 00:10:03.840]  舉手看看
[00:10:03.840 --> 00:10:04.840]  對了
[00:10:04.840 --> 00:10:06.320]  很久沒有唱了
[00:10:06.320 --> 00:10:08.360]  當我找找這首詩在哪裡
[00:10:08.360 --> 00:10:10.440]  我發覺《世紀重戰》沒有
[00:10:10.440 --> 00:10:12.000]  《重主身歌》沒有
[00:10:12.000 --> 00:10:15.960]  後來我在《生命聖詩》找到了
[00:10:15.960 --> 00:10:17.360]  通常在什麼時候唱呢?
[00:10:17.360 --> 00:10:19.680]  可能是在安息禮拜去唱
[00:10:19.680 --> 00:10:21.200]  給我們很安慰的
[00:10:21.200 --> 00:10:24.200]  這個世界不是我們的家鄉
[00:10:24.200 --> 00:10:26.000]  歌詞其中一段是這樣說的
[00:10:26.000 --> 00:10:27.640]  這世界非我家
[00:10:27.640 --> 00:10:29.960]  我停留好像客裡一樣
[00:10:29.960 --> 00:10:34.360]  故我不再貪愛這個世界為我家
[00:10:34.360 --> 00:10:39.000]  去鼓勵信徒們不要太貪愛這個世界
[00:10:39.000 --> 00:10:39.840]  是啊
[00:10:39.840 --> 00:10:42.400]  寄居、客裡、過客
[00:10:42.400 --> 00:10:44.160]  都只不過是短暫的
[00:10:44.160 --> 00:10:46.920]  不是長久的
[00:10:46.920 --> 00:10:50.880]  這個世界本來是在永恆的當中
[00:10:50.880 --> 00:10:54.480]  不是我們要抓緊的一樣東西
[00:10:54.480 --> 00:10:56.040]  我們只不過是路過
[00:10:56.040 --> 00:11:00.040]  我們只不過是短暫去停留而已
[00:11:00.040 --> 00:11:01.960]  但是不知道為什麼今天
[00:11:01.960 --> 00:11:06.480]  這個原本只不過是路過的世界
[00:11:06.480 --> 00:11:09.760]  變得這麼吸引
[00:11:09.760 --> 00:11:12.800]  不知道為什麼我們這麼想停留
[00:11:12.800 --> 00:11:17.800]  這麼想戀棧在這個地方
[00:11:17.800 --> 00:11:19.840]  如果這個世界不是屬於我們的時候
[00:11:19.840 --> 00:11:22.280]  我們應該是隔閡不入的
[00:11:22.280 --> 00:11:24.040]  但是為什麼這個世界
[00:11:24.040 --> 00:11:29.440]  又令我們樂而忘返呢?
[00:11:29.440 --> 00:11:31.680]  大家去過旅行
[00:11:31.680 --> 00:11:34.680]  你多喜歡那個地方
[00:11:34.680 --> 00:11:36.240]  最後你會怎樣?
[00:11:36.240 --> 00:11:38.040]  你都要離開
[00:11:38.040 --> 00:11:39.840]  我不知道你去旅行
[00:11:39.840 --> 00:11:41.960]  你的極限是多久
[00:11:41.960 --> 00:11:45.920]  就開始有思鄉的感覺
[00:11:45.920 --> 00:11:48.280]  我和師母去旅行
[00:11:48.280 --> 00:11:53.840]  基本上兩個多星期就很想回家
[00:11:53.840 --> 00:11:54.840]  可能你是傻的
[00:11:54.840 --> 00:11:56.440]  目的是要去久一點
[00:11:56.440 --> 00:11:58.280]  我不知道你會怎樣
[00:11:58.280 --> 00:12:01.120]  因為你知道那個地方就算多漂亮
[00:12:01.120 --> 00:12:02.640]  食物多好吃
[00:12:02.640 --> 00:12:05.440]  你買了多少紀念品
[00:12:05.440 --> 00:12:09.520]  但是這個不是你的家
[00:12:09.520 --> 00:12:11.200]  最後你會怎樣?
[00:12:11.200 --> 00:12:13.880]  你會把所有行李都收拾好
[00:12:13.880 --> 00:12:16.240]  就離開
[00:12:16.240 --> 00:12:18.080]  但是不知道為什麼
[00:12:18.080 --> 00:12:19.880]  今天這個世界
[00:12:19.880 --> 00:12:24.840]  令我們這麼留戀樂而忘返
[00:12:24.840 --> 00:12:27.680]  是的,這個世界充滿了物質的世界
[00:12:27.680 --> 00:12:30.320]  豐盛的生命是用什麼來決定的?
[00:12:30.320 --> 00:12:33.120]  就是我們擁有多少的事物
[00:12:33.120 --> 00:12:34.360]  什麼叫豐盛的生命?
[00:12:34.360 --> 00:12:36.760]  就是我們能夠享受到多少東西
[00:12:36.760 --> 00:12:38.520]  我沒有說這是錯的
[00:12:38.520 --> 00:12:39.400]  這是上帝恩典
[00:12:39.400 --> 00:12:40.680]  就好像在傳道書所說
[00:12:40.680 --> 00:12:42.320]  這是你的份
[00:12:42.320 --> 00:12:44.920]  你可以享受在當中
[00:12:44.920 --> 00:12:50.520]  但是當這些事物牽著你的鼻子走的時候
[00:12:50.520 --> 00:12:53.480]  這就是問題
[00:12:53.480 --> 00:12:55.000]  所以這幾年
[00:12:55.000 --> 00:12:57.760]  世界上都流行斷捨離
[00:12:57.760 --> 00:13:01.320]  好像是由一本日本的書所引發的
[00:13:01.320 --> 00:13:04.320]  它在說太多的東西
[00:13:04.320 --> 00:13:06.520]  扔一些,送一些給別人
[00:13:06.520 --> 00:13:08.160]  不要擁有這麼多東西
[00:13:08.160 --> 00:13:13.000]  是在提倡一個過簡樸的生活
[00:13:13.000 --> 00:13:15.920]  客旅,客旅會是怎樣呢?
[00:13:15.920 --> 00:13:19.400]  客旅一定不會背得很重很重
[00:13:19.400 --> 00:13:21.880]  一定是輕身上路
[00:13:21.880 --> 00:13:24.760]  客旅因為你知道可能要去這裡去那裡
[00:13:24.760 --> 00:13:26.160]  又要趕火車、搭船
[00:13:26.160 --> 00:13:29.080]  可能就算你自己開車的時候
[00:13:29.080 --> 00:13:30.960]  都是上上落落
[00:13:30.960 --> 00:13:35.200]  於是你盡量將行裝減輕一點
[00:13:35.200 --> 00:13:36.920]  特別是近來你會發覺
[00:13:36.920 --> 00:13:43.040]  越來越這幾年坐飛機行李越是要輕的
[00:13:43.040 --> 00:13:45.400]  以前多重好像沒什麼限制
[00:13:45.400 --> 00:13:47.160]  我記得我和師母結婚的時候
[00:13:47.160 --> 00:13:51.040]  有人送了一個行李箱叫做蠔式行李箱
[00:13:51.040 --> 00:13:52.280]  大家不知道知不知道
[00:13:52.280 --> 00:13:55.480]  這個新秀,不應該賣廣告
[00:13:55.480 --> 00:13:58.200]  某個牌子的蠔式行李箱
[00:13:58.200 --> 00:14:01.440]  嘩!只是抽起行李箱都很重的
[00:14:01.440 --> 00:14:03.280]  但是可以用了很多年
[00:14:03.280 --> 00:14:05.400]  最後我們都發覺沒辦法了
[00:14:05.400 --> 00:14:08.720]  你只有行李箱都已經過磅,怎麼辦呢?
[00:14:08.720 --> 00:14:10.800]  唯有丟掉它
[00:14:10.800 --> 00:14:12.760]  是啊,就是這樣
[00:14:12.760 --> 00:14:15.120]  原來客旅是會很簡單的
[00:14:15.120 --> 00:14:18.240]  是你的行囊不會很重的
[00:14:18.240 --> 00:14:20.680]  這個豈不是我們需要在屬世
[00:14:20.680 --> 00:14:22.960]  如果我們只不過是過客的時候
[00:14:22.960 --> 00:14:24.400]  我們需要的就是
[00:14:24.400 --> 00:14:26.800]  不是為自己存留很多
[00:14:26.800 --> 00:14:30.320]  不是背很多上身
[00:14:30.320 --> 00:14:32.960]  最近我出席一個長者的安息禮
[00:14:32.960 --> 00:14:35.440]  他是一個很成功的企業家
[00:14:35.440 --> 00:14:37.120]  很懂得投資
[00:14:37.120 --> 00:14:41.320]  因為他懂得投資所以他賺了很多錢
[00:14:41.320 --> 00:14:44.160]  不過他用這些錢去幫助了很多人
[00:14:44.160 --> 00:14:47.640]  和幫助了很多機構
[00:14:47.640 --> 00:14:49.760]  他的家人形容
[00:14:49.760 --> 00:14:51.080]  他離開的時候
[00:14:51.080 --> 00:14:56.840]  他衣櫃裡面只有幾套穿了很多年的西裝
[00:14:56.840 --> 00:14:59.120]  如果你是客旅的時候
[00:14:59.120 --> 00:15:02.360]  你不會抱著所有東西
[00:15:02.360 --> 00:15:04.400]  你可以享受你的份
[00:15:04.400 --> 00:15:07.440]  但是你更懂得怎樣去把握機會
[00:15:07.440 --> 00:15:10.600]  和其他人去分享你的份
[00:15:10.600 --> 00:15:13.000]  因為你知道當你離世的時候
[00:15:13.000 --> 00:15:18.080]  你沒有任何的事物可以帶走
[00:15:18.080 --> 00:15:20.520]  剛才所讀的經文裡面也提到
[00:15:20.520 --> 00:15:23.080]  我們有一個很特別的身份
[00:15:23.080 --> 00:15:27.200]  就是一個被揀選的身份
[00:15:27.200 --> 00:15:32.640]  經文裡面說就是照父神的先見被揀選的
[00:15:32.640 --> 00:15:34.400]  原來我們有一個特別的身份
[00:15:34.400 --> 00:15:36.560]  這個身份是一個很尊貴的身份
[00:15:36.560 --> 00:15:41.680]  我們是被上帝揀選的身份
[00:15:41.680 --> 00:15:43.560]  在報道會或啟發課程
[00:15:43.560 --> 00:15:46.640]  我們鼓勵未信主的人是怎樣?
[00:15:46.640 --> 00:15:48.040]  缺志信主
[00:15:48.040 --> 00:15:49.120]  去跟從主
[00:15:49.120 --> 00:15:51.360]  這是一個很重要的決定
[00:15:51.360 --> 00:15:53.840]  好像是我們人的決定
[00:15:53.840 --> 00:15:55.520]  但是我們不要忘記了
[00:15:55.520 --> 00:15:58.200]  上帝為我們預備了救恩
[00:15:58.200 --> 00:16:00.440]  上帝一早就揀選了我們
[00:16:00.440 --> 00:16:02.600]  成為祂的子民
[00:16:02.600 --> 00:16:07.680]  這是一個很寶貴的身份
[00:16:07.680 --> 00:16:10.280]  很尊貴的身份
[00:16:10.280 --> 00:16:13.600]  不是因為我們做了甚麼我們配得
[00:16:13.600 --> 00:16:17.800]  因為救恩基本上就是上帝的主權
[00:16:17.800 --> 00:16:21.400]  救恩就是白白賜給我們
[00:16:21.400 --> 00:16:23.080]  所以經文裡說
[00:16:23.080 --> 00:16:24.280]  我們一起讀
[00:16:24.280 --> 00:16:26.280]  「藉著聖靈得以成聖
[00:16:26.280 --> 00:16:27.760]  以致於馴服
[00:16:27.760 --> 00:16:31.080]  又給灑上了耶穌基督的血的人」
[00:16:31.080 --> 00:16:33.520]  這個被揀選的人是怎樣?
[00:16:33.520 --> 00:16:37.120]  他得以成聖是因為聖靈去帶領他
[00:16:37.120 --> 00:16:39.280]  所以他決定去缺志
[00:16:39.280 --> 00:16:41.480]  他決定過聖潔的生活
[00:16:41.480 --> 00:16:45.080]  然後因著耶穌基督的血
[00:16:45.080 --> 00:16:47.720]  所以他得以被潔淨
[00:16:47.720 --> 00:16:48.920]  被洗乾淨
[00:16:48.920 --> 00:16:50.640]  赦免他的罪
[00:16:50.640 --> 00:16:54.360]  但重要的是「以致於馴服」
[00:16:54.360 --> 00:16:55.800]  很多時候我們忘記了
[00:16:55.800 --> 00:16:56.920]  我們生命裡
[00:16:56.920 --> 00:16:58.280]  我們缺了志
[00:16:58.280 --> 00:17:00.000]  於是我們覺得
[00:17:00.000 --> 00:17:02.760]  被耶穌基督補血洗淨就完了
[00:17:02.760 --> 00:17:07.160]  但我們忘記了我們需要去馴服
[00:17:07.160 --> 00:17:09.480]  我們需要去悔罪毀身
[00:17:09.480 --> 00:17:13.880]  馴服於基督
[00:17:13.880 --> 00:17:20.400]  我們今天不喜歡被安排
[00:17:20.400 --> 00:17:22.440]  我們喜歡自己作主
[00:17:22.440 --> 00:17:26.760]  我們習慣讓事情自主
[00:17:26.760 --> 00:17:28.680]  被揀選
[00:17:28.680 --> 00:17:30.960]  是我們被揀選
[00:17:30.960 --> 00:17:33.960]  選了之後我們需要馴服
[00:17:33.960 --> 00:17:35.160]  原來作為基督徒
[00:17:35.160 --> 00:17:37.680]  有很多事情不是我們喜歡做甚麼就做甚麼
[00:17:37.680 --> 00:17:39.040]  而是我們要學習
[00:17:39.040 --> 00:17:40.360]  要去毀身
[00:17:40.360 --> 00:17:43.360]  我們要去馴服
[00:17:43.360 --> 00:17:46.160]  為了我們能夠有寶貴
[00:17:46.160 --> 00:17:48.920]  很尊貴的被揀選身份的時候
[00:17:48.920 --> 00:17:51.280]  我們常常要提醒自己
[00:17:51.280 --> 00:17:52.400]  我們要學習
[00:17:52.400 --> 00:17:54.160]  緊緊跟從神
[00:17:54.160 --> 00:17:58.120]  常常去聽聖靈的感動
[00:17:58.120 --> 00:17:59.600]  不是自把自為
[00:17:59.600 --> 00:18:01.760]  而是按照上帝的心意
[00:18:01.760 --> 00:18:04.280]  行在祂的心意裡面
[00:18:04.280 --> 00:18:08.120]  這同樣是跟傳道書完全吻合的
[00:18:08.120 --> 00:18:09.920]  傳道書說的是甚麼?
[00:18:09.920 --> 00:18:11.200]  是敬虔
[00:18:11.200 --> 00:18:12.640]  是敬畏的
[00:18:12.640 --> 00:18:13.600]  為甚麼?
[00:18:13.600 --> 00:18:16.000]  我們今天每走一件事情
[00:18:16.000 --> 00:18:18.120]  上帝最後會怎樣?
[00:18:18.120 --> 00:18:21.080]  祂會審判
