
[00:00:00.000 --> 00:00:02.600]  歡迎大家嚟到我哋嘅《左路崇拜》
[00:02:58.800 --> 00:03:01.800]  我哋需要一個饑渴嘅靈魂
[00:03:01.800 --> 00:03:04.800]  所以我都期盼上帝畀我哋呢度
[00:03:04.800 --> 00:03:07.800]  每一個人今日最好嘅禮物
[00:03:07.800 --> 00:03:10.800]  就係一個饑渴嘅靈魂
[00:03:10.800 --> 00:03:16.800]  今日我哋要開始研讀嘅係撒瑪利亞婦人嘅故事
[00:03:16.800 --> 00:03:20.800]  撒瑪利亞婦人嘅故事係喺所有福音書中
[00:03:20.800 --> 00:03:28.800]  所記錄落嚟一個個人與耶穌對談嘅最長嘅一個對話
[00:03:28.800 --> 00:03:31.800]  我講緊嘅佢唔係一個最長嘅對話
[00:03:31.800 --> 00:03:37.800]  我哋相信耶穌嗰晚同尼哥德姆嘅長談應該係長過呢個對話
[00:03:37.800 --> 00:03:40.800]  然而喺所有嘅福音書當中
[00:03:40.800 --> 00:03:42.800]  所記錄落嚟
[00:03:42.800 --> 00:03:45.800]  福音作者記錄落嚟最長嘅對話
[00:03:45.800 --> 00:03:47.800]  就係呢個對話
[00:03:47.800 --> 00:03:53.800]  簡單嚟講呢個亦都有可能係一個最重要嘅對話
[00:03:53.800 --> 00:03:58.800]  有趣嘅地方係耶穌對話嘅對象
[00:03:58.800 --> 00:04:01.800]  竟然係一個已婚嘅婦人
[00:04:01.800 --> 00:04:05.800]  佢又係一個撒瑪利亞人
[00:04:05.800 --> 00:04:13.800]  甚至佢係當時人眼中捍衛不潔有序嘅婦人
[00:04:13.800 --> 00:04:18.800]  呢個喺當時嘅世界或者甚至我哋今日去諗
[00:04:18.800 --> 00:04:21.800]  都係一個不可思議嘅故事
[00:04:21.800 --> 00:04:25.800]  然而更加不可思議嘅地方
[00:04:25.800 --> 00:04:32.800]  係呢個故事同埋前一章聖經尼哥德姆故事嘅對比
[00:04:32.800 --> 00:04:37.800]  尼哥德姆係以色列人嘅老師
[00:04:37.800 --> 00:04:41.800]  佢同拉比耶穌門當戶對各有所長
[00:04:41.800 --> 00:04:46.800]  於是佢哋整夜促失長談
[00:04:46.800 --> 00:04:49.800]  不過好可惜最後不歡而散
[00:04:49.800 --> 00:04:52.800]  尼哥德姆一聲嘆息
[00:04:52.800 --> 00:04:54.800]  你記得最後嗰句
[00:04:54.800 --> 00:04:57.800]  怎麼能有這些事呢
[00:04:57.800 --> 00:05:01.800]  一聲嘆息之後佢就悠悠愁愁的
[00:05:01.800 --> 00:05:03.800]  離開了
[00:05:03.800 --> 00:05:05.800]  呢個係上一章嘅故事
[00:05:05.800 --> 00:05:09.800]  但係呢一章薩瑪利亞婦人嘅故事卻不一樣
[00:05:09.800 --> 00:05:11.800]  雖然起步嘅時候呢
[00:05:11.800 --> 00:05:13.800]  呢位女士都有啲困難
[00:05:13.800 --> 00:05:15.800]  但係佢後勁伶俐
[00:05:15.800 --> 00:05:20.800]  喺耶穌門徒離開耶穌嘅一時半刻
[00:05:20.800 --> 00:05:21.800]  我哋唔知幾耐
[00:05:21.800 --> 00:05:23.800]  但係應該唔係特別耐嘅
[00:05:23.800 --> 00:05:28.800]  呢個婦人已經緊緊捉住咗耶穌嘅說話
[00:05:28.800 --> 00:05:33.800]  佢拿捏到天國福音嘅奧妙心法
[00:05:33.800 --> 00:05:37.800]  呢個薩瑪利亞嘅婦人
[00:05:37.800 --> 00:05:39.800]  佢係一個練武嘅奇才
[00:05:39.800 --> 00:05:42.800]  佢與耶穌心靈相通
[00:05:42.800 --> 00:05:44.800]  惺惺相惜
[00:05:44.800 --> 00:05:46.800]  佢領悟之高
[00:05:46.800 --> 00:05:48.800]  當世難求
[00:05:48.800 --> 00:05:51.800]  如果你係一個睇武俠小說嘅人
[00:05:51.800 --> 00:05:53.800]  你睇到真係目定口呆
[00:05:53.800 --> 00:05:57.800]  呢個故事會成為千古嘅傳說
[00:05:57.800 --> 00:06:01.800]  我哋會問呢個問題
[00:06:01.800 --> 00:06:02.800]  我哋問呢個問題就係
[00:06:02.800 --> 00:06:07.800]  點解尼哥德姆聽唔明白
[00:06:07.800 --> 00:06:10.800]  唔可能唔能相信
[00:06:10.800 --> 00:06:13.800]  而呢個無名嘅婦人
[00:06:13.800 --> 00:06:14.800]  甚至我可以咁講
[00:06:14.800 --> 00:06:17.800]  佢係一個臭名遠播嘅婦人
[00:06:17.800 --> 00:06:21.800]  竟然可以係咁短嘅時間裏面領會咗呢個福音
[00:06:21.800 --> 00:06:24.800]  甚至歡喜相信
[00:06:24.800 --> 00:06:28.800]  呢個係整個故事最關鍵嘅問題
[00:06:28.800 --> 00:06:30.800]  我諗好多神學家
[00:06:30.800 --> 00:06:32.800]  寫聖經嗰啲
[00:06:32.800 --> 00:06:34.800]  係唔諗呢個問題
[00:06:34.800 --> 00:06:36.800]  如果你當中有啲
[00:06:36.800 --> 00:06:38.800]  唔信耶穌
[00:06:38.800 --> 00:06:40.800]  又唔熟悉聖經嘅人
[00:06:40.800 --> 00:06:42.800]  佢哋會咁解釋
[00:06:42.800 --> 00:06:44.800]  佢話
[00:06:44.800 --> 00:06:46.800]  呢個女人之所以信
[00:06:46.800 --> 00:06:48.800]  係因為佢身份低微
[00:06:48.800 --> 00:06:50.800]  知識淺薄
[00:06:50.800 --> 00:06:52.800]  意志薄弱
[00:06:52.800 --> 00:06:54.800]  腦簡單
[00:06:54.800 --> 00:06:58.800]  呢個婦人歸主嘅故事再次證明咗
[00:06:58.800 --> 00:07:02.800]  信仰係軟弱者嘅止痛藥麻醉劑
[00:07:02.800 --> 00:07:08.800]  信仰就係嗰啲軟弱失敗者嘅精神鴉片
[00:07:08.800 --> 00:07:10.800]  所以
[00:07:10.800 --> 00:07:13.800]  弱小無能嘅婦人
[00:07:13.800 --> 00:07:15.800]  外邦嘅婦人
[00:07:15.800 --> 00:07:18.800]  留唔住老公嘅婦人
[00:07:18.800 --> 00:07:22.800]  佢信主德高望重嘅尼哥德姆就唔信囉
[00:07:22.800 --> 00:07:26.800]  咁樣嘅思維
[00:07:26.800 --> 00:07:28.800]  聽起嚟好似有啲洞見
[00:07:28.800 --> 00:07:30.800]  其實重重嘅偏見
[00:07:30.800 --> 00:07:36.800]  高估咗強者尼哥德姆
[00:07:36.800 --> 00:07:40.800]  亦都大大低估咗呢個所謂嘅弱者
[00:07:40.800 --> 00:07:42.800]  撒瑪利亞婦人
[00:07:42.800 --> 00:07:46.800]  另一方面
[00:07:46.800 --> 00:07:50.800]  信主嘅弟兄姊妹會咁樣解釋
[00:07:50.800 --> 00:07:56.800]  佢話婦人之所以喺短短嘅時間入面歸順
[00:07:56.800 --> 00:08:00.800]  係因為佢心知道自己係一個罪人
[00:08:00.800 --> 00:08:04.800]  又被耶穌當場揭發
[00:08:04.800 --> 00:08:07.800]  只好乖乖地
[00:08:07.800 --> 00:08:12.800]  馴服只好謙卑嘅認罪
[00:08:12.800 --> 00:08:16.800]  耶穌自己都講過 健康的人不用不著
[00:08:16.800 --> 00:08:19.800]  醫生有病的人才用得著
[00:08:19.800 --> 00:08:23.800]  我來不是召義人而是召罪人
[00:08:23.800 --> 00:08:25.800]  馬克福音第二章第十七節
[00:08:25.800 --> 00:08:26.800]  耶穌自己講嘅
[00:08:26.800 --> 00:08:28.800]  你咁樣諗
[00:08:28.800 --> 00:08:30.800]  因為佢嘅罪被暴露
[00:08:30.800 --> 00:08:34.800]  你咁樣諗呢個答案係唔錯嘅
[00:08:34.800 --> 00:08:37.800]  不過你最多只係回答咗一半
[00:08:37.800 --> 00:08:39.800]  講到尾你要明白一樣嘢
[00:08:39.800 --> 00:08:44.800]  被揭露自知自己有罪嘅人其實好多
[00:08:44.800 --> 00:08:48.800]  但係呢啲自知有罪嘅人當中
[00:08:48.800 --> 00:08:54.800]  會願意甚至盼望歸順耶穌嘅人其實係好少
[00:08:54.800 --> 00:08:58.800]  呢個罪被揭露
[00:08:58.800 --> 00:09:03.800]  唔一定係一個引歸順嘅關鍵
[00:09:03.800 --> 00:09:05.800]  甚至我可以咁講
[00:09:05.800 --> 00:09:07.800]  呢個婦人嘅罪被揭露
[00:09:07.800 --> 00:09:11.800]  唔係佢最終歸順嘅關鍵
[00:09:11.800 --> 00:09:14.800]  我唔知大家有冇留意到一樣嘢
[00:09:14.800 --> 00:09:18.800]  撒瑪利亞婦人同埋尼哥德姆
[00:09:18.800 --> 00:09:20.800]  除咗喺仁義道德上
[00:09:20.800 --> 00:09:24.800]  呢個層面上有一個天淵之別之外
[00:09:24.800 --> 00:09:28.800]  其實佢哋仲有另外一個非常之明顯
[00:09:28.800 --> 00:09:31.800]  非常之突出嘅分別
[00:09:31.800 --> 00:09:33.800]  個分別係邊度呢
[00:09:33.800 --> 00:09:35.800]  分別原來係咁樣嘅
[00:09:35.800 --> 00:09:41.800]  就係尼哥德姆係因為耶穌所行嘅神蹟而嚟嘅
[00:09:41.800 --> 00:09:48.800]  而撒瑪利亞婦人卻係因耶穌所說嘅話語而順嘅
[00:09:48.800 --> 00:09:52.800]  一個係神蹟一個係話語
[00:09:52.800 --> 00:09:55.800]  楊卜欽第三章第一第二節咁講
[00:09:55.800 --> 00:09:58.800]  尼哥德姆夜裡來見耶穌
[00:09:58.800 --> 00:10:00.800]  開門見山對他說
[00:10:00.800 --> 00:10:05.800]  拉比我們知道你是從上帝那裡來的
[00:10:05.800 --> 00:10:09.800]  來做老師的先講老師啦後講基督
[00:10:09.800 --> 00:10:14.800]  因為你所做的神蹟若沒有上帝同在無人能行
[00:10:14.800 --> 00:10:16.800]  佢點解會嚟
[00:10:16.800 --> 00:10:20.800]  點解佢覺得耶穌係從上帝嗰度嚟
[00:10:20.800 --> 00:10:22.800]  佢嘅答案係因為神蹟
[00:10:22.800 --> 00:10:26.800]  然而喺約翰福音第四章二十八節
[00:10:26.800 --> 00:10:30.800]  那婦人和耶穌傾完計啦差唔多啦
[00:10:30.800 --> 00:10:36.800]  留下了水罐往城裡去對眾人說
[00:10:36.800 --> 00:10:43.800]  你們來看有一個把我素來所做的一切事都說了出來
[00:10:43.800 --> 00:10:49.800]  係因為耶穌嘅話語難道這個人就是基督嗎
[00:10:49.800 --> 00:10:53.800]  佢未完全信嘅因為耶穌仲會留多兩日
[00:10:53.800 --> 00:10:55.800]  咁就全部信曬㗎啦
[00:10:55.800 --> 00:11:00.800]  但係佢點解開始懷疑
[00:11:00.800 --> 00:11:04.800]  甚至開始相信耶穌就是基督的原因
[00:11:04.800 --> 00:11:06.800]  不是神蹟
[00:11:06.800 --> 00:11:12.800]  而係耶穌同佢講嘅說話
[00:11:12.800 --> 00:11:14.800]  喺呢度呢你可能有啲人呢
[00:11:14.800 --> 00:11:18.800]  好熟悉聖經又會諗林六世等等等等
[00:11:18.800 --> 00:11:23.800]  其實嗰個婦人其實佢唔係又係為咗神蹟而信嘅嗎
[00:11:23.800 --> 00:11:28.800]  你記得喺第四章第十七節裏面
[00:11:28.800 --> 00:11:31.800]  十六節開始耶穌同佢講
[00:11:31.800 --> 00:11:33.800]  你去叫你的丈夫來
[00:11:33.800 --> 00:11:38.800]  而婦人立刻講對耶穌說我沒有丈夫
[00:11:38.800 --> 00:11:41.800]  跟住耶穌就爆佢大鑊啦
[00:11:41.800 --> 00:11:43.800]  耶穌話你說沒有丈夫是對的
[00:11:43.800 --> 00:11:45.800]  你已經有五個丈夫
[00:11:45.800 --> 00:11:48.800]  你現在有的並不是你的丈夫
[00:11:48.800 --> 00:11:53.800]  這話是真的呢個係唔係一個神蹟呢
[00:11:53.800 --> 00:11:57.800]  係亦都唔係
[00:11:57.800 --> 00:11:59.800]  對於我哋嚟講係一個神蹟
[00:11:59.800 --> 00:12:02.800]  因為冇人可以睇到曬所有嘢
[00:12:02.800 --> 00:12:05.800]  知道你以前所有嘅東西
[00:12:05.800 --> 00:12:08.800]  耶穌做咗個unknowing miracle
[00:12:08.800 --> 00:12:11.800]  即係佢全知嘅一個神蹟
[00:12:11.800 --> 00:12:14.800]  對於我哋嚟講係一個神蹟
[00:12:14.800 --> 00:12:18.800]  但係對於作者若翰而言
[00:12:18.800 --> 00:12:22.800]  呢個唔係神蹟歧視嘅一種
[00:12:22.800 --> 00:12:25.800]  喺約翰福音裏面所謂嘅神蹟歧視
[00:12:25.800 --> 00:12:27.800]  都係眼看得見
[00:12:27.800 --> 00:12:30.800]  係唔需要耳仔去聽
[00:12:30.800 --> 00:12:32.800]  所以約翰福音裏面有兩樣嘢
[00:12:32.800 --> 00:12:34.800]  一種係眼看的神蹟
[00:12:34.800 --> 00:12:39.800]  另外一種係耳聽的真道
[00:12:39.800 --> 00:12:42.800]  所以你睇到呢兩個人嘅分別
[00:12:42.800 --> 00:12:44.800]  一個係眼看神蹟
[00:12:44.800 --> 00:12:47.800]  另一個係耳聽真道
[00:12:47.800 --> 00:12:49.800]  我又再問下你
[00:12:49.800 --> 00:12:51.800]  你有冇察覺到一樣嘢
[00:12:51.800 --> 00:12:55.800]  就係撒瑪利亞婦人嘅故事
[00:12:55.800 --> 00:12:59.800]  其實同拿旦葉歸信嘅故事
[00:12:59.800 --> 00:13:02.800]  非常之相似
[00:13:02.800 --> 00:13:04.800]  拿旦葉係點信嘅呢
[00:13:04.800 --> 00:13:05.800]  你話神蹟
[00:13:05.800 --> 00:13:06.800]  係呀
[00:13:06.800 --> 00:13:09.800]  但係唔係嗰隻眼睛睇到嘅神蹟
[00:13:09.800 --> 00:13:11.800]  其實拿旦葉個故事
[00:13:11.800 --> 00:13:13.800]  耶穌看見拿旦葉走過嚟
[00:13:13.800 --> 00:13:15.800]  就論道佢說
[00:13:15.800 --> 00:13:18.800]  看呀 這是個真以色列人
[00:13:18.800 --> 00:13:20.800]  真是個以色列人
[00:13:20.800 --> 00:13:22.800]  佢心裏面冇鬼咋的
[00:13:22.800 --> 00:13:24.800]  拿旦葉好好奇
[00:13:24.800 --> 00:13:25.800]  佢問耶穌
[00:13:25.800 --> 00:13:27.800]  你從哪裏認識我
[00:13:27.800 --> 00:13:28.800]  耶穌回答說
[00:13:28.800 --> 00:13:30.800]  皮力還沒有呼喚你
[00:13:30.800 --> 00:13:32.800]  你在無花果樹底下
[00:13:32.800 --> 00:13:34.800]  我就看見你
[00:13:34.800 --> 00:13:36.800]  拿旦葉跟住就回應
[00:13:36.800 --> 00:13:38.800]  拉比亞
[00:13:38.800 --> 00:13:42.800]  你是上帝的兒子 你是以色列的王
[00:13:42.800 --> 00:13:47.800]  耶穌同佢講咗一啲
[00:13:47.800 --> 00:13:51.800]  佢覺得冇人會知道嘅嘢
[00:13:51.800 --> 00:13:53.800]  佢就信咗啦
[00:13:53.800 --> 00:13:55.800]  你一係話佢
[00:13:55.800 --> 00:13:58.800]  意志薄弱
[00:13:58.800 --> 00:14:02.800]  你一係覺得唔知道佢做咗啲咩衰嘢
[00:14:02.800 --> 00:14:04.800]  一係你話
[00:14:04.800 --> 00:14:06.800]  內有乾坤
[00:14:06.800 --> 00:14:08.800]  就係約翰
[00:14:08.800 --> 00:14:10.800]  喺度講緊嘅嘢
[00:14:10.800 --> 00:14:12.800]  唔係靠神跡
[00:14:12.800 --> 00:14:14.800]  而係靠話語
[00:14:14.800 --> 00:14:16.800]  無論如何你返返嚟
[00:14:16.800 --> 00:14:18.800]  撒瑪利亞嘅呢個故事
[00:14:18.800 --> 00:14:19.800]  喺整個故事裏面
[00:14:19.800 --> 00:14:22.800]  耶穌從來冇做過任何嘅醫治趕鬼
[00:14:22.800 --> 00:14:25.800]  耶穌亦都冇再將水變酒
[00:14:25.800 --> 00:14:30.800]  亦都冇幫任何人排憂解難
[00:14:30.800 --> 00:14:33.800]  撒瑪利亞人亦都從來冇
[00:14:33.800 --> 00:14:36.800]  問耶穌對耶穌要求
[00:14:36.800 --> 00:14:39.800]  以色列人成日都要求
[00:14:39.800 --> 00:14:41.800]  當耶穌去結聖聖殿
[00:14:41.800 --> 00:14:46.800]  佢哋問你可以做咩神跡畀我哋睇
[00:14:46.800 --> 00:14:49.800]  但撒瑪利亞人好奇怪
[00:14:49.800 --> 00:14:51.800]  從來不求神跡
[00:14:51.800 --> 00:14:55.800]  只希望耶穌繼續同佢哋講說話
[00:14:55.800 --> 00:14:57.800]  佢哋要嘅唔係耶穌嘅神跡
[00:14:57.800 --> 00:14:59.800]  佢哋要嘅係耶穌嘅說話
[00:14:59.800 --> 00:15:01.800]  係耶穌嘅說話證明咗
[00:15:01.800 --> 00:15:03.800]  佢最終極嘅身份
[00:15:03.800 --> 00:15:10.800]  所有嘅東西以話語為本
[00:15:10.800 --> 00:15:14.800]  佢哋最後嘅見證係咁樣
[00:15:14.800 --> 00:15:16.800]  因為耶穌嘅話
[00:15:16.800 --> 00:15:19.800]  信的人就更多了
[00:15:19.800 --> 00:15:21.800]  他們對那婦人說
[00:15:21.800 --> 00:15:22.800]  現在我哋信
[00:15:22.800 --> 00:15:24.800]  不再是因為你的話
[00:15:24.800 --> 00:15:27.800]  而是我哋親自聽見了
[00:15:27.800 --> 00:15:28.800]  聽見了邊個
[00:15:28.800 --> 00:15:30.800]  耶穌基督嘅說話
[00:15:30.800 --> 00:15:35.800]  知道這人真是世界的救主
[00:15:35.800 --> 00:15:40.800]  The Savior of the World
[00:15:40.800 --> 00:15:44.800]  唔係看神跡而信
[00:15:44.800 --> 00:15:48.800]  係聽耶穌嘅說話而信
[00:15:48.800 --> 00:15:49.800]  呢個係咩
[00:15:49.800 --> 00:15:52.800]  呢個係約翰福音第十章
[00:15:52.800 --> 00:15:56.800]  第26至28字嘅前瞻
[00:15:56.800 --> 00:15:58.800]  預言 預表
[00:15:58.800 --> 00:16:00.800]  耶穌去到第十章
[00:16:00.800 --> 00:16:01.800]  耶穌會咁講
[00:16:01.800 --> 00:16:02.800]  佢話 但是你們不信
[00:16:02.800 --> 00:16:03.800]  你們係咩
[00:16:03.800 --> 00:16:04.800]  以色列人
[00:16:04.800 --> 00:16:07.800]  因為你們不是我的羊
[00:16:07.800 --> 00:16:09.800]  我的羊聽我的聲音
[00:16:09.800 --> 00:16:10.800]  羊係點
[00:16:10.800 --> 00:16:11.800]  羊唔係睇嘅
[00:16:11.800 --> 00:16:12.800]  羊係聽嘅
[00:16:12.800 --> 00:16:14.800]  羊唔係睇到
[00:16:14.800 --> 00:16:16.800]  嗰個牧羊人顯咗個神跡
[00:16:16.800 --> 00:16:17.800]  於是 嘩 好光亮
[00:16:17.800 --> 00:16:19.800]  去跟住個牧羊人
[00:16:19.800 --> 00:16:21.800]  羊係靠聽聲音
[00:16:21.800 --> 00:16:24.800]  我的羊聽我的聲音
[00:16:24.800 --> 00:16:26.800]  我認識他們
[00:16:26.800 --> 00:16:28.800]  他們也跟從我
[00:16:28.800 --> 00:16:30.800]  並且我賜給他們永生
[00:16:30.800 --> 00:16:33.800]  他們永不滅亡
[00:16:33.800 --> 00:16:34.800]  你們卻不信
[00:16:34.800 --> 00:16:35.800]  點解
[00:16:35.800 --> 00:16:37.800]  因為你們從來唔想聽我的聲音
[00:16:37.800 --> 00:16:39.800]  唔想聽我話願你們來
[00:16:39.800 --> 00:16:42.800]  想睇我的神跡
[00:16:42.800 --> 00:16:45.800]  但我必須加一樣嘢
[00:16:45.800 --> 00:16:47.800]  感謝上帝
[00:16:47.800 --> 00:16:48.800]  一時嘅不信
[00:16:48.800 --> 00:16:50.800]  不代表永遠不信
[00:16:50.800 --> 00:16:52.800]  一時聽唔明白
[00:16:52.800 --> 00:16:54.800]  唔代表永遠聽唔明白
[00:16:54.800 --> 00:16:57.800]  尼哥德姆就係一個最好嘅例子
[00:16:57.800 --> 00:16:58.800]  係咪
[00:16:58.800 --> 00:16:59.800]  所以你唔好話
[00:16:59.800 --> 00:17:00.800]  你們不信
[00:17:00.800 --> 00:17:01.800]  你們不是我的羊
[00:17:01.800 --> 00:17:02.800]  係啦 我都唔係上帝嘅羊
[00:17:02.800 --> 00:17:04.800]  唔使聽啦 我拜拜
[00:17:04.800 --> 00:17:06.800]  如果你今日聽唔明
[00:17:06.800 --> 00:17:08.800]  你應該下個禮拜再返黎聽
[00:17:08.800 --> 00:17:09.800]  繼續去聽
[00:17:09.800 --> 00:17:10.800]  就唔係話
[00:17:10.800 --> 00:17:11.800]  牧師話
[00:17:11.800 --> 00:17:12.800]  我地都唔係佢嘅羊
[00:17:12.800 --> 00:17:14.800]  我以後唔使返黎啦
[00:17:14.800 --> 00:17:15.800]  No
[00:17:15.800 --> 00:17:16.800]  Wrong
[00:17:16.800 --> 00:17:17.800]  一時嘅不信
[00:17:17.800 --> 00:17:18.800]  不代表永遠嘅不信
[00:17:18.800 --> 00:17:20.800]  一時嘅不明白
[00:17:20.800 --> 00:17:22.800]  不代表永遠嘅
[00:17:22.800 --> 00:17:24.800]  不明白 我地要聆聽
[00:17:24.800 --> 00:17:26.800]  上帝嘅聲音
[00:17:26.800 --> 00:17:29.800]  呢個係我地唯一
[00:17:29.800 --> 00:17:30.800]  得救
[00:17:30.800 --> 00:17:31.800]  嘅途徑
[00:17:31.800 --> 00:17:33.800]  返番到
[00:17:33.800 --> 00:17:35.800]  約翰福音呢度
[00:17:35.800 --> 00:17:37.800]  我想提醒大家一樣嘢
[00:17:37.800 --> 00:17:40.800]  以眼睛看神蹟
[00:17:40.800 --> 00:17:42.800]  唔好用耳仔
[00:17:42.800 --> 00:17:44.800]  去聽主話嘅
[00:17:44.800 --> 00:17:46.800]  其實係代表咗一個人
[00:17:46.800 --> 00:17:48.800]  追求地上嘅
[00:17:48.800 --> 00:17:49.800]  榮耀
[00:17:49.800 --> 00:17:50.800]  你記唔記得
[00:17:50.800 --> 00:17:53.800]  因為神蹟係代表咗地上嘅榮耀
[00:17:53.800 --> 00:17:55.800]  以色列人想要嘅係地上嘅榮耀
[00:17:55.800 --> 00:17:57.800]  所以一個去睇神蹟
[00:17:57.800 --> 00:17:59.800]  唔聽話嘅人
[00:17:59.800 --> 00:18:01.800]  呢個係一個追求地上
[00:18:01.800 --> 00:18:03.800]  榮耀
[00:18:03.800 --> 00:18:05.800]  嘅代號
[00:18:05.800 --> 00:18:07.800]  歸根到底
[00:18:07.800 --> 00:18:09.800]  點解我地問
[00:18:09.800 --> 00:18:11.800]  我地仲未答到條問題
[00:18:11.800 --> 00:18:13.800]  我地問呢個問題
[00:18:13.800 --> 00:18:15.800]  點解尼哥德姆
[00:18:15.800 --> 00:18:16.800]  信唔到
[00:18:16.800 --> 00:18:18.800]  點解撒瑪利亞婦人
[00:18:18.800 --> 00:18:20.800]  快速嘅歸順
[00:18:20.800 --> 00:18:22.800]  其實係因為
[00:18:22.800 --> 00:18:25.800]  呢兩個人所追求嘅東西
[00:18:25.800 --> 00:18:27.800]  係唔一樣嘅
[00:18:27.800 --> 00:18:30.800]  一個追求嘅係地上嘅事
[00:18:30.800 --> 00:18:32.800]  呢個係尼哥德姆
[00:18:32.800 --> 00:18:35.800]  另外一個追求嘅係天上嘅事
[00:18:35.800 --> 00:18:37.800]  你諗都未諗過呢
[00:18:37.800 --> 00:18:39.800]  你諗都未諗過呢
[00:18:39.800 --> 00:18:42.800]  因為你對呢個女人有成見
[00:18:42.800 --> 00:18:44.800]  你覺得佢冇知識
[00:18:44.800 --> 00:18:46.800]  你覺得佢
[00:18:46.800 --> 00:18:48.800]  大罪
[00:18:48.800 --> 00:18:50.800]  你覺得你將你自己投入
[00:18:50.800 --> 00:18:51.800]  喺佢嘅世界裏面
[00:18:51.800 --> 00:18:53.800]  你覺得如果你係佢
[00:18:53.800 --> 00:18:55.800]  你自己係每日會擔心生活
[00:18:55.800 --> 00:18:57.800]  你唔會諗天上嘅事情
[00:18:57.800 --> 00:18:59.800]  呢個係你自己嘅偏見
[00:18:59.800 --> 00:19:01.800]  係你自己嘅成見
[00:19:01.800 --> 00:19:05.800]  但係呢個絕對唔係呢個故事
