
[00:00:00.000 --> 00:00:04.000]  今天我們繼續看《馬太福音》
[00:07:03.000 --> 00:07:06.000]  是基督,是微塞
[00:07:06.000 --> 00:07:09.000]  現在我們可以來看第五章
[00:07:09.000 --> 00:07:12.000]  我們會集中思考一到十二節
[00:07:12.000 --> 00:07:16.000]  耶穌說了一些意想不到的福
[00:07:16.000 --> 00:07:19.000]  華人的春節或者舊曆新年
[00:07:19.000 --> 00:07:21.000]  剛剛過了不久
[00:07:21.000 --> 00:07:25.000]  很多人在家裏可能還貼著大福字
[00:07:25.000 --> 00:07:30.000]  華人盼望的福大概都是離不開福、祿、壽的
[00:07:30.000 --> 00:07:35.000]  此外,華人其實還有一個「六福」的說法
[00:07:35.000 --> 00:07:39.000]  以前有一套福音電影叫「六福客棧」
[00:07:39.000 --> 00:07:42.000]  大家有沒有想過,為甚麼不叫「八福客棧」呢?
[00:07:42.000 --> 00:07:44.000]  為甚麼叫「六福客棧」呢?
[00:07:44.000 --> 00:07:46.000]  其實就是和華人的文化有關的
[00:07:46.000 --> 00:07:48.000]  「六福」是代表甚麼呢?
[00:07:48.000 --> 00:07:54.000]  名、利、健康、長壽、善終和多子多孫
[00:07:54.000 --> 00:07:57.000]  這就是華人的「六福」
[00:07:57.000 --> 00:08:01.000]  那猶太人盼望的福氣是甚麼呢?
[00:08:01.000 --> 00:08:03.000]  是否和華人相似呢?
[00:08:03.000 --> 00:08:05.000]  其實都有些相似的
[00:08:05.000 --> 00:08:09.000]  他們都喜歡有名有利、多子多孫
[00:08:09.000 --> 00:08:12.000]  但是在耶穌時代的猶太人
[00:08:12.000 --> 00:08:16.000]  最盼望的福氣是復國
[00:08:16.000 --> 00:08:21.000]  重新收回自己有獨立的土地
[00:08:21.000 --> 00:08:25.000]  不再做羅馬帝國的二等公民
[00:08:25.000 --> 00:08:29.000]  要復國,自然要靠有能力的領袖
[00:08:29.000 --> 00:08:32.000]  上帝揀選的君王和軍隊
[00:08:32.000 --> 00:08:35.000]  但是主耶穌要告訴他們
[00:08:35.000 --> 00:08:39.000]  真正的福氣和得到那些福氣的方法
[00:08:39.000 --> 00:08:43.000]  是完全出乎他們的意料之外
[00:08:43.000 --> 00:08:45.000]  是真的他們意想不到的
[00:08:45.000 --> 00:08:48.000]  大概也是我們意想不到
[00:08:48.000 --> 00:08:50.000]  讓我們看看今天的經文
[00:08:51.000 --> 00:08:53.000]  馬太福音第五章第一節
[00:08:53.000 --> 00:08:55.000]  主耶穌看見一大群人
[00:08:55.000 --> 00:08:59.000]  帶著門徒和那些人
[00:08:59.000 --> 00:09:01.000]  去一個清靜的地方
[00:09:01.000 --> 00:09:03.000]  就是上山
[00:09:03.000 --> 00:09:05.000]  當我們看到上山的時候
[00:09:05.000 --> 00:09:07.000]  最好都聯想到摩西
[00:09:07.000 --> 00:09:09.000]  他也有上山的經歷
[00:09:09.000 --> 00:09:12.000]  摩西曾經上山
[00:09:12.000 --> 00:09:14.000]  領受上帝的律法
[00:09:14.000 --> 00:09:17.000]  頒佈給以色列人去進行
[00:09:17.000 --> 00:09:23.000]  很多解經家都認為耶穌不是帶群眾上高山
[00:09:23.000 --> 00:09:26.000]  因為很難帶這麼多人上高山
[00:09:26.000 --> 00:09:30.000]  而是去到在加利利湖邊的小山坡
[00:09:30.000 --> 00:09:34.000]  馬太特別說耶穌上山
[00:09:34.000 --> 00:09:37.000]  猶太人就很容易明白
[00:09:37.000 --> 00:09:41.000]  馬太其實就是說耶穌是很像摩西的
[00:09:41.000 --> 00:09:43.000]  上山
[00:09:43.000 --> 00:09:45.000]  耶穌一開始就說天國
[00:09:45.000 --> 00:09:47.000]  在第三節讓我們清楚看到
[00:09:47.000 --> 00:09:49.000]  人生的增福
[00:09:49.000 --> 00:09:52.000]  就是要成為天國的子民
[00:09:52.000 --> 00:09:56.000]  當猶太人一心想復國
[00:09:56.000 --> 00:09:58.000]  耶穌將真理告訴他們
[00:09:58.000 --> 00:10:00.000]  地上的國土
[00:10:00.000 --> 00:10:02.000]  地上的國
[00:10:02.000 --> 00:10:04.000]  是會成為過去的
[00:10:04.000 --> 00:10:07.000]  而上帝答應給大衛的國
[00:10:07.000 --> 00:10:09.000]  是永遠長存的
[00:10:09.000 --> 00:10:11.000]  只有天國
[00:10:11.000 --> 00:10:15.000]  只有天國才是永遠長存
[00:10:15.000 --> 00:10:18.000]  要成為天國子民的第一個條件
[00:10:18.000 --> 00:10:22.000]  就是承認自己靈性貧乏
[00:10:22.000 --> 00:10:25.000]  有錢有名有利有權世有地位
[00:10:25.000 --> 00:10:29.000]  是不能夠使人能夠進入天國
[00:10:29.000 --> 00:10:34.000]  進入天國的條件就是承認自己靈性貧乏
[00:10:34.000 --> 00:10:36.000]  在希臘文裏面
[00:10:36.000 --> 00:10:40.000]  貧乏有兩個字可以形容為貧乏
[00:10:40.000 --> 00:10:42.000]  一個就是破產
[00:10:42.000 --> 00:10:47.000]  破產的人是一無所有的貧乏
[00:10:47.000 --> 00:10:52.000]  另一個就是入不敷支的貧乏
[00:10:52.000 --> 00:10:54.000]  好像我們現在這個世代
[00:10:54.000 --> 00:10:56.000]  很多中產階級的人
[00:10:56.000 --> 00:10:58.000]  有運工打,他有收入
[00:10:58.000 --> 00:11:00.000]  但他亦都厭了很大的Home loan
[00:11:00.000 --> 00:11:02.000]  很多錢要還
[00:11:02.000 --> 00:11:03.000]  他都入不敷支
[00:11:03.000 --> 00:11:05.000]  他都是Rich poor
[00:11:05.000 --> 00:11:08.000]  都是有錢的貧乏人
[00:11:08.000 --> 00:11:12.000]  而這裏用的貧乏就是破產式的貧乏
[00:11:12.000 --> 00:11:14.000]  根本一無所有
[00:11:14.000 --> 00:11:20.000]  假如我們願意承認自己的靈性是一無所有
[00:11:20.000 --> 00:11:23.000]  那我們就可以移民去天國
[00:11:23.000 --> 00:11:25.000]  其實換句話說
[00:11:25.000 --> 00:11:32.000]  人是不能夠靠自己行義或者行律法
[00:11:32.000 --> 00:11:33.000]  入得到天國
[00:11:33.000 --> 00:11:37.000]  而是要謙卑承認自己的無能
[00:11:37.000 --> 00:11:40.000]  接受上帝的賞賜
[00:11:40.000 --> 00:11:43.000]  才可以入得天國
[00:11:43.000 --> 00:11:45.000]  在五章四節
[00:11:45.000 --> 00:11:47.000]  原文很簡單地說
[00:11:47.000 --> 00:11:49.000]  悲傷的人有福了
[00:11:49.000 --> 00:11:52.000]  當然很多神學家認為這裏說的
[00:11:52.000 --> 00:11:56.000]  叫人要為自己的罪惡悲傷
[00:11:56.000 --> 00:11:59.000]  所以現中版就將這一節翻譯為
[00:11:59.000 --> 00:12:02.000]  為罪惡悲傷的人有福了
[00:12:02.000 --> 00:12:05.000]  原文沒有為罪惡這三個字
[00:12:05.000 --> 00:12:08.000]  如果我們相信馬太福音
[00:12:08.000 --> 00:12:11.000]  是由一位猶太人寫給猶太人的福音
[00:12:11.000 --> 00:12:13.000]  我們要知道猶太人
[00:12:13.000 --> 00:12:16.000]  其實每年有些特殊的日子
[00:12:16.000 --> 00:12:19.000]  是全國一起悲傷的
[00:12:19.000 --> 00:12:22.000]  在猶太人亡國之後
[00:12:22.000 --> 00:12:26.000]  其實他們每年都會在亡國的日子
[00:12:26.000 --> 00:12:29.000]  禁食、悲傷、禱告
[00:12:29.000 --> 00:12:32.000]  撒加利亞先知是一位以色列人
[00:12:32.000 --> 00:12:35.000]  秘魯回歸之後的先知
[00:12:35.000 --> 00:12:38.000]  在撒加利亞書七章四節裏說
[00:12:38.000 --> 00:12:41.000]  上帝這樣跟猶太人說
[00:12:41.000 --> 00:12:45.000]  你去告訴這地方的人民和祭司
[00:12:45.000 --> 00:12:48.000]  以往七十年來
[00:12:48.000 --> 00:12:52.000]  他們在第五月、第七月禁食、哀傷
[00:12:52.000 --> 00:12:55.000]  都不是為了尊敬我
[00:12:55.000 --> 00:12:57.000]  因此這裏的悲傷
[00:12:57.000 --> 00:13:02.000]  很可能是指他們引用猶太人的背景
[00:13:02.000 --> 00:13:05.000]  他們會為失去國家而悲傷
[00:13:05.000 --> 00:13:08.000]  而主耶穌告訴那些跟隨他的猶太人
[00:13:08.000 --> 00:13:11.000]  地上的國家不是最重要
[00:13:11.000 --> 00:13:15.000]  成為天國的子民才是更加重要
[00:13:15.000 --> 00:13:17.000]  有了天國的國籍
[00:13:17.000 --> 00:13:20.000]  當然就可以得到上帝的安慰
[00:13:20.000 --> 00:13:21.000]  不用等到復國
[00:13:21.000 --> 00:13:23.000]  只要你成為天國的子民
[00:13:23.000 --> 00:13:26.000]  你就可以得到安慰
[00:13:26.000 --> 00:13:29.000]  五章五節很容易令人誤解
[00:13:29.000 --> 00:13:33.000]  因為我們現代的風氣都鼓勵我們
[00:13:33.000 --> 00:13:35.000]  男兒當志強,要做強人
[00:13:35.000 --> 00:13:37.000]  總要出人頭地
[00:13:37.000 --> 00:13:40.000]  不可能做一個謙和的人
[00:13:40.000 --> 00:13:42.000]  或者溫柔的人
[00:13:42.000 --> 00:13:48.000]  我們要怎樣來理解這一節所說的福氣呢?
[00:13:48.000 --> 00:13:51.000]  其實主耶穌所說的這個福
[00:13:51.000 --> 00:13:58.000]  是引用了詩篇第37章第11節
[00:13:58.000 --> 00:14:02.000]  「但謙卑人必承受地土」
[00:14:02.000 --> 00:14:06.000]  假如我們從詩篇第37章1節開始讀
[00:14:06.000 --> 00:14:08.000]  我們了解詩人
[00:14:08.000 --> 00:14:12.000]  其實就是勸導人不要為作惡的心懷不平
[00:14:12.000 --> 00:14:16.000]  要順靠上主,努力行善
[00:14:16.000 --> 00:14:20.000]  換言之,謙和或者溫柔的重點
[00:14:20.000 --> 00:14:23.000]  不是單單要我們放棄權利
[00:14:23.000 --> 00:14:28.000]  也不是凡事順從別人的意見
[00:14:28.000 --> 00:14:32.000]  而是要全心倚靠上主
[00:14:32.000 --> 00:14:38.000]  有人用過一匹威武的快馬來做比喻
[00:14:38.000 --> 00:14:41.000]  如果一匹馬的外表很威武
[00:14:41.000 --> 00:14:46.000]  但是它不信服騎師的指揮
[00:14:46.000 --> 00:14:49.000]  那匹馬就沒什麼大用
[00:14:49.000 --> 00:14:51.000]  其實如果馬要它上陣
[00:14:51.000 --> 00:14:54.000]  打仗它就向後轉,向後走
[00:14:54.000 --> 00:14:56.000]  那就沒什麼大用
[00:14:56.000 --> 00:15:02.000]  一定要先將馬訓練成順服的馬才有用
[00:15:02.000 --> 00:15:04.000]  同樣的道理
[00:15:04.000 --> 00:15:07.000]  我們作為上帝的兒女
[00:15:07.000 --> 00:15:12.000]  都要學會順服上帝的旨意,做人處事
[00:15:12.000 --> 00:15:17.000]  我們才能夠承受上帝所應許的地土
[00:15:17.000 --> 00:15:19.000]  我上個星期說過
[00:15:19.000 --> 00:15:22.000]  當猶太人被擄之後
[00:15:22.000 --> 00:15:30.000]  他們失去了上帝應許給阿伯拉罕的土地和國家
[00:15:30.000 --> 00:15:34.000]  只剩下後裔
[00:15:34.000 --> 00:15:37.000]  上帝其實都應許過猶太人
[00:15:37.000 --> 00:15:41.000]  他們會重新復國和得回土地
[00:15:41.000 --> 00:15:45.000]  在阿摩斯先知裡面曾經說過
[00:15:45.000 --> 00:15:50.000]  上主說:有一天我要重建大衛那破碎了的王國
[00:15:50.000 --> 00:15:54.000]  我要領我的以色列人回歸故土
[00:15:54.000 --> 00:15:58.000]  他們要重建破碎的城市,永久住在那裡
[00:15:58.000 --> 00:16:02.000]  這個大概都是耶穌時代猶太人的盼望
[00:16:02.000 --> 00:16:06.000]  雖然他們已經返回故土
[00:16:06.000 --> 00:16:08.000]  但是還沒有復國
[00:16:08.000 --> 00:16:11.000]  耶穌就先說了入天國的方法
[00:16:11.000 --> 00:16:16.000]  然後要得天國的土地
[00:16:16.000 --> 00:16:20.000]  就要完全信靠上帝
[00:16:20.000 --> 00:16:22.000]  五章六節都說
[00:16:22.000 --> 00:16:27.000]  渴望實行上帝的旨意的人多麼有福
[00:16:27.000 --> 00:16:30.000]  原文那個字是說機漢無異
[00:16:30.000 --> 00:16:33.000]  本來就比較貼近原文
[00:16:33.000 --> 00:16:37.000]  但是問題是異是什麼意思呢?
[00:16:37.000 --> 00:16:42.000]  異這個字在聖經裡面沒有固定的含義
[00:16:42.000 --> 00:16:44.000]  我們要看上文下理
[00:16:44.000 --> 00:16:47.000]  才可以決定什麼叫做異
[00:16:47.000 --> 00:16:52.000]  這裡我相信要從舊約的角度去了解
[00:16:52.000 --> 00:16:55.000]  在詩篇四十二篇一節那裡
[00:16:55.000 --> 00:16:56.000]  那裡這樣說
[00:16:56.000 --> 00:16:58.000]  上帝啊,我渴慕你
[00:16:58.000 --> 00:17:02.000]  像鹿渴慕清涼的溪水
[00:17:02.000 --> 00:17:09.000]  相信上帝的人是願意渴慕實行上帝旨意的人是有福的
[00:17:09.000 --> 00:17:11.000]  阿伯拉罕信上帝
[00:17:11.000 --> 00:17:15.000]  他就實行上帝吩咐他的事
[00:17:15.000 --> 00:17:18.000]  上帝就稱他為異
[00:17:18.000 --> 00:17:20.000]  算他為異人
[00:17:20.000 --> 00:17:22.000]  不是因為他有好行為
[00:17:22.000 --> 00:17:24.000]  只不過他信上帝肯聽上帝的話
[00:17:24.000 --> 00:17:27.000]  好了,當他是
[00:17:27.000 --> 00:17:29.000]  如果我們承認自己靈性貧乏
[00:17:29.000 --> 00:17:31.000]  真正畏罪悲傷
[00:17:31.000 --> 00:17:34.000]  又全心信教上帝
[00:17:34.000 --> 00:17:38.000]  渴慕上帝引導我們的路途
[00:17:38.000 --> 00:17:42.000]  這樣上帝是一定會充分滿足我們
[00:17:42.000 --> 00:17:45.000]  保羅在《羅馬書》第八章
[00:17:45.000 --> 00:17:48.000]  詳細講到上帝的靈
[00:17:48.000 --> 00:17:50.000]  是已經住在我們心裡面
[00:17:50.000 --> 00:17:52.000]  引導我們
[00:17:52.000 --> 00:17:56.000]  但很多基督徒沒有經歷聖靈的引導
[00:17:56.000 --> 00:17:59.000]  其中一個可能的原因
[00:17:59.000 --> 00:18:04.000]  是因為我們沒有真正渴慕上帝引導我們
[00:18:04.000 --> 00:18:07.000]  所以如果我們想得到上帝的引導
[00:18:07.000 --> 00:18:10.000]  就要培養一個渴慕
[00:18:10.000 --> 00:18:15.000]  和願意進行上帝引導的心
[00:18:15.000 --> 00:18:18.000]  已經講了四個福
[00:18:18.000 --> 00:18:20.000]  都是關乎人進入天國
[00:18:20.000 --> 00:18:24.000]  和我們和上帝關係的福
[00:18:24.000 --> 00:18:26.000]  但我們活在世上
[00:18:26.000 --> 00:18:30.000]  除了和上帝有正常的關係之外
[00:18:30.000 --> 00:18:33.000]  我們也要和其他人有好的關係
[00:18:33.000 --> 00:18:36.000]  從五章七節這個福開始
[00:18:36.000 --> 00:18:38.000]  其實就是講到天國人
[00:18:38.000 --> 00:18:40.000]  我們作為天國的子民
[00:18:40.000 --> 00:18:47.000]  要和其他人有好的關係的福氣
[00:18:47.000 --> 00:18:52.000]  首先就是以仁慈待人的人多麼有福
[00:18:52.000 --> 00:18:56.000]  上帝也要以仁慈待他們
[00:18:56.000 --> 00:18:59.000]  這裡講到待其他人
[00:18:59.000 --> 00:19:02.000]  這個背景其實很可能是來自
[00:19:02.000 --> 00:19:05.000]  詩篇十八篇二十五節
[00:19:05.000 --> 00:19:08.000]  上主你以信實待信實的人
[00:19:08.000 --> 00:19:10.000]  你以完善待完善的人
[00:19:10.000 --> 00:19:15.000]  上帝真的會按著我們的行為報答我們
[00:19:15.000 --> 00:19:18.000]  這個有些好像報應的道理
[00:19:18.000 --> 00:19:20.000]  其實保羅也有講
[00:19:20.000 --> 00:19:23.000]  在迦拉太書是這樣講
[00:19:23.000 --> 00:19:24.000]  五章七節
[00:19:24.000 --> 00:19:27.000]  一個人種什麼就收什麼
[00:19:27.000 --> 00:19:30.000]  有報應的
[00:19:30.000 --> 00:19:32.000]  五章八節提到
[00:19:32.000 --> 00:19:36.000]  心地純潔的人又有福
[00:19:36.000 --> 00:19:38.000]  因為他們可以見到上帝
[00:19:38.000 --> 00:19:42.000]  當摩西帶領以色列人出了埃及
[00:19:42.000 --> 00:19:43.000]  過了紅海
[00:19:43.000 --> 00:19:44.000]  又受到善後
[00:19:44.000 --> 00:19:46.000]  然後去到哪裡呢?
[00:19:46.000 --> 00:19:50.000]  帶以色列人去到荷列山
[00:19:50.000 --> 00:19:53.000]  要去見上帝
[00:19:53.000 --> 00:19:55.000]  上帝吩咐他們
[00:19:55.000 --> 00:19:57.000]  人民要做什麼呢?
[00:19:57.000 --> 00:19:59.000]  上帝要向人民顯現之前
[00:19:59.000 --> 00:20:06.000]  吩咐人民要自我準備好三天
[00:20:06.000 --> 00:20:10.000]  才可以朝見上帝
[00:20:10.000 --> 00:20:11.000]  要這麼久
[00:20:11.000 --> 00:20:13.000]  要自我準備好三天的目的
[00:20:13.000 --> 00:20:16.000]  就是要人民預備好自己的心
[00:20:16.000 --> 00:20:18.000]  來朝見上帝
[00:20:18.000 --> 00:20:20.000]  大衛在CB51篇
[00:20:20.000 --> 00:20:23.000]  十至十一節也有講到一些東西
[00:20:23.000 --> 00:20:27.000]  上帝求你為我做一顆純潔的心
[00:20:27.000 --> 00:20:31.000]  求你賜給我一個又新又忠誠的靈
[00:20:31.000 --> 00:20:35.000]  不要從你面前把我趕走
[00:20:35.000 --> 00:20:37.000]  不要從我面前把你趕走的意思
[00:20:37.000 --> 00:20:40.000]  就是可以朝見上帝
[00:20:40.000 --> 00:20:43.000]  耶穌在世的時候跟隨他的門徒
[00:20:43.000 --> 00:20:45.000]  他們真的很好
[00:20:45.000 --> 00:20:48.000]  以純潔的心認得出耶穌是基督
[00:20:48.000 --> 00:20:49.000]  跟著耶穌
[00:20:49.000 --> 00:20:53.000]  於是他們時時都看到耶穌
[00:20:53.000 --> 00:20:56.000]  等於看到上帝
[00:20:56.000 --> 00:20:59.000]  五章第九節就講到促進和平的人
[00:20:59.000 --> 00:21:01.000]  又有一幅了
[00:21:01.000 --> 00:21:04.000]  我相信大多數人都喜歡和平
