
[00:00:00.000 --> 00:00:02.500]  因為我時不時都要出國港島
[00:04:08.340 --> 00:04:11.040]  我們怎樣去面對懷疑呢?
[00:04:11.040 --> 00:04:12.440]  我們先很快看一看
[00:04:12.440 --> 00:04:14.340]  先拿一拿有個概念好不好?
[00:04:14.340 --> 00:04:17.140]  我們看第一章第二到第八節
[00:04:17.140 --> 00:04:18.640]  他說:我弟兄姊妹
[00:04:18.640 --> 00:04:21.540]  你們遭受各樣的試煉的時候
[00:04:21.540 --> 00:04:23.540]  都要認為是大喜樂
[00:04:23.540 --> 00:04:27.140]  因為知道你們的信心經過考驗
[00:04:27.140 --> 00:04:28.640]  就能夠生忍耐
[00:04:28.640 --> 00:04:31.240]  但要讓忍耐發揮完全的功勇
[00:04:31.240 --> 00:04:34.140]  使你們能夠又完全又完整
[00:04:34.140 --> 00:04:35.440]  一無所缺
[00:04:35.440 --> 00:04:36.640]  頂節
[00:04:36.640 --> 00:04:39.340]  你們中間若有缺少智慧的
[00:04:39.340 --> 00:04:42.640]  就該求那厚賜於眾人
[00:04:42.640 --> 00:04:44.940]  又不斥責人的上帝
[00:04:44.940 --> 00:04:47.440]  上帝必賜給他
[00:04:47.440 --> 00:04:50.240]  只要憑著信心求
[00:04:50.240 --> 00:04:51.340]  求什麼?
[00:04:51.340 --> 00:04:52.740]  求智慧
[00:04:52.740 --> 00:04:54.540]  一點也不疑惑
[00:04:54.540 --> 00:04:55.840]  不疑惑什麼呢?
[00:04:55.840 --> 00:04:59.040]  就是智慧帶給我們的指導和教導
[00:04:59.040 --> 00:05:00.440]  因為那些疑惑的人
[00:05:00.440 --> 00:05:01.540]  聖經怎樣說?
[00:05:01.540 --> 00:05:05.740]  就好像海中的波浪被風吹動翻騰
[00:05:05.740 --> 00:05:07.040]  他說這樣的人
[00:05:07.040 --> 00:05:09.840]  就不要想從主耶穌那裡
[00:05:09.840 --> 00:05:10.940]  會得到什麼
[00:05:10.940 --> 00:05:11.840]  看八節
[00:05:11.840 --> 00:05:14.440]  三心兩意的人
[00:05:14.440 --> 00:05:16.640]  在他一切所行的路上
[00:05:16.640 --> 00:05:20.440]  都會搖擺不定
[00:05:20.440 --> 00:05:22.040]  首先在這段聖經裡面
[00:05:22.040 --> 00:05:22.840]  我們要看什麼呢?
[00:05:22.840 --> 00:05:23.940]  就是看
[00:05:23.940 --> 00:05:26.740]  到底一個人為什麼會疑神疑鬼呢?
[00:05:26.740 --> 00:05:29.740]  原因出在哪裡呢?
[00:05:29.740 --> 00:05:31.240]  首先亞哥提到
[00:05:31.240 --> 00:05:34.940]  原來導致我們會有疑神疑鬼的情況出現的
[00:05:34.940 --> 00:05:35.940]  其中一個原因
[00:05:35.940 --> 00:05:36.440]  不是全部
[00:05:36.440 --> 00:05:37.740]  但是其中一個原因
[00:05:37.740 --> 00:05:41.340]  原來這是來自上帝的試煉
[00:05:41.340 --> 00:05:42.840]  在亞哥書裡面
[00:05:42.840 --> 00:05:45.140]  又講到試煉又講到試探
[00:05:45.140 --> 00:05:47.440]  試煉和試探是不同的
[00:05:47.440 --> 00:05:48.540]  試煉是什麼?
[00:05:48.540 --> 00:05:50.240]  trial
[00:05:50.240 --> 00:05:52.340]  是磨練一個人
[00:05:52.340 --> 00:05:53.640]  讓你變得更好的
[00:05:53.640 --> 00:05:55.240]  是來自上帝的
[00:05:55.240 --> 00:05:56.040]  試探呢?
[00:05:56.040 --> 00:05:57.740]  試探就是temptation
[00:05:57.740 --> 00:05:59.340]  試探是來自魔鬼的
[00:05:59.340 --> 00:06:01.440]  來自魔鬼的目的是什麼?
[00:06:01.440 --> 00:06:02.640]  要你離棄上帝
[00:06:02.640 --> 00:06:04.040]  要你懷疑上帝
[00:06:04.040 --> 00:06:05.840]  要你得罪神
[00:06:05.840 --> 00:06:07.040]  所以在亞哥書裡面講到
[00:06:07.040 --> 00:06:09.540]  有試煉有試探
[00:06:09.540 --> 00:06:12.140]  如果試探是來自上帝的話
[00:06:12.140 --> 00:06:13.340]  剛才我說的是什麼?
[00:06:13.340 --> 00:06:16.640]  為了要讓我們變得更加堅強
[00:06:16.640 --> 00:06:18.340]  更加完美
[00:06:18.340 --> 00:06:19.940]  所以我們能夠有能力
[00:06:19.940 --> 00:06:22.540]  去完成上帝交付給我們的工作
[00:06:22.540 --> 00:06:23.540]  所以聖經說
[00:06:23.540 --> 00:06:24.540]  弟兄姊妹
[00:06:24.540 --> 00:06:26.340]  我們遭受各種的試煉
[00:06:26.340 --> 00:06:27.440]  試煉是不是?
[00:06:27.440 --> 00:06:28.340]  試煉
[00:06:28.340 --> 00:06:29.740]  當我們遭受各種的試煉的時候
[00:06:29.740 --> 00:06:31.040]  要怎樣?
[00:06:31.040 --> 00:06:32.140]  大喜樂
[00:06:32.140 --> 00:06:33.940]  神竟然磨練我
[00:06:33.940 --> 00:06:35.540]  神要訓練我
[00:06:35.540 --> 00:06:36.640]  是不是很開心?
[00:06:36.640 --> 00:06:39.140]  應該是要這樣
[00:06:39.140 --> 00:06:40.040]  那個問題
[00:06:40.040 --> 00:06:41.440]  剛才說人很軟弱的
[00:06:41.440 --> 00:06:42.440]  我們是人
[00:06:42.440 --> 00:06:43.340]  是不是?
[00:06:43.340 --> 00:06:45.240]  當我試煉時發覺
[00:06:45.240 --> 00:06:46.440]  這個試煉太厲害了
[00:06:46.440 --> 00:06:48.240]  我受不了
[00:06:48.240 --> 00:06:49.940]  太大了
[00:06:49.940 --> 00:06:51.740]  時間太長了
[00:06:51.740 --> 00:06:52.640]  OK?
[00:06:52.640 --> 00:06:53.740]  我們就覺得
[00:06:53.740 --> 00:06:54.540]  我想笑
[00:06:54.540 --> 00:06:56.240]  但是笑不出來
[00:06:56.240 --> 00:06:57.640]  因為太辛苦了
[00:06:57.640 --> 00:06:59.240]  我沒有什麼喜樂
[00:06:59.240 --> 00:07:00.840]  接著呢?
[00:07:00.840 --> 00:07:03.340]  接著我們開始懷疑上帝
[00:07:03.340 --> 00:07:04.940]  你搞什麼?
[00:07:04.940 --> 00:07:08.140]  為什麼讓我經歷到這麼困難的情況?
[00:07:08.140 --> 00:07:09.340]  你讓我經歷這些事情
[00:07:09.340 --> 00:07:10.340]  你又磨練我
[00:07:10.340 --> 00:07:11.540]  對我有什麼好處?
[00:07:11.540 --> 00:07:13.240]  你要我磨練什麼?
[00:07:13.240 --> 00:07:15.140]  OK?
[00:07:15.140 --> 00:07:17.440]  還是相反
[00:07:17.440 --> 00:07:19.140]  是不是我做錯了什麼?
[00:07:19.140 --> 00:07:20.540]  不知道做錯了什麼
[00:07:20.540 --> 00:07:21.140]  不知道什麼事
[00:07:21.140 --> 00:07:22.540]  講得好像沒那麼痛
[00:07:22.540 --> 00:07:23.740]  得罪了你
[00:07:23.740 --> 00:07:26.540]  所以你用這麼厲害的東西
[00:07:26.540 --> 00:07:27.440]  來磨練我
[00:07:27.440 --> 00:07:29.440]  或者來責罰我
[00:07:29.440 --> 00:07:30.240]  這個不是磨練
[00:07:30.240 --> 00:07:34.240]  變成一個責罰呢?
[00:07:34.240 --> 00:07:35.340]  我以前教會
[00:07:35.340 --> 00:07:37.440]  青年團結上的大兄
[00:07:37.440 --> 00:07:39.640]  他是一個業餘歌唱家
[00:07:39.640 --> 00:07:40.640]  很喜歡唱歌
[00:07:40.640 --> 00:07:41.840]  到處去表演
[00:07:41.840 --> 00:07:42.740]  只是業餘而已
[00:07:42.740 --> 00:07:44.640]  是他自己專職的
[00:07:44.640 --> 00:07:45.740]  很多年前
[00:07:45.740 --> 00:07:46.440]  他告訴我
[00:07:46.440 --> 00:07:48.040]  忽然之間
[00:07:48.040 --> 00:07:50.240]  他發現有舌癌
[00:07:50.240 --> 00:07:51.340]  就是舌頭長癌
[00:07:51.340 --> 00:07:52.640]  大家聽過吧
[00:07:52.640 --> 00:07:54.140]  結果是怎樣呢?
[00:07:54.140 --> 00:07:56.540]  要將部分舌頭趕出來
[00:07:56.540 --> 00:07:58.240]  當時他就真的
[00:07:58.240 --> 00:08:00.340]  當然癌症已經很可怕了
[00:08:00.340 --> 00:08:02.440]  為什麼還是舌癌呢?
[00:08:02.440 --> 00:08:03.540]  我這麼喜歡唱歌
[00:08:03.540 --> 00:08:06.040]  割了部分舌頭出來
[00:08:06.040 --> 00:08:07.440]  我怎麼唱歌呢?
[00:08:07.440 --> 00:08:09.840]  這是否上帝給我的責罰呢?
[00:08:09.840 --> 00:08:11.040]  我下一段時間
[00:08:11.040 --> 00:08:12.740]  心裡變得很焦慮
[00:08:12.740 --> 00:08:14.040]  很恐懼
[00:08:14.040 --> 00:08:14.940]  當然要感謝主
[00:08:14.940 --> 00:08:16.240]  上個月他又去演出
[00:08:16.240 --> 00:08:17.540]  又去唱歌
[00:08:17.540 --> 00:08:19.140]  雖然舌頭長癌而已
[00:08:19.140 --> 00:08:20.140]  不知道是否長了出來
[00:08:20.140 --> 00:08:21.140]  我不知道
[00:08:21.140 --> 00:08:22.340]  現在又可以再唱歌
[00:08:22.340 --> 00:08:24.140]  感謝主
[00:08:24.140 --> 00:08:25.740]  但是人很多時候
[00:08:25.740 --> 00:08:27.840]  當遇到這些困難
[00:08:27.840 --> 00:08:28.940]  痛苦
[00:08:28.940 --> 00:08:29.940]  問題的時候
[00:08:29.940 --> 00:08:32.940]  我們都會疑神疑鬼
[00:08:32.940 --> 00:08:35.940]  除了我剛才說過
[00:08:35.940 --> 00:08:37.940]  為什麼會疑神疑鬼
[00:08:37.940 --> 00:08:39.040]  其中一部分原因
[00:08:39.040 --> 00:08:41.440]  可能是來自上帝的試煉
[00:08:41.440 --> 00:08:43.740]  或者魔鬼給我們的試探
[00:08:43.740 --> 00:08:45.440]  好的不好的
[00:08:45.440 --> 00:08:46.740]  但是除了這些之外
[00:08:46.740 --> 00:08:48.840]  有時候人還會受到什麼影響呢?
[00:08:48.840 --> 00:08:49.940]  地緣政治
[00:08:49.940 --> 00:08:51.040]  種族關係
[00:08:51.040 --> 00:08:54.340]  還有社會文化的影響
[00:08:54.340 --> 00:08:59.540]  都會讓我們對發生在我們周圍的事情
[00:08:59.540 --> 00:09:01.740]  充滿了疑惑
[00:09:01.740 --> 00:09:04.840]  不知道到底發生了什麼事
[00:09:04.840 --> 00:09:06.840]  現在大家都知道
[00:09:06.840 --> 00:09:07.840]  雖然是感恩節
[00:09:07.840 --> 00:09:09.440]  不知道有沒有停火呢?
[00:09:09.440 --> 00:09:11.340]  今天中東打到七彩了
[00:09:11.340 --> 00:09:12.240]  是不是?
[00:09:12.240 --> 00:09:15.340]  很多問題的
[00:09:15.340 --> 00:09:21.140]  以色列軍隊現在向哈馬斯宣戰
[00:09:21.140 --> 00:09:22.340]  說我要向你宣戰
[00:09:22.340 --> 00:09:25.040]  因為你恐襲我
[00:09:25.040 --> 00:09:27.540]  要傾全力
[00:09:27.540 --> 00:09:33.140]  將加沙裡面所謂恐怖份子剿滅
[00:09:33.140 --> 00:09:34.840]  但是因為這樣的緣故
[00:09:34.840 --> 00:09:35.640]  大家都聽到了
[00:09:35.640 --> 00:09:36.940]  現在有很多的爭議
[00:09:36.940 --> 00:09:40.940]  因為傷及了很多平民百姓和小朋友
[00:09:40.940 --> 00:09:42.240]  於是有些人就說
[00:09:42.240 --> 00:09:43.240]  這個以色列不行
[00:09:43.240 --> 00:09:43.940]  你不可以這樣做
[00:09:43.940 --> 00:09:44.540]  你要停止
[00:09:44.540 --> 00:09:48.140]  因為你犯了戰爭罪行
[00:09:48.140 --> 00:09:52.840]  甚至說他們想種族滅絕
[00:09:52.840 --> 00:09:54.640]  而另外一些人
[00:09:54.640 --> 00:09:55.840]  另外一邊
[00:09:55.840 --> 00:09:57.840]  他又懷疑什麼呢?
[00:09:57.840 --> 00:09:59.240]  你的哈馬斯恐怖份子
[00:09:59.240 --> 00:10:00.440]  只有一二萬人而已
[00:10:00.440 --> 00:10:01.440]  不是很多人而已
[00:10:01.440 --> 00:10:06.040]  為什麼你要向以色列三十五萬大軍挑戰呢?
[00:10:06.040 --> 00:10:07.440]  一定要有後台
[00:10:07.440 --> 00:10:11.240]  不然你哪敢做這樣的事情呢?
[00:10:11.240 --> 00:10:15.440]  一定是特意來周邊的國家利用這件事
[00:10:15.440 --> 00:10:16.740]  去對付以色列
[00:10:16.740 --> 00:10:20.940]  其實暗地裡是對付美國的
[00:10:20.940 --> 00:10:23.640]  現在在新聞上經常聽到這樣的事情
[00:10:23.640 --> 00:10:25.240]  究竟誰說得對呢?
[00:10:25.240 --> 00:10:27.440]  哪些是真的?哪些是假的?
[00:10:27.440 --> 00:10:28.840]  你說我們是最現實的
[00:10:28.840 --> 00:10:29.840]  我們身為美國
[00:10:29.840 --> 00:10:34.640]  美國現在的經濟也有問題
[00:10:34.640 --> 00:10:37.840]  現在美國的經濟有通脹危機
[00:10:37.840 --> 00:10:39.840]  你看看怎樣看
[00:10:39.840 --> 00:10:44.040]  現在你還用這麼多錢去資助窩囊打仗
[00:10:44.040 --> 00:10:45.440]  現在還加上什麼呢?
[00:10:45.440 --> 00:10:48.740]  以色列又出事了
[00:10:48.740 --> 00:10:50.840]  然後台灣的局勢很緊張
[00:10:50.840 --> 00:10:54.240]  你要投很多錢去鞏固他們的國防
[00:10:54.240 --> 00:10:56.640]  現在你自己的經濟行不行?
[00:10:56.640 --> 00:10:57.640]  我們身為美國的
[00:10:57.640 --> 00:10:59.540]  我們受到影響
[00:10:59.540 --> 00:11:01.540]  很多人發出這樣的疑問
[00:11:01.540 --> 00:11:03.440]  如果你不關心政治經濟
[00:11:03.440 --> 00:11:04.640]  對你來說是沒有意思的
[00:11:04.640 --> 00:11:06.940]  可能你會說我不太煩了
[00:11:06.940 --> 00:11:08.540]  不過是挺煩的
[00:11:08.540 --> 00:11:10.140]  因為你聽下去的時候
[00:11:10.140 --> 00:11:15.740]  你會有很多疑問在過程當中浮現出來
[00:11:15.740 --> 00:11:16.740]  還有
[00:11:16.740 --> 00:11:19.740]  不知道你有沒有認識一個人
[00:11:19.740 --> 00:11:21.540]  為什麼會疑惑
[00:11:21.540 --> 00:11:25.040]  有些人的疑心是特別重的
[00:11:25.040 --> 00:11:28.240]  中國人很多俗語翻譯得很辛苦
[00:11:28.240 --> 00:11:30.140]  船頭驚鬼
[00:11:30.140 --> 00:11:30.740]  不是
[00:11:30.740 --> 00:11:33.540]  船頭是驚鬼
[00:11:33.540 --> 00:11:35.140]  船尾呢?
[00:11:35.140 --> 00:11:37.240]  船尾驚賊
[00:11:37.240 --> 00:11:38.440]  有些人生出來
[00:11:38.440 --> 00:11:41.240]  可能在成長過程中
[00:11:41.240 --> 00:11:42.640]  有些事情很緊張
[00:11:42.640 --> 00:11:43.640]  很多人都懷疑
[00:11:43.640 --> 00:11:45.140]  每個人都害怕
[00:11:45.140 --> 00:11:46.640]  很害怕
[00:11:46.640 --> 00:11:51.040]  這個性格導致他
[00:11:51.040 --> 00:11:56.440]  經常生活在疑神疑鬼的情況之下
[00:11:56.440 --> 00:11:58.740]  再加上有些人經常被騙
[00:11:58.740 --> 00:11:59.540]  太好人了
[00:11:59.540 --> 00:12:01.640]  被人佔便宜
[00:12:01.640 --> 00:12:04.940]  或者生活在謊言的社會裡面
[00:12:04.940 --> 00:12:07.840]  整個社會、世界、國家都是說謊的
[00:12:07.840 --> 00:12:08.840]  所以你不說謊
[00:12:08.840 --> 00:12:10.440]  你不可以在裡面生存
[00:12:10.440 --> 00:12:13.140]  你就很容易疑神疑鬼了
[00:12:13.140 --> 00:12:15.840]  很容易害怕這樣害怕那樣
[00:12:15.840 --> 00:12:16.740]  是不是?
[00:12:16.740 --> 00:12:18.840]  當你這樣做的時候
[00:12:18.840 --> 00:12:21.440]  你的人就沒有安全感了
[00:12:21.440 --> 00:12:25.440]  我不知道今天大家在什麼情況當中
[00:12:25.440 --> 00:12:29.740]  不知道有沒有生活在這樣的疑惑裡面
[00:12:29.740 --> 00:12:30.940]  不過呢
[00:12:30.940 --> 00:12:32.940]  今天我想和大家分享一下什麼
[00:12:32.940 --> 00:12:37.140]  其實疑惑不一定是沒有好處的
[00:12:37.140 --> 00:12:38.640]  如果沒有疑惑的話
[00:12:38.640 --> 00:12:41.540]  我這個世界就會不變了
[00:12:41.540 --> 00:12:43.340]  科學家沒有疑惑的話
[00:12:43.340 --> 00:12:45.240]  怎麼有新的發明
[00:12:45.240 --> 00:12:47.440]  不挑戰一定的定律
[00:12:47.440 --> 00:12:49.040]  一些原則的時候
[00:12:49.040 --> 00:12:51.240]  你就沒有突破
[00:12:51.240 --> 00:12:55.140]  所以疑惑不一定是沒有好處的
[00:12:55.140 --> 00:12:56.740]  問題我們就要了解
[00:12:56.740 --> 00:12:58.040]  它的好處是什麼呢?
[00:12:58.040 --> 00:13:02.140]  它的不好處又是什麼呢?
[00:13:02.140 --> 00:13:03.540]  Excuse me
[00:13:03.540 --> 00:13:06.340]  我們看看疑神疑鬼的利弊
[00:13:06.340 --> 00:13:07.440]  第三節
[00:13:07.440 --> 00:13:10.140]  因為知道你們的信心經過考驗
[00:13:10.140 --> 00:13:11.440]  就會生忍耐
[00:13:11.440 --> 00:13:14.940]  但要用忍耐發揮完全的功勇
[00:13:14.940 --> 00:13:19.040]  使你們能夠又完全又完整
[00:13:19.040 --> 00:13:22.340]  一無所缺
[00:13:22.340 --> 00:13:25.540]  疑神疑鬼好的地方是什麼呢?
[00:13:25.540 --> 00:13:27.540]  原來是可以用來考驗
[00:13:27.540 --> 00:13:30.340]  我們的信心和內心
[00:13:30.340 --> 00:13:32.840]  當然大家知道這個聖經說的
[00:13:32.840 --> 00:13:35.040]  雅各所說的信心
[00:13:35.040 --> 00:13:37.040]  就不是說自信心
[00:13:37.040 --> 00:13:39.140]  我信得我自己我可以的
[00:13:39.140 --> 00:13:40.140]  我什麼都可以的
[00:13:40.140 --> 00:13:42.740]  這是你自信心爆棚
[00:13:42.740 --> 00:13:44.140]  但是聖經裡面所說的
[00:13:44.140 --> 00:13:46.740]  不是說人的自信心
[00:13:46.740 --> 00:13:49.840]  而雅各所說的內心和忍耐
[00:13:49.840 --> 00:13:53.440]  都不是說我自己能夠抵受多少的壓力
[00:13:53.440 --> 00:13:54.640]  那種能力
[00:13:54.640 --> 00:13:55.340]  我很強的
[00:13:55.340 --> 00:13:56.840]  我可以扛得住的
[00:13:56.840 --> 00:13:58.440]  我可以捱過它
[00:13:58.440 --> 00:14:00.940]  你自己覺得如何
[00:14:00.940 --> 00:14:02.740]  雅各所說的不是這些
[00:14:02.740 --> 00:14:04.440]  雅各所說的信心是什麼呢?
[00:14:04.440 --> 00:14:06.940]  對上帝的信心
[00:14:06.940 --> 00:14:08.940]  而且因為我們相信上帝
[00:14:08.940 --> 00:14:13.640]  我們知道上帝會保守照顧祂自己的子女
[00:14:13.640 --> 00:14:16.440]  上帝應許會和我們同在
[00:14:16.440 --> 00:14:17.740]  所以因為這個緣故
[00:14:17.740 --> 00:14:19.240]  我們靠著上帝
[00:14:19.240 --> 00:14:26.540]  我們能夠忍耐去面對人生上所有的風浪和難處
[00:14:26.540 --> 00:14:28.340]  雅各所說的
[00:14:28.340 --> 00:14:29.940]  是對上帝的信心
[00:14:29.940 --> 00:14:30.940]  而上帝是什麼?
[00:14:30.940 --> 00:14:31.940]  我們待會教這邊說
[00:14:31.940 --> 00:14:33.440]  現在很少聽到
[00:14:33.440 --> 00:14:36.040]  上帝是無所不知
[00:14:36.040 --> 00:14:37.140]  上帝是什麼?
[00:14:37.140 --> 00:14:38.240]  還有呢?
[00:14:38.240 --> 00:14:39.940]  無所不在
[00:14:39.940 --> 00:14:41.140]  還有呢?
[00:14:41.140 --> 00:14:43.840]  上帝是無所不能
[00:14:43.840 --> 00:14:45.940]  如果有一個無所不知
[00:14:45.940 --> 00:14:46.640]  無所不在
[00:14:46.640 --> 00:14:48.740]  無所不能的上帝和我們一起
[00:14:48.740 --> 00:14:50.640]  我們又相信祂的話
[00:14:50.640 --> 00:14:51.540]  嘩
[00:14:51.540 --> 00:14:56.940]  我們真的可以去面對人生上所有的問題和困難
[00:14:56.940 --> 00:14:58.640]  問題是什麼呢?
[00:14:58.640 --> 00:15:00.540]  我們是不是真的這樣相信?
[00:15:00.540 --> 00:15:04.140]  你是不是真的相信上帝是全知全能存在的?
[00:15:04.140 --> 00:15:06.140]  經常在我們身邊的呢?
[00:15:06.140 --> 00:15:10.040]  當我們遇到極大的事理的時候
[00:15:10.040 --> 00:15:11.740]  極大的事理我講
[00:15:11.740 --> 00:15:12.940]  你未遇過的
[00:15:12.940 --> 00:15:15.240]  開始會不會有懷疑?
[00:15:15.240 --> 00:15:17.440]  有懷疑是正常的
[00:15:17.440 --> 00:15:18.540]  因為太難了
[00:15:18.540 --> 00:15:19.340]  對不對?
