
[00:00:00.000 --> 00:00:04.000]  第一節會議平安,我們一同低頭禱告
[00:03:09.000 --> 00:03:14.000]  以撒生活後來就娶了李伯嘉
[00:03:14.000 --> 00:03:17.000]  李伯嘉在這裡
[00:03:17.000 --> 00:03:20.000]  然後就在這裡雅各出生
[00:03:20.000 --> 00:03:22.000]  在這裡出生
[00:03:22.000 --> 00:03:25.000]  這裡有個地方名叫
[00:03:25.000 --> 00:03:29.000]  應該叫別士巴在這裡
[00:03:29.000 --> 00:03:36.000]  雅各因為跟他媽媽教他
[00:03:36.000 --> 00:03:38.000]  瞞騙他爸爸
[00:03:38.000 --> 00:03:41.000]  拿了以撒的祝福
[00:03:41.000 --> 00:03:45.000]  拿了以素的祝福
[00:03:45.000 --> 00:03:49.000]  以素懷恨在心
[00:03:49.000 --> 00:03:50.000]  只要我爸爸一死
[00:03:50.000 --> 00:03:52.000]  我就會殺死他弟弟
[00:03:52.000 --> 00:03:55.000]  於是媽媽知道了
[00:03:55.000 --> 00:03:59.000]  就叫我雅各逃亡逃跑
[00:03:59.000 --> 00:04:01.000]  所以雅各從這裡開始
[00:04:01.000 --> 00:04:03.000]  走到去
[00:04:03.000 --> 00:04:05.000]  我第二幅圖請
[00:04:05.000 --> 00:04:08.000]  由這裡開始走到去伯大利
[00:04:08.000 --> 00:04:09.000]  這裡遇見神
[00:04:09.000 --> 00:04:11.000]  一直走上去到哈蘭
[00:04:11.000 --> 00:04:13.000]  去到他的舅父家
[00:04:13.000 --> 00:04:15.000]  然後娶了李雅
[00:04:15.000 --> 00:04:18.000]  娶了拉潔
[00:04:18.000 --> 00:04:20.000]  於是就在那裡發財
[00:04:20.000 --> 00:04:26.000]  然後他看到舅父對他不是以前的樣子
[00:04:26.000 --> 00:04:28.000]  於是他就走了回來
[00:04:28.000 --> 00:04:30.000]  在這個地方他遇見神
[00:04:30.000 --> 00:04:31.000]  這個比努爾勒
[00:04:31.000 --> 00:04:34.000]  這個阿博河
[00:04:34.000 --> 00:04:36.000]  在這裡遇見神
[00:04:36.000 --> 00:04:39.000]  因為他哥哥帶著四百人來找他
[00:04:39.000 --> 00:04:40.000]  他害怕
[00:04:40.000 --> 00:04:41.000]  在禱告的時候
[00:04:41.000 --> 00:04:45.000]  結果跟天使神的使者摔跤
[00:04:45.000 --> 00:04:46.000]  你不向我祝福
[00:04:46.000 --> 00:04:47.000]  我就不放你過去
[00:04:47.000 --> 00:04:50.000]  於是他就回來
[00:04:50.000 --> 00:04:53.000]  在這個地方他就繼續生活
[00:04:53.000 --> 00:04:55.000]  在生活過程裡面
[00:04:55.000 --> 00:04:58.000]  其實雅各一直跟神有相交
[00:04:58.000 --> 00:05:00.000]  不過是怎樣相交呢?
[00:05:00.000 --> 00:05:02.000]  這是兩幅圖
[00:05:02.000 --> 00:05:03.000]  為了讓大家有個概念
[00:05:03.000 --> 00:05:04.000]  知道地點
[00:05:04.000 --> 00:05:05.000]  大概的旅程
[00:05:05.000 --> 00:05:07.000]  是起碼超過八百公里
[00:05:07.000 --> 00:05:09.000]  如果來回的話
[00:05:09.000 --> 00:05:11.000]  起碼一千六百公里
[00:05:11.000 --> 00:05:13.000]  當時是用六路行
[00:05:13.000 --> 00:05:14.000]  我們先看著經文
[00:05:14.000 --> 00:05:16.000]  在創世紀第28章
[00:05:16.000 --> 00:05:22.000]  雅各功於心計
[00:05:22.000 --> 00:05:23.000]  當他發覺
[00:05:23.000 --> 00:05:25.000]  他媽媽跟他說
[00:05:25.000 --> 00:05:27.000]  將來長大了要服侍世人
[00:05:27.000 --> 00:05:29.000]  其實上帝已經應許了
[00:05:29.000 --> 00:05:31.000]  上帝已經揀選了
[00:05:31.000 --> 00:05:33.000]  但他仍然用自己的辦法
[00:05:33.000 --> 00:05:36.000]  所以當他大哥打獵回來的時候
[00:05:36.000 --> 00:05:37.000]  很累
[00:05:37.000 --> 00:05:38.000]  很渴
[00:05:38.000 --> 00:05:40.000]  又飢又渴
[00:05:40.000 --> 00:05:44.000]  於是他正在煮紅豆湯
[00:05:44.000 --> 00:05:45.000]  當是紅豆沙
[00:05:45.000 --> 00:05:47.000]  又香
[00:05:47.000 --> 00:05:50.000]  當他哥哥看到想吃的時候
[00:05:50.000 --> 00:05:52.000]  雅各趁機
[00:05:52.000 --> 00:05:53.000]  乘機
[00:05:53.000 --> 00:05:55.000]  你要給你
[00:05:55.000 --> 00:05:57.000]  接著怎樣說?
[00:05:57.000 --> 00:06:00.000]  你要將長子名份賣給我
[00:06:00.000 --> 00:06:02.000]  雅各耳掃
[00:06:02.000 --> 00:06:04.000]  不知是否懵還是怎樣
[00:06:04.000 --> 00:06:05.000]  人學得不得了
[00:06:05.000 --> 00:06:06.000]  好直率
[00:06:06.000 --> 00:06:07.000]  好啦好啦給你
[00:06:07.000 --> 00:06:08.000]  這樣說他
[00:06:08.000 --> 00:06:09.000]  這是第一步
[00:06:09.000 --> 00:06:11.000]  接著他
[00:06:11.000 --> 00:06:14.000]  耳煞要跟耳掃祝福的時候
[00:06:14.000 --> 00:06:17.000]  大家聽到
[00:06:17.000 --> 00:06:20.000]  用他的方法
[00:06:20.000 --> 00:06:21.000]  教兒子
[00:06:21.000 --> 00:06:24.000]  怎樣又整到滿身是毛
[00:06:24.000 --> 00:06:26.000]  穿了大哥的衣服
[00:06:26.000 --> 00:06:28.000]  煮的東西甚麼好吃的
[00:06:28.000 --> 00:06:32.000]  去騙了他爸爸的祝福
[00:06:32.000 --> 00:06:33.000]  這件事情
[00:06:33.000 --> 00:06:35.000]  當耳掃知道之後
[00:06:35.000 --> 00:06:37.000]  他說要殺雅各
[00:06:37.000 --> 00:06:38.000]  於是他媽媽叫他走
[00:06:38.000 --> 00:06:41.000]  我們看上世紀28章
[00:06:41.000 --> 00:06:44.000]  耳煞叫了雅各來為他祝福
[00:06:44.000 --> 00:06:45.000]  並吩咐他說
[00:06:45.000 --> 00:06:48.000]  你不要娶迦南地的女子為妻
[00:06:48.000 --> 00:06:52.000]  因為當時耳掃是娶了迦南地的女子為妻
[00:06:52.000 --> 00:06:54.000]  大約四十歲
[00:06:54.000 --> 00:06:55.000]  如果是孿生兄弟
[00:06:55.000 --> 00:06:58.000]  所以雅各當時都四十歲
[00:06:58.000 --> 00:06:59.000]  所以他爸爸吩咐他
[00:06:59.000 --> 00:07:01.000]  你回到哈蘭那裡
[00:07:01.000 --> 00:07:05.000]  到你外祖父給你的家
[00:07:05.000 --> 00:07:08.000]  在你舅父拉班的女兒中留心
[00:07:08.000 --> 00:07:13.000]  他爸爸吩咐你娶一位作你的妻子
[00:07:13.000 --> 00:07:15.000]  所以當時不是多妻制
[00:07:15.000 --> 00:07:17.000]  當時耳煞都跟他說
[00:07:17.000 --> 00:07:18.000]  耳煞只有一個妻子
[00:07:18.000 --> 00:07:19.000]  不是你的家
[00:07:19.000 --> 00:07:21.000]  所以說你娶個妻子
[00:07:21.000 --> 00:07:23.000]  願全能神賜福給你
[00:07:23.000 --> 00:07:24.000]  使你生養眾多
[00:07:24.000 --> 00:07:26.000]  成為許多民族
[00:07:26.000 --> 00:07:29.000]  再應許阿伯拉罕的福賜給你
[00:07:29.000 --> 00:07:31.000]  和你的後裔
[00:07:31.000 --> 00:07:33.000]  這些是祝福語
[00:07:33.000 --> 00:07:36.000]  使你承受你所寄居的地為業
[00:07:36.000 --> 00:07:39.000]  就賜神賜給阿伯拉罕的
[00:07:39.000 --> 00:07:42.000]  所以他爸爸是一個祝福
[00:07:42.000 --> 00:07:45.000]  讓他回去他的鄉下
[00:07:45.000 --> 00:07:48.000]  去娶一位女子為妻
[00:07:48.000 --> 00:07:52.000]  於是雅各就在那時候離開家裡
[00:07:52.000 --> 00:07:53.000]  要去哈蘭
[00:07:53.000 --> 00:07:56.000]  八百公里以外的地方
[00:07:56.000 --> 00:07:57.000]  《創世紀》第28章
[00:07:57.000 --> 00:08:01.000]  雅各離開別氏巴往哈蘭去
[00:08:01.000 --> 00:08:02.000]  到了一個地方
[00:08:02.000 --> 00:08:03.000]  因為已經日落
[00:08:03.000 --> 00:08:05.000]  就在那裡過夜
[00:08:05.000 --> 00:08:07.000]  他拾起那地方一塊石頭
[00:08:07.000 --> 00:08:08.000]  枕在頭下
[00:08:08.000 --> 00:08:10.000]  就躺在那地方
[00:08:10.000 --> 00:08:11.000]  十二節
[00:08:11.000 --> 00:08:12.000]  他做夢
[00:08:12.000 --> 00:08:15.000]  看下一個梯子立在地上
[00:08:15.000 --> 00:08:20.000]  梯子的頂端直伸到天
[00:08:20.000 --> 00:08:24.000]  看到神的使者上去下來
[00:08:24.000 --> 00:08:25.000]  第十三節
[00:08:25.000 --> 00:08:28.000]  耶和華站在梯子上面說
[00:08:28.000 --> 00:08:30.000]  我是耶和華
[00:08:30.000 --> 00:08:32.000]  你祖父阿伯拉罕的神
[00:08:32.000 --> 00:08:33.000]  以撒的神
[00:08:33.000 --> 00:08:35.000]  你現在躺我之地
[00:08:35.000 --> 00:08:38.000]  我要將祂賜給你和你的後裔
[00:08:38.000 --> 00:08:40.000]  你的後裔必像地上的塵沙
[00:08:40.000 --> 00:08:43.000]  也必向東西南北開展
[00:08:43.000 --> 00:08:44.000]  地上的蠻族
[00:08:44.000 --> 00:08:47.000]  因你和你的後裔去得福
[00:08:47.000 --> 00:08:48.000]  在聖經讀到這裡的時候
[00:08:48.000 --> 00:08:49.000]  你要留意
[00:08:49.000 --> 00:08:54.000]  雅各當時認不認識神呢?
[00:08:54.000 --> 00:08:57.000]  雅各當時做了什麼討神喜悅呢?
[00:08:57.000 --> 00:08:59.000]  什麼都沒有
[00:08:59.000 --> 00:09:05.000]  只有一件事幹功於心計
[00:09:05.000 --> 00:09:07.000]  想拿上帝的祝福
[00:09:07.000 --> 00:09:08.000]  就這麼多
[00:09:08.000 --> 00:09:15.000]  所以當時神在雅各逃亡的時候
[00:09:15.000 --> 00:09:17.000]  已經向他顯現
[00:09:17.000 --> 00:09:18.000]  告訴他
[00:09:18.000 --> 00:09:20.000]  他是一個怎樣的神呢?
[00:09:20.000 --> 00:09:22.000]  他是一個賜福的神
[00:09:22.000 --> 00:09:24.000]  賜予的神
[00:09:24.000 --> 00:09:26.000]  我們再看第十五節
[00:09:26.000 --> 00:09:29.000]  接著神還應許他說
[00:09:29.000 --> 00:09:32.000]  漢雅,我必與你同在
[00:09:32.000 --> 00:09:34.000]  你無論往哪裡去
[00:09:34.000 --> 00:09:35.000]  我必保佑你
[00:09:35.000 --> 00:09:37.000]  令你歸回這地
[00:09:37.000 --> 00:09:38.000]  我總不離棄你
[00:09:38.000 --> 00:09:42.000]  直到我實現了對你所說的話
[00:09:42.000 --> 00:09:43.000]  第十六節
[00:09:43.000 --> 00:09:45.000]  雅各睡醒了說
[00:09:45.000 --> 00:09:49.000]  耶和華真的在這裡
[00:09:49.000 --> 00:09:52.000]  我竟不知道
[00:09:52.000 --> 00:09:56.000]  雅各不知道耶和華在這裡
[00:09:56.000 --> 00:09:57.000]  這個真的神
[00:09:57.000 --> 00:09:59.000]  向他夢中顯現的神
[00:09:59.000 --> 00:10:02.000]  向他說話的神
[00:10:02.000 --> 00:10:04.000]  當他這樣一醒覺之後
[00:10:04.000 --> 00:10:05.000]  他就懼怕
[00:10:05.000 --> 00:10:09.000]  他說這個地方是何等的可畏
[00:10:09.000 --> 00:10:13.000]  這麼值得人去留意
[00:10:13.000 --> 00:10:16.000]  這麼值得人去恭敬的
[00:10:16.000 --> 00:10:17.000]  這個不是別的
[00:10:17.000 --> 00:10:18.000]  是神的殿
[00:10:18.000 --> 00:10:20.000]  是天的門
[00:10:20.000 --> 00:10:24.000]  所以當雅各還未認識神的時候
[00:10:24.000 --> 00:10:27.000]  我相信在以撒家裡成長
[00:10:27.000 --> 00:10:29.000]  有四十年之久
[00:10:29.000 --> 00:10:31.000]  沒理由不聽過
[00:10:31.000 --> 00:10:32.000]  上帝怎樣對付阿不拉罕
[00:10:32.000 --> 00:10:34.000]  所以上帝跟他提阿不拉罕的時候
[00:10:34.000 --> 00:10:35.000]  他應該知道
[00:10:35.000 --> 00:10:36.000]  上帝怎樣賜福
[00:10:36.000 --> 00:10:38.000]  以撒他知道
[00:10:38.000 --> 00:10:40.000]  以撒是當地的大富豪
[00:10:40.000 --> 00:10:42.000]  知道這一切
[00:10:42.000 --> 00:10:43.000]  但他居然不知道
[00:10:43.000 --> 00:10:46.000]  原來神是一個賜福給人的神
[00:10:46.000 --> 00:10:49.000]  神是一個與人同在的神
[00:10:49.000 --> 00:10:51.000]  既然神已經允許了
[00:10:51.000 --> 00:10:52.000]  跟李伯九說
[00:10:52.000 --> 00:10:55.000]  將來大家要服侍世的
[00:10:55.000 --> 00:11:00.000]  但是雅各仍然用他自己的辦法
[00:11:00.000 --> 00:11:03.000]  想得到這一切的東西
[00:11:03.000 --> 00:11:05.000]  在這個地方你會看到
[00:11:05.000 --> 00:11:06.000]  他不認識神
[00:11:06.000 --> 00:11:10.000]  但神已經說我是賜予的神
[00:11:10.000 --> 00:11:11.000]  他不知道神在哪裡
[00:11:11.000 --> 00:11:14.000]  但神說我已經與你同在
[00:11:14.000 --> 00:11:15.000]  弟兄姊妹
[00:11:15.000 --> 00:11:17.000]  這個是我們的信仰
[00:11:17.000 --> 00:11:19.000]  當你蒙恩得救的時候
[00:11:19.000 --> 00:11:21.000]  不是因為你的行為
[00:11:21.000 --> 00:11:23.000]  不是因為你做過什麼
[00:11:23.000 --> 00:11:24.000]  他拯救你
[00:11:24.000 --> 00:11:26.000]  而是人子來為要尋找
[00:11:26.000 --> 00:11:28.000]  拯救失喪的人
[00:11:28.000 --> 00:11:31.000]  我們都是失喪迷途的羊
[00:11:31.000 --> 00:11:33.000]  但是他來到地上
[00:11:33.000 --> 00:11:35.000]  是逐個逐個找
[00:11:35.000 --> 00:11:37.000]  問題就是當他找的時候
[00:11:37.000 --> 00:11:38.000]  那個被找到的人
[00:11:38.000 --> 00:11:42.000]  願不願意去接受這個愛
[00:11:42.000 --> 00:11:46.000]  願不願意來承受這個救恩
[00:11:46.000 --> 00:11:49.000]  雅各在那一瞬間
[00:11:49.000 --> 00:11:52.000]  他已經接受了
[00:11:52.000 --> 00:11:54.000]  看下去是第十八節
[00:11:54.000 --> 00:11:57.000]  雅各清早起來
[00:11:57.000 --> 00:11:59.000]  就拿著枕在頭下的石頭
[00:11:59.000 --> 00:12:01.000]  立作柱子
[00:12:01.000 --> 00:12:02.000]  腰柔在上面
[00:12:02.000 --> 00:12:05.000]  他那地方起名叫巴達尼
[00:12:05.000 --> 00:12:07.000]  這個地方原先叫路斯
[00:12:07.000 --> 00:12:09.000]  雅各許願就說
[00:12:09.000 --> 00:12:11.000]  他可以許願
[00:12:11.000 --> 00:12:14.000]  這個許願不是去林村的許願
[00:12:14.000 --> 00:12:16.000]  這個許願是他回應上帝
[00:12:16.000 --> 00:12:18.000]  他怎麼說呢
[00:12:18.000 --> 00:12:19.000]  留心聽
[00:12:19.000 --> 00:12:21.000]  值得聽
[00:12:21.000 --> 00:12:24.000]  神若果與我同在
[00:12:24.000 --> 00:12:25.000]  都不肯定
[00:12:25.000 --> 00:12:28.000]  不過如果你與我同在
[00:12:28.000 --> 00:12:29.000]  接著說
[00:12:29.000 --> 00:12:31.000]  在我所行的路上
[00:12:31.000 --> 00:12:33.000]  保佑我
[00:12:33.000 --> 00:12:34.000]  這些是很多人
[00:12:34.000 --> 00:12:36.000]  希望和上帝的關係
[00:12:36.000 --> 00:12:37.000]  你與我同在
[00:12:37.000 --> 00:12:38.000]  保佑我
[00:12:38.000 --> 00:12:40.000]  接著說什麼呢
[00:12:40.000 --> 00:12:41.000]  讓我可以吃
[00:12:41.000 --> 00:12:43.000]  讓我可以穿
[00:12:43.000 --> 00:12:45.000]  給我食物吃
[00:12:45.000 --> 00:12:46.000]  衣服穿
[00:12:46.000 --> 00:12:47.000]  第21節
[00:12:47.000 --> 00:12:49.000]  使我平平安安
[00:12:49.000 --> 00:12:52.000]  回到我父親的家
[00:12:52.000 --> 00:12:53.000]  接著說
[00:12:53.000 --> 00:12:57.000]  我就必以耶和華為我的神
[00:12:57.000 --> 00:12:59.000]  這個耶和華向他顯現
[00:12:59.000 --> 00:13:00.000]  好了
[00:13:00.000 --> 00:13:02.000]  我就將你當做神
[00:13:02.000 --> 00:13:04.000]  如果以這句話
[00:13:04.000 --> 00:13:06.000]  表面上字面看的話
[00:13:06.000 --> 00:13:08.000]  如果我不平安
[00:13:08.000 --> 00:13:09.000]  我沒得吃
[00:13:09.000 --> 00:13:10.000]  沒得穿
[00:13:10.000 --> 00:13:14.000]  那就再見了
[00:13:14.000 --> 00:13:16.000]  當你信耶穌的時候
[00:13:16.000 --> 00:13:18.000]  是不是這樣呢
[00:13:18.000 --> 00:13:20.000]  你賜給我平安
[00:13:20.000 --> 00:13:23.000]  保佑我
[00:13:23.000 --> 00:13:25.000]  讓我得到永生
[00:13:25.000 --> 00:13:27.000]  是不是這麼簡單
[00:13:27.000 --> 00:13:28.000]  還是你會知道
[00:13:28.000 --> 00:13:30.000]  可敬可畏的時候
[00:13:30.000 --> 00:13:32.000]  還有
[00:13:32.000 --> 00:13:33.000]  下一句
[00:13:33.000 --> 00:13:36.000]  如果是這樣的話
[00:13:36.000 --> 00:13:37.000]  我就立這條柱子
[00:13:37.000 --> 00:13:39.000]  以石頭作為你的墊
[00:13:39.000 --> 00:13:40.000]  凡你所賜給我的
[00:13:40.000 --> 00:13:43.000]  我必將十分之一獻給你
[00:13:43.000 --> 00:13:46.000]  跟上帝好像一個交易
[00:13:46.000 --> 00:13:47.000]  你給我
[00:13:47.000 --> 00:13:49.000]  我給你
[00:13:49.000 --> 00:13:52.000]  他真正認識你的神
[00:13:52.000 --> 00:13:53.000]  這個之後
[00:13:53.000 --> 00:13:55.000]  他就去到哈蘭
[00:13:55.000 --> 00:13:56.000]  遇到
[00:13:56.000 --> 00:13:57.000]  第一個人遇到
[00:13:57.000 --> 00:14:01.000]  應該是他的表妹
[00:14:01.000 --> 00:14:05.000]  於是他就住在舅父家
[00:14:05.000 --> 00:14:08.000]  在舅父家二十年之久
[00:14:08.000 --> 00:14:11.000]  他用了七年零七個月
[00:14:11.000 --> 00:14:12.000]  應該
[00:14:12.000 --> 00:14:15.000]  爸爸叫他娶一個太太
[00:14:15.000 --> 00:14:17.000]  但是
[00:14:17.000 --> 00:14:21.000]  他的舅父就逼他要多一個
[00:14:21.000 --> 00:14:22.000]  是不是
[00:14:22.000 --> 00:14:26.000]  這是不是上帝的賜福呢
[00:14:26.000 --> 00:14:31.000]  不過後來因為這兩姐妹
[00:14:31.000 --> 00:14:32.000]  不是叫爭寵
[00:14:32.000 --> 00:14:34.000]  是雅各自己偏心
[00:14:34.000 --> 00:14:36.000]  一個眼睛無神
[00:14:36.000 --> 00:14:38.000]  一個長得樣貌靚啲
[00:14:38.000 --> 00:14:39.000]  是不是
[00:14:39.000 --> 00:14:42.000]  於是上帝就恩代
[00:14:42.000 --> 00:14:44.000]  聖經這樣記載
[00:14:44.000 --> 00:14:47.000]  使利亞一生生了四個小孩
[00:14:47.000 --> 00:14:49.000]  利亞認為我生了四個
[00:14:49.000 --> 00:14:52.000]  你做丈夫應該疼惜我多些
[00:14:52.000 --> 00:14:54.000]  誰知雅各仍然是
[00:14:54.000 --> 00:14:58.000]  喜歡自己所喜歡的東西
[00:14:58.000 --> 00:15:01.000]  於是兩姐妹就大家鬥
[00:15:01.000 --> 00:15:02.000]  阿妹就說
[00:15:02.000 --> 00:15:06.000]  我給你一個妹仔
[00:15:06.000 --> 00:15:09.000]  讓你可以代我生兩個
[00:15:09.000 --> 00:15:11.000]  四個加兩個
[00:15:11.000 --> 00:15:13.000]  利亞看到追到了
[00:15:13.000 --> 00:15:16.000]  於是利亞又把妹仔給他
[00:15:16.000 --> 00:15:17.000]  又生多兩個
[00:15:17.000 --> 00:15:19.000]  生完兩個之後
[00:15:19.000 --> 00:15:22.000]  兩姐妹在田野中間聊天的時候
[00:15:22.000 --> 00:15:25.000]  發覺有些東西是好東西
[00:15:25.000 --> 00:15:32.000]  姐姐就跟妹仔說給我一點吧
[00:15:32.000 --> 00:15:33.000]  姐姐說不行
[00:15:33.000 --> 00:15:35.000]  除非交換
[00:15:35.000 --> 00:15:38.000]  所以雅各當時身陷這兩姐妹之間
[00:15:38.000 --> 00:15:41.000]  其實不是一個很快樂的人生
[00:15:41.000 --> 00:15:43.000]  結果利亞再生多兩個
[00:15:43.000 --> 00:15:44.000]  後來生多個女兒
[00:15:44.000 --> 00:15:46.000]  所以利亞一共生六個加個女兒
[00:15:46.000 --> 00:15:48.000]  就生七個
[00:15:48.000 --> 00:15:51.000]  神到這個時候仍然眷顧著拉潔
[00:15:51.000 --> 00:15:52.000]  就給了一個女兒
[00:15:52.000 --> 00:15:55.000]  另一個女兒就去藥室
[00:15:55.000 --> 00:15:56.000]  在這個時間裏面
[00:15:56.000 --> 00:15:57.000]  二十年
[00:15:57.000 --> 00:15:59.000]  他七年零七日就拿了兩個太太
[00:15:59.000 --> 00:16:03.000]  跟著兩個妹仔都拿了
[00:16:03.000 --> 00:16:05.000]  雅各還用盡他
[00:16:05.000 --> 00:16:07.000]  他的觀察力很強
[00:16:07.000 --> 00:16:08.000]  他的分析力很強
[00:16:08.000 --> 00:16:09.000]  他知道什麼時候
[00:16:09.000 --> 00:16:12.000]  羊交配的時候就生出肥的
[00:16:12.000 --> 00:16:14.000]  什麼時候交配的時候
[00:16:14.000 --> 00:16:16.000]  羊生出來就不靚的
[00:16:16.000 --> 00:16:20.000]  在那種他用的方法裏面
[00:16:20.000 --> 00:16:22.000]  你可以說是上帝賜福給他的
[00:16:22.000 --> 00:16:24.000]  他大發財
[00:16:24.000 --> 00:16:33.000]  發財到他連他的表哥都有點妒忌
[00:16:33.000 --> 00:16:34.000]  什麼搞錯
[00:16:34.000 --> 00:16:38.000]  你這個表兄弟來到我家裏
[00:16:38.000 --> 00:16:41.000]  幾乎連我爸爸的鎖都拿走了
[00:16:41.000 --> 00:16:45.000]  在這個時候雅各就想著要回家
[00:16:45.000 --> 00:16:46.000]  但是仍然不敢
[00:16:46.000 --> 00:16:49.000]  跟他兩個太太商量了之後
[00:16:49.000 --> 00:16:51.000]  結果我們看第二創世紀
[00:16:51.000 --> 00:16:54.000]  第三十一章十三節
[00:16:54.000 --> 00:16:56.000]  耶和華神就向他顯現
[00:16:56.000 --> 00:16:58.000]  他說我是伯達利的神
[00:16:58.000 --> 00:16:59.000]  你曾經在那裏
[00:16:59.000 --> 00:17:03.000]  用由高的柱子向我許願過
[00:17:03.000 --> 00:17:04.000]  現在起來
[00:17:04.000 --> 00:17:05.000]  離開這地
[00:17:05.000 --> 00:17:08.000]  回你本族之地去吧
[00:17:08.000 --> 00:17:09.000]  上帝給他說話
[00:17:09.000 --> 00:17:11.000]  所以上帝一路恩待他
[00:17:11.000 --> 00:17:12.000]  一路給他說話
[00:17:12.000 --> 00:17:13.000]  他與他同在
[00:17:13.000 --> 00:17:17.000]  但是雅各仍然用他自己的辦法
[00:17:17.000 --> 00:17:19.000]  也不是很聽話
[00:17:19.000 --> 00:17:21.000]  不過是用自己的辦法
[00:17:21.000 --> 00:17:24.000]  上帝亦與他同在
[00:17:24.000 --> 00:17:28.000]  當他在那裏要回去的時候
[00:17:28.000 --> 00:17:29.000]  他在那裏祝壇
[00:17:29.000 --> 00:17:31.000]  跟上帝說
[00:17:31.000 --> 00:17:34.000]  因為他是曾經逃避的哥哥
[00:17:34.000 --> 00:17:35.000]  走到哈蘭
[00:17:35.000 --> 00:17:37.000]  然後回去的時候
[00:17:37.000 --> 00:17:39.000]  他哥哥一定帶隊回來
[00:17:39.000 --> 00:17:42.000]  所以雅各找人去通知哥哥的時候
[00:17:42.000 --> 00:17:43.000]  哥哥帶著
[00:17:43.000 --> 00:17:47.000]  剛才那條箭咀哥哥帶著四百人來的時候
