
[00:00:00.000 --> 00:00:05.640]  非常感謝主給我再次有機會跟大家分享聖經的華語
[00:04:10.160 --> 00:04:13.200]  給我們的下一世
[00:04:13.200 --> 00:04:15.040]  在彼得前書這段經文裡面
[00:04:15.040 --> 00:04:17.840]  同樣講我們究竟怎樣過我們
[00:04:17.840 --> 00:04:22.600]  做客裡做寄居的人的人生呢?
[00:04:22.600 --> 00:04:24.880]  首先它講究竟為什麼我們會看
[00:04:24.880 --> 00:04:26.680]  我們自己是客裡是寄居的呢?
[00:04:26.680 --> 00:04:27.360]  沒錯
[00:04:27.360 --> 00:04:28.600]  經文裡面講到
[00:04:28.600 --> 00:04:31.080]  如果看彼得前書第一章的時候
[00:04:31.080 --> 00:04:33.960]  就說這是仕途彼得寫信給那些
[00:04:33.960 --> 00:04:38.520]  分散在滿都加拉太加伯多加蒙甸的名字
[00:04:38.520 --> 00:04:40.080]  因為講完之後你都要查一輪地圖
[00:04:40.080 --> 00:04:40.920]  那些是哪個地方
[00:04:40.920 --> 00:04:43.000]  總之那個地方就不是猶太人聚居的地方
[00:04:43.000 --> 00:04:44.200]  不是在巴勒斯坦的
[00:04:44.200 --> 00:04:47.000]  比較近的就是現在土耳其的地方
[00:04:47.000 --> 00:04:48.280]  那些人散居在那個地方
[00:04:48.280 --> 00:04:49.240]  簡單講就是
[00:04:49.240 --> 00:04:52.000]  原本猶太人現在住在不是猶太人的地方
[00:04:52.000 --> 00:04:53.640]  等於我們叫做華僑那些人
[00:04:53.640 --> 00:04:56.840]  住在不是中國人的地方一樣
[00:04:56.840 --> 00:04:58.760]  沒錯,這個是他表面上的身份
[00:04:58.760 --> 00:04:59.960]  但是更重要的
[00:04:59.960 --> 00:05:02.080]  就是在彼得前書第二章裡面
[00:05:02.080 --> 00:05:03.160]  他先講了什麼呢?
[00:05:03.160 --> 00:05:03.680]  他說
[00:05:03.680 --> 00:05:05.920]  唯有你們是被揀選的族類
[00:05:05.920 --> 00:05:07.320]  是有君尊的祭司
[00:05:07.320 --> 00:05:08.360]  是聖基的國度
[00:05:08.360 --> 00:05:10.120]  是屬神的子民
[00:05:10.120 --> 00:05:11.520]  要叫你們宣揚那個
[00:05:11.520 --> 00:05:15.320]  召你們出黑暗入奇妙光明者的美德
[00:05:15.320 --> 00:05:18.080]  你們從前算不上子民
[00:05:18.080 --> 00:05:21.120]  現在卻作了神的子民
[00:05:21.120 --> 00:05:23.000]  從前未曾蒙連述
[00:05:23.000 --> 00:05:25.600]  現在卻蒙了連述
[00:05:25.600 --> 00:05:26.400]  簡單講
[00:05:26.400 --> 00:05:28.200]  沒錯,他們作為一個猶太人
[00:05:28.200 --> 00:05:29.440]  可能很多人他們都是猶太人
[00:05:29.440 --> 00:05:32.760]  當然有些學者考究了
[00:05:32.760 --> 00:05:33.920]  彼得前書收信的人
[00:05:33.920 --> 00:05:35.480]  不一定全部都是猶太人
[00:05:35.480 --> 00:05:38.600]  都有一些外邦人歸向了基督教的人
[00:05:38.600 --> 00:05:39.800]  都可能在這個群體裡面
[00:05:39.800 --> 00:05:41.600]  但是這個我們不清楚
[00:05:41.600 --> 00:05:43.040]  但是我們很肯定的就是說
[00:05:43.040 --> 00:05:46.080]  為什麼彼得將他們描述為
[00:05:46.080 --> 00:05:48.040]  寄居的、左派類的呢?
[00:05:48.040 --> 00:05:49.440]  有可能因為他們是猶太人
[00:05:49.440 --> 00:05:50.520]  寄居到外地
[00:05:50.520 --> 00:05:51.960]  但是更加重要的是什麼?
[00:05:51.960 --> 00:05:53.960]  是因為福音的緣故
[00:05:53.960 --> 00:05:57.080]  因為他們已經是上帝國的子民
[00:05:57.080 --> 00:05:58.920]  所以無論去到哪裡
[00:05:58.920 --> 00:06:00.920]  他們都可能在那個地方裡面
[00:06:00.920 --> 00:06:04.120]  成為寄居的人
[00:06:04.120 --> 00:06:04.840]  簡單講
[00:06:04.840 --> 00:06:06.280]  他們因為是有一個身份
[00:06:06.280 --> 00:06:07.560]  就是上帝的子民
[00:06:07.560 --> 00:06:08.360]  所以去到哪裡
[00:06:08.360 --> 00:06:11.160]  他們都可能會被人看為
[00:06:11.160 --> 00:06:13.720]  是一個異鄉人
[00:06:13.720 --> 00:06:15.600]  因為他們的價值和我們不同
[00:06:15.600 --> 00:06:16.960]  他們的宗教和我們不同
[00:06:16.960 --> 00:06:18.000]  他們行事為人
[00:06:18.000 --> 00:06:19.360]  可能在當地的人眼中
[00:06:19.360 --> 00:06:22.200]  覺得這群人是異類
[00:06:22.200 --> 00:06:24.560]  異類有一個更精彩的翻譯是什麼呢?
[00:06:24.560 --> 00:06:25.920]  就是
[00:06:25.920 --> 00:06:27.600]  如果大家看過美國那套電影
[00:06:27.600 --> 00:06:28.960]  什麼叫做 Aliens 呢?
[00:06:28.960 --> 00:06:30.200]  異類呢
[00:06:30.200 --> 00:06:31.880]  就是異形
[00:06:31.880 --> 00:06:34.520]  那種流口水整排牙齒都撒出來
[00:06:34.520 --> 00:06:39.400]  你看到他已經反胃的那一種
[00:06:39.400 --> 00:06:41.440]  教徒有時候在不同的社會裡面
[00:06:41.440 --> 00:06:43.360]  有人都會這樣來看教徒
[00:06:43.360 --> 00:06:44.720]  覺得他們的價值觀
[00:06:44.720 --> 00:06:45.720]  價值標準
[00:06:45.720 --> 00:06:47.120]  生活的方式
[00:06:47.120 --> 00:06:49.120]  和一般人可能很不同
[00:06:49.120 --> 00:06:52.000]  他們會被人視為異類
[00:06:52.000 --> 00:06:53.160]  但無論如何
[00:06:53.160 --> 00:06:54.080]  對於彼得來說
[00:06:54.080 --> 00:06:55.520]  我們天國公民的身份
[00:06:55.520 --> 00:06:56.800]  這個才是首要的
[00:06:56.800 --> 00:06:57.680]  是基本的
[00:06:57.680 --> 00:06:58.680]  是必然的
[00:06:58.680 --> 00:07:00.560]  無論你住在哪一個國家
[00:07:00.560 --> 00:07:01.720]  你可能會移民
[00:07:01.720 --> 00:07:03.920]  去由這個國家去到另一個地方
[00:07:03.920 --> 00:07:06.000]  你會成為寄居的
[00:07:06.000 --> 00:07:07.000]  但有一樣東西不變的
[00:07:07.000 --> 00:07:09.560]  就是天國公民的身份
[00:07:09.560 --> 00:07:12.560]  在我們天國公民的身份之下
[00:07:12.560 --> 00:07:15.760]  我們應該怎樣過寄居者的人生呢?
[00:07:15.760 --> 00:07:17.360]  在今天讀的經文裡面
[00:07:17.360 --> 00:07:18.400]  當然彼得後來
[00:07:18.400 --> 00:07:21.160]  再講其他有關家庭裡面的生活等等
[00:07:21.160 --> 00:07:22.440]  今天他主要講的是一個
[00:07:22.440 --> 00:07:24.520]  在公眾裡面的生活究竟是怎樣呢?
[00:07:24.520 --> 00:07:27.240]  在社會上的生活究竟是怎樣呢?
[00:07:27.240 --> 00:07:29.880]  他有幾個很重要的訓練
[00:07:29.880 --> 00:07:33.080]  他說當然我們要敬畏上帝
[00:07:33.080 --> 00:07:37.840]  然後他說我們要親愛教會裡面的弟兄姊妹
[00:07:37.840 --> 00:07:40.600]  他說你們要做上帝的人等等
[00:07:40.600 --> 00:07:42.280]  然後說我們要尊敬眾人
[00:07:42.280 --> 00:07:44.120]  親愛教宗的弟兄
[00:07:44.120 --> 00:07:45.120]  敬畏神
[00:07:45.120 --> 00:07:47.520]  尊敬君王等等
[00:07:47.520 --> 00:07:52.360]  他裡面我們可以總結大概這麼說
[00:07:52.360 --> 00:07:54.000]  第一件事他說我們要什麼呢?
[00:07:54.000 --> 00:07:56.200]  積極方面我們要品行端正
[00:07:56.200 --> 00:07:57.200]  要行善
[00:07:57.200 --> 00:08:00.440]  在第二章第十二和第十五節裡面所說
[00:08:00.440 --> 00:08:02.080]  其實這個不用說
[00:08:02.080 --> 00:08:05.600]  無論你是否在什麼地方做教徒都應該
[00:08:05.600 --> 00:08:07.040]  行善
[00:08:07.040 --> 00:08:08.200]  生活端正
[00:08:08.200 --> 00:08:09.880]  品行端正等等
[00:08:09.880 --> 00:08:11.440]  但是他也提出一件事
[00:08:11.440 --> 00:08:12.840]  蕭極而言你要留意一下
[00:08:12.840 --> 00:08:16.120]  他說要禁戒肉體的私慾
[00:08:16.120 --> 00:08:18.600]  第二章第十一節裡面所說的
[00:08:18.600 --> 00:08:20.080]  不要藉著自由
[00:08:20.080 --> 00:08:22.960]  你要遮蓋惡毒或者陰毒
[00:08:22.960 --> 00:08:25.240]  這是第二章第十六節所說的
[00:08:25.240 --> 00:08:27.760]  所以積極的就是我們要行善
[00:08:27.760 --> 00:08:28.680]  品行端正
[00:08:28.680 --> 00:08:31.600]  蕭極來說
[00:08:31.600 --> 00:08:33.000]  禁戒肉體的私慾
[00:08:33.000 --> 00:08:36.880]  不要藉著自由來遮蓋那些惡毒或者陰毒
[00:08:36.880 --> 00:08:39.720]  但是他更加說在我們的公眾生活裡面是怎麼樣呢?
[00:08:39.720 --> 00:08:41.280]  他說在社會上面
[00:08:41.280 --> 00:08:46.360]  要尊敬當地的一切人的制度
[00:08:46.360 --> 00:08:48.240]  在上的君王
[00:08:48.240 --> 00:08:50.320]  包括君王所派
[00:08:50.320 --> 00:08:54.000]  佛、惡、賞、善的那些神材
[00:08:54.000 --> 00:08:58.880]  有些我們可能很清楚覺得很合理的
[00:08:58.880 --> 00:09:01.160]  第一件事品行端正
[00:09:01.160 --> 00:09:02.800]  做基督徒很正常
[00:09:02.800 --> 00:09:04.480]  應該是要這樣做
[00:09:04.480 --> 00:09:06.880]  當然對於一些僑居外地的人來說
[00:09:06.880 --> 00:09:07.640]  可能更加重要
[00:09:07.640 --> 00:09:08.960]  為什麼呢?
[00:09:08.960 --> 00:09:10.560]  因為如果你品行不端正的時候
[00:09:10.560 --> 00:09:12.920]  可能會遭到當地人的排斥
[00:09:12.920 --> 00:09:14.720]  如果你能夠行善的話
[00:09:14.720 --> 00:09:17.000]  能夠改善木輪的關係
[00:09:17.000 --> 00:09:19.360]  跟周圍的人有一個良好的關係
[00:09:19.360 --> 00:09:23.400]  對你在當地安居樂業是有幫助的
[00:09:23.400 --> 00:09:24.480]  第二件事
[00:09:24.480 --> 00:09:26.640]  他說要禁戒肉體的私慾
[00:09:26.640 --> 00:09:28.880]  這個也很容易理解的
[00:09:28.880 --> 00:09:32.360]  因為當一個人來到一個外地的地方的時候
[00:09:32.360 --> 00:09:35.080]  可能他會覺得很有不安的感覺
[00:09:35.080 --> 00:09:36.520]  他需要多賺錢
[00:09:36.520 --> 00:09:38.040]  令到自己有安全感
[00:09:38.040 --> 00:09:39.960]  等於很多海外的華僑
[00:09:39.960 --> 00:09:41.600]  他會很努力的來賺錢
[00:09:41.600 --> 00:09:43.320]  令到自己有了安全感
[00:09:43.320 --> 00:09:45.040]  因為去到外地沒有人照顧你的時候
[00:09:45.040 --> 00:09:47.120]  你會覺得錢是你最身邊的東西
[00:09:47.120 --> 00:09:48.440]  最能夠幫到你的東西
[00:09:48.440 --> 00:09:52.320]  令到你有一點點的所謂的安全感
[00:09:52.320 --> 00:09:53.920]  所以一個人去到外地的時候
[00:09:53.920 --> 00:09:57.640]  可能他會很努力很努力的來賺錢
[00:09:57.640 --> 00:10:00.320]  但是有時候會反效果
[00:10:00.320 --> 00:10:01.600]  當你這樣做的時候
[00:10:01.600 --> 00:10:03.080]  在你身邊的人就會覺得
[00:10:03.080 --> 00:10:05.040]  你是一種很aggressive的
[00:10:05.040 --> 00:10:07.760]  去到就搶我們一樣的東西
[00:10:07.760 --> 00:10:10.640]  當地的人可能會排擠你
[00:10:10.640 --> 00:10:11.840]  最近英國公投就說
[00:10:11.840 --> 00:10:14.440]  有些人可能很怕有些移民進來的時候
[00:10:14.440 --> 00:10:15.680]  搶光他們的工作
[00:10:15.680 --> 00:10:16.920]  拿光他們的福利等等
[00:10:16.920 --> 00:10:22.040]  所以他們寧願脫鉤
[00:10:22.040 --> 00:10:23.320]  當我們去到一個地方
[00:10:23.320 --> 00:10:28.400]  如果我們太過只顧著一些
[00:10:28.400 --> 00:10:30.840]  對自己有益的事的時候
[00:10:30.840 --> 00:10:32.120]  在別人的眼中
[00:10:32.120 --> 00:10:33.880]  這班人就是自私的
[00:10:33.880 --> 00:10:36.280]  掠奪我們當地的那些資源
[00:10:36.280 --> 00:10:38.360]  我們只會引起別人的排擠
[00:10:38.360 --> 00:10:39.400]  甚至反感
[00:10:39.400 --> 00:10:41.080]  甚至仇恨
[00:10:41.080 --> 00:10:43.880]  所以很合理
[00:10:43.880 --> 00:10:46.680]  就是說我們要禁戒肉體的私慾
[00:10:46.680 --> 00:10:48.000]  第三件事
[00:10:48.000 --> 00:10:50.840]  我們要尊重當地的制度的時候
[00:10:50.840 --> 00:10:54.240]  表面上也是很合理的
[00:10:54.240 --> 00:10:55.760]  你自己去到一個當地的地方
[00:10:55.760 --> 00:10:57.200]  你自己是少數的人
[00:10:57.200 --> 00:10:59.120]  你是不是要求大多數的人
[00:10:59.120 --> 00:11:01.760]  改變他的制度去遷就你呢?
[00:11:01.760 --> 00:11:02.960]  是很困難的
[00:11:02.960 --> 00:11:03.360]  沒錯
[00:11:03.360 --> 00:11:04.440]  我們作為一個外地人
[00:11:04.440 --> 00:11:06.040]  去到當地的地方的時候
[00:11:06.040 --> 00:11:07.160]  有時候我覺得
[00:11:07.160 --> 00:11:08.720]  這些人這麼蠢
[00:11:08.720 --> 00:11:11.520]  這樣的制度也可以這樣嗎?
[00:11:11.520 --> 00:11:12.280]  這個制度
[00:11:12.280 --> 00:11:13.920]  這些人這麼沒有效率
[00:11:13.920 --> 00:11:15.240]  香港人最喜歡去到外地的時候
[00:11:15.240 --> 00:11:16.840]  就說別人這裡沒有效率
[00:11:16.840 --> 00:11:18.920]  這個制度這樣亂七八糟
[00:11:18.920 --> 00:11:20.840]  其實可能你不知道別人的制度
[00:11:20.840 --> 00:11:22.680]  為什麼會這樣流傳下來
[00:11:22.680 --> 00:11:24.280]  背後的原因是什麼
[00:11:24.280 --> 00:11:25.440]  他的好處在哪裡
[00:11:25.440 --> 00:11:28.400]  你就看到他對你引起一些不方便的地方
[00:11:28.400 --> 00:11:29.200]  所以你就批評他
[00:11:29.200 --> 00:11:30.800]  覺得這樣不好
[00:11:30.800 --> 00:11:32.840]  最好就改了他
[00:11:32.840 --> 00:11:34.120]  但彼得的勸告就說
[00:11:34.120 --> 00:11:36.160]  你先尊重當地那些人
[00:11:36.160 --> 00:11:36.800]  他們的法律
[00:11:36.800 --> 00:11:37.600]  他們的風俗
[00:11:37.600 --> 00:11:39.520]  因為可能他裡面也有些好的東西
[00:11:39.520 --> 00:11:41.320]  是不是?
[00:11:41.320 --> 00:11:43.560]  當你太喜歡改別人的東西的時候
[00:11:43.560 --> 00:11:45.840]  或者你不遵守當地的法律的時候
[00:11:45.840 --> 00:11:46.560]  別人只會覺得
[00:11:46.560 --> 00:11:49.600]  這些人就是不守規則
[00:11:49.600 --> 00:11:50.640]  亂七八糟
[00:11:50.640 --> 00:11:52.600]  破壞當地社會安寧的人
[00:11:52.600 --> 00:11:54.560]  也是會引起當地人的反感
[00:11:54.560 --> 00:11:55.520]  是不是?
[00:11:55.520 --> 00:11:57.120]  所以我們從一個人的角度來說
[00:11:57.120 --> 00:11:59.400]  彼得這樣的勸告、勸勉
[00:11:59.400 --> 00:12:00.840]  其實是很合理的
[00:12:00.840 --> 00:12:02.600]  是不是?
[00:12:02.600 --> 00:12:05.000]  但是彼得所說的
[00:12:05.000 --> 00:12:07.600]  給信徒這樣的勸勉
[00:12:07.600 --> 00:12:12.840]  不是純粹因為對他們有什麼好處
[00:12:12.840 --> 00:12:14.520]  你要留意彼得所說的
[00:12:14.520 --> 00:12:16.840]  不是因為你做這一切的事情
[00:12:16.840 --> 00:12:19.360]  會對你有什麼好處
[00:12:19.360 --> 00:12:20.000]  他所說的
[00:12:20.000 --> 00:12:21.680]  我們做這一切的事情
[00:12:21.680 --> 00:12:22.520]  那個原因
[00:12:22.520 --> 00:12:25.320]  不是因為這些事情對我們有什麼好處
[00:12:25.320 --> 00:12:25.640]  沒錯
[00:12:25.640 --> 00:12:26.120]  他所說的
[00:12:26.120 --> 00:12:28.160]  我們要奉公
[00:12:28.160 --> 00:12:29.400]  要注重那個供應
[00:12:29.400 --> 00:12:30.120]  要守法
[00:12:30.120 --> 00:12:31.840]  不要破壞當地的秩序
[00:12:31.840 --> 00:12:32.840]  但是他的目的
[00:12:32.840 --> 00:12:35.640]  不是為了我們怎樣保存自己的生命
[00:12:35.640 --> 00:12:37.040]  可以生活得更加好一點
[00:12:37.040 --> 00:12:37.920]  對於他們來說
[00:12:37.920 --> 00:12:38.960]  更重要的
[00:12:38.960 --> 00:12:40.040]  不是這些保身
[00:12:40.040 --> 00:12:42.000]  而是明哲
[00:12:42.000 --> 00:12:44.640]  因為我們是上帝的子民
[00:12:44.640 --> 00:12:45.600]  我們有一個責任
[00:12:45.600 --> 00:12:48.040]  是宣揚那個召我們出黑暗
[00:12:48.040 --> 00:12:50.240]  入奇妙光明者的彼得
[00:12:50.240 --> 00:12:50.600]  就是說
[00:12:50.600 --> 00:12:53.600]  我們要宣揚上帝的彼得
[00:12:53.600 --> 00:12:54.160]  簡單來說
[00:12:54.160 --> 00:12:54.600]  就是說
[00:12:54.600 --> 00:12:55.720]  我們做這一切的事情
[00:12:55.720 --> 00:12:57.080]  不是因為做這一切的事情
[00:12:57.080 --> 00:12:59.960]  我們一定會有好處
[00:12:59.960 --> 00:13:01.480]  我們做這一切的事情
[00:13:01.480 --> 00:13:04.440]  是因為我們是基督徒
[00:13:04.440 --> 00:13:05.400]  我們有一個責任
[00:13:05.400 --> 00:13:07.840]  去宣揚上帝的彼得
[00:13:07.840 --> 00:13:09.480]  所以即使做完這一切的事情
[00:13:09.480 --> 00:13:11.200]  可能引起一些反效果的時候
[00:13:11.200 --> 00:13:14.440]  我們仍然要繼續這樣去做
[00:13:14.440 --> 00:13:17.120]  好像在彼得前書的經文的下文
[00:13:17.120 --> 00:13:17.600]  就是說
[00:13:17.600 --> 00:13:20.720]  基督是受苦者的榜樣
[00:13:20.720 --> 00:13:21.120]  就是說
[00:13:21.120 --> 00:13:22.320]  你做完這些事情
[00:13:22.320 --> 00:13:24.320]  可能你仍然會受苦
[00:13:24.320 --> 00:13:25.800]  但是你仍然這樣做
[00:13:25.800 --> 00:13:31.680]  因為這是基督所留下給我們的一個榜樣
[00:13:31.680 --> 00:13:32.920]  我們這樣做
[00:13:32.920 --> 00:13:34.240]  沒錯我們有自由
[00:13:34.240 --> 00:13:39.320]  但是我們同樣的是上帝的僕人
[00:13:39.320 --> 00:13:40.680]  我們做這一切事情
[00:13:40.680 --> 00:13:41.800]  據經文所說的
[00:13:41.800 --> 00:13:43.440]  是為了主的緣故
[00:13:43.440 --> 00:13:46.560]  是為了將榮耀歸給上帝
[00:13:46.560 --> 00:13:49.800]  塞住那些無知人的頭
[00:13:49.800 --> 00:13:50.880]  簡單來說
[00:13:50.880 --> 00:13:52.400]  我們是為了信仰
[00:13:52.400 --> 00:13:53.760]  是為了上帝的榮耀
[00:13:53.760 --> 00:13:54.920]  而做這一切的事情
[00:13:54.920 --> 00:13:56.520]  不是因為做了這一切的事情
[00:13:56.520 --> 00:13:58.320]  避免我們自己受到傷害
[00:13:58.320 --> 00:13:59.600]  不是因為做了這一切的事情
[00:13:59.600 --> 00:14:00.880]  以致我們和當地的人
[00:14:00.880 --> 00:14:03.240]  一定會有一個好的關係
[00:14:03.240 --> 00:14:04.280]  可能會有
[00:14:04.280 --> 00:14:09.560]  但是有時不一定會有
[00:14:09.560 --> 00:14:11.560]  或者我們覺得在我們現在香港社會裡面
[00:14:11.560 --> 00:14:13.120]  最難夠接受的就是
[00:14:13.120 --> 00:14:15.360]  要對那個君王和神祖
[00:14:15.360 --> 00:14:16.960]  以及一切的制度
[00:14:16.960 --> 00:14:20.400]  有那個信服
[00:14:20.400 --> 00:14:22.440]  但是留意他這裡所說的
[00:14:22.440 --> 00:14:25.000]  不是因為我們對他有什麼愛國的情操
[00:14:25.000 --> 00:14:26.280]  很喜歡這個制度
[00:14:26.280 --> 00:14:27.360]  可能這個制度對於我們來說
[00:14:27.360 --> 00:14:28.680]  不是那麼方便的
[00:14:28.680 --> 00:14:29.760]  大家想想那些猶太人
