
[00:00:00.000 --> 00:00:04.360]  今天我們會繼續講保羅眼中的聖誕節
[00:02:28.240 --> 00:02:29.440]  我都中了招
[00:02:29.440 --> 00:02:31.880]  我都陽性
[00:02:31.880 --> 00:02:33.680]  不是很覺的原來中了
[00:02:33.680 --> 00:02:37.080]  首先謝謝知道的弟兄姊妹很關心
[00:02:37.080 --> 00:02:38.640]  發信息
[00:02:38.640 --> 00:02:40.240]  在這裏很感謝你們
[00:02:40.240 --> 00:02:42.280]  真的很感動
[00:02:42.280 --> 00:02:43.960]  我隔離了幾天
[00:02:43.960 --> 00:02:45.200]  總共四天
[00:02:45.200 --> 00:02:47.480]  我陽性就兩天
[00:02:47.480 --> 00:02:48.160]  辛苦了兩天
[00:02:48.160 --> 00:02:49.800]  第三天真的復活
[00:02:49.800 --> 00:02:52.960]  第三天覆活之後陰性
[00:02:52.960 --> 00:02:53.840]  對不起
[00:02:53.840 --> 00:02:55.960]  第三天康復 沒事
[00:02:55.960 --> 00:02:57.400]  但是還是陽性的時候
[00:02:57.400 --> 00:02:59.000]  你還要隔離
[00:02:59.000 --> 00:03:00.240]  那時候其實很辛苦
[00:03:00.240 --> 00:03:02.160]  你又不能出房間
[00:03:02.160 --> 00:03:04.480]  你就唯有困在那間房間
[00:03:04.480 --> 00:03:06.560]  不能出去 你怎麼辦呢
[00:03:06.560 --> 00:03:07.840]  那就看新聞
[00:03:07.840 --> 00:03:10.040]  看新聞看到白紙革命
[00:03:10.040 --> 00:03:11.920]  有沒有人知道白紙革命
[00:03:11.920 --> 00:03:12.600]  舉手擺腳
[00:03:12.600 --> 00:03:13.440]  你都知道吧
[00:03:13.440 --> 00:03:14.480]  來來去去我不說了
[00:03:14.480 --> 00:03:15.600]  但是
[00:03:15.600 --> 00:03:17.360]  總的來說
[00:03:17.360 --> 00:03:18.520]  隔離了太久
[00:03:18.520 --> 00:03:20.320]  國內的同胞隔離了太久
[00:03:20.320 --> 00:03:23.280]  管制的措施太嚴
[00:03:23.280 --> 00:03:25.880]  有時候好像沒有意義
[00:03:25.880 --> 00:03:28.080]  我上網看到
[00:03:28.080 --> 00:03:30.360]  有很多人受不了出來革命
[00:03:30.360 --> 00:03:33.200]  上網看到很多國內的同胞
[00:03:33.200 --> 00:03:36.000]  錄下了不知Tiktok有什麼
[00:03:36.000 --> 00:03:38.840]  總之看到他就說受不了
[00:03:38.840 --> 00:03:40.880]  我借錢去供樓
[00:03:40.880 --> 00:03:43.320]  我借錢去喫飯
[00:03:43.320 --> 00:03:46.160]  如果我再還不了錢的話
[00:03:46.160 --> 00:03:47.400]  就收樓
[00:03:47.400 --> 00:03:48.640]  我沒有明天
[00:03:48.640 --> 00:03:50.880]  我不知道怎麼辦
[00:03:50.880 --> 00:03:54.320]  我很喜歡看那些留言
[00:03:54.320 --> 00:03:57.720]  我看到很多懶貓熱風
[00:03:57.720 --> 00:03:59.600]  是不對的
[00:03:59.600 --> 00:04:03.600]  隔離的我心表同情
[00:04:03.600 --> 00:04:05.840]  因爲我兩天都這麼辛苦
[00:04:05.840 --> 00:04:08.000]  何況他們呢
[00:04:08.000 --> 00:04:09.680]  這件事
[00:04:09.680 --> 00:04:10.880]  這個革命
[00:04:10.880 --> 00:04:12.240]  都令我回憶起
[00:04:12.240 --> 00:04:15.240]  我在中國大陸做了五年事
[00:04:15.240 --> 00:04:16.560]  我認識很多人
[00:04:16.560 --> 00:04:20.880]  我試過一天見二百多三百個人
[00:04:20.880 --> 00:04:24.120]  我記得他們很聰明
[00:04:24.120 --> 00:04:27.360]  有很多都是很好的人
[00:04:27.360 --> 00:04:30.520]  當我們看到他這樣被困住的時候
[00:04:30.520 --> 00:04:32.400]  我都祈求天父
[00:04:32.400 --> 00:04:33.760]  快點私恩憐憫
[00:04:33.760 --> 00:04:35.360]  讓他們快點解封
[00:04:35.360 --> 00:04:36.440]  不用再隔離
[00:04:36.440 --> 00:04:39.320]  我一個一個畫出他們的樣子
[00:04:39.320 --> 00:04:40.320]  很久沒有想過他們
[00:04:40.320 --> 00:04:41.920]  已經沒有聯絡
[00:04:41.920 --> 00:04:43.720]  後來我看到
[00:04:43.720 --> 00:04:45.720]  其實都已經開始解封了
[00:04:45.720 --> 00:04:47.000]  我替他們很開心
[00:04:47.000 --> 00:04:48.240]  我就以爲算了
[00:04:48.240 --> 00:04:48.680]  完啦
[00:04:48.680 --> 00:04:49.600]  寫這篇稿的時候
[00:04:49.600 --> 00:04:52.200]  突然想起這幫朋友
[00:04:52.200 --> 00:04:54.000]  中國大陸的同胞
[00:04:54.000 --> 00:04:57.600]  我發覺他們還有另外一種隔離
[00:04:57.600 --> 00:05:00.400]  因爲他們依然與神隔絕
[00:05:00.400 --> 00:05:01.960]  同不同意
[00:05:01.960 --> 00:05:03.400]  在中國大陸
[00:05:03.400 --> 00:05:06.600]  不多機會聽福音
[00:05:06.600 --> 00:05:09.080]  所以我就寫了這個主題
[00:05:09.080 --> 00:05:11.120]  因爲我們上網
[00:05:11.120 --> 00:05:12.880]  因爲我們聖誕節
[00:05:12.880 --> 00:05:14.960]  希望這些關鍵事
[00:05:14.960 --> 00:05:16.760]  可以令到在中國大陸
[00:05:16.760 --> 00:05:18.520]  識聽廣東話的同胞
[00:05:18.520 --> 00:05:19.920]  都聽聽
[00:05:19.920 --> 00:05:20.760]  福音
[00:05:20.760 --> 00:05:22.280]  認識一下主耶穌
[00:05:22.280 --> 00:05:23.960]  我們爲這件事祈禱
[00:05:23.960 --> 00:05:25.480]  也都希望這個信息
[00:05:25.480 --> 00:05:26.960]  爲弟兄姐妹
[00:05:26.960 --> 00:05:28.280]  再一次
[00:05:28.280 --> 00:05:30.000]  去認識耶穌是誰
[00:05:30.000 --> 00:05:32.160]  從而我們可以信靠祂
[00:05:32.160 --> 00:05:34.400]  靠着祂加強我們的力量
[00:05:34.400 --> 00:05:36.800]  來活出得逞的人生
[00:05:36.800 --> 00:05:37.960]  在我們讀經文之前
[00:05:37.960 --> 00:05:39.840]  我們一起祈禱
[00:05:39.840 --> 00:05:40.400]  天父上帝
[00:05:40.400 --> 00:05:41.800]  我們感謝禰
[00:05:41.800 --> 00:05:43.680]  感謝禰賜給我們聖經
[00:05:43.680 --> 00:05:45.480]  感謝禰賜給我們舊因
[00:05:45.480 --> 00:05:47.960]  感謝禰今天這一刻
[00:05:47.960 --> 00:05:49.560]  與我們同在
[00:05:49.560 --> 00:05:52.360]  就求禰繼續伴隨着我們
[00:05:52.360 --> 00:05:53.840]  讓我們的心思意念
[00:05:53.840 --> 00:05:55.240]  都歸向禰的時候
[00:05:55.240 --> 00:05:56.120]  我們就知道
[00:05:56.120 --> 00:05:57.640]  禰是有真有假的神
[00:05:57.640 --> 00:05:58.960]  我們感謝讚美禰
[00:05:58.960 --> 00:06:00.080]  討告奉主
[00:06:00.080 --> 00:06:01.480]  耶穌基督明祈求
[00:06:01.480 --> 00:06:04.000]  OK! Amen!
[00:06:04.000 --> 00:06:04.600]  OK
[00:06:04.600 --> 00:06:06.000]  今天我們會讀哥羅西書
[00:06:06.000 --> 00:06:08.240]  一章十五節至二十節
[00:06:08.240 --> 00:06:10.000]  我讀給大家聽好嗎?
[00:06:10.000 --> 00:06:12.760]  我指示那不能看見之神的像
[00:06:12.760 --> 00:06:15.640]  是手生的在一切被造以先
[00:06:15.640 --> 00:06:18.640]  因爲萬有都靠祂造的
[00:06:18.640 --> 00:06:20.040]  無論是天上的
[00:06:20.040 --> 00:06:20.920]  地上的
[00:06:20.920 --> 00:06:21.920]  能看見的
[00:06:21.920 --> 00:06:22.760]  不能看見的
[00:06:22.760 --> 00:06:23.760]  或是有爲的
[00:06:23.760 --> 00:06:24.600]  主治的
[00:06:24.600 --> 00:06:25.800]  執政的掌權的
[00:06:25.800 --> 00:06:27.600]  一概都是藉着祂造的
[00:06:27.600 --> 00:06:29.520]  又是爲祂而造的
[00:06:29.520 --> 00:06:31.320]  祂在萬有之先
[00:06:31.320 --> 00:06:34.600]  萬有也靠祂而立
[00:06:34.600 --> 00:06:37.400]  祂也是教會全體之首
[00:06:37.400 --> 00:06:38.920]  祂是原始
[00:06:38.920 --> 00:06:41.120]  是從死裏首先復生的
[00:06:41.120 --> 00:06:44.640]  使祂可以在凡事上居首位
[00:06:44.640 --> 00:06:47.800]  因爲父喜歡叫一切豐盛
[00:06:47.800 --> 00:06:50.000]  都在祂裏面居住
[00:06:50.000 --> 00:06:53.240]  既然藉着祂在十字架上所流的血
[00:06:53.240 --> 00:06:54.760]  成就了和平
[00:06:54.760 --> 00:06:56.800]  便藉着祂叫萬有
[00:06:56.800 --> 00:06:58.720]  無論是天上的
[00:06:58.720 --> 00:06:59.560]  地上的
[00:06:59.560 --> 00:07:01.760]  都與自己和好了
[00:07:01.760 --> 00:07:02.240]  Amen!
[00:07:02.240 --> 00:07:04.040]  這一首其實是一首詩歌
[00:07:04.040 --> 00:07:04.760]  知道嗎?
[00:07:04.760 --> 00:07:06.360]  "Him"是一首詩歌
[00:07:06.360 --> 00:07:09.800]  是一首充滿基督論的詩歌
[00:07:09.800 --> 00:07:13.360]  基督論就是告訴你基督是誰
[00:07:13.360 --> 00:07:17.440]  所以保羅作這首歌的時候是充滿激情
[00:07:17.440 --> 00:07:18.960]  也很激動
[00:07:18.960 --> 00:07:20.200]  爲什麼這麼激動呢?
[00:07:20.200 --> 00:07:23.960]  因爲當時哥羅西教會有很多異端邪說
[00:07:23.960 --> 00:07:26.440]  有很多錯誤複音的信息
[00:07:26.440 --> 00:07:29.640]  他們傳的是另外一個耶穌
[00:07:29.640 --> 00:07:30.920]  有一羣假教師
[00:07:30.920 --> 00:07:33.240]  他以爲自己很合理
[00:07:33.240 --> 00:07:35.480]  他憑着自己以前所學的哲學
[00:07:35.480 --> 00:07:37.960]  所有的學術來分析神
[00:07:37.960 --> 00:07:39.320]  他覺得很合理
[00:07:39.320 --> 00:07:42.080]  其實他們是與神隔絕的
[00:07:42.080 --> 00:07:44.640]  保羅作了這六節的歌曲
[00:07:44.640 --> 00:07:48.520]  就是要描殺、駁斥這些異端邪教
[00:07:48.520 --> 00:07:49.640]  亦憑歌技藝
[00:07:49.640 --> 00:07:52.200]  希望弟兄姊妹能夠認識基督
[00:07:52.200 --> 00:07:56.680]  從而識得去信靠他的愛和大能
[00:07:56.680 --> 00:07:57.520]  我要講一講
[00:07:57.520 --> 00:07:59.960]  當時他們傳的是什麼異教
[00:07:59.960 --> 00:08:03.160]  當時他們傳的是一個叫做
[00:08:03.160 --> 00:08:05.560]  "諾斯體主義"
[00:08:05.560 --> 00:08:07.360]  "Norcism"
[00:08:07.360 --> 00:08:11.080]  這個主義的教導就像哲學一樣
[00:08:11.080 --> 00:08:12.280]  他說
[00:08:12.280 --> 00:08:14.480]  既然神是神聖的
[00:08:14.480 --> 00:08:16.320]  物質世界是邪惡的
[00:08:16.320 --> 00:08:18.560]  好像白和黑一樣
[00:08:18.560 --> 00:08:20.600]  怎麼可以混在一起呢?
[00:08:20.600 --> 00:08:22.000]  你們明白他什麼意思嗎?
[00:08:22.000 --> 00:08:24.880]  他說沒有可能有交涉的
[00:08:24.880 --> 00:08:27.640]  所以道成欲生
[00:08:27.640 --> 00:08:28.800]  如果我們這樣看
[00:08:28.800 --> 00:08:30.760]  是不合理的
[00:08:30.760 --> 00:08:33.400]  有很多的學說出來
[00:08:33.400 --> 00:08:35.720]  其中一個就叫做
[00:08:35.720 --> 00:08:39.680]  "幻象主義"又叫做"幻影術"
[00:08:39.680 --> 00:08:41.840]  他們說耶穌基督
[00:08:41.840 --> 00:08:43.120]  來到這個世界
[00:08:43.120 --> 00:08:45.160]  幻覺而已
[00:08:45.160 --> 00:08:46.120]  他們這麼說
[00:08:46.120 --> 00:08:47.600]  他說一定是
[00:08:47.600 --> 00:08:49.040]  除非不是
[00:08:49.040 --> 00:08:50.160]  有些人就說
[00:08:50.160 --> 00:08:53.200]  耶穌一定是灰色的
[00:08:53.200 --> 00:08:57.920]  既然神聖是白色
[00:08:57.920 --> 00:08:59.920]  物質的世界是黑色
[00:08:59.920 --> 00:09:01.560]  中間一定有個灰色
[00:09:01.560 --> 00:09:03.080]  如果不是怎麼做宗保
[00:09:03.080 --> 00:09:05.120]  聖經也是這麼說的
[00:09:05.120 --> 00:09:07.680]  就是這個變了異端邪說
[00:09:07.680 --> 00:09:11.040]  當時其實已經判了是異端
[00:09:11.040 --> 00:09:12.600]  那個叫做
[00:09:12.600 --> 00:09:16.440]  我不說什麼學說了
[00:09:16.440 --> 00:09:17.600]  他們認爲
[00:09:17.600 --> 00:09:19.920]  耶穌應該是一半人一半神
[00:09:19.920 --> 00:09:21.960]  所以耶穌的救恩
[00:09:21.960 --> 00:09:23.120]  都是未救的
[00:09:23.120 --> 00:09:25.000]  因爲就算我們好像耶穌一樣
[00:09:25.000 --> 00:09:27.320]  我們也想不到神的保助
[00:09:27.320 --> 00:09:29.600]  所以他做了很多無謂的事情
[00:09:29.600 --> 00:09:31.840]  希望可以真的得救
[00:09:31.840 --> 00:09:33.280]  他們不知道自己
[00:09:33.280 --> 00:09:35.280]  原來已經得救
[00:09:35.280 --> 00:09:36.960]  他們拜天使
[00:09:36.960 --> 00:09:38.360]  拜骨頭
[00:09:38.360 --> 00:09:39.960]  拜很多不同的東西
[00:09:39.960 --> 00:09:41.760]  做很多無謂的事情
[00:09:41.760 --> 00:09:44.680]  一直都是在起點裏徘徊
[00:09:44.680 --> 00:09:45.880]  他們這麼說
[00:09:45.880 --> 00:09:49.480]  其實是否定了耶穌的救恩
[00:09:49.480 --> 00:09:52.520]  說耶穌的救恩是不救的
[00:09:52.520 --> 00:09:54.000]  這是一個嚴重的異端
[00:09:54.000 --> 00:09:58.360]  甚至是邪教嚴重地扭曲了聖經的教導
[00:09:58.360 --> 00:10:01.200]  扭曲了神的愛和力量
[00:10:01.200 --> 00:10:03.440]  所以過得很辛苦
[00:10:03.440 --> 00:10:04.840]  他們從來
[00:10:04.840 --> 00:10:05.800]  其實從來
[00:10:05.800 --> 00:10:07.280]  基督在他們的生命裏面
[00:10:07.280 --> 00:10:09.080]  都沒有誕生過
[00:10:09.080 --> 00:10:12.000]  那趁我說到
[00:10:12.000 --> 00:10:13.800]  我就希望可以大家
[00:10:13.800 --> 00:10:15.920]  認識一下一些異端
[00:10:15.920 --> 00:10:17.600]  和邪教好嗎
[00:10:17.600 --> 00:10:18.680]  說一點吧
[00:10:18.680 --> 00:10:21.360]  如果是中國大陸的同胞
[00:10:21.360 --> 00:10:23.840]  希望你可以懂得分辨
[00:10:23.840 --> 00:10:26.160]  當福音去到你的耳邊的時候
[00:10:26.160 --> 00:10:28.280]  你知道這個是不應該聽
[00:10:28.280 --> 00:10:29.640]  哪個是應該聽
[00:10:29.640 --> 00:10:30.560]  第一個
[00:10:30.560 --> 00:10:32.560]  我說這些異端邪教
[00:10:32.560 --> 00:10:34.520]  我不是針對信的人
[00:10:34.520 --> 00:10:36.200]  我是針對他的教義
[00:10:36.200 --> 00:10:37.760]  每一個人我們都應該尊重
[00:10:37.760 --> 00:10:38.840]  我們應該愛他
[00:10:38.840 --> 00:10:39.720]  明白嗎
[00:10:39.720 --> 00:10:41.640]  這是我的心意
[00:10:41.640 --> 00:10:43.680]  第一個是耶和華見證人
[00:10:43.680 --> 00:10:46.320]  他們相信耶穌基督一定是次等的神
[00:10:46.320 --> 00:10:47.040]  他不是神
[00:10:47.040 --> 00:10:48.040]  他是神的兒子
[00:10:48.040 --> 00:10:49.560]  是次等的神
[00:10:49.560 --> 00:10:50.960]  所以他們認爲
[00:10:50.960 --> 00:10:54.000]  他們未得救
[00:10:54.000 --> 00:10:55.640]  他們還要做很多事情
[00:10:55.640 --> 00:10:57.640]  很多的規矩
[00:10:57.640 --> 00:10:59.520]  不慶祝生日
[00:10:59.520 --> 00:11:00.680]  又不可以輸血
[00:11:00.680 --> 00:11:03.720]  他們很努力希望得救
[00:11:03.720 --> 00:11:05.920]  我覺得其實是很慘的事
[00:11:05.920 --> 00:11:08.120]  我認識一個
[00:11:08.120 --> 00:11:09.520]  很敬虔的
[00:11:09.520 --> 00:11:11.680]  很守規矩的
[00:11:11.680 --> 00:11:12.640]  我真的爲他祈禱
[00:11:12.640 --> 00:11:14.160]  我希望他真的明白
[00:11:14.160 --> 00:11:15.680]  福音的能力
[00:11:15.680 --> 00:11:17.160]  神的愛
[00:11:17.160 --> 00:11:18.240]  神已經很愛他
[00:11:18.240 --> 00:11:20.400]  我們不需要做任何事
[00:11:20.400 --> 00:11:21.920]  只要我們相信耶穌基督
[00:11:21.920 --> 00:11:23.240]  我們就怎麼說
[00:11:23.240 --> 00:11:24.520]  得救的
[00:11:24.520 --> 00:11:25.280]  OK
[00:11:25.280 --> 00:11:27.240]  很奇妙的
[00:11:27.240 --> 00:11:30.120]  第二個我想說的就是《摩門教》
[00:11:30.120 --> 00:11:32.400]  我覺得他們跟《敬拜天使》沒有分別
[00:11:32.400 --> 00:11:35.320]  因爲教主Joseph Smith
[00:11:35.320 --> 00:11:37.880]  他看到天使給他一個啓示
[00:11:37.880 --> 00:11:39.240]  他除了聖經之外
[00:11:39.240 --> 00:11:41.280]  他有另外一個啓示
[00:11:41.280 --> 00:11:43.960]  寫了另外一本《摩門經》
[00:11:43.960 --> 00:11:48.000]  完全否定了耶穌基督的足夠
[00:11:48.000 --> 00:11:51.040]  他們說耶穌基督是不夠的
[00:11:51.040 --> 00:11:53.600]  他要做一些事情纔可以得救
[00:11:53.600 --> 00:11:55.920]  這個是異端
[00:11:55.920 --> 00:11:57.640]  還有一個不知道你聽過沒有
[00:11:57.640 --> 00:11:59.160]  我的領導Cell也聽過
[00:11:59.160 --> 00:12:02.320]  上帝的教會世界福音宣教協會
[00:12:02.320 --> 00:12:05.320]  有沒有人聽過
[00:12:05.320 --> 00:12:06.360]  韓國的
[00:12:06.360 --> 00:12:07.040]  OK
[00:12:07.040 --> 00:12:11.280]  這個真是你不識聖經是被他嚇死
[00:12:11.280 --> 00:12:13.040]  識就被他笑死
[00:12:13.040 --> 00:12:14.600]  他說除了天父之外
[00:12:14.600 --> 00:12:16.520]  還有個天母
[00:12:16.520 --> 00:12:18.400]  有阿爸就當然有阿媽
[00:12:18.400 --> 00:12:19.920]  天父天母已經來了這裏
[00:12:19.920 --> 00:12:22.440]  所以我怎麼解聖經
[00:12:22.440 --> 00:12:23.880]  你就要怎麼聽
[00:12:23.880 --> 00:12:26.520]  就是我說什麼你就應該做什麼
[00:12:26.520 --> 00:12:27.080]  OK
[00:12:27.080 --> 00:12:28.160]  再說一個
[00:12:28.160 --> 00:12:30.440]  有沒有人聽過東方展殿
[00:12:30.440 --> 00:12:32.000]  傳聞神教會
[00:12:32.000 --> 00:12:33.680]  中國的同胞
[00:12:33.680 --> 00:12:35.360]  麻煩你聽着
[00:12:35.360 --> 00:12:36.680]  他們更過分
[00:12:36.680 --> 00:12:40.160]  真的嚇死你了
[00:12:40.160 --> 00:12:41.840]  如果你研究一下
[00:12:41.840 --> 00:12:43.040]  上他的網站
[00:12:43.040 --> 00:12:44.400]  或者看他的視頻
[00:12:44.400 --> 00:12:48.440]  他專門欺負一些有內疚心的朋友
[00:12:48.440 --> 00:12:51.280]  又或者對於國家充滿仇恨的人
[00:12:51.280 --> 00:12:54.720]  他就撩起你這樣東西來信靠他
[00:12:54.720 --> 00:12:57.680]  他們說基督已經回來了
[00:12:57.680 --> 00:12:58.680]  很創意的
[00:12:58.680 --> 00:13:00.840]  但是這次基督是女人
[00:13:00.840 --> 00:13:01.640]  你知吧
[00:13:01.640 --> 00:13:03.960]  創世的時候做男做女
[00:13:03.960 --> 00:13:05.280]  上次是男人
[00:13:05.280 --> 00:13:06.880]  這次很明顯就是女人
[00:13:06.880 --> 00:13:08.760]  是吧
[00:13:08.760 --> 00:13:10.840]  我覺得是狗屁不通
[00:13:10.840 --> 00:13:11.600]  很好笑的
[00:13:11.600 --> 00:13:12.720]  其實我看他的視頻
[00:13:12.720 --> 00:13:13.560]  學到很多東西
[00:13:13.560 --> 00:13:15.600]  不過反面教材
[00:13:15.600 --> 00:13:18.760]  他們直接換了另外一個耶穌
[00:13:18.760 --> 00:13:20.200]  你明白嗎
[00:13:20.200 --> 00:13:21.400]  當別人告訴你
[00:13:21.400 --> 00:13:22.800]  我是信耶穌基督的時候
[00:13:22.800 --> 00:13:24.840]  你真的要分辨清楚
[00:13:24.840 --> 00:13:27.200]  那個耶穌是不是我們信的耶穌
[00:13:27.200 --> 00:13:27.720]  總而言之
[00:13:27.720 --> 00:13:29.040]  如果他們除了聖經之外
[00:13:29.040 --> 00:13:30.760]  有另外一本聖經的
[00:13:30.760 --> 00:13:31.800]  也不是耶穌
[00:13:31.800 --> 00:13:34.760]  他們有一本叫《話在肉身顯見》
[00:13:34.760 --> 00:13:36.400]  名字也挺宗教的
[00:13:36.400 --> 00:13:37.560]  但是裏面講的東西
[00:13:37.560 --> 00:13:39.160]  完全不是聖經
[00:13:39.160 --> 00:13:39.920]  記住了
[00:13:39.920 --> 00:13:42.640]  如果你看網站
[00:13:42.640 --> 00:13:43.680]  我們現在很多網站
[00:13:43.680 --> 00:13:45.640]  你搜索關鍵字的時候
[00:13:45.640 --> 00:13:46.960]  其實是標了一些東西出來
[00:13:46.960 --> 00:13:47.680]  你是不知道的
[00:13:47.680 --> 00:13:48.720]  看清楚
[00:13:48.720 --> 00:13:51.200]  看清楚它是哪一個組織
[00:13:51.200 --> 00:13:51.680]  有很多時候
[00:13:51.680 --> 00:13:52.600]  騰騰瓜瓜騰騰
[00:13:52.600 --> 00:13:55.240]  你會去了《話在肉身顯見》
[00:13:55.240 --> 00:13:55.760]  有很多時候
[00:13:55.760 --> 00:13:56.680]  騰騰瓜瓜騰騰
[00:13:56.680 --> 00:13:58.320]  你會去了《東方展殿》
[00:13:58.320 --> 00:13:58.880]  OK
[00:13:58.880 --> 00:14:00.440]  希望大家記得
[00:14:00.440 --> 00:14:02.280]  他們是靠客
[00:14:02.280 --> 00:14:03.560]  控制你
[00:14:03.560 --> 00:14:05.240]  中間是沒有神的愛
[00:14:05.240 --> 00:14:06.120]  相信他們的人
[00:14:06.120 --> 00:14:07.320]  是用死力來撐的
[00:14:07.320 --> 00:14:09.640]  因爲他們不認識耶穌基督
[00:14:09.640 --> 00:14:11.320]  希望直接去聖誕節
[00:14:11.320 --> 00:14:12.960]  我們自己
[00:14:12.960 --> 00:14:15.280]  不單止我們自己認識耶穌基督
[00:14:15.280 --> 00:14:16.960]  他們也可以認識耶穌基督
[00:14:16.960 --> 00:14:17.400]  好不好
[00:14:17.400 --> 00:14:19.120]  我們一起一邊聽一邊密討
[00:14:19.120 --> 00:14:19.640]  OK
[00:14:19.640 --> 00:14:20.760]  我們今天第一點
[00:14:20.760 --> 00:14:23.400]  天國特色的聖誕主義思想
[00:14:23.400 --> 00:14:24.200]  第一點
[00:14:24.200 --> 00:14:25.880]  我們一起讀好嗎
[00:14:25.880 --> 00:14:27.200]  認識
[00:14:27.200 --> 00:14:28.440]  兩個確信
[00:14:28.440 --> 00:14:30.040]  保羅要我們認識
[00:14:30.040 --> 00:14:31.040]  兩個確信
[00:14:31.040 --> 00:14:31.640]  是什麼
[00:14:31.640 --> 00:14:32.560]  神人異聖
[00:14:32.560 --> 00:14:33.680]  大家跟我讀一次
[00:14:33.680 --> 00:14:35.200]  神人異聖
[00:14:35.200 --> 00:14:35.680]  OK
[00:14:35.680 --> 00:14:39.200]  耶穌基督是據
[00:14:39.200 --> 00:14:40.160]  人性
