
[00:00:00.000 --> 00:00:03.000]  網上流傳了簡單的一句話
[00:04:12.500 --> 00:04:14.500]  一定有人拿了
[00:04:14.500 --> 00:04:16.500]  當時三個小朋友站在我面前
[00:04:16.500 --> 00:04:18.500]  我一直是以話不說
[00:04:18.500 --> 00:04:19.500]  就指著那個
[00:04:19.500 --> 00:04:21.500]  是你做的
[00:04:21.500 --> 00:04:23.500]  這一句是你做
[00:04:23.500 --> 00:04:27.500]  嘩!就很傷害了那個人
[00:04:27.500 --> 00:04:29.500]  當時他告訴我
[00:04:29.500 --> 00:04:31.500]  不是我不是我不是我
[00:04:31.500 --> 00:04:32.500]  連續說幾次都不是我
[00:04:32.500 --> 00:04:33.500]  但一口咬定
[00:04:33.500 --> 00:04:35.500]  是你是你是你
[00:04:35.500 --> 00:04:36.500]  結果那天
[00:04:36.500 --> 00:04:37.500]  是我們教會祈禱會來的
[00:04:37.500 --> 00:04:38.500]  當時
[00:04:38.500 --> 00:04:40.500]  我還很記得
[00:04:40.500 --> 00:04:42.500]  他很不開心
[00:04:42.500 --> 00:04:44.500]  他就從後院的花園
[00:04:44.500 --> 00:04:46.500]  繞過欄杆
[00:04:46.500 --> 00:04:48.500]  穿過一個木林
[00:04:48.500 --> 00:04:50.500]  自己走了
[00:04:50.500 --> 00:04:52.500]  一句就夠殺了
[00:04:52.500 --> 00:04:55.500]  但當然最後原來不是他做的
[00:04:55.500 --> 00:04:57.500]  是另一位朋友
[00:04:57.500 --> 00:04:59.500]  是另一個我的子女做的
[00:04:59.500 --> 00:05:01.500]  隨便一個
[00:05:01.500 --> 00:05:02.500]  是他做的
[00:05:02.500 --> 00:05:04.500]  然後那個還寫了
[00:05:04.500 --> 00:05:07.500]  幾筆同語文的對筆戲
[00:05:07.500 --> 00:05:09.500]  跟爸爸說
[00:05:09.500 --> 00:05:11.500]  這張紙我還保存著
[00:05:11.500 --> 00:05:13.500]  一句就夠殺了
[00:05:13.500 --> 00:05:15.500]  如果你說錯一句說話
[00:05:15.500 --> 00:05:19.500]  足以令到那個關係非常非常惡劣
[00:05:19.500 --> 00:05:20.500]  做了牧師
[00:05:20.500 --> 00:05:21.500]  有沒有這樣的問題呢
[00:05:21.500 --> 00:05:22.500]  當然有
[00:05:22.500 --> 00:05:23.500]  做了牧師
[00:05:23.500 --> 00:05:25.500]  有沒有聽過人家一句說話
[00:05:25.500 --> 00:05:27.500]  令你非常不開心呢
[00:05:27.500 --> 00:05:28.500]  絕對有
[00:05:28.500 --> 00:05:29.500]  我記得有一次
[00:05:29.500 --> 00:05:30.500]  我不說那裡了
[00:05:30.500 --> 00:05:31.500]  自己猜吧
[00:05:31.500 --> 00:05:36.500]  有一個家庭離開了教會
[00:05:36.500 --> 00:05:40.500]  他就說我們貪錢
[00:05:40.500 --> 00:05:42.500]  我說我怎麼貪錢呢
[00:05:42.500 --> 00:05:45.500]  大家如果問財務的就知道了
[00:05:45.500 --> 00:05:46.500]  我有沒有欠錢那些
[00:05:46.500 --> 00:05:48.500]  大家都知道
[00:05:48.500 --> 00:05:51.500]  他就這樣挑戰我
[00:05:51.500 --> 00:05:53.500]  我女兒回來的時候
[00:05:53.500 --> 00:05:55.500]  我就告訴她
[00:05:55.500 --> 00:05:56.500]  然後女兒
[00:05:56.500 --> 00:05:57.500]  你知道她說什麼嗎
[00:05:57.500 --> 00:05:58.500]  她說爸爸
[00:05:58.500 --> 00:06:01.500]  她抱著我哭著說
[00:06:01.500 --> 00:06:03.500]  為什麼我們對人家這麼好
[00:06:03.500 --> 00:06:04.500]  這個家庭我們幫了她多少
[00:06:04.500 --> 00:06:07.500]  她可以反過來這樣對我們
[00:06:07.500 --> 00:06:08.500]  一句說話
[00:06:08.500 --> 00:06:11.500]  她說以後我都不想再回來
[00:06:11.500 --> 00:06:16.500]  所以你看到今天女兒都很少在了
[00:06:16.500 --> 00:06:19.500]  一句就真的夠殺了
[00:06:19.500 --> 00:06:21.500]  事實上
[00:06:21.500 --> 00:06:24.500]  有時候你會看到
[00:06:24.500 --> 00:06:26.500]  很多時候一句說話
[00:06:26.500 --> 00:06:29.500]  就會令到你的人際關係即時破裂
[00:06:29.500 --> 00:06:32.500]  令到你的情緒即時低落
[00:06:32.500 --> 00:06:33.500]  有一段時間
[00:06:33.500 --> 00:06:34.500]  大家都知道
[00:06:34.500 --> 00:06:36.500]  我有一段比較低落的時間
[00:06:36.500 --> 00:06:37.500]  大家都知道
[00:06:37.500 --> 00:06:38.500]  有一次
[00:06:38.500 --> 00:06:40.500]  網絡上有一個分享會
[00:06:40.500 --> 00:06:41.500]  邀請了我去分享
[00:06:41.500 --> 00:06:43.500]  分享一件事件
[00:06:43.500 --> 00:06:47.500]  告訴大家這件事的來龍去脈
[00:06:47.500 --> 00:06:48.500]  諸如此類的東西
[00:06:48.500 --> 00:06:50.500]  入到這個小組的時候
[00:06:50.500 --> 00:06:52.500]  當時已經有二三十格在這裡
[00:06:52.500 --> 00:06:53.500]  二三十格裡面
[00:06:53.500 --> 00:06:55.500]  我開頭都以為是一個分享事件會
[00:06:55.500 --> 00:06:56.500]  但是沒多久
[00:06:56.500 --> 00:07:00.500]  就瞬間變成一個網絡的公審會
[00:07:00.500 --> 00:07:02.500]  我記得有一個人
[00:07:02.500 --> 00:07:06.500]  很大聲在網絡上說
[00:07:06.500 --> 00:07:08.500]  為什麼你這麼廢啊
[00:07:08.500 --> 00:07:09.500]  他真的用這樣的語氣
[00:07:09.500 --> 00:07:12.500]  我完全正確地用這樣的語氣說出來
[00:07:12.500 --> 00:07:14.500]  作為一個傳道人
[00:07:14.500 --> 00:07:15.500]  可想而知
[00:07:15.500 --> 00:07:17.500]  那個心靈有多傷
[00:07:17.500 --> 00:07:19.500]  我從來沒有一間的教會
[00:07:19.500 --> 00:07:21.500]  是沒有人會說這句話
[00:07:21.500 --> 00:07:24.500]  你的牧師這麼廢啊
[00:07:24.500 --> 00:07:26.500]  一句說話
[00:07:26.500 --> 00:07:29.500]  非常之傷
[00:07:29.500 --> 00:07:31.500]  一句就夠殺了
[00:07:31.500 --> 00:07:33.500]  說話的威力真的很巨大
[00:07:33.500 --> 00:07:35.500]  簡單一句就可以令到
[00:07:35.500 --> 00:07:39.500]  人的心情跌到谷底
[00:07:39.500 --> 00:07:40.500]  針研十二章
[00:07:40.500 --> 00:07:43.500]  充滿了很多說話有關的教導
[00:07:43.500 --> 00:07:44.500]  而今天這一節
[00:07:44.500 --> 00:07:46.500]  經文也提到說話
[00:07:46.500 --> 00:07:47.500]  我們一起讀一讀
[00:07:47.500 --> 00:07:48.500]  十二章第十五節
[00:07:48.500 --> 00:07:50.500]  我們看看針研書十二章第十五節
[00:07:50.500 --> 00:07:51.500]  請讀
[00:07:51.500 --> 00:07:52.500]  人心憂慮
[00:07:52.500 --> 00:07:54.500]  屈而不伸
[00:07:54.500 --> 00:07:55.500]  一句良言
[00:07:55.500 --> 00:07:57.500]  使心歡樂
[00:07:57.500 --> 00:07:59.500]  大概如果你看看
[00:07:59.500 --> 00:08:01.500]  PowerPoint裏面有不同的譯本的時候
[00:08:01.500 --> 00:08:03.500]  你就會見到這一節的經文
[00:08:03.500 --> 00:08:04.500]  在不同的譯本裏面
[00:08:04.500 --> 00:08:06.500]  大概的意思都幾相近的
[00:08:06.500 --> 00:08:09.500]  只不過是字眼上的改變
[00:08:09.500 --> 00:08:11.500]  不同的中文翻譯都幾相似
[00:08:11.500 --> 00:08:13.500]  例如說憂慮或者是憂愁
[00:08:13.500 --> 00:08:15.500]  會令到人灰心
[00:08:15.500 --> 00:08:16.500]  令到人氣餒
[00:08:16.500 --> 00:08:18.500]  令到人沉重
[00:08:18.500 --> 00:08:20.500]  一句溫柔美善的說話
[00:08:20.500 --> 00:08:22.500]  是會帶給人高興
[00:08:22.500 --> 00:08:23.500]  歡樂
[00:08:23.500 --> 00:08:24.500]  興奮的
[00:08:24.500 --> 00:08:26.500]  今天我們要花一點時間
[00:08:26.500 --> 00:08:27.500]  去看看這一節的針研
[00:08:27.500 --> 00:08:29.500]  去教我們學習
[00:08:29.500 --> 00:08:30.500]  這三樣東西
[00:08:30.500 --> 00:08:31.500]  第一樣東西就是
[00:08:31.500 --> 00:08:33.500]  憂慮的威力
[00:08:33.500 --> 00:08:35.500]  可以將一個人壓到一個低點
[00:08:35.500 --> 00:08:37.500]  十二章二十五節
[00:08:37.500 --> 00:08:39.500]  這一句格言
[00:08:39.500 --> 00:08:40.500]  一開始的時候
[00:08:40.500 --> 00:08:42.500]  是一個幾灰的字眼
[00:08:42.500 --> 00:08:44.500]  就是中文所翻譯的憂慮
[00:08:44.500 --> 00:08:46.500]  Anxiety這個字
[00:08:46.500 --> 00:08:48.500]  這個字可以說是充滿了
[00:08:48.500 --> 00:08:49.500]  灰色
[00:08:49.500 --> 00:08:50.500]  負面
[00:08:50.500 --> 00:08:51.500]  消極
[00:08:51.500 --> 00:08:53.500]  例如文憂慮這個字
[00:08:53.500 --> 00:08:55.500]  Delga這個字
[00:08:55.500 --> 00:08:56.500]  在舊約裏面
[00:08:56.500 --> 00:08:58.500]  是一隻很少出現的字
[00:08:58.500 --> 00:09:00.500]  只有六次
[00:09:00.500 --> 00:09:02.500]  針研十二章二十五節
[00:09:02.500 --> 00:09:04.500]  是唯一一次針研用這個字
[00:09:04.500 --> 00:09:06.500]  這個字在以色列也用過三次
[00:09:06.500 --> 00:09:07.500]  每次用這個字
[00:09:07.500 --> 00:09:09.500]  在以色列也跟吃東西有關
[00:09:09.500 --> 00:09:11.500]  但是在這裡針研
[00:09:11.500 --> 00:09:12.500]  就跟內心
[00:09:12.500 --> 00:09:13.500]  心處
[00:09:13.500 --> 00:09:15.500]  那種壓力
[00:09:15.500 --> 00:09:17.500]  那種沉重的重擔
[00:09:17.500 --> 00:09:18.500]  拉上關係
[00:09:18.500 --> 00:09:20.500]  在人的心裏面
[00:09:20.500 --> 00:09:21.500]  在人的心處
[00:09:21.500 --> 00:09:22.500]  有憂慮
[00:09:22.500 --> 00:09:24.500]  人活在世上
[00:09:24.500 --> 00:09:26.500]  自然有很多不同形式的憂慮
[00:09:26.500 --> 00:09:28.500]  可以是來自經濟
[00:09:28.500 --> 00:09:29.500]  可以是來自家庭
[00:09:29.500 --> 00:09:30.500]  可以是來自健康
[00:09:30.500 --> 00:09:32.500]  可以是來自前途
[00:09:32.500 --> 00:09:34.500]  總有一樣
[00:09:34.500 --> 00:09:35.500]  在你附近
[00:09:35.500 --> 00:09:36.500]  總有一樣
[00:09:36.500 --> 00:09:37.500]  是我們在不同的時候
[00:09:37.500 --> 00:09:38.500]  會經歷得到
[00:09:38.500 --> 00:09:40.500]  所以憂慮的內容
[00:09:40.500 --> 00:09:41.500]  你會發現作者
[00:09:41.500 --> 00:09:42.500]  是完全沒有提的
[00:09:42.500 --> 00:09:44.500]  他只是說了一個普遍性
[00:09:44.500 --> 00:09:46.500]  憂慮是存在人的心裏面
[00:09:46.500 --> 00:09:48.500]  這個是普遍性
[00:09:48.500 --> 00:09:50.500]  財助的弟兄姊妹或者朋友
[00:09:50.500 --> 00:09:52.500]  你當下這一刻
[00:09:52.500 --> 00:09:55.500]  有沒有憂慮壓在你的心頭
[00:09:55.500 --> 00:09:57.500]  試下用幾秒鐘的時間
[00:09:57.500 --> 00:09:59.500]  想下是什麼憂慮
[00:09:59.500 --> 00:10:01.500]  是什麼憂愁
[00:10:01.500 --> 00:10:03.500]  令到你壓在心裏面
[00:10:03.500 --> 00:10:06.500]  我們見到一些統計的數字顯示
[00:10:06.500 --> 00:10:09.500]  原來生活所需要的錢
[00:10:09.500 --> 00:10:10.500]  家庭的問題
[00:10:10.500 --> 00:10:12.500]  就業的情況
[00:10:12.500 --> 00:10:13.500]  和健康
[00:10:13.500 --> 00:10:16.500]  都是產生憂慮最主要的原因
[00:10:16.500 --> 00:10:18.500]  我們再來看三個憂慮的本質
[00:10:18.500 --> 00:10:20.500]  憂慮的本質
[00:10:20.500 --> 00:10:23.500]  憂慮是對未來的消極的反應
[00:10:23.500 --> 00:10:26.500]  憂慮通常不是對眼前發生的事
[00:10:26.500 --> 00:10:27.500]  產生的反應
[00:10:27.500 --> 00:10:31.500]  其實往往都是對可能發生的事的反應
[00:10:31.500 --> 00:10:33.500]  不知你同不同意
[00:10:33.500 --> 00:10:34.500]  換句話說
[00:10:34.500 --> 00:10:36.500]  那件事可能還未出現
[00:10:36.500 --> 00:10:38.500]  但我們就很容易憂慮
[00:10:38.500 --> 00:10:42.500]  心已經承受那個痛苦
[00:10:42.500 --> 00:10:45.500]  所以我們叫這種預知的痛苦
[00:10:45.500 --> 00:10:46.500]  例如什麼
[00:10:46.500 --> 00:10:48.500]  例如BNO visa
[00:10:48.500 --> 00:10:51.500]  前段時間不是說10+1嗎
[00:10:51.500 --> 00:10:52.500]  大家憂不憂慮
[00:10:52.500 --> 00:10:54.500]  5+1都挺辛苦
[00:10:54.500 --> 00:10:55.500]  5年加1年
[00:10:55.500 --> 00:10:57.500]  現在還要加到10年
[00:10:57.500 --> 00:10:58.500]  一個double
[00:10:58.500 --> 00:10:59.500]  當然憂慮
[00:10:59.500 --> 00:11:00.500]  有很多朋友都跟我反映
[00:11:00.500 --> 00:11:02.500]  如果真的10+1
[00:11:02.500 --> 00:11:03.500]  我真的離開英國
[00:11:03.500 --> 00:11:04.500]  不會再留在這裏
[00:11:04.500 --> 00:11:06.500]  令到他們都很擔心
[00:11:06.500 --> 00:11:08.500]  但其實都未發生
[00:11:08.500 --> 00:11:11.500]  只不過是一個資訊
[00:11:11.500 --> 00:11:13.500]  是一個資訊
[00:11:13.500 --> 00:11:15.500]  但我們已經有這個憂慮
[00:11:15.500 --> 00:11:18.500]  最近英國已經confirm了
[00:11:18.500 --> 00:11:20.500]  仍然維持5+1
[00:11:20.500 --> 00:11:21.500]  開心嗎
[00:11:21.500 --> 00:11:23.500]  為什麼你還是不開心
[00:11:23.500 --> 00:11:25.500]  因為又再有另外的事出現
[00:11:25.500 --> 00:11:27.500]  又說要交稅的一年
[00:11:27.500 --> 00:11:28.500]  三年是嗎
[00:11:28.500 --> 00:11:29.500]  沒有錯
[00:11:29.500 --> 00:11:30.500]  三年交稅
[00:11:30.500 --> 00:11:32.500]  還要是一萬二千幾鎊一年
[00:11:32.500 --> 00:11:33.500]  最要命這個
[00:11:33.500 --> 00:11:36.500]  由B1考英文去到B2英文
[00:11:36.500 --> 00:11:37.500]  你不要說B1
[00:11:37.500 --> 00:11:39.500]  B0我都不行
[00:11:39.500 --> 00:11:41.500]  你現在叫我考B1
[00:11:41.500 --> 00:11:42.500]  我都可能死
[00:11:42.500 --> 00:11:44.500]  還要B2
[00:11:44.500 --> 00:11:45.500]  怎麼搞
[00:11:45.500 --> 00:11:48.500]  但其實只不過是資訊
[00:11:48.500 --> 00:11:49.500]  未拍板
[00:11:49.500 --> 00:11:51.500]  但這種預知的痛苦
[00:11:51.500 --> 00:11:53.500]  已經在我心裏
[00:11:53.500 --> 00:11:55.500]  在湧現出來
[00:11:55.500 --> 00:11:57.500]  你見到WhatsApp上的群組
[00:11:57.500 --> 00:11:58.500]  已經排山倒海
[00:11:58.500 --> 00:12:00.500]  在Facebook和WhatsApp那裏
[00:12:00.500 --> 00:12:03.500]  大量整出來
[00:12:03.500 --> 00:12:04.500]  憂慮的本質
[00:12:04.500 --> 00:12:05.500]  第二
[00:12:05.500 --> 00:12:09.500]  憂慮就是內心想像出來的黑暗劇本
[00:12:09.500 --> 00:12:11.500]  即是劇本是你鬥出來的
[00:12:11.500 --> 00:12:13.500]  其實劇本未真的這樣
[00:12:13.500 --> 00:12:15.500]  但我們已經鏡定線
[00:12:15.500 --> 00:12:16.500]  例如說
[00:12:16.500 --> 00:12:19.500]  如果我被人解僱了怎麼辦
[00:12:19.500 --> 00:12:21.500]  老闆都沒有說解僱你
[00:12:21.500 --> 00:12:23.500]  還有如果你的小朋友出事怎麼辦
[00:12:23.500 --> 00:12:25.500]  還有不知道大家有沒有想過
[00:12:25.500 --> 00:12:27.500]  有沒有想過
[00:12:27.500 --> 00:12:29.500]  你現在在英國買的那些樽裝
[00:12:29.500 --> 00:12:31.500]  擰蓋那種
[00:12:31.500 --> 00:12:32.500]  擰蓋那種是擰不開的
[00:12:32.500 --> 00:12:34.500]  你有沒有研究過
[00:12:34.500 --> 00:12:35.500]  你是分不開的
[00:12:35.500 --> 00:12:36.500]  我想了很久
[00:12:36.500 --> 00:12:37.500]  為什麼會這樣
[00:12:37.500 --> 00:12:39.500]  香港是買新都可以擰開的
[00:12:39.500 --> 00:12:40.500]  大家知不知道為什麼
[00:12:40.500 --> 00:12:43.500]  因為怕噎到
[00:12:43.500 --> 00:12:46.500]  你都吓了一聲
[00:12:46.500 --> 00:12:48.500]  噎到這件事
[00:12:48.500 --> 00:12:50.500]  什麼東西都可以噎到
[00:12:50.500 --> 00:12:53.500]  你在錢包裏拿個5P 10P 21磅
[00:12:53.500 --> 00:12:54.500]  都可以噎到
[00:12:54.500 --> 00:12:56.500]  在地上撿了任何東西都可以噎到
[00:12:56.500 --> 00:12:58.500]  都要設計那個樽
[00:12:58.500 --> 00:13:00.500]  你知不知道這個樽有多麻煩
[00:13:00.500 --> 00:13:02.500]  你喝完那一口之後
[00:13:02.500 --> 00:13:04.500]  你想嘗試扭回它
[00:13:04.500 --> 00:13:06.500]  要吸得正
[00:13:06.500 --> 00:13:07.500]  還很難搞
[00:13:07.500 --> 00:13:08.500]  它會扭著你
[00:13:08.500 --> 00:13:10.500]  所以有很多人都反映
[00:13:10.500 --> 00:13:12.500]  這些是什麼設計
[00:13:12.500 --> 00:13:14.500]  其實都不知道有沒有試過有人噎到
[00:13:14.500 --> 00:13:16.500]  就已經有這樣的
[00:13:16.500 --> 00:13:19.500]  這種的劇本出來了
[00:13:19.500 --> 00:13:21.500]  如果身體出了問題又如何
[00:13:21.500 --> 00:13:23.500]  我們很多時候會這樣想
[00:13:23.500 --> 00:13:24.500]  我有試過
[00:13:24.500 --> 00:13:26.500]  有一次
[00:13:26.500 --> 00:13:27.500]  我摸一摸喉嚨
[00:13:27.500 --> 00:13:30.500]  發覺好像有東西在
[00:13:30.500 --> 00:13:31.500]  好像而已
[00:13:31.500 --> 00:13:32.500]  又痛痛的
[00:13:32.500 --> 00:13:34.500]  開始害怕
[00:13:34.500 --> 00:13:35.500]  會不會有什麼事
[00:13:35.500 --> 00:13:37.500]  我都不敢跟家人說
[00:13:37.500 --> 00:13:39.500]  他都不知道我發生什麼事
[00:13:39.500 --> 00:13:41.500]  那時我都沒有告訴家人
[00:13:41.500 --> 00:13:42.500]  我的喉嚨好像摸到一些東西
[00:13:42.500 --> 00:13:44.500]  又好像痛痛的
[00:13:44.500 --> 00:13:47.500]  於是我就偷偷地打去給GP
[00:13:47.500 --> 00:13:49.500]  當時我還住在17區
[00:13:49.500 --> 00:13:50.500]  我就打去GP那裏
[00:13:50.500 --> 00:13:52.500]  見GP
[00:13:52.500 --> 00:13:53.500]  GP一看著我
[00:13:53.500 --> 00:13:54.500]  他就說
[00:13:54.500 --> 00:13:56.500]  兄台
[00:13:56.500 --> 00:13:58.500]  你以為是什麼
[00:13:58.500 --> 00:14:00.500]  你以為是癌症嗎
[00:14:00.500 --> 00:14:02.500]  他真的這樣問我
[00:14:02.500 --> 00:14:03.500]  我說
[00:14:03.500 --> 00:14:05.500]  我知道我就不想來找你
[00:14:05.500 --> 00:14:07.500]  你怕什麼
[00:14:07.500 --> 00:14:08.500]  他問我
[00:14:08.500 --> 00:14:09.500]  你怕什麼
[00:14:09.500 --> 00:14:11.500]  其實人就是這樣
[00:14:11.500 --> 00:14:13.500]  劇本是我們鬥出來的
[00:14:13.500 --> 00:14:16.500]  其實劇本可能不是這樣的
