
[00:00:00.000 --> 00:00:02.000]  由這個禮拜開始
[00:02:13.000 --> 00:02:15.000]  雖然有些人是拜錯神
[00:02:15.000 --> 00:02:19.000]  但是始終都有拜神的行為
[00:02:19.000 --> 00:02:24.000]  因此將來上帝審判世人的時候
[00:02:24.000 --> 00:02:26.000]  沒有一個人可以對上帝說
[00:02:26.000 --> 00:02:29.000]  你還在嗎?我不知道你存在
[00:02:29.000 --> 00:02:31.000]  不可以的
[00:02:31.000 --> 00:02:33.000]  這個藉口不能用
[00:02:33.000 --> 00:02:35.000]  雖然知道有上帝
[00:02:35.000 --> 00:02:39.000]  但是哪一位才是真正的上帝呢?
[00:02:39.000 --> 00:02:41.000]  為了解決這個難題
[00:02:41.000 --> 00:02:44.000]  上帝就派了他的兒子來
[00:02:44.000 --> 00:02:48.000]  來向人類顯明上帝的事
[00:02:48.000 --> 00:02:51.000]  所以《馬福音》一章一節就說
[00:02:51.000 --> 00:02:55.000]  上帝的兒子耶穌基督的福音
[00:02:55.000 --> 00:02:58.000]  是這樣開始的
[00:02:58.000 --> 00:03:00.000]  當我讀這篇經文的時候
[00:03:00.000 --> 00:03:02.000]  我發覺這篇經文很奇怪
[00:03:02.000 --> 00:03:04.000]  很奇怪
[00:03:04.000 --> 00:03:07.000]  我不知道大家有沒有這個感覺
[00:03:07.000 --> 00:03:09.000]  為什麼奇怪呢?
[00:03:09.000 --> 00:03:12.000]  因為第一句話就說
[00:03:12.000 --> 00:03:14.000]  上帝的兒子
[00:03:14.000 --> 00:03:16.000]  原來上帝有兒子?
[00:03:16.000 --> 00:03:18.000]  不知道上帝有沒有老婆呢?
[00:03:18.000 --> 00:03:22.000]  有沒有女兒呢?
[00:03:22.000 --> 00:03:25.000]  我相信今天如果有人自稱
[00:03:25.000 --> 00:03:27.000]  我是上帝的兒子
[00:03:27.000 --> 00:03:29.000]  或者介紹他是上帝的兒子
[00:03:29.000 --> 00:03:33.000]  我第一個反應可能是
[00:03:33.000 --> 00:03:35.000]  懷疑他這個人
[00:03:35.000 --> 00:03:39.000]  精神是不是有點問題呢?
[00:03:39.000 --> 00:03:42.000]  但是馬可這個作者
[00:03:42.000 --> 00:03:45.000]  能夠寫一本這麼有條理的書
[00:03:45.000 --> 00:03:49.000]  他的精神又不像有問題
[00:03:49.000 --> 00:03:53.000]  但是他的精神和智能都是正常的
[00:03:53.000 --> 00:03:56.000]  當然這個是用我們人的想法
[00:03:56.000 --> 00:03:58.000]  來理解上帝
[00:03:58.000 --> 00:04:02.000]  事實上人拜錯神的原因之一
[00:04:02.000 --> 00:04:05.000]  就是由於我們將自己的想法
[00:04:05.000 --> 00:04:08.000]  投射到一個上帝身上
[00:04:08.000 --> 00:04:11.000]  將上帝人性化了
[00:04:11.000 --> 00:04:13.000]  所以在中國神話裡面
[00:04:13.000 --> 00:04:15.000]  也有很多神仙
[00:04:15.000 --> 00:04:19.000]  他們的性情好像和人類差不多
[00:04:19.000 --> 00:04:21.000]  現在我們是中國新年
[00:04:21.000 --> 00:04:25.000]  中國民間有一個廚房神叫做灶君
[00:04:25.000 --> 00:04:27.000]  他很人性化
[00:04:27.000 --> 00:04:29.000]  你只要給他一點點甜頭
[00:04:29.000 --> 00:04:31.000]  他就不會在玉皇大帝面前
[00:04:31.000 --> 00:04:33.000]  告你一狀了
[00:04:33.000 --> 00:04:36.000]  多人性化可以受賄的
[00:04:36.000 --> 00:04:39.000]  所以當我們讀聖經的時候
[00:04:39.000 --> 00:04:43.000]  先要將人類的文化,自己的文化放下
[00:04:43.000 --> 00:04:45.000]  我們先來看看
[00:04:45.000 --> 00:04:49.000]  聖經是怎樣介紹耶穌的
[00:04:49.000 --> 00:04:54.000]  既然聖經介紹耶穌基督是上帝的兒子
[00:04:54.000 --> 00:04:56.000]  那就是說其實耶穌和上帝
[00:04:56.000 --> 00:04:58.000]  有一個很親密的關係
[00:04:58.000 --> 00:05:05.000]  要用父和子這種的人倫關係來描述
[00:05:05.000 --> 00:05:09.000]  上帝就一定是很愛這個兒子
[00:05:09.000 --> 00:05:11.000]  在今天的經文第十一節裡面
[00:05:11.000 --> 00:05:13.000]  我們找到證據
[00:05:13.000 --> 00:05:15.000]  上帝對他的兒子
[00:05:15.000 --> 00:05:17.000]  在耶穌受洗之後
[00:05:17.000 --> 00:05:19.000]  在十一節就說
[00:05:19.000 --> 00:05:21.000]  有聲音傳下來說
[00:05:21.000 --> 00:05:23.000]  你是我親愛的兒子
[00:05:23.000 --> 00:05:25.000]  我喜愛你
[00:05:25.000 --> 00:05:28.000]  從天上來的聲音就是上帝的聲音
[00:05:28.000 --> 00:05:30.000]  那個聲音告訴耶穌
[00:05:30.000 --> 00:05:32.000]  我愛你,我喜愛你
[00:05:32.000 --> 00:05:34.000]  是要讓耶穌知道
[00:05:34.000 --> 00:05:36.000]  也要讓當時的人知道
[00:05:36.000 --> 00:05:39.000]  上帝愛他的兒子
[00:05:39.000 --> 00:05:41.000]  然後記載在聖經裡面
[00:05:41.000 --> 00:05:43.000]  讓我們現在讀聖經的人
[00:05:43.000 --> 00:05:47.000]  都知道上帝愛他的兒子
[00:05:47.000 --> 00:05:52.000]  此外,既然耶穌是上帝的兒子
[00:05:52.000 --> 00:05:57.000]  那應該會像上帝吧
[00:05:57.000 --> 00:05:59.000]  尤其是在他的本質上
[00:05:59.000 --> 00:06:01.000]  他應該像上帝
[00:06:01.000 --> 00:06:02.000]  在今天的經文沒有說
[00:06:02.000 --> 00:06:04.000]  而是在希伯來書一章三節有說
[00:06:04.000 --> 00:06:06.000]  他反照著上帝的光輝
[00:06:06.000 --> 00:06:10.000]  他也完全反映上帝的本體
[00:06:10.000 --> 00:06:13.000]  反照和反映其實不是最好的翻譯
[00:06:13.000 --> 00:06:15.000]  這樣翻譯好像說
[00:06:15.000 --> 00:06:17.000]  月球反映了太陽光
[00:06:17.000 --> 00:06:19.000]  原文的意思就是
[00:06:19.000 --> 00:06:23.000]  他是從上帝裡面射出來的上帝
[00:06:23.000 --> 00:06:25.000]  是完全的上帝
[00:06:25.000 --> 00:06:28.000]  我想如果他是上帝
[00:06:28.000 --> 00:06:30.000]  上帝應該有能力的
[00:06:30.000 --> 00:06:33.000]  他有超人的能力
[00:06:33.000 --> 00:06:39.000]  耶穌的上帝也應該有超人的能力
[00:06:39.000 --> 00:06:41.000]  今天我們沒有讀經文
[00:06:41.000 --> 00:06:43.000]  但在馬克福音第一章
[00:06:43.000 --> 00:06:45.000]  二十一至三十四節
[00:06:45.000 --> 00:06:48.000]  真的有記載他有超人的能力
[00:06:48.000 --> 00:06:49.000]  我們回家自己看
[00:06:49.000 --> 00:06:52.000]  就可以看到耶穌確實有能力
[00:06:52.000 --> 00:06:55.000]  可以醫病趕鬼
[00:06:55.000 --> 00:06:57.000]  在今天的經文第三十九節
[00:06:57.000 --> 00:06:59.000]  有一個總括
[00:06:59.000 --> 00:07:01.000]  耶穌走遍加利利全境
[00:07:01.000 --> 00:07:03.000]  在國會堂裡傳道
[00:07:03.000 --> 00:07:05.000]  並且趕鬼
[00:07:05.000 --> 00:07:08.000]  有時候我覺得有些人的想法
[00:07:08.000 --> 00:07:10.000]  是很奇怪的
[00:07:10.000 --> 00:07:13.000]  一看到聖經記載耶穌行神蹟
[00:07:13.000 --> 00:07:16.000]  就覺得是神話故事
[00:07:16.000 --> 00:07:20.000]  我不知道那些認為
[00:07:20.000 --> 00:07:22.000]  聖經記載神蹟是神話故事的人
[00:07:22.000 --> 00:07:24.000]  有沒有想清楚
[00:07:24.000 --> 00:07:27.000]  究竟上帝是什麼意思
[00:07:29.000 --> 00:07:31.000]  上帝是什麼意思
[00:07:31.000 --> 00:07:35.000]  不能行神蹟的也可以算是上帝嗎
[00:07:35.000 --> 00:07:38.000]  應該不對吧
[00:07:38.000 --> 00:07:41.000]  我們大概了解了
[00:07:41.000 --> 00:07:44.000]  耶穌是上帝的兒子的意思
[00:07:44.000 --> 00:07:46.000]  就是說耶穌也是上帝
[00:07:46.000 --> 00:07:47.000]  耶穌就是上帝
[00:07:47.000 --> 00:07:49.000]  他來到人間
[00:07:49.000 --> 00:07:51.000]  就是上帝在人間
[00:07:51.000 --> 00:07:54.000]  不過在一章一節的下半句
[00:07:54.000 --> 00:07:56.000]  還有話要說
[00:07:56.000 --> 00:07:59.000]  耶穌基督的福音
[00:07:59.000 --> 00:08:02.000]  是這樣開始的
[00:08:02.000 --> 00:08:05.000]  耶穌的名字其實就是耶穌
[00:08:05.000 --> 00:08:06.000]  耶穌是猶太人
[00:08:06.000 --> 00:08:09.000]  猶太人始終是有個姓的
[00:08:09.000 --> 00:08:11.000]  耶穌就是他的名字
[00:08:11.000 --> 00:08:14.000]  從他那個人是怎麼出生的呢
[00:08:14.000 --> 00:08:19.000]  基督其實是希伯來文裡面
[00:08:19.000 --> 00:08:22.000]  有一個字叫微塞
[00:08:22.000 --> 00:08:24.000]  我們中文音叫微塞
[00:08:24.000 --> 00:08:27.000]  微塞翻譯成希臘文
[00:08:27.000 --> 00:08:31.000]  就變成Kristal
[00:08:31.000 --> 00:08:35.000]  當頭一位的英國人馬禮遜
[00:08:35.000 --> 00:08:39.000]  他在兩百多年前來到中國傳教的時候
[00:08:39.000 --> 00:08:43.000]  他就把Kristal這個希臘文的字
[00:08:43.000 --> 00:08:46.000]  把音譯成基利斯都
[00:08:46.000 --> 00:08:49.000]  Kristal 基利斯都
[00:08:49.000 --> 00:08:51.000]  但是我們現在就簡化了
[00:08:51.000 --> 00:08:53.000]  基督就不要利斯都了
[00:08:53.000 --> 00:08:55.000]  基督 耶穌基督
[00:08:55.000 --> 00:08:58.000]  微塞是什麼意思呢
[00:08:58.000 --> 00:09:02.000]  希伯來文的意思就是受膏者
[00:09:02.000 --> 00:09:05.000]  受膏其實是一種宗教儀式
[00:09:05.000 --> 00:09:09.000]  就是要用一些油
[00:09:09.000 --> 00:09:12.000]  由一個上帝的代言人
[00:09:12.000 --> 00:09:14.000]  以前上帝不在人間
[00:09:14.000 --> 00:09:16.000]  他就用一個代言人在人間
[00:09:16.000 --> 00:09:23.000]  先知把油倒在一個人的頭上
[00:09:23.000 --> 00:09:28.000]  確認被膏的人
[00:09:28.000 --> 00:09:34.000]  是上帝選中來擔當君王或者祭司的職責
[00:09:34.000 --> 00:09:38.000]  只有這兩類人才要膏
[00:09:38.000 --> 00:09:41.000]  皇帝或者祭司
[00:09:41.000 --> 00:09:45.000]  我們可以看到耶穌的雙重身份
[00:09:45.000 --> 00:09:48.000]  他既然一方面是上帝兒子
[00:09:48.000 --> 00:09:54.000]  也是上帝選中了要來當王和祭司
[00:09:54.000 --> 00:09:57.000]  耶穌基督的福音
[00:09:57.000 --> 00:09:59.000]  福音是什麼意思呢
[00:09:59.000 --> 00:10:02.000]  福音其實就是好消息的意思
[00:10:02.000 --> 00:10:06.000]  意思就是有關耶穌基督所要帶來的好消息
[00:10:06.000 --> 00:10:09.000]  那個好消息是什麼呢
[00:10:09.000 --> 00:10:12.000]  那就要看完整本《馬克福音》
[00:10:12.000 --> 00:10:14.000]  要告訴我們那個好消息
[00:10:14.000 --> 00:10:17.000]  我們大概會用兩個月的時間
[00:10:17.000 --> 00:10:22.000]  去了解耶穌是不是上帝所選定的人
[00:10:22.000 --> 00:10:26.000]  不過今天的經文已經提了一點點
[00:10:26.000 --> 00:10:29.000]  我稍後講到那些經文的時候
[00:10:29.000 --> 00:10:30.000]  就會和大家分享
[00:10:30.000 --> 00:10:32.000]  現在我們再要看最後那幾個字
[00:10:32.000 --> 00:10:35.000]  就是「是這樣開始的」
[00:10:35.000 --> 00:10:39.000]  那究竟是怎樣開始的呢
[00:10:39.000 --> 00:10:41.000]  可能我們會期待
[00:10:41.000 --> 00:10:44.000]  看到作者馬上說一下
[00:10:44.000 --> 00:10:46.000]  耶穌出生的故事
[00:10:46.000 --> 00:10:48.000]  是這樣出生的
[00:10:48.000 --> 00:10:50.000]  因為很多人的傳記
[00:10:50.000 --> 00:10:52.000]  如果我們看傳記的話
[00:10:52.000 --> 00:10:56.000]  都是從那個人是怎樣出生開始寫的
[00:10:56.000 --> 00:10:57.000]  不過我們發覺
[00:10:57.000 --> 00:11:00.000]  馬可這位作者很特別
[00:11:00.000 --> 00:11:04.000]  他沒有記載有關耶穌出生的事
[00:11:04.000 --> 00:11:07.000]  他接著要記載的事
[00:11:07.000 --> 00:11:12.000]  是先知以賽亞書的預言
[00:11:12.000 --> 00:11:14.000]  那就很有意思了
[00:11:14.000 --> 00:11:16.000]  原來這個福音
[00:11:16.000 --> 00:11:18.000]  這個好消息
[00:11:18.000 --> 00:11:21.000]  是早在耶穌出生前幾百年
[00:11:21.000 --> 00:11:26.000]  上帝就已經預言了
[00:11:26.000 --> 00:11:28.000]  既然馬可提到以賽亞書
[00:11:28.000 --> 00:11:31.000]  我們也要看一看以賽亞書
[00:11:31.000 --> 00:11:34.000]  四十章一至三節
[00:11:37.000 --> 00:11:39.000]  要安慰他們
[00:11:39.000 --> 00:11:41.000]  要鼓勵耶路撒冷的人民
[00:11:41.000 --> 00:11:42.000]  告訴他們
[00:11:42.000 --> 00:11:44.000]  他們的苦難已經夠了
[00:11:44.000 --> 00:11:48.000]  他們的罪已無寬赦了
[00:11:48.000 --> 00:11:51.000]  我已經徹底懲罰了他們的罪
[00:11:51.000 --> 00:11:53.000]  有一個聲音喊說
[00:11:53.000 --> 00:11:56.000]  要在荒野為上主預備道路
[00:11:56.000 --> 00:12:00.000]  要在沙漠為我們的上帝開闢大道
[00:12:00.000 --> 00:12:03.000]  福音的意思就是
[00:12:03.000 --> 00:12:06.000]  讓我們的罪得到赦免
[00:12:06.000 --> 00:12:08.000]  在第四至第八節
[00:12:08.000 --> 00:12:10.000]  施洗約翰就是那位
[00:12:10.000 --> 00:12:12.000]  在先知書上預言
[00:12:12.000 --> 00:12:14.000]  彌賽亞要來之前
[00:12:14.000 --> 00:12:18.000]  會來到的另外一個使者
[00:12:18.000 --> 00:12:21.000]  他所宣講的訊息就是
[00:12:21.000 --> 00:12:23.000]  你們要悔改
[00:12:23.000 --> 00:12:25.000]  接受洗禮
[00:12:25.000 --> 00:12:27.000]  上帝就赦免你們的罪
[00:12:27.000 --> 00:12:30.000]  這個宣講的內容
[00:12:30.000 --> 00:12:32.000]  就幫助我們明白
[00:12:32.000 --> 00:12:33.000]  第三節所說的
[00:12:33.000 --> 00:12:36.000]  為主準備他的道路
[00:12:36.000 --> 00:12:40.000]  修直他要走的路徑
[00:12:40.000 --> 00:12:42.000]  原來為主準備道路
[00:12:42.000 --> 00:12:46.000]  修直道路是一個比喻
[00:12:46.000 --> 00:12:47.000]  約翰來到
[00:12:47.000 --> 00:12:49.000]  彌賽亞使者來到
[00:12:49.000 --> 00:12:51.000]  不是像羅馬兵一樣
[00:12:51.000 --> 00:12:52.000]  當時是羅馬社會
[00:12:52.000 --> 00:12:54.000]  羅馬兵平時如果不打仗
[00:12:54.000 --> 00:12:57.000]  就真的要去修路
[00:12:57.000 --> 00:13:00.000]  但是彌賽亞的使者
[00:13:00.000 --> 00:13:03.000]  他的職責是預備人心
[00:13:03.000 --> 00:13:08.000]  接受一個要洗心革面的福音
[00:13:08.000 --> 00:13:10.000]  第五節給我們看到
[00:13:10.000 --> 00:13:13.000]  有人從猶太各地
[00:13:13.000 --> 00:13:16.000]  和全耶路撒冷去見約翰
[00:13:16.000 --> 00:13:18.000]  見約翰做什麼?
[00:13:18.000 --> 00:13:20.000]  承認自己的罪
[00:13:20.000 --> 00:13:22.000]  約翰就在約旦河那裡
[00:13:22.000 --> 00:13:25.000]  為他們施洗
[00:13:25.000 --> 00:13:28.000]  正如沒有免費午餐
[00:13:28.000 --> 00:13:30.000]  沒有免費午餐
[00:13:30.000 --> 00:13:35.000]  也沒有不用認罪的福音
[00:13:35.000 --> 00:13:38.000]  我們不單要在洗禮之前認罪
[00:13:38.000 --> 00:13:40.000]  當我們成為基督徒之後
[00:13:40.000 --> 00:13:42.000]  如果我們犯罪的話
[00:13:42.000 --> 00:13:45.000]  都要認罪和悔改
[00:13:45.000 --> 00:13:46.000]  不要找藉口
[00:13:46.000 --> 00:13:50.000]  不要將責任推給其他人
[00:13:50.000 --> 00:13:53.000]  第六節形容了約翰的衣服和食物
[00:13:53.000 --> 00:13:56.000]  沒有說他穿什麼名牌衣服
[00:13:56.000 --> 00:13:59.000]  只是告訴我們他穿什麼
[00:13:59.000 --> 00:14:01.000]  為什麼要在第七、八節之前
[00:14:01.000 --> 00:14:04.000]  加上這一節的形容詞呢?
[00:14:04.000 --> 00:14:06.000]  加上這一句聖經呢?
[00:14:06.000 --> 00:14:10.000]  告訴我們約翰穿什麼、吃什麼呢?
[00:14:10.000 --> 00:14:12.000]  其實不加也沒有什麼問題
[00:14:12.000 --> 00:14:14.000]  你試試掩蓋第六節
[00:14:14.000 --> 00:14:15.000]  你讀經的時候
[00:14:15.000 --> 00:14:18.000]  第五節讀完就跳到第七、八節
[00:14:18.000 --> 00:14:22.000]  經文完全是很順暢的
[00:14:22.000 --> 00:14:24.000]  我相信作者特別記載
[00:14:24.000 --> 00:14:26.000]  約翰的衣服和食物
[00:14:26.000 --> 00:14:29.000]  就是要讓一些熟悉聖經的人
[00:14:29.000 --> 00:14:30.000]  去明白
[00:14:30.000 --> 00:14:35.000]  約翰其實是類同一位舊約的先知
[00:14:35.000 --> 00:14:37.000]  就是叫以利亞
[00:14:37.000 --> 00:14:38.000]  以利亞先知
[00:14:38.000 --> 00:14:41.000]  我們沒有時間講以利亞先知的事蹟
[00:14:41.000 --> 00:14:43.000]  但是如果你有興趣去研究
[00:14:43.000 --> 00:14:47.000]  你就自己回家看烈王記下第一章
[00:14:47.000 --> 00:14:49.000]  以利亞在舊約的時候
[00:14:49.000 --> 00:14:52.000]  真是上帝一位非常重用的先知
[00:14:52.000 --> 00:14:56.000]  他是一位可以說是靈力充沛的先知
[00:14:56.000 --> 00:15:01.000]  他一個人是頂住八百五十個異教的先知
[00:15:01.000 --> 00:15:04.000]  記載在烈王記上十八章
[00:15:04.000 --> 00:15:05.000]  此外呢
[00:15:05.000 --> 00:15:09.000]  在《馬拉基先知書》第四章五節
[00:15:09.000 --> 00:15:12.000]  其實有一個很重要的預言
[00:15:12.000 --> 00:15:13.000]  就是說
[00:15:13.000 --> 00:15:18.000]  在微塞亞要來之前
[00:15:18.000 --> 00:15:22.000]  以利亞先知會先來
[00:15:22.000 --> 00:15:26.000]  所以馬可加入這一節的聖經很有意思
[00:15:26.000 --> 00:15:28.000]  讓我們了解到
[00:15:28.000 --> 00:15:30.000]  原來這個約翰
[00:15:30.000 --> 00:15:34.000]  是應驗了《馬拉基書》的預言
[00:15:34.000 --> 00:15:38.000]  此外第六節還說他是吃蝗蟲和野蜜
[00:15:38.000 --> 00:15:41.000]  這一句話就告訴我們
[00:15:41.000 --> 00:15:43.000]  他是生活在曠野裏
[00:15:43.000 --> 00:15:45.000]  曠野裏沒有什麼人間食物
[00:15:45.000 --> 00:15:47.000]  就是吃蝗蟲和野蜜
[00:15:47.000 --> 00:15:49.000]  完全和第三節
[00:15:49.000 --> 00:15:52.000]  《二乘法書》四十章第三節的預言一樣
[00:15:52.000 --> 00:15:56.000]  他是在沙漠在曠野裏工作
[00:15:56.000 --> 00:15:58.000]  第七第八節呢
[00:15:58.000 --> 00:16:02.000]  約翰宣佈了他自己不是微塞亞
[00:16:02.000 --> 00:16:03.000]  約翰說清楚了
[00:16:03.000 --> 00:16:04.000]  他不是微塞亞
[00:16:04.000 --> 00:16:06.000]  以後有一位更偉大的要來呢
[00:16:06.000 --> 00:16:10.000]  他是要用聖靈同人施洗的
[00:16:10.000 --> 00:16:11.000]  意思就是說
[00:16:11.000 --> 00:16:14.000]  聖靈會住在我們的心裏面
[00:16:14.000 --> 00:16:16.000]  幫助我們有一個新的心
[00:16:16.000 --> 00:16:18.000]  從而成為新的人
[00:16:18.000 --> 00:16:21.000]  那麼約翰用水洗禮的意義呢
[00:16:21.000 --> 00:16:23.000]  只不過是象徵一個人
[00:16:23.000 --> 00:16:25.000]  象徵一個人
[00:16:25.000 --> 00:16:29.000]  是願意畏罪悔改
[00:16:29.000 --> 00:16:31.000]  他洗禮之後呢
[00:16:31.000 --> 00:16:35.000]  能不能夠活出上帝的真理呢
[00:16:35.000 --> 00:16:37.000]  還要看他以後
[00:16:37.000 --> 00:16:40.000]  是不是願意跟隨耶穌
[00:16:40.000 --> 00:16:43.000]  接受聖靈進入他的心裏面
[00:16:43.000 --> 00:16:48.000]  讓聖靈去掌管他的生命
[00:16:48.000 --> 00:16:51.000]  介紹完約翰的宣講之後呢
[00:16:51.000 --> 00:16:53.000]  主角出場了
[00:16:53.000 --> 00:16:57.000]  我們要看看第九節到第十三節
[00:16:57.000 --> 00:17:00.000]  他說耶穌從加利利亞拿撒勒來
[00:17:00.000 --> 00:17:05.000]  約翰就在約旦河為他施洗
[00:17:05.000 --> 00:17:07.000]  猶太人呢
[00:17:07.000 --> 00:17:09.000]  其實當一個小孩子出世之後
[00:17:09.000 --> 00:17:13.000]  第八天一定會跟他施行割禮
[00:17:13.000 --> 00:17:16.000]  那是一個身體上的記號
[00:17:16.000 --> 00:17:17.000]  用水洗禮呢
[00:17:17.000 --> 00:17:21.000]  其實不是猶太教一般的儀式
[00:17:21.000 --> 00:17:25.000]  而是特別為一些非猶太人
[00:17:25.000 --> 00:17:27.000]  或者外邦人
[00:17:27.000 --> 00:17:29.000]  他想加入猶太教的話呢
[00:17:29.000 --> 00:17:34.000]  就跟他們做一個洗禮的儀式
[00:17:34.000 --> 00:17:38.000]  所以其實約翰為猶太人洗禮呢
[00:17:38.000 --> 00:17:40.000]  都是一件很奇怪的事
[00:17:40.000 --> 00:17:47.000]  一定是不能夠被那些猶太的宗教領袖認同的
[00:17:47.000 --> 00:17:50.000]  但是有很多的民眾
[00:17:50.000 --> 00:17:53.000]  卻是接受約翰的教導
[00:17:53.000 --> 00:17:55.000]  還接受洗禮
[00:17:55.000 --> 00:17:59.000]  去表明他們是有悔改的心
[00:17:59.000 --> 00:18:01.000]  問題又出現了
[00:18:01.000 --> 00:18:03.000]  為什麼耶穌都要接受洗禮呢?
[00:18:03.000 --> 00:18:06.000]  上帝的兒子都要接受洗禮?
[00:18:06.000 --> 00:18:08.000]  難道耶穌也有罪?
[00:18:08.000 --> 00:18:10.000]  還要悔改?
[00:18:10.000 --> 00:18:13.000]  馬可沒有解釋這件事
[00:18:13.000 --> 00:18:15.000]  不過馬太福音有記載
[00:18:15.000 --> 00:18:17.000]  馬太福音三章十五節說
[00:18:17.000 --> 00:18:22.000]  因為這樣做是實行上帝的要求
[00:18:22.000 --> 00:18:25.000]  耶穌的洗禮是上帝的旨意
[00:18:25.000 --> 00:18:28.000]  要他成為信徒的榜樣
[00:18:28.000 --> 00:18:32.000]  有很多人信耶穌就不肯接受洗禮
[00:18:32.000 --> 00:18:34.000]  認為是禮儀、儀式
[00:18:34.000 --> 00:18:38.000]  不能夠令人真正得救
[00:18:38.000 --> 00:18:42.000]  但是接受洗禮是上帝的旨意
[00:18:42.000 --> 00:18:45.000]  所有真信徒
[00:18:45.000 --> 00:18:48.000]  如果他有機會的話
[00:18:48.000 --> 00:18:51.000]  應該是接受洗禮
[00:18:51.000 --> 00:18:54.000]  如果他沒有機會就無話可說
[00:18:54.000 --> 00:18:59.000]  例如一個人臨死之前才信耶穌
[00:18:59.000 --> 00:19:04.000]  很難接受洗禮
[00:19:29.000 --> 00:19:32.000]  聖靈降在耶穌身上
[00:19:32.000 --> 00:19:36.000]  其實上帝說的那兩句話
[00:19:36.000 --> 00:19:38.000]  都是很有意思的
[00:19:38.000 --> 00:19:40.000]  聖父說「你是我真愛的兒子」
[00:19:40.000 --> 00:19:45.000]  這句話已經應驗了舊約聖經的說話
[00:19:45.000 --> 00:19:47.000]  是詩篇第二章第七節
[00:19:47.000 --> 00:19:52.000]  這句話表明耶穌是上帝選立的君王
[00:19:52.000 --> 00:19:55.000]  是上帝選立的彌賽亞基督
[00:19:55.000 --> 00:19:58.000]  至於「我喜愛你」這句話
[00:19:58.000 --> 00:20:02.000]  是來自彌賽亞書四十二章第一節的說話
[00:20:02.000 --> 00:20:05.000]  上子說「看那我的僕人」
[00:20:05.000 --> 00:20:08.000]  「我扶持他、我揀選他、喜愛他」
[00:20:08.000 --> 00:20:11.000]  「我以我的靈充滿他」
