
[00:00:00.000 --> 00:00:02.840]  首先請大家看一張圖片
[00:02:14.840 --> 00:02:18.360]  克苦能夠達到今天的情況
[00:02:18.360 --> 00:02:19.560]  所以同樣
[00:02:19.560 --> 00:02:23.520]  今天我們的教會不是真是蒙微而求
[00:02:23.520 --> 00:02:26.040]  我們是要去成為一個
[00:02:26.040 --> 00:02:28.480]  真是被神所使用的教會
[00:02:28.480 --> 00:02:29.960]  所以今天的題目是
[00:02:29.960 --> 00:02:32.360]  全民皆兵的教會
[00:02:32.360 --> 00:02:33.840]  有行動
[00:02:33.840 --> 00:02:37.200]  有一個的全體起來
[00:02:37.200 --> 00:02:39.560]  大家知道全民皆兵
[00:02:39.560 --> 00:02:43.480]  作為一個的士兵
[00:02:43.480 --> 00:02:45.240]  作為這些的軍隊
[00:02:45.240 --> 00:02:48.000]  一定是經歷很長時間的
[00:02:48.000 --> 00:02:53.000]  磨練、操練、鍛鍊、裝備等等
[00:02:53.000 --> 00:02:56.240]  所以今天和大家從幾方面去看
[00:02:56.240 --> 00:02:58.160]  一個全民皆兵的教會
[00:02:58.160 --> 00:02:59.000]  第一
[00:02:59.000 --> 00:03:00.600]  全民皆兵的組合
[00:03:00.600 --> 00:03:03.720]  第二是全民皆兵的裝備
[00:03:03.720 --> 00:03:06.240]  第三是全民皆兵的心態
[00:03:06.240 --> 00:03:09.720]  分三方面和大家去看
[00:03:09.720 --> 00:03:14.960]  這個是《已忽所書》第四章十一到十三節
[00:03:14.960 --> 00:03:18.960]  這個經文可以說是給我們一幅早期教會的組織
[00:03:18.960 --> 00:03:22.400]  或者行政的一些藍圖在裏面
[00:03:22.400 --> 00:03:24.880]  因為從修行主義第二章
[00:03:24.880 --> 00:03:28.080]  那裏初期開始發展到
[00:03:28.080 --> 00:03:32.120]  《已忽所書》其實已經有經歷了好幾十年的時間
[00:03:32.120 --> 00:03:34.920]  這些時間裏面
[00:03:34.920 --> 00:03:36.000]  使徒
[00:03:36.000 --> 00:03:37.000]  即主耶穌的門徒
[00:03:37.000 --> 00:03:40.160]  他們開始分散不同的地方裏面傳福音
[00:03:40.160 --> 00:03:43.920]  後來甚至呼召保羅成為使徒
[00:03:43.920 --> 00:03:45.720]  去到往外面去傳福音
[00:03:45.720 --> 00:03:49.040]  所以使徒保羅在不同的地方建立了一個教會
[00:03:49.040 --> 00:03:52.600]  在教會裏面慢慢已經聚集了一段時間
[00:03:52.600 --> 00:03:56.200]  已經有一個教會組織的初型開始了
[00:03:56.200 --> 00:03:58.280]  所以今天我們很多的教會
[00:03:58.280 --> 00:04:01.960]  我們去看一個教會的發展和組織
[00:04:01.960 --> 00:04:04.000]  很多時候都會看到
[00:04:04.000 --> 00:04:07.080]  保羅特別在《已忽所書》裏面給我們所看的
[00:04:07.080 --> 00:04:09.720]  能夠成為一個很好的藍圖
[00:04:09.720 --> 00:04:15.160]  成為一個很好的跟進、跟隨、學習的地方
[00:04:15.160 --> 00:04:18.880]  所以這個《已忽所書》這段經文
[00:04:18.880 --> 00:04:23.120]  我特別是選了短短十一到十三節
[00:04:23.120 --> 00:04:26.240]  都是在《未來牧羊》裏面
[00:04:26.240 --> 00:04:28.720]  一個很重要的聖經基礎
[00:04:28.720 --> 00:04:31.600]  上次是講《上傳》裏面
[00:04:31.600 --> 00:04:34.880]  這次用這幾節的經文
[00:04:34.880 --> 00:04:38.720]  是看《牧羊》的咖啡杯
[00:04:38.720 --> 00:04:41.080]  在裏面是看到為甚麼我們要有
[00:04:41.080 --> 00:04:45.480]  這些不同的擔綱、這些的職份的人
[00:04:45.480 --> 00:04:47.880]  而在職份裏面又看到
[00:04:47.880 --> 00:04:50.200]  為甚麼有不同的牧羊的範圍
[00:04:50.200 --> 00:04:53.400]  這些都是我們能夠去體會
[00:04:53.400 --> 00:04:58.280]  更加建立我們一個聖經的基礎在裏面
[00:04:58.280 --> 00:05:00.440]  首先全民皆兵的組合
[00:05:00.440 --> 00:05:01.280]  看組合是甚麼
[00:05:01.280 --> 00:05:02.120]  第一節說
[00:05:02.120 --> 00:05:06.880]  他所賜的有仕途、有先知、有傳福音、有牧師和教師
[00:05:06.880 --> 00:05:13.600]  你看似乎是在講教會的一些傳道童功的職份
[00:05:13.600 --> 00:05:15.960]  但更加重要的是
[00:05:15.960 --> 00:05:17.880]  你去看他所賜
[00:05:17.880 --> 00:05:19.760]  這裏是在講神祂自己的
[00:05:19.760 --> 00:05:22.280]  神自己的一個安排
[00:05:22.280 --> 00:05:25.480]  但當然這段經文如果從前後文來講
[00:05:25.480 --> 00:05:27.160]  就不單單是講職份
[00:05:27.160 --> 00:05:30.000]  是講一種恩賜、一次的服侍
[00:05:30.000 --> 00:05:32.400]  每個信徒都有一種恩賜
[00:05:32.400 --> 00:05:33.760]  但更加重要的是
[00:05:33.760 --> 00:05:36.280]  這裏在早期教會來講
[00:05:36.280 --> 00:05:38.160]  雖然有些不同的職份的人
[00:05:38.160 --> 00:05:41.120]  但是不像現在今天去到一個結構
[00:05:41.120 --> 00:05:45.400]  當然這個慢慢慢慢經過這麼多年教會的歷史裏面
[00:05:45.400 --> 00:05:48.680]  這些好像今天在講教會授身的童功
[00:05:48.680 --> 00:05:50.280]  但當時來講
[00:05:50.280 --> 00:05:53.120]  是沒有分到哪些是授身童功
[00:05:53.120 --> 00:05:56.920]  甚至沒有分哪些是全時間服侍的人
[00:05:56.920 --> 00:05:59.040]  因為從開始來講
[00:05:59.040 --> 00:06:00.880]  這裏重點是講甚麼呢
[00:06:00.880 --> 00:06:03.880]  我們大家都是同蒙天照的
[00:06:03.880 --> 00:06:06.120]  我們大家都是領受使命的
[00:06:06.120 --> 00:06:08.080]  因為在第四章開始來講
[00:06:08.080 --> 00:06:09.960]  就是講我們是蒙照的人
[00:06:09.960 --> 00:06:11.040]  而同一盤網
[00:06:11.040 --> 00:06:14.680]  沒有分到信徒、教睦童功
[00:06:14.680 --> 00:06:15.880]  沒有這樣分發的
[00:06:15.880 --> 00:06:18.080]  而更加我們給我們不同的恩賜
[00:06:18.080 --> 00:06:19.040]  是每個人都有
[00:06:19.040 --> 00:06:20.560]  每個信徒都有的
[00:06:20.560 --> 00:06:22.640]  我們發揮在崗位裏
[00:06:22.640 --> 00:06:24.200]  當然我們講下去的時候
[00:06:24.200 --> 00:06:26.120]  慢慢可能某些
[00:06:26.120 --> 00:06:27.680]  這些好像教會的教睦童功
[00:06:27.680 --> 00:06:28.960]  或者教會的領袖
[00:06:28.960 --> 00:06:30.000]  一些的行列
[00:06:30.000 --> 00:06:31.800]  但是在這個概念裏面
[00:06:31.800 --> 00:06:33.200]  我的重點就是講
[00:06:33.200 --> 00:06:35.320]  原來我們每一個人
[00:06:35.320 --> 00:06:37.200]  無論是教睦童功
[00:06:37.200 --> 00:06:38.520]  執事、直理
[00:06:38.520 --> 00:06:40.920]  或者是做一個一般的信徒
[00:06:40.920 --> 00:06:42.240]  你們都是
[00:06:42.240 --> 00:06:45.200]  我們都是同一呼召的
[00:06:45.200 --> 00:06:48.880]  因為從起初神呼召我們跟隨主
[00:06:48.880 --> 00:06:50.640]  我上次講過甚麼叫教會
[00:06:50.640 --> 00:06:54.160]  教會就是被呼召出來的人
[00:06:54.160 --> 00:06:57.240]  這一班人已經是同時間
[00:06:57.240 --> 00:06:59.400]  是得到神的呼召的
[00:06:59.400 --> 00:07:00.840]  當然跟著神的呼召
[00:07:00.840 --> 00:07:02.600]  然後慢慢去引導你
[00:07:02.600 --> 00:07:04.600]  是在甚麼的崗位裏面服侍主
[00:07:04.600 --> 00:07:06.720]  引導你是全時間
[00:07:06.720 --> 00:07:08.360]  當然我們再講到全隊人
[00:07:08.360 --> 00:07:09.920]  我們更加會清楚一點
[00:07:09.920 --> 00:07:11.640]  要領袖是不是真是神
[00:07:11.640 --> 00:07:13.000]  那麼清楚叫你
[00:07:13.000 --> 00:07:14.400]  就是要裝備自己
[00:07:14.400 --> 00:07:18.320]  跟著去教會裏面做一個全職侍奉
[00:07:18.320 --> 00:07:20.600]  這個都是神一路的引導
[00:07:20.600 --> 00:07:21.600]  但是不代表說
[00:07:21.600 --> 00:07:24.080]  神不會繼續引導其他的信徒
[00:07:24.080 --> 00:07:25.080]  他引導其他的信徒
[00:07:25.080 --> 00:07:26.520]  可能在某個崗位裏面
[00:07:26.520 --> 00:07:27.840]  在社會某個崗位裏面
[00:07:27.840 --> 00:07:29.040]  去服侍主的
[00:07:29.040 --> 00:07:32.760]  這個都是可以很清晰的引導的
[00:07:32.760 --> 00:07:34.480]  只不過我們進到神學院的時候
[00:07:34.480 --> 00:07:35.360]  就要問清楚
[00:07:35.360 --> 00:07:36.960]  你有沒有這樣的清晰引導
[00:07:36.960 --> 00:07:38.560]  但是在外面工作
[00:07:38.560 --> 00:07:39.880]  在教會侍奉
[00:07:39.880 --> 00:07:42.120]  我們不會問一個傳道部的部員
[00:07:42.120 --> 00:07:44.680]  不會問一個是諸學的老師
[00:07:44.680 --> 00:07:46.240]  神是不是真的這樣呼召你
[00:07:46.240 --> 00:07:49.240]  你甚麼時候聽到他的聲音
[00:07:49.240 --> 00:07:51.160]  但事實上我們是有領袖的
[00:07:51.160 --> 00:07:52.920]  事實上我們都是感受到
[00:07:52.920 --> 00:07:54.240]  是呀 神是給我恩賜
[00:07:54.240 --> 00:07:54.840]  是呀 神
[00:07:54.840 --> 00:07:56.320]  我覺得當我們傳福音時
[00:07:56.320 --> 00:07:57.320]  我們喜樂的
[00:07:57.320 --> 00:07:59.720]  我們好像又有這些把握在裏面
[00:07:59.720 --> 00:08:02.280]  其實你已經是領袖了這個禮物在裏面
[00:08:02.280 --> 00:08:04.320]  所以我希望大家都明白
[00:08:04.320 --> 00:08:09.440]  神主耶穌基督是呼召我們每一個
[00:08:09.440 --> 00:08:13.160]  在這裏繼續講一個概念
[00:08:13.160 --> 00:08:15.360]  既然我們都是同蒙呼召
[00:08:15.360 --> 00:08:19.320]  究竟我們放在一個小的範圍
[00:08:19.320 --> 00:08:20.160]  就是教會
[00:08:20.160 --> 00:08:21.560]  今天講教會
[00:08:21.560 --> 00:08:23.280]  全民皆兵的教會
[00:08:23.280 --> 00:08:25.640]  在教會的範圍裏面
[00:08:25.640 --> 00:08:29.160]  我們又有甚麼角色在裏面呢
[00:08:29.160 --> 00:08:33.200]  這就帶到我們今天新約教會
[00:08:33.200 --> 00:08:35.640]  或者我們浸信會很強調的
[00:08:35.640 --> 00:08:39.600]  信徒皆祭司一個概念
[00:08:39.600 --> 00:08:41.560]  信徒皆祭司這個概念
[00:08:41.560 --> 00:08:44.400]  可以講是在十五世紀
[00:08:44.400 --> 00:08:46.840]  很偉大的宗教改革家
[00:08:46.840 --> 00:08:48.240]  馬丁路德
[00:08:48.240 --> 00:08:50.400]  他當時在大公教會
[00:08:50.400 --> 00:08:52.080]  我們講的天主教
[00:08:52.080 --> 00:08:53.560]  當時他們認為
[00:08:53.560 --> 00:08:55.920]  只有聖職的人員
[00:08:55.920 --> 00:08:59.000]  才能夠擁有一個祭司的職份
[00:08:59.000 --> 00:09:00.600]  他提出這個挑戰
[00:09:00.600 --> 00:09:02.520]  他覺得聖經裏面所講
[00:09:02.520 --> 00:09:05.240]  原來每個人都是同呼召的
[00:09:05.240 --> 00:09:07.560]  我們都是在神的恩典裏面
[00:09:07.560 --> 00:09:12.960]  我們不需要靠別人去帶領我們
[00:09:12.960 --> 00:09:14.480]  當然帶領人信耶穌要
[00:09:14.480 --> 00:09:18.480]  但我們得救不是別人的許可
[00:09:18.480 --> 00:09:21.000]  是直接我們在神裏面
[00:09:21.000 --> 00:09:24.320]  和主耶穌裏面得著一個救恩
[00:09:24.320 --> 00:09:28.880]  所以馬丁路德提出了一個挑戰
[00:09:28.880 --> 00:09:34.720]  以致慢慢形成了一個信徒皆祭司
[00:09:34.720 --> 00:09:36.560]  祭司當然我們回想
[00:09:36.560 --> 00:09:38.560]  今天我們講教會沒有一個
[00:09:38.560 --> 00:09:42.240]  祭司的崗位的職份
[00:09:42.240 --> 00:09:45.480]  但祭司的意念是很清楚的
[00:09:45.480 --> 00:09:48.240]  在舊約裏面就有祭司
[00:09:48.240 --> 00:09:51.080]  祭司當然是在聖殿裏面的服事
[00:09:51.080 --> 00:09:53.160]  未有聖殿之前就有會幕
[00:09:53.160 --> 00:09:56.080]  但是幫人去敬拜神
[00:09:56.080 --> 00:09:57.560]  幫人去禱告
[00:09:57.560 --> 00:10:00.760]  幫人去將這些憲制
[00:10:00.760 --> 00:10:06.000]  無論是一般的平常的平安制
[00:10:06.000 --> 00:10:10.080]  或者是悔改贖罪制等等
[00:10:10.080 --> 00:10:12.000]  都是祭司幫助
[00:10:12.000 --> 00:10:15.040]  好像通過祭司才能夠到神那裏
[00:10:15.040 --> 00:10:18.520]  但是主耶穌基督釘死那一刻
[00:10:18.520 --> 00:10:23.360]  聖殿的蠻子跌開了
[00:10:23.360 --> 00:10:25.640]  代表了每個人都可以藉著
[00:10:25.640 --> 00:10:28.600]  耶穌基督進入神的裏面
[00:10:28.600 --> 00:10:31.800]  這個已經是信徒皆祭司
[00:10:31.800 --> 00:10:33.200]  在新約教會的概念
[00:10:33.200 --> 00:10:35.880]  所以今天就算我們問
[00:10:35.880 --> 00:10:38.160]  你教會裏面有甚麼崗位
[00:10:38.160 --> 00:10:41.760]  但你的身份必定是祭司身份
[00:10:41.760 --> 00:10:43.440]  必定是祭司的身份
[00:10:43.440 --> 00:10:47.360]  即是你可以直接來到神的面前去禱告
[00:10:47.360 --> 00:10:50.880]  你直接可以去侍奉主
[00:10:50.880 --> 00:10:54.080]  特別在浸信會裏面
[00:10:54.080 --> 00:10:57.600]  我們就很強調成為了浸信會信仰的實踐
[00:10:57.600 --> 00:11:00.280]  和一個基礎的原則
[00:11:00.280 --> 00:11:02.000]  對於浸信會來說
[00:11:02.000 --> 00:11:05.080]  信徒皆祭司就是每個人都是藉著信仰
[00:11:05.080 --> 00:11:07.760]  信主耶穌基督直接來到神的面前
[00:11:07.760 --> 00:11:10.200]  不需要通過其他人做一個媒介
[00:11:10.200 --> 00:11:11.840]  我們就可以信主了
[00:11:11.840 --> 00:11:14.400]  所以在上個世紀二十年代裏面
[00:11:14.400 --> 00:11:19.320]  有一個內地浸信會的先賢
[00:11:19.320 --> 00:11:21.320]  他是怎樣信耶穌的呢?
[00:11:21.320 --> 00:11:25.960]  他在信主之前生活很老倒
[00:11:25.960 --> 00:11:28.440]  於是淪為小偷
[00:11:28.440 --> 00:11:29.800]  於是就去偷東西
[00:11:29.800 --> 00:11:31.520]  但他是讀書人
[00:11:31.520 --> 00:11:32.960]  他去哪裏偷呢?
[00:11:32.960 --> 00:11:34.880]  就是去書局偷東西
[00:11:34.880 --> 00:11:36.960]  偷當然是偷最重的
[00:11:36.960 --> 00:11:38.640]  那些賣得多些錢
[00:11:38.640 --> 00:11:39.640]  偷甚麼?
[00:11:39.640 --> 00:11:41.200]  偷一本聖經
[00:11:41.200 --> 00:11:42.520]  聖經那麼大本
[00:11:42.520 --> 00:11:44.520]  但他又好奇看
[00:11:44.520 --> 00:11:46.440]  看一看就信了主
[00:11:46.440 --> 00:11:48.920]  後來就悔改歸向主
[00:11:48.920 --> 00:11:51.840]  後來就在浸信會的文字侍工裏面
[00:11:51.840 --> 00:11:53.000]  很出色的
[00:11:53.000 --> 00:11:55.440]  叫張逸鏡弟兄
[00:11:55.440 --> 00:11:57.400]  後來那個
[00:11:57.400 --> 00:12:00.120]  我要問一下老師才可以
[00:12:00.120 --> 00:12:02.120]  這個教會歷史裏面
[00:12:02.120 --> 00:12:05.720]  後來浸會書局裏面有一個刊物
[00:12:05.720 --> 00:12:06.880]  我忘記叫甚麼名字了
[00:12:06.880 --> 00:12:08.400]  真綱還是主綱
[00:12:08.400 --> 00:12:09.240]  我忘記了
[00:12:09.240 --> 00:12:11.240]  是一個很長期的刊物
[00:12:11.240 --> 00:12:13.200]  他就做一個主編的
[00:12:13.200 --> 00:12:14.240]  信了耶穌
[00:12:14.240 --> 00:12:16.520]  他來到直接這樣信主
[00:12:16.520 --> 00:12:18.760]  這個我們明白
[00:12:18.760 --> 00:12:21.400]  但第二個更加重要的是甚麼呢?
[00:12:21.400 --> 00:12:24.480]  我們這位基督徒是蒙召
[00:12:24.480 --> 00:12:26.120]  作為祭司
[00:12:26.120 --> 00:12:27.720]  我們是彼此服侍
[00:12:27.720 --> 00:12:30.960]  向世人顯示神對我們的愛
[00:12:30.960 --> 00:12:34.000]  所以這個更加是我們在
[00:12:34.000 --> 00:12:36.640]  有形無形的侍奉裏面
[00:12:36.640 --> 00:12:40.760]  我們都是成為了神中間一個
[00:12:40.760 --> 00:12:42.640]  分享祂的愛
[00:12:42.640 --> 00:12:45.360]  分享主耶穌基督的救恩的人
[00:12:45.360 --> 00:12:48.720]  所以來到這個概念裏面
[00:12:48.720 --> 00:12:52.440]  我們每個人都是去服侍主的
[00:12:52.440 --> 00:12:55.080]  當然去到教會
[00:12:55.080 --> 00:12:57.240]  既然每個人都是祭司
[00:12:57.240 --> 00:13:00.720]  每個人都知道身份角色的時候
[00:13:00.720 --> 00:13:05.120]  我們在教會的結構裏面
[00:13:05.120 --> 00:13:07.440]  有不同的工作的內容
[00:13:07.440 --> 00:13:09.240]  侍奉的內容的時候
[00:13:09.240 --> 00:13:14.440]  我們都要去學習參與
[00:13:14.440 --> 00:13:16.320]  接著我給大家一個圖片
[00:13:16.320 --> 00:13:19.680]  不如我戴眼鏡看才看得到
[00:13:19.680 --> 00:13:23.200]  看這個圖
[00:13:23.200 --> 00:13:25.040]  這個可能你也看不到
[00:13:25.040 --> 00:13:26.640]  一會兒會放大的
[00:13:26.640 --> 00:13:27.640]  這裏你會留意到
[00:13:27.640 --> 00:13:30.160]  我剛才說有四個部
[00:13:30.160 --> 00:13:31.920]  四個牧養部
[00:13:31.920 --> 00:13:33.640]  四個牧養的部裏面
[00:13:33.640 --> 00:13:37.120]  下面的白色那些是工作組
[00:13:37.120 --> 00:13:39.120]  這裡加起來有二十個
[00:13:39.120 --> 00:13:40.520]  超過二十個
[00:13:40.520 --> 00:13:41.760]  我們說十幾部
[00:13:41.760 --> 00:13:43.200]  現在變成二十幾個工作小組
[00:13:43.200 --> 00:13:44.880]  更加重要的是
[00:13:44.880 --> 00:13:48.280]  將那些工作能夠去精確
[00:13:48.280 --> 00:13:51.840]  能夠可以不同的人的崗位去參與
[00:13:51.840 --> 00:13:53.600]  所以你會看到
[00:13:53.600 --> 00:13:56.120]  今天我們不是在
[00:13:56.120 --> 00:13:57.840]  雖然好像精簡架構
[00:13:57.840 --> 00:14:00.000]  但對於我們的工作來說
[00:14:00.000 --> 00:14:04.680]  我們是繼續全面的去服侍我們的主
[00:14:04.680 --> 00:14:06.720]  所以需要更多的人
[00:14:06.720 --> 00:14:10.600]  去參與裏面不同的工作的內容
[00:14:10.600 --> 00:14:14.920]  這個很需要大家慢慢的參與
[00:14:14.920 --> 00:14:17.000]  當然在這個參與裏面
[00:14:17.000 --> 00:14:21.240]  我們都是要去領受神給我們的恩賜
[00:14:21.240 --> 00:14:25.800]  我們覺得哪個方便我們可以去侍奉的
[00:14:25.800 --> 00:14:28.520]  當然我們不需要強行去做的
[00:14:28.520 --> 00:14:34.280]  不需要自己為了要有些事情做一下
[00:14:34.280 --> 00:14:36.240]  我都去強行做
[00:14:36.240 --> 00:14:40.480]  因為最主要我們仍然有培訓那件事是帶動的
[00:14:40.480 --> 00:14:43.640]  每一個侍奉都是培訓開始
[00:14:43.640 --> 00:14:44.960]  有些侍奉好像很新的
[00:14:44.960 --> 00:14:47.840]  譬如在外展部是新的部門
[00:14:47.840 --> 00:14:49.640]  裏面你會看到有些
[00:14:49.640 --> 00:14:52.720]  可以放大一點外展部的內容
[00:14:52.720 --> 00:14:56.880]  有些好像是私有組 私有計劃
[00:14:56.880 --> 00:14:59.200]  幫助一些初中生
[00:14:59.200 --> 00:15:00.880]  有些愛倫組
[00:15:00.880 --> 00:15:04.760]  就是我們一些不同的補習班
[00:15:04.760 --> 00:15:06.400]  或者是一些興趣班
[00:15:06.400 --> 00:15:08.040]  是吸引一些人來到
[00:15:08.040 --> 00:15:10.080]  我們善用他們的教會
[00:15:10.080 --> 00:15:11.160]  開放你的教會
[00:15:11.160 --> 00:15:12.680]  能夠可以去服侍
[00:15:12.680 --> 00:15:14.360]  社會服侍我們出去
[00:15:14.360 --> 00:15:15.920]  關心我上次講過
[00:15:15.920 --> 00:15:19.160]  去到這些基層的人士
[00:15:19.160 --> 00:15:20.560]  去到垃圾房裏面
[00:15:20.560 --> 00:15:22.480]  都關心醫療組
[00:15:22.480 --> 00:15:23.680]  又有學校組
[00:15:23.680 --> 00:15:25.600]  這些大家都明白
[00:15:25.600 --> 00:15:26.760]  我們都可以參與
[00:15:26.760 --> 00:15:28.760]  這些我們未做過的
[00:15:28.760 --> 00:15:30.520]  或者我們覺得這些
[00:15:30.520 --> 00:15:32.400]  我去關心一些病患的人
[00:15:32.400 --> 00:15:33.720]  我入到醫院聞到藥水
[00:15:33.720 --> 00:15:35.520]  就馬上暈倒了
[00:15:35.520 --> 00:15:36.960]  我怎樣做
[00:15:36.960 --> 00:15:38.920]  但是有些東西我們都要學習的
[00:15:38.920 --> 00:15:40.120]  有些東西我們嘗試的
[00:15:40.120 --> 00:15:42.800]  有些說我不敢跟別人說話的
[00:15:42.800 --> 00:15:44.760]  尤其是很多幫助人
[00:15:44.760 --> 00:15:47.120]  我不敢接觸人的
[00:15:47.120 --> 00:15:48.200]  這些都不要緊
[00:15:48.200 --> 00:15:49.640]  但是我們有個培訓裏面
[00:15:49.640 --> 00:15:51.440]  到開始
[00:15:51.440 --> 00:15:52.720]  只要我們願意
[00:15:52.720 --> 00:15:57.960]  能夠擺上來自己學習
[00:15:57.960 --> 00:16:01.040]  我想大家都很關心看奧運
[00:16:01.040 --> 00:16:04.880]  就很留意我們香港
[00:16:04.880 --> 00:16:07.560]  拿了兩面銀牌的何詩蓓
[00:16:07.560 --> 00:16:10.160]  你知不知道她開頭是很討厭游泳的
[00:16:10.160 --> 00:16:10.960]  她不喜歡游泳
[00:16:10.960 --> 00:16:11.960]  每個人都不喜歡的
[00:16:11.960 --> 00:16:13.200]  小時候游泳玩玩就行了
[00:16:13.200 --> 00:16:14.320]  真的要游泳
[00:16:14.320 --> 00:16:16.120]  當然不願意
[00:16:16.120 --> 00:16:17.840]  但是努力的
[00:16:17.840 --> 00:16:19.600]  願意擺上來學習學習
[00:16:19.600 --> 00:16:21.680]  有自己的夢想
[00:16:21.680 --> 00:16:23.480]  努力不懈
[00:16:23.480 --> 00:16:26.440]  所以這些我們可能聽起來
[00:16:26.440 --> 00:16:27.480]  心裏面想想
[00:16:27.480 --> 00:16:30.480]  但是覺得自己沒有試過
[00:16:30.480 --> 00:16:31.080]  不如還是不要了
[00:16:31.080 --> 00:16:31.600]  不要搞了
[00:16:31.600 --> 00:16:33.320]  找別人來做
[00:16:33.320 --> 00:16:34.960]  每樣東西都是萬事起頭難
[00:16:34.960 --> 00:16:37.800]  每樣東西都是你肯踏出第一步
[00:16:37.800 --> 00:16:39.320]  所以我將來這些服侍
[00:16:39.320 --> 00:16:41.120]  都是有些培訓的開始
[00:16:41.120 --> 00:16:43.120]  很盼望大家
[00:16:43.120 --> 00:16:44.800]  培訓裏面又參與學習
[00:16:44.800 --> 00:16:46.280]  或者有些講座開始
[00:16:46.280 --> 00:16:47.880]  讓大家知道更多
[00:16:47.880 --> 00:16:49.480]  聽一下先
[00:16:49.480 --> 00:16:52.280]  但是我們最主要
[00:16:52.280 --> 00:16:53.280]  不要
[00:16:53.280 --> 00:16:55.160]  一定不行
[00:16:55.160 --> 00:16:56.480]  Never say never
[00:16:56.480 --> 00:16:58.080]  不要一定不行
[00:16:58.080 --> 00:17:00.560]  但是又不要強行做某些事情
[00:17:00.560 --> 00:17:03.240]  強行我就想起一件事情
[00:17:03.240 --> 00:17:05.240]  在2008年
[00:17:05.240 --> 00:17:08.080]  我的腳就斷到前十字韌帶
[00:17:08.080 --> 00:17:09.200]  左腳
[00:17:09.200 --> 00:17:10.600]  為什麼呢
[00:17:10.600 --> 00:17:11.640]  其實我們很喜歡踢球
[00:17:11.640 --> 00:17:13.200]  大家都知道
[00:17:13.200 --> 00:17:15.120]  一年踢一個星期
[00:17:15.120 --> 00:17:17.320]  踢四十多個瓦場
[00:17:17.320 --> 00:17:19.440]  比職業球員還厲害
[00:17:19.440 --> 00:17:22.400]  但是我的位置
[00:17:22.400 --> 00:17:23.760]  是前鋒來的
[00:17:23.760 --> 00:17:25.040]  那個年代
[00:17:25.040 --> 00:17:25.880]  那個年紀
[00:17:25.880 --> 00:17:28.400]  是一個定點的前鋒
